,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ME_unscaled,ME_monthly,isPartial,scale,ME,Stock_Price_Change,Stock_Price_Change_Percent
127,2021-05-27,28,0.003189723938374912,-0.023930887596620987,ME,9.979999542236328,9.989999771118164,9.970000267028809,9.979999542236328,9.979999542236328,492300,66,92.0,,0.92,60.720000000000006,0.0,0.0
128,2021-05-28,28,0.003189723938374912,0.0,ME,9.979999542236328,10.0,9.970000267028809,9.989999771118164,9.989999771118164,676500,73,92.0,,0.92,67.16,0.010000228881835938,0.0010010239350302097
129,2021-06-01,23,0.002798701806522249,0.7216048491845863,ME,9.989999771118164,9.994999885559082,9.970000267028809,9.989999771118164,9.989999771118164,946300,75,96.0,False,0.96,72.0,-0.005000114440917969,-0.0005000114440918413
130,2021-06-02,45,0.004519199186673966,0.6147483723139691,ME,10.010000228881836,10.010000228881836,9.970000267028809,10.0,10.0,1660000,74,96.0,,0.96,71.03999999999999,0.015000343322753906,0.0015007847418213593
131,2021-06-03,52,0.0050666301712676935,0.12113451122224705,ME,10.0,10.0,9.970000267028809,9.989999771118164,9.989999771118164,1696500,74,96.0,,0.96,71.03999999999999,-0.010000228881835938,-0.0009990238414763208
132,2021-06-04,26,0.0030333150856338468,-0.4013150786423202,ME,9.989999771118164,10.008000373840332,9.979999542236328,10.0,10.0,1439000,81,96.0,,0.96,77.75999999999999,0.008000373840332031,0.0008000373840331143
133,2021-06-07,24,0.0028769062328927817,0.8591499469348562,ME,10.0,10.020000457763672,9.720000267028809,9.989999771118164,9.989999771118164,1765800,75,96.0,,0.96,72.0,0.012000083923339844,0.0011990491082221055
134,2021-06-08,31,0.0034243372174865097,0.19028461141163988,ME,10.010000228881836,10.720000267028809,9.946999549865724,10.25,10.25,2758400,72,96.0,,0.96,69.12,0.6999998092651367,0.06986025721413669
135,2021-06-09,42,0.004284585907562368,0.25121611437184543,ME,10.460000038146973,10.470000267028809,10.0600004196167,10.170000076293944,10.170000076293944,3451200,73,96.0,,0.96,70.08,-0.25,-0.023320894941478487
136,2021-06-10,46,0.004597403613044499,0.07301002062533102,ME,10.3100004196167,11.25,10.220000267028809,11.149999618530272,11.149999618530272,6105700,81,96.0,,0.96,77.75999999999999,0.7799997329711914,0.07449853993103495
137,2021-06-11,44,0.004440994760303433,-0.03402112711994154,ME,11.029999732971191,11.199999809265137,10.829999923706056,10.979999542236328,10.979999542236328,1713400,83,96.0,,0.96,79.67999999999999,-0.05000019073486328,-0.004444461398654509
138,2021-06-14,18,0.002407679674669586,0.3510773686751216,ME,11.09000015258789,11.84000015258789,11.050000190734863,11.470000267028809,11.470000267028809,2574200,79,96.0,,0.96,75.84,0.6400003433227539,0.057142888769811995
139,2021-06-15,19,0.002485884101040119,0.032481242082697426,ME,11.529999732971191,11.529999732971191,10.390000343322754,10.649999618530272,10.649999618530272,2075800,75,96.0,,0.96,72.0,-0.3100004196166992,-0.026182467535605713
140,2021-06-16,30,0.0033461327911159773,0.3460534180639885,ME,10.829999923706056,11.06999969482422,10.390000343322754,10.989999771118164,10.989999771118164,1437700,78,96.0,,0.96,74.88,-0.4600000381469709,-0.03989592790982943
141,2021-06-17,174,0.014607570188472668,3.365508215112067,ME,11.128000259399414,13.550000190734863,10.739999771118164,13.31999969482422,13.31999969482422,8306300,78,96.0,,0.96,74.88,2.4800004959106428,0.2240289579294359
142,2021-06-18,46,0.004597403613044499,-0.6852725296728359,ME,13.3100004196167,13.399999618530272,12.0,12.59000015258789,12.59000015258789,6288300,85,96.0,,0.96,81.6,-0.15000057220459162,-0.011070152774400599
143,2021-06-21,19,0.002485884101040119,0.39496203975951194,ME,12.989999771118164,13.0,11.5600004196167,11.720000267028809,11.720000267028809,3394300,77,96.0,,0.96,73.92,-0.39999961853027166,-0.029850718650553554
144,2021-06-22,24,0.0028769062328927817,0.15729700821090375,ME,11.885000228881836,11.979999542236328,11.289999961853027,11.670000076293944,11.670000076293944,1941600,74,96.0,,0.96,71.03999999999999,-1.0200004577636719,-0.07846157367412865
145,2021-06-23,18,0.002407679674669586,-0.16310109549569152,ME,11.949999809265137,12.1899995803833,11.670000076293944,12.039999961853027,12.039999961853027,2089300,75,96.0,,0.96,72.0,0.21000003814697266,0.017529219212955915
146,2021-06-24,17,0.0023294752482990537,-0.03248124208269709,ME,12.1899995803833,12.449999809265137,11.800000190734863,11.880000114440918,11.880000114440918,1635000,82,96.0,,0.96,78.72,0.26000022888183594,0.021328977672832705
147,2021-06-25,26,0.0030333150856338468,0.3021452311411017,ME,12.0,12.210000038146973,11.779999732971191,11.850000381469728,11.850000381469728,1650400,87,96.0,,0.96,83.52,-0.23999977111816406,-0.019277090344978043
148,2021-06-28,14,0.002094861969187456,0.35376762520847027,ME,12.329999923706056,12.359999656677246,11.859999656677246,11.920000076293944,11.920000076293944,1508500,81,96.0,,0.96,77.75999999999999,0.14999961853027344,0.012284981004229145
149,2021-06-29,24,0.0028769062328927817,0.37331541419345204,ME,12.039999961853027,12.039999961853027,11.399999618530272,11.520000457763672,11.520000457763672,1404800,80,96.0,,0.96,76.8,-0.31999969482421875,-0.025889943666086213
150,2021-06-30,21,0.0026422929537811843,-0.08155054774784554,ME,11.640000343322754,11.888999938964844,11.3100004196167,11.6899995803833,11.6899995803833,1680900,74,96.0,,0.96,71.03999999999999,-0.1510000228881836,-0.012541530179950633
151,2021-07-01,27,0.0031115195120043795,0.1775830940894425,ME,11.800000190734863,11.800000190734863,10.960000038146973,11.0,11.0,2170900,78,100.0,False,1.0,78.0,-0.08899974822998047,-0.007485890208334012
152,2021-07-02,17,0.0023294752482990537,-0.2513383768567623,ME,11.229999542236328,11.239999771118164,10.859999656677246,10.93000030517578,10.93000030517578,896400,83,100.0,,1.0,83.0,-0.5600004196166992,-0.04745766191227696
153,2021-07-06,13,0.002016657542816923,0.24053494972819522,ME,11.09000015258789,11.09000015258789,10.170000076293944,10.210000038146973,10.210000038146973,1391200,76,100.0,,1.0,76.0,-0.14999961853027344,-0.0133451620626992
154,2021-07-07,17,0.0023294752482990537,0.15511691937798133,ME,10.25,10.300000190734863,9.859999656677246,10.0,10.0,1241600,71,100.0,,1.0,71.0,-0.7899999618530273,-0.07123534273970933
155,2021-07-08,31,0.0034243372174865097,0.4700036928861584,ME,9.84000015258789,10.649999618530272,9.600000381469728,10.630000114440918,10.630000114440918,1096000,79,100.0,,1.0,79.0,0.3499994277954084,0.03398052634117832
156,2021-07-09,10,0.0017820442637053258,-0.47959440016443233,ME,10.609999656677246,10.970000267028809,10.41800022125244,10.960000038146973,10.960000038146973,840900,78,100.0,,1.0,78.0,0.32000064849853693,0.030047010324935286
157,2021-07-12,8,0.0016256354109642607,0.23827962113540235,ME,11.35099983215332,11.364999771118164,10.630000114440918,10.829999923706056,10.829999923706056,975800,76,100.0,,1.0,76.0,0.39499950408935547,0.036007246533672044
158,2021-07-13,11,0.0018602486900758583,0.14432096983691722,ME,10.9399995803833,10.960000038146973,10.27299976348877,10.31999969482422,10.31999969482422,731200,75,100.0,,1.0,75.0,-0.4049997329711914,-0.0356357009351127
159,2021-07-14,19,0.002485884101040119,0.3363181569764997,ME,10.420000076293944,10.539999961853027,10.31999969482422,10.369999885559082,10.369999885559082,436600,77,100.0,,1.0,77.0,-0.4200000762939453,-0.03832117471095886
160,2021-07-15,16,0.0022512708219285214,-0.09437820492654214,ME,10.270000457763672,10.350000381469728,10.0,10.0600004196167,10.0600004196167,650800,75,100.0,,1.0,75.0,-0.189999580383299,-0.018026525718307096
161,2021-07-16,6,0.0014692265582231954,-0.3473790252544552,ME,10.050000190734863,10.239999771118164,9.649999618530272,9.890000343322754,9.890000343322754,1812500,82,100.0,,1.0,82.0,-0.11000061035156428,-0.01062807790311826
162,2021-07-19,9,0.001703839837334793,0.048106989945639,ME,9.920000076293944,9.920000076293944,9.199999809265137,9.550000190734863,9.550000190734863,2397300,76,100.0,,1.0,76.0,-0.3199996948242205,-0.0312499708961691
163,2021-07-20,12,0.0019384531164463909,0.13769679166475424,ME,9.539999961853027,9.770000457763672,9.210000038146973,9.359999656677246,9.359999656677246,2974500,73,100.0,,1.0,73.0,-0.14999961853027166,-0.015120929171031916
164,2021-07-21,11,0.0018602486900758583,-0.04034372856739421,ME,9.40999984741211,9.520000457763672,9.010000228881836,9.199999809265137,9.199999809265137,2505500,74,100.0,,1.0,74.0,-0.25,-0.025588535136796153
165,2021-07-22,9,0.001703839837334793,-0.08407953924412503,ME,9.25,9.359999656677246,8.9399995803833,9.260000228881836,9.260000228881836,1296500,76,100.0,,1.0,76.0,-0.16000080108642578,-0.016806806028663912
166,2021-07-23,9,0.001703839837334793,0.0,ME,9.260000228881836,9.420000076293944,9.039999961853027,9.279999732971191,9.279999732971191,915500,81,100.0,,1.0,81.0,0.06000041961669744,0.006410301476228675
167,2021-07-26,14,0.002094861969187456,0.22949465277459047,ME,9.199999809265137,9.447999954223633,8.5600004196167,8.579999923706055,8.579999923706055,1957400,78,100.0,,1.0,78.0,0.027999877929689276,0.002972386168037522
168,2021-07-27,26,0.0030333150856338468,0.44797849703214254,ME,8.760000228881836,8.760000228881836,7.97100019454956,8.279999732971191,8.279999732971191,1562200,73,100.0,,1.0,73.0,-0.6879997253417969,-0.07281961565148332
169,2021-07-28,21,0.0026422929537811843,-0.12890917059839624,ME,8.279999732971191,8.640000343322754,8.25,8.460000038146973,8.460000038146973,1304300,73,100.0,,1.0,73.0,-0.11999988555908203,-0.01369861671503625
170,2021-07-29,15,0.0021730663955579887,-0.17758309408944273,ME,8.420000076293945,8.520000457763672,7.78000020980835,8.020000457763672,8.020000457763672,1956600,78,100.0,,1.0,78.0,-0.11999988555908203,-0.013888875091517927
171,2021-07-30,17,0.0023294752482990537,0.07197610393349407,ME,8.039999961853027,8.130000114440918,7.760000228881836,7.849999904632568,7.849999904632568,1244400,78,100.0,,1.0,78.0,-0.3900003433227539,-0.04577468572403354
172,2021-08-02,10,0.0017820442637053258,0.21291318464895936,ME,7.869999885559082,8.329999923706055,7.71999979019165,8.229999542236328,8.229999542236328,1095200,81,97.0,,0.97,78.57,0.19999980926513672,0.024600222195555244
173,2021-08-03,24,0.0028769062328927817,0.6143853951814631,ME,8.289999961853027,8.850000381469727,7.909999847412109,8.680000305175781,8.680000305175781,2195800,75,97.0,,0.97,72.75,0.5200004577636719,0.06242502551336404
174,2021-08-04,14,0.002094861969187456,-0.27183515915948575,ME,8.680000305175781,9.0600004196167,8.630000114440918,8.649999618530273,8.649999618530273,2399900,98,97.0,,0.97,95.06,0.21000003814697266,0.023728816846909417
175,2021-08-05,13,0.002016657542816923,-0.03733154141934525,ME,8.720000267028809,8.989999771118164,8.550000190734863,8.819999694824219,8.819999694824219,917100,84,97.0,,0.97,81.48,-0.07000064849853516,-0.007726340536030163
176,2021-08-06,7,0.001547430984593728,-0.23267537906697167,ME,8.84000015258789,8.965999603271484,8.649999618530273,8.699999809265137,8.699999809265137,1198300,85,97.0,,0.97,82.45,-0.024000167846679688,-0.002669651663816941
177,2021-08-09,23,0.002798701806522249,1.1318282003931612,ME,8.869999885559082,9.57900047302246,8.8100004196167,8.960000038146973,8.960000038146973,2490100,81,97.0,,0.97,78.57,0.6130008697509748,0.06836949552477178
178,2021-08-10,12,0.0019384531164463909,-0.3073741861569843,ME,9.303999900817873,9.390000343322754,8.520000457763672,8.609999656677246,8.609999656677246,1523300,76,97.0,,0.97,73.72,-0.18900012969970525,-0.019730673386225472
179,2021-08-11,11,0.0018602486900758583,-0.04034372856739421,ME,8.699999809265137,8.739999771118164,8.09000015258789,8.199999809265137,8.199999809265137,1478000,80,97.0,,0.97,77.6,-0.6500005722045898,-0.06922263561649455
180,2021-08-12,18,0.002407679674669586,0.29427838735443723,ME,8.199999809265137,8.359999656677246,7.909999847412109,7.929999828338623,7.929999828338623,1402900,76,97.0,,0.97,73.72,-0.38000011444091797,-0.043478275102094455
181,2021-08-13,18,0.002407679674669586,0.0,ME,7.949999809265137,7.989999771118164,7.320000171661377,7.599999904632568,7.599999904632568,3820200,86,97.0,,0.97,83.42,-0.36999988555908203,-0.044258361334208685
182,2021-08-16,18,0.002407679674669586,0.8339786739739081,ME,7.699999809265137,7.739999771118164,7.010000228881836,7.289999961853027,7.289999961853027,1635800,80,97.0,,0.97,77.6,-0.25,-0.03128911228554565
183,2021-08-17,28,0.003189723938374912,0.3248124208269725,ME,7.699999809265137,8.770000457763672,7.570000171661377,8.25,8.25,10728200,76,97.0,,0.97,73.72,1.0300006866455078,0.1330750280496078
184,2021-08-18,22,0.0027204973801517166,-0.1471056954421751,ME,8.300000190734863,8.307000160217285,7.901000022888184,8.010000228881836,8.010000228881836,2661700,78,97.0,,0.97,75.66,-0.4630002975463867,-0.052793645767317376
185,2021-08-19,15,0.0021730663955579887,-0.2012245953948314,ME,7.89900016784668,8.130000114440918,7.88100004196167,8.029999732971191,8.029999732971191,2170900,77,97.0,,0.97,74.69,-0.1770000457763672,-0.02130733626610859
186,2021-08-20,10,0.0017820442637053258,-0.17994025983373518,ME,8.25,8.829999923706055,8.119999885559082,8.710000038146973,8.710000038146973,2073000,82,97.0,,0.97,79.53999999999999,0.6999998092651367,0.08610083633599985
187,2021-08-23,16,0.0022512708219285214,0.3848559195651129,ME,8.899999618530273,9.06999969482422,8.210000038146973,8.289999961853027,8.289999961853027,2109000,76,97.0,,0.97,73.72,0.23999977111816584,0.027180042264081328
188,2021-08-24,20,0.0025640885274106516,0.13895161010178203,ME,8.289999961853027,9.175000190734863,8.289999961853027,8.760000228881836,8.760000228881836,2011900,74,97.0,,0.97,71.78,0.10500049591064275,0.011576681305795589
189,2021-08-25,20,0.0025640885274106516,0.0,ME,8.789999961853027,9.020000457763672,8.670000076293945,8.739999771118164,8.739999771118164,988200,78,97.0,,0.97,75.66,-0.1549997329711914,-0.016893703514874514
190,2021-08-26,10,0.0017820442637053258,-0.3049989325037362,ME,8.75,9.15999984741211,8.699999809265137,8.8100004196167,8.8100004196167,1147700,74,97.0,,0.97,71.78,0.1399993896484375,0.015520995847393415
191,2021-08-27,10,0.0017820442637053258,0.0,ME,8.930000305175781,9.18000030517578,8.770000457763672,9.010000228881836,9.010000228881836,1395000,79,97.0,,0.97,76.63,0.0200004577636701,0.0021834561241089734
192,2021-08-30,13,0.002016657542816923,0.24053494972819522,ME,9.149999618530272,9.1899995803833,8.65999984741211,8.680000305175781,8.680000305175781,1117100,73,97.0,,0.97,70.81,0.009999275207521308,0.0010892456290969577
193,2021-08-31,4,0.0013128177054821304,-0.34901306860045744,ME,8.699999809265137,8.944999694824219,8.460000038146973,8.600000381469727,8.600000381469727,1171000,73,97.0,,0.97,70.81,-0.24499988555908203,-0.026659401169293995
194,2021-09-01,14,0.002094861969187456,0.5956990528385058,ME,8.460000038146973,8.899999618530273,8.380000114440918,8.739999771118164,8.739999771118164,1031400,91,89.0,False,0.89,80.99,-0.04500007629394531,-0.005030752132946792
195,2021-09-02,14,0.002094861969187456,0.0,ME,8.826000213623047,9.079999923706056,8.670000076293945,8.890000343322754,8.890000343322754,823700,79,89.0,,0.89,70.31,0.18000030517578303,0.020224754257406108
196,2021-09-03,13,0.002016657542816923,-0.03733154141934525,ME,8.9399995803833,8.989999771118164,8.75,8.979999542236328,8.979999542236328,907100,80,89.0,,0.89,71.2,-0.0900001525878924,-0.009911911161245679
197,2021-09-07,9,0.001703839837334793,0.0,ME,8.899999618530273,8.90999984741211,8.131999969482422,8.170000076293945,8.170000076293945,2419100,76,89.0,,0.89,67.64,-0.07999992370605469,-0.008898768158267067
198,2021-09-08,12,0.0019384531164463909,0.13769679166475424,ME,8.130000114440918,8.239999771118164,7.960000038146973,8.029999732971191,8.029999732971191,1224600,68,89.0,,0.89,60.52,-0.6700000762939453,-0.07519641838024782
199,2021-09-09,13,0.002016657542816923,0.04034372856739399,ME,8.168999671936035,8.779999732971191,8.039999961853027,8.5600004196167,8.5600004196167,1802800,76,89.0,,0.89,67.64,0.5399999618530273,0.06553397777336945
200,2021-09-10,11,0.0018602486900758583,-0.07755845968899044,ME,8.529999732971191,8.649999618530273,8.399999618530273,8.4399995803833,8.4399995803833,794800,78,89.0,,0.89,69.42,-0.13000011444091797,-0.01480639161670283
201,2021-09-13,7,0.001547430984593728,0.1787097158515516,ME,8.399999618530273,8.4399995803833,8.069999694824219,8.130000114440918,8.130000114440918,1180900,72,89.0,,0.89,64.08,-0.21000003814697266,-0.024277462128102778
202,2021-09-14,14,0.002094861969187456,0.35376762520847027,ME,8.149999618530273,8.489999771118164,8.119999885559082,8.260000228881836,8.260000228881836,741900,70,89.0,,0.89,62.3,0.05000019073486328,0.005924193509567965
203,2021-09-15,7,0.001547430984593728,-0.2613207899354164,ME,8.25,8.345000267028809,7.989999771118164,8.079999923706055,8.079999923706055,788100,72,89.0,,0.89,64.08,-0.14499950408935547,-0.0170788584214836
204,2021-09-16,14,0.002094861969187456,0.35376762520847027,ME,8.126999855041504,8.270000457763672,8.039999961853027,8.09000015258789,8.09000015258789,760100,76,89.0,,0.89,67.64,-0.07499980926513672,-0.008987394471569043
205,2021-09-17,16,0.0022512708219285214,0.0746630828386905,ME,8.125,8.350000381469727,7.989999771118164,8.34000015258789,8.34000015258789,4887700,76,89.0,,0.89,67.64,0.07999992370605469,0.009673508981605128
206,2021-09-20,17,0.0023294752482990537,0.8868055995439283,ME,8.0,8.720000267028809,8.0,8.699999809265137,8.699999809265137,1574000,71,89.0,,0.89,63.19,0.36999988555908203,0.04431136151564541
207,2021-09-21,8,0.0016256354109642607,-0.3021452311411018,ME,8.600000381469727,8.699999809265137,8.329999923706055,8.520000457763672,8.520000457763672,587600,71,89.0,,0.89,63.19,-0.020000457763671875,-0.0022936304072485036
208,2021-09-22,11,0.0018602486900758583,0.14432096983691722,ME,8.5600004196167,9.300000190734863,8.461000442504883,8.880000114440918,8.880000114440918,1698400,70,89.0,,0.89,62.3,0.6000003814697266,0.06896556260044417
209,2021-09-23,11,0.0018602486900758583,0.0,ME,8.880000114440918,9.239999771118164,8.880000114440918,9.199999809265137,9.199999809265137,1146000,70,89.0,,0.89,62.3,-0.06000041961669922,-0.00645165789098312
210,2021-09-24,7,0.001547430984593728,-0.16815907848824996,ME,9.050000190734863,9.34000015258789,8.800000190734863,9.279999732971191,9.279999732971191,877300,76,89.0,,0.89,67.64,0.10000038146972656,0.010822552375196137
211,2021-09-27,4,0.0013128177054821304,0.06334325711028055,ME,9.239999771118164,9.239999771118164,8.710000038146973,8.720000267028809,8.720000267028809,1252700,72,89.0,,0.89,64.08,-0.10000038146972656,-0.01070667878329945
212,2021-09-28,11,0.0018602486900758583,0.4169893369869542,ME,8.609999656677246,8.619999885559082,8.319999694824219,8.510000228881836,8.510000228881836,732400,67,89.0,,0.89,59.63,-0.619999885559082,-0.0670995563762935
213,2021-09-29,4,0.0013128177054821304,-0.29427838735443723,ME,8.529999732971191,8.75,8.319999694824219,8.529999732971191,8.529999732971191,1610200,68,89.0,,0.89,60.52,0.13000011444091797,0.015081219972949755
214,2021-09-30,7,0.001547430984593728,0.1787097158515516,ME,8.75,9.1899995803833,8.489999771118164,9.0600004196167,9.0600004196167,2016300,74,89.0,,0.89,65.86,0.4399995803833008,0.05028566632952014
215,2021-10-01,4,0.0013128177054821304,-0.1516146965179157,ME,8.979999542236328,9.0600004196167,8.609999656677246,8.890000343322754,8.890000343322754,1269000,80,88.0,False,0.88,70.4,-0.12999916076660156,-0.014145719989377747
216,2021-10-04,10,0.0017820442637053258,0.35741943170310364,ME,8.850000381469727,8.850000381469727,8.140000343322754,8.149999618530273,8.149999618530273,1269400,74,88.0,,0.88,65.12,-0.21000003814697266,-0.023178811083968687
217,2021-10-05,4,0.0013128177054821304,-0.26330802650634133,ME,8.199999809265137,8.220000267028809,8.020000457763672,8.15999984741211,8.15999984741211,1432400,72,88.0,,0.88,63.36,-0.630000114440918,-0.07118645054072792
218,2021-10-06,6,0.0014692265582231954,0.11913981056770107,ME,8.069999694824219,8.177000045776367,7.800000190734863,8.0,8.0,2063800,72,88.0,,0.88,63.36,-0.043000221252441406,-0.005231170298730881
219,2021-10-07,8,0.0016256354109642607,0.10645659232447979,ME,8.100000381469727,8.100000381469727,7.71999979019165,7.75,7.75,1724400,76,88.0,,0.88,66.88,-0.07699966430664062,-0.00941661536939975
220,2021-10-08,4,0.0013128177054821304,-0.19242795978255645,ME,7.789999961853027,7.789999961853027,7.519999980926514,7.53000020980835,7.53000020980835,1339100,83,88.0,,0.88,73.04,-0.3100004196166992,-0.03827165494039775
221,2021-10-11,6,0.0014692265582231954,0.11913981056770107,ME,7.579999923706055,7.829999923706055,7.5,7.679999828338623,7.679999828338623,1112400,79,88.0,,0.88,69.52,0.039999961853027344,0.005134783318216041
222,2021-10-12,7,0.001547430984593728,0.053228296162239896,ME,7.630000114440918,7.710000038146973,7.460000038146973,7.539999961853027,7.539999961853027,1279300,73,88.0,,0.88,64.24,-0.11999988555908203,-0.015325656031716095
223,2021-10-13,12,0.0019384531164463909,0.252691160863193,ME,7.579999923706055,8.029999732971191,7.510000228881836,7.949999809265137,7.949999809265137,878000,72,88.0,,0.88,63.36,0.31999969482421875,0.04150449977184789
224,2021-10-14,20,0.0025640885274106516,0.3227498285391537,ME,8.039999961853027,8.039999961853027,7.809999942779541,7.880000114440918,7.880000114440918,2284200,77,88.0,,0.88,67.76,0.010000228881835938,0.0012453585572083092
225,2021-10-15,58,0.005535856729490889,1.1589959435141974,ME,8.710000038146973,9.84000015258789,8.550000190734863,9.210000038146973,9.210000038146973,20518700,83,88.0,,0.88,73.04,1.8000001907348633,0.2238806218004019
226,2021-10-18,31,0.0034243372174865097,1.1064607687496992,ME,9.329999923706056,9.510000228881836,8.75,8.90999984741211,8.90999984741211,4420100,76,88.0,,0.88,66.88,-0.3299999237060547,-0.03353657709235558
227,2021-10-19,19,0.002485884101040119,-0.2740539429511042,ME,9.050000190734863,9.739999771118164,8.90999984741211,9.630000114440918,9.630000114440918,3389200,72,88.0,,0.88,63.36,0.22999954223632812,0.024185019632052107
228,2021-10-20,24,0.0028769062328927817,0.15729700821090375,ME,10.059000015258787,10.734999656677246,9.729999542236328,10.199999809265137,10.199999809265137,6157800,70,88.0,,0.88,61.6,0.994999885559082,0.1021560481458672
229,2021-10-21,2,0.001156408852741065,-0.5980373501508685,ME,10.133999824523926,10.579999923706056,10.02299976348877,10.329999923706056,10.329999923706056,2570200,76,88.0,,0.88,66.88,-0.15499973297118963,-0.01443872733379914
230,2021-10-22,28,0.003189723938374912,1.7583012105227565,ME,9.90999984741211,10.989999771118164,9.279999732971191,10.869999885559082,10.869999885559082,6642500,80,88.0,,0.88,70.4,0.4099998474121076,0.038752348806113224
231,2021-10-25,22,0.0027204973801517166,1.0722582951093105,ME,10.829999923706056,11.760000228881836,10.699999809265137,11.359999656677246,11.359999656677246,3901400,72,88.0,,0.88,63.36,0.7700004577636719,0.07006373737943483
232,2021-10-26,44,0.004440994760303433,0.6324201569551844,ME,11.55500030517578,12.4399995803833,11.399999618530272,11.9399995803833,11.9399995803833,5438100,68,88.0,,0.88,59.84,0.6799993515014648,0.05782307298187184
233,2021-10-27,22,0.0027204973801517166,-0.38741261204148836,ME,11.949999809265137,12.479999542236328,11.59000015258789,12.399999618530272,12.399999618530272,3571400,69,88.0,,0.88,60.72,0.039999961853027344,0.0032154311255849777
234,2021-10-28,23,0.002798701806522249,0.02874637077069009,ME,12.369999885559082,12.380000114440918,11.649999618530272,11.989999771118164,11.989999771118164,3303600,76,88.0,,0.88,66.88,-0.09999942779541016,-0.00801277495700059
235,2021-10-29,17,0.0023294752482990537,-0.16765864699471866,ME,11.93000030517578,12.069000244140623,11.0,11.59000015258789,11.59000015258789,3105500,78,88.0,,0.88,68.64,-0.31099987030029475,-0.025121152457625806
236,2021-11-01,3,0.0012346132791115978,0.06762696963549075,ME,11.699999809265137,12.020000457763672,11.539999961853027,11.720000267028809,11.720000267028809,1817800,77,82.0,False,0.82,63.13999999999999,-0.04899978637695135,-0.0040599706177602
237,2021-11-02,14,0.002094861969187456,0.6967758282130865,ME,11.739999771118164,12.18000030517578,11.300000190734863,12.039999961853027,12.039999961853027,2265100,72,82.0,,0.82,59.04,0.1599998474121076,0.013311134885087617
238,2021-11-03,22,0.0027204973801517166,0.29865233135476177,ME,12.095000267028809,12.649999618530272,11.710000038146973,12.369999885559082,12.369999885559082,2285000,77,82.0,,0.82,63.13999999999999,0.4699993133544922,0.03858779159100423
239,2021-11-04,25,0.0029551106592633145,0.08623911231207071,ME,12.649999618530272,13.079999923706056,12.270000457763672,12.869999885559082,12.869999885559082,3012900,77,82.0,,0.82,63.13999999999999,0.4300003051757848,0.03399212001128449
240,2021-11-05,23,0.002798701806522249,-0.05292825574933191,ME,13.229999542236328,13.34000015258789,12.600000381469728,13.25,13.25,3057800,82,82.0,,0.82,67.24,0.26000022888183416,0.019877693455533807
241,2021-11-08,10,0.0017820442637053258,0.35741943170310364,ME,13.329999923706056,13.68000030517578,12.65999984741211,12.670000076293944,12.670000076293944,2949900,77,82.0,,0.82,63.13999999999999,0.34000015258788885,0.02548726751865371
242,2021-11-09,19,0.002485884101040119,0.39496203975951194,ME,12.770000457763672,12.770000457763672,11.420000076293944,11.93000030517578,11.93000030517578,3349400,76,82.0,,0.82,62.31999999999999,-0.9099998474121076,-0.06652045519822192
243,2021-11-10,12,0.0019384531164463909,-0.22021581149526537,ME,11.579999923706056,12.449999809265137,11.270000457763672,11.520000457763672,11.520000457763672,2877500,81,82.0,,0.82,66.42,-0.32000064849853516,-0.025058781286416254
244,2021-11-11,12,0.0019384531164463909,0.0,ME,12.140000343322754,13.199999809265137,12.010000228881836,13.0600004196167,13.0600004196167,4606400,81,82.0,,0.82,66.42,0.75,0.06024096477831753
245,2021-11-12,10,0.0017820442637053258,-0.08068745713478831,ME,13.029999732971191,13.5,12.119999885559082,12.619999885559082,12.619999885559082,2783300,81,82.0,,0.82,66.42,0.3000001907348633,0.022727287505283966
246,2021-11-15,8,0.0016256354109642607,0.16866250632484414,ME,12.06999969482422,12.131999969482422,10.899999618530272,11.170000076293944,11.170000076293944,4026300,78,82.0,,0.82,63.96,-1.3680000305175781,-0.10133333559389468
247,2021-11-16,13,0.002016657542816923,0.24053494972819522,ME,10.836000442504885,11.300000190734863,10.800000190734863,10.989999771118164,10.989999771118164,2170900,75,82.0,,0.82,61.49999999999999,-0.8319997787475586,-0.0685789466568103
248,2021-11-17,9,0.001703839837334793,-0.1551169193779811,ME,11.0,11.289999961853027,10.789999961853027,10.8100004196167,10.8100004196167,2267500,76,82.0,,0.82,62.31999999999999,-0.010000228881835938,-0.0008849759923044154
249,2021-11-18,9,0.001703839837334793,0.0,ME,10.800000190734863,10.843000411987305,9.880000114440918,10.15999984741211,10.15999984741211,2470400,78,82.0,,0.82,63.96,-0.44699954986572266,-0.03959252005102365
250,2021-11-19,10,0.0017820442637053258,0.04589893055491823,ME,10.0600004196167,10.539999961853027,9.90999984741211,9.970000267028809,9.970000267028809,2017600,82,82.0,,0.82,67.24,-0.30300045013427734,-0.02794433631112847
251,2021-11-22,16,0.0022512708219285214,0.823462342433648,ME,10.0,10.128000259399414,8.989999771118164,8.989999771118164,8.989999771118164,3478200,81,82.0,,0.82,66.42,-0.4119997024536133,-0.039089155971987255
252,2021-11-23,6,0.0014692265582231954,-0.3473790252544552,ME,9.25,9.42099952697754,8.579999923706055,8.829999923706055,8.829999923706055,3554600,78,82.0,,0.82,63.96,-0.7070007324218732,-0.0698065476218499
