,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TSLA_unscaled,TSLA_monthly,isPartial,scale,TSLA,Stock_Price_Change,Stock_Price_Change_Percent
363,2017-11-08,5,0.0023354700854700855,0.0,TSLA,61.09999847412109,61.37799835205078,60.2599983215332,60.87799835205078,60.87799835205078,23626500,34,14.0,,0.14,4.760000000000001,0.07799911499023438,0.0012724162473247702
364,2017-11-09,7,0.00286965811965812,0.22872827081427283,TSLA,60.5,60.891998291015625,59.2599983215332,60.59799957275391,60.59799957275391,27235500,31,14.0,,0.14,4.340000000000001,-0.48600006103515625,-0.007918147774183981
365,2017-11-10,2,0.0015341880341880343,-0.4653760238272524,TSLA,60.5,61.672000885009766,60.369998931884766,60.59799957275391,60.59799957275391,23127000,26,14.0,,0.14,3.640000000000001,0.7800025939941406,0.01280960743423698
366,2017-11-13,15,0.005006410256410256,2.951096121416526,TSLA,60.0260009765625,63.36000061035156,59.821998596191406,63.08000183105469,63.08000183105469,37924500,31,14.0,,0.14,4.340000000000001,1.6879997253417969,0.027370600939138567
367,2017-11-14,2,0.0015341880341880343,-0.6935552710200596,TSLA,63.0,63.27000045776367,61.380001068115234,61.7400016784668,61.7400016784668,28380500,33,14.0,,0.14,4.62,-0.09000015258789062,-0.0014204569400396716
368,2017-11-15,13,0.004472222222222222,1.915041782729805,TSLA,61.20199966430664,62.49800109863281,60.29999923706055,62.2599983215332,62.2599983215332,29893500,28,14.0,,0.14,3.92,-0.7719993591308594,-0.012201665142174467
369,2017-11-16,14,0.004739316239316239,0.05972288580984242,TSLA,62.79800033569336,63.62799835205078,62.2599983215332,62.5,62.5,29110500,36,14.0,,0.14,5.040000000000001,1.1299972534179688,0.018080534313963614
370,2017-11-17,28,0.008478632478632479,0.788999098286745,TSLA,65.13400268554688,65.33399963378906,62.630001068115234,63.0099983215332,63.0099983215332,68675500,100,14.0,,0.14,14.000000000000002,1.7060012817382812,0.02681211614263046
371,2017-11-20,33,0.009814102564102565,2.7709359605911335,TSLA,62.757999420166016,63.09999847412109,60.95000076293945,61.74800109863281,61.74800109863281,41238500,30,14.0,,0.14,4.2,-2.234001159667976,-0.034193546578963896
372,2017-11-21,17,0.005540598290598291,-0.43544524276072283,TSLA,62.172000885009766,63.64599990844727,61.742000579833984,63.5620002746582,63.5620002746582,36306500,39,14.0,,0.14,5.460000000000001,0.5460014343261861,0.008652954794446055
373,2017-11-22,20,0.006341880341880342,0.14462013112225214,TSLA,63.354000091552734,63.48400115966797,62.36800003051758,62.52000045776367,62.52000045776367,24588000,30,14.0,,0.14,4.2,-0.16199874877930398,-0.0025453091948014483
374,2017-11-24,13,0.004472222222222222,0.4257493188010897,TSLA,62.757999420166016,63.28200149536133,62.20000076293945,63.11000061035156,63.11000061035156,16220500,19,14.0,,0.14,2.66,-0.20199966430664062,-0.0031818987558549505
375,2017-11-27,3,0.0018012820512820513,-0.3078817733990148,TSLA,62.650001525878906,63.46799850463867,61.902000427246094,63.36199951171875,63.36199951171875,22779500,26,14.0,,0.14,3.640000000000001,0.18599700927734375,0.0029391770943114626
376,2017-11-28,8,0.003136752136752137,0.7413997627520761,TSLA,63.27199935913086,64.0,62.78400039672852,63.5099983215332,63.5099983215332,24747500,29,14.0,,0.14,4.0600000000000005,0.5320014953613281,0.00838220060338668
377,2017-11-29,4,0.0020683760683760685,-0.34059945504087197,TSLA,63.459999084472656,63.59999847412109,60.24599838256836,61.507999420166016,61.507999420166016,43837000,33,14.0,,0.14,4.62,-0.40000152587891336,-0.006250023841858021
378,2017-11-30,2,0.0015341880341880343,-0.25826446280991733,TSLA,61.71200180053711,62.13999938964844,60.90800094604492,61.77000045776367,61.77000045776367,21758000,29,14.0,,0.14,4.0600000000000005,-1.4599990844726491,-0.022955960998438107
379,2017-12-01,4,0.0020683760683760685,0.3481894150417828,TSLA,61.0880012512207,62.06399917602539,61.0099983215332,61.305999755859375,61.305999755859375,21464500,75,8.0,False,0.08,6.0,-0.07600021362304688,-0.0012230481874724308
380,2017-12-04,4,0.0020683760683760685,-0.34059945504087197,TSLA,61.29999923706055,61.65399932861328,60.12200164794922,61.040000915527344,61.040000915527344,29175500,57,8.0,,0.08,4.5600000000000005,-0.4099998474121094,-0.006606081671425512
381,2017-12-05,1,0.001267094017094017,-0.3873966942148761,TSLA,60.400001525878906,61.59999847412109,60.20000076293945,60.7400016784668,60.7400016784668,23232500,55,8.0,,0.08,4.4,-0.054000854492194605,-0.0008758694501612707
382,2017-12-06,0,0.001,-0.2107925801011804,TSLA,60.02000045776367,62.678001403808594,60.0,62.652000427246094,62.652000427246094,35976500,64,8.0,,0.08,5.12,1.078002929687507,0.017500047993351586
383,2017-12-07,5,0.0023354700854700855,1.3354700854700856,TSLA,62.400001525878906,63.72600173950195,62.209999084472656,62.24800109863281,62.24800109863281,23903000,75,8.0,,0.08,6.0,1.0480003356933594,0.01672038533809528
384,2017-12-08,4,0.0020683760683760685,-0.1143641354071363,TSLA,62.91999816894531,63.39599990844727,62.25199890136719,63.0260009765625,63.0260009765625,17342500,54,8.0,,0.08,4.32,-0.3300018310546804,-0.005178448702990335
385,2017-12-11,2,0.0015341880341880343,-0.25826446280991733,TSLA,62.92599868774414,65.802001953125,62.75,65.78199768066406,65.78199768066406,39690000,74,8.0,,0.08,5.92,2.4060020446777273,0.037951953564141716
386,2017-12-12,14,0.004739316239316239,2.089136490250696,TSLA,66.08999633789062,68.28800201416016,66.00599670410156,68.20600128173828,68.20600128173828,43666000,100,8.0,,0.08,8.0,2.4860000610351562,0.03778000649290414
387,2017-12-13,5,0.0023354700854700855,-0.5072137060414788,TSLA,68.18599700927734,68.84400177001953,67.30000305175781,67.80599975585938,67.80599975585938,31107500,82,8.0,,0.08,6.5600000000000005,0.555999755859375,0.008141983063790326
388,2017-12-14,7,0.00286965811965812,0.22872827081427283,TSLA,68.2020034790039,69.48799896240234,67.37999725341797,67.5780029296875,67.5780029296875,28999500,77,8.0,,0.08,6.16,0.6439971923828125,0.009354441575522454
389,2017-12-15,4,0.0020683760683760685,-0.2792256142963515,TSLA,68.40799713134766,68.77999877929688,67.1520004272461,68.69000244140625,68.69000244140625,34666000,75,8.0,,0.08,6.0,-0.7080001831054688,-0.010188812365838129
390,2017-12-18,3,0.0018012820512820513,0.42158516020236103,TSLA,68.9800033569336,69.34600067138672,67.51599884033203,67.77400207519531,67.77400207519531,27381000,57,8.0,,0.08,4.5600000000000005,0.5660018920898438,0.008229164032207192
391,2017-12-19,6,0.0026025641025641025,0.44483985765124556,TSLA,68.052001953125,68.2979965209961,66.05999755859375,66.22000122070312,66.22000122070312,34125000,78,8.0,,0.08,6.24,-1.048004150390625,-0.015112683359446377
392,2017-12-20,8,0.003136752136752137,0.20525451559934327,TSLA,66.53800201416016,66.62000274658203,65.00800323486328,65.7959976196289,65.7959976196289,29769000,64,8.0,,0.08,5.12,-1.6779937744140625,-0.02456871152725859
393,2017-12-21,6,0.0026025641025641025,-0.1702997275204361,TSLA,65.91799926757812,66.74800109863281,65.44200134277344,66.33200073242188,66.33200073242188,21926000,67,8.0,,0.08,5.36,0.12799835205078125,0.0019213201256937928
394,2017-12-22,2,0.0015341880341880343,-0.4105090311986863,TSLA,65.9020004272461,66.18399810791016,64.96399688720703,65.04000091552734,65.04000091552734,21079000,56,8.0,,0.08,4.48,-0.5640029907226562,-0.008449736043619316
395,2017-12-26,1,0.001267094017094017,-0.6986788617886179,TSLA,64.76599884033203,64.78800201416016,63.31600189208984,63.45800018310547,63.45800018310547,21892000,49,8.0,,0.08,3.92,-1.39599609375,-0.021092652811241286
396,2017-12-27,5,0.0023354700854700855,0.8431703204047218,TSLA,63.20000076293945,63.5359992980957,62.150001525878906,62.32799911499024,62.32799911499024,23560500,67,8.0,,0.08,5.36,-1.2520027160644531,-0.01932460759927146
397,2017-12-28,7,0.00286965811965812,0.22872827081427283,TSLA,62.34999847412109,63.16400146484375,61.90800094604492,63.071998596191406,63.071998596191406,21581500,67,8.0,,0.08,5.36,-0.3719978332519531,-0.005854914337722561
398,2017-12-29,3,0.0018012820512820513,-0.372300819061802,TSLA,63.23600006103516,63.28200149536133,62.0,62.27000045776367,62.27000045776367,18886000,43,8.0,,0.08,3.44,0.11800003051757812,0.0018681531850583966
399,2018-01-02,3,0.0018012820512820513,0.42158516020236103,TSLA,62.400001525878906,64.4219970703125,62.20000076293945,64.10600280761719,64.10600280761719,21761000,49,8.0,,0.08,3.92,1.1399955749511719,0.018014530956874664
400,2018-01-03,6,0.0026025641025641025,0.44483985765124556,TSLA,64.19999694824219,65.05000305175781,63.11000061035156,63.45000076293945,63.45000076293945,22607500,75,8.0,,0.08,6.0,0.6280059814453125,0.009748315948043151
401,2018-01-04,7,0.00286965811965812,0.10262725779967163,TSLA,62.57400131225586,63.709999084472656,61.13600158691406,62.92399978637695,62.92399978637695,49731500,100,8.0,,0.08,8.0,-1.3400039672851562,-0.02059959883812712
402,2018-01-05,35,0.010348290598290597,2.6061057334326128,TSLA,63.32400131225586,63.448001861572266,62.400001525878906,63.31600189208984,63.31600189208984,22956000,51,8.0,,0.08,4.08,-0.2619972229003906,-0.004112340710490492
403,2018-01-08,9,0.003403846153846154,0.6456611570247934,TSLA,63.20000076293945,67.40399932861328,63.09999847412109,67.28199768066406,67.28199768066406,49297000,65,8.0,,0.08,5.2,3.9559974670410156,0.06235022933696199
404,2018-01-09,12,0.004205128205128205,0.2354048964218456,TSLA,67.03199768066406,67.76000213623047,65.4800033569336,66.73799896240234,66.73799896240234,35733000,64,8.0,,0.08,5.12,0.3560028076171875,0.005281627368749708
405,2018-01-10,5,0.0023354700854700855,-0.44461382113821135,TSLA,66.44000244140625,67.4000015258789,66.0,66.95999908447266,66.95999908447266,21549500,47,8.0,,0.08,3.76,-0.3600006103515625,-0.00531287778928613
406,2018-01-11,10,0.003670940170940171,0.5718206770356815,TSLA,67.0479965209961,68.96199798583984,66.6520004272461,67.58999633789062,67.58999633789062,33227500,55,8.0,,0.08,4.4,1.5619964599609375,0.023175021136478735
407,2018-01-12,5,0.0023354700854700855,-0.3637951105937136,TSLA,67.72599792480469,68.08200073242188,66.73400115966797,67.24400329589844,67.24400329589844,24125500,55,8.0,,0.08,4.4,-0.8799972534179688,-0.01276061133841655
408,2018-01-16,1,0.001267094017094017,-0.1740947075208914,TSLA,67.50800323486328,69.0,66.95999908447266,68.01200103759766,68.01200103759766,32371500,48,8.0,,0.08,3.84,0.917999267578125,0.01348372929265218
409,2018-01-17,2,0.0015341880341880343,0.21079258010118052,TSLA,68.09400177001953,69.80000305175781,67.94999694824219,69.43199920654297,69.43199920654297,35517500,49,8.0,,0.08,3.92,0.8000030517578125,0.011594247126924806
410,2018-01-18,5,0.0023354700854700855,0.522284122562674,TSLA,69.13400268554688,70.45999908447266,68.74800109863281,68.91400146484375,68.91400146484375,28429000,53,8.0,,0.08,4.24,0.6599960327148438,0.00945553014124445
411,2018-01-19,3,0.0018012820512820513,-0.22872827081427272,TSLA,69.0,70.11799621582031,68.5199966430664,70.00399780273438,70.00399780273438,24441500,42,8.0,,0.08,3.36,-0.34200286865234375,-0.004853858545219802
412,2018-01-22,5,0.0023354700854700855,-0.10262725779967152,TSLA,69.87999725341797,71.56600189208984,69.83999633789062,70.31199645996094,70.31199645996094,31052000,47,8.0,,0.08,3.76,1.4480056762695312,0.020650984831520613
413,2018-01-23,13,0.004472222222222222,0.9149130832570904,TSLA,72.0,72.0999984741211,70.19999694824219,70.55799865722656,70.55799865722656,27327000,66,8.0,,0.08,5.28,0.53399658203125,0.007461595840388524
414,2018-01-24,20,0.006341880341880342,0.4180602006688965,TSLA,70.91600036621094,70.94999694824219,68.7040023803711,69.1780014038086,69.1780014038086,26437500,52,8.0,,0.08,4.16,-1.1500015258789062,-0.0159500908490543
415,2018-01-25,13,0.004472222222222222,-0.29481132075471705,TSLA,69.65399932861328,69.83999633789062,67.27999877929688,67.52799987792969,67.52799987792969,33701500,51,8.0,,0.08,4.08,-1.1100006103515625,-0.015644829571469954
416,2018-01-26,9,0.003403846153846154,-0.23889154323936923,TSLA,68.30000305175781,68.80000305175781,67.14199829101562,68.56999969482422,68.56999969482422,22697000,48,8.0,,0.08,3.84,-1.0399932861328125,-0.01489108448833898
417,2018-01-29,11,0.003938034188034188,0.3723008190618018,TSLA,67.97000122070312,70.16999816894531,67.65599822998047,69.90599822998047,69.90599822998047,23735500,43,8.0,,0.08,3.44,1.3699951171875,0.01991271884329504
418,2018-01-30,4,0.0020683760683760685,-0.4747693977211068,TSLA,69.02799987792969,69.65399932861328,68.43399810791016,69.16400146484375,69.16400146484375,23588500,44,8.0,,0.08,3.52,-0.5159988403320312,-0.007353553567005733
419,2018-01-31,14,0.004739316239316239,1.2913223140495864,TSLA,69.50199890136719,71.23799896240234,69.03800201416016,70.86199951171875,70.86199951171875,31070500,51,8.0,,0.08,4.08,1.5839996337890625,0.02274097178994805
420,2018-02-01,8,0.003136752136752137,-0.33814247069431913,TSLA,70.19999694824219,71.93199920654297,69.72599792480469,69.8499984741211,69.8499984741211,20988500,35,9.0,False,0.09,3.15,0.694000244140625,0.009741995202685372
421,2018-02-02,658,0.17674786324786323,55.347411444141684,TSLA,69.68800354003906,70.38999938964844,68.10199737548828,68.75,68.75,18524000,37,9.0,,0.09,3.33,-1.5419998168945312,-0.021436910330642767
422,2018-02-05,2,0.0015341880341880343,0.21079258010118052,TSLA,67.59400177001953,68.89399719238281,66.5999984741211,66.6259994506836,66.6259994506836,22320500,38,9.0,,0.09,3.42,-1.496002197265625,-0.021253050294608
423,2018-02-06,12,0.004205128205128205,1.7409470752089136,TSLA,65.04199981689453,67.24400329589844,64.69999694824219,66.79399871826172,66.79399871826172,25442000,53,9.0,,0.09,4.77,-1.649993896484375,-0.023949748363080947
424,2018-02-07,12,0.004205128205128205,0.0,TSLA,67.7979965209961,69.19999694824219,67.13200378417969,69.0,69.0,34846000,86,9.0,,0.09,7.739999999999999,1.95599365234375,0.029088001256210916
425,2018-02-08,26,0.007944444444444445,0.8892276422764229,TSLA,68.66200256347656,69.7239990234375,62.91999816894531,63.04600143432617,63.04600143432617,51573000,100,9.0,,0.09,9.0,0.5240020751953125,0.007572284657573647
426,2018-02-09,13,0.004472222222222222,-0.4370629370629371,TSLA,63.98600006103516,64.19599914550781,58.95199966430664,62.08399963378906,62.08399963378906,64668500,80,9.0,,0.09,7.199999999999999,-5.5279998779296875,-0.0792840335516537
427,2018-02-12,11,0.003938034188034188,0.2554495912806538,TSLA,63.22600173950195,63.61600112915039,61.25,63.14599990844727,63.14599990844727,31139000,40,9.0,,0.09,3.6,-0.5799980163574219,-0.009034800051055947
428,2018-02-13,7,0.00286965811965812,-0.27129679869777523,TSLA,63.00400161743164,64.83799743652344,62.50199890136719,64.73200225830078,64.73200225830078,22801000,39,9.0,,0.09,3.51,1.2219963073730469,0.019208945637626762
429,2018-02-14,7,0.00286965811965812,0.0,TSLA,64.16799926757812,65.23400115966797,63.70399856567383,64.46199798583984,64.46199798583984,19753500,39,9.0,,0.09,3.51,0.39600372314453125,0.006107587198883158
430,2018-02-15,15,0.005006410256410256,0.7446016381236036,TSLA,64.9000015258789,66.8239974975586,64.4800033569336,66.81400299072266,66.81400299072266,29564500,36,9.0,,0.09,3.24,1.589996337890625,0.024373736236091403
431,2018-02-16,3,0.0018012820512820513,-0.6402048655569782,TSLA,66.5,68.6240005493164,66.3280029296875,67.0979995727539,67.0979995727539,28213000,35,9.0,,0.09,3.15,1.8000030517578125,0.026936476702453804
432,2018-02-20,7,0.00286965811965812,0.3873966942148761,TSLA,66.89399719238281,68.16799926757812,66.30000305175781,66.9540023803711,66.9540023803711,20047000,31,9.0,,0.09,2.79,-0.45600128173828125,-0.00664492419690077
433,2018-02-21,12,0.004205128205128205,0.4653760238272522,TSLA,67.20600128173828,67.93800354003906,66.63400268554688,66.66000366210938,66.66000366210938,16098000,31,9.0,,0.09,2.79,-0.2299957275390625,-0.0033739544949275
434,2018-02-22,8,0.003136752136752137,-0.25406504065040647,TSLA,67.10600280761719,69.48799896240234,66.94999694824219,69.23400115966797,69.23400115966797,34849000,32,9.0,,0.09,2.88,1.5499954223632812,0.022814850916980545
435,2018-02-23,4,0.0020683760683760685,-0.34059945504087197,TSLA,69.56600189208984,70.99800109863281,69.41999816894531,70.41000366210938,70.41000366210938,29087000,35,9.0,,0.09,3.15,1.5100021362304688,0.021730401778406128
436,2018-02-26,0,0.001,-0.2107925801011804,TSLA,70.69999694824219,71.80000305175781,70.47200012207031,71.48400115966797,71.48400115966797,21700000,34,9.0,,0.09,3.06,0.802001953125,0.011296120182465952
437,2018-02-27,5,0.0023354700854700855,1.3354700854700856,TSLA,71.25,71.99800109863281,70.00199890136719,70.197998046875,70.197998046875,23987000,31,9.0,,0.09,2.79,0.197998046875,0.0027576328476235368
438,2018-02-28,2,0.0015341880341880343,-0.3430924062214089,TSLA,70.51399993896484,71.0479965209961,68.44400024414062,68.61199951171875,68.61199951171875,30348500,33,9.0,,0.09,2.97,-0.9500045776367188,-0.013194874345681784
439,2018-03-01,3,0.0018012820512820513,0.1740947075208914,TSLA,69.00199890136719,69.73400115966797,66.01399993896484,66.18599700927734,66.18599700927734,34428000,21,11.0,False,0.11,2.31,-1.313995361328125,-0.018494474519627158
440,2018-03-02,3,0.0018012820512820513,0.0,TSLA,65.39600372314453,67.04399871826172,64.59400177001953,67.02400207519531,67.02400207519531,25464000,22,11.0,,0.11,2.42,-2.69000244140625,-0.03857519139403787
441,2018-03-05,5,0.0023354700854700855,-0.10262725779967152,TSLA,66.47799682617188,67.55000305175781,65.85800170898438,66.66999816894531,66.66999816894531,19119000,18,11.0,,0.11,1.98,0.5060043334960938,0.0075473471626068545
442,2018-03-06,5,0.0023354700854700855,0.0,TSLA,66.75,67.27400207519531,65.40599822998047,65.63999938964844,65.63999938964844,21428500,23,11.0,,0.11,2.53,-0.2760009765625,-0.004085876596497284
443,2018-03-07,12,0.004205128205128205,0.8005489478499541,TSLA,65.08799743652344,66.5,64.3479995727539,66.45999908447266,66.45999908447266,25036500,22,11.0,,0.11,2.42,-0.7740020751953125,-0.01150521823170525
444,2018-03-08,6,0.0026025641025641025,-0.38109756097560976,TSLA,66.5719985961914,66.66000366210938,65.25399780273438,65.81999969482422,65.81999969482422,17831000,21,11.0,,0.11,2.31,0.160003662109375,0.002406070106907965
445,2018-03-09,12,0.004205128205128205,0.6157635467980296,TSLA,64.81999969482422,65.697998046875,64.4739990234375,65.43399810791016,65.43399810791016,27534000,23,11.0,,0.11,2.53,-0.962005615234375,-0.014431526588427057
446,2018-03-12,6,0.0026025641025641025,0.25826446280991733,TSLA,65.72200012207031,69.44200134277344,65.30000305175781,69.10199737548828,69.10199737548828,41320000,26,11.0,,0.11,2.86,3.7440032958984375,0.056988088027082995
447,2018-03-13,2,0.0015341880341880343,-0.4105090311986863,TSLA,65.72200012207031,69.44200134277344,65.30000305175781,68.36799621582031,68.36799621582031,29829000,25,11.0,,0.11,2.75,0.0,0.0
448,2018-03-14,11,0.003938034188034188,1.5668523676880222,TSLA,67.35199737548828,67.96199798583984,64.78600311279297,65.32599639892578,65.32599639892578,39837000,27,11.0,,0.11,2.97,-1.4800033569335938,-0.021312798138235278
449,2018-03-15,12,0.004205128205128205,0.06782419967444375,TSLA,65.8759994506836,66.56999969482422,64.22000122070312,65.12000274658203,65.12000274658203,32824000,26,11.0,,0.11,2.86,-1.391998291015625,-0.020482009538708046
450,2018-03-16,2,0.0015341880341880343,-0.6351626016260162,TSLA,64.58599853515625,65.4800033569336,63.81399917602539,64.2699966430664,64.2699966430664,30586500,23,11.0,,0.11,2.53,-1.089996337890625,-0.016373686989446856
451,2018-03-19,4,0.0020683760683760685,0.3481894150417828,TSLA,63.29999923706055,64.1500015258789,61.93399810791016,62.71200180053711,62.71200180053711,37421500,26,11.0,,0.11,2.86,-1.3300018310546875,-0.020311572432347047
452,2018-03-20,3,0.0018012820512820513,-0.12913223140495877,TSLA,62.9739990234375,63.25,61.75199890136719,62.11000061035156,62.11000061035156,23821500,28,11.0,,0.11,3.08,-0.9000015258789062,-0.014029641535017512
453,2018-03-21,2,0.0015341880341880343,-0.14827995255041515,TSLA,62.04999923706055,64.48799896240234,62.03799819946289,63.305999755859375,63.305999755859375,29792000,27,11.0,,0.11,2.97,1.2379989624023438,0.019573106124938233
454,2018-03-22,3,0.0018012820512820513,0.1740947075208914,TSLA,62.77799987792969,63.76399993896485,61.63600158691406,61.81999969482422,61.81999969482422,24699000,26,11.0,,0.11,2.86,-0.7239990234374929,-0.011226879963504466
455,2018-03-23,6,0.0026025641025641025,0.44483985765124556,TSLA,62.25,62.25,60.09000015258789,60.30799865722656,60.30799865722656,33274500,26,11.0,,0.11,2.86,-1.5139999389648509,-0.023743804347501007
456,2018-03-26,3,0.0018012820512820513,0.42158516020236103,TSLA,61.46799850463867,61.51800155639648,58.27199935913086,60.83599853515625,60.83599853515625,41876000,40,11.0,,0.11,4.4,-0.7319984436035227,-0.011759011142225217
457,2018-03-27,20,0.006341880341880342,2.5207591933570583,TSLA,60.79999923706055,60.854000091552734,55.43600082397461,55.83599853515625,55.83599853515625,69360000,57,11.0,,0.11,6.2700000000000005,-0.6640014648437429,-0.010793612406850062
458,2018-03-28,46,0.013286324786324785,1.0950134770889486,TSLA,52.91600036621094,53.73600006103516,50.41999816894531,51.555999755859375,51.555999755859375,105007000,100,11.0,,0.11,11.0,-7.118000030517571,-0.11696848226589518
459,2018-03-29,70,0.019696581196581197,0.4824702476680607,TSLA,51.29800033569336,54.19200134277344,49.641998291015625,53.22600173950195,53.22600173950195,75853500,97,11.0,,0.11,10.67,0.45600128173827414,0.008485955062161876
460,2018-04-02,24,0.00741025641025641,0.037391564463057136,TSLA,51.25199890136719,52.06600189208984,48.917999267578125,50.49599838256836,50.49599838256836,80570000,100,16.0,,0.16,16.0,-2.125999450683601,-0.03923087167857675
461,2018-04-03,28,0.008478632478632479,0.14417531718569787,TSLA,53.9640007019043,54.66999816894531,50.89799880981445,53.50600051879883,53.50600051879883,94222000,86,16.0,,0.16,13.76,2.603996276855476,0.05001337114865145
462,2018-04-04,15,0.005006410256410256,-0.4095262096774194,TSLA,50.555999755859375,57.67399978637695,50.400001525878906,57.38800048828125,57.38800048828125,99483500,73,16.0,,0.16,11.68,3.0040016174316406,0.05494790045809861
463,2018-04-05,19,0.006074786324786325,0.21340162185232625,TSLA,57.86800003051758,61.25199890136719,57.63999938964844,61.14400100708008,61.14400100708008,95605500,60,16.0,,0.16,9.6,3.5779991149902344,0.06203833838892825
464,2018-04-06,4,0.0020683760683760685,-0.6595145972564193,TSLA,60.20000076293945,61.85599899291992,59.09999847412109,59.86000061035156,59.86000061035156,67601500,55,16.0,,0.16,8.8,0.6040000915527344,0.009860904172700469
465,2018-04-09,24,0.00741025641025641,3.1138790035587185,TSLA,60.07400131225586,61.900001525878906,57.84199905395508,57.93199920654297,57.93199920654297,51249000,42,16.0,,0.16,6.72,0.044002532958984375,0.0007113705004428983
466,2018-04-10,21,0.006608974358974359,-0.10813148788927329,TSLA,59.79399871826172,61.41999816894531,58.73600006103516,60.93999862670898,60.93999862670898,54949000,49,16.0,,0.16,7.84,-0.48000335693359375,-0.007754496689841184
467,2018-04-11,13,0.004472222222222222,-0.3233107015842225,TSLA,60.14799880981445,61.79600143432617,59.93199920654297,60.18600082397461,60.18600082397461,37414500,39,16.0,,0.16,6.24,0.3760032653808594,0.006121837782323114
468,2018-04-12,21,0.006608974358974359,0.4777830864787387,TSLA,60.4640007019043,60.790000915527344,58.73600006103516,58.81600189208984,58.81600189208984,38044000,38,16.0,,0.16,6.08,-1.0060005187988281,-0.01627937885055486
469,2018-04-13,23,0.007143162393162393,0.08082767539605551,TSLA,60.720001220703125,60.790000915527344,59.19599914550781,60.06800079345703,60.06800079345703,36636000,41,16.0,,0.16,6.5600000000000005,0.0,0.0
470,2018-04-16,10,0.003670940170940171,-0.3679175864606329,TSLA,59.79999923706055,59.93199920654297,57.80199813842773,58.242000579833984,58.242000579833984,31692500,37,16.0,,0.16,5.92,-0.858001708984375,-0.01411419141408865
471,2018-04-17,20,0.006341880341880342,0.7275902211874272,TSLA,57.77399826049805,58.43399810791016,56.50199890136719,57.53799819946289,57.53799819946289,35000000,52,16.0,,0.16,8.32,-1.4980010986328054,-0.024995012989142307
472,2018-04-18,23,0.007143162393162393,0.12634770889487856,TSLA,58.21599960327149,60.04800033569336,57.63199996948242,58.66999816894531,58.66999816894531,32788500,43,16.0,,0.16,6.88,1.614002227783196,0.027620944656270296
473,2018-04-19,12,0.004205128205128205,-0.4113072090936285,TSLA,58.21599960327149,60.20199966430664,57.709999084472656,60.01599884033203,60.01599884033203,30453000,40,16.0,,0.16,6.4,0.15399932861328125,0.0025646037795157284
474,2018-04-20,15,0.005006410256410256,0.19054878048780477,TSLA,59.03400039672852,59.99599838256836,57.95000076293945,58.04800033569336,58.04800033569336,28139500,28,16.0,,0.16,4.48,-0.20600128173828125,-0.003421834538503199
475,2018-04-23,15,0.005006410256410256,1.143641354071363,TSLA,58.257999420166016,58.32400131225586,56.46599960327149,56.67399978637695,56.67399978637695,24467000,29,16.0,,0.16,4.64,-1.6719970703125,-0.0278684764882301
476,2018-04-24,6,0.0026025641025641025,-0.4801536491677336,TSLA,57.0,57.417999267578125,55.69200134277344,56.69200134277344,56.69200134277344,28426500,33,16.0,,0.16,5.28,-0.9060020446777344,-0.015533948705390932
477,2018-04-25,16,0.005273504273504274,1.0262725779967163,TSLA,56.70000076293945,57.03200149536133,55.45000076293945,56.13800048828125,56.13800048828125,20068000,30,16.0,,0.16,4.8,-0.3859977722167969,-0.00672259182034507
478,2018-04-26,10,0.003670940170940171,-0.3038897893030794,TSLA,55.75,57.15800094604492,55.29999923706055,57.09600067138672,57.09600067138672,21780000,27,16.0,,0.16,4.32,0.12599945068359375,0.0022092763252197223
479,2018-04-27,9,0.003403846153846154,-0.07275902211874274,TSLA,57.07400131225586,58.89400100708008,56.76599884033203,58.81600189208984,58.81600189208984,21823000,32,16.0,,0.16,5.12,1.7360000610351562,0.030371951998004132
480,2018-04-30,18,0.005807692307692308,1.4867337602927724,TSLA,58.72200012207031,59.74599838256836,58.5,58.77999877929688,58.77999877929688,21141000,29,16.0,,0.16,4.64,0.8519973754882812,0.014466624119931382
481,2018-05-01,23,0.007143162393162393,0.22994849153789554,TSLA,58.70199966430664,60.16400146484375,58.64400100708008,59.98400115966797,59.98400115966797,23128000,30,17.0,False,0.17,5.1000000000000005,0.4180030822753906,0.006996336049132745
482,2018-05-02,49,0.014087606837606837,0.9721806760394855,TSLA,59.7140007019043,61.369998931884766,59.555999755859375,60.22999954223633,60.22999954223633,44852000,64,17.0,,0.17,10.88,1.2059974670410156,0.02004516717103222
483,2018-05-03,86,0.023970085470085473,0.7015015925982104,TSLA,55.757999420166016,57.608001708984375,55.04600143432617,56.88999938964844,56.88999938964844,86760500,100,17.0,,0.17,17.0,-3.7619972229003906,-0.06130026541267941
484,2018-05-04,27,0.008211538461538461,-0.6574255660545552,TSLA,56.59999847412109,59.37200164794922,55.90399932861328,58.81800079345703,58.81800079345703,42847000,48,17.0,,0.17,8.16,1.7639999389648438,0.030620745150577555
485,2018-05-07,30,0.009012820512820513,-0.10597710894446799,TSLA,59.5,61.19200134277344,59.03400039672852,60.55400085449219,60.55400085449219,43391000,35,17.0,,0.17,5.95,1.8199996948242188,0.030654174430837733
486,2018-05-08,28,0.008478632478632479,-0.05926979611190131,TSLA,60.15999984741211,61.54999923706055,59.79999923706055,60.39400100708008,60.39400100708008,29650000,34,17.0,,0.17,5.78,0.3579978942871094,0.005850403425796458
