,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ATVI_unscaled,ATVI_monthly,isPartial,scale,ATVI,Stock_Price_Change,Stock_Price_Change_Percent
556,2019-06-25,5,0.0627678381256656,-0.07819953393077783,ATVI,47.06999969482422,47.4900016784668,45.65999984741211,46.20000076293945,45.67697143554688,8688600,46,32.0,,0.32,14.72,0.2800025939941406,0.005931001894177834
557,2019-06-26,3,0.060637912673056446,-0.03393338875786811,ATVI,46.36000061035156,47.470001220703125,46.209999084472656,46.72999954223633,46.20096969604492,5328700,59,32.0,,0.32,18.88,-0.020000457763671875,-0.0004211509171779815
558,2019-07-01,2,0.059572949946751864,0.018202005861045922,ATVI,47.880001068115234,48.459999084472656,47.209999084472656,47.5,46.96225357055664,5122000,51,32.0,False,0.32,16.32,0.9899978637695312,0.020855231479070646
559,2019-07-02,7,0.06489776357827476,0.08938307799567391,ATVI,47.959999084472656,48.81999969482422,47.68999862670898,47.97999954223633,47.43682098388672,6682700,51,32.0,,0.32,16.32,0.3600006103515625,0.007428819999027114
560,2019-07-03,3,0.060637912673056446,-0.06563940990170491,ATVI,48.04999923706055,48.790000915527344,47.72999954223633,48.65999984741211,48.10912322998047,4024700,74,32.0,,0.32,23.68,-0.029998779296875,-0.0006144772528553499
561,2019-07-05,12,0.07022257720979766,0.15806389293805645,ATVI,48.33000183105469,48.34999847412109,46.63999938964844,48.150001525878906,47.60489654541016,6379600,52,32.0,,0.32,16.64,-0.4400024414062571,-0.009018291312764215
562,2019-07-08,11,0.06915761448349309,0.16088954039221304,ATVI,47.79999923706055,47.90999984741211,46.22999954223633,46.470001220703125,45.94392013549805,7680700,40,32.0,,0.32,12.8,-0.43999862670897727,-0.009100282121921488
563,2019-07-09,38,0.09791160809371673,0.4157748040468747,ATVI,46.16999816894531,46.709999084472656,45.72999954223633,46.369998931884766,45.84504699707031,4349600,79,32.0,,0.32,25.28,-1.2000007629394531,-0.025046979059931473
564,2019-07-10,5,0.0627678381256656,-0.35893364078356316,ATVI,46.900001525878906,47.369998931884766,46.56999969482422,46.84000015258789,46.30972671508789,4476200,51,32.0,,0.32,16.32,0.6599998474121094,0.014129733683328372
565,2019-07-11,6,0.06383280085197018,0.016966694378934388,ATVI,46.91999816894531,47.58000183105469,46.43000030517578,47.34000015258789,46.8040657043457,5206200,36,32.0,,0.32,11.52,0.21000289916992188,0.0044332468631018696
566,2019-07-12,18,0.07661235356762514,0.200203540265937,ATVI,47.630001068115234,47.66999816894531,47.040000915527344,47.20000076293945,46.665653228759766,3707600,80,32.0,,0.32,25.6,0.089996337890625,0.0018914740316777756
567,2019-07-15,1,0.05850798722044728,-0.017876615599134782,ATVI,47.2599983215332,47.84999847412109,46.880001068115234,47.65999984741211,47.12044143676758,4361700,55,32.0,,0.32,17.6,0.18000030517577414,0.0037759662699763386
568,2019-07-16,2,0.059572949946751864,0.018202005861045922,ATVI,47.61000061035156,47.65999984741211,46.65999984741211,46.9900016784668,46.4580307006836,4876700,75,32.0,,0.32,24.0,-0.18999862670897727,-0.003970713328480757
569,2019-07-17,4,0.06170287539936102,0.035753231198269564,ATVI,46.91999816894531,47.31999969482422,46.43000030517578,46.68000030517578,46.15153884887695,4791100,59,32.0,,0.32,18.88,-0.3400001525878906,-0.007133868100638541
570,2019-07-18,309,0.3865165069222577,5.26415713077547,ATVI,46.45000076293945,46.5,45.4900016784668,45.720001220703125,45.20240783691406,8157700,42,32.0,,0.32,13.44,-0.8199996948242188,-0.01732881868369729
571,2019-07-19,57,0.11814589989350373,-0.6943315543383324,ATVI,46.0,46.11000061035156,45.09000015258789,45.13999938964844,44.62897491455078,5514600,81,32.0,,0.32,25.92,-0.3899993896484375,-0.0083870836483535
572,2019-07-22,13,0.07128753993610223,0.17562654770895159,ATVI,45.33000183105469,45.59999847412109,44.810001373291016,45.56999969482422,45.05410385131836,3771800,60,32.0,,0.32,19.2,-0.5100021362304759,-0.011060553664707262
573,2019-07-23,1,0.05850798722044728,-0.17926769148030297,ATVI,45.81999969482422,45.93000030517578,45.290000915527344,45.91999816894531,45.40014266967773,3774300,50,32.0,,0.32,16.0,0.3300018310546946,0.0072368825021338345
574,2019-07-24,14,0.07235250266240682,0.23662607619359677,ATVI,45.709999084472656,46.9900016784668,45.68999862670898,46.86000061035156,46.32950210571289,3664200,67,32.0,,0.32,21.44,1.0600013732910156,0.023078627612627356
575,2019-07-25,8,0.06596272630457935,-0.0883145174347576,ATVI,47.36000061035156,47.400001525878906,46.36000061035156,47.18999862670898,46.65576171875,4354000,71,32.0,,0.32,22.72,0.4099998474121094,0.00872525713485972
576,2019-07-26,20,0.0787422790202343,0.1937390012754483,ATVI,47.47999954223633,48.22999954223633,47.15999984741211,47.9900016784668,47.44670867919922,5839700,44,32.0,,0.32,14.08,0.8299980163574219,0.017510506110517188
577,2019-07-29,2,0.059572949946751864,-0.017562654770895247,ATVI,48.0,48.52999877929688,47.08000183105469,48.45000076293945,47.9015007019043,4750900,84,32.0,,0.32,26.88,0.299999237060554,0.006220179139704074
578,2019-07-31,1,0.05850798722044728,-0.017876615599134782,ATVI,48.790000915527344,49.93000030517578,48.380001068115234,48.7400016784668,48.1882209777832,8712300,100,32.0,,0.32,32.0,1.4000015258788991,0.028848167341725572
579,2019-08-01,1,0.05850798722044728,0.0,ATVI,48.93000030517578,51.2400016784668,48.810001373291016,50.18999862670898,49.62179946899414,10901800,30,54.0,False,0.54,16.200000000000003,1.3100013732910156,0.026236758767959056
580,2019-08-02,21,0.07980724174653887,0.3640401172209178,ATVI,49.79999923706055,51.34999847412109,48.650001525878906,49.02000045776367,48.46504974365234,9745000,46,54.0,,0.54,24.840000000000003,0.10999679565428977,0.0021466977371413787
581,2019-08-05,26,0.08513205537806177,0.4550501465261474,ATVI,47.869998931884766,47.95000076293945,45.52000045776367,46.09999847412109,45.578102111816406,10855100,36,54.0,,0.54,19.44,-3.3999977111816335,-0.06621222613852917
582,2019-08-06,48,0.10856123535676251,0.27520984750872524,ATVI,47.45000076293945,47.59000015258789,46.380001068115234,46.59000015258789,46.06255722045898,7171500,41,54.0,,0.54,22.14,-0.3600006103515625,-0.007507833255965379
583,2019-08-07,4,0.06170287539936102,-0.43163068109359526,ATVI,46.11000061035156,48.22999954223633,46.09999847412109,48.09999847412109,47.55546188354492,7468500,52,54.0,,0.54,28.08,0.6399993896484375,0.013448190535751303
584,2019-08-08,16,0.07448242811501597,0.20711437891575613,ATVI,48.40999984741211,49.56999969482422,47.90999984741211,49.33000183105469,48.77154159545898,8935900,100,54.0,,0.54,54.0,1.3400001525878906,0.02778354064495514
585,2019-08-09,5,0.0627678381256656,-0.15727991535480923,ATVI,48.7599983215332,49.09000015258789,47.11000061035156,48.060001373291016,47.51591491699219,10794000,89,54.0,,0.54,48.06,-0.4799995422363281,-0.00968326700002875
586,2019-08-12,4,0.06170287539936102,0.035753231198269564,ATVI,47.72999954223633,48.34999847412109,46.95000076293945,47.08000183105469,46.54701232910156,6292100,25,54.0,,0.54,13.5,-0.740001678466804,-0.01507438737353095
587,2019-08-13,1,0.05850798722044728,-0.05177859472893909,ATVI,46.9900016784668,48.369998931884766,46.470001220703125,48.130001068115234,47.58512496948242,5225600,30,54.0,,0.54,16.200000000000003,0.02000045776367898,0.0004136599461195267
588,2019-08-14,2,0.059572949946751864,0.018202005861045922,ATVI,47.09000015258789,47.27000045776367,45.0,45.2599983215332,44.74761199951172,9156200,31,54.0,,0.54,16.740000000000002,-1.0999984741210938,-0.022741337573112697
589,2019-08-15,3,0.060637912673056446,0.017876615599134782,ATVI,45.52999877929688,45.72999954223633,44.90999984741211,45.5099983215332,44.99478149414063,6008900,31,54.0,,0.54,16.740000000000002,-1.5400009155273438,-0.03257882167577619
590,2019-08-16,2,0.059572949946751864,-0.017562654770895247,ATVI,45.93999862670898,47.16999816894531,45.790000915527344,46.65999984741211,46.13176345825195,5767400,25,54.0,,0.54,13.5,1.4399986267089844,0.031489145880681635
591,2019-08-19,1,0.05850798722044728,-0.628637478960923,ATVI,47.54999923706055,48.29999923706055,47.27999877929688,47.91999816894531,47.37749862670898,5522700,24,54.0,,0.54,12.96,1.1300010681152344,0.023955927750261674
592,2019-08-20,25,0.08406709265175719,0.43684814066510125,ATVI,47.66999816894531,49.040000915527344,47.5,48.79999923706055,48.24753952026367,5831300,23,54.0,,0.54,12.420000000000002,0.7400016784667969,0.015320945965957566
593,2019-08-21,5,0.0627678381256656,-0.25336018951342176,ATVI,49.09999847412109,49.540000915527344,48.709999084472656,49.040000915527344,48.484825134277344,4001800,33,54.0,,0.54,17.82,0.5,0.01019575837409259
594,2019-08-22,1,0.05850798722044728,-0.06786677751573655,ATVI,49.290000915527344,49.290000915527344,48.33000183105469,49.08000183105469,48.52436828613281,4001800,23,54.0,,0.54,12.420000000000002,-0.25,-0.005046427036331402
595,2019-08-23,5,0.0627678381256656,0.07280802344418347,ATVI,48.59999847412109,49.380001068115234,47.15999984741211,47.33000183105469,46.79418182373047,7125400,25,54.0,,0.54,13.5,0.09000015258789062,0.0018259312419597329
596,2019-08-26,7,0.06489776357827476,0.10921203516627531,ATVI,47.9900016784668,48.70000076293945,47.52999877929688,48.68999862670898,48.1387825012207,5194400,21,54.0,,0.54,11.34,-0.6800003051757812,-0.013770763273937225
597,2019-08-27,5,0.0627678381256656,-0.03281970495085251,ATVI,50.5,52.220001220703125,49.959999084472656,51.09000015258789,50.51161193847656,18223400,89,54.0,,0.54,48.06,3.520000457763672,0.07227926904761728
598,2019-08-28,1,0.05850798722044728,-0.06786677751573655,ATVI,50.630001068115234,50.93999862670898,49.540000915527344,50.209999084472656,49.64157485961914,7232300,43,54.0,,0.54,23.22,-1.2800025939941477,-0.024511730449494507
599,2019-08-29,2,0.059572949946751864,0.018202005861045922,ATVI,51.0,51.43000030517578,50.2599983215332,50.959999084472656,50.38308334350586,6268700,42,54.0,,0.54,22.68,0.490001678466804,0.009619193005040438
600,2019-08-30,9,0.06702768903088392,0.12513630919394347,ATVI,51.290000915527344,51.40999984741211,50.16999816894531,50.59999847412109,50.02716064453125,5891500,30,54.0,,0.54,16.200000000000003,-0.020000457763671875,-0.00038888698512529185
601,2019-09-03,12,0.07022257720979766,0.20022206447150492,ATVI,50.47999954223633,51.56999969482422,50.43000030517578,51.060001373291016,50.4819564819336,6268900,51,39.0,,0.39,19.89,0.15999984741210938,0.0031122320149192806
602,2019-09-04,10,0.0680926517571885,-0.03033106355874371,ATVI,52.060001373291016,53.61000061035156,52.0099983215332,53.5,52.89433288574219,9988100,82,39.0,,0.39,31.98,2.0400009155273438,0.03955790047701102
603,2019-09-05,1,0.05850798722044728,-0.14075916107539999,ATVI,55.150001525878906,56.59999847412109,53.77000045776367,54.58000183105469,53.96210479736328,11780000,97,39.0,,0.39,37.83,2.989997863769524,0.05577313616355717
604,2019-09-06,1,0.05850798722044728,0.0,ATVI,54.66999816894531,55.0099983215332,54.2599983215332,54.58000183105469,53.96210479736328,7034000,88,39.0,,0.39,34.32,-1.5900001525878835,-0.02809187624474707
605,2019-09-09,3,0.060637912673056446,-0.13648978601434658,ATVI,55.25,55.54999923706055,54.20000076293945,55.18999862670898,54.5651969909668,9138700,54,39.0,,0.39,21.06,0.5400009155273438,0.00981641396116828
606,2019-09-10,4,0.06170287539936102,0.017562654770895136,ATVI,54.75,56.150001525878906,54.27999877929688,56.02999877929688,55.39568710327149,8427500,85,39.0,,0.39,33.15,0.6000022888183594,0.010801121459207197
607,2019-09-11,1,0.05850798722044728,-0.05177859472893909,ATVI,56.540000915527344,56.77000045776367,54.40999984741211,54.90999984741211,54.28836441040039,9687300,82,39.0,,0.39,31.98,0.6199989318847656,0.011041832859060907
608,2019-09-12,49,0.10962619808306709,0.8736962813302025,ATVI,56.459999084472656,57.52000045776367,55.13999938964844,55.45000076293945,54.82225799560547,10921200,100,39.0,,0.39,39.0,0.75,0.013211202993700821
609,2019-09-13,29,0.08832694355697551,-0.19428982212766777,ATVI,55.63999938964844,56.02000045776367,55.31999969482422,55.95000076293945,55.316593170166016,6401800,46,39.0,,0.39,17.94,-1.5,-0.026077885745175444
610,2019-09-16,30,0.08939190628328009,0.1200976794459494,ATVI,55.18000030517578,55.93999862670898,55.16999816894531,55.77999877929688,55.14851760864258,6471300,44,39.0,,0.39,17.16,-0.0800018310546946,-0.0014280940807026576
611,2019-09-17,4,0.06170287539936102,-0.309748746113249,ATVI,55.5,55.720001220703125,54.77000045776367,55.34999847412109,54.72338485717773,6972100,45,39.0,,0.39,17.55,-0.21999740600585227,-0.003932738852460593
612,2019-09-18,3,0.060637912673056446,-0.017259531576312992,ATVI,55.209999084472656,55.22999954223633,54.130001068115234,55.119998931884766,54.49599075317383,5433300,39,39.0,,0.39,15.21,-0.4900016784667969,-0.008793999779826533
613,2019-09-19,10,0.0680926517571885,0.12293858339626618,ATVI,55.43000030517578,55.560001373291016,54.709999084472656,55.0099983215332,54.38723373413086,4565200,36,39.0,,0.39,14.04,0.3300018310546875,0.005975046782361826
614,2019-09-20,19,0.07767731629392971,0.14075916107539999,ATVI,55.040000915527344,55.47999954223633,54.52000045776367,54.7599983215332,54.14006423950195,7364900,59,39.0,,0.39,23.01,-0.0800018310546875,-0.0014399177299723176
615,2019-09-23,1,0.05850798722044728,-0.035125309541790384,ATVI,54.470001220703125,54.7400016784668,53.66999816894531,54.18000030517578,53.56663131713867,4502800,33,39.0,,0.39,12.87,-0.7399978637695312,-0.0133381014757612
616,2019-09-24,7,0.06489776357827476,0.10921203516627531,ATVI,54.61000061035156,54.630001068115234,53.40999984741211,53.959999084472656,53.34912109375,8098400,55,39.0,,0.39,21.45,-0.1100006103515625,-0.0020095105403482583
617,2019-09-25,2,0.059572949946751864,-0.08204926237713117,ATVI,53.88999938964844,55.040000915527344,53.58000183105469,54.93999862670898,54.31802749633789,5150700,58,39.0,,0.39,22.62,0.4099998474121094,0.0075050309243249735
618,2019-09-26,1,0.05850798722044728,-0.017876615599134782,ATVI,54.720001220703125,55.06999969482422,54.15999984741211,54.220001220703125,53.606178283691406,6563300,40,39.0,,0.39,15.6,0.029998779296875,0.0005450359519962866
619,2019-09-27,2,0.059572949946751864,0.018202005861045922,ATVI,54.209999084472656,54.720001220703125,52.04999923706055,52.33000183105469,51.737579345703125,7800800,28,39.0,,0.39,10.92,-0.34999847412109375,-0.006355519812250687
620,2019-09-30,1,0.05850798722044728,-0.035125309541790384,ATVI,52.59999847412109,53.0,52.310001373291016,52.91999816894531,52.32089614868164,7128800,31,39.0,,0.39,12.09,-1.720001220703125,-0.03143277014497525
621,2019-10-01,1,0.05850798722044728,0.0,ATVI,53.34000015258789,53.54999923706055,52.2400016784668,52.900001525878906,52.30112457275391,9229100,22,56.0,False,0.56,12.32,0.5499992370605469,0.010377344095481966
622,2019-10-02,9,0.06702768903088392,0.14561604688836716,ATVI,51.900001525878906,52.540000915527344,50.25,52.25,51.65848159790039,13468300,47,56.0,,0.56,26.320000000000004,-1.0099983215332031,-0.018860846609204285
623,2019-10-03,3,0.060637912673056446,-0.09533039927548892,ATVI,52.18999862670898,54.77000045776367,52.06999969482422,54.06999969482422,53.4578742980957,14558300,41,56.0,,0.56,22.96,2.229999542236328,0.04244384285073899
624,2019-10-04,37,0.09684664536741214,0.5971302622104355,ATVI,54.75,55.4900016784668,54.54999923706055,55.43999862670898,54.8123664855957,8761100,27,56.0,,0.56,15.12,0.720001220703125,0.013145904960478516
625,2019-10-07,1,0.05850798722044728,-0.21447261184746702,ATVI,55.060001373291016,55.88999938964844,54.560001373291016,55.40999984741211,54.78270721435547,6538100,18,56.0,,0.56,10.080000000000002,0.3999977111816406,0.0072084645716790074
626,2019-10-08,19,0.07767731629392971,0.32763610549882594,ATVI,54.75,55.29999923706055,54.09999847412109,54.130001068115234,53.51719665527344,7182300,56,56.0,,0.56,31.360000000000003,-0.5900001525878906,-0.010556453015405975
627,2019-10-09,12,0.07022257720979766,-0.09597060557452108,ATVI,53.7599983215332,54.75,53.20000076293945,53.43000030517578,52.82512283325195,9050700,89,56.0,,0.56,49.84,-0.5499992370605469,-0.009945736792921211
628,2019-10-10,11,0.06915761448349309,-0.015165531779371744,ATVI,52.93000030517578,53.84000015258789,51.45000076293945,53.68999862670898,53.082176208496094,8700900,100,56.0,,0.56,56.00000000000001,-0.9099998474121094,-0.01662100177921666
629,2019-10-11,2,0.059572949946751864,-0.13859160134895832,ATVI,54.34999847412109,55.380001068115234,54.150001525878906,54.81999969482422,54.19938659667969,8627100,71,56.0,,0.56,39.760000000000005,1.5400009155273438,0.028603285868551875
630,2019-10-14,4,0.06170287539936102,-0.23703235491644614,ATVI,54.34999847412109,55.20000076293945,54.0099983215332,55.0099983215332,54.38723373413086,5936000,29,56.0,,0.56,16.240000000000002,-0.18000030517578125,-0.003250276303794042
631,2019-10-15,44,0.1043013844515442,0.6903812630525208,ATVI,55.150001525878906,55.59999847412109,54.15999984741211,55.560001373291016,54.93101119995117,6826700,32,56.0,,0.56,17.92,0.3999977111816335,0.007246335247339086
632,2019-10-16,2,0.059572949946751864,-0.4288383585701304,ATVI,55.400001525878906,55.93999862670898,55.13999938964844,55.59000015258789,54.960670471191406,5725700,27,56.0,,0.56,15.12,0.3400001525878906,0.006115110825877901
633,2019-10-17,1,0.05850798722044728,-0.017876615599134782,ATVI,56.0,56.459999084472656,55.5099983215332,55.59000015258789,54.960670471191406,5837200,32,56.0,,0.56,17.92,0.520000457763679,0.00929568234768241
634,2019-10-18,1,0.05850798722044728,0.0,ATVI,55.65999984741211,55.68999862670898,53.380001068115234,54.540000915527344,53.92255783081055,8530400,32,56.0,,0.56,17.92,-0.770000457763679,-0.013637982115650482
635,2019-10-21,35,0.09471671991480299,0.6188681992755602,ATVI,55.25,55.81999969482422,54.72999954223633,55.5099983215332,54.88157272338867,5925300,28,56.0,,0.56,15.68,0.13000106811524148,0.002334370108116657
636,2019-10-22,4,0.06170287539936102,-0.3485535029627048,ATVI,55.66999816894531,55.720001220703125,54.4900016784668,54.52000045776367,53.90278244018555,4353500,37,56.0,,0.56,20.72,-0.09999847412109375,-0.0017914452645610979
637,2019-10-23,18,0.07661235356762514,0.24163344206838233,ATVI,54.560001373291016,55.33000183105469,54.34999847412109,54.79999923706055,54.17961120605469,3341000,22,56.0,,0.56,12.32,-0.3899993896484375,-0.006999271017666953
638,2019-10-24,6,0.06383280085197018,-0.16680799010272596,ATVI,55.18000030517578,55.7400016784668,54.619998931884766,55.43999862670898,54.8123664855957,5649100,36,56.0,,0.56,20.160000000000004,0.4099998474121094,0.007410081941873203
639,2019-10-25,6,0.06383280085197018,0.0,ATVI,56.209999084472656,56.27999877929688,55.02000045776367,55.2599983215332,54.634403228759766,6320200,51,56.0,,0.56,28.56,0.5399971008300852,0.009687784079107642
640,2019-10-28,4,0.06170287539936102,0.017562654770895136,ATVI,55.9900016784668,56.18000030517578,54.209999084472656,54.560001373291016,53.94232940673828,7507600,52,56.0,,0.56,29.120000000000005,-0.09999847412110086,-0.0017768030613015684
641,2019-10-29,2,0.059572949946751864,-0.034519063152625984,ATVI,54.470001220703125,54.630001068115234,53.619998931884766,54.0,53.388668060302734,5680000,51,56.0,,0.56,28.56,-1.5499992370605469,-0.027589875910302375
642,2019-10-30,6,0.06383280085197018,0.07150646239653913,ATVI,55.25,55.95000076293945,54.40999984741211,55.869998931884766,55.23749923706055,8537500,63,56.0,,0.56,35.28,1.3199996948242188,0.024162541991869624
643,2019-10-31,81,0.14370500532481364,1.2512721266621067,ATVI,55.93000030517578,56.06999969482422,54.7400016784668,56.02999877929688,55.39568710327149,6621600,61,56.0,,0.56,34.160000000000004,0.11999893188476562,0.002144752998185062
644,2019-11-01,11,0.06915761448349309,-0.5187529179851637,ATVI,56.209999084472656,57.43000030517578,55.459999084472656,55.81999969482422,55.18806457519531,10202900,59,49.0,False,0.49,28.91,1.3600006103515625,0.02425540605945642
645,2019-11-04,2,0.059572949946751864,-0.08204926237713117,ATVI,55.560001373291016,56.0099983215332,54.16999816894531,55.709999084472656,55.07930755615234,10345300,38,49.0,,0.49,18.62,-1.4200019836425781,-0.024725787499510155
646,2019-11-05,55,0.11601597444089456,0.9474606267541428,ATVI,55.79999923706055,56.27000045776367,55.0099983215332,55.540000915527344,54.91123580932617,5036300,38,49.0,,0.49,18.62,0.26000213623046875,0.00464206648852028
647,2019-11-06,6,0.06383280085197018,-0.44979300342393447,ATVI,55.77999877929688,56.59000015258789,55.470001220703125,56.36000061035156,55.721954345703125,6239400,48,49.0,,0.49,23.52,0.31999969482421875,0.0056868614220895175
648,2019-11-07,14,0.07235250266240682,0.133469026843958,ATVI,56.75,56.81999969482422,54.34999847412109,54.54999923706055,53.93244171142578,12512300,100,49.0,,0.49,49.0,0.22999954223632812,0.004064314218345411
649,2019-11-08,3,0.060637912673056446,-0.1619099486303891,ATVI,53.5,54.84000015258789,52.650001525878906,54.29999923706055,53.68527221679688,15898300,67,49.0,,0.49,32.83,-1.9799995422363281,-0.03484687703046019
650,2019-11-11,1,0.05850798722044728,-0.19134812110864163,ATVI,53.84999847412109,53.93000030517578,52.2400016784668,52.52000045776367,51.92542266845703,6826300,27,49.0,,0.49,13.23,-0.9099998474121094,-0.016593724377828356
651,2019-11-12,4,0.06170287539936102,0.05460601758313777,ATVI,52.70000076293945,53.04999923706055,51.68999862670898,51.95000076293945,51.36187744140625,12564600,33,49.0,,0.49,16.169999999999998,-0.8800010681152344,-0.016317468257658785
652,2019-11-13,70,0.13199041533546327,1.1391290840366595,ATVI,51.59999847412109,52.630001068115234,51.459999084472656,52.33000183105469,51.737579345703125,11542500,29,49.0,,0.49,14.21,-0.4199981689453125,-0.007917024976164422
653,2019-11-14,10,0.0680926517571885,-0.4841091181952413,ATVI,52.31999969482422,52.97999954223633,52.09999847412109,52.70000076293945,52.10338973999024,7185700,18,49.0,,0.49,8.82,0.34999847412109375,0.00665017037845228
654,2019-11-15,6,0.06383280085197018,-0.06255962714462215,ATVI,53.150001525878906,53.709999084472656,52.70000076293945,53.43999862670898,52.83500671386719,5326900,16,49.0,,0.49,7.84,0.7299995422363281,0.01377877592570309
655,2019-11-18,12,0.07022257720979766,0.17876615599134782,ATVI,53.43000030517578,53.45000076293945,52.27000045776367,52.72999954223633,52.1330451965332,6442300,18,49.0,,0.49,8.82,-0.2599983215332031,-0.004840780598865613
656,2019-11-19,2,0.059572949946751864,-0.15165531779371844,ATVI,53.09999847412109,53.380001068115234,52.47999954223633,53.27999877929688,52.67681884765625,5092500,22,49.0,,0.49,10.78,-0.06999969482421875,-0.0013096294448091683
657,2019-11-20,2,0.059572949946751864,0.0,ATVI,53.2400016784668,54.18999862670898,53.150001525878906,54.09000015258789,53.4776496887207,7421100,7,49.0,,0.49,3.43,0.8099975585937429,0.015174176515286186
658,2019-11-21,6,0.06383280085197018,0.07150646239653913,ATVI,53.95000076293945,54.290000915527344,53.310001373291016,53.68999862670898,53.082176208496094,3960300,19,49.0,,0.49,9.31,0.10000228881836648,0.0018454012059907487
659,2019-11-22,5,0.0627678381256656,-0.01668362835549486,ATVI,53.77000045776367,53.900001525878906,52.59000015258789,53.040000915527344,52.43953704833984,4583000,20,49.0,,0.49,9.8,-0.3899993896484375,-0.007183632033000986
660,2019-11-25,2,0.059572949946751864,0.037078922486512456,ATVI,53.22999954223633,53.7599983215332,53.02000045776367,53.72999954223633,53.121726989746094,4125800,12,49.0,,0.49,5.88,-0.14000320434570312,-0.002597461973697368
661,2019-11-26,6,0.06383280085197018,0.07150646239653913,ATVI,53.93000030517578,54.22999954223633,53.560001373291016,54.16999816894531,53.55674362182617,4226700,10,49.0,,0.49,4.9,0.470001220703125,0.00874258250329718
662,2019-11-27,3,0.060637912673056446,-0.05005088506648425,ATVI,54.33000183105469,54.560001373291016,53.900001525878906,54.47999954223633,53.86323547363281,3635800,16,49.0,,0.49,7.84,0.3300018310546875,0.006085226513742992
663,2019-12-02,5,0.0627678381256656,0.07280802344418347,ATVI,54.93000030517578,54.97999954223633,53.36000061035156,54.22999954223633,53.61606597900391,4635900,34,26.0,,0.26,8.84,0.4199981689453125,0.007697913459931094
664,2019-12-03,4,0.06170287539936102,-0.016966694378934055,ATVI,53.61000061035156,54.61000061035156,53.52000045776367,54.59000015258789,53.97199249267578,5346500,47,26.0,,0.26,12.22,-0.3699989318847656,-0.006729700526834859
665,2019-12-04,15,0.0734174653887114,0.18985484733944324,ATVI,54.75,54.869998931884766,53.7599983215332,53.880001068115234,53.2700309753418,4752200,48,26.0,,0.26,12.48,0.2599983215332031,0.0047610019891470845
666,2019-12-05,5,0.0627678381256656,-0.14505577394508196,ATVI,54.09000015258789,55.040000915527344,53.7400016784668,54.9900016784668,54.367462158203125,5272400,40,26.0,,0.26,10.4,0.17000198364257812,0.0030982683971547686
667,2019-12-06,2,0.059572949946751864,-0.05090008313680239,ATVI,55.119998931884766,55.41999816894531,54.79999923706055,55.209999084472656,54.5849723815918,5051500,21,26.0,,0.26,5.46,0.37999725341796875,0.006904019751038382
668,2019-12-09,2,0.059572949946751864,0.018202005861045922,ATVI,55.119998931884766,55.400001525878906,54.369998931884766,54.38999938964844,53.77425384521485,4545500,9,26.0,,0.26,2.34,-0.01999664306640625,-0.0003608199878579743
669,2019-12-10,14,0.07235250266240682,0.21451938718961738,ATVI,54.459999084472656,55.9900016784668,54.09999847412109,55.93999862670898,55.30670547485352,4686000,31,26.0,,0.26,8.06,0.5900001525878906,0.01064982195555153
670,2019-12-11,12,0.07022257720979766,-0.029438172478252644,ATVI,55.93999862670898,56.97999954223633,55.93999862670898,56.47999954223633,55.84059143066406,5575400,45,26.0,,0.26,11.7,0.9899978637695312,0.017681690196310162
671,2019-12-12,40,0.10004153354632588,0.4246348898224115,ATVI,56.59999847412109,58.810001373291016,56.47999954223633,58.560001373291016,57.89704895019531,9011900,100,26.0,,0.26,26.0,1.8300018310546875,0.032116564509590884
672,2019-12-13,17,0.07554739084132056,-0.24483973642470103,ATVI,58.5,58.7400016784668,57.790000915527344,58.650001525878906,57.98603057861328,5756500,70,26.0,,0.26,18.2,-0.06999969482421875,-0.0011902685459893592
673,2019-12-16,2,0.059572949946751864,0.0,ATVI,59.22999954223633,59.34000015258789,58.56999969482422,58.61000061035156,57.94647979736328,4575300,45,26.0,,0.26,11.7,0.5999984741210938,0.01021447832782485
674,2019-12-18,2,0.059572949946751864,0.0,ATVI,58.34000015258789,59.119998931884766,57.959999084472656,59.02000045776367,58.35184097290039,6679400,58,26.0,,0.26,15.08,-0.220001220703125,-0.003707469163084065
675,2019-12-19,3,0.060637912673056446,0.017876615599134782,ATVI,58.709999084472656,59.22999954223633,58.52999877929688,59.130001068115234,58.460594177246094,4382200,56,26.0,,0.26,14.56,0.1100006103515625,0.0018606328203472078
676,2019-12-20,4,0.06170287539936102,0.017562654770895136,ATVI,59.400001525878906,59.709999084472656,58.790000915527344,59.220001220703125,58.54957580566406,8964500,45,26.0,,0.26,11.7,0.4799995422363281,0.008103993684721367
677,2019-12-23,6,0.06383280085197018,0.034519063152626206,ATVI,59.59999847412109,59.75,58.83000183105469,58.88999938964844,58.22330856323242,4395800,34,26.0,,0.26,8.84,0.04000091552734375,0.0006699198817732288
678,2019-12-24,1,0.05850798722044728,-0.08341814177747386,ATVI,58.77999877929688,59.02999877929688,58.52000045776367,58.810001373291016,58.14421463012695,1562900,29,26.0,,0.26,7.54,-0.7200012207031179,-0.01205022963519864
679,2019-12-26,14,0.07235250266240682,0.23662607619359677,ATVI,58.810001373291016,59.27000045776367,58.709999084472656,58.88999938964844,58.22330856323242,2325500,18,26.0,,0.26,4.68,0.24000167846678977,0.004065757808400461
