,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PYPL_unscaled,PYPL_monthly,isPartial,scale,PYPL,Stock_Price_Change,Stock_Price_Change_Percent
223,2018-10-16,5,0.015492753623188405,0.0,PYPL,78.8499984741211,80.91000366210938,78.45999908447266,80.61000061035156,80.61000061035156,10060000,29,32.0,,0.32,9.28,1.7700042724609375,0.02236548251341608
224,2018-10-17,10,0.029985507246376813,0.9354536950420955,PYPL,81.19000244140625,81.38999938964844,79.5,80.08999633789062,80.08999633789062,10022600,29,32.0,,0.32,9.28,0.4799957275390625,0.005932464538545679
225,2018-10-18,42,0.12273913043478261,3.0932817786370226,PYPL,80.16999816894531,80.44000244140625,77.36000061035156,77.4800033569336,77.4800033569336,19748500,97,32.0,,0.32,31.04,-0.9499969482421875,-0.011672158193467341
226,2018-10-19,45,0.13143478260869565,0.07084661707403472,PYPL,83.75,86.16999816894531,82.91999816894531,84.77999877929688,84.77999877929688,34211900,100,32.0,,0.32,32.0,5.7299957275390625,0.07123316202921393
227,2018-10-22,6,0.018391304347826088,0.0,PYPL,84.86000061035156,86.2300033569336,83.57099914550781,85.43000030517578,85.43000030517578,11254800,27,32.0,,0.32,8.64,0.06000518798828125,0.0006963582367802701
228,2018-10-23,11,0.03288405797101449,0.7880220646178091,PYPL,83.19999694824219,87.80000305175781,82.98999786376953,87.56999969482422,87.56999969482422,14753800,34,32.0,,0.32,10.88,1.5699996948242188,0.01820711624381466
229,2018-10-24,6,0.018391304347826088,-0.44072278536800347,PYPL,87.04000091552734,87.69000244140625,83.01000213623047,83.08999633789062,83.08999633789062,14754600,29,32.0,,0.32,9.28,-0.1100006103515625,-0.0012528542884755467
230,2018-10-25,3,0.009695652173913043,-0.4728132387706857,PYPL,84.23999786376953,86.51000213623047,83.55999755859375,85.95999908447266,85.95999908447266,9267600,25,32.0,,0.32,8.0,-1.1800003051757812,-0.013456497574672155
231,2018-10-26,5,0.015492753623188405,0.5979073243647235,PYPL,83.22000122070312,85.66000366210938,82.18000030517578,83.37000274658203,83.37000274658203,13969400,18,32.0,,0.32,5.76,-0.8499984741210938,-0.009825435823970663
232,2018-10-29,3,0.009695652173913043,1.486988847583643,PYPL,84.73999786376953,85.23999786376953,78.98999786376953,81.1500015258789,81.1500015258789,12918800,21,32.0,,0.32,6.72,-0.42000579833984375,-0.004903172780573062
233,2018-10-30,2,0.006797101449275362,-0.29895366218236163,PYPL,80.33000183105469,81.95999908447266,79.41999816894531,80.9000015258789,80.9000015258789,13100800,16,32.0,,0.32,5.12,-3.279998779296875,-0.03847957369190658
234,2018-10-31,4,0.012594202898550726,0.8528784648187635,PYPL,82.37000274658203,85.3499984741211,82.30000305175781,84.19000244140625,84.19000244140625,11191800,24,32.0,,0.32,7.68,3.3899993896484375,0.041361632839386875
235,2018-11-01,4,0.012594202898550726,0.0,PYPL,84.18000030517578,85.1500015258789,83.56999969482422,85.04000091552734,85.04000091552734,5952600,99,19.0,False,0.19,18.81,-0.1999969482421875,-0.0023432566118067877
236,2018-11-02,3,0.009695652173913043,-0.23014959723820494,PYPL,85.45999908447266,86.10399627685547,82.6500015258789,83.51000213623047,83.51000213623047,7014400,73,19.0,,0.19,13.87,0.9539947509765625,0.011203696228785365
237,2018-11-05,1,0.003898550724637681,-0.5979073243647235,PYPL,83.33000183105469,84.25,82.25,84.05000305175781,84.05000305175781,4622300,53,19.0,,0.19,10.07,-1.8539962768554688,-0.021532058406374066
238,2018-11-06,1,0.003898550724637681,0.0,PYPL,84.0999984741211,85.30999755859375,83.72000122070312,84.69000244140625,84.69000244140625,4662500,59,19.0,,0.19,11.21,1.05999755859375,0.012581573395771484
239,2018-11-07,6,0.018391304347826088,3.7174721189591082,PYPL,85.86000061035156,88.48999786376953,85.7300033569336,88.2300033569336,88.2300033569336,8672000,55,19.0,,0.19,10.45,3.1800003051757812,0.03727582225039505
240,2018-11-09,2,0.006797101449275362,-0.6304176516942475,PYPL,88.44999694824219,88.44999694824219,85.55000305175781,86.76000213623047,86.76000213623047,9105900,61,19.0,,0.19,11.59,-0.04000091552734375,-0.00045203883481748086
241,2018-11-12,3,0.009695652173913043,1.486988847583643,PYPL,86.16999816894531,86.6500015258789,83.30000305175781,83.77999877929688,83.77999877929688,6278200,33,19.0,,0.19,6.2700000000000005,-1.7999954223632812,-0.020350429445651352
242,2018-11-14,1,0.003898550724637681,-0.5979073243647235,PYPL,84.9800033569336,85.13999938964844,83.06999969482422,84.05000305175781,84.05000305175781,6678100,63,19.0,,0.19,11.97,-1.5100021362304688,-0.017426452505941326
243,2018-11-15,2,0.006797101449275362,0.7434944237918215,PYPL,83.79000091552734,87.08999633789062,83.5999984741211,86.73999786376953,86.73999786376953,10001200,48,19.0,,0.19,9.12,1.9499969482421875,0.022903417456205277
244,2018-11-19,5,0.015492753623188405,1.2793176972281448,PYPL,84.7699966430664,85.19000244140625,79.9000015258789,80.12999725341797,80.12999725341797,11455300,47,19.0,,0.19,8.93,-1.899993896484375,-0.021816442489132726
245,2018-11-20,3,0.009695652173913043,-0.3741814780168382,PYPL,77.0,79.08000183105469,75.47000122070312,77.76000213623047,77.76000213623047,14202100,100,19.0,,0.19,19.0,-6.1100006103515625,-0.07172203821163203
246,2018-11-21,3,0.009695652173913043,0.0,PYPL,79.08999633789062,79.88999938964844,77.63500213623047,79.12000274658203,79.12000274658203,8522900,79,19.0,,0.19,15.01,0.80999755859375,0.01024276099947774
247,2018-11-27,2,0.006797101449275362,-0.29895366218236163,PYPL,81.0,82.0,80.20500183105469,81.97000122070312,81.97000122070312,5335200,75,19.0,,0.19,14.25,2.1100006103515625,0.026411323400572728
248,2018-11-28,9,0.02708695652173913,2.9850746268656714,PYPL,82.2699966430664,86.0,81.94999694824219,85.9800033569336,85.9800033569336,9342000,100,19.0,,0.19,19.0,4.0,0.04878048780487809
249,2018-11-29,1,0.003898550724637681,-0.8560727661851257,PYPL,85.37000274658203,85.67500305175781,83.79000091552734,84.26000213623047,84.26000213623047,6516600,77,19.0,,0.19,14.63,-0.3249969482421875,-0.0037790342818858624
250,2018-12-03,2,0.006797101449275362,0.7434944237918215,PYPL,87.29000091552734,88.83999633789062,87.19000244140625,87.9800033569336,87.9800033569336,10822500,65,15.0,,0.15,9.75,3.1649932861328125,0.0369418520384619
251,2018-12-04,2,0.006797101449275362,0.0,PYPL,87.23999786376953,88.47000122070312,84.0199966430664,84.19000244140625,84.19000244140625,8249900,72,15.0,,0.15,10.8,-0.3699951171875,-0.00416473584465582
252,2018-12-06,1,0.003898550724637681,-0.42643923240938164,PYPL,81.81999969482422,85.86000061035156,81.29000091552734,85.81999969482422,85.81999969482422,10197700,70,15.0,,0.15,10.5,-2.6100006103515625,-0.02950153243290321
253,2018-12-13,1,0.003898550724637681,0.0,PYPL,87.7300033569336,88.70999908447266,86.41000366210938,87.55999755859375,87.55999755859375,8877300,100,15.0,,0.15,15.0,2.8499984741210938,0.03319355292174886
254,2018-12-14,1,0.003898550724637681,0.0,PYPL,86.37999725341797,87.94000244140625,85.41999816894531,85.91999816894531,85.91999816894531,6869100,59,15.0,,0.15,8.85,-0.7699966430664062,-0.008679930684399983
255,2018-12-17,1,0.003898550724637681,0.0,PYPL,85.69000244140625,86.30000305175781,83.35099792480469,84.0999984741211,84.0999984741211,8368100,74,15.0,,0.15,11.1,-1.6399993896484375,-0.018649071459159394
256,2018-12-18,1,0.003898550724637681,0.0,PYPL,84.69999694824219,86.37000274658203,84.62000274658203,85.51000213623047,85.51000213623047,9573000,64,15.0,,0.15,9.6,0.06999969482421875,0.0008111204211920242
257,2018-12-19,1,0.003898550724637681,0.0,PYPL,85.62999725341797,87.80000305175781,82.93000030517578,84.02999877929688,84.02999877929688,11258400,52,15.0,,0.15,7.8,1.4300003051757812,0.01655667777818115
258,2018-12-21,2,0.006797101449275362,0.7434944237918215,PYPL,82.80999755859375,83.7699966430664,77.69000244140625,78.13999938964844,78.13999938964844,17704900,85,15.0,,0.15,12.75,-4.030006408691406,-0.045899843606107105
259,2018-12-26,4,0.012594202898550726,0.8528784648187635,PYPL,77.69999694824219,82.80000305175781,77.6500015258789,82.80000305175781,82.80000305175781,10994700,70,15.0,,0.15,10.5,-0.9699935913085938,-0.011579248301054834
260,2018-12-27,6,0.018391304347826088,0.46029919447640966,PYPL,81.33000183105469,84.36000061035156,80.23999786376953,84.30999755859375,84.30999755859375,7849100,76,15.0,,0.15,11.4,1.55999755859375,0.01884054953015646
261,2018-12-31,1,0.003898550724637681,0.0,PYPL,84.23999786376953,84.4800033569336,82.55000305175781,84.08999633789062,84.08999633789062,7247700,55,15.0,,0.15,8.25,0.12000274658203125,0.0014225076542651038
262,2019-01-03,4,0.012594202898550726,2.2304832713754648,PYPL,84.36000061035156,84.75,81.91000366210938,82.08999633789062,82.08999633789062,9650700,31,23.0,,0.23,7.13,0.26999664306640625,0.0031959828638459253
263,2019-01-07,1,0.003898550724637681,-0.6904487917146145,PYPL,86.41999816894531,87.55000305175781,86.0199966430664,86.93000030517578,86.93000030517578,11094100,27,23.0,,0.23,6.21,2.8000030517578125,0.03303838409153759
264,2019-01-08,4,0.012594202898550726,2.2304832713754648,PYPL,88.11000061035156,88.8949966430664,87.69000244140625,88.69999694824219,88.69999694824219,8307600,36,23.0,,0.23,8.280000000000001,1.3449935913085938,0.015362576178477916
265,2019-01-09,5,0.015492753623188405,0.2301495972382046,PYPL,88.80999755859375,90.31500244140624,88.5,89.55000305175781,89.55000305175781,9578300,38,23.0,,0.23,8.74,1.4200057983398295,0.0159739676243138
266,2019-01-11,2,0.006797101449275362,-0.5612722170252572,PYPL,90.11000061035156,91.1439971923828,90.0999984741211,90.6500015258789,90.6500015258789,7398200,32,23.0,,0.23,7.36,0.8289947509765625,0.009178926297592538
267,2019-01-14,2,0.006797101449275362,-0.46029919447640966,PYPL,89.95999908447266,90.80999755859376,89.55000305175781,90.43000030517578,90.43000030517578,6084700,30,23.0,,0.23,6.9,-0.3339996337890341,-0.003664526947222191
268,2019-01-15,2,0.006797101449275362,0.0,PYPL,90.63999938964844,91.91000366210938,90.19000244140624,91.5999984741211,91.5999984741211,10377900,35,23.0,,0.23,8.05,1.1000061035156108,0.012113270929292153
269,2019-01-18,2,0.006797101449275362,0.0,PYPL,91.3499984741211,91.44000244140624,89.77999877929688,91.12000274658205,91.12000274658205,11958400,27,23.0,,0.23,6.21,-0.4700012207031392,-0.005113711260756881
270,2019-01-22,2,0.006797101449275362,0.7434944237918215,PYPL,90.33000183105467,90.97000122070312,89.08999633789062,89.94000244140625,89.94000244140625,7890300,24,23.0,,0.23,5.5200000000000005,-0.4700012207031108,-0.005139995714723233
271,2019-01-23,1,0.003898550724637681,-0.42643923240938164,PYPL,90.73999786376952,91.16999816894533,89.56999969482422,90.5,90.5,5595700,32,23.0,,0.23,7.36,0.1999969482422017,0.002198493410558333
272,2019-01-24,2,0.006797101449275362,0.7434944237918215,PYPL,90.66999816894533,92.98999786376952,90.5500030517578,92.1999969482422,92.1999969482422,9749100,37,23.0,,0.23,8.51,1.8199996948241903,0.019962704084424576
273,2019-01-25,6,0.018391304347826088,1.7057569296375266,PYPL,93.0500030517578,94.58000183105467,92.69000244140624,94.27999877929688,94.27999877929688,11664300,41,23.0,,0.23,9.43,1.5900039672851562,0.017098655810429353
274,2019-01-28,2,0.006797101449275362,0.7434944237918215,PYPL,93.3000030517578,93.41999816894533,90.69000244140624,92.3000030517578,92.3000030517578,7361100,33,23.0,,0.23,7.590000000000001,-1.1600036621093466,-0.012264787900738483
275,2019-01-29,11,0.03288405797101449,3.837953091684435,PYPL,92.33000183105467,92.8499984741211,90.56999969482422,91.12000274658205,91.12000274658205,6399900,34,23.0,,0.23,7.82,-0.569999694824233,-0.00610147405262651
276,2019-01-30,20,0.058971014492753625,0.7933010136624064,PYPL,92.0199966430664,93.33999633789062,90.9000015258789,92.41999816894533,92.41999816894533,11622800,100,23.0,,0.23,23.0,0.48999786376953125,0.0052773061047071135
277,2019-01-31,20,0.058971014492753625,0.0,PYPL,89.0199966430664,90.08999633789062,86.62000274658203,88.76000213623047,88.76000213623047,23729900,86,23.0,,0.23,19.78,-3.25,-0.034818942870267544
278,2019-02-01,6,0.018391304347826088,-0.6881297616121897,PYPL,88.36000061035156,90.5,88.25,90.01000213623047,90.01000213623047,10514600,100,19.0,False,0.19,19.0,0.410003662109375,0.004551045385456698
279,2019-02-04,5,0.015492753623188405,-0.15760441292356198,PYPL,89.87999725341797,92.12000274658205,89.70999908447266,91.66000366210938,91.66000366210938,7084500,57,19.0,,0.19,10.83,1.6200027465820455,0.017900582835160828
280,2019-02-05,2,0.006797101449275362,-0.5612722170252572,PYPL,91.91000366210938,92.3499984741211,91.36000061035156,92.2699966430664,92.2699966430664,5591300,55,19.0,,0.19,10.45,0.2299957275390483,0.0024966969244644144
281,2019-02-06,3,0.009695652173913043,0.42643923240938153,PYPL,90.8000030517578,92.29000091552734,90.19000244140624,92.25,92.25,5939400,59,19.0,,0.19,11.21,-0.05999755859375,-0.000649675794099358
282,2019-02-07,1,0.003898550724637681,-0.5979073243647235,PYPL,91.11000061035156,91.70999908447266,90.01000213623047,90.8499984741211,90.8499984741211,7283800,33,19.0,,0.19,6.2700000000000005,-0.5800018310546875,-0.006284557647643352
283,2019-02-11,2,0.006797101449275362,0.7434944237918215,PYPL,92.25,93.75,92.1500015258789,92.69000244140624,92.69000244140624,6455900,45,19.0,,0.19,8.55,2.0400009155273438,0.022244040299775003
284,2019-02-12,2,0.006797101449275362,0.0,PYPL,93.44000244140624,94.51000213623048,93.1999969482422,94.37999725341795,94.37999725341795,7497000,59,19.0,,0.19,11.21,0.760002136230483,0.008106689453125204
285,2019-02-13,2,0.006797101449275362,0.0,PYPL,94.58999633789062,96.04000091552734,93.84400177001952,94.01000213623048,94.01000213623048,8577900,66,19.0,,0.19,12.54,1.5299987792968608,0.016188749811807845
286,2019-02-19,1,0.003898550724637681,-0.42643923240938164,PYPL,94.4499969482422,95.3000030517578,94.05999755859376,95.0199966430664,95.0199966430664,8092400,47,19.0,,0.19,8.93,-0.7399978637695455,-0.007705100548889177
287,2019-02-26,1,0.003898550724637681,0.0,PYPL,96.33999633789062,96.81999969482422,95.52999877929688,96.58999633789062,96.58999633789062,5906400,43,19.0,,0.19,8.17,1.5199966430664205,0.015949597003065197
288,2019-02-27,7,0.021289855072463768,4.4609665427509295,PYPL,96.11000061035156,98.04000091552734,95.93000030517578,97.86000061035156,97.86000061035156,5565400,64,19.0,,0.19,12.16,1.220001220703125,0.012600714981910288
289,2019-02-28,2,0.006797101449275362,-0.6807351940095303,PYPL,97.66000366210938,98.5250015258789,97.08000183105467,98.06999969482422,98.06999969482422,6151800,45,19.0,,0.19,8.55,0.4850006103515625,0.004946966603656566
290,2019-03-01,2,0.006797101449275362,0.0,PYPL,98.91999816894533,99.4499969482422,98.33999633789062,98.8000030517578,98.8000030517578,5434000,61,19.0,False,0.19,11.59,0.9249954223632955,0.009388433474120106
291,2019-03-04,6,0.018391304347826088,1.7057569296375266,PYPL,98.02999877929688,98.5,95.33999633789062,96.56999969482422,96.56999969482422,7855800,77,19.0,,0.19,14.63,-0.9499969482422017,-0.009552508571082363
292,2019-03-05,2,0.006797101449275362,-0.6304176516942475,PYPL,96.6500015258789,97.13999938964844,96.1500015258789,96.52999877929688,96.52999877929688,6321900,74,19.0,,0.19,14.06,-1.3600006103515625,-0.01380711279544733
293,2019-03-07,1,0.003898550724637681,-0.42643923240938164,PYPL,96.16999816894533,96.75,95.3000030517578,96.20999908447266,96.20999908447266,6170100,56,19.0,,0.19,10.64,-0.3899993896484375,-0.00401481770742107
294,2019-03-08,4,0.012594202898550726,2.2304832713754648,PYPL,95.04000091552734,95.7699966430664,94.51000213623048,95.69000244140624,95.69000244140624,4577700,89,19.0,,0.19,16.91,-0.9800033569335938,-0.010129233663396353
295,2019-03-13,1,0.003898550724637681,-0.6904487917146145,PYPL,98.1999969482422,100.58999633789062,98.13999938964844,99.30999755859376,99.30999755859376,9356600,100,19.0,,0.19,19.0,4.819999694824219,0.05032891159836095
296,2019-03-15,3,0.009695652173913043,1.486988847583643,PYPL,99.4000015258789,101.26000213623048,99.33000183105467,100.7300033569336,100.7300033569336,10960900,84,19.0,,0.19,15.96,0.670005798339858,0.006660759744828493
297,2019-03-18,1,0.003898550724637681,0.0,PYPL,101.20999908447266,101.83000183105467,99.37000274658205,100.2699966430664,100.2699966430664,6454000,68,19.0,,0.19,12.92,0.5699996948241903,0.005629070539198144
298,2019-03-19,7,0.021289855072463768,4.4609665427509295,PYPL,100.5999984741211,101.68499755859376,100.5999984741211,101.54000091552734,101.54000091552734,6965100,65,19.0,,0.19,12.35,-0.14500427246090908,-0.0014239837950851264
299,2019-03-21,4,0.012594202898550726,-0.4084411164057181,PYPL,102.1500015258789,104.55999755859376,102.08499908447266,104.1500015258789,104.1500015258789,7216700,86,19.0,,0.19,16.34,2.875,0.02827359068719404
300,2019-03-22,8,0.02418840579710145,0.9205983889528193,PYPL,103.87000274658205,104.0,101.25,101.2699966430664,101.2699966430664,7195000,61,19.0,,0.19,11.59,-0.5599975585937642,-0.0053557533633257215
301,2019-03-25,3,0.009695652173913043,0.0,PYPL,100.94000244140624,102.18000030517578,100.51000213623048,101.5500030517578,101.5500030517578,5117700,63,19.0,,0.19,11.97,-1.8199996948242188,-0.017499997065617445
302,2019-03-26,3,0.009695652173913043,0.0,PYPL,102.33999633789062,103.28500366210938,101.75,103.1500015258789,103.1500015258789,4498000,58,19.0,,0.19,11.02,1.1050033569335938,0.010814282184706814
303,2019-03-27,5,0.015492753623188405,0.5979073243647235,PYPL,103.1999969482422,104.16999816894533,101.73999786376952,103.06999969482422,103.06999969482422,5450200,48,19.0,,0.19,9.12,0.8849945068359517,0.008568470498690806
304,2019-03-28,3,0.009695652173913043,-0.3741814780168382,PYPL,103.4499969482422,104.01000213623048,102.66999816894533,103.86000061035156,103.86000061035156,4459900,70,19.0,,0.19,13.3,-0.15999603271484375,-0.0015359127918516124
305,2019-03-29,8,0.02418840579710145,1.4947683109118088,PYPL,104.5199966430664,104.6999969482422,103.45999908447266,103.83999633789062,103.83999633789062,5625500,87,19.0,,0.19,16.53,0.6899948120117188,0.006633927486204394
306,2019-04-01,4,0.012594202898550726,2.2304832713754648,PYPL,104.98999786376952,105.76000213623048,103.8499984741211,105.5500030517578,105.5500030517578,6157200,24,22.0,False,0.22,5.28,1.0600051879882812,0.01012421412497555
307,2019-04-02,2,0.006797101449275362,-0.46029919447640966,PYPL,105.76000213623048,105.76000213623048,104.66000366210938,105.2300033569336,105.2300033569336,4177400,27,22.0,,0.22,5.94,0.0,0.0
308,2019-04-04,1,0.003898550724637681,-0.42643923240938164,PYPL,104.6999969482422,104.97000122070312,102.6500015258789,104.45999908447266,104.45999908447266,7996800,26,22.0,,0.22,5.72,-0.790000915527358,-0.007469751319688411
309,2019-04-08,1,0.003898550724637681,0.0,PYPL,105.66000366210938,107.0,104.66999816894533,106.56999969482422,106.56999969482422,9261800,27,22.0,,0.22,5.94,2.029998779296875,0.01933884686758014
310,2019-04-09,3,0.009695652173913043,1.486988847583643,PYPL,106.05999755859376,107.51000213623048,105.83000183105467,106.93000030517578,106.93000030517578,7217100,28,22.0,,0.22,6.16,0.510002136230483,0.00476637510495781
311,2019-04-10,2,0.006797101449275362,-0.29895366218236163,PYPL,107.1500015258789,107.7699966430664,106.38999938964844,107.51000213623048,107.51000213623048,6561800,18,22.0,,0.22,3.96,0.2599945068359233,0.002418328543110526
312,2019-04-11,4,0.012594202898550726,0.8528784648187635,PYPL,107.51000213623048,107.73999786376952,105.91000366210938,106.45999908447266,106.45999908447266,7681000,29,22.0,,0.22,6.38,-0.02999877929688921,-0.0002783592858061068
313,2019-04-12,2,0.006797101449275362,-0.46029919447640966,PYPL,107.02999877929688,108.54000091552734,106.41000366210938,108.4800033569336,108.4800033569336,6997700,19,22.0,,0.22,4.18,0.8000030517578267,0.0074253115613514
314,2019-04-15,5,0.015492753623188405,1.2793176972281448,PYPL,108.58000183105467,109.0,107.30999755859376,108.13999938964844,108.13999938964844,4480100,23,22.0,,0.22,5.06,0.45999908447265625,0.004238060444007763
315,2019-04-16,3,0.009695652173913043,-0.3741814780168382,PYPL,108.8000030517578,108.8000030517578,107.58000183105467,108.1999969482422,108.1999969482422,3766100,20,22.0,,0.22,4.4,-0.1999969482422017,-0.0018348343875431716
316,2019-04-17,1,0.003898550724637681,-0.5979073243647235,PYPL,107.80500030517578,108.86000061035156,107.25,108.80999755859376,108.80999755859376,5353700,31,22.0,,0.22,6.82,0.05999755859376421,0.0005514481333719345
317,2019-04-18,6,0.018391304347826088,3.7174721189591082,PYPL,108.36000061035156,108.4499969482422,105.08000183105467,107.36000061035156,107.36000061035156,10220700,36,22.0,,0.22,7.92,-0.4100036621093608,-0.0037663389657410784
318,2019-04-22,6,0.018391304347826088,3.7174721189591082,PYPL,106.79000091552734,107.18000030517578,106.0199966430664,106.80999755859376,106.80999755859376,6408500,47,22.0,,0.22,10.34,-1.2699966430664205,-0.011710435028158939
319,2019-04-23,16,0.0473768115942029,1.5760441292356187,PYPL,107.0999984741211,107.51000213623048,106.44000244140624,106.9000015258789,106.9000015258789,8564200,30,22.0,,0.22,6.6,0.3300018310547017,0.0030789497118406395
320,2019-04-24,29,0.08505797101449275,0.7953502600183542,PYPL,107.11000061035156,108.38999938964844,106.41999816894533,107.22000122070312,107.22000122070312,9553100,100,22.0,,0.22,22.0,0.8799972534179545,0.00818525937989345
321,2019-04-25,8,0.02418840579710145,-0.7156244675413188,PYPL,108.5199966430664,110.91999816894533,108.5199966430664,110.22000122070312,110.22000122070312,10959400,66,22.0,,0.22,14.52,2.529998779296889,0.023341625551651424
322,2019-04-26,3,0.009695652173913043,-0.5991611743559018,PYPL,109.72000122070312,110.56999969482422,107.87999725341795,110.55999755859376,110.55999755859376,7683200,51,22.0,,0.22,11.22,-0.34999847412110796,-0.003155413630534065
323,2019-04-30,4,0.012594202898550726,0.8528784648187635,PYPL,112.44000244140624,113.22000122070312,111.1999969482422,112.7699966430664,112.7699966430664,6489400,50,22.0,,0.22,11.0,2.6500015258789062,0.023966731782517625
324,2019-05-01,4,0.012594202898550726,0.0,PYPL,113.20999908447266,113.69000244140624,110.91999816894533,110.94000244140624,110.94000244140624,5442200,100,18.0,False,0.18,18.0,0.4700012207031108,0.004151220770497233
325,2019-05-02,2,0.006797101449275362,-0.46029919447640966,PYPL,110.5999984741211,111.16000366210938,108.91000366210938,109.6999969482422,109.6999969482422,5272400,46,18.0,,0.18,8.28,-2.529998779296861,-0.02225348513472658
326,2019-05-03,1,0.003898550724637681,-0.42643923240938164,PYPL,110.56999969482422,112.12000274658205,110.25,111.95999908447266,111.95999908447266,4660500,78,18.0,,0.18,14.04,0.9599990844726705,0.00863619155133133
327,2019-05-09,1,0.003898550724637681,0.0,PYPL,108.0999984741211,110.13300323486328,107.2480010986328,109.7300033569336,109.7300033569336,4657300,80,18.0,,0.18,14.4,-1.9869995117187642,-0.017722078692861354
328,2019-05-10,3,0.009695652173913043,1.486988847583643,PYPL,109.22000122070312,110.68000030517578,107.45999908447266,110.41000366210938,110.41000366210938,3750900,69,18.0,,0.18,12.42,0.5469970703125,0.00496669530700089
329,2019-05-13,1,0.003898550724637681,-0.5979073243647235,PYPL,107.5999984741211,108.62999725341795,106.5199966430664,106.83000183105467,106.83000183105467,5657900,65,18.0,,0.18,11.7,-2.0500030517578267,-0.018521892357294845
330,2019-05-14,1,0.003898550724637681,0.0,PYPL,107.55999755859376,110.4000015258789,107.3499984741211,109.08999633789062,109.08999633789062,4559700,75,18.0,,0.18,13.5,1.7700042724609517,0.016293881222622097
331,2019-05-15,2,0.006797101449275362,0.7434944237918215,PYPL,108.58999633789062,111.93000030517578,108.30999755859376,111.5,111.5,5315300,96,18.0,,0.18,17.28,1.529998779296875,0.013858684403534438
332,2019-05-16,1,0.003898550724637681,-0.42643923240938164,PYPL,111.1999969482422,114.66000366210938,111.16000366210938,113.87000274658205,113.87000274658205,6031800,84,18.0,,0.18,15.12,2.7300033569335938,0.024390273827305187
333,2019-05-22,1,0.003898550724637681,0.0,PYPL,112.27999877929688,113.95999908447266,112.20999908447266,112.47000122070312,112.47000122070312,3091700,52,18.0,,0.18,9.36,-0.7000045776367188,-0.006105045833589506
334,2019-05-24,1,0.003898550724637681,0.0,PYPL,110.83999633789062,111.23999786376952,109.45999908447266,109.8499984741211,109.8499984741211,4832500,50,18.0,,0.18,9.0,-2.720001220703139,-0.023868034771454716
335,2019-05-28,2,0.006797101449275362,0.7434944237918215,PYPL,110.56999969482422,113.13999938964844,110.5,111.79000091552734,111.79000091552734,6568300,55,18.0,,0.18,9.9,1.9000015258789205,0.017080201028102815
336,2019-05-29,1,0.003898550724637681,-0.42643923240938164,PYPL,110.75,110.97000122070312,109.30999755859376,110.08000183105467,110.08000183105467,8166200,77,18.0,,0.18,13.86,-2.1699981689453125,-0.019179761186598143
337,2019-06-03,6,0.018391304347826088,3.7174721189591082,PYPL,111.08999633789062,111.08999633789062,103.95999908447266,105.5199966430664,105.5199966430664,11261200,32,19.0,,0.19,6.08,0.1199951171875,0.0010813293310580896
338,2019-06-06,10,0.029985507246376813,0.6304176516942475,PYPL,111.11000061035156,112.04000091552734,110.2699966430664,111.77999877929688,111.77999877929688,4744000,49,19.0,,0.19,9.31,0.9500045776367188,0.008551666297181182
339,2019-06-07,3,0.009695652173913043,-0.6766553890768487,PYPL,112.3000030517578,115.13999938964844,112.08000183105467,114.0199966430664,114.0199966430664,5916400,58,19.0,,0.19,11.02,3.0999984741210938,0.027668675908511853
340,2019-06-18,1,0.003898550724637681,0.0,PYPL,118.5999984741211,118.64600372314452,115.83999633789062,115.9800033569336,115.9800033569336,6793300,51,19.0,,0.19,9.69,3.5060043334960795,0.030449924892142155
341,2019-06-20,1,0.003898550724637681,0.0,PYPL,118.8499984741211,119.9499969482422,117.83999633789062,118.79000091552734,118.79000091552734,5437500,100,19.0,,0.19,19.0,1.3039932250976847,0.010990620705106036
342,2019-06-21,6,0.018391304347826088,3.7174721189591082,PYPL,116.08000183105467,117.27999877929688,115.97000122070312,116.20999908447266,116.20999908447266,10651500,69,19.0,,0.19,13.11,-2.6699981689453267,-0.022259259998959502
343,2019-07-01,1,0.003898550724637681,-0.7880220646178093,PYPL,116.72000122070312,116.75,114.3499984741211,115.02999877929688,115.02999877929688,5566900,30,23.0,False,0.23,6.9,-0.529998779296875,-0.004519089229308881
344,2019-07-03,2,0.006797101449275362,0.7434944237918215,PYPL,116.87999725341795,117.72000122070312,116.05999755859376,117.68000030517578,117.68000030517578,3288900,19,23.0,,0.23,4.37,0.970001220703125,0.008308361633431405
345,2019-07-08,2,0.006797101449275362,0.0,PYPL,116.33999633789062,117.2249984741211,115.13999938964844,116.9499969482422,116.9499969482422,4983600,24,23.0,,0.23,5.5200000000000005,-0.49500274658203125,-0.004204916254239577
346,2019-07-09,3,0.009695652173913043,0.42643923240938153,PYPL,116.37000274658205,118.62000274658205,116.25,118.37000274658205,118.37000274658205,4739000,28,23.0,,0.23,6.44,1.3950042724609517,0.011900228540151492
347,2019-07-10,6,0.018391304347826088,0.8968609865470856,PYPL,119.11000061035156,120.1999969482422,118.77999877929688,119.63999938964844,119.63999938964844,5879700,39,23.0,,0.23,8.97,1.5799942016601562,0.013319795692768865
348,2019-07-11,10,0.029985507246376813,0.6304176516942475,PYPL,120.16999816894533,120.75,119.23999786376952,120.6500015258789,120.6500015258789,4999700,46,23.0,,0.23,10.58,0.5500030517577983,0.004575732659915399
