,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JD_unscaled,JD_monthly,isPartial,scale,JD,Stock_Price_Change,Stock_Price_Change_Percent
282,2018-06-15,4,0.03790303907380608,-0.19883148267107154,JD,42.810001373291016,43.880001068115234,42.04999923706055,43.59000015258789,43.59000015258789,24615500,68,93.0,,0.93,63.24,-0.07999801635742188,-0.0018197911288327928
283,2018-06-18,32,0.058163531114327066,0.5345347638501776,JD,45.02999877929688,45.22999954223633,43.119998931884766,43.7599983215332,43.7599983215332,45450800,100,93.0,,0.93,93.0,1.3499984741210938,0.030765689180943356
284,2018-06-19,21,0.05020405209840811,-0.13684655768704435,JD,42.0,42.369998931884766,40.88999938964844,41.88999938964844,41.88999938964844,27377500,70,93.0,,0.93,65.10000000000001,-2.8600006103515625,-0.06323238203177206
285,2018-06-20,10,0.04224457308248915,-0.158542561471275,JD,42.65999984741211,42.720001220703125,41.36000061035156,41.68000030517578,41.68000030517578,16169900,76,93.0,,0.93,70.68,0.3500022888183594,0.00826061594622729
286,2018-06-21,9,0.04152098408104197,-0.01712856702408283,JD,41.470001220703125,41.59000015258789,40.40999984741211,40.81999969482422,40.81999969482422,14422100,71,93.0,,0.93,66.03,-1.1300010681152344,-0.026451335108286678
287,2018-06-22,3,0.0371794500723589,-0.10456240632951097,JD,41.13999938964844,41.18999862670898,40.369998931884766,40.81999969482422,40.81999969482422,9409900,63,93.0,,0.93,58.59,-0.40000152587891336,-0.009617733214988267
288,2018-06-25,1,0.03573227206946455,0.0,JD,39.93999862670898,40.0,38.79999923706055,39.18000030517578,39.18000030517578,17566700,67,93.0,,0.93,62.31,-1.1899986267089773,-0.02889047502753117
289,2018-06-26,69,0.08493632416787265,1.3770199667895184,JD,39.560001373291016,39.7599983215332,39.04999923706055,39.470001220703125,39.470001220703125,10262200,60,93.0,,0.93,55.8,-0.24000167846679688,-0.006000041961669922
290,2018-06-27,2,0.03645586107091172,-0.5707859808147757,JD,39.5,40.209999084472656,38.290000915527344,38.38999938964844,38.38999938964844,15704000,66,93.0,,0.93,61.38,0.4500007629394531,0.011317927111071935
291,2018-06-28,2,0.03645586107091172,0.0,JD,38.40999984741211,38.97999954223633,37.93000030517578,38.93000030517578,38.93000030517578,9852700,75,93.0,,0.93,69.75,-1.2299995422363281,-0.03058939493264745
292,2018-06-29,2,0.03645586107091172,0.0,JD,39.150001525878906,39.869998931884766,38.75,38.95000076293945,38.95000076293945,10243900,71,93.0,,0.93,66.03,0.8899993896484375,0.022832206262190624
293,2018-07-02,27,0.054545586107091176,0.4390821274483603,JD,38.0099983215332,38.79999923706055,37.869998931884766,38.790000915527344,38.790000915527344,12932300,81,91.0,,0.91,73.71000000000001,-1.0699996948242188,-0.026837214032843115
294,2018-07-03,86,0.09723733719247468,0.7826802154360457,JD,39.18000030517578,39.209999084472656,38.34999847412109,38.380001068115234,38.380001068115234,5953300,79,91.0,,0.91,71.89,0.4099998474121094,0.01056700658438392
295,2018-07-05,1,0.03573227206946455,-0.3699829042382179,JD,38.540000915527344,38.869998931884766,37.77999877929688,38.540000915527344,38.540000915527344,9390600,79,91.0,,0.91,71.89,-0.3400001525878906,-0.008671261426336896
296,2018-07-06,2,0.03645586107091172,0.020250293629257454,JD,38.27999877929688,39.52999877929688,38.15999984741211,39.459999084472656,39.459999084472656,11616800,81,91.0,,0.91,73.71000000000001,0.6599998474121165,0.016979672383544253
297,2018-07-09,31,0.05743994211287989,0.6075088088777287,JD,39.9900016784668,40.040000915527344,39.290000915527344,39.400001525878906,39.400001525878906,9902600,85,91.0,,0.91,77.35000000000001,0.5100021362304616,0.012901648165432489
298,2018-07-10,1,0.03573227206946455,-0.3779194275780403,JD,39.4900016784668,39.959999084472656,38.41999816894531,38.59000015258789,38.59000015258789,10153700,100,91.0,,0.91,91.0,-0.0800018310546875,-0.0019980476829525307
299,2018-07-11,3,0.0371794500723589,0.04050058725851513,JD,37.86000061035156,38.22999954223633,37.38999938964844,37.95000076293945,37.95000076293945,10935300,85,91.0,,0.91,77.35000000000001,-1.7299995422363281,-0.0432932828296424
300,2018-07-12,1,0.03573227206946455,-0.038924136857265035,JD,38.27000045776367,38.77000045776367,38.0099983215332,38.52000045776367,38.52000045776367,9926600,84,91.0,,0.91,76.44,0.5400009155273438,0.014125056813844683
301,2018-07-13,1,0.03573227206946455,0.0,JD,38.52999877929688,38.77000045776367,37.959999084472656,38.27000045776367,38.27000045776367,6937000,91,91.0,,0.91,82.81,0.0,0.0
302,2018-07-16,1,0.03573227206946455,-0.10833844931566194,JD,38.29999923706055,38.310001373291016,37.790000915527344,38.040000915527344,38.040000915527344,6270900,87,91.0,,0.91,79.17,-0.45999908447265625,-0.011864820197095005
303,2018-07-17,3,0.0371794500723589,0.04050058725851513,JD,37.70000076293945,38.16999816894531,37.59999847412109,37.9900016784668,37.9900016784668,8431800,88,91.0,,0.91,80.08,-0.14000320434570312,-0.003654481840956292
304,2018-07-18,4,0.03790303907380608,0.01946206842863263,JD,37.959999084472656,38.09000015258789,37.04999923706055,37.52999877929688,37.52999877929688,15027500,91,91.0,,0.91,82.81,-0.07999801635742188,-0.002095834954021769
305,2018-07-19,9,0.04152098408104197,0.09545263640181734,JD,37.18999862670898,37.2400016784668,36.77999877929688,36.880001068115234,36.880001068115234,8132900,86,91.0,,0.91,78.26,-0.8499984741210938,-0.022315528241428573
306,2018-07-20,12,0.0436917510853835,0.052281203164755485,JD,36.84999847412109,36.900001525878906,35.2599983215332,35.5099983215332,35.5099983215332,30111000,94,91.0,,0.91,85.54,-0.3400001525878906,-0.009129971462500941
307,2018-07-23,3,0.0371794500723589,0.019848358540748734,JD,35.939998626708984,36.13999938964844,35.470001220703125,35.65999984741211,35.65999984741211,9977700,85,91.0,,0.91,77.35000000000001,-0.7600021362304688,-0.020596263002793047
308,2018-07-24,1,0.03573227206946455,-0.038924136857265035,JD,36.27000045776367,36.70000076293945,35.21500015258789,35.310001373291016,35.310001373291016,13768100,87,91.0,,0.91,79.17,0.5600013732910156,0.015495334331727006
309,2018-07-25,2,0.03645586107091172,0.020250293629257454,JD,35.58000183105469,37.11000061035156,35.380001068115234,36.91999816894531,36.91999816894531,17787700,82,91.0,,0.91,74.62,0.4099998474121094,0.011171657735389973
310,2018-07-26,47,0.06901736613603474,0.8931761343336908,JD,36.220001220703125,37.400001525878906,36.220001220703125,36.63999938964844,36.63999938964844,10394200,90,91.0,,0.91,81.9,0.29000091552734375,0.007814629769810733
311,2018-07-27,1,0.03573227206946455,-0.48227128808370545,JD,37.150001525878906,37.3650016784668,35.86000061035156,36.209999084472656,36.209999084472656,10426700,75,91.0,,0.91,68.25,-0.034999847412109375,-0.0009358247589346114
312,2018-07-30,8,0.04079739507959479,0.01805640821927712,JD,36.18000030517578,36.290000915527344,34.86000061035156,35.15999984741211,35.15999984741211,13689200,91,91.0,,0.91,82.81,-1.0750007629394531,-0.02877025865514593
313,2018-07-31,2,0.03645586107091172,-0.10641694157709913,JD,35.189998626708984,35.88999938964844,34.900001525878906,35.86000061035156,35.86000061035156,14307800,87,91.0,,0.91,79.17,-0.40000152587890625,-0.011022361967143346
314,2018-08-01,1,0.03573227206946455,-0.019848358540748512,JD,35.58000183105469,36.88999938964844,35.560001373291016,36.27999877929688,36.27999877929688,13061300,79,94.0,False,0.94,74.25999999999999,1.0,0.02786291493469406
315,2018-08-02,1,0.03573227206946455,0.0,JD,35.400001525878906,36.34000015258789,35.130001068115234,36.290000915527344,36.290000915527344,12221600,71,94.0,,0.94,66.74,-0.5499992370605469,-0.014909169047448656
316,2018-08-03,62,0.0798712011577424,1.2352679113847151,JD,36.47999954223633,36.7140007019043,35.810001373291016,36.16999816894531,36.16999816894531,6754000,74,94.0,,0.94,69.56,0.37400054931640625,0.01029170467105156
317,2018-08-06,3,0.0371794500723589,-0.05516531205178199,JD,36.060001373291016,36.11000061035156,35.529998779296875,35.900001525878906,35.900001525878906,9665800,98,94.0,,0.94,92.12,-0.6040000915527344,-0.016451492074014307
318,2018-08-07,1,0.03573227206946455,-0.038924136857265035,JD,36.290000915527344,36.70000076293945,35.922000885009766,36.5,36.5,9422900,78,94.0,,0.94,73.32,0.5900001525878906,0.016338968225294348
319,2018-08-08,23,0.05165123010130246,0.44550645984366755,JD,36.56999969482422,36.79999923706055,35.959999084472656,36.0,36.0,8673200,83,94.0,,0.94,78.02,0.09999847412109375,0.0027247540066013265
320,2018-08-09,2,0.03645586107091172,-0.2941918130621165,JD,36.27000045776367,36.62200164794922,35.959999084472656,36.02000045776367,36.02000045776367,8158400,79,94.0,,0.94,74.25999999999999,-0.17799758911132812,-0.004836891108738639
321,2018-08-10,1,0.03573227206946455,-0.019848358540748512,JD,35.619998931884766,35.904998779296875,35.470001220703125,35.790000915527344,35.790000915527344,8677600,78,94.0,,0.94,73.32,-0.7170028686523438,-0.019578472950358083
322,2018-08-13,6,0.03935021707670044,-0.018056408219276898,JD,35.58000183105469,35.65999984741211,34.540000915527344,35.06999969482422,35.06999969482422,15524300,79,94.0,,0.94,74.25999999999999,-0.24499893188476562,-0.006823532661586751
323,2018-08-14,16,0.04658610709117222,0.18388437350593945,JD,34.59000015258789,34.59000015258789,33.02000045776367,33.869998931884766,33.869998931884766,33338500,87,94.0,,0.94,81.78,-1.0699996948242188,-0.03000560009542097
324,2018-08-15,19,0.04875687409551375,0.04659687490292308,JD,32.130001068115234,32.560001373291016,31.479999542236328,32.36000061035156,32.36000061035156,46803300,93,94.0,,0.94,87.42,-2.029998779296875,-0.05868744638166756
325,2018-08-16,17,0.04730969609261939,-0.029681517319165462,JD,32.0,33.20000076293945,31.18000030517578,31.96999931335449,31.96999931335449,46628200,100,94.0,,0.94,94.0,0.6399993896484375,0.01965600008154267
326,2018-08-17,3,0.0371794500723589,-0.21412621210730776,JD,31.82999992370605,32.44499969482422,31.06999969482422,32.220001220703125,32.220001220703125,20065900,85,94.0,,0.94,79.89999999999999,-0.7550010681152344,-0.02274099550497688
327,2018-08-20,6,0.03935021707670044,-0.14199615032659108,JD,32.61000061035156,33.279998779296875,32.599998474121094,33.040000915527344,33.040000915527344,15729400,82,94.0,,0.94,77.08,0.8349990844726562,0.025735832711561324
328,2018-08-21,1,0.03573227206946455,-0.09194218675296972,JD,33.40999984741211,33.599998474121094,32.459999084472656,32.79999923706055,32.79999923706055,12379400,70,94.0,,0.94,65.8,0.31999969482421875,0.009615375798129211
329,2018-08-22,411,0.3324037626628075,8.302620387995624,JD,32.75,32.849998474121094,32.310001373291016,32.34000015258789,32.34000015258789,15485900,75,94.0,,0.94,70.5,-0.75,-0.022321429585113073
330,2018-08-23,111,0.11532706222865413,-0.6530512732322991,JD,32.7400016784668,33.04999923706055,31.1299991607666,31.38999938964844,31.38999938964844,23523300,68,94.0,,0.94,63.92,0.20000076293945312,0.006088303568629216
331,2018-08-24,8,0.04079739507959479,-0.6462461256603631,JD,31.549999237060547,31.6560001373291,31.26499938964844,31.399999618530277,31.399999618530277,12823200,80,94.0,,0.94,75.19999999999999,-1.3939990997314453,-0.04217849113195404
332,2018-08-27,75,0.08927785817655572,1.401268926861547,JD,31.979999542236328,32.80500030517578,31.770000457763672,32.66999816894531,32.66999816894531,16679800,73,94.0,,0.94,68.61999999999999,1.1490001678466797,0.03629644183921288
333,2018-08-28,3,0.0371794500723589,-0.5835535167204293,JD,32.97999954223633,32.9900016784668,31.809999465942383,32.15999984741211,32.15999984741211,14949800,85,94.0,,0.94,79.89999999999999,0.18500137329101562,0.0056394260499923465
334,2018-08-29,1,0.03573227206946455,-0.038924136857265035,JD,32.029998779296875,32.38999938964844,31.905000686645508,31.950000762939453,31.950000762939453,9591500,94,94.0,,0.94,88.36,-0.6000022888183594,-0.018187397947602824
335,2018-08-30,3,0.0371794500723589,0.04050058725851513,JD,31.649999618530277,31.81999969482422,30.76099967956543,31.0,31.0,15360700,74,94.0,,0.94,69.56,-0.5699996948242188,-0.017598014991206945
336,2018-08-31,1,0.03573227206946455,-0.038924136857265035,JD,30.65999984741211,31.459999084472656,30.520000457763672,31.299999237060547,31.299999237060547,10738200,85,94.0,,0.94,79.89999999999999,-0.3600006103515625,-0.011313658510503366
337,2018-09-04,12,0.0436917510853835,-0.062129166537230995,JD,30.01000022888184,30.030000686645508,29.059999465942383,29.43000030517578,29.43000030517578,47842200,77,98.0,,0.98,75.46,-1.4299983978271484,-0.04545449585003125
338,2018-09-05,18,0.04803328509406657,0.09936736113411282,JD,27.959999084472656,28.049999237060547,26.0,26.299999237060547,26.299999237060547,82488000,100,98.0,,0.98,98.0,-1.980001449584961,-0.0659341126976889
339,2018-09-06,3,0.0371794500723589,-0.22596486999487808,JD,27.239999771118164,27.934999465942383,26.559999465942383,27.25,27.25,41710600,72,98.0,,0.98,70.56,-0.11499977111816406,-0.004099813698612231
340,2018-09-07,2,0.03645586107091172,-0.01946206842863263,JD,27.209999084472656,27.40999984741211,26.700000762939453,26.950000762939453,26.950000762939453,26661500,66,98.0,,0.98,64.67999999999999,-0.5249996185302734,-0.018793614768825684
341,2018-09-10,3,0.0371794500723589,0.019848358540748734,JD,26.75,26.850000381469727,26.11000061035156,26.530000686645508,26.530000686645508,21667300,58,98.0,,0.98,56.84,-0.5599994659423828,-0.02043048044727569
342,2018-09-11,1,0.03573227206946455,-0.038924136857265035,JD,26.040000915527344,27.399999618530277,25.899999618530277,27.09000015258789,27.09000015258789,22625800,57,98.0,,0.98,55.86,0.5499992370605504,0.020484142616255863
343,2018-09-12,5,0.03862662807525326,0.08100117451703048,JD,26.979999542236328,27.76000022888184,26.71999931335449,27.6299991607666,27.6299991607666,21283700,59,98.0,,0.98,57.82,0.3600006103515625,0.01313870858991173
344,2018-09-13,1,0.03573227206946455,-0.07493162489228578,JD,28.309999465942383,29.020000457763672,27.551000595092773,27.76000022888184,27.76000022888184,28412900,53,98.0,,0.98,51.94,1.2600002288818324,0.04538905686214334
345,2018-09-14,34,0.05961070911722142,0.6682596897655013,JD,27.90999984741211,28.030000686645508,27.040000915527344,27.11000061035156,27.11000061035156,16352900,53,98.0,,0.98,51.94,-0.9899997711181641,-0.034114395434246436
346,2018-09-17,1,0.03573227206946455,-0.019848358540748512,JD,26.125,26.184999465942383,25.32999992370605,25.729999542236328,25.729999542236328,27869800,54,98.0,,0.98,52.92,-1.845001220703125,-0.06582237515185463
347,2018-09-18,3,0.0371794500723589,0.04050058725851513,JD,25.899999618530277,26.09000015258789,25.270000457763672,25.75,25.75,17188100,54,98.0,,0.98,52.92,-0.09499931335449219,-0.003628005166776971
348,2018-09-19,2,0.03645586107091172,-0.01946206842863263,JD,26.1200008392334,27.11000061035156,26.1200008392334,26.920000076293945,26.920000076293945,16091900,54,98.0,,0.98,52.92,1.0200004577636683,0.03909545618237553
349,2018-09-20,38,0.06250506512301013,0.7145409074669524,JD,27.200000762939453,27.26499938964844,26.649999618530277,26.93000030517578,26.93000030517578,15145100,59,98.0,,0.98,57.82,0.1549987792968821,0.005717402279869388
350,2018-09-21,115,0.11822141823444283,0.8913894098307518,JD,27.309999465942383,27.350000381469727,26.25,26.489999771118164,26.489999771118164,14918400,55,98.0,,0.98,53.9,0.08500099182128551,0.0031175864193695446
351,2018-09-24,6,0.03935021707670044,-0.15532291634307727,JD,25.059999465942383,25.530000686645508,24.3799991607666,24.51000022888184,24.51000022888184,34559200,56,98.0,,0.98,54.88,-1.8199996948242188,-0.06654477767602929
352,2018-09-25,51,0.07191172214182344,0.8274796807767273,JD,24.799999237060547,24.84000015258789,24.399999618530277,24.540000915527344,24.540000915527344,19370200,55,98.0,,0.98,53.9,-0.6900005340576172,-0.027027047218943112
353,2018-09-26,2,0.03645586107091172,-0.49304703064941335,JD,24.71999931335449,25.86000061035156,24.65999984741211,25.200000762939453,25.200000762939453,31064300,50,98.0,,0.98,49.0,1.0200004577636683,0.041062820108614284
354,2018-09-27,1,0.03573227206946455,-0.019848358540748512,JD,25.399999618530277,25.88999938964844,25.280000686645508,25.43000030517578,25.43000030517578,15062000,51,98.0,,0.98,49.98,0.029998779296882105,0.0011600455757481143
355,2018-09-28,6,0.03935021707670044,0.10125146814628816,JD,25.299999237060547,26.229999542236328,25.299999237060547,26.09000015258789,26.09000015258789,13787600,43,98.0,,0.98,42.14,0.3400001525878871,0.013132489787691215
356,2018-10-01,7,0.04007380607814761,0.07784827371453029,JD,26.030000686645508,26.26000022888184,25.3799991607666,25.489999771118164,25.489999771118164,11217300,59,94.0,False,0.94,55.46,0.030000686645511365,0.0011437547529196124
357,2018-10-02,34,0.05961070911722142,0.4875230219204796,JD,25.100000381469727,25.399999618530277,24.540000915527344,24.899999618530277,24.899999618530277,14443500,62,94.0,,0.94,58.28,-0.8600006103515625,-0.03274945174622268
358,2018-10-03,184,0.1681490593342981,1.8207860940496707,JD,25.149999618530277,25.440000534057617,24.790000915527344,25.13999938964844,25.13999938964844,10944400,61,94.0,,0.94,57.34,0.0400009155273402,0.001574839217641566
359,2018-10-04,3,0.0371794500723589,-0.7788899312339166,JD,24.780000686645508,24.850000381469727,24.062000274658203,24.31999969482422,24.31999969482422,15836800,61,94.0,,0.94,57.34,-0.5900001525878906,-0.023191829410460607
360,2018-10-05,2,0.03645586107091172,-0.01946206842863263,JD,24.200000762939453,24.25,23.3700008392334,23.6200008392334,23.6200008392334,18050500,73,94.0,,0.94,68.61999999999999,-0.6000003814697266,-0.024144884195540617
361,2018-10-08,9,0.04152098408104197,-0.3118178983473652,JD,23.020000457763672,24.239999771118164,22.649999618530277,23.88999938964844,23.88999938964844,18179800,67,94.0,,0.94,62.98,-0.010000228881835938,-0.00041238057244685766
362,2018-10-09,6,0.03935021707670044,-0.052281203164755374,JD,23.450000762939453,24.200000762939453,23.34000015258789,23.780000686645508,23.780000686645508,13740200,70,94.0,,0.94,65.8,-0.03999900817871094,-0.0016501241153628055
363,2018-10-10,65,0.08204196816208394,1.0849178036850429,JD,23.450000762939453,23.549999237060547,22.700000762939453,22.709999084472656,22.709999084472656,21411600,79,94.0,,0.94,74.25999999999999,-0.6500015258789062,-0.026859566338292673
364,2018-10-11,36,0.06105788712011578,-0.25577252121147975,JD,22.520000457763672,23.65999984741211,22.5,23.479999542236328,23.479999542236328,25140000,61,94.0,,0.94,57.34,0.1100006103515625,0.004670939019753906
365,2018-10-12,18,0.04803328509406657,-0.21331563603612147,JD,24.540000915527344,24.899999618530277,23.739999771118164,24.450000762939453,24.450000762939453,20258500,74,94.0,,0.94,69.56,1.2399997711181676,0.05240911999641429
366,2018-10-15,1,0.03573227206946455,0.0,JD,24.11000061035156,24.63999938964844,23.799999237060547,24.13999938964844,24.13999938964844,11138200,63,94.0,,0.94,59.22,-0.26000022888183594,-0.010441776420283433
367,2018-10-16,1,0.03573227206946455,0.0,JD,24.5,24.700000762939453,24.07999992370605,24.6299991607666,24.6299991607666,11689500,61,94.0,,0.94,57.34,0.06000137329101207,0.0024351207295978394
368,2018-10-17,18,0.04803328509406657,0.3442549916973794,JD,24.520000457763672,24.61000061035156,23.459999084472656,23.68000030517578,23.68000030517578,15378700,66,94.0,,0.94,62.04,-0.09000015258789418,-0.0036437307614554104
369,2018-10-19,14,0.04513892908827786,-0.06025729866530083,JD,23.940000534057617,23.950000762939453,22.950000762939453,23.01000022888184,23.01000022888184,12970000,100,94.0,,0.94,94.0,-0.6599998474121058,-0.02681835965231527
370,2018-10-22,1,0.03573227206946455,0.0,JD,23.86000061035156,24.11000061035156,23.299999237060547,23.540000915527344,23.540000915527344,13939900,62,94.0,,0.94,58.28,0.15999984741210582,0.006680577967232981
371,2018-10-24,2,0.03645586107091172,0.020250293629257454,JD,23.18000030517578,23.200000762939453,21.690000534057617,21.76000022888184,21.76000022888184,22822200,89,94.0,,0.94,83.66,-0.9099998474121058,-0.03774366753941105
372,2018-10-25,2,0.03645586107091172,0.0,JD,22.049999237060547,22.59000015258789,21.90999984741211,22.559999465942383,22.559999465942383,13330200,81,94.0,,0.94,76.14,-0.6100006103515625,-0.02629312889187485
373,2018-10-26,2,0.03645586107091172,0.0,JD,21.670000076293945,22.93000030517578,21.57999992370605,22.57999992370605,22.57999992370605,18085100,73,94.0,,0.94,68.61999999999999,0.3400001525878906,0.01505091413418791
374,2018-10-29,6,0.03935021707670044,-0.03547231385903293,JD,22.700000762939453,23.020000457763672,21.690000534057617,21.979999542236328,21.979999542236328,15114500,88,94.0,,0.94,82.72,0.09000015258789062,0.003924995699523537
375,2018-10-30,1,0.03573227206946455,-0.09194218675296972,JD,22.06999969482422,22.46999931335449,21.700000762939453,22.3799991607666,22.3799991607666,12069100,66,94.0,,0.94,62.04,-0.5500011444091832,-0.023892316831978677
376,2018-10-31,38,0.06250506512301013,0.7492608642825318,JD,22.8700008392334,23.59000015258789,22.56999969482422,23.520000457763672,23.520000457763672,19094100,68,94.0,,0.94,63.92,1.120000839233402,0.04984427563234317
377,2018-11-01,1,0.03573227206946455,-0.42832997615243906,JD,23.71999931335449,25.76000022888184,23.200000762939453,25.450000762939453,25.450000762939453,25744000,96,80.0,False,0.8,76.80000000000001,2.170000076293949,0.09198813320295351
378,2018-11-02,79,0.09217221418234443,1.5795229030820948,JD,25.540000915527344,25.600000381469727,23.84000015258789,24.049999237060547,24.049999237060547,26777600,94,80.0,,0.8,75.2,-0.15999984741211293,-0.006211174145593468
379,2018-11-05,2,0.03645586107091172,0.16135724494029757,JD,23.940000534057617,24.459999084472656,23.649999618530277,24.149999618530277,24.149999618530277,10519600,97,80.0,,0.8,77.60000000000001,-1.1400012969970703,-0.04453130000037997
380,2018-11-06,14,0.04513892908827786,0.23818030248898414,JD,24.100000381469727,24.46999931335449,23.450000762939453,23.600000381469727,23.600000381469727,10321400,87,80.0,,0.8,69.60000000000001,0.010000228881832385,0.0004088401167676725
381,2018-11-07,5,0.03862662807525326,-0.14427238626526884,JD,24.020000457763672,24.15999984741211,23.46999931335449,24.06999969482422,24.06999969482422,10476700,100,80.0,,0.8,80.0,-0.30999946594237926,-0.012668552294286206
382,2018-11-08,2,0.03645586107091172,-0.05619871866921444,JD,23.850000381469727,23.8700008392334,22.3799991607666,22.399999618530277,22.399999618530277,17331600,91,80.0,,0.8,72.8,-0.28999900817871094,-0.012003270281881862
383,2018-11-09,1,0.03573227206946455,-0.019848358540748512,JD,22.0,22.479999542236328,21.57999992370605,21.700000762939453,21.700000762939453,17573400,77,80.0,,0.8,61.6,-1.3900012969970703,-0.058232142778664064
384,2018-11-12,1,0.03573227206946455,-0.13941654177268126,JD,21.920000076293945,22.3799991607666,21.459999084472656,22.01000022888184,22.01000022888184,14257100,77,80.0,,0.8,61.6,-0.10000038146972656,-0.004448415636390091
385,2018-11-13,6,0.03935021707670044,0.10125146814628816,JD,22.239999771118164,22.790000915527344,22.170000076293945,22.38999938964844,22.38999938964844,14807600,78,80.0,,0.8,62.400000000000006,0.4100017547607422,0.0183200076021226
386,2018-11-14,6,0.03935021707670044,0.0,JD,22.75,23.07999992370605,22.5,22.76000022888184,22.76000022888184,11823900,77,80.0,,0.8,61.6,0.2899990081787074,0.012724835301832993
387,2018-11-15,22,0.050927641099855286,0.2942149976095032,JD,22.899999618530277,24.270000457763672,22.809999465942383,24.200000762939453,24.200000762939453,24377700,81,80.0,,0.8,64.8,1.1900005340576207,0.05155981533757892
388,2018-11-16,183,0.16742547033285093,2.2875166946094168,JD,23.68000030517578,24.0,22.600000381469727,23.049999237060547,23.049999237060547,23225900,82,80.0,,0.8,65.60000000000001,-0.2700004577636719,-0.011124864139724466
389,2018-11-19,6,0.03935021707670044,-0.45279829345354283,JD,22.450000762939453,22.82999992370605,20.93000030517578,21.11000061035156,21.11000061035156,42137000,88,80.0,,0.8,70.4,-1.1700000762939489,-0.048750003178914536
390,2018-11-20,1,0.03573227206946455,-0.09194218675296972,JD,20.479999542236328,20.5,19.270000457763672,19.489999771118164,19.489999771118164,41355000,84,80.0,,0.8,67.2,-2.329999923706051,-0.10205869169919013
391,2018-11-21,42,0.06539942112879885,0.8302620387995625,JD,20.0,20.690000534057617,19.920000076293945,20.34000015258789,20.34000015258789,29173400,72,80.0,,0.8,57.6,0.1900005340576172,0.009268318734517944
392,2018-11-23,1,0.03573227206946455,-0.13941654177268126,JD,19.86000061035156,19.8799991607666,19.209999084472656,19.270000457763672,19.270000457763672,18858200,75,80.0,,0.8,60.0,-0.8100013732910156,-0.03914941287496243
393,2018-11-26,9,0.04152098408104197,0.16200234903406097,JD,19.76000022888184,20.78300094604492,19.75,20.459999084472656,20.459999084472656,22571800,74,80.0,,0.8,59.2,0.9030017852783168,0.04542262693151411
394,2018-11-27,4,0.03790303907380608,-0.08713533860792577,JD,20.190000534057617,21.027999877929688,20.11000061035156,20.84000015258789,20.84000015258789,14539300,75,80.0,,0.8,60.0,0.24499893188476918,0.011788429039714554
395,2018-11-28,2,0.03645586107091172,-0.03818105456072707,JD,21.31999969482422,21.40999984741211,20.61000061035156,21.3799991607666,21.3799991607666,16977700,81,80.0,,0.8,64.8,0.3819999694824219,0.01816625317196041
396,2018-11-29,2,0.03645586107091172,0.0,JD,21.049999237060547,21.149999618530277,20.3799991607666,20.96999931335449,20.96999931335449,13441400,81,80.0,,0.8,64.8,-0.2600002288818324,-0.012143868787241496
397,2018-11-30,42,0.06539942112879885,0.7939343416299474,JD,21.0,21.26000022888184,20.559999465942383,21.229999542236328,21.229999542236328,10591200,87,80.0,,0.8,69.60000000000001,0.1100006103515625,0.005200974578514206
398,2018-12-03,24,0.05237481910274964,-0.31960294034705117,JD,22.36000061035156,22.489999771118164,21.770000457763672,22.01000022888184,22.01000022888184,19812700,68,69.0,,0.69,46.92,1.2299995422363246,0.05785510484451284
399,2018-12-04,1,0.03573227206946455,-0.3177585587577021,JD,21.920000076293945,22.26000022888184,21.38999938964844,21.450000762939453,21.450000762939453,18051400,79,69.0,,0.69,54.51,-0.22999954223632457,-0.01022674720218053
400,2018-12-06,8,0.04079739507959479,-0.11044145025401542,JD,20.450000762939453,21.489999771118164,20.11000061035156,21.229999542236328,21.229999542236328,20377400,72,69.0,,0.69,49.67999999999999,-0.7700004577636754,-0.03459121517728547
401,2018-12-07,1,0.03573227206946455,-0.12415309850661549,JD,21.06999969482422,21.7549991607666,20.920000076293945,20.93000030517578,20.93000030517578,13522900,73,69.0,,0.69,50.37,0.2649993896484375,0.01233128862125854
402,2018-12-10,2,0.03645586107091172,0.04133768756975731,JD,20.75,21.190000534057617,20.1200008392334,20.51000022888184,20.51000022888184,14536300,75,69.0,,0.69,51.74999999999999,-0.5649986267089844,-0.025970979016534
403,2018-12-12,6,0.03935021707670044,0.07939343416299494,JD,21.299999237060547,22.315000534057617,21.270000457763672,21.88999938964844,21.88999938964844,19668000,81,69.0,,0.69,55.88999999999999,1.125,0.05309107936037294
404,2018-12-13,2,0.03645586107091172,-0.07355374940237591,JD,22.0,23.350000381469727,22.0,22.709999084472656,22.709999084472656,25481000,79,69.0,,0.69,54.51,1.0349998474121094,0.046381349883118705
405,2018-12-14,4,0.03790303907380608,0.03969671708149747,JD,22.040000915527344,22.940000534057617,22.01000022888184,22.170000076293945,22.170000076293945,14871300,75,69.0,,0.69,51.74999999999999,-0.4099998474121094,-0.01755887968796266
406,2018-12-17,1,0.03573227206946455,-0.13941654177268126,JD,22.040000915527344,22.26000022888184,21.170000076293945,21.350000381469727,21.350000381469727,16535300,68,69.0,,0.69,46.92,-0.6800003051757777,-0.02964255838469676
407,2018-12-18,13,0.04441534008683068,0.24300352355109145,JD,21.46999931335449,21.83699989318848,20.90999984741211,21.040000915527344,21.040000915527344,14271800,73,69.0,,0.69,50.37,-0.4230003356933594,-0.0190027103029643
