,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SE_unscaled,SE_monthly,isPartial,scale,SE,Stock_Price_Change,Stock_Price_Change_Percent
48,2018-09-17,8,0.03585714285714286,-0.07380073800738007,SE,13.550000190734863,13.800000190734863,13.40999984741211,13.65999984741211,13.65999984741211,594300,92,77.0,,0.77,70.84,-0.19999980926513672,-0.014285700661795464
49,2018-09-18,6,0.03471428571428572,-0.031872509960159334,SE,13.579999923706056,13.920000076293944,13.229999542236328,13.65999984741211,13.65999984741211,1306800,95,77.0,,0.77,73.15,0.11999988555908025,0.008695643760907146
50,2018-09-20,3,0.033,-0.049382716049382824,SE,13.4399995803833,13.979999542236328,13.260000228881836,13.920000076293944,13.920000076293944,1531300,95,77.0,,0.77,73.15,0.05999946594238459,0.004310306437753875
51,2018-09-27,5,0.03414285714285714,0.03463203463203457,SE,14.109999656677246,14.350000381469728,13.960000038146973,14.15999984741211,14.15999984741211,813300,90,77.0,,0.77,69.3,0.3700008392334002,0.026466441441257205
52,2018-10-04,6,0.03471428571428572,0.016736401673640433,SE,13.760000228881836,13.960000038146973,12.734999656677246,12.81999969482422,12.81999969482422,1721300,96,79.0,,0.79,75.84,-0.3900003433227557,-0.02717772355089032
53,2018-10-05,1,0.031857142857142855,-0.08230452674897137,SE,12.899999618530272,13.050000190734863,12.460000038146973,12.920000076293944,12.920000076293944,1309700,94,79.0,,0.79,74.26,-0.9099998474121094,-0.06518623530984613
54,2018-10-11,2,0.03242857142857143,0.017937219730941978,SE,11.800000190734863,12.164999961853027,11.65999984741211,11.899999618530272,11.899999618530272,2290400,99,79.0,,0.79,78.21000000000001,-0.8850002288818359,-0.06781610850168118
55,2018-10-16,43,0.055857142857142855,0.7224669603524227,SE,13.149999618530272,13.75,13.010000228881836,13.670000076293944,13.670000076293944,1402500,95,79.0,,0.79,75.05,1.5850000381469727,0.13029182434173547
56,2018-10-17,1,0.031857142857142855,-0.42966751918158574,SE,13.510000228881836,13.699999809265137,13.239999771118164,13.6899995803833,13.6899995803833,852800,96,79.0,,0.79,75.84,-0.05000019073486328,-0.003636377507990063
57,2018-10-18,7,0.03528571428571429,0.10762331838565031,SE,13.43000030517578,13.5,12.869999885559082,13.1899995803833,13.1899995803833,1718400,96,79.0,,0.79,75.84,-0.19999980926513672,-0.01459852642697701
58,2018-10-22,4,0.03357142857142857,-0.04858299595141702,SE,13.079999923706056,13.239999771118164,12.890000343322754,13.100000381469728,13.100000381469728,706700,94,79.0,,0.79,74.26,-0.26000022888183594,-0.019259276213469345
59,2018-10-29,3,0.033,-0.017021276595744594,SE,12.670000076293944,12.93000030517578,11.899999618530272,12.100000381469728,12.100000381469728,568600,94,79.0,,0.79,74.26,-0.3099994659423846,-0.023413857349047662
60,2018-10-31,4,0.03357142857142857,0.017316017316017174,SE,12.579999923706056,13.229999542236328,12.279999732971191,13.050000190734863,13.050000190734863,2142500,97,79.0,,0.79,76.63000000000001,0.29999923706054865,0.02320179659550825
61,2018-11-01,2,0.03242857142857143,-0.0340425531914893,SE,13.130000114440918,13.1899995803833,12.90999984741211,13.020000457763672,13.020000457763672,932700,87,76.0,False,0.76,66.12,-0.039999961853027344,-0.0030234288161030687
62,2018-11-02,44,0.05642857142857143,0.7400881057268722,SE,13.0,13.0,12.43000030517578,12.859999656677246,12.859999656677246,889600,87,76.0,,0.76,66.12,-0.18999958038330078,-0.01440482080574712
63,2018-11-07,1,0.031857142857142855,0.0,SE,12.779999732971191,13.390000343322754,12.579999923706056,13.1899995803833,13.1899995803833,3902400,81,76.0,,0.76,61.56,0.3900003433227539,0.03000002640944266
64,2018-11-08,1,0.031857142857142855,0.0,SE,12.9399995803833,13.210000038146973,12.720000267028809,13.050000190734863,13.050000190734863,736200,87,76.0,,0.76,66.12,-0.18000030517578125,-0.013442890258441476
65,2018-11-14,3,0.033,0.03587443946188351,SE,12.539999961853027,12.779999732971191,12.130000114440918,12.239999771118164,12.239999771118164,548000,82,76.0,,0.76,62.32,-0.43000030517578125,-0.03255112066116994
66,2018-11-20,1,0.031857142857142855,-0.03463203463203479,SE,12.380000114440918,12.520000457763672,11.600000381469728,12.109999656677246,12.109999656677246,2625900,85,76.0,,0.76,64.6,-0.25999927520751953,-0.020344231661973078
67,2018-11-21,1,0.031857142857142855,0.0,SE,11.760000228881836,13.039999961853027,11.68000030517578,12.800000190734863,12.800000190734863,3421100,88,76.0,,0.76,66.88,0.5199995040893555,0.04153350519782961
68,2018-11-23,8,0.03585714285714286,0.12556053811659207,SE,12.710000038146973,12.899999618530272,12.489999771118164,12.899999618530272,12.899999618530272,895400,83,76.0,,0.76,63.08,-0.14000034332275568,-0.010736222678858098
69,2018-11-26,6,0.03471428571428572,-0.031872509960159334,SE,12.970000267028809,13.130000114440918,12.289999961853027,12.630000114440918,12.630000114440918,2215300,79,76.0,,0.76,60.04,0.2300004959106463,0.017829496334268224
70,2018-11-27,3,0.033,-0.049382716049382824,SE,12.630000114440918,13.58199977874756,12.609999656677246,13.329999923706056,13.329999923706056,4942900,82,76.0,,0.76,62.32,0.4519996643066424,0.034424955092689835
71,2018-11-30,4,0.03357142857142857,0.017316017316017174,SE,12.880000114440918,13.8100004196167,12.779999732971191,13.34000015258789,13.34000015258789,3133300,84,76.0,,0.76,63.84,0.22800064086913885,0.0167869713284714
72,2018-12-12,1,0.031857142857142855,-0.06694560669456073,SE,12.270000457763672,12.890000343322754,12.229999542236328,12.229999542236328,12.229999542236328,1503700,90,74.0,,0.74,66.6,-0.9200000762939453,-0.06661839596956942
73,2018-12-13,28,0.047285714285714285,0.4843049327354261,SE,12.399999618530272,12.609999656677246,12.039999961853027,12.15999984741211,12.15999984741211,426500,91,74.0,,0.74,67.34,-0.2800006866455078,-0.021722318013013275
74,2018-12-20,1,0.031857142857142855,-0.3262839879154079,SE,11.31999969482422,11.729999542236328,10.710000038146973,10.989999771118164,10.989999771118164,1197800,94,74.0,,0.74,69.56,-0.880000114440918,-0.06978589519429057
75,2018-12-26,7,0.03528571428571429,0.08810572687224671,SE,10.859999656677246,11.40999984741211,10.800000190734863,11.390000343322754,11.390000343322754,591600,89,74.0,,0.74,65.86,-0.31999969482421875,-0.027280452456284632
76,2018-12-28,10,0.037,0.048582995951416796,SE,11.31999969482422,11.4399995803833,11.104999542236328,11.149999618530272,11.149999618530272,727400,90,74.0,,0.74,66.6,0.029999732971191406,0.00262924920003349
77,2019-01-02,32,0.04957142857142857,0.5560538116591929,SE,11.119999885559082,11.239999771118164,10.979999542236328,11.050000190734863,11.050000190734863,570400,88,74.0,,0.74,65.12,-0.19999980926513672,-0.01748250145114394
78,2019-01-03,158,0.12157142857142857,1.4524495677233427,SE,10.960000038146973,11.18000030517578,10.68000030517578,10.720000267028809,10.720000267028809,941700,91,74.0,,0.74,67.34,-0.05999946594238459,-0.005338030886491318
79,2019-01-04,13,0.038714285714285715,-0.681551116333725,SE,10.869999885559082,11.65999984741211,10.869999885559082,11.5600004196167,11.5600004196167,963600,90,74.0,,0.74,66.6,0.4799995422363299,0.04293376825885353
80,2019-01-07,2,0.03242857142857143,-0.017316017316017285,SE,11.529999732971191,11.989999771118164,11.43000030517578,11.949999809265137,11.949999809265137,550900,89,74.0,,0.74,65.86,0.3299999237060547,0.028301880619603592
81,2019-01-08,5,0.03414285714285714,0.052863436123347984,SE,12.0,12.470000267028809,11.979999542236328,12.300000190734863,12.300000190734863,2513100,86,74.0,,0.74,63.64,0.48000049591064453,0.04003340325884608
82,2019-01-09,179,0.13357142857142856,2.912133891213389,SE,12.300000190734863,12.5600004196167,11.93000030517578,12.5,12.5,2407900,90,74.0,,0.74,66.6,0.09000015258789062,0.007217333653620983
83,2019-01-10,5,0.03414285714285714,-0.7443850267379679,SE,12.460000038146973,12.670000076293944,12.1850004196167,12.56999969482422,12.56999969482422,594000,88,74.0,,0.74,65.12,0.10999965667724432,0.008757934156231606
84,2019-01-11,5,0.03414285714285714,0.0,SE,12.56999969482422,13.09000015258789,12.460000038146973,12.56999969482422,12.56999969482422,2594300,92,74.0,,0.74,68.08,0.4200000762939471,0.03314917709272813
85,2019-01-15,13,0.038714285714285715,0.19383259911894268,SE,12.09000015258789,12.34000015258789,11.920000076293944,12.18000030517578,12.18000030517578,1888300,90,74.0,,0.74,66.6,-0.75,-0.05729564486305416
86,2019-01-16,52,0.061,0.5756457564575646,SE,12.18000030517578,12.710000038146973,11.949999809265137,12.380000114440918,12.380000114440918,1947000,89,74.0,,0.74,65.86,0.36999988555908203,0.0299837828998315
87,2019-01-18,1,0.031857142857142855,-0.477751756440281,SE,12.600000381469728,12.949999809265137,12.460000038146973,12.600000381469728,12.600000381469728,1583700,89,74.0,,0.74,65.86,0.23999977111816406,0.018882751408170195
88,2019-01-23,2,0.03242857142857143,0.017937219730941978,SE,13.170000076293944,13.213000297546388,12.6899995803833,12.710000038146973,12.710000038146973,1324800,93,74.0,,0.74,68.82,0.2630004882812518,0.02030891831311732
89,2019-01-24,26,0.046142857142857145,0.4229074889867841,SE,12.65999984741211,13.170000076293944,12.5600004196167,13.119999885559082,13.119999885559082,1195900,98,74.0,,0.74,72.52,-0.04300022125244496,-0.003254387367298439
90,2019-01-28,1,0.031857142857142855,-0.051063829787234116,SE,13.5,13.609999656677246,13.0,13.510000228881836,13.510000228881836,809100,92,74.0,,0.74,68.08,0.43999958038330256,0.03340923142250429
91,2019-01-29,6,0.03471428571428572,0.08968609865470878,SE,13.59000015258789,13.600000381469728,13.260000228881836,13.449999809265137,13.449999809265137,386700,91,74.0,,0.74,67.34,-0.009999275207517755,-0.0007347006215838725
92,2019-02-04,1,0.031857142857142855,-0.08230452674897137,SE,15.170000076293944,15.260000228881836,14.770000457763672,14.960000038146973,14.960000038146973,1932800,89,79.0,,0.79,70.31,1.6599998474121076,0.12205880888605636
93,2019-02-06,8,0.03585714285714286,0.12556053811659207,SE,15.020000457763672,15.039999961853027,14.664999961853027,14.800000190734863,14.800000190734863,781100,93,79.0,,0.79,73.47,-0.2200002670288086,-0.014416793167042363
94,2019-02-14,1,0.031857142857142855,-0.11155378486055789,SE,15.779999732971191,16.0049991607666,15.510000228881836,16.0,16.0,2175100,87,79.0,,0.79,68.73,0.9649991989135742,0.0641621809415669
95,2019-02-26,4,0.03357142857142857,-0.09266409266409259,SE,15.8100004196167,16.59000015258789,15.760000228881836,16.200000762939453,16.200000762939453,5613200,92,79.0,,0.79,72.68,0.5850009918212891,0.036551141674241006
96,2019-02-28,4,0.03357142857142857,0.0,SE,21.459999084472656,21.690000534057617,20.81999969482422,21.5,21.5,7529300,94,79.0,,0.79,74.26,5.100000381469727,0.3074141250489484
97,2019-03-05,3,0.033,-0.017021276595744594,SE,23.209999084472656,25.13999938964844,22.59000015258789,24.059999465942383,24.059999465942383,10515600,96,78.0,,0.78,74.88,3.449998855590824,0.15905941773369903
98,2019-03-06,5,0.03414285714285714,0.03463203463203457,SE,23.31999969482422,23.399999618530277,22.530000686645508,22.8799991607666,22.8799991607666,30676100,93,78.0,,0.78,72.54,-1.739999771118164,-0.06921240307724985
99,2019-03-08,9,0.03642857142857143,0.06694560669456062,SE,22.920000076293945,23.71999931335449,22.71999931335449,23.700000762939453,23.700000762939453,5493300,94,78.0,,0.78,73.32000000000001,0.31999969482421164,0.013675200856448244
100,2019-03-11,5,0.03414285714285714,-0.06274509803921569,SE,23.959999084472656,24.040000915527344,23.11000061035156,23.31999969482422,23.31999969482422,8467800,95,78.0,,0.78,74.10000000000001,0.3200016021728551,0.013490793062236328
101,2019-03-15,4,0.03357142857142857,-0.0167364016736401,SE,22.950000762939453,23.739999771118164,22.8799991607666,23.51000022888184,23.51000022888184,9029800,93,78.0,,0.78,72.54,-0.3000011444091797,-0.012479248460236514
102,2019-03-18,51,0.06042857142857143,0.831168831168831,SE,23.559999465942383,24.545000076293945,23.53199958801269,24.21999931335449,24.21999931335449,6666700,97,78.0,,0.78,75.66,0.8050003051757812,0.033909027503662204
103,2019-03-20,3,0.033,-0.45390070921985815,SE,23.979999542236328,24.61000061035156,23.729999542236328,24.3700008392334,24.3700008392334,4742500,98,78.0,,0.78,76.44,0.06500053405761363,0.0026482189389109845
104,2019-03-22,2,0.03242857142857143,-0.017316017316017285,SE,24.34000015258789,25.0,23.920000076293945,24.149999618530277,24.149999618530277,2934700,96,78.0,,0.78,74.88,0.38999938964844105,0.015847191384643855
105,2019-03-25,1,0.031857142857142855,-0.03463203463203479,SE,24.1299991607666,24.1299991607666,22.950000762939453,23.96999931335449,23.96999931335449,2465500,96,78.0,,0.78,74.88,-0.8700008392333984,-0.03480003356933592
106,2019-04-01,2,0.03242857142857143,-0.05020920502092041,SE,23.600000381469727,23.989999771118164,23.09000015258789,23.350000381469727,23.350000381469727,4967900,92,76.0,False,0.76,69.92,-0.1399993896484375,-0.005801881248137963
107,2019-04-02,-1,0.030714285714285715,-0.052863436123348095,SE,23.399999618530277,23.489999771118164,22.809999465942383,23.299999237060547,23.299999237060547,2417400,89,76.0,,0.76,67.64,-0.5,-0.02084201770614258
108,2019-04-03,4,0.03357142857142857,0.09302325581395343,SE,23.32999992370605,23.6299991607666,23.020000457763672,23.309999465942383,23.309999465942383,3042300,93,76.0,,0.76,70.68,0.1399993896484375,0.005959957046086206
109,2019-04-04,3,0.033,-0.017021276595744594,SE,23.34000015258789,23.3439998626709,21.82999992370605,22.0,22.0,5684600,90,76.0,,0.76,68.4,-0.2859992980957031,-0.01210322929551999
110,2019-04-05,11,0.037571428571428575,0.1385281385281385,SE,22.229999542236328,23.290000915527344,22.190000534057617,23.0,23.0,4448100,93,76.0,,0.76,70.68,-0.05399894714355469,-0.00231318315032647
111,2019-04-17,1,0.031857142857142855,0.0,SE,23.540000915527344,23.82999992370605,22.770000457763672,22.850000381469727,22.850000381469727,4889500,98,76.0,,0.76,74.48,0.5399990081787074,0.023185873205298746
112,2019-04-18,1,0.031857142857142855,0.0,SE,22.940000534057617,23.15999984741211,22.489999771118164,22.96999931335449,22.96999931335449,4085100,96,76.0,,0.76,72.96000000000001,-0.6700000762939418,-0.028115823686068353
113,2019-04-23,3,0.033,-0.06477732793522273,SE,23.940000534057617,24.81999969482422,23.940000534057617,24.420000076293945,24.420000076293945,6384900,93,76.0,,0.76,70.68,1.6599998474121094,0.0716752961290541
114,2019-04-24,2,0.03242857142857143,-0.017316017316017285,SE,24.420000076293945,24.86000061035156,24.209999084472656,24.5,24.5,2898000,94,76.0,,0.76,71.44,0.0400009155273402,0.0016116404520214456
115,2019-05-01,8,0.03585714285714286,0.10572687224669597,SE,25.1299991607666,25.790000915527344,24.88999938964844,24.96999931335449,24.96999931335449,3918800,90,77.0,False,0.77,69.3,0.9300003051757848,0.03740950451901992
116,2019-05-06,7,0.03528571428571429,0.0,SE,24.26000022888184,25.290000915527344,24.059999465942383,25.190000534057617,25.190000534057617,2790100,94,77.0,,0.77,72.38,-0.5,-0.019387358753406136
117,2019-05-08,46,0.05757142857142857,0.631578947368421,SE,24.31999969482422,25.190000534057617,24.0,24.59000015258789,24.59000015258789,5405000,93,77.0,,0.77,71.61,-0.10000038146972656,-0.003954147008683129
118,2019-05-10,4,0.03357142857142857,-0.4168734491315137,SE,24.61000061035156,25.86000061035156,24.559999465942383,25.690000534057617,25.690000534057617,4227300,89,77.0,,0.77,68.53,0.6700000762939418,0.026597858757012816
119,2019-05-17,1,0.031857142857142855,-0.08230452674897137,SE,26.940000534057617,26.940000534057617,26.334999084472656,26.670000076293945,26.670000076293945,5432800,91,77.0,,0.77,70.07000000000001,1.0799999237060582,0.04176333713131242
120,2019-05-21,2,0.03242857142857143,0.017937219730941978,SE,26.25,26.75,25.26000022888184,25.38999938964844,25.38999938964844,6979500,93,77.0,,0.77,71.61,-0.1900005340576172,-0.00705272940946744
121,2019-05-22,4,0.03357142857142857,0.03524229074889851,SE,30.8700008392334,32.0,28.799999237060547,31.5,31.5,23992000,98,77.0,,0.77,75.46000000000001,5.25,0.19626168224299056
122,2019-05-23,9,0.03642857142857143,0.0851063829787233,SE,31.100000381469727,31.100000381469727,29.95499992370605,30.59000015258789,30.59000015258789,6177500,97,77.0,,0.77,74.69,-0.8999996185302734,-0.028124988079071045
123,2019-05-24,27,0.046714285714285715,0.2823529411764707,SE,30.61000061035156,31.399999618530277,29.71999931335449,29.989999771118164,29.989999771118164,3713400,96,77.0,,0.77,73.92,0.2999992370605504,0.009646277600668496
124,2019-05-28,4,0.03357142857142857,-0.2813455657492355,SE,29.979999542236328,30.6200008392334,29.1299991607666,29.190000534057617,29.190000534057617,3733600,98,77.0,,0.77,75.46000000000001,-0.7799987792968786,-0.024840725757097504
125,2019-05-29,3,0.033,-0.017021276595744594,SE,29.100000381469727,29.1299991607666,27.950000762939453,28.32999992370605,28.32999992370605,3241300,95,77.0,,0.77,73.15,-1.4900016784667969,-0.04866105936083642
126,2019-05-31,11,0.037571428571428575,0.1385281385281385,SE,28.020000457763672,28.790000915527344,27.70199966430664,28.440000534057617,28.440000534057617,2254300,93,77.0,,0.77,71.61,-0.3399982452392578,-0.011671756094561836
