,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,HAS_unscaled,HAS_monthly,isPartial,scale,HAS,Stock_Price_Change,Stock_Price_Change_Percent
126,2018-04-03,-6,0.08273076923076923,-0.12855272999252054,HAS,84.2300033569336,84.66000366210938,83.61000061035156,84.25,76.1700210571289,1057700,88,72.0,,0.72,63.36,-0.1999969482421875,-0.0023567870233763832
127,2018-04-04,465,0.2569171597633136,2.105460787469155,HAS,83.75,85.41000366210938,83.44000244140625,85.16999816894531,77.00180053710938,830600,86,72.0,,0.72,61.92,0.75,0.008858964889646881
128,2018-04-18,68,0.11009763313609468,-0.5714664087150786,HAS,86.37999725341797,86.37999725341797,85.2300033569336,85.48999786376953,77.2911148071289,2302800,94,72.0,,0.72,67.67999999999999,0.9699935913085938,0.011356908438336921
129,2018-04-24,1,0.08531952662721894,-0.017042743199945365,HAS,87.19000244140625,87.61000061035156,85.5999984741211,86.26000213623047,77.98726654052734,3022900,96,72.0,,0.72,69.12,1.2300033569335938,0.014239446585360138
130,2018-04-25,2,0.08568934911242604,0.004334558568555469,HAS,86.41999816894531,87.33999633789062,85.91999816894531,86.97000122070312,78.62916564941406,1791900,91,72.0,,0.72,65.52,-0.2700042724609375,-0.0030818887179534515
131,2018-04-30,13,0.08975739644970414,0.052014702822664516,HAS,87.0,88.73999786376953,86.80000305175781,88.08999633789062,80.22026062011719,1468100,91,72.0,,0.72,65.52,1.4000015258789062,0.016029328882299687
132,2018-05-11,2,0.08568934911242604,-0.045322697606961504,HAS,87.23999786376953,87.97000122070312,86.75,87.25,79.45530700683594,883400,89,65.0,,0.65,57.85,-0.7699966430664062,-0.008676996412017912
133,2018-05-23,606,0.30906213017751477,2.591274752475247,HAS,87.30000305175781,87.87000274658203,87.1500015258789,87.73999786376953,79.90153503417969,460000,87,65.0,,0.65,56.55,-0.09999847412109375,-0.001136733803949963
134,2018-05-31,1,0.08531952662721894,-0.7239405339689651,HAS,86.95999908447266,87.22000122070312,86.41000366210938,86.75,78.9999771118164,1195900,84,65.0,,0.65,54.6,-0.6500015258789062,-0.007397308587249296
135,2018-06-08,3,0.08605917159763314,0.008669117137110716,HAS,88.81999969482422,90.5,88.81999969482422,90.33000183105467,82.26014709472656,648500,88,61.0,,0.61,53.68,3.279998779296875,0.037606039135416935
136,2018-06-18,4,0.08642899408284024,0.004297304730473073,HAS,91.5,91.91000366210938,90.43000030517578,91.11000061035156,82.97047424316406,1150700,90,61.0,,0.61,54.9,1.410003662109375,0.015580150962534622
137,2018-06-19,2,0.08568934911242604,-0.008557833841098206,HAS,90.29000091552734,90.41000366210938,88.1500015258789,90.0,81.95962524414062,1716300,92,61.0,,0.61,56.12,-1.5,-0.016320312699741324
138,2018-06-21,2,0.08568934911242604,0.0,HAS,91.36000061035156,91.87999725341795,90.5999984741211,91.5999984741211,83.41667938232422,873100,87,61.0,,0.61,53.07,1.4699935913085795,0.016259191812472595
139,2018-06-22,1,0.08531952662721894,-0.004315851258502201,HAS,91.83999633789062,92.22000122070312,91.26000213623048,91.68000030517578,83.48953247070312,980900,82,61.0,,0.61,50.02,0.34000396728517046,0.0037005221751083006
140,2018-07-02,30,0.09604437869822485,0.12570219848810593,HAS,91.75,93.0500030517578,91.6999969482422,93.0199966430664,84.70982360839844,2397800,95,59.0,,0.59,56.05,0.8300018310546733,0.009000236608849077
141,2018-07-11,6,0.08716863905325443,-0.09241290084095743,HAS,95.95999908447266,97.13999938964844,95.95999908447266,96.7300033569336,88.0884017944336,807000,96,59.0,,0.59,56.64,4.089996337890639,0.04395482217894853
142,2018-07-12,2,0.08568934911242604,-0.016970437497878632,HAS,97.11000061035156,97.54000091552734,96.9499969482422,97.4000015258789,88.69852447509766,794500,91,59.0,,0.59,53.69,0.40000152587890625,0.004117783903563987
143,2018-07-19,2,0.08568934911242604,0.0,HAS,93.62999725341795,94.0999984741211,92.45999908447266,93.69000244140624,85.31997680664062,1243300,91,59.0,,0.59,53.69,-3.44000244140625,-0.035267607229011566
144,2018-07-20,1,0.08531952662721894,-0.004315851258502201,HAS,93.38999938964844,94.0500030517578,92.56999969482422,93.93000030517578,85.53853607177734,1617000,89,59.0,,0.59,52.51,-0.04999542236329546,-0.0005313009901594112
145,2018-07-23,4,0.08642899408284024,0.013003675705666184,HAS,104.77999877929688,107.58000183105467,100.08000183105467,106.04000091552734,96.56665802001952,9757400,93,59.0,,0.59,54.87,13.529998779296875,0.14385963147551428
146,2018-07-24,8,0.08790828402366864,0.01711566768219619,HAS,105.19000244140624,105.97000122070312,100.43000030517578,101.11000061035156,92.0771026611328,3966600,89,59.0,,0.59,52.51,-1.6100006103515483,-0.014965612408892826
147,2018-07-26,10,0.08864792899408284,0.008413825598223124,HAS,100.5500030517578,101.91999816894533,99.83999633789062,100.86000061035156,91.84943389892578,1749700,90,59.0,,0.59,53.1,-4.050003051757798,-0.03821839204590438
148,2018-07-27,22,0.09308579881656805,0.05006174281613984,HAS,100.94000244140624,101.5500030517578,99.6999969482422,101.30999755859376,92.25921630859376,1526800,88,59.0,,0.59,51.92,-0.3699951171875284,-0.0036302504300894656
149,2018-07-31,19,0.09197633136094675,-0.011918761720115634,HAS,98.7699966430664,99.93000030517578,96.16999816894533,99.61000061035156,91.29086303710938,1389700,86,59.0,,0.59,50.74,-1.620002746582017,-0.01595275921120687
150,2018-08-07,1,0.08531952662721894,-0.07237519300051476,HAS,99.41000366210938,99.58000183105467,98.6500015258789,98.95999908447266,90.6951675415039,466400,81,58.0,,0.58,46.98,-0.34999847412110796,-0.003502436436027656
151,2018-08-09,13,0.08975739644970414,0.052014702822664516,HAS,97.6999969482422,98.68000030517578,97.23999786376952,98.33000183105467,90.11775970458984,595800,79,58.0,,0.58,45.82,-0.900001525878892,-0.009037974586562192
152,2018-08-16,1,0.08531952662721894,-0.049442942843958004,HAS,98.70999908447266,98.76000213623048,97.63999938964844,98.23999786376952,90.03528594970703,669100,84,58.0,,0.58,48.72,0.08000183105470171,0.0008107198095590462
153,2018-08-17,1,0.08531952662721894,0.0,HAS,98.30999755859376,99.12999725341795,98.12000274658205,98.52999877929688,90.30105590820312,930100,81,58.0,,0.58,46.98,0.3699951171874716,0.0037464065328500773
154,2018-08-20,1,0.08531952662721894,0.0,HAS,98.79000091552734,99.93000030517578,98.4499969482422,99.6500015258789,91.32752990722656,719800,82,58.0,,0.58,47.56,0.8000030517578267,0.008070241843270543
155,2018-08-27,-12,0.08051183431952663,-0.06445957095709576,HAS,101.4000015258789,102.0199966430664,101.20999908447266,101.70999908447266,93.21548461914062,679000,91,58.0,,0.58,52.78,2.089996337890625,0.020914603537556253
156,2018-08-28,5,0.08679881656804733,0.07808767868298228,HAS,101.4800033569336,102.5199966430664,101.4800033569336,101.8499984741211,93.3437957763672,736300,96,58.0,,0.58,55.67999999999999,0.5,0.004900999965225861
157,2018-09-07,9,0.08827810650887574,0.017042743199945587,HAS,100.79000091552734,101.25,100.25,101.0,92.56478118896484,824300,84,72.0,,0.72,60.48,-1.2699966430664062,-0.012387794426954812
158,2018-09-14,1,0.08531952662721894,-0.033514310610630704,HAS,104.37999725341795,105.93000030517578,104.16000366210938,105.58999633789062,96.77143096923828,1224500,86,72.0,,0.72,61.92,4.680000305175781,0.04622222523630404
159,2018-09-17,38,0.09900295857988166,0.1406026313995501,HAS,105.33999633789062,106.37000274658205,105.27999877929688,105.80999755859376,96.97306060791016,1272700,97,72.0,,0.72,69.84,0.4400024414062642,0.004153709432065167
160,2018-09-18,1,0.08531952662721894,-0.13821235394316111,HAS,105.80999755859376,107.72000122070312,105.51000213623048,107.62000274658205,98.63190460205078,1542200,95,72.0,,0.72,68.39999999999999,1.3499984741210795,0.01269153369618059
161,2018-09-20,3,0.08605917159763314,0.008669117137110716,HAS,108.91999816894533,109.20999908447266,106.86000061035156,107.01000213623048,98.07284545898438,1071200,94,72.0,,0.72,67.67999999999999,1.4899978637695312,0.013832137457153726
162,2018-09-21,1,0.08531952662721894,-0.008594609460946145,HAS,107.43000030517578,107.83999633789062,106.79000091552734,107.45999908447266,98.48526000976562,1875900,90,72.0,,0.72,64.8,-1.3700027465820312,-0.012544664024054741
163,2018-09-24,2,0.08568934911242604,0.004334558568555469,HAS,107.0999984741211,107.3000030517578,105.4000015258789,106.20999908447266,97.33965301513672,827600,97,72.0,,0.72,69.84,-0.5399932861328267,-0.005007356309999156
164,2018-09-25,55,0.10528994082840237,0.228740116700618,HAS,106.3499984741211,107.47000122070312,105.45999908447266,105.55999755859376,96.74395751953124,1005100,100,72.0,,0.72,72.0,0.1699981689453267,0.0015843258537777682
165,2018-10-01,1,0.08531952662721894,-0.1896706755085984,HAS,106.11000061035156,107.56999969482422,105.01000213623048,105.69000244140624,96.86309051513672,1447000,93,74.0,False,0.74,68.82,0.09999847412109375,0.0009304780216363717
166,2018-10-05,12,0.08938757396449704,0.04768014425410905,HAS,102.45999908447266,103.9000015258789,100.5500030517578,101.63999938964844,93.15132904052734,1010900,90,74.0,,0.74,66.6,-3.6699981689453125,-0.034117302029906926
167,2018-10-08,12,0.08938757396449704,0.0,HAS,101.4499969482422,101.73999786376952,100.3000030517578,100.75,92.33566284179688,871100,94,74.0,,0.74,69.56,-2.160003662109389,-0.02078925534540421
168,2018-10-15,21,0.09271597633136094,0.03723562704795946,HAS,97.88999938964844,99.12000274658205,97.30999755859376,98.80999755859376,90.55767822265624,846100,97,74.0,,0.74,71.78,-2.6199951171874716,-0.025751869197949695
169,2018-10-16,1,0.08531952662721894,-0.07977535260705848,HAS,99.41000366210938,102.06999969482422,98.95999908447266,101.91000366210938,93.3987808227539,1004900,96,74.0,,0.74,71.03999999999999,2.9499969482421733,0.02976187314869594
170,2018-10-17,1,0.08531952662721894,0.0,HAS,101.51000213623048,101.91000366210938,100.0999984741211,100.88999938964844,92.4639663696289,659600,93,74.0,,0.74,68.82,-0.15999603271484375,-0.001567512816627925
171,2018-10-18,1,0.08531952662721894,0.0,HAS,100.12999725341795,100.69000244140624,97.97000122070312,98.48999786376952,90.264404296875,1024800,93,74.0,,0.74,68.82,-1.2200012207031392,-0.011971358815255795
172,2018-10-19,4,0.08642899408284024,0.013003675705666184,HAS,99.12000274658205,100.19000244140624,95.69000244140624,98.04000091552734,89.85199737548828,3348500,88,74.0,,0.74,65.12,-0.5,-0.004965736298307877
173,2018-10-26,9,0.08827810650887574,0.034676468548443085,HAS,91.44000244140624,94.08999633789062,91.0,92.70999908447266,84.96713256835938,1544100,86,74.0,,0.74,63.64,-6.100006103515611,-0.06088437922818757
174,2018-11-01,22,0.09308579881656805,0.07702050456988307,HAS,92.0500030517578,97.56999969482422,92.0500030517578,97.5500030517578,90.02043914794922,2048100,89,73.0,False,0.73,64.97,3.4800033569335938,0.03698590171516636
175,2018-11-07,6,0.08716863905325443,-0.06356672917395034,HAS,98.94000244140624,100.8499984741211,98.8000030517578,100.4000015258789,92.65045166015624,973100,100,73.0,,0.73,73.0,3.279998779296875,0.0336168780317303
176,2018-11-08,1,0.08531952662721894,-0.021213046872348373,HAS,100.1500015258789,100.81999969482422,98.25,98.4000015258789,90.80482482910156,1044700,94,73.0,,0.73,68.62,-0.029998779296875,-0.0002974593926698965
177,2018-11-14,1,0.08531952662721894,0.0,HAS,96.20999908447266,97.9000015258789,95.7699966430664,96.69000244140624,89.22681427001953,854600,91,73.0,,0.73,66.42999999999999,-2.9199981689453125,-0.028962489365046196
178,2018-11-16,7,0.08753846153846154,0.026007351411332147,HAS,97.0,97.98999786376952,96.68000030517578,97.70999908447266,90.16808319091795,1201100,84,73.0,,0.73,61.32,0.08999633789061079,0.000919267992726347
179,2018-11-20,53,0.10455029585798817,0.1943355414357173,HAS,94.31999969482422,95.04000091552734,93.4800033569336,93.95999908447266,86.70752716064453,1048500,84,73.0,,0.73,61.32,-2.9499969482421733,-0.030105082279350603
180,2018-11-26,1,0.08531952662721894,-0.10128396908501613,HAS,97.11000061035156,98.27999877929688,96.51000213623048,97.52999877929688,90.0019760131836,1346100,84,73.0,,0.73,61.32,3.2399978637695312,0.03409088628533663
181,2018-11-27,8,0.08790828402366864,0.030341909979887616,HAS,96.98999786376952,97.4499969482422,94.62000274658205,95.5999984741211,88.22093963623047,948800,91,73.0,,0.73,66.42999999999999,-0.8300018310546733,-0.008445277181154398
182,2018-11-28,4,0.08642899408284024,-0.016827651196445914,HAS,95.8000030517578,96.9499969482422,95.36000061035156,96.4800033569336,89.03304290771484,881700,94,73.0,,0.73,68.62,-0.5,-0.005130836486999191
183,2018-12-07,2,0.08568934911242604,-0.004297304730473073,HAS,86.66999816894531,87.9800033569336,83.29000091552734,83.93000030517578,77.45172119140625,1589900,91,67.0,,0.67,60.970000000000006,-8.969993591308608,-0.09252185532401136
184,2018-12-10,16,0.09086686390532545,0.0558649614961495,HAS,83.58000183105469,84.12000274658203,81.80999755859375,84.0,77.51631927490234,1349800,97,67.0,,0.67,64.99000000000001,-3.8600006103515625,-0.04387361290146352
185,2018-12-11,4,0.08642899408284024,-0.0488392537362029,HAS,85.05000305175781,85.93000030517578,83.48999786376953,83.86000061035156,77.38711547851562,1096700,94,67.0,,0.67,62.98,1.80999755859375,0.021516850921254882
186,2018-12-12,41,0.10011242603550297,0.15831992606031564,HAS,85.0,85.69999694824219,84.52999877929688,84.83000183105469,78.28223419189453,869500,95,67.0,,0.67,63.650000000000006,-0.23000335693359375,-0.0026766362867072235
187,2018-12-17,1,0.08531952662721894,-0.14776287014598977,HAS,83.83000183105469,85.44999694824219,82.86000061035156,83.58999633789062,77.1379623413086,1713700,88,67.0,,0.67,58.96,-0.25,-0.002917152962689018
188,2018-12-18,2,0.08568934911242604,0.004334558568555469,HAS,83.87999725341797,84.13999938964844,81.81999969482422,82.30000305175781,75.94754028320312,1294200,85,67.0,,0.67,56.95,-1.30999755859375,-0.015330574667980712
189,2018-12-20,-7,0.08236094674556213,-0.038842661326520034,HAS,80.08000183105469,80.7699966430664,78.01000213623047,79.08999633789062,72.98530578613281,1413700,81,67.0,,0.67,54.27,-3.3700027465820312,-0.04005232672959391
190,2018-12-24,22,0.09308579881656805,-0.08704987958099997,HAS,78.19999694824219,78.98999786376953,76.83999633789062,78.0199966430664,71.99789428710938,630300,63,67.0,,0.67,42.21,-1.779998779296875,-0.02203787115607958
191,2019-01-08,1,0.08531952662721894,-0.004315851258502201,HAS,84.16000366210938,85.81999969482422,84.16000366210938,85.41000366210938,78.8174819946289,1888100,83,74.0,,0.74,61.42,6.8300018310546875,0.08646666686627946
192,2019-01-10,2,0.08568934911242604,0.004334558568555469,HAS,84.5,85.55000305175781,83.77999877929688,85.25,78.66983032226562,972900,91,74.0,,0.74,67.34,-0.26999664306640625,-0.0031460806808030206
193,2019-01-11,406,0.23509763313609466,1.7436039084348995,HAS,85.08000183105469,86.97000122070312,84.9000015258789,86.91999816894531,80.2109375,873100,87,74.0,,0.74,64.38,1.4199981689453125,0.016598458425375107
194,2019-01-17,1,0.08531952662721894,-0.6370889596415942,HAS,86.91999816894531,88.6500015258789,86.83999633789062,88.38999938964844,81.56745910644531,890000,94,74.0,,0.74,69.56,1.6800003051757812,0.01931700910193679
195,2019-01-24,0,0.08494970414201183,-0.004334558568555358,HAS,88.26000213623047,89.55000305175781,87.79000091552734,89.4000015258789,82.49950408935547,814300,100,74.0,,0.74,74.0,0.9000015258789062,0.010152301301610045
196,2019-01-25,1,0.08531952662721894,0.004353428760491829,HAS,89.95999908447266,90.48999786376952,89.33000183105469,90.12999725341795,83.17314910888672,932600,94,74.0,,0.74,69.56,0.9399948120117045,0.010496870798188729
197,2019-01-30,4,0.08642899408284024,0.004297304730473073,HAS,90.9800033569336,91.54000091552734,90.04000091552734,91.0500030517578,84.02214813232422,747500,95,74.0,,0.74,70.3,1.0500030517578267,0.011603526097310635
198,2019-02-01,3,0.08605917159763314,-0.004278916920549047,HAS,90.54000091552734,91.01000213623048,89.66000366210938,90.77999877929688,84.3566665649414,1454200,70,78.0,False,0.78,54.6,-0.5299987792968608,-0.005789805265415504
199,2019-02-21,1,0.08531952662721894,-0.008594609460946145,HAS,86.6500015258789,86.94999694824219,86.08999633789062,86.29000091552734,80.18436431884766,960400,79,78.0,,0.78,61.620000000000005,-4.0600051879882955,-0.04461053832205142
200,2019-02-26,1,0.08531952662721894,0.0,HAS,85.91000366210938,86.30000305175781,84.58999633789062,84.63999938964844,78.651123046875,906200,81,78.0,,0.78,63.18,-0.649993896484375,-0.007475490733729329
201,2019-02-28,6,0.08716863905325443,0.0216727928427769,HAS,84.30000305175781,85.12000274658203,82.87999725341797,84.9000015258789,78.89273071289062,2428600,87,78.0,,0.78,67.86,-1.1800003051757812,-0.0136732359611631
202,2019-03-04,3,0.08605917159763314,-0.01272782812340889,HAS,88.62999725341797,90.04000091552734,87.80999755859375,88.66000366210938,82.38668060302734,1375100,95,72.0,,0.72,68.39999999999999,4.9199981689453125,0.0578007285031823
203,2019-03-08,2,0.08568934911242604,-0.004297304730473073,HAS,86.37999725341797,87.27999877929688,85.95999908447266,87.05000305175781,80.89061737060547,808400,90,72.0,,0.72,64.8,-2.7600021362304688,-0.030653066505628046
204,2019-03-12,-111,0.04389940828402367,-0.48769119221075174,HAS,87.0,87.33000183105469,86.06999969482422,86.6500015258789,80.51889038085938,1181400,89,72.0,,0.72,64.08,0.0500030517578125,0.0005729039007464909
205,2019-03-13,4,0.08642899408284024,0.9687963337377008,HAS,86.83000183105469,87.51000213623047,86.61000061035156,86.83000183105469,80.68614959716797,1016500,95,72.0,,0.72,68.39999999999999,0.18000030517578125,0.0020611508233332465
206,2019-03-18,30,0.09604437869822485,0.11125183993427568,HAS,86.80999755859375,87.5999984741211,86.3499984741211,87.0999984741211,80.93705749511719,694800,93,72.0,,0.72,66.96,0.089996337890625,0.0010284120179830936
207,2019-03-20,58,0.10639940828402367,0.10781505098111688,HAS,86.68000030517578,87.33999633789062,85.51000213623047,85.80999755859375,79.73832702636719,617500,96,72.0,,0.72,69.12,-0.26000213623046875,-0.0029680609675727387
208,2019-03-21,4,0.08642899408284024,-0.18769290659844828,HAS,85.18000030517578,85.33000183105469,84.29000091552734,84.97000122070312,78.95777130126953,942900,93,72.0,,0.72,66.96,-2.0099945068359375,-0.02301344848996678
209,2019-03-27,5,0.08679881656804733,0.01733823427422143,HAS,84.72000122070312,85.43000030517578,84.0,84.87000274658203,78.86486053466797,801700,93,72.0,,0.72,66.96,0.09999847412109375,0.001171902870916064
210,2019-03-29,2,0.08568934911242604,-0.012782057399958968,HAS,85.81999969482422,85.88999938964844,84.95999908447266,85.0199966430664,79.00423431396484,1204400,85,72.0,,0.72,61.2,0.45999908447265625,0.005384514606454838
211,2019-04-01,-2,0.08421005917159763,-0.038022171150466466,HAS,85.45999908447266,85.86000061035156,85.0199966430664,85.68000030517578,79.6175308227539,925700,87,74.0,False,0.74,64.38,-0.029998779296875,-0.0003492697579468018
212,2019-04-02,1,0.08531952662721894,0.013174999121666753,HAS,85.56999969482422,85.73999786376953,84.95999908447266,85.12000274658203,79.09716033935547,569300,89,74.0,,0.74,65.86,-0.12000274658203125,-0.0013976560182735742
213,2019-04-04,1,0.08531952662721894,0.0,HAS,85.2300033569336,86.36000061035156,85.0,86.02999877929688,79.94275665283203,1303800,85,74.0,,0.74,62.9,0.6200027465820312,0.0072311961981517126
214,2019-04-05,3,0.08605917159763314,0.008669117137110716,HAS,86.25,86.66999816894531,86.08000183105469,86.55999755859375,80.43527221679688,589900,86,74.0,,0.74,63.64,0.30999755859375,0.003589596530834127
215,2019-04-09,2,0.08568934911242604,-0.004297304730473073,HAS,86.37000274658203,86.37000274658203,84.75,85.1500015258789,79.12503051757812,1356600,89,74.0,,0.74,65.86,-0.29999542236328125,-0.0034613525868375516
216,2019-04-11,2,0.08568934911242604,0.0,HAS,85.88999938964844,86.2699966430664,85.36000061035156,85.8499984741211,79.77550506591797,528000,88,74.0,,0.74,65.12,-0.100006103515625,-0.0011578800548270873
217,2019-04-12,5,0.08679881656804733,0.012947553775506604,HAS,86.13999938964844,87.62000274658203,86.04000091552734,87.56999969482422,81.37379455566406,953600,82,74.0,,0.74,60.68,1.350006103515625,0.015648616622777167
218,2019-04-15,1,0.08531952662721894,-0.017042743199945365,HAS,87.58000183105469,88.04000091552734,87.4800033569336,87.91000366210938,81.68974304199219,719600,97,74.0,,0.74,71.78,0.4199981689453125,0.004793405110475213
219,2019-04-17,12,0.08938757396449704,0.04768014425410905,HAS,89.58000183105469,90.56999969482422,87.19999694824219,90.18000030517578,83.79911804199219,1037100,90,74.0,,0.74,66.6,2.529998779296875,0.02873692359140656
220,2019-04-18,20,0.09234615384615384,0.03309833515374172,HAS,90.37999725341795,90.37999725341795,88.52999877929688,88.77999877929688,82.49818420410156,1172900,86,74.0,,0.74,63.64,-0.1900024414062642,-0.002097851849911403
221,2019-04-22,4,0.08642899408284024,0.008631702517004403,HAS,88.41999816894531,89.30000305175781,87.91999816894531,88.11000061035156,81.87559509277344,966300,90,74.0,,0.74,66.6,-1.079994201660142,-0.011949482567828906
222,2019-04-23,7,0.08753846153846154,0.012836750761647142,HAS,100.3000030517578,102.87000274658205,99.02999877929688,100.6500015258789,93.5282974243164,7378300,90,74.0,,0.74,66.6,13.569999694824233,0.15195967783964281
223,2019-04-25,5,0.08679881656804733,-0.008449371366770375,HAS,99.83999633789062,102.9800033569336,98.98999786376952,101.4800033569336,94.29957580566406,1552500,90,74.0,,0.74,66.6,0.11000061035154829,0.001069316685278432
224,2019-04-26,2,0.08568934911242604,-0.012782057399958968,HAS,102.0,103.33999633789062,101.87000274658205,102.58999633789062,95.3310317993164,1176600,82,74.0,,0.74,60.68,0.35999298095703125,0.0034957561586910213
225,2019-04-29,4,0.08642899408284024,0.008631702517004403,HAS,102.62000274658205,103.5999984741211,100.69000244140624,101.72000122070312,94.52259063720705,1686100,100,74.0,,0.74,74.0,0.26000213623046875,0.0025159874728497567
226,2019-04-30,1,0.08531952662721894,-0.012836750761647253,HAS,101.29000091552734,101.9000015258789,100.62000274658205,101.86000061035156,95.2896957397461,1026200,91,74.0,,0.74,67.34,-1.6999969482421875,-0.01640923719382914
227,2019-05-01,1,0.08531952662721894,0.0,HAS,101.9000015258789,103.1500015258789,101.83999633789062,102.08999633789062,95.50486755371094,993800,100,69.0,False,0.69,69.0,1.25,0.012266928177449898
228,2019-05-02,2,0.08568934911242604,0.004334558568555469,HAS,102.02999877929688,103.66999816894533,101.9800033569336,103.5500030517578,96.87068939208984,1565500,96,69.0,,0.69,66.24,0.5199966430664205,0.005041169514049537
229,2019-05-03,7,0.08753846153846154,0.021579256292511007,HAS,104.0,105.0,102.33999633789062,104.75,97.9932861328125,1177300,92,69.0,,0.69,63.48,1.3300018310546733,0.012829187369013395
230,2019-05-07,3,0.08605917159763314,-0.016898742733540528,HAS,102.9499969482422,103.73999786376952,101.0199966430664,101.19000244140624,94.66292572021484,1373000,93,69.0,,0.69,64.17,-1.260002136230483,-0.01200002034505221
231,2019-05-08,2,0.08568934911242604,-0.004297304730473073,HAS,100.9000015258789,101.83999633789062,100.25,100.80999755859376,94.30744171142578,684500,97,69.0,,0.69,66.92999999999999,-1.900001525878892,-0.0183150334008485
232,2019-05-09,7,0.08753846153846154,0.021579256292511007,HAS,100.29000091552734,100.69000244140624,98.95999908447266,100.45999908447266,93.9800033569336,878700,92,69.0,,0.69,63.48,-1.1499938964843892,-0.011292163568710989
233,2019-05-13,11,0.08901775147928995,0.029952418443843554,HAS,98.5199966430664,98.5199966430664,95.73999786376952,95.97000122070312,89.77962493896484,1364500,92,69.0,,0.69,63.48,-2.1700057983398295,-0.021551353120709327
234,2019-05-17,1,0.08531952662721894,-0.04154480191438448,HAS,97.83999633789062,98.88999938964844,96.79000091552734,97.1500015258789,90.88351440429688,1274400,90,69.0,,0.69,62.1,0.37000274658203125,0.003755610629205819
235,2019-05-21,46,0.10196153846153846,0.1950551355849921,HAS,96.23999786376952,97.38999938964844,95.86000061035156,97.01000213623048,90.7525405883789,645500,86,69.0,,0.69,59.34,-1.5,-0.015168368988351055
236,2019-05-28,1,0.08531952662721894,-0.16321852421437488,HAS,98.73999786376952,99.2699966430664,97.81999969482422,97.86000061035156,91.54772186279295,779100,79,69.0,,0.69,54.51,1.8799972534179688,0.01930380188109737
237,2019-05-29,4,0.08642899408284024,0.013003675705666184,HAS,97.3000030517578,97.7300033569336,96.51000213623048,97.13999938964844,90.87416076660156,669000,83,69.0,,0.69,57.27,-1.5399932861328125,-0.015513179593125037
238,2019-05-30,3,0.08605917159763314,-0.004278916920549047,HAS,97.38999938964844,98.63999938964844,96.8499984741211,98.0199966430664,91.6973876953125,506300,78,69.0,,0.69,53.81999999999999,0.9099960327148438,0.009311327140666403
239,2019-05-31,-33,0.07274556213017752,-0.15470297029702973,HAS,96.45999908447266,97.20999908447266,95.0999984741211,95.13999938964844,89.00315856933594,848700,78,69.0,,0.69,53.81999999999999,-1.4300003051757812,-0.014497164578509247
240,2019-06-04,0,0.08494970414201183,0.16776476329917012,HAS,99.08000183105467,103.16999816894533,98.81999969482422,103.04000091552734,96.39358520507812,1407700,95,60.0,,0.6,57.0,5.9599990844726705,0.061310555916100906
241,2019-06-05,9,0.08827810650887574,0.039180858844426014,HAS,103.3499984741211,104.22000122070312,101.97000122070312,103.48999786376952,96.8145523071289,699300,97,60.0,,0.6,58.2,1.0500030517577983,0.010177406905041986
242,2019-06-06,7,0.08753846153846154,-0.008378577652657704,HAS,103.36000061035156,104.91999816894533,102.9800033569336,104.45999908447266,97.72198486328124,708800,100,60.0,,0.6,60.0,0.6999969482422017,0.0067165317601545205
243,2019-06-07,1,0.08531952662721894,-0.025348114100310903,HAS,104.98999786376952,106.25,104.26000213623048,105.91999816894533,99.08781433105467,736400,92,60.0,,0.6,55.2,1.3300018310546733,0.012676342492048631
244,2019-06-11,4,0.08642899408284024,0.013003675705666184,HAS,106.55999755859376,107.62000274658205,105.54000091552734,105.68000030517578,98.86329650878906,1222900,97,60.0,,0.6,58.2,1.3700027465820455,0.012894143497242716
245,2019-06-12,2,0.08568934911242604,-0.008557833841098206,HAS,105.83999633789062,106.80999755859376,105.54000091552734,106.75,99.86427307128906,628100,94,60.0,,0.6,56.4,-0.8100051879882812,-0.0075265300809891356
246,2019-06-13,1,0.08531952662721894,-0.004315851258502201,HAS,107.11000061035156,107.95999908447266,106.79000091552734,107.5199966430664,100.58460235595705,951300,99,60.0,,0.6,59.4,1.150001525878892,0.010766796668523648
247,2019-06-18,90,0.11823372781065089,0.36215829299884117,HAS,108.0,108.58000183105467,106.5500030517578,107.87999725341795,100.92139434814452,498200,91,60.0,,0.6,54.6,0.620002746582017,0.005742893218227074
248,2019-06-24,-12,0.08051183431952663,-0.06042191761903115,HAS,107.73999786376952,108.12000274658205,106.26000213623048,106.38999938964844,99.52751159667967,571600,92,60.0,,0.6,55.2,-0.45999908447262783,-0.0042364991408672115
249,2019-06-25,1,0.08531952662721894,0.05971410722816306,HAS,106.1500015258789,106.5,104.77999877929688,105.12000274658205,98.33942413330078,1428700,93,60.0,,0.6,55.8,-1.6200027465820455,-0.014983376853764052
250,2019-06-26,0,0.08494970414201183,-0.004334558568555358,HAS,105.48999786376952,107.16999816894533,105.29000091552734,105.41000366210938,98.61071014404295,638700,90,60.0,,0.6,54.0,0.6699981689453267,0.006291062619204979
251,2019-06-27,1,0.08531952662721894,0.004353428760491829,HAS,105.76000213623048,106.97000122070312,105.41000366210938,105.91999816894533,99.08781433105467,453700,92,60.0,,0.6,55.2,-0.1999969482422017,-0.0018661654535714334
