,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,YOU_unscaled,YOU_monthly,isPartial,scale,YOU,Stock_Price_Change,Stock_Price_Change_Percent
58,2021-09-22,113,0.060506826981862646,0.605709897407886,YOU,41.41999816894531,43.77000045776367,40.54999923706055,43.459999084472656,43.459999084472656,605200,96,77.0,,0.77,73.92,2.0260009765625,0.048533945039810567
59,2021-09-23,74,0.05255899735072346,-0.13135426244581627,YOU,43.59999847412109,44.4900016784668,42.95000076293945,44.25,44.25,348800,96,77.0,,0.77,73.92,0.720001220703125,0.016449650746471756
60,2021-09-24,1,0.037682290605257796,-0.28304776527973263,YOU,43.47999954223633,46.36000061035156,43.0,46.150001525878906,46.150001525878906,299600,93,77.0,,0.77,71.61,1.8699989318847656,0.042031891691068246
61,2021-09-27,68,0.0513362543305482,0.35501621778631254,YOU,46.0,46.15399932861328,44.20000076293945,44.65999984741211,44.65999984741211,303100,95,77.0,,0.77,73.15,-0.20600128173828125,-0.004443513352592188
62,2021-09-28,1,0.037682290605257796,-0.26597117190074115,YOU,44.20000076293945,44.209999084472656,41.45000076293945,43.15999984741211,43.15999984741211,440900,98,77.0,,0.77,75.46000000000001,-1.944000244140625,-0.04211986550286739
63,2021-09-29,1,0.037682290605257796,0.0,YOU,43.09000015258789,43.540000915527344,39.560001373291016,40.43999862670898,40.43999862670898,418300,94,77.0,,0.77,72.38,-0.6699981689453125,-0.015154901217372507
64,2021-09-30,126,0.0631561035255757,0.6760155104998726,YOU,40.900001525878906,41.14699935913086,39.90999984741211,41.04999923706055,41.04999923706055,622700,96,77.0,,0.77,73.92,-2.3930015563964844,-0.054960990033950274
65,2021-10-01,68,0.0513362543305482,-0.18715292006956907,YOU,40.95000076293945,41.65999984741211,39.93000030517578,41.38999938964844,41.38999938964844,264800,91,78.0,False,0.78,70.98,0.51300048828125,0.012467506653493388
66,2021-10-04,2,0.03788608110862034,-0.12681593371753874,YOU,41.709999084472656,41.720001220703125,38.65999984741211,38.72999954223633,38.72999954223633,375600,86,78.0,,0.78,67.08,0.060001373291015625,0.0014402634064039077
67,2021-10-05,2,0.03788608110862034,0.0,YOU,39.29999923706055,40.40999984741211,38.88999938964844,40.38999938964844,40.38999938964844,216700,96,78.0,,0.78,74.88,-1.3100013732910156,-0.031399840243555466
68,2021-10-06,43,0.04624149174648461,0.22054037771573953,YOU,39.59999847412109,40.36000061035156,39.060001373291016,40.09000015258789,40.09000015258789,299100,91,78.0,,0.78,70.98,-0.049999237060546875,-0.0012372986203748049
69,2021-10-07,2,0.03788608110862034,-0.1806907675831949,YOU,40.5099983215332,42.310001373291016,40.38100051879883,41.869998931884766,41.869998931884766,333900,93,78.0,,0.78,72.54,1.9500007629394531,0.04831518170094662
70,2021-10-08,11,0.03972019563888323,0.048411302425406255,YOU,41.40999984741211,42.20000076293945,39.54999923706055,39.720001220703125,39.720001220703125,213100,91,78.0,,0.78,70.98,-0.1100006103515625,-0.002599872530871683
71,2021-10-11,194,0.07701385775422866,0.8716884506233067,YOU,39.7599983215332,39.93299865722656,37.58000183105469,37.79999923706055,37.79999923706055,356900,92,78.0,,0.78,71.76,-2.2670021057128906,-0.05372042807411037
72,2021-10-12,80,0.053781740370898716,-0.3016615198977527,YOU,38.0,38.560001373291016,37.369998931884766,38.040000915527344,38.040000915527344,439500,91,78.0,,0.78,70.98,-1.3729972839355469,-0.0343825239802541
73,2021-10-13,1,0.037682290605257796,-0.2993478763352242,YOU,38.52000045776367,38.75,37.34700012207031,38.43000030517578,38.43000030517578,359000,93,78.0,,0.78,72.54,0.18999862670898438,0.004927350102237993
74,2021-10-14,228,0.08394273486855512,1.2276441670677691,YOU,38.619998931884766,40.209999084472656,38.5099983215332,39.75,39.75,240400,94,78.0,,0.78,73.32000000000001,1.4599990844726562,0.03767739572832651
75,2021-10-15,26,0.04277705318932138,-0.4904019596656526,YOU,40.06999969482422,40.43000030517578,39.73199844360352,40.34999847412109,40.34999847412109,139200,96,78.0,,0.78,74.88,0.220001220703125,0.005471306284811073
76,2021-10-18,68,0.0513362543305482,-0.10957664532867684,YOU,40.02999877929688,41.18000030517578,40.0,40.650001525878906,40.650001525878906,185000,99,78.0,,0.78,77.22,0.75,0.018550581111521414
77,2021-10-19,2,0.03788608110862034,-0.26200145291714805,YOU,40.66999816894531,41.85499954223633,40.369998931884766,41.41999816894531,41.41999816894531,152800,100,78.0,,0.78,78.0,0.6749992370605469,0.016391433512828568
78,2021-10-20,295,0.09759669859384552,1.5760568456271145,YOU,41.47999954223633,41.5,39.86800003051758,40.43999862670898,40.43999862670898,177400,98,78.0,,0.78,76.44,-0.3549995422363281,-0.008481652039634913
79,2021-10-21,2,0.03788608110862034,-0.6118098085849654,YOU,41.650001525878906,44.18000030517578,41.5260009765625,43.04999923706055,43.04999923706055,452500,96,78.0,,0.78,74.88,2.6800003051757812,0.06457832060664526
80,2021-10-22,1,0.037682290605257796,-0.00537903360282288,YOU,43.11000061035156,44.0,41.29999923706055,42.93000030517578,42.93000030517578,239600,97,78.0,,0.78,75.66,-0.18000030517578125,-0.004074248617755072
81,2021-10-25,865,0.21375728551049522,4.642105999236177,YOU,43.2400016784668,45.63999938964844,43.08000183105469,44.970001220703125,44.970001220703125,272500,94,78.0,,0.78,73.32000000000001,1.6399993896484375,0.03727271340110083
82,2021-10-26,59,0.04950213980028531,-0.7684189351391496,YOU,45.52999877929688,45.52999877929688,43.02000045776367,43.75,43.75,240300,94,78.0,,0.78,73.32000000000001,-0.1100006103515554,-0.002410179925999345
83,2021-10-27,23,0.04216568167923375,-0.1482048685299312,YOU,43.5,44.040000915527344,40.4900016784668,40.81999969482422,40.81999969482422,313700,96,78.0,,0.78,74.88,-1.4899978637695384,-0.03272562933709233
84,2021-10-28,1,0.037682290605257796,-0.10632796377116294,YOU,41.290000915527344,41.91999816894531,40.75,41.72999954223633,41.72999954223633,179300,94,78.0,,0.78,73.32000000000001,-2.1200027465820312,-0.04813811767734488
85,2021-10-29,71,0.05194762584063583,0.37856868587992887,YOU,41.720001220703125,44.88999938964844,41.720001220703125,44.68999862670898,44.68999862670898,307400,93,78.0,,0.78,72.54,2.970001220703125,0.0708492688557254
86,2021-11-01,-2,0.037070919095170164,-0.01622437225199702,YOU,45.0,45.959999084472656,43.709999084472656,45.86000061035156,45.86000061035156,240500,87,78.0,False,0.78,67.86,1.0699996948242188,0.02383603718807259
87,2021-11-02,130,0.06397126553902588,0.7256455221624236,YOU,46.0,47.56999969482422,44.7400016784668,46.619998931884766,46.619998931884766,366200,92,78.0,,0.78,71.76,1.6100006103515625,0.035030475248540416
88,2021-11-03,1,0.037682290605257796,-0.41094973989111416,YOU,46.310001373291016,47.59999847412109,45.06999969482422,46.130001068115234,46.130001068115234,222400,89,78.0,,0.78,69.42,0.029998779296867895,0.0006306239119049373
89,2021-11-04,2,0.03788608110862034,0.005408124083998933,YOU,46.27999877929688,47.43000030517578,45.374000549316406,45.709999084472656,45.709999084472656,197700,93,78.0,,0.78,72.54,-0.1699981689453054,-0.0035713902183784896
90,2021-11-05,88,0.05541206439779906,0.4625968898427708,YOU,49.470001220703125,51.56999969482422,48.04999923706055,49.709999084472656,49.709999084472656,529400,88,78.0,,0.78,68.64,4.1399993896484375,0.08728651408413879
91,2021-11-08,117,0.06132198899531282,0.43352532311928615,YOU,51.5,54.18999862670898,50.79999923706055,51.95000076293945,51.95000076293945,450900,90,78.0,,0.78,70.2,2.6199989318847585,0.05080471102170114
92,2021-11-09,121,0.06213715100876299,0.01329314372879331,YOU,51.5,52.178001403808594,48.790000915527344,51.70000076293945,51.70000076293945,224600,95,78.0,,0.78,74.10000000000001,-2.0119972229003835,-0.037128571210347294
93,2021-11-10,1,0.037682290605257796,-0.39356262729291225,YOU,50.97999954223633,51.459999084472656,46.68000030517578,46.75,46.75,424700,90,78.0,,0.78,70.2,-0.7180023193359375,-0.013760632834118658
94,2021-11-11,1,0.037682290605257796,0.0,YOU,47.900001525878906,48.970001220703125,46.16999816894531,46.25,46.25,469000,96,78.0,,0.78,74.88,-2.4899978637695312,-0.04838705612260408
95,2021-11-12,122,0.06234094151212553,0.6543830141638769,YOU,46.27000045776367,47.209999084472656,44.25,45.72999954223633,45.72999954223633,678700,92,78.0,,0.78,71.76,-1.7600021362304688,-0.035940414383457076
96,2021-11-15,80,0.053781740370898716,-0.7183210286613293,YOU,46.650001525878906,51.720001220703125,44.20000076293945,44.40999984741211,44.40999984741211,675800,93,78.0,,0.78,72.54,4.510002136230469,0.09553065502417701
97,2021-11-16,1,0.037682290605257796,-0.2993478763352242,YOU,44.34000015258789,44.5,39.68000030517578,40.130001068115234,40.130001068115234,727600,93,78.0,,0.78,72.54,-7.220001220703125,-0.13959785480076536
98,2021-11-17,66,0.05092867332382311,0.35152806545993376,YOU,39.68999862670898,41.36000061035156,39.55099868774414,40.08000183105469,40.08000183105469,304100,94,78.0,,0.78,73.32000000000001,-3.1399993896484375,-0.0705617840370435
99,2021-11-18,1,0.037682290605257796,-0.26009675599322946,YOU,40.4900016784668,40.4900016784668,38.869998931884766,39.25,39.25,342400,95,78.0,,0.78,74.10000000000001,-0.8699989318847656,-0.021034790112334334
100,2021-11-19,46,0.046852863256572244,0.2433655837799542,YOU,39.18000030517578,39.86899948120117,38.41999816894531,38.56999969482422,38.56999969482422,337300,89,78.0,,0.78,69.42,-0.621002197265625,-0.015337173907697843
101,2021-11-22,11,0.03972019563888323,0.010367690130477447,YOU,38.619998931884766,39.03200149536133,33.66999816894531,33.880001068115234,33.880001068115234,865900,91,78.0,,0.78,70.98,-0.8369979858398438,-0.020993704299865912
102,2021-11-23,2,0.03788608110862034,-0.04617586849112665,YOU,33.900001525878906,34.97999954223633,32.290000915527344,33.130001068115234,33.130001068115234,474400,93,78.0,,0.78,72.54,-4.052001953125,-0.10381230267186148
103,2021-11-24,48,0.047260444263297334,0.24743554572985427,YOU,32.459999084472656,34.900001525878906,32.29999923706055,34.880001068115234,34.880001068115234,278700,92,78.0,,0.78,71.76,-0.07999801635742188,-0.0022869644769671904
104,2021-11-26,123,0.06254473201548807,0.6597911382478758,YOU,33.59000015258789,34.5099983215332,33.13999938964844,34.0,34.0,363800,83,78.0,,0.78,64.74000000000001,-0.3900032043457031,-0.011174876426767733
105,2021-11-29,1,0.037682290605257796,-0.4591891947225415,YOU,34.63999938964844,34.77199935913086,32.29999923706055,32.900001525878906,32.900001525878906,567400,87,78.0,,0.78,67.86,0.26200103759765625,0.007592032754002664
106,2021-11-30,1,0.037682290605257796,0.0,YOU,32.75,33.47999954223633,30.63999938964844,31.76000022888184,31.76000022888184,840700,89,78.0,,0.78,69.42,-1.2919998168945312,-0.037156328100393266
107,2021-12-01,163,0.07069635214998982,0.8761161016078354,YOU,31.950000762939453,32.720001220703125,28.940000534057617,29.84000015258789,29.84000015258789,781800,88,78.0,False,0.78,68.64,-0.7599983215332031,-0.022700069651268584
108,2021-12-02,89,0.05561585490116161,-0.21331365466825403,YOU,29.670000076293945,31.09499931335449,28.350000381469727,29.200000762939453,29.200000762939453,735500,92,78.0,,0.78,71.76,-1.6250019073486364,-0.04966387062114286
109,2021-12-03,1,0.037682290605257796,-0.32245416936905247,YOU,29.36000061035156,29.36000061035156,26.489999771118164,26.489999771118164,26.489999771118164,600300,90,78.0,,0.78,70.2,-1.7349987030029297,-0.055796711410692756
110,2021-12-06,70,0.05174383533727328,0.17058001816446655,YOU,26.709999084472656,27.6200008392334,25.0,27.18000030517578,27.18000030517578,581200,88,78.0,,0.78,68.64,-1.7399997711181605,-0.05926429614939055
111,2021-12-07,1,0.037682290605257796,-0.271753043437164,YOU,28.46999931335449,29.84499931335449,28.290000915527344,28.549999237060547,28.549999237060547,489800,89,78.0,,0.78,69.42,2.22499847412109,0.08055750928727501
112,2021-12-08,484,0.13611310372936622,2.612123932571509,YOU,28.190000534057617,29.295000076293945,27.530000686645508,28.780000686645508,28.780000686645508,269000,91,78.0,,0.78,70.98,-0.5499992370605433,-0.018428522355986132
113,2021-12-09,57,0.04909455879356022,-0.6393105626981002,YOU,28.459999084472656,28.8700008392334,27.1299991607666,27.799999237060547,27.799999237060547,399800,90,78.0,,0.78,70.2,-0.4249992370605469,-0.014507569071640414
114,2021-12-10,117,0.06132198899531282,0.24905876541569993,YOU,27.6200008392334,28.239999771118164,26.575000762939453,27.190000534057617,27.190000534057617,444000,88,78.0,,0.78,68.64,-0.6300010681152344,-0.021821996875700966
115,2021-12-13,72,0.05215141634399837,0.14291647871661017,YOU,27.440000534057617,28.239999771118164,26.299999237060547,26.299999237060547,26.299999237060547,819200,88,78.0,,0.78,68.64,0.0,0.0
116,2021-12-14,488,0.13692826574281639,1.6255905465657445,YOU,26.01000022888184,26.600000381469727,24.801000595092773,25.549999237060547,25.549999237060547,668100,89,78.0,,0.78,69.42,-1.6399993896484375,-0.058073633248599044
117,2021-12-15,123,0.06254473201548807,-0.5432299410483892,YOU,25.450000762939453,26.350000381469727,24.450000762939453,26.200000762939453,26.200000762939453,538700,90,78.0,,0.78,70.2,-0.25,-0.009398496105818
118,2021-12-16,127,0.06335989402893825,0.013033264148422985,YOU,26.549999237060547,26.90999984741211,24.395000457763672,24.959999084472656,24.959999084472656,553700,92,78.0,,0.78,71.76,0.5599994659423828,0.021252351340996345
119,2021-12-17,125,0.06295231302221316,-0.0064327917994772,YOU,24.739999771118164,27.149999618530277,24.020000457763672,27.059999465942383,27.059999465942383,933500,88,78.0,,0.78,68.64,0.23999977111816762,0.008918609159384694
120,2021-12-20,144,0.06682433258610149,0.11949185236269533,YOU,25.940000534057617,26.780000686645508,25.700000762939453,25.82999992370605,25.82999992370605,428800,90,78.0,,0.78,70.2,-0.3699989318847692,-0.013627953483735578
121,2021-12-21,140,0.06600917057265132,-0.012198580695136019,YOU,26.0,27.420000076293945,25.600000381469727,27.299999237060547,27.299999237060547,418400,96,78.0,,0.78,74.88,0.6399993896484375,0.02389840826134071
122,2021-12-22,1,0.037682290605257796,-0.4291355234681561,YOU,27.3799991607666,28.18000030517578,26.61000061035156,27.90999984741211,27.90999984741211,525100,93,78.0,,0.78,72.54,0.7600002288818359,0.027717003164376308
123,2021-12-23,2,0.03788608110862034,0.005408124083998933,YOU,29.25,30.36000061035156,28.299999237060547,30.299999237060547,30.299999237060547,1121100,95,78.0,,0.78,74.10000000000001,2.1800003051757777,0.07735983965817694
124,2021-12-27,53,0.04827939678011005,0.15616840810709265,YOU,30.690000534057617,32.25,30.280000686645508,30.3700008392334,30.3700008392334,892600,98,78.0,,0.78,76.44,1.889999389648441,0.06225294307155016
125,2021-12-28,33,0.044203586712859184,-0.08442131300468114,YOU,32.099998474121094,33.29999923706055,30.350000381469727,30.479999542236328,30.479999542236328,1971200,96,78.0,,0.78,74.88,1.0499992370605469,0.032558115877846516
