,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,COST_unscaled,COST_monthly,isPartial,scale,COST,Stock_Price_Change,Stock_Price_Change_Percent
213,2018-09-27,26,0.06420907617504051,0.1873108160757635,COST,233.6999969482422,235.6699981689453,232.33999633789065,234.0,222.04373168945312,1421400,96,87.0,,0.87,83.52,0.009994506835965922,4.2410704746975725e-05
214,2018-09-28,87,0.08892544570502431,0.38493575990105255,COST,233.8600006103516,235.47000122070312,233.7899932861328,234.8800048828125,222.87876892089844,1602800,90,87.0,,0.87,78.3,-0.1999969482421875,-0.0008486313480547958
215,2018-10-01,1,0.054079416531604536,-0.03610942600456424,COST,235.80999755859372,236.52999877929688,234.42999267578125,234.6499938964844,222.66049194335935,1673100,94,91.0,False,0.91,85.54,1.05999755859375,0.004501624636253476
216,2018-10-02,20,0.061777957860615886,0.14235622021758032,COST,234.1000061035156,237.57000732421875,233.8699951171875,236.3500061035156,224.27366638183597,1647600,96,91.0,,0.91,87.36,1.040008544921875,0.004396941404004817
217,2018-10-03,2,0.05448460291734198,-0.11805755961906761,COST,236.6199951171875,237.30999755859372,232.72999572753903,233.1999969482422,221.2845916748047,2322300,95,91.0,,0.91,86.45,-0.2600097656250284,-0.0010944553504609322
218,2018-10-04,3,0.05488978930307942,0.007436713567540165,COST,233.25999450683597,234.0,230.66000366210935,231.67999267578125,219.8422698974609,2862800,94,91.0,,0.91,85.54,-3.3099975585937216,-0.013947990361326656
219,2018-10-05,24,0.06339870340356564,0.1550181592700859,COST,225.0,227.05999755859372,217.7899932861328,218.82000732421875,207.63934326171875,7379000,88,91.0,,0.91,80.08,-6.940002441406278,-0.029658130091479773
220,2018-10-08,19,0.06137277147487844,-0.06193177595560728,COST,219.33999633789065,224.5,219.25999450683597,223.92999267578125,212.4882659912109,3863500,96,91.0,,0.91,87.36,-2.5599975585937216,-0.011274542350565797
221,2018-10-10,6,0.056105348460291735,-0.08582670927192537,COST,224.1000061035156,225.0,221.0399932861328,221.0500030517578,209.7554168701172,3021400,96,91.0,,0.91,87.36,0.5,0.00222717149220486
222,2018-10-11,7,0.05651053484602917,0.007221885200912714,COST,222.91000366210935,225.32000732421875,220.92999267578125,221.82000732421875,210.4860382080078,3650900,94,91.0,,0.91,85.54,0.32000732421875,0.0014222547743054648
223,2018-10-12,4,0.055294975688816854,-0.021510310608885197,COST,225.1999969482422,227.6199951171875,223.38999938964844,226.9499969482422,215.35389709472656,3130500,92,91.0,,0.91,83.72,2.29998779296875,0.010207650089675502
224,2018-10-15,2,0.05448460291734198,-0.014655450361989564,COST,226.25,226.94000244140625,224.25,224.50999450683597,213.03860473632807,2441900,98,91.0,,0.91,89.18,-0.67999267578125,-0.0029874030857049982
225,2018-10-23,3,0.05488978930307942,0.007436713567540165,COST,227.07000732421875,229.25999450683597,223.82000732421875,228.75,217.06198120117188,2656700,100,91.0,,0.91,91.0,2.319992065429716,0.010222931349569864
226,2018-10-30,1,0.054079416531604536,-0.25631310317159606,COST,223.1000061035156,228.2100067138672,223.00999450683597,227.9199981689453,216.2743682861328,2410500,95,91.0,,0.91,86.45,-1.0499877929687784,-0.004579899756289474
227,2018-11-01,11,0.05813128038897893,0.07492432643030544,COST,228.17999267578125,230.8000030517578,227.5399932861328,229.6000061035156,217.8685607910156,2095000,94,86.0,False,0.86,80.84,2.589996337890625,0.011349179535049991
228,2018-11-02,5,0.0557001620745543,-0.04182117266568153,COST,229.80999755859372,232.22999572753903,227.17999267578125,230.16000366210935,218.3999481201172,2167200,91,86.0,,0.86,78.26,1.4299926757812216,0.006195808738618247
229,2018-11-06,10,0.05772609400324149,0.036372101143538726,COST,235.0,237.4900054931641,234.17999267578125,236.7100067138672,224.61529541015625,2101300,95,86.0,,0.86,81.7,5.260009765625057,0.022650001560506006
230,2018-11-21,1,0.054079416531604536,-0.021983175542984457,COST,220.55999755859372,222.02999877929688,217.4499969482422,218.57000732421875,207.89512634277344,2036500,87,86.0,,0.86,74.82,-15.460006713867216,-0.0650975045529325
231,2018-11-26,1,0.054079416531604536,-0.03610942600456424,COST,222.8500061035156,223.47999572753903,218.8999938964844,219.4499969482422,208.73214721679688,2205600,87,86.0,,0.86,74.82,1.449996948242159,0.0065306353025003094
232,2018-11-28,2,0.05448460291734198,0.0074924326430305666,COST,222.77999877929688,230.4600067138672,222.19000244140625,230.33999633789065,219.09027099609372,2765600,98,86.0,,0.86,84.28,6.980010986328153,0.03123326973228502
233,2018-12-04,4,0.055294975688816854,0.0073818171080992645,COST,232.1100006103516,233.3000030517578,225.55999755859372,226.3500061035156,215.29515075683597,3418600,100,87.0,,0.87,87.0,2.839996337890625,0.012323163478063615
234,2018-12-11,1,0.054079416531604536,-0.007436713567540276,COST,225.1199951171875,227.25,224.0,226.5,215.4378204345703,2466800,94,87.0,,0.87,81.78,-6.0500030517578125,-0.02593228878104903
235,2018-12-12,1,0.054079416531604536,0.0,COST,228.3500061035156,230.4499969482422,227.07000732421875,227.8000030517578,216.67433166503903,2891400,95,87.0,,0.87,82.65,3.1999969482421875,0.014081394711736861
236,2018-12-13,2,0.05448460291734198,0.0074924326430305666,COST,228.83999633789065,229.6199951171875,225.47999572753903,226.50999450683597,215.44732666015625,2170200,96,87.0,,0.87,83.52,-0.8300018310546875,-0.0036016569409680343
237,2018-12-14,215,0.14078930307941653,1.5840199898860696,COST,218.0,219.0,205.50999450683597,207.05999755859372,196.9472503662109,8822300,90,87.0,,0.87,78.3,-10.6199951171875,-0.04625030634534921
238,2018-12-17,7,0.05651053484602917,0.02952726843239728,COST,206.67999267578125,208.0,200.66000366210935,202.22999572753903,192.3531494140625,4739400,94,87.0,,0.87,81.78,-11.0,-0.05022831050228316
239,2018-12-19,5,0.0557001620745543,-0.014340207072590094,COST,203.5,207.0,199.8600006103516,201.41000366210935,191.5731964111328,3369600,91,87.0,,0.87,79.17,-1.0,-0.004807692307692291
240,2018-12-21,15,0.05975202593192869,0.07274420228707767,COST,197.16000366210935,200.6999969482422,194.32000732421875,194.5200042724609,185.0196990966797,5080200,85,87.0,,0.87,73.95,-6.3000030517578125,-0.03043479735148702
241,2018-12-28,1,0.054079416531604536,-0.007436713567540276,COST,201.82000732421875,204.9499969482422,199.58999633789065,202.0399932861328,192.1724090576172,2037800,98,87.0,,0.87,85.26,4.25,0.021175884726575278
242,2019-01-18,2,0.05448460291734198,0.0074924326430305666,COST,212.55999755859372,214.16000366210935,211.7700042724609,213.58999633789065,203.1583709716797,2115400,89,92.0,,0.92,81.88000000000001,9.210006713867159,0.04493782313250305
243,2019-01-31,4,0.055294975688816854,0.01487342713508033,COST,211.13999938964844,214.8800048828125,209.72000122070312,214.6300048828125,204.1475524902344,4341100,93,92.0,,0.92,85.56,0.7200012207031534,0.003361977999585486
244,2019-02-06,7,0.05651053484602917,0.021983175542984457,COST,212.25999450683597,212.25999450683597,210.47999572753903,211.6000061035156,201.2655334472656,1618800,91,93.0,,0.93,84.63000000000001,-2.620010375976534,-0.012192899834516435
245,2019-02-08,1,0.054079416531604536,-0.043020621217770394,COST,207.8300018310547,208.4900054931641,205.75,207.75,198.1372985839844,2013700,92,93.0,,0.93,85.56,-3.769989013671875,-0.017761184920554896
246,2019-02-13,2,0.05448460291734198,0.0074924326430305666,COST,212.22999572753903,213.50999450683597,211.3000030517578,212.8000030517578,202.95362854003903,1703000,89,93.0,,0.93,82.77000000000001,5.019989013671875,0.024077840095008574
247,2019-02-15,1,0.054079416531604536,-0.007436713567540276,COST,215.1499938964844,217.25,214.0399932861328,216.47000122070312,206.4538116455078,2635500,85,93.0,,0.93,79.05,3.740005493164034,0.017516770124989645
248,2019-02-20,6,0.056105348460291735,0.03746216321515283,COST,218.22999572753903,219.07000732421875,215.05999755859372,217.1100006103516,207.06423950195312,1785600,90,93.0,,0.93,83.7,1.82000732421875,0.008377479052790626
249,2019-02-28,35,0.06785575364667747,0.2547427098630384,COST,218.4900054931641,219.69000244140625,217.5200042724609,218.7400054931641,208.6187896728516,2055600,90,93.0,,0.93,83.7,0.6199951171875,0.0028301232321132908
250,2019-03-01,9,0.05732090761750405,-0.15525354097499222,COST,219.75999450683597,220.57000732421875,215.7700042724609,219.44000244140625,209.28640747070312,2178200,90,95.0,False,0.95,85.5,0.8800048828125,0.004005666498397842
251,2019-03-04,19,0.06137277147487844,0.0341371494114755,COST,220.42999267578125,221.0800018310547,215.8699951171875,218.41000366210935,208.30406188964844,2444700,93,95.0,,0.95,88.35,0.5099945068359375,0.002312166159954332
252,2019-03-05,39,0.06947649918962723,0.13204109118757756,COST,218.91000366210935,221.6100006103516,218.8999938964844,219.82000732421875,209.6488342285156,2160200,98,95.0,,0.95,93.1,0.5299987792969034,0.0023973166948945135
253,2019-03-06,1,0.054079416531604536,-0.22161569505680356,COST,220.5,221.91000366210935,218.22999572753903,219.22999572753903,209.08612060546875,1985300,97,95.0,,0.95,92.15,0.30000305175775566,0.0013537432919610293
254,2019-03-07,1,0.054079416531604536,0.0,COST,218.1300048828125,219.38999938964844,216.22000122070312,216.7899932861328,206.7589874267578,3279100,95,95.0,,0.95,90.25,-2.520004272460909,-0.01135597418265999
255,2019-03-08,50,0.07393354943273905,0.36712919950849643,COST,225.47999572753903,228.6999969482422,223.7700042724609,227.82000732421875,217.2786407470703,6782700,90,95.0,,0.95,85.5,9.30999755859375,0.042435833832419556
256,2019-03-11,2,0.05448460291734198,-0.0073818171080992645,COST,227.52999877929688,229.91000366210935,227.05999755859372,229.69000244140625,219.0621337890625,3748400,98,95.0,,0.95,93.1,1.210006713867159,0.005290803366914787
257,2019-03-12,2,0.05448460291734198,0.0,COST,230.32000732421875,233.3999938964844,229.8999938964844,232.9600067138672,222.18081665039065,2647100,97,95.0,,0.95,92.15,3.489990234375057,0.015179810268300287
258,2019-03-13,5,0.0557001620745543,0.022310140702620718,COST,234.25,237.4499969482422,232.9499969482422,236.3800048828125,225.4425811767578,2421200,94,95.0,,0.95,89.3,4.050003051757784,0.017352198618968195
259,2019-03-14,9,0.05732090761750405,0.029097680914831114,COST,236.1300048828125,236.3800048828125,233.27999877929688,233.83999633789065,223.02012634277344,2300300,94,95.0,,0.95,89.3,-1.0699920654296875,-0.004506178476232692
260,2019-03-18,0,0.0536742301458671,-0.06361862753414194,COST,233.5800018310547,236.67999267578125,233.4900054931641,236.58999633789065,225.64285278320312,1735400,96,95.0,,0.95,91.2,0.29998779296875,0.0012690912377189
261,2019-03-21,4,0.055294975688816854,0.03019597185735412,COST,236.67999267578125,239.8500061035156,236.5500030517578,239.5399932861328,228.45635986328125,1617000,92,95.0,,0.95,87.39999999999999,3.1700134277343466,0.013393668775699252
262,2019-03-27,2,0.05448460291734198,-0.014655450361989564,COST,238.7100067138672,240.2100067138672,238.16000366210935,239.41000366210935,228.33238220214844,1351200,100,95.0,,0.95,95.0,0.3600006103515909,0.0015009405928312347
263,2019-03-28,2,0.05448460291734198,0.0,COST,239.97999572753903,241.9499969482422,239.5800018310547,241.22000122070312,230.0586395263672,1396700,98,95.0,,0.95,93.1,1.739990234375,0.007243620938937934
264,2019-04-02,20,0.061777957860615886,0.13386084421572408,COST,244.0,244.19000244140625,240.30999755859372,240.5,229.37196350097656,1574300,92,96.0,,0.96,88.32,2.2400054931640625,0.009258134000486251
265,2019-04-05,2,0.05448460291734198,-0.11805755961906761,COST,244.9600067138672,247.08999633789065,244.00999450683597,245.8699951171875,234.49346923828125,1616200,89,96.0,,0.96,85.44,2.8999938964844034,0.01187597308444377
266,2019-04-09,3,0.05488978930307942,0.014984865286061133,COST,245.1100006103516,245.67999267578125,244.00999450683597,244.91000366210935,233.57791137695312,1450200,94,96.0,,0.96,90.24,-1.4100036621094034,-0.005706437666465614
267,2019-04-11,3,0.05488978930307942,0.0,COST,243.6199951171875,244.17999267578125,240.9199981689453,241.2400054931641,230.0777130126953,2719800,93,96.0,,0.96,89.28,-1.5,-0.006105503275472324
268,2019-05-02,4,0.055294975688816854,0.01487342713508033,COST,241.75999450683597,242.88999938964844,240.4199981689453,242.69000244140625,231.4606170654297,1237600,99,95.0,,0.95,94.05,-1.2899932861328125,-0.005282960622599586
269,2019-05-06,2,0.05448460291734198,-0.014655450361989564,COST,242.8500061035156,244.8300018310547,242.05999755859372,244.22999572753903,232.92935180664065,1194900,96,95.0,,0.95,91.2,1.94000244140625,0.00798716475063288
270,2019-05-07,2,0.05448460291734198,0.0,COST,241.72000122070312,242.7400054931641,238.22000122070312,240.17999267578125,229.06675720214844,1775200,94,95.0,,0.95,89.3,-2.0899963378905966,-0.008536520533675485
271,2019-05-09,1,0.054079416531604536,-0.007436713567540276,COST,240.66000366210935,244.05999755859372,240.16000366210935,243.47000122070312,232.83160400390625,1919300,95,95.0,,0.95,90.25,1.3199920654296307,0.005437884302374796
272,2019-05-10,2,0.05448460291734198,0.0074924326430305666,COST,242.94000244140625,248.5500030517578,240.02999877929688,247.0200042724609,236.22650146484372,2036500,91,95.0,,0.95,86.45,4.490005493164091,0.01839713815487576
273,2019-05-15,2,0.05448460291734198,0.0074924326430305666,COST,242.1100006103516,245.3999938964844,241.22999572753903,244.6699981689453,233.97915649414065,1194800,99,95.0,,0.95,94.05,-3.150009155273409,-0.012673543015879418
274,2019-05-16,16,0.060157212317666124,0.1041139899455632,COST,245.6300048828125,249.72999572753903,245.2100067138672,247.44000244140625,236.62815856933597,1800600,95,95.0,,0.95,90.25,4.330001831054631,0.01764466967705447
275,2019-05-23,2,0.05448460291734198,-0.09429641404208311,COST,248.6300048828125,249.9199981689453,247.17999267578125,248.52999877929688,237.6705017089844,1822800,95,95.0,,0.95,90.25,0.19000244140627842,0.0007608314766223145
276,2019-05-28,5,0.0557001620745543,0.022310140702620718,COST,248.5800018310547,250.1999969482422,246.13999938964844,246.30999755859372,235.5475311279297,3164100,99,95.0,,0.95,94.05,0.279998779296875,0.0011203536385575585
277,2019-05-29,56,0.0763646677471637,0.37099543166409643,COST,244.1300048828125,244.7700042724609,238.91000366210935,240.69000244140625,230.17308044433597,2594900,96,95.0,,0.95,91.2,-5.429992675781278,-0.021702608880944774
278,2019-05-30,1,0.054079416531604536,-0.29182672920601915,COST,242.1499938964844,243.5800018310547,240.75,241.5399932861328,230.9859313964844,2030300,99,95.0,,0.95,94.05,-1.1900024414062216,-0.004861716797952109
279,2019-05-31,44,0.07150243111831442,0.32217460365031303,COST,238.97999572753903,240.66000366210935,233.0500030517578,239.5800018310547,229.1115875244141,4058100,92,95.0,,0.95,87.39999999999999,-2.919998168945341,-0.01198784032759237
280,2019-06-03,7,0.05651053484602917,-0.20966974182288,COST,239.77999877929688,241.5399932861328,238.0800018310547,241.07000732421875,230.5364990234375,2512500,94,95.0,,0.95,89.3,0.8799896240234659,0.0036565678161419868
281,2019-06-05,8,0.056915721231766615,0.007170103536295214,COST,246.1000061035156,248.75999450683597,245.0200042724609,247.9600067138672,237.12542724609372,1825500,96,95.0,,0.95,91.2,7.220001220703153,0.02989153523801824
282,2019-06-06,5,0.0557001620745543,-0.021357177435430086,COST,248.0,251.94000244140625,247.7400054931641,251.2100067138672,240.23341369628903,1487800,96,95.0,,0.95,91.2,3.180007934570284,0.012783437871007441
283,2019-06-07,2,0.05448460291734198,-0.02182326068612328,COST,251.16000366210935,256.6000061035156,251.0200042724609,256.010009765625,244.8237152099609,2270200,93,95.0,,0.95,88.35,4.660003662109375,0.018496481769278095
284,2019-06-11,2,0.05448460291734198,-0.02182326068612328,COST,258.9100036621094,259.6199951171875,256.2099914550781,257.1099853515625,245.8755645751953,1613500,95,95.0,,0.95,90.25,3.019989013671875,0.011769247629922486
285,2019-06-13,1,0.054079416531604536,-0.007436713567540276,COST,257.7099914550781,259.8699951171875,257.54998779296875,259.7099914550781,248.36203002929688,1228500,95,95.0,,0.95,90.25,0.25,0.0009629458620363796
286,2019-06-19,2,0.05448460291734198,-0.0073818171080992645,COST,262.3099975585937,264.1000061035156,260.94000244140625,263.6600036621094,252.1394805908203,1628400,99,95.0,,0.95,94.05,4.230010986328125,0.0162774120360476
287,2019-06-20,11,0.05813128038897893,0.06693042210786215,COST,265.0,267.7900085449219,264.54998779296875,267.3500061035156,255.6682281494141,1745100,95,95.0,,0.95,90.25,3.69000244140625,0.013971989231836401
288,2019-06-21,6,0.056105348460291735,-0.03485097722140129,COST,266.7699890136719,268.94000244140625,265.989990234375,266.1300048828125,254.50148010253903,2964000,92,95.0,,0.95,87.39999999999999,1.149993896484375,0.004294386869521549
289,2019-06-25,14,0.05934683954619125,0.057775081607302825,COST,266.7099914550781,267.0799865722656,265.3599853515625,266.3599853515625,254.72140502929688,1182400,100,95.0,,0.95,95.0,-1.860015869140625,-0.006916099696049782
290,2019-06-26,2,0.05448460291734198,-0.08192915858754124,COST,266.45001220703125,266.82000732421875,264.3399963378906,264.4100036621094,252.8566436767578,1334400,97,95.0,,0.95,92.15,-0.259979248046875,-0.0009734134383615478
291,2019-07-02,4,0.055294975688816854,0.01487342713508033,COST,263.9200134277344,265.57000732421875,261.6700134277344,265.4700012207031,253.87033081054688,1201300,94,97.0,,0.97,91.18,-1.25,-0.004684806107815964
292,2019-07-03,3,0.05488978930307942,-0.007327725180994782,COST,265.1400146484375,269.1600036621094,265.1400146484375,269.1400146484375,257.3799743652344,986500,90,97.0,,0.97,87.3,3.589996337890625,0.013518078995674365
293,2019-07-05,10,0.05772609400324149,0.051672719756695296,COST,268.20001220703125,268.6099853515625,266.2699890136719,268.25,256.5288391113281,1081500,95,97.0,,0.97,92.15,-0.550018310546875,-0.002043462264316731
294,2019-07-08,1,0.054079416531604536,-0.2842310745007186,COST,268.3299865722656,269.69000244140625,267.3500061035156,269.3999938964844,257.62860107421875,1236000,97,97.0,,0.97,94.09,1.08001708984375,0.004020762997437366
295,2019-07-09,18,0.060967585089141005,0.1273713549315192,COST,269.3599853515625,270.7799987792969,268.489990234375,269.9700012207031,258.17364501953125,1400300,100,97.0,,0.97,97.0,1.089996337890625,0.004041663866006351
296,2019-07-11,8,0.056915721231766615,-0.066459313608209,COST,272.3299865722656,276.7699890136719,271.8099975585937,276.5400085449219,264.4566345214844,1985600,97,97.0,,0.97,94.09,5.989990234375,0.02212124330223242
297,2019-07-12,3,0.05488978930307942,-0.03559529572571696,COST,276.5,280.0,276.010009765625,279.44000244140625,267.2298583984375,2046400,95,97.0,,0.97,92.15,3.230010986328125,0.011670380151543647
298,2019-07-15,1,0.054079416531604536,0.0,COST,279.94000244140625,280.70001220703125,278.8999938964844,280.5799865722656,268.3200988769531,1568000,98,97.0,,0.97,95.06,0.70001220703125,0.0025000435965401024
299,2019-07-16,2,0.05448460291734198,0.0074924326430305666,COST,281.0,281.3699951171875,279.7799987792969,280.6499938964844,268.3869934082031,1379200,94,97.0,,0.97,91.18,0.66998291015625,0.0023868289313151436
300,2019-07-17,11,0.05813128038897893,0.06693042210786215,COST,281.04998779296875,282.8500061035156,280.2200012207031,281.5599975585937,269.2572631835937,1716600,99,97.0,,0.97,96.03,1.480010986328125,0.0052600171020784625
301,2019-07-18,2,0.05448460291734198,-0.06273175899852235,COST,282.20001220703125,283.0599975585937,279.19000244140625,282.9100036621094,270.5483093261719,1696100,94,97.0,,0.97,91.18,0.20999145507806816,0.0007424127648816281
302,2019-07-19,4,0.055294975688816854,0.01487342713508033,COST,283.07000732421875,284.3099975585937,281.3500061035156,281.510009765625,269.2094421386719,1607600,93,97.0,,0.97,90.21,1.25,0.0044160249091405035
303,2019-07-24,4,0.055294975688816854,0.01487342713508033,COST,279.8299865722656,281.239990234375,279.010009765625,280.8299865722656,268.5591735839844,1257100,94,97.0,,0.97,91.18,-3.070007324218693,-0.010798098380574883
304,2019-07-31,2,0.05448460291734198,0.0,COST,279.0199890136719,279.7200012207031,272.6300048828125,275.6300048828125,263.5863647460937,1886900,96,97.0,,0.97,93.12,-1.519989013671875,-0.005404597733078997
305,2019-08-05,3,0.05488978930307942,0.014984865286061133,COST,270.0899963378906,270.54998779296875,262.7099914550781,265.1000061035156,253.5165100097656,3329800,96,95.0,,0.95,91.2,-9.170013427734375,-0.032782830643916294
306,2019-08-07,10,0.05772609400324149,0.051672719756695296,COST,268.17999267578125,274.8599853515625,263.5899963378906,274.29998779296875,262.3144836425781,3037500,96,95.0,,0.95,91.2,4.30999755859375,0.015930503615072755
307,2019-08-08,6,0.056105348460291735,-0.02807648033242549,COST,273.0400085449219,274.8399963378906,271.0,274.79998779296875,262.79266357421875,2046700,94,95.0,,0.95,89.3,-0.019989013671875,-7.272434962224406e-05
308,2019-08-13,2,0.05448460291734198,-0.0288875408036513,COST,271.17999267578125,278.1600036621094,270.010009765625,276.260009765625,264.1888732910156,1724600,98,95.0,,0.95,93.1,3.32000732421875,0.01207978230409057
309,2019-08-15,1,0.054079416531604536,-0.007436713567540276,COST,270.5299987792969,272.9700012207031,268.7699890136719,271.5199890136719,259.65594482421875,1623200,95,95.0,,0.95,90.25,-5.19000244140625,-0.018658334674566346
310,2019-08-16,20,0.061777957860615886,0.14235622021758032,COST,274.1000061035156,276.07000732421875,273.44000244140625,274.1000061035156,262.12322998046875,1230800,93,95.0,,0.95,88.35,3.100006103515625,0.01135658163773523
311,2019-08-21,3,0.05488978930307942,-0.11149880630689724,COST,275.4100036621094,276.5400085449219,274.70001220703125,275.67999267578125,263.6341552734375,1682300,98,95.0,,0.95,93.1,0.470001220703125,0.0017024711422242156
312,2019-08-27,5,0.0557001620745543,0.014763634216198751,COST,281.0,293.44000244140625,280.3399963378906,292.3800048828125,279.6044921875,5169000,93,95.0,,0.95,88.35,16.899993896484375,0.06111229252290662
313,2019-08-28,181,0.1270129659643436,1.2802979602525681,COST,293.75,299.95001220703125,292.4200134277344,294.489990234375,281.6223449707031,5162100,93,95.0,,0.95,88.35,6.510009765625,0.022185147599039112
314,2019-08-29,6,0.056105348460291735,-0.5582707006775811,COST,297.4800109863281,297.7300109863281,292.760009765625,296.57000732421875,284.23876953125,2613100,90,95.0,,0.95,85.5,-2.220001220703125,-0.007401237307404496
315,2019-08-30,12,0.05853646677471637,0.043331311205477174,COST,298.0,298.2799987792969,292.8299865722656,294.760009765625,282.5040283203125,1801000,85,95.0,,0.95,80.75,0.54998779296875,0.0018472702538341323
316,2019-09-03,6,0.056105348460291735,0.014655450361989564,COST,292.57000732421875,294.0,290.4599914550781,292.04998779296875,279.90673828125,1842900,91,89.0,,0.89,80.99,-4.279998779296875,-0.01434892985387104
317,2019-09-04,1,0.054079416531604536,-0.03610942600456424,COST,294.0,296.29998779296875,293.7699890136719,296.1199951171875,283.8075256347656,1375700,92,89.0,,0.89,81.88,2.29998779296875,0.007823087731186229
318,2019-09-05,15,0.05975202593192869,0.10489405700242749,COST,298.42999267578125,299.7099914550781,296.67999267578125,296.9700012207031,284.6221618652344,1865300,92,89.0,,0.89,81.88,3.410003662109375,0.011508618976022511
319,2019-09-06,2,0.05448460291734198,-0.08815471831176924,COST,299.20001220703125,304.6400146484375,298.2900085449219,303.760009765625,291.1298217773437,3018100,91,89.0,,0.89,80.99,4.930023193359375,0.016449312114769077
320,2019-09-09,64,0.07960615883306321,0.30571284259776177,COST,304.5,307.3399963378906,298.2099914550781,299.0,286.5677185058594,3397200,93,89.0,,0.89,82.77,2.699981689453125,0.008862859636377562
321,2019-09-10,38,0.06907131280388978,-0.1323370727039519,COST,297.3800048828125,298.25,294.5799865722656,297.0,284.65093994140625,2725000,96,89.0,,0.89,85.44,-9.089996337890625,-0.029576353374772157
322,2019-09-11,51,0.0743387358184765,0.07626064715958436,COST,294.29998779296875,295.739990234375,287.8099975585937,290.69000244140625,278.60333251953125,4754700,95,89.0,,0.89,84.55,-2.510009765625,-0.008415791334870026
323,2019-09-12,18,0.060967585089141005,-0.17986787886715938,COST,290.3399963378906,292.75,288.67999267578125,289.8900146484375,277.8365783691406,2942600,94,89.0,,0.89,83.66,-2.989990234375,-0.01011019927337331
324,2019-09-13,22,0.06258833063209075,0.026583725443283468,COST,290.20001220703125,294.07000732421875,289.8500061035156,291.8999938964844,279.7629699707031,2306300,90,89.0,,0.89,80.1,1.32000732421875,0.0045089917138130264
325,2019-09-16,6,0.056105348460291735,0.03746216321515283,COST,290.57000732421875,291.3800048828125,288.3399963378906,288.69000244140625,276.6864624023437,1508900,100,89.0,,0.89,89.0,-2.69000244140625,-0.009147489966361833
326,2019-09-17,1,0.054079416531604536,-0.03610942600456424,COST,289.5599975585937,291.7900085449219,288.69000244140625,291.4100036621094,279.2933349609375,1758900,95,89.0,,0.89,84.55,0.410003662109375,0.0014071098058847653
327,2019-09-18,2,0.05448460291734198,0.0074924326430305666,COST,290.70001220703125,293.57000732421875,288.79998779296875,292.42999267578125,280.2709350585937,1666000,92,89.0,,0.89,81.88,1.779998779296875,0.006100273234759701
328,2019-09-19,102,0.0950032414910859,0.7436713567540232,COST,289.489990234375,289.760009765625,284.7099914550781,287.8299865722656,275.8621826171875,3004700,93,89.0,,0.89,82.77,-3.80999755859375,-0.012978156703814747
329,2019-09-20,115,0.10027066450567261,0.055444666223109396,COST,288.75,289.4100036621094,286.1400146484375,286.3599853515625,274.45330810546875,3409500,93,89.0,,0.89,82.77,-0.350006103515625,-0.0012079172132783977
330,2019-09-23,860,0.4021345218800648,4.592377217301147,COST,286.3599853515625,288.1300048828125,285.75,287.57000732421875,275.6130676269531,2025400,95,89.0,,0.89,84.55,-1.279998779296875,-0.004422786922014255
331,2019-09-24,4,0.055294975688816854,-0.8624963222995603,COST,289.29998779296875,292.6199951171875,286.3999938964844,287.9100036621094,275.9388427734375,2483200,95,89.0,,0.89,84.55,4.489990234375,0.01558320951752723
332,2019-09-25,4,0.055294975688816854,0.0,COST,288.260009765625,289.67999267578125,286.8699951171875,288.510009765625,276.5138854980469,1827800,97,89.0,,0.89,86.33,-2.94000244140625,-0.010047168650347493
333,2019-09-26,2,0.05448460291734198,-0.014655450361989564,COST,289.42999267578125,289.8099975585937,286.6000061035156,288.260009765625,276.2743225097656,1877300,93,89.0,,0.89,82.77,0.13000488281244316,0.00044878792494973396
334,2019-09-27,6,0.056105348460291735,0.029746854270160883,COST,289.5299987792969,289.5299987792969,284.3999938964844,285.95001220703125,274.06036376953125,1538100,91,89.0,,0.89,80.99,-0.27999877929681816,-0.0009661460324197346
335,2019-09-30,86,0.08852025931928688,0.6368567746575959,COST,287.70001220703125,288.6199951171875,286.57000732421875,288.1099853515625,276.1305847167969,2151500,99,89.0,,0.89,88.11,-0.910003662109375,-0.003143037564142248
336,2019-10-01,67,0.08082171799027553,-0.08696925865572991,COST,288.0400085449219,288.67999267578125,283.17999267578125,283.92999267578125,272.1243591308594,2648900,91,88.0,False,0.88,80.08,0.05999755859375,0.00020787734602167873
337,2019-10-02,3,0.05488978930307942,-0.320853470230814,COST,283.2300109863281,285.7900085449219,282.2200012207031,285.1099853515625,273.2552795410156,2480600,98,88.0,,0.88,86.24,-2.889984130859375,-0.01001103022094485
338,2019-10-03,8,0.056915721231766615,0.03690908554049677,COST,285.3900146484375,290.8599853515625,281.6000061035156,289.0,276.9835510253906,3590200,94,88.0,,0.88,82.72,5.069976806640625,0.017740217135140623
339,2019-10-04,9,0.05732090761750405,0.007119059145143325,COST,287.8500061035156,291.95001220703125,283.32000732421875,291.6700134277344,279.5425109863281,4513300,91,88.0,,0.88,80.08,1.09002685546875,0.0037475999118656844
340,2019-10-07,2,0.05448460291734198,0.0074924326430305666,COST,291.0400085449219,295.69000244140625,290.5,293.4100036621094,281.2101745605469,1988700,94,88.0,,0.88,82.72,3.739990234375,0.012810378756630714
