,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GS_unscaled,GS_monthly,isPartial,scale,GS,Stock_Price_Change,Stock_Price_Change_Percent
237,2017-11-02,4,0.012200560028001399,0.02953598960333159,GS,244.69000244140625,247.7400054931641,243.3800048828125,246.8800048828125,226.9203186035156,2509100,83,75.0,,0.75,62.25,3.560012817382841,0.014579461561823326
238,2017-11-03,46,0.02690129506475324,1.2049229709957832,GS,245.3699951171875,246.27999877929688,243.19000244140625,244.3999938964844,224.64077758789065,1954600,90,75.0,,0.75,67.5,-1.460006713867216,-0.005893302177663484
239,2017-11-06,9,0.013950647532376619,0.2511222023417148,GS,243.5,244.5800018310547,241.6699981689453,243.4900054931641,223.8043975830078,1744800,86,75.0,,0.75,64.5,-1.6999969482421875,-0.0069027000027137575
240,2017-11-13,1,0.011150507525376267,0.0,GS,237.97000122070312,240.8999938964844,237.16000366210935,240.2700042724609,220.8447113037109,1953900,82,75.0,,0.75,61.5,-3.680007934570284,-0.015046233980782642
241,2017-11-14,3,0.011850542527126355,0.06278055058542864,GS,239.6499938964844,240.8800048828125,235.6300048828125,237.2400054931641,218.0596923828125,3000200,92,75.0,,0.75,69.0,-0.01998901367190342,-8.297639758547692e-05
242,2017-11-15,4,0.012200560028001399,0.02953598960333159,GS,234.97000122070312,238.1499938964844,233.5500030517578,237.6100006103516,218.39976501464844,2564100,92,75.0,,0.75,69.0,-2.7300109863280966,-0.011333489417920894
243,2017-11-16,4,0.012200560028001399,0.0,GS,238.3800048828125,240.69000244140625,238.1999969482422,239.3699951171875,220.01747131347656,2304300,94,75.0,,0.75,70.5,2.5400085449218466,0.010665583077973606
244,2017-11-17,1,0.011150507525376267,-0.0860659264996988,GS,238.8600006103516,239.0800018310547,237.1199951171875,238.0200042724609,218.776611328125,2826400,87,75.0,,0.75,65.25,-1.6100006103515625,-0.006689104632600973
245,2017-11-20,57,0.03075148757437872,1.59494343857991,GS,238.77999877929688,238.77999877929688,237.1100006103516,238.1300048828125,218.87771606445312,2000700,90,75.0,,0.75,67.5,-0.3000030517578125,-0.0012548228603821432
246,2017-11-21,40,0.024801190059502976,-0.19349624958739764,GS,239.41000366210935,239.58999633789065,237.5399932861328,238.0200042724609,218.776611328125,2223800,84,75.0,,0.75,63.0,0.8099975585937784,0.003392233699366365
247,2017-11-22,2,0.011500525026251311,-0.5362914038133142,GS,237.94000244140625,238.9499969482422,236.3600006103516,236.42999267578125,217.3151397705078,2177200,94,75.0,,0.75,70.5,-0.6399993896484659,-0.0026712275112934503
248,2017-11-24,2,0.011500525026251311,0.0,GS,237.4199981689453,238.55999755859372,235.5500030517578,235.9499969482422,216.87396240234372,1268500,81,75.0,,0.75,60.75,-0.3899993896484659,-0.0016321380817299058
249,2017-11-27,7,0.01325061253062653,-0.25561869555813366,GS,235.75,236.8800048828125,234.8000030517578,235.1100006103516,216.10189819335935,1999600,86,75.0,,0.75,64.5,-1.6799926757812216,-0.007042222891407435
250,2017-11-28,9,0.013950647532376619,0.05283038803920026,GS,236.08999633789065,240.0,234.3300018310547,239.41000366210935,220.05422973632807,3212900,92,75.0,,0.75,69.0,3.1199951171875,0.013171205052663781
251,2017-11-29,26,0.019900945047252365,0.4265248262538577,GS,241.25,244.47000122070312,240.3999938964844,241.3600006103516,222.5437164306641,4500000,86,75.0,,0.75,64.5,4.470001220703125,0.01862500508626308
252,2017-11-30,2,0.011500525026251311,-0.4221116133457623,GS,244.07000732421875,250.7899932861328,244.0,247.63999938964844,228.33413696289065,6364600,100,75.0,,0.75,75.0,6.3199920654296875,0.025851810176595436
253,2017-12-01,1,0.011150507525376267,-0.03043491493441275,GS,249.77999877929688,250.67999267578125,244.00999450683597,248.9499969482422,229.54205322265625,4765400,82,78.0,False,0.78,63.96,-0.1100006103515625,-0.000438616425281646
254,2017-12-04,2,0.011500525026251311,-0.10852755243237378,GS,254.88999938964844,254.8999938964844,250.00999450683597,250.6499938964844,231.1094512939453,3326100,91,78.0,,0.78,70.98,4.220001220703153,0.01683421630764581
255,2017-12-05,37,0.023751137556877844,1.0652220227044467,GS,250.8000030517578,251.3500061035156,247.41000366210935,248.3300018310547,228.9703521728516,2526800,79,78.0,,0.78,61.620000000000005,-3.549987792968807,-0.013926982651911946
256,2017-12-06,21,0.018150857542877145,-0.23578997008414748,GS,246.2400054931641,248.0800018310547,245.1300048828125,245.9499969482422,226.7759246826172,2331400,75,78.0,,0.78,58.5,-3.270004272460909,-0.013009764046371997
257,2017-12-07,2,0.011500525026251311,-0.3663921939178897,GS,244.6199951171875,249.47999572753903,244.3999938964844,248.55999755859372,229.1824188232422,2667000,84,78.0,,0.78,65.52,1.3999938964843466,0.005643316213121308
258,2017-12-08,13,0.015350717535876794,0.33478406427854046,GS,250.5,250.67999267578125,247.1999969482422,250.3500061035156,230.83290100097656,1959100,83,78.0,,0.78,64.74000000000001,1.199996948242216,0.00480999265990345
259,2017-12-12,4,0.012200560028001399,-0.20521239482864773,GS,250.80999755859372,258.20001220703125,250.69000244140625,257.67999267578125,237.5914306640625,3464200,86,78.0,,0.78,67.08,7.52001953125,0.029998483129748843
260,2017-12-14,1,0.011150507525376267,-0.0860659264996988,GS,257.1300048828125,259.54998779296875,255.47999572753903,255.47999572753903,235.56300354003903,3353200,78,78.0,,0.78,60.84,1.3499755859375,0.005228410232819947
261,2017-12-18,1,0.011150507525376267,-0.7527724531845379,GS,260.0,262.0,259.1600036621094,260.0199890136719,239.74899291992188,2575600,87,78.0,,0.78,67.86,2.45001220703125,0.009439461846499908
262,2017-12-19,0,0.010800490024501223,-0.03139027529271432,GS,261.6000061035156,261.79998779296875,256.17999267578125,256.4800109863281,236.4849853515625,2195500,86,78.0,,0.78,67.08,-0.20001220703125,-0.0007634053703482468
263,2017-12-21,10,0.014300665033251662,0.32407557442395585,GS,256.6099853515625,262.0899963378906,256.2799987792969,261.010009765625,240.66189575195312,3337800,88,78.0,,0.78,68.64,0.290008544921875,0.0011077485043704538
264,2017-12-28,3,0.011850542527126355,0.03043491493441275,GS,256.9800109863281,257.0,255.1000061035156,256.5,236.5034637451172,1301000,95,78.0,,0.78,74.10000000000001,-5.089996337890625,-0.019420795944185998
265,2018-01-02,14,0.015700735036751838,0.18490635813720058,GS,257.7699890136719,257.9100036621094,253.9199981689453,255.6699981689453,235.73814392089844,2258300,83,82.0,,0.82,68.06,0.910003662109375,0.003540870280581254
266,2018-01-03,14,0.015700735036751838,0.0,GS,255.47999572753903,256.1400146484375,253.22000122070312,253.2899932861328,233.54367065429688,2988200,87,82.0,,0.82,71.33999999999999,-1.769989013671875,-0.0068628164419350934
267,2018-01-05,4,0.012200560028001399,-0.2229306462759436,GS,257.17999267578125,257.489990234375,253.69000244140625,255.5200042724609,235.599853515625,2594700,85,82.0,,0.82,69.7,1.3499755859375,0.005270459548424755
268,2018-01-09,21,0.018150857542877145,0.6278055058542866,GS,252.8000030517578,255.6000061035156,252.6199951171875,253.94000244140625,234.1430511474609,2637300,88,82.0,,0.82,72.16,-1.8899841308594034,-0.007340029525571445
269,2018-01-11,1,0.011150507525376267,-0.3856759935977786,GS,255.75,255.88999938964844,252.97000122070312,255.1300048828125,235.24026489257807,2422400,86,82.0,,0.82,70.52,0.2899932861328409,0.0011345589953366542
270,2018-01-12,13,0.015350717535876794,0.37668330351257207,GS,255.75,257.29998779296875,254.08999633789065,257.0299987792969,236.9921417236328,2849200,82,82.0,,0.82,67.24,1.4099884033203125,0.00551013484967533
271,2018-01-16,1,0.011150507525376267,-0.15849116411760056,GS,259.25,261.7699890136719,256.3999938964844,258.4599914550781,238.3106384277344,4445500,87,82.0,,0.82,71.33999999999999,4.470001220703125,0.01737272224163422
272,2018-01-17,2,0.011500525026251311,0.03139027529271443,GS,260.9800109863281,262.0,248.83999633789065,253.6499938964844,233.87564086914065,8608100,89,82.0,,0.82,72.97999999999999,0.230010986328125,0.0008786759215400064
273,2018-01-18,15,0.016050752537626882,0.3956538941473662,GS,254.4900054931641,254.5399932861328,250.6000061035156,250.97000122070312,231.4045562744141,4984500,85,82.0,,0.82,69.7,-7.4600067138671875,-0.02847330806819537
274,2018-01-25,1,0.011150507525376267,-0.3052969012364526,GS,266.3500061035156,270.5,265.010009765625,269.0299987792969,248.0565948486328,5055000,81,82.0,,0.82,66.42,15.960006713867188,0.06270137163053291
275,2018-01-26,79,0.038451872593629685,2.4484414728317176,GS,267.489990234375,269.0,266.04998779296875,268.1400146484375,247.2360076904297,3535400,86,82.0,,0.82,70.52,-1.5,-0.00554528650646946
276,2018-01-30,1,0.011150507525376267,-0.1356594405404673,GS,270.3900146484375,272.0,267.1099853515625,268.94000244140625,247.97360229492188,3970400,76,82.0,,0.82,62.31999999999999,3.0,0.011152416356877248
277,2018-02-01,4,0.012200560028001399,0.09417082587814307,GS,266.1499938964844,272.5899963378906,266.0,272.2300109863281,251.0071563720703,3388200,65,81.0,False,0.81,52.650000000000006,0.589996337890625,0.002169104183421311
278,2018-02-05,1,0.011150507525376267,0.0,GS,257.510009765625,263.29998779296875,241.5,249.1100006103516,229.6895751953125,6528500,66,81.0,,0.81,53.46,-9.290008544921875,-0.03408051898355946
279,2018-02-06,142,0.06050297514875744,4.426028816272719,GS,244.2100067138672,258.75,242.1100006103516,258.70001220703125,238.53192138671875,6739900,70,81.0,,0.81,56.7,-4.54998779296875,-0.01728062287851828
280,2018-02-07,11,0.014650682534126706,-0.7578518659932777,GS,255.8999938964844,261.95001220703125,255.66000366210935,257.1000061035156,237.05665588378903,4125000,80,81.0,,0.81,64.80000000000001,3.20001220703125,0.01236719693538646
281,2018-02-08,10,0.014300665033251662,-0.023890866521728782,GS,257.92999267578125,258.7799987792969,246.0500030517578,246.3500061035156,227.1446990966797,4166200,75,81.0,,0.81,60.75000000000001,-3.170013427734375,-0.01210159679331857
282,2018-02-09,3,0.011850542527126355,-0.17132927038206436,GS,249.6199951171875,251.6699981689453,239.2899932861328,249.3000030517578,229.8647308349609,5978600,76,81.0,,0.81,61.56,-7.1100006103515625,-0.027475077841759288
283,2018-02-12,1,0.011150507525376267,-0.03043491493441275,GS,251.1499938964844,256.1499938964844,248.82000732421875,253.16000366210935,233.423828125,3692500,64,81.0,,0.81,51.84,4.4799957275390625,0.017801071880374275
284,2018-02-14,1,0.011150507525376267,0.0,GS,255.0,262.7099914550781,254.47999572753903,262.5799865722656,242.10939025878903,3793800,68,81.0,,0.81,55.080000000000005,6.55999755859375,0.02560998522312974
285,2018-02-15,2,0.011500525026251311,0.03139027529271443,GS,265.760009765625,268.0,262.9100036621094,267.67999267578125,246.8118438720703,3523100,100,81.0,,0.81,81.0,5.290008544921875,0.020136305115850295
286,2018-02-20,2,0.011500525026251311,0.0,GS,266.8900146484375,268.8500061035156,263.3099975585937,264.8900146484375,244.23936462402344,2618400,69,81.0,,0.81,55.89,0.850006103515625,0.00317166456535678
287,2018-02-23,1,0.011150507525376267,-0.03043491493441275,GS,263.0,266.9800109863281,262.3999938964844,266.7699890136719,245.97280883789065,2507100,81,81.0,,0.81,65.61,-1.8699951171875,-0.006955533102973033
288,2018-02-28,16,0.016400770038501926,0.1756278696339415,GS,269.1400146484375,269.489990234375,262.57000732421875,262.92999267578125,243.11268615722656,3104300,69,81.0,,0.81,55.89,2.509979248046875,0.009401375177018112
289,2018-03-02,9,0.013950647532376619,-0.1493906993618883,GS,255.0,259.239990234375,252.1000061035156,258.1199951171875,238.66522216796875,3122800,89,79.0,,0.79,70.31,-10.25,-0.038034807864609665
290,2018-03-06,4,0.012200560028001399,-0.1254484783099582,GS,264.7699890136719,267.8699951171875,263.2099914550781,266.92999267578125,246.81118774414065,2217300,90,79.0,,0.79,71.10000000000001,8.6300048828125,0.033289635889163005
291,2018-03-07,2,0.011500525026251311,-0.057377284333132494,GS,262.69000244140625,266.42999267578125,260.95001220703125,265.3500061035156,245.3502960205078,2509400,87,79.0,,0.79,68.73,-1.44000244140625,-0.0053757511765223365
292,2018-03-08,2,0.011500525026251311,0.0,GS,266.4800109863281,268.1000061035156,262.6300048828125,266.3399963378906,246.26568603515625,2565400,85,79.0,,0.79,67.15,1.670013427734375,0.006268113476873616
293,2018-03-09,1,0.011150507525376267,-0.03043491493441275,GS,268.70001220703125,271.0899963378906,267.0400085449219,270.7699890136719,250.36178588867188,4410600,93,79.0,,0.79,73.47,2.989990234375,0.011152518337580908
294,2018-03-13,5,0.012550577528876443,0.12556110117085728,GS,274.3399963378906,275.0299987792969,267.44000244140625,268.5299987792969,248.2906036376953,2288100,91,79.0,,0.79,71.89,3.94000244140625,0.014533927827035553
295,2018-03-15,-1,0.010450472523626183,-0.16733134394957727,GS,265.7200012207031,269.0,265.3500061035156,266.6099853515625,246.51531982421875,2255200,87,79.0,,0.79,68.73,-6.029998779296875,-0.021924876580957098
296,2018-03-19,10,0.014300665033251662,-0.023890866521728782,GS,266.989990234375,267.5,259.4700012207031,262.5299987792969,242.7428436279297,2426900,94,79.0,,0.79,74.26,-1.5,-0.005576208178438624
297,2018-03-21,29,0.020950997549877493,0.46503659103703154,GS,263.010009765625,266.489990234375,260.3099975585937,261.8500061035156,242.1140899658203,2817600,85,79.0,,0.79,67.15,-1.010009765625,-0.003775737441588767
298,2018-03-22,22,0.01850087504375219,-0.11694538650450226,GS,258.4200134277344,260.82000732421875,252.17999267578125,252.6000061035156,233.5612945556641,4489300,84,79.0,,0.79,66.36,-5.66998291015625,-0.021276532394967518
299,2018-03-23,2,0.011500525026251311,-0.37837940102540835,GS,253.6300048828125,253.9900054931641,244.92999267578125,245.25999450683597,226.7745056152344,3634200,90,79.0,,0.79,71.10000000000001,-6.830001831054659,-0.02618664841368723
300,2018-03-27,1,0.011150507525376267,-0.1356594405404673,GS,255.88999938964844,257.0599975585937,245.6100006103516,247.25999450683597,228.62376403808597,2981500,93,79.0,,0.79,73.47,3.0699920654296022,0.012087058541806472
301,2018-03-29,37,0.023751137556877844,1.130049910537716,GS,250.7899932861328,252.97999572753903,248.3300018310547,251.8600006103516,232.8770446777344,3073900,85,79.0,,0.79,67.15,-4.080001831054659,-0.015871788180985558
302,2018-04-02,10,0.014300665033251662,0.2067519272233218,GS,251.25999450683597,252.6000061035156,243.7700042724609,247.3500061035156,228.7069549560547,3429900,81,80.0,,0.8,64.8,-0.3799896240234375,-0.0015020540376350366
303,2018-04-03,23,0.018850892544627233,0.31818293070954806,GS,248.6100006103516,250.88999938964844,245.8999938964844,250.5800018310547,231.6934967041016,2488200,80,80.0,,0.8,64.0,-1.710006713867159,-0.006769622614998694
304,2018-04-04,6,0.012900595029751487,-0.315650704643779,GS,245.7100067138672,253.22000122070312,244.50999450683597,252.6199951171875,233.5797576904297,2853200,87,80.0,,0.8,69.60000000000001,2.3300018310546875,0.009286945819773518
305,2018-04-05,4,0.012200560028001399,-0.05426377621618694,GS,254.5,258.0,253.3999938964844,255.80999755859372,236.52932739257807,1924800,86,80.0,,0.8,68.8,4.779998779296875,0.01887686105463171
306,2018-04-06,2,0.011500525026251311,-0.057377284333132494,GS,251.47999572753903,255.33999633789065,246.67999267578125,249.97000122070312,231.1295166015625,3621900,85,80.0,,0.8,68.0,-2.6600036621093466,-0.010310091713602088
307,2018-04-10,1,0.011150507525376267,-0.03043491493441275,GS,257.9599914550781,259.8900146484375,255.9499969482422,256.57000732421875,237.2320709228516,3113900,80,80.0,,0.8,64.0,4.550018310546847,0.017819450050143404
308,2018-04-11,1,0.011150507525376267,0.0,GS,252.58999633789065,254.8300018310547,249.7899932861328,252.94000244140625,233.87564086914065,3322000,80,80.0,,0.8,64.0,-5.0600128173828125,-0.019469823895418514
309,2018-04-12,4,0.012200560028001399,0.09417082587814307,GS,256.2699890136719,260.7300109863281,255.1100006103516,259.5899963378906,240.02444458007807,3059100,90,80.0,,0.8,72.0,5.9000091552734375,0.023152725789269413
310,2018-04-13,23,0.018850892544627233,0.5450842011647592,GS,261.94000244140625,262.5,254.5399932861328,255.9199981689453,236.63104248046875,3026200,81,80.0,,0.8,64.8,1.769989013671875,0.006788589495225761
311,2018-04-16,2,0.011500525026251311,0.03139027529271443,GS,257.1300048828125,260.6600036621094,256.6600036621094,257.8800048828125,238.44332885742188,3257400,90,80.0,,0.8,72.0,-1.839996337890625,-0.0070095098586309135
312,2018-04-17,3,0.011850542527126355,0.03043491493441275,GS,261.6000061035156,262.25,252.33999633789065,253.6300048828125,234.51364135742188,10134400,100,80.0,,0.8,80.0,1.589996337890625,0.006099886118131614
313,2018-04-18,1,0.011150507525376267,-0.059071979206663405,GS,254.8999938964844,257.0199890136719,252.25,254.0,234.85574340820312,4524800,88,80.0,,0.8,70.4,-5.230010986328125,-0.019942844561785078
314,2018-04-19,2,0.011500525026251311,0.03139027529271443,GS,254.0,256.1600036621094,252.8300018310547,254.1699981689453,235.012939453125,3990000,85,80.0,,0.8,68.0,-0.8599853515625,-0.0033459862591339595
315,2018-04-23,16,0.016400770038501926,0.42608880908177893,GS,251.66000366210935,252.75,246.19000244140625,246.6699981689453,228.07823181152344,3775900,80,80.0,,0.8,64.0,-3.410003662109375,-0.013312006610553317
316,2018-04-24,5,0.012550577528876443,-0.23475681328296738,GS,248.82000732421875,249.1499938964844,240.0399932861328,242.4900054931641,224.2133026123047,4705100,74,80.0,,0.8,59.2,-3.6000061035155966,-0.014243347590566113
317,2018-04-25,2,0.011500525026251311,-0.0836656719747888,GS,242.19000244140625,242.4600067138672,237.50999450683597,239.22999572753903,221.198974609375,5041400,87,80.0,,0.8,69.60000000000001,-6.689987182617216,-0.026851243614305464
318,2018-04-30,1,0.011150507525376267,-0.03043491493441275,GS,240.97000122070312,243.07000732421875,238.22000122070312,238.3300018310547,220.36680603027344,2790500,78,80.0,,0.8,62.400000000000006,0.6100006103515625,0.002515881355523719
319,2018-05-02,4,0.012200560028001399,0.09417082587814307,GS,236.6000061035156,237.91000366210935,233.4199981689453,234.0500030517578,216.40939331054688,3710900,68,85.0,,0.85,57.8,-5.160003662109403,-0.02122846713550608
320,2018-05-03,16,0.016400770038501926,0.3442637059987952,GS,232.4499969482422,234.0,227.3999938964844,233.41000366210935,215.817626953125,4511400,63,85.0,,0.85,53.55,-3.9100036621093466,-0.0164348014035699
321,2018-05-07,1,0.011150507525376267,-0.8660665862261779,GS,236.0,238.1699981689453,235.27999877929688,237.1999969482422,219.3219757080078,1979400,68,85.0,,0.85,57.8,4.1699981689453125,0.017820504995492703
322,2018-05-08,1,0.011150507525376267,0.0,GS,238.2400054931641,240.66000366210935,236.0,237.0,219.1370391845703,3267000,60,85.0,,0.85,51.0,2.490005493164034,0.010454740363216253
323,2018-05-09,1,0.011150507525376267,0.0,GS,237.97999572753903,242.0500030517578,237.25,241.72999572753903,223.5105438232422,2434000,73,85.0,,0.85,62.05,1.389999389648466,0.005775780638647587
324,2018-05-11,8,0.013600630031501575,0.21973192704900035,GS,243.44000244140625,244.91000366210935,241.7100067138672,242.9199981689453,224.61090087890625,1540100,73,85.0,,0.85,62.05,2.860000610351534,0.01181574292209353
325,2018-05-14,12,0.01500070003500175,0.10294155493218726,GS,243.6000061035156,245.8800048828125,243.5,243.91000366210935,225.52626037597656,1928500,70,85.0,,0.85,59.5,0.9700012207031534,0.003960643527005203
326,2018-05-15,1,0.011150507525376267,-0.25666752222507416,GS,243.0,243.9499969482422,240.6699981689453,241.55999755859372,223.35336303710935,2165700,72,85.0,,0.85,61.2,-1.9300079345703125,-0.007849389524333894
327,2018-05-16,8,0.013600630031501575,0.21973192704900035,GS,241.2700042724609,241.83999633789065,240.58999633789065,240.9600067138672,222.798583984375,1965200,70,85.0,,0.85,59.5,-2.110000610351534,-0.008649315994044504
328,2018-05-17,44,0.026201260063003152,0.9264739943896854,GS,240.4199981689453,242.44000244140625,238.77999877929688,239.1000061035156,221.0788116455078,2462700,70,85.0,,0.85,59.5,0.6000061035155966,0.0024810044351690763
329,2018-05-18,1,0.011150507525376267,-0.5744285771537733,GS,238.1000061035156,238.7400054931641,236.8699951171875,237.0,219.1370391845703,2699000,71,85.0,,0.85,60.35,-3.699996948242159,-0.01526149526061149
330,2018-05-21,50,0.028301365068253415,1.5381234893430022,GS,239.1000061035156,240.07000732421875,237.32000732421875,237.6999969482422,219.78428649902344,1951700,78,85.0,,0.85,66.3,1.330001831054659,0.005570921506461657
331,2018-05-23,12,0.01500070003500175,-0.4699654946386832,GS,236.8800048828125,237.8699951171875,234.3800048828125,237.80999755859372,219.8860321044922,3114000,80,85.0,,0.85,68.0,-2.20001220703125,-0.00916404440334817
332,2018-05-24,21,0.018150857542877145,0.2100007000023334,GS,236.6000061035156,237.1699981689453,233.6499938964844,236.1000061035156,218.30490112304688,2308700,73,85.0,,0.85,62.05,-0.6999969482421875,-0.0029427711044317517
333,2018-05-29,5,0.012550577528876443,-0.30854079487822295,GS,231.5200042724609,232.47000122070312,225.0200042724609,227.02999877929688,209.9185028076172,5323600,100,85.0,,0.85,85.0,-4.6999969482421875,-0.019816996182182356
334,2018-05-30,3,0.011850542527126355,-0.05577711464985924,GS,228.94000244140625,229.6699981689453,226.27999877929688,229.16000366210935,212.6372528076172,3348600,71,85.0,,0.85,60.35,-2.8000030517578125,-0.012044577954381075
335,2018-05-31,27,0.02025096254812741,0.7088637504799602,GS,227.33999633789065,228.1100006103516,224.08999633789065,225.8800048828125,209.59371948242188,5334900,77,85.0,,0.85,65.45,-1.5599975585937216,-0.006792343671488954
336,2018-06-01,1,0.011150507525376267,-0.44938382563907575,GS,228.3999938964844,230.25,228.08999633789065,228.3500061035156,211.8856658935547,3330900,89,84.0,False,0.84,74.75999999999999,2.139999389648409,0.009381436078744532
337,2018-06-04,114,0.050702485124256215,0.6871891633763119,GS,230.3500061035156,231.1499938964844,228.9499969482422,229.88999938964844,213.31460571289065,2133600,75,84.0,,0.84,63.0,0.8999938964844034,0.00390876828006248
338,2018-06-05,1,0.011150507525376267,-0.780079664772845,GS,228.94000244140625,229.33999633789065,227.2899932861328,228.33999633789065,211.8763732910156,1986200,59,84.0,,0.84,49.56,-1.80999755859375,-0.00783040279639513
339,2018-06-06,27,0.02025096254812741,0.8161471576105728,GS,229.8500061035156,232.5800018310547,229.3600006103516,232.22999572753903,215.48590087890625,2566400,60,84.0,,0.84,50.4,3.240005493164034,0.014127520471354904
340,2018-06-07,1,0.011150507525376267,-0.44938382563907575,GS,233.88999938964844,235.9199981689453,232.5399932861328,233.4499969482422,216.6179351806641,2905000,89,84.0,,0.84,74.75999999999999,3.339996337890625,0.014360634240242254
341,2018-06-08,19,0.017450822541127058,0.565024955268858,GS,233.0,234.2700042724609,232.3500061035156,233.38999938964844,216.56224060058597,2253100,63,84.0,,0.84,52.92,-1.6499938964844034,-0.006993870419169879
342,2018-06-11,1,0.011150507525376267,-0.5088116934178271,GS,234.6199951171875,235.16000366210935,233.58999633789065,234.08999633789065,217.2118377685547,1936800,59,84.0,,0.84,49.56,0.8899993896484375,0.003799032626530252
343,2018-06-12,0,0.010800490024501223,-0.03139027529271432,GS,234.1199951171875,235.22999572753903,231.8600006103516,232.6300048828125,215.85708618164065,2080000,61,84.0,,0.84,51.24,0.0699920654296875,0.0002976359259214689
344,2018-06-13,7,0.01325061253062653,0.22685290209676912,GS,233.6499938964844,238.22999572753903,233.1000061035156,233.8300018310547,216.9705352783203,3637400,60,84.0,,0.84,50.4,3.0,0.012753475553665572
345,2018-06-14,84,0.0402019600980049,2.0339699395092055,GS,235.8699951171875,235.88999938964844,232.58999633789065,233.6499938964844,216.80349731445312,2899600,60,84.0,,0.84,50.4,-2.3399963378905966,-0.009822425302676074
346,2018-06-15,8,0.013600630031501575,-0.6616923652890115,GS,231.5,233.1499938964844,229.83999633789065,231.9199981689453,215.1982269287109,4738100,53,84.0,,0.84,44.52,-2.740005493164034,-0.011615606851725913
347,2018-06-18,2,0.011500525026251311,-0.23333411111370383,GS,230.1999969482422,231.6699981689453,229.1499938964844,231.38999938964844,214.70643615722656,2327500,56,84.0,,0.84,47.04,-1.479995727539091,-0.006347826576380666
348,2018-06-20,15,0.016050752537626882,0.3956538941473662,GS,229.9199981689453,229.94000244140625,226.9600067138672,227.82000732421875,211.39385986328125,2678300,57,84.0,,0.84,47.88,-1.7299957275390625,-0.00746750006998087
349,2018-06-21,7,0.01325061253062653,-0.17445537213511575,GS,226.38999938964844,228.42999267578125,224.57000732421875,226.97999572753903,210.6144256591797,3094600,53,84.0,,0.84,44.52,-1.510009765625,-0.006566972904202606
350,2018-06-22,2,0.011500525026251311,-0.13207597009800043,GS,227.77999877929688,230.5,225.5800018310547,226.0200042724609,209.72364807128903,2731800,65,84.0,,0.84,54.6,2.07000732421875,0.00906188937788377
351,2018-06-26,21,0.018150857542877145,0.5782633837538427,GS,221.77999877929688,222.8000030517578,219.1199951171875,221.5800018310547,205.60379028320312,2692900,63,84.0,,0.84,52.92,-7.6999969482421875,-0.03340562667350189
352,2018-06-27,51,0.028651382569128456,0.5785139903966676,GS,221.47999572753903,225.47000122070312,220.13999938964844,220.17999267578125,204.30470275878903,3104200,57,84.0,,0.84,47.88,2.6699981689453125,0.01198383362824762
353,2018-06-28,2,0.011500525026251311,-0.5986048841271975,GS,220.25,224.66000366210935,219.5800018310547,223.4199981689453,207.3111114501953,3072600,64,84.0,,0.84,53.76,-0.8099975585937784,-0.0035924848281740918
354,2018-06-29,5,0.012550577528876443,0.09130474480323825,GS,224.3999938964844,225.1699981689453,220.4499969482422,220.57000732421875,204.6665954589844,3393700,61,84.0,,0.84,51.24,0.5099945068359659,0.002270072547505997
355,2018-07-03,1,0.011150507525376267,-0.11155422929971837,GS,224.4600067138672,224.63999938964844,219.9900054931641,220.3800048828125,204.49029541015625,1204400,93,80.0,,0.8,74.4,-0.529998779296875,-0.0023537717440456074
356,2018-07-10,21,0.018150857542877145,0.36981271627440115,GS,228.0,228.8699951171875,225.8500061035156,226.8500061035156,210.49380493164065,2524800,82,80.0,,0.8,65.60000000000001,4.2299957275390625,0.01883010923714412
357,2018-07-11,42,0.025501225061253064,0.4049597932776674,GS,225.75999450683597,227.25,225.1999969482422,225.66000366210935,209.38958740234372,2527000,100,80.0,,0.8,80.0,-1.6199951171875,-0.007078232847245958
358,2018-07-12,320,0.12280609030451523,3.8156937562622666,GS,227.63999938964844,227.8000030517578,225.7700042724609,227.22000122070312,210.83712768554688,2223100,92,80.0,,0.8,73.60000000000001,0.5500030517578125,0.0024202554532797294
359,2018-07-13,22,0.01850087504375219,-0.8493488800280455,GS,226.6300048828125,228.6199951171875,223.92999267578125,226.41000366210935,210.0855255126953,2541500,87,80.0,,0.8,69.60000000000001,0.8199920654296875,0.0035996139352263423
360,2018-07-16,1,0.011150507525376267,-0.4677815460180097,GS,227.1999969482422,231.44000244140625,226.7400054931641,231.44000244140625,214.7528839111328,3271200,98,80.0,,0.8,78.4,2.82000732421875,0.012334911138342175
361,2018-07-17,1,0.011150507525376267,0.0,GS,231.47999572753903,233.22999572753903,226.8699951171875,231.0200042724609,214.36314392089844,9280200,97,80.0,,0.8,77.60000000000001,1.789993286132784,0.00773415687543455
362,2018-07-18,1,0.011150507525376267,0.0,GS,232.33999633789065,233.72000122070312,230.1499938964844,231.2400054931641,214.5673065185547,6149900,95,80.0,,0.8,76.0,0.4900054931640909,0.0021009540030885177
363,2018-07-19,7,0.01325061253062653,0.18834165175628592,GS,231.1100006103516,231.9900054931641,228.97999572753903,229.6300048828125,213.07339477539065,4638500,91,80.0,,0.8,72.8,-1.729995727539034,-0.007402001191611274
364,2018-07-23,19,0.017450822541127058,0.3169823282352011,GS,231.8000030517578,234.8600006103516,231.72000122070312,233.75999450683597,216.90554809570312,2788500,87,80.0,,0.8,69.60000000000001,2.8699951171875,0.012371201557094924
