,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PT_unscaled,PT_monthly,isPartial,scale,PT,Stock_Price_Change,Stock_Price_Change_Percent
131,2019-06-18,8,0.03238622493461203,-0.05108948322987705,PT,4.340000152587891,4.539999961853027,4.050000190734863,4.389999866485596,4.389999866485596,229500,82,83.0,,0.83,68.06,-0.039999961853027344,-0.00873361627060032
132,2019-06-19,7,0.03151438535309503,-0.026920074299405017,PT,4.389999866485596,4.400000095367432,4.019999980926514,4.099999904632568,4.099999904632568,228100,82,83.0,,0.83,68.06,-0.1399998664855957,-0.03083697525593232
133,2019-06-20,2,0.027155187445510025,-0.1383240656209368,PT,4.050000190734863,4.210000038146973,2.619999885559082,2.799999952316284,2.799999952316284,311600,81,83.0,,0.83,67.22999999999999,-0.19000005722045898,-0.04318183025052702
134,2019-06-21,1,0.026283347863993025,-0.032105820785308326,PT,2.8399999141693115,3.2300000190734863,2.799999952316284,3.150000095367432,3.150000095367432,258300,78,83.0,,0.83,64.74,-0.9800000190734863,-0.23277909980847233
135,2019-06-24,1,0.026283347863993025,0.0,PT,3.0999999046325684,3.0999999046325684,2.799999952316284,3.0199999809265137,3.0199999809265137,227300,79,83.0,,0.83,65.57,-0.13000011444091797,-0.04024771321153364
136,2019-06-25,1,0.026283347863993025,0.0,PT,3.049999952316284,3.200000047683716,2.819999933242798,2.8399999141693115,2.8399999141693115,157700,87,83.0,,0.83,72.21,0.10000014305114746,0.03225811165403902
137,2019-06-28,1,0.026283347863993025,0.0,PT,3.0,3.109999895095825,2.880000114440918,2.970000028610229,2.970000028610229,203100,77,83.0,,0.83,63.91,-0.09000015258789062,-0.02812504726461995
138,2019-07-01,1,0.026283347863993025,0.0,PT,2.940000057220459,3.259999990463257,2.940000057220459,3.190000057220459,3.190000057220459,186000,62,83.0,False,0.83,51.46,0.15000009536743164,0.04823154354569836
139,2019-07-02,1,0.026283347863993025,0.0,PT,3.1700000762939453,3.640000104904175,3.140000104904175,3.5799999237060547,3.5799999237060547,316700,67,83.0,,0.83,55.61,0.38000011444091797,0.11656445262348569
140,2019-07-03,1,0.026283347863993025,0.0,PT,3.5199999809265137,3.609999895095825,3.25,3.25,3.25,164500,65,83.0,,0.83,53.95,-0.03000020980834961,-0.00824181564388704
141,2019-07-05,1,0.026283347863993025,0.0,PT,3.200000047683716,3.400000095367432,2.9800000190734863,3.25,3.25,168400,51,83.0,,0.83,42.33,-0.2099997997283931,-0.0581716913658854
142,2019-07-08,38,0.05854141238012206,1.025733852233988,PT,3.150000095367432,3.7699999809265137,3.150000095367432,3.569999933242798,3.569999933242798,244300,66,83.0,,0.83,54.78,0.3699998855590816,0.10882349270025427
143,2019-07-09,-7,0.019308631211857018,-0.6701714149552475,PT,3.559999942779541,3.849999904632568,3.539999961853028,3.7799999713897705,3.7799999713897705,242600,65,83.0,,0.83,53.95,0.07999992370605424,0.021220139021431272
144,2019-07-10,4,0.02889886660854403,0.4966812660857003,PT,3.799999952316284,4.130000114440918,3.799999952316284,3.9700000286102295,3.9700000286102295,326300,63,83.0,,0.83,52.29,0.28000020980835005,0.07272732902445944
145,2019-07-11,2,0.027155187445510025,-0.06033728542552874,PT,4.0,4.320000171661377,3.829999923706055,3.849999904632568,3.849999904632568,322300,66,83.0,,0.83,54.78,0.19000005722045898,0.046004855195065586
146,2019-07-12,5,0.02977070619006103,0.09631746235592531,PT,3.950000047683716,4.059999942779541,3.3299999237060547,3.740000009536743,3.740000009536743,184100,66,83.0,,0.83,54.78,-0.26000022888183594,-0.06018523577554524
147,2019-07-15,2,0.027155187445510025,-0.32504821548529705,PT,3.700000047683716,3.920000076293945,3.549999952316284,3.5999999046325684,3.5999999046325684,165900,100,83.0,,0.83,83.0,-0.13999986648559615,-0.03448272622135806
148,2019-07-16,8,0.03238622493461203,0.1926349247118504,PT,3.759999990463257,3.839999914169312,3.0199999809265137,3.039999961853028,3.039999961853028,167400,65,83.0,,0.83,53.95,-0.0800001621246329,-0.020408204226431303
149,2019-07-17,1,0.026283347863993025,-0.18844052009583545,PT,3.059999942779541,3.0899999141693115,2.7699999809265137,2.8399999141693115,2.8399999141693115,224800,64,83.0,,0.83,53.12,-0.7500000000000004,-0.1953125043655748
150,2019-07-18,53,0.07161900610287707,1.7248814144027595,PT,2.8399999141693115,2.950000047683716,2.5999999046325684,2.720000028610229,2.720000028610229,208800,64,83.0,,0.83,53.12,-0.1399998664855957,-0.045307401415650816
151,2019-07-19,10,0.03412990409764603,-0.5234518606887653,PT,2.700000047683716,3.059999942779541,2.690000057220459,2.9600000381469727,2.9600000381469727,236100,59,83.0,,0.83,48.97,0.1099998950958252,0.0372880994297593
152,2019-07-22,1,0.026283347863993025,0.0,PT,2.940000057220459,3.299999952316284,2.9100000858306885,3.130000114440918,3.130000114440918,213200,72,83.0,,0.83,59.76,0.24000000953674316,0.07843137713222958
153,2019-07-23,7,0.03151438535309503,0.19902477858493395,PT,3.190000057220459,3.299999952316284,3.0299999713897705,3.039999961853028,3.039999961853028,200600,67,83.0,,0.83,55.61,0.0,0.0
154,2019-07-24,3,0.02802702702702703,-0.11065925249674935,PT,3.0799999237060547,3.1700000762939453,2.799999952316284,3.0799999237060547,3.0799999237060547,189400,98,83.0,,0.83,81.33999999999999,-0.12999987602233887,-0.03939390239417773
155,2019-07-25,8,0.03238622493461203,0.155535508756649,PT,3.109999895095825,3.299999952316284,3.0799999237060547,3.2799999713897705,3.2799999713897705,228900,58,83.0,,0.83,48.14,0.12999987602233887,0.041009423625731234
156,2019-07-26,11,0.03500174367916303,0.08076022289821516,PT,3.240000009536743,3.5299999713897705,3.1700000762939453,3.4200000762939453,3.4200000762939453,241800,63,83.0,,0.83,52.29,0.23000001907348633,0.06969697648390816
157,2019-07-29,3,0.02802702702702703,-0.2879482579130397,PT,3.380000114440918,3.7899999618530273,3.380000114440918,3.700000047683716,3.700000047683716,263800,60,83.0,,0.83,49.8,0.25999999046325684,0.07365438883017728
158,2019-07-30,44,0.06377244986922406,1.275391171804523,PT,3.700000047683716,4.050000190734863,3.660000085830689,3.930000066757202,3.930000066757202,269500,68,83.0,,0.83,56.44,0.26000022888183594,0.06860164419492909
159,2019-07-31,1,0.026283347863993025,-0.5878573283935089,PT,3.900000095367432,4.199999809265137,3.829999923706055,3.849999904632568,3.849999904632568,173000,66,83.0,,0.83,54.78,0.14999961853027344,0.037036941102725374
160,2019-08-01,9,0.03325806451612903,0.2653663714465784,PT,3.700000047683716,3.890000104904175,3.5799999237060547,3.75,3.75,166900,83,79.0,False,0.79,65.57000000000001,-0.3099997043609619,-0.07380945677119011
161,2019-08-02,18,0.04110462074978204,0.235929430885784,PT,3.619999885559082,4.039999961853027,3.390000104904175,3.450000047683716,3.450000047683716,209600,73,79.0,,0.79,57.67,0.14999985694885254,0.03856037349709718
162,2019-08-06,1,0.026283347863993025,-0.43276196210510476,PT,3.400000095367432,3.5,3.200000047683716,3.400000095367432,3.400000095367432,199600,83,79.0,,0.79,65.57000000000001,-0.5399999618530273,-0.13366335815640584
163,2019-08-07,1,0.026283347863993025,0.0,PT,3.390000104904175,3.660000085830689,3.289999961853028,3.430000066757202,3.430000066757202,173800,81,79.0,,0.79,63.99,0.16000008583068892,0.04571431023733963
164,2019-08-08,31,0.05243853530950305,0.9951238929246691,PT,3.390000104904175,3.640000104904175,3.390000104904175,3.549999952316284,3.549999952316284,209600,81,79.0,,0.79,63.99,-0.019999980926514116,-0.005464475534834534
165,2019-08-09,14,0.037617262423714035,-0.28264086321844817,PT,3.539999961853028,3.7799999713897705,3.5,3.7200000286102295,3.7200000286102295,201400,76,79.0,,0.79,60.040000000000006,0.1399998664855957,0.03846150067330312
166,2019-08-12,2,0.027155187445510025,-0.2781189885739449,PT,3.609999895095825,3.920000076293945,3.5899999141693115,3.799999952316284,3.799999952316284,284200,83,79.0,,0.79,65.57000000000001,0.14000010490417436,0.037037065069791986
167,2019-08-14,10,0.03412990409764603,0.25684656628246705,PT,4.0,4.489999771118164,3.900000095367432,4.159999847412109,4.159999847412109,267000,86,79.0,,0.79,67.94,0.5699996948242192,0.14540808258430182
168,2019-08-19,15,0.038489102005231035,0.3318550698404077,PT,4.079999923706055,4.199999809265137,3.5,3.5999999046325684,3.5999999046325684,243100,83,79.0,,0.79,65.57000000000001,-0.28999996185302734,-0.06458796807038758
169,2019-08-20,16,0.03936094158674804,0.022651595804924707,PT,3.619999885559082,3.7899999618530273,3.2699999809265137,3.3399999141693115,3.3399999141693115,258500,83,79.0,,0.79,65.57000000000001,-0.4099998474121094,-0.097619015721776
170,2019-08-21,-4,0.021924149956408023,-0.4429973198662148,PT,3.2699999809265137,3.5999999046325684,3.2699999809265137,3.319999933242798,3.319999933242798,248100,96,79.0,,0.79,75.84,-0.19000005722045898,-0.05013194172370472
171,2019-08-22,5,0.02977070619006103,0.3578955740247345,PT,3.390000104904175,3.4100000858306885,3.190000057220459,3.2799999713897705,3.2799999713897705,231600,84,79.0,,0.79,66.36,-0.18999981880187988,-0.05277772884309895
172,2019-08-23,-4,0.021924149956408023,-0.26356634550619384,PT,3.319999933242798,3.5199999809265137,3.069999933242798,3.0799999237060547,3.0799999237060547,251700,75,79.0,,0.79,59.25,0.1099998950958252,0.03225803294049734
173,2019-08-26,2,0.027155187445510025,0.0,PT,3.0799999237060547,3.0799999237060547,2.5999999046325684,2.740000009536743,2.740000009536743,209100,80,79.0,,0.79,63.2,-0.440000057220459,-0.12500001693313778
174,2019-08-27,9,0.03325806451612903,0.2247407454971586,PT,2.740000009536743,3.039999961853028,2.740000009536743,3.0299999713897705,3.0299999713897705,283100,81,79.0,,0.79,63.99,-0.0399999618530269,-0.01298700092333005
175,2019-08-28,7,0.03151438535309503,-0.052428762419063024,PT,2.990000009536743,3.430000066757202,2.990000009536743,3.3299999237060547,3.3299999237060547,315100,94,79.0,,0.79,74.26,0.39000010490417436,0.12828950980198384
176,2019-08-29,1,0.026283347863993025,-0.16598887874512414,PT,3.289999961853028,3.470000028610229,2.9200000762939453,3.119999885559082,3.119999885559082,327900,82,79.0,,0.79,64.78,0.0399999618530269,0.011661796231637878
177,2019-08-30,9,0.03325806451612903,0.2653663714465784,PT,3.0899999141693115,3.2799999713897705,3.009999990463257,3.119999885559082,3.119999885559082,271100,68,79.0,,0.79,53.72,-0.19000005722045854,-0.05475505926625468
178,2019-09-03,1,0.026283347863993025,-0.22990267453444713,PT,2.990000009536743,3.0899999141693115,2.700000047683716,2.869999885559082,2.869999885559082,197200,84,85.0,,0.85,71.39999999999999,-0.19000005722045898,-0.057926847218829125
179,2019-09-04,1,0.026283347863993025,0.0,PT,2.789999961853028,3.0999999046325684,2.789999961853028,2.930000066757202,2.930000066757202,167100,87,85.0,,0.85,73.95,0.009999990463256836,0.00323624295826086
180,2019-09-05,10,0.03412990409764603,0.2985371678774007,PT,2.890000104904175,3.2699999809265137,2.890000104904175,3.1600000858306885,3.1600000858306885,254700,74,85.0,,0.85,62.9,0.1700000762939453,0.054838735975411224
181,2019-09-06,5,0.02977070619006103,-0.1277237080746928,PT,3.0199999809265137,3.369999885559082,2.890000104904175,3.0199999809265137,3.0199999809265137,254500,73,85.0,,0.85,62.05,0.09999990463256836,0.030581010769374473
182,2019-09-09,5,0.02977070619006103,0.0,PT,2.990000009536743,3.240000009536743,2.880000114440918,2.970000028610229,2.970000028610229,166600,84,85.0,,0.85,71.39999999999999,-0.12999987602233887,-0.03857563217714233
183,2019-09-11,7,0.03151438535309503,0.058570299001376336,PT,2.799999952316284,2.9100000858306885,2.7300000190734863,2.7799999713897705,2.7799999713897705,162200,86,85.0,,0.85,73.1,-0.3299999237060547,-0.10185182800454318
184,2019-09-12,2,0.027155187445510025,-0.1383240656209368,PT,2.7699999809265137,3.0,2.5999999046325684,2.680000066757202,2.680000066757202,150300,95,85.0,,0.85,80.75,0.08999991416931152,0.03092780464424627
185,2019-09-13,13,0.036745422842197034,0.35316402863839214,PT,2.650000095367432,2.759999990463257,2.569999933242798,2.700000047683716,2.700000047683716,153200,74,85.0,,0.85,62.9,-0.24000000953674316,-0.08000000317891443
186,2019-09-16,9,0.03325806451612903,0.2653663714465784,PT,2.650000095367432,2.9600000381469727,2.650000095367432,2.8299999237060547,2.8299999237060547,144600,75,85.0,,0.85,63.75,0.20000004768371582,0.0724637856430379
187,2019-09-17,7,0.03151438535309503,-0.052428762419063024,PT,2.789999961853028,2.950000047683716,2.630000114440918,2.640000104904175,2.640000104904175,156200,76,85.0,,0.85,64.6,-0.009999990463256836,-0.0033783751129669026
188,2019-09-18,8,0.03238622493461203,0.027664813124187226,PT,2.5999999046325684,2.5999999046325684,2.430000066757202,2.539999961853028,2.539999961853028,118800,87,85.0,,0.85,73.95,-0.35000014305114746,-0.1186441143707645
189,2019-09-19,1,0.026283347863993025,-0.18844052009583545,PT,2.5299999713897705,2.6600000858306885,2.2100000381469727,2.440000057220459,2.440000057220459,200200,100,85.0,,0.85,85.0,0.06000018119812012,0.023076993614966845
190,2019-09-20,22,0.044591979075850045,0.6965867250472684,PT,2.450000047683716,2.559999942779541,2.140000104904175,2.289999961853028,2.289999961853028,236300,86,85.0,,0.85,73.1,-0.10000014305114746,-0.03759403752797941
191,2019-09-23,22,0.044591979075850045,0.3768810401916709,PT,2.3399999141693115,2.75,2.1700000762939453,2.2799999713897705,2.2799999713897705,192700,88,85.0,,0.85,74.8,0.19000005722045898,0.07421877401066057
192,2019-09-24,2,0.027155187445510025,-0.3910297769175123,PT,2.25,2.25,1.350000023841858,1.6299999952316284,1.6299999952316284,513200,87,85.0,,0.85,73.95,-0.5,-0.18181818181818177
193,2019-09-25,9,0.03325806451612903,0.2247407454971586,PT,1.399999976158142,1.6299999952316284,1.2599999904632568,1.3799999952316284,1.3799999952316284,376500,73,85.0,,0.85,62.05,-0.6200000047683716,-0.27555555767483186
194,2019-09-26,15,0.038489102005231035,0.15728628725718918,PT,1.399999976158142,1.440000057220459,1.3300000429153442,1.3700000047683716,1.3700000047683716,183200,79,85.0,,0.85,67.14999999999999,-0.18999993801116943,-0.11656437948895193
195,2019-09-27,3,0.02802702702702703,-0.2718191496590934,PT,1.340000033378601,1.3700000047683716,1.25,1.2899999618530271,1.2899999618530271,235600,73,85.0,,0.85,62.05,-0.0700000524520874,-0.048611145604538386
196,2019-09-30,5,0.02977070619006103,-0.10485752483812616,PT,1.2899999618530271,1.2899999618530271,1.100000023841858,1.159999966621399,1.159999966621399,159100,77,85.0,,0.85,65.45,-0.08000004291534446,-0.058394191705765874
197,2019-10-02,1,0.026283347863993025,-0.1171405980027529,PT,1.3899999856948853,1.409999966621399,1.25,1.3300000429153442,1.3300000429153442,133000,80,79.0,,0.79,63.2,0.1200000047683718,0.09302326226118418
198,2019-10-03,11,0.03500174367916303,0.331707964308223,PT,1.3200000524520874,1.440000057220459,1.25,1.2899999618530271,1.2899999618530271,127800,87,79.0,,0.79,68.73,0.03000009059906006,0.021276660503010802
199,2019-10-04,5,0.02977070619006103,-0.14945076842603422,PT,1.2799999713897705,1.3600000143051147,1.2100000381469729,1.2899999618530271,1.2899999618530271,120900,77,79.0,,0.79,60.830000000000005,-0.08000004291534424,-0.055555583150297405
200,2019-10-07,16,0.03936094158674804,0.3221366445075702,PT,1.2799999713897705,1.4900000095367432,1.25,1.4199999570846558,1.4199999570846558,214600,77,79.0,,0.79,60.830000000000005,0.12999999523162842,0.09558823078252043
201,2019-10-08,16,0.03936094158674804,0.0,PT,1.4199999570846558,1.4900000095367432,1.2200000286102295,1.2999999523162842,1.2999999523162842,109800,88,79.0,,0.79,69.52000000000001,0.0,0.0
202,2019-10-09,3,0.02802702702702703,-0.2879482579130397,PT,1.2999999523162842,1.350000023841858,1.25,1.3300000429153442,1.3300000429153442,128900,77,79.0,,0.79,60.830000000000005,-0.13999998569488525,-0.09395972134148689
203,2019-10-10,1,0.026283347863993025,-0.062214203502659715,PT,1.3200000524520874,1.3899999856948853,1.2000000476837158,1.309999942779541,1.309999942779541,150400,80,79.0,,0.79,63.2,0.039999961853027344,0.029629600849335302
204,2019-10-11,8,0.03238622493461203,0.23219557501575605,PT,1.2899999618530271,1.3899999856948853,1.1200000047683716,1.2599999904632568,1.2599999904632568,141800,74,79.0,,0.79,58.46,0.0,0.0
205,2019-10-14,5,0.02977070619006103,0.062214203502659604,PT,1.2799999713897705,1.3799999952316284,1.2300000190734863,1.3200000524520874,1.3200000524520874,116200,76,79.0,,0.79,60.040000000000006,-0.009999990463256836,-0.007194237817389371
206,2019-10-15,26,0.04807933740191805,0.6149881395144521,PT,1.309999942779541,1.4500000476837158,1.2899999618530271,1.3799999952316284,1.3799999952316284,178300,82,79.0,,0.79,64.78,0.0700000524520874,0.050724675865189583
207,2019-10-16,3,0.02802702702702703,-0.41706711153825227,PT,1.3700000047683716,1.4600000381469729,1.2100000381469729,1.2300000190734863,1.2300000190734863,141200,81,79.0,,0.79,63.99,0.009999990463257058,0.006896544920278691
208,2019-10-17,1,0.026283347863993025,-0.062214203502659715,PT,1.2300000190734863,1.3600000143051147,1.2300000190734863,1.2999999523162842,1.2999999523162842,121300,89,79.0,,0.79,70.31,-0.10000002384185813,-0.06849316522537752
209,2019-10-18,6,0.03064254577157803,0.16585398215411162,PT,1.25,1.340000033378601,1.190000057220459,1.25,1.25,81800,75,79.0,,0.79,59.25,-0.019999980926513672,-0.014705868173635728
210,2019-10-21,1,0.026283347863993025,-0.18844052009583545,PT,1.2300000190734863,1.3200000524520874,1.159999966621399,1.2599999904632568,1.2599999904632568,131100,76,79.0,,0.79,60.040000000000006,-0.019999980926513672,-0.014925358528601551
211,2019-10-22,2,0.027155187445510025,0.033170796430822325,PT,1.2599999904632568,1.350000023841858,1.2200000286102295,1.2699999809265137,1.2699999809265137,142400,86,79.0,,0.79,67.94,0.029999971389770508,0.022727250149756628
212,2019-10-23,23,0.045463818657367046,0.6742222364914761,PT,1.2599999904632568,1.2999999523162842,1.1299999952316284,1.2100000381469729,1.2100000381469729,112600,80,79.0,,0.79,63.2,-0.05000007152557373,-0.037037089364844955
213,2019-10-24,26,0.04807933740191805,0.05752967572439438,PT,1.2000000476837158,1.2100000381469729,0.9700000286102296,1.090000033378601,1.090000033378601,285200,86,79.0,,0.79,67.94,-0.0899999141693113,-0.06923070574652967
214,2019-10-25,7,0.03151438535309503,-0.3445337008359476,PT,1.0800000429153442,1.2000000476837158,0.9800000190734864,1.090000033378601,1.090000033378601,153600,78,79.0,,0.79,61.620000000000005,-0.009999990463257058,-0.008264454667762933
215,2019-10-28,9,0.03325806451612903,0.11714059800275267,PT,1.0800000429153442,1.090000033378601,0.9300000071525574,1.0099999904632568,1.0099999904632568,116300,89,79.0,,0.79,70.31,-0.11000001430511475,-0.09166667494508918
216,2019-10-29,9,0.03325806451612903,0.0,PT,1.0299999713897705,1.100000023841858,0.9700000286102296,1.0399999618530271,1.0399999618530271,133800,91,79.0,,0.79,71.89,0.009999990463256836,0.009174302896359121
217,2019-10-30,10,0.03412990409764603,0.026214381209531457,PT,1.0299999713897705,1.090000033378601,0.949999988079071,1.0099999904632568,1.0099999904632568,98200,90,79.0,,0.79,71.10000000000001,-0.009999990463256836,-0.009090900224102638
218,2019-10-31,10,0.03412990409764603,0.0,PT,0.949999988079071,1.0099999904632568,0.8299999833106995,0.9399999976158142,0.9399999976158142,177000,76,79.0,,0.79,60.040000000000006,-0.08000004291534424,-0.0733945325371903
219,2019-11-01,1,0.026283347863993025,-0.22990267453444713,PT,0.8899999856948853,1.0,0.8700000047683716,0.9900000095367432,0.9900000095367432,81700,89,75.0,False,0.75,66.75,-0.009999990463256836,-0.009900980750178201
220,2019-11-04,3,0.02802702702702703,-0.058570299001376336,PT,0.9700000286102296,1.0199999809265137,0.9100000262260436,0.949999988079071,0.949999988079071,102800,83,75.0,,0.75,62.25,0.019999980926513672,0.019999980926513672
221,2019-11-05,28,0.04982301656495205,0.7776775437832455,PT,0.949999988079071,0.949999988079071,0.8600000143051147,0.8700000047683716,0.8700000047683716,117300,99,75.0,,0.75,74.25,-0.06999999284744263,-0.06862744525137965
222,2019-11-06,9,0.03325806451612903,-0.3324758954975764,PT,0.949999988079071,0.949999988079071,0.800000011920929,0.8700000047683716,0.8700000047683716,85100,100,75.0,,0.75,75.0,0.0,0.0
223,2019-11-07,12,0.035873583260680034,0.07864314362859459,PT,0.8700000047683716,0.8700000047683716,0.7699999809265137,0.7699999809265137,0.7699999809265137,94500,86,75.0,,0.75,64.5,-0.07999998331069946,-0.08421050980480738
224,2019-11-08,1,0.026283347863993025,-0.26733419204316233,PT,0.7699999809265137,0.8199999928474426,0.699999988079071,0.7799999713897705,0.7799999713897705,215900,78,75.0,,0.75,58.5,-0.050000011920928955,-0.057471277755039685
225,2019-11-11,3,0.02802702702702703,-0.3835311714959633,PT,0.7699999809265137,0.8399999737739563,0.7300000190734863,0.7900000214576721,0.7900000214576721,101300,77,75.0,,0.75,57.75,0.019999980926513672,0.024390220854836775
226,2019-11-12,3,0.02802702702702703,0.0,PT,0.8199999928474426,0.8199999928474426,0.6700000166893005,0.699999988079071,0.699999988079071,102300,84,75.0,,0.75,63.0,-0.019999980926513672,-0.023809501846360326
227,2019-11-13,2,0.027155187445510025,-0.031107101751329913,PT,0.6800000071525574,0.7099999785423279,0.5199999809265137,0.6399999856948853,0.6399999856948853,255800,89,75.0,,0.75,66.75,-0.11000001430511475,-0.13414636007878566
228,2019-11-14,8,0.03238622493461203,0.1926349247118504,PT,0.6399999856948853,0.6399999856948853,0.5299999713897705,0.550000011920929,0.550000011920929,105300,83,75.0,,0.75,62.25,-0.06999999284744263,-0.09859154220139099
229,2019-11-15,15,0.038489102005231035,0.18844052009583545,PT,0.5600000023841858,0.5899999737739563,0.5,0.5099999904632568,0.5099999904632568,118500,79,75.0,,0.75,59.25,-0.050000011920928955,-0.07812502037268176
230,2019-11-18,5,0.02977070619006103,0.030168642712764315,PT,0.5299999713897705,0.5299999713897705,0.4000000059604645,0.4799999892711639,0.4799999892711639,129900,81,75.0,,0.75,60.75,-0.06000000238418579,-0.10169492381566325
231,2019-11-19,7,0.03151438535309503,0.058570299001376336,PT,0.4799999892711639,0.5,0.4300000071525574,0.4699999988079071,0.4699999988079071,118800,87,75.0,,0.75,65.25,-0.029999971389770508,-0.056603722658898126
232,2019-11-20,5,0.02977070619006103,-0.055329626248374675,PT,0.4399999976158142,0.5099999904632568,0.4399999976158142,0.5,0.5,152400,80,75.0,,0.75,60.0,0.009999990463256836,0.019999980926513672
233,2019-11-21,1,0.026283347863993025,-0.1171405980027529,PT,0.5299999713897705,0.550000011920929,0.4900000095367431,0.5299999713897705,0.5299999713897705,168800,82,75.0,,0.75,61.5,0.04000002145767212,0.07843141608951454
234,2019-11-22,14,0.037617262423714035,0.43122035360069,PT,0.5600000023841858,0.6899999976158142,0.5,0.6399999856948853,0.6399999856948853,154200,79,75.0,,0.75,59.25,0.13999998569488525,0.2545454230190316
235,2019-11-25,45,0.06464428945074106,0.7184740538160244,PT,0.6000000238418579,0.8799999952316284,0.6000000238418579,0.7599999904632568,0.7599999904632568,385000,79,75.0,,0.75,59.25,0.1899999976158142,0.27536231633670893
236,2019-11-26,2,0.027155187445510025,-0.579929059840587,PT,0.8299999833106995,0.9800000190734864,0.800000011920929,0.9100000262260436,0.9100000262260436,351900,80,75.0,,0.75,60.0,0.10000002384185802,0.11363639134513481
237,2019-11-27,1,0.026283347863993025,-0.032105820785308326,PT,0.9100000262260436,0.9800000190734864,0.8999999761581421,0.8999999761581421,0.8999999761581421,139700,75,75.0,,0.75,56.25,0.0,0.0
238,2019-11-29,1,0.026283347863993025,0.0,PT,0.8999999761581421,1.8899999856948853,0.8999999761581421,1.2899999618530271,1.2899999618530271,4331300,57,75.0,,0.75,42.75,0.9099999666213988,0.928571376439087
239,2019-12-02,25,0.04720749782040105,0.7384338780620927,PT,1.350000023841858,1.4600000381469729,1.0,1.2300000190734863,1.2300000190734863,940500,80,69.0,,0.69,55.2,-0.4299999475479124,-0.22751320148281207
240,2019-12-03,17,0.04023278116826504,-0.14774595083753483,PT,1.059999942779541,1.190000057220459,1.059999942779541,1.1100000143051147,1.1100000143051147,162100,100,69.0,,0.69,69.0,-0.2699999809265139,-0.18493148895338174
241,2019-12-04,9,0.03325806451612903,-0.1733590482588251,PT,1.1100000143051147,1.1100000143051147,1.0,1.0700000524520874,1.0700000524520874,161600,81,69.0,,0.69,55.88999999999999,-0.08000004291534424,-0.0672269235870494
242,2019-12-05,32,0.05331037489102005,0.6029307678192255,PT,0.9300000071525574,1.0399999618530271,0.9300000071525574,0.9300000071525574,0.9300000071525574,149000,83,69.0,,0.69,57.27,-0.07000005245208762,-0.0630631095044708
243,2019-12-06,2,0.027155187445510025,-0.49062096259832866,PT,0.9300000071525574,0.9300000071525574,0.8500000238418579,0.8999999761581421,0.8999999761581421,154100,75,69.0,,0.69,51.74999999999999,-0.10999995470046975,-0.105769191091581
244,2019-12-09,7,0.03151438535309503,-0.16223607666813444,PT,0.8999999761581421,0.9399999976158142,0.8299999833106995,0.8299999833106995,0.8299999833106995,98400,69,69.0,,0.69,47.61,0.009999990463256836,0.010752677834782398
245,2019-12-10,1,0.026283347863993025,-0.16598887874512414,PT,0.8500000238418579,1.0499999523162842,0.8299999833106995,1.0399999618530271,1.0399999618530271,172200,75,69.0,,0.69,51.74999999999999,0.10999995470046997,0.11702122870156417
246,2019-12-11,19,0.041976460331299044,0.5970743357548016,PT,1.0700000524520874,1.1200000047683716,0.9900000095367432,1.1100000143051147,1.1100000143051147,250600,79,69.0,,0.69,54.51,0.0700000524520874,0.06666671964857551
247,2019-12-12,2,0.027155187445510025,-0.35308534280432846,PT,1.2999999523162842,1.3200000524520874,0.8999999761581421,0.9900000095367432,0.9900000095367432,1734400,79,69.0,,0.69,54.51,0.20000004768371582,0.17857147038591137
248,2019-12-13,4,0.02889886660854403,0.06421164157061687,PT,0.949999988079071,1.0,0.8700000047683716,0.8700000047683716,0.8700000047683716,395900,75,69.0,,0.69,51.74999999999999,-0.3200000524520874,-0.24242427252759713
249,2019-12-16,32,0.05331037489102005,1.0282946893554912,PT,0.8700000047683716,0.8999999761581421,0.75,0.8600000143051147,0.8600000143051147,388800,75,69.0,,0.69,51.74999999999999,-0.10000002384185791,-0.10000002384185791
250,2019-12-17,9,0.03325806451612903,-0.3761427379920519,PT,0.8500000238418579,0.8799999952316284,0.75,0.800000011920929,0.800000011920929,239400,73,69.0,,0.69,50.37,-0.019999980926513672,-0.02222220161814692
251,2019-12-18,17,0.04023278116826504,0.20971504967625254,PT,0.7900000214576721,0.8199999928474426,0.7400000095367432,0.7400000095367432,0.7400000095367432,143000,73,69.0,,0.69,50.37,-0.06000000238418579,-0.06818182126057049
252,2019-12-19,4,0.02889886660854403,-0.2817084534205907,PT,0.7400000095367432,0.8199999928474426,0.7300000190734863,0.7599999904632568,0.7599999904632568,271800,75,69.0,,0.69,51.74999999999999,0.0,0.0
253,2019-12-23,5,0.02977070619006103,0.062214203502659604,PT,0.8600000143051147,1.159999966621399,0.8600000143051147,1.0700000524520874,1.0700000524520874,834500,69,69.0,,0.69,47.61,0.3399999737739563,0.41463411797518357
254,2019-12-24,13,0.036745422842197034,0.23428119600550557,PT,1.1399999856948853,1.2000000476837158,1.0099999904632568,1.0800000429153442,1.0800000429153442,531600,62,69.0,,0.69,42.78,0.040000081062316895,0.034482829494228984
255,2019-12-27,3,0.02802702702702703,0.032105820785308437,PT,2.75,2.9200000762939453,2.0199999809265137,2.130000114440918,2.130000114440918,29517500,71,69.0,,0.69,48.99,1.7200000286102295,1.4333333002196431
