,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BL_unscaled,BL_monthly,isPartial,scale,BL,Stock_Price_Change,Stock_Price_Change_Percent
127,2019-09-13,4,0.0026305233980107616,-0.7073803348266918,BL,51.810001373291016,51.810001373291016,48.209999084472656,48.619998931884766,48.619998931884766,800300,83,52.0,,0.52,43.16,-0.3699989318847656,-0.00709081889077845
128,2019-09-16,8,0.0032827327572150663,0.05226571891496379,BL,48.20000076293945,50.09000015258789,47.79999923706055,49.4900016784668,49.4900016784668,709000,81,52.0,,0.52,42.120000000000005,-1.720001220703125,-0.033198246962213296
129,2019-09-17,5,0.0027935757378118376,-0.1490090895544629,BL,49.75,50.834999084472656,49.14300155639648,50.630001068115234,50.630001068115234,736700,95,52.0,,0.52,49.4,0.7449989318847656,0.014873206820029905
130,2019-09-18,3,0.002467471058209685,-0.11673378859510897,BL,50.380001068115234,50.58000183105469,48.77999877929688,50.27000045776367,50.27000045776367,1006400,75,52.0,,0.52,39.0,-0.25499725341796875,-0.005016175037088844
131,2019-09-19,12,0.003934942116419371,0.5947267560959495,BL,49.810001373291016,51.43000030517578,49.709999084472656,49.84000015258789,49.84000015258789,575100,94,52.0,,0.52,48.88,0.8499984741210938,0.016805030513051822
132,2019-09-20,10,0.0036088374368172184,-0.0828740728463101,BL,49.90999984741211,50.59999847412109,48.20500183105469,48.619998931884766,48.619998931884766,1032900,83,52.0,,0.52,43.16,-0.8300018310546946,-0.016138476105961974
133,2019-09-23,18,0.004913256155225827,1.294449097692835,BL,48.630001068115234,48.81999969482422,47.43999862670898,47.97999954223633,47.97999954223633,590900,83,52.0,,0.52,43.16,-1.779998779296868,-0.03517784254889322
134,2019-09-24,17,0.004750203815424752,-0.033186207812033186,BL,48.06999969482422,48.13999938964844,46.63999938964844,47.40999984741211,47.40999984741211,620100,76,52.0,,0.52,39.52,-0.6800003051757812,-0.01392872407674095
135,2019-09-25,13,0.004097994456220447,-0.13730134212061929,BL,47.15999984741211,47.77999877929688,45.7400016784668,47.63999938964844,47.63999938964844,785000,78,52.0,,0.52,40.56,-0.3600006103515554,-0.007478201390026751
136,2019-09-26,9,0.0034457850970161423,-0.15915330442048292,BL,47.58000183105469,47.790000915527344,46.4900016784668,47.68000030517578,47.68000030517578,275500,98,52.0,,0.52,50.96,0.010002136230461645,0.00020933730611139012
137,2019-09-27,5,0.0027935757378118376,-0.18927743339800318,BL,47.83000183105469,49.04999923706055,46.41999816894531,47.02000045776367,47.02000045776367,497600,93,52.0,,0.52,48.36,1.2599983215332031,0.026365312772442806
138,2019-09-30,5,0.0027935757378118376,-0.1490090895544629,BL,47.380001068115234,48.16999816894531,46.665000915527344,47.810001373291016,47.810001373291016,403000,100,52.0,,0.52,52.0,-0.8800010681152344,-0.01794089871158111
139,2019-10-01,6,0.0029566280776129137,0.05836689429755437,BL,48.16999816894531,48.5,46.58000183105469,46.70000076293945,46.70000076293945,703500,83,52.0,False,0.52,43.16,0.3300018310546875,0.006850775245979435
140,2019-10-02,2,0.0023044187184086094,-0.22059229029945393,BL,46.619998931884766,46.810001373291016,45.310001373291016,46.150001525878906,46.150001525878906,742200,80,52.0,,0.52,41.6,-1.6899986267089844,-0.034845332509463645
141,2019-10-03,10,0.0036088374368172184,0.5660510861105212,BL,46.16999816894531,47.970001220703125,45.459999084472656,47.84999847412109,47.84999847412109,389500,79,52.0,,0.52,41.08,1.1599998474121094,0.024781025707766524
142,2019-10-04,11,0.0037718897766182945,0.04518140333438758,BL,48.0,48.58000183105469,46.7599983215332,47.5,47.5,643500,86,52.0,,0.52,44.72,0.6100006103515625,0.012716293408979507
143,2019-10-07,3,0.002467471058209685,0.07075638576381493,BL,47.810001373291016,48.27000045776367,47.18000030517578,47.79999923706055,47.79999923706055,566100,86,52.0,,0.52,44.72,-0.3100013732910156,-0.006381254870452602
144,2019-10-08,18,0.004913256155225827,0.9912112601599157,BL,47.369998931884766,47.58000183105469,46.369998931884766,46.77000045776367,46.77000045776367,321400,88,52.0,,0.52,45.760000000000005,-0.6899986267089844,-0.014294564329095705
145,2019-10-09,1,0.002141366378607533,-0.5641655328045665,BL,47.06999969482422,48.040000915527344,46.84000015258789,47.459999084472656,47.459999084472656,256700,83,52.0,,0.52,43.16,0.45999908447265625,0.009667908086805177
146,2019-10-10,6,0.0029566280776129137,0.3807203228508338,BL,47.43000030517578,47.70000076293945,46.18999862670898,46.5099983215332,46.5099983215332,291800,80,52.0,,0.52,41.6,-0.3400001525878906,-0.007077438511829737
147,2019-10-11,6,0.0029566280776129137,0.0,BL,47.20000076293945,48.7400016784668,47.02999877929688,47.83000183105469,47.83000183105469,425600,63,52.0,,0.52,32.76,1.0400009155273438,0.02180295385519937
148,2019-10-14,8,0.0032827327572150663,0.24793900700427707,BL,47.54999923706055,48.52000045776367,47.09000015258789,48.27999877929688,48.27999877929688,229700,73,52.0,,0.52,37.96,-0.220001220703125,-0.0045137712992801005
149,2019-10-15,5,0.0027935757378118376,-0.1490090895544629,BL,48.29999923706055,49.060001373291016,48.18000030517578,48.540000915527344,48.540000915527344,318700,80,52.0,,0.52,41.6,0.5400009155273438,0.011129449926477353
150,2019-10-16,4,0.0026305233980107616,-0.05836689429755437,BL,48.22999954223633,48.22999954223633,46.61000061035156,46.790000915527344,46.790000915527344,455900,100,52.0,,0.52,52.0,-0.8300018310546875,-0.016918096368145452
151,2019-10-17,4,0.0026305233980107616,0.0,BL,47.0,47.25,46.52999877929688,46.83000183105469,46.83000183105469,252700,98,52.0,,0.52,50.96,-0.9799995422363281,-0.020319294039762847
152,2019-10-18,14,0.004261046796021523,0.6198475175106923,BL,46.5099983215332,46.970001220703125,45.04999923706055,46.36000061035156,46.36000061035156,570100,88,52.0,,0.52,45.760000000000005,-0.279998779296875,-0.005925900090939185
153,2019-10-21,8,0.0032827327572150663,0.24793900700427707,BL,46.93000030517578,47.77000045776367,46.36000061035156,47.54999923706055,47.54999923706055,236300,87,52.0,,0.52,45.24,0.7999992370605469,0.0170321314939188
154,2019-10-22,8,0.0032827327572150663,0.0,BL,47.47999954223633,48.06999969482422,45.88999938964844,46.13999938964844,46.13999938964844,342900,86,52.0,,0.52,44.72,0.2999992370605469,0.00628007607673764
155,2019-10-23,6,0.0029566280776129137,-0.09933939303630868,BL,46.04999923706055,47.720001220703125,46.04999923706055,46.369998931884766,46.369998931884766,292000,91,52.0,,0.52,47.32,-0.34999847412109375,-0.007281016774351667
156,2019-10-24,5,0.0027935757378118376,-0.05514807257486354,BL,46.83000183105469,48.18999862670898,46.31499862670898,48.150001525878906,48.150001525878906,454900,76,52.0,,0.52,39.52,0.46999740600585227,0.009849065255303158
157,2019-10-25,5,0.0027935757378118376,0.0,BL,48.08000183105469,48.33000183105469,47.22999954223633,47.86000061035156,47.86000061035156,288700,90,52.0,,0.52,46.8,0.14000320434571023,0.0029052336238937215
158,2019-10-28,11,0.0037718897766182945,0.7614406457016676,BL,48.15999984741211,48.47999954223633,47.33000183105469,47.650001525878906,47.650001525878906,235300,86,52.0,,0.52,44.72,0.14999771118164062,0.003103614845825664
159,2019-10-29,6,0.0029566280776129137,-0.21614144296027327,BL,47.560001373291016,48.16999816894531,46.5099983215332,46.77999877929688,46.77999877929688,220900,85,52.0,,0.52,44.2,-0.3100013732910156,-0.006394417826281917
160,2019-10-30,21,0.005402413174629056,0.8272210886229527,BL,47.040000915527344,47.91999816894531,46.52999877929688,47.63999938964844,47.63999938964844,232700,86,52.0,,0.52,44.72,-0.25,-0.0051899524497215355
161,2019-10-31,7,0.0031196804174139898,-0.4225394621676275,BL,47.29999923706055,47.66999816894531,46.4900016784668,46.7400016784668,46.7400016784668,361600,70,52.0,,0.52,36.4,-0.25,-0.0052170285799805205
162,2019-11-01,8,0.0032827327572150663,0.05226571891496379,BL,47.0099983215332,47.52000045776367,46.0099983215332,46.7599983215332,46.7599983215332,330500,66,53.0,False,0.53,34.980000000000004,-0.14999771118164062,-0.003146585209633068
163,2019-11-04,5,0.0027935757378118376,-0.05514807257486354,BL,47.18999862670898,47.54999923706055,46.060001373291016,46.77999877929688,46.77999877929688,383800,81,53.0,,0.53,42.93,0.029998779296875,0.0006312874370348887
164,2019-11-05,8,0.0032827327572150663,0.17510068289266334,BL,47.15999984741211,47.36000061035156,46.22999954223633,47.22999954223633,47.22999954223633,394900,74,53.0,,0.53,39.22,-0.18999862670898438,-0.003995765084279901
165,2019-11-06,3,0.002467471058209685,-0.24834848259077147,BL,47.22999954223633,48.11000061035156,46.470001220703125,47.5,47.5,718900,69,53.0,,0.53,36.57,0.75,0.015836148444560383
166,2019-11-07,8,0.0032827327572150663,0.33040375338663863,BL,51.0099983215332,52.619998931884766,48.400001525878906,49.709999084472656,49.709999084472656,1201200,78,53.0,,0.53,41.34,4.509998321533203,0.09374346839153458
167,2019-11-08,5,0.0027935757378118376,-0.1490090895544629,BL,49.66999816894531,50.0,47.59000015258789,49.5,49.5,431300,69,53.0,,0.53,36.57,-2.6199989318847656,-0.04979093472191598
168,2019-11-11,4,0.0026305233980107616,-0.05836689429755437,BL,48.880001068115234,50.34999847412109,48.02999877929688,49.650001525878906,49.650001525878906,461900,76,53.0,,0.53,40.28,0.34999847412108664,0.006999969482421653
169,2019-11-12,4,0.0026305233980107616,0.0,BL,49.52999877929688,50.59000015258789,49.34000015258789,50.400001525878906,50.400001525878906,239300,76,53.0,,0.53,40.28,0.24000167846680398,0.004766667045484896
170,2019-11-13,8,0.0032827327572150663,0.24793900700427707,BL,50.02000045776367,50.560001373291016,49.20000076293945,50.470001220703125,50.470001220703125,559500,79,53.0,,0.53,41.870000000000005,-0.029998779296875,-0.0005929784385529935
171,2019-11-14,9,0.0034457850970161423,0.04966969651815423,BL,50.47999954223633,51.060001373291016,50.060001373291016,50.790000915527344,50.790000915527344,416800,72,53.0,,0.53,38.16,0.5,0.00988924023772153
172,2019-11-15,6,0.0029566280776129137,-0.14195807504850244,BL,51.09000015258789,52.624000549316406,50.77000045776367,52.459999084472656,52.459999084472656,465400,74,53.0,,0.53,39.22,1.5639991760253906,0.030630613669421214
173,2019-11-18,5,0.0027935757378118376,0.06198475175106921,BL,51.7599983215332,53.09999847412109,51.7599983215332,52.875,52.875,350900,76,53.0,,0.53,40.28,0.4759979248046804,0.00904526299475461
174,2019-11-19,3,0.002467471058209685,-0.11673378859510897,BL,52.900001525878906,53.400001525878906,52.22999954223633,53.09000015258789,53.09000015258789,316000,75,53.0,,0.53,39.75,0.3000030517578196,0.005649775148374614
175,2019-11-20,4,0.0026305233980107616,0.06608075067732777,BL,53.0,54.0,52.41999816894531,53.18999862670898,53.18999862670898,412300,74,53.0,,0.53,39.22,0.5999984741210938,0.011235926160607423
176,2019-11-21,8,0.0032827327572150663,0.24793900700427707,BL,53.04999923706055,53.970001220703125,52.56999969482422,52.70000076293945,52.70000076293945,269100,74,53.0,,0.53,39.22,-0.029998779296875,-0.0005555329499421502
177,2019-11-22,7,0.0031196804174139898,-0.04966969651815434,BL,52.59999847412109,53.25,52.34999847412109,52.9900016784668,52.9900016784668,271500,61,53.0,,0.53,32.33,-0.720001220703125,-0.013340767174689794
178,2019-11-25,12,0.003934942116419371,0.40856826008288105,BL,53.150001525878906,55.0,53.150001525878906,54.2400016784668,54.2400016784668,405100,78,53.0,,0.53,41.34,1.75,0.032863849765258246
179,2019-11-26,12,0.003934942116419371,0.0,BL,54.209999084472656,54.79999923706055,53.81999969482422,54.02000045776367,54.02000045776367,551900,81,53.0,,0.53,42.93,-0.20000076293945312,-0.003636377507990063
180,2019-11-27,8,0.0032827327572150663,-0.16574814569262009,BL,54.38999938964844,54.38999938964844,53.5,53.959999084472656,53.959999084472656,305200,84,53.0,,0.53,44.52,-0.4099998474121094,-0.0074817491445298145
181,2019-11-29,2,0.0023044187184086094,-0.22059229029945393,BL,53.77999877929688,54.15499877929688,53.34999847412109,53.81999969482422,53.81999969482422,129800,100,53.0,,0.53,53.0,-0.2350006103515554,-0.004320658448035974
182,2019-12-02,7,0.0031196804174139898,0.0,BL,53.38999938964844,53.630001068115234,51.55500030517578,52.45000076293945,52.45000076293945,562100,79,49.0,,0.49,38.71,-0.5249977111816477,-0.009694353670308797
183,2019-12-03,7,0.0031196804174139898,0.0,BL,51.459999084472656,52.10499954223633,50.84999847412109,52.08000183105469,52.08000183105469,399700,75,49.0,,0.49,36.75,-1.5250015258789062,-0.028435604987999352
184,2019-12-04,12,0.003934942116419371,0.2613285945748185,BL,52.61000061035156,52.61000061035156,51.5099983215332,52.20000076293945,52.20000076293945,421300,84,49.0,,0.49,41.16,0.5050010681152344,0.009691988725686107
185,2019-12-05,2,0.0023044187184086094,-0.41437036423155016,BL,52.119998931884766,52.65999984741211,51.459999084472656,52.52000045776367,52.52000045776367,230400,74,49.0,,0.49,36.26,0.049999237060546875,0.0009503751469395194
186,2019-12-06,4,0.0026305233980107616,0.1415127715276303,BL,52.38999938964844,52.922000885009766,51.775001525878906,51.90999984741211,51.90999984741211,378400,95,49.0,,0.49,46.55,0.26200103759765625,0.0049753330489332726
187,2019-12-09,10,0.0036088374368172184,0.6852965811315008,BL,51.86000061035156,52.30500030517578,51.54999923706055,51.7400016784668,51.7400016784668,210900,91,49.0,,0.49,44.59,-0.6170005798339844,-0.011658678234305997
188,2019-12-10,4,0.0026305233980107616,-0.2710884200063254,BL,51.060001373291016,52.0099983215332,51.040000915527344,51.31999969482422,51.31999969482422,427900,100,49.0,,0.49,49.0,-0.2950019836425781,-0.005640034067897481
189,2019-12-11,7,0.0031196804174139898,0.18595425525320763,BL,51.47999954223633,51.47999954223633,50.10499954223633,50.70000076293945,50.70000076293945,402400,82,49.0,,0.49,40.18,-0.529998779296875,-0.010190324868313727
190,2019-12-12,23,0.005728517854231208,0.8362515026394188,BL,50.459999084472656,51.150001525878906,48.93999862670898,49.0,49.0,372800,86,49.0,,0.49,42.14,-0.3299980163574219,-0.006410217934960882
191,2019-12-13,1,0.002141366378607533,-0.6261918993538838,BL,49.02999877929688,50.025001525878906,48.84999847412109,49.81999969482422,49.81999969482422,257900,77,49.0,,0.49,37.73,-1.125,-0.021994134241243635
192,2019-12-16,4,0.0026305233980107616,0.22843219371050028,BL,50.150001525878906,51.400001525878906,50.125,51.2599983215332,51.2599983215332,456200,86,49.0,,0.49,42.14,1.375,0.027486256033169454
193,2019-12-17,1,0.002141366378607533,-0.18595425525320775,BL,51.27000045776367,51.630001068115234,51.0,51.29999923706055,51.29999923706055,309600,87,49.0,,0.49,42.63,0.22999954223632812,0.00447469913246068
194,2019-12-18,7,0.0031196804174139898,0.45686438742100055,BL,51.52000045776367,52.130001068115234,51.470001220703125,51.59000015258789,51.59000015258789,391800,90,49.0,,0.49,44.1,0.5,0.009684291877901652
195,2019-12-19,19,0.005076308495026904,0.6271886269795643,BL,51.45000076293945,52.400001525878906,51.11000061035156,52.27999877929688,52.27999877929688,536500,77,49.0,,0.49,37.73,0.2700004577636719,0.005179367969144533
196,2019-12-20,5,0.0027935757378118376,-0.44968361545626834,BL,52.790000915527344,53.09999847412109,52.400001525878906,52.70000076293945,52.70000076293945,522200,85,49.0,,0.49,41.65,0.6999969482421804,0.013358719997297541
197,2019-12-23,2,0.0023044187184086094,-0.06608075067732755,BL,53.02000045776367,53.02000045776367,52.470001220703125,52.7400016784668,52.7400016784668,275100,81,49.0,,0.49,39.69,-0.07999801635741477,-0.0015065540236578467
198,2019-12-24,4,0.0026305233980107616,0.1415127715276303,BL,52.81999969482422,52.91999816894531,52.27000045776367,52.41999816894531,52.41999816894531,83900,99,49.0,,0.49,48.51,-0.10000228881835938,-0.0018861238769324329
199,2019-12-26,23,0.005728517854231208,1.0506040973559796,BL,52.47999954223633,53.18000030517578,52.47499847412109,52.83000183105469,52.83000183105469,131100,82,49.0,,0.49,40.18,0.26000213623046875,0.004913116878810575
200,2019-12-27,13,0.004097994456220447,-0.2846326815244926,BL,53.040000915527344,53.040000915527344,51.93899917602539,52.41999816894531,52.41999816894531,217000,93,49.0,,0.49,45.57,-0.1399993896484375,-0.0026325571426296657
201,2019-12-30,21,0.005402413174629056,0.8272210886229527,BL,52.40999984741211,52.40999984741211,50.98500061035156,51.58000183105469,51.58000183105469,307800,89,49.0,,0.49,43.61,-0.6300010681152344,-0.01187784798719338
202,2019-12-31,8,0.0032827327572150663,-0.3923580720127968,BL,51.5,51.78400039672852,51.060001373291016,51.560001373291016,51.560001373291016,197500,76,49.0,,0.49,37.24,-0.6259994506835866,-0.011944274995347004
203,2020-01-02,15,0.004424099135822599,-0.035545444851242336,BL,52.060001373291016,52.69499969482422,51.72999954223633,52.59000015258789,52.59000015258789,280300,100,51.0,,0.51,51.0,0.910999298095696,0.017592292814698096
204,2020-01-03,3,0.002467471058209685,-0.442265875502156,BL,51.7599983215332,53.40999984741211,51.650001525878906,52.810001373291016,52.810001373291016,163600,79,51.0,,0.51,40.29,0.7150001525878906,0.013568652751280386
205,2020-01-06,6,0.0029566280776129137,-0.21614144296027327,BL,52.36000061035156,53.7599983215332,52.18000030517578,53.66999816894531,53.66999816894531,222300,70,51.0,,0.51,35.7,0.34999847412109375,0.006553051397135468
206,2020-01-07,10,0.0036088374368172184,0.22059229029945415,BL,53.43999862670898,53.77000045776367,52.84999847412109,53.470001220703125,53.470001220703125,337000,77,51.0,,0.51,39.27,0.01000213623046875,0.0001860516470004736
207,2020-01-08,6,0.0029566280776129137,-0.18072561333755033,BL,53.54999923706055,55.19499969482422,53.54999923706055,55.04999923706055,55.04999923706055,336300,88,51.0,,0.51,44.88,1.4249992370605469,0.026501752369890497
208,2020-01-09,11,0.0037718897766182945,0.2757403628743176,BL,55.7400016784668,55.93999862670898,55.130001068115234,55.4900016784668,55.4900016784668,233400,88,51.0,,0.51,44.88,0.7449989318847585,0.01349758014319935
209,2020-01-10,6,0.0029566280776129137,-0.21614144296027327,BL,55.59999847412109,56.04999923706055,55.02000045776367,55.27999877929688,55.27999877929688,198900,96,51.0,,0.51,48.96,0.1100006103515696,0.0019664035225601673
210,2020-01-13,7,0.0031196804174139898,-0.47048404505576624,BL,55.2599983215332,55.9900016784668,55.20000076293945,55.65999984741211,55.65999984741211,251600,97,51.0,,0.51,49.47,-0.05999755859375,-0.001070429249070859
211,2020-01-14,14,0.004261046796021523,0.36586003240474585,BL,55.61000061035156,56.4900016784668,55.0,56.45000076293945,56.45000076293945,403700,71,51.0,,0.51,36.21,0.5,0.008930165833381132
212,2020-01-15,14,0.004261046796021523,0.0,BL,56.75,58.22999954223633,56.18999862670898,57.86000061035156,57.86000061035156,454100,97,51.0,,0.51,49.47,1.7399978637695312,0.030801873111517164
213,2020-01-16,13,0.004097994456220447,-0.038265794206558845,BL,58.29999923706055,62.060001373291016,58.09000015258789,61.880001068115234,61.880001068115234,1757300,89,51.0,,0.51,45.39,3.8300018310546875,0.06577368815324558
214,2020-01-17,22,0.0055654655144301325,0.3580949349460869,BL,64.19999694824219,65.31999969482422,61.810001373291016,62.29499816894531,62.29499816894531,1120300,89,51.0,,0.51,45.39,3.259998321533203,0.0525297816531507
215,2020-01-21,20,0.0052393608348279795,0.5960363582178512,BL,62.209999084472656,63.650001525878906,62.02000045776367,62.2599983215332,62.2599983215332,681700,87,51.0,,0.51,44.37,-1.6699981689453125,-0.025566414218425648
216,2020-01-22,32,0.007195988912440893,0.3734478573429185,BL,62.81999969482422,63.54999923706055,61.18999862670898,61.38999938964844,61.38999938964844,434000,87,51.0,,0.51,44.37,-0.10000228881835938,-0.0015711278306521637
217,2020-01-23,11,0.0037718897766182945,-0.4758344096254503,BL,61.4900016784668,61.775001525878906,60.34099960327149,60.4900016784668,60.4900016784668,332500,88,51.0,,0.51,44.88,-1.7749977111816406,-0.027930727497892938
218,2020-01-24,10,0.0036088374368172184,-0.04322828859205463,BL,61.040000915527344,61.720001220703125,59.90999984741211,60.27999877929688,60.27999877929688,315200,91,51.0,,0.51,46.41,-0.05500030517578125,-0.0008903327206352118
219,2020-01-27,22,0.0055654655144301325,0.7839857837244553,BL,58.79999923706055,59.47999954223633,58.40999984741211,58.59999847412109,58.59999847412109,307800,74,51.0,,0.51,37.74,-2.240001678466797,-0.03629296231632961
220,2020-01-28,15,0.004424099135822599,-0.20508012773562256,BL,59.02999877929688,59.83000183105469,58.63999938964844,59.68999862670898,59.68999862670898,196200,90,51.0,,0.51,45.9,0.3500022888183594,0.005884369393275302
221,2020-01-29,16,0.004587151475623675,0.036855489625179816,BL,60.04999923706055,60.29499816894531,59.4900016784668,59.66999816894531,59.66999816894531,234100,80,51.0,,0.51,40.8,0.464996337890625,0.007771959278952689
222,2020-01-30,21,0.005402413174629056,0.17772722425621157,BL,59.59999847412109,60.97999954223633,59.369998931884766,60.90999984741211,60.90999984741211,381900,95,51.0,,0.51,48.45,0.6850013732910156,0.011360832475218796
223,2020-01-31,12,0.003934942116419371,-0.2716325113934748,BL,60.86000061035156,61.28499984741211,59.56999969482422,61.16999816894531,61.16999816894531,419600,88,51.0,,0.51,44.88,0.30500030517578125,0.00500164492399735
224,2020-02-03,22,0.0055654655144301325,-0.05535106412420776,BL,61.70000076293945,62.26900100708008,60.810001373291016,61.5099983215332,61.5099983215332,359500,77,52.0,,0.52,40.04,0.9840011596679688,0.01605615015285866
225,2020-02-04,50,0.010130931028860264,0.8203205109424896,BL,62.369998931884766,63.61000061035156,62.08000183105469,63.400001525878906,63.400001525878906,584100,95,52.0,,0.52,49.4,1.3409996032714844,0.02153558884169371
226,2020-02-05,19,0.005076308495026904,-0.4989297152881721,BL,64.30999755859375,64.45999908447266,60.790000915527344,61.34999847412109,61.34999847412109,296600,81,52.0,,0.52,42.120000000000005,0.8499984741210938,0.013362654707831823
227,2020-02-06,13,0.004097994456220447,-0.19272154948125786,BL,61.459999084472656,62.290000915527344,60.81999969482422,61.65999984741211,61.65999984741211,254600,86,52.0,,0.52,44.72,-2.1699981689453125,-0.033664260002573165
228,2020-02-07,6,0.0029566280776129137,-0.27851828273584534,BL,61.20000076293945,62.0099983215332,61.04999923706055,62.0,62.0,305700,83,52.0,,0.52,43.16,-0.2800025939941406,-0.004495145125681721
229,2020-02-10,16,0.004587151475623675,0.2710884200063255,BL,61.95000076293945,63.3849983215332,61.95000076293945,62.91999816894531,62.91999816894531,542900,70,52.0,,0.52,36.4,1.375,0.0221738435287544
230,2020-02-11,48,0.009804826349258111,1.1374542352397539,BL,63.970001220703125,64.0,62.119998931884766,63.18000030517578,63.18000030517578,448000,92,52.0,,0.52,47.84,0.6150016784667969,0.009702637765281352
231,2020-02-12,49,0.009967878689059188,0.016629803934611553,BL,63.459999084472656,63.70800018310547,62.400001525878906,63.41999816894531,63.41999816894531,402700,100,52.0,,0.52,52.0,-0.29199981689453125,-0.004562497138977051
232,2020-02-13,14,0.004261046796021523,-0.5725222056826917,BL,63.130001068115234,65.25,63.11000061035156,65.0,65.0,1024400,84,52.0,,0.52,43.68,1.5419998168945312,0.02420417863474933
233,2020-02-14,23,0.005728517854231208,0.34439214785902883,BL,70.9800033569336,74.44000244140625,66.0,66.55000305175781,66.55000305175781,1568600,86,52.0,,0.52,44.72,9.19000244140625,0.14084294929358232
234,2020-02-18,23,0.005728517854231208,-0.0786720163637794,BL,66.12000274658203,68.44000244140625,65.62999725341797,68.0,68.0,902900,97,52.0,,0.52,50.440000000000005,-6.0,-0.0806018243312494
235,2020-02-19,24,0.005891570194032285,0.02846326815244926,BL,68.58999633789062,69.06099700927734,67.83000183105469,68.73999786376953,68.73999786376953,736200,96,52.0,,0.52,49.92,0.6209945678710938,0.009073561451181211
236,2020-02-20,32,0.007195988912440893,0.22140425649683104,BL,68.37000274658203,70.05000305175781,67.05000305175781,68.41999816894531,68.41999816894531,426900,88,52.0,,0.52,45.760000000000005,0.9890060424804688,0.014320761143190808
237,2020-02-21,33,0.00735904125224197,0.02265878141073574,BL,67.94000244140625,68.26000213623047,64.6500015258789,65.37000274658203,65.37000274658203,597100,75,52.0,,0.52,39.0,-1.7900009155273438,-0.02555318825903219
238,2020-02-24,24,0.005891570194032285,-0.09966860189868687,BL,63.0,65.01000213623047,62.540000915527344,64.70999908447266,64.70999908447266,438900,90,52.0,,0.52,46.8,-3.25,-0.04761207000131329
239,2020-02-25,30,0.006869884232838741,0.16605319237262317,BL,65.16999816894531,66.12000274658203,62.61000061035156,63.4900016784668,63.4900016784668,357500,74,52.0,,0.52,38.48,1.1100006103515625,0.017074305089630926
240,2020-02-26,17,0.004750203815424752,-0.30854674483184197,BL,63.81999969482422,66.02999877929688,63.59999847412109,64.23999786376953,64.23999786376953,446900,66,52.0,,0.52,34.32,-0.09000396728515625,-0.0013612214692445557
241,2020-02-27,44,0.009152616990053809,0.9267840593141798,BL,62.09000015258789,64.88999938964844,60.4900016784668,62.150001525878906,62.150001525878906,634900,94,52.0,,0.52,48.88,-1.1399993896484375,-0.01726487067580973
242,2020-02-28,32,0.007195988912440893,-0.2137779915557695,BL,59.970001220703125,64.08000183105469,59.84999847412109,62.56999969482422,62.56999969482422,900100,82,52.0,,0.52,42.64,-0.80999755859375,-0.012482625461743613
243,2020-03-02,49,0.009967878689059188,0.12931114107845487,BL,63.33000183105469,63.58000183105469,60.66999816894531,63.02000045776367,63.02000045776367,503500,75,53.0,,0.53,39.75,-0.5,-0.007802746343831823
244,2020-03-03,34,0.007522093592043046,-0.2453666595782964,BL,62.84999847412109,63.27999877929688,60.9900016784668,61.34999847412109,61.34999847412109,760700,81,53.0,,0.53,42.93,-0.3000030517578054,-0.004718512788895124
245,2020-03-04,46,0.009478721669655958,0.2601174863980229,BL,62.4900016784668,64.73999786376953,61.68000030517578,64.61000061035156,64.61000061035156,923300,76,53.0,,0.53,40.28,1.4599990844726491,0.023072046659873058
246,2020-03-05,35,0.007685145931844122,-0.18922126847057597,BL,62.369998931884766,64.28500366210938,61.52399826049805,63.56999969482422,63.56999969482422,464200,78,53.0,,0.53,41.34,-0.45499420166015625,-0.007028023118221038
247,2020-03-06,40,0.008500407630849503,0.10608278700698026,BL,61.40999984741211,63.34999847412109,60.77000045776367,62.72999954223633,62.72999954223633,592200,72,53.0,,0.53,38.16,-0.9350051879882884,-0.014544685925551137
248,2020-03-09,26,0.006217674873634437,-0.29556832246503983,BL,62.5,63.0,60.08000183105469,60.27999877929688,60.27999877929688,1007100,79,53.0,,0.53,41.870000000000005,-0.34999847412108664,-0.005524837925040549
249,2020-03-10,54,0.01078314038806457,0.734272152728608,BL,61.63999938964844,62.91999816894531,59.59600067138672,61.56999969482422,61.56999969482422,1267900,91,53.0,,0.53,48.23,-0.0800018310546875,-0.0012698703342013395
250,2020-03-11,30,0.006869884232838741,-0.3629050549649949,BL,60.29999923706055,61.86000061035156,60.20500183105469,61.65999984741211,61.65999984741211,1233100,67,53.0,,0.53,35.510000000000005,-1.05999755859375,-0.016846751262572623
251,2020-03-12,85,0.015837762921897928,1.3053900742885625,BL,58.290000915527344,58.560001373291016,52.02000045776367,54.22999954223633,54.22999954223633,1018800,73,53.0,,0.53,38.690000000000005,-3.299999237060547,-0.0533462529017229
252,2020-03-13,59,0.01159840208706995,-0.26767421988407647,BL,56.18000030517578,59.13999938964844,50.220001220703125,53.11000061035156,53.11000061035156,1016700,61,53.0,,0.53,32.33,0.5799980163574219,0.009904337478754854
253,2020-03-16,383,0.06442736018261862,3.9309647710680995,BL,49.290000915527344,49.290000915527344,42.5099983215332,42.7400016784668,42.7400016784668,1152200,75,53.0,,0.53,39.75,-9.849998474121094,-0.1665539157216357
254,2020-03-17,58,0.011435349747268873,-0.8225078644405808,BL,38.93000030517578,44.06999969482422,38.810001373291016,42.380001068115234,42.380001068115234,1327200,100,53.0,,0.53,53.0,-5.220001220703125,-0.10590385724782403
