,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BIDU_unscaled,BIDU_monthly,isPartial,scale,BIDU,Stock_Price_Change,Stock_Price_Change_Percent
127,2018-10-31,1,0.009264462809917356,-0.7810974419058777,BIDU,184.3999938964844,192.4600067138672,181.91000366210935,190.05999755859372,190.05999755859372,6319900,75,52.0,,0.52,39.0,8.860000610351591,0.048257082330140255
128,2018-11-01,1,0.009264462809917356,0.0,BIDU,192.4499969482422,202.1300048828125,185.0,201.47000122070312,201.47000122070312,6436200,100,36.0,False,0.36,36.0,9.669998168945312,0.05024419532169011
129,2018-11-02,2,0.017528925619834712,0.8920606601248884,BIDU,203.22999572753903,206.25,192.02999877929688,194.69000244140625,194.69000244140625,4683800,64,36.0,,0.36,23.04,4.1199951171875,0.020382897232779085
130,2018-11-21,1,0.009264462809917356,-0.47147571900047147,BIDU,180.02000427246094,186.2700042724609,179.52000427246094,183.9499969482422,183.9499969482422,2704200,64,36.0,,0.36,23.04,-19.97999572753909,-0.09687270655776525
131,2018-11-28,2,0.017528925619834712,0.8920606601248884,BIDU,185.8000030517578,188.5,181.75,188.44000244140625,188.44000244140625,3337600,73,36.0,,0.36,26.28,2.229995727539091,0.0119718455810911
132,2018-11-29,1,0.009264462809917356,-0.47147571900047147,BIDU,186.5,187.4900054931641,182.4499969482422,183.22000122070312,183.22000122070312,3409400,43,36.0,,0.36,15.48,-1.009994506835909,-0.0053580610442223175
133,2018-12-03,1,0.009264462809917356,0.0,BIDU,196.0,196.0,189.2100067138672,191.3300018310547,191.3300018310547,3639200,100,32.0,,0.32,32.0,8.509994506835909,0.04538905678972949
134,2018-12-04,1,0.009264462809917356,0.0,BIDU,192.3699951171875,193.5,180.0,182.66000366210935,182.66000366210935,4593400,84,32.0,,0.32,26.88,-2.5,-0.012755102040816313
135,2018-12-06,1,0.009264462809917356,0.0,BIDU,176.00999450683594,183.4900054931641,174.66000366210938,180.6999969482422,180.6999969482422,4346300,76,32.0,,0.32,24.32,-10.009994506835909,-0.05173123776142585
136,2018-12-07,1,0.009264462809917356,0.0,BIDU,180.11000061035156,185.1499938964844,178.6199951171875,179.55999755859375,179.55999755859375,2854500,64,32.0,,0.32,20.48,1.6599884033203125,0.009046751068859438
137,2018-12-10,1,0.009264462809917356,0.0,BIDU,178.25999450683594,181.5500030517578,174.25,179.1999969482422,179.1999969482422,1947000,79,32.0,,0.32,25.28,-3.599990844726591,-0.01944364549501043
138,2018-12-20,2,0.017528925619834712,0.8920606601248884,BIDU,160.86000061035156,164.58999633789062,159.8300018310547,160.36000061035156,160.36000061035156,4152200,57,32.0,,0.32,18.24,-16.960006713867188,-0.0934178266525949
139,2019-01-09,1,0.009264462809917356,-0.47147571900047147,BIDU,166.72000122070312,168.41000366210938,165.47999572753906,166.63999938964844,166.63999938964844,3391500,78,34.0,,0.34,26.520000000000003,3.82000732421875,0.023209231479515813
140,2019-01-16,2,0.017528925619834712,-0.3204101249599487,BIDU,169.6199951171875,171.3300018310547,168.55999755859375,169.75,169.75,2102000,64,34.0,,0.34,21.76,2.9199981689453125,0.01733862659847607
141,2019-01-18,2,0.017528925619834712,0.0,BIDU,170.5399932861328,174.27999877929688,169.8000030517578,171.36000061035156,171.36000061035156,3239400,67,34.0,,0.34,22.78,2.9499969482421875,0.01721821582159988
142,2019-01-22,1,0.009264462809917356,-0.47147571900047147,BIDU,167.35000610351562,167.4600067138672,158.52000427246094,160.38999938964844,160.38999938964844,7087600,84,34.0,,0.34,28.56,-6.8199920654296875,-0.03913238531787189
143,2019-01-23,1,0.009264462809917356,0.0,BIDU,162.0,163.36000061035156,158.89999389648438,163.25999450683594,163.25999450683594,4427800,63,34.0,,0.34,21.42,-4.100006103515625,-0.02448349420241669
144,2019-01-29,1,0.009264462809917356,0.0,BIDU,167.91000366210938,167.97999572753906,164.14999389648438,165.27000427246094,165.27000427246094,1469600,37,34.0,,0.34,12.58,4.6199951171875,0.02828106696820587
145,2019-01-31,2,0.017528925619834712,0.8920606601248884,BIDU,171.0500030517578,175.08999633789062,170.36000061035156,172.6300048828125,172.6300048828125,3320400,84,34.0,,0.34,28.56,7.1100006103515625,0.04232647214662322
146,2019-02-01,1,0.009264462809917356,-0.47147571900047147,BIDU,172.67999267578125,173.5399932861328,169.3800048828125,171.27000427246094,171.27000427246094,2053900,46,52.0,False,0.52,23.92,-1.5500030517578125,-0.00885260771133145
147,2019-02-06,2,0.017528925619834712,0.8920606601248884,BIDU,176.22999572753906,176.5399932861328,173.58999633789062,173.85000610351562,173.85000610351562,1247500,28,52.0,,0.52,14.56,3.0,0.017287081457088682
148,2019-02-08,2,0.017528925619834712,0.0,BIDU,170.4600067138672,170.47999572753906,166.66000366210938,169.89999389648438,169.89999389648438,2121900,30,52.0,,0.52,15.6,-6.05999755859375,-0.0343264857202743
149,2019-02-12,1,0.009264462809917356,-0.47147571900047147,BIDU,169.0399932861328,171.5399932861328,169.00999450683594,170.25,170.25,2396700,43,52.0,,0.52,22.36,1.05999755859375,0.006217723986149393
150,2019-02-14,2,0.017528925619834712,0.8920606601248884,BIDU,173.5,174.9600067138672,171.5500030517578,174.0800018310547,174.0800018310547,2017200,44,52.0,,0.52,22.880000000000003,3.420013427734375,0.019937119981284557
151,2019-02-15,1,0.009264462809917356,-0.47147571900047147,BIDU,175.49000549316406,175.6300048828125,169.0,170.05999755859375,170.05999755859375,3444700,40,52.0,,0.52,20.8,0.6699981689453125,0.003829436118169882
152,2019-02-19,2,0.017528925619834712,0.0,BIDU,169.52999877929688,173.60000610351562,169.1999969482422,172.4499969482422,172.4499969482422,3155800,24,52.0,,0.52,12.48,-2.029998779296875,-0.011558382524964217
153,2019-02-21,6,0.050586776859504134,1.8859028760018859,BIDU,171.72999572753906,172.88999938964844,169.72999572753906,171.80999755859375,171.80999755859375,4202800,100,52.0,,0.52,52.0,-0.7100067138671875,-0.004089900281707526
154,2019-02-22,2,0.017528925619834712,-0.653487992158144,BIDU,173.5,174.1699981689453,164.0,167.1699981689453,167.1699981689453,9233500,96,52.0,,0.52,49.92,1.279998779296875,0.0074035443566178305
155,2019-02-25,6,0.050586776859504134,4.460303300624442,BIDU,170.00999450683594,170.5500030517578,164.86000061035156,165.0,165.0,5832300,63,52.0,,0.52,32.76,-3.6199951171875,-0.020784263393492708
156,2019-02-26,3,0.025793388429752068,-0.49011599411860807,BIDU,164.0,164.33999633789062,160.60000610351562,161.97999572753906,161.97999572753906,4829400,54,52.0,,0.52,28.08,-6.2100067138671875,-0.03641164821312026
157,2019-02-27,1,0.009264462809917356,-0.6408202499198974,BIDU,161.5500030517578,163.39999389648438,160.64999389648438,162.1699981689453,162.1699981689453,3705100,36,52.0,,0.52,18.72,-0.94000244140625,-0.005719864076627834
158,2019-02-28,3,0.025793388429752068,1.7841213202497768,BIDU,162.0,163.19000244140625,160.91000366210938,162.5399932861328,162.5399932861328,3412200,30,52.0,,0.52,15.6,-0.209991455078125,-0.001285137471982778
159,2019-03-04,2,0.017528925619834712,-0.3204101249599487,BIDU,163.7100067138672,164.25,158.44000244140625,160.9199981689453,160.9199981689453,4323000,76,40.0,,0.4,30.4,1.05999755859375,0.006495480989862301
160,2019-03-05,3,0.025793388429752068,0.47147571900047147,BIDU,161.47000122070312,170.27999877929688,161.11000061035156,167.74000549316406,167.74000549316406,5799400,100,40.0,,0.4,40.0,6.029998779296875,0.036712321335140796
161,2019-03-06,3,0.025793388429752068,0.0,BIDU,169.22000122070312,173.52000427246094,169.11000061035156,170.24000549316406,170.24000549316406,5133300,90,40.0,,0.4,36.0,3.2400054931640625,0.019027516539763978
162,2019-03-07,2,0.017528925619834712,-0.3204101249599487,BIDU,169.6300048828125,170.0,164.89999389648438,165.72000122070312,165.72000122070312,3247900,96,40.0,,0.4,38.400000000000006,-3.5200042724609375,-0.02028587013479921
163,2019-03-08,4,0.03405785123966942,0.9429514380009429,BIDU,162.94000244140625,164.7100067138672,160.8300018310547,163.64999389648438,163.64999389648438,2635000,71,40.0,,0.4,28.4,-5.2899932861328125,-0.031117607565487093
164,2019-03-19,2,0.017528925619834712,-0.48531909730647904,BIDU,172.11000061035156,172.17999267578125,169.97000122070312,170.72999572753906,170.72999572753906,1668100,48,40.0,,0.4,19.200000000000003,7.4699859619140625,0.045352350539884734
165,2019-03-21,10,0.08364462809917356,3.7718057520037718,BIDU,168.6999969482422,171.94000244140625,168.6999969482422,171.77000427246094,171.77000427246094,2104500,60,40.0,,0.4,24.0,-0.239990234375,-0.0013938334567530353
166,2019-03-26,5,0.04232231404958678,-0.4940223298093074,BIDU,167.0,169.86000061035156,166.5800018310547,167.1999969482422,167.1999969482422,1854800,53,40.0,,0.4,21.200000000000003,-2.0800018310546875,-0.012097253701991217
167,2019-03-28,1,0.009264462809917356,-0.7810974419058777,BIDU,165.0,165.36000061035156,162.72999572753906,164.11000061035156,164.11000061035156,1712500,35,40.0,,0.4,14.0,-4.5,-0.026492405415226128
168,2019-03-29,74,0.6125702479338843,65.12042818911685,BIDU,165.64999389648438,166.0,163.4600067138672,164.85000610351562,164.85000610351562,2695100,22,40.0,,0.4,8.8,0.6399993896484375,0.003870339787652277
169,2019-04-03,1,0.009264462809917356,-0.9848760810026848,BIDU,173.0500030517578,176.92999267578125,172.25999450683594,174.91000366210938,174.91000366210938,3722500,48,47.0,,0.47,22.56,10.92999267578125,0.0658433293721763
170,2019-04-04,1,0.009264462809917356,0.0,BIDU,176.9199981689453,180.72999572753903,175.13999938964844,179.1300048828125,179.1300048828125,3963500,71,47.0,,0.47,33.37,3.800003051757784,0.02147743858623885
171,2019-04-08,2,0.017528925619834712,0.8920606601248884,BIDU,181.5500030517578,186.22000122070312,180.38999938964844,184.7700042724609,184.7700042724609,3913500,59,47.0,,0.47,27.73,5.490005493164091,0.030376836291417852
172,2019-04-10,2,0.017528925619834712,0.0,BIDU,179.19000244140625,179.5500030517578,175.55999755859375,177.0399932861328,177.0399932861328,4180500,78,47.0,,0.47,36.66,-6.6699981689453125,-0.03581783978746844
173,2019-04-18,2,0.017528925619834712,0.8920606601248884,BIDU,171.0,172.1999969482422,169.1199951171875,171.02000427246094,171.02000427246094,1974800,46,47.0,,0.47,21.62,-7.350006103515625,-0.04093570581225159
174,2019-04-22,1,0.009264462809917356,-0.7279786459597185,BIDU,170.0,170.19000244140625,167.5,169.3699951171875,169.3699951171875,2080900,100,47.0,,0.47,47.0,-2.0099945068359375,-0.011672442174549436
175,2019-04-23,1,0.009264462809917356,0.0,BIDU,170.0,174.1199951171875,168.82000732421875,173.2899932861328,173.2899932861328,2821700,73,47.0,,0.47,34.309999999999995,3.92999267578125,0.023091795166606754
176,2019-04-25,1,0.009264462809917356,0.0,BIDU,169.0,169.07000732421875,166.44000244140625,167.92999267578125,167.92999267578125,2936900,33,47.0,,0.47,15.51,-5.04998779296875,-0.029002917152449736
177,2019-04-26,2,0.017528925619834712,0.8920606601248884,BIDU,167.85000610351562,167.86000061035156,163.97999572753906,166.1199951171875,166.1199951171875,3706200,45,47.0,,0.47,21.15,-1.2100067138671875,-0.007156838359548945
178,2019-05-01,4,0.03405785123966942,2.676181980374665,BIDU,166.5800018310547,168.6300048828125,165.3699951171875,165.4199981689453,165.4199981689453,1905100,13,76.0,False,0.76,9.88,0.7700042724609375,0.004587181399148932
179,2019-05-06,5,0.04232231404958678,0.24265954865323947,BIDU,161.0,164.77000427246094,160.0,164.5,164.5,3303300,23,76.0,,0.76,17.48,-3.8600006103515625,-0.022890354614138908
180,2019-05-09,6,0.050586776859504134,0.1952743604764695,BIDU,156.35000610351562,159.64999389648438,153.8699951171875,158.6999969482422,158.6999969482422,4238800,19,76.0,,0.76,14.44,-5.1200103759765625,-0.03107367993697563
181,2019-05-10,4,0.03405785123966942,-0.326743996079072,BIDU,158.0,158.99000549316406,154.69000244140625,156.75,156.75,3210100,15,76.0,,0.76,11.4,-0.6599884033203125,-0.004133970739442994
182,2019-05-14,1,0.009264462809917356,0.0,BIDU,153.0800018310547,153.77999877929688,151.36000061035156,152.38999938964844,152.38999938964844,3579700,22,76.0,,0.76,16.72,-5.2100067138671875,-0.03276939765934661
183,2019-05-15,10,0.08364462809917356,8.028545941123996,BIDU,151.72999572753906,153.5399932861328,150.8800048828125,152.5,152.5,3072600,25,76.0,,0.76,19.0,-0.2400054931640625,-0.001560706821883362
184,2019-05-16,15,0.12496694214876033,0.4940223298093074,BIDU,153.30999755859375,155.4499969482422,152.02000427246094,153.6999969482422,153.6999969482422,4935400,52,76.0,,0.76,39.52,1.910003662109375,0.01243977950780506
185,2019-05-17,17,0.14149586776859505,0.1322663844983798,BIDU,130.52999877929688,134.1300048828125,126.91000366210938,128.30999755859375,128.30999755859375,29287200,100,76.0,,0.76,76.0,-21.319992065429688,-0.13715016072035224
186,2019-05-20,23,0.19108264462809918,19.625334522747544,BIDU,123.2300033569336,123.2699966430664,117.16000366210938,117.5500030517578,117.5500030517578,18045200,58,76.0,,0.76,44.08,-10.860008239746094,-0.08096628527848282
187,2019-05-21,1,0.009264462809917356,-0.9515159378919597,BIDU,119.22000122070312,121.12000274658205,118.16000366210938,120.48999786376952,120.48999786376952,9091600,47,76.0,,0.76,35.72,-2.149993896484361,-0.017441339782865106
188,2019-05-24,2,0.017528925619834712,0.8920606601248884,BIDU,114.5500030517578,115.87000274658205,114.04000091552734,114.47000122070312,114.47000122070312,4902900,31,76.0,,0.76,23.56,-5.25,-0.04334544155340314
189,2019-05-30,1,0.009264462809917356,-0.47147571900047147,BIDU,112.37000274658205,113.19000244140624,111.02999877929688,111.81999969482422,111.81999969482422,4006700,18,76.0,,0.76,13.68,-2.6800003051758097,-0.02312937120608527
190,2019-05-31,2,0.017528925619834712,0.8920606601248884,BIDU,110.0,111.13999938964844,108.75,110.0,110.0,5167300,22,76.0,,0.76,16.72,-2.0500030517577983,-0.01811116713085148
191,2019-06-03,2,0.017528925619834712,0.0,BIDU,109.76000213623048,110.26000213623048,106.8000030517578,107.77999877929688,107.77999877929688,5739900,70,50.0,,0.5,35.0,-0.8799972534179545,-0.007917916665922897
192,2019-06-05,1,0.009264462809917356,-0.47147571900047147,BIDU,111.62999725341795,111.75,107.3499984741211,109.13999938964844,109.13999938964844,4789200,71,50.0,,0.5,35.5,1.489997863769517,0.013513493877213678
193,2019-06-07,2,0.017528925619834712,0.8920606601248884,BIDU,109.0999984741211,110.6500015258789,109.02999877929688,109.80999755859376,109.80999755859376,2581200,100,50.0,,0.5,50.0,-1.0999984741210938,-0.009843386793029874
194,2019-06-12,2,0.017528925619834712,0.0,BIDU,114.01000213623048,114.27999877929688,112.04000091552734,113.08999633789062,113.08999633789062,3384100,76,50.0,,0.5,38.0,3.6299972534179688,0.032806120229189384
195,2019-06-13,1,0.009264462809917356,-0.47147571900047147,BIDU,113.9800033569336,114.26000213623048,112.5199966430664,114.01000213623048,114.01000213623048,3080900,61,50.0,,0.5,30.5,-0.01999664306639204,-0.00017497937766874916
196,2019-06-18,3,0.025793388429752068,1.7841213202497768,BIDU,115.44000244140624,119.13999938964844,115.1999969482422,116.9499969482422,116.9499969482422,4134800,65,50.0,,0.5,32.5,4.8799972534179545,0.04270958482566467
197,2019-06-20,1,0.009264462809917356,-0.6408202499198974,BIDU,120.0,121.06999969482422,117.5,118.3000030517578,118.3000030517578,3466300,69,50.0,,0.5,34.5,1.9300003051757812,0.016199431887385707
198,2019-06-24,2,0.017528925619834712,0.8920606601248884,BIDU,117.29000091552734,117.29000091552734,115.56999969482422,116.6999969482422,116.6999969482422,1770900,32,50.0,,0.5,16.0,-3.779998779296875,-0.031221597330676087
199,2019-06-26,4,0.03405785123966942,0.9429514380009429,BIDU,114.58000183105467,116.9499969482422,114.22000122070312,115.7699966430664,115.7699966430664,3639500,37,50.0,,0.5,18.5,-0.34000396728514204,-0.002898831653433187
200,2019-06-27,4,0.03405785123966942,0.0,BIDU,116.30999755859376,116.75,114.62000274658205,116.04000091552734,116.04000091552734,2003800,51,50.0,,0.5,25.5,-0.1999969482422017,-0.0017101064853444203
201,2019-06-28,1,0.009264462809917356,-0.7279786459597185,BIDU,116.01000213623048,117.5199966430664,115.37999725341795,117.36000061035156,117.36000061035156,3446300,50,50.0,,0.5,25.0,0.7699966430664062,0.006595260326050623
202,2019-07-01,7,0.05885123966942149,2.3573785950023574,BIDU,121.48999786376952,121.8000030517578,117.37000274658205,118.01000213623048,118.01000213623048,3723700,100,42.0,False,0.42,42.0,4.280006408691392,0.03641938845259407
203,2019-07-03,5,0.04232231404958678,-0.2808594298553574,BIDU,120.1999969482422,120.1999969482422,116.94000244140624,118.55999755859376,118.55999755859376,2457600,89,42.0,,0.42,37.38,-1.6000061035155966,-0.013136338780186163
204,2019-07-09,1,0.009264462809917356,-0.7810974419058777,BIDU,112.3499984741211,114.9499969482422,112.0999984741211,114.8000030517578,114.8000030517578,2129700,46,42.0,,0.42,19.32,-5.25,-0.043677205767822413
205,2019-07-18,1,0.009264462809917356,0.0,BIDU,113.19000244140624,113.48999786376952,111.5999984741211,111.79000091552734,111.79000091552734,3903400,65,42.0,,0.42,27.3,-1.4599990844726847,-0.012701166796290297
206,2019-07-25,1,0.009264462809917356,-0.47147571900047147,BIDU,116.2300033569336,116.26000213623048,113.98999786376952,114.47000122070312,114.47000122070312,2079100,55,42.0,,0.42,23.1,2.770004272460966,0.02440747488413919
207,2019-07-26,1,0.009264462809917356,0.0,BIDU,115.01000213623048,115.2699966430664,114.0199966430664,114.22000122070312,114.22000122070312,1676300,57,42.0,,0.42,23.94,-0.9900054931640767,-0.008515443617522211
208,2019-07-30,3,0.025793388429752068,0.47147571900047147,BIDU,112.5,113.33000183105467,111.75,112.75,112.75,2973600,67,42.0,,0.42,28.14,-1.939994812011733,-0.016830006667033492
209,2019-07-31,2,0.017528925619834712,-0.3204101249599487,BIDU,112.5,113.26000213623048,110.75,111.6999969482422,111.6999969482422,2807200,51,42.0,,0.42,21.42,-0.06999969482419033,-0.0006176625226613774
210,2019-08-01,1,0.009264462809917356,-0.47147571900047147,BIDU,111.52999877929688,112.97000122070312,108.75,109.20999908447266,109.20999908447266,5218700,15,69.0,False,0.69,10.35,-0.29000091552735796,-0.002560488345908163
211,2019-08-02,1,0.009264462809917356,0.0,BIDU,108.22000122070312,109.56999969482422,106.88999938964844,107.76000213623048,107.76000213623048,3394200,20,69.0,,0.69,13.8,-3.4000015258789062,-0.03009649897441813
212,2019-08-08,11,0.09190909090909091,8.920606601248885,BIDU,99.37999725341795,99.94000244140624,98.52999877929688,99.88999938964844,99.88999938964844,3561300,23,69.0,,0.69,15.87,-9.629997253417983,-0.08788899589522292
213,2019-08-13,5,0.04232231404958678,1.4144271570014144,BIDU,94.22000122070312,99.0,93.87999725341795,97.37999725341795,97.37999725341795,4352900,34,69.0,,0.69,23.46,-0.9400024414062358,-0.009405667584982846
214,2019-08-14,4,0.03405785123966942,-0.1952743604764694,BIDU,95.20999908447266,96.47000122070312,93.91000366210938,94.8499984741211,94.8499984741211,4708700,21,69.0,,0.69,14.489999999999998,-2.529998779296875,-0.02555554322522091
215,2019-08-15,0,0.001,-0.970638194612958,BIDU,95.5500030517578,95.9000015258789,93.38999938964844,94.3499984741211,94.3499984741211,3674500,21,69.0,,0.69,14.489999999999998,-0.5699996948242188,-0.005908569375055572
216,2019-08-16,3,0.025793388429752068,24.793388429752067,BIDU,95.27999877929688,97.4000015258789,94.13999938964844,96.6999969482422,96.6999969482422,5845100,18,69.0,,0.69,12.419999999999998,1.5,0.015641292764684955
217,2019-08-19,34,0.2819917355371901,9.932713873758411,BIDU,100.0,105.3000030517578,100.0,104.22000122070312,104.22000122070312,11547300,100,69.0,,0.69,69.0,7.900001525878892,0.08110884396423623
218,2019-08-20,8,0.06711570247933885,-0.7619940798921485,BIDU,112.08000183105467,113.4000015258789,108.55999755859376,108.72000122070312,108.72000122070312,14239300,67,69.0,,0.69,46.23,8.099998474121108,0.07692306020294937
219,2019-08-21,5,0.04232231404958678,-0.3694126339120798,BIDU,109.61000061035156,109.9000015258789,105.33999633789062,107.9000015258789,107.9000015258789,6463600,37,69.0,,0.69,25.53,-3.5,-0.030864197115564096
220,2019-08-22,2,0.017528925619834712,-0.5858230814294083,BIDU,105.7699966430664,106.6999969482422,103.45999908447266,105.4499969482422,105.4499969482422,5927000,23,69.0,,0.69,15.87,-3.2000045776367045,-0.029117420684322548
221,2019-09-10,1,0.009264462809917356,0.0,BIDU,105.1999969482422,110.58000183105467,105.05999755859376,110.4000015258789,110.4000015258789,5925600,64,38.0,,0.38,24.32,3.8800048828124716,0.036363683165751004
222,2019-09-12,2,0.017528925619834712,0.8920606601248884,BIDU,112.9499969482422,113.06999969482422,110.5199966430664,111.5,111.5,4075200,61,38.0,,0.38,23.18,2.4899978637695455,0.02251761460063806
223,2019-09-18,1,0.009264462809917356,-0.47147571900047147,BIDU,108.98999786376952,109.8499984741211,107.43000030517578,108.4000015258789,108.4000015258789,2910900,41,38.0,,0.38,15.58,-3.220001220703125,-0.028477944896028173
224,2019-09-24,3,0.025793388429752068,1.7841213202497768,BIDU,102.5999984741211,102.76000213623048,97.25,97.61000061035156,97.61000061035156,6981400,64,38.0,,0.38,24.32,-7.089996337890611,-0.06454252559285101
225,2019-09-26,2,0.017528925619834712,-0.3204101249599487,BIDU,105.9000015258789,107.9000015258789,103.51000213623048,105.06999969482422,105.06999969482422,5730100,95,38.0,,0.38,36.1,5.139999389648423,0.050019455846587624
226,2019-09-27,1,0.009264462809917356,-0.47147571900047147,BIDU,105.48999786376952,106.3000030517578,100.3000030517578,101.20999908447266,101.20999908447266,5661900,100,38.0,,0.38,38.0,-1.599998474121108,-0.014828530597725376
227,2019-10-03,1,0.009264462809917356,0.0,BIDU,102.3499984741211,104.7300033569336,101.1500015258789,104.31999969482422,104.31999969482422,2216700,55,38.0,,0.38,20.9,-1.5699996948242045,-0.014769516930867477
228,2019-10-10,1,0.009264462809917356,0.0,BIDU,100.79000091552734,104.73999786376952,100.26000213623048,103.8499984741211,103.8499984741211,3519800,90,38.0,,0.38,34.2,0.00999450683592329,9.543117077792651e-05
229,2019-10-11,3,0.025793388429752068,1.7841213202497768,BIDU,105.97000122070312,107.3000030517578,104.11000061035156,104.66000366210938,104.66000366210938,3868300,100,38.0,,0.38,38.0,2.5600051879882812,0.024441524156969763
230,2019-10-21,1,0.009264462809917356,-0.6408202499198974,BIDU,104.56999969482422,106.0999984741211,103.41000366210938,104.36000061035156,104.36000061035156,1940500,54,38.0,,0.38,20.52,-1.2000045776367045,-0.011183639734454243
231,2019-11-01,2,0.017528925619834712,0.8920606601248884,BIDU,103.0500030517578,104.63999938964844,102.5,104.63999938964844,104.63999938964844,5302900,17,49.0,False,0.49,8.33,-1.4599990844726562,-0.013760594773512325
232,2019-11-04,1,0.009264462809917356,-0.47147571900047147,BIDU,106.9800033569336,111.0,106.51000213623048,109.62000274658205,109.62000274658205,7579800,28,49.0,,0.49,13.72,6.3600006103515625,0.060779822701152675
233,2019-11-05,3,0.025793388429752068,1.7841213202497768,BIDU,110.9000015258789,111.0,106.86000061035156,108.0500030517578,108.0500030517578,6204900,32,49.0,,0.49,15.68,0.0,0.0
234,2019-11-06,11,0.09190909090909091,2.56328099967959,BIDU,108.80999755859376,109.08999633789062,106.62000274658205,107.36000061035156,107.36000061035156,4259400,60,49.0,,0.49,29.4,-1.910003662109375,-0.017207240199183516
235,2019-11-07,6,0.050586776859504134,-0.449599856128046,BIDU,115.43000030517578,122.1999969482422,115.25,121.87000274658205,121.87000274658205,16215000,100,49.0,,0.49,49.0,13.110000610351577,0.12017601109587739
236,2019-11-08,1,0.009264462809917356,-0.8168599901976801,BIDU,123.22000122070312,127.26000213623048,122.0,124.55999755859376,124.55999755859376,10231200,46,49.0,,0.49,22.54,5.060005187988281,0.04140757213055779
237,2019-11-11,1,0.009264462809917356,0.0,BIDU,122.69000244140624,122.69000244140624,120.26000213623048,120.87000274658205,120.87000274658205,4096200,39,49.0,,0.49,19.11,-4.569999694824247,-0.03591073092967667
238,2019-11-14,1,0.009264462809917356,0.0,BIDU,118.0,118.4800033569336,116.33000183105467,118.1999969482422,118.1999969482422,4780600,29,49.0,,0.49,14.21,-4.209999084472642,-0.03431411688563002
239,2019-11-18,1,0.009264462809917356,0.0,BIDU,117.30999755859376,117.58999633789062,115.6999969482422,116.5199966430664,116.5199966430664,2482600,20,49.0,,0.49,9.8,-0.8900070190429688,-0.007511875369902943
240,2019-11-19,1,0.009264462809917356,0.0,BIDU,117.91999816894533,117.9499969482422,115.26000213623048,115.69000244140624,115.69000244140624,2580400,23,49.0,,0.49,11.27,0.3600006103515767,0.003061490105987552
241,2019-11-21,1,0.009264462809917356,0.0,BIDU,114.1999969482422,116.27999877929688,113.94000244140624,115.6500015258789,115.6500015258789,2796900,26,49.0,,0.49,12.74,-1.6699981689453267,-0.014158526597318533
242,2019-11-26,2,0.017528925619834712,0.8920606601248884,BIDU,120.01000213623048,120.44000244140624,118.0999984741211,118.5999984741211,118.5999984741211,3810600,24,49.0,,0.49,11.76,4.160003662109361,0.035775745663750635
243,2019-12-02,2,0.017528925619834712,0.0,BIDU,118.38999938964844,119.7699966430664,116.4000015258789,117.44000244140624,117.44000244140624,2201800,33,36.0,,0.36,11.88,-0.6700057983398295,-0.005562983931902354
244,2019-12-03,1,0.009264462809917356,-0.47147571900047147,BIDU,115.1999969482422,116.0199966430664,113.3000030517578,114.8000030517578,114.8000030517578,3215800,30,36.0,,0.36,10.8,-3.75,-0.03131001173169934
245,2019-12-12,2,0.017528925619834712,0.8920606601248884,BIDU,117.4499969482422,121.44000244140624,117.01000213623048,120.54000091552734,120.54000091552734,4281700,83,36.0,,0.36,29.88,5.4200057983398295,0.04671613476265124
246,2019-12-20,2,0.017528925619834712,0.0,BIDU,128.0,129.16000366210938,126.44000244140624,127.48999786376952,127.48999786376952,5101500,70,36.0,,0.36,25.2,7.720001220703139,0.06357049625742528
247,2019-12-24,1,0.009264462809917356,-0.47147571900047147,BIDU,129.00999450683594,129.3699951171875,127.80999755859376,128.49000549316406,128.49000549316406,889400,45,36.0,,0.36,16.2,0.209991455078125,0.0016258241647892913
248,2019-12-27,1,0.009264462809917356,0.0,BIDU,128.0,128.0,125.93000030517578,126.4499969482422,126.4499969482422,2167100,34,36.0,,0.36,12.24,-1.3699951171875,-0.01058974390426859
249,2019-12-31,1,0.009264462809917356,0.0,BIDU,125.52999877929688,126.9000015258789,124.66999816894533,126.4000015258789,126.4000015258789,1863900,38,36.0,,0.36,13.68,-1.0999984741210938,-0.008593738079071045
250,2020-01-02,12,0.10017355371900827,9.812667261373772,BIDU,129.49000549316406,138.63999938964844,129.44000244140625,138.22000122070312,138.22000122070312,8001400,86,58.0,,0.58,49.88,11.739997863769531,0.09251377243975356
251,2020-01-06,2,0.017528925619834712,-0.8250144377526607,BIDU,132.77999877929688,136.74000549316406,132.50999450683594,135.94000244140625,135.94000244140625,3930700,53,58.0,,0.58,30.74,-1.899993896484375,-0.013704514605084706
252,2020-01-07,1,0.009264462809917356,-0.47147571900047147,BIDU,138.19000244140625,139.47000122070312,135.39999389648438,136.6999969482422,136.6999969482422,4535800,58,58.0,,0.58,33.64,2.7299957275390625,0.01996486483741977
253,2020-01-08,1,0.009264462809917356,0.0,BIDU,136.74000549316406,139.1699981689453,135.6999969482422,137.8300018310547,137.8300018310547,3818900,65,58.0,,0.58,37.7,-0.3000030517578125,-0.00215102207737905
254,2020-01-09,3,0.025793388429752068,1.7841213202497768,BIDU,141.0,142.47999572753906,140.02000427246094,140.86000061035156,140.86000061035156,6278800,75,58.0,,0.58,43.5,3.30999755859375,0.02378384423470048
