,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SMH_unscaled,SMH_monthly,isPartial,scale,SMH,Stock_Price_Change,Stock_Price_Change_Percent
251,2019-06-21,16,0.025024024024024025,0.6393861892583121,SMH,107.12999725341795,108.01000213623048,106.83999633789062,107.1500015258789,104.83537292480467,5239200,79,47.0,,0.47,37.13,-1.1899948120117188,-0.010897388692929555
252,2019-06-24,74,0.06856756756756757,1.7400696027841116,SMH,107.41000366210938,107.79000091552734,106.9499969482422,107.3499984741211,105.0310516357422,6124400,95,47.0,,0.47,44.65,-0.2200012207031392,-0.0020368597014345236
253,2019-06-25,1,0.013762762762762764,-0.7992817413392896,SMH,107.31999969482422,107.68000030517578,105.41999816894533,105.48999786376952,103.2112274169922,6157200,100,47.0,,0.47,47.0,-0.1100006103515625,-0.0010205084833218026
254,2019-06-26,5,0.016765765765765765,0.2181976871045166,SMH,107.8000030517578,109.33999633789062,107.79000091552734,108.61000061035156,106.26383209228516,7319800,85,47.0,,0.47,39.95,1.6599960327148438,0.015416010661313706
255,2019-06-27,14,0.023522522522522522,0.4030091348737239,SMH,109.33000183105467,110.61000061035156,109.33000183105467,110.06999969482422,107.69229888916016,5222500,74,47.0,,0.47,34.78,1.2700042724609375,0.011615184881992091
256,2019-06-28,11,0.021270270270270272,-0.09574875526618143,SMH,111.5,111.58999633789062,110.11000061035156,110.18000030517578,107.79991912841795,5927400,85,47.0,,0.47,39.95,0.9799957275390625,0.008859919737197242
257,2019-07-01,8,0.01901801801801802,0.31036623215394155,SMH,115.0999984741211,115.95999908447266,112.54000091552734,113.29000091552734,110.84274291992188,9108500,89,46.0,False,0.46,40.940000000000005,4.370002746582031,0.03916124106098029
258,2019-07-03,1,0.013762762762762764,-0.2763303331754302,SMH,111.81999969482422,111.93000030517578,110.8000030517578,111.5500030517578,109.14032745361328,2011100,73,46.0,,0.46,33.58,-4.029998779296875,-0.03475335297615145
259,2019-07-05,4,0.016015015015015014,0.7298086279597795,SMH,110.25,110.97000122070312,109.5999984741211,110.7300033569336,108.3380355834961,3988400,80,46.0,,0.46,36.8,-0.9599990844726562,-0.008576780861745958
260,2019-07-08,-4,0.010009009009009008,-0.3750234389649353,SMH,109.68000030517578,110.2300033569336,109.22000122070312,110.01000213623048,107.6335906982422,3857700,84,46.0,,0.46,38.64,-0.7399978637695312,-0.006668449631696216
261,2019-07-11,8,0.01901801801801802,0.9000900090009003,SMH,112.51000213623048,112.61000061035156,111.61000061035156,112.19000244140624,109.7665023803711,3842200,83,46.0,,0.46,38.18,2.3799972534179688,0.021591192787242752
262,2019-07-12,3,0.015264264264264263,-0.1973788094110217,SMH,112.62000274658205,114.30999755859376,112.62000274658205,114.25,111.78199768066406,3549800,75,46.0,,0.46,34.5,1.6999969482422017,0.015096323053264804
263,2019-07-16,1,0.013762762762762764,-0.0983671060397402,SMH,114.5500030517578,114.62000274658205,113.4800033569336,113.9800033569336,111.51783752441406,3706500,89,46.0,,0.46,40.940000000000005,0.31000518798828125,0.002711969159385097
264,2019-07-18,7,0.018267267267267268,0.327296530656775,SMH,114.6500015258789,116.7300033569336,114.61000061035156,116.4499969482422,113.93447875976562,5223200,86,46.0,,0.46,39.56,2.1100006103515483,0.01840865956892901
265,2019-07-19,1,0.013762762762762764,-0.24658885418379084,SMH,116.87999725341795,117.5199966430664,116.38999938964844,116.45999908447266,113.94425964355467,4386600,77,46.0,,0.46,35.42,0.7899932861328125,0.006767696936641032
266,2019-07-23,8,0.01901801801801802,0.3818459524329041,SMH,119.5999984741211,120.12000274658205,118.83000183105467,120.11000061035156,117.51541900634766,4144300,83,46.0,,0.46,38.18,2.600006103515639,0.022123946373249215
267,2019-07-24,2,0.014513513513513515,-0.23685457129322596,SMH,120.91000366210938,123.55999755859376,120.6999969482422,123.30999755859376,120.6462860107422,6885400,92,46.0,,0.46,42.32,3.4399948120117188,0.02863798479316637
268,2019-07-25,1,0.013762762762762764,-0.051727705358990295,SMH,122.56999969482422,122.6999969482422,120.86000061035156,121.08000183105467,118.46446228027344,5589600,81,46.0,,0.46,37.260000000000005,-0.8600006103515625,-0.006960186365686294
269,2019-07-31,4,0.016015015015015014,0.16364826532838728,SMH,120.16000366210938,120.22000122070312,115.77999877929688,117.08999633789062,114.56065368652344,5419400,100,46.0,,0.46,46.0,-2.4799957275390767,-0.020211864622826314
270,2019-08-01,8,0.01901801801801802,0.1875117194824678,SMH,116.7699966430664,119.91000366210938,113.77999877929688,114.7300033569336,112.25163269042967,13067100,77,43.0,False,0.43,33.11,-0.30999755859375,-0.0025785855551992976
271,2019-08-02,4,0.016015015015015014,-0.15790304752881734,SMH,113.8000030517578,114.45999908447266,112.20999908447266,113.16999816894533,110.72532653808594,8116900,69,43.0,,0.43,29.67,-5.450004577636719,-0.04545079152023146
272,2019-08-05,23,0.03027927927927928,0.2872462657985446,SMH,110.0999984741211,110.2699966430664,107.41000366210938,108.29000091552734,105.95075225830078,8987300,91,43.0,,0.43,39.13,-4.19000244140625,-0.03660669644347969
273,2019-08-07,2,0.014513513513513515,-0.520678369532877,SMH,108.6500015258789,110.8499984741211,108.4000015258789,110.61000061035156,108.22062683105467,7288900,93,43.0,,0.43,39.99,0.5800018310546875,0.005259833578594275
274,2019-08-08,-4,0.010009009009009008,-0.31036623215394177,SMH,111.5500030517578,113.54000091552734,111.0500030517578,113.44000244140624,110.989501953125,5339900,99,43.0,,0.43,42.57,2.69000244140625,0.024267049873115232
275,2019-08-09,3,0.015264264264264263,0.525052505250525,SMH,112.4000015258789,112.68000030517578,110.69000244140624,111.4800033569336,109.07184600830078,8114300,85,43.0,,0.43,36.55,-0.8600006103515625,-0.007574428425374036
276,2019-08-12,5,0.016765765765765765,-0.2117746717492589,SMH,110.44000244140624,111.41000366210938,109.55999755859376,110.16000366210938,107.78035736083984,3826200,76,43.0,,0.43,32.68,-1.2699966430664062,-0.011270825697788589
277,2019-08-13,7,0.018267267267267268,0.08955758552749415,SMH,109.86000061035156,114.19000244140624,109.29000091552734,113.31999969482422,110.87208557128906,9769900,85,43.0,,0.43,36.55,2.779998779296861,0.024952864984442602
278,2019-08-14,2,0.014513513513513515,-0.2054907118198257,SMH,110.5,111.43000030517578,109.0199966430664,109.66999816894533,107.30093383789062,8032400,85,43.0,,0.43,36.55,-2.7600021362304545,-0.024170260769078133
279,2019-08-15,7,0.018267267267267268,0.25863852679495136,SMH,110.3499984741211,110.5,108.5999984741211,109.5500030517578,107.18353271484376,4775100,74,43.0,,0.43,31.82,-0.9300003051757812,-0.008346049561417601
280,2019-08-16,22,0.02952852852852853,0.6164721354594771,SMH,110.75,112.5199966430664,110.01000213623048,112.2300033569336,109.8056411743164,5512800,75,43.0,,0.43,32.25,2.0199966430664062,0.01828051260693586
281,2019-08-19,23,0.03027927927927928,1.3270251557812136,SMH,114.66000366210938,115.16999816894533,113.5500030517578,114.08000183105467,111.61566925048828,4671800,87,43.0,,0.43,37.41,2.6500015258789205,0.023551382909165808
282,2019-08-20,4,0.016015015015015014,-0.47108995338688886,SMH,113.9000015258789,114.22000122070312,112.97000122070312,113.43000030517578,110.9797134399414,5608700,88,43.0,,0.43,37.84,-0.9499969482422017,-0.008248649503741712
283,2019-08-22,10,0.02051951951951952,0.2812675792237016,SMH,114.75,115.08999633789062,113.2699966430664,114.44000244140624,111.9678955078125,3977000,75,43.0,,0.43,32.25,0.8699951171875,0.007616836875237398
284,2019-08-23,7,0.018267267267267268,-0.10976145177813557,SMH,112.9000015258789,114.0500030517578,109.3000030517578,109.6999969482422,107.33028411865234,12698900,66,43.0,,0.43,28.38,-1.0399932861328267,-0.0090363482424618
285,2019-08-27,3,0.015264264264264263,0.0,SMH,111.6999969482422,112.08000183105467,109.91999816894533,110.56999969482422,108.1814956665039,4037300,84,43.0,,0.43,36.12,-1.970001220703125,-0.017273136063039818
286,2019-08-29,7,0.018267267267267268,0.19673421207948083,SMH,113.18000030517578,114.44000244140624,113.0999984741211,113.69000244140624,111.23410034179688,5618000,78,43.0,,0.43,33.54,2.3600006103515625,0.02105639339575438
287,2019-09-04,4,0.016015015015015014,-0.12329442709189553,SMH,114.47000122070312,115.95999908447266,114.4499969482422,115.93000030517578,113.42570495605467,5037800,86,41.0,,0.41,35.26,1.5199966430664205,0.01328203958965024
288,2019-09-09,7,0.018267267267267268,0.1406337896118508,SMH,120.04000091552734,120.91999816894533,119.5199966430664,120.01000213623048,117.41757202148438,3358900,68,41.0,,0.41,27.88,4.9599990844726705,0.042773362570134976
289,2019-09-10,1,0.013762762762762764,-0.24658885418379084,SMH,119.36000061035156,120.26000213623048,118.58999633789062,120.25,117.6523895263672,3950500,79,41.0,,0.41,32.39,-0.6599960327148438,-0.005458121424983142
290,2019-09-11,4,0.016015015015015014,0.16364826532838728,SMH,120.7300033569336,121.8499984741211,120.11000061035156,121.77999877929688,119.14933776855467,3394500,74,41.0,,0.41,30.34,1.5899963378906108,0.013221323047121425
291,2019-09-12,1,0.013762762762762764,-0.14063378961185058,SMH,122.66999816894533,123.12999725341795,121.16999816894533,121.97000122070312,119.33524322509766,4492200,74,41.0,,0.41,30.34,1.2799987792968608,0.010504709030166426
292,2019-09-13,4,0.016015015015015014,0.16364826532838728,SMH,121.8000030517578,122.4800033569336,121.33999633789062,121.91000366210938,119.27653503417967,3541200,88,41.0,,0.41,36.08,-0.6499938964843608,-0.005278923990768791
293,2019-09-17,1,0.013762762762762764,-0.24658885418379084,SMH,120.5999984741211,121.68000030517578,120.27999877929688,121.58000183105467,118.9536590576172,3288300,78,41.0,,0.41,31.98,-0.8000030517578125,-0.006531703378766518
294,2019-09-19,19,0.027276276276276278,0.981889591970325,SMH,122.0500030517578,122.36000061035156,121.08999633789062,121.22000122070312,118.6014404296875,2787100,87,41.0,,0.41,35.669999999999995,0.6800003051757812,0.005588431159355034
295,2019-09-20,12,0.022021021021021023,-0.19266762083012212,SMH,121.5,121.5199966430664,118.54000091552734,118.9499969482422,116.3804702758789,5054000,89,41.0,,0.41,36.49,-0.8400039672851562,-0.0068650209471647905
296,2019-09-24,7,0.018267267267267268,0.1406337896118508,SMH,120.86000061035156,121.08999633789062,117.6500015258789,118.19000244140624,115.63688659667967,5538100,100,41.0,,0.41,41.0,-0.43000030517578125,-0.003538514788136493
297,2019-09-26,4,0.016015015015015014,-0.12329442709189553,SMH,120.3000030517578,120.9800033569336,119.3499984741211,120.62999725341795,118.02417755126952,4868300,79,41.0,,0.41,32.39,-0.10999298095703125,-0.0009083572903091364
298,2019-09-30,1,0.013762762762762764,-0.0983671060397402,SMH,118.58999633789062,119.26000213623048,117.9499969482422,119.12999725341795,116.55657958984376,2589000,78,41.0,,0.41,31.98,-1.7200012207031108,-0.014217235683392282
299,2019-10-01,3,0.015264264264264263,0.10909884355225818,SMH,119.95999908447266,121.31999969482422,117.86000061035156,118.31999969482422,115.76408386230467,4758400,91,42.0,False,0.42,38.22,2.059997558593736,0.017273163857909335
300,2019-10-02,7,0.018267267267267268,0.19673421207948083,SMH,117.22000122070312,117.54000091552734,115.72000122070312,116.38999938964844,113.87577056884766,4964100,70,42.0,,0.42,29.4,-3.779998779296875,-0.031157260046202784
301,2019-10-03,46,0.047546546546546546,1.6028275521946407,SMH,116.37999725341795,118.31999969482422,115.08000183105467,118.18000030517578,115.62711334228516,5518000,80,42.0,,0.42,33.6,0.779998779296875,0.006636028358187884
302,2019-10-09,1,0.013762762762762764,-0.14063378961185058,SMH,118.18000030517578,119.3499984741211,117.9000015258789,118.56999969482422,116.00868225097656,3214500,87,42.0,,0.42,36.54,1.029998779296875,0.008705195925908571
303,2019-10-16,7,0.018267267267267268,0.327296530656775,SMH,124.25,124.91999816894533,123.0,123.2300033569336,120.5680160522461,3459700,89,42.0,,0.42,37.38,5.569999694824233,0.046669457612368515
304,2019-10-17,4,0.016015015015015014,-0.12329442709189553,SMH,124.5999984741211,125.11000061035156,122.55999755859376,123.30999755859376,120.6462860107422,3343100,89,42.0,,0.42,37.38,0.1900024414062358,0.0015209929890429574
305,2019-10-23,1,0.013762762762762764,0.0,SMH,121.27999877929688,122.20999908447266,120.62000274658205,121.3000030517578,118.6797103881836,5783700,76,42.0,,0.42,31.92,-2.9000015258789062,-0.023179614033500107
306,2019-10-24,3,0.015264264264264263,0.10909884355225818,SMH,123.11000061035156,124.55999755859376,122.9000015258789,124.51000213623048,121.82037353515624,4771600,98,42.0,,0.42,41.16,2.349998474121108,0.0192291833051792
307,2019-10-25,4,0.016015015015015014,0.0491835530198701,SMH,125.05999755859376,127.13999938964844,125.05999755859376,127.02999877929688,124.28592681884766,4571600,84,42.0,,0.42,35.28,2.5800018310546733,0.020712924547393596
308,2019-10-28,8,0.01901801801801802,-0.07317430118542367,SMH,128.10000610351562,129.1199951171875,127.81999969482422,128.9600067138672,126.17424011230467,4853600,86,42.0,,0.42,36.12,1.9799957275390625,0.015573350141924402
309,2019-10-29,4,0.016015015015015014,-0.15790304752881734,SMH,129.17999267578125,130.16000366210938,127.94000244140624,128.0800018310547,125.31324768066406,3571500,84,42.0,,0.42,35.28,1.040008544921875,0.00805458940714776
310,2019-10-30,1,0.013762762762762764,-0.14063378961185058,SMH,128.75999450683594,128.75999450683594,127.20999908447266,128.22000122070312,125.45022583007812,3385300,85,42.0,,0.42,35.7,-1.4000091552734375,-0.010756062660445265
311,2019-10-31,1,0.013762762762762764,0.0,SMH,127.86000061035156,128.0,126.12999725341795,127.48999786376952,124.73599243164062,3921200,85,42.0,,0.42,35.7,-0.7599945068359375,-0.005902411768086813
312,2019-11-01,5,0.016765765765765765,0.2181976871045166,SMH,128.5,130.13999938964844,128.22999572753906,130.1199951171875,127.3091812133789,4372700,83,42.0,False,0.42,34.86,2.1399993896484375,0.016718745231628418
313,2019-11-04,3,0.015264264264264263,0.10909884355225818,SMH,132.24000549316406,133.0800018310547,131.82000732421875,132.88999938964844,130.01934814453125,3877500,93,42.0,,0.42,39.06,2.94000244140625,0.022591074651872933
314,2019-11-05,15,0.024273273273273274,0.590202636238442,SMH,133.1699981689453,134.02000427246094,132.60000610351562,132.9600067138672,130.08782958984375,2701800,90,42.0,,0.42,37.8,0.94000244140625,0.007063438747164863
315,2019-11-11,3,0.015264264264264263,0.17309023771059295,SMH,132.0800018310547,132.9199981689453,131.60000610351562,132.6699981689453,129.80410766601562,2572500,82,42.0,,0.42,34.44,-1.100006103515625,-0.008207775469692757
316,2019-11-14,1,0.013762762762762764,-0.0983671060397402,SMH,132.8699951171875,133.05999755859375,131.97999572753906,132.94000244140625,130.06826782226562,2612400,92,42.0,,0.42,38.64,0.1399993896484375,0.0010532605445157106
317,2019-11-15,1,0.013762762762762764,0.0,SMH,134.75,135.25999450683594,133.72000122070312,134.2899932861328,131.3890838623047,4092200,78,42.0,,0.42,32.76,2.1999969482421875,0.01653387185185684
318,2019-11-18,1,0.013762762762762764,0.0,SMH,134.22999572753906,135.1999969482422,133.61000061035156,134.3699951171875,131.4673614501953,1965800,78,42.0,,0.42,32.76,-0.05999755859375,-0.00044357209101264505
319,2019-11-19,2,0.014513513513513515,0.05454942177612909,SMH,135.05999755859375,135.25,133.3300018310547,133.91000366210938,131.01731872558594,3317700,77,42.0,,0.42,32.34,0.0500030517578125,0.000369845065728569
320,2019-11-21,5,0.016765765765765765,0.15518311607697055,SMH,132.0,132.30999755859375,130.60000610351562,131.14999389648438,128.31692504882812,4083800,94,42.0,,0.42,39.48,-2.94000244140625,-0.021737541156423346
321,2019-11-22,2,0.014513513513513515,-0.13433637829124112,SMH,131.6699981689453,132.17999267578125,130.66000366210938,130.9199981689453,128.09190368652344,3200800,88,42.0,,0.42,36.96,-0.1300048828125,-0.0009825779246570576
322,2019-11-26,2,0.014513513513513515,0.05454942177612909,SMH,133.63999938964844,133.85000610351562,132.86000061035156,133.50999450683594,130.62594604492188,3547100,91,42.0,,0.42,38.22,1.670013427734375,0.0126343888657241
323,2019-12-02,1,0.013762762762762764,-0.051727705358990295,SMH,133.19000244140625,133.33999633789062,130.9499969482422,131.17999267578125,128.34628295898438,4547600,72,42.0,,0.42,30.24,-0.510009765625,-0.0038103081237857994
324,2019-12-03,2,0.014513513513513515,0.05454942177612909,SMH,128.64999389648438,129.42999267578125,127.91999816894533,129.33999633789062,126.54602813720705,6802500,72,42.0,,0.42,30.24,-3.910003662109375,-0.029323562093111377
325,2019-12-04,5,0.016765765765765765,0.15518311607697055,SMH,131.0,131.72000122070312,130.8699951171875,131.24000549316406,128.40499877929688,3237700,100,42.0,,0.42,42.0,2.290008544921875,0.017693028467198335
326,2019-12-05,2,0.014513513513513515,-0.13433637829124112,SMH,131.86000061035156,132.38999938964844,131.47000122070312,132.02999877929688,129.17791748046875,2438100,93,42.0,,0.42,39.06,0.6699981689453125,0.005086533273126026
327,2019-12-09,2,0.014513513513513515,0.05454942177612909,SMH,134.05999755859375,134.39999389648438,133.07000732421875,133.08999633789062,130.2150115966797,1975400,81,42.0,,0.42,34.02,2.0099945068359375,0.015182374168007495
328,2019-12-11,5,0.016765765765765765,0.15518311607697055,SMH,134.58999633789062,136.5399932861328,134.07000732421875,136.47999572753906,133.53179931640625,4770100,93,42.0,,0.42,39.06,2.1399993896484375,0.01592261522940741
329,2019-12-12,5,0.016765765765765765,0.0,SMH,136.6699981689453,140.47000122070312,136.52999877929688,140.39999389648438,137.3671112060547,6025000,75,42.0,,0.42,31.5,3.9300079345703125,0.028782833805583996
330,2019-12-13,2,0.014513513513513515,-0.13433637829124112,SMH,140.38999938964844,141.92999267578125,139.41000366210938,139.86000061035156,136.8387908935547,5008400,97,42.0,,0.42,40.74,1.459991455078125,0.010393617444227177
331,2019-12-17,4,0.016015015015015014,0.10345541071798037,SMH,142.0,142.08999633789062,140.97999572753906,141.8000030517578,138.73687744140625,2789200,81,42.0,,0.42,34.02,0.160003662109375,0.0011273421430724184
332,2019-12-19,6,0.017516516516516516,0.0937558597412338,SMH,141.92999267578125,142.24000549316406,141.14999389648438,142.1300048828125,139.05975341796875,2352100,78,42.0,,0.42,32.76,0.1500091552734375,0.0010557334023482134
333,2019-12-20,2,0.014513513513513515,-0.1714383679067374,SMH,142.89999389648438,143.97000122070312,142.4199981689453,143.5,140.40016174316406,3268600,74,42.0,,0.42,31.08,1.7299957275390625,0.012162511675537058
334,2019-12-23,4,0.016015015015015014,-0.8423728312594213,SMH,143.1300048828125,143.4199981689453,141.6199951171875,142.0800018310547,141.0972900390625,2726100,76,42.0,,0.42,31.92,-0.5500030517578125,-0.003820261492633259
335,2019-12-24,38,0.041540540540540544,1.5938496156009756,SMH,142.42999267578125,142.42999267578125,141.42999267578125,142.3699951171875,141.38528442382812,1177600,77,42.0,,0.42,32.34,-0.9900054931640625,-0.00690284134572261
336,2019-12-26,-3,0.01075975975975976,-0.7409817104026604,SMH,142.52000427246094,142.97999572753906,142.07000732421875,142.75,141.76266479492188,1574900,75,42.0,,0.42,31.5,0.5500030517578125,0.0038615676475515226
337,2019-12-27,3,0.015264264264264263,0.4186435947530003,SMH,143.27000427246094,143.39999389648438,141.9600067138672,142.25999450683594,141.2760467529297,1844200,96,42.0,,0.42,40.32,0.4199981689453125,0.002937461053962087
338,2019-12-30,3,0.015264264264264263,0.0,SMH,142.5,142.5,140.25,141.22999572753906,140.253173828125,2955000,89,42.0,,0.42,37.38,-0.899993896484375,-0.006276108331873753
339,2019-12-31,1,0.013762762762762764,-0.0983671060397402,SMH,140.75,141.67999267578125,140.41000366210938,141.41000366210938,140.4319305419922,2853100,80,42.0,,0.42,33.6,-0.82000732421875,-0.005754437362938569
340,2020-01-02,9,0.01976876876876877,0.4363953742090334,SMH,143.7899932861328,144.94000244140625,143.30999755859375,144.67999267578125,143.67930603027344,2600200,90,43.0,,0.43,38.7,3.260009765625,0.023009669213388317
341,2020-01-03,5,0.016765765765765765,-0.15190642564180468,SMH,142.5500030517578,143.42999267578125,141.8800048828125,142.30999755859375,141.32569885253906,4981800,100,43.0,,0.43,43.0,-1.510009765625,-0.010418171244583996
342,2020-01-07,10,0.02051951951951952,0.41382164287192214,SMH,142.24000549316406,143.64999389648438,141.39999389648438,143.13999938964844,142.14996337890625,3263000,93,43.0,,0.43,39.99,0.220001220703125,0.0015338578535692982
343,2020-01-08,9,0.01976876876876877,-0.03658715059271189,SMH,143.1300048828125,144.11000061035156,142.52000427246094,143.3800048828125,142.3883056640625,3056400,96,43.0,,0.43,41.28,0.4600067138671875,0.0032022745103537087
344,2020-01-09,10,0.02051951951951952,0.0379766064104512,SMH,145.2100067138672,145.2100067138672,142.83999633789062,144.1999969482422,143.20262145996094,3201800,91,43.0,,0.43,39.13,1.100006103515625,0.007633100401476245
345,2020-01-13,3,0.015264264264264263,-0.0468779298706169,SMH,144.1999969482422,145.05999755859375,143.67999267578125,145.0,143.99710083007812,3605900,84,43.0,,0.43,36.12,-0.1500091552734375,-0.0010330497096459057
346,2020-01-14,1,0.013762762762762764,-0.0983671060397402,SMH,145.17999267578125,146.27000427246094,144.4199981689453,145.3000030517578,144.29502868652344,3000900,73,43.0,,0.43,31.39,1.2100067138671875,0.008341422406121568
347,2020-01-15,5,0.016765765765765765,0.2181976871045166,SMH,144.7100067138672,144.9199981689453,142.74000549316406,143.14999389648438,142.15988159179688,3689900,72,43.0,,0.43,30.96,-1.350006103515625,-0.009229548534099519
348,2020-01-16,12,0.022021021021021023,0.31345154934622976,SMH,144.47999572753906,145.4600067138672,144.30999755859375,145.4600067138672,144.45391845703125,3119200,82,43.0,,0.43,35.26,0.540008544921875,0.003726252772183525
349,2020-01-17,35,0.03928828828828829,0.7841265512068727,SMH,146.08999633789062,146.10000610351562,145.02000427246094,146.05999755859375,145.0497589111328,2948200,92,43.0,,0.43,39.56,0.6399993896484375,0.004399830607098476
350,2020-01-21,-8,0.007006006006006006,-0.7200288011520461,SMH,145.47999572753906,146.8300018310547,145.35000610351562,146.17999267578125,145.16893005371094,3027200,88,43.0,,0.43,37.84,0.7299957275390625,0.0049965482343774514
351,2020-01-22,5,0.016765765765765765,1.3930561508786967,SMH,147.24000549316406,148.61000061035156,146.9600067138672,147.3800048828125,146.3606414794922,3536800,81,43.0,,0.43,34.83,1.779998779296875,0.012122854710204134
352,2020-01-23,4,0.016015015015015014,-0.04477879276374708,SMH,147.8000030517578,148.3000030517578,146.57000732421875,148.3000030517578,147.27427673339844,4370000,96,43.0,,0.43,41.28,-0.30999755859375,-0.002085980467805504
353,2020-01-24,3,0.015264264264264263,-0.0468779298706169,SMH,150.30999755859375,150.74000549316406,146.5500030517578,147.64999389648438,146.62875366210938,4999200,93,43.0,,0.43,39.99,2.44000244140625,0.016453151660116072
354,2020-01-27,3,0.015264264264264263,0.0,SMH,142.86000061035156,143.5,141.25,141.6999969482422,140.71990966796875,6791100,78,43.0,,0.43,33.54,-7.2400054931640625,-0.048029754738813435
355,2020-01-28,11,0.021270270270270272,0.39346842415896144,SMH,143.25,145.5800018310547,142.41000366210938,145.25,144.245361328125,3709700,79,43.0,,0.43,33.97,2.0800018310546875,0.014494786279126703
356,2020-01-29,4,0.016015015015015014,-0.24707045037413533,SMH,144.66000366210938,145.13999938964844,142.80999755859375,143.0399932861328,142.05064392089844,2937200,90,43.0,,0.43,38.7,-0.44000244140625,-0.0030224099180660158
357,2020-01-31,3,0.015264264264264263,-0.0468779298706169,SMH,141.44000244140625,141.57000732421875,136.9600067138672,137.57000732421875,136.61849975585938,6102400,79,43.0,,0.43,33.97,-3.5699920654296875,-0.024596886319708133
358,2020-02-03,6,0.017516516516516516,0.1475506590596105,SMH,138.1699981689453,139.63999938964844,137.99000549316406,139.4499969482422,138.4854736328125,3841000,56,45.0,,0.45,25.2,-1.9300079345703125,-0.01363288715631894
359,2020-02-05,14,0.023522522522522522,0.342876735813475,SMH,146.5,147.11000061035156,144.86000061035156,146.8000030517578,145.78465270996094,5396500,65,45.0,,0.45,29.25,7.470001220703125,0.05349470963444358
360,2020-02-06,5,0.016765765765765765,-0.2872462657985446,SMH,147.0,147.0399932861328,145.19000244140625,146.89999389648438,145.88394165039062,2710900,50,45.0,,0.45,22.5,-0.07000732421875,-0.00047588419501254364
361,2020-02-07,1,0.013762762762762764,-0.1791151710549883,SMH,145.4499969482422,145.57000732421875,143.4600067138672,143.5399932861328,142.54718017578125,5236200,56,45.0,,0.45,25.2,-1.4699859619140625,-0.00999718463706356
362,2020-02-10,3,0.015264264264264263,-0.0468779298706169,SMH,142.5800018310547,145.8300018310547,142.5,145.8000030517578,144.79156494140625,4099200,54,45.0,,0.45,24.3,0.2599945068359375,0.0017860444717632262
363,2020-02-11,75,0.06931831831831832,3.5412158174306514,SMH,147.1199951171875,149.5,147.1199951171875,148.8800048828125,147.8502655029297,5417100,57,45.0,,0.45,25.65,3.6699981689453125,0.02516627664310822
364,2020-02-12,2,0.014513513513513515,-0.7906251353810163,SMH,149.99000549316406,151.16000366210938,149.99000549316406,150.97999572753906,149.93572998046875,3719200,57,45.0,,0.45,25.65,1.660003662109375,0.011103703425480838
365,2020-02-13,4,0.016015015015015014,0.10345541071798037,SMH,149.9499969482422,152.3300018310547,149.74000549316406,151.33999633789062,150.29324340820312,3982800,69,45.0,,0.45,31.05,1.1699981689453125,0.007740130594073191
366,2020-02-14,38,0.041540540540540544,1.5938496156009756,SMH,152.0,152.6199951171875,149.7899932861328,150.69000244140625,149.64773559570312,3734900,72,45.0,,0.45,32.4,0.2899932861328125,0.0019037174729008566
367,2020-02-18,14,0.023522522522522522,0.8077544426494345,SMH,147.6699981689453,148.66000366210938,147.11000061035156,148.42999267578125,147.4033660888672,5908600,61,45.0,,0.45,27.45,-3.959991455078125,-0.025946740805734447
368,2020-02-19,7,0.018267267267267268,-0.2234137622877569,SMH,150.74000549316406,152.52000427246094,150.5,152.25,151.1969451904297,4067000,72,45.0,,0.45,32.4,3.8600006103515625,0.02596529338937059
369,2020-02-20,1,0.013762762762762764,-0.24658885418379084,SMH,151.60000610351562,151.8000030517578,147.5399932861328,149.85000610351562,148.8135528564453,3878000,69,45.0,,0.45,31.05,-0.720001220703125,-0.004720700239536524
370,2020-02-21,35,0.03928828828828829,1.8546803403883914,SMH,148.86000061035156,148.9499969482422,144.9600067138672,145.4499969482422,144.44398498535156,7082000,66,45.0,,0.45,29.7,-2.850006103515625,-0.018774743387481307
371,2020-02-24,43,0.045294294294294296,0.9890544639324808,SMH,138.77000427246094,140.72999572753906,137.5399932861328,138.86000061035156,137.89956665039062,9864100,59,45.0,,0.45,26.55,-8.220001220703125,-0.055186313454974045
372,2020-02-25,21,0.028777777777777777,-0.3646489425180668,SMH,140.5,140.94000244140625,134.2100067138672,134.86000061035156,133.92723083496094,12829000,71,45.0,,0.45,31.95,0.2100067138671875,0.0014922668957779717
373,2020-02-26,37,0.04078978978978979,0.4174058228112283,SMH,136.02000427246094,138.25,134.58999633789062,135.6699981689453,134.73162841796875,9542900,66,45.0,,0.45,29.7,-2.69000244140625,-0.019086152936066414
374,2020-02-27,47,0.0482972972972973,0.1840535964072738,SMH,132.0,134.0500030517578,129.10000610351562,129.4199981689453,128.5248565673828,12981200,100,45.0,,0.45,45.0,-4.1999969482421875,-0.030379724761245508
375,2020-02-28,17,0.025774774774774776,-0.4663309084126096,SMH,124.5999984741211,132.67999267578125,124.30999755859376,131.97000122070312,131.05722045898438,9648900,63,45.0,,0.45,28.35,-1.3700103759765625,-0.010220144310236212
376,2020-03-02,35,0.03928828828828829,0.98739176667173,SMH,133.67999267578125,136.55999755859375,130.00999450683594,136.5399932861328,135.59559631347656,7041500,61,64.0,,0.64,39.04,3.8800048828125,0.029243330547158886
