,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SPY_unscaled,SPY_monthly,isPartial,scale,SPY,Stock_Price_Change,Stock_Price_Change_Percent
331,2017-08-24,6,0.002784651992861392,0.0,SPY,245.0,245.17999267578125,243.75,243.9900054931641,226.8897705078125,50741700,80,51.0,,0.51,40.8,0.1299896240234375,0.0005304616298902332
332,2017-08-25,5,0.0024872099940511597,-0.10681478316599025,SPY,244.8999938964844,245.6100006103516,244.38999938964844,244.55999755859372,227.41978454589844,64445900,80,51.0,,0.51,40.8,0.4300079345703409,0.0017538459393746653
333,2017-08-28,19,0.006651397977394408,3.170458784035807,SPY,245.1699981689453,245.1999969482422,244.08999633789065,244.57000732421875,227.42909240722656,40565600,82,51.0,,0.51,41.82,-0.4100036621094034,-0.0016693280448293324
334,2017-08-29,26,0.008733491969066032,0.31303103479116356,SPY,243.05999755859372,245.1499938964844,242.92999267578125,244.8500061035156,227.689453125,51135700,83,51.0,,0.51,42.33,-0.05000305175778408,-0.00020392761982102048
335,2017-08-30,16,0.005759071980963712,-0.34057625502349975,SPY,244.8300018310547,246.32000732421875,244.6199951171875,246.00999450683597,228.76817321777344,62030800,80,51.0,,0.51,40.8,1.1700134277343466,0.004772643103668095
336,2017-08-31,5,0.0024872099940511597,-0.5681231277760563,SPY,246.72000122070312,247.7700042724609,246.0500030517578,247.4900054931641,230.1444549560547,103803900,76,51.0,,0.51,38.76,1.449996948242159,0.005886638945790557
337,2017-09-01,4,0.0021897679952409283,-0.11958861516383623,SPY,247.9199981689453,248.3300018310547,247.6699981689453,247.83999633789065,230.46990966796875,62007000,86,49.0,False,0.49,42.14,0.5599975585937784,0.0022601507403534615
338,2017-09-05,4,0.0021897679952409283,0.687757909215956,SPY,247.25999450683597,247.5200042724609,244.9499969482422,246.05999755859372,228.81466674804688,91398800,72,49.0,,0.49,35.28,-0.8099975585937784,-0.003261778893493661
339,2017-09-06,2,0.0015948839976204642,-0.27166530834012503,SPY,246.83999633789065,247.27999877929688,246.22999572753903,246.8999938964844,229.5957794189453,57916900,67,49.0,,0.49,32.83,-0.24000549316403408,-0.0009696407927491935
340,2017-09-07,1,0.001297441998810232,-0.18649757553151813,SPY,247.25,247.2700042724609,246.3999938964844,246.8699951171875,229.56787109375,58034700,67,49.0,,0.49,32.83,-0.009994506835965922,-4.041777291052817e-05
341,2017-09-08,2,0.0015948839976204642,0.22925263640531868,SPY,246.5399932861328,247.1100006103516,246.3000030517578,246.5800018310547,229.2982177734375,63832800,65,49.0,,0.49,31.85,-0.16000366210931816,-0.0006470807592700023
342,2017-09-11,4,0.0021897679952409283,0.687757909215956,SPY,248.0399932861328,249.3000030517578,248.0200042724609,249.2100067138672,231.74388122558597,71364800,69,49.0,,0.49,33.81,2.1900024414062216,0.00886245977903366
343,2017-09-12,8,0.003379535990481856,0.5433306166802498,SPY,249.6300048828125,250.08999633789065,249.4199981689453,250.0500030517578,232.5250396728516,56896000,73,49.0,,0.49,35.77,0.7899932861328409,0.0031688458742971104
344,2017-09-13,7,0.003082093991671624,-0.08801267382503086,SPY,249.72000122070312,250.2100067138672,249.58999633789065,250.1699981689453,232.63661193847656,59228000,71,49.0,,0.49,34.79,0.12001037597653408,0.0004798687581826222
345,2017-09-14,7,0.003082093991671624,0.0,SPY,249.8000030517578,250.32000732421875,249.6000061035156,250.08999633789065,232.56222534179688,95446300,78,49.0,,0.49,38.22,0.1100006103515625,0.00043963313776407276
346,2017-09-15,16,0.005759071980963712,0.8685581933989579,SPY,248.69000244140625,249.2899932861328,248.57000732421875,249.19000244140625,232.87527465820312,95432400,86,49.0,,0.49,42.14,-1.0300140380859375,-0.0041147891017430105
347,2017-09-18,12,0.004569303985722784,2.5217790004585052,SPY,249.6100006103516,250.1199951171875,249.27999877929688,249.72000122070312,233.37063598632807,46235200,79,49.0,,0.49,38.71,0.8300018310546875,0.003329463088805218
348,2017-09-19,5,0.0024872099940511597,-0.45566983465694577,SPY,250.0,250.07000732421875,249.6000061035156,249.97000122070312,233.60423278808597,47108100,75,49.0,,0.49,36.75,-0.04998779296875,-0.00019985524526067167
349,2017-09-20,5,0.0024872099940511597,0.0,SPY,250.07000732421875,250.19000244140625,248.9199981689453,250.05999755859372,233.6883087158203,59574100,69,49.0,,0.49,33.81,0.1199951171875,0.00047984609778461973
350,2017-09-21,2,0.0015948839976204642,-0.35876584549150903,SPY,249.8800048828125,249.97999572753903,249.19000244140625,249.38999938964844,233.06219482421875,48211400,72,49.0,,0.49,35.28,-0.21000671386721592,-0.0008393889116987685
351,2017-09-22,3,0.001892325996430696,0.1864975755315179,SPY,249.0500030517578,249.6300048828125,249.0200042724609,249.44000244140625,233.10891723632807,51214000,81,49.0,,0.49,39.69,-0.3499908447265341,-0.0014000754088658862
352,2017-09-25,10,0.00397441998810232,2.063273727647868,SPY,249.1499938964844,249.5500030517578,248.0800018310547,248.92999267578125,232.63232421875,57064400,84,49.0,,0.49,41.16,-0.0800018310546875,-0.00032048163077291747
353,2017-09-26,5,0.0024872099940511597,-0.3741954797186051,SPY,249.4199981689453,249.6999969482422,248.80999755859372,249.0800018310547,232.77252197265625,54082000,73,49.0,,0.49,35.77,0.149993896484375,0.0006010574820680681
354,2017-09-27,4,0.0021897679952409283,-0.11958861516383623,SPY,249.8800048828125,250.4900054931641,248.8699951171875,250.0500030517578,233.6790008544922,81001400,79,49.0,,0.49,38.71,0.7900085449219034,0.0031638308152870387
355,2017-09-28,3,0.001892325996430696,-0.13583265417006263,SPY,249.72999572753903,250.44000244140625,249.6300048828125,250.3500061035156,233.95933532714844,44778800,76,49.0,,0.49,37.24,-0.05000305175784092,-0.000199620945591783
356,2017-09-29,6,0.002784651992861392,0.47154982709839666,SPY,250.33999633789065,251.32000732421875,250.1300048828125,251.22999572753903,234.7817230224609,85578000,74,49.0,,0.49,36.26,0.8800048828125,0.0035138351470762608
357,2017-10-02,2,0.0015948839976204642,-0.15718327569946555,SPY,251.4900054931641,252.32000732421875,251.2899932861328,252.32000732421875,235.8003692626953,59023000,78,47.0,,0.47,36.66,1.0,0.0039789908119409745
358,2017-10-03,2,0.0015948839976204642,0.0,SPY,252.32000732421875,252.88999938964844,252.22999572753903,252.8600006103516,236.30502319335935,66810200,82,47.0,,0.47,38.54,0.5699920654296875,0.0022590046325470237
359,2017-10-04,1,0.001297441998810232,-0.18649757553151813,SPY,252.69000244140625,253.44000244140625,252.55999755859372,253.16000366210935,236.5854034423828,55953600,79,47.0,,0.47,37.13,0.5500030517578125,0.0021748707069684237
360,2017-10-05,4,0.0021897679952409283,0.687757909215956,SPY,253.5399932861328,254.67999267578125,253.1999969482422,254.66000366210935,237.98716735839844,63522800,83,47.0,,0.47,39.01,1.239990234375,0.00489263818824992
361,2017-10-06,4,0.0021897679952409283,0.0,SPY,254.1499938964844,254.6999969482422,253.8500061035156,254.3699951171875,237.71617126464844,80646000,82,47.0,,0.47,38.54,0.0200042724609375,7.85466979591476e-05
362,2017-10-09,4,0.0021897679952409283,-0.2895193977996524,SPY,254.6300048828125,254.6999969482422,253.6499938964844,253.9499969482422,237.3236541748047,35803100,82,47.0,,0.47,38.54,0.0,0.0
363,2017-10-10,1,0.001297441998810232,-0.40749796251018744,SPY,254.6000061035156,255.0500030517578,253.97999572753903,254.6199951171875,237.94976806640625,43057400,80,47.0,,0.47,37.6,0.350006103515625,0.0013741896651326968
364,2017-10-11,4,0.0021897679952409283,0.687757909215956,SPY,254.50999450683597,255.0200042724609,254.32000732421875,255.0200042724609,238.3236083984375,47674300,77,47.0,,0.47,36.19,-0.02999877929690342,-0.00011761920775521517
365,2017-10-12,3,0.001892325996430696,-0.13583265417006263,SPY,254.66000366210935,255.05999755859372,254.3699951171875,254.63999938964844,237.96849060058597,47065100,81,47.0,,0.47,38.07,0.0399932861328125,0.0001568241136491455
366,2017-10-13,1,0.001297441998810232,-0.3143665513989311,SPY,255.13999938964844,255.2700042724609,254.63999938964844,254.9499969482422,238.25816345214844,54800400,79,47.0,,0.47,37.13,0.2100067138671875,0.0008233620162994004
367,2017-10-16,9,0.003676977989292088,1.834021091242549,SPY,255.2100067138672,255.50999450683597,254.82000732421875,255.2899932861328,238.57595825195312,38221700,91,47.0,,0.47,42.77,0.23999023437505684,0.0009401427130424356
368,2017-10-17,1,0.001297441998810232,-0.6471444750040447,SPY,255.22999572753903,255.5200042724609,254.97999572753903,255.47000122070312,238.744140625,31561000,86,47.0,,0.47,40.42,0.010009765624943157,3.917563242206157e-05
369,2017-10-18,1,0.001297441998810232,0.0,SPY,255.8999938964844,255.9499969482422,255.5,255.72000122070312,238.977783203125,40888300,76,47.0,,0.47,35.72,0.4299926757812784,0.0016828141381948214
370,2017-10-19,4,0.0021897679952409283,0.687757909215956,SPY,254.8300018310547,255.8300018310547,254.3500061035156,255.7899932861328,239.04318237304688,61903800,86,47.0,,0.47,40.42,-0.1199951171875,-0.0004688224989968237
371,2017-10-20,9,0.003676977989292088,0.6791632708503121,SPY,256.70001220703125,257.1400146484375,255.7700042724609,257.1099853515625,240.2767791748047,89176400,82,47.0,,0.47,38.54,1.3100128173828125,0.005120637954917795
372,2017-10-23,2,0.0015948839976204642,-0.4825323296660875,SPY,257.4800109863281,257.510009765625,256.0199890136719,256.1099853515625,239.34222412109372,63915300,94,47.0,,0.47,44.18,0.3699951171875,0.0014388858058258513
373,2017-10-24,11,0.004271861986912552,1.6784781797836623,SPY,256.6000061035156,256.8299865722656,256.1499938964844,256.5599975585937,239.7627410888672,66935900,94,47.0,,0.47,44.18,-0.680023193359375,-0.0026407641162310425
374,2017-10-25,9,0.003676977989292088,-0.13925637097897225,SPY,256.17999267578125,256.3099975585937,254.0,255.2899932861328,238.57595825195312,103715300,92,47.0,,0.47,43.24,-0.5199890136719318,-0.0020246429188891524
375,2017-10-26,11,0.004271861986912552,0.161786118751011,SPY,255.9900054931641,256.29998779296875,255.47999572753903,255.6199951171875,238.88429260253903,69798000,80,47.0,,0.47,37.6,-0.010009765624943157,-3.905335617138128e-05
376,2017-10-27,10,0.00397441998810232,-0.06962818548948602,SPY,256.4700012207031,257.8900146484375,255.6300048828125,257.7099914550781,240.8374938964844,85562500,90,47.0,,0.47,42.3,1.59002685546875,0.0062037726539150295
377,2017-10-30,1,0.001297441998810232,0.0,SPY,256.4700012207031,257.6000061035156,256.4100036621094,256.75,239.94036865234372,54285700,85,47.0,,0.47,39.95,-0.290008544921875,-0.0011245435202957843
378,2017-10-31,4,0.0021897679952409283,0.687757909215956,SPY,257.17999267578125,257.44000244140625,256.8099975585937,257.1499938964844,240.31414794921875,60304800,85,47.0,,0.47,39.95,-0.160003662109375,-0.0006211322139685338
379,2017-11-01,6,0.002784651992861392,0.2716653083401248,SPY,258.0400085449219,258.42999267578125,257.07000732421875,257.489990234375,240.63186645507807,54202700,77,46.0,False,0.46,35.42,0.989990234375,0.003845518276050841
380,2017-11-02,9,0.003676977989292088,0.3204443494979705,SPY,257.4100036621094,257.75,256.19000244140625,257.5899963378906,240.72537231445312,56449500,81,46.0,,0.46,37.260000000000005,-0.67999267578125,-0.0026312451923270475
381,2017-11-03,7,0.003082093991671624,-0.16178611875101123,SPY,257.7699890136719,258.5,257.29998779296875,258.45001220703125,241.5290679931641,59589700,81,46.0,,0.46,37.260000000000005,0.75,0.0029097963142579175
382,2017-11-06,3,0.001892325996430696,0.45850527281063713,SPY,258.29998779296875,259.0,258.2200012207031,258.8500061035156,241.90283203125,49652600,77,46.0,,0.46,35.42,0.5,0.0019342359767891004
383,2017-11-07,4,0.0021897679952409283,0.15718327569946577,SPY,258.9700012207031,259.3500061035156,258.0899963378906,258.6700134277344,241.73464965820312,57502200,83,46.0,,0.46,38.18,0.350006103515625,0.001351374917048842
384,2017-11-08,2,0.0015948839976204642,-0.27166530834012503,SPY,258.4700012207031,259.2200012207031,258.1499938964844,259.1099853515625,242.1457977294922,50469600,85,46.0,,0.46,39.1,-0.1300048828125,-0.000501271948151083
385,2017-11-09,15,0.00546162998215348,2.424468481909735,SPY,257.7300109863281,258.3900146484375,256.3599853515625,258.1700134277344,241.2673797607422,95085500,80,46.0,,0.46,36.8,-0.829986572265625,-0.003201861616993651
386,2017-11-10,8,0.003379535990481856,-0.38122208909704824,SPY,257.7300109863281,258.2900085449219,257.3699951171875,258.0899963378906,241.19259643554688,59984700,85,46.0,,0.46,39.1,-0.100006103515625,-0.0003870354806538856
387,2017-11-15,11,0.004271861986912552,1.6784781797836623,SPY,256.6199951171875,257.2200012207031,255.6300048828125,256.44000244140625,239.65066528320312,80811500,77,46.0,,0.46,35.42,-1.07000732421875,-0.004142658596229309
388,2017-11-16,12,0.004569303985722784,0.06962818548948624,SPY,257.5199890136719,259.0400085449219,257.4700012207031,258.6199951171875,241.68792724609372,67777000,79,46.0,,0.46,36.34,1.82000732421875,0.007075683522204557
389,2017-11-20,3,0.001892325996430696,0.45850527281063713,SPY,258.1400146484375,258.5199890136719,257.8599853515625,258.29998779296875,241.3888397216797,48075500,81,46.0,,0.46,37.260000000000005,-0.52001953125,-0.002007487315071721
390,2017-11-21,7,0.003082093991671624,0.6287331027978622,SPY,259.17999267578125,260.20001220703125,258.260009765625,259.989990234375,242.96815490722656,69176800,84,46.0,,0.46,38.64,1.680023193359375,0.006498620086474283
391,2017-11-22,8,0.003379535990481856,0.09650646593321754,SPY,260.0,260.1499938964844,259.57000732421875,259.760009765625,242.7532958984375,45033400,80,46.0,,0.46,36.8,-0.050018310546875,-0.00019223023904813008
392,2017-11-24,1,0.001297441998810232,-0.6160887167752156,SPY,260.32000732421875,260.4800109863281,260.1600036621094,260.3599853515625,243.3139495849609,27856500,89,46.0,,0.46,40.940000000000005,0.33001708984375,0.0012685646649488458
393,2017-11-27,10,0.00397441998810232,1.100282929896259,SPY,260.4100036621094,260.75,260.0,260.2300109863281,243.19253540039065,52274900,77,46.0,,0.46,35.42,0.269989013671875,0.0010365056905885517
394,2017-11-28,15,0.00546162998215348,0.3741954797186049,SPY,260.760009765625,262.8999938964844,260.6499938964844,262.8699951171875,245.65963745117188,98971700,81,46.0,,0.46,37.260000000000005,2.149993896484375,0.008245422421800042
395,2017-11-29,9,0.003676977989292088,-0.32676179065461275,SPY,263.0199890136719,263.6300048828125,262.20001220703125,262.7099914550781,245.51007080078125,77512100,79,46.0,,0.46,36.34,0.730010986328125,0.002776763040228669
396,2017-11-30,16,0.005759071980963712,0.5662514156285392,SPY,263.760009765625,266.04998779296875,263.6700134277344,265.010009765625,247.65956115722656,127894400,84,46.0,,0.46,38.64,2.41998291015625,0.009179466924608803
397,2017-12-01,16,0.005759071980963712,0.0,SPY,264.760009765625,265.3099975585937,260.760009765625,264.4599914550781,247.14553833007807,164390900,76,50.0,False,0.5,38.0,-0.7399902343750568,-0.0027813954832837107
398,2017-12-04,16,0.005759071980963712,3.4387895460797795,SPY,266.3099975585937,266.79998779296875,264.0799865722656,264.1400146484375,246.84646606445312,94040600,77,50.0,,0.5,38.5,1.4899902343750568,0.005616035008428222
399,2017-12-05,4,0.0021897679952409283,-0.6197706848466067,SPY,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,245.95867919921875,77994500,80,50.0,,0.5,40.0,-1.649993896484375,-0.006184385202313902
400,2017-12-06,5,0.0024872099940511597,0.1358326541700623,SPY,263.29998779296875,263.7300109863281,262.7099914550781,263.239990234375,246.00543212890625,75898600,74,50.0,,0.5,37.0,-1.41998291015625,-0.005355394843835515
401,2017-12-07,4,0.0021897679952409283,-0.11958861516383623,SPY,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,246.78109741210935,77218600,79,50.0,,0.5,39.5,0.699981689453125,0.002654160164917263
402,2017-12-11,1,0.001297441998810232,-0.18649757553151813,SPY,266.3099975585937,266.3800048828125,265.4800109863281,266.3099975585937,248.8743896484375,83077500,72,50.0,,0.5,36.0,1.95001220703125,0.007374398748413391
403,2017-12-12,2,0.0015948839976204642,0.22925263640531868,SPY,267.2099914550781,267.32000732421875,266.3500061035156,266.7799987792969,249.3136444091797,85195800,68,50.0,,0.5,34.0,0.94000244140625,0.0035288025534039313
404,2017-12-13,4,0.0021897679952409283,0.37299515106303627,SPY,267.0599975585937,267.5599975585937,266.6499938964844,266.75,249.28565979003903,102905400,74,50.0,,0.5,37.0,0.23999023437494316,0.0008977638328577786
405,2017-12-14,7,0.003082093991671624,0.4074979625101871,SPY,267.0899963378906,267.2200012207031,265.6000061035156,265.6600036621094,248.26698303222656,100666700,78,50.0,,0.5,39.0,-0.33999633789056816,-0.001270729335449694
406,2017-12-15,1,0.001297441998810232,-0.579038795599305,SPY,265.45001220703125,267.0400085449219,265.3900146484375,266.510009765625,250.3344268798828,144610300,73,50.0,,0.5,36.5,-0.17999267578125,-0.0006735748632550331
407,2017-12-18,3,0.001892325996430696,0.0,SPY,268.1000061035156,268.6000061035156,267.9800109863281,268.20001220703125,251.9218597412109,83653600,77,50.0,,0.5,38.5,1.55999755859375,0.005841812120565892
408,2017-12-19,11,0.004271861986912552,1.2574662055957244,SPY,268.4800109863281,268.5299987792969,267.0899963378906,267.1700134277344,250.95433044433597,82382900,76,50.0,,0.5,38.0,-0.07000732421875,-0.000260637835547084
409,2017-12-20,19,0.006651397977394408,0.5570254839158892,SPY,268.2699890136719,268.3299865722656,266.69000244140625,267.0299987792969,250.8228759765625,76751500,83,50.0,,0.5,41.5,-0.20001220703125,-0.0007448412018786765
410,2017-12-21,8,0.003379535990481856,-0.49190591181468557,SPY,267.739990234375,268.3900146484375,267.29998779296875,267.5799865722656,251.3394775390625,67032300,72,50.0,,0.5,36.0,0.060028076171875,0.00022370990636821908
411,2017-12-22,2,0.0015948839976204642,-0.5280760429501847,SPY,267.6000061035156,267.6400146484375,266.8999938964844,267.510009765625,251.2736968994141,78720900,78,50.0,,0.5,39.0,-0.75,-0.0027944407730012832
412,2017-12-26,2,0.0015948839976204642,-0.42725913266396065,SPY,267.04998779296875,267.44000244140625,266.8900146484375,267.19000244140625,250.97311401367188,45244400,92,50.0,,0.5,46.0,-0.20001220703125,-0.0007473180245262112
413,2017-12-27,1,0.001297441998810232,-0.18649757553151813,SPY,267.3800048828125,267.7300109863281,267.010009765625,267.32000732421875,251.09524536132807,57751000,87,50.0,,0.5,43.5,0.290008544921875,0.0010843873103292268
414,2017-12-29,13,0.004866745984533016,2.7510316368638237,SPY,268.5299987792969,268.54998779296875,266.6400146484375,266.8599853515625,250.6631622314453,96007400,85,50.0,,0.5,42.5,0.819976806640625,0.00306270038095402
415,2018-01-02,4,0.0021897679952409283,-0.2895193977996524,SPY,267.8399963378906,268.8099975585937,267.3999938964844,268.7699890136719,252.45724487304688,86655700,88,51.0,,0.51,44.88,0.26000976562494316,0.0009681987616598775
416,2018-01-03,8,0.003379535990481856,0.5433306166802498,SPY,268.9599914550781,270.6400146484375,268.9599914550781,270.4700012207031,254.0540008544922,90070400,81,51.0,,0.51,41.31,1.8300170898438068,0.006807846086323233
417,2018-01-04,9,0.003676977989292088,0.08801267382503086,SPY,271.20001220703125,272.1600036621094,270.5400085449219,271.6099853515625,255.12481689453125,80636400,84,51.0,,0.51,42.84,1.519989013671875,0.005616275980646623
418,2018-01-05,11,0.004271861986912552,0.161786118751011,SPY,272.510009765625,273.5599975585937,271.95001220703125,273.4200134277344,256.82501220703125,83524000,90,51.0,,0.51,45.9,1.3999938964843182,0.005144010426390233
419,2018-01-08,18,0.006353955978584176,0.04911108928396035,SPY,273.3099975585937,274.1000061035156,272.9800109863281,273.9200134277344,257.2947082519531,57319200,84,51.0,,0.51,42.84,0.5400085449219318,0.001974004056664924
420,2018-01-09,24,0.008138607971445569,0.2808725774740195,SPY,274.3999938964844,275.25,274.0799865722656,274.5400085449219,257.8770446777344,57254000,80,51.0,,0.51,40.8,1.149993896484375,0.004195526708781205
421,2018-01-10,20,0.00694883997620464,-0.14618814414151027,SPY,273.67999267578125,274.4200134277344,272.9200134277344,274.1199951171875,257.48248291015625,69574300,83,51.0,,0.51,42.33,-0.829986572265625,-0.0030153917248524342
422,2018-01-11,17,0.006056513979773944,-0.1284136632137659,SPY,274.75,276.1199951171875,274.5599975585937,276.1199951171875,259.3611755371094,62361500,85,51.0,,0.51,43.35,1.699981689453125,0.006194816727172814
423,2018-01-12,26,0.008733491969066032,0.44199980355564294,SPY,276.4200134277344,278.1099853515625,276.0799865722656,277.9200134277344,261.0518798828125,90816100,100,51.0,,0.51,51.0,1.989990234375,0.007206976204423121
424,2018-01-16,42,0.013492563950029745,2.9924309100510476,SPY,279.3500061035156,280.0899963378906,276.17999267578125,276.9700012207031,260.1595764160156,106555100,88,51.0,,0.51,44.88,1.980010986328125,0.00711952497435564
425,2018-01-17,23,0.007841165972635336,-0.41885278426877126,SPY,278.0299987792969,280.04998779296875,276.9700012207031,279.6099853515625,262.6393127441406,113258800,92,51.0,,0.51,46.92,-0.040008544921875,-0.00014284174888423706
426,2018-01-18,26,0.008733491969066032,0.11380016690691153,SPY,279.4800109863281,279.9599914550781,278.5799865722656,279.1400146484375,262.1979064941406,100728000,86,51.0,,0.51,43.86,-0.089996337890625,-0.0003213581210979033
427,2018-01-19,15,0.00546162998215348,-0.37463388052584967,SPY,279.79998779296875,280.4100036621094,279.1400146484375,280.4100036621094,263.39080810546875,140920100,87,51.0,,0.51,44.37,0.45001220703125,0.0016074161336137038
428,2018-01-22,54,0.01706186793575253,2.7340190079416744,SPY,280.1700134277344,282.69000244140625,280.1099853515625,282.69000244140625,265.5323486328125,91322400,93,51.0,,0.51,47.43,2.279998779296875,0.008130946647838755
429,2018-01-23,38,0.012302795954788816,-0.27893030229071514,SPY,282.739990234375,283.6199951171875,282.3699951171875,283.2900085449219,266.09600830078125,97084700,87,51.0,,0.51,44.37,0.92999267578125,0.003289796836639214
430,2018-01-24,44,0.014087447947650208,0.145060683719356,SPY,284.0199890136719,284.70001220703125,281.8399963378906,283.17999267578125,265.9925842285156,134816100,87,51.0,,0.51,44.37,1.08001708984375,0.003807972316611563
431,2018-01-25,36,0.011707911957168353,-0.16891178581985555,SPY,284.1600036621094,284.2699890136719,282.3999938964844,283.29998779296875,266.1053161621094,84587300,93,51.0,,0.51,47.43,-0.430023193359375,-0.0015104431855333944
432,2018-01-26,68,0.021226055919095776,0.8129668207916263,SPY,284.25,286.6300048828125,283.9599914550781,286.5799865722656,269.186279296875,107743100,92,51.0,,0.51,46.92,2.360015869140625,0.008302022585392033
433,2018-01-29,53,0.016764425936942298,0.7416105308695382,SPY,285.92999267578125,286.42999267578125,284.5,284.67999267578125,267.4015808105469,90118300,87,51.0,,0.51,44.37,-0.20001220703125,-0.0006978062436729937
434,2018-01-30,44,0.014087447947650208,-0.15968205528547608,SPY,282.6000061035156,284.739990234375,281.2200012207031,281.760009765625,264.6587829589844,131796400,90,51.0,,0.51,45.9,-1.69000244140625,-0.00590022862347106
435,2018-01-31,47,0.014979773944080906,0.06334191968244607,SPY,282.7300109863281,283.29998779296875,280.67999267578125,281.8999938964844,264.7903137207031,108364800,91,51.0,,0.51,46.41,-1.44000244140625,-0.005057253953759555
436,2018-02-01,26,0.008733491969066032,-0.4169810571462611,SPY,281.07000732421875,283.0599975585937,280.67999267578125,281.5799865722656,264.4897155761719,90102500,75,53.0,False,0.53,39.75,-0.23999023437505684,-0.0008471240547684999
437,2018-02-02,68,0.021226055919095776,1.4304202710986988,SPY,280.0799865722656,280.2300109863281,275.4100036621094,275.45001220703125,258.7318420410156,173174800,75,53.0,,0.53,39.75,-2.829986572265568,-0.009997832956526342
438,2018-02-05,51,0.01616954193932183,0.8514406375587493,SPY,273.45001220703125,275.8500061035156,263.3099975585937,263.92999267578125,247.9109649658203,294681800,85,53.0,,0.53,45.05,-4.3800048828125,-0.015630035010868903
439,2018-02-06,70,0.021820939916716242,0.3495088480924178,SPY,259.94000244140625,269.70001220703125,258.70001220703125,269.1300048828125,252.79544067382807,355026800,100,53.0,,0.53,53.0,-6.149993896484375,-0.02229470277472656
440,2018-02-07,17,0.006056513979773944,-0.7224448624628554,SPY,268.5,272.3599853515625,267.5799865722656,267.6700134277344,251.4240264892578,167376100,83,53.0,,0.53,43.99,2.65997314453125,0.0098627105084792
441,2018-02-08,68,0.021226055919095776,2.5046655534819764,SPY,268.010009765625,268.1700134277344,257.5899963378906,257.6300048828125,241.99339294433597,246449500,92,53.0,,0.53,48.760000000000005,-4.189971923828125,-0.015383948263984926
442,2018-02-09,71,0.022118381915526474,0.042039180516241226,SPY,260.79998779296875,263.6099853515625,252.9199981689453,261.5,245.62847900390625,283565300,93,53.0,,0.53,49.29,-4.560028076171875,-0.01700424300944703
443,2018-02-12,18,0.006353955978584176,-0.12314259912979231,SPY,263.8299865722656,267.010009765625,261.6600036621094,265.3399963378906,249.23541259765625,143736000,71,53.0,,0.53,37.63,3.4000244140625,0.01289793483933499
444,2018-02-13,31,0.010220701963117192,0.6085572511937085,SPY,263.9700012207031,266.6199951171875,263.3099975585937,266.0,249.8553924560547,81223600,76,53.0,,0.53,40.28,-0.3900146484375,-0.001460674260039374
445,2018-02-14,35,0.011410469958358122,0.11640765962400335,SPY,264.3099975585937,270.0,264.29998779296875,269.5899963378906,253.2274475097656,120735700,74,53.0,,0.53,39.22,3.3800048828125,0.012677237059159463
446,2018-02-15,23,0.007841165972635336,-0.3128095511182942,SPY,271.57000732421875,273.0400085449219,268.7699890136719,273.0299987792969,256.45867919921875,111200300,67,53.0,,0.53,35.510000000000005,3.040008544921875,0.01125929090711808
447,2018-02-16,19,0.006651397977394408,-0.1517335558758819,SPY,272.32000732421875,275.32000732421875,272.2699890136719,273.1099853515625,256.5338439941406,160420100,72,53.0,,0.53,38.16,2.279998779296875,0.008350420114060952
448,2018-02-20,7,0.003082093991671624,-0.4648280136349551,SPY,272.0299987792969,273.6700134277344,270.5,271.3999938964844,254.92755126953125,86369700,75,53.0,,0.53,39.75,-1.649993896484375,-0.005993003968437827
449,2018-02-21,29,0.00962581796549673,2.123142250530786,SPY,271.8999938964844,274.7200012207031,269.94000244140625,270.04998779296875,253.65956115722656,98883700,68,53.0,,0.53,36.04,1.04998779296875,0.0038366928835849023
450,2018-02-22,23,0.007841165972635336,-0.18540263271738477,SPY,271.1000061035156,273.04998779296875,269.6400146484375,270.3999938964844,253.9883270263672,110511300,72,53.0,,0.53,38.16,-1.670013427734375,-0.006078965566081007
451,2018-02-23,19,0.006651397977394408,-0.1517335558758819,SPY,271.7900085449219,274.7099914550781,271.25,274.7099914550781,258.03668212890625,92766400,69,53.0,,0.53,36.57,1.660003662109375,0.006079486307716042
452,2018-02-26,17,0.006056513979773944,0.7921140644252771,SPY,275.92999267578125,278.010009765625,275.260009765625,277.8999938964844,261.0330810546875,86491400,71,53.0,,0.53,37.63,3.300018310546875,0.012012734932091096
453,2018-02-27,9,0.003676977989292088,-0.3928887142716825,SPY,278.1099853515625,278.9200134277344,274.3599853515625,274.42999267578125,257.773681640625,99099200,78,53.0,,0.53,41.34,0.910003662109375,0.0032732766092722354
454,2018-02-28,22,0.007543723973825104,1.0516097718815725,SPY,275.67999267578125,276.19000244140625,271.2900085449219,271.6499938964844,255.16244506835935,121907800,75,53.0,,0.53,39.75,-2.730010986328125,-0.009787791678259938
455,2018-03-01,27,0.009030933967876263,0.19714533554136082,SPY,271.4100036621094,273.1700134277344,266.0,267.70001220703125,251.45220947265625,176855100,71,56.0,False,0.56,39.760000000000005,-3.019989013671875,-0.010934461736400336
456,2018-03-02,40,0.012897679952409279,0.4281667874316579,SPY,265.79998779296875,269.7200012207031,264.82000732421875,269.0799865722656,252.7484436035156,139083200,79,56.0,,0.56,44.24,-3.45001220703125,-0.012629542180492392
