,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,OG_unscaled,OG_monthly,isPartial,scale,OG,Stock_Price_Change,Stock_Price_Change_Percent
127,2021-11-05,11,0.02220141342756184,-0.23218868385677616,OG,6.659999847412109,6.710000038146973,6.320000171661377,6.710000038146973,6.710000038146973,29700,100,79.0,,0.79,79.0,-0.15000009536743164,-0.02186590268921551
128,2021-11-08,10,0.021848056537102475,0.17035775127768304,OG,6.659999847412109,6.710000038146973,6.369999885559082,6.579999923706055,6.579999923706055,26800,85,79.0,,0.79,67.15,0.0,0.0
129,2021-11-09,1,0.0186678445229682,-0.14556040756914113,OG,6.460000038146973,6.460000038146973,6.03000020980835,6.099999904632568,6.099999904632568,86100,81,79.0,,0.79,63.99,-0.25,-0.03725782393125587
130,2021-11-10,4,0.01972791519434629,0.05678591709256109,OG,6.110000133514404,6.190000057220459,5.860000133514404,5.909999847412109,5.909999847412109,28200,91,79.0,,0.79,71.89,-0.26999998092651367,-0.04179566243531507
131,2021-11-11,6,0.020434628975265018,0.03582303421099753,OG,5.880000114440918,6.300000190734863,5.610000133514404,6.010000228881836,6.010000228881836,14600,86,79.0,,0.79,67.94,0.1100001335144043,0.0177706191433864
132,2021-11-12,2,0.01902120141342756,-0.06916825177243646,OG,5.889999866485596,6.289999961853027,5.860000133514404,6.230000019073486,6.230000019073486,53400,87,79.0,,0.79,68.73,-0.010000228881835938,-0.0015873378696944496
133,2021-11-15,2,0.01902120141342756,-0.810344220131769,OG,6.340000152587891,6.5,6.230000019073486,6.5,6.5,34500,91,79.0,,0.79,71.89,0.21000003814697266,0.033386333771154186
134,2021-11-16,2,0.01902120141342756,0.0,OG,6.440000057220459,6.440000057220459,5.800000190734863,5.860000133514404,5.860000133514404,60600,91,79.0,,0.79,71.89,-0.059999942779541016,-0.00923076042762172
135,2021-11-17,2,0.01902120141342756,0.0,OG,5.920000076293945,5.920000076293945,5.619999885559082,5.699999809265137,5.699999809265137,28900,90,79.0,,0.79,71.10000000000001,-0.5199999809265137,-0.08074533793574978
136,2021-11-18,6,0.020434628975265018,0.07430800668772064,OG,5.860000133514404,5.860000133514404,5.28000020980835,5.329999923706055,5.329999923706055,32000,84,79.0,,0.79,66.36,-0.059999942779541016,-0.010135125338900708
137,2021-11-19,6,0.020434628975265018,0.0,OG,5.440000057220459,5.440000057220459,4.880000114440918,4.989999771118164,4.989999771118164,45500,87,79.0,,0.79,68.73,-0.4200000762939453,-0.07167236633526486
138,2021-11-22,24,0.02679505300353357,0.26742436904562905,OG,5.010000228881836,5.010000228881836,4.46999979019165,4.5,4.5,49300,90,79.0,,0.79,71.10000000000001,-0.42999982833862305,-0.0790440852602361
139,2021-11-23,8,0.021141342756183748,-0.21099828563892908,OG,4.699999809265137,4.769999980926514,4.5,4.769999980926514,4.769999980926514,22100,94,79.0,,0.79,74.26,-0.24000024795532227,-0.04790423892034179
140,2021-11-24,1,0.0186678445229682,-0.11699816145746289,OG,4.860000133514404,5.03000020980835,4.699999809265137,4.860000133514404,4.860000133514404,38300,92,79.0,,0.79,72.68,0.26000022888183594,0.05450738572777403
141,2021-11-26,48,0.0352756183745583,0.8896460344501229,OG,4.849999904632568,4.900000095367432,4.570000171661377,4.699999809265137,4.699999809265137,4900,97,79.0,,0.79,76.63000000000001,-0.13000011444091797,-0.02584495209113946
142,2021-11-30,28,0.028208480565371025,0.5110732538330494,OG,4.46999979019165,4.579999923706055,4.309999942779541,4.579999923706055,4.579999923706055,23700,86,79.0,,0.79,67.94,-0.32000017166137695,-0.06530615621087688
143,2021-12-01,11,0.02220141342756184,-0.21295252411374166,OG,4.389999866485596,4.579999923706055,4.21999979019165,4.360000133514404,4.360000133514404,8500,82,78.0,False,0.78,63.96,0.0,0.0
144,2021-12-02,13,0.022908127208480566,0.03183192742320551,OG,4.440000057220459,4.440000057220459,4.139999866485596,4.199999809265137,4.199999809265137,36800,80,78.0,,0.78,62.400000000000006,-0.1399998664855957,-0.030567656947101063
145,2021-12-03,9,0.02149469964664311,-0.061699830325466665,OG,4.119999885559082,4.119999885559082,3.5899999141693115,3.880000114440918,3.880000114440918,46900,85,78.0,,0.78,66.3,-0.32000017166137695,-0.07207210980571566
146,2021-12-06,27,0.02785512367491166,0.46442504179825383,OG,3.900000095367432,3.990000009536743,3.0799999237060547,3.180000066757202,3.180000066757202,183400,83,78.0,,0.78,64.74000000000001,-0.12999987602233887,-0.031553368843042606
147,2021-12-07,5,0.020081272084805656,-0.2790815679309906,OG,3.289999961853028,3.434999942779541,3.009999990463257,3.009999990463257,3.009999990463257,82700,85,78.0,,0.78,66.3,-0.5550000667572021,-0.1390977607595646
148,2021-12-08,31,0.029268551236749117,0.45750483899348926,OG,3.4600000381469727,3.75,2.884000062942505,3.0,3.0,360500,85,78.0,,0.78,66.3,0.315000057220459,0.09170307495422159
149,2021-12-09,2,0.01902120141342756,-0.35011469274417484,OG,3.059999942779541,3.0899999141693115,2.7300000190734863,2.799999952316284,2.799999952316284,217200,82,78.0,,0.78,63.96,-0.6600000858306885,-0.17600002288818362
150,2021-12-10,3,0.019374558303886926,0.018577001671930216,OG,2.789999961853028,3.0299999713897705,2.6600000858306885,2.680000066757202,2.680000066757202,58400,83,78.0,,0.78,64.74000000000001,-0.059999942779541016,-0.019417457749564604
151,2021-12-13,1,0.0186678445229682,-0.18509949097639977,OG,2.680000066757202,2.759999990463257,2.630000114440918,2.720000028610229,2.720000028610229,22300,85,78.0,,0.78,66.3,-0.26999998092651367,-0.08910890543760397
152,2021-12-14,1,0.0186678445229682,0.0,OG,2.7100000381469727,2.880000114440918,2.690000057220459,2.690000057220459,2.690000057220459,19900,91,78.0,,0.78,70.98,0.12000012397766113,0.04347830593924007
153,2021-12-15,21,0.025734982332155477,0.37857278061707356,OG,2.609999895095825,2.7790000438690186,2.4200000762939453,2.6600000858306885,2.6600000858306885,22100,79,78.0,,0.78,61.620000000000005,-0.10100007057189941,-0.0350694675550407
154,2021-12-16,18,0.024674911660777385,-0.041191816559110306,OG,2.619999885559082,2.6549999713897705,2.5,2.5,2.5,20600,88,78.0,,0.78,68.64,-0.12400007247924805,-0.04462039241518356
155,2021-12-17,38,0.031742049469964666,0.28640985249892603,OG,2.5,2.5299999713897705,2.3480000495910645,2.5,2.5,17100,88,78.0,,0.78,68.64,-0.125,-0.047080979791712885
156,2021-12-20,27,0.02785512367491166,0.4921446148021955,OG,2.450000047683716,2.5,2.309999942779541,2.4600000381469727,2.4600000381469727,10400,78,78.0,,0.78,60.84,-0.029999971389770508,-0.011857696335581758
157,2021-12-21,51,0.0363356890459364,0.30445261956108083,OG,2.4600000381469727,2.5,2.380000114440918,2.380000114440918,2.380000114440918,12200,78,78.0,,0.78,60.84,0.0,0.0
158,2021-12-22,1,0.0186678445229682,-0.48623942429252165,OG,2.515000104904175,2.566999912261963,2.400000095367432,2.5,2.5,12700,92,78.0,,0.78,71.76,0.06699991226196289,0.0267999649047852
159,2021-12-23,181,0.0822720848056537,3.407155025553662,OG,2.5,2.539999961853028,2.450000047683716,2.470000028610229,2.470000028610229,15100,87,78.0,,0.78,67.86,-0.026999950408935103,-0.010518095571395492
160,2021-12-27,36,0.031035335689045936,0.5731685473759627,OG,2.4100000858306885,2.486000061035156,2.3499999046325684,2.3499999046325684,2.3499999046325684,25400,87,78.0,,0.78,67.86,-0.05399990081787198,-0.021259803790893317
161,2021-12-28,60,0.03951590106007067,0.2732551519981783,OG,2.3499999046325684,2.3919999599456787,2.299999952316284,2.309999942779541,2.309999942779541,14600,83,78.0,,0.78,64.74000000000001,-0.0940001010894771,-0.037811785511516094
162,2021-12-29,58,0.03880918727915195,-0.017884288652418756,OG,2.319999933242798,2.319999933242798,2.25,2.25,2.25,9600,72,78.0,,0.78,56.16,-0.07200002670288086,-0.03010034611560608
163,2021-12-30,21,0.025734982332155477,-0.3368842756988073,OG,2.2950000762939453,2.569999933242798,2.259999990463257,2.4600000381469727,2.4600000381469727,22600,97,78.0,,0.78,75.66,0.25,0.10775862379037249
164,2021-12-31,15,0.023614840989399293,-0.0823836331182205,OG,2.299999952316284,2.7100000381469727,2.299999952316284,2.5199999809265137,2.5199999809265137,38500,90,78.0,,0.78,70.2,0.1400001049041748,0.054474750404963634
