,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AA_unscaled,AA_monthly,isPartial,scale,AA,Stock_Price_Change,Stock_Price_Change_Percent
215,2019-01-03,1,0.00441296928327645,0.0,AA,26.1200008392334,26.850000381469727,25.530000686645508,26.239999771118164,26.18281936645508,2979900,90,93.0,,0.93,83.7,0.0030002593994140625,0.00011175399060503466
216,2019-01-04,3,0.011238907849829352,1.546790409899459,AA,26.84000015258789,28.61000061035156,26.649999618530277,28.34000015258789,28.278244018554688,5653300,89,93.0,,0.93,82.77000000000001,1.7600002288818324,0.06554935582408716
217,2019-01-08,1,0.00441296928327645,0.0,AA,28.729999542236328,28.847000122070312,27.649999618530277,28.25,28.188438415527344,2218300,81,93.0,,0.93,75.33,0.23699951171875355,0.00828379960373038
218,2019-01-11,1,0.00441296928327645,0.0,AA,28.71999931335449,28.8799991607666,27.959999084472656,28.549999237060547,28.48778533935547,3838400,83,93.0,,0.93,77.19,0.03299903869628906,0.001143933114592377
219,2019-01-15,1,0.00441296928327645,0.0,AA,28.940000534057617,29.46999931335449,28.58699989318848,28.899999618530277,28.83702278137207,3770900,84,93.0,,0.93,78.12,0.5900001525878871,0.020429368758064337
220,2019-01-16,11,0.03854266211604096,7.7339520494972955,AA,29.190000534057617,29.32999992370605,28.15999984741211,28.979999542236328,28.916847229003903,9242900,91,93.0,,0.93,84.63000000000001,-0.1399993896484375,-0.0047505732239701
221,2019-01-22,1,0.00441296928327645,-0.43610989969472314,AA,29.0,29.0,27.530000686645508,27.809999465942383,27.74939727783203,5026800,85,93.0,,0.93,79.05,-0.32999992370605113,-0.011251275982422593
222,2019-01-23,3,0.011238907849829352,1.546790409899459,AA,28.149999618530277,28.65999984741211,27.84499931335449,28.299999237060547,28.23832893371582,4392900,83,93.0,,0.93,77.19,-0.3400001525878906,-0.011724143192685887
223,2019-01-24,3,0.011238907849829352,0.0,AA,28.149999618530277,28.530000686645508,27.65999984741211,27.959999084472656,27.899070739746094,3022000,91,93.0,,0.93,84.63000000000001,-0.12999916076660156,-0.004535909332125887
224,2019-01-25,5,0.018064846416382254,0.6073489219556636,AA,28.420000076293945,29.51499938964844,28.15999984741211,29.020000457763672,28.956762313842773,6607500,87,93.0,,0.93,80.91000000000001,0.9849987030029332,0.034525015047195406
225,2019-01-28,1,0.00441296928327645,0.0,AA,28.739999771118164,28.82999992370605,27.809999465942383,27.979999542236328,27.91902732849121,3538100,85,93.0,,0.93,79.05,-0.6849994659423899,-0.023208520416999723
226,2019-01-29,4,0.014651877133105801,2.320185614849188,AA,28.270000457763672,29.565000534057617,28.163000106811523,28.75,28.687349319458008,3565700,85,93.0,,0.93,79.05,0.735000610351566,0.025494298033181595
227,2019-01-31,2,0.007825938566552901,-0.4658746797111577,AA,29.280000686645508,30.26499938964844,29.149999618530277,29.68000030517578,29.615324020385746,6466800,84,93.0,,0.93,78.12,0.6999988555908239,0.023676605545278173
228,2019-02-01,1,0.00441296928327645,-0.43610989969472314,AA,29.700000762939453,30.06999969482422,28.270000457763672,28.600000381469727,28.537675857543945,5042200,86,92.0,False,0.92,79.12,-0.1949996948242223,-0.006443076119503233
229,2019-02-04,3,0.011238907849829352,0.0,AA,28.43000030517578,29.190000534057617,28.35099983215332,29.09000015258789,29.026609420776367,2337200,71,92.0,,0.92,65.32000000000001,-0.8799991607666016,-0.029265020608499448
230,2019-02-06,1,0.00441296928327645,-0.6073489219556636,AA,29.01000022888184,29.299999237060547,28.51000022888184,28.549999237060547,28.48778533935547,2923700,80,92.0,,0.92,73.60000000000001,0.10999870300292969,0.0037683693384857886
231,2019-02-14,2,0.007825938566552901,0.7733952049497295,AA,28.729999542236328,28.75,28.149999618530277,28.200000762939453,28.138547897338867,3196600,80,92.0,,0.92,73.60000000000001,-0.5499992370605469,-0.01877130550791528
232,2019-02-19,1,0.00441296928327645,-0.43610989969472314,AA,28.209999084472656,28.399999618530277,28.100000381469727,28.209999084472656,28.14852523803711,3029500,89,92.0,,0.92,81.88000000000001,-0.350000381469723,-0.012173926311990324
233,2019-02-21,1,0.00441296928327645,0.0,AA,29.200000762939453,29.899999618530277,29.1299991607666,29.57999992370605,29.51554107666016,3983900,83,92.0,,0.92,76.36,1.5,0.05281690211788903
234,2019-02-22,1,0.00441296928327645,0.0,AA,29.8799991607666,30.479999542236328,29.36000061035156,30.170000076293945,30.10425567626953,3197600,100,92.0,,0.92,92.0,0.5799999237060511,0.019397991006882886
235,2019-02-26,2,0.007825938566552901,0.7733952049497295,AA,30.700000762939453,31.270000457763672,30.479999542236328,30.850000381469727,30.782773971557617,3723600,87,92.0,,0.92,80.04,0.7900009155273438,0.0259186655968493
236,2019-02-27,1,0.00441296928327645,-0.43610989969472314,AA,31.06999969482422,31.450000762939453,30.790000915527344,30.979999542236328,30.91248893737793,2880100,76,92.0,,0.92,69.92,0.18000030517578125,0.00575632563289874
237,2019-02-28,5,0.018064846416382254,3.093580819798918,AA,31.020000457763672,31.020000457763672,29.32999992370605,29.5,29.435714721679688,3660500,86,92.0,,0.92,79.12,-0.43000030517578125,-0.013672505397281043
238,2019-03-01,1,0.00441296928327645,-0.7557150954090308,AA,29.68000030517578,30.200000762939453,29.350000381469727,29.65999984741211,29.595365524291992,2187700,86,91.0,False,0.91,78.26,-0.8199996948242188,-0.026434548121323065
239,2019-03-05,1,0.00441296928327645,0.0,AA,29.06999969482422,29.309999465942383,28.76000022888184,29.200000762939453,29.136369705200195,1890800,84,91.0,,0.91,76.44,-0.8900012969970703,-0.029470240877915943
240,2019-03-07,2,0.007825938566552901,0.7733952049497295,AA,28.15999984741211,28.299999237060547,27.309999465942383,27.36000061035156,27.30037879943848,3102400,87,91.0,,0.91,79.17,-1.010000228881836,-0.03445923736898859
241,2019-03-08,5,0.018064846416382254,1.3083296990841693,AA,26.93000030517578,27.15999984741211,26.51000022888184,26.81999969482422,26.761554718017575,2864000,88,91.0,,0.91,80.08,-1.1399993896484375,-0.04028266503115452
242,2019-03-11,1,0.00441296928327645,0.0,AA,26.76000022888184,27.56999969482422,26.729999542236328,27.520000457763672,27.46002960205078,3497700,89,91.0,,0.91,80.99000000000001,0.4099998474121094,0.01509572347995336
243,2019-03-12,2,0.007825938566552901,0.7733952049497295,AA,27.729999542236328,28.59000015258789,27.600000381469727,28.440000534057617,28.37802505493164,3112600,93,91.0,,0.91,84.63000000000001,1.0200004577636719,0.03699675259536406
244,2019-03-13,1,0.00441296928327645,-0.43610989969472314,AA,28.6200008392334,29.31999969482422,28.559999465942383,28.979999542236328,28.916847229003903,3670400,100,91.0,,0.91,91.0,0.7299995422363281,0.025533387140267205
245,2019-03-14,5,0.018064846416382254,3.093580819798918,AA,28.790000915527344,28.84000015258789,27.809999465942383,27.88999938964844,27.8292236328125,3701400,96,91.0,,0.91,87.36,-0.4799995422363281,-0.016371062320340357
246,2019-03-18,2,0.007825938566552901,-0.5667863215567731,AA,28.0,28.86000061035156,27.927000045776367,28.63999938964844,28.57758903503418,3522200,86,91.0,,0.91,78.26,0.020000457763668322,0.0006934971448631089
247,2019-03-21,2,0.007825938566552901,0.0,AA,28.540000915527344,29.530000686645508,28.5,29.40999984741211,29.345911026000977,3234800,91,91.0,,0.91,82.81,0.6700000762939489,0.023215525368132983
248,2019-03-22,9,0.031716723549488055,3.052769297863062,AA,29.100000381469727,29.270000457763672,27.799999237060547,28.1200008392334,28.05872344970703,3356000,88,91.0,,0.91,80.08,-0.26000022888183594,-0.008804613032041608
249,2019-03-25,1,0.00441296928327645,0.0,AA,28.1200008392334,28.559999465942383,27.770000457763672,28.020000457763672,27.958940505981445,2871100,82,91.0,,0.91,74.62,-0.7100009918212891,-0.024256951852317687
250,2019-03-26,3,0.011238907849829352,1.546790409899459,AA,28.13999938964844,28.5,27.270000457763672,27.540000915527344,27.47998809814453,4287200,90,91.0,,0.91,81.9,-0.05999946594238281,-0.002100821675922404
251,2019-03-28,1,0.00441296928327645,-0.6073489219556636,AA,28.049999237060547,28.049999237060547,27.38500022888184,27.989999771118164,27.929004669189453,2553100,75,91.0,,0.91,68.25,-0.4500007629394531,-0.015789500454015948
252,2019-03-29,4,0.014651877133105801,2.320185614849188,AA,28.280000686645508,28.799999237060547,28.01000022888184,28.15999984741211,28.098634719848636,3382500,79,91.0,,0.91,71.89,0.75,0.026737968641691756
253,2019-04-04,1,0.00441296928327645,-0.6988120195667366,AA,28.600000381469727,29.34000015258789,28.3799991607666,29.290000915527344,29.226173400878903,2654500,74,90.0,,0.9,66.60000000000001,0.5400009155273438,0.018750032285850038
254,2019-04-09,4,0.014651877133105801,2.320185614849188,AA,29.3799991607666,29.5,28.93000030517578,29.100000381469727,29.03658676147461,2355300,91,90.0,,0.9,81.9,0.15999984741210938,0.005453300837764186
255,2019-04-10,4,0.014651877133105801,0.0,AA,29.209999084472656,29.34000015258789,28.8799991607666,29.149999618530277,29.08647727966309,2598100,80,90.0,,0.9,72.0,-0.15999984741210938,-0.0054237236410884515
256,2019-04-11,2,0.007825938566552901,-0.4658746797111577,AA,28.850000381469727,29.11000061035156,28.299999237060547,28.489999771118164,28.42791557312012,3409900,75,90.0,,0.9,67.5,-0.22999954223633168,-0.007839111828226941
257,2019-04-15,3,0.011238907849829352,0.436109899694723,AA,28.3799991607666,28.399999618530277,27.56999969482422,27.739999771118164,27.67955017089844,4164500,92,90.0,,0.9,82.8,-0.710000991821282,-0.024390277462543408
258,2019-04-16,2,0.007825938566552901,-0.3036744609778318,AA,27.799999237060547,27.959999084472656,27.399999618530277,27.71999931335449,27.65959358215332,4094300,80,90.0,,0.9,72.0,-0.44000053405762074,-0.015492976759426846
259,2019-04-17,2,0.007825938566552901,0.0,AA,27.979999542236328,28.59000015258789,27.670000076293945,27.71999931335449,27.65959358215332,5016000,86,90.0,,0.9,77.4,0.6300010681152344,0.02253222778054731
260,2019-04-18,1,0.00441296928327645,-0.43610989969472314,AA,27.36000061035156,27.40999984741211,25.709999084472656,26.65999984741211,26.601903915405277,9476200,88,90.0,,0.9,79.2,-1.1800003051757812,-0.04127318289185011
261,2019-04-22,3,0.011238907849829352,1.546790409899459,AA,26.520000457763672,28.239999771118164,26.520000457763672,28.13999938964844,28.07867813110352,6241200,78,90.0,,0.9,70.2,0.8299999237060547,0.030280916757627008
262,2019-04-25,1,0.00441296928327645,-0.6073489219556636,AA,28.040000915527344,28.040000915527344,27.01000022888184,27.11000061035156,27.05092430114746,3153400,80,90.0,,0.9,72.0,-0.1999988555908203,-0.007082112507499572
263,2019-04-30,3,0.011238907849829352,1.546790409899459,AA,26.709999084472656,27.020000457763672,26.3700008392334,26.68000030517578,26.62186050415039,3270000,84,90.0,,0.9,75.60000000000001,-1.0200004577636719,-0.03637661998787023
264,2019-05-03,2,0.007825938566552901,-0.3036744609778318,AA,26.229999542236328,26.82999992370605,26.049999237060547,26.68000030517578,26.62186050415039,3375900,91,93.0,,0.93,84.63000000000001,-0.19000053405762074,-0.007031847921491363
265,2019-05-06,2,0.007825938566552901,0.0,AA,25.950000762939453,26.0,25.280000686645508,25.90999984741211,25.853538513183597,4081500,90,93.0,,0.93,83.7,-0.8299999237060511,-0.030935517184727646
266,2019-05-07,1,0.00441296928327645,-0.43610989969472314,AA,25.61000061035156,25.71999931335449,25.0,25.18000030517578,25.12512969970703,4020300,87,93.0,,0.93,80.91000000000001,-0.28000068664551137,-0.010769257178673497
267,2019-05-14,3,0.011238907849829352,1.546790409899459,AA,24.790000915527344,25.46999931335449,24.700000762939453,25.01000022888184,24.95549964904785,4318500,92,93.0,,0.93,85.56,-0.25,-0.009720062467894142
268,2019-05-16,1,0.00441296928327645,-0.6073489219556636,AA,25.1299991607666,25.23500061035156,24.670000076293945,24.979999542236328,24.92556381225586,2237900,88,93.0,,0.93,81.84,-0.2349987030029297,-0.009226490354859007
269,2019-05-17,1,0.00441296928327645,0.0,AA,24.600000381469727,25.0,24.350000381469727,24.5,24.446611404418945,3227200,91,93.0,,0.93,84.63000000000001,-0.23500061035155895,-0.009312486810686305
270,2019-05-21,1,0.00441296928327645,0.0,AA,24.290000915527344,24.864999771118164,23.88999938964844,24.739999771118164,24.68608856201172,2769600,96,93.0,,0.93,89.28,-0.13500022888183594,-0.005400009155273389
271,2019-05-22,2,0.007825938566552901,0.7733952049497295,AA,24.600000381469727,24.75,24.040000915527344,24.239999771118164,24.18717765808105,2198400,92,93.0,,0.93,85.56,-0.11499977111816406,-0.00462496570185944
272,2019-05-24,3,0.011238907849829352,0.436109899694723,AA,23.450000762939453,23.600000381469727,22.96999931335449,23.01000022888184,22.959857940673828,3783400,99,93.0,,0.93,92.07,-1.1499996185302734,-0.04646463105172827
273,2019-05-30,2,0.007825938566552901,0.7733952049497295,AA,22.40999984741211,22.46999931335449,21.5,21.6200008392334,21.572887420654297,3410000,94,93.0,,0.93,87.42,-1.130001068115238,-0.0478814004173701
274,2019-05-31,1,0.00441296928327645,-0.43610989969472314,AA,21.26000022888184,21.3700008392334,21.020000457763672,21.190000534057617,21.143823623657227,2721000,92,93.0,,0.93,85.56,-1.0999984741210902,-0.04895409469226519
275,2019-06-03,1,0.00441296928327645,0.0,AA,21.049999237060547,21.670000076293945,20.81999969482422,21.51000022888184,21.46312713623047,3181000,91,96.0,,0.96,87.36,0.2999992370605469,0.014038335296167936
276,2019-06-04,3,0.011238907849829352,1.546790409899459,AA,21.670000076293945,22.229999542236328,21.479999542236328,21.88999938964844,21.84229850769043,3593400,87,96.0,,0.96,83.52,0.5599994659423828,0.025842153390437606
277,2019-06-10,3,0.011238907849829352,0.436109899694723,AA,21.59000015258789,22.113000869750977,21.559999465942383,21.57999992370605,21.532974243164062,3989900,100,96.0,,0.96,96.0,-0.11699867248535156,-0.005263098285857248
278,2019-06-12,1,0.00441296928327645,-0.6073489219556636,AA,21.5,21.63999938964844,21.07999992370605,21.170000076293945,21.12386703491211,2638500,89,96.0,,0.96,85.44,-0.4730014801025355,-0.021390198593514653
279,2019-06-13,1,0.00441296928327645,0.0,AA,21.309999465942383,21.902000427246094,21.100000381469727,21.799999237060547,21.75249481201172,2923800,90,96.0,,0.96,86.39999999999999,0.2620010375976527,0.012107257162076612
280,2019-06-17,83,0.2842764505119454,63.41840680587781,AA,21.530000686645508,21.989999771118164,21.200000762939453,21.649999618530277,21.602821350097656,3228900,94,96.0,,0.96,90.24,0.08799934387207031,0.004017867873046033
281,2019-06-18,0,0.001,-0.996482297431957,AA,22.030000686645508,23.09000015258789,21.68000030517578,22.540000915527344,22.49088287353516,4550800,90,96.0,,0.96,86.39999999999999,1.1000003814697266,0.05002275547608126
282,2019-06-19,2,0.007825938566552901,6.825938566552901,AA,22.670000076293945,23.030000686645508,22.299999237060547,22.399999618530277,22.351186752319336,2708100,90,96.0,,0.96,86.39999999999999,-0.05999946594238281,-0.002598504354520692
283,2019-06-25,1,0.00441296928327645,-0.794533608771651,AA,22.229999542236328,22.86000061035156,21.950000762939453,22.549999237060547,22.5008602142334,2568300,89,96.0,,0.96,85.44,-0.17000007629394887,-0.007381679167405619
284,2019-06-26,3,0.011238907849829352,1.546790409899459,AA,22.770000457763672,23.38500022888184,22.670000076293945,23.209999084472656,23.159421920776367,2578500,91,96.0,,0.96,87.36,0.5249996185302805,0.02296586196469952
285,2019-07-03,2,0.007825938566552901,0.0,AA,23.229999542236328,23.440000534057617,22.364999771118164,22.700000762939453,22.65053367614746,3189200,86,95.0,,0.95,81.7,0.0550003051757777,0.00235194802811467
286,2019-07-05,3,0.011238907849829352,0.436109899694723,AA,22.25,23.2450008392334,22.21999931335449,23.1299991607666,23.0795955657959,2291900,83,95.0,,0.95,78.85,-0.19499969482421875,-0.00831909941899911
287,2019-07-09,1,0.00441296928327645,0.0,AA,21.700000762939453,22.25,21.15999984741211,22.21999931335449,22.171579360961918,4720900,90,95.0,,0.95,85.5,-0.9950008392333984,-0.0428049388388928
288,2019-07-11,2,0.007825938566552901,0.7733952049497295,AA,22.309999465942383,22.59499931335449,21.979999542236328,22.5,22.45096969604492,3323600,92,95.0,,0.95,87.39999999999999,0.34499931335448863,0.015505587117055741
289,2019-07-12,1,0.00441296928327645,-0.43610989969472314,AA,22.51000022888184,22.809999465942383,22.364999771118164,22.600000381469727,22.550750732421875,2217000,98,95.0,,0.95,93.1,0.21500015258789418,0.00951538655107731
290,2019-07-15,1,0.00441296928327645,-0.6073489219556636,AA,22.780000686645508,23.229999542236328,22.68000030517578,23.170000076293945,23.119508743286133,3320900,88,95.0,,0.95,83.6,0.4200000762939453,0.01841298054044449
291,2019-07-16,5,0.018064846416382254,3.093580819798918,AA,23.25,23.924999237060547,23.09000015258789,23.31999969482422,23.269182205200195,2881500,83,95.0,,0.95,78.85,0.6949996948242188,0.029918196664644015
292,2019-07-17,4,0.014651877133105801,-0.18892877385225781,AA,23.31999969482422,23.3700008392334,22.81999969482422,23.149999618530277,23.099552154541016,3304800,87,95.0,,0.95,82.64999999999999,-0.5549983978271484,-0.02319742593627505
293,2019-07-18,1,0.00441296928327645,-0.6988120195667366,AA,22.899999618530277,24.6299991607666,22.520000457763672,23.40999984741211,23.358985900878903,10617100,94,95.0,,0.95,89.3,1.2599983215332031,0.05391520223730262
294,2019-07-19,1,0.00441296928327645,0.0,AA,23.36000061035156,23.780000686645508,22.8700008392334,23.11000061035156,23.05964088439941,4645200,94,95.0,,0.95,89.3,-0.8499984741210938,-0.03451069846056132
295,2019-07-22,1,0.00441296928327645,0.0,AA,23.18000030517578,23.38999938964844,22.69499969482422,22.979999542236328,22.92992210388184,3719200,89,95.0,,0.95,84.55,-0.39000129699706676,-0.016400390485105665
296,2019-07-23,1,0.00441296928327645,0.0,AA,23.15999984741211,23.559999465942383,22.86000061035156,22.950000762939453,22.89999008178711,3088400,90,95.0,,0.95,85.5,0.17000007629394176,0.007268066726379585
297,2019-07-25,14,0.04878156996587031,10.054137664346483,AA,23.479999542236328,23.6299991607666,22.600000381469727,22.850000381469727,22.800207138061523,3893100,88,95.0,,0.95,83.6,0.06999969482421875,0.0029711246354402476
298,2019-07-26,2,0.007825938566552901,-0.83957181837263,AA,22.850000381469727,23.299999237060547,22.6299991607666,23.1299991607666,23.0795955657959,2506700,91,95.0,,0.95,86.45,-0.3299999237060547,-0.013965295616851336
299,2019-07-31,90,0.30816723549488056,38.37767117313563,AA,23.049999237060547,23.239999771118164,22.420000076293945,22.489999771118164,22.440990447998047,2763800,92,95.0,,0.95,87.39999999999999,-0.05999946594238281,-0.002575084459528587
300,2019-08-01,4,0.014651877133105801,-0.9524547860853001,AA,22.270000457763672,22.450000762939453,21.0,21.32999992370605,21.28351783752441,4783900,87,92.0,False,0.92,80.04,-0.7899990081787109,-0.03399307297586518
301,2019-08-05,1,0.00441296928327645,0.0,AA,20.21999931335449,20.266000747680664,19.540000915527344,20.149999618530277,20.106090545654297,3982200,91,92.0,,0.92,83.72,-2.184000015258789,-0.09728284815313437
302,2019-08-07,1,0.00441296928327645,0.0,AA,19.530000686645508,19.6299991607666,19.149999618530277,19.57999992370605,19.53733253479004,2949000,88,92.0,,0.92,80.96000000000001,-0.6360015869140625,-0.03138268841655156
303,2019-08-08,2,0.007825938566552901,0.7733952049497295,AA,19.790000915527344,20.239999771118164,19.68000030517578,20.1200008392334,20.076156616210938,2980800,94,92.0,,0.92,86.48,0.6100006103515625,0.031074917800849367
304,2019-08-12,1,0.00441296928327645,0.0,AA,19.030000686645508,19.049999237060547,18.38999938964844,18.520000457763672,18.479642868041992,2600300,90,92.0,,0.92,82.8,-1.1900005340576172,-0.05879449345427912
305,2019-08-13,1,0.00441296928327645,0.0,AA,18.5,19.520000457763672,18.32999992370605,19.11000061035156,19.068357467651367,4426600,91,92.0,,0.92,83.72,0.470001220703125,0.024671981077498906
306,2019-08-14,2,0.007825938566552901,0.7733952049497295,AA,18.350000381469727,18.40999984741211,17.5,17.5,17.461864471435547,5541500,94,92.0,,0.92,86.48,-1.1100006103515625,-0.05686478403283457
307,2019-08-15,4,0.014651877133105801,0.872219799389446,AA,17.600000381469727,17.739999771118164,16.680999755859375,16.920000076293945,16.883129119873047,3973300,91,92.0,,0.92,83.72,-0.6700000762939453,-0.036393268975943416
308,2019-08-16,2,0.007825938566552901,-0.4658746797111577,AA,17.040000915527344,17.6299991607666,17.040000915527344,17.520000457763672,17.481821060180664,4273200,84,92.0,,0.92,77.28,-0.1100006103515625,-0.006200710922818042
309,2019-08-20,1,0.00441296928327645,-0.6988120195667366,AA,18.1200008392334,18.399999618530277,18.06399917602539,18.309999465942383,18.270099639892575,2954100,90,92.0,,0.92,82.8,0.7700004577636754,0.04367558107871128
310,2019-08-23,2,0.007825938566552901,0.7733952049497295,AA,17.829999923706055,18.0,17.309999465942383,17.479999542236328,17.44190788269043,3217300,83,92.0,,0.92,76.36,-0.399999618530277,-0.021739110153428776
311,2019-08-26,2,0.007825938566552901,0.7733952049497295,AA,17.729999542236328,17.729999542236328,17.09000015258789,17.170000076293945,17.132583618164062,3108700,81,92.0,,0.92,74.52000000000001,-0.2700004577636719,-0.015000025431315067
312,2019-08-28,1,0.00441296928327645,-0.43610989969472314,AA,16.579999923706055,17.280000686645508,16.459999084472656,17.010000228881836,16.972932815551758,2915700,82,92.0,,0.92,75.44,-0.4499988555908203,-0.025380646768706105
313,2019-09-04,1,0.00441296928327645,0.0,AA,18.020000457763672,18.38999938964844,17.959999084472656,18.280000686645508,18.24016571044922,2573200,86,88.0,,0.88,75.68,1.1099987030029332,0.06423603350089979
314,2019-09-06,1,0.00441296928327645,0.0,AA,19.520000457763672,19.63999938964844,18.979999542236328,19.11000061035156,19.068357467651367,2970600,90,88.0,,0.88,79.2,1.25,0.06797172601884993
315,2019-09-10,2,0.007825938566552901,0.7733952049497295,AA,20.38999938964844,20.88999938964844,19.850000381469727,20.82999992370605,20.784608840942383,3213800,89,88.0,,0.88,78.32000000000001,1.25,0.06364562315917532
316,2019-09-11,6,0.021477815699658703,1.744439598778892,AA,21.350000381469727,22.280000686645508,20.700000762939453,22.18000030517578,22.13166618347168,6270100,89,88.0,,0.88,78.32000000000001,1.3900012969970668,0.06653907791332192
317,2019-09-12,4,0.014651877133105801,-0.3178134435086605,AA,22.030000686645508,22.81999969482422,21.3799991607666,22.559999465942383,22.51083755493164,5143800,90,88.0,,0.88,79.2,0.5399990081787109,0.024236938578838796
318,2019-09-13,1,0.00441296928327645,-0.6988120195667366,AA,22.950000762939453,23.325000762939453,22.700000762939453,22.88999938964844,22.840118408203125,4218900,90,88.0,,0.88,79.2,0.5050010681152344,0.02212975788206406
319,2019-09-16,6,0.021477815699658703,1.744439598778892,AA,22.559999465942383,22.8700008392334,22.3799991607666,22.559999465942383,22.51083755493164,2866100,90,88.0,,0.88,79.2,-0.4549999237060547,-0.01950696286488418
320,2019-09-17,3,0.011238907849829352,-0.47672016526299066,AA,22.0,22.350000381469727,21.549999237060547,22.030000686645508,21.98199462890625,3653900,92,88.0,,0.88,80.96,-0.5200004577636719,-0.022737229500735867
321,2019-09-18,1,0.00441296928327645,-0.6073489219556636,AA,21.790000915527344,22.0,21.36899948120117,21.670000076293945,21.622777938842773,4159200,87,88.0,,0.88,76.56,-0.35000038146972656,-0.015659972057983085
322,2019-09-19,1,0.00441296928327645,0.0,AA,21.299999237060547,22.209999084472656,21.299999237060547,21.940000534057617,21.89219093322754,2990600,87,88.0,,0.88,76.56,0.20999908447265625,0.009545412930575203
323,2019-09-23,3,0.011238907849829352,1.546790409899459,AA,20.65999984741211,21.707000732421875,20.440000534057617,21.299999237060547,21.25358390808105,3529200,87,88.0,,0.88,76.56,-0.5029983520507812,-0.022647382835888297
324,2019-09-24,1,0.00441296928327645,-0.6073489219556636,AA,21.06999969482422,21.440000534057617,20.420000076293945,20.6200008392334,20.5750675201416,3718000,91,88.0,,0.88,80.08,-0.2670001983642578,-0.012300188388783884
325,2019-09-25,1,0.00441296928327645,0.0,AA,20.479999542236328,21.559999465942383,20.3799991607666,21.5,21.453147888183597,3352100,87,88.0,,0.88,76.56,0.11999893188476562,0.0055969649671485655
326,2019-09-26,33,0.11362798634812286,24.74864655839134,AA,21.190000534057617,21.229999542236328,20.59000015258789,20.989999771118164,20.944259643554688,2260200,83,88.0,,0.88,73.04,-0.3299999237060547,-0.015306119289443587
327,2019-09-27,2,0.007825938566552901,-0.9311266632625477,AA,21.07999992370605,21.229999542236328,20.43000030517578,20.61000061035156,20.565088272094727,3087400,100,88.0,,0.88,88.0,0.0,0.0
328,2019-10-02,1,0.00441296928327645,0.0,AA,19.420000076293945,19.549999237060547,18.81999969482422,19.299999237060547,19.25794219970703,3069500,89,88.0,,0.88,78.32000000000001,-1.6800003051757812,-0.07913331801225343
329,2019-10-04,4,0.014651877133105801,2.320185614849188,AA,19.100000381469727,19.489999771118164,18.940000534057617,19.450000762939453,19.407615661621094,2750900,90,88.0,,0.88,79.2,-0.05999946594238281,-0.0030690265106836367
330,2019-10-15,2,0.007825938566552901,0.7733952049497295,AA,19.11000061035156,19.8129997253418,18.961000442504883,19.459999084472656,19.417593002319336,7569500,89,88.0,,0.88,78.32000000000001,0.32299995422363637,0.01657259917992837
331,2019-10-17,2,0.007825938566552901,0.0,AA,20.549999237060547,21.6299991607666,20.030000686645508,20.299999237060547,20.255762100219727,9109900,95,88.0,,0.88,83.6,1.8169994354248011,0.09170743757194777
332,2019-10-18,2,0.007825938566552901,0.0,AA,20.65999984741211,21.63999938964844,20.34000015258789,21.540000915527344,21.49306297302246,6030900,94,88.0,,0.88,82.72,0.01000022888183949,0.00046233145029317413
333,2019-10-21,1,0.00441296928327645,-0.43610989969472314,AA,21.56999969482422,21.65999984741211,20.450000762939453,20.46999931335449,20.425392150878903,6187000,100,88.0,,0.88,88.0,0.020000457763668322,0.0009242355974019567
334,2019-10-22,2,0.007825938566552901,0.7733952049497295,AA,20.450000762939453,21.030000686645508,19.920000076293945,20.729999542236328,20.6848258972168,4071100,93,88.0,,0.88,81.84,-0.6299991607666016,-0.029085834035306957
335,2019-10-24,2,0.007825938566552901,0.0,AA,21.34000015258789,21.56999969482422,20.44499969482422,20.739999771118164,20.694805145263672,4190300,95,88.0,,0.88,83.6,0.5399990081787109,0.025677555423078147
336,2019-10-25,2,0.007825938566552901,0.0,AA,20.68000030517578,21.200000762939453,20.600000381469727,21.020000457763672,20.97419548034668,5924400,100,88.0,,0.88,88.0,-0.3699989318847656,-0.017153404595251276
337,2019-11-01,4,0.014651877133105801,0.872219799389446,AA,21.030000686645508,22.059999465942383,21.0,21.8700008392334,21.822343826293945,5474100,93,86.0,False,0.86,79.98,0.8599987030029297,0.040565975096865436
338,2019-11-05,2,0.007825938566552901,0.7733952049497295,AA,23.200000762939453,23.46500015258789,22.549999237060547,22.59000015258789,22.540773391723636,5205300,94,86.0,,0.86,80.84,1.4050006866455078,0.06368996920487846
339,2019-11-07,2,0.007825938566552901,0.0,AA,22.399999618530277,23.065000534057617,22.299999237060547,22.559999465942383,22.51083755493164,2963600,91,86.0,,0.86,78.26,-0.39999961853027344,-0.017046648878293658
340,2019-11-11,1,0.00441296928327645,0.0,AA,22.149999618530277,22.309999465942383,21.68400001525879,22.21999931335449,22.171579360961918,3124800,96,86.0,,0.86,82.56,-0.7550010681152344,-0.03273362456681517
341,2019-11-12,3,0.011238907849829352,1.546790409899459,AA,22.32999992370605,23.020000457763672,22.059999465942383,22.18000030517578,22.13166618347168,3105100,99,86.0,,0.86,85.14,0.7100009918212891,0.03182433925671546
342,2019-11-13,1,0.00441296928327645,-0.6073489219556636,AA,21.530000686645508,21.81999969482422,20.979999542236328,21.21999931335449,21.173757553100582,4458400,84,86.0,,0.86,72.24,-1.2000007629394531,-0.052128615945997714
