,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PLUG_unscaled,PLUG_monthly,isPartial,scale,PLUG,Stock_Price_Change,Stock_Price_Change_Percent
247,2020-07-06,71,0.030896907216494848,1.2528188423953899,PLUG,9.630000114440918,10.489999771118164,9.520000457763672,9.979999542236328,9.979999542236328,54725200,95,92.0,,0.92,87.4,0.8400001525878924,0.0870466513775705
248,2020-07-07,6,0.008560137457044674,-0.7229451673896119,PLUG,9.550000190734863,9.6899995803833,8.710000038146973,9.34000015258789,9.34000015258789,44654100,99,92.0,,0.92,91.08,-0.8000001907348633,-0.07626312756817044
249,2020-07-08,1,0.00684192439862543,-0.2007226013649137,PLUG,9.6899995803833,9.729999542236328,9.210000038146973,9.5,9.5,24096200,89,92.0,,0.92,81.88000000000001,0.039999961853027344,0.004127963218285791
250,2020-07-09,4,0.007872852233676977,0.15067805123053746,PLUG,9.350000381469728,9.359999656677246,8.5,8.949999809265137,8.949999809265137,44600200,93,92.0,,0.92,85.56,-0.36999988555908203,-0.038026711507330835
251,2020-07-10,16,0.011996563573883161,0.5237887385421212,PLUG,8.850000381469727,9.489999771118164,8.760000228881836,9.300000190734863,9.300000190734863,27965400,93,92.0,,0.92,85.56,0.13000011444091797,0.013888901624924621
252,2020-07-13,1,0.00684192439862543,-0.3760576621748668,PLUG,9.56999969482422,9.59000015258789,8.279999732971191,8.3100004196167,8.3100004196167,32436700,90,92.0,,0.92,82.8,0.10000038146972656,0.010537448248846948
253,2020-07-14,2,0.007185567010309278,0.05022601707684582,PLUG,8.300000190734863,8.739999771118164,8.170000076293945,8.649999618530273,8.649999618530273,18920100,89,92.0,,0.92,81.88000000000001,-0.8500003814697266,-0.0886340321110789
254,2020-07-15,1,0.00684192439862543,-0.04782400765184114,PLUG,8.819999694824219,9.15999984741211,8.729999542236328,9.039999961853027,9.039999961853027,20029200,89,92.0,,0.92,81.88000000000001,0.4200000762939453,0.04805492989620652
255,2020-07-16,1,0.00684192439862543,0.0,PLUG,8.920000076293945,9.65999984741211,8.90999984741211,9.0600004196167,9.0600004196167,20408400,91,92.0,,0.92,83.72,0.5,0.05458515374771111
256,2020-07-17,11,0.010278350515463917,0.502260170768458,PLUG,9.130000114440918,9.210000038146973,8.859999656677246,8.989999771118164,8.989999771118164,13686600,92,92.0,,0.92,84.64,-0.4499998092651367,-0.04658383192269833
257,2020-07-20,36,0.018869415807560137,0.8358408559010366,PLUG,8.920000076293945,9.050000190734863,8.319999694824219,8.600000381469727,8.600000381469727,17247600,94,92.0,,0.92,86.48,-0.15999984741210938,-0.017372404641629147
258,2020-07-21,5,0.008216494845360824,-0.5645601894008377,PLUG,8.720000267028809,9.390000343322754,8.680000305175781,9.079999923706056,9.079999923706056,25184100,91,92.0,,0.92,83.72,0.3400001525878906,0.037569076842227433
259,2020-07-22,14,0.011309278350515463,0.3764115432873274,PLUG,9.039999961853027,9.25,8.680000305175781,8.949999809265137,8.949999809265137,17347400,92,92.0,,0.92,84.64,-0.1400003433227539,-0.014909514185727168
260,2020-07-23,11,0.010278350515463917,-0.09115770282588875,PLUG,8.770000457763672,8.880000114440918,8.369999885559082,8.529999732971191,8.529999732971191,20579300,82,92.0,,0.92,75.44,-0.36999988555908203,-0.039999987628008826
261,2020-07-24,28,0.016120274914089346,0.5683717820127048,PLUG,8.140000343322754,8.739999771118164,7.920000076293945,8.520000457763672,8.520000457763672,19477500,90,92.0,,0.92,82.8,-0.1400003433227539,-0.015765804225056357
262,2020-07-27,16,0.011996563573883161,0.5237887385421212,PLUG,8.529999732971191,8.6899995803833,8.130000114440918,8.350000381469727,8.350000381469727,15364300,87,92.0,,0.92,80.04,-0.05000019073486328,-0.005720845771654548
263,2020-07-28,13,0.010965635738831615,-0.08593526210254943,PLUG,8.350000381469727,8.350000381469727,8.029999732971191,8.0600004196167,8.0600004196167,10326100,91,92.0,,0.92,83.72,-0.3399991989135742,-0.039125341234893085
264,2020-07-29,7,0.008903780068728523,-0.1880288310874334,PLUG,8.109999656677246,8.279999732971191,7.96999979019165,8.1899995803833,8.1899995803833,11953500,86,92.0,,0.92,79.12,-0.07000064849853516,-0.008383310814437883
265,2020-07-30,7,0.008903780068728523,0.0,PLUG,7.869999885559082,8.020000457763672,7.659999847412109,7.96999979019165,7.96999979019165,13539600,86,92.0,,0.92,79.12,-0.25999927520751953,-0.031400879660924974
266,2020-07-31,14,0.011309278350515463,0.27016595908915453,PLUG,8.130000114440918,8.130000114440918,7.070000171661377,7.710000038146973,7.710000038146973,15133800,90,92.0,,0.92,82.8,0.1099996566772461,0.01371566713200889
267,2020-08-03,89,0.03708247422680412,4.41988950276243,PLUG,8.170000076293945,9.25,8.0600004196167,9.15999984741211,9.15999984741211,32474000,88,90.0,,0.9,79.2,1.119999885559082,0.13776136159822205
268,2020-08-04,78,0.03330240549828179,-0.10193679918450549,PLUG,9.229999542236328,9.300000190734863,8.770000457763672,9.130000114440918,9.130000114440918,18476800,85,90.0,,0.9,76.5,0.05000019073486328,0.005405426025390625
269,2020-08-05,1,0.00684192439862543,-0.7945516458569808,PLUG,9.09000015258789,9.43000030517578,8.979999542236328,9.329999923706056,9.329999923706056,14821000,95,90.0,,0.9,85.5,0.1300001144409162,0.013978506642443822
270,2020-08-06,4,0.007872852233676977,0.15067805123053746,PLUG,10.149999618530272,11.479999542236328,10.109999656677246,10.729999542236328,10.729999542236328,72771500,100,90.0,,0.9,90.0,2.0499992370605487,0.21739121640700043
271,2020-08-07,5,0.008216494845360824,0.04364906154517656,PLUG,10.949999809265137,11.75,10.729999542236328,11.279999732971191,11.279999732971191,36721400,93,90.0,,0.9,83.7,0.2700004577636719,0.023519204575776165
272,2020-08-10,2,0.007185567010309278,-0.4888780249327793,PLUG,11.960000038146973,12.199999809265137,11.539999961853027,12.039999961853027,12.039999961853027,31849800,87,90.0,,0.9,78.3,0.4499998092651367,0.038297856107671224
273,2020-08-11,68,0.0298659793814433,3.1563845050215216,PLUG,11.979999542236328,11.989999771118164,11.239999771118164,11.3100004196167,11.3100004196167,26250400,89,90.0,,0.9,80.10000000000001,-0.21000003814697266,-0.017213118150009366
274,2020-08-12,40,0.020243986254295535,-0.3221723622137843,PLUG,10.489999771118164,10.720000267028809,10.109999656677246,10.630000114440918,10.630000114440918,64042200,90,90.0,,0.9,81.0,-1.2699995040893555,-0.10592156199606984
275,2020-08-13,1,0.00684192439862543,-0.6620268205737566,PLUG,11.170000076293944,11.920000076293944,10.890000343322754,11.359999656677246,11.359999656677246,35522200,85,90.0,,0.9,76.5,1.199999809265135,0.11194027792666561
276,2020-08-14,2,0.007185567010309278,0.05022601707684582,PLUG,11.34000015258789,11.779999732971191,11.260000228881836,11.399999618530272,11.399999618530272,22857000,85,90.0,,0.9,76.5,-0.14000034332275213,-0.011744995170023476
277,2020-08-17,18,0.01268384879725086,0.3224650662844857,PLUG,11.43000030517578,12.34000015258789,11.43000030517578,12.199999809265137,12.199999809265137,26003700,85,90.0,,0.9,76.5,0.5600004196166992,0.04753823703826643
278,2020-08-18,8,0.00924742268041237,-0.2709292874559741,PLUG,12.350000381469728,12.93000030517578,12.079999923706056,12.770000457763672,12.770000457763672,28802300,87,90.0,,0.9,78.3,0.5900001525878888,0.04781200529111462
279,2020-08-19,5,0.008216494845360824,-0.11148272017837235,PLUG,13.010000228881836,14.350000381469728,13.0,13.649999618530272,13.649999618530272,55208800,86,90.0,,0.9,77.4,1.4200000762939489,0.10982212241136091
280,2020-08-20,6,0.008560137457044674,0.041823504809703094,PLUG,13.979999542236328,13.989999771118164,12.869999885559082,13.670000076293944,13.670000076293944,34901200,85,90.0,,0.9,76.5,-0.3600006103515643,-0.025087149880249182
281,2020-08-21,1,0.00684192439862543,-0.2007226013649137,PLUG,13.449999809265137,13.93000030517578,12.6899995803833,12.93000030517578,12.93000030517578,43700200,86,90.0,,0.9,77.4,-0.05999946594238459,-0.004288739594281554
282,2020-08-24,26,0.015432989690721651,0.8028904054596548,PLUG,13.0,13.270000457763672,11.8100004196167,12.34000015258789,12.34000015258789,37289600,88,90.0,,0.9,79.2,-0.6599998474121076,-0.04737974393057842
283,2020-08-25,24,0.014745704467353953,-0.04453351146737927,PLUG,12.359999656677246,12.920000076293944,12.329999923706056,12.850000381469728,12.850000381469728,20871000,83,90.0,,0.9,74.7,-0.35000038146972834,-0.026375310429244125
284,2020-08-26,36,0.018869415807560137,0.27965509205313444,PLUG,12.880000114440918,13.720000267028809,12.779999732971191,13.050000190734863,13.050000190734863,31613800,82,90.0,,0.9,73.8,0.8000001907348651,0.06191951904108217
285,2020-08-27,17,0.012340206185567009,-0.3460207612456748,PLUG,13.079999923706056,13.420000076293944,12.6899995803833,12.989999771118164,12.989999771118164,19234800,76,90.0,,0.9,68.4,-0.30000019073486506,-0.021865902689215733
286,2020-08-28,15,0.011652920962199314,-0.055694792536897575,PLUG,13.100000381469728,13.170000076293944,12.699999809265137,13.06999969482422,13.06999969482422,14974200,82,90.0,,0.9,73.8,-0.25,-0.01862891196562788
287,2020-08-31,5,0.008216494845360824,0.14347202295552375,PLUG,13.109999656677246,13.329999923706056,12.760000228881836,12.979999542236328,12.979999542236328,16437500,80,90.0,,0.9,72.0,0.15999984741211293,0.01214881142636548
288,2020-09-01,1,0.00684192439862543,-0.16729401923881215,PLUG,13.050000190734863,14.199999809265137,12.779999732971191,14.130000114440918,14.130000114440918,29805200,87,83.0,False,0.83,72.21,0.8699998855590803,0.0652663083674796
289,2020-09-02,7,0.008903780068728523,0.3013561024610749,PLUG,14.0,14.09000015258789,12.5,13.140000343322754,13.140000343322754,29099000,90,83.0,,0.83,74.7,-0.1099996566772461,-0.007746454799631319
290,2020-09-03,2,0.007185567010309278,-0.192975685063682,PLUG,12.880000114440918,13.109999656677246,11.5,11.550000190734863,11.550000190734863,32688500,88,83.0,,0.83,73.03999999999999,-0.9800004959106445,-0.06955290882169718
291,2020-09-04,31,0.017151202749140896,1.3868962219033958,PLUG,12.149999618530272,12.170000076293944,10.5600004196167,11.760000228881836,11.760000228881836,34206000,90,83.0,,0.83,74.7,-0.9399995803833026,-0.07170096147977678
292,2020-09-08,9,0.009591065292096222,0.1204335608189484,PLUG,11.3100004196167,12.25,11.109999656677246,11.729999542236328,11.729999542236328,25860400,86,83.0,,0.83,71.38,0.07999992370605646,0.0065735351852536095
293,2020-09-09,17,0.012340206185567009,0.2866356144750981,PLUG,11.949999809265137,12.289999961853027,11.8100004196167,12.130000114440918,12.130000114440918,17737900,83,83.0,,0.83,68.89,0.039999961853027344,0.003265303008410436
294,2020-09-10,12,0.010621993127147768,-0.13923698134224427,PLUG,12.220000267028809,12.550000190734863,11.979999542236328,12.119999885559082,12.119999885559082,22876400,80,83.0,,0.83,66.39999999999999,0.26000022888183594,0.021155429592258024
295,2020-09-11,1,0.00684192439862543,-0.3558718861209965,PLUG,12.220000267028809,12.239999771118164,11.529999732971191,11.710000038146973,11.710000038146973,14346200,80,83.0,,0.83,66.39999999999999,-0.3100004196166992,-0.024701228279307874
296,2020-09-14,11,0.010278350515463917,0.11148272017837235,PLUG,11.850000381469728,12.279999732971191,11.779999732971191,12.239999771118164,12.239999771118164,12930300,83,83.0,,0.83,68.89,0.039999961853027344,0.003267970800735931
297,2020-09-15,15,0.011652920962199314,0.13373453694416604,PLUG,12.3100004196167,13.029999732971191,12.300000190734863,12.529999732971191,12.529999732971191,17643700,79,83.0,,0.83,65.57,0.75,0.061074919894850366
298,2020-09-16,165,0.06319931271477663,4.42347390150398,PLUG,12.65999984741211,13.09000015258789,12.56999969482422,12.9399995803833,12.9399995803833,16616600,84,83.0,,0.83,69.72,0.06000041961669922,0.0046047905484505325
299,2020-09-17,6,0.008560137457044674,-0.8645533141210375,PLUG,12.5600004196167,12.850000381469728,12.15999984741211,12.84000015258789,12.84000015258789,14264200,78,83.0,,0.83,64.74,-0.2399997711181623,-0.018334588870933977
300,2020-09-18,1,0.00684192439862543,-0.2007226013649137,PLUG,12.81999969482422,13.640000343322754,12.699999809265137,13.5600004196167,13.5600004196167,27641900,82,83.0,,0.83,68.06,0.7899999618530256,0.061478594428078015
301,2020-09-21,1,0.00684192439862543,-0.04782400765184114,PLUG,12.460000038146973,13.399999618530272,12.300000190734863,13.359999656677246,13.359999656677246,25096600,86,83.0,,0.83,71.38,-0.24000072479248225,-0.017595360612286948
302,2020-09-22,1,0.00684192439862543,0.0,PLUG,13.25,13.329999923706056,12.5600004196167,12.93000030517578,12.93000030517578,19298900,84,83.0,,0.83,69.72,-0.0699996948242152,-0.005223857971414891
303,2020-09-23,22,0.014058419243986254,1.054746358613762,PLUG,12.960000038146973,13.489999771118164,12.0600004196167,12.079999923706056,12.079999923706056,20589200,86,83.0,,0.83,71.38,0.1599998474121076,0.01200298937193267
304,2020-09-24,15,0.011652920962199314,-0.17110730872647262,PLUG,11.859999656677246,12.0,10.920000076293944,11.239999771118164,11.239999771118164,31136300,88,83.0,,0.83,73.03999999999999,-1.489999771118164,-0.11045217171228017
305,2020-09-25,35,0.01852577319587629,0.5897965202005306,PLUG,11.34000015258789,11.899999618530272,11.300000190734863,11.649999618530272,11.649999618530272,18824900,90,83.0,,0.83,74.7,-0.10000038146972834,-0.008333365122477399
306,2020-09-28,3,0.007529209621993127,0.10045203415369164,PLUG,12.529999732971191,13.380000114440918,12.449999809265137,13.199999809265137,13.199999809265137,34873400,88,83.0,,0.83,73.03999999999999,1.4800004959106463,0.12436979355915612
307,2020-09-29,33,0.01783848797250859,1.3692377909630307,PLUG,13.199999809265137,13.59000015258789,12.880000114440918,13.15999984741211,13.15999984741211,21752200,84,83.0,,0.83,69.72,0.21000003814697266,0.015695069981376264
308,2020-09-30,2,0.007185567010309278,-0.5971874397996533,PLUG,13.270000457763672,13.699999809265137,12.869999885559082,13.40999984741211,13.40999984741211,23336100,80,83.0,,0.83,66.39999999999999,0.1099996566772461,0.008094161548357182
309,2020-10-01,1,0.00684192439862543,-0.04782400765184114,PLUG,13.770000457763672,14.029999732971191,13.510000228881836,14.0,14.0,25740600,80,90.0,False,0.9,72.0,0.3299999237060547,0.024087586007328188
310,2020-10-02,3,0.007529209621993127,0.10045203415369164,PLUG,13.380000114440918,14.289999961853027,13.270000457763672,14.140000343322754,14.140000343322754,23666100,85,90.0,,0.9,76.5,0.26000022888183594,0.018531734414137135
311,2020-10-05,93,0.03845704467353952,3.492573263749498,PLUG,14.65999984741211,15.960000038146973,14.65999984741211,15.739999771118164,15.739999771118164,42027000,86,90.0,,0.9,77.4,1.6700000762939453,0.11686494616878851
312,2020-10-06,3,0.007529209621993127,-0.8042176749173443,PLUG,16.030000686645508,16.5,15.3100004196167,16.229999542236328,16.229999542236328,43963000,94,90.0,,0.9,84.60000000000001,0.5399999618530273,0.03383458399513417
313,2020-10-07,7,0.008903780068728523,0.1825650387950708,PLUG,16.530000686645508,18.26000022888184,16.520000457763672,18.229999542236328,18.229999542236328,52296900,96,90.0,,0.9,86.4,1.7600002288818395,0.1066666805382932
314,2020-10-08,3,0.007529209621993127,-0.1543805480509456,PLUG,19.020000457763672,19.020000457763672,17.43000030517578,17.8799991607666,17.8799991607666,54469100,91,90.0,,0.9,81.9,0.7600002288818324,0.04162104158573565
315,2020-10-09,4,0.007872852233676977,0.045641259698767644,PLUG,17.799999237060547,18.88999938964844,17.700000762939453,18.43000030517578,18.43000030517578,34130200,92,90.0,,0.9,82.8,-0.13000106811523082,-0.006834966613377014
316,2020-10-12,3,0.007529209621993127,0.04782400765184125,PLUG,18.8799991607666,18.88999938964844,17.290000915527344,17.639999389648438,17.639999389648438,38520100,95,90.0,,0.9,85.5,0.0,0.0
317,2020-10-13,1,0.00684192439862543,-0.0912825193975354,PLUG,17.299999237060547,17.559999465942383,16.770000457763672,17.100000381469727,17.100000381469727,24070100,94,90.0,,0.9,84.60000000000001,-1.3299999237060582,-0.07040762131707035
318,2020-10-14,1,0.00684192439862543,0.0,PLUG,17.399999618530273,17.829999923706055,17.110000610351562,17.299999237060547,17.299999237060547,18188400,100,90.0,,0.9,90.0,0.2700004577636719,0.015375880750300608
319,2020-10-15,1,0.00684192439862543,0.0,PLUG,16.81999969482422,17.15999984741211,16.469999313354492,17.030000686645508,17.030000686645508,20686700,93,90.0,,0.9,83.7,-0.6700000762939453,-0.037577121657927814
320,2020-10-16,1,0.00684192439862543,0.0,PLUG,17.479999542236328,17.479999542236328,16.139999389648438,16.270000457763672,16.270000457763672,33157900,88,90.0,,0.9,79.2,0.31999969482421875,0.018648001029701433
321,2020-10-19,2,0.007185567010309278,-0.12547051442910917,PLUG,16.170000076293945,16.700000762939453,15.899999618530272,16.389999389648438,16.389999389648438,15712600,90,90.0,,0.9,81.0,-0.779998779296875,-0.04462235696357941
322,2020-10-20,5,0.008216494845360824,0.14347202295552375,PLUG,16.440000534057617,16.81999969482422,16.229999542236328,16.290000915527344,16.290000915527344,12508700,89,90.0,,0.9,80.10000000000001,0.11999893188476562,0.007185564455246318
323,2020-10-21,61,0.027460481099656358,2.342116269343371,PLUG,16.25,16.399999618530273,14.8100004196167,14.859999656677246,14.859999656677246,26764600,89,90.0,,0.9,80.10000000000001,-0.4200000762939453,-0.02497027847290545
324,2020-10-22,38,0.019556701030927836,-0.28782380177699907,PLUG,15.079999923706056,15.359999656677246,14.359999656677246,14.960000038146973,14.960000038146973,22490900,92,90.0,,0.9,82.8,-1.0399999618530273,-0.06341463329535302
325,2020-10-23,41,0.020587628865979382,0.05271481286241442,PLUG,15.170000076293944,15.390000343322754,14.729999542236328,15.029999732971191,15.029999732971191,20239000,87,90.0,,0.9,78.3,0.030000686645507812,0.0019531697471404375
326,2020-10-26,15,0.011652920962199314,0.7031642390758415,PLUG,14.670000076293944,15.479999542236328,13.93000030517578,14.460000038146973,14.460000038146973,26502000,90,90.0,,0.9,81.0,0.08999919891357422,0.005847901033519065
327,2020-10-27,16,0.011996563573883161,0.029489826010026476,PLUG,14.75,15.239999771118164,14.329999923706056,14.789999961853027,14.789999961853027,21078300,91,90.0,,0.9,81.9,-0.23999977111816406,-0.015503861641813277
328,2020-10-28,19,0.013027491408934708,0.08593526210254931,PLUG,14.300000190734863,15.06999969482422,14.25,14.800000190734863,14.800000190734863,23203900,86,90.0,,0.9,77.4,-0.17000007629394354,-0.01115486081673811
329,2020-10-29,1,0.00684192439862543,-0.47480875758375096,PLUG,14.920000076293944,15.029999732971191,14.390000343322754,14.8100004196167,14.8100004196167,16661300,88,90.0,,0.9,79.2,-0.03999996185302912,-0.0026542775489748482
330,2020-10-30,22,0.014058419243986254,1.054746358613762,PLUG,14.649999618530272,14.8100004196167,13.6899995803833,14.0,14.0,20807300,91,90.0,,0.9,81.9,-0.2199993133544922,-0.014637346457956446
331,2020-11-02,36,0.018869415807560137,1.757910597689603,PLUG,14.399999618530272,15.5,13.920000076293944,15.470000267028809,15.470000267028809,32024300,73,93.0,,0.93,67.89,0.6899995803833008,0.04659011214269482
332,2020-11-03,1,0.00684192439862543,-0.6374066654525588,PLUG,16.1299991607666,17.399999618530273,15.869999885559082,16.950000762939453,16.950000762939453,56500800,66,93.0,,0.93,61.38,1.8999996185302734,0.12258062055034014
333,2020-11-04,2,0.007185567010309278,0.05022601707684582,PLUG,16.329999923706055,16.760000228881836,15.25,16.610000610351562,16.610000610351562,38066500,44,93.0,,0.93,40.92,-0.6399993896484375,-0.03678157492410894
334,2020-11-05,4,0.007872852233676977,0.0956480153036825,PLUG,17.649999618530273,18.8799991607666,17.59000015258789,18.84000015258789,18.84000015258789,39553100,52,93.0,,0.93,48.36,2.1199989318847656,0.12649158132059313
335,2020-11-06,2,0.007185567010309278,-0.08729812309035367,PLUG,18.5,19.100000381469727,17.760000228881836,18.86000061035156,18.86000061035156,31738900,61,93.0,,0.93,56.73,0.220001220703125,0.011652607546736249
336,2020-11-09,5,0.008216494845360824,-0.5481005481005482,PLUG,19.450000762939453,21.88999938964844,18.46999931335449,20.309999465942383,20.309999465942383,56114000,81,93.0,,0.93,75.33,2.7899990081787145,0.1460732435840939
337,2020-11-10,1,0.00684192439862543,-0.16729401923881215,PLUG,21.190000534057617,21.61000061035156,19.030000686645508,20.01000022888184,20.01000022888184,39513500,78,93.0,,0.93,72.54,-0.2799987792968821,-0.012791173462950889
338,2020-11-11,7,0.008903780068728523,0.3013561024610749,PLUG,20.34000015258789,23.0,20.34000015258789,23.0,23.0,59408100,75,93.0,,0.93,69.75,1.389999389648441,0.06432204305365019
339,2020-11-12,8,0.00924742268041237,0.0385951370127362,PLUG,22.850000381469727,24.26000022888184,21.93000030517578,23.450000762939453,23.450000762939453,53484400,78,93.0,,0.93,72.54,1.2600002288818395,0.054782618647036596
340,2020-11-13,3,0.007529209621993127,-0.18580453363062055,PLUG,24.350000381469727,24.780000686645508,22.239999771118164,23.43000030517578,23.43000030517578,45987100,79,93.0,,0.93,73.47,0.5200004577636683,0.021434478683334923
341,2020-11-16,6,0.008560137457044674,0.2511300853842291,PLUG,23.649999618530277,25.489999771118164,23.6200008392334,25.0,25.0,46065400,84,93.0,,0.93,78.12,0.7099990844726562,0.02865210108146976
342,2020-11-17,2,0.007185567010309278,-0.16057808109193095,PLUG,22.059999465942383,23.3799991607666,22.0,22.979999542236328,22.979999542236328,78945900,84,93.0,,0.93,78.12,-2.1100006103515625,-0.08277758451541184
343,2020-11-18,4,0.007872852233676977,0.0956480153036825,PLUG,23.3700008392334,23.799999237060547,22.559999465942383,23.21999931335449,23.21999931335449,34965000,78,93.0,,0.93,72.54,0.4200000762939453,0.017964075764328458
344,2020-11-19,16,0.011996563573883161,0.5237887385421212,PLUG,23.670000076293945,24.8700008392334,23.450000762939453,23.790000915527344,23.790000915527344,44568000,77,93.0,,0.93,71.61,1.0700016021728516,0.044958051952652234
345,2020-11-20,112,0.04498625429553265,2.7499283872815816,PLUG,24.100000381469727,24.739999771118164,23.96999931335449,24.36000061035156,24.36000061035156,24135400,83,93.0,,0.93,77.19,-0.13000106811523438,-0.005227224114530471
346,2020-11-23,3,0.007529209621993127,-0.6280767272109998,PLUG,24.950000762939453,27.020000457763672,24.739999771118164,26.8700008392334,26.8700008392334,45700300,89,93.0,,0.93,82.77000000000001,2.280000686645508,0.09215847646479025
347,2020-11-24,8,0.00924742268041237,0.22820629849383822,PLUG,28.36000061035156,28.700000762939453,25.51000022888184,26.71999931335449,26.71999931335449,51677900,94,93.0,,0.93,87.42,1.6800003051757812,0.062176176044181686
348,2020-11-25,2,0.007185567010309278,-0.2229654403567447,PLUG,25.799999237060547,26.399999618530277,25.06999969482422,26.15999984741211,26.15999984741211,30996200,92,93.0,,0.93,85.56,-2.300001144409176,-0.08013941056681739
349,2020-11-27,4,0.007872852233676977,0.0956480153036825,PLUG,26.989999771118164,27.780000686645508,25.65999984741211,26.239999771118164,26.239999771118164,23115600,89,93.0,,0.93,82.77000000000001,1.3800010681152308,0.05227276848695861
350,2020-11-30,2,0.007185567010309278,-0.34471952366029457,PLUG,27.32999992370605,27.350000381469727,23.51000022888184,26.38999938964844,26.38999938964844,33651300,90,93.0,,0.93,83.7,-0.43000030517578125,-0.015478772301920518
351,2020-12-01,1,0.00684192439862543,-0.04782400765184114,PLUG,25.920000076293945,26.049999237060547,23.75,24.46999931335449,24.46999931335449,32473600,100,94.0,False,0.94,94.0,-1.3000011444091797,-0.04753203386753735
352,2020-12-02,3,0.007529209621993127,0.10045203415369164,PLUG,22.6299991607666,24.799999237060547,22.25,24.06999969482422,24.06999969482422,30650200,97,94.0,,0.94,91.18,-1.25,-0.04798464631897814
353,2020-12-03,2,0.007185567010309278,-0.045641259698767755,PLUG,24.34000015258789,24.729999542236328,23.809999465942383,23.850000381469727,23.850000381469727,17686700,93,94.0,,0.94,87.42,-0.06999969482421875,-0.0028225684265188455
354,2020-12-04,58,0.026429553264604812,2.6781444285031086,PLUG,24.270000457763672,24.93000030517578,23.950000762939453,24.850000381469727,24.850000381469727,18433700,85,94.0,,0.94,79.89999999999999,0.20000076293945312,0.008087374308190842
355,2020-12-07,18,0.01268384879725086,-0.7801798582573998,PLUG,25.399999618530277,25.979999542236328,24.440000534057617,24.75,24.75,16997600,91,94.0,,0.94,85.53999999999999,1.0499992370605469,0.042117899085727384
356,2020-12-08,9,0.009591065292096222,-0.24383635871037657,PLUG,25.01000022888184,29.489999771118164,24.920000076293945,28.739999771118164,28.739999771118164,69823100,99,94.0,,0.94,93.06,3.510000228881836,0.13510393728743297
357,2020-12-09,1,0.00684192439862543,-0.28663561447509867,PLUG,28.799999237060547,29.690000534057617,26.170000076293945,26.739999771118164,26.739999771118164,36201300,93,94.0,,0.94,87.42,0.20000076293945312,0.00678198591019763
358,2020-12-10,1,0.00684192439862543,0.0,PLUG,26.5,28.11000061035156,26.26000022888184,27.190000534057617,27.190000534057617,24464800,89,94.0,,0.94,83.66,-1.5799999237060582,-0.053216567709172935
359,2020-12-11,22,0.014058419243986254,1.054746358613762,PLUG,27.07999992370605,27.850000381469727,26.21999931335449,26.770000457763672,26.770000457763672,16732500,86,94.0,,0.94,80.83999999999999,-0.2600002288818324,-0.009249385387280484
360,2020-12-14,2,0.007185567010309278,0.05022601707684582,PLUG,27.190000534057617,27.399999618530277,25.700000762939453,25.700000762939453,25.700000762939453,16546400,84,94.0,,0.94,78.96,-0.4500007629394496,-0.01615801640128023
361,2020-12-15,1,0.00684192439862543,-0.04782400765184114,PLUG,27.38999938964844,29.309999465942383,26.86000061035156,28.46999931335449,28.46999931335449,49624400,85,94.0,,0.94,79.89999999999999,1.9099998474121058,0.06970802459867187
362,2020-12-16,3,0.007529209621993127,0.10045203415369164,PLUG,28.549999237060547,28.770000457763672,27.399999618530277,28.459999084472656,28.459999084472656,22609100,88,94.0,,0.94,82.72,-0.5399990081787109,-0.01842371265841125
363,2020-12-17,6,0.008560137457044674,0.13692377909630293,PLUG,28.5,30.979999542236328,28.489999771118164,30.56999969482422,30.56999969482422,42578400,88,94.0,,0.94,82.72,2.2099990844726562,0.07681609486649421
364,2020-12-18,4,0.007872852233676977,-0.08028904054596542,PLUG,30.530000686645508,33.02000045776367,29.8799991607666,31.6299991607666,31.6299991607666,52665500,90,94.0,,0.94,84.6,2.0400009155273438,0.06584896532184015
365,2020-12-21,145,0.056326460481099655,3.1069907291405663,PLUG,31.420000076293945,32.459999084472656,30.459999084472656,32.369998931884766,32.369998931884766,35161300,84,94.0,,0.94,78.96,-0.5600013732910156,-0.016959459888782336
366,2020-12-22,8,0.00924742268041237,-0.8358245378561406,PLUG,34.40999984741211,36.7400016784668,33.79999923706055,35.689998626708984,35.689998626708984,51652500,91,94.0,,0.94,85.53999999999999,4.280002593994141,0.13185467389743377
367,2020-12-23,3,0.007529209621993127,-0.18580453363062055,PLUG,36.7599983215332,37.11000061035156,34.68000030517578,36.13999938964844,36.13999938964844,40179900,93,94.0,,0.94,87.42,0.3699989318847656,0.010070738023444825
368,2020-12-24,5,0.008216494845360824,0.09128251939753529,PLUG,35.709999084472656,36.66999816894531,34.75,35.58000183105469,35.58000183105469,19919300,80,94.0,,0.94,75.19999999999999,-0.44000244140625,-0.01185670800780081
369,2020-12-28,163,0.06251202749140893,8.13661476644902,PLUG,37.369998931884766,37.5099983215332,33.529998779296875,33.56999969482422,33.56999969482422,35787800,90,94.0,,0.94,84.6,0.8400001525878906,0.022907013758709738
370,2020-12-29,3,0.007529209621993127,-0.879555824308724,PLUG,33.33000183105469,33.459999084472656,30.84000015258789,32.459999084472656,32.459999084472656,32063600,97,94.0,,0.94,91.18,-4.049999237060547,-0.10797119216973095
