,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,NIO_unscaled,NIO_monthly,isPartial,scale,NIO,Stock_Price_Change,Stock_Price_Change_Percent
125,2019-04-18,7,0.0025313935681470136,-0.5645252342779723,NIO,4.53000020980835,4.920000076293945,4.440000057220459,4.789999961853027,4.789999961853027,31206500,72,8.0,,0.08,5.76,0.20000028610229492,0.04237294385434165
126,2019-04-22,12,0.0036252461168234523,1.9745108598097292,NIO,4.739999771118164,4.809999942779541,4.619999885559082,4.78000020980835,4.78000020980835,12936700,62,8.0,,0.08,4.96,-0.1100001335144043,-0.02235775036761045
127,2019-04-23,6,0.002312623058411726,-0.3620783296119727,NIO,4.820000171661377,4.920000076293945,4.730000019073486,4.829999923706055,4.829999923706055,15107000,57,8.0,,0.08,4.5600000000000005,0.1100001335144043,0.0228690508987488
128,2019-04-24,9,0.002968934587617589,0.2837952889982025,NIO,4.789999961853027,5.010000228881836,4.75,5.0,5.0,20401300,80,8.0,,0.08,6.4,0.09000015258789062,0.018292713656964832
129,2019-04-25,8,0.0027501640778823016,-0.07368653746960419,NIO,5.010000228881836,5.150000095367432,4.849999904632568,4.900000095367432,4.900000095367432,21552800,63,8.0,,0.08,5.04,0.1399998664855957,0.027944083850240053
130,2019-04-26,3,0.001656311529205863,-0.3977408320738207,NIO,4.849999904632568,4.929999828338623,4.769999980926514,4.920000076293945,4.920000076293945,11891300,54,8.0,,0.08,4.32,-0.2200002670288086,-0.04271849766113689
131,2019-04-29,1,0.0012187705097352877,-0.5185377236193933,NIO,4.889999866485596,5.050000190734863,4.869999885559082,4.980000019073486,4.980000019073486,15202800,69,8.0,,0.08,5.5200000000000005,0.12000036239624023,0.024340845146982426
132,2019-04-30,3,0.001656311529205863,0.3590019745108599,NIO,4.980000019073486,5.079999923706055,4.800000190734863,4.849999904632568,4.849999904632568,14434600,52,8.0,,0.08,4.16,0.029999732971191406,0.005940540958044194
133,2019-05-01,3,0.001656311529205863,0.0,NIO,4.840000152587891,4.849999904632568,4.679999828338623,4.679999828338623,4.679999828338623,13308300,51,7.0,False,0.07,3.5700000000000003,-0.23000001907348633,-0.0452755949857756
134,2019-05-02,2,0.0014375410194705754,-0.13208294809140142,NIO,4.739999771118164,4.75,4.570000171661377,4.71999979019165,4.71999979019165,14080400,47,7.0,,0.07,3.2900000000000005,-0.09999990463256836,-0.020618537443073293
135,2019-05-03,21,0.005594180704441042,2.8914929234515294,NIO,4.730000019073486,5.110000133514404,4.730000019073486,5.019999980926514,5.019999980926514,25245500,56,7.0,,0.07,3.92,0.3600001335144043,0.0757895017925061
136,2019-05-06,13,0.00384401662655874,2.1540118470651586,NIO,4.71999979019165,4.880000114440918,4.690000057220459,4.880000114440918,4.880000114440918,16144400,46,7.0,,0.07,3.22,-0.23000001907348633,-0.04500978729237404
137,2019-05-07,11,0.0034064756070881644,-0.11382391440441642,NIO,4.809999942779541,4.920000076293945,4.760000228881836,4.840000152587891,4.840000152587891,11545700,60,7.0,,0.07,4.2,0.039999961853027344,0.00819671330225158
138,2019-05-08,7,0.0025313935681470136,-0.25688780425149316,NIO,4.789999961853027,4.809999942779541,4.559999942779541,4.570000171661377,4.570000171661377,20456900,54,7.0,,0.07,3.78,-0.1100001335144043,-0.02235775036761045
139,2019-05-09,3,0.001656311529205863,-0.3456918157462622,NIO,4.539999961853027,4.699999809265137,4.510000228881836,4.599999904632568,4.599999904632568,15759700,48,7.0,,0.07,3.3600000000000003,-0.1100001335144043,-0.0228690508987488
140,2019-05-10,1,0.0012187705097352877,-0.26416589618280284,NIO,4.599999904632568,4.659999847412109,4.510000228881836,4.559999942779541,4.559999942779541,17146500,38,7.0,,0.07,2.66,-0.039999961853027344,-0.00851063052687262
141,2019-05-13,2,0.0014375410194705754,0.0,NIO,4.5,4.5,4.300000190734863,4.329999923706055,4.329999923706055,21804500,52,7.0,,0.07,3.640000000000001,-0.15999984741210938,-0.03433473232857809
142,2019-05-14,1,0.0012187705097352877,-0.15218383807639624,NIO,4.46999979019165,4.670000076293945,4.409999847412109,4.670000076293945,4.670000076293945,27925700,51,7.0,,0.07,3.5700000000000003,0.1700000762939453,0.037777794731987946
143,2019-05-15,4,0.0018750820389411508,0.5385029617662898,NIO,4.590000152587891,4.75,4.53000020980835,4.710000038146973,4.710000038146973,14669000,55,7.0,,0.07,3.850000000000001,0.07999992370605469,0.01713060436811409
144,2019-05-16,8,0.0027501640778823016,0.466690001166725,NIO,4.650000095367432,4.849999904632568,4.610000133514404,4.659999847412109,4.659999847412109,16198000,42,7.0,,0.07,2.9400000000000004,0.09999990463256836,0.021052611501593432
145,2019-05-17,11,0.0034064756070881644,0.23864449924429243,NIO,4.579999923706055,4.699999809265137,4.420000076293945,4.420000076293945,4.420000076293945,19775700,39,7.0,,0.07,2.7300000000000004,-0.15000009536743164,-0.030927855323080733
146,2019-05-20,5,0.0020938525486764387,0.7180039490217198,NIO,4.380000114440918,4.400000095367432,4.110000133514404,4.25,4.25,23571700,43,7.0,,0.07,3.01,-0.2999997138977051,-0.0638297289515446
147,2019-05-21,4,0.0018750820389411508,-0.10448229025180245,NIO,4.349999904632568,4.449999809265137,4.25,4.289999961853027,4.289999961853027,23435300,45,7.0,,0.07,3.1500000000000004,0.04999971389770508,0.011363571094088698
148,2019-05-22,7,0.0025313935681470136,0.3500175008750437,NIO,4.25,4.300000190734863,4.0,4.050000190734863,4.050000190734863,35451300,49,7.0,,0.07,3.43,-0.14999961853027344,-0.033707780889780325
149,2019-05-23,8,0.0027501640778823016,0.08642295393656574,NIO,3.9600000381469727,4.03000020980835,3.829999923706055,3.930000066757202,3.930000066757202,27855500,50,7.0,,0.07,3.5000000000000004,-0.26999998092651367,-0.06279069045352093
150,2019-05-24,12,0.0036252461168234523,0.3181926656590566,NIO,3.9800000190734863,4.050000190734863,3.809999942779541,3.859999895095825,3.859999895095825,26069400,53,7.0,,0.07,3.71,0.019999980926513672,0.004962774165082395
151,2019-05-28,6,0.002312623058411726,0.6087353523055852,NIO,4.119999885559082,4.139999866485596,3.880000114440918,4.0,4.0,114474400,100,7.0,,0.07,7.000000000000001,0.08999967575073242,0.02222214111412235
152,2019-05-30,15,0.004281557646029315,0.8513858669946077,NIO,3.549999952316284,3.549999952316284,3.109999895095825,3.240000009536743,3.240000009536743,55942200,70,7.0,,0.07,4.9,-0.5899999141693115,-0.14251206115862913
153,2019-05-31,2,0.0014375410194705754,-0.6642481222216545,NIO,3.069999933242798,3.150000095367432,3.0,3.049999952316284,3.049999952316284,39383300,57,7.0,,0.07,3.99,-0.3999998569488521,-0.11267601755539813
154,2019-06-03,16,0.004500328155764603,2.1305737330695482,NIO,2.9800000190734863,3.059999942779541,2.740000009536743,2.9600000381469727,2.9600000381469727,51793000,100,6.0,,0.06,6.0,-0.09000015258789107,-0.028571476147016717
155,2019-06-04,7,0.0025313935681470136,-0.4375091147732245,NIO,3.0,3.109999895095825,2.970000028610229,3.039999961853028,3.039999961853028,30924000,76,6.0,,0.06,4.56,0.04999995231628418,0.01633985400367921
156,2019-06-05,5,0.0020938525486764387,-0.17284590787313092,NIO,3.069999933242798,3.0899999141693115,2.759999990463257,2.8299999237060547,2.8299999237060547,38179100,73,6.0,,0.06,4.38,-0.019999980926513672,-0.006430862251169733
157,2019-06-06,15,0.004281557646029315,1.044822902518023,NIO,2.900000095367432,2.900000095367432,2.539999961853028,2.650000095367432,2.650000095367432,54094300,87,6.0,,0.06,5.22,-0.18999981880187944,-0.06148861620695456
158,2019-06-07,2,0.0014375410194705754,-0.6642481222216545,NIO,2.640000104904175,2.809999942779541,2.549999952316284,2.759999990463257,2.759999990463257,31397900,76,6.0,,0.06,4.56,-0.09000015258789107,-0.031034534354554166
159,2019-06-10,7,0.0025313935681470136,0.7609191903819812,NIO,2.75,2.819999933242798,2.5899999141693115,2.630000114440918,2.630000114440918,35989100,70,6.0,,0.06,4.2,0.009999990463256836,0.0035587155398177917
160,2019-06-11,4,0.0018750820389411508,-0.25926886180969655,NIO,2.6700000762939453,2.6700000762939453,2.549999952316284,2.609999895095825,2.609999895095825,33070100,71,6.0,,0.06,4.26,-0.14999985694885254,-0.053191439893533365
161,2019-06-12,2,0.0014375410194705754,-0.2333450005833625,NIO,2.619999885559082,2.619999885559082,2.5,2.549999952316284,2.549999952316284,30099500,69,6.0,,0.06,4.14,-0.05000019073486328,-0.018726662661472826
162,2019-06-13,4,0.0018750820389411508,0.3043676761527925,NIO,2.549999952316284,2.619999885559082,2.5,2.5199999809265137,2.5199999809265137,21962600,59,6.0,,0.06,3.54,0.0,0.0
163,2019-06-14,4,0.0018750820389411508,0.0,NIO,2.440000057220459,2.450000047683716,2.3499999046325684,2.4200000762939453,2.4200000762939453,27065700,59,6.0,,0.06,3.54,-0.1699998378753662,-0.06488543713775385
164,2019-06-17,2,0.0014375410194705754,-0.13208294809140142,NIO,2.390000104904175,2.5299999713897705,2.3499999046325684,2.4600000381469727,2.4600000381469727,20830100,65,6.0,,0.06,3.9,0.07999992370605469,0.0326530294485865
165,2019-06-18,2,0.0014375410194705754,0.0,NIO,2.5199999809265137,2.7100000381469727,2.450000047683716,2.5299999713897705,2.5299999713897705,50080800,88,6.0,,0.06,5.279999999999999,0.18000006675720215,0.07114627225008441
166,2019-06-19,8,0.0027501640778823016,0.9131030284583777,NIO,2.6700000762939453,2.8399999141693115,2.559999942779541,2.740000009536743,2.740000009536743,43761900,64,6.0,,0.06,3.84,0.12999987602233887,0.04797043328133288
167,2019-06-20,4,0.0018750820389411508,-0.3181926656590566,NIO,2.869999885559082,3.049999952316284,2.799999952316284,2.8299999237060547,2.8299999237060547,55697200,95,6.0,,0.06,5.7,0.21000003814697266,0.07394367763859488
168,2019-06-21,11,0.0034064756070881644,0.8167075020417687,NIO,2.880000114440918,2.900000095367432,2.569999933242798,2.640000104904175,2.640000104904175,49602400,76,6.0,,0.06,4.56,-0.1499998569488521,-0.04918028173572153
169,2019-06-24,3,0.001656311529205863,-0.20896458050360467,NIO,2.609999895095825,2.690000057220459,2.509999990463257,2.640000104904175,2.640000104904175,22693900,62,6.0,,0.06,3.72,-0.2100000381469731,-0.07241380387622576
170,2019-06-26,0,0.001,-0.39624884427420426,NIO,2.640000104904175,2.7300000190734863,2.539999961853028,2.549999952316284,2.549999952316284,20679300,61,6.0,,0.06,3.66,0.039999961853027344,0.01486987397850048
171,2019-06-27,1,0.0012187705097352877,0.21877050973528767,NIO,2.509999990463257,2.619999885559082,2.440000057220459,2.5999999046325684,2.5999999046325684,27685600,49,6.0,,0.06,2.94,-0.1100001335144043,-0.04029308891790284
172,2019-06-28,1,0.0012187705097352877,0.0,NIO,2.5999999046325684,2.630000114440918,2.509999990463257,2.549999952316284,2.549999952316284,17640300,62,6.0,,0.06,3.72,0.010000228881835938,0.0038168814193295653
173,2019-07-01,3,0.001656311529205863,0.15218383807639624,NIO,2.6700000762939453,2.680000066757202,2.5799999237060547,2.5999999046325684,2.5999999046325684,19462800,44,7.0,False,0.07,3.08,0.04999995231628418,0.01901138788616108
174,2019-07-03,15,0.004281557646029315,1.5849953770968166,NIO,2.930000066757202,3.289999961853028,2.900000095367432,3.130000114440918,3.130000114440918,75342400,89,7.0,,0.07,6.23,0.6099998950958256,0.22761189548548222
175,2019-07-05,15,0.004281557646029315,1.2833975032084934,NIO,3.309999942779541,3.3399999141693115,3.150000095367432,3.259999990463257,3.259999990463257,35914600,64,7.0,,0.07,4.48,0.049999952316283736,0.01519755407173995
176,2019-07-08,7,0.0025313935681470136,1.077005923532579,NIO,3.2100000381469727,3.5,3.130000114440918,3.490000009536743,3.490000009536743,40424000,62,7.0,,0.07,4.340000000000001,0.16000008583068848,0.04790421854561089
177,2019-07-09,17,0.004719098665499891,0.8642295393656558,NIO,3.5799999237060547,3.900000095367432,3.4200000762939453,3.690000057220459,3.690000057220459,87406100,96,7.0,,0.07,6.720000000000001,0.4000000953674321,0.11428574153355209
178,2019-07-10,9,0.002968934587617589,-0.3708682953965974,NIO,3.950000047683716,4.0,3.5999999046325684,3.680000066757202,3.680000066757202,85126100,100,7.0,,0.07,7.000000000000001,0.09999990463256792,0.025641000560833627
179,2019-07-11,17,0.004719098665499891,0.5894922997568346,NIO,3.640000104904175,3.680000066757202,3.319999933242798,3.4200000762939453,3.4200000762939453,57070300,79,7.0,,0.07,5.53,-0.31999993324279785,-0.07999998331069946
180,2019-07-12,6,0.002312623058411726,-0.5099439061703213,NIO,3.3399999141693115,3.640000104904175,3.319999933242798,3.450000047683716,3.450000047683716,39432200,72,7.0,,0.07,5.040000000000001,-0.039999961853027344,-0.010869554654186486
181,2019-07-15,2,0.0014375410194705754,-0.313446870755407,NIO,3.490000009536743,3.5199999809265137,3.3399999141693115,3.390000104904175,3.390000104904175,19833100,54,7.0,,0.07,3.78,-0.12000012397766113,-0.03296706607672484
182,2019-07-16,2,0.0014375410194705754,0.0,NIO,3.400000095367432,3.450000047683716,3.259999990463257,3.299999952316284,3.299999952316284,25764600,52,7.0,,0.07,3.640000000000001,-0.06999993324279785,-0.019886344779005638
183,2019-07-17,5,0.0020938525486764387,0.45655151422918894,NIO,3.2799999713897705,3.5199999809265137,3.25,3.440000057220459,3.440000057220459,26705000,45,7.0,,0.07,3.1500000000000004,0.06999993324279785,0.02028983544211682
184,2019-07-19,1,0.0012187705097352877,-0.41792916100720934,NIO,3.430000066757202,3.4800000190734863,3.359999895095825,3.369999885559082,3.369999885559082,13784300,40,7.0,,0.07,2.8000000000000003,-0.039999961853027344,-0.01136362558800319
185,2019-07-22,2,0.0014375410194705754,0.17950098725542984,NIO,3.380000114440918,3.450000047683716,3.309999942779541,3.380000114440918,3.380000114440918,12376900,33,7.0,,0.07,2.31,-0.029999971389770508,-0.00862068138659311
186,2019-07-23,1,0.0012187705097352877,-0.15218383807639624,NIO,3.430000066757202,3.490000009536743,3.369999885559082,3.4600000381469727,3.4600000381469727,12462000,42,7.0,,0.07,2.9400000000000004,0.039999961853027344,0.011594191681209676
187,2019-07-24,15,0.004281557646029315,2.5130138215760187,NIO,3.450000047683716,3.75,3.440000057220459,3.670000076293945,3.670000076293945,38844800,63,7.0,,0.07,4.41,0.25999999046325684,0.07449856439907832
188,2019-07-25,8,0.0027501640778823016,-0.3576720658116601,NIO,3.680000066757202,3.7200000286102295,3.5,3.5,3.5,26513300,52,7.0,,0.07,3.640000000000001,-0.029999971389770508,-0.007999992370605447
189,2019-07-26,3,0.001656311529205863,-0.3977408320738207,NIO,3.559999942779541,3.619999885559082,3.5,3.509999990463257,3.509999990463257,15606300,51,7.0,,0.07,3.5700000000000003,-0.10000014305114746,-0.0268817586779716
190,2019-07-29,2,0.0014375410194705754,0.17950098725542984,NIO,3.549999952316284,3.5799999237060547,3.319999933242798,3.4600000381469727,3.4600000381469727,25890700,44,7.0,,0.07,3.08,-0.039999961853027344,-0.011049713568388575
191,2019-07-30,1,0.0012187705097352877,-0.15218383807639624,NIO,3.430000066757202,3.440000057220459,3.3499999046325684,3.380000114440918,3.380000114440918,14127900,40,7.0,,0.07,2.8000000000000003,-0.1399998664855957,-0.03910610879026677
192,2019-08-01,1,0.0012187705097352877,0.0,NIO,3.450000047683716,3.509999990463257,3.200000047683716,3.2799999713897705,3.2799999713897705,28758400,71,5.0,False,0.05,3.5500000000000003,0.06999993324279785,0.020348817464659552
193,2019-08-02,3,0.001656311529205863,0.3590019745108599,NIO,3.2100000381469727,3.3299999237060547,3.1600000858306885,3.2699999809265137,3.2699999809265137,17211300,83,5.0,,0.05,4.15,-0.18000006675720215,-0.05128207044053168
194,2019-08-05,3,0.001656311529205863,0.3590019745108599,NIO,3.140000104904175,3.140000104904175,2.8499999046325684,2.950000047683716,2.950000047683716,38736200,100,5.0,,0.05,5.0,-0.18999981880187988,-0.05705700395044555
195,2019-08-07,1,0.0012187705097352877,-0.26416589618280284,NIO,3.039999961853028,3.0899999141693115,2.930000066757202,3.0899999141693115,3.0899999141693115,18090400,91,5.0,,0.05,4.55,-0.05000019073486328,-0.01592362709057593
196,2019-08-08,109,0.02484598556114636,19.386106623586432,NIO,3.130000114440918,3.259999990463257,3.109999895095825,3.1700000762939453,3.1700000762939453,20999800,82,5.0,,0.05,4.1000000000000005,0.1700000762939453,0.055016207448551624
197,2019-08-09,2,0.0014375410194705754,-0.9421419200324026,NIO,3.0999999046325684,3.180000066757202,3.0999999046325684,3.130000114440918,3.130000114440918,10610000,69,5.0,,0.05,3.45,-0.07999992370605469,-0.02453985396935121
198,2019-08-12,4,0.0018750820389411508,0.3043676761527925,NIO,3.049999952316284,3.109999895095825,2.9600000381469727,3.049999952316284,3.049999952316284,13991200,75,5.0,,0.05,3.75,-0.07000017166137695,-0.02201263213580984
199,2019-08-13,7,0.0025313935681470136,0.3500175008750437,NIO,3.0,3.200000047683716,3.0,3.150000095367432,3.150000095367432,18541900,86,5.0,,0.05,4.3,0.09000015258789062,0.028938956792189163
200,2019-08-14,11,0.0034064756070881644,0.3456918157462623,NIO,3.0799999237060547,3.0799999237060547,2.880000114440918,2.900000095367432,2.900000095367432,28205900,89,5.0,,0.05,4.45,-0.12000012397766113,-0.03750003818422498
201,2019-08-15,4,0.0018750820389411508,-0.449553657440113,NIO,2.990000009536743,2.990000009536743,2.7699999809265137,2.819999933242798,2.819999933242798,15736000,89,5.0,,0.05,4.45,-0.08999991416931152,-0.029220752077492862
202,2019-08-16,2,0.0014375410194705754,-0.2333450005833625,NIO,2.890000104904175,3.009999990463257,2.859999895095825,2.950000047683716,2.950000047683716,15884200,72,5.0,,0.05,3.6,0.019999980926513672,0.0066889568102752595
203,2019-08-19,3,0.001656311529205863,0.0,NIO,3.0,3.0999999046325684,3.0,3.0,3.0,13657100,72,5.0,,0.05,3.6,0.08999991416931152,0.029900303805469486
204,2019-08-20,6,0.002312623058411726,0.39624884427420426,NIO,3.059999942779541,3.2100000381469727,3.0,3.1600000858306885,3.1600000858306885,16688200,76,5.0,,0.05,3.8,0.1100001335144043,0.03548391512852067
205,2019-08-21,1,0.0012187705097352877,-0.47299214833033776,NIO,3.2300000190734863,3.2699999809265137,3.0199999809265137,3.049999952316284,3.049999952316284,21513600,85,5.0,,0.05,4.25,0.059999942779541016,0.018691570737231933
206,2019-08-22,2,0.0014375410194705754,0.17950098725542984,NIO,3.059999942779541,3.0899999141693115,3.009999990463257,3.0199999809265137,3.0199999809265137,12404300,85,5.0,,0.05,4.25,-0.18000006675720215,-0.05504589229575507
207,2019-08-23,1,0.0012187705097352877,-0.15218383807639624,NIO,2.970000028610229,3.039999961853028,2.890000104904175,2.9200000762939453,2.9200000762939453,13584500,72,5.0,,0.05,3.6,-0.049999952316283736,-0.016181214791303744
208,2019-08-26,6,0.002312623058411726,0.8975049362771494,NIO,2.950000047683716,2.950000047683716,2.8299999237060547,2.900000095367432,2.900000095367432,14119000,71,5.0,,0.05,3.5500000000000003,-0.08999991416931197,-0.029605235295612542
209,2019-08-27,1,0.0012187705097352877,-0.47299214833033776,NIO,2.9200000762939453,3.0,2.8299999237060547,2.9100000858306885,2.9100000858306885,20392000,58,5.0,,0.05,2.9000000000000004,0.04999995231628418,0.016949136104436047
210,2019-08-28,1,0.0012187705097352877,0.0,NIO,2.900000095367432,2.9200000762939453,2.8299999237060547,2.8399999141693115,2.8399999141693115,10478000,57,5.0,,0.05,2.85,-0.07999992370605469,-0.026666641235351562
211,2019-08-29,1,0.0012187705097352877,0.0,NIO,2.9100000858306885,2.930000066757202,2.8499999046325684,2.8499999046325684,2.8499999046325684,12325800,65,5.0,,0.05,3.25,0.009999990463256836,0.0034246541787590346
212,2019-08-30,11,0.0034064756070881644,1.795009872554299,NIO,2.900000095367432,2.9100000858306885,2.8399999141693115,2.859999895095825,2.859999895095825,8155400,43,5.0,,0.05,2.15,-0.019999980926513672,-0.006825931901308424
213,2019-09-03,7,0.0025313935681470136,0.5283317923656055,NIO,2.819999933242798,2.8299999237060547,2.5799999237060547,2.5999999046325684,2.5999999046325684,26854400,26,6.0,,0.06,1.56,-0.08000016212463379,-0.027491463836777474
214,2019-09-04,1,0.0012187705097352877,-0.5185377236193933,NIO,2.700000047683716,2.75,2.640000104904175,2.75,2.75,15177900,33,6.0,,0.06,1.98,-0.07999992370605469,-0.02826852503984878
215,2019-09-05,4,0.0018750820389411508,0.5385029617662898,NIO,2.809999942779541,3.0,2.799999952316284,2.950000047683716,2.950000047683716,23244700,30,6.0,,0.06,1.7999999999999998,0.25,0.09090909090909083
216,2019-09-06,1,0.0012187705097352877,-0.3500175008750438,NIO,2.990000009536743,3.0,2.869999885559082,2.9800000190734863,2.9800000190734863,14509300,26,6.0,,0.06,1.56,0.0,0.0
217,2019-09-09,3,0.001656311529205863,0.3590019745108599,NIO,3.0,3.140000104904175,2.930000066757202,3.140000104904175,3.140000104904175,17386300,25,6.0,,0.06,1.5,0.1400001049041748,0.04666670163472486
218,2019-09-10,3,0.001656311529205863,0.0,NIO,3.130000114440918,3.3299999237060547,3.069999933242798,3.319999933242798,3.319999933242798,20848800,32,6.0,,0.06,1.92,0.18999981880187988,0.06050949441215958
219,2019-09-11,8,0.0027501640778823016,0.6604147404570071,NIO,3.2799999713897705,3.3299999237060547,3.1600000858306885,3.2699999809265137,3.2699999809265137,13619900,25,6.0,,0.06,1.5,0.0,0.0
220,2019-09-12,4,0.0018750820389411508,-0.3181926656590566,NIO,3.240000009536743,3.2699999809265137,3.0999999046325684,3.190000057220459,3.190000057220459,10957800,27,6.0,,0.06,1.62,-0.059999942779541016,-0.018018001247509186
221,2019-09-13,2,0.0014375410194705754,-0.2333450005833625,NIO,3.220000028610229,3.2699999809265137,3.150000095367432,3.2100000381469727,3.2100000381469727,8371700,23,6.0,,0.06,1.38,0.0,0.0
222,2019-09-16,2,0.0014375410194705754,0.0,NIO,3.150000095367432,3.2100000381469727,3.0899999141693115,3.119999885559082,3.119999885559082,12374900,25,6.0,,0.06,1.5,-0.059999942779541016,-0.018348606461624728
223,2019-09-17,3,0.001656311529205863,0.15218383807639624,NIO,3.109999895095825,3.180000066757202,3.0,3.180000066757202,3.180000066757202,12905800,26,6.0,,0.06,1.56,-0.029999971389770508,-0.009345785368615966
224,2019-09-19,5,0.0020938525486764387,0.26416589618280284,NIO,3.119999885559082,3.1600000858306885,3.0799999237060547,3.0999999046325684,3.0999999046325684,8733200,27,6.0,,0.06,1.62,-0.019999980926513672,-0.006289302046118661
225,2019-09-20,6,0.002312623058411726,0.10448229025180211,NIO,3.140000104904175,3.1600000858306885,3.0199999809265137,3.039999961853028,3.039999961853028,11999300,20,6.0,,0.06,1.2,0.0,0.0
226,2019-09-23,46,0.011063443447823233,4.900245012250612,NIO,2.9800000190734863,2.9800000190734863,2.7100000381469727,2.720000028610229,2.720000028610229,40356100,47,6.0,,0.06,2.82,-0.18000006675720215,-0.0569620448949717
227,2019-09-24,95,0.02178319842485233,0.9689347649838842,NIO,2.220000028610229,2.240000009536743,1.9700000286102293,2.1700000762939453,2.1700000762939453,122194400,100,6.0,,0.06,6.0,-0.7400000095367432,-0.24832214926187046
228,2019-09-25,30,0.00756311529205863,-0.6528005142059435,NIO,2.150000095367432,2.150000095367432,2.0199999809265137,2.049999952316284,2.049999952316284,38938700,58,6.0,,0.06,3.48,-0.08999991416931108,-0.04017853294024054
229,2019-09-26,24,0.006250492233646905,-0.17355587052732058,NIO,2.049999952316284,2.059999942779541,1.899999976158142,1.9600000381469729,1.9600000381469729,50967800,50,6.0,,0.06,3.0,-0.09000015258789107,-0.04186053423058578
230,2019-09-27,25,0.006469262743382192,0.035000525007875094,NIO,1.940000057220459,2.0,1.7100000381469729,1.75,1.75,59824600,53,6.0,,0.06,3.18,-0.059999942779541016,-0.02912618662434696
231,2019-09-30,20,0.005375410194705754,1.8667600046669,NIO,1.7200000286102295,1.7300000190734863,1.5299999713897705,1.559999942779541,1.559999942779541,58815600,53,6.0,,0.06,3.18,-0.26999998092651367,-0.13499999046325684
232,2019-10-01,43,0.01040713191861737,0.9360628383053191,NIO,1.5099999904632568,1.5099999904632568,1.2200000286102295,1.3200000524520874,1.3200000524520874,88123600,100,6.0,False,0.06,6.0,-0.2200000286102295,-0.12716764519346768
233,2019-10-02,54,0.012813607525705536,0.23123331441424422,NIO,1.190000057220459,1.649999976158142,1.190000057220459,1.590000033378601,1.590000033378601,98992700,98,6.0,,0.06,5.88,0.13999998569488525,0.0927152229000574
234,2019-10-03,13,0.00384401662655874,-0.7000051219886976,NIO,1.590000033378601,1.7000000476837158,1.4299999475479126,1.6399999856948853,1.6399999856948853,58630100,85,6.0,,0.06,5.1,0.05000007152557373,0.03030307408973054
235,2019-10-04,14,0.004062787136294028,0.05691195720220832,NIO,1.600000023841858,1.690000057220459,1.559999942779541,1.6200000047683716,1.6200000047683716,25240300,61,6.0,,0.06,3.66,-0.009999990463256836,-0.00588234716633218
236,2019-10-07,5,0.0020938525486764387,0.0,NIO,1.5800000429153442,1.590000033378601,1.4500000476837158,1.5499999523162842,1.5499999523162842,26893500,53,6.0,,0.06,3.18,-0.10000002384185791,-0.05917160973729663
237,2019-10-08,26,0.00668803325311748,2.1941280952878484,NIO,1.7300000190734863,1.7999999523162842,1.659999966621399,1.7000000476837158,1.7000000476837158,47085000,84,6.0,,0.06,5.04,0.2099999189376831,0.13207541794288713
238,2019-10-09,12,0.0036252461168234523,-0.4579503450982957,NIO,1.75,1.7599999904632568,1.5800000429153442,1.6399999856948853,1.6399999856948853,35848200,61,6.0,,0.06,3.66,-0.039999961853027344,-0.02222220161814692
239,2019-10-10,3,0.001656311529205863,-0.5431174944179591,NIO,1.6399999856948853,1.6399999856948853,1.5,1.5299999713897705,1.5299999713897705,33950800,57,6.0,,0.06,3.42,-0.12000000476837158,-0.06818182126057049
240,2019-10-11,5,0.0020938525486764387,0.26416589618280284,NIO,1.5499999523162842,1.590000033378601,1.5,1.559999942779541,1.559999942779541,25648800,55,6.0,,0.06,3.3,-0.04999995231628418,-0.030487776068545913
241,2019-10-14,8,0.0027501640778823016,0.466690001166725,NIO,1.559999942779541,1.5700000524520874,1.5199999809265137,1.5299999713897705,1.5299999713897705,12534600,44,6.0,,0.06,2.64,-0.019999980926513672,-0.012578604092237433
242,2019-10-15,5,0.0020938525486764387,-0.23864449924429232,NIO,1.6299999952316284,1.6399999856948853,1.5399999618530271,1.5499999523162842,1.5499999523162842,25901200,44,6.0,,0.06,2.64,0.06999993324279785,0.04458594325106491
243,2019-10-16,6,0.002312623058411726,0.10448229025180211,NIO,1.4600000381469729,1.5199999809265137,1.399999976158142,1.4600000381469729,1.4600000381469729,40687000,54,6.0,,0.06,3.24,-0.12000000476837158,-0.07317073525310203
244,2019-10-17,5,0.0020938525486764387,-0.09459842966606746,NIO,1.4600000381469729,1.5,1.4199999570846558,1.4600000381469729,1.4600000381469729,18373300,51,6.0,,0.06,3.06,-0.019999980926513672,-0.013157882353605488
245,2019-10-18,5,0.0020938525486764387,0.0,NIO,1.4500000476837158,1.5499999523162842,1.440000057220459,1.5199999809265137,1.5199999809265137,21393400,42,6.0,,0.06,2.52,0.04999995231628418,0.03333330154418945
246,2019-10-21,7,0.0025313935681470136,1.077005923532579,NIO,1.5199999809265137,1.7699999809265137,1.4900000095367432,1.690000057220459,1.690000057220459,40155200,51,6.0,,0.06,3.06,0.2200000286102295,0.1419355066956398
247,2019-10-22,6,0.002312623058411726,-0.08642295393656552,NIO,1.7000000476837158,1.7699999809265137,1.5199999809265137,1.5800000429153442,1.5800000429153442,38944000,49,6.0,,0.06,2.94,0.0,0.0
