,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AMD_unscaled,AMD_monthly,isPartial,scale,AMD,Stock_Price_Change,Stock_Price_Change_Percent
347,2017-09-28,4,0.0036972353337828725,0.13841788359055984,AMD,12.760000228881836,12.84000015258789,12.550000190734863,12.739999771118164,12.739999771118164,35812300,64,65.0,,0.65,41.6,-0.029999732971191406,-0.00233098160357037
348,2017-09-29,5,0.003922004944931445,0.06079396923825153,AMD,12.770000457763672,12.81999969482422,12.600000381469728,12.75,12.75,33926900,64,65.0,,0.65,41.6,-0.0200004577636701,-0.0015576680316190528
349,2017-10-02,2,0.0032476961114857273,0.07435497062978658,AMD,12.800000190734863,12.850000381469728,12.619999885559082,12.710000038146973,12.710000038146973,34461100,58,68.0,,0.68,39.440000000000005,0.030000686645507812,0.00234014721994269
350,2017-10-03,12,0.005495392222971455,0.6920894179527994,AMD,12.729999542236328,13.479999542236328,12.699999809265137,13.420000076293944,13.420000076293944,85174000,69,68.0,,0.68,46.92,0.6299991607665998,0.04902717058865513
351,2017-10-04,3,0.0034724657226342997,-0.3681132152644281,AMD,13.3100004196167,13.5,13.149999618530272,13.3100004196167,13.3100004196167,42303200,61,68.0,,0.68,41.48,0.020000457763671875,0.0014837135343368502
352,2017-10-05,6,0.004146774556080018,0.19418732604052047,AMD,13.380000114440918,13.460000038146973,13.210000038146973,13.34000015258789,13.34000015258789,34758600,59,68.0,,0.68,40.120000000000005,-0.039999961853027344,-0.0029629601372612724
353,2017-10-06,2,0.0032476961114857273,-0.21681391945362882,AMD,13.220000267028809,13.390000343322754,13.18000030517578,13.229999542236328,13.229999542236328,28258700,61,68.0,,0.68,41.48,-0.06999969482421875,-0.0052005716661094326
354,2017-10-09,11,0.005270622611822881,0.5178328694413878,AMD,13.260000228881836,13.829999923706056,13.260000228881836,13.470000267028809,13.470000267028809,54032500,61,68.0,,0.68,41.48,0.43999958038330256,0.03286031135934353
355,2017-10-10,8,0.004596313778377163,-0.12793722546803699,AMD,13.720000267028809,13.789999961853027,13.4399995803833,13.699999809265137,13.699999809265137,43304000,68,68.0,,0.68,46.24,-0.03999996185302912,-0.002892260453629114
356,2017-10-11,4,0.0036972353337828725,-0.19560858721697882,AMD,13.619999885559082,13.960000038146973,13.609999656677246,13.880000114440918,13.880000114440918,38746600,68,68.0,,0.68,46.24,0.1700000762939453,0.012327779315751464
357,2017-10-12,3,0.0034724657226342997,-0.060793969238251644,AMD,13.850000381469728,14.369999885559082,13.8100004196167,14.199999809265137,14.199999809265137,69874100,61,68.0,,0.68,41.48,0.4099998474121094,0.02936961649654357
358,2017-10-13,7,0.00437154416722859,0.2589164347206938,AMD,14.31999969482422,14.40999984741211,14.119999885559082,14.220000267028809,14.220000267028809,37515800,62,68.0,,0.68,42.16,0.039999961853027344,0.002783574263854005
359,2017-10-16,2,0.0032476961114857273,-0.8575737562716241,AMD,14.25,14.350000381469728,14.119999885559082,14.260000228881836,14.260000228881836,34136800,60,68.0,,0.68,40.8,-0.059999465942381036,-0.004163738138634132
360,2017-10-17,116,0.028871431782423018,7.889819364661914,AMD,14.239999771118164,14.350000381469728,14.140000343322754,14.15999984741211,14.15999984741211,28995600,60,68.0,,0.68,40.8,0.0,0.0
361,2017-10-18,3,0.0034724657226342997,-0.8797265840917408,AMD,14.199999809265137,14.279999732971191,13.760000228881836,14.06999969482422,14.06999969482422,39020300,61,68.0,,0.68,41.48,-0.07000064849853693,-0.00487809384234783
362,2017-10-19,1,0.0030229265003371545,-0.1294582173603469,AMD,13.850000381469728,14.039999961853027,13.6899995803833,13.949999809265137,13.949999809265137,33795700,69,68.0,,0.68,46.92,-0.23999977111816406,-0.016806706975212804
363,2017-10-20,2,0.0032476961114857273,0.07435497062978658,AMD,14.029999732971191,14.09000015258789,13.800000190734863,13.8100004196167,13.8100004196167,32538900,58,68.0,,0.68,39.440000000000005,0.05000019073486328,0.003561267156033887
364,2017-10-23,15,0.006169701056417173,1.0409695888170125,AMD,13.9399995803833,14.1899995803833,13.899999618530272,14.100000381469728,14.100000381469728,49838000,69,68.0,,0.68,46.92,0.09999942779541016,0.007097191391942204
365,2017-10-24,43,0.01246325016857721,1.0200735910233525,AMD,14.199999809265137,14.359999656677246,14.149999618530272,14.25,14.25,84891600,100,68.0,,0.68,68.0,0.1700000762939453,0.0119802735250929
366,2017-10-25,47,0.0133623286131715,0.07213836137712115,AMD,12.949999809265137,13.130000114440918,12.289999961853027,12.329999923706056,12.329999923706056,166762100,97,68.0,,0.68,65.96000000000001,-1.2299995422363281,-0.08565456627043799
367,2017-10-26,22,0.007743088334457181,-0.42052852024424303,AMD,12.449999809265137,12.460000038146973,12.0,12.010000228881836,12.010000228881836,87625400,79,68.0,,0.68,53.720000000000006,-0.6700000762939453,-0.0510281851069484
368,2017-10-27,36,0.0108898628905372,0.4063978635083747,AMD,12.170000076293944,12.1899995803833,11.350000381469728,11.84000015258789,11.84000015258789,115650400,77,68.0,,0.68,52.36000000000001,-0.2700004577636719,-0.021669378566376407
369,2017-10-30,41,0.012013710946280062,-0.08554466286848372,AMD,11.260000228881836,11.420000076293944,10.649999618530272,10.890000343322754,10.890000343322754,137785100,80,68.0,,0.68,54.400000000000006,-0.7699995040893572,-0.0631664914351987
370,2017-10-31,22,0.007743088334457181,-0.3554790547999027,AMD,10.760000228881836,11.3100004196167,10.6899995803833,10.989999771118164,10.989999771118164,78600000,78,68.0,,0.68,53.040000000000006,-0.10999965667724432,-0.00963219404048743
371,2017-11-01,7,0.00437154416722859,-0.4354262823304015,AMD,11.25,11.289999961853027,10.720000267028809,10.800000190734863,10.800000190734863,66875500,69,73.0,False,0.73,50.37,-0.020000457763671875,-0.0017683870045647199
372,2017-11-02,2,0.0032476961114857273,-0.2570826263561107,AMD,10.869999885559082,10.989999771118164,10.65999984741211,10.850000381469728,10.850000381469728,47942500,70,73.0,,0.73,51.1,-0.3000001907348633,-0.026572204760718532
373,2017-11-03,7,0.00437154416722859,0.3460447089763994,AMD,10.949999809265137,11.130000114440918,10.81999969482422,11.119999885559082,11.119999885559082,44264300,72,73.0,,0.73,52.56,0.1400003433227539,0.01273888500804854
374,2017-11-06,9,0.004821083389525737,0.10283305054244463,AMD,12.039999961853027,12.09000015258789,11.640000343322754,11.93000030517578,11.93000030517578,96349800,85,73.0,,0.73,62.05,0.9600000381469727,0.08625337181276338
375,2017-11-07,5,0.003922004944931445,-0.1864888806004943,AMD,11.9399995803833,12.270000457763672,11.920000076293944,12.050000190734863,12.050000190734863,67900200,85,73.0,,0.73,62.05,0.18000030517578125,0.014888362523076681
376,2017-11-08,6,0.004146774556080018,0.0573098744913747,AMD,11.9399995803833,11.949999809265137,11.510000228881836,11.710000038146973,11.710000038146973,59065000,71,73.0,,0.73,51.83,-0.32000064849853516,-0.026079921480040347
377,2017-11-09,5,0.003922004944931445,-0.05420347986340712,AMD,11.25,11.350000381469728,11.029999732971191,11.119999885559082,11.119999885559082,76821200,76,73.0,,0.73,55.48,-0.5999994277954084,-0.050209157939083315
378,2017-11-10,5,0.003922004944931445,0.0,AMD,11.220000267028809,11.43000030517578,11.119999885559082,11.260000228881836,11.260000228881836,50209900,76,73.0,,0.73,55.48,0.07999992370605113,0.007048451190949878
379,2017-11-13,1,0.0030229265003371545,-0.06920894179528003,AMD,11.18000030517578,11.199999809265137,10.920000076293944,11.09000015258789,11.09000015258789,54068300,68,73.0,,0.73,49.64,-0.23000049591064275,-0.020122527538909418
380,2017-11-14,2,0.0032476961114857273,0.07435497062978658,AMD,11.029999732971191,11.260000228881836,11.0,11.119999885559082,11.119999885559082,37245000,67,73.0,,0.73,48.91,0.06000041961669922,0.005357180414151896
381,2017-11-15,3,0.0034724657226342997,0.06920894179527992,AMD,11.010000228881836,11.130000114440918,10.770000457763672,11.06999969482422,11.06999969482422,33524700,68,73.0,,0.73,49.64,-0.13000011444091797,-0.01154530300163481
382,2017-11-16,1,0.0030229265003371545,-0.1294582173603469,AMD,11.130000114440918,11.31999969482422,11.130000114440918,11.25,11.25,31800400,71,73.0,,0.73,51.83,0.18999958038330256,0.0170709414581931
383,2017-11-17,4,0.0036972353337828725,0.22306491188935973,AMD,11.300000190734863,11.75,11.279999732971191,11.380000114440918,11.380000114440918,56775600,70,73.0,,0.73,51.1,0.4300003051757795,0.037985893707434215
384,2017-11-20,2,0.0032476961114857273,-0.12158793847650307,AMD,11.470000267028809,11.510000228881836,11.1899995803833,11.34000015258789,11.34000015258789,35960200,69,73.0,,0.73,50.37,-0.23999977111816406,-0.020425512435588433
385,2017-11-21,3,0.0034724657226342997,0.06920894179527992,AMD,11.420000076293944,11.489999771118164,11.239999771118164,11.399999618530272,11.399999618530272,31881700,71,73.0,,0.73,51.83,-0.020000457763671875,-0.0017376591977370515
386,2017-11-22,1,0.0030229265003371545,-0.1294582173603469,AMD,11.40999984741211,11.489999771118164,11.300000190734863,11.369999885559082,11.369999885559082,23816500,77,73.0,,0.73,56.21,0.0,0.0
387,2017-11-27,5,0.003922004944931445,0.20762682538583976,AMD,11.34000015258789,11.739999771118164,11.34000015258789,11.550000190734863,11.550000190734863,41798300,88,73.0,,0.73,64.24,0.25,0.02175805091209937
388,2017-11-28,11,0.005270622611822881,0.3438592469482491,AMD,11.449999809265137,11.539999961853027,11.0,11.170000076293944,11.170000076293944,65325700,77,73.0,,0.73,56.21,-0.19999980926513672,-0.017035759213314572
389,2017-11-29,2,0.0032476961114857273,-0.38381167640411096,AMD,11.079999923706056,11.170000076293944,10.729999542236328,10.829999923706056,10.829999923706056,63333800,73,73.0,,0.73,53.29,-0.3699998855590838,-0.03206238187020505
390,2017-11-30,1,0.0030229265003371545,-0.06920894179528003,AMD,10.869999885559082,11.029999732971191,10.760000228881836,10.890000343322754,10.890000343322754,43205000,73,73.0,,0.73,53.29,-0.14000034332275213,-0.012533602718577841
391,2017-12-01,3,0.0034724657226342997,0.14870994125957315,AMD,10.8100004196167,10.970000267028809,10.529999732971191,10.729999542236328,10.729999542236328,42128800,93,67.0,False,0.67,62.31,-0.05999946594238281,-0.005439661595188494
392,2017-12-04,15,0.006169701056417173,0.8997162433386394,AMD,10.850000381469728,10.859999656677246,9.81999969482422,10.029999732971191,10.029999732971191,97328300,100,67.0,,0.67,67.0,-0.1100006103515625,-0.010027402705009791
393,2017-12-05,8,0.004596313778377163,-0.2550183977558381,AMD,9.890000343322754,10.34000015258789,9.699999809265137,9.90999984741211,9.90999984741211,67304100,95,67.0,,0.67,63.650000000000006,-0.5199995040893555,-0.04788209212968386
394,2017-12-06,10,0.005045853000674309,0.09780429360848952,AMD,9.899999618530272,10.050000190734863,9.710000038146973,10.0,10.0,38952200,95,67.0,,0.67,63.650000000000006,-0.28999996185302734,-0.028046417560298242
395,2017-12-07,6,0.004146774556080018,-0.17818165619849446,AMD,10.06999969482422,10.1899995803833,9.949999809265137,10.039999961853027,10.039999961853027,32665600,89,67.0,,0.67,59.63,0.1399993896484375,0.01393028726283041
396,2017-12-08,6,0.004146774556080018,0.0,AMD,10.149999618530272,10.199999809265137,9.920000076293944,9.9399995803833,9.9399995803833,34897000,91,67.0,,0.67,60.970000000000006,0.010000228881835938,0.0009813767707200771
397,2017-12-11,3,0.0034724657226342997,0.0,AMD,9.970000267028809,10.15999984741211,9.960000038146973,10.15999984741211,10.15999984741211,29956400,81,67.0,,0.67,54.27,-0.039999961853027344,-0.003921564960883028
398,2017-12-12,14,0.005944931445268599,0.7120201954819081,AMD,10.130000114440918,10.140000343322754,9.880000114440918,9.899999618530272,9.899999618530272,36211000,91,67.0,,0.67,60.970000000000006,-0.01999950408935547,-0.001968455156468263
399,2017-12-13,533,0.12260035963137784,19.62267004423608,AMD,9.970000267028809,10.210000038146973,9.949999809265137,10.109999656677246,10.109999656677246,41494800,93,67.0,,0.67,62.31,0.06999969482421875,0.006903322727233929
400,2017-12-14,2,0.0032476961114857273,-0.9735098973506231,AMD,10.100000381469728,10.170000076293944,9.960000038146973,10.130000114440918,10.130000114440918,29006800,94,67.0,,0.67,62.98,-0.03999996185302912,-0.003917723967049924
401,2017-12-15,111,0.027747583726680153,7.543774655685514,AMD,10.130000114440918,10.31999969482422,10.020000457763672,10.289999961853027,10.289999961853027,45462300,85,67.0,,0.67,56.95,0.149999618530277,0.014749224916912551
402,2017-12-18,3,0.0034724657226342997,0.06920894179527992,AMD,10.600000381469728,11.0,10.510000228881836,10.979999542236328,10.979999542236328,63797700,95,67.0,,0.67,63.650000000000006,0.6800003051757795,0.06589150438801084
403,2017-12-19,4,0.0036972353337828725,0.06472910868017356,AMD,11.0,11.1899995803833,10.869999885559082,10.949999809265137,10.949999809265137,43852900,94,67.0,,0.67,62.98,0.18999958038330078,0.017272689125754637
404,2017-12-20,2,0.0032476961114857273,-0.12158793847650307,AMD,11.100000381469728,11.18000030517578,10.800000190734863,10.979999542236328,10.979999542236328,31420300,87,67.0,,0.67,58.290000000000006,-0.009999275207521308,-0.0008935903112141652
405,2017-12-21,2,0.0032476961114857273,0.0,AMD,10.979999542236328,11.079999923706056,10.869999885559082,10.890000343322754,10.890000343322754,21884300,91,67.0,,0.67,60.970000000000006,-0.10000038146972301,-0.008944577704834922
406,2017-12-22,3,0.0034724657226342997,0.06920894179527992,AMD,10.75,10.770000457763672,10.199999809265137,10.539999961853027,10.539999961853027,50744500,89,67.0,,0.67,59.63,-0.3099994659423846,-0.027978291342685813
407,2017-12-26,2,0.0032476961114857273,-0.21681391945362882,AMD,10.380000114440918,10.579999923706056,10.34000015258789,10.460000038146973,10.460000038146973,20437900,92,67.0,,0.67,61.64,-0.1900005340576154,-0.017641645866472655
408,2017-12-27,1,0.0030229265003371545,-0.06920894179528003,AMD,10.449999809265137,10.739999771118164,10.399999618530272,10.529999732971191,10.529999732971191,22921800,93,67.0,,0.67,62.31,0.1599998474121076,0.015122859032692837
409,2017-12-28,62,0.016733872780400092,4.535653208416983,AMD,10.56999969482422,10.640000343322754,10.43000030517578,10.550000190734863,10.550000190734863,18609400,88,67.0,,0.67,58.96,-0.09999942779541016,-0.009310933885150252
410,2017-12-29,2,0.0032476961114857273,-0.8059208317102984,AMD,10.56999969482422,10.579999923706056,10.270000457763672,10.279999732971191,10.279999732971191,26678900,86,67.0,,0.67,57.620000000000005,-0.06000041961669744,-0.005639137000061356
411,2018-01-02,16,0.006394470667565745,-0.8237895558349696,AMD,10.420000076293944,11.020000457763672,10.34000015258789,10.979999542236328,10.979999542236328,44146300,55,79.0,,0.79,43.45,0.4400005340576154,0.04158795247925551
412,2018-01-03,34,0.010440323668240055,0.632711167352104,AMD,11.609999656677246,12.140000343322754,11.359999656677246,11.550000190734863,11.550000190734863,154066700,95,79.0,,0.79,75.05,1.119999885559082,0.10163337922277793
413,2018-01-04,10,0.005045853000674309,-0.5166957308015243,AMD,12.100000381469728,12.43000030517578,11.970000267028809,12.119999885559082,12.119999885559082,109503000,100,79.0,,0.79,79.0,0.28999996185302557,0.023887969823042976
414,2018-01-05,3,0.0034724657226342997,-0.3118178983473652,AMD,12.1899995803833,12.220000267028809,11.65999984741211,11.880000114440918,11.880000114440918,63808900,86,79.0,,0.79,67.94,-0.21000003814697088,-0.01689461246911861
415,2018-01-08,10,0.005045853000674309,0.6691947356680794,AMD,12.010000228881836,12.300000190734863,11.850000381469728,12.279999732971191,12.279999732971191,63346000,72,79.0,,0.79,56.88,0.07999992370605469,0.006546638458094334
416,2018-01-09,9,0.004821083389525737,-0.04454541404962353,AMD,12.0,12.020000457763672,11.710000038146973,11.81999969482422,11.81999969482422,62560900,75,79.0,,0.79,59.25,-0.2799997329711914,-0.022764205579614893
417,2018-01-10,20,0.007293549112160036,0.512844421651359,AMD,11.630000114440918,12.149999618530272,11.5600004196167,11.960000038146973,11.960000038146973,52561200,73,79.0,,0.79,57.67,0.1299991607665998,0.010815237588666982
418,2018-01-11,6,0.004146774556080018,-0.43144626953064813,AMD,12.06999969482422,12.1899995803833,11.899999618530272,12.140000343322754,12.140000343322754,38354900,71,79.0,,0.79,56.09,0.03999996185302912,0.003292178033653892
419,2018-01-12,4,0.0036972353337828725,-0.10840695972681447,AMD,11.81999969482422,12.06999969482422,11.800000190734863,12.020000457763672,12.020000457763672,47149300,71,79.0,,0.79,56.09,-0.11999988555908025,-0.009844125487271538
420,2018-01-16,6,0.004146774556080018,0.19418732604052047,AMD,12.050000190734863,12.199999809265137,11.800000190734863,11.90999984741211,11.90999984741211,42686600,62,79.0,,0.79,48.98,0.1300001144409162,0.010770515139007175
421,2018-01-17,2,0.0032476961114857273,-0.21681391945362882,AMD,11.899999618530272,12.1899995803833,11.81999969482422,12.18000030517578,12.18000030517578,39020800,57,79.0,,0.79,45.03,-0.010000228881835938,-0.000819690904768855
422,2018-01-18,8,0.004596313778377163,0.41525365077167953,AMD,12.18000030517578,12.68000030517578,12.149999618530272,12.470000267028809,12.470000267028809,62086200,62,79.0,,0.79,48.98,0.4900007247924787,0.04019694353238612
423,2018-01-19,9,0.004821083389525737,0.04890214680424476,AMD,12.5600004196167,12.880000114440918,12.539999961853027,12.59000015258789,12.59000015258789,46800700,59,79.0,,0.79,46.61,0.1999998092651385,0.01577285524066596
424,2018-01-22,3,0.0034724657226342997,-0.8381439302664251,AMD,12.609999656677246,12.739999771118164,12.369999885559082,12.649999618530272,12.649999618530272,34758600,60,79.0,,0.79,47.400000000000006,-0.1400003433227539,-0.01086959177630653
425,2018-01-23,4,0.0036972353337828725,0.06472910868017356,AMD,12.81999969482422,13.0,12.760000228881836,12.9399995803833,12.9399995803833,46417200,65,79.0,,0.79,51.35,0.26000022888183594,0.02040818159755875
426,2018-01-24,2,0.0032476961114857273,-0.12158793847650307,AMD,13.020000457763672,13.050000190734863,12.600000381469728,12.710000038146973,12.710000038146973,41956400,64,79.0,,0.79,50.56,0.05000019073486328,0.0038461685180664062
427,2018-01-25,1,0.0030229265003371545,-0.06920894179528003,AMD,12.779999732971191,12.9399995803833,12.31999969482422,12.40999984741211,12.40999984741211,42966600,61,79.0,,0.79,48.190000000000005,-0.1100006103515625,-0.008429165420982931
428,2018-01-26,5,0.003922004944931445,0.2974198825191463,AMD,12.699999809265137,12.949999809265137,12.619999885559082,12.949999809265137,12.949999809265137,44239000,64,79.0,,0.79,50.56,0.010000228881835938,0.0007728152400403587
429,2018-01-29,5,0.003922004944931445,0.20762682538583976,AMD,13.130000114440918,13.470000267028809,13.050000190734863,13.31999969482422,13.31999969482422,66645400,66,79.0,,0.79,52.14,0.5200004577636719,0.040154476094403924
430,2018-01-30,33,0.010215554057091483,1.6046764857584965,AMD,13.119999885559082,13.270000457763672,12.6899995803833,12.869999885559082,12.869999885559082,91236400,89,79.0,,0.79,70.31,-0.19999980926513672,-0.01484779549371551
431,2018-01-31,15,0.006169701056417173,-0.39604831789478323,AMD,13.239999771118164,13.850000381469728,13.149999618530272,13.739999771118164,13.739999771118164,140977800,88,79.0,,0.79,69.52000000000001,0.5799999237060565,0.04370760389587813
432,2018-02-01,2,0.0032476961114857273,-0.4736055958322708,AMD,13.619999885559082,13.84000015258789,13.210000038146973,13.25,13.25,67543300,100,68.0,False,0.68,68.0,-0.010000228881837714,-0.0007220381665272724
433,2018-02-02,4,0.0036972353337828725,0.13841788359055984,AMD,13.050000190734863,13.0600004196167,12.43000030517578,12.449999809265137,12.449999809265137,79432600,88,68.0,,0.68,59.84,-0.7799997329711914,-0.05635836158754248
434,2018-02-05,4,0.0036972353337828725,-0.9029265442699573,AMD,12.050000190734863,12.18000030517578,10.93000030517578,11.56999969482422,11.56999969482422,116568900,85,68.0,,0.68,57.8,-0.8800001144409197,-0.06738132359621674
435,2018-02-06,5,0.003922004944931445,0.06079396923825153,AMD,11.039999961853027,11.739999771118164,11.0,11.649999618530272,11.649999618530272,87123200,94,68.0,,0.68,63.92,-0.4400005340576154,-0.036124837687454
436,2018-02-07,3,0.0034724657226342997,-0.11461974898274974,AMD,11.699999809265137,11.899999618530272,11.529999732971191,11.600000381469728,11.600000381469728,55758400,84,68.0,,0.68,57.120000000000005,0.1599998474121076,0.013628607370651524
437,2018-02-08,1,0.0030229265003371545,-0.1294582173603469,AMD,11.720000267028809,11.850000381469728,11.210000038146973,11.220000267028809,11.220000267028809,56471800,84,68.0,,0.68,57.120000000000005,-0.04999923706054332,-0.00420161669439767
438,2018-02-09,2,0.0032476961114857273,0.07435497062978658,AMD,11.539999961853027,11.56999969482422,10.630000114440918,11.3100004196167,11.3100004196167,85458200,90,68.0,,0.68,61.2,-0.2800006866455078,-0.023628749167245222
439,2018-02-12,2,0.0032476961114857273,-0.21681391945362882,AMD,11.470000267028809,11.800000190734863,11.43000030517578,11.68000030517578,11.68000030517578,63160900,91,68.0,,0.68,61.88,0.23000049591064275,0.019879040793193026
440,2018-02-13,123,0.030444819060463025,8.374281957228874,AMD,11.600000381469728,11.81999969482422,11.529999732971191,11.779999732971191,11.779999732971191,33661400,79,68.0,,0.68,53.720000000000006,0.019999504089357245,0.0016948732005157563
441,2018-02-14,4,0.0036972353337828725,-0.878559457803306,AMD,11.720000267028809,12.3100004196167,11.630000114440918,12.199999809265137,12.199999809265137,51756800,83,68.0,,0.68,56.440000000000005,0.4900007247924787,0.04145522313397709
442,2018-02-15,3,0.0034724657226342997,-0.060793969238251644,AMD,12.399999618530272,12.630000114440918,12.06999969482422,12.1899995803833,12.1899995803833,59593800,85,68.0,,0.68,57.8,0.31999969482421875,0.025995100236900104
443,2018-02-16,9,0.004821083389525737,0.38837465208104094,AMD,12.109999656677246,12.229999542236328,11.81999969482422,11.81999969482422,11.81999969482422,47332300,78,68.0,,0.68,53.040000000000006,-0.40000057220458984,-0.03167067051307748
444,2018-02-20,2,0.0032476961114857273,0.0,AMD,11.720000267028809,12.1899995803833,11.710000038146973,12.020000457763672,12.020000457763672,47096500,80,68.0,,0.68,54.400000000000006,-0.039999961853027344,-0.003270642955863323
445,2018-02-21,1,0.0030229265003371545,-0.06920894179528003,AMD,12.119999885559082,12.119999885559082,11.720000267028809,11.720000267028809,11.720000267028809,40195800,74,68.0,,0.68,50.32,-0.06999969482421875,-0.005742386975703062
446,2018-02-22,5,0.003922004944931445,0.2974198825191463,AMD,11.81999969482422,12.0,11.630000114440918,11.84000015258789,11.84000015258789,37886300,75,68.0,,0.68,51.00000000000001,-0.11999988555908203,-0.009900980750178201
447,2018-02-23,7,0.00437154416722859,0.11461974898274963,AMD,11.949999809265137,12.15999984741211,11.9399995803833,12.06999969482422,12.06999969482422,33317600,78,68.0,,0.68,53.040000000000006,0.15999984741210938,0.013333320617675781
448,2018-02-26,3,0.0034724657226342997,0.14870994125957315,AMD,12.140000343322754,12.43000030517578,12.050000190734863,12.420000076293944,12.420000076293944,42265200,84,68.0,,0.68,57.120000000000005,0.2700004577636701,0.022203985292083006
449,2018-02-27,4,0.0036972353337828725,0.06472910868017356,AMD,12.43000030517578,12.880000114440918,12.390000343322754,12.529999732971191,12.529999732971191,55975300,85,68.0,,0.68,57.8,0.4499998092651385,0.03620271908422734
450,2018-02-28,2,0.0032476961114857273,-0.12158793847650307,AMD,12.65999984741211,12.729999542236328,12.100000381469728,12.109999656677246,12.109999656677246,43387500,80,68.0,,0.68,54.400000000000006,-0.15000057220458984,-0.011646007055264751
451,2018-03-01,19,0.007068779501011463,1.1765520105197589,AMD,12.260000228881836,12.270000457763672,11.65999984741211,11.899999618530272,11.899999618530272,63207400,91,62.0,False,0.62,56.42,-0.45999908447265625,-0.0361350432846792
452,2018-03-02,2,0.0032476961114857273,-0.5405577283856402,AMD,11.670000076293944,11.93000030517578,11.43000030517578,11.8100004196167,11.8100004196167,58123500,83,62.0,,0.62,51.46,-0.3400001525878924,-0.02770987285275628
453,2018-03-05,3,0.0034724657226342997,-0.5381326796017818,AMD,11.6899995803833,12.0600004196167,11.609999656677246,11.90999984741211,11.90999984741211,43734800,81,62.0,,0.62,50.22,0.13000011444091975,0.010896907888972907
454,2018-03-06,3,0.0034724657226342997,0.0,AMD,12.010000228881836,12.050000190734863,11.710000038146973,11.760000228881836,11.760000228881836,46751200,89,62.0,,0.62,55.18,-0.010000228881835938,-0.0008292063460934029
455,2018-03-07,18,0.006844009889862891,0.9709366302026021,AMD,11.579999923706056,12.81999969482422,11.550000190734863,12.239999771118164,12.239999771118164,127603200,97,62.0,,0.62,60.14,0.7699995040893572,0.06390037277189453
456,2018-03-08,6,0.004146774556080018,-0.39410161253243137,AMD,12.399999618530272,12.59000015258789,11.739999771118164,11.970000267028809,11.970000267028809,76011200,89,62.0,,0.62,55.18,-0.2299995422363299,-0.017940682348782544
457,2018-03-09,18,0.006844009889862891,0.6504417583608868,AMD,12.029999732971191,12.039999961853027,11.579999923706056,11.699999809265137,11.699999809265137,89674400,82,62.0,,0.62,50.84,-0.5500001907348633,-0.04368547927474087
458,2018-03-12,15,0.006169701056417173,1.0409695888170125,AMD,11.760000228881836,11.81999969482422,11.479999542236328,11.520000457763672,11.520000457763672,83748700,82,62.0,,0.62,50.84,-0.22000026702880682,-0.01827244748553536
459,2018-03-13,11,0.005270622611822881,-0.14572479871762178,AMD,11.5,12.039999961853027,11.100000381469728,11.640000343322754,11.640000343322754,174302600,100,62.0,,0.62,62.0,0.22000026702880682,0.018612544222411653
460,2018-03-14,4,0.0036972353337828725,-0.29852019275875297,AMD,11.699999809265137,11.720000267028809,11.260000228881836,11.359999656677246,11.359999656677246,80540800,96,62.0,,0.62,59.52,-0.31999969482421875,-0.02657804782708395
461,2018-03-15,4,0.0036972353337828725,0.0,AMD,11.43000030517578,11.550000190734863,11.1899995803833,11.460000038146973,11.460000038146973,66373900,94,62.0,,0.62,58.28,-0.1700000762939453,-0.014505125633161975
462,2018-03-16,8,0.004596313778377163,0.24317587695300635,AMD,11.489999771118164,11.550000190734863,11.31999969482422,11.470000267028809,11.470000267028809,37591000,83,62.0,,0.62,51.46,0.0,0.0
463,2018-03-19,4,0.0036972353337828725,-0.057309874491374924,AMD,11.40999984741211,11.739999771118164,11.350000381469728,11.43000030517578,11.43000030517578,53308600,77,62.0,,0.62,47.74,0.18999958038330078,0.016450179848110702
464,2018-03-20,5,0.003922004944931445,0.06079396923825153,AMD,11.40999984741211,11.520000457763672,11.0,11.109999656677246,11.109999656677246,65116900,88,62.0,,0.62,54.56,-0.2199993133544922,-0.01873929451819223
465,2018-03-21,2,0.0032476961114857273,-0.17192962347412455,AMD,11.15999984741211,11.34000015258789,11.109999656677246,11.260000228881836,11.260000228881836,44691700,80,62.0,,0.62,49.6,-0.18000030517578125,-0.01562502587007053
466,2018-03-22,1,0.0030229265003371545,-0.06920894179528003,AMD,11.100000381469728,11.260000228881836,10.850000381469728,10.90999984741211,10.90999984741211,59944200,82,62.0,,0.62,50.84,-0.07999992370605469,-0.007054666898553608
467,2018-03-23,1,0.0030229265003371545,0.0,AMD,10.90999984741211,10.970000267028809,10.56999969482422,10.630000114440918,10.630000114440918,54844500,79,62.0,,0.62,48.98,-0.28999996185302734,-0.025754880635719624
468,2018-03-26,14,0.005944931445268599,0.9666146181872257,AMD,10.710000038146973,10.800000190734863,10.18000030517578,10.4399995803833,10.4399995803833,75878500,86,62.0,,0.62,53.32,-0.1700000762939453,-0.015496816057962493
469,2018-03-27,9,0.004821083389525737,-0.1890430640099814,AMD,10.510000228881836,10.59000015258789,9.899999618530272,10.0,10.0,68551300,92,62.0,,0.62,57.04,-0.21000003814697266,-0.019444447633170214
470,2018-03-28,10,0.005045853000674309,0.046622220150123406,AMD,9.989999771118164,10.170000076293944,9.789999961853027,9.8100004196167,9.8100004196167,64832100,85,62.0,,0.62,52.7,-0.4200000762939471,-0.03966006329011351
