,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CIA_unscaled,CIA_monthly,isPartial,scale,CIA,Stock_Price_Change,Stock_Price_Change_Percent
377,2020-06-16,6,0.0026874144353529247,-0.045244262461966334,CIA,5.989999771118164,5.989999771118164,5.659999847412109,5.690000057220459,5.690000057220459,50600,53,45.0,,0.45,23.85,0.23999977111816406,0.041739090629245856
378,2020-06-17,3,0.002591900410710306,-0.035541233754694534,CIA,5.619999885559082,5.739999771118164,5.460000038146973,5.519999980926514,5.519999980926514,61600,53,45.0,,0.45,23.85,-0.25,-0.04173622863984383
379,2020-06-18,11,0.002846604476423955,0.09826923313147207,CIA,5.400000095367432,5.630000114440918,5.400000095367432,5.460000038146973,5.460000038146973,85000,52,45.0,,0.45,23.4,-0.1099996566772461,-0.01916370401802614
380,2020-06-19,5,0.0026555764271387183,-0.06710733818743075,CIA,5.440000057220459,5.619999885559082,5.340000152587891,5.619999885559082,5.619999885559082,351900,43,45.0,,0.45,19.35,-0.010000228881835938,-0.0017762395521423446
381,2020-06-22,7,0.00271925244356713,-0.18197664952255077,CIA,5.510000228881836,5.769999980926514,5.489999771118164,5.739999771118164,5.739999771118164,106200,51,45.0,,0.45,22.95,0.15000009536743164,0.026690408971869584
382,2020-06-23,3,0.002591900410710306,-0.046833471882354316,CIA,5.840000152587891,5.949999809265137,5.75,5.869999885559082,5.869999885559082,106300,51,45.0,,0.45,22.95,0.17999982833862305,0.03119581090704271
383,2020-06-26,39,0.0037380687064217264,0.44221154909162386,CIA,5.659999847412109,5.690000057220459,5.559999942779541,5.590000152587891,5.590000152587891,274300,53,45.0,,0.45,23.85,-0.25999975204467773,-0.0436974387192105
384,2020-06-29,2,0.0025600624024961,-0.03596734165377835,CIA,5.619999885559082,5.889999866485596,5.619999885559082,5.869999885559082,5.869999885559082,71600,94,45.0,,0.45,42.3,0.19999980926513672,0.03514935101122574
385,2020-06-30,41,0.0038017447228501384,0.48502033354475227,CIA,5.789999961853027,6.070000171661377,5.789999961853027,5.989999771118164,5.989999771118164,118700,100,45.0,,0.45,45.0,0.18000030517578125,0.030560324152126395
386,2020-07-01,15,0.0029739565092807793,-0.21773903139629347,CIA,6.0,6.090000152587891,5.730000019073486,5.739999771118164,5.739999771118164,102900,89,57.0,False,0.57,50.73,0.019999980926513672,0.0032948896805451433
387,2020-07-07,0,0.0024963863860676875,-0.024872837617679666,CIA,5.610000133514404,5.789999961853027,5.599999904632568,5.630000114440918,5.630000114440918,73100,89,57.0,,0.57,50.73,-0.3000001907348633,-0.049261113828934944
388,2020-07-09,1,0.0025282243942818935,0.012753637975232435,CIA,5.710000038146973,5.75,5.559999942779541,5.579999923706055,5.579999923706055,90300,92,57.0,,0.57,52.44,-0.039999961853027344,-0.006908456324104306
389,2020-07-10,6,0.0026874144353529247,0.06296515508317713,CIA,5.599999904632568,5.699999809265137,5.579999923706055,5.690000057220459,5.690000057220459,56600,81,57.0,,0.57,46.17,-0.05000019073486328,-0.008695685345193604
390,2020-07-13,2,0.0025600624024961,-0.12033825990876157,CIA,5.739999771118164,5.809999942779541,5.650000095367432,5.650000095367432,5.650000095367432,67200,64,57.0,,0.57,36.48,0.1100001335144043,0.019298269683378333
391,2020-07-14,4,0.002623738418924512,0.024872837617679444,CIA,5.599999904632568,5.78000020980835,5.599999904632568,5.760000228881836,5.760000228881836,47400,65,57.0,,0.57,37.05,-0.029999732971191406,-0.00516346527825251
392,2020-07-15,1,0.0025282243942818935,-0.03640379084808698,CIA,5.800000190734863,6.179999828338623,5.800000190734863,6.050000190734863,6.050000190734863,164300,68,57.0,,0.57,38.76,0.39999961853027344,0.06920408373887188
393,2020-07-16,16,0.0030057945174949857,0.18889546524953116,CIA,6.010000228881836,6.03000020980835,5.880000114440918,5.949999809265137,5.949999809265137,56100,63,57.0,,0.57,35.91,-0.14999961853027344,-0.024271783607896613
394,2020-07-17,1,0.0025282243942818935,-0.15888315732610248,CIA,5.880000114440918,5.980000019073486,5.809999942779541,5.849999904632568,5.849999904632568,49600,66,57.0,,0.57,37.62,-0.05000019073486328,-0.00829190530599544
395,2020-07-20,17,0.0030376325257091916,0.18654628213259716,CIA,5.800000190734863,5.920000076293945,5.760000228881836,5.769999980926514,5.769999980926514,32100,78,57.0,,0.57,44.46,-0.059999942779541016,-0.010033435215412778
396,2020-07-21,5,0.0026555764271387183,-0.1257742980221992,CIA,5.849999904632568,6.119999885559082,5.78000020980835,5.949999809265137,5.949999809265137,106900,76,57.0,,0.57,43.31999999999999,0.19999980926513672,0.033783751129669026
397,2020-07-22,6,0.0026874144353529247,0.011989113884592895,CIA,5.900000095367432,5.980000019073486,5.800000190734863,5.809999942779541,5.809999942779541,42500,70,57.0,,0.57,39.9,-0.1399998664855957,-0.02287579560515074
398,2020-07-23,8,0.0027510904517813366,0.023694155836462727,CIA,5.760000228881836,5.840000152587891,5.699999809265137,5.760000228881836,5.760000228881836,44000,64,57.0,,0.57,36.48,-0.1399998664855957,-0.023411348835963186
399,2020-07-24,18,0.0030694705339233976,0.11572868566931671,CIA,5.739999771118164,5.820000171661377,5.710000038146973,5.730000019073486,5.730000019073486,33000,60,57.0,,0.57,34.2,-0.019999980926513672,-0.0034246541787590346
400,2020-07-27,27,0.0033560126078512526,-0.01862041355938515,CIA,5.679999828338623,5.78000020980835,5.670000076293945,5.769999980926514,5.769999980926514,34300,68,57.0,,0.57,38.76,-0.039999961853027344,-0.006872845476499134
401,2020-07-28,3,0.002591900410710306,-0.2276845430655826,CIA,5.71999979019165,5.909999847412109,5.71999979019165,5.800000190734863,5.800000190734863,39200,67,57.0,,0.57,38.19,0.12999963760375977,0.02249128596624561
402,2020-07-29,28,0.003387850616065459,0.30709135353584993,CIA,5.840000152587891,5.949999809265137,5.829999923706055,5.929999828338623,5.929999828338623,46700,70,57.0,,0.57,39.9,0.039999961853027344,0.006768183229402647
403,2020-07-30,1,0.0025282243942818935,-0.2537379357009276,CIA,5.769999980926514,5.980000019073486,5.769999980926514,5.900000095367432,5.900000095367432,44100,68,57.0,,0.57,38.76,0.03000020980834961,0.005042052230259664
404,2020-07-31,8,0.0027510904517813366,0.0881512171164478,CIA,5.840000152587891,5.900000095367432,5.619999885559082,5.739999771118164,5.739999771118164,145000,62,57.0,,0.57,35.34,-0.07999992370605469,-0.013377913620550408
405,2020-08-03,13,0.002910280492852367,0.022369112729143437,CIA,5.78000020980835,5.840000152587891,5.610000133514404,5.690000057220459,5.690000057220459,49300,84,43.0,,0.43,36.12,-0.059999942779541016,-0.010169481662661628
406,2020-08-04,3,0.002591900410710306,-0.10939841809887418,CIA,5.659999847412109,5.739999771118164,5.639999866485596,5.699999809265137,5.699999809265137,37200,71,43.0,,0.43,30.53,-0.10000038146972656,-0.017123352543991444
407,2020-08-07,1,0.0025282243942818935,-0.024567308282868017,CIA,5.679999828338623,5.989999771118164,5.679999828338623,5.949999809265137,5.949999809265137,54400,88,43.0,,0.43,37.84,0.25,0.04355400870535209
408,2020-08-10,1,0.0025282243942818935,-0.15888315732610248,CIA,5.96999979019165,6.130000114440918,5.96999979019165,6.0,6.0,115700,87,43.0,,0.43,37.41,0.1400003433227539,0.02337234535430044
409,2020-08-11,3,0.002591900410710306,0.025186062033270895,CIA,6.039999961853027,6.179999828338623,5.909999847412109,5.929999828338623,5.929999828338623,114800,90,43.0,,0.43,38.7,0.04999971389770508,0.008156560026796322
410,2020-08-12,192,0.008609283963195262,2.3216106327310246,CIA,6.070000171661377,6.090000152587891,5.920000076293945,5.929999828338623,5.929999828338623,49300,80,43.0,,0.43,34.4,-0.08999967575073242,-0.014563054733114367
411,2020-08-13,12,0.0028784424846381614,-0.6656583175855832,CIA,5.860000133514404,5.980000019073486,5.860000133514404,5.929999828338623,5.929999828338623,39300,87,43.0,,0.43,37.41,-0.1100001335144043,-0.018062418843727057
412,2020-08-14,32,0.0035152026489222834,0.22121691424526313,CIA,5.889999866485596,5.96999979019165,5.849999904632568,5.96999979019165,5.96999979019165,23200,80,43.0,,0.43,34.4,-0.010000228881835938,-0.0016722790718962655
413,2020-08-17,5,0.0026555764271387183,0.03730925642651939,CIA,5.940000057220459,6.03000020980835,5.849999904632568,6.010000228881836,6.010000228881836,36100,80,43.0,,0.43,34.4,0.06000041961669922,0.010050321897042025
414,2020-08-18,6,0.0026874144353529247,0.011989113884592895,CIA,5.940000057220459,5.96999979019165,5.900000095367432,5.929999828338623,5.929999828338623,30100,89,43.0,,0.43,38.27,-0.06000041961669922,-0.009950317998182356
415,2020-08-19,2,0.0025600624024961,-0.04738831167292601,CIA,5.849999904632568,5.96999979019165,5.800000190734863,5.880000114440918,5.880000114440918,62400,77,43.0,,0.43,33.11,0.0,0.0
416,2020-08-20,10,0.0028147664682097485,0.09949135047071822,CIA,5.800000190734863,5.909999847412109,5.800000190734863,5.849999904632568,5.849999904632568,28700,67,43.0,,0.43,28.81,-0.059999942779541016,-0.010050242024818412
417,2020-08-21,1,0.0025282243942818935,-0.10179959053942467,CIA,5.800000190734863,5.880000114440918,5.75,5.78000020980835,5.78000020980835,63200,71,43.0,,0.43,30.53,-0.029999732971191406,-0.005076097080497832
418,2020-08-24,71,0.004756884969276322,0.5659843410998961,CIA,5.809999942779541,5.929999828338623,5.78000020980835,5.929999828338623,5.929999828338623,34800,72,43.0,,0.43,30.96,0.04999971389770508,0.008503352538192788
419,2020-08-25,5,0.0026555764271387183,-0.4417404574021645,CIA,5.960000038146973,5.989999771118164,5.880000114440918,5.940000057220459,5.940000057220459,33100,72,43.0,,0.43,30.96,0.059999942779541016,0.010118034488434624
420,2020-08-26,13,0.002910280492852367,0.09591291107674227,CIA,5.929999828338623,5.96999979019165,5.860000133514404,5.909999847412109,5.909999847412109,35400,70,43.0,,0.43,30.1,-0.019999980926513672,-0.0033388951069659445
421,2020-08-27,2,0.0025600624024961,-0.12033825990876157,CIA,5.889999866485596,6.090000152587891,5.889999866485596,5.96999979019165,5.96999979019165,82800,77,43.0,,0.43,33.11,0.12000036239624023,0.020100563921860326
422,2020-08-31,3,0.002591900410710306,0.012436418808839722,CIA,5.869999885559082,5.96999979019165,5.829999923706055,5.849999904632568,5.849999904632568,131900,67,43.0,,0.43,28.81,-0.12000036239624023,-0.019704492510603133
423,2020-09-01,5,0.0026555764271387183,0.024567308282868128,CIA,5.800000190734863,6.0,5.800000190734863,5.96999979019165,5.96999979019165,49000,67,40.0,False,0.4,26.8,0.03000020980834961,0.0050251609485210125
424,2020-09-02,5,0.0026555764271387183,0.0,CIA,5.929999828338623,6.139999866485596,5.929999828338623,6.119999885559082,6.119999885559082,50200,90,40.0,,0.4,36.0,0.1399998664855957,0.023333311080932617
425,2020-09-03,5,0.0026555764271387183,0.0,CIA,6.130000114440918,6.179999828338623,6.0,6.090000152587891,6.090000152587891,55700,73,40.0,,0.4,29.200000000000003,0.039999961853027344,0.006514651909255154
426,2020-09-04,1,0.0025282243942818935,-0.047956455538371245,CIA,6.03000020980835,6.190000057220459,6.03000020980835,6.130000114440918,6.130000114440918,55100,89,40.0,,0.4,35.6,0.010000228881835938,0.0016181600581894884
427,2020-09-08,1,0.0025282243942818935,-0.29357079949114406,CIA,6.0,6.170000076293945,5.960000038146973,6.010000228881836,6.010000228881836,109300,95,40.0,,0.4,38.0,-0.019999980926513672,-0.0032310146593915734
428,2020-09-09,9,0.002782928459995543,0.10074424813308336,CIA,6.039999961853027,6.119999885559082,6.0,6.0,6.0,70300,71,40.0,,0.4,28.4,-0.05000019073486328,-0.008103758527811311
429,2020-09-10,33,0.0035470406571364898,0.27457126840485535,CIA,5.980000019073486,6.070000171661377,5.800000190734863,5.800000190734863,5.800000190734863,68100,86,40.0,,0.4,34.4,-0.04999971389770508,-0.008169888044554652
430,2020-09-11,13,0.002910280492852367,-0.17951871033758504,CIA,5.800000190734863,5.880000114440918,5.670000076293945,5.730000019073486,5.730000019073486,63700,93,40.0,,0.4,37.2,-0.19000005722045898,-0.031301491243361124
431,2020-09-14,-1,0.0024645483778534816,-0.0719346833075567,CIA,5.730000019073486,5.849999904632568,5.690000057220459,5.809999942779541,5.809999942779541,69800,82,40.0,,0.4,32.800000000000004,-0.03000020980834961,-0.0051020763987182915
432,2020-09-15,5,0.0026555764271387183,0.07751036701158776,CIA,5.78000020980835,5.829999923706055,5.679999828338623,5.710000038146973,5.710000038146973,59100,94,40.0,,0.4,37.6,-0.019999980926513672,-0.0034188002141121165
433,2020-09-16,26,0.0033241745996370467,0.25177139157644857,CIA,5.710000038146973,5.96999979019165,5.710000038146973,5.829999923706055,5.829999923706055,83100,85,40.0,,0.4,34.0,0.1399998664855957,0.02401369953991339
434,2020-09-17,2,0.0025600624024961,-0.22986524150216936,CIA,5.769999980926514,5.869999885559082,5.71999979019165,5.71999979019165,5.71999979019165,47300,87,40.0,,0.4,34.800000000000004,-0.09999990463256836,-0.016750403374697242
435,2020-09-18,94,0.005489159158203063,1.1441505304132624,CIA,5.78000020980835,5.820000171661377,5.489999771118164,5.78000020980835,5.78000020980835,336800,83,40.0,,0.4,33.2,-0.04999971389770508,-0.008517838990203419
436,2020-09-22,3,0.002591900410710306,-0.035541233754694534,CIA,5.590000152587891,5.599999904632568,5.400000095367432,5.550000190734863,5.550000190734863,47200,87,40.0,,0.4,34.800000000000004,-0.2200002670288086,-0.03780073205152623
437,2020-09-23,0,0.0024963863860676875,-0.03685096242430197,CIA,5.489999771118164,5.519999980926514,5.159999847412109,5.179999828338623,5.179999828338623,100600,91,40.0,,0.4,36.4,-0.07999992370605469,-0.014285700905079524
438,2020-09-24,1,0.0025282243942818935,0.012753637975232435,CIA,5.210000038146973,5.389999866485596,5.150000095367432,5.260000228881836,5.260000228881836,38700,86,40.0,,0.4,34.4,-0.13000011444091797,-0.023550745451107358
439,2020-09-28,6,0.0026874144353529247,0.011989113884592895,CIA,5.289999961853027,5.590000152587891,5.289999961853027,5.570000171661377,5.570000171661377,61200,70,40.0,,0.4,28.0,0.20000028610229492,0.03710580539080777
440,2020-09-29,1,0.0025282243942818935,-0.059235389591157595,CIA,5.53000020980835,5.630000114440918,5.489999771118164,5.630000114440918,5.630000114440918,26800,85,40.0,,0.4,34.0,0.039999961853027344,0.0071556280431421815
441,2020-09-30,56,0.00427931484606323,0.6926167059149468,CIA,5.630000114440918,5.699999809265137,5.510000228881836,5.539999961853027,5.539999961853027,34100,85,40.0,,0.4,34.0,0.06999969482421875,0.01243333808194258
442,2020-10-01,11,0.002846604476423955,-0.3347990089949333,CIA,5.53000020980835,5.659999847412109,5.46999979019165,5.610000133514404,5.610000133514404,63000,63,43.0,False,0.43,27.09,-0.039999961853027344,-0.00701753740202038
443,2020-10-02,90,0.005361807125346238,0.8835799528011721,CIA,5.409999847412109,5.690000057220459,5.409999847412109,5.650000095367432,5.650000095367432,51200,59,43.0,,0.43,25.37,0.03000020980834961,0.005300390568396596
444,2020-10-05,-2,0.002432710369639275,-0.13573278738589967,CIA,5.670000076293945,5.900000095367432,5.670000076293945,5.849999904632568,5.849999904632568,73300,58,43.0,,0.43,24.94,0.21000003814697266,0.03690686046311864
445,2020-10-07,16,0.0030057945174949857,0.23557434333651806,CIA,5.710000038146973,5.940000057220459,5.710000038146973,5.889999866485596,5.889999866485596,70000,91,43.0,,0.43,39.13,0.039999961853027344,0.006779654441774419
446,2020-10-08,12,0.0028784424846381614,-0.04236884195362722,CIA,5.949999809265137,5.949999809265137,5.78000020980835,5.849999904632568,5.849999904632568,69500,66,43.0,,0.43,28.38,0.009999752044677734,0.0016834599239645698
447,2020-10-09,5,0.0026555764271387183,-0.07742591998584225,CIA,5.920000076293945,5.920000076293945,5.800000190734863,5.860000133514404,5.860000133514404,22100,57,43.0,,0.43,24.51,-0.029999732971191406,-0.005041972089558144
448,2020-10-12,16,0.0030057945174949857,0.6163433717406566,CIA,5.849999904632568,5.980000019073486,5.820000171661377,5.96999979019165,5.96999979019165,57200,60,43.0,,0.43,25.8,0.059999942779541016,0.010135125338900819
449,2020-10-13,25,0.0032923365914228407,0.09532989439566131,CIA,5.869999885559082,5.960000038146973,5.809999942779541,5.920000076293945,5.920000076293945,22900,84,43.0,,0.43,36.12,-0.019999980926513672,-0.0033444784051376297
450,2020-10-14,5,0.0026555764271387183,-0.19340676343451735,CIA,5.860000133514404,5.940000057220459,5.820000171661377,5.829999923706055,5.829999923706055,28600,100,43.0,,0.43,43.0,-0.019999980926513672,-0.0033557014762590764
451,2020-10-15,11,0.002846604476423955,0.0719346833075567,CIA,5.699999809265137,6.0,5.699999809265137,5.869999885559082,5.869999885559082,88400,94,43.0,,0.43,40.42,0.059999942779541016,0.010101000370632551
452,2020-10-16,540,0.019688910821738993,5.916630316858482,CIA,5.800000190734863,5.989999771118164,5.800000190734863,5.860000133514404,5.860000133514404,37400,61,43.0,,0.43,26.23,-0.010000228881835938,-0.001666704813639286
453,2020-10-19,1,0.0025282243942818935,-0.047956455538371245,CIA,5.860000133514404,5.940000057220459,5.739999771118164,5.789999961853027,5.789999961853027,22200,66,43.0,,0.43,28.38,-0.04999971389770508,-0.008347197964645559
454,2020-10-20,8,0.0027510904517813366,0.0881512171164478,CIA,5.829999923706055,5.900000095367432,5.809999942779541,5.840000152587891,5.840000152587891,24600,61,43.0,,0.43,26.23,-0.039999961853027344,-0.0067340002470883675
455,2020-10-21,7,0.00271925244356713,-0.011572868566931738,CIA,5.840000152587891,6.03000020980835,5.820000171661377,6.03000020980835,6.03000020980835,107900,66,43.0,,0.43,28.38,0.13000011444091797,0.02203391734569493
456,2020-10-22,5,0.0026555764271387183,-0.023416735941177103,CIA,5.949999809265137,6.099999904632568,5.889999866485596,6.010000228881836,6.010000228881836,122000,74,43.0,,0.43,31.82,0.06999969482421875,0.011608572535430017
457,2020-10-23,6,0.0026874144353529247,0.011989113884592895,CIA,5.960000038146973,6.03000020980835,5.840000152587891,5.860000133514404,5.860000133514404,48200,62,43.0,,0.43,26.66,-0.06999969482421875,-0.011475359986654832
458,2020-10-26,2,0.0025600624024961,0.012593031016635559,CIA,5.800000190734863,5.960000038146973,5.800000190734863,5.909999847412109,5.909999847412109,41200,50,43.0,,0.43,21.5,-0.07000017166137695,-0.0116086516128997
459,2020-10-27,2,0.0025600624024961,0.0,CIA,5.900000095367432,5.96999979019165,5.769999980926514,5.860000133514404,5.860000133514404,70000,55,43.0,,0.43,23.65,0.009999752044677734,0.001677810735012386
460,2020-10-28,77,0.0049479130185615585,0.9327314106629854,CIA,5.699999809265137,6.0,5.699999809265137,5.900000095367432,5.900000095367432,99000,57,43.0,,0.43,24.51,0.03000020980834961,0.0050251609485210125
461,2020-10-29,9,0.002782928459995543,-0.4375550965516797,CIA,5.860000133514404,6.0,5.769999980926514,5.889999866485596,5.889999866485596,45400,52,43.0,,0.43,22.36,0.0,0.0
462,2020-10-30,18,0.0030694705339233976,0.10296422565182062,CIA,5.900000095367432,5.949999809265137,5.699999809265137,5.769999980926514,5.769999980926514,64200,63,43.0,,0.43,27.09,-0.05000019073486328,-0.008333365122477177
463,2020-11-02,31,0.0034833646407080774,0.14673668102589899,CIA,5.769999980926514,5.840000152587891,5.670000076293945,5.829999923706055,5.829999923706055,94300,48,52.0,,0.52,24.96,-0.1099996566772461,-0.018487337849315333
464,2020-11-03,2,0.0025600624024961,-0.26506046120520255,CIA,5.909999847412109,6.150000095367432,5.909999847412109,6.090000152587891,6.090000152587891,111200,47,52.0,,0.52,24.44,0.309999942779541,0.05308218059586345
465,2020-11-04,-25,0.0017004361807125346,-0.3357833078386748,CIA,5.889999866485596,6.010000228881836,5.650000095367432,5.75,5.75,66100,32,52.0,,0.52,16.64,-0.1399998664855957,-0.022764205579614893
466,2020-11-05,41,0.0038017447228501384,1.2357467842498453,CIA,5.71999979019165,5.980000019073486,5.659999847412109,5.699999809265137,5.699999809265137,49200,39,52.0,,0.52,20.28,-0.03000020980834961,-0.004991715252219087
467,2020-11-06,11,0.002846604476423955,-0.25123734391880004,CIA,5.699999809265137,5.789999961853027,5.559999942779541,5.559999942779541,5.559999942779541,46300,79,52.0,,0.52,41.08,-0.19000005722045898,-0.0317725847181346
468,2020-11-09,13,0.002910280492852367,0.08292954542761999,CIA,5.960000038146973,6.429999828338623,5.960000038146973,6.21999979019165,6.21999979019165,201300,74,52.0,,0.52,38.48,0.6399998664855957,0.11053538354096482
469,2020-11-10,2,0.0025600624024961,-0.12033825990876157,CIA,6.179999828338623,6.420000076293945,6.159999847412109,6.289999961853027,6.289999961853027,168200,72,52.0,,0.52,37.44,-0.009999752044677734,-0.0015551714326035304
470,2020-11-11,8,0.0027510904517813366,0.07461851285303878,CIA,6.230000019073486,6.340000152587891,6.130000114440918,6.190000057220459,6.190000057220459,44400,64,52.0,,0.52,33.28,-0.07999992370605469,-0.012461047158154548
471,2020-11-12,9,0.002782928459995543,0.011572868566931849,CIA,6.090000152587891,6.090000152587891,5.840000152587891,5.900000095367432,5.900000095367432,44700,68,52.0,,0.52,35.36,-0.25,-0.03943217570711788
472,2020-11-13,1,0.0025282243942818935,-0.091523756134952,CIA,5.860000133514404,6.119999885559082,5.860000133514404,6.03000020980835,6.03000020980835,42700,70,52.0,,0.52,36.4,0.029999732971191406,0.004926064403864228
473,2020-11-16,17,0.0030376325257091916,-0.5964239940103804,CIA,6.139999866485596,6.380000114440918,6.039999961853027,6.360000133514404,6.360000133514404,105400,68,52.0,,0.52,35.36,0.26000022888183594,0.042483698324135455
474,2020-11-17,60,0.004406666878920055,0.4506912345795471,CIA,6.25,6.480000019073486,6.199999809265137,6.239999771118164,6.239999771118164,92900,62,52.0,,0.52,32.24,0.09999990463256836,0.015673965962198277
475,2020-11-18,46,0.003960934763921169,-0.10114949172380416,CIA,6.21999979019165,6.380000114440918,6.03000020980835,6.070000171661377,6.070000171661377,70500,64,52.0,,0.52,33.28,-0.09999990463256836,-0.015432084002812485
476,2020-11-19,1,0.0025282243942818935,-0.36171016566325587,CIA,6.050000190734863,6.119999885559082,5.900000095367432,6.090000152587891,6.090000152587891,45500,67,52.0,,0.52,34.84,-0.26000022888183594,-0.040752386241080796
477,2020-11-20,49,0.004056448788563788,0.6044654887984993,CIA,5.980000019073486,6.199999809265137,5.920000076293945,6.050000190734863,6.050000190734863,92800,61,52.0,,0.52,31.72,0.07999992370605469,0.01307188320294328
478,2020-11-23,1,0.0025282243942818935,-0.20118902715045928,CIA,6.079999923706055,6.079999923706055,5.980000019073486,6.010000228881836,6.010000228881836,97100,65,52.0,,0.52,33.800000000000004,-0.11999988555908203,-0.019354820846890552
479,2020-11-24,49,0.004056448788563788,0.6044654887984993,CIA,6.070000171661377,6.400000095367432,6.010000228881836,6.360000133514404,6.360000133514404,109200,55,52.0,,0.52,28.6,0.32000017166137695,0.05263160784158716
480,2020-11-25,2,0.0025600624024961,-0.3688907377029881,CIA,6.300000190734863,6.429999828338623,6.21999979019165,6.380000114440918,6.380000114440918,66400,64,52.0,,0.52,33.28,0.029999732971191406,0.004687458206900086
481,2020-11-27,1,0.0025282243942818935,-0.450110450179698,CIA,6.320000171661377,6.480000019073486,6.239999771118164,6.46999979019165,6.46999979019165,47000,60,52.0,,0.52,31.200000000000003,0.05000019073486328,0.0077760796375918595
482,2020-11-30,26,0.0033241745996370467,0.2825240452529818,CIA,6.360000133514404,6.489999771118164,6.300000190734863,6.340000152587891,6.340000152587891,75800,100,52.0,,0.52,52.0,0.009999752044677734,0.001543171607290672
483,2020-12-01,35,0.0036107166735649017,0.0861994655633136,CIA,6.460000038146973,6.610000133514404,6.340000152587891,6.400000095367432,6.400000095367432,110800,100,49.0,False,0.49,49.0,0.12000036239624023,0.018490041082939168
484,2020-12-02,663,0.023604985832086346,5.537479388761033,CIA,6.409999847412109,6.510000228881836,6.190000057220459,6.25,6.25,50700,69,49.0,,0.49,33.81,-0.09999990463256836,-0.015128578307516682
485,2020-12-03,93,0.005457321149988857,-0.7688064212870359,CIA,6.269999980926514,6.269999980926514,6.190000057220459,6.190000057220459,6.190000057220459,28600,70,49.0,,0.49,34.3,-0.24000024795532227,-0.03686639623921262
486,2020-12-04,21,0.003164984558566016,-0.4200479554749167,CIA,6.139999866485596,6.400000095367432,6.139999866485596,6.329999923706055,6.329999923706055,55800,86,49.0,,0.49,42.14,0.13000011444091797,0.020733670627812062
487,2020-12-07,1,0.0025282243942818935,-0.14987849136592835,CIA,6.289999961853027,6.389999866485596,6.269999980926514,6.269999980926514,6.269999980926514,32300,59,49.0,,0.49,28.91,-0.010000228881835938,-0.001562535739503268
488,2020-12-08,52,0.004151962813206405,0.642244581848405,CIA,6.150000095367432,6.5,6.130000114440918,6.5,6.5,77400,43,49.0,,0.49,21.07,0.1100001335144043,0.01721441875004337
489,2020-12-09,14,0.0029421185010665733,-0.291390931607481,CIA,6.519999980926514,6.579999923706055,6.449999809265137,6.46999979019165,6.46999979019165,133600,40,49.0,,0.49,19.6,0.07999992370605469,0.012307680570162294
490,2020-12-10,2,0.0025600624024961,-0.129857481414148,CIA,6.400000095367432,6.429999828338623,6.079999923706055,6.130000114440918,6.130000114440918,41300,49,49.0,,0.49,24.01,-0.15000009536743164,-0.022796367341437196
491,2020-12-11,17,0.0030376325257091916,0.18654628213259716,CIA,6.150000095367432,6.239999771118164,6.03000020980835,6.170000076293945,6.170000076293945,36300,43,49.0,,0.49,21.07,-0.19000005722045898,-0.029548998801381177
492,2020-12-14,51,0.0041201248049922,0.31501183834811863,CIA,6.190000057220459,6.230000019073486,6.099999904632568,6.099999904632568,6.099999904632568,59700,46,49.0,,0.49,22.54,-0.009999752044677734,-0.0016025244249144865
493,2020-12-15,1,0.0025282243942818935,-0.3863718906722099,CIA,6.139999866485596,6.380000114440918,6.050000190734863,6.360000133514404,6.360000133514404,69200,44,49.0,,0.49,21.56,0.15000009536743164,0.024077061783017273
494,2020-12-16,1,0.0025282243942818935,0.0,CIA,6.260000228881836,6.349999904632568,6.090000152587891,6.170000076293945,6.170000076293945,66900,45,49.0,,0.49,22.05,-0.03000020980834961,-0.0047022271583421205
495,2020-12-17,154,0.00739943965105543,1.9267337455452154,CIA,6.190000057220459,6.28000020980835,6.119999885559082,6.230000019073486,6.230000019073486,49900,47,49.0,,0.49,23.03,-0.06999969482421875,-0.011023574153623428
496,2020-12-18,82,0.00510710305963259,-0.3097986738895654,CIA,6.260000228881836,6.260000228881836,5.880000114440918,5.909999847412109,5.909999847412109,261700,54,49.0,,0.49,26.46,-0.019999980926513672,-0.0031847102322188903
497,2020-12-21,94,0.005489159158203063,0.9283181782594594,CIA,5.849999904632568,5.880000114440918,5.699999809265137,5.800000190734863,5.800000190734863,72500,38,49.0,,0.49,18.62,-0.38000011444091797,-0.06070289146120267
498,2020-12-22,21,0.003164984558566016,-0.4234117708472296,CIA,5.809999942779541,5.820000171661377,5.71999979019165,5.739999771118164,5.739999771118164,52300,39,49.0,,0.49,19.11,-0.059999942779541016,-0.010204071702683226
499,2020-12-23,6,0.0026874144353529247,-0.1508917703628443,CIA,5.739999771118164,5.869999885559082,5.690000057220459,5.849999904632568,5.849999904632568,33200,46,49.0,,0.49,22.54,0.04999971389770508,0.008591015880233588
500,2020-12-24,1,0.0025282243942818935,-0.059235389591157595,CIA,5.820000171661377,5.929999828338623,5.800000190734863,5.889999866485596,5.889999866485596,22400,37,49.0,,0.49,18.13,0.059999942779541016,0.010221455527988699
501,2020-12-28,41,0.0038017447228501384,0.46677885737449176,CIA,5.929999828338623,6.070000171661377,5.840000152587891,5.989999771118164,5.989999771118164,75500,40,49.0,,0.49,19.6,0.1400003433227539,0.02360882755067073
