,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SF_unscaled,SF_monthly,isPartial,scale,SF,Stock_Price_Change,Stock_Price_Change_Percent
129,2018-08-21,1,0.009403361344537814,0.0,SF,35.880001068115234,36.393333435058594,35.880001068115234,36.13999938964844,34.67377853393555,335400,82,85.0,,0.85,69.7,-0.15999984741210938,-0.004377161616854197
130,2018-08-22,3,0.026210084033613447,1.787310098302056,SF,35.87333297729492,36.41999816894531,35.87333297729492,36.29333114624024,34.82088851928711,257100,81,85.0,,0.85,68.85,0.02666473388671875,0.0007326818230128929
131,2018-08-23,4,0.03461344537815126,0.3206155819172811,SF,36.34000015258789,36.34000015258789,35.6533317565918,35.900001525878906,34.44351577758789,322650,81,85.0,,0.85,68.85,-0.07999801635742188,-0.0021965409220046084
132,2018-08-24,3,0.026210084033613447,-0.24277737314882253,SF,36.11333465576172,36.59333419799805,35.959999084472656,36.45333480834961,34.974395751953125,345750,82,85.0,,0.85,69.7,0.25333404541015625,0.0069712175109089
133,2018-08-27,2,0.01780672268907563,-0.7023458350891979,SF,36.720001220703125,37.48666763305664,36.69333267211914,36.83333206176758,35.33897399902344,351000,76,85.0,,0.85,64.6,0.8933334350585938,0.02441246348925108
134,2018-08-29,2,0.01780672268907563,0.0,SF,37.380001068115234,37.65999984741211,36.78666687011719,37.51333236694336,35.99139404296875,552300,82,85.0,,0.85,69.7,0.17333221435546875,0.004623836294336714
135,2018-08-30,1,0.009403361344537814,-0.47192071731949037,SF,37.49333190917969,37.59999847412109,37.0533332824707,37.28666687011719,35.77391815185547,614100,82,85.0,,0.85,69.7,-0.06000137329102273,-0.0015932388086599136
136,2018-09-04,3,0.026210084033613447,1.787310098302056,SF,37.13999938964844,37.38666534423828,36.64666748046875,37.08000183105469,35.65214157104492,387450,73,76.0,,0.76,55.48,-0.2133331298828054,-0.005673753684581562
137,2018-09-05,4,0.03461344537815126,0.3206155819172811,SF,36.96666717529297,37.33333206176758,36.83333206176758,37.060001373291016,35.63290023803711,326700,80,76.0,,0.76,60.8,-0.053333282470703125,-0.0014265322135482705
138,2018-09-06,1,0.009403361344537814,-0.7283321194464676,SF,37.01333236694336,37.060001373291016,36.0533332824707,36.220001220703125,34.82524490356445,410850,85,76.0,,0.76,64.6,-0.2733306884765625,-0.007321357976414755
139,2018-09-10,1,0.009403361344537814,0.0,SF,36.34000015258789,36.93999862670898,36.16666793823242,36.926666259765625,35.504695892333984,464700,76,76.0,,0.76,57.76,-0.12000274658203836,-0.0032380664364606293
140,2018-09-12,3,0.026210084033613447,1.787310098302056,SF,36.926666259765625,36.973331451416016,36.206668853759766,36.58666610717773,35.17779922485352,342750,86,76.0,,0.76,65.36,0.033332824707038355,0.0009023504587499787
141,2018-09-14,1,0.009403361344537814,-0.6412311638345625,SF,36.7599983215332,37.43999862670898,36.7599983215332,37.06666564941406,35.639305114746094,445500,79,76.0,,0.76,60.04,0.46666717529296164,0.012621723739073332
142,2018-09-18,3,0.026210084033613447,1.787310098302056,SF,36.34000015258789,36.426666259765625,35.813331604003906,36.073333740234375,34.684226989746094,412800,79,76.0,,0.76,60.04,-1.0133323669433523,-0.02706550224658555
143,2018-09-19,1,0.009403361344537814,-0.6412311638345625,SF,36.186668395996094,36.93333435058594,36.18000030517578,36.900001525878906,35.479061126708984,324450,83,76.0,,0.76,63.08,0.5066680908203125,0.013909263263543359
144,2018-09-20,1,0.009403361344537814,0.0,SF,37.18000030517578,37.38666534423828,36.81999969482422,37.11333465576172,35.68417739868164,373050,84,76.0,,0.76,63.84,0.45333099365234375,0.0122743045442133
145,2018-09-24,1,0.009403361344537814,-0.47192071731949037,SF,36.48666763305664,36.52000045776367,35.61333465576172,36.03333282470703,34.64577102661133,388800,82,76.0,,0.76,62.32,-0.8666648864746094,-0.023181122961750678
146,2018-09-26,5,0.04301680672268908,3.574620196604112,SF,36.06666564941406,36.106666564941406,34.720001220703125,34.746665954589844,33.40865707397461,771000,82,76.0,,0.76,62.32,-0.4133338928222656,-0.011318014448009062
147,2018-09-27,1,0.009403361344537814,-0.7814026176987694,SF,34.866668701171875,34.900001525878906,34.29999923706055,34.746665954589844,33.40865707397461,762900,78,76.0,,0.76,59.28,-1.2066650390625,-0.03341945280083369
148,2018-09-28,1,0.009403361344537814,0.0,SF,34.459999084472656,34.866668701171875,34.00666809082031,34.17333221435547,32.857391357421875,829950,76,76.0,,0.76,57.76,-0.03333282470703125,-0.0009550952220536146
149,2018-10-01,2,0.01780672268907563,0.0,SF,34.5533332824707,34.5533332824707,33.400001525878906,34.119998931884766,32.806114196777344,1144650,96,69.0,False,0.69,66.24,-0.3133354187011719,-0.00898667496417982
150,2018-10-03,1,0.009403361344537814,-0.47192071731949037,SF,35.0533332824707,35.48666763305664,34.49333190917969,34.586666107177734,33.25480651855469,958350,94,69.0,,0.69,64.86,0.9333343505859375,0.027011412848537697
151,2018-10-05,1,0.009403361344537814,0.0,SF,34.95333480834961,35.01333236694336,34.12666702270508,34.38666534423828,33.0625114440918,606000,91,69.0,,0.69,62.78999999999999,-0.47333526611328125,-0.013338397141363534
152,2018-10-10,3,0.026210084033613447,1.787310098302056,SF,34.133331298828125,34.54666519165039,32.98666763305664,33.026668548583984,31.75487899780273,620550,85,69.0,,0.69,58.65,-0.46666717529296875,-0.01332827079702803
153,2018-10-11,1,0.009403361344537814,-0.6412311638345625,SF,32.7400016784668,33.37333297729492,32.313331604003906,32.34000015258789,31.094654083251957,1062600,84,69.0,,0.69,57.96,-1.1733322143554688,-0.03396368963100527
154,2018-10-12,1,0.009403361344537814,0.0,SF,33.14666748046875,33.26666641235352,31.56666755676269,31.700000762939453,30.479307174682617,978000,89,69.0,,0.69,61.41,-0.10666656494139914,-0.0031961615884744665
155,2018-10-15,1,0.009403361344537814,0.0,SF,31.58666610717773,32.30666732788086,31.52666664123535,31.926666259765625,30.697240829467773,701850,89,69.0,,0.69,61.41,-0.9599990844726634,-0.02885768813060785
156,2018-10-17,2,0.01780672268907563,0.893655049151028,SF,32.64666748046875,32.83333206176758,32.08000183105469,32.746665954589844,31.48566627502441,444450,87,69.0,,0.69,60.03,0.5266647338867188,0.0163020446690334
157,2018-10-18,1,0.009403361344537814,-0.47192071731949037,SF,32.65999984741211,32.75333404541016,31.780000686645508,31.893333435058597,30.66518783569336,415500,86,69.0,,0.69,59.34,-0.07999801635741477,-0.0024364879022000796
158,2018-10-22,1,0.009403361344537814,0.0,SF,31.920000076293945,31.920000076293945,31.00666618347168,31.200000762939453,29.99855613708496,390000,91,69.0,,0.69,62.78999999999999,-0.833333969116218,-0.02544272189087249
159,2018-10-24,1,0.009403361344537814,0.0,SF,30.37333297729492,30.37333297729492,28.739999771118164,28.780000686645508,27.67174530029297,687750,86,69.0,,0.69,59.34,-1.546667098999027,-0.048454482935533894
160,2018-10-25,1,0.009403361344537814,0.0,SF,29.206666946411133,29.206666946411133,28.406667709350582,29.0,27.88326835632324,1084500,90,69.0,,0.69,62.1,-1.1666660308837855,-0.03841086626073953
161,2018-10-30,2,0.01780672268907563,0.0,SF,29.200000762939453,29.58666610717773,28.80666732788086,29.50666618347168,28.37042617797852,643050,87,69.0,,0.69,60.03,0.379999160766598,0.013010699285331828
162,2018-11-01,5,0.04301680672268908,1.415762151958471,SF,30.606666564941406,31.386667251586918,30.59333229064941,31.106666564941406,29.90881729125977,685650,74,72.0,False,0.72,53.28,1.8000011444091868,0.060838255242705586
163,2018-11-05,4,0.03461344537815126,2.6809651474530836,SF,31.940000534057617,32.279998779296875,31.233333587646484,31.58666610717773,30.370332717895508,502650,70,72.0,,0.72,50.4,0.8933315277099574,0.02846213395481767
164,2018-11-07,5,0.04301680672268908,0.24277737314882275,SF,32.70000076293945,33.08000183105469,31.96666717529297,33.03333282470703,31.76129722595215,888600,75,72.0,,0.72,54.0,0.8000030517578125,0.024783242937137295
165,2018-11-08,1,0.009403361344537814,-0.7814026176987694,SF,33.09333419799805,33.65999984741211,32.97999954223633,33.62666702270508,32.33177947998047,537300,77,72.0,,0.72,55.44,0.5799980163574219,0.017533191785162883
166,2018-11-13,2,0.01780672268907563,0.893655049151028,SF,31.8799991607666,32.5533332824707,31.706666946411133,32.01333236694336,30.78056907653809,417300,84,72.0,,0.72,60.48,-1.1066665649414062,-0.032877794710581054
167,2018-11-20,1,0.009403361344537814,0.0,SF,32.33333206176758,32.5,31.67333221435547,31.81333351135254,30.588274002075195,537750,77,72.0,,0.72,55.44,-0.053333282470703125,-0.001638335527975654
168,2018-11-26,1,0.009403361344537814,0.0,SF,32.866668701171875,33.64666748046875,32.866668701171875,33.15999984741211,31.88308334350586,417450,64,72.0,,0.72,46.08,1.14666748046875,0.03528207632211533
169,2018-11-27,2,0.01780672268907563,0.893655049151028,SF,32.9466667175293,33.25333404541016,32.61333465576172,32.633331298828125,31.376691818237305,649050,68,72.0,,0.72,48.96,-0.39333343505858664,-0.011690115678972046
170,2018-11-29,1,0.009403361344537814,-0.47192071731949037,SF,32.586666107177734,33.04666519165039,32.0,32.22666549682617,30.98568725585937,730650,72,72.0,,0.72,51.84,-0.20666885375977273,-0.006214981435471945
171,2018-11-30,1,0.009403361344537814,0.0,SF,32.04666519165039,32.53333282470703,31.600000381469727,32.18000030517578,31.01781845092773,986550,75,72.0,,0.72,54.0,-0.5133323669433594,-0.01553356031437203
172,2018-12-07,4,0.03461344537815126,2.6809651474530836,SF,30.559999465942383,31.03333282470703,30.07333374023437,30.24666786193848,29.15430450439453,847500,89,67.0,,0.67,59.63,-1.5,-0.046106558097879335
173,2018-12-10,3,0.026210084033613447,-0.24277737314882253,SF,30.21333312988281,30.32666778564453,29.37333297729492,30.08666610717773,29.000083923339844,531600,88,67.0,,0.67,58.96,-0.7066650390625,-0.022771161674903673
174,2018-12-11,2,0.01780672268907563,-0.32061558191728123,SF,30.71333312988281,30.780000686645508,29.71999931335449,29.959999084472656,28.877992630004883,451650,91,67.0,,0.67,60.970000000000006,0.45333290100097656,0.014948325487166292
175,2018-12-13,1,0.009403361344537814,-0.47192071731949037,SF,30.399999618530277,30.52666664123535,29.406667709350582,29.46666717529297,28.40247344970703,783750,89,67.0,,0.67,59.63,-0.25333404541015625,-0.008230475625690015
176,2018-12-14,1,0.009403361344537814,0.0,SF,29.09333229064941,29.21999931335449,28.07333374023437,28.18000030517578,27.16227912902832,862950,90,67.0,,0.67,60.3,-1.306667327880863,-0.042804127395810077
177,2018-12-18,2,0.01780672268907563,0.893655049151028,SF,28.020000457763672,28.239999771118164,27.07333374023437,27.206666946411133,26.22409439086914,1110450,86,67.0,,0.67,57.620000000000005,-0.9799995422363246,-0.03353865726439054
178,2018-12-20,3,0.026210084033613447,0.47192071731949037,SF,26.14666748046875,26.85333251953125,26.059999465942383,26.5,25.542953491210938,896100,92,67.0,,0.67,61.64,-1.386667251586914,-0.049102948400343016
179,2018-12-21,2,0.01780672268907563,-0.32061558191728123,SF,26.5,27.00666618347168,25.906667709350582,26.01333236694336,25.0738582611084,1840200,89,67.0,,0.67,59.63,0.1533336639404297,0.005710042276090066
180,2018-12-24,7,0.059823529411764706,2.3596035865974514,SF,25.71999931335449,26.753332138061523,25.71999931335449,26.053333282470703,25.11241340637207,463500,87,67.0,,0.67,58.290000000000006,-0.25333404541015625,-0.009380426435796063
181,2019-01-02,6,0.05142016806722689,4.468275245755139,SF,27.11333274841309,28.09333229064941,27.053333282470703,27.61333274841309,26.616077423095703,767550,85,69.0,,0.69,58.65,1.340000152587887,0.05008722448750569
182,2019-01-03,1,0.009403361344537814,-0.8171269815329303,SF,27.413333892822266,27.48666763305664,26.53333282470703,26.67333221435547,25.710023880004883,1015350,89,69.0,,0.69,61.41,-0.6066646575927699,-0.021594613672607732
183,2019-01-08,1,0.009403361344537814,0.0,SF,28.51333236694336,29.426666259765625,28.37333297729492,29.386667251586918,28.325368881225582,1074750,88,69.0,,0.69,60.72,1.9399986267089844,0.07057962255038364
184,2019-01-09,1,0.009403361344537814,0.0,SF,29.559999465942383,30.06666755676269,29.09333229064941,30.020000457763672,28.93582534790039,1278750,96,69.0,,0.69,66.24,0.6400012969970668,0.02174902489284447
185,2019-01-10,1,0.009403361344537814,0.0,SF,29.76666641235352,30.62666702270508,29.733333587646484,30.273332595825195,29.180009841918945,1021500,91,69.0,,0.69,62.78999999999999,0.5599994659423899,0.01862525884803068
186,2019-01-11,2,0.01780672268907563,0.893655049151028,SF,29.99333381652832,30.71999931335449,29.71999931335449,30.62666702270508,29.520586013793945,685650,88,69.0,,0.69,60.72,0.09333229064940696,0.0030474191194300726
187,2019-01-14,2,0.01780672268907563,0.0,SF,30.286666870117188,30.98666763305664,30.286666870117188,30.80666732788086,29.69408226013184,681900,91,69.0,,0.69,62.78999999999999,0.266668319702152,0.008680609559331254
188,2019-01-16,1,0.009403361344537814,-0.47192071731949037,SF,31.239999771118164,31.700000762939453,31.18000030517578,31.62666702270508,30.48446655273437,726750,100,69.0,,0.69,69.0,0.7133331298828125,0.023020646761054975
189,2019-01-18,2,0.01780672268907563,0.893655049151028,SF,31.86000061035156,32.41999816894531,31.559999465942383,32.220001220703125,31.05637550354004,487050,91,69.0,,0.69,62.78999999999999,0.7199974060058594,0.02271285137783363
190,2019-01-22,1,0.009403361344537814,0.0,SF,31.64666748046875,32.11333465576172,31.53333282470703,31.733333587646484,30.58728408813477,439500,84,69.0,,0.69,57.96,-0.30666351318359375,-0.009459084839719134
191,2019-01-23,1,0.009403361344537814,0.0,SF,31.906667709350582,31.906667709350582,30.906667709350582,31.5,30.36237144470215,478800,84,69.0,,0.69,57.96,-0.20666694641113637,-0.006435549239171112
192,2019-01-24,3,0.026210084033613447,1.787310098302056,SF,31.459999084472656,31.86666679382324,31.31333351135254,31.61333274841309,30.47161674499512,317850,80,69.0,,0.69,55.2,-0.04000091552734375,-0.0012536851510701608
193,2019-01-25,2,0.01780672268907563,-0.32061558191728123,SF,31.933332443237305,32.573333740234375,31.82666778564453,32.38666534423828,31.217021942138672,685950,87,69.0,,0.69,60.03,0.7066669464111364,0.022175740907678154
194,2019-01-28,3,0.026210084033613447,0.47192071731949037,SF,31.99333381652832,32.45333480834961,31.86000061035156,32.3466682434082,31.178468704223636,649200,84,69.0,,0.69,57.96,-0.11999893188476562,-0.003683962250893069
195,2019-01-29,1,0.009403361344537814,-0.6412311638345625,SF,32.29999923706055,32.59333419799805,32.186668395996094,32.233333587646484,31.06922721862793,648600,86,69.0,,0.69,59.34,0.1399993896484375,0.004313867603289223
196,2019-01-31,1,0.009403361344537814,0.0,SF,31.299999237060547,32.106666564941406,31.18666648864746,31.913333892822266,30.760780334472656,744300,88,69.0,,0.69,60.72,-0.4866676330566406,-0.01493150808383803
197,2019-02-04,1,0.009403361344537814,0.0,SF,33.66666793823242,34.18000030517578,33.58000183105469,34.09333419799805,32.86204528808594,745200,76,70.0,,0.7,53.2,2.073333740234375,0.06457642483814663
198,2019-02-06,2,0.01780672268907563,0.893655049151028,SF,34.233333587646484,34.573333740234375,34.11333465576172,34.49333190917969,33.24760437011719,565500,91,70.0,,0.7,63.7,0.39333343505859375,0.011507707183929794
199,2019-02-07,3,0.026210084033613447,0.47192071731949037,SF,34.28666687011719,34.893333435058594,34.28666687011719,34.619998931884766,33.36969757080078,958350,95,70.0,,0.7,66.5,0.31999969482421875,0.009255679455979715
200,2019-02-11,1,0.009403361344537814,-0.6412311638345625,SF,35.119998931884766,35.19333267211914,34.64666748046875,34.88666534423828,33.62673568725586,386100,81,70.0,,0.7,56.7,0.2999992370605469,0.008597608985076999
201,2019-02-13,2,0.01780672268907563,0.893655049151028,SF,35.58000183105469,35.813331604003906,34.80666732788086,34.88666534423828,33.62673568725586,714600,94,70.0,,0.7,65.8,0.6199989318847656,0.017616942892593412
202,2019-02-20,2,0.01780672268907563,0.0,SF,36.33333206176758,36.59999847412109,36.08666610717773,36.58666610717773,35.265342712402344,436200,85,70.0,,0.7,59.49999999999999,0.7866668701171804,0.02196575506617293
203,2019-02-22,1,0.009403361344537814,-0.47192071731949037,SF,36.6533317565918,37.38666534423828,36.459999084472656,37.17333221435547,35.83081817626953,811500,88,70.0,,0.7,61.6,0.7866668701171946,0.021493631227154975
204,2019-02-26,1,0.009403361344537814,0.0,SF,36.913333892822266,37.473331451416016,36.61333465576172,36.68000030517578,35.35529708862305,743100,87,70.0,,0.7,60.9,0.08666610717773438,0.0023181020928118024
205,2019-02-27,2,0.01780672268907563,0.893655049151028,SF,36.65999984741211,36.84000015258789,36.20000076293945,36.69333267211914,35.36815643310547,599100,86,70.0,,0.7,60.2,-0.633331298828125,-0.016900853868550114
206,2019-03-01,1,0.009403361344537814,-0.47192071731949037,SF,36.67333221435547,37.08666610717773,36.54666519165039,36.93999862670898,35.703216552734375,436350,85,74.0,False,0.74,62.9,0.24666595458983664,0.006695601345498625
207,2019-03-04,1,0.009403361344537814,-0.6412311638345625,SF,37.01333236694336,37.16666793823242,36.29333114624024,36.58666610717773,35.36171340942383,596550,81,74.0,,0.74,59.94,0.0800018310546946,0.0021571588781665874
208,2019-03-05,1,0.009403361344537814,0.0,SF,36.560001373291016,36.86000061035156,36.2599983215332,36.80666732788086,35.574344635009766,397650,79,74.0,,0.74,58.46,-0.3066673278808594,-0.008251138584457252
209,2019-03-06,2,0.01780672268907563,0.893655049151028,SF,36.7599983215332,36.97999954223633,35.900001525878906,35.9466667175293,34.743133544921875,567600,85,74.0,,0.74,62.9,0.11999893188476562,0.0032555325528418333
210,2019-03-07,2,0.01780672268907563,0.0,SF,35.88666534423828,35.88666534423828,35.073333740234375,35.33333206176758,34.15034103393555,692100,80,74.0,,0.74,59.2,-1.0933341979980469,-0.02956555466555122
211,2019-03-12,1,0.009403361344537814,-0.47192071731949037,SF,36.04666519165039,36.11333465576172,35.893333435058594,35.9466667175293,34.743133544921875,288750,78,74.0,,0.74,57.72,0.2266693115234375,0.006316254501474106
212,2019-03-15,1,0.009403361344537814,0.0,SF,36.84000015258789,37.21333312988281,36.83333206176758,37.106666564941406,35.864295959472656,1306950,83,74.0,,0.74,61.42,1.0999984741210938,0.030459620652771635
213,2019-03-18,1,0.009403361344537814,0.0,SF,37.19333267211914,37.77333450317383,37.19333267211914,37.61333465576172,36.35399627685547,719850,82,74.0,,0.74,60.68,0.5600013732910156,0.015048406745412635
214,2019-03-19,2,0.01780672268907563,0.893655049151028,SF,37.913333892822266,37.9466667175293,36.5,36.64666748046875,35.41970443725586,741600,86,74.0,,0.74,63.64,0.17333221435546875,0.00458874538441667
215,2019-03-20,1,0.009403361344537814,-0.47192071731949037,SF,36.526668548583984,36.66666793823242,35.720001220703125,35.779998779296875,34.5820426940918,563850,85,74.0,,0.74,62.9,-1.279998779296875,-0.033731520842793405
216,2019-03-21,2,0.01780672268907563,0.893655049151028,SF,35.47999954223633,36.119998931884766,35.31999969482422,35.746665954589844,34.54983139038086,608550,84,74.0,,0.74,62.16,-0.5466690063476562,-0.014909154201536934
217,2019-03-22,1,0.009403361344537814,-0.47192071731949037,SF,34.97999954223633,35.51333236694336,33.90666580200195,34.28666687011719,33.13871383666992,1083600,85,74.0,,0.74,62.9,-0.6066665649414062,-0.01679586331343641
218,2019-03-27,2,0.01780672268907563,0.893655049151028,SF,34.619998931884766,34.72666549682617,34.106666564941406,34.400001525878906,33.248252868652344,618900,91,74.0,,0.74,67.34,-0.7866668701171875,-0.022151311005931817
219,2019-03-28,1,0.009403361344537814,-0.47192071731949037,SF,34.2400016784668,35.106666564941406,34.2400016784668,35.099998474121094,33.9248161315918,638550,93,74.0,,0.74,68.82,0.3800010681152344,0.010942630473690818
220,2019-03-29,2,0.01780672268907563,0.893655049151028,SF,35.43333435058594,35.77333450317383,35.060001373291016,35.17333221435547,33.99569320678711,754650,90,74.0,,0.74,66.6,0.6666679382324219,0.018989781812499773
221,2019-04-01,1,0.009403361344537814,-0.47192071731949037,SF,35.63999938964844,36.53333282470703,35.400001525878906,36.50666809082031,35.28438949584961,768150,72,76.0,False,0.76,54.72,0.7599983215332031,0.021244827525535026
222,2019-04-02,4,0.03461344537815126,2.6809651474530836,SF,36.5533332824707,36.77999877929688,36.21333312988281,36.53333282470703,35.31016540527344,765000,88,76.0,,0.76,66.88,0.24666595458985086,0.006751805420364798
223,2019-04-03,2,0.01780672268907563,-0.48555474629764506,SF,36.7599983215332,37.30666732788086,36.73333358764648,37.15999984741211,35.91584396362305,1122450,83,76.0,,0.76,63.08,0.5266685485839773,0.014319428114838217
224,2019-04-05,2,0.01780672268907563,0.0,SF,37.959999084472656,38.46666717529297,37.79999923706055,38.426666259765625,37.14010620117188,585900,88,76.0,,0.76,66.88,1.1599998474121094,0.031093633671887666
225,2019-04-10,1,0.009403361344537814,-0.47192071731949037,SF,38.20000076293945,38.686668395996094,38.06666564941406,38.380001068115234,37.09499740600586,627750,78,76.0,,0.76,59.28,0.220001220703125,0.005719269093435564
226,2019-04-11,2,0.01780672268907563,0.893655049151028,SF,38.64666748046875,38.8466682434082,38.27333450317383,38.526668548583984,37.236759185791016,793800,69,76.0,,0.76,52.44,0.15999984741210938,0.0041357877027392576
227,2019-04-12,3,0.026210084033613447,0.47192071731949037,SF,39.5533332824707,39.5533332824707,38.74666595458984,39.15999984741211,37.848880767822266,502050,79,76.0,,0.76,60.04,0.7066650390625,0.018191136357811333
228,2019-04-15,1,0.009403361344537814,0.0,SF,39.02000045776367,39.2400016784668,38.75333404541016,38.91999816894531,37.61691284179688,287550,69,76.0,,0.76,52.44,-0.31333160400390625,-0.007921749647905596
229,2019-04-16,1,0.009403361344537814,0.0,SF,39.16666793823242,39.5533332824707,38.95333480834961,39.54666519165039,38.22261047363281,640350,70,76.0,,0.76,53.2,0.31333160400390625,0.007985004857322675
230,2019-04-17,1,0.009403361344537814,0.0,SF,39.52000045776367,39.68000030517578,39.186668395996094,39.393333435058594,38.074405670166016,571350,77,76.0,,0.76,58.52,0.12666702270507812,0.0032024361082410024
231,2019-04-18,1,0.009403361344537814,0.0,SF,39.2599983215332,39.606666564941406,39.01333236694336,39.41999816894531,38.10017776489258,328350,81,76.0,,0.76,61.56,-0.073333740234375,-0.0018481285199186681
232,2019-04-22,11,0.09343697478991597,1.699441612041758,SF,39.23333358764648,39.37333297729492,38.5,38.706668853759766,37.41072845458984,439350,72,76.0,,0.76,54.72,-0.23333358764648438,-0.005891270533052717
233,2019-04-23,2,0.01780672268907563,-0.8094253080312978,SF,38.75333404541016,39.540000915527344,38.619998931884766,39.43333435058594,38.113067626953125,646800,73,76.0,,0.76,55.48,0.16666793823242188,0.004233015740083168
234,2019-04-24,1,0.009403361344537814,-0.47192071731949037,SF,39.17333221435547,39.58000183105469,38.8466682434082,39.15999984741211,37.848880767822266,627600,81,76.0,,0.76,61.56,0.04000091552734375,0.0010116569196041425
235,2019-04-25,1,0.009403361344537814,0.0,SF,39.133331298828125,39.21333312988281,38.46666717529297,38.96666717529297,37.66202163696289,774000,70,76.0,,0.76,53.2,-0.366668701171875,-0.009263988989616112
236,2019-04-26,3,0.026210084033613447,1.787310098302056,SF,38.96666717529297,39.060001373291016,38.573333740234375,39.0,37.69423294067383,549600,78,76.0,,0.76,59.28,-0.15333175659179688,-0.003910194425042368
237,2019-04-30,1,0.009403361344537814,-0.6412311638345625,SF,39.380001068115234,39.95333480834961,38.573333740234375,39.77999877929688,38.448123931884766,1252950,81,76.0,,0.76,61.56,0.8933334350585938,0.02287079886457577
238,2019-05-01,1,0.009403361344537814,0.0,SF,39.77999877929688,39.93333435058594,38.973331451416016,38.98666763305664,37.68135833740234,1008300,83,76.0,False,0.76,63.08,-0.020000457763671875,-0.0005005954536614343
239,2019-05-03,1,0.009403361344537814,0.0,SF,39.02000045776367,39.93333435058594,39.02000045776367,39.79333114624024,38.46101379394531,619200,81,76.0,,0.76,61.56,0.0,0.0
240,2019-05-07,9,0.07663025210084033,7.149240393208222,SF,39.20000076293945,39.43999862670898,38.58666610717773,39.04666519165039,37.73934555053711,697050,79,76.0,,0.76,60.04,-0.49333572387696023,-0.01235398275400268
241,2019-05-10,13,0.1102436974789916,0.43864458822239283,SF,39.21333312988281,39.72666549682617,38.73333358764648,39.63999938964844,38.31281661987305,1211550,82,76.0,,0.76,62.32,0.2866668701171946,0.007268430022790762
242,2019-05-13,2,0.01780672268907563,0.893655049151028,SF,38.4466667175293,38.81333160400391,37.5,37.686668395996094,36.42488479614258,791700,79,76.0,,0.76,60.04,-0.9133338928222585,-0.022990449397149337
243,2019-05-14,3,0.026210084033613447,0.47192071731949037,SF,37.73333358764648,38.526668548583984,37.73333358764648,38.08666610717773,36.81148910522461,815100,81,76.0,,0.76,61.56,-0.286663055419929,-0.007385685370805861
244,2019-05-15,3,0.026210084033613447,0.0,SF,37.84000015258789,38.11333465576172,36.96666717529297,37.8466682434082,36.57952117919922,604050,90,76.0,,0.76,68.4,-0.4133338928222656,-0.010728513738503809
245,2019-05-16,4,0.03461344537815126,0.3206155819172811,SF,38.43999862670898,38.91999816894531,38.19333267211914,38.51333236694336,37.22386932373047,539400,83,76.0,,0.76,63.08,0.8066635131835938,0.021164863176348803
246,2019-05-20,2,0.01780672268907563,-0.6537015852263441,SF,37.79333114624024,38.5,37.71333312988281,38.37333297729492,37.08855438232422,393750,82,76.0,,0.76,62.32,-0.4199981689453125,-0.010791320367543933
247,2019-05-22,2,0.01780672268907563,0.0,SF,38.473331451416016,38.58666610717773,38.08666610717773,38.12666702270508,36.85014343261719,338250,88,76.0,,0.76,66.88,0.08666610717772727,0.0022510677189020445
248,2019-05-23,1,0.009403361344537814,-0.47192071731949037,SF,37.70000076293945,37.99333190917969,37.09999847412109,37.22666549682617,35.980281829833984,593550,87,76.0,,0.76,66.12,-0.5933341979980398,-0.01537666395821824
249,2019-05-29,1,0.009403361344537814,0.0,SF,36.37333297729492,36.900001525878906,36.15999984741211,36.75333404541016,35.52279281616211,631050,84,76.0,,0.76,63.84,-1.0933303833007812,-0.028776901849890568
250,2019-06-04,1,0.009403361344537814,-0.47192071731949037,SF,36.45333480834961,37.77333450317383,36.43333435058594,37.65999984741211,36.49866485595703,628650,73,79.0,,0.79,57.67,0.8733329772949219,0.023667559381601366
251,2019-06-05,3,0.026210084033613447,1.787310098302056,SF,37.46666717529297,37.80666732788086,36.97999954223633,37.67333221435547,36.51159286499024,456900,74,79.0,,0.79,58.46,0.03333282470703125,0.0008824432670679894
252,2019-06-06,2,0.01780672268907563,-0.32061558191728123,SF,37.59333419799805,38.18000030517578,37.4466667175293,37.9466667175293,36.7764892578125,558450,77,79.0,,0.79,60.830000000000005,0.3733329772949219,0.009874792032240398
253,2019-06-11,1,0.009403361344537814,-0.47192071731949037,SF,38.80666732788086,39.08666610717773,38.25333404541016,38.64666748046875,37.45490264892578,711150,78,79.0,,0.79,61.620000000000005,0.906665802001946,0.023747139726424615
254,2019-06-20,5,0.04301680672268908,1.415762151958471,SF,37.7400016784668,37.880001068115234,37.09333419799805,37.5533332824707,36.39529037475586,690150,76,79.0,,0.79,60.040000000000006,-1.206665039062493,-0.03087152625792522
255,2019-06-21,3,0.026210084033613447,-0.3907013088493847,SF,37.31999969482422,37.7599983215332,37.24666595458984,37.45333480834961,36.29837417602539,1090650,77,79.0,,0.79,60.830000000000005,-0.12000274658203125,-0.003167971045360929
256,2019-06-25,4,0.03461344537815126,2.6809651474530836,SF,37.15999984741211,37.48666763305664,36.66666793823242,37.11333465576172,35.96885299682617,769050,77,79.0,,0.79,60.830000000000005,-0.2733306884765625,-0.0072386308428592505
257,2019-06-26,4,0.03461344537815126,0.0,SF,37.31333160400391,37.65999984741211,37.026668548583984,37.0533332824707,35.91070938110352,547200,79,79.0,,0.79,62.41,0.17333221435546875,0.004623836294336714
