,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MS_unscaled,MS_monthly,isPartial,scale,MS,Stock_Price_Change,Stock_Price_Change_Percent
246,2018-05-14,1,0.0015995203836930455,0.0,MS,55.34999847412109,55.63999938964844,55.11000061035156,55.220001220703125,46.57672882080078,5816000,89,92.0,,0.92,81.88000000000001,0.09999847412109375,0.001800476637967341
247,2018-05-15,2,0.002199040767386091,0.37481259370314834,MS,55.040000915527344,55.41999816894531,54.5,54.84999847412109,46.26464080810547,7523400,86,92.0,,0.92,79.12,-0.220001220703125,-0.0039540119179809485
248,2018-05-16,2,0.002199040767386091,0.0,MS,54.540000915527344,55.16999816894531,54.5,54.970001220703125,46.3658561706543,4517700,85,92.0,,0.92,78.2,-0.25,-0.004511007005772338
249,2018-05-17,2,0.002199040767386091,0.0,MS,54.88999938964844,55.150001525878906,54.34000015258789,54.869998931884766,46.2815055847168,4576800,90,92.0,,0.92,82.8,-0.01999664306640625,-0.00036245502501508486
250,2018-05-18,1,0.0015995203836930455,-0.2726281352235551,MS,54.560001373291016,54.93000030517578,53.869998931884766,53.91999816894531,45.48020935058594,6702400,93,92.0,,0.92,85.56,-0.220001220703125,-0.0039891426041011036
251,2018-05-22,1,0.0015995203836930455,0.0,MS,54.459999084472656,55.400001525878906,54.45000076293945,54.880001068115234,46.289947509765625,5930400,91,92.0,,0.92,83.72,0.470001220703125,0.008556366613725164
252,2018-05-25,1,0.0015995203836930455,0.0,MS,53.65999984741211,53.83000183105469,52.720001220703125,53.0099983215332,44.71264266967773,10152800,84,92.0,,0.92,77.28,-1.5699996948242188,-0.028339343891368496
253,2018-05-29,3,0.002798561151079137,0.7496251874062969,MS,52.18000030517578,52.31999969482422,49.5099983215332,49.959999084472656,42.140045166015625,26605100,88,92.0,,0.92,80.96000000000001,-1.5100021362304688,-0.028051311255192002
254,2018-05-31,58,0.03577218225419664,11.782347900599827,MS,50.70000076293945,50.77999877929688,49.900001525878906,50.13999938964844,42.2918701171875,15150400,87,92.0,,0.92,80.04,-1.5400009155273366,-0.02943426843482344
255,2018-06-01,19,0.012390887290167865,-0.6536166789568949,MS,50.93000030517578,51.470001220703125,50.869998931884766,51.209999084472656,43.19438934326172,10003900,86,97.0,False,0.97,83.42,0.6900024414062429,0.0135880751869486
256,2018-06-04,8,0.005796163069544364,0.0,MS,51.56999969482422,51.72999954223633,51.43000030517578,51.54999923706055,43.48116683959961,5523800,91,97.0,,0.97,88.27,0.2599983215332031,0.005051453572311626
257,2018-06-05,6,0.004597122302158274,-0.2068680182043855,MS,51.27000045776367,51.5,50.66999816894531,50.77999877929688,42.83169174194336,9136000,91,97.0,,0.97,88.27,-0.22999954223632812,-0.004446153958469257
258,2018-06-06,14,0.009393285371702639,1.0432968179447055,MS,50.91999816894531,52.08000183105469,50.880001068115234,51.90999984741211,43.78482818603516,7945800,92,97.0,,0.97,89.24,0.5800018310546875,0.011262171476789984
259,2018-06-07,6,0.004597122302158274,-0.5105948429920858,MS,52.2599983215332,52.720001220703125,51.86000061035156,52.13999938964844,43.97882461547852,8477600,88,97.0,,0.97,85.36,0.6399993896484375,0.012288774330780017
260,2018-06-08,4,0.003398081534772182,-0.2608242044861764,MS,52.11000061035156,52.18000030517578,51.56999969482422,51.90999984741211,43.78482818603516,6412900,84,97.0,,0.97,81.48,-0.5400009155273438,-0.010242809237934636
261,2018-06-11,1,0.0015995203836930455,0.0,MS,52.20000076293945,52.43999862670898,51.77000045776367,51.77999877929688,43.67516708374024,6810400,100,97.0,,0.97,97.0,0.259998321533196,0.004982719816262859
262,2018-06-12,6,0.004597122302158274,1.8740629685157422,MS,51.880001068115234,52.119998931884766,50.95000076293945,51.31999969482422,43.28717041015625,8953300,92,97.0,,0.97,89.24,-0.31999969482421164,-0.006102206392149423
263,2018-06-13,13,0.008793764988009593,0.9128847157016173,MS,51.47999954223633,52.36000061035156,51.27000045776367,51.59999847412109,43.523345947265625,7981400,95,97.0,,0.97,92.15,0.24000167846679688,0.0046047905484505325
264,2018-06-14,2,0.002199040767386091,-0.7499318243796018,MS,51.709999084472656,51.720001220703125,51.09999847412109,51.310001373291016,43.27873992919922,8620700,89,97.0,,0.97,86.33,-0.6399993896484375,-0.012223059247289392
265,2018-06-18,7,0.005196642685851319,0.856898029134533,MS,50.709999084472656,50.93999862670898,50.45000076293945,50.77000045776367,42.82326126098633,7493900,92,97.0,,0.97,89.24,-0.7800025939941477,-0.01508125629513557
266,2018-06-20,10,0.006995203836930456,0.3461005999077065,MS,50.130001068115234,50.38999938964844,49.83000183105469,49.88999938964844,42.08100128173828,6570800,96,97.0,,0.97,93.12,-0.5499992370605398,-0.010797001411228191
267,2018-06-21,12,0.008194244604316548,0.17140898183064812,MS,49.65999984741211,50.119998931884766,48.97999954223633,49.790000915527344,41.99666213989258,11018400,91,97.0,,0.97,88.27,-0.2700004577636719,-0.005358215142569289
268,2018-06-22,8,0.005796163069544364,-0.29265437518290915,MS,49.97999954223633,50.540000915527344,48.79999923706055,48.88999938964844,41.23752212524414,12896400,96,97.0,,0.97,93.12,0.4200019836425781,0.008379928024607075
269,2018-06-25,3,0.002798561151079137,-0.17642907551164422,MS,48.650001525878906,48.790000915527344,47.459999084472656,47.93000030517578,40.42779159545898,14684200,98,97.0,,0.97,95.06,-1.75,-0.03462603815391596
270,2018-06-26,5,0.003997601918465227,0.42844901456726636,MS,47.93999862670898,48.04999923706055,47.11000061035156,47.790000915527344,40.3097038269043,12097800,95,97.0,,0.97,92.15,-0.7400016784667969,-0.01516707654398286
271,2018-06-27,2,0.002199040767386091,-0.44991001799640074,MS,47.93999862670898,48.5,47.18999862670898,47.18999862670898,39.80361175537109,11635900,88,97.0,,0.97,85.36,0.4500007629394531,0.009365260563674926
272,2018-06-28,4,0.003398081534772182,0.5452562704471102,MS,47.25,48.54999923706055,47.220001220703125,48.290000915527344,40.7314453125,14183300,88,97.0,,0.97,85.36,0.049999237060546875,0.0010309121043412528
273,2018-06-29,11,0.007594724220623501,1.2350035285815104,MS,48.97999954223633,49.27000045776367,47.380001068115234,47.400001525878906,39.98074722290039,13592200,88,97.0,,0.97,85.36,0.720001220703125,0.01483009746689179
274,2018-07-03,7,0.005196642685851319,2.2488755622188905,MS,47.869998931884766,47.88999938964844,46.93999862670898,47.02000045776367,39.66023254394531,5037800,92,98.0,,0.98,90.16,-1.3800010681152344,-0.028008951802186988
275,2018-07-06,2,0.002199040767386091,0.37481259370314834,MS,46.52999877929688,47.290000915527344,46.27999877929688,47.09000015258789,39.71927261352539,7269300,96,98.0,,0.98,94.08,-0.5999984741210938,-0.012528679928335618
276,2018-07-09,3,0.002798561151079137,0.7496251874062969,MS,47.290000915527344,48.5,47.290000915527344,48.40999984741211,40.83266067504883,9412500,99,98.0,,0.98,97.02,1.2099990844726562,0.025586784966108223
277,2018-07-10,1,0.0015995203836930455,-0.4284490145672665,MS,48.43000030517578,48.650001525878906,47.9900016784668,48.09999847412109,40.57118225097656,9238800,90,98.0,,0.98,88.2,0.15000152587890625,0.00309281496657543
278,2018-07-11,3,0.002798561151079137,0.7496251874062969,MS,47.63999938964844,48.06999969482422,47.59000015258789,47.75,40.27595901489258,6089500,94,98.0,,0.98,92.12,-0.5800018310546875,-0.011921928321958264
279,2018-07-12,3,0.002798561151079137,0.0,MS,48.0,48.27000045776367,47.79999923706055,48.02000045776367,40.50369644165039,7774700,98,98.0,,0.98,96.04,0.20000076293945312,0.004160615024114245
280,2018-07-13,3,0.002798561151079137,0.0,MS,48.08000183105469,48.400001525878906,47.47999954223633,48.08000183105469,40.55430603027344,9747600,92,98.0,,0.98,90.16,0.13000106811523438,0.002693206274754223
281,2018-07-17,1,0.0015995203836930455,0.0,MS,49.0,49.45000076293945,48.4900016784668,49.18000030517578,41.48213577270508,11138300,93,98.0,,0.98,91.14,1.0499992370605469,0.021694198428880762
282,2018-07-18,5,0.003997601918465227,1.4992503748125934,MS,50.75,51.5,50.04999923706055,50.560001373291016,42.64613723754883,18407300,91,98.0,,0.98,89.17999999999999,2.049999237060547,0.041456000109850955
283,2018-07-19,5,0.003997601918465227,0.0,MS,50.5,50.970001220703125,49.77999877929688,49.84999847412109,42.04726409912109,11363600,96,98.0,,0.98,94.08,-0.529998779296875,-0.01029123843294899
284,2018-07-20,7,0.005196642685851319,0.29994001199760056,MS,49.650001525878906,50.59000015258789,49.59000015258789,50.27000045776367,42.40152740478516,8910000,95,98.0,,0.98,93.1,-0.3800010681152344,-0.007455386678721254
285,2018-07-23,5,0.003997601918465227,1.4992503748125934,MS,50.27000045776367,51.0,50.25,50.7400016784668,42.79795837402344,7728900,98,98.0,,0.98,96.04,0.4099998474121094,0.008104365411652159
286,2018-07-24,2,0.002199040767386091,-0.44991001799640074,MS,50.97999954223633,51.52999877929688,50.84000015258789,50.97999954223633,43.00039291381836,7254900,97,98.0,,0.98,95.06,0.5299987792968821,0.010392132927389941
287,2018-07-26,4,0.003398081534772182,0.5452562704471102,MS,51.220001220703125,51.36000061035156,50.91999816894531,50.9900016784668,43.00883102416992,5524900,96,98.0,,0.98,94.08,-0.1699981689453196,-0.0032990136420034677
288,2018-07-27,3,0.002798561151079137,-0.17642907551164422,MS,51.09000015258789,51.29999923706055,50.72999954223633,51.04999923706055,43.05942916870117,7252100,91,98.0,,0.98,89.17999999999999,-0.060001373291015625,-0.0011682510237144283
289,2018-07-30,3,0.002798561151079137,0.2726281352235551,MS,50.880001068115234,51.310001373291016,50.43000030517578,50.900001525878906,43.18671417236328,10123700,99,98.0,,0.98,97.02,0.01000213623046875,0.00019497341869834095
290,2018-07-31,4,0.003398081534772182,0.21422450728363307,MS,50.959999084472656,51.02000045776367,50.220001220703125,50.560001373291016,42.89822769165039,9714900,100,98.0,,0.98,98.0,-0.29000091552734375,-0.005651937395548368
291,2018-08-01,6,0.004597122302158274,0.35285815102328866,MS,50.93999862670898,51.18000030517578,50.040000915527344,50.18000030517578,42.57581329345703,9194600,88,93.0,False,0.93,81.84,0.15999984741210938,0.003136022069317068
292,2018-08-02,1,0.0015995203836930455,-0.6520605112154407,MS,49.810001373291016,50.02999877929688,49.25,49.810001373291016,42.26187896728516,7882500,88,93.0,,0.93,81.84,-1.1500015258788991,-0.022469744412303205
293,2018-08-03,3,0.002798561151079137,0.7496251874062969,MS,49.970001220703125,50.15999984741211,49.72999954223633,49.90999984741211,42.34672927856445,5426100,90,93.0,,0.93,83.7,0.13000106811522727,0.002598462348334607
294,2018-08-06,2,0.002199040767386091,0.37481259370314834,MS,49.88999938964844,50.119998931884766,49.56999969482422,49.9900016784668,42.41460037231445,5086900,100,93.0,,0.93,93.0,-0.04000091552734375,-0.0007974664204352111
295,2018-08-07,4,0.003398081534772182,0.5452562704471102,MS,50.150001525878906,50.84000015258789,50.09999847412109,50.130001068115234,42.533390045166016,5632300,90,93.0,,0.93,83.7,0.720001220703125,0.014365547407166446
296,2018-08-08,8,0.005796163069544364,0.7057163020465773,MS,50.130001068115234,50.380001068115234,49.959999084472656,50.119998931884766,42.524898529052734,5884100,90,93.0,,0.93,83.7,-0.45999908447265625,-0.009047975670575248
297,2018-08-09,37,0.023182254196642688,2.9995862639635917,MS,50.09999847412109,50.25,49.40999984741211,49.43999862670898,41.94795227050781,7583400,87,93.0,,0.93,80.91000000000001,-0.13000106811523438,-0.0025804101897392018
298,2018-08-10,8,0.005796163069544364,-0.7499741388227992,MS,48.880001068115234,48.88999938964844,48.13999938964844,48.38999938964844,41.05706787109375,14321600,90,93.0,,0.93,83.7,-1.3600006103515625,-0.027064688763215217
299,2018-08-13,2,0.002199040767386091,0.0,MS,48.34000015258789,48.47999954223633,47.27999877929688,47.34999847412109,40.17465972900391,11445900,94,93.0,,0.93,87.42,-0.4099998474121094,-0.00838617002517128
300,2018-08-14,6,0.004597122302158274,1.0905125408942205,MS,47.5,48.040000915527344,47.400001525878906,47.86000061035156,40.60737991333008,8695500,90,93.0,,0.93,83.7,-0.4399986267089844,-0.009075879349496496
301,2018-08-15,9,0.00639568345323741,0.39123630672926457,MS,47.2599983215332,47.59000015258789,47.02000045776367,47.45000076293945,40.2595100402832,9496100,86,93.0,,0.93,79.98,-0.4500007629394531,-0.009367209707816793
302,2018-08-16,4,0.003398081534772182,-0.46869141357330335,MS,47.83000183105469,48.59000015258789,47.79999923706055,48.29999923706055,40.9807014465332,8264500,84,93.0,,0.93,78.12,1.0,0.021012817751496105
303,2018-08-20,2,0.002199040767386091,0.37481259370314834,MS,48.33000183105469,48.59000015258789,48.150001525878906,48.290000915527344,40.97222137451172,7898200,88,93.0,,0.93,81.84,0.0,0.0
304,2018-08-21,4,0.003398081534772182,0.5452562704471102,MS,48.119998931884766,48.93999862670898,48.0099983215332,48.540000915527344,41.18434143066406,9632000,85,93.0,,0.93,79.05,0.34999847412108664,0.007203096789915264
305,2018-08-27,3,0.002798561151079137,-0.17642907551164422,MS,48.47999954223633,50.09999847412109,48.41999816894531,49.88999938964844,42.32975769042969,13317400,85,93.0,,0.93,79.05,1.1599998474121094,0.023702490395637987
306,2018-08-28,3,0.002798561151079137,0.0,MS,50.04999923706055,50.43000030517578,49.880001068115234,50.0,42.423095703125,7419100,81,93.0,,0.93,75.33,0.3300018310546946,0.0065868630959171615
307,2018-08-29,4,0.003398081534772182,0.21422450728363307,MS,50.0,50.18999862670898,49.58000183105469,49.95000076293945,42.380672454833984,7856700,81,93.0,,0.93,75.33,-0.24000167846680398,-0.0047591052352655705
308,2018-08-30,4,0.003398081534772182,0.0,MS,49.77000045776367,49.88999938964844,49.20000076293945,49.29999923706055,41.82917022705078,11399900,83,93.0,,0.93,77.19,-0.29999923706053977,-0.005977271274538176
309,2018-08-31,2,0.002199040767386091,-0.35285815102328866,MS,49.09000015258789,49.09000015258789,48.56999969482422,48.83000183105469,41.430397033691406,7698400,84,93.0,,0.93,78.12,-0.7999992370605469,-0.016035262514485726
310,2018-09-04,3,0.002798561151079137,0.0,MS,48.86000061035156,48.90999984741211,48.18000030517578,48.709999084472656,41.328575134277344,8548700,95,88.0,,0.88,83.6,-0.18000030517578125,-0.0036667407744200853
311,2018-09-05,1,0.0015995203836930455,-0.4284490145672665,MS,48.650001525878906,49.04999923706055,48.5099983215332,48.720001220703125,41.337059020996094,5527500,100,88.0,,0.88,88.0,0.1399993896484375,0.002862387856986448
312,2018-09-06,6,0.004597122302158274,1.8740629685157422,MS,48.54999923706055,48.81999969482422,47.68000030517578,47.93000030517578,40.666770935058594,7990500,86,88.0,,0.88,75.68,-0.22999954223632812,-0.004689083502830038
313,2018-09-07,4,0.003398081534772182,-0.2608242044861764,MS,48.02000045776367,48.400001525878906,47.880001068115234,48.220001220703125,40.91282272338867,7285200,82,88.0,,0.88,72.16,-0.4199981689453125,-0.008602994091985616
314,2018-09-10,1,0.0015995203836930455,-0.5292872265349329,MS,48.369998931884766,48.470001220703125,47.90999984741211,47.93999862670898,40.675254821777344,4925000,90,88.0,,0.88,79.2,0.06999969482421875,0.0014462746408550053
315,2018-09-11,2,0.002199040767386091,0.37481259370314834,MS,47.709999084472656,48.040000915527344,47.38999938964844,47.86000061035156,40.60737991333008,5011700,85,88.0,,0.88,74.8,-0.43000030517578125,-0.008871472959487203
316,2018-09-12,2,0.002199040767386091,0.0,MS,47.790000915527344,48.09999847412109,47.2599983215332,47.47999954223633,40.28495788574219,6231800,83,88.0,,0.88,73.04,0.059997558593742895,0.0012489083565847547
317,2018-09-13,1,0.0015995203836930455,-0.2726281352235551,MS,47.72999954223633,48.09999847412109,47.5,47.720001220703125,40.48859405517578,8380100,83,88.0,,0.88,73.04,0.0,0.0
318,2018-09-18,5,0.003997601918465227,1.4992503748125934,MS,47.86000061035156,48.040000915527344,47.54999923706055,47.84999847412109,40.59888458251953,7082500,87,88.0,,0.88,76.56,-0.059997558593742895,-0.0012473505300841792
319,2018-09-19,2,0.002199040767386091,-0.44991001799640074,MS,47.880001068115234,49.36000061035156,47.880001068115234,49.09999847412109,41.65947341918945,12489100,90,88.0,,0.88,79.2,1.3199996948242188,0.027477095538471774
320,2018-09-21,7,0.005196642685851319,1.3631406761177756,MS,49.93000030517578,49.970001220703125,49.150001525878906,49.40999984741211,41.92249298095703,21450400,83,88.0,,0.88,73.04,0.6100006103515625,0.012358196977486191
321,2018-09-24,2,0.002199040767386091,0.0,MS,49.369998931884766,49.45000076293945,48.47999954223633,48.560001373291016,41.2013053894043,7917600,90,88.0,,0.88,79.2,-0.5200004577636719,-0.010406252652806258
322,2018-09-25,1,0.0015995203836930455,-0.2726281352235551,MS,48.70000076293945,49.18999862670898,48.25,48.27999877929688,40.96373748779297,9007500,84,88.0,,0.88,73.92,-0.26000213623047586,-0.005257879316866165
323,2018-09-26,2,0.002199040767386091,0.37481259370314834,MS,48.36000061035156,48.4900016784668,47.540000915527344,47.70000076293945,40.47163391113281,8443100,82,88.0,,0.88,72.16,-0.6999969482421804,-0.014230473018596479
324,2018-09-27,5,0.003997601918465227,0.8178844056706651,MS,47.83000183105469,48.15999984741211,47.54999923706055,47.77000045776367,40.5310173034668,12204900,82,88.0,,0.88,72.16,-0.3300018310546875,-0.006805564438683742
325,2018-09-28,1,0.0015995203836930455,-0.5998800239952009,MS,47.41999816894531,47.54999923706055,46.400001525878906,46.56999969482422,39.51287078857422,14187300,82,88.0,,0.88,72.16,-0.6100006103515625,-0.012666125670354189
326,2018-10-01,1,0.0015995203836930455,0.0,MS,46.91999816894531,47.310001373291016,46.52000045776367,46.630001068115234,39.56377410888672,9710100,95,89.0,False,0.89,84.55,-0.23999786376953125,-0.005047273766988325
327,2018-10-03,1,0.0015995203836930455,0.0,MS,47.16999816894531,47.72999954223633,46.97999954223633,47.11000061035156,39.97103500366211,8985300,92,89.0,,0.89,81.88,0.4199981689453125,0.008877576765035311
328,2018-10-04,1,0.0015995203836930455,0.0,MS,47.380001068115234,47.93000030517578,46.970001220703125,47.27000045776367,40.10678482055664,7722200,89,89.0,,0.89,79.21000000000001,0.20000076293945312,0.0041902527730484085
329,2018-10-05,2,0.002199040767386091,0.37481259370314834,MS,47.380001068115234,47.52999877929688,46.5,46.75,39.66559219360352,7938900,91,89.0,,0.89,80.99,-0.40000152587889914,-0.008345535642229174
330,2018-10-08,2,0.002199040767386091,0.37481259370314834,MS,46.5099983215332,47.220001220703125,46.29999923706055,47.02000045776367,39.89467239379883,7054500,90,89.0,,0.89,80.1,-0.3099975585937571,-0.006522145309391103
331,2018-10-09,3,0.002798561151079137,0.2726281352235551,MS,46.70000076293945,46.810001373291016,45.93999862670898,46.15999984741211,39.16498947143555,9999500,96,89.0,,0.89,85.44,-0.4099998474121094,-0.008682758085833076
332,2018-10-10,1,0.0015995203836930455,-0.4284490145672665,MS,46.34000015258789,46.40999984741211,44.52000045776367,44.619998931884766,37.85836410522461,14143800,93,89.0,,0.89,82.77,-0.40000152587890625,-0.008545214999868378
333,2018-10-12,2,0.002199040767386091,0.37481259370314834,MS,44.29999923706055,44.56999969482422,42.880001068115234,43.43000030517578,36.84869384765625,16049300,92,89.0,,0.89,81.88,-1.8400001525878906,-0.03964663130009671
334,2018-10-15,3,0.002798561151079137,0.2726281352235551,MS,43.41999816894531,43.77000045776367,43.06999969482422,43.470001220703125,36.88262939453125,11986800,93,89.0,,0.89,82.77,-0.7999992370605469,-0.017949276251699176
335,2018-10-16,1,0.0015995203836930455,-0.4284490145672665,MS,45.7400016784668,46.20000076293945,44.47999954223633,45.93999862670898,38.978328704833984,24174900,94,89.0,,0.89,83.66,2.4300003051757812,0.055517484116104576
336,2018-10-17,3,0.002798561151079137,0.7496251874062969,MS,45.959999084472656,47.84000015258789,45.52999877929688,47.18999862670898,40.03890228271485,22121900,86,89.0,,0.89,76.54,1.6399993896484375,0.035497821700557264
337,2018-10-18,4,0.003398081534772182,0.21422450728363307,MS,46.90999984741211,47.4900016784668,45.75,46.02999877929688,39.05469131469727,14873900,87,89.0,,0.89,77.43,-0.34999847412109375,-0.0073160215929087835
338,2018-10-19,1,0.0015995203836930455,-0.5292872265349329,MS,46.06999969482422,46.72999954223633,45.63999938964844,46.41999816894531,39.38559341430664,14931200,87,89.0,,0.89,77.43,-0.7600021362304688,-0.01600341354746837
339,2018-10-22,1,0.0015995203836930455,0.0,MS,46.43000030517578,46.720001220703125,45.09000015258789,45.11000061035156,38.274112701416016,11166700,100,89.0,,0.89,89.0,-0.009998321533203125,-0.00021395937580026558
340,2018-10-23,3,0.002798561151079137,0.7496251874062969,MS,44.02000045776367,44.810001373291016,43.310001373291016,44.52000045776367,37.77351379394531,15095300,90,89.0,,0.89,80.1,-1.9099998474121094,-0.040881844980897086
341,2018-10-24,5,0.003997601918465227,0.42844901456726636,MS,44.790000915527344,44.79999923706055,43.33000183105469,43.4900016784668,36.89960479736328,15067400,88,89.0,,0.89,78.32000000000001,-0.01000213623046875,-0.00022321213844977983
342,2018-10-25,2,0.002199040767386091,-0.44991001799640074,MS,43.959999084472656,44.959999084472656,43.95000076293945,44.54999923706055,37.79896926879883,13838500,88,89.0,,0.89,78.32000000000001,0.15999984741210938,0.003571425226269964
343,2018-10-26,2,0.002199040767386091,0.0,MS,43.77000045776367,44.52000045776367,43.25,43.970001220703125,37.306861877441406,12997100,89,89.0,,0.89,79.21000000000001,-0.4399986267089844,-0.009786446522881298
344,2018-10-29,3,0.002798561151079137,0.0,MS,44.59000015258789,45.08000183105469,43.290000915527344,43.95000076293945,37.28989028930664,12869800,92,89.0,,0.89,81.88,0.5600013732910156,0.012578647069473758
345,2018-10-30,1,0.0015995203836930455,-0.4284490145672665,MS,44.0,44.59000015258789,43.560001373291016,44.5,38.01604461669922,14780300,94,89.0,,0.89,83.66,-0.4900016784667969,-0.010869602008961032
346,2018-10-31,3,0.002798561151079137,0.7496251874062969,MS,45.13999938964844,46.34000015258789,45.11000061035156,45.65999984741211,39.00701904296875,16928300,91,89.0,,0.89,80.99,1.75,0.03924646768359419
347,2018-11-01,5,0.003997601918465227,0.42844901456726636,MS,45.81999969482422,46.20000076293945,45.45000076293945,45.88999938964844,39.20351409912109,8679900,94,85.0,False,0.85,79.89999999999999,-0.1399993896484375,-0.0030211348551456574
348,2018-11-07,2,0.002199040767386091,0.37481259370314834,MS,46.18999862670898,46.810001373291016,45.630001068115234,46.61000061035156,39.81859970092773,9951200,82,85.0,,0.85,69.7,0.6100006103515625,0.013203476196495867
349,2018-11-08,1,0.0015995203836930455,-0.2726281352235551,MS,46.33000183105469,46.84999847412109,46.20000076293945,46.43000030517578,39.664833068847656,9484100,83,85.0,,0.85,70.55,0.03999710083007102,0.0008544563054186938
350,2018-11-13,1,0.0015995203836930455,0.0,MS,43.61000061035156,45.130001068115234,43.43000030517578,44.68000030517578,38.16981506347656,12346100,80,85.0,,0.85,68.0,-1.7199974060058523,-0.036712859381541785
351,2018-11-14,1,0.0015995203836930455,0.0,MS,45.09000015258789,46.75,43.04999923706055,43.84999847412109,37.46075820922852,13265200,82,85.0,,0.85,69.7,1.6199989318847656,0.035896275061896965
352,2018-11-15,1,0.0015995203836930455,0.0,MS,43.34999847412109,44.470001220703125,43.09999847412109,44.29999923706055,37.84518814086914,14057400,78,85.0,,0.85,66.3,-2.279998779296875,-0.04877002736463909
353,2018-11-16,1,0.0015995203836930455,0.0,MS,43.9900016784668,44.34000015258789,43.470001220703125,44.130001068115234,37.699954986572266,9775000,78,85.0,,0.85,66.3,-0.13000106811523438,-0.0029233430300584784
354,2018-11-19,2,0.002199040767386091,0.37481259370314834,MS,44.16999816894531,44.790000915527344,44.040000915527344,44.40999984741211,37.93916320800781,9856700,82,85.0,,0.85,69.7,0.4500007629394531,0.010148866968670678
355,2018-11-20,1,0.0015995203836930455,-0.2726281352235551,MS,43.88999938964844,44.0099983215332,42.540000915527344,43.09999847412109,36.82003402709961,16035600,79,85.0,,0.85,67.14999999999999,-0.7800025939941406,-0.017414659032162216
356,2018-11-21,4,0.003398081534772182,1.124437781109445,MS,43.290000915527344,44.22999954223633,43.150001525878906,43.72999954223633,37.35823822021485,7961900,74,85.0,,0.85,62.9,0.220001220703125,0.004998891822167728
357,2018-11-26,2,0.002199040767386091,-0.35285815102328866,MS,43.720001220703125,44.70000076293945,43.720001220703125,44.27999877929688,37.828102111816406,8862900,78,85.0,,0.85,66.3,0.470001220703125,0.010626299470211542
358,2018-11-27,2,0.002199040767386091,0.0,MS,44.02000045776367,44.400001525878906,43.83000183105469,44.04999923706055,37.63160705566406,8035900,84,85.0,,0.85,71.39999999999999,-0.2999992370605469,-0.006711392213426426
359,2018-11-28,1,0.0015995203836930455,-0.2726281352235551,MS,44.290000915527344,45.52999877929688,43.66999816894531,45.310001373291016,38.7080192565918,12380800,100,85.0,,0.85,85.0,1.1299972534179759,0.02545038771585051
360,2018-11-30,1,0.0015995203836930455,0.0,MS,44.380001068115234,44.61000061035156,43.90999984741211,44.38999938964844,37.92206954956055,11282500,82,85.0,,0.85,69.7,-0.9199981689453196,-0.020206417606223548
361,2018-12-04,2,0.002199040767386091,-0.35285815102328866,MS,45.04999923706055,45.16999816894531,42.31999969482422,43.119998931884766,36.83711624145508,18401400,78,82.0,,0.82,63.96,0.55999755859375,0.012553184284507912
362,2018-12-06,1,0.0015995203836930455,-0.2726281352235551,MS,41.650001525878906,42.72999954223633,40.97999954223633,42.61000061035156,36.40143585205078,17552400,76,82.0,,0.82,62.31999999999999,-2.4399986267089844,-0.05401812542880513
363,2018-12-11,2,0.002199040767386091,0.37481259370314834,MS,41.52000045776367,41.880001068115234,40.18000030517578,40.619998931884766,34.70138168334961,13619400,75,82.0,,0.82,61.49999999999999,-0.8499984741210938,-0.01989231180030593
364,2018-12-12,2,0.002199040767386091,0.0,MS,41.11000061035156,41.7599983215332,40.79999923706055,40.810001373291016,34.86369705200195,14207600,79,82.0,,0.82,64.78,-0.12000274658203125,-0.002865395022002337
365,2018-12-13,5,0.003997601918465227,0.8178844056706651,MS,40.880001068115234,41.119998931884766,40.33000183105469,40.59999847412109,34.68429946899414,15964600,78,82.0,,0.82,63.96,-0.6399993896484375,-0.015325656498372697
366,2018-12-14,3,0.002798561151079137,-0.29994001199760034,MS,40.06999969482422,40.93999862670898,39.52999877929688,39.63999938964844,33.86417388916016,17332200,80,82.0,,0.82,65.6,-0.18000030517578836,-0.004377439441911379
367,2018-12-17,3,0.002798561151079137,0.2726281352235551,MS,39.290000915527344,40.65999984741211,39.02000045776367,39.59999847412109,33.83000564575195,15786300,100,82.0,,0.82,82.0,-0.2799987792968679,-0.006839247403252147
368,2018-12-18,1,0.0015995203836930455,-0.4284490145672665,MS,39.95000076293945,40.81999969482422,39.63999938964844,39.88999938964844,34.07775115966797,14538300,84,82.0,,0.82,68.88,0.15999984741210938,0.0039350675851586026
369,2018-12-19,3,0.002798561151079137,0.7496251874062969,MS,39.900001525878906,41.08000183105469,38.84000015258789,39.29999923706055,33.57371520996094,19412300,79,82.0,,0.82,64.78,0.26000213623046875,0.006369479132148026
370,2018-12-21,2,0.002199040767386091,-0.2142245072836333,MS,38.40999984741211,39.720001220703125,37.4900016784668,37.68000030517578,32.18976211547852,21528400,78,82.0,,0.82,63.96,-1.3600006103515625,-0.03310614775395315
371,2018-12-24,2,0.002199040767386091,0.37481259370314834,MS,37.61000061035156,38.0,36.7400016784668,37.0099983215332,31.61738967895508,11444400,72,82.0,,0.82,59.04,-1.720001220703125,-0.043303151254854844
372,2018-12-28,1,0.0015995203836930455,-0.2726281352235551,MS,39.93999862670898,40.0,38.93999862670898,39.369998931884766,33.63352584838867,12854200,82,82.0,,0.82,67.24,2.0,0.05263157894736836
