,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SQQQ_unscaled,SQQQ_monthly,isPartial,scale,SQQQ,Stock_Price_Change,Stock_Price_Change_Percent
297,2020-02-24,66,0.38472093023255816,7.0974057758198725,SQQQ,482.5,491.5,469.0,485.25,484.9738159179688,2804004,38,30.0,,0.3,11.4,51.75,0.11768050028425248
298,2020-02-25,53,0.3091395348837209,-0.19645771625460928,SQQQ,473.25,529.0,468.25,524.25,523.9515991210938,3546668,60,30.0,,0.3,18.0,37.5,0.07629704984740582
299,2020-02-26,46,0.26844186046511626,-0.13164823591363883,SQQQ,516.0,528.5,489.0,516.75,516.4558715820312,3010152,43,30.0,,0.3,12.9,-0.5,-0.000945179584120992
300,2020-02-27,81,0.47193023255813954,0.7580351728320196,SQQQ,556.25,595.75,532.25,594.0,593.6619262695312,4241588,71,30.0,,0.3,21.3,67.25,0.12724692526017023
301,2020-02-28,113,0.6579767441860465,0.39422460947124605,SQQQ,653.25,660.0,581.75,585.0,584.6670532226562,5041752,100,30.0,,0.3,30.0,64.25,0.10784725136382711
302,2020-03-02,42,0.2451860465116279,0.31082929255253,SQQQ,567.75,592.5,501.0,501.75,501.4644165039063,3036680,29,100.0,,1.0,29.0,-67.5,-0.10227272727272729
303,2020-03-03,65,0.37890697674418605,0.5453855638812484,SQQQ,498.25,564.25,480.5,552.0,551.685791015625,3464492,28,100.0,,1.0,28.0,-28.25,-0.04767932489451476
304,2020-03-04,50,0.29169767441860467,-0.23016019149327926,SQQQ,521.0,536.25,482.75,483.25,482.9749450683594,2559736,33,100.0,,1.0,33.0,-28.0,-0.04962339388568893
305,2020-03-05,46,0.26844186046511626,-0.07972574344255778,SQQQ,520.5,536.75,495.0,526.0,525.7006225585938,2263220,28,100.0,,1.0,28.0,0.5,0.0009324009324009896
306,2020-03-06,69,0.4021627906976744,0.49813739928961276,SQQQ,579.25,591.75,545.25,552.25,551.9356689453125,3216820,41,100.0,,1.0,41.0,55.0,0.10246856078248712
307,2020-03-09,111,0.6463488372093024,2.351380682503316,SQQQ,668.75,675.75,608.25,666.5,666.1206665039062,2615808,62,100.0,,1.0,62.0,84.0,0.1419518377693283
308,2020-03-10,49,0.28588372093023257,-0.5576943834778542,SQQQ,592.25,668.5,562.5,562.5,562.1798706054688,2915768,42,100.0,,1.0,42.0,-7.25,-0.01072881982981877
309,2020-03-11,68,0.3963488372093023,0.3863987635239565,SQQQ,601.25,654.0,588.25,632.0,631.6402587890625,2395380,54,100.0,,1.0,54.0,-14.5,-0.02169035153328347
310,2020-03-12,130,0.7568139534883721,0.909464296191985,SQQQ,757.5,810.75,677.5,806.75,806.2908325195312,3432560,100,100.0,,1.0,100.0,156.75,0.2396788990825689
311,2020-03-13,88,0.5126279069767442,-0.3226500322650032,SQQQ,675.75,795.0,575.0,578.0,577.6710205078125,3850120,79,100.0,,1.0,79.0,-15.75,-0.01942645698427381
312,2020-03-16,172,1.001,2.3000843364256687,SQQQ,750.0,786.5,654.0,767.25,766.8132934570312,3380296,97,100.0,,1.0,97.0,-8.5,-0.010691823899371067
313,2020-03-17,115,0.6696046511627907,-0.3310642845526566,SQQQ,714.75,789.75,593.25,627.0,626.6431274414062,4177248,56,100.0,,1.0,56.0,3.25,0.004132231404958775
314,2020-03-18,85,0.4951860465116279,-0.2604799777723752,SQQQ,731.5,775.0,652.75,673.5,673.1166381835938,3404704,77,100.0,,1.0,77.0,-14.75,-0.018676796454574207
315,2020-03-19,46,0.26844186046511626,-0.45789696144272773,SQQQ,683.25,733.0,595.5,665.0,664.6215209960938,4155220,68,100.0,,1.0,68.0,-42.0,-0.05419354838709678
316,2020-03-20,43,0.251,-0.06497444338560154,SQQQ,618.0,744.0,606.25,733.0,732.5828247070312,4163728,56,100.0,,1.0,56.0,11.0,0.01500682128240105
317,2020-03-23,43,0.251,2.2775584573337384,SQQQ,730.25,806.25,690.0,737.0,736.5805053710938,4039388,67,100.0,,1.0,67.0,62.25,0.08366935483870974
318,2020-03-24,47,0.27425581395348836,0.09265264523302141,SQQQ,624.0,642.25,570.25,571.0,570.6749877929688,4362904,63,100.0,,1.0,63.0,-164.0,-0.20341085271317827
319,2020-03-25,57,0.3323953488372093,0.21199016365640633,SQQQ,560.75,600.75,514.0,579.0,579.0,4215316,63,100.0,,1.0,63.0,-41.5,-0.06461658232775402
320,2020-03-26,41,0.23937209302325582,-0.2798572727908766,SQQQ,563.5,566.0,480.25,486.75,486.75,4478360,68,100.0,,1.0,68.0,-34.75,-0.05784436121514769
321,2020-03-27,40,0.23355813953488372,-0.024288351306713363,SQQQ,522.25,539.0,496.0,533.75,533.75,3315760,68,100.0,,1.0,68.0,-27.0,-0.04770318021201414
322,2020-03-30,35,0.20448837209302326,3.904071388733965,SQQQ,519.0,525.5,472.75,476.0,476.0,3485972,53,100.0,,1.0,53.0,-13.5,-0.02504638218923938
323,2020-03-31,25,0.14634883720930233,-0.28431707039690657,SQQQ,479.0,496.5,452.0,486.5,486.5,3693172,53,100.0,,1.0,53.0,-29.0,-0.05518553758325406
324,2020-04-01,24,0.14053488372093023,-0.03972668043858263,SQQQ,530.0,560.75,508.5,548.75,548.75,3573404,100,63.0,False,0.63,63.0,64.25,0.12940584088620333
325,2020-04-02,12,0.07076744186046512,-0.4964421644878372,SQQQ,556.5,562.0,515.25,516.25,516.25,4075908,60,63.0,,0.63,37.8,1.25,0.0022291573785109264
326,2020-04-03,18,0.10565116279069768,0.4929346040092015,SQQQ,521.0,555.5,507.75,536.5,536.5,3168496,52,63.0,,0.63,32.76,-6.5,-0.011565836298932375
327,2020-04-06,24,0.14053488372093023,6.620428751576292,SQQQ,477.25,487.0,413.75,423.75,423.75,3613964,51,63.0,,0.63,32.13,-68.5,-0.12331233123312335
328,2020-04-07,22,0.12890697674418605,-0.08274036074797286,SQQQ,385.5,424.5,383.0,422.5,422.5,4153360,68,63.0,,0.63,42.84,-62.5,-0.12833675564681724
329,2020-04-08,12,0.07076744186046512,-0.45101930362619524,SQQQ,410.25,422.5,391.25,395.75,395.75,3350348,61,63.0,,0.63,38.43,-2.0,-0.004711425206124886
330,2020-04-09,39,0.22774418604651162,2.2182057180414065,SQQQ,385.5,404.5,379.5,393.75,393.75,3977948,64,63.0,,0.63,40.32,-18.0,-0.04260355029585794
331,2020-04-13,18,0.10565116279069768,2.51353441608662,SQQQ,398.5,405.75,378.25,380.5,380.5,2854916,46,63.0,,0.63,28.98,1.25,0.0030902348578492056
332,2020-04-14,21,0.12309302325581395,0.16508914813999542,SQQQ,357.5,361.5,328.0,330.75,330.75,3283336,57,63.0,,0.63,35.910000000000004,-44.25,-0.10905730129390023
333,2020-04-15,34,0.19867441860465115,0.6140185150198374,SQQQ,346.75,353.25,333.75,341.75,341.75,2628496,51,63.0,,0.63,32.13,-8.25,-0.022821576763485507
334,2020-04-16,17,0.09983720930232558,-0.4974833196769285,SQQQ,330.75,341.25,318.25,323.25,323.25,3599264,40,63.0,,0.63,25.2,-12.0,-0.03397027600849256
335,2020-04-17,15,0.0882093023255814,-0.11646866992778937,SQQQ,310.75,329.0,308.75,315.25,315.25,2871464,39,63.0,,0.63,24.57,-12.25,-0.03589743589743588
336,2020-04-20,14,0.08239534883720931,0.734214390602056,SQQQ,323.0,326.0,311.75,325.5,325.5,2153928,44,63.0,,0.63,27.72,-3.0,-0.00911854103343468
337,2020-04-21,17,0.09983720930232558,0.21168501270110052,SQQQ,335.0,367.25,332.75,361.25,361.25,3664384,49,63.0,,0.63,30.87,41.25,0.12653374233128845
338,2020-04-22,17,0.09983720930232558,0.0,SQQQ,338.75,343.75,322.25,328.75,328.75,2101244,37,63.0,,0.63,23.31,-23.5,-0.06398910823689585
339,2020-04-23,13,0.0765813953488372,-0.23293733985557885,SQQQ,325.0,333.5,313.0,331.25,331.25,2620016,35,63.0,,0.63,22.05,-10.25,-0.029818181818181855
340,2020-04-24,10,0.05913953488372093,-0.22775584573337382,SQQQ,329.25,336.0,313.75,315.0,315.0,2403828,30,63.0,,0.63,18.9,2.5,0.007496251874062887
341,2020-04-27,10,0.05913953488372093,0.41829336307863896,SQQQ,305.25,312.5,303.0,308.75,308.75,1840928,30,63.0,,0.63,18.9,-23.5,-0.06994047619047616
342,2020-04-28,16,0.09402325581395349,0.5898545025560362,SQQQ,300.5,326.5,300.25,325.0,325.0,2613196,35,63.0,,0.63,22.05,14.0,0.04479999999999995
343,2020-04-29,4,0.024255813953488373,-0.7420232500618353,SQQQ,303.75,308.5,286.25,291.5,291.5,2723928,44,63.0,,0.63,27.72,-18.0,-0.05513016845329255
344,2020-04-30,12,0.07076744186046512,1.9175455417066156,SQQQ,286.75,297.25,286.5,289.5,289.5,2236272,51,63.0,,0.63,32.13,-11.25,-0.0364667747163695
345,2020-05-01,21,0.12309302325581395,0.7394019060138022,SQQQ,308.25,319.75,299.75,315.5,315.5,2588048,100,38.0,False,0.38,38.0,22.5,0.07569386038687975
346,2020-05-04,10,0.05913953488372093,-0.1643115346697338,SQQQ,320.5,322.75,303.25,304.25,304.25,1756036,56,38.0,,0.38,21.28,3.0,0.009382329945269774
347,2020-05-05,7,0.041697674418604655,-0.294927251278018,SQQQ,295.0,297.5,283.5,294.0,294.0,2038456,56,38.0,,0.38,21.28,-25.25,-0.0782339271882262
348,2020-05-06,4,0.024255813953488373,-0.4182933630786392,SQQQ,287.25,292.25,280.25,288.5,288.5,2297364,51,38.0,,0.38,19.38,-5.25,-0.01764705882352946
349,2020-05-07,8,0.047511627906976744,0.9587727708533078,SQQQ,277.5,283.0,273.75,277.25,277.25,2368024,56,38.0,,0.38,21.28,-9.25,-0.031650983746792094
350,2020-05-08,6,0.03588372093023256,-0.24473813020068524,SQQQ,270.75,275.0,265.25,266.0,266.0,2094940,61,38.0,,0.38,23.18,-8.0,-0.028268551236749095
351,2020-05-11,3,0.01844186046511628,-0.3866976024748646,SQQQ,270.75,271.75,255.0,259.25,259.25,2228116,47,38.0,,0.38,17.86,-3.25,-0.011818181818181839
352,2020-05-12,14,0.08239534883720931,3.4678436317780585,SQQQ,256.75,275.0,254.5,274.75,274.75,2629396,69,38.0,,0.38,26.22,3.25,0.011959521619135272
353,2020-05-13,24,0.14053488372093023,0.7056167090036691,SQQQ,273.0,295.0,265.75,285.0,285.0,4383424,69,38.0,,0.38,26.22,20.0,0.07272727272727275
354,2020-05-14,8,0.047511627906976744,-0.6619228859837829,SQQQ,290.25,298.5,275.5,275.5,275.5,3194648,53,38.0,,0.38,20.14,3.5,0.011864406779660941
355,2020-05-15,12,0.07076744186046512,0.4894762604013705,SQQQ,287.0,288.75,270.0,270.0,270.0,2981532,49,38.0,,0.38,18.62,-9.75,-0.03266331658291455
356,2020-05-18,11,0.06495348837209303,8.532423208191126,SQQQ,259.5,262.25,251.25,255.0,255.0,2336180,38,38.0,,0.38,14.44,-26.5,-0.09177489177489173
357,2020-05-19,11,0.06495348837209303,0.0,SQQQ,254.5,257.5,247.0,257.25,257.25,2303968,61,38.0,,0.38,23.18,-4.75,-0.018112488083889433
358,2020-05-20,16,0.09402325581395349,0.447547440028643,SQQQ,248.0,248.0,240.25,241.5,241.5,2281460,55,38.0,,0.38,20.9,-9.5,-0.03689320388349515
359,2020-05-21,14,0.08239534883720931,-0.12367054167697245,SQQQ,241.25,251.0,239.25,249.0,249.0,2649664,58,38.0,,0.38,22.04,3.0,0.012096774193548487
360,2020-05-22,10,0.05913953488372093,-0.28224668360146776,SQQQ,251.0,254.0,246.0,246.75,246.75,1749480,37,38.0,,0.38,14.06,3.0,0.01195219123505975
361,2020-05-26,21,0.12309302325581395,5.6746532156368215,SQQQ,235.0,249.75,234.25,248.0,248.0,2012156,49,38.0,,0.38,18.62,-4.25,-0.0167322834645669
362,2020-05-27,27,0.1579767441860465,0.2833931607783866,SQQQ,250.25,265.5,244.25,244.5,244.5,3297484,33,38.0,,0.38,12.54,15.75,0.06306306306306309
363,2020-05-28,22,0.12890697674418605,-0.18401295451199762,SQQQ,248.25,248.75,234.5,245.75,245.75,2973872,33,38.0,,0.38,12.54,-16.75,-0.0630885122410546
364,2020-05-29,14,0.08239534883720931,-0.36081544290095613,SQQQ,244.25,249.5,234.0,235.75,235.75,3388584,34,38.0,,0.38,12.92,0.75,0.0030150753768845018
365,2020-06-01,8,0.047511627906976744,0.9587727708533078,SQQQ,238.0,239.0,231.5,232.5,232.5,1576772,40,41.0,False,0.41,16.4,-10.5,-0.04208416833667339
366,2020-06-02,6,0.03588372093023256,-0.24473813020068524,SQQQ,231.75,238.75,227.75,228.25,228.25,2161200,36,41.0,,0.41,14.76,-0.25,-0.0010460251046024993
367,2020-06-03,1,0.006813953488372093,-0.8101101749837978,SQQQ,226.25,228.75,222.5,224.25,224.25,1939044,33,41.0,,0.41,13.53,-10.0,-0.041884816753926746
368,2020-06-04,28,0.16379069767441862,23.037542662116042,SQQQ,226.0,233.5,221.75,229.5,229.5,2108448,47,41.0,,0.41,19.27,4.75,0.02076502732240426
369,2020-06-05,15,0.0882093023255814,-0.4614510861848644,SQQQ,226.75,227.75,214.0,216.0,216.0,2931988,27,41.0,,0.41,11.07,-5.75,-0.024625267665952855
370,2020-06-08,14,0.08239534883720931,1.7401392111368912,SQQQ,216.5,220.5,210.5,210.75,210.75,1780952,45,41.0,,0.41,18.45,-7.25,-0.03183315038419321
371,2020-06-09,11,0.06495348837209303,-0.21168501270110074,SQQQ,213.25,213.75,203.75,206.0,206.0,2235576,43,41.0,,0.41,17.63,-6.75,-0.030612244897959218
372,2020-06-10,14,0.08239534883720931,0.2685284640171859,SQQQ,201.75,203.25,194.75,198.25,198.25,2952852,53,41.0,,0.41,21.73,-10.5,-0.0491228070175439
373,2020-06-11,46,0.26844186046511626,2.2579734688117408,SQQQ,208.25,228.5,205.0,228.0,228.0,4739188,100,41.0,,0.41,41.0,25.25,0.12423124231242322
374,2020-06-12,36,0.21030232558139536,-0.21658147795200544,SQQQ,213.25,235.0,209.5,222.75,222.75,5282712,74,41.0,,0.41,30.34,6.5,0.02844638949671774
375,2020-06-15,23,0.13472093023255813,0.5272871078302133,SQQQ,232.5,235.25,212.5,214.5,214.5,3625460,44,41.0,,0.41,18.04,0.25,0.0010638297872340718
376,2020-06-16,10,0.05913953488372093,-0.5610219230105299,SQQQ,200.75,213.75,199.25,203.75,203.75,3802572,40,41.0,,0.41,16.4,-21.5,-0.09139213602550478
377,2020-06-17,12,0.07076744186046512,0.19661816751867867,SQQQ,199.75,204.0,196.75,201.5,201.5,2479356,32,41.0,,0.41,13.12,-9.75,-0.04561403508771933
378,2020-06-18,8,0.047511627906976744,-0.3286230693394676,SQQQ,202.5,204.5,199.25,199.75,199.75,1806480,41,41.0,,0.41,16.81,0.5,0.002450980392156854
379,2020-06-19,13,0.0765813953488372,0.6118453255017131,SQQQ,193.75,204.5,193.0,200.0,200.0,2804620,42,41.0,,0.41,17.22,0.0,0.0
380,2020-06-22,5,0.030069767441860466,0.239693192713327,SQQQ,200.25,201.0,192.5,193.0,193.0,2217608,42,41.0,,0.41,17.22,-3.5,-0.017114914425427896
381,2020-06-23,17,0.09983720930232558,2.320185614849188,SQQQ,188.75,190.25,182.5,188.0,188.0,3026392,46,41.0,,0.41,18.86,-10.75,-0.05348258706467657
382,2020-06-24,16,0.09402325581395349,-0.05823433496389463,SQQQ,190.0,203.0,186.75,199.0,199.0,4996796,80,41.0,,0.41,32.8,12.75,0.06701708278580809
383,2020-06-25,8,0.047511627906976744,-0.4946821667078902,SQQQ,199.25,205.75,193.0,193.5,193.5,3362236,52,41.0,,0.41,21.32,2.75,0.013546798029556717
384,2020-06-26,12,0.07076744186046512,0.4894762604013705,SQQQ,194.5,208.75,194.0,207.5,207.5,3965080,60,41.0,,0.41,24.6,3.0,0.014580801944106936
385,2020-06-29,12,0.07076744186046512,0.3270824247710422,SQQQ,208.0,215.0,200.75,201.25,201.25,3214720,43,41.0,,0.41,17.63,6.25,0.029940119760478945
386,2020-06-30,8,0.047511627906976744,-0.3286230693394676,SQQQ,201.0,201.5,187.5,189.0,189.0,2836952,42,41.0,,0.41,17.22,-13.5,-0.06279069767441858
387,2020-07-01,5,0.030069767441860466,-0.36710719530102787,SQQQ,188.75,190.0,179.75,182.25,182.25,3364280,51,43.0,False,0.43,21.93,-11.5,-0.05707196029776673
388,2020-07-02,6,0.03588372093023256,0.19334880123743226,SQQQ,177.0,179.5,174.0,178.5,178.5,3063432,56,43.0,,0.43,24.08,-10.5,-0.05526315789473679
389,2020-07-06,18,0.10565116279069768,14.505119453924916,SQQQ,171.75,171.75,164.0,165.5,165.5,3552968,76,43.0,,0.43,32.68,-7.75,-0.04317548746518107
390,2020-07-07,6,0.03588372093023256,-0.6603565925599824,SQQQ,166.25,169.25,160.5,168.75,168.75,3798100,73,43.0,,0.43,31.39,-2.5,-0.01455604075691408
391,2020-07-08,6,0.03588372093023256,0.0,SQQQ,166.0,169.0,162.0,162.0,162.0,3144232,45,43.0,,0.43,19.35,-0.25,-0.001477104874446078
392,2020-07-09,21,0.12309302325581395,2.430330524951393,SQQQ,158.75,166.5,156.5,158.0,158.0,4603680,64,43.0,,0.43,27.52,-2.5,-0.014792899408283988
393,2020-07-10,19,0.11146511627906977,-0.0944643869261288,SQQQ,158.25,163.25,154.25,154.5,154.5,3310508,76,43.0,,0.43,32.68,-3.25,-0.019519519519519468
394,2020-07-13,63,0.36727906976744185,4.654493376297887,SQQQ,149.5,165.75,144.5,164.0,164.0,6749768,75,43.0,,0.43,32.25,2.5,0.015313935681470214
395,2020-07-14,48,0.28006976744186046,-0.2374469701766605,SQQQ,168.75,175.25,159.75,160.5,160.5,8366672,75,43.0,,0.43,32.25,9.5,0.05731523378582204
396,2020-07-15,26,0.1521627906976744,-0.4566968363364611,SQQQ,158.25,166.0,156.25,159.5,159.5,4218064,48,43.0,,0.43,20.64,-9.25,-0.05278174037089867
397,2020-07-16,31,0.18123255813953487,0.19104386367109893,SQQQ,165.0,169.25,161.75,163.0,163.0,3914144,62,43.0,,0.43,26.66,3.25,0.01957831325301207
398,2020-07-17,16,0.09402325581395349,-0.48120107789041444,SQQQ,161.75,166.75,160.5,162.75,162.75,2869320,67,43.0,,0.43,28.81,-2.5,-0.01477104874446089
399,2020-07-20,25,0.14634883720930233,1.744439598778892,SQQQ,161.0,163.5,147.25,148.5,148.5,3960064,68,43.0,,0.43,29.24,-3.25,-0.019490254872563728
400,2020-07-21,34,0.19867441860465115,0.3575401239472429,SQQQ,145.75,154.5,145.75,153.0,153.0,4031884,67,43.0,,0.43,28.81,-9.0,-0.05504587155963303
401,2020-07-22,29,0.1696046511627907,-0.14631862343439073,SQQQ,152.25,155.75,149.75,151.25,151.25,2975200,40,43.0,,0.43,17.2,1.25,0.008090614886731462
402,2020-07-23,38,0.22193023255813954,0.3085150143973674,SQQQ,152.25,166.0,151.0,163.25,163.25,5511680,68,43.0,,0.43,29.24,10.25,0.0658105939004816
403,2020-07-24,46,0.26844186046511626,0.20957770093262074,SQQQ,171.0,176.0,165.25,168.0,168.0,6776312,100,43.0,,0.43,43.0,10.0,0.06024096385542177
404,2020-07-27,15,0.0882093023255814,-0.06183527083848628,SQQQ,164.75,166.25,158.25,158.75,158.75,3280760,34,43.0,,0.43,14.62,-9.75,-0.05539772727272729
405,2020-07-28,31,0.18123255813953487,1.054574215660427,SQQQ,160.5,165.5,159.25,164.75,164.75,2784592,61,43.0,,0.43,26.23,-0.75,-0.004511278195488688
406,2020-07-29,29,0.1696046511627907,-0.06416014371872192,SQQQ,162.0,163.0,157.5,159.0,159.0,2565924,61,43.0,,0.43,26.23,-2.5,-0.015105740181268867
407,2020-07-30,44,0.2568139534883721,0.514191690662279,SQQQ,163.25,165.25,155.75,156.5,156.5,4247728,65,43.0,,0.43,27.95,2.25,0.013803680981595123
408,2020-07-31,24,0.14053488372093023,-0.4527755139002083,SQQQ,148.25,157.25,148.0,148.25,148.25,4552656,69,43.0,,0.43,29.67,-8.0,-0.04841149773071107
409,2020-08-03,19,0.11146511627906977,3.5953978906999042,SQQQ,144.75,145.0,141.0,142.5,142.5,3363212,34,34.0,,0.34,11.56,-12.25,-0.07790143084260737
410,2020-08-04,15,0.0882093023255814,-0.20863759649488833,SQQQ,143.5,144.5,140.5,140.5,140.5,2718548,43,34.0,,0.34,14.62,-0.5,-0.0034482758620689724
411,2020-08-05,18,0.10565116279069768,0.19773266543633006,SQQQ,140.0,141.5,139.0,139.75,139.75,2196472,32,34.0,,0.34,10.88,-3.0,-0.02076124567474047
412,2020-08-06,15,0.0882093023255814,-0.16508914813999565,SQQQ,140.25,141.0,133.5,134.0,134.0,3757660,45,34.0,,0.34,15.3,-0.5,-0.0035335689045936647
413,2020-08-07,17,0.09983720930232558,0.13182177695755337,SQQQ,135.0,142.0,133.75,138.5,138.5,4694900,51,34.0,,0.34,17.34,1.0,0.007092198581560183
414,2020-08-10,8,0.047511627906976744,0.3240440699935192,SQQQ,138.25,146.25,138.0,140.5,140.5,4145872,35,34.0,,0.34,11.9,4.25,0.029929577464788748
415,2020-08-11,21,0.12309302325581395,1.5907978463044543,SQQQ,142.5,149.5,140.25,148.5,148.5,4162524,34,34.0,,0.34,11.56,3.25,0.022222222222222143
416,2020-08-12,10,0.05913953488372093,-0.5195541280937086,SQQQ,144.75,145.0,135.5,137.0,137.0,4248680,40,34.0,,0.34,13.6,-4.5,-0.030100334448160515
417,2020-08-13,13,0.0765813953488372,0.2949272512780181,SQQQ,136.25,137.75,132.75,136.25,136.25,3976552,40,34.0,,0.34,13.6,-7.25,-0.050000000000000044
418,2020-08-14,7,0.041697674418604655,-0.4555116914667475,SQQQ,135.5,139.0,135.0,137.0,137.0,2797224,32,34.0,,0.34,10.88,1.25,0.00907441016333932
419,2020-08-17,9,0.05332558139534884,6.825938566552901,SQQQ,134.0,134.5,131.5,132.0,132.0,2146160,37,34.0,,0.34,12.58,-4.5,-0.03237410071942448
420,2020-08-18,30,0.1754186046511628,2.289576973397296,SQQQ,130.4499969482422,132.60000610351562,127.5,128.25,128.25,4637880,100,34.0,,0.34,34.0,-1.899993896484375,-0.014126348672746314
421,2020-08-19,9,0.05332558139534884,-0.6960095452737638,SQQQ,128.25,131.39999389648438,126.6999969482422,130.8000030517578,130.8000030517578,6552900,53,34.0,,0.34,18.02,-1.20001220703125,-0.009049865398154222
422,2020-08-20,12,0.07076744186046512,0.3270824247710422,SQQQ,131.9499969482422,132.5,124.5999984741211,125.3000030517578,125.3000030517578,6683780,40,34.0,,0.34,13.6,1.100006103515625,0.008371431922456596
423,2020-08-21,7,0.041697674418604655,-0.41077883667433446,SQQQ,125.1500015258789,125.9499969482422,122.0999984741211,122.6999969482422,122.6999969482422,6620720,38,34.0,,0.34,12.920000000000002,-6.550003051757798,-0.04943398529628529
424,2020-08-24,21,0.12309302325581395,0.7394019060138022,SQQQ,118.4499969482422,123.5,117.3000030517578,120.3499984741211,120.3499984741211,7445400,37,34.0,,0.34,12.58,-2.4499969482422017,-0.01945213979837568
425,2020-08-25,6,0.03588372093023256,-0.7084829019459664,SQQQ,121.4000015258789,122.0,117.5,117.5500030517578,117.5500030517578,5845360,25,34.0,,0.34,8.5,-1.5,-0.012145748987854255
426,2020-08-26,16,0.09402325581395349,1.6202203499675956,SQQQ,116.0500030517578,116.1999969482422,109.8000030517578,110.0,110.0,9684840,40,34.0,,0.34,13.6,-5.800003051757798,-0.04754100862096555
427,2020-08-27,6,0.03588372093023256,-0.6183527083848628,SQQQ,108.75,113.6999969482422,107.8499984741211,111.0999984741211,111.0999984741211,12690380,31,34.0,,0.34,10.54,-2.5,-0.021514630513403077
428,2020-08-28,12,0.07076744186046512,0.9721322099805574,SQQQ,109.6500015258789,111.1500015258789,108.5999984741211,109.25,109.25,7181760,30,34.0,,0.34,10.2,-2.5499954223632955,-0.02242740097454965
429,2020-08-31,11,0.06495348837209303,1.6778523489932886,SQQQ,108.6999969482422,109.1999969482422,104.5999984741211,106.75,106.75,9774260,22,34.0,,0.34,7.48,-1.9500045776367045,-0.01754390059259414
430,2020-09-01,13,0.0765813953488372,0.1790189760114571,SQQQ,103.8000030517578,105.6500015258789,101.0999984741211,101.1999969482422,101.1999969482422,9693260,22,56.0,False,0.56,12.32,-3.5499954223632955,-0.03250911649792354
431,2020-09-02,10,0.05913953488372093,-0.22775584573337382,SQQQ,97.8499984741211,104.3000030517578,97.75,98.3000030517578,98.3000030517578,15658900,37,56.0,,0.56,20.72,-1.349998474121108,-0.012778026073103521
432,2020-09-03,85,0.4951860465116279,7.373181281950451,SQQQ,102.6999969482422,116.1999969482422,102.3499984741211,113.4000015258789,113.4000015258789,34570800,86,56.0,,0.56,48.16,11.899993896484403,0.1140938978743764
433,2020-09-04,134,0.7800697674418605,0.575306438735735,SQQQ,115.1500015258789,131.6999969482422,111.3499984741211,117.9000015258789,117.9000015258789,41565340,100,56.0,,0.56,56.00000000000001,15.499999999999986,0.13339070918309925
434,2020-09-08,86,0.501,2.2925263640531868,SQQQ,131.85000610351562,135.0500030517578,124.3499984741211,134.64999389648438,134.64999389648438,24145080,76,56.0,,0.56,42.56,3.350006103515625,0.025436645263037905
435,2020-09-09,46,0.26844186046511626,-0.464187903263241,SQQQ,126.4000015258789,130.10000610351562,119.5999984741211,123.0,123.0,15148120,49,56.0,,0.56,27.44,-4.9499969482421875,-0.03665306802210955
436,2020-09-10,70,0.4079767441860465,0.5197955470848135,SQQQ,118.75,132.5,117.0999984741211,130.0500030517578,130.0500030517578,20127680,55,56.0,,0.56,30.800000000000004,2.399993896484375,0.018447300414227374
437,2020-09-11,57,0.3323953488372093,-0.1852590776948071,SQQQ,127.1999969482422,138.0,126.0,132.8000030517578,132.8000030517578,24116280,60,56.0,,0.56,33.6,5.5,0.04150943396226414
438,2020-09-14,11,0.06495348837209303,-0.08215576733486685,SQQQ,127.0999984741211,129.10000610351562,122.8499984741211,126.0,126.0,14411040,35,56.0,,0.56,19.6,-8.899993896484375,-0.06449270939481433
439,2020-09-15,11,0.06495348837209303,0.0,SQQQ,120.75,123.0,118.5999984741211,120.5,120.5,12759640,39,56.0,,0.56,21.840000000000003,-6.100006103515625,-0.04725023869189038
440,2020-09-16,20,0.11727906976744186,0.8055853920515574,SQQQ,119.5999984741211,126.6999969482422,118.8499984741211,126.4000015258789,126.4000015258789,14432040,41,56.0,,0.56,22.96,3.6999969482422017,0.03008127600196908
441,2020-09-17,39,0.22774418604651162,0.9418996628990679,SQQQ,136.0,137.25,129.35000610351562,132.10000610351562,132.10000610351562,21993920,46,56.0,,0.56,25.76,10.550003051757798,0.08326758726022332
442,2020-09-18,53,0.3091395348837209,0.3573981415296641,SQQQ,130.3000030517578,143.5,129.64999389648438,137.39999389648438,137.39999389648438,23646220,63,56.0,,0.56,35.28,6.25,0.04553734061930781
443,2020-09-21,48,0.28006976744186046,2.399096810612475,SQQQ,143.39999389648438,147.10000610351562,135.4499969482422,135.5500030517578,135.5500030517578,22741660,55,56.0,,0.56,30.800000000000004,3.600006103515625,0.025087150547147274
444,2020-09-22,25,0.14634883720930233,-0.4774557834426637,SQQQ,131.75,137.14999389648438,127.1999969482422,128.10000610351562,128.10000610351562,14775680,48,56.0,,0.56,26.880000000000003,-9.95001220703125,-0.0676411406810502
445,2020-09-23,45,0.2626279069767442,0.794533608771651,SQQQ,128.60000610351562,141.0500030517578,128.3000030517578,140.0,140.0,20021740,61,56.0,,0.56,34.160000000000004,3.9000091552734375,0.02843608697654787
446,2020-09-24,46,0.26844186046511626,0.022137607367395562,SQQQ,143.85000610351562,144.4499969482422,132.5500030517578,137.85000610351562,137.85000610351562,25676300,45,56.0,,0.56,25.200000000000003,3.399993896484375,0.024104883537200417
