,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JAN_unscaled,JAN_monthly,isPartial,scale,JAN,Stock_Price_Change,Stock_Price_Change_Percent
264,2019-09-03,1,0.021527859237536657,0.0,JAN,4.199999809265137,4.539999961853027,4.159999847412109,4.25,4.25,221400,76,14.0,,0.14,10.64,-0.9900002479553223,-0.17902354618348781
265,2019-09-24,1,0.021527859237536657,0.0,JAN,3.7799999713897705,3.829999923706055,3.549999952316284,3.5799999237060547,3.5799999237060547,29600,93,14.0,,0.14,13.02,-0.7100000381469722,-0.15638767491468908
266,2019-10-02,5,0.03325806451612903,0.5448848930663397,JAN,2.799999952316284,2.799999952316284,2.5799999237060547,2.690000057220459,2.690000057220459,24200,81,15.0,,0.15,12.15,-1.029999971389771,-0.26892950180351527
267,2019-10-15,2,0.02446041055718475,-0.2645269376598184,JAN,2.4600000381469727,3.190000057220459,2.4600000381469727,2.940000057220459,2.940000057220459,154100,89,15.0,,0.15,13.35,0.3900001049041748,0.1392857541235133
268,2019-10-17,3,0.027392961876832846,0.1198897014746434,JAN,3.200000047683716,3.200000047683716,2.609999895095825,2.970000028610229,2.970000028610229,23100,90,15.0,,0.15,13.5,0.009999990463256836,0.0031347931924397
269,2019-10-21,1,0.021527859237536657,-0.1198897014746434,JAN,2.559999942779541,2.7300000190734863,2.559999942779541,2.680000066757202,2.680000066757202,11200,86,15.0,,0.15,12.9,-0.4700000286102295,-0.14687500675208853
270,2019-10-24,6,0.03619061583577713,0.6811061163329248,JAN,2.759999990463257,2.7799999713897705,2.619999885559082,2.7300000190734863,2.7300000190734863,8200,100,15.0,,0.15,15.0,0.04999995231628418,0.018315000720495744
271,2019-10-29,24,0.08897653958944282,1.4585527915079814,JAN,2.9100000858306885,3.130000114440918,2.8499999046325684,3.0199999809265137,3.0199999809265137,28800,80,15.0,,0.15,12.0,0.35000014305114746,0.12589933332847347
272,2019-11-06,3,0.027392961876832846,-0.6921327576546588,JAN,2.950000047683716,3.0199999809265137,2.690000057220459,2.789999961853028,2.789999961853028,34500,92,16.0,,0.16,14.72,-0.1100001335144043,-0.03514381133946143
273,2019-11-07,1,0.021527859237536657,-0.2141098383470721,JAN,2.789999961853028,2.789999961853028,2.5799999237060547,2.630000114440918,2.630000114440918,9800,90,16.0,,0.16,14.4,-0.23000001907348588,-0.07615894719407368
274,2019-11-08,4,0.03032551319648094,0.408663669799755,JAN,2.7799999713897705,2.7799999713897705,2.509999990463257,2.509999990463257,2.509999990463257,18900,81,16.0,,0.16,12.96,-0.00999999046325728,-0.003584226021499881
275,2019-11-12,9,0.04498826979472141,0.4835122328594914,JAN,2.609999895095825,2.7300000190734863,2.400000095367432,2.6600000858306885,2.6600000858306885,18200,91,16.0,,0.16,14.56,-0.04999995231628418,-0.017985594543473482
276,2019-11-13,12,0.05378592375366569,0.195554396714686,JAN,2.559999942779541,2.559999942779541,2.5,2.5299999713897705,2.5299999713897705,4800,90,16.0,,0.16,14.4,-0.1700000762939453,-0.062271089782497624
277,2019-11-14,2,0.02446041055718475,-0.5452265416280464,JAN,2.5199999809265137,2.549999952316284,2.490000009536743,2.490000009536743,2.490000009536743,8000,90,16.0,,0.16,14.4,-0.009999990463256836,-0.003906246362021082
278,2019-11-15,6,0.03619061583577713,0.47955880589857336,JAN,2.5799999237060547,2.5799999237060547,2.4100000858306885,2.4100000858306885,2.4100000858306885,22700,75,16.0,,0.16,12.0,0.029999971389770508,0.011764694882648863
279,2019-11-18,1,0.021527859237536657,-0.5214783912391631,JAN,2.400000095367432,2.400000095367432,2.059999942779541,2.3299999237060547,2.3299999237060547,26100,99,16.0,,0.16,15.84,-0.1799998283386226,-0.0697673773881593
280,2019-11-20,1,0.021527859237536657,0.0,JAN,2.309999942779541,2.319999933242798,2.2699999809265137,2.299999952316284,2.299999952316284,8200,88,16.0,,0.16,14.08,-0.08000016212463423,-0.03333339956071402
281,2019-11-22,10,0.0479208211143695,1.2259910093992645,JAN,2.4800000190734863,2.559999942779541,2.240000009536743,2.549999952316284,2.549999952316284,8000,93,16.0,,0.16,14.88,0.24000000953674316,0.10344828294942299
282,2019-11-25,3,0.027392961876832846,-0.4283703567713114,JAN,6.800000190734863,7.199999809265137,3.509999990463257,3.940000057220459,3.940000057220459,12822400,96,16.0,,0.16,15.36,4.639999866485596,1.8124999883584674
283,2019-11-26,15,0.06258357771260997,1.284659030082432,JAN,3.509999990463257,3.7899999618530273,3.450000047683716,3.7799999713897705,3.7799999713897705,411800,90,16.0,,0.16,14.4,-3.4099998474121094,-0.4736111024647581
284,2019-11-27,1,0.021527859237536657,-0.656014244880746,JAN,3.660000085830689,4.449999809265137,3.5999999046325684,3.880000114440918,3.880000114440918,283000,86,16.0,,0.16,13.76,0.6599998474121094,0.17414244170319693
285,2019-12-03,55,0.17988563049853373,7.355946056395586,JAN,3.3499999046325684,3.3499999046325684,2.859999895095825,2.940000057220459,2.940000057220459,74900,32,26.0,,0.26,8.32,-1.0999999046325684,-0.24719100040011466
286,2019-12-04,1,0.021527859237536657,-0.8803247420159437,JAN,2.970000028610229,3.140000104904175,2.930000066757202,3.0,3.0,70100,36,26.0,,0.26,9.36,-0.20999979972839355,-0.0626865091661627
287,2019-12-05,2,0.02446041055718475,0.13622122326658492,JAN,3.0,3.0199999809265137,2.8499999046325684,2.930000066757202,2.930000066757202,35100,38,26.0,,0.26,9.88,-0.12000012397766113,-0.038216598716108385
288,2019-12-06,4,0.03032551319648094,0.2397794029492868,JAN,2.940000057220459,3.0199999809265137,2.869999885559082,2.900000095367432,2.900000095367432,48800,36,26.0,,0.26,9.36,0.0,0.0
289,2019-12-10,5,0.03325806451612903,-0.14991379956524997,JAN,2.7100000381469727,2.8499999046325684,2.630000114440918,2.809999942779541,2.809999942779541,63800,38,26.0,,0.26,9.88,-0.1700000762939453,-0.05629141634689372
290,2019-12-11,1,0.021527859237536657,-0.3527025835464245,JAN,2.8499999046325684,3.1600000858306885,2.809999942779541,3.0199999809265137,3.0199999809265137,76500,39,26.0,,0.26,10.14,0.3100001811981201,0.10877199704260576
291,2019-12-13,3,0.027392961876832846,0.27244244653316985,JAN,2.940000057220459,3.0,2.819999933242798,2.859999895095825,2.859999895095825,42000,39,26.0,,0.26,10.14,-0.16000008583068848,-0.05063293717874329
292,2019-12-16,9,0.04498826979472141,0.6423295150412163,JAN,2.809999942779541,2.900000095367432,2.759999990463257,2.8399999141693115,2.8399999141693115,40400,44,26.0,,0.26,11.44,-0.09999990463256792,-0.03333330154418934
293,2019-12-17,2,0.02446041055718475,-0.4562935923342677,JAN,2.7699999809265137,2.819999933242798,2.690000057220459,2.7699999809265137,2.7699999809265137,25400,45,26.0,,0.26,11.7,-0.08000016212463423,-0.027586261894414932
294,2019-12-18,12,0.05378592375366569,1.1988970147464335,JAN,2.759999990463257,2.799999952316284,2.7300000190734863,2.75,2.75,20500,44,26.0,,0.26,11.44,-0.019999980926513672,-0.0070921919858044635
295,2019-12-19,8,0.04205571847507331,-0.21809061665121865,JAN,2.8499999046325684,2.880000114440918,2.75,2.799999952316284,2.799999952316284,18100,46,26.0,,0.26,11.96,0.08000016212463379,0.028571486959652947
296,2019-12-26,140,0.4291524926686217,16.54477880350078,JAN,2.8299999237060547,3.150000095367432,2.809999942779541,2.9600000381469727,2.9600000381469727,143400,55,26.0,,0.26,14.3,0.2699999809265141,0.09374998965197201
297,2019-12-27,4,0.03032551319648094,-0.9293362762315414,JAN,2.970000028610229,2.990000009536743,2.7799999713897705,2.930000066757202,2.930000066757202,27000,59,26.0,,0.26,15.34,-0.16000008583068892,-0.05079367650369093
298,2019-12-30,5,0.03325806451612903,0.35966910442392996,JAN,2.940000057220459,2.940000057220459,2.799999952316284,2.869999885559082,2.869999885559082,13800,87,26.0,,0.26,22.62,-0.04999995231628418,-0.016722392025687927
299,2019-12-31,8,0.04205571847507331,0.2645269376598183,JAN,2.940000057220459,2.9600000381469727,2.809999942779541,2.9600000381469727,2.9600000381469727,29600,100,26.0,,0.26,26.0,0.019999980926513672,0.006802714468455484
300,2020-01-02,3,0.027392961876832846,-0.34865072170699385,JAN,2.880000114440918,3.390000104904175,2.819999933242798,3.0299999713897705,3.0299999713897705,102800,92,79.0,,0.79,72.68,0.43000006675720215,0.14527029095120958
301,2020-01-03,13,0.05671847507331378,1.0705491917353602,JAN,3.049999952316284,3.200000047683716,2.9600000381469727,3.0999999046325684,3.0999999046325684,36300,83,79.0,,0.79,65.57000000000001,-0.19000005722045898,-0.05604721278491809
302,2020-01-07,4,0.03032551319648094,0.0,JAN,2.970000028610229,3.180000066757202,2.970000028610229,3.130000114440918,3.130000114440918,15700,84,79.0,,0.79,66.36,-0.019999980926513672,-0.006249993946403354
303,2020-01-08,7,0.03912316715542522,0.2901073397156948,JAN,3.180000066757202,3.180000066757202,3.0,3.009999990463257,3.009999990463257,31300,83,79.0,,0.79,65.57000000000001,0.0,0.0
304,2020-01-09,2,0.02446041055718475,-0.37478449891312493,JAN,3.049999952316284,3.0799999237060547,2.900000095367432,2.990000009536743,2.990000009536743,30100,83,79.0,,0.79,65.57000000000001,-0.10000014305114746,-0.03144658520498789
305,2020-01-10,11,0.050853372434017594,1.0790073132717897,JAN,2.890000104904175,3.0199999809265137,2.819999933242798,2.950000047683716,2.950000047683716,10300,84,79.0,,0.79,66.36,-0.059999942779541016,-0.01948050138499524
306,2020-01-13,5,0.03325806451612903,0.35966910442392996,JAN,2.970000028610229,3.0299999713897705,2.900000095367432,3.009999990463257,3.009999990463257,12300,80,79.0,,0.79,63.2,0.009999990463256836,0.0033112551411966784
307,2020-01-14,2,0.02446041055718475,-0.2645269376598184,JAN,2.9600000381469727,3.009999990463257,2.8499999046325684,3.0,3.0,8200,77,79.0,,0.79,60.830000000000005,-0.019999980926513672,-0.006600653833452097
308,2020-01-15,-3,0.009797653958944282,-0.5994485073732166,JAN,2.890000104904175,3.25,2.859999895095825,3.190000057220459,3.190000057220459,71700,82,79.0,,0.79,64.78,0.24000000953674316,0.07973422269008235
309,2020-01-16,8,0.04205571847507331,3.2924274169410355,JAN,3.369999885559082,4.869999885559082,3.119999885559082,3.920000076293945,3.920000076293945,1043500,78,79.0,,0.79,61.620000000000005,1.619999885559082,0.49846150324894833
310,2020-01-17,33,0.11536950146627566,1.7432536085349697,JAN,3.740000009536743,3.920000076293945,3.369999885559082,3.700000047683716,3.700000047683716,227900,78,79.0,,0.79,61.620000000000005,-0.9499998092651372,-0.1950718340019172
311,2020-01-21,2,0.02446041055718475,-0.2645269376598184,JAN,3.5299999713897705,3.539999961853028,3.319999933242798,3.490000009536743,3.490000009536743,53100,73,79.0,,0.79,57.67,-0.3800001144409171,-0.0969388028176208
312,2020-01-22,12,0.05378592375366569,1.1988970147464335,JAN,3.490000009536743,3.490000009536743,3.3499999046325684,3.380000114440918,3.380000114440918,13400,69,79.0,,0.79,54.510000000000005,-0.049999952316284624,-0.014124280467537664
313,2020-01-23,4,0.03032551319648094,-0.4361812333024372,JAN,3.569999933242798,4.099999904632568,3.2699999809265137,3.369999885559082,3.369999885559082,367800,75,79.0,,0.79,59.25,0.6099998950958252,0.17478506975041408
314,2020-01-24,8,0.04205571847507331,0.386809786287593,JAN,3.3499999046325684,3.390000104904175,3.0,3.289999961853028,3.289999961853028,107300,71,79.0,,0.79,56.09,-0.7099997997283936,-0.1731706868885945
315,2020-01-27,3,0.027392961876832846,-0.0967024465718983,JAN,3.109999895095825,3.25,3.009999990463257,3.150000095367432,3.150000095367432,34400,62,79.0,,0.79,48.98,-0.1400001049041748,-0.041297964770456
316,2020-01-28,6,0.03619061583577713,0.32116475752060825,JAN,3.400000095367432,3.400000095367432,3.059999942779541,3.1700000762939453,3.1700000762939453,73800,67,79.0,,0.79,52.93,0.15000009536743208,0.04615387549767136
317,2020-01-29,9,0.04498826979472141,0.24309213191799683,JAN,3.2699999809265137,3.2699999809265137,3.0299999713897705,3.1600000858306885,3.1600000858306885,36100,66,79.0,,0.79,52.14,-0.1300001144409184,-0.03823532670426866
318,2020-01-30,45,0.1505601173020528,2.3466527605762337,JAN,3.0799999237060547,3.200000047683716,3.049999952316284,3.109999895095825,3.109999895095825,19800,68,79.0,,0.79,53.72,-0.06999993324279785,-0.02140670753856222
319,2020-01-31,3,0.027392961876832846,-0.8180596404433105,JAN,3.049999952316284,3.0999999046325684,3.0,3.039999961853028,3.039999961853028,29300,63,79.0,,0.79,49.77,-0.10000014305114746,-0.03125004423782163
320,2020-02-03,6,0.03619061583577713,0.6811061163329248,JAN,3.049999952316284,3.220000028610229,3.0,3.220000028610229,3.220000028610229,22200,54,21.0,,0.21,11.34,0.12000012397766069,0.03870971860300232
321,2020-02-04,9,0.04498826979472141,0.24309213191799683,JAN,3.119999885559082,3.3399999141693115,3.0999999046325684,3.319999933242798,3.319999933242798,19400,52,21.0,,0.21,10.92,0.11999988555908248,0.03726704487356014
322,2020-02-05,14,0.05965102639296188,0.32592399452447696,JAN,3.220000028610229,3.319999933242798,3.109999895095825,3.130000114440918,3.130000114440918,4300,46,21.0,,0.21,9.66,-0.019999980926513672,-0.005988018395350125
323,2020-02-06,26,0.094841642228739,0.5899414974681676,JAN,6.380000114440918,6.400000095367432,3.920000076293945,4.119999885559082,4.119999885559082,7779700,45,21.0,,0.21,9.45,3.080000162124634,0.9277109108602466
324,2020-02-10,16,0.06551612903225806,-0.3092050338579512,JAN,3.819999933242798,3.819999933242798,3.440000057220459,3.549999952316284,3.549999952316284,102700,39,21.0,,0.21,8.19,-2.580000162124634,-0.40312501932494316
325,2020-02-11,1,0.021527859237536657,-0.6714113065664026,JAN,3.4100000858306885,3.859999895095825,3.400000095367432,3.509999990463257,3.509999990463257,180800,41,21.0,,0.21,8.61,0.039999961853027344,0.010471194385354599
326,2020-02-12,8,0.04205571847507331,0.9535485628660945,JAN,3.490000009536743,3.700000047683716,3.430000066757202,3.5199999809265137,3.5199999809265137,57200,39,21.0,,0.21,8.19,-0.15999984741210938,-0.04145073879804795
327,2020-02-13,1,0.021527859237536657,-0.48811101038979154,JAN,3.450000047683716,3.759999990463257,3.319999933242798,3.650000095367432,3.650000095367432,104700,37,21.0,,0.21,7.77,0.059999942779541016,0.016216200542241266
328,2020-02-14,24,0.08897653958944282,3.1330881351314535,JAN,3.5799999237060547,3.650000095367432,3.559999942779541,3.5899999141693115,3.5899999141693115,16100,37,21.0,,0.21,7.77,-0.10999989509582475,-0.029255291323091792
329,2020-02-18,11,0.050853372434017594,1.0790073132717897,JAN,3.5299999713897705,3.5899999141693115,3.450000047683716,3.5899999141693115,3.5899999141693115,49700,40,21.0,,0.21,8.4,-0.06000018119812056,-0.016438405378200516
330,2020-02-19,0,0.018595307917888566,-0.634334813447898,JAN,3.690000057220459,3.690000057220459,3.359999895095825,3.569999933242798,3.569999933242798,37500,37,21.0,,0.21,7.77,0.10000014305114746,0.027855193716428417
331,2020-02-20,2,0.02446041055718475,0.3154076644062449,JAN,3.4600000381469727,3.5799999237060547,3.450000047683716,3.5,3.5,18100,34,21.0,,0.21,7.14,-0.1100001335144043,-0.029810333823480528
332,2020-02-21,1,0.021527859237536657,-0.1198897014746434,JAN,3.5,3.7899999618530273,3.289999961853028,3.700000047683716,3.700000047683716,71400,36,21.0,,0.21,7.56,0.21000003814697266,0.05865922978276994
333,2020-02-24,2,0.02446041055718475,0.13622122326658492,JAN,3.490000009536743,3.650000095367432,3.4200000762939453,3.549999952316284,3.549999952316284,10300,31,21.0,,0.21,6.51,-0.13999986648559526,-0.03693927912789363
334,2020-02-25,5,0.03325806451612903,0.35966910442392996,JAN,3.470000028610229,3.680000066757202,3.470000028610229,3.5199999809265137,3.5199999809265137,30400,33,21.0,,0.21,6.93,0.029999971389770064,0.008219170029021727
335,2020-02-27,3,0.027392961876832846,-0.17635129177321218,JAN,3.4200000762939453,3.559999942779541,3.359999895095825,3.549999952316284,3.549999952316284,42400,30,21.0,,0.21,6.3,-0.12000012397766113,-0.0326087287502157
336,2020-02-28,-6,0.001,-0.9634942725618242,JAN,3.430000066757202,3.5799999237060547,3.4200000762939453,3.5,3.5,17700,31,21.0,,0.21,6.51,0.019999980926513672,0.005617972260667514
337,2020-03-03,2,0.02446041055718475,23.46041055718475,JAN,3.7300000190734863,3.75,3.559999942779541,3.700000047683716,3.700000047683716,16000,50,15.0,,0.15,7.5,0.1700000762939453,0.04748605584269372
338,2020-03-09,9,0.04498826979472141,0.8392279103225033,JAN,3.5999999046325684,3.7300000190734863,3.4600000381469727,3.5299999713897705,3.5299999713897705,28700,56,15.0,,0.15,8.4,-0.019999980926513672,-0.005333328247070335
339,2020-03-10,0,0.018595307917888566,-0.5866631901440584,JAN,3.5899999141693115,3.690000057220459,3.299999952316284,3.680000066757202,3.680000066757202,33400,45,15.0,,0.15,6.75,-0.039999961853027344,-0.010723850307905125
340,2020-03-12,8,0.04205571847507331,1.26163065762498,JAN,3.299999952316284,3.4800000190734863,3.2300000190734863,3.440000057220459,3.440000057220459,38600,45,15.0,,0.15,6.75,-0.21000003814697266,-0.056910578561117364
341,2020-03-13,2,0.02446041055718475,-0.41838086604839264,JAN,3.470000028610229,3.5799999237060547,3.240000009536743,3.289999961853028,3.289999961853028,10700,40,15.0,,0.15,6.0,0.09999990463256836,0.028735604621977107
342,2020-03-16,3,0.027392961876832846,-0.24309213191799695,JAN,3.2799999713897705,3.2799999713897705,2.7699999809265137,2.7699999809265137,2.7699999809265137,33500,44,15.0,,0.15,6.6,-0.2999999523162842,-0.08379887114794149
343,2020-03-17,6,0.03619061583577713,0.32116475752060825,JAN,3.3499999046325684,3.3499999046325684,2.539999961853028,2.630000114440918,2.630000114440918,16000,41,15.0,,0.15,6.15,0.06999993324279785,0.02134144324798215
344,2020-03-19,4,0.03032551319648094,-0.16206142127866463,JAN,2.059999942779541,2.380000114440918,2.009999990463257,2.240000009536743,2.240000009536743,9400,42,15.0,,0.15,6.3,-0.9699997901916504,-0.2895521844195518
345,2020-03-20,20,0.07724633431085044,1.547239145150372,JAN,2.3399999141693115,2.5799999237060547,2.3399999141693115,2.3499999046325684,2.3499999046325684,10200,42,15.0,,0.15,6.3,0.19999980926513672,0.08403352926397578
346,2020-03-23,1,0.021527859237536657,-0.2141098383470721,JAN,2.490000009536743,2.490000009536743,2.069999933242798,2.130000114440918,2.130000114440918,3900,48,15.0,,0.15,7.199999999999999,-0.08999991416931152,-0.03488368869407976
347,2020-03-24,2,0.02446041055718475,0.13622122326658492,JAN,2.109999895095825,2.5,2.109999895095825,2.309999942779541,2.309999942779541,51200,49,15.0,,0.15,7.35,0.009999990463256836,0.004016060411629274
348,2020-03-25,4,0.03032551319648094,0.2397794029492868,JAN,2.390000104904175,2.400000095367432,2.140000104904175,2.25,2.25,18300,50,15.0,,0.15,7.5,-0.09999990463256792,-0.03999996185302712
349,2020-03-26,80,0.25319941348973607,7.349385939464268,JAN,2.2100000381469727,2.3299999237060547,2.190000057220459,2.309999942779541,2.309999942779541,4300,54,15.0,,0.15,8.1,-0.0700001716613774,-0.02916673703325856
350,2020-03-27,1,0.021527859237536657,-0.9149766623041197,JAN,2.2799999713897705,2.380000114440918,2.180000066757202,2.2300000190734863,2.2300000190734863,15300,49,15.0,,0.15,7.35,0.05000019073486328,0.02145931003093504
351,2020-03-31,11,0.050853372434017594,0.40515355319666124,JAN,2.2100000381469727,2.3399999141693115,2.140000104904175,2.240000009536743,2.240000009536743,27300,56,15.0,,0.15,8.4,-0.040000200271606445,-0.016806806028663912
352,2020-04-01,2,0.02446041055718475,-0.5190012110028257,JAN,2.259999990463257,2.259999990463257,2.150000095367432,2.1600000858306885,2.1600000858306885,7500,95,16.0,False,0.16,15.2,-0.07999992370605469,-0.03418800283779255
353,2020-04-02,1,0.021527859237536657,-0.1198897014746434,JAN,2.049999952316284,2.190000057220459,2.049999952316284,2.0999999046325684,2.0999999046325684,3000,100,16.0,,0.16,16.0,-0.06999993324279785,-0.030973421919550215
354,2020-04-03,3,0.027392961876832846,0.27244244653316985,JAN,2.119999885559082,2.190000057220459,2.0999999046325684,2.130000114440918,2.130000114440918,4100,91,16.0,,0.16,14.56,0.0,0.0
355,2020-04-07,5,0.03325806451612903,-0.6134760233120888,JAN,2.200000047683716,2.799999952316284,2.150000095367432,2.5799999237060547,2.5799999237060547,54000,86,16.0,,0.16,13.76,0.6099998950958252,0.2785387576062601
356,2020-04-08,1,0.021527859237536657,-0.3527025835464245,JAN,2.900000095367432,2.990000009536743,2.740000009536743,2.890000104904175,2.890000104904175,28400,92,16.0,,0.16,14.72,0.19000005722045898,0.06785716444862167
357,2020-04-09,20,0.07724633431085044,2.5882032420651138,JAN,2.900000095367432,2.970000028610229,2.5799999237060547,2.690000057220459,2.690000057220459,35200,91,16.0,,0.16,14.56,-0.019999980926514116,-0.0066889568102753705
358,2020-04-13,3,0.027392961876832846,0.0,JAN,2.609999895095825,2.680000066757202,2.400000095367432,2.609999895095825,2.609999895095825,9400,96,16.0,,0.16,15.36,-0.2899999618530269,-0.09764308385839593
359,2020-04-14,2,0.02446041055718475,-0.10705491917353605,JAN,2.509999990463257,2.950000047683716,2.4800000190734863,2.6700000762939453,2.6700000762939453,13000,85,16.0,,0.16,13.6,0.26999998092651367,0.10074625903021461
360,2020-04-15,2,0.02446041055718475,0.0,JAN,2.650000095367432,2.650000095367432,2.450000047683716,2.559999942779541,2.559999942779541,3200,81,16.0,,0.16,12.96,-0.29999995231628374,-0.1016948974464722
361,2020-04-16,8,0.04205571847507331,0.7193382088478599,JAN,2.509999990463257,2.930000066757202,2.509999990463257,2.619999885559082,2.619999885559082,6800,80,16.0,,0.16,12.8,0.27999997138977006,0.10566036275970281
362,2020-04-17,12,0.05378592375366569,0.27892057736559517,JAN,2.5999999046325684,2.819999933242798,2.549999952316284,2.549999952316284,2.549999952316284,12200,83,16.0,,0.16,13.28,-0.1100001335144043,-0.03754270682872296
363,2020-04-20,1,0.021527859237536657,0.37446171129002037,JAN,2.509999990463257,2.890000104904175,2.509999990463257,2.680000066757202,2.680000066757202,8000,85,16.0,,0.16,13.6,0.07000017166137695,0.024822756495912923
364,2020-04-21,1,0.021527859237536657,0.0,JAN,2.569999933242798,2.759999990463257,2.569999933242798,2.569999933242798,2.569999933242798,6000,81,16.0,,0.16,12.96,-0.13000011444091797,-0.04498273692804189
365,2020-04-22,0,0.018595307917888566,-0.1362212232665848,JAN,2.549999952316284,2.5999999046325684,2.549999952316284,2.5999999046325684,2.5999999046325684,900,83,16.0,,0.16,13.28,-0.16000008583068848,-0.057971045791138986
366,2020-04-28,1,0.021527859237536657,0.0,JAN,2.630000114440918,2.9100000858306885,2.5,2.5999999046325684,2.5999999046325684,21100,76,16.0,,0.16,12.16,0.3100001811981201,0.1192308432957152
367,2020-04-29,15,0.06258357771260997,1.9070971257321894,JAN,2.609999895095825,2.650000095367432,2.5299999713897705,2.5899999141693115,2.5899999141693115,7900,79,16.0,,0.16,12.64,-0.2599999904632564,-0.08934707312527002
368,2020-04-30,5,0.03325806451612903,-0.4685816034862471,JAN,2.680000066757202,2.680000066757202,2.539999961853028,2.609999895095825,2.609999895095825,2500,82,16.0,,0.16,13.12,0.029999971389770064,0.01132074351326029
369,2020-05-01,5,0.03325806451612903,0.0,JAN,2.5899999141693115,2.630000114440918,2.539999961853028,2.549999952316284,2.549999952316284,4800,88,14.0,False,0.14,12.32,-0.04999995231628418,-0.018656698160751994
370,2020-05-04,9,0.04498826979472141,0.8392279103225033,JAN,2.4600000381469727,2.619999885559082,2.4600000381469727,2.619999885559082,2.619999885559082,5000,100,14.0,,0.14,14.000000000000002,-0.010000228881835938,-0.003802368230680364
371,2020-05-06,2,0.02446041055718475,-0.4562935923342677,JAN,2.5199999809265137,2.630000114440918,2.450000047683716,2.549999952316284,2.549999952316284,12700,85,14.0,,0.14,11.9,0.010000228881835938,0.0038168814193295653
372,2020-05-07,4,0.03032551319648094,0.2397794029492868,JAN,2.650000095367432,2.650000095367432,2.2300000190734863,2.539999961853028,2.539999961853028,16800,89,14.0,,0.14,12.46,0.019999980926514116,0.007604555154464565
373,2020-05-08,3,0.027392961876832846,-0.0967024465718983,JAN,2.5999999046325684,2.5999999046325684,2.5,2.5299999713897705,2.5299999713897705,3500,87,14.0,,0.14,12.18,-0.050000190734863725,-0.01886799582470622
374,2020-05-11,5,0.03325806451612903,0.5448848930663397,JAN,2.650000095367432,2.650000095367432,2.319999933242798,2.450000047683716,2.450000047683716,20000,90,14.0,,0.14,12.6,0.050000190734863725,0.01923084329571534
375,2020-05-14,0,0.018595307917888566,-0.44087822943303057,JAN,2.3499999046325684,2.390000104904175,2.3499999046325684,2.380000114440918,2.380000114440918,3100,94,14.0,,0.14,13.160000000000002,-0.2599999904632573,-0.09811320041752958
376,2020-05-19,1,0.021527859237536657,0.15770383220312234,JAN,2.569999933242798,2.690000057220459,2.559999942779541,2.680000066757202,2.680000066757202,14400,91,14.0,,0.14,12.740000000000002,0.2999999523162842,0.12552298709138032
377,2020-05-20,3,0.027392961876832846,0.27244244653316985,JAN,2.609999895095825,2.9200000762939453,2.609999895095825,2.799999952316284,2.799999952316284,20100,84,14.0,,0.14,11.760000000000002,0.23000001907348633,0.08550186400781801
378,2020-05-26,-1,0.01566275659824047,-0.6518479890489537,JAN,2.819999933242798,3.5,2.7699999809265137,3.0999999046325684,3.0999999046325684,65100,88,14.0,,0.14,12.32,0.5799999237060547,0.19863010566841788
379,2020-05-27,1,0.021527859237536657,0.37446171129002037,JAN,3.200000047683716,3.390000104904175,3.1600000858306885,3.3499999046325684,3.3499999046325684,19200,81,14.0,,0.14,11.340000000000002,-0.1099998950958252,-0.03142854145595009
380,2020-05-29,8,0.04205571847507331,0.9535485628660945,JAN,3.1600000858306885,3.3399999141693115,3.049999952316284,3.1600000858306885,3.1600000858306885,9600,84,14.0,,0.14,11.760000000000002,-0.05000019073486328,-0.014749318344424278
381,2020-06-01,10,0.0479208211143695,0.13946028868279758,JAN,3.140000104904175,3.490000009536743,3.0999999046325684,3.2799999713897705,3.2799999713897705,35700,100,15.0,False,0.15,15.0,0.15000009536743164,0.04491020934793588
382,2020-06-02,5,0.03325806451612903,-0.30597882626522244,JAN,3.390000104904175,3.5,3.180000066757202,3.359999895095825,3.359999895095825,26100,74,15.0,,0.15,11.1,0.009999990463256836,0.002865326772472976
383,2020-06-03,5,0.03325806451612903,0.0,JAN,3.3499999046325684,3.5,3.240000009536743,3.4200000762939453,3.4200000762939453,21600,60,15.0,,0.15,9.0,0.0,0.0
384,2020-06-04,2,0.02446041055718475,-0.2645269376598184,JAN,3.5,3.5,3.2300000190734863,3.2300000190734863,3.2300000190734863,24900,52,15.0,,0.15,7.8,0.0,0.0
385,2020-06-05,7,0.03912316715542522,0.5994485073732168,JAN,3.259999990463257,3.259999990463257,3.180000066757202,3.180000066757202,3.180000066757202,6400,59,15.0,,0.15,8.85,-0.24000000953674316,-0.06857143129621235
386,2020-06-08,5,0.03325806451612903,-0.14991379956524997,JAN,3.1600000858306885,3.180000066757202,3.069999933242798,3.1600000858306885,3.1600000858306885,5800,60,15.0,,0.15,9.0,-0.07999992370605469,-0.02453985396935121
387,2020-06-09,3,0.027392961876832846,-0.17635129177321218,JAN,3.359999895095825,3.359999895095825,3.150000095367432,3.2300000190734863,3.2300000190734863,9900,56,15.0,,0.15,8.4,0.17999982833862305,0.05660371841506828
388,2020-06-10,11,0.050853372434017594,0.8564393533882879,JAN,3.2300000190734863,3.470000028610229,3.150000095367432,3.25,3.25,13300,53,15.0,,0.15,7.949999999999999,0.11000013351440385,0.03273813599665809
