,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BJ_unscaled,BJ_monthly,isPartial,scale,BJ,Stock_Price_Change,Stock_Price_Change_Percent
126,2019-08-28,11,0.011144482016600062,0.02836638016622728,BJ,25.68000030517578,26.350000381469727,25.489999771118164,26.270000457763672,26.270000457763672,1384200,80,80.0,,0.8,64.0,0.20000076293944957,0.007648212843480273
127,2019-08-29,1,0.008070396557024285,-0.2758392408904091,BJ,26.479999542236328,26.950000762939453,26.43899917602539,26.61000061035156,26.61000061035156,1629200,100,80.0,,0.8,80.0,0.6000003814697266,0.022770412629354864
128,2019-08-30,1,0.008070396557024285,0.0,BJ,26.76000022888184,26.84000015258789,26.097000122070312,26.26000022888184,26.26000022888184,930700,66,80.0,,0.8,52.8,-0.1100006103515625,-0.004081655185065203
129,2019-09-03,1,0.008070396557024285,0.0,BJ,26.1200008392334,26.309999465942383,25.795000076293945,26.15999984741211,26.15999984741211,1336800,51,77.0,,0.77,39.27,-0.5300006866455078,-0.01974667226648308
130,2019-09-04,94,0.036659391331079004,3.5424522911667244,BJ,26.46999931335449,26.709999084472656,26.270000457763672,26.34000015258789,26.34000015258789,1798200,48,77.0,,0.77,36.96,0.39999961853027344,0.015203330545409566
131,2019-09-05,1,0.008070396557024285,-0.7798545948529597,BJ,26.649999618530277,27.520000457763672,26.5,27.170000076293945,27.170000076293945,2413900,100,77.0,,0.77,77.0,0.8100013732910156,0.030325773158183855
132,2019-09-09,5,0.009300030740854597,-0.0902174239918202,BJ,27.299999237060547,27.989999771118164,27.1299991607666,27.690000534057617,27.690000534057617,1428400,48,77.0,,0.77,36.96,0.4699993133544922,0.017078463137230715
133,2019-09-10,4,0.008992622194897017,-0.03305457310018867,BJ,27.559999465942383,27.809999465942383,27.21999931335449,27.670000076293945,27.670000076293945,1397400,45,77.0,,0.77,34.65,-0.18000030517578125,-0.006430879122818589
134,2019-09-11,2,0.008377805102981863,-0.06836905616517952,BJ,27.790000915527344,28.09000015258789,27.479999542236328,28.09000015258789,28.09000015258789,1145000,47,77.0,,0.77,36.19,0.2800006866455078,0.010068345631879971
135,2019-09-12,11,0.011144482016600062,0.3302388727846477,BJ,28.149999618530277,28.229999542236328,27.31999969482422,27.5,27.5,1697300,47,77.0,,0.77,36.19,0.1399993896484375,0.004983958308577563
136,2019-09-13,1,0.008070396557024285,-0.2758392408904091,BJ,27.65999984741211,27.8799991607666,27.190000534057617,27.440000534057617,27.440000534057617,1636800,45,77.0,,0.77,34.65,-0.35000038146972656,-0.012398171701918481
137,2019-09-18,5,0.009300030740854597,0.0,BJ,26.0,26.46999931335449,25.68000030517578,26.280000686645508,26.280000686645508,2966000,44,77.0,,0.77,33.88,-1.409999847412113,-0.050573884141155157
138,2019-09-19,8,0.01022225637872733,0.09916371930056522,BJ,26.3700008392334,26.44300079345703,26.01000022888184,26.170000076293945,26.170000076293945,1555200,44,77.0,,0.77,33.88,-0.026998519897457385,-0.0010199667774013488
139,2019-09-23,7,0.00991484783276975,-0.030072474663940363,BJ,26.239999771118164,26.440000534057617,25.93000030517578,26.209999084472656,26.209999084472656,843800,48,77.0,,0.77,36.96,-0.0030002593994140625,-0.00011346138143886186
140,2019-09-24,10,0.010837073470642482,0.09301460329271682,BJ,26.270000457763672,26.489999771118164,25.51000022888184,25.649999618530277,25.649999618530277,1348900,44,77.0,,0.77,33.88,0.049999237060546875,0.0018910452364075958
141,2019-09-26,10,0.010837073470642482,0.0,BJ,26.239999771118164,26.670000076293945,25.739999771118164,25.989999771118164,25.989999771118164,1139400,46,77.0,,0.77,35.42,0.18000030517578125,0.006795028566668249
142,2019-09-27,2,0.008377805102981863,-0.22693104132981579,BJ,26.1200008392334,26.190000534057617,25.420000076293945,25.649999618530277,25.649999618530277,928000,49,77.0,,0.77,37.73,-0.4799995422363281,-0.017997733065737154
143,2019-09-30,347,0.11443375345834614,4.08174409239212,BJ,25.799999237060547,26.25,25.75200080871582,25.8700008392334,25.8700008392334,1060200,43,77.0,,0.77,33.11,0.05999946594238281,0.002290930306181549
144,2019-10-01,1,0.008070396557024285,-0.9294753836772303,BJ,25.88999938964844,26.049999237060547,25.11000061035156,25.1299991607666,25.1299991607666,884300,72,69.0,False,0.69,49.67999999999999,-0.20000076293945312,-0.007619076683407777
145,2019-10-02,133,0.048648324623424534,5.027996800365673,BJ,25.0,25.13999938964844,24.51499938964844,24.81999969482422,24.81999969482422,1379100,68,69.0,,0.69,46.92,-0.9099998474121058,-0.034932816662715194
146,2019-10-03,5,0.009300030740854597,-0.8088314281561803,BJ,24.670000076293945,24.81999969482422,23.959999084472656,24.540000915527344,24.540000915527344,1902900,73,69.0,,0.69,50.37,-0.3199996948242223,-0.01272870734260978
147,2019-10-07,22,0.014525976022133416,-0.3460063941981648,BJ,23.690000534057617,24.270000457763672,23.51000022888184,24.170000076293945,24.170000076293945,1357100,70,69.0,,0.69,48.3,-0.5499992370605469,-0.022159518284572743
148,2019-10-08,22,0.014525976022133416,0.0,BJ,24.0,24.790000915527344,23.850000381469727,24.299999237060547,24.299999237060547,1461000,72,69.0,,0.69,49.67999999999999,0.5200004577636719,0.02142564680493564
149,2019-10-09,32,0.017600061481709194,0.2116267750195755,BJ,24.399999618530277,24.440000534057617,24.0,24.149999618530277,24.149999618530277,1275800,77,69.0,,0.69,53.13,-0.35000038146972656,-0.014118611074778187
150,2019-10-10,1,0.008070396557024285,-0.5414563428990622,BJ,24.209999084472656,24.770000457763672,24.13999938964844,24.5,24.5,980500,74,69.0,,0.69,51.06,0.3299999237060547,0.013502451575080565
151,2019-10-11,-3,0.006840762373193975,-0.15236353940502034,BJ,24.96999931335449,25.520000457763672,24.649999618530277,25.100000381469727,25.100000381469727,1149900,79,69.0,,0.69,54.51,0.75,0.030278562217988414
152,2019-10-15,549,0.17653027974177682,20.071184823689133,BJ,24.850000381469727,25.149999618530277,24.790000915527344,25.049999237060547,25.049999237060547,442700,78,69.0,,0.69,53.81999999999999,-0.3700008392333949,-0.014498465227136492
153,2019-10-16,14,0.012066707654472795,-0.9316451111269771,BJ,25.0,25.280000686645508,24.75,24.780000686645508,24.780000686645508,1470700,70,69.0,,0.69,48.3,0.13000106811523082,0.0051690286316921075
154,2019-10-18,12,0.011451890562557639,-0.05095151962907296,BJ,25.049999237060547,25.6200008392334,24.684999465942383,25.149999618530277,25.149999618530277,2669800,82,69.0,,0.69,56.58,0.3400001525878906,0.013449372759214429
155,2019-10-21,1,0.008070396557024285,-0.25529742149604284,BJ,25.36000061035156,25.479999542236328,25.149999618530277,25.3700008392334,25.3700008392334,1185200,75,69.0,,0.69,51.74999999999999,-0.1400012969970703,-0.005464531319713251
156,2019-10-22,3,0.008685213648939441,0.07618176970251023,BJ,25.3799991607666,26.13999938964844,25.229999542236328,25.90999984741211,25.90999984741211,1576100,72,69.0,,0.69,49.67999999999999,0.6599998474121129,0.02590266323663304
157,2019-10-23,1,0.008070396557024285,-0.07078894276713987,BJ,25.920000076293945,26.32999992370605,25.729999542236328,26.229999542236328,26.229999542236328,1896400,75,69.0,,0.69,51.74999999999999,0.19000053405761008,0.007268574540703732
158,2019-10-24,3,0.008685213648939441,0.07618176970251023,BJ,26.21999931335449,26.21999931335449,25.59000015258789,25.729999542236328,25.729999542236328,1385200,77,69.0,,0.69,53.13,-0.1100006103515625,-0.004177767211177352
159,2019-10-25,1,0.008070396557024285,-0.07078894276713987,BJ,25.65999984741211,26.15999984741211,25.549999237060547,26.049999237060547,26.049999237060547,857000,83,69.0,,0.69,57.27,-0.05999946594237926,-0.002288309211046391
160,2019-10-28,8,0.01022225637872733,0.2666361939587858,BJ,26.07999992370605,26.34000015258789,25.76000022888184,25.899999618530277,25.899999618530277,1033200,82,69.0,,0.69,56.58,0.18000030517578125,0.006880745650829523
161,2019-10-29,265,0.08922625268982477,7.7286259886326025,BJ,25.780000686645508,25.88999938964844,25.100000381469727,25.15999984741211,25.15999984741211,1220600,70,69.0,,0.69,48.3,-0.4500007629394496,-0.01708431132621835
162,2019-10-30,20,0.01391115893021826,-0.8440911894106176,BJ,25.09000015258789,25.36000061035156,24.5,25.32999992370605,25.32999992370605,1131100,73,69.0,,0.69,50.37,-0.5299987792968821,-0.020471177743974445
163,2019-10-31,10,0.010837073470642482,-0.22097982454201937,BJ,26.68000030517578,27.13999938964844,26.3700008392334,26.700000762939453,26.700000762939453,6422100,73,69.0,,0.69,50.37,1.779998779296882,0.07018922462369015
164,2019-11-01,121,0.044959422071933604,3.1486681984511966,BJ,26.709999084472656,27.59000015258789,26.420000076293945,27.149999618530277,27.149999618530277,4214700,75,70.0,False,0.7,52.5,0.4500007629394496,0.01658072118863374
165,2019-11-05,17,0.012988933292345527,0.3519662112437205,BJ,27.07999992370605,27.40999984741211,26.81999969482422,26.850000381469727,26.850000381469727,2722000,79,70.0,,0.7,55.3,-0.18000030517578125,-0.006524113960865496
166,2019-11-11,1,0.008070396557024285,-0.378671336946489,BJ,26.670000076293945,26.75,26.01000022888184,26.5,26.5,1568900,96,70.0,,0.7,67.19999999999999,-0.6599998474121094,-0.024078797923613338
167,2019-11-12,3,0.008685213648939441,0.07618176970251023,BJ,26.6200008392334,26.8799991607666,26.32999992370605,26.700000762939453,26.700000762939453,1734700,79,70.0,,0.7,55.3,0.12999916076660156,0.004859781710901068
168,2019-11-14,3,0.008685213648939441,0.0,BJ,26.489999771118164,26.84499931335449,26.420000076293945,26.600000381469727,26.600000381469727,1366700,76,70.0,,0.7,53.2,-0.03499984741211293,-0.0013020776973534653
169,2019-11-15,20,0.01391115893021826,0.601706013520688,BJ,26.729999542236328,26.88999938964844,26.32999992370605,26.61000061035156,26.61000061035156,1721600,71,70.0,,0.7,49.7,0.04500007629395242,0.0016762926967768266
170,2019-11-18,7,0.00991484783276975,0.1415778855342793,BJ,26.549999237060547,27.30500030517578,26.549999237060547,27.25,27.25,1838200,75,70.0,,0.7,52.5,0.4150009155273402,0.015433280957495965
171,2019-11-19,6,0.009607439286812174,-0.03100486776423883,BJ,27.40999984741211,27.440000534057617,26.309999465942383,26.31999969482422,26.31999969482422,3178700,69,70.0,,0.7,48.3,0.13500022888183594,0.004944157750338629
172,2019-11-20,9,0.010529664924684906,0.09599078488465107,BJ,26.290000915527344,26.46999931335449,25.739999771118164,25.93000030517578,25.93000030517578,4522900,79,70.0,,0.7,55.3,-0.9700012207031286,-0.035349898025664905
173,2019-11-21,27,0.016063018751921305,0.5255014159343709,BJ,23.100000381469727,24.600000381469727,22.3700008392334,23.84000015258789,23.84000015258789,9338400,73,70.0,,0.7,51.1,-1.869998931884762,-0.07064597583655097
174,2019-11-22,5,0.009300030740854597,-0.4210284576962088,BJ,23.649999618530277,23.780000686645508,23.01000022888184,23.290000915527344,23.290000915527344,3632200,84,70.0,,0.7,58.8,-0.8199996948242188,-0.0333333204109173
175,2019-11-25,8,0.01022225637872733,0.1769723569178494,BJ,23.5,23.920000076293945,23.399999618530277,23.700000762939453,23.700000762939453,2700900,83,70.0,,0.7,58.1,0.1399993896484375,0.005887274415726118
176,2019-12-03,3,0.008685213648939441,0.07618176970251023,BJ,23.46999931335449,23.905000686645508,23.32999992370605,23.88999938964844,23.88999938964844,1350300,72,73.0,,0.73,52.56,-0.0149993896484375,-0.0006270647826336351
177,2019-12-06,2,0.008377805102981863,-0.03539447138356999,BJ,23.6299991607666,23.920000076293945,23.530000686645508,23.540000915527344,23.540000915527344,1533200,71,73.0,,0.73,51.83,0.0149993896484375,0.0006274582395981998
178,2019-12-10,5,0.009300030740854597,-0.7695062208101909,BJ,23.46999931335449,23.46999931335449,23.13999938964844,23.3799991607666,23.3799991607666,882200,70,73.0,,0.73,51.1,-0.4500007629394567,-0.018812740865558508
179,2019-12-12,29,0.01667783584383646,0.7933097544045218,BJ,23.420000076293945,23.82999992370605,23.26000022888184,23.799999237060547,23.799999237060547,1097700,71,73.0,,0.73,51.83,0.3600006103515625,0.015338756748353166
180,2019-12-13,4,0.008992622194897017,-0.4608040108381104,BJ,23.739999771118164,23.950000762939453,23.3799991607666,23.600000381469727,23.600000381469727,1402200,77,73.0,,0.73,56.21,0.12000083923340199,0.005035704558019161
181,2019-12-18,22,0.014525976022133416,0.26843475693232777,BJ,23.899999618530277,24.040000915527344,23.190000534057617,23.290000915527344,23.290000915527344,2495800,76,73.0,,0.73,55.48,0.09000015258789062,0.003757835061415138
182,2019-12-23,1,0.008070396557024285,-0.44441622754110854,BJ,22.65999984741211,22.709999084472656,22.15999984741211,22.25,22.25,1922900,89,73.0,,0.73,64.97,-1.3300018310546875,-0.055324533294657474
183,2019-12-26,12,0.011451890562557639,0.418999733363806,BJ,22.32999992370605,22.57999992370605,22.21999931335449,22.559999465942383,22.559999465942383,883100,76,73.0,,0.73,55.48,-0.12999916076660512,-0.005724313782799251
184,2019-12-27,1,0.008070396557024285,-0.2952782326255604,BJ,22.709999084472656,22.780000686645508,22.440000534057617,22.76000022888184,22.76000022888184,1217500,85,73.0,,0.73,62.05,0.20000076293945668,0.008857429743809764
185,2020-01-02,4,0.008992622194897017,0.0,BJ,23.040000915527344,23.040000915527344,22.315000534057617,22.600000381469727,22.600000381469727,1504600,82,67.0,,0.67,54.940000000000005,0.26000022888183594,0.011413530335592004
186,2020-01-08,27,0.016063018751921305,0.7862441458995661,BJ,22.82999992370605,23.0,22.6299991607666,22.81999969482422,22.81999969482422,1117800,71,67.0,,0.67,47.57,-0.04000091552734375,-0.0017361507785524921
187,2020-01-09,1,0.008070396557024285,-0.4975790863682469,BJ,22.559999465942383,22.799999237060547,22.43000030517578,22.709999084472656,22.709999084472656,1512400,72,67.0,,0.67,48.24,-0.20000076293945312,-0.008695685345193604
188,2020-01-10,2,0.008377805102981863,0.038090884851255113,BJ,22.780000686645508,23.07999992370605,22.739999771118164,22.86000061035156,22.86000061035156,1924300,78,67.0,,0.67,52.260000000000005,0.28000068664550426,0.012280732281357842
189,2020-01-13,7,0.00991484783276975,-0.3315856008952812,BJ,22.850000381469727,23.030000686645508,22.739999771118164,22.88999938964844,22.88999938964844,1589400,74,67.0,,0.67,49.580000000000005,-0.04999923706054332,-0.0021663447671500524
190,2020-01-14,3,0.008685213648939441,-0.12401947105695577,BJ,22.8700008392334,23.229999542236328,22.82999992370605,23.190000534057617,23.190000534057617,789800,70,67.0,,0.67,46.900000000000006,0.1999988555908203,0.008684274842718276
191,2020-01-15,18,0.013296341838303104,0.530917070753548,BJ,23.0,23.31999969482422,22.850000381469727,23.049999237060547,23.049999237060547,1086200,67,67.0,,0.67,44.89,0.09000015258789062,0.003874307118441944
192,2020-01-16,19,0.013603750384260684,0.023119783598825716,BJ,23.15999984741211,23.440000534057617,22.63999938964844,22.729999542236328,22.729999542236328,2023400,72,67.0,,0.67,48.24,0.12000083923339844,0.005145833653678489
193,2020-01-21,14,0.012066707654472795,-0.4918902825780228,BJ,22.649999618530277,22.8799991607666,22.38999938964844,22.51000022888184,22.51000022888184,1422700,62,67.0,,0.67,41.54,-0.5600013732910156,-0.023890843026106223
194,2020-01-22,5,0.009300030740854597,-0.22928183833082816,BJ,22.600000381469727,22.729999542236328,21.899999618530277,21.959999084472656,21.959999084472656,1467300,72,67.0,,0.67,48.24,-0.14999961853027344,-0.006555927623786095
195,2020-01-27,1,0.008070396557024285,-0.03669320808718313,BJ,21.170000076293945,21.530000686645508,21.06999969482422,21.209999084472656,21.209999084472656,2050600,67,67.0,,0.67,44.89,-1.1999988555908203,-0.052793615475487
196,2020-01-28,1,0.008070396557024285,0.0,BJ,21.270000457763672,21.43000030517578,20.84499931335449,21.020000457763672,21.020000457763672,1967100,76,67.0,,0.67,50.92,-0.10000038146972656,-0.004644699409218078
197,2020-01-30,3,0.008685213648939441,0.07618176970251023,BJ,20.76000022888184,21.26000022888184,20.600000381469727,21.229999542236328,21.229999542236328,886800,71,67.0,,0.67,47.57,-0.17000007629394176,-0.007932807926880114
198,2020-01-31,2,0.008377805102981863,-0.03539447138356999,BJ,21.07999992370605,21.18000030517578,20.38999938964844,20.520000457763672,20.520000457763672,1277400,74,67.0,,0.67,49.580000000000005,-0.07999992370605824,-0.003762931460244201
199,2020-02-04,59,0.02590009222256379,2.0915128609694347,BJ,20.739999771118164,21.36000061035156,20.68000030517578,21.239999771118164,21.239999771118164,1363900,63,72.0,,0.72,45.36,0.1800003051757777,0.008498597855628454
200,2020-02-05,1,0.008070396557024285,-0.6884027868443854,BJ,21.43000030517578,21.670000076293945,21.299999237060547,21.51000022888184,21.51000022888184,990400,66,72.0,,0.72,47.52,0.30999946594238637,0.014513083196830756
201,2020-02-06,2,0.008377805102981863,0.038090884851255113,BJ,21.549999237060547,21.81999969482422,21.40999984741211,21.46999931335449,21.46999931335449,673900,65,72.0,,0.72,46.8,0.14999961853027344,0.006921994370197027
202,2020-02-07,255,0.086152167230249,9.283381646057315,BJ,21.420000076293945,21.440000534057617,21.1200008392334,21.15999984741211,21.15999984741211,741300,70,72.0,,0.72,50.4,-0.37999916076660156,-0.01741517718062746
203,2020-02-10,99,0.038196434060866896,2.9757143314241836,BJ,21.09000015258789,21.38999938964844,20.709999084472656,21.15999984741211,21.15999984741211,1206000,83,72.0,,0.72,59.76,-0.050001144409176135,-0.002332142871440235
204,2020-02-11,27,0.016063018751921305,-0.5794628701117881,BJ,21.299999237060547,21.479999542236328,21.13999938964844,21.239999771118164,21.239999771118164,1062500,74,72.0,,0.72,53.28,0.09000015258788707,0.0042075808862080954
205,2020-02-12,10,0.010837073470642482,-0.3253401718561615,BJ,21.5,21.65999984741211,21.25,21.530000686645508,21.530000686645508,1473300,82,72.0,,0.72,59.04,0.18000030517578125,0.008379902654180427
206,2020-02-14,5,0.009300030740854597,-0.14183190083113473,BJ,22.200000762939453,22.229999542236328,21.809999465942383,21.86000061035156,21.86000061035156,720900,85,72.0,,0.72,61.2,0.5699996948242188,0.026315775569699218
207,2020-02-19,27,0.016063018751921305,0.9173302021795766,BJ,21.899999618530277,22.1200008392334,21.71999931335449,21.780000686645508,21.780000686645508,1035200,66,72.0,,0.72,47.52,-0.10999870300292969,-0.004948209863609554
208,2020-02-20,7,0.00991484783276975,-0.38275314336018995,BJ,21.75,22.190000534057617,21.649999618530277,21.88999938964844,21.88999938964844,774700,70,72.0,,0.72,50.4,0.06999969482421875,0.0031645430455888857
209,2020-02-21,6,0.009607439286812174,-0.03100486776423883,BJ,21.88999938964844,21.96500015258789,21.420000076293945,21.440000534057617,21.440000534057617,1372800,68,72.0,,0.72,48.96,-0.22500038146972656,-0.010139719515751766
210,2020-02-24,36,0.018829695665539502,0.6895981022260227,BJ,20.82999992370605,20.8799991607666,20.319000244140625,20.459999084472656,20.459999084472656,1534600,66,72.0,,0.72,47.52,-1.085000991821289,-0.04939681239626381
211,2020-02-25,2,0.008377805102981863,-0.5550748534765644,BJ,20.51000022888184,20.676000595092773,20.07999992370605,20.11000061035156,20.11000061035156,2380300,60,72.0,,0.72,43.2,-0.20399856567382812,-0.009770046641435659
212,2020-02-26,15,0.012374116200430371,0.47701170513337976,BJ,20.36000061035156,20.420000076293945,19.57999992370605,19.690000534057617,19.690000534057617,2413000,65,72.0,,0.72,46.8,-0.2560005187988281,-0.012381529862191432
213,2020-02-27,22,0.014525976022133416,0.17390008198146734,BJ,19.290000915527344,20.209999084472656,19.100000381469727,19.71999931335449,19.71999931335449,2881100,62,72.0,,0.72,44.64,-0.21000099182128906,-0.010284083792197585
214,2020-02-28,6,0.009607439286812174,-0.3386028400313208,BJ,19.229999542236328,19.780000686645508,18.84000015258789,19.26000022888184,19.26000022888184,3529900,68,72.0,,0.72,48.96,-0.42999839782714844,-0.021276517432280206
215,2020-03-02,1,0.008070396557024285,0.0,BJ,19.399999618530277,21.1299991607666,19.1299991607666,21.059999465942383,21.059999465942383,3631100,52,77.0,,0.77,40.04,1.3499984741210938,0.06825067882998348
216,2020-03-03,15,0.012374116200430371,0.5332723879175714,BJ,21.26000022888184,21.739999771118164,20.61000061035156,20.82999992370605,20.82999992370605,3891700,54,77.0,,0.77,41.58,0.6100006103515625,0.02886893679977942
217,2020-03-04,31,0.017292652935751614,0.3974859016719252,BJ,21.170000076293945,21.75,20.81999969482422,21.65999984741211,21.65999984741211,3616200,55,77.0,,0.77,42.35,0.010000228881835938,0.0004599921337220536
218,2020-03-05,1,0.008070396557024285,-0.5333048904058451,BJ,21.0,23.049999237060547,20.61000061035156,22.989999771118164,22.989999771118164,3477400,62,77.0,,0.77,47.74,1.2999992370605469,0.05977007986485283
219,2020-03-06,11,0.011144482016600062,0.38090884851255113,BJ,23.5,24.75,23.200000762939453,23.90999984741211,23.90999984741211,6177800,57,77.0,,0.77,43.89,1.7000007629394531,0.07375274703723789
220,2020-03-09,6,0.009607439286812174,-0.06014494932788028,BJ,22.770000457763672,23.920000076293945,22.600000381469727,23.18000030517578,23.18000030517578,4301800,55,77.0,,0.77,42.35,-0.8299999237060547,-0.033535350452769896
221,2020-03-10,23,0.014833384568090992,0.5439477810130227,BJ,23.770000457763672,23.96999931335449,21.739999771118164,23.68000030517578,23.68000030517578,3728900,60,77.0,,0.77,46.2,0.04999923706054332,0.0020902691012152363
222,2020-03-11,16,0.012681524746387951,-0.1450687003916854,BJ,23.13999938964844,23.190000534057617,21.57999992370605,21.81999969482422,21.81999969482422,1951100,63,77.0,,0.77,48.51,-0.7799987792968714,-0.03254062585067774
223,2020-03-12,3231,1.001,77.93372603204614,BJ,20.489999771118164,22.899999618530277,20.299999237060547,22.450000762939453,22.450000762939453,3767400,60,77.0,,0.77,46.2,-0.2900009155273402,-0.012505429445826666
224,2020-03-13,47,0.022211189671072856,-0.9778109993295976,BJ,23.1200008392334,23.920000076293945,21.75,23.780000686645508,23.780000686645508,3814800,76,77.0,,0.77,58.52,1.0200004577636683,0.044541505447812435
225,2020-03-16,1,0.008070396557024285,-0.03669320808718313,BJ,21.799999237060547,24.6299991607666,21.5,23.299999237060547,23.299999237060547,4237000,66,77.0,,0.77,50.82,0.7099990844726562,0.02968223587826424
226,2020-03-17,32,0.017600061481709194,1.1808174303889083,BJ,24.21999931335449,27.100000381469727,23.59000015258789,26.989999771118164,26.989999771118164,4006900,62,77.0,,0.77,47.74,2.470001220703125,0.1002842592312232
227,2020-03-18,4,0.008992622194897017,-0.4890573419733465,BJ,26.420000076293945,30.209999084472656,26.030000686645508,30.1299991607666,30.1299991607666,5160200,71,77.0,,0.77,54.67,3.1099987030029297,0.11476009812639942
228,2020-03-19,10,0.010837073470642482,0.20510716849553878,BJ,30.600000381469727,31.190000534057617,24.76099967956543,26.200000762939453,26.200000762939453,6182100,66,77.0,,0.77,50.82,0.9800014495849609,0.03243963850659837
229,2020-03-20,9,0.010529664924684906,-0.028366380166226834,BJ,26.209999084472656,26.489999771118164,23.68000030517578,24.690000534057617,24.690000534057617,5063500,67,77.0,,0.77,51.59,-4.700000762939453,-0.15068934538193846
230,2020-03-23,46,0.02190378112511528,1.0211896859841718,BJ,24.21999931335449,24.83699989318848,23.51000022888184,24.0,24.0,2249300,61,77.0,,0.77,46.97,-1.652999877929684,-0.0624009019332622
231,2020-03-24,13,0.011759299108515215,-0.46313839417287705,BJ,24.600000381469727,25.020000457763672,22.209999084472656,22.920000076293945,22.920000076293945,4188300,65,77.0,,0.77,50.05,0.18300056457519176,0.007368062381212903
232,2020-03-25,57,0.025285275130648634,1.1502365827516803,BJ,22.700000762939453,23.899999618530277,21.540000915527344,23.209999084472656,23.209999084472656,3974300,61,77.0,,0.77,46.97,-1.1200008392333949,-0.044764221372580404
233,2020-03-26,320,0.10613372271749155,3.197451764677276,BJ,23.46999931335449,24.780000686645508,22.790000915527344,24.649999618530277,24.649999618530277,2459200,61,77.0,,0.77,46.97,0.8800010681152308,0.036820128960711074
234,2020-03-27,149,0.053566861358745776,-0.4952889620075712,BJ,24.399999618530277,25.63999938964844,23.89900016784668,24.63999938964844,24.63999938964844,2200600,64,77.0,,0.77,49.28,0.8599987030029332,0.03470535428461097
235,2020-03-30,8,0.01022225637872733,0.09916371930056522,BJ,25.290000915527344,25.799999237060547,24.729999542236328,25.600000381469727,25.600000381469727,2046500,59,77.0,,0.77,45.43,0.15999984741210582,0.006240243807365431
236,2020-03-31,1,0.008070396557024285,-0.21050732264758076,BJ,25.43000030517578,26.11000061035156,25.0,25.46999931335449,25.46999931335449,1659500,58,77.0,,0.77,44.66,0.3100013732910121,0.012015557459618353
237,2020-04-01,4,0.008992622194897017,0.11427265455376534,BJ,25.0,26.15999984741211,24.5,25.06999969482422,25.06999969482422,2650900,70,81.0,False,0.81,56.7,0.04999923706055043,0.0019149458403584507
238,2020-04-02,16,0.012681524746387951,0.410214336991078,BJ,24.84000015258789,26.450000762939453,24.71999931335449,26.3799991607666,26.3799991607666,1967600,78,81.0,,0.81,63.18000000000001,0.29000091552734375,0.011085661973198935
239,2020-04-03,13,0.011759299108515215,-0.07272198385571982,BJ,25.86000061035156,26.68000030517578,25.6299991607666,26.0,26.0,2017600,83,81.0,,0.81,67.23,0.22999954223632812,0.008695634616335823
240,2020-04-06,1,0.008070396557024285,-0.6601685371441885,BJ,26.399999618530277,27.239999771118164,25.989999771118164,26.690000534057617,26.690000534057617,2364400,70,81.0,,0.81,56.7,0.5599994659423828,0.02098948499013864
241,2020-04-07,166,0.05879280664002459,6.284996000457091,BJ,26.700000762939453,27.43000030517578,25.9950008392334,26.899999618530277,26.899999618530277,2488900,68,81.0,,0.81,55.080000000000005,0.1900005340576172,0.006975056374966204
242,2020-04-08,12,0.011451890562557639,-0.8052161273287216,BJ,27.100000381469727,27.3700008392334,25.79599952697754,25.96999931335449,25.96999931335449,2166600,71,81.0,,0.81,57.510000000000005,-0.05999946594238281,-0.0021873665794696073
243,2020-04-09,1,0.008070396557024285,-0.2952782326255604,BJ,25.489999771118164,25.875,25.030000686645508,25.1200008392334,25.1200008392334,3224600,69,81.0,,0.81,55.89,-1.4950008392333984,-0.05462187772717919
244,2020-04-13,5,0.009300030740854597,0.15236353940502068,BJ,25.25,25.479999542236328,24.799999237060547,25.09000015258789,25.09000015258789,2133400,71,81.0,,0.81,57.510000000000005,-0.3950004577636719,-0.015265718174441445
245,2020-04-14,6,0.009607439286812174,0.033054573100188334,BJ,25.6299991607666,26.1299991607666,25.292999267578125,26.07999992370605,26.07999992370605,1565900,70,81.0,,0.81,56.7,0.6499996185302734,0.025510189568599406
246,2020-04-15,7,0.00991484783276975,0.03199692829488354,BJ,25.729999542236328,26.280000686645508,25.18000030517578,25.270000457763672,25.270000457763672,1450300,71,81.0,,0.81,57.510000000000005,0.15000152587890625,0.005740586708633755
247,2020-04-16,18,0.013296341838303104,0.3410535454066288,BJ,25.11000061035156,26.46999931335449,24.825000762939453,26.38999938964844,26.38999938964844,1951100,74,81.0,,0.81,59.940000000000005,0.18999862670898082,0.007229780127271157
248,2020-04-17,3,0.008685213648939441,-0.34679675398238263,BJ,26.51000022888184,27.15999984741211,26.15999984741211,27.0,27.0,2071200,78,81.0,,0.81,63.18000000000001,0.6900005340576207,0.026067266790955612
249,2020-04-20,13,0.011759299108515215,0.4036252889590135,BJ,27.149999618530277,27.38999938964844,26.290000915527344,26.34000015258789,26.34000015258789,1568500,74,81.0,,0.81,59.940000000000005,0.22999954223633168,0.008468318981166956
250,2020-04-21,1,0.008070396557024285,-0.31370088620500347,BJ,26.229999542236328,26.649999618530277,25.770000457763672,25.850000381469727,25.850000381469727,1338500,68,81.0,,0.81,55.080000000000005,-0.7399997711181641,-0.027017151792921634
251,2020-04-22,7,0.00991484783276975,0.22854530910753046,BJ,26.13999938964844,26.46999931335449,25.600000381469727,25.920000076293945,25.920000076293945,1315300,75,81.0,,0.81,60.75000000000001,-0.18000030517578836,-0.006754232936297289
