,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DTE_unscaled,DTE_monthly,isPartial,scale,DTE,Stock_Price_Change,Stock_Price_Change_Percent
228,2019-02-28,4,0.011526315789473683,2.1739130434782608,DTE,104.20425415039062,105.22553253173828,103.7872314453125,105.1574478149414,95.14656829833984,1290385,20,46.0,,0.46,9.2,0.9446792602539062,0.009058990510890208
229,2019-03-01,2,0.006263157894736842,-0.45662100456621,DTE,105.2170181274414,105.30213165283205,104.05106353759766,104.59574127197266,94.63833618164062,1180875,86,28.0,False,0.28,24.08,0.07659912109376421,0.0007279518501905891
230,2019-03-04,1,0.003631578947368421,-0.4201680672268907,DTE,104.79148864746094,104.98723602294922,103.9148941040039,104.77446746826172,94.800048828125,955158,72,28.0,,0.28,20.160000000000004,-0.3148956298828267,-0.002990401285711819
231,2019-03-05,2,0.006263157894736842,0.7246376811594202,DTE,104.6723403930664,104.90213012695312,104.22978973388672,104.47659301757812,94.53052520751952,830255,76,28.0,,0.28,21.28,-0.08510589599609375,-0.0008106308844771926
232,2019-03-08,2,0.006263157894736842,0.0,DTE,104.36595916748048,104.8595733642578,103.84680938720705,104.85106658935548,94.86935424804688,1259483,76,28.0,,0.28,21.28,-0.04255676269532671,-0.00040568063435719726
233,2019-03-11,1,0.003631578947368421,0.0,DTE,104.8595733642578,105.42127990722656,104.53617095947266,105.26808166503906,95.24668884277344,1443958,61,28.0,,0.28,17.080000000000002,0.5617065429687642,0.005356750222676565
234,2019-03-12,5,0.014157894736842105,2.898550724637681,DTE,105.455322265625,105.5999984741211,104.9446792602539,105.58297729492188,95.53160095214844,1854503,55,28.0,,0.28,15.400000000000002,0.17871856689453125,0.001695279805479677
235,2019-03-13,1,0.003631578947368421,-0.7434944237918215,DTE,105.67659759521484,105.9148941040039,105.3276596069336,105.66808319091795,95.60858917236328,1415405,66,28.0,,0.28,18.48,0.3148956298828125,0.0029819662351604492
236,2019-03-14,2,0.006263157894736842,0.7246376811594202,DTE,105.83829498291016,106.22978973388672,105.10638427734376,105.85531616210938,95.77800750732422,1409178,58,28.0,,0.28,16.240000000000002,0.3148956298828125,0.0029731005497073415
237,2019-03-15,9,0.02468421052631579,2.9411764705882355,DTE,105.2170181274414,105.93191528320312,104.68936157226562,105.514892578125,96.20089721679688,3064400,92,28.0,,0.28,25.76,-0.29787445068359375,-0.002804057613498001
238,2019-03-18,3,0.008894736842105264,0.0,DTE,105.53191375732422,105.7276611328125,104.59574127197266,104.97021484375,95.7042999267578,1785060,64,28.0,,0.28,17.92,-0.204254150390625,-0.001928164423767531
239,2019-03-19,1,0.003631578947368421,-0.5917159763313611,DTE,104.8595733642578,104.8595733642578,103.58297729492188,103.94893646240234,94.77317810058594,1349958,72,28.0,,0.28,20.160000000000004,-0.8680877685547017,-0.008210602213778562
240,2019-03-20,1,0.003631578947368421,0.0,DTE,104.1872329711914,105.0553207397461,103.92340087890624,104.1702117919922,94.97490692138672,1226113,67,28.0,,0.28,18.76,0.19574737548829546,0.0018667573136914584
241,2019-03-21,2,0.006263157894736842,0.7246376811594202,DTE,104.25531768798828,105.0553207397461,103.95744323730467,104.8851089477539,95.62669372558594,2218048,74,28.0,,0.28,20.72,0.0,0.0
242,2019-03-25,3,0.008894736842105264,0.42016806722689104,DTE,106.49361419677734,106.74042510986328,105.83829498291016,106.47659301757812,97.07770538330078,617345,57,28.0,,0.28,15.96,1.6851043701171875,0.016040162061774055
243,2019-03-26,2,0.006263157894736842,-0.29585798816568054,DTE,106.52765655517578,107.29361724853516,106.3148956298828,107.1574478149414,97.69845581054688,728853,57,28.0,,0.28,15.96,0.553192138671875,0.005182592612897219
244,2019-03-27,2,0.006263157894736842,0.0,DTE,107.1404266357422,107.1999969482422,106.0255355834961,106.544677734375,97.13977813720705,882425,67,28.0,,0.28,18.76,-0.09362030029295454,-0.0008725616927993673
245,2019-04-02,2,0.006263157894736842,0.0,DTE,105.18297576904295,105.58297729492188,104.72340393066406,105.44680786132812,96.13882446289062,1021898,74,25.0,,0.25,18.5,-1.6170196533203267,-0.01508413898650618
246,2019-04-03,3,0.008894736842105264,0.42016806722689104,DTE,105.28510284423828,105.5999984741211,104.17872619628906,105.08084869384766,95.80516815185548,781493,74,25.0,,0.25,18.5,0.01702117919921875,0.00016121139633784587
247,2019-04-04,1,0.003631578947368421,-0.5917159763313611,DTE,105.58297729492188,105.58297729492188,103.88085174560548,104.52765655517578,95.3008041381836,910508,65,25.0,,0.25,16.25,-0.01702117919921875,-0.0001611854114125233
248,2019-04-08,1,0.003631578947368421,0.0,DTE,105.23403930664062,105.35318756103516,104.22127532958984,104.3574447631836,95.1456298828125,721803,75,25.0,,0.25,18.75,-0.22978973388671875,-0.002176389980411808
249,2019-04-09,1,0.003631578947368421,0.0,DTE,104.4000015258789,104.91915130615234,104.22978973388672,104.87659454345705,95.6189422607422,863743,59,25.0,,0.25,14.75,-0.4340362548828125,-0.004119820813502706
250,2019-04-10,1,0.003631578947368421,0.0,DTE,105.39574432373048,105.89787292480467,104.40850830078124,104.68936157226562,95.44823455810548,1015905,68,25.0,,0.25,17.0,0.9787216186523295,0.009328340979393168
251,2019-04-11,4,0.011526315789473683,2.1739130434782608,DTE,104.76596069335938,105.53191375732422,104.44255065917967,105.46382904052734,96.15433502197266,893235,100,25.0,,0.25,25.0,-0.36595916748045454,-0.0034557744869938567
252,2019-04-12,3,0.008894736842105264,-0.2283105022831049,DTE,105.14893341064452,106.0,104.42552947998048,105.8893585205078,96.54231262207033,1114370,86,25.0,,0.25,21.5,0.46808624267578125,0.004435494686016561
253,2019-04-15,2,0.006263157894736842,0.7246376811594202,DTE,106.06808471679688,106.28936004638672,105.56595611572266,105.92340087890624,96.5733413696289,1185928,62,25.0,,0.25,15.5,0.28936004638671875,0.002729811758365175
254,2019-04-16,2,0.006263157894736842,0.0,DTE,105.75318908691406,106.3574447631836,104.1106414794922,104.51914978027344,95.29305267333984,830490,64,25.0,,0.25,16.0,0.068084716796875,0.0006405600406960144
255,2019-04-17,1,0.003631578947368421,-0.4201680672268907,DTE,104.544677734375,105.00425720214844,104.04255676269533,104.51914978027344,95.29305267333984,1382270,77,25.0,,0.25,19.25,-1.3531875610351562,-0.012723016842386303
256,2019-04-18,3,0.008894736842105264,1.4492753623188408,DTE,104.49361419677734,105.6425552368164,104.36595916748048,104.8595733642578,95.60343933105467,1570858,70,25.0,,0.25,17.5,0.6382980346679688,0.006078782438688757
257,2019-04-24,3,0.008894736842105264,1.4492753623188408,DTE,105.09786987304688,105.80425262451172,103.8723373413086,105.56595611572266,96.24744415283205,1619503,70,25.0,,0.25,17.5,0.1616973876953125,0.001530608449718418
258,2019-04-25,1,0.003631578947368421,-0.5917159763313611,DTE,105.12340545654295,106.30638122558594,104.99574279785156,105.67659759521484,96.3483428955078,1238333,59,25.0,,0.25,14.75,0.5021286010742188,0.004745826265190045
259,2019-04-26,1,0.003631578947368421,0.0,DTE,106.14468383789062,106.87659454345705,105.65106201171876,105.82127380371094,96.48023223876952,898875,72,25.0,,0.25,18.0,0.570213317871108,0.005363867260810062
260,2019-04-29,4,0.011526315789473683,2.1739130434782608,DTE,105.65106201171876,105.77872467041016,104.74042510986328,105.20851135253906,95.92156219482422,705000,83,25.0,,0.25,20.75,-1.0978698730468892,-0.010272313388507981
261,2019-04-30,3,0.008894736842105264,-0.2283105022831049,DTE,105.4297866821289,107.02978515625,105.01276397705078,106.98723602294922,97.54328155517578,941880,76,25.0,,0.25,19.0,1.2510604858398438,0.011827146618925033
262,2019-05-01,3,0.008894736842105264,0.0,DTE,106.62127685546876,106.8425521850586,105.52340698242188,105.5404281616211,96.22418212890624,976895,65,33.0,False,0.33,21.45,-0.18723297119140625,-0.0017493538917047191
263,2019-05-02,1,0.003631578947368421,-0.5917159763313611,DTE,105.7021255493164,106.1276626586914,104.86808776855467,105.63404083251952,96.30953216552734,785723,55,33.0,,0.33,18.15,-0.7148895263671875,-0.00669105624815991
264,2019-05-03,7,0.019421052631578947,4.3478260869565215,DTE,105.86383056640624,106.73191833496094,105.65106201171876,106.5702133178711,97.1630630493164,658470,54,33.0,,0.33,17.82,0.6042556762695312,0.005693667995052554
265,2019-05-06,1,0.003631578947368421,-0.8130081300813008,DTE,106.66383361816406,106.95319366455078,106.0595703125,106.45106506347656,97.0544204711914,680560,54,33.0,,0.33,17.82,0.22127532958984375,0.0020731879745232717
266,2019-05-07,2,0.006263157894736842,0.7246376811594202,DTE,106.41702270507812,106.8851089477539,105.65957641601562,106.01702117919922,96.65870666503906,722155,47,33.0,,0.33,15.510000000000002,-0.068084716796875,-0.0006365842333836413
267,2019-05-08,3,0.008894736842105264,0.42016806722689104,DTE,105.8893585205078,106.14468383789062,104.43404388427734,104.70638275146484,95.46375274658205,723448,44,33.0,,0.33,14.52,-0.7404251098632812,-0.006927299014357624
268,2019-05-09,1,0.003631578947368421,-0.5917159763313611,DTE,105.03829956054688,105.35318756103516,104.2978744506836,105.19149017333984,95.90603637695312,813453,50,33.0,,0.33,16.5,-0.7914962768554688,-0.007456767953299304
269,2019-05-10,2,0.006263157894736842,0.7246376811594202,DTE,105.23403930664062,107.27659606933594,105.0553207397461,107.2170181274414,97.75276947021484,782433,66,33.0,,0.33,21.78,1.9234085083007812,0.018256766148499137
270,2019-05-13,4,0.011526315789473683,2.1739130434782608,DTE,106.98723602294922,108.69786834716795,106.98723602294922,108.43404388427734,98.86236572265624,868090,53,33.0,,0.33,17.490000000000002,1.421272277832017,0.01324867053866452
271,2019-05-15,6,0.016789473684210528,0.45662100456621024,DTE,107.50638580322266,107.65957641601562,106.8425521850586,106.96170043945312,97.52000427246094,762693,50,33.0,,0.33,16.5,-1.0382919311523295,-0.009552091010986086
272,2019-05-22,1,0.003631578947368421,-0.7836990595611285,DTE,108.56169891357422,109.26808166503906,108.1106414794922,109.18297576904295,99.54518127441406,588793,65,33.0,,0.33,21.45,1.6085052490234375,0.014940661133644895
273,2019-05-23,1,0.003631578947368421,0.0,DTE,109.31914520263672,110.0851058959961,109.25106048583984,110.06808471679688,100.3521728515625,787603,100,33.0,,0.33,33.0,0.8170242309570312,0.00747724512508241
274,2019-05-24,2,0.006263157894736842,0.7246376811594202,DTE,110.13616943359376,110.6297836303711,109.57447052001952,109.60851287841795,99.93316650390624,580450,97,33.0,,0.33,32.01,0.544677734375,0.004947787713349694
275,2019-05-28,1,0.003631578947368421,-0.4201680672268907,DTE,109.8297882080078,109.8297882080078,107.03829956054688,107.1148910522461,97.65966796875,1345963,67,33.0,,0.33,22.11,-0.7999954223632955,-0.007231284344152655
276,2019-05-29,1,0.003631578947368421,0.0,DTE,107.43830108642578,107.6425552368164,105.79574584960938,106.16170501708984,96.79061889648438,988175,72,33.0,,0.33,23.76,-2.187232971191392,-0.019914751788913332
277,2019-05-31,3,0.008894736842105264,1.4492753623188408,DTE,105.88085174560548,107.01276397705078,105.455322265625,106.7829818725586,97.3570556640625,998985,80,33.0,,0.33,26.4,-0.629791259765625,-0.005850764675551123
278,2019-06-03,1,0.003631578947368421,0.0,DTE,107.1404266357422,108.0,106.26383209228516,107.94893646240234,98.42008972167967,1059850,65,45.0,,0.45,29.25,0.9872360229492188,0.009225404393450987
279,2019-06-05,10,0.02731578947368421,6.521739130434782,DTE,108.0851058959961,110.38298034667967,107.65957641601562,109.89787292480467,100.19696807861328,947873,82,45.0,,0.45,36.9,2.3829803466796733,0.022064632839626563
280,2019-06-06,4,0.011526315789473683,-0.5780346820809249,DTE,110.11914825439452,110.62127685546876,109.57447052001952,110.2723388671875,100.53839874267578,808870,84,45.0,,0.45,37.8,0.23829650878909092,0.0021588156801046754
281,2019-06-07,6,0.016789473684210528,0.45662100456621024,DTE,110.79148864746094,111.69361877441406,109.27659606933594,109.4297866821289,99.77020263671876,747418,74,45.0,,0.45,33.300000000000004,1.0723419189452983,0.00969381252348378
282,2019-06-10,6,0.016789473684210528,3.6231884057971016,DTE,109.49787139892578,109.50638580322266,108.39148712158205,109.13191223144533,99.49864196777344,706175,82,45.0,,0.45,36.9,-2.1872329711914062,-0.01958243447737984
283,2019-06-11,3,0.008894736842105264,-0.4702194357366771,DTE,108.93617248535156,109.4297866821289,108.03404235839844,108.61276245117188,99.02531433105467,709583,65,45.0,,0.45,29.25,-0.07659912109375,-0.0006994945594441804
284,2019-06-12,2,0.006263157894736842,-0.29585798816568054,DTE,109.09786987304688,110.1702117919922,109.07234191894533,109.9148941040039,100.21250915527344,576455,78,45.0,,0.45,35.1,0.7404251098632955,0.0067662117629276874
285,2019-06-13,2,0.006263157894736842,0.0,DTE,110.10212707519533,110.33191680908205,109.20851135253906,109.67659759521484,99.99524688720705,1055385,74,45.0,,0.45,33.300000000000004,0.16170501708984375,0.001467774405255362
286,2019-06-14,5,0.014157894736842105,1.2605042016806722,DTE,109.29361724853516,110.544677734375,109.02978515625,110.24681091308594,101.25764465332033,851758,91,45.0,,0.45,40.95,0.21276092529295454,0.0019283715124891465
287,2019-06-17,3,0.008894736842105264,-0.37174721189591076,DTE,110.39148712158205,110.86808776855467,109.44680786132812,110.41702270507812,101.41397094726562,1282395,73,45.0,,0.45,32.85,0.3234100341796733,0.002925604749210775
288,2019-06-18,1,0.003631578947368421,-0.5917159763313611,DTE,110.63829803466795,110.90213012695312,109.03829956054688,109.76170349121094,100.81209564208984,1575088,66,45.0,,0.45,29.7,0.03404235839845171,0.00030705281459808553
289,2019-06-19,1,0.003631578947368421,0.0,DTE,109.25106048583984,111.41276550292967,109.2170181274414,111.03829956054688,101.98460388183594,853168,77,45.0,,0.45,34.65,0.5106353759765483,0.004604378431613654
290,2019-06-20,2,0.006263157894736842,0.7246376811594202,DTE,111.1574478149414,111.83829498291016,110.57872009277344,111.6425552368164,102.53958892822266,688315,98,45.0,,0.45,44.1,0.42552947998048296,0.0038193960814059125
291,2019-06-21,3,0.008894736842105264,0.42016806722689104,DTE,111.63404083251952,111.88085174560548,110.28085327148438,111.58297729492188,102.48486328125,1670498,97,45.0,,0.45,43.65,0.04255676269532671,0.00038052048899550606
292,2019-06-24,1,0.003631578947368421,0.0,DTE,112.00851440429688,112.06808471679688,111.25106048583984,111.99148559570312,102.86006927490234,903928,56,45.0,,0.45,25.2,0.18723297119139204,0.0016735032695061047
293,2019-06-25,1,0.003631578947368421,0.0,DTE,112.1872329711914,112.22978973388672,110.544677734375,110.82553100585938,101.7891845703125,1023073,76,45.0,,0.45,34.2,0.16170501708984375,0.001442917646879316
294,2019-06-26,1,0.003631578947368421,0.0,DTE,110.544677734375,110.91915130615234,108.44255065917967,108.485107421875,99.63959503173828,786663,68,45.0,,0.45,30.6,-1.310638427734375,-0.01167816878960648
295,2019-06-27,3,0.008894736842105264,1.4492753623188408,DTE,108.71489715576172,109.0553207397461,108.0595703125,108.56169891357422,99.70993041992188,696188,63,45.0,,0.45,28.35,-1.86383056640625,-0.016803505476361003
296,2019-06-28,8,0.02205263157894737,1.479289940828402,DTE,108.34042358398438,109.36170196533205,108.19574737548828,108.83404541015624,99.96007537841795,1312475,85,45.0,,0.45,38.25,0.3063812255859517,0.0028094110723593246
297,2019-07-01,5,0.014157894736842105,-0.35799522673031026,DTE,108.89361572265624,109.1999969482422,107.38723754882812,109.17446899414062,100.27274322509766,1055973,11,85.0,False,0.85,9.35,-0.16170501708984375,-0.001478625644845022
298,2019-07-02,1,0.003631578947368421,-0.7434944237918215,DTE,109.455322265625,110.59574127197266,109.455322265625,110.50212860107422,101.49214935302734,973958,12,85.0,,0.85,10.2,1.3957443237304545,0.012781541783302375
299,2019-07-03,3,0.008894736842105264,1.4492753623188408,DTE,110.91063690185548,111.98297882080078,110.90213012695312,111.56595611572266,102.46925354003906,537093,17,85.0,,0.85,14.45,1.387237548828125,0.01254331796933017
300,2019-07-05,5,0.014157894736842105,2.898550724637681,DTE,110.72340393066406,111.514892578125,109.44680786132812,111.37872314453124,102.29725646972656,628743,11,85.0,,0.85,9.35,-0.46808624267578125,-0.00417997670364556
301,2019-07-10,4,0.011526315789473683,2.1739130434782608,DTE,111.8127670288086,112.28936004638672,111.37872314453124,111.96595764160156,102.83661651611328,756113,11,85.0,,0.85,9.35,0.7744674682617188,0.006944968966536402
302,2019-07-11,3,0.008894736842105264,-0.2283105022831049,DTE,111.96595764160156,112.41702270507812,110.96170043945312,112.01702117919922,102.88351440429688,791715,11,85.0,,0.85,9.35,0.12766265869140625,0.0011369078836913626
303,2019-07-12,7,0.019421052631578947,1.1834319526627217,DTE,112.23829650878906,112.23829650878906,110.74042510986328,110.97872161865234,101.92987823486328,671630,9,85.0,,0.85,7.649999999999999,-0.1787261962890625,-0.001589849935431431
304,2019-07-15,1,0.003631578947368421,0.0,DTE,110.83404541015624,111.48936462402344,110.22978973388672,110.6297836303711,101.6093978881836,1350780,10,85.0,,0.85,8.5,-0.748931884765625,-0.0066726946867639025
305,2019-07-16,2,0.006263157894736842,0.7246376811594202,DTE,110.28085327148438,110.8851089477539,109.43830108642578,110.25531768798828,101.26545715332033,859513,12,85.0,,0.85,10.2,-0.6042556762695312,-0.005419850389382641
306,2019-07-17,1,0.003631578947368421,-0.4201680672268907,DTE,110.70638275146484,111.1999969482422,110.45106506347656,110.70638275146484,101.67975616455078,816273,12,85.0,,0.85,10.2,0.31488800048829546,0.0028397681480987202
307,2019-07-18,2,0.006263157894736842,0.7246376811594202,DTE,110.87659454345705,111.8297882080078,109.89787292480467,111.79574584960938,102.68028259277344,921670,10,85.0,,0.85,8.5,0.6297912597655966,0.0056635906209487885
308,2019-07-19,10,0.02731578947368421,3.3613445378151257,DTE,111.58297729492188,111.74468231201172,109.55744934082033,109.60851287841795,100.67139434814452,778320,13,85.0,,0.85,11.05,-0.08510589599607954,-0.0007610306463048389
309,2019-07-24,3,0.008894736842105264,-0.6743737957610789,DTE,109.61701965332033,109.61701965332033,108.0,108.68936157226562,99.8271942138672,1219298,17,85.0,,0.85,14.45,-2.127662658691392,-0.01904039292671278
310,2019-07-25,2,0.006263157894736842,-0.29585798816568054,DTE,108.58723449707033,109.77872467041016,108.28085327148438,108.98723602294922,100.10076904296876,889710,12,85.0,,0.85,10.2,0.16170501708982954,0.0014751816606695112
311,2019-07-26,5,0.014157894736842105,1.2605042016806722,DTE,108.93617248535156,110.15319061279295,108.68936157226562,110.10212707519533,101.124755859375,1093690,11,85.0,,0.85,9.35,0.3744659423827983,0.003411097582951994
312,2019-07-29,6,0.016789473684210528,1.6806722689075633,DTE,110.63829803466795,110.63829803466795,108.79148864746094,109.77021026611328,100.81990814208984,1346315,23,85.0,,0.85,19.55,0.485107421875,0.00440393436791342
313,2019-07-30,7,0.019421052631578947,0.15673981191222564,DTE,109.85531616210938,110.38298034667967,108.2978744506836,108.89361572265624,100.01478576660156,911800,16,85.0,,0.85,13.6,-0.25531768798828125,-0.0023076790995851804
314,2019-07-31,6,0.016789473684210528,-0.13550135501354998,DTE,108.85106658935548,109.44680786132812,107.60851287841795,108.17872619628906,99.35818481445312,1168655,12,85.0,,0.85,10.2,-0.9361724853515483,-0.008481130717899688
315,2019-08-01,2,0.006263157894736842,-0.6269592476489029,DTE,108.0851058959961,110.40850830078124,107.6255340576172,109.8297882080078,100.87462615966795,951280,75,47.0,False,0.47,35.25,0.9617004394531108,0.008786920863618208
316,2019-08-02,7,0.019421052631578947,2.100840336134454,DTE,110.1106414794922,111.02127838134766,109.31063842773438,109.49787139892578,100.56977081298828,908628,99,47.0,,0.47,46.53,0.6127700805664205,0.005550025899245803
317,2019-08-05,8,0.02205263157894737,2.5210084033613445,DTE,109.40425872802734,110.2723388671875,107.48085021972656,108.01702117919922,99.2096710205078,1091693,83,47.0,,0.47,39.01,-0.7489395141601562,-0.0067459096587558776
318,2019-08-06,3,0.008894736842105264,-0.5966587112171837,DTE,108.0851058959961,109.31914520263672,106.32340240478516,108.7829818725586,99.91316986083984,1112608,67,47.0,,0.47,31.49,-0.9531936645507812,-0.00864399607682953
319,2019-08-07,3,0.008894736842105264,0.0,DTE,108.79148864746094,109.82127380371094,107.35318756103516,109.08936309814452,100.19456481933594,974898,73,47.0,,0.47,34.309999999999995,0.5021286010742188,0.0045932357058176
320,2019-08-08,2,0.006263157894736842,-0.29585798816568054,DTE,109.14893341064452,110.41702270507812,107.73616790771484,110.03404235839844,101.0622329711914,1119658,79,47.0,,0.47,37.13,0.5957489013671875,0.005424713088212796
321,2019-08-09,5,0.014157894736842105,1.2605042016806722,DTE,110.3574447631836,110.8000030517578,109.79574584960938,110.10212707519533,101.124755859375,962560,70,47.0,,0.47,32.9,0.3829803466796733,0.003468490068805785
322,2019-08-14,5,0.014157894736842105,0.0,DTE,109.63404083251952,109.7872314453125,107.14893341064452,107.3702163696289,98.6156005859375,1270175,78,47.0,,0.47,36.66,-1.0127716064452983,-0.009140537712550412
323,2019-08-15,2,0.006263157894736842,-0.5576208178438662,DTE,107.12340545654295,109.90637969970705,107.12340545654295,109.49787139892578,100.56977081298828,991113,66,47.0,,0.47,31.02,0.11914825439454546,0.0010852651335313546
324,2019-08-16,3,0.008894736842105264,0.42016806722689104,DTE,109.77872467041016,110.19574737548828,109.23403930664062,110.03404235839844,101.0622329711914,1082528,72,47.0,,0.47,33.84,0.2893676757812358,0.0026328560414041746
325,2019-08-19,3,0.008894736842105264,1.4492753623188408,DTE,110.07659912109376,111.6851043701172,109.69361877441406,111.31063842773438,102.23473358154295,1691295,100,47.0,,0.47,47.0,1.4893569946289205,0.013515557815076074
326,2019-08-20,2,0.006263157894736842,-0.29585798816568054,DTE,111.43830108642578,111.43830108642578,109.92340087890624,110.2723388671875,101.28109741210938,1389555,70,47.0,,0.47,32.9,-0.24680328369142046,-0.0022098137892545555
327,2019-08-22,1,0.003631578947368421,-0.4201680672268907,DTE,111.23403930664062,111.63404083251952,110.13616943359376,110.85106658935548,101.81262969970705,985238,86,47.0,,0.47,40.42,0.1957397460937358,0.001756485375184802
328,2019-08-23,2,0.006263157894736842,0.7246376811594202,DTE,111.1574478149414,111.47234344482422,108.8595733642578,109.26808166503906,100.35872650146484,1325988,63,47.0,,0.47,29.61,-0.1616973876952983,-0.0014484595065217265
329,2019-08-26,1,0.003631578947368421,-0.5917159763313611,DTE,109.92340087890624,110.8000030517578,109.33616638183594,110.76596069335938,101.73446655273438,1033060,65,47.0,,0.47,30.55,-0.6723403930664205,-0.006031454729389596
330,2019-08-27,1,0.003631578947368421,0.0,DTE,111.39574432373048,112.1106414794922,110.91915130615234,110.97872161865234,101.92987823486328,1291090,83,47.0,,0.47,39.01,1.3106384277344034,0.01182886635050151
331,2019-08-28,1,0.003631578947368421,0.0,DTE,111.18297576904295,111.25957489013672,109.9148941040039,110.23829650878906,101.24982452392578,814393,54,47.0,,0.47,25.38,-0.851066589355483,-0.007591309603836027
332,2019-08-29,6,0.016789473684210528,3.6231884057971016,DTE,110.72340393066406,110.89361572265624,109.8893585205078,110.62127685546876,101.60157775878906,721098,52,47.0,,0.47,24.44,-0.36595916748048296,-0.0032892375136418517
333,2019-08-30,6,0.016789473684210528,0.0,DTE,111.13191223144533,111.14893341064452,110.10212707519533,110.34893798828124,101.35143280029295,1126238,64,47.0,,0.47,30.08,0.25531768798828125,0.0023023659777388072
334,2019-09-04,2,0.006263157894736842,0.0,DTE,112.33191680908205,112.76596069335938,111.44680786132812,112.39148712158205,103.2274398803711,1321875,48,37.0,,0.37,17.759999999999998,1.617027282714858,0.014548293295273407
335,2019-09-05,7,0.019421052631578947,2.100840336134454,DTE,111.83829498291016,112.04255676269533,110.3574447631836,110.56169891357422,101.54686737060548,1760150,45,37.0,,0.37,16.65,-0.7234039306640483,-0.006415091275914109
336,2019-09-06,2,0.006263157894736842,-0.6775067750677506,DTE,110.77446746826172,111.0553207397461,108.8851089477539,109.6851043701172,100.7417449951172,1282160,55,37.0,,0.37,20.35,-0.987236022949233,-0.008811259323903031
337,2019-09-10,3,0.008894736842105264,0.42016806722689104,DTE,108.93617248535156,109.84680938720705,108.22978973388672,109.42127990722656,100.4994125366211,1397428,44,37.0,,0.37,16.28,-1.2085113525390483,-0.010882066203483864
338,2019-09-11,1,0.003631578947368421,-0.5917159763313611,DTE,109.1148910522461,110.33191680908205,108.6723403930664,110.0,101.0309600830078,933773,63,37.0,,0.37,23.31,0.485107421875,0.004416217681525891
339,2019-09-12,4,0.011526315789473683,2.1739130434782608,DTE,110.63829803466795,111.37872314453124,109.16595458984376,109.98297882080078,101.01532745361328,2904483,100,37.0,,0.37,37.0,1.0468063354491903,0.00948779252390386
340,2019-09-13,4,0.011526315789473683,0.0,DTE,108.68936157226562,109.93191528320312,108.26383209228516,109.30213165283205,101.12950897216795,1057618,83,37.0,,0.37,30.71,-1.4468078613281108,-0.012989984267018917
341,2019-09-16,2,0.006263157894736842,0.7246376811594202,DTE,109.6425552368164,110.74042510986328,108.64681243896484,110.68085479736328,102.40514373779295,1395665,38,37.0,,0.37,14.06,0.8085098266601562,0.00735464150312759
342,2019-09-18,3,0.008894736842105264,0.42016806722689104,DTE,111.5999984741211,112.09362030029295,110.73191833496094,112.0255355834961,103.64928436279295,1017198,35,37.0,,0.37,12.95,1.3531951904296733,0.012219523169494817
343,2019-09-19,4,0.011526315789473683,0.2958579881656802,DTE,112.34042358398438,112.50212860107422,111.6851043701172,112.22978973388672,103.83826446533205,905808,43,37.0,,0.37,15.91,0.4085083007812642,0.0036443492474138584
344,2019-09-20,4,0.011526315789473683,0.0,DTE,112.36595916748048,113.00425720214844,111.86383056640624,112.58723449707033,104.1689910888672,1921478,41,37.0,,0.37,15.17,0.5021286010742188,0.004463280893597377
345,2019-09-23,10,0.02731578947368421,6.521739130434782,DTE,112.49361419677734,113.01276397705078,111.59149169921876,111.90637969970705,103.5390396118164,2442943,39,37.0,,0.37,14.43,0.00850677490234375,7.527835776244274e-05
346,2019-09-24,2,0.006263157894736842,-0.7707129094412332,DTE,112.28085327148438,114.0595703125,112.01702117919922,113.77021026611328,105.26350402832033,1252198,35,37.0,,0.37,12.95,1.0468063354492188,0.009262726603711746
347,2019-09-26,5,0.014157894736842105,1.2605042016806722,DTE,114.14468383789062,114.3574447631836,113.13191223144533,113.56595611572266,105.07452392578124,1491663,33,37.0,,0.37,12.21,0.29787445068359375,0.002611569111364176
348,2019-09-27,6,0.016789473684210528,0.18587360594795554,DTE,113.57447052001952,113.75318908691406,112.01702117919922,112.7574462890625,104.32646942138672,880898,44,37.0,,0.37,16.28,-0.6042556762695312,-0.005283920758467842
349,2019-10-01,1,0.003631578947368421,-0.4201680672268907,DTE,112.8595733642578,113.52340698242188,112.73191833496094,113.35318756103516,104.87767028808594,1072070,85,26.0,False,0.26,22.1,-0.2297821044921875,-0.002020005824334481
350,2019-10-02,4,0.011526315789473683,2.1739130434782608,DTE,113.12340545654295,113.39574432373048,111.30213165283205,111.67659759521484,103.3264389038086,1354658,69,26.0,,0.26,17.94,-0.12766265869139204,-0.0011245492192738515
351,2019-10-03,6,0.016789473684210528,0.45662100456621024,DTE,111.71914672851562,111.99148559570312,110.64681243896484,111.1574478149414,102.84610748291016,2034278,73,26.0,,0.26,18.98,-1.404258728027358,-0.012383698668782306
352,2019-10-04,21,0.05626315789473684,2.351097178683385,DTE,111.29361724853516,112.74042510986328,110.97021484375,112.544677734375,104.12962341308594,1434440,72,26.0,,0.26,18.72,0.7489395141601562,0.006687468339011682
353,2019-10-07,4,0.011526315789473683,-0.7951356407857811,DTE,113.19149017333984,113.28510284423828,112.3744659423828,112.72340393066406,104.2949676513672,1111080,59,26.0,,0.26,15.34,0.544677734375,0.004831254927806228
