,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,SPXL_unscaled,SPXL_monthly,isPartial,scale,SPXL,Stock_Price_Change,Stock_Price_Change_Percent
124,2018-03-14,3,0.05175445816186557,0.05597693750174937,SPXL,48.31999969482422,48.41999816894531,46.68999862670898,47.02000045776367,46.006813049316406,4263700,28,18.0,,0.18,5.04,-1.3000030517578125,-0.02614648068867098
125,2018-03-15,3,0.05175445816186557,0.0,SPXL,47.34000015258789,47.70000076293945,46.56999969482422,46.84999847412109,45.84047317504883,4193700,49,18.0,,0.18,8.82,-0.7199974060058594,-0.014869835465372572
126,2018-03-19,28,0.0860480109739369,0.6626202655782023,SPXL,46.5,46.52999877929688,44.09999847412109,45.04999923706055,44.07925796508789,6423900,55,18.0,,0.18,9.9,-1.170001983642571,-0.024528343080271076
127,2018-03-20,1,0.04901097393689986,-0.43042293038307644,SPXL,45.25,45.630001068115234,44.900001525878906,45.27000045776367,44.29452133178711,3142600,47,18.0,,0.18,8.459999999999999,-0.8999977111816477,-0.01934231108516804
128,2018-03-21,1,0.04901097393689986,0.0,SPXL,45.25,46.43999862670898,44.88999938964844,45.040000915527344,44.069480895996094,4552800,48,18.0,,0.18,8.64,0.8099975585937429,0.01775142537000174
129,2018-03-22,11,0.06272839506172839,0.2798846875087464,SPXL,43.72999954223633,44.25,41.4900016784668,41.68999862670898,40.79166030883789,10022300,42,18.0,,0.18,7.56,-2.1899986267089773,-0.04715759456223256
130,2018-03-23,1,0.04901097393689986,-0.21867961249972667,SPXL,41.91999816894531,42.04999923706055,38.86000061035156,38.93000030517578,38.09112930297852,10342200,94,18.0,,0.18,16.919999999999998,-2.200000762939453,-0.04971753136586332
131,2018-03-26,11,0.06272839506172839,0.24503798088703754,SPXL,40.83000183105469,42.31999969482422,39.58000183105469,42.18999862670898,41.28089141845703,9041700,71,18.0,,0.18,12.78,0.2700004577636719,0.006420938469975157
132,2018-03-27,14,0.06684362139917696,0.06560388374991821,SPXL,42.65999984741211,42.93999862670898,39.150001525878906,39.91999816894531,39.05979919433594,7820200,49,18.0,,0.18,8.82,0.6199989318847585,0.014650258420502382
133,2018-03-28,28,0.0860480109739369,0.2873032485788749,SPXL,40.060001373291016,40.91999816894531,39.02000045776367,39.63999938964844,38.78583526611328,9961400,100,18.0,,0.18,18.0,-2.0200004577636648,-0.04704239688790324
134,2018-03-29,6,0.05586968449931413,-0.3507149803121363,SPXL,40.22999954223633,42.09000015258789,39.81999969482422,41.290000915527344,40.4002799987793,7663100,66,18.0,,0.18,11.88,1.1700019836425781,0.02859242512211324
135,2018-04-02,1,0.04901097393689986,-0.027226442320781863,SPXL,40.84999847412109,41.119998931884766,37.119998931884766,38.41999816894531,37.59212112426758,12107000,87,19.0,,0.19,16.53,-0.970001220703125,-0.023045883040784143
136,2018-04-03,2,0.050382716049382714,0.027988468750874684,SPXL,39.09999847412109,40.15999984741211,38.11000061035156,39.93000030517578,39.06958770751953,9172500,83,19.0,,0.19,15.77,-0.9599990844726562,-0.02334628184360832
137,2018-04-04,6,0.05586968449931413,0.1089057692831279,SPXL,38.06999969482422,41.52000045776367,37.9900016784668,41.220001220703125,40.33179473876953,10015100,77,19.0,,0.19,14.63,1.3600006103515625,0.033864557159334785
138,2018-04-09,15,0.06821536351165981,0.22097277124407677,SPXL,40.09999847412109,41.61000061035156,39.63999938964844,39.790000915527344,38.93259811401367,6741700,100,19.0,,0.19,19.0,0.09000015258789062,0.002167633708950456
139,2018-04-10,8,0.05861316872427984,-0.14076293510828697,SPXL,41.380001068115234,42.18999862670898,40.790000915527344,41.790000915527344,40.88949966430664,7414000,69,19.0,,0.19,13.11,0.5799980163574148,0.013938909104777242
140,2018-04-11,15,0.06821536351165981,0.16382316459547375,SPXL,40.9900016784668,42.02000045776367,40.93999862670898,41.06999969482422,40.185020446777344,6605700,68,19.0,,0.19,12.92,-0.1699981689453054,-0.0040293475818623525
141,2018-04-16,1,0.04901097393689986,-0.28152587021657394,SPXL,42.58000183105469,43.150001525878906,42.13999938964844,42.72999954223633,41.80924987792969,3747100,67,19.0,,0.19,12.73,1.1300010681152344,0.026891981337578752
142,2018-04-18,1,0.04901097393689986,0.0,SPXL,44.38999938964844,44.63999938964844,43.93999862670898,44.16999816894531,43.218223571777344,3330000,77,19.0,,0.19,14.63,1.4899978637695312,0.03453065610845729
143,2018-04-19,2,0.050382716049382714,0.027988468750874684,SPXL,43.79999923706055,43.93999862670898,42.88999938964844,43.45000076293945,42.51373672485352,4214600,77,19.0,,0.19,14.63,-0.7000007629394602,-0.015681020889569797
144,2018-04-24,37,0.09839368998628258,1.0075848750314869,SPXL,42.86000061035156,42.970001220703125,39.77999877929688,40.63999938964844,39.76428985595703,8778800,53,19.0,,0.19,10.07,-0.9699974060058523,-0.02207549923354435
145,2018-04-25,14,0.06684362139917696,-0.3206513404620167,SPXL,40.59000015258789,41.13999938964844,39.61000061035156,40.869998931884766,39.98933029174805,4856000,52,19.0,,0.19,9.88,-1.8300018310546875,-0.04258789339230884
146,2018-04-26,3,0.05175445816186557,-0.22573826674054465,SPXL,41.43999862670898,42.540000915527344,41.20000076293945,42.09999847412109,41.19282150268555,5523000,30,19.0,,0.19,5.7,1.4000015258789062,0.03403017857679336
147,2018-05-03,1,0.04901097393689986,-0.0530096212462563,SPXL,40.11000061035156,40.65999984741211,38.70000076293945,40.29999923706055,39.431617736816406,9825200,64,11.0,,0.11,7.04,-1.8800010681152344,-0.04419372420438816
148,2018-05-07,1,0.04901097393689986,-0.0530096212462563,SPXL,42.290000915527344,42.79999923706055,41.90999984741211,42.25,41.33959197998047,4272200,92,11.0,,0.11,10.12,2.1399993896484375,0.05263156413377712
149,2018-05-08,18,0.07233058984910837,0.47580396876486897,SPXL,42.09999847412109,42.47999954223633,41.459999084472656,42.2599983215332,41.3493766784668,3465300,27,11.0,,0.11,2.97,-0.31999969482421875,-0.007476628517019468
150,2018-05-09,3,0.05175445816186557,-0.2844734396631834,SPXL,42.650001525878906,43.65999984741211,42.34999847412109,43.470001220703125,42.53330993652344,4047700,27,11.0,,0.11,2.97,1.1800003051757812,0.027777785261098087
151,2018-05-11,41,0.103880658436214,1.0071828036788677,SPXL,44.75,45.2599983215332,44.47999954223633,44.970001220703125,44.00098419189453,2738500,29,11.0,,0.11,3.19,1.5999984741210938,0.03664678148678302
152,2018-05-21,34,0.09427846364883402,0.9236194687788633,SPXL,45.119998931884766,45.59999847412109,44.93000030517578,45.27999877929688,44.3043098449707,3499200,28,11.0,,0.11,3.08,0.3400001525878835,0.007512155660556408
153,2018-05-24,1,0.04901097393689986,-0.4801466629806923,SPXL,45.060001373291016,45.20000076293945,44.0,45.02000045776367,44.04990768432617,3219500,20,11.0,,0.11,2.2,-0.3999977111816335,-0.008771879924703074
154,2018-06-12,6,0.05586968449931413,0.051640889256112876,SPXL,47.93999862670898,48.08000183105469,47.5,47.93000030517578,46.8972053527832,2306600,79,10.0,,0.1,7.9,2.8800010681152344,0.06371683671467143
155,2018-06-13,30,0.0887914951989026,0.5892607233175378,SPXL,48.02999877929688,48.15999984741211,47.310001373291016,47.380001068115234,46.35905075073242,2617100,68,10.0,,0.1,6.800000000000001,0.07999801635742188,0.0016638521903247216
156,2018-06-18,1,0.04901097393689986,-0.4480217522285219,SPXL,46.70000076293945,47.31999969482422,46.41999816894531,47.22999954223633,46.212284088134766,2556700,29,10.0,,0.1,2.9000000000000004,-0.8400001525878906,-0.017441863688731463
157,2018-06-20,1,0.04901097393689986,0.0,SPXL,47.060001373291016,47.29999923706055,46.7400016784668,46.959999084472656,45.961727142333984,2782900,88,10.0,,0.1,8.8,-0.020000457763671875,-0.00042266394532242124
158,2018-06-26,120,0.2122482853223594,3.3306277813540826,SPXL,44.68999862670898,45.130001068115234,44.2599983215332,44.650001525878906,43.70083999633789,2959600,58,10.0,,0.1,5.800000000000001,-2.1699981689453125,-0.04587734046399461
159,2018-07-05,1,0.04901097393689986,-0.50873791747446,SPXL,44.84999847412109,45.34000015258789,44.25,45.2599983215332,44.29787063598633,2870400,47,9.0,,0.09,4.23,0.20999908447265625,0.0046532036229225415
160,2018-07-09,12,0.06410013717421124,0.30787315625962086,SPXL,47.0,47.68999862670898,46.97999954223633,47.68000030517578,46.66642379760742,3152200,100,9.0,,0.09,9.0,2.3499984741210866,0.051830579316549885
161,2018-07-10,12,0.06410013717421124,0.0,SPXL,47.93000030517578,48.2400016784668,47.7599983215332,48.13999938964844,47.116641998291016,2952400,99,9.0,,0.09,8.91,0.5500030517578196,0.011532880427675085
162,2018-07-18,1,0.04901097393689986,-0.23539985876008473,SPXL,48.97999954223633,49.290000915527344,48.709999084472656,49.220001220703125,48.17368316650391,2005400,44,9.0,,0.09,3.96,1.0499992370605469,0.02176615258140102
163,2018-07-19,5,0.054497942386831276,0.11195387500349852,SPXL,48.810001373291016,49.040000915527344,48.380001068115234,48.63999938964844,47.60601806640625,2648300,15,9.0,,0.09,1.35,-0.25,-0.005072022628452522
164,2018-07-24,2,0.050382716049382714,-0.0516408892561131,SPXL,49.52000045776367,49.959999084472656,48.95000076293945,49.40999984741211,48.35964584350586,3432200,58,9.0,,0.09,5.22,0.9199981689453125,0.018760158070348254
165,2018-07-26,48,0.11348285322359397,1.2524163467559695,SPXL,50.29999923706055,50.77999877929688,50.220001220703125,50.33000183105469,49.26008987426758,2383900,45,9.0,,0.09,4.05,0.8199996948242259,0.01641312469677514
166,2018-07-27,3,0.05175445816186557,-0.5439446868691753,SPXL,50.58000183105469,50.58000183105469,48.7599983215332,49.33000183105469,48.281349182128906,3060200,76,9.0,,0.09,6.84,-0.1999969482421946,-0.003938498484638231
167,2018-07-31,6,0.05586968449931413,0.07951443186938412,SPXL,49.02000045776367,49.59999847412109,48.7400016784668,49.18999862670898,48.14432144165039,2551100,71,9.0,,0.09,6.39,-0.9800033569336009,-0.01937531280063942
168,2018-08-01,2,0.050382716049382714,-0.098210120552923,SPXL,49.310001373291016,49.650001525878906,48.630001068115234,49.02999877929688,47.98772430419922,2450800,100,12.0,False,0.12,12.0,0.050003051757819605,0.0010081260745180565
169,2018-08-02,1,0.04901097393689986,-0.027226442320781863,SPXL,48.209999084472656,49.869998931884766,48.06999969482422,49.72999954223633,48.67284393310547,2931700,12,12.0,,0.12,1.44,0.21999740600585938,0.0044309647380613715
170,2018-08-03,1,0.04901097393689986,0.0,SPXL,49.869998931884766,50.41999816894531,49.7400016784668,50.40999984741211,49.33839416503906,1928300,51,12.0,,0.12,6.12,0.5499992370605469,0.011028659491486348
171,2018-08-06,-1,0.04626748971193416,-0.05597693750174926,SPXL,50.369998931884766,51.130001068115234,50.18999862670898,50.959999084472656,49.8766975402832,2344700,25,12.0,,0.12,3.0,0.7100028991699219,0.014081771617501238
172,2018-08-13,2,0.050382716049382714,0.08894423196655676,SPXL,50.2400016784668,50.630001068115234,49.34999847412109,49.52000045776367,48.46731185913086,3362100,76,12.0,,0.12,9.12,-0.5,-0.009778994515057815
173,2018-08-14,27,0.08467626886145405,0.6806610580195487,SPXL,49.97999954223633,50.61000061035156,49.7400016784668,50.45000076293945,49.37754440307617,2305700,13,12.0,,0.12,1.56,-0.020000457763671875,-0.0003950317468246478
174,2018-08-22,1,0.04901097393689986,-0.42119587228045163,SPXL,51.43999862670898,51.90999984741211,51.290000915527344,51.61000061035156,50.51287460327149,2035400,62,12.0,,0.12,7.439999999999999,1.2999992370605469,0.02568660781234322
175,2018-08-31,1,0.04901097393689986,-0.07746133388416954,SPXL,53.5099983215332,54.04999923706055,53.18999862670898,53.75,52.60739135742188,2799300,38,12.0,,0.12,4.56,2.1399993896484375,0.04122518582043733
176,2018-09-07,1,0.04901097393689986,0.0,SPXL,51.86000061035156,52.810001373291016,51.72999954223633,52.18999862670898,51.08055114746094,2650600,0,8.0,,0.08,0.0,-1.2399978637695312,-0.02294168142965114
177,2018-09-13,4,0.053126200274348424,0.08396540625262405,SPXL,53.68999862670898,54.08000183105469,53.52000045776367,53.93999862670898,52.7933464050293,1817700,100,8.0,,0.08,8.0,1.2700004577636719,0.02404848371024637
178,2018-09-17,8,0.05861316872427984,0.10328177851222597,SPXL,53.900001525878906,53.95000076293945,52.91999816894531,53.09000015258789,51.96141815185547,1709500,100,8.0,,0.08,8.0,-0.13000106811523438,-0.002403865823106921
179,2018-09-27,4,0.053126200274348424,-0.09361323691169932,SPXL,54.209999084472656,55.040000915527344,54.040000915527344,54.34000015258789,53.29585647583008,1622200,34,8.0,,0.08,2.72,1.0900001525878906,0.02020389503565423
180,2018-10-04,3,0.05175445816186557,-0.025820444628056438,SPXL,54.58000183105469,54.61000061035156,52.61000061035156,53.61000061035156,52.57988357543945,4263400,53,15.0,,0.15,7.949999999999999,-0.43000030517578125,-0.007812505414666049
181,2018-10-05,1,0.04901097393689986,-0.0530096212462563,SPXL,53.72999954223633,54.02999877929688,51.79999923706055,52.790000915527344,51.77564239501953,4200900,8,15.0,,0.15,1.2,-0.5800018310546804,-0.010620798838532508
182,2018-10-08,2,0.050382716049382714,0.027988468750874684,SPXL,52.29999923706055,52.900001525878906,51.400001525878906,52.65999984741211,51.648136138916016,3714700,15,15.0,,0.15,2.25,-1.1299972534179759,-0.020914256504683926
183,2018-10-10,12,0.06410013717421124,0.2722644232078193,SPXL,52.09000015258789,52.11000061035156,47.22999954223633,47.4900016784668,46.57748031616211,9485400,100,15.0,,0.15,15.0,-0.7900009155273438,-0.014933854305105632
184,2018-10-11,3,0.05175445816186557,-0.19259988444006926,SPXL,46.869998931884766,47.7400016784668,43.38999938964844,44.27000045776367,43.41935348510742,14318800,85,15.0,,0.15,12.75,-4.369998931884766,-0.08386104165611297
185,2018-10-16,2,0.050382716049382714,-0.1788548816204253,SPXL,46.38999938964844,48.540000915527344,46.16999816894531,48.220001220703125,47.29344940185547,5154900,46,15.0,,0.15,6.9,0.7999992370605469,0.01675741954197263
186,2018-10-17,3,0.05175445816186557,0.027226442320781974,SPXL,48.31999969482422,48.65999984741211,46.81999969482422,48.27999877929688,47.35230255126953,5035100,60,15.0,,0.15,9.0,0.11999893188476562,0.002472165834804807
187,2018-10-18,1,0.04901097393689986,-0.0530096212462563,SPXL,47.77999877929688,48.11000061035156,45.459999084472656,46.25,45.36130142211914,6828500,23,15.0,,0.15,3.45,-0.5499992370605469,-0.01130290256443145
188,2018-10-24,2,0.050382716049382714,-0.1788548816204253,SPXL,44.650001525878906,44.84999847412109,40.41999816894531,40.68999862670898,39.90813827514648,9348200,30,15.0,,0.15,4.5,-3.260002136230476,-0.06776142371382632
189,2018-10-29,1,0.04901097393689986,-0.027226442320781863,SPXL,42.15999984741211,42.810001373291016,38.06999969482422,39.869998931884766,39.10389709472656,8851100,67,15.0,,0.15,10.05,-2.039997100830071,-0.04548488673878481
190,2018-10-30,5,0.054497942386831276,0.11195387500349852,SPXL,39.84000015258789,41.83000183105469,39.58000183105469,41.720001220703125,40.91835403442383,6286900,69,15.0,,0.15,10.35,-0.9799995422363281,-0.02289183627187985
191,2018-11-06,1,0.04901097393689986,-0.10068212137229737,SPXL,44.209999084472656,45.16999816894531,44.16999816894531,45.08000183105469,44.21378707885742,2298000,41,13.0,,0.13,5.33,3.339996337890625,0.0798469087183018
192,2018-11-07,4,0.053126200274348424,0.08396540625262405,SPXL,46.29999923706055,48.0,46.060001373291016,47.88999938964844,46.96979522705078,4159300,64,13.0,,0.13,8.32,2.8300018310546875,0.06265224586615847
193,2018-11-08,1,0.04901097393689986,-0.07746133388416954,SPXL,47.540000915527344,48.06999969482422,47.02999877929688,47.65999984741211,46.74421310424805,2813900,82,13.0,,0.13,10.66,0.06999969482421875,0.0014583269755046313
194,2018-11-13,9,0.05998491083676269,0.22390775000699703,SPXL,43.900001525878906,44.97999954223633,43.0099983215332,43.400001525878906,42.56606674194336,4814300,41,13.0,,0.13,5.33,-3.0900001525878906,-0.06428126008331547
195,2018-11-14,4,0.053126200274348424,-0.11434059777264516,SPXL,44.43000030517578,44.619998931884766,41.68999862670898,42.52000045776367,41.70297622680664,5201200,73,13.0,,0.13,9.49,-0.3600006103515625,-0.008003570787356695
196,2018-11-15,3,0.05175445816186557,-0.025820444628056438,SPXL,41.86000061035156,44.09999847412109,41.02000045776367,43.869998931884766,43.02703475952149,6201800,83,13.0,,0.13,10.79,-0.520000457763679,-0.01165397736914997
197,2018-11-16,-34,0.001,-0.9806779930557397,SPXL,43.25,44.650001525878906,42.93999862670898,44.119998931884766,43.2722282409668,4776100,64,13.0,,0.13,8.32,0.5500030517578196,0.012471724961182762
198,2018-11-19,15,0.06821536351165981,0.22097277124407677,SPXL,43.83000183105469,43.959999084472656,41.43000030517578,42.08000183105469,41.27143478393555,5329900,33,13.0,,0.13,4.29,-0.69000244140625,-0.015453581586247656
199,2018-11-20,8,0.05861316872427984,-0.14076293510828697,SPXL,40.16999816894531,40.93000030517578,39.13999938964844,39.630001068115234,38.86851119995117,7919500,98,13.0,,0.13,12.74,-3.029998779296875,-0.0689262703002903
200,2018-11-21,2,0.050382716049382714,-0.14041985536754908,SPXL,40.380001068115234,40.90999984741211,39.97999954223633,40.0099983215332,39.241207122802734,3872800,34,13.0,,0.13,4.42,-0.020000457763671875,-0.000488650320414119
201,2018-11-23,28,0.0860480109739369,0.7078875003403307,SPXL,39.09999847412109,39.86000061035156,39.06999969482422,39.20000076293945,38.44676971435547,1819200,23,13.0,,0.13,2.99,-1.0499992370605469,-0.025666077755484684
202,2018-11-28,34,0.09427846364883402,0.6874708438704609,SPXL,41.97999954223633,44.27000045776367,41.47999954223633,44.27000045776367,43.41935348510742,5697300,72,13.0,,0.13,9.36,4.409999847412109,0.11063722478385607
203,2018-11-29,8,0.05861316872427984,-0.37829737083327275,SPXL,43.869998931884766,44.7599983215332,43.2599983215332,43.970001220703125,43.12511444091797,4628200,41,13.0,,0.13,5.33,0.48999786376953125,0.011068395272257003
204,2018-11-30,3,0.05175445816186557,-0.11701654613962409,SPXL,43.88999938964844,45.09000015258789,43.72999954223633,44.86000061035156,43.99801635742188,4103300,92,13.0,,0.13,11.96,0.3300018310546875,0.007372695340248203
205,2018-12-03,4,0.053126200274348424,-0.09361323691169932,SPXL,47.04999923706055,47.11000061035156,45.68000030517578,46.5,45.60650253295898,6058500,21,19.0,,0.19,3.99,2.020000457763672,0.04479930030888979
206,2018-12-04,6,0.05586968449931413,0.051640889256112876,SPXL,46.06999969482422,46.310001373291016,41.83000183105469,42.09999847412109,41.29104995727539,7951500,43,19.0,,0.19,8.17,-0.7999992370605469,-0.01698151616845367
207,2018-12-06,4,0.053126200274348424,-0.04910506027646144,SPXL,40.0,41.869998931884766,38.36000061035156,41.86000061035156,41.055660247802734,9950000,43,19.0,,0.19,8.17,-4.44000244140625,-0.09587567069188196
208,2018-12-11,2,0.050382716049382714,-0.0516408892561131,SPXL,40.65999984741211,40.7599983215332,38.369998931884766,39.09000015258789,38.33888626098633,7198200,43,19.0,,0.19,8.17,-1.1100006103515625,-0.026510643388296784
209,2018-12-12,2,0.050382716049382714,0.0,SPXL,40.54999923706055,41.22999954223633,39.63999938964844,39.68999862670898,38.92735290527344,6801600,60,19.0,,0.19,11.4,0.470001220703125,0.0115309430828614
210,2018-12-13,1,0.04901097393689986,-0.027226442320781863,SPXL,40.13999938964844,40.59000015258789,39.09000015258789,39.61000061035156,38.84889221191406,5364800,11,19.0,,0.19,2.09,-0.6399993896484375,-0.015522663030660855
211,2018-12-14,3,0.05175445816186557,0.05597693750174937,SPXL,38.5099983215332,39.0,37.150001525878906,37.43999862670898,36.72059631347656,6949600,53,19.0,,0.19,10.07,-1.5900001525878906,-0.039172213515907495
212,2018-12-17,3,0.05175445816186557,-0.11701654613962409,SPXL,36.93999862670898,37.47999954223633,34.43000030517578,35.27000045776367,34.592288970947266,9401900,50,19.0,,0.19,9.5,-1.5200004577636719,-0.03897437071188903
213,2018-12-18,2,0.050382716049382714,-0.02650481062312815,SPXL,35.97999954223633,36.27000045776367,34.36000061035156,35.099998474121094,34.42555618286133,7564200,47,19.0,,0.19,8.93,-1.2099990844726562,-0.0322838607057373
214,2018-12-19,6,0.05586968449931413,0.1089057692831279,SPXL,35.130001068115234,36.79999923706055,32.689998626708984,33.369998931884766,32.728797912597656,11983300,17,19.0,,0.19,3.23,0.529998779296875,0.014612593675427554
215,2018-12-20,6,0.05586968449931413,0.0,SPXL,32.93000030517578,33.599998474121094,30.84000015258789,31.8799991607666,31.26742553710937,13724900,63,19.0,,0.19,11.97,-3.200000762939453,-0.08695654427396826
216,2018-12-24,1,0.04901097393689986,-0.12276265069115366,SPXL,29.229999542236328,29.709999084472656,27.479999542236328,27.540000915527344,27.010820388793945,7749400,100,19.0,,0.19,19.0,-3.8899993896484375,-0.11577379661622711
217,2018-12-26,13,0.0654718792866941,0.33586162501049555,SPXL,28.07999992370605,31.59000015258789,27.270000457763672,31.530000686645508,30.924152374267575,13894400,70,19.0,,0.19,13.3,1.8800010681152344,0.06327839535672619
218,2018-12-27,1,0.04901097393689986,-0.2514194724381402,SPXL,30.07999992370605,32.209999084472656,28.65999984741211,32.20000076293945,31.790998458862305,14909600,65,19.0,,0.19,12.35,0.6199989318847656,0.019626430164292774
219,2018-12-28,1,0.04901097393689986,0.0,SPXL,32.7400016784668,33.43000030517578,31.5,32.0099983215332,31.60340881347656,13116100,64,19.0,,0.19,12.16,1.220001220703125,0.0378764748643301
220,2019-01-03,4,0.053126200274348424,0.02650481062312804,SPXL,32.16999816894531,32.27000045776367,30.34000015258789,30.489999771118164,30.102718353271484,10652700,83,15.0,,0.15,12.45,-1.1599998474121094,-0.03469936694055353
221,2019-01-04,6,0.05586968449931413,0.051640889256112876,SPXL,31.799999237060547,33.86000061035156,31.63999938964844,33.56999969482422,33.14359664916992,13208800,94,15.0,,0.15,14.1,1.5900001525878906,0.04927177347483935
222,2019-01-07,7,0.057241426611796986,0.024552530138230777,SPXL,33.75,35.02000045776367,33.31999969482422,34.380001068115234,33.94330978393555,7787400,11,15.0,,0.15,1.65,1.1599998474121094,0.034258707220976126
223,2019-01-08,0,0.04763923182441701,-0.16774904742505214,SPXL,35.38999938964844,35.58000183105469,34.2400016784668,35.310001373291016,34.86149215698242,7245700,100,15.0,,0.15,15.0,0.5600013732910156,0.01599090136981607
224,2019-01-09,1,0.04901097393689986,0.028794379337153453,SPXL,35.68000030517578,36.2400016784668,35.13999938964844,35.83000183105469,35.3748893737793,7309500,91,15.0,,0.15,13.65,0.6599998474121094,0.01854974180569191
225,2019-01-11,3,0.05175445816186557,0.05597693750174937,SPXL,35.70000076293945,36.2400016784668,35.43000030517578,36.2400016784668,35.77968215942383,5612300,92,15.0,,0.15,13.8,0.0,0.0
226,2019-01-15,1,0.04901097393689986,-0.027226442320781863,SPXL,35.77000045776367,36.95000076293945,35.77000045776367,36.810001373291016,36.34244155883789,6128400,56,15.0,,0.15,8.4,0.7099990844726562,0.0195915853087425
227,2019-01-17,10,0.06135665294924554,0.2518962187578717,SPXL,36.63999938964844,38.310001373291016,36.630001068115234,37.90999984741211,37.428466796875,5419400,89,15.0,,0.15,13.35,1.3600006103515625,0.03680651102220356
228,2019-01-18,7,0.057241426611796986,-0.06707058060765936,SPXL,38.77999877929688,39.61000061035156,38.369998931884766,39.34999847412109,38.85017395019531,7009700,66,15.0,,0.15,9.9,1.2999992370605469,0.03393367764186195
229,2019-01-23,8,0.05861316872427984,0.16335865392469184,SPXL,38.29999923706055,38.59999847412109,36.83000183105469,37.959999084472656,37.47783279418945,7529400,88,15.0,,0.15,13.2,-1.0100021362304759,-0.025498665000437404
230,2019-01-24,3,0.05175445816186557,-0.11701654613962409,SPXL,37.93000030517578,38.34000015258789,37.43000030517578,38.060001373291016,37.57656478881836,6140600,55,15.0,,0.15,8.25,-0.259998321533196,-0.006735708078007052
231,2019-01-31,4,0.053126200274348424,0.02650481062312804,SPXL,39.720001220703125,41.0099983215332,39.59999847412109,40.79999923706055,40.28176498413086,8228200,77,15.0,,0.15,11.55,2.6699981689453125,0.06964001456231328
232,2019-02-01,9,0.05998491083676269,0.12910222314028252,SPXL,40.869998931884766,41.34999847412109,40.43999862670898,40.83000183105469,40.31138229370117,5232200,100,10.0,False,0.1,10.0,0.3400001525878835,0.008290664874506026
233,2019-02-04,4,0.053126200274348424,0.05445288464156395,SPXL,40.880001068115234,41.720001220703125,40.52000045776367,41.68999862670898,41.160457611083984,3941400,53,10.0,,0.1,5.300000000000001,0.37000274658203836,0.008948071589739204
234,2019-02-06,6,0.05586968449931413,0.051640889256112876,SPXL,42.06999969482422,42.29999923706055,41.650001525878906,42.04999923706055,41.51588439941406,3422300,63,10.0,,0.1,6.300000000000001,0.5799980163574219,0.013902157224041645
235,2019-02-07,9,0.05998491083676269,0.07365759041469233,SPXL,41.20000076293945,41.459999084472656,39.97999954223633,40.81999969482422,40.3015022277832,7435000,45,10.0,,0.1,4.5,-0.8400001525878906,-0.019858159993817126
236,2019-02-08,1,0.04901097393689986,-0.1829449564362322,SPXL,40.15999984741211,40.9900016784668,39.75,40.93999862670898,40.41998291015625,4921000,28,10.0,,0.1,2.8000000000000003,-0.4699974060058594,-0.011336165373478702
237,2019-02-11,2,0.050382716049382714,0.027988468750874684,SPXL,41.27999877929688,41.40999984741211,40.75,41.02999877929688,40.50883865356445,4301800,35,10.0,,0.1,3.5,0.4199981689453125,0.010246356471020901
238,2019-02-14,1,0.04901097393689986,-0.027226442320781863,SPXL,42.41999816894531,43.29999923706055,42.0,42.68999862670898,42.14775085449219,6092300,36,10.0,,0.1,3.6,1.8899993896484375,0.045641134909749415
239,2019-02-19,4,0.053126200274348424,0.08396540625262405,SPXL,43.65999984741211,44.63999938964844,43.63999938964844,44.29999923706055,43.7373046875,3781800,9,10.0,,0.1,0.9,1.3400001525878906,0.030946886286339348
240,2019-02-21,2,0.050382716049382714,-0.0516408892561131,SPXL,44.22999954223633,44.400001525878906,43.54999923706055,44.06999969482422,43.51022338867188,4584300,45,10.0,,0.1,4.5,-0.23999786376953125,-0.005376296304905104
241,2019-02-22,5,0.054497942386831276,0.08167932696234592,SPXL,44.40999984741211,44.97999954223633,44.2599983215332,44.90999984741211,44.33955383300781,6849300,27,10.0,,0.1,2.7,0.5799980163574219,0.013063017937496424
242,2019-02-25,1,0.04901097393689986,-0.10068212137229737,SPXL,45.630001068115234,45.90999984741211,45.0,45.08000183105469,44.50739669799805,5170800,44,10.0,,0.1,4.4,0.9300003051757812,0.02067586293109036
243,2019-02-26,11,0.06272839506172839,0.2798846875087464,SPXL,44.84000015258789,45.41999816894531,44.75,44.970001220703125,44.39879608154297,3184700,27,10.0,,0.1,2.7,-0.4900016784667969,-0.010673092574501886
244,2019-02-27,22,0.07781755829903979,0.2405475737496996,SPXL,44.56999969482422,45.06999969482422,44.060001373291016,44.869998931884766,44.30006790161133,3532500,44,10.0,,0.1,4.4,-0.34999847412109375,-0.007705823166685999
245,2019-03-01,1,0.04901097393689986,-0.37018103615434794,SPXL,45.45000076293945,45.65999984741211,44.68999862670898,45.45000076293945,44.87269592285156,4277000,14,8.0,False,0.08,1.12,0.5900001525878906,0.013090751199974937
246,2019-03-04,4,0.053126200274348424,0.08396540625262405,SPXL,46.0,46.119998931884766,43.68999862670898,44.88999938964844,44.31980514526367,7861700,99,8.0,,0.08,7.92,0.45999908447265625,0.010074443408013556
247,2019-03-05,9,0.05998491083676269,0.12910222314028252,SPXL,44.9900016784668,45.09999847412109,44.43999862670898,44.7400016784668,44.17171859741211,3892000,42,8.0,,0.08,3.36,-1.020000457763679,-0.02211622899796961
