,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TX_unscaled,TX_monthly,isPartial,scale,TX,Stock_Price_Change,Stock_Price_Change_Percent
127,2019-03-13,27,0.0648801261829653,0.46207435842752553,TX,28.530000686645508,29.100000381469727,28.209999084472656,28.700000762939453,22.075105667114254,136700,99,83.0,,0.83,82.17,-0.6999988555908203,-0.02348989508430166
128,2019-03-27,2,0.045164037854889594,-0.3038848641026888,TX,27.36000061035156,27.540000915527344,26.959999084472656,26.979999542236328,20.75213623046875,242200,98,83.0,,0.83,81.33999999999999,-1.5599994659423828,-0.053608228367438726
129,2019-03-28,2,0.045164037854889594,0.0,TX,27.11000061035156,27.18000030517578,26.600000381469727,26.940000534057617,20.72136878967285,284400,93,83.0,,0.83,77.19,-0.3600006103515625,-0.013071917152645773
130,2019-04-03,3,0.04595268138801262,0.017461758748340994,TX,27.649999618530277,27.959999084472656,27.51000022888184,27.57999992370605,21.21363639831543,212900,91,79.0,,0.79,71.89,0.779998779296875,0.028697526509900095
131,2019-04-09,1,0.04437539432176656,-0.03432415734193717,TX,28.399999618530277,28.399999618530277,27.770000457763672,27.959999084472656,21.505918502807617,218600,89,79.0,,0.79,70.31,0.44000053405762074,0.015736786425789573
132,2019-04-11,2,0.045164037854889594,0.017772090708751076,TX,27.82999992370605,27.899999618530277,27.149999618530277,27.32999992370605,21.021345138549805,376700,87,79.0,,0.79,68.73,-0.5,-0.01760563403929638
133,2019-04-23,7,0.04910725552050473,0.0,TX,26.450000762939453,26.780000686645508,26.200000762939453,26.40999984741211,20.31371116638184,193300,91,79.0,,0.79,71.89,-1.1199989318847692,-0.04014333144079696
134,2019-04-24,2,0.045164037854889594,-0.08029806642256043,TX,26.350000381469727,26.350000381469727,25.530000686645508,25.649999618530277,19.72914123535156,355200,91,79.0,,0.79,71.89,-0.43000030517578125,-0.016056769759166256
135,2019-04-25,9,0.05068454258675079,0.12223231123838785,TX,25.780000686645508,25.8799991607666,25.26000022888184,25.280000686645508,19.444551467895508,220400,91,79.0,,0.79,71.89,-0.470001220703125,-0.017836858212482154
136,2019-05-07,0,0.04358675078864353,-0.1400385884110289,TX,25.700000762939453,26.100000381469727,25.3799991607666,25.81999969482422,19.85990333557129,555000,93,82.0,,0.82,76.25999999999999,0.220001220703125,0.0085008202410084
137,2019-05-17,10,0.051473186119873816,0.1599488163787588,TX,24.989999771118164,26.36000061035156,24.959999084472656,25.989999771118164,20.965023040771484,799100,97,82.0,,0.82,79.53999999999999,0.2600002288818324,0.009961694447576441
138,2019-05-28,1,0.04437539432176656,-0.44436544614290785,TX,25.270000457763672,25.270000457763672,24.65999984741211,24.82999992370605,20.029300689697266,217500,99,82.0,,0.82,81.17999999999999,-1.090000152587887,-0.041350535938904476
139,2019-05-31,1,0.04437539432176656,0.0,TX,24.71999931335449,24.899999618530277,23.68000030517578,24.059999465942383,19.408174514770508,864400,97,82.0,,0.82,79.53999999999999,-0.3700008392333949,-0.014641900772887406
140,2019-06-05,1,0.04437539432176656,0.0,TX,24.479999542236328,24.649999618530277,23.709999084472656,23.729999542236328,19.141977310180664,460500,94,85.0,,0.85,79.89999999999999,-0.25,-0.010040160796386255
141,2019-06-13,3,0.04595268138801262,0.017461758748340994,TX,24.059999465942383,24.21999931335449,23.920000076293945,23.950000762939453,19.31944274902344,174000,92,85.0,,0.85,78.2,-0.43000030517578836,-0.017444231717250847
142,2019-06-24,0,0.04358675078864353,-0.05148623601290592,TX,21.809999465942383,21.959999084472656,21.479999542236328,21.61000061035156,17.43186378479004,381100,100,85.0,,0.85,85.0,-2.2600002288818324,-0.09331132506001794
143,2019-06-25,4,0.04674132492113565,0.07237461098646603,TX,21.6200008392334,21.700000762939453,20.88999938964844,21.13999938964844,17.052734375,564700,99,85.0,,0.85,84.14999999999999,-0.2599983215332031,-0.011839632621708174
144,2019-07-02,3,0.04595268138801262,-0.01687251130458267,TX,22.479999542236328,22.520000457763672,22.170000076293945,22.31999969482422,18.004589080810547,468300,96,83.0,,0.83,79.67999999999999,0.8199996948242188,0.037788003041210105
145,2019-07-08,6,0.0483186119873817,-0.27293871932406133,TX,22.46999931335449,22.75,22.270000457763672,22.3700008392334,18.044923782348636,291500,97,83.0,,0.83,80.50999999999999,0.22999954223632812,0.010213123337527996
146,2019-07-10,1,0.04437539432176656,-0.08160867010511186,TX,22.32999992370605,22.399999618530277,21.8799991607666,22.06999969482422,17.80292320251465,470800,97,83.0,,0.83,80.50999999999999,-0.350000381469723,-0.015384632152515287
147,2019-07-18,3,0.04595268138801262,0.017461758748340994,TX,22.6200008392334,22.799999237060547,22.31999969482422,22.559999465942383,18.19818878173828,246700,91,83.0,,0.83,75.53,0.3999996185302699,0.017857126131349155
148,2019-07-31,1,0.04437539432176656,-0.017461758748341216,TX,22.100000381469727,22.540000915527344,21.040000915527344,21.1299991607666,17.044668197631836,1272700,91,83.0,,0.83,75.53,-0.2599983215332031,-0.011403435536549766
149,2019-08-07,1,0.04437539432176656,-0.03432415734193717,TX,20.3700008392334,20.63999938964844,20.13999938964844,20.5,16.536474227905273,489000,94,79.0,,0.79,74.26,-1.9000015258789027,-0.08429465167279704
150,2019-08-12,4,0.04674132492113565,0.0,TX,19.450000762939453,19.489999771118164,17.079999923706055,17.110000610351562,13.80190658569336,1024300,100,79.0,,0.79,79.0,-1.149999618530277,-0.0557170374291307
151,2019-08-15,1,0.04437539432176656,-0.05061753391374768,TX,17.06999969482422,17.06999969482422,16.489999771118164,16.65999984741211,13.438910484313965,401800,90,79.0,,0.79,71.10000000000001,-2.4200000762939453,-0.12416624446964308
152,2019-08-16,5,0.04752996845425868,0.07108836283500386,TX,16.75,17.059999465942383,16.350000381469727,16.84000015258789,13.584107398986816,608500,91,79.0,,0.79,71.89,-0.010000228881835938,-0.0005858365003291732
153,2019-08-21,11,0.05226182965299685,-0.1311165888708239,TX,16.93000030517578,17.0,16.450000762939453,16.899999618530273,13.632508277893066,255400,90,79.0,,0.79,71.10000000000001,-0.05999946594238281,-0.003516967633097612
154,2019-08-23,13,0.0538391167192429,0.03018047926601075,TX,16.690000534057617,16.989999771118164,16.329999923706055,16.360000610351562,13.19691276550293,238800,89,79.0,,0.79,70.31,-0.010000228881835938,-0.0005882487577550943
155,2019-08-27,7,0.04910725552050473,0.10663254425250579,TX,16.43000030517578,16.700000762939453,16.3799991607666,16.6299991607666,13.41471004486084,271600,89,79.0,,0.79,70.31,-0.28999900817871094,-0.017068805890844696
156,2019-09-09,1,0.04437539432176656,-0.017461758748341216,TX,18.350000381469727,18.899999618530277,18.149999618530277,18.709999084472656,15.09255599975586,241400,88,74.0,,0.74,65.12,2.199998855590824,0.13173645240023268
157,2019-09-10,2,0.045164037854889594,0.017772090708751076,TX,18.68000030517578,19.81999969482422,18.59000015258789,19.780000686645508,15.955681800842283,561300,87,74.0,,0.74,64.38,0.9200000762939418,0.0486772536964466
158,2019-09-23,1,0.04437539432176656,-0.06637021304838386,TX,18.88999938964844,19.239999771118164,18.709999084472656,19.18000030517578,15.471686363220217,272300,89,74.0,,0.74,65.86,-0.5799999237060547,-0.02926336693423437
159,2019-09-24,2,0.045164037854889594,0.017772090708751076,TX,19.07999992370605,19.15999984741211,18.799999237060547,18.959999084472656,15.29422092437744,330500,86,74.0,,0.74,63.64,-0.07999992370605469,-0.004158000242086568
160,2019-09-25,1,0.04437539432176656,-0.017461758748341216,TX,18.770000457763672,19.030000686645508,18.63999938964844,18.989999771118164,15.318419456481934,298300,88,74.0,,0.74,65.12,-0.12999916076660156,-0.006784924937468628
161,2019-09-26,1,0.04437539432176656,0.0,TX,18.959999084472656,19.209999084472656,18.81999969482422,19.030000686645508,15.350688934326172,148300,89,74.0,,0.74,65.86,0.17999839782714844,0.009458664809899986
162,2019-10-22,6,0.0483186119873817,0.051486236012905806,TX,18.63999938964844,18.940000534057617,18.36000061035156,18.790000915527344,15.15709114074707,1075200,85,71.0,,0.71,60.35,-0.26999855041503906,-0.014055104803897489
163,2019-10-23,0,0.04358675078864353,-0.0979304041261343,TX,18.84000015258789,19.059999465942383,18.709999084472656,19.040000915527344,15.358755111694336,690100,83,71.0,,0.71,58.93,0.11999893188476562,0.006335740681157054
164,2019-10-24,3,0.04595268138801262,0.05428095823984935,TX,19.170000076293945,19.290000915527344,18.90999984741211,19.190000534057617,15.47975254058838,394300,87,71.0,,0.71,61.77,0.23000144958496094,0.012067232740270661
165,2019-10-25,2,0.045164037854889594,-0.017162078670968528,TX,19.190000534057617,19.36000061035156,19.020000457763672,19.06999969482422,15.382953643798828,301000,89,71.0,,0.71,63.19,0.0699996948242152,0.0036288072318269027
166,2019-11-01,7,0.04910725552050473,0.08730879374170564,TX,20.280000686645508,20.690000534057617,20.149999618530277,20.520000457763672,16.552608489990234,601200,98,70.0,False,0.7,68.6,1.3299999237060582,0.06869834100082217
167,2019-11-07,25,0.06330283911671925,0.28907303912121796,TX,20.450000762939453,20.899999618530277,20.399999618530277,20.780000686645508,16.762338638305664,190200,99,70.0,,0.7,69.3,0.2099990844726598,0.010149786324412213
168,2019-11-15,8,0.04989589905362776,-0.21179050181890668,TX,20.18000030517578,20.549999237060547,20.040000915527344,20.40999984741211,16.46387481689453,136900,89,70.0,,0.7,62.3,-0.3500003814697301,-0.01674643004105192
169,2019-11-19,6,0.0483186119873817,-0.03161155718530706,TX,20.18000030517578,20.3799991607666,20.0,20.309999465942383,16.383209228515625,142400,93,70.0,,0.7,65.1,-0.1700000762939453,-0.008272510102451114
170,2019-11-20,4,0.04674132492113565,-0.032643468042044765,TX,20.170000076293945,20.68000030517578,20.06999969482422,20.280000686645508,16.359010696411133,99600,94,70.0,,0.7,65.8,0.3000011444091797,0.01472037079308186
171,2019-11-21,1,0.04437539432176656,-0.05061753391374768,TX,20.309999465942383,21.190000534057617,20.09000015258789,21.1200008392334,17.036602020263672,300400,91,70.0,,0.7,63.7,0.5100002288818359,0.02466151940791761
172,2019-11-22,1,0.04437539432176656,0.0,TX,21.350000381469727,22.01000022888184,21.270000457763672,21.82999992370605,17.60932731628418,529900,100,70.0,,0.7,70.0,0.8199996948242223,0.03869748344301738
173,2019-11-27,3,0.04595268138801262,0.03554418141750193,TX,21.46999931335449,21.57999992370605,21.170000076293945,21.56999969482422,17.39959716796875,259100,98,70.0,,0.7,68.6,-0.43000030517578836,-0.019536587946579642
174,2019-11-29,4,0.04674132492113565,0.01716207867096875,TX,21.459999084472656,21.790000915527344,21.459999084472656,21.559999465942383,17.391530990600586,91700,83,70.0,,0.7,58.1,0.21000099182129262,0.009731278617411077
175,2019-12-02,5,0.04752996845425868,0.01687251130458267,TX,21.479999542236328,21.479999542236328,20.959999084472656,21.1200008392334,17.036602020263672,522900,84,69.0,,0.69,57.96,-0.3100013732910156,-0.014226771925930137
176,2019-12-12,4,0.04674132492113565,0.03492351749668221,TX,21.0,21.780000686645508,20.93000030517578,21.75,17.544795989990234,411800,84,69.0,,0.69,57.96,0.3000011444091797,0.01396653402246506
177,2019-12-18,2,0.045164037854889594,-0.0497776597862879,TX,22.100000381469727,22.399999618530277,21.90999984741211,22.200000762939453,17.907793045043945,208100,86,69.0,,0.69,59.34,0.6199989318847692,0.028466433073389474
178,2019-12-23,1,0.04437539432176656,-0.017461758748341216,TX,21.959999084472656,22.270000457763672,21.88999938964844,22.239999771118164,17.9400577545166,133900,93,69.0,,0.69,64.17,-0.12999916076660512,-0.005803534061628479
179,2019-12-24,48,0.0814416403785489,0.8352882633112959,TX,22.200000762939453,22.770000457763672,22.200000762939453,22.46999931335449,18.125587463378903,93100,82,69.0,,0.69,56.58,0.5,0.022451728321617237
180,2020-01-02,25,0.06330283911671925,-0.2227214626021613,TX,22.170000076293945,22.729999542236328,22.049999237060547,22.71999931335449,18.32725143432617,225500,100,73.0,,0.73,73.0,-0.04000091552734375,-0.0017567375811670116
181,2020-01-03,21,0.06014826498422713,-0.049833059251507494,TX,22.59000015258789,22.709999084472656,22.239999771118164,22.31999969482422,18.004589080810547,206400,99,73.0,,0.73,72.27,-0.020000457763671875,-0.0008799145695761457
182,2020-01-06,11,0.05226182965299685,-0.1311165888708239,TX,22.479999542236328,22.479999542236328,21.459999084472656,21.709999084472656,17.512527465820312,339900,97,73.0,,0.73,70.81,-0.22999954223632812,-0.010127677301122517
183,2020-01-15,8,0.04989589905362776,0.10477055249004685,TX,23.3700008392334,23.3700008392334,22.700000762939453,22.8799991607666,18.456317901611328,312500,96,73.0,,0.73,70.08,0.8900012969970703,0.03959080583275365
184,2020-01-17,4,0.04674132492113565,-0.0632231143706139,TX,22.959999084472656,23.32999992370605,22.899999618530277,23.270000457763672,18.77091407775879,204500,95,73.0,,0.73,69.35,-0.0400009155273473,-0.0017116351771880867
185,2020-01-21,1,0.04437539432176656,-0.2717813325050473,TX,23.0,23.0,22.049999237060547,22.25,17.948123931884766,239700,95,73.0,,0.73,69.35,-0.32999992370605113,-0.01414487461574021
186,2020-01-23,10,0.051473186119873816,0.1599488163787588,TX,23.440000534057617,23.440000534057617,22.799999237060547,23.21999931335449,18.730581283569336,163500,92,73.0,,0.73,67.16,0.4400005340576172,0.019130458002505124
187,2020-01-27,1,0.04437539432176656,-0.017461758748341216,TX,21.38999938964844,21.38999938964844,20.38999938964844,21.290000915527344,17.17373275756836,618200,91,73.0,,0.73,66.42999999999999,-2.050001144409176,-0.08745738471424458
188,2020-01-31,2,0.045164037854889594,0.017772090708751076,TX,21.309999465942383,21.5,20.770000457763672,20.93000030517578,16.88333511352539,483400,93,73.0,,0.73,67.89,0.11000061035155895,0.005142618676501343
189,2020-02-03,6,0.0483186119873817,0.08886045354375471,TX,21.030000686645508,21.270000457763672,20.8700008392334,21.21999931335449,17.117265701293945,206800,90,78.0,,0.78,70.2,-0.22999954223632812,-0.010697653127271112
190,2020-02-04,2,0.045164037854889594,-0.06528693608408942,TX,21.850000381469727,22.38999938964844,21.5,22.239999771118164,17.9400577545166,492200,92,78.0,,0.78,71.76,1.1199989318847692,0.05265627211004431
191,2020-02-05,73,0.10115772870662461,1.2397848711322204,TX,22.57999992370605,22.63999938964844,21.989999771118164,22.190000534057617,17.89972496032715,186200,96,78.0,,0.78,74.88,0.25,0.011165699277132735
192,2020-02-18,2,0.045164037854889594,-0.5535285495992766,TX,21.030000686645508,21.07999992370605,20.190000534057617,20.530000686645508,16.5606746673584,349700,95,78.0,,0.78,74.10000000000001,-1.55999946594239,-0.06890457190805666
193,2020-02-20,1,0.04437539432176656,-0.017461758748341216,TX,20.729999542236328,21.200000762939453,20.31999969482422,20.600000381469727,16.61713981628418,392900,94,78.0,,0.78,73.32000000000001,0.12000083923340199,0.00569263945292775
194,2020-02-21,1,0.04437539432176656,0.0,TX,20.40999984741211,20.489999771118164,20.0,20.38999938964844,16.44774055480957,159900,92,78.0,,0.78,71.76,-0.7100009918212891,-0.03349061161650846
195,2020-02-24,5,0.04752996845425868,0.07108836283500386,TX,19.530000686645508,19.920000076293945,19.26000022888184,19.770000457763672,15.947613716125488,245900,95,78.0,,0.78,74.10000000000001,-0.5699996948242188,-0.027818433440280788
196,2020-02-26,35,0.07118927444794952,0.497776597862879,TX,19.1200008392334,19.479999542236328,18.68000030517578,18.68000030517578,15.068359375,174200,92,78.0,,0.78,71.76,-0.4400005340576172,-0.022088380139177133
197,2020-02-27,3,0.04595268138801262,-0.3544999335312624,TX,18.32999992370605,18.88999938964844,17.979999542236328,18.229999542236328,14.705362319946287,247600,89,78.0,,0.78,69.42,-0.5900001525878871,-0.030287482877433103
198,2020-02-28,13,0.0538391167192429,0.17162078670968617,TX,17.010000228881836,17.93000030517578,17.010000228881836,17.700000762939453,14.27783489227295,434500,93,78.0,,0.78,72.54,-0.9599990844726598,-0.05082049314404591
199,2020-03-02,23,0.061725552050473184,0.12993012646532298,TX,17.799999237060547,18.309999465942383,17.649999618530273,18.100000381469727,14.600497245788574,292100,90,67.0,,0.67,60.3,0.37999916076660156,0.02119348322916137
200,2020-03-03,3,0.04595268138801262,-0.2555322737261716,TX,18.21999931335449,18.59000015258789,18.0,18.21999931335449,14.697294235229492,384400,100,67.0,,0.67,67.0,0.2800006866455078,0.015292228007233177
201,2020-03-04,34,0.0704006309148265,0.5320244388000275,TX,18.649999618530277,18.809999465942383,18.350000381469727,18.700000762939453,15.084491729736328,245900,92,67.0,,0.67,61.64,0.2199993133544922,0.011834282493207393
202,2020-03-05,40,0.07513249211356467,0.06721333512568894,TX,18.239999771118164,18.440000534057617,16.81999969482422,17.450000762939453,14.076170921325684,706000,89,67.0,,0.67,59.63,-0.3699989318847656,-0.019670331865489388
203,2020-03-06,17,0.056993690851735015,-0.24142419280345973,TX,16.799999237060547,16.940000534057617,16.040000915527344,16.25,13.108180046081545,548300,88,67.0,,0.67,58.96,-1.5,-0.08134490003021344
204,2020-03-09,12,0.05305047318611988,0.0,TX,14.5,15.600000381469728,14.170000076293944,14.18000030517578,11.438400268554688,505000,92,67.0,,0.67,61.64,-1.3400001525878888,-0.0791027219800754
205,2020-03-10,20,0.0593596214511041,0.11892727597074382,TX,14.960000038146973,15.130000114440918,13.829999923706056,14.06999969482422,11.3496675491333,382600,93,67.0,,0.67,62.31,-0.47000026702881037,-0.030128221508705533
206,2020-03-11,1,0.04437539432176656,-0.2524313121113886,TX,13.649999618530272,13.649999618530272,12.270000457763672,12.779999732971191,10.30907917022705,505600,90,67.0,,0.67,60.3,-1.4800004959106463,-0.09781893487879434
207,2020-03-12,1,0.04437539432176656,0.0,TX,12.039999961853027,12.359999656677246,11.109999656677246,11.34000015258789,9.147493362426758,266600,83,67.0,,0.67,55.61000000000001,-1.2899999618530256,-0.09450549435194222
208,2020-03-13,18,0.057782334384858046,0.3021255420487665,TX,12.010000228881836,12.18000030517578,11.270000457763672,11.979999542236328,9.6637544631958,510800,86,67.0,,0.67,57.620000000000005,-0.17999935150146662,-0.014563054733114478
209,2020-03-16,31,0.06803470031545741,0.36353290763102986,TX,10.699999809265137,11.34000015258789,10.510000228881836,11.170000076293944,9.010361671447754,373900,83,67.0,,0.67,55.61000000000001,-0.8400001525878888,-0.06896552804115597
210,2020-03-17,32,0.06882334384858044,0.011591783743682305,TX,11.329999923706056,11.779999732971191,10.960000038146973,11.40999984741211,9.203959465026855,292600,81,67.0,,0.67,54.27,0.4399995803833008,0.03880066794204495
211,2020-03-18,6,0.0483186119873817,-0.2979328046935875,TX,10.760000228881836,10.93000030517578,9.800000190734863,9.84000015258789,7.937507152557373,612100,79,67.0,,0.67,52.93,-0.8499994277954119,-0.07215615000536357
212,2020-03-19,1,0.04437539432176656,-0.08160867010511186,TX,9.75,11.0600004196167,9.59000015258789,10.779999732971191,8.695765495300293,313100,80,67.0,,0.67,53.6,0.13000011444091975,0.011893880220603448
213,2020-03-20,16,0.056205047318611985,0.2665813606312646,TX,10.800000190734863,13.0600004196167,10.800000190734863,11.369999885559082,9.17169189453125,790600,77,67.0,,0.67,51.59,2.0,0.18083181954068261
214,2020-03-23,1,0.04437539432176656,-0.22139812918580837,TX,11.279999732971191,11.279999732971191,10.1899995803833,10.300000190734863,8.30856990814209,460900,76,67.0,,0.67,50.92,-1.7800006866455078,-0.13629407576219277
215,2020-03-24,120,0.13822397476340695,2.1148787943413665,TX,10.81999969482422,11.81999969482422,10.6899995803833,11.4399995803833,9.228158950805664,694000,76,67.0,,0.67,50.92,0.5399999618530291,0.047872338176979
216,2020-03-25,44,0.07828706624605679,-0.433621653696054,TX,11.300000190734863,12.329999923706056,11.300000190734863,11.81999969482422,9.534687995910645,482200,68,67.0,,0.67,45.56,0.5100002288818359,0.0431472285997736
217,2020-03-26,57,0.08853943217665615,0.13095861707700363,TX,11.890000343322754,13.079999923706056,11.529999732971191,12.25,9.881551742553713,763300,70,67.0,,0.67,46.900000000000006,0.75,0.06082725098465125
218,2020-03-27,12,0.05305047318611988,-0.40082659350839056,TX,11.760000228881836,12.289999961853027,11.640000343322754,11.699999809265137,9.43789005279541,381300,69,67.0,,0.67,46.23,-0.7899999618530291,-0.060397550952675516
219,2020-03-30,3,0.04595268138801262,-0.21543598858189272,TX,11.710000038146973,11.890000343322754,11.31999969482422,11.550000190734863,9.31689167022705,295800,69,67.0,,0.67,46.23,-0.39999961853027344,-0.0325467550668701
220,2020-03-31,2,0.045164037854889594,-0.017162078670968528,TX,11.68000030517578,11.989999771118164,11.59000015258789,11.899999618530272,9.599221229553224,326800,67,67.0,,0.67,44.89,0.09999942779541016,0.008410380564166209
221,2020-04-01,26,0.06409148264984227,0.41908220996018697,TX,11.529999732971191,11.8100004196167,11.279999732971191,11.670000076293944,9.413689613342283,334200,87,57.0,False,0.57,49.59,-0.17999935150146484,-0.015012456625316362
222,2020-04-02,3,0.04595268138801262,-0.28301422454102476,TX,11.710000038146973,12.06999969482422,11.579999923706056,11.869999885559082,9.575021743774414,481900,87,57.0,,0.57,49.59,0.2599992752075213,0.022015179167619303
223,2020-04-06,7,0.04910725552050473,-0.03111968631356199,TX,11.84000015258789,12.329999923706056,11.779999732971191,12.199999809265137,9.841218948364258,256500,85,57.0,,0.57,48.45,0.26000022888183594,0.021541030278014572
224,2020-04-07,28,0.06566876971608833,0.3372518789747543,TX,12.619999885559082,12.989999771118164,12.170000076293944,12.289999961853027,9.913818359375,445600,85,57.0,,0.57,48.45,0.6599998474121076,0.05352796849115715
225,2020-04-08,5,0.04752996845425868,-0.276216553778162,TX,12.350000381469728,13.220000267028809,12.09000015258789,13.050000190734863,10.526877403259276,255800,89,57.0,,0.57,50.73,0.23000049591064453,0.017705966124959005
226,2020-04-09,6,0.0483186119873817,0.016592553262095855,TX,13.0,13.619999885559082,12.350000381469728,12.539999961853027,10.115482330322266,211800,89,57.0,,0.57,50.73,0.39999961853027344,0.030257156615033365
227,2020-04-13,4,0.04674132492113565,0.03492351749668221,TX,12.539999961853027,13.029999732971191,12.359999656677246,12.880000114440918,10.389745712280272,140100,87,57.0,,0.57,49.59,-0.5900001525878906,-0.04331866061272527
228,2020-04-14,17,0.056993690851735015,0.2193426469595734,TX,13.100000381469728,13.4399995803833,12.65999984741211,12.899999618530272,10.405877113342283,370500,88,57.0,,0.57,50.16,0.4099998474121094,0.03146583697731353
229,2020-04-15,11,0.05226182965299685,-0.08302429844467807,TX,12.529999732971191,12.6899995803833,12.079999923706056,12.479999542236328,10.067082405090332,380500,87,57.0,,0.57,49.59,-0.75,-0.055803573170841614
230,2020-04-16,52,0.084596214511041,0.6186998249532201,TX,12.350000381469728,12.5600004196167,12.039999961853027,12.520000457763672,10.099349975585938,363000,88,57.0,,0.57,50.16,-0.12999916076660156,-0.010244221045330848
231,2020-04-17,8,0.04989589905362776,-0.4101875675877241,TX,12.84000015258789,13.029999732971191,12.4399995803833,12.770000457763672,10.301013946533203,343600,95,57.0,,0.57,54.15,0.4699993133544922,0.03742032624620206
232,2020-04-20,72,0.10036908517350158,1.3027429977563871,TX,12.579999923706056,12.93000030517578,12.380000114440918,12.779999732971191,10.30907917022705,358100,93,57.0,,0.57,53.01,-0.09999942779541193,-0.007674553326534106
233,2020-04-21,2,0.045164037854889594,-0.5500204293302322,TX,12.920000076293944,13.18000030517578,12.5600004196167,13.100000381469728,10.56721019744873,347100,92,57.0,,0.57,52.44,0.25,0.01933487966739844
234,2020-04-22,41,0.0759211356466877,0.6810085911853041,TX,13.15999984741211,13.619999885559082,12.920000076293944,13.56999969482422,10.946338653564451,316200,96,57.0,,0.57,54.72,0.43999958038330256,0.03338388241239376
235,2020-04-23,4,0.04674132492113565,-0.3843437071508705,TX,13.8100004196167,14.229999542236328,13.630000114440918,13.789999961853027,11.123804092407228,254800,95,57.0,,0.57,54.15,0.6099996566772461,0.04478705299579433
236,2020-04-24,4,0.04674132492113565,0.0,TX,13.90999984741211,14.010000228881836,13.489999771118164,13.5600004196167,10.938272476196287,347900,93,57.0,,0.57,53.01,-0.2199993133544922,-0.015460247395054916
237,2020-04-27,7,0.04910725552050473,0.03318510652419193,TX,13.979999542236328,14.100000381469728,13.670000076293944,14.020000457763672,11.309335708618164,488700,97,57.0,,0.57,55.28999999999999,0.0900001525878924,0.00642399365578572
238,2020-04-28,1,0.04437539432176656,-0.09635767970707265,TX,14.029999732971191,14.510000228881836,13.779999732971191,14.210000038146973,11.462599754333496,371500,100,57.0,,0.57,56.99999999999999,0.4099998474121076,0.029078002575867457
239,2020-04-29,39,0.07434384858044164,0.6753394469325371,TX,13.43000030517578,15.130000114440918,12.899999618530272,14.81999969482422,13.057318687438965,580800,100,57.0,,0.57,56.99999999999999,0.619999885559082,0.04272914374770198
240,2020-04-30,7,0.04910725552050473,-0.33945771629821364,TX,14.489999771118164,14.68000030517578,13.510000228881836,13.59000015258789,11.973615646362305,291800,96,57.0,,0.57,54.72,-0.4499998092651385,-0.029742221140873215
241,2020-05-01,4,0.04674132492113565,-0.048178839853536326,TX,13.350000381469728,13.43000030517578,12.630000114440918,12.770000457763672,11.251145362854004,436900,85,70.0,False,0.7,59.49999999999999,-1.25,-0.08514986199007657
242,2020-05-04,6,0.0483186119873817,0.051486236012905806,TX,12.710000038146973,13.210000038146973,12.520000457763672,13.199999809265137,11.630001068115234,169400,90,70.0,,0.7,62.99999999999999,-0.22000026702880682,-0.01638125554948955
243,2020-05-05,1,0.04437539432176656,-0.08160867010511186,TX,13.470000267028809,14.079999923706056,13.140000343322754,13.140000343322754,11.57713794708252,282100,86,70.0,,0.7,60.2,0.8699998855590838,0.06585918872420549
244,2020-05-06,2,0.045164037854889594,0.017772090708751076,TX,13.220000267028809,13.470000267028809,12.739999771118164,13.31999969482422,11.73572826385498,403400,87,70.0,,0.7,60.9,-0.6099996566772479,-0.04332383948740015
245,2020-05-07,5,0.04752996845425868,0.05238527624502343,TX,13.770000457763672,14.06999969482422,13.5600004196167,13.699999809265137,12.070530891418455,301200,85,70.0,,0.7,59.49999999999999,0.5999994277954119,0.04454338648114664
246,2020-05-08,10,0.051473186119873816,0.08296276631047972,TX,13.93000030517578,14.539999961853027,13.829999923706056,14.380000114440918,12.669651985168455,282400,87,70.0,,0.7,60.9,0.4700002670288068,0.03340442624186424
247,2020-05-11,202,0.20289274447949526,0.7120611174701199,TX,14.130000114440918,14.130000114440918,13.739999771118164,13.739999771118164,12.105772972106934,402600,88,70.0,,0.7,61.6,-0.4099998474121094,-0.02819806385748147
248,2020-05-12,1,0.04437539432176656,-0.7812864405989085,TX,13.859999656677246,14.100000381469728,13.449999809265137,13.479999542236328,11.87669849395752,563700,88,70.0,,0.7,61.6,-0.02999973297118963,-0.002123123335330268
249,2020-05-13,31,0.06803470031545741,0.5331627212625292,TX,13.479999542236328,13.5,12.880000114440918,13.100000381469728,11.541894912719728,228100,89,70.0,,0.7,62.3,-0.6000003814697283,-0.042553217392692466
250,2020-05-14,35,0.07118927444794952,0.046367134974729884,TX,12.56999969482422,13.020000457763672,12.279999732971191,12.920000076293944,11.383304595947266,236700,90,70.0,,0.7,62.99999999999999,-0.4799995422363281,-0.03555552164713538
251,2020-05-15,32,0.06882334384858044,-0.0332343687685559,TX,12.90999984741211,13.489999771118164,12.90999984741211,13.050000190734863,11.497841835021973,178900,90,70.0,,0.7,62.99999999999999,0.4699993133544922,0.036098256284947894
252,2020-05-18,1,0.04437539432176656,-0.5075786746945776,TX,13.470000267028809,14.09000015258789,13.470000267028809,13.970000267028809,12.30841827392578,291700,92,70.0,,0.7,64.39999999999999,0.6000003814697266,0.04447741969234986
253,2020-05-19,10,0.051473186119873816,0.1599488163787588,TX,13.850000381469728,14.100000381469728,13.619999885559082,13.989999771118164,12.32603931427002,389100,91,70.0,,0.7,63.7,0.010000228881837714,0.0007097394445378935
