,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DM_unscaled,DM_monthly,isPartial,scale,DM,Stock_Price_Change,Stock_Price_Change_Percent
261,2020-07-06,28,0.017910069177555728,0.07703804138483594,DM,10.40999984741211,10.40999984741211,10.300000190734863,10.350000381469728,10.350000381469728,158700,82,68.0,,0.68,55.760000000000005,-0.039999961853027344,-0.0038277476156087786
262,2020-07-07,33,0.019191135024340254,0.07152768836816747,DM,10.279999732971191,10.34000015258789,10.229999542236328,10.239999771118164,10.239999771118164,265500,92,68.0,,0.68,62.56,-0.06999969482421875,-0.006724274337200908
263,2020-07-08,26,0.017397642838841917,-0.09345420076632449,DM,10.220000267028809,10.289999961853027,10.170000076293944,10.25,10.25,26900,84,68.0,,0.68,57.120000000000005,-0.05000019073486328,-0.004835608316925311
264,2020-07-09,3,0.011504739943633102,-0.3387184660471556,DM,10.260000228881836,10.449999809265137,10.229999542236328,10.43000030517578,10.43000030517578,151400,88,68.0,,0.68,59.84,0.15999984741210938,0.015549062002454761
265,2020-07-10,-38,0.001,-0.9130793042781106,DM,10.5,10.550000190734863,10.380000114440918,10.5,10.5,327500,87,68.0,,0.68,59.16,0.10000038146972656,0.009569414669373
266,2020-07-13,1,0.010992313604919292,-0.686617532121283,DM,10.68000030517578,10.729999542236328,10.479999542236328,10.479999542236328,10.479999542236328,215700,79,68.0,,0.68,53.720000000000006,0.17999935150146484,0.017061549596893988
267,2020-07-14,76,0.030208301306687165,1.7481295014334668,DM,10.5,10.539999961853027,10.437000274658203,10.539999961853027,10.539999961853027,304100,93,68.0,,0.68,63.24,-0.18999958038330078,-0.01770732418351073
268,2020-07-15,281,0.08273200102485267,1.7387174202522409,DM,10.5,10.619999885559082,10.5,10.579999923706056,10.579999923706056,111000,78,68.0,,0.68,53.040000000000006,0.07999992370605469,0.007590125616280252
269,2020-07-16,102,0.036869843709966696,-0.5543460420002291,DM,10.640000343322754,10.640000343322754,10.545000076293944,10.59000015258789,10.59000015258789,41200,100,68.0,,0.68,68.0,0.020000457763671875,0.0018832822955929807
270,2020-07-17,53,0.02431539841147835,-0.340507147175528,DM,10.630000114440918,10.720000267028809,10.5600004196167,10.600000381469728,10.600000381469728,90800,89,68.0,,0.68,60.52,0.07999992370605469,0.007518789579387564
271,2020-07-20,73,0.02943966179861645,1.678204321376128,DM,10.600000381469728,10.670000076293944,10.59000015258789,10.600000381469728,10.600000381469728,37700,86,68.0,,0.68,58.48,-0.05000019073486506,-0.004664196780726715
272,2020-07-21,1,0.010992313604919292,-0.6266154930680661,DM,10.59000015258789,10.600000381469728,10.550000190734863,10.579999923706056,10.579999923706056,40000,88,68.0,,0.68,59.84,-0.0699996948242152,-0.006560421211217915
273,2020-07-22,1,0.010992313604919292,0.0,DM,10.529999732971191,10.619999885559082,10.460000038146973,10.470000267028809,10.470000267028809,74100,92,68.0,,0.68,62.56,0.019999504089353692,0.0018867456009072914
274,2020-07-23,1,0.010992313604919292,0.0,DM,10.55500030517578,10.55500030517578,10.489999771118164,10.5,10.5,31700,91,68.0,,0.68,61.88,-0.06499958038330256,-0.006120487860992174
275,2020-07-24,16,0.014835511145272866,0.34962590028669327,DM,10.449999809265137,10.449999809265137,10.399999618530272,10.43000030517578,10.43000030517578,12200,87,68.0,,0.68,59.16,-0.10500049591064275,-0.009947938690172742
276,2020-07-27,24,0.016885216500128107,0.4357013702808097,DM,10.40999984741211,10.550000190734863,10.399999618530272,10.550000190734863,10.550000190734863,13800,88,68.0,,0.68,59.84,0.10000038146972656,0.009569414669373
277,2020-07-28,23,0.016629003330771202,-0.015173816063001722,DM,10.482999801635742,10.539999961853027,10.460000038146973,10.460000038146973,10.460000038146973,12700,84,68.0,,0.68,57.120000000000005,-0.010000228881835938,-0.0009478889764019671
278,2020-07-29,26,0.017397642838841917,0.046222824830901565,DM,10.520000457763672,10.520000457763672,10.43000030517578,10.449999809265137,10.449999809265137,112700,92,68.0,,0.68,62.56,-0.01999950408935547,-0.001897486163352835
279,2020-07-30,82,0.03174558032282859,0.8247058303756829,DM,10.420000076293944,10.460000038146973,10.350000381469728,10.380000114440918,10.380000114440918,168100,87,68.0,,0.68,59.16,-0.06000041961669922,-0.005703461692572409
280,2020-07-31,1,0.010992313604919292,-0.653737197646546,DM,10.43000030517578,10.43000030517578,10.25,10.300000190734863,10.300000190734863,225600,81,68.0,,0.68,55.080000000000005,-0.029999732971193183,-0.002868043294625866
281,2020-08-03,1,0.010992313604919292,-0.022777486732113994,DM,10.300000190734863,10.350000381469728,10.260000228881836,10.300000190734863,10.300000190734863,86300,86,66.0,,0.66,56.760000000000005,-0.07999992370605113,-0.00767017462754549
282,2020-08-04,39,0.02072841404048168,0.8857189473929563,DM,10.329999923706056,10.329999923706056,10.25,10.270000457763672,10.270000457763672,98200,86,66.0,,0.66,56.760000000000005,-0.020000457763671875,-0.001932411306909687
283,2020-08-05,27,0.017653856008198823,-0.14832577283907888,DM,10.270000457763672,10.380000114440918,10.229999542236328,10.25,10.25,25900,92,66.0,,0.66,60.720000000000006,0.050000190734861505,0.004840289555096522
284,2020-08-06,23,0.016629003330771202,-0.05805262470429451,DM,10.25,10.270000457763672,10.25,10.25,10.25,8500,93,66.0,,0.66,61.38,-0.1099996566772461,-0.010597269312570767
285,2020-08-07,10,0.013298232129131438,-0.20029890760057312,DM,10.260000228881836,10.274999618530272,10.229999542236328,10.229999542236328,10.229999542236328,677300,77,66.0,,0.66,50.82,0.004999160766599786,0.0004867731785562768
286,2020-08-10,4,0.011760953112990007,-0.39524129481048176,DM,10.279999732971191,10.279999732971191,10.220000267028809,10.239999771118164,10.239999771118164,67400,83,66.0,,0.66,54.78,0.005000114440919745,0.0004866291607352746
287,2020-08-11,27,0.017653856008198823,0.5010565758229311,DM,10.25,10.270000457763672,10.229999542236328,10.229999542236328,10.229999542236328,70400,84,66.0,,0.66,55.440000000000005,-0.009999275207519531,-0.0009726921660755394
288,2020-08-12,1,0.010992313604919292,-0.377342060577914,DM,10.220000267028809,10.25,10.220000267028809,10.220000267028809,10.220000267028809,37200,91,66.0,,0.66,60.06,-0.020000457763671875,-0.0019474641550334404
289,2020-08-13,22,0.016372790161414297,0.4894762604013707,DM,10.234000205993652,10.234000205993652,10.210000038146973,10.210000038146973,10.210000038146973,106500,85,66.0,,0.66,56.1,-0.015999794006347656,-0.0015609555128144326
290,2020-08-14,24,0.016885216500128107,0.03129743517518735,DM,10.220000267028809,10.255000114440918,10.18000030517578,10.199999809265137,10.199999809265137,160600,89,66.0,,0.66,58.74,0.020999908447265625,0.002051974596889883
291,2020-08-17,9,0.013042018959774533,-0.13581651189243327,DM,10.199999809265137,10.25,10.149999618530272,10.239999771118164,10.239999771118164,547000,85,66.0,,0.66,56.1,-0.005000114440917969,-0.0004875781945508084
292,2020-08-18,5,0.012017166282346912,-0.07858083020647122,DM,10.260000228881836,10.260000228881836,10.140000343322754,10.15999984741211,10.15999984741211,191900,94,66.0,,0.66,62.040000000000006,0.010000228881835938,0.000975632086032796
293,2020-08-19,1,0.010992313604919292,-0.08528239131825266,DM,10.149999618530272,10.149999618530272,10.119999885559082,10.119999885559082,10.119999885559082,28200,83,66.0,,0.66,54.78,-0.11000061035156428,-0.01072130681263661
294,2020-08-20,-4,0.00971124775813477,-0.11654196676223083,DM,10.149999618530272,10.149999618530272,10.100000381469728,10.119999885559082,10.119999885559082,371500,88,66.0,,0.66,58.080000000000005,0.0,0.0
295,2020-08-21,25,0.017141429669485012,0.7651109410864574,DM,10.100000381469728,10.119999885559082,10.079999923706056,10.109999656677246,10.109999656677246,7200,92,66.0,,0.66,60.720000000000006,-0.02999973297118963,-0.0029556388274557532
296,2020-08-24,122,0.04199410709710479,0.8860453609196459,DM,10.109999656677246,10.147000312805176,10.079999923706056,10.119999885559082,10.119999885559082,19400,86,66.0,,0.66,56.760000000000005,0.02700042724609375,0.0026680264378877716
297,2020-08-25,10,0.013298232129131438,-0.6833309945516555,DM,10.152999877929688,10.15999984741211,10.119999885559082,10.140000343322754,10.140000343322754,18000,88,66.0,,0.66,58.080000000000005,0.012999534606933594,0.0012811209427605608
298,2020-08-26,148,0.04865564950038432,2.658805849372868,DM,10.949999809265137,11.6899995803833,10.890000343322754,11.229999542236328,11.229999542236328,19807000,91,66.0,,0.66,60.06,1.5299997329711914,0.15059052716038202
299,2020-08-27,3,0.011504739943633102,-0.7635477059340822,DM,11.260000228881836,11.289999961853027,10.699999809265137,11.100000381469728,11.100000381469728,4509800,86,66.0,,0.66,56.760000000000005,-0.39999961853027344,-0.03421724832236117
300,2020-08-28,13,0.014066871637202154,0.2227022693361247,DM,11.260000228881836,11.350000381469728,11.0,11.050000190734863,11.050000190734863,2367900,88,66.0,,0.66,58.080000000000005,0.060000419616700995,0.005314474740427899
301,2020-08-31,12,0.013810658467845249,0.0,DM,11.210000038146973,11.539999961853027,11.119999885559082,11.199999809265137,11.199999809265137,2281800,100,66.0,,0.66,66.0,0.189999580383299,0.01674005057246486
302,2020-09-01,56,0.025084037919549065,0.8162810975270391,DM,11.399999618530272,11.449999809265137,11.25,11.4399995803833,11.4399995803833,1586500,92,67.0,False,0.67,61.64,-0.09000015258789062,-0.00779897338694957
303,2020-09-02,39,0.02072841404048168,-0.17364125716270185,DM,11.539999961853027,12.600000381469728,11.5,12.25,12.25,5259000,99,67.0,,0.67,66.33,1.1500005722045916,0.10043673286998933
304,2020-09-03,48,0.023034332564693828,0.1112443296293093,DM,12.020000457763672,12.289999961853027,11.5600004196167,11.710000038146973,11.710000038146973,2067900,84,67.0,,0.67,56.28,-0.310000419616701,-0.024603207161216
305,2020-09-04,1,0.010992313604919292,-0.52278566899881,DM,11.84000015258789,11.989999771118164,11.210000038146973,11.68000030517578,11.68000030517578,1438400,94,67.0,,0.67,62.98,-0.3000001907348633,-0.024410105098945034
306,2020-09-08,1,0.010992313604919292,-0.12269185939512928,DM,11.600000381469728,11.75,11.289999961853027,11.390000343322754,11.390000343322754,1149500,89,67.0,,0.67,59.63,-0.23999977111816406,-0.02001666185985107
307,2020-09-09,8,0.012785805790417628,0.16315875346712372,DM,11.59000015258789,11.649999618530272,11.305999755859377,11.359999656677246,11.359999656677246,785000,84,67.0,,0.67,56.28,-0.10000038146972834,-0.00851067076338119
308,2020-09-10,13,0.014066871637202154,0.10019437709155765,DM,11.5,11.850000381469728,11.460000038146973,11.529999732971191,11.529999732971191,1512900,100,67.0,,0.67,67.0,0.20000076293945668,0.017167448024748344
309,2020-09-11,12,0.013810658467845249,-0.018213940950403407,DM,11.699999809265137,12.539999961853027,11.598999977111816,12.5,12.5,2890900,87,67.0,,0.67,58.290000000000006,0.689999580383299,0.05822781081613093
310,2020-09-14,43,0.0217532667179093,0.9789525208027414,DM,12.979999542236328,12.989999771118164,11.9399995803833,12.039999961853027,12.039999961853027,3069200,84,67.0,,0.67,56.28,0.4499998092651367,0.03588515236316159
311,2020-09-15,6,0.012273379451703818,-0.4357914325759985,DM,12.420000076293944,12.56999969482422,12.119999885559082,12.399999618530272,12.399999618530272,1477100,96,67.0,,0.67,64.32000000000001,-0.42000007629394354,-0.032332569953370416
312,2020-09-16,1,0.010992313604919292,-0.10437759639271038,DM,12.5,12.5,12.130000114440918,12.149999618530272,12.149999618530272,877500,97,67.0,,0.67,64.99000000000001,-0.06999969482422053,-0.0055687904951217115
313,2020-09-17,19,0.015604150653343581,0.4195510803440319,DM,12.18000030517578,12.800000190734863,12.130000114440918,12.350000381469728,12.350000381469728,1455600,87,67.0,,0.67,58.290000000000006,0.3000001907348633,0.024000015258789142
314,2020-09-18,6,0.012273379451703818,-0.21345418123901938,DM,12.489999771118164,12.5,11.609999656677246,12.18000030517578,12.18000030517578,1076600,95,67.0,,0.67,63.650000000000006,-0.3000001907348633,-0.023437514551915006
315,2020-09-21,1,0.010992313604919292,0.0,DM,12.1899995803833,12.1899995803833,11.31999969482422,11.5,11.5,2554300,87,67.0,,0.67,58.290000000000006,-0.3100004196166992,-0.02480003356933591
316,2020-09-22,18,0.015347937483986676,0.3962426869915858,DM,11.640000343322754,11.850000381469728,11.300000190734863,11.31999969482422,11.31999969482422,1368500,95,67.0,,0.67,63.650000000000006,-0.33999919891357244,-0.027891649763525428
317,2020-09-23,41,0.02124084037919549,0.38395405906215063,DM,11.390000343322754,11.685999870300291,10.859999656677246,11.029999732971191,11.029999732971191,2243600,97,67.0,,0.67,64.99000000000001,-0.16400051116943715,-0.013839705138397385
318,2020-09-24,1,0.010992313604919292,-0.48249158655295954,DM,10.760000228881836,11.229999542236328,10.600000381469728,10.850000381469728,10.850000381469728,1893900,90,67.0,,0.67,60.3,-0.45600032806396307,-0.03902107933638421
319,2020-09-25,111,0.03917576223417884,2.5639232687690843,DM,10.949999809265137,11.18000030517578,10.850000381469728,11.130000114440918,11.130000114440918,2059300,85,67.0,,0.67,56.95,-0.04999923706054865,-0.004452291994536561
320,2020-09-28,1,0.010992313604919292,-0.04454045386722494,DM,11.239999771118164,11.279999732971191,10.970000267028809,11.130000114440918,11.130000114440918,1349500,81,67.0,,0.67,54.27,0.09999942779541193,0.008944492403020421
321,2020-09-29,28,0.017910069177555728,0.6293266205160482,DM,11.09000015258789,11.199999809265137,10.899999618530272,10.970000267028809,10.970000267028809,733800,96,67.0,,0.67,64.32000000000001,-0.07999992370605469,-0.0070921919858044635
322,2020-09-30,0,0.010736100435562387,-0.40055505486173715,DM,11.0,11.18000030517578,10.800000190734863,10.800000190734863,10.800000190734863,867600,91,67.0,,0.67,60.970000000000006,-0.019999504089357245,-0.001785670038388143
323,2020-10-01,1,0.010992313604919292,0.023864639763262696,DM,11.020000457763672,11.06999969482422,10.760000228881836,10.890000343322754,10.890000343322754,711800,68,75.0,False,0.75,51.0,-0.11000061035155895,-0.009839052535681403
324,2020-10-02,28,0.017910069177555728,0.6293266205160482,DM,10.649999618530272,11.0,10.649999618530272,10.9399995803833,10.9399995803833,628700,69,75.0,,0.75,51.75,-0.06999969482422053,-0.006323369173799387
325,2020-10-05,1,0.010992313604919292,-0.12269185939512928,DM,10.800000190734863,10.949999809265137,10.329999923706056,10.850000381469728,10.850000381469728,1758100,65,75.0,,0.75,48.75,-0.05000019073486328,-0.004545471884987551
326,2020-10-06,1,0.010992313604919292,0.0,DM,10.6899995803833,10.789999961853027,10.449999809265137,10.5,10.5,852100,73,75.0,,0.75,54.75,-0.15999984741210938,-0.014611858465671257
327,2020-10-07,74,0.029695874967973355,1.7015127147285742,DM,10.59000015258789,10.850000381469728,10.460000038146973,10.75,10.75,1339900,68,75.0,,0.75,51.0,0.060000419616700995,0.005560743264951595
328,2020-10-08,26,0.017397642838841917,-0.41413940967878315,DM,10.59000015258789,10.84000015258789,10.5,10.720000267028809,10.720000267028809,608600,76,75.0,,0.75,57.0,-0.010000228881837714,-0.000921680048870499
329,2020-10-09,25,0.017141429669485012,-0.01472688982813719,DM,10.640000343322754,10.880000114440918,10.612000465393066,10.8100004196167,10.8100004196167,579400,100,75.0,,0.75,75.0,0.039999961853027344,0.0036900333293332643
330,2020-10-12,15,0.01457929797591596,-0.1232608662157374,DM,10.890000343322754,11.0,10.81999969482422,10.979999542236328,10.979999542236328,748900,68,75.0,,0.75,51.0,0.11999988555908203,0.011029401130226768
331,2020-10-13,115,0.04020061491160646,1.757376588229092,DM,10.9399995803833,10.979999542236328,10.699999809265137,10.75,10.75,364800,70,75.0,,0.75,52.5,-0.020000457763671875,-0.0018182234330610392
332,2020-10-14,1,0.010992313604919292,-0.7265635456301027,DM,10.899999618530272,10.899999618530272,10.600000381469728,10.68000030517578,10.68000030517578,394300,70,75.0,,0.75,52.5,-0.07999992370605646,-0.007285967854399611
333,2020-10-15,1,0.010992313604919292,0.0,DM,10.649999618530272,10.699999809265137,10.506999969482422,10.699999809265137,10.699999809265137,302600,73,75.0,,0.75,54.75,-0.19999980926513494,-0.018348606996749783
334,2020-10-16,2,0.011248526774276197,0.023308393352446277,DM,10.510000228881836,10.75,10.510000228881836,10.670000076293944,10.670000076293944,385800,76,75.0,,0.75,57.0,0.05000019073486328,0.00467291510524781
335,2020-10-19,28,0.017910069177555728,0.18674770385209594,DM,10.710000038146973,10.90999984741211,10.619999885559082,10.899999618530272,10.899999618530272,476600,77,75.0,,0.75,57.75,0.15999984741210938,0.014883706736010138
336,2020-10-20,196,0.06095388162951576,2.403330329170422,DM,11.199999809265137,11.350000381469728,11.0,11.119999885559082,11.119999885559082,2232500,78,75.0,,0.75,58.5,0.44000053405761896,0.04033002201755198
337,2020-10-21,35,0.01970356136305406,-0.6767464050474353,DM,11.199999809265137,11.479999542236328,10.8100004196167,10.850000381469728,10.850000381469728,2097600,80,75.0,,0.75,60.0,0.1299991607665998,0.01145367016716925
338,2020-10-22,18,0.015347937483986676,-0.22105769605867132,DM,11.0,11.04599952697754,10.800000190734863,10.949999809265137,10.949999809265137,909200,66,75.0,,0.75,49.5,-0.4340000152587873,-0.03780488088540834
339,2020-10-23,1,0.010992313604919292,-0.2837921306111547,DM,11.029999732971191,11.029999732971191,10.619999885559082,10.649999618530272,10.649999618530272,718100,66,75.0,,0.75,49.5,-0.015999794006349433,-0.0014484695538211634
340,2020-10-26,2,0.011248526774276197,-0.17012267735289122,DM,10.789999961853027,10.829999923706056,10.345999717712402,10.5,10.5,978000,68,75.0,,0.75,51.0,-0.19999980926513494,-0.01813234942039843
341,2020-10-27,1,0.010992313604919292,-0.022777486732113994,DM,10.550000190734863,10.600000381469728,10.25,10.399999618530272,10.399999618530272,511500,76,75.0,,0.75,57.0,-0.22999954223632812,-0.021237261667276353
342,2020-10-28,79,0.03097694081475788,1.8180546814908052,DM,10.260000228881836,10.369999885559082,10.15999984741211,10.18000030517578,10.18000030517578,1052800,63,75.0,,0.75,47.25,-0.2300004959106463,-0.021698159210703394
343,2020-10-29,0,0.010736100435562387,-0.6534163751106259,DM,10.220000267028809,10.359999656677246,10.18000030517578,10.260000228881836,10.260000228881836,391700,70,75.0,,0.75,52.5,-0.010000228881835938,-0.0009643422364702392
344,2020-10-30,92,0.034307712016397644,2.1955468582201756,DM,10.25,10.29800033569336,10.170000076293944,10.199999809265137,10.199999809265137,575600,67,75.0,,0.75,50.25,-0.06199932098388672,-0.005984490640781659
345,2020-11-02,5,0.012017166282346912,-0.18997288568813353,DM,10.350000381469728,10.369999885559082,10.199999809265137,10.25,10.25,240200,91,67.0,,0.67,60.970000000000006,0.07199954986572266,0.006991604925100647
346,2020-11-03,5,0.012017166282346912,0.0,DM,10.390000343322754,10.390000343322754,10.260000228881836,10.329999923706056,10.329999923706056,215100,81,67.0,,0.67,54.27,0.020000457763671875,0.0019286844729404784
347,2020-11-04,9,0.013042018959774533,0.08528239131825255,DM,10.449999809265137,10.510000228881836,10.279999732971191,10.300000190734863,10.300000190734863,249100,56,67.0,,0.67,37.52,0.11999988555908203,0.011549555495077746
348,2020-11-05,13,0.014066871637202154,0.07858083020647122,DM,10.4399995803833,10.619999885559082,10.359999656677246,10.489999771118164,10.489999771118164,439800,69,67.0,,0.67,46.23,0.1099996566772461,0.010466189750877763
349,2020-11-06,5,0.012017166282346912,-0.1457115276032276,DM,10.56999969482422,10.65999984741211,10.369999885559082,10.489999771118164,10.489999771118164,336900,72,67.0,,0.67,48.24,0.039999961853027344,0.0037664747913432883
350,2020-11-09,30,0.018422495516269538,0.24178367269398837,DM,10.710000038146973,10.710000038146973,10.350000381469728,10.43000030517578,10.43000030517578,409300,77,67.0,,0.67,51.59,0.05000019073486328,0.004690449479415548
351,2020-11-10,1,0.010992313604919292,-0.4033211409816003,DM,10.449999809265137,10.539999961853027,10.239999771118164,10.420000076293944,10.420000076293944,340700,80,67.0,,0.67,53.6,-0.1700000762939453,-0.015873022940096848
352,2020-11-11,18,0.015347937483986676,0.3962426869915858,DM,10.390000343322754,10.43000030517578,10.279999732971191,10.289999961853027,10.289999961853027,473600,97,67.0,,0.67,64.99000000000001,-0.10999965667724787,-0.010436400102027066
353,2020-11-12,8,0.012785805790417628,-0.1669365474183262,DM,10.390000343322754,10.4399995803833,10.239999771118164,10.289999961853027,10.289999961853027,557400,79,67.0,,0.67,52.93,0.009999275207521308,0.0009587032516729099
354,2020-11-13,1,0.010992313604919292,-0.14027212792818078,DM,10.380000114440918,10.56999969482422,10.369999885559082,10.399999618530272,10.399999618530272,491100,84,67.0,,0.67,56.28,0.13000011444091975,0.012452118741957507
355,2020-11-16,13,0.014066871637202154,0.10019437709155765,DM,10.550000190734863,10.5600004196167,10.4399995803833,10.470000267028809,10.470000267028809,667200,97,67.0,,0.67,64.99000000000001,-0.009999275207521308,-0.0009460052503518224
356,2020-11-17,1,0.010992313604919292,-0.21856729140484144,DM,10.550000190734863,10.579999923706056,10.460000038146973,10.460000038146973,10.460000038146973,624400,90,67.0,,0.67,60.3,0.019999504089357245,0.0018938923574478572
357,2020-11-18,-4,0.00971124775813477,-0.11654196676223083,DM,10.550000190734863,10.56999969482422,10.350000381469728,10.369999885559082,10.369999885559082,859100,100,67.0,,0.67,67.0,-0.010000228881835938,-0.0009452012243807983
358,2020-11-19,28,0.017910069177555728,0.8442603487850564,DM,10.40999984741211,10.460000038146973,10.260000228881836,10.369999885559082,10.369999885559082,833200,99,67.0,,0.67,66.33,-0.10999965667724787,-0.010406779550912515
359,2020-11-20,31,0.018678708685626443,0.04291661302090044,DM,10.59000015258789,11.289999961853027,10.520000457763672,11.130000114440918,11.130000114440918,3205800,89,67.0,,0.67,59.63,0.8299999237060547,0.07934989681444526
360,2020-11-23,98,0.035844991032539075,1.3751421829108876,DM,11.270000457763672,11.890000343322754,11.020000457763672,11.640000343322754,11.640000343322754,3472600,91,67.0,,0.67,60.970000000000006,0.6000003814697266,0.053144409521437064
361,2020-11-24,56,0.025084037919549065,-0.3002080012580145,DM,11.800000190734863,12.140000343322754,11.050000190734863,11.550000190734863,11.550000190734863,3060500,100,67.0,,0.67,67.0,0.25,0.021026071722562767
362,2020-11-25,3,0.011504739943633102,-0.5413521546837177,DM,11.5,12.0,11.260000228881836,11.869999885559082,11.869999885559082,1660400,91,67.0,,0.67,60.970000000000006,-0.1400003433227539,-0.01153215316009093
363,2020-11-27,1,0.010992313604919292,-0.5431136385418996,DM,12.039999961853027,12.399999618530272,11.9399995803833,12.1899995803833,12.1899995803833,2275700,72,67.0,,0.67,48.24,0.39999961853027166,0.03333330154418923
364,2020-11-30,1,0.010992313604919292,-0.4115056993539362,DM,13.0,13.9399995803833,11.800000190734863,12.880000114440918,12.880000114440918,4302600,91,67.0,,0.67,60.970000000000006,1.5399999618530291,0.1241935491313797
365,2020-12-01,25,0.017141429669485012,0.5594014404587093,DM,13.479999542236328,13.520000457763672,12.25,12.800000190734863,12.800000190734863,3348500,80,75.0,False,0.75,60.0,-0.4199991226196289,-0.030129062787825456
366,2020-12-02,1,0.010992313604919292,-0.3587283081476168,DM,12.329999923706056,13.56999969482422,12.149999618530272,13.359999656677246,13.359999656677246,2412800,90,75.0,,0.75,67.5,0.04999923706054865,0.0036981682964247753
367,2020-12-03,51,0.02380297207276454,1.1654196676223108,DM,14.029999732971191,15.18000030517578,13.630000114440918,14.470000267028809,14.470000267028809,5110100,96,75.0,,0.75,72.0,1.610000610351559,0.11864411544280551
368,2020-12-04,70,0.028671022290545734,0.20451438597246585,DM,15.25,17.559999465942383,15.149999618530272,17.3700008392334,17.3700008392334,6973400,87,75.0,,0.75,65.25,2.3799991607666033,0.15678518530431895
369,2020-12-07,1,0.010992313604919292,-0.7853809097412245,DM,19.15999984741211,20.959999084472656,18.5,20.75,20.75,7183800,79,75.0,,0.75,59.25,3.3999996185302734,0.19362185204644078
370,2020-12-08,867,0.23287291826799897,20.185068643218425,DM,20.8700008392334,24.0,18.170000076293945,23.549999237060547,23.549999237060547,8854800,92,75.0,,0.75,69.0,3.0400009155273438,0.14503821795390248
371,2020-12-09,1,0.010992313604919292,-0.9527969431281446,DM,22.790000915527344,25.420000076293945,21.36000061035156,24.770000457763672,24.770000457763672,8683300,92,75.0,,0.75,69.0,1.4200000762939453,0.059166669845581055
372,2020-12-10,78,0.030720727645400975,1.794746288138359,DM,24.5,24.799999237060547,18.5,18.8799991607666,18.8799991607666,9877700,100,75.0,,0.75,75.0,-0.6200008392333984,-0.024390276843924807
373,2020-12-11,3,0.011504739943633102,-0.625505617040441,DM,19.729999542236328,21.979999542236328,16.610000610351562,16.75,16.75,9353500,94,75.0,,0.75,70.5,-2.8199996948242188,-0.11370966861200849
374,2020-12-14,6,0.012273379451703818,-0.2503794814014991,DM,17.0,18.799999237060547,15.539999961853027,17.06999969482422,17.06999969482422,9921300,80,75.0,,0.75,60.0,-3.1800003051757812,-0.144676995969229
375,2020-12-15,1,0.010992313604919292,-0.10437759639271038,DM,17.389999389648438,17.889999389648438,15.800000190734863,16.280000686645508,16.280000686645508,3863400,89,75.0,,0.75,66.75,-0.9099998474121094,-0.048404249167107505
376,2020-12-16,186,0.05839174993594671,4.31205277020255,DM,16.600000381469727,17.989999771118164,16.600000381469727,17.1299991607666,17.1299991607666,2726300,90,75.0,,0.75,67.5,0.10000038146972656,0.0055897364383137305
377,2020-12-17,1,0.010992313604919292,-0.8117488580668092,DM,17.299999237060547,17.59000015258789,16.291000366210938,16.81999969482422,16.81999969482422,2363600,77,75.0,,0.75,57.75,-0.39999961853027344,-0.022234553842098936
378,2020-12-18,2,0.011248526774276197,0.023308393352446277,DM,17.079999923706055,17.13800048828125,15.649999618530272,16.09000015258789,16.09000015258789,3766500,76,75.0,,0.75,57.0,-0.4519996643066406,-0.02569639911231847
379,2020-12-21,2,0.011248526774276197,-0.4704292968891356,DM,16.020000457763672,18.71999931335449,15.75,18.5,18.5,5801200,78,75.0,,0.75,58.5,1.5819988250732386,0.09230941650135849
380,2020-12-22,9,0.013042018959774533,0.15944240712479796,DM,19.790000915527344,20.82999992370605,18.0,20.01000022888184,20.01000022888184,5166200,89,75.0,,0.75,66.75,2.1100006103515625,0.11271371195223967
381,2020-12-23,126,0.04301895977453241,2.2984892835392805,DM,20.6299991607666,21.983999252319336,20.38599967956543,21.299999237060547,21.299999237060547,4289800,86,75.0,,0.75,64.5,1.1539993286132848,0.05540083210945901
382,2020-12-24,85,0.03251421983089931,-0.2441886088991858,DM,20.780000686645508,20.809999465942383,19.13999938964844,19.200000762939453,19.200000762939453,2401600,78,75.0,,0.75,58.5,-1.1739997863769531,-0.053402466625952716
383,2020-12-28,1,0.010992313604919292,0.0,DM,19.280000686645508,19.3700008392334,17.579999923706055,18.93000030517578,18.93000030517578,3483900,77,75.0,,0.75,57.75,-1.4399986267089844,-0.06919743698531489
384,2020-12-29,16,0.014835511145272866,0.34962590028669327,DM,18.5,18.700000762939453,16.799999237060547,17.100000381469727,17.100000381469727,2635000,96,75.0,,0.75,72.0,-0.6700000762939453,-0.034589573942448104
385,2020-12-30,2,0.011248526774276197,-0.24178367269398826,DM,17.229999542236328,17.610000610351562,16.770000457763672,17.110000610351562,17.110000610351562,1695300,94,75.0,,0.75,70.5,-1.0900001525878906,-0.05828877583513814
386,2020-12-31,146,0.04814322316167051,3.2799580894244134,DM,17.299999237060547,17.799999237060547,16.84000015258789,17.200000762939453,17.200000762939453,1682300,83,75.0,,0.75,62.25,0.18999862670898438,0.01078924589004826
387,2021-01-04,463,0.12936279784780938,7.428676360115521,DM,17.100000381469727,17.209999084472656,15.949999809265137,16.200000762939453,16.200000762939453,2700400,68,74.0,,0.74,50.32,-0.5900001525878906,-0.03314607740878317
388,2021-01-05,29,0.018166282346912633,-0.8595710463197881,DM,16.200000762939453,16.75,16.1200008392334,16.329999923706055,16.329999923706055,1651600,67,74.0,,0.74,49.58,-0.45999908447265625,-0.02672859436045416
