,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WH_unscaled,WH_monthly,isPartial,scale,WH,Stock_Price_Change,Stock_Price_Change_Percent
126,2019-07-26,1,0.007578947368421052,0.0,WH,57.7400016784668,57.88999938964844,56.2599983215332,56.72999954223633,54.783935546875,2175800,74,63.0,,0.63,46.62,-1.4500007629394531,-0.024435469484511252
127,2019-07-30,1,0.007578947368421052,0.0,WH,56.959999084472656,58.0,56.57500076293945,57.880001068115234,55.894493103027344,863800,81,63.0,,0.63,51.03,0.1100006103515625,0.0019001660305981716
128,2019-07-31,8,0.01086842105263158,0.4340277777777779,WH,57.75,58.77999877929688,56.45000076293945,56.54999923706055,54.61011505126953,1033200,79,63.0,,0.63,49.77,0.7799987792968821,0.013448254815463523
129,2019-08-01,3,0.008518796992481203,-0.2161881701833276,WH,56.68999862670898,57.0099983215332,55.7400016784668,56.11000061035156,54.185203552246094,1538600,79,63.0,False,0.63,49.77,-1.770000457763679,-0.03011229150258332
130,2019-08-02,1,0.007578947368421052,-0.11032656663724638,WH,55.7599983215332,56.04999923706055,55.16999816894531,55.70000076293945,53.78927230834961,832600,71,63.0,,0.63,44.73,-0.9599990844726562,-0.016839135462841326
131,2019-08-05,1,0.007578947368421052,0.0,WH,54.41999816894531,54.880001068115234,53.209999084472656,53.52000045776367,51.68405151367188,939800,81,63.0,,0.63,51.03,-1.1699981689453125,-0.02087418706281985
132,2019-08-06,3,0.008518796992481203,0.12400793650793651,WH,53.790000915527344,54.459999084472656,53.52000045776367,54.27000045776367,52.408329010009766,843500,79,63.0,,0.63,49.77,-0.4200019836425781,-0.007653097220630234
133,2019-08-07,1,0.007578947368421052,-0.11032656663724638,WH,53.68999862670898,54.08000183105469,52.810001373291016,53.61000061035156,51.77096557617188,687600,87,63.0,,0.63,54.81,-0.37999725341796875,-0.006977547921522276
134,2019-08-08,2,0.008048872180451128,0.06200396825396837,WH,53.880001068115234,55.220001220703125,53.59999847412109,54.90999984741211,53.02637100219727,719900,62,63.0,,0.63,39.06,1.1399993896484375,0.02107986965699049
135,2019-08-09,18,0.015567669172932331,0.9341429238673515,WH,54.630001068115234,54.9900016784668,53.91999816894531,54.5099983215332,52.64008712768555,595000,75,63.0,,0.63,47.25,-0.22999954223632812,-0.004165149169719662
136,2019-08-13,40,0.025906015037593984,2.0410414827890553,WH,53.540000915527344,55.40999984741211,53.040000915527344,54.220001220703125,52.36004257202149,563700,96,63.0,,0.63,60.48,0.4199981689453125,0.0076377187875187325
137,2019-08-14,23,0.017917293233082707,-0.3083732404585692,WH,53.70000076293945,53.70000076293945,49.5,49.650001525878906,47.94680404663086,2443600,76,63.0,,0.63,47.88,-1.7099990844726562,-0.030860839003458707
138,2019-08-19,19,0.016037593984962406,1.1160714285714288,WH,51.150001525878906,51.650001525878906,50.68000030517578,50.68000030517578,48.94147872924805,1261000,80,63.0,,0.63,50.4,-2.049999237060547,-0.038175031805126824
139,2019-08-20,2,0.008048872180451128,-0.4981247069854664,WH,50.470001220703125,51.16999816894531,50.369998931884766,50.72999954223633,48.9897689819336,868800,85,63.0,,0.63,53.55,-0.48000335693359375,-0.009293385145266453
140,2019-08-21,8,0.01086842105263158,0.35030359645025677,WH,51.43000030517578,51.7599983215332,50.63999938964844,50.72999954223633,48.9897689819336,1092400,79,63.0,,0.63,49.77,0.5900001525878906,0.01153019686731116
141,2019-08-22,0,0.007109022556390977,-0.3459010722933241,WH,51.040000915527344,51.43000030517578,50.34000015258789,50.77999877929688,49.038047790527344,896700,85,63.0,,0.63,53.55,-0.3299980163574219,-0.006375541481038582
142,2019-08-26,2,0.008048872180451128,-0.2901193633952255,WH,50.20000076293945,50.59999847412109,49.59999847412109,50.09999847412109,48.38137435913086,661700,84,63.0,,0.63,52.92,-0.8300018310546946,-0.016138476105961974
143,2019-08-27,15,0.014157894736842105,0.7589911256422233,WH,50.4900016784668,50.4900016784668,49.47999954223633,49.540000915527344,47.840579986572266,440200,85,63.0,,0.63,53.55,-0.10999679565428977,-0.0021738497820419367
144,2019-08-29,4,0.008988721804511279,-0.36510886882634097,WH,50.869998931884766,51.59000015258789,50.869998931884766,51.16999816894531,49.4146614074707,502800,99,63.0,,0.63,62.37,1.0999984741210938,0.021786461429059933
145,2019-08-30,2,0.008048872180451128,-0.10455876202425762,WH,51.560001373291016,51.84000015258789,51.040000915527344,51.380001068115234,49.61746597290039,488600,81,63.0,,0.63,51.03,0.25,0.004845900353955601
146,2019-09-06,4,0.008988721804511279,0.18601190476190488,WH,52.70000076293945,53.08000183105469,52.130001068115234,52.13999938964844,50.35139083862305,485200,75,70.0,,0.7,52.5,1.2400016784667969,0.023919785393845094
147,2019-09-12,1,0.007578947368421052,-0.7020396098137748,WH,53.72999954223633,53.959999084472656,52.790000915527344,53.61000061035156,52.0527572631836,747600,85,70.0,,0.7,59.49999999999999,0.8799972534179688,0.01657869674192658
148,2019-09-13,3,0.008518796992481203,0.12400793650793651,WH,53.810001373291016,54.72999954223633,53.58000183105469,53.720001220703125,52.1595573425293,688900,82,70.0,,0.7,57.4,0.7700004577636719,0.014269838228837983
149,2019-09-16,6,0.009928571428571429,0.049682034976152645,WH,53.34000015258789,53.619998931884766,52.880001068115234,53.25,51.70321273803711,606600,68,70.0,,0.7,47.6,-1.1100006103515625,-0.02028139264819384
150,2019-09-17,3,0.008518796992481203,-0.14199166982203715,WH,53.06999969482422,53.3849983215332,52.61000061035156,53.0099983215332,51.470176696777344,431300,95,70.0,,0.7,66.5,-0.2350006103515625,-0.004382704495203171
151,2019-09-24,8,0.01086842105263158,0.2758164165931156,WH,53.150001525878906,53.290000915527344,51.58000183105469,51.619998931884766,50.12055206298828,900600,83,70.0,,0.7,58.1,-0.09499740600585938,-0.0017794775497359527
152,2019-09-25,6,0.009928571428571429,-0.08647526807333106,WH,51.59999847412109,52.2400016784668,51.0099983215332,52.06999969482422,50.5574836730957,705500,100,70.0,,0.7,70.0,-1.0499992370605469,-0.01970349444588959
153,2019-09-26,6,0.009928571428571429,0.0,WH,51.970001220703125,52.119998931884766,50.90999984741211,51.40999984741211,49.91665267944336,486200,79,70.0,,0.7,55.3,-0.12000274658203125,-0.0022971428546392225
154,2019-09-27,16,0.01462781954887218,0.4733055660734571,WH,51.66999816894531,51.959999084472656,50.95000076293945,51.27000045776367,49.78072738647461,343900,91,70.0,,0.7,63.7,-0.15999984741210938,-0.003069835968746104
155,2019-09-30,8,0.01086842105263158,0.4340277777777779,WH,51.2400016784668,51.97999954223633,51.2400016784668,51.7400016784668,50.23707580566406,522300,79,70.0,,0.7,55.3,0.020000457763671875,0.0003849202870684909
156,2019-10-03,9,0.011338345864661654,0.043237634036665584,WH,50.68999862670898,51.68000030517578,50.0099983215332,51.59000015258789,50.0914306640625,1194700,94,73.0,,0.73,68.62,-0.2999992370605469,-0.0057714359311754615
157,2019-10-07,4,0.008988721804511279,0.116767865483419,WH,51.06999969482422,51.59999847412109,50.790000915527344,50.790000915527344,49.31466293334961,536300,86,73.0,,0.73,62.78,-0.0800018310546946,-0.0015480230375827242
158,2019-10-08,4,0.008988721804511279,0.0,WH,50.27000045776367,50.59000015258789,49.470001220703125,49.68999862670898,48.24661636352539,1231200,88,73.0,,0.73,64.24,-1.009998321533196,-0.019573611461243368
159,2019-10-09,8,0.01086842105263158,0.20911752404851525,WH,50.11000061035156,50.91899871826172,49.04999923706055,49.59999847412109,48.15922927856445,878800,100,73.0,,0.73,73.0,0.3289985656738281,0.006503233142548304
160,2019-10-10,169,0.08652631578947369,6.961259079903147,WH,49.540000915527344,50.21500015258789,48.52999877929688,48.959999084472656,47.53782653808594,1166000,98,73.0,,0.73,71.53999999999999,-0.7039985656738281,-0.013825852498968061
161,2019-10-11,1,0.007578947368421052,-0.9124087591240876,WH,49.70000076293945,50.45000076293945,49.68999862670898,49.91999816894531,48.46993255615234,593100,71,73.0,,0.73,51.83,0.2350006103515625,0.0046798886714620735
162,2019-10-14,11,0.012278195488721805,0.36595566708490157,WH,49.66999816894531,50.16999816894531,49.119998931884766,49.68999862670898,48.24661636352539,419500,81,73.0,,0.73,59.13,-0.2800025939941406,-0.005550100887210085
163,2019-10-15,3,0.008518796992481203,-0.30618493570116345,WH,49.77999877929688,50.36000061035156,49.65999984741211,50.09999847412109,48.64471054077149,621800,77,73.0,,0.73,56.21,0.19000244140625,0.003787172580043352
164,2019-10-16,6,0.009928571428571429,0.16548984995586946,WH,50.11000061035156,51.0,50.060001373291016,50.7599983215332,49.28554153442383,451300,80,73.0,,0.73,58.4,0.6399993896484375,0.012708486534785512
165,2019-10-25,8,0.01086842105263158,0.0946611132146915,WH,51.7599983215332,53.09999847412109,51.52999877929688,53.0,51.4604721069336,619900,80,73.0,,0.73,58.4,2.0999984741210866,0.041176440669040915
166,2019-10-28,2,0.008048872180451128,0.06200396825396837,WH,52.97999954223633,53.38999938964844,52.2599983215332,53.25,51.70321273803711,1193100,85,73.0,,0.73,62.05,0.29000091552735086,0.005461410995495353
167,2019-10-30,14,0.01368796992481203,0.7006071929005138,WH,52.43999862670898,53.79999923706055,52.25,53.61000061035156,52.0527572631836,871500,83,73.0,,0.73,60.59,0.4099998474121094,0.00767933793030906
168,2019-10-31,4,0.008988721804511279,-0.34331227684702004,WH,53.560001373291016,54.59000015258789,53.400001525878906,53.970001220703125,52.40229415893555,1328500,88,73.0,,0.73,64.24,0.7900009155273438,0.014684032095360067
169,2019-11-04,2,0.008048872180451128,0.06200396825396837,WH,55.2599983215332,55.68999862670898,54.61000061035156,54.68000030517578,53.09166717529297,828800,76,72.0,,0.72,54.72,1.0999984741210866,0.020150182653350557
170,2019-11-05,4,0.008988721804511279,0.116767865483419,WH,54.869998931884766,55.84000015258789,54.66999816894531,55.13999938964844,53.538307189941406,610600,91,72.0,,0.72,65.52,0.15000152587891336,0.002693509240041081
171,2019-11-06,20,0.01650751879699248,0.836470096194061,WH,55.220001220703125,55.59000015258789,54.72999954223633,55.38999938964844,53.781036376953125,565600,84,72.0,,0.72,60.48,-0.25,-0.004477077351662806
172,2019-11-07,14,0.01368796992481203,-0.17080391710316556,WH,55.52999877929688,55.94499969482422,54.790000915527344,54.9900016784668,53.39266586303711,356400,82,72.0,,0.72,59.04,0.3549995422363281,0.006386032402624586
173,2019-11-08,5,0.009458646616541354,-0.30898104916231806,WH,54.900001525878906,55.790000915527344,54.619998931884766,55.77999877929688,54.15971755981445,616200,70,72.0,,0.72,50.4,-0.154998779296875,-0.0027705564419051587
174,2019-11-12,2,0.008048872180451128,-0.14904610492845782,WH,54.84999847412109,55.18999862670898,54.43000030517578,54.75,53.15963745117188,423300,79,72.0,,0.72,56.88,-0.6000022888183665,-0.010754656371611104
175,2019-11-15,3,0.008518796992481203,0.0583839327417095,WH,54.58000183105469,55.75,54.5,55.47999954223633,53.86842346191406,643000,75,72.0,,0.72,54.0,0.5600013732910227,0.01014679085387793
176,2019-11-18,4,0.008988721804511279,0.05516328331862308,WH,55.540000915527344,56.27999877929688,55.06999969482422,56.25,54.61606597900391,997500,93,72.0,,0.72,66.96,0.5299987792968821,0.009506704561379031
177,2019-11-20,15,0.014157894736842105,0.5750731911334168,WH,56.54999923706055,56.95000076293945,55.79999923706055,56.150001525878906,54.51897430419922,958400,100,72.0,,0.72,72.0,0.670001983642571,0.01190479740893391
178,2019-11-22,7,0.010398496240601504,-0.2655337227827934,WH,56.20000076293945,57.150001525878906,56.06499862670898,57.119998931884766,55.46078872680664,424100,85,72.0,,0.72,61.2,0.20000076293945312,0.003511865851801854
179,2019-11-26,15,0.014157894736842105,0.3615328994938538,WH,57.41999816894531,58.27000045776367,57.41999816894531,57.880001068115234,56.19871520996094,1262900,85,72.0,,0.72,61.2,1.1199989318847656,0.019597531093286102
180,2019-11-27,6,0.009928571428571429,-0.29872543813064256,WH,58.209999084472656,58.720001220703125,57.95000076293945,58.43000030517578,56.73274230957031,495500,74,72.0,,0.72,53.28,0.4500007629394531,0.007722683360293248
181,2019-12-03,2,0.008048872180451128,-0.14904610492845782,WH,57.369998931884766,57.43000030517578,55.27000045776367,56.29999923706055,54.66461181640625,816400,77,72.0,,0.72,55.44,-1.2900009155273438,-0.021968679984845196
182,2019-12-04,1,0.007578947368421052,-0.05838393274170961,WH,56.290000915527344,57.27999877929688,56.27000045776367,56.93999862670898,55.2860221862793,752700,77,72.0,,0.72,55.44,-0.15000152587889914,-0.0026119018819747986
183,2019-12-05,3,0.008518796992481203,0.12400793650793651,WH,57.040000915527344,57.43000030517578,56.58000183105469,57.02000045776367,55.36369705200195,609800,93,72.0,,0.72,66.96,0.15000152587889914,0.0026187417785545897
184,2019-12-10,13,0.013218045112781955,0.7440476190476191,WH,57.95000076293945,58.28499984741211,57.4900016784668,57.68999862670898,56.01423645019531,570200,86,72.0,,0.72,61.92,0.8549995422363281,0.014887681311039014
185,2019-12-12,17,0.015097744360902256,0.14220705346985207,WH,58.16999816894531,59.07500076293945,57.959999084472656,58.4900016784668,57.07411956787109,665700,96,72.0,,0.72,69.12,0.7900009155273438,0.013554103415896579
186,2019-12-13,14,0.01368796992481203,-0.09337649402390436,WH,58.59000015258789,59.59999847412109,58.59000015258789,59.40999984741211,57.97185134887695,556600,85,72.0,,0.72,61.2,0.5249977111816335,0.008886969181572724
187,2019-12-18,1,0.007578947368421052,-0.4463059599011261,WH,60.43999862670898,61.88999938964844,60.27999877929688,61.369998931884766,59.8844108581543,1035800,74,72.0,,0.72,53.28,2.290000915527351,0.038422835136844746
188,2019-12-19,25,0.018857142857142857,1.4880952380952381,WH,61.33000183105469,61.790000915527344,61.09999847412109,61.47999954223633,59.99174118041992,736900,96,72.0,,0.72,69.12,-0.09999847412109375,-0.0016157452756061508
189,2019-12-20,2,0.008048872180451128,-0.5731658692185008,WH,62.220001220703125,62.630001068115234,61.54999923706055,61.900001525878906,60.40157699584961,1660300,82,72.0,,0.72,59.04,0.8400001525878906,0.013594435024143259
190,2019-12-31,4,0.008988721804511279,0.116767865483419,WH,62.93999862670898,63.310001373291016,62.75,62.810001373291016,61.289546966552734,624200,85,72.0,,0.72,61.2,0.6800003051757812,0.010857421261037947
191,2020-01-02,5,0.009458646616541354,0.0522793810121287,WH,62.540000915527344,63.0,62.02999877929688,62.56999969482422,61.05535507202149,673700,57,71.0,,0.71,40.47,-0.3100013732910156,-0.004896562416152439
192,2020-01-08,16,0.01462781954887218,0.8173750583839325,WH,60.43999862670898,61.0099983215332,59.77999877929688,60.5,59.03546524047852,1912000,86,71.0,,0.71,61.06,-1.9900016784667969,-0.03158732822963173
193,2020-01-14,2,0.008048872180451128,-0.1893222264293828,WH,60.0,60.02000045776367,59.5099983215332,59.93999862670898,58.48902130126953,395700,92,71.0,,0.71,65.32,-0.9899978637695312,-0.016226813489685243
194,2020-01-15,4,0.008988721804511279,0.116767865483419,WH,59.97999954223633,60.59999847412109,59.97999954223633,60.310001373291016,58.85007095336914,566000,91,71.0,,0.71,64.61,0.5799980163574148,0.009663412394766091
195,2020-01-16,5,0.009458646616541354,0.0522793810121287,WH,60.619998931884766,60.900001525878906,59.959999084472656,60.84999847412109,59.37699508666992,1132700,75,71.0,,0.71,53.25,0.3000030517578196,0.0049505455331972925
196,2020-01-17,2,0.008048872180451128,-0.14904610492845782,WH,61.06999969482422,61.52000045776367,60.72999954223633,61.310001373291016,59.82586669921875,663800,83,71.0,,0.71,58.93,0.6199989318847656,0.010180606179809315
197,2020-01-21,125,0.06584962406015038,4.165437923916249,WH,60.72999954223633,61.11000061035156,59.95000076293945,60.380001068115234,58.91837310791016,1379200,81,71.0,,0.71,57.51,-0.4099998474121094,-0.006664496819917876
198,2020-01-22,5,0.009458646616541354,-0.8563598995204385,WH,60.59999847412109,61.09999847412109,59.93999862670898,60.18999862670898,58.73297119140625,455300,81,71.0,,0.71,57.51,-0.010002136230475855,-0.00016367429439656522
199,2020-01-23,-1,0.006639097744360902,-0.29809220985691576,WH,59.66999816894531,59.915000915527344,58.630001068115234,59.400001525878906,57.962100982666016,832600,100,71.0,,0.71,71.0,-1.184997558593743,-0.019394395878678306
200,2020-01-27,136,0.0710187969924812,9.697055492638732,WH,57.2599983215332,57.459999084472656,56.27000045776367,56.88999938964844,55.51285934448242,536300,94,71.0,,0.71,66.74,-2.4550018310546875,-0.04097474411318014
201,2020-01-28,7,0.010398496240601504,-0.8535810703509608,WH,57.52000045776367,58.435001373291016,57.22999954223633,58.27000045776367,56.85945129394531,468800,81,71.0,,0.71,57.51,0.9750022888183594,0.01696836589546402
202,2020-01-29,9,0.011338345864661654,0.09038322487346351,WH,58.41999816894531,59.40999984741211,58.27000045776367,58.84000015258789,57.415645599365234,524900,78,71.0,,0.71,55.38,0.9749984741210938,0.016685179279669393
203,2020-01-30,14,0.01368796992481203,0.20722811671087538,WH,58.119998931884766,59.310001373291016,57.93000030517578,59.220001220703125,57.78645706176758,409600,83,71.0,,0.71,58.93,-0.09999847412109375,-0.0016831926338651826
204,2020-01-31,5,0.009458646616541354,-0.30898104916231806,WH,59.0,59.04999923706055,57.06999969482422,57.16999816894531,55.786075592041016,703200,81,71.0,,0.71,57.51,-0.26000213623046875,-0.004383782333674979
205,2020-02-03,4,0.008988721804511279,0.0,WH,57.310001373291016,58.5099983215332,57.310001373291016,58.150001525878906,56.74235153198242,630200,88,73.0,,0.73,64.24,-0.5400009155273438,-0.00914480817111396
206,2020-02-04,5,0.009458646616541354,0.0522793810121287,WH,59.130001068115234,60.08000183105469,58.90999984741211,59.77999877929688,58.332889556884766,481500,87,73.0,,0.73,63.51,1.5700035095214844,0.026833080747904914
207,2020-02-05,2,0.008048872180451128,-0.14904610492845782,WH,60.5099983215332,61.09999847412109,59.959999084472656,60.93999862670898,59.46482467651367,516900,99,73.0,,0.73,72.27,1.0199966430663991,0.016977307123502428
208,2020-02-06,52,0.03154511278195488,2.919196637085473,WH,61.119998931884766,61.15499877929688,59.43999862670898,59.4900016784668,58.049922943115234,386400,96,73.0,,0.73,70.08,0.05500030517579546,0.0009001686832952327
209,2020-02-07,3,0.008518796992481203,-0.7299487546180431,WH,59.040000915527344,59.18000030517578,58.59000015258789,58.83000183105469,57.40589904785156,328300,90,73.0,,0.73,65.7,-1.9749984741211009,-0.032294963838503166
210,2020-02-10,12,0.01274812030075188,0.6820436507936509,WH,58.52000045776367,58.90999984741211,58.05500030517578,58.650001525878906,57.23025131225586,880700,90,73.0,,0.73,65.7,-0.2700004577636719,-0.004562359857576026
211,2020-02-11,229,0.1147218045112782,7.9991153052197,WH,59.220001220703125,59.95000076293945,58.90999984741211,59.33000183105469,57.89379119873047,482300,75,73.0,,0.73,54.75,1.0400009155273438,0.01765406413548032
212,2020-02-13,1,0.007578947368421052,-0.9339362957137239,WH,59.369998931884766,60.22999954223633,57.59000015258789,59.09999847412109,57.66935729980469,1062300,86,73.0,,0.73,62.78,0.279998779296875,0.004670538377540279
213,2020-02-14,16,0.01462781954887218,0.930059523809524,WH,58.91999816894531,59.790000915527344,58.369998931884766,58.93000030517578,57.50346755981445,961800,86,73.0,,0.73,62.78,-0.4399986267089844,-0.007305306824723412
214,2020-02-18,55,0.03295488721804511,2.484101748807631,WH,58.86000061035156,59.58000183105469,58.09999847412109,58.4900016784668,57.07411956787109,759600,97,73.0,,0.73,70.81,-0.20999908447265625,-0.0035122776594258553
215,2020-02-20,1,0.007578947368421052,-0.7700205338809035,WH,59.63999938964844,60.20000076293945,58.630001068115234,59.11000061035156,57.67911529541016,759400,91,73.0,,0.73,66.42999999999999,0.6199989318847656,0.010406158322096681
216,2020-02-21,1,0.007578947368421052,0.0,WH,58.72999954223633,59.2599983215332,57.77000045776367,59.060001373291016,57.63032531738281,678500,96,73.0,,0.73,70.08,-0.94000244140625,-0.015614658297229411
217,2020-02-24,26,0.019327067669172932,1.5500992063492065,WH,56.84000015258789,57.43999862670898,56.11000061035156,56.16999816894531,54.81028366088867,1283800,78,73.0,,0.73,56.94,-1.8199996948242259,-0.030712111818654853
218,2020-02-25,18,0.015567669172932331,-0.1945146858587823,WH,57.16999816894531,57.369998931884766,53.209999084472656,53.400001525878906,52.10733795166016,2436900,100,73.0,,0.73,73.0,-0.06999969482421164,-0.001218657668833223
219,2020-02-26,12,0.01274812030075188,-0.18111567254286398,WH,53.900001525878906,53.90999984741211,50.90999984741211,52.09999847412109,50.838809967041016,1994500,99,73.0,,0.73,72.27,-3.4599990844726562,-0.06031025185447014
220,2020-02-27,25,0.018857142857142857,0.47920967266293135,WH,50.4900016784668,53.5099983215332,49.470001220703125,50.68999862670898,49.46293258666992,2770900,90,73.0,,0.73,65.7,-0.40000152587890625,-0.007419802022093802
221,2020-02-28,2,0.008048872180451128,-0.5731658692185008,WH,49.400001525878906,51.30500030517578,49.220001220703125,50.95000076293945,49.71664810180664,1652400,98,73.0,,0.73,71.53999999999999,-2.204998016357422,-0.04120721520318382
222,2020-03-02,292,0.14432706766917294,6.849315068493151,WH,50.84000015258789,52.970001220703125,49.5,52.959999084472656,51.67798614501953,1782800,72,80.0,,0.8,57.6,1.6650009155273438,0.03245299494442011
223,2020-03-03,72,0.04094360902255639,-0.7163137193613087,WH,53.02999877929688,53.09999847412109,49.97499847412109,50.52999877929688,49.30681228637695,1842800,66,80.0,,0.8,52.8,0.12999725341796164,0.0024541674612450493
224,2020-03-04,65,0.037654135338345864,-0.0803415664309981,WH,51.41999816894531,52.36000061035156,49.92499923706055,52.34999847412109,51.08275604248047,1650700,68,80.0,,0.8,54.400000000000006,-0.7399978637695241,-0.013935930038306288
225,2020-03-05,5,0.009458646616541354,-0.7488019169329073,WH,50.68999862670898,50.70000076293945,48.31999969482422,49.0,47.813846588134766,2159100,71,80.0,,0.8,56.8,-1.6599998474121094,-0.03170358724334943
226,2020-03-06,7,0.010398496240601504,0.09936406995230529,WH,47.63999938964844,49.52000045776367,47.34000015258789,48.70000076293945,47.521121978759766,1576900,69,80.0,,0.8,55.2,-1.1800003051757812,-0.023274167404713997
227,2020-03-09,1,0.007578947368421052,-0.11032656663724638,WH,43.0,45.15999984741211,42.34999847412109,44.0099983215332,42.94464492797852,1513600,63,80.0,,0.8,50.400000000000006,-4.3600006103515625,-0.08804524576025141
228,2020-03-10,1,0.007578947368421052,0.0,WH,45.66999816894531,45.93000030517578,42.22999954223633,45.52000045776367,44.4180908203125,1816400,60,80.0,,0.8,48.0,0.7700004577636719,0.01705049735087183
229,2020-03-11,146,0.07571804511278196,8.990575396825399,WH,44.18000030517578,44.27999877929688,39.88999938964844,39.9900016784668,39.02195739746094,1942200,72,80.0,,0.8,57.6,-1.6500015258788991,-0.035924265510901
230,2020-03-12,2,0.008048872180451128,-0.8936994190953775,WH,35.650001525878906,37.20000076293945,32.70500183105469,36.02000045776367,35.431583404541016,1939500,60,80.0,,0.8,48.0,-7.079998016357429,-0.15989155852614167
231,2020-03-13,115,0.06115037593984962,6.597384399813171,WH,38.459999084472656,39.43999862670898,36.5099983215332,39.060001373291016,38.42192077636719,2272100,66,80.0,,0.8,52.8,2.239997863769524,0.0602149951029336
232,2020-03-16,3,0.008518796992481203,-0.9254384521733408,WH,34.0,35.400001525878906,29.729999542236328,30.700000762939453,30.198490142822266,1447100,69,80.0,,0.8,55.2,-4.039997100830071,-0.10243400713746886
233,2020-03-17,5,0.009458646616541354,0.11032656663724616,WH,31.100000381469727,31.420000076293945,26.5,26.96999931335449,26.52942276000977,2034900,68,80.0,,0.8,54.400000000000006,-3.980001449584961,-0.11242941463365219
234,2020-03-18,1,0.007578947368421052,-0.19872813990461058,WH,24.6200008392334,25.020000457763672,14.5,21.8799991607666,21.52256965637207,3739900,84,80.0,,0.8,67.2,-6.399999618530273,-0.20369190334149634
235,2020-03-19,163,0.08370676691729323,10.044642857142858,WH,20.61000061035156,23.31999969482422,18.141000747680664,21.59000015258789,21.237308502197266,3488200,75,80.0,,0.8,60.0,-1.7000007629394531,-0.06794567273526753
236,2020-03-20,1,0.007578947368421052,-0.9094583670169766,WH,22.700000762939453,27.040000915527344,21.68000030517578,25.540000915527344,25.122779846191406,3168500,83,80.0,,0.8,66.4,3.720001220703125,0.1595197799907675
237,2020-03-23,60,0.03530451127819549,0.4140942629122122,WH,25.420000076293945,26.690000534057617,23.90999984741211,25.030000686645508,24.62111473083496,2272300,100,80.0,,0.8,80.0,-0.35000038146972656,-0.012943800651602166
238,2020-03-24,85,0.04705263157894737,0.3327654136939622,WH,27.530000686645508,28.940000534057617,26.90999984741211,28.82999992370605,28.35903549194336,1820800,76,80.0,,0.8,60.8,2.25,0.0843012347312957
239,2020-03-25,1,0.007578947368421052,-0.8389261744966443,WH,30.850000381469727,36.68999862670898,28.84000015258789,33.13999938964844,32.598628997802734,3040600,84,80.0,,0.8,67.2,7.74999809265136,0.26779536799008996
240,2020-03-26,2115,1.001,131.07638888888889,WH,33.97999954223633,37.06999969482422,32.880001068115234,34.029998779296875,33.474082946777344,1564400,80,80.0,,0.8,64.0,0.3800010681152415,0.010357075016040218
241,2020-03-27,1,0.007578947368421052,-0.9924286240075714,WH,32.68000030517578,33.060001373291016,30.520000457763672,31.96999931335449,31.44774055480957,966200,73,80.0,,0.8,58.400000000000006,-4.009998321533203,-0.10817368099663316
242,2020-03-30,72,0.04094360902255639,1.5529770276605719,WH,31.61000061035156,32.599998474121094,29.69300079345703,31.979999542236328,31.457576751708984,810000,81,80.0,,0.8,64.8,-0.4600028991699219,-0.013914182699990896
243,2020-03-31,3,0.008518796992481203,-0.791938297676981,WH,31.690000534057617,34.11000061035156,30.88999938964844,31.51000022888184,30.995258331298828,931300,82,80.0,,0.8,65.60000000000001,1.5100021362304688,0.046319086101465734
244,2020-04-01,53,0.03201503759398496,2.7581641659311558,WH,29.520000457763672,29.822999954223636,27.76000022888184,28.09000015258789,27.63112449645996,1491900,74,100.0,False,1.0,74.0,-4.287000656127926,-0.12568163528050258
245,2020-04-02,52,0.03154511278195488,-0.014678252700798589,WH,28.479999542236328,30.01000022888184,26.53199958801269,27.11000061035156,26.667133331298828,863700,74,100.0,,1.0,74.0,0.18700027465820312,0.006270337489361788
246,2020-04-03,45,0.02825563909774436,-0.10427839351686319,WH,28.07999992370605,28.399999618530277,25.51000022888184,26.290000915527344,25.860530853271484,1069700,88,100.0,,1.0,88.0,-1.6100006103515625,-0.05364880366785485
247,2020-04-06,27,0.019796992481203007,0.9939416887542596,WH,28.729999542236328,30.520000457763672,28.229999542236328,29.850000381469727,29.36237335205078,1392700,76,100.0,,1.0,76.0,2.120000839233395,0.07464791787708847
248,2020-04-07,20,0.01650751879699248,-0.16616027345233575,WH,32.84000015258789,34.0,29.600000381469727,29.96999931335449,29.480411529541016,2340100,85,100.0,,1.0,85.0,3.479999542236328,0.11402357437878363
249,2020-04-08,82,0.045642857142857145,1.7649738100660444,WH,30.43000030517578,33.7599983215332,29.950000762939453,33.16999816894531,32.62813949584961,2125800,77,100.0,,1.0,77.0,-0.24000167846679688,-0.007058872896082313
250,2020-04-09,1,0.007578947368421052,-0.8339510748702743,WH,34.45000076293945,36.25,33.46500015258789,34.31999969482422,33.75935363769531,1884800,85,100.0,,1.0,85.0,2.490001678466797,0.07375597755520613
251,2020-04-13,25,0.018857142857142857,0.9936406995230525,WH,34.34000015258789,34.4900016784668,31.63999938964844,32.060001373291016,31.536273956298828,1039900,80,100.0,,1.0,80.0,-1.7599983215332031,-0.04855167783539871
252,2020-04-14,18,0.015567669172932331,-0.1744417862838915,WH,33.13999938964844,34.83000183105469,32.5,33.34000015258789,32.79536056518555,1500300,100,100.0,,1.0,100.0,0.3400001525878906,0.009857933779114925
