,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,IT_unscaled,IT_monthly,isPartial,scale,IT,Stock_Price_Change,Stock_Price_Change_Percent
662,2019-05-20,10,0.06563527239150507,0.33909161125030596,IT,152.5,154.5500030517578,152.10000610351562,152.4499969482422,152.4499969482422,410400,95,82.0,,0.82,77.89999999999999,-0.5500030517578125,-0.0035461188272986055
663,2019-05-21,1,0.05732502308402586,-0.1266125515242743,IT,153.77999877929688,154.5,153.02999877929688,154.05999755859375,154.05999755859375,202300,92,82.0,,0.82,75.44,-0.0500030517578125,-0.00032353963617237635
664,2019-05-22,3,0.05917174515235457,0.03221493806678155,IT,153.77999877929688,155.47999572753906,153.13999938964844,155.00999450683594,155.00999450683594,196700,93,82.0,,0.82,76.25999999999999,0.9799957275390625,0.006343014417728554
665,2019-05-23,7,0.062865189289012,0.062419050294149736,IT,154.17999267578125,154.39999389648438,151.5800018310547,152.72000122070312,152.72000122070312,276400,92,82.0,,0.82,75.44,-1.0800018310546875,-0.006946242994161578
666,2019-05-24,32,0.08594921514312096,0.367198860214738,IT,153.8300018310547,154.88999938964844,153.42999267578125,154.02000427246094,154.02000427246094,176600,87,82.0,,0.82,71.33999999999999,0.4900054931640625,0.003173610832475582
667,2019-05-28,14,0.06932871652816251,-0.5220170228477938,IT,154.58999633789062,155.41000366210938,152.42999267578125,152.44000244140625,152.44000244140625,447700,93,82.0,,0.82,76.25999999999999,0.5200042724609375,0.0033572488508621934
668,2019-05-29,11,0.06655863342566944,-0.03995578226762386,IT,151.58999633789062,151.99000549316406,150.11000061035156,151.55999755859375,151.55999755859375,265700,92,82.0,,0.82,75.44,-3.4199981689453125,-0.022006293599870386
669,2019-05-30,27,0.08133240997229917,0.22196634435303753,IT,152.07000732421875,152.91000366210938,151.77999877929688,152.6199951171875,152.6199951171875,249500,91,82.0,,0.82,74.61999999999999,0.9199981689453125,0.00605301753862153
670,2019-05-31,82,0.13211726685133887,0.62441106683469,IT,151.16000366210938,152.8800048828125,150.61000061035156,151.3000030517578,151.3000030517578,306800,88,82.0,,0.82,72.16,-0.029998779296875,-0.0001961858516671411
671,2019-06-03,49,0.10164635272391505,0.2220174727751072,IT,151.14999389648438,151.55999755859375,148.72000122070312,149.85000610351562,149.85000610351562,412300,95,78.0,,0.78,74.10000000000001,-1.32000732421875,-0.00863427055245436
672,2019-06-04,20,0.07486888273314866,-0.2634375880017804,IT,150.77999877929688,151.5399932861328,149.22000122070312,151.33999633789062,151.33999633789062,427000,93,78.0,,0.78,72.54,-0.0200042724609375,-0.00013198913158596337
673,2019-06-05,1,0.05732502308402586,-0.23432778757569406,IT,152.11000061035156,154.5399932861328,151.75,154.47000122070312,154.47000122070312,234600,97,78.0,,0.78,75.66,3.0,0.019796754209534084
674,2019-06-06,34,0.08779593721144968,0.5315464781018959,IT,154.6999969482422,154.83999633789062,153.42999267578125,154.2100067138672,154.2100067138672,331100,97,78.0,,0.78,75.66,0.3000030517578125,0.0019412648168188884
675,2019-06-07,8,0.06378855032317636,-0.27344530568030045,IT,155.47999572753906,158.1199951171875,155.38999938964844,157.47999572753906,157.47999572753906,308100,94,78.0,,0.78,73.32000000000001,3.279998779296875,0.021183149424385705
676,2019-06-10,2,0.058248384118190215,-0.12485606869858357,IT,158.27000427246094,159.67999267578125,156.86000061035156,159.02000427246094,159.02000427246094,412000,96,78.0,,0.78,74.88,1.55999755859375,0.009865909478669055
677,2019-06-11,29,0.08317913204062789,0.42800754561450804,IT,159.47000122070312,159.49000549316406,155.89999389648438,157.11000061035156,157.11000061035156,319000,96,78.0,,0.78,74.88,-0.1899871826171875,-0.0011897995449119403
678,2019-06-12,35,0.08871929824561403,0.06660524183253203,IT,157.63999938964844,158.16000366210938,156.97000122070312,157.27999877929688,157.27999877929688,185000,96,78.0,,0.78,74.88,-1.3300018310546875,-0.00833909201358507
679,2019-06-13,7,0.062865189289012,-0.29141471436154165,IT,158.0,158.9199981689453,157.22999572753906,158.60000610351562,158.60000610351562,169600,99,78.0,,0.78,77.22,0.7599945068359375,0.004805225652748435
680,2019-06-14,58,0.10995660203139428,0.7490856748380654,IT,158.72000122070312,159.2899932861328,157.4199981689453,158.5800018310547,158.5800018310547,240900,91,78.0,,0.78,70.98,0.3699951171875,0.0023281847561700264
681,2019-06-17,9,0.06471191135734072,-0.11380448389666553,IT,159.0500030517578,160.0500030517578,158.63999938964844,159.02999877929688,159.02999877929688,170800,97,78.0,,0.78,75.66,0.760009765625,0.004771233584395906
682,2019-06-18,35,0.08871929824561403,0.37098868484511205,IT,160.00999450683594,161.0,159.19000244140625,159.42999267578125,159.42999267578125,349500,93,78.0,,0.78,72.54,0.9499969482421875,0.0059356259301974745
683,2019-06-19,42,0.09518282548476455,0.0728536785903855,IT,159.35000610351562,160.77000427246094,158.3699951171875,160.38999938964844,160.38999938964844,221700,94,78.0,,0.78,73.32000000000001,-0.2299957275390625,-0.001428544891546979
684,2019-06-20,1,0.05732502308402586,-0.3977377453120301,IT,161.4199981689453,162.39999389648438,160.22000122070312,160.4199981689453,160.4199981689453,288400,92,78.0,,0.78,71.76,1.6299896240234375,0.010138642661606578
685,2019-06-21,84,0.1339639889196676,1.336919929771435,IT,160.19000244140625,161.5800018310547,158.6300048828125,161.47000122070312,161.47000122070312,791600,96,78.0,,0.78,74.88,-0.8199920654296875,-0.005049212415317972
686,2019-06-24,18,0.07302216066481995,0.21510993654256882,IT,161.6300048828125,162.66000366210938,160.8699951171875,161.83999633789062,161.83999633789062,251200,97,78.0,,0.78,75.66,1.0800018310546875,0.006684006800445008
687,2019-06-25,141,0.18659556786703602,1.555327946587762,IT,161.94000244140625,162.7899932861328,160.3699951171875,160.99000549316406,160.99000549316406,338600,98,78.0,,0.78,76.44,0.1299896240234375,0.0007991492751560081
688,2019-06-26,14,0.06932871652816251,-0.628454644873641,IT,161.3800048828125,161.72000122070312,158.11000061035156,158.13999938964844,158.13999938964844,394800,96,78.0,,0.78,74.88,-1.0699920654296875,-0.00657283684230503
689,2019-06-27,46,0.09887626962142197,0.42619501085465417,IT,158.92999267578125,159.77999877929688,157.24000549316406,158.97000122070312,158.97000122070312,377600,94,78.0,,0.78,73.32000000000001,-1.94000244140625,-0.011996057548618766
690,2019-06-28,14,0.06932871652816251,-0.2988336150462725,IT,159.44000244140625,161.1699981689453,159.10000610351562,160.94000244140625,160.94000244140625,727500,97,78.0,,0.78,75.66,1.3899993896484375,0.008699458006433236
691,2019-07-01,37,0.09056602031394276,0.3063276640517827,IT,162.7899932861328,163.66000366210938,161.5399932861328,163.64999389648438,163.64999389648438,269400,94,79.0,False,0.79,74.26,2.4900054931640625,0.015449559604473917
692,2019-07-02,1,0.05732502308402586,-0.36703608168591906,IT,163.22000122070312,165.13999938964844,163.00999450683594,165.07000732421875,165.07000732421875,291000,98,79.0,,0.79,77.42,1.4799957275390625,0.009043111905304935
693,2019-07-03,524,0.5402428439519852,8.424206304463379,IT,165.75,168.02999877929688,164.66000366210938,167.83999633789062,167.83999633789062,281800,91,79.0,,0.79,71.89,2.8899993896484375,0.01750029914212048
694,2019-07-05,56,0.10810987996306556,0.206009291019025,IT,167.08999633789062,168.97000122070312,165.8699951171875,168.97000122070312,168.97000122070312,227100,95,79.0,,0.79,75.05,0.94000244140625,0.005594253694192641
695,2019-07-08,9,0.06471191135734072,-0.05399349378399887,IT,168.60000610351562,168.60000610351562,166.86000061035156,167.13999938964844,167.13999938964844,349900,92,79.0,,0.79,72.68,-0.3699951171875,-0.0021897089099515155
696,2019-07-09,17,0.07209879963065559,0.11415036456772687,IT,166.27999877929688,168.02999877929688,165.9600067138672,167.5800018310547,167.5800018310547,321400,98,79.0,,0.79,77.42,-0.57000732421875,-0.003380826237151968
697,2019-07-10,44,0.09702954755309326,0.34578589449688146,IT,168.30999755859375,169.05999755859375,168.10000610351562,168.36000061035156,168.36000061035156,214100,97,79.0,,0.79,76.63000000000001,1.029998779296875,0.0061298505432338946
698,2019-07-11,49,0.10164635272391505,0.04758143562707562,IT,168.8800048828125,169.91000366210938,168.17999267578125,169.5,169.5,223900,96,79.0,,0.79,75.84,0.850006103515625,0.005027836956054799
699,2019-07-12,32,0.08594921514312096,-0.15442893089759546,IT,170.13999938964844,170.5,168.85000610351562,170.24000549316406,170.24000549316406,167100,97,79.0,,0.79,76.63000000000001,0.589996337890625,0.0034724049507051102
700,2019-07-15,32,0.08594921514312096,0.49933154003511415,IT,170.47000122070312,171.36000061035156,169.4600067138672,170.8699951171875,170.8699951171875,242200,97,79.0,,0.79,76.63000000000001,0.8600006103515625,0.005043991849569274
701,2019-07-16,11,0.06655863342566944,-0.22560510512123588,IT,171.0399932861328,171.1199951171875,168.8699951171875,169.02000427246094,169.02000427246094,274200,95,79.0,,0.79,75.05,-0.2400054931640625,-0.0014005922753805855
702,2019-07-17,40,0.09333610341643583,0.40231399913988053,IT,169.47999572753906,170.64999389648438,168.25,168.4199981689453,168.4199981689453,229200,97,79.0,,0.79,76.63000000000001,-0.470001220703125,-0.0027466177776668266
703,2019-07-18,248,0.28539519852262235,2.0577149471226615,IT,167.99000549316406,169.02000427246094,167.38999938964844,168.5500030517578,168.5500030517578,351300,100,79.0,,0.79,79.0,-1.6299896240234375,-0.009551653573525387
704,2019-07-19,18,0.07302216066481995,-0.7441366882034923,IT,169.8800048828125,169.9199981689453,165.7100067138672,165.7899932861328,165.7899932861328,301300,98,79.0,,0.79,77.42,0.899993896484375,0.005324777385720347
705,2019-07-22,113,0.16074145891043398,1.5569231673104889,IT,166.1999969482422,168.5,166.1999969482422,167.72000122070312,167.72000122070312,349300,97,79.0,,0.79,76.63000000000001,-1.4199981689453125,-0.008356863137047976
706,2019-07-23,1,0.05732502308402586,-0.6433712654308577,IT,169.0,169.44000244140625,167.50999450683594,169.35000610351562,169.35000610351562,288900,98,79.0,,0.79,77.42,0.94000244140625,0.00557864950389475
707,2019-07-24,67,0.1182668513388735,1.0630929562037919,IT,169.14999389648438,169.66000366210938,167.52999877929688,168.97999572753906,168.97999572753906,218600,98,79.0,,0.79,77.42,0.220001220703125,0.0012984018976227585
708,2019-07-25,44,0.09702954755309326,-0.17957105939117612,IT,168.5399932861328,168.8800048828125,167.5399932861328,168.13999938964844,168.13999938964844,284800,94,79.0,,0.79,74.26,-0.779998779296875,-0.0045974228601946
709,2019-07-26,11,0.06655863342566944,-0.31403747513869984,IT,168.97000122070312,171.44000244140625,168.4499969482422,171.0399932861328,171.0399932861328,332300,92,79.0,,0.79,72.68,2.55999755859375,0.015158677668029252
710,2019-07-29,55,0.1071865189289012,0.8698033278031021,IT,171.25,171.77999877929688,169.6199951171875,170.72999572753906,170.72999572753906,432500,92,79.0,,0.79,72.68,0.339996337890625,0.0019831797308029753
711,2019-07-30,1,0.05732502308402586,-0.4651843939250364,IT,148.3699951171875,149.19000244140625,136.16000366210938,138.25999450683594,138.25999450683594,2994200,98,79.0,,0.79,77.42,-22.589996337890625,-0.1315053935174041
712,2019-07-31,91,0.1404275161588181,1.4496722130051705,IT,138.5,144.19000244140625,138.47999572753906,139.3300018310547,139.3300018310547,1282000,94,79.0,,0.79,74.26,-5.0,-0.03351431006218886
713,2019-08-01,16,0.07117543859649123,-0.4931517658120895,IT,140.0,140.33999633789062,135.64999389648438,137.41000366210938,137.41000366210938,790800,90,77.0,False,0.77,69.3,-3.850006103515625,-0.026700922659878112
714,2019-08-02,1,0.05732502308402586,-0.19459543608837215,IT,136.91000366210938,136.97999572753906,134.5,135.11000061035156,135.11000061035156,570300,93,77.0,,0.77,71.61,-3.3600006103515625,-0.023941860467644793
715,2019-08-05,180,0.22260664819944598,1.094861969187456,IT,133.0,133.3000030517578,127.58000183105467,128.02000427246094,128.02000427246094,903000,93,77.0,,0.77,71.61,-3.67999267578125,-0.02686518316952613
716,2019-08-06,28,0.08225577100646353,-0.6304882550822746,IT,128.8800048828125,129.6300048828125,125.8499984741211,128.44000244140625,128.44000244140625,1038100,94,77.0,,0.77,72.38,-3.6699981689453125,-0.027531868604086407
717,2019-08-07,1,0.05732502308402586,-0.30308813129328827,IT,127.55999755859376,130.3800048828125,125.86000061035156,129.33999633789062,129.33999633789062,606100,91,77.0,,0.77,70.07000000000001,0.75,0.005785697537217693
718,2019-08-08,28,0.08225577100646353,0.43490166390155105,IT,130.55999755859375,133.49000549316406,130.2899932861328,132.47000122070312,132.47000122070312,542800,91,77.0,,0.77,70.07000000000001,3.1100006103515625,0.023853355529069642
719,2019-08-09,28,0.08225577100646353,0.0,IT,131.88999938964844,133.11000061035156,129.9199981689453,130.5800018310547,130.5800018310547,328800,87,77.0,,0.77,66.99,-0.3800048828125,-0.0028466916411353793
720,2019-08-12,24,0.07856232686980609,0.14848210790599725,IT,129.6999969482422,129.8000030517578,127.5999984741211,128.50999450683594,128.50999450683594,327300,92,77.0,,0.77,70.84,-3.30999755859375,-0.02486663318620963
721,2019-08-13,159,0.20321606648199447,1.5866859419625543,IT,127.8000030517578,131.35000610351562,127.69000244140624,128.55999755859375,128.55999755859375,809200,93,77.0,,0.77,71.61,1.5500030517578125,0.011941471612598953
722,2019-08-14,2,0.058248384118190215,-0.7133672296360918,IT,127.3499984741211,129.52000427246094,126.83999633789062,127.0,127.0,514300,93,77.0,,0.77,71.61,-1.8300018310546875,-0.013932255394129789
723,2019-08-15,57,0.10903324099722991,0.8718672225480715,IT,127.48999786376952,128.05999755859375,124.7699966430664,126.48999786376952,126.48999786376952,410300,91,77.0,,0.77,70.07000000000001,-1.4600067138671875,-0.01127244182910836
724,2019-08-16,2,0.058248384118190215,-0.46577407416816985,IT,127.73999786376952,129.69000244140625,124.7699966430664,129.2899932861328,129.2899932861328,426300,93,77.0,,0.77,71.61,1.6300048828125,0.012728446930249993
725,2019-08-19,80,0.13027054478301014,0.7399824870811389,IT,131.00999450683594,131.6999969482422,129.9199981689453,131.2100067138672,131.2100067138672,454500,91,77.0,,0.77,70.07000000000001,2.0099945068359375,0.01549845376665826
726,2019-08-20,46,0.09887626962142197,-0.24099289070972407,IT,131.3699951171875,132.6300048828125,130.52999877929688,132.07000732421875,132.07000732421875,583300,96,77.0,,0.77,73.92,0.9300079345703125,0.007061563827794215
727,2019-08-21,1,0.05732502308402586,-0.4202347711588207,IT,132.9600067138672,133.9600067138672,132.1999969482422,132.66000366210938,132.66000366210938,298800,96,77.0,,0.77,73.92,1.3300018310546875,0.01002791059406083
728,2019-08-22,116,0.16351154201292706,1.8523589388399397,IT,133.4199981689453,133.4199981689453,130.8300018310547,132.5800018310547,132.5800018310547,374700,94,77.0,,0.77,72.38,-0.540008544921875,-0.0040311176310651176
729,2019-08-23,1,0.05732502308402586,-0.6494129871303287,IT,132.08999633789062,132.88999938964844,129.00999450683594,129.42999267578125,129.42999267578125,479100,95,77.0,,0.77,73.15,-0.529998779296875,-0.003972408833537444
730,2019-08-26,1,0.05732502308402586,-0.1505137993787885,IT,130.44000244140625,130.74000549316406,128.36000061035156,129.22999572753906,129.22999572753906,374600,94,77.0,,0.77,72.38,-2.149993896484375,-0.016178748636910933
731,2019-08-27,15,0.07025207756232688,0.22550456646747108,IT,130.4199981689453,131.3699951171875,129.5,130.52999877929688,130.52999877929688,379300,91,77.0,,0.77,70.07000000000001,0.6299896240234375,0.0048186446195030985
732,2019-08-28,11,0.06655863342566944,-0.05257416242787494,IT,129.55999755859375,131.1699981689453,128.8800048828125,130.72000122070312,130.72000122070312,247200,100,77.0,,0.77,77.0,-0.1999969482421875,-0.0015223944254834088
733,2019-08-29,16,0.07117543859649123,0.06936448261032413,IT,132.08999633789062,132.9499969482422,131.5500030517578,131.97999572753906,131.97999572753906,396300,98,77.0,,0.77,75.46000000000001,1.779998779296875,0.013570166990505506
734,2019-08-30,40,0.09333610341643583,0.31135269774139585,IT,133.0800018310547,134.17999267578125,132.64999389648438,133.6699981689453,133.6699981689453,426500,92,77.0,,0.77,70.84,1.2299957275390625,0.009251566421757174
735,2019-09-03,8,0.06378855032317636,0.09511278791433497,IT,132.72999572753906,133.72999572753906,131.5800018310547,132.4600067138672,132.4600067138672,320800,73,90.0,,0.9,65.7,-0.4499969482421875,-0.003353681419028809
736,2019-09-04,15,0.07025207756232688,0.10132738879319092,IT,133.92999267578125,135.02000427246094,133.19000244140625,134.97999572753906,134.97999572753906,254800,75,90.0,,0.9,67.5,1.290008544921875,0.00964636645581085
737,2019-09-05,30,0.08410249307479224,0.19715310910453043,IT,136.47999572753906,137.7100067138672,135.9600067138672,136.8000030517578,136.8000030517578,291200,82,90.0,,0.9,73.8,2.69000244140625,0.019922991825552128
738,2019-09-06,65,0.11642012927054478,0.3842649012439203,IT,137.14999389648438,138.07000732421875,136.58999633789062,137.19000244140625,137.19000244140625,241600,93,90.0,,0.9,83.7,0.3600006103515625,0.002614193542954224
739,2019-09-09,2,0.058248384118190215,0.016107469033390664,IT,138.22000122070312,138.22999572753906,136.22000122070312,136.9199981689453,136.9199981689453,601600,86,90.0,,0.9,77.4,0.1599884033203125,0.0011587484235053847
740,2019-09-10,5,0.06101846722068329,0.047556393957167487,IT,136.1300048828125,136.57000732421875,133.7899932861328,134.63999938964844,134.63999938964844,493700,84,90.0,,0.9,75.60000000000001,-1.6599884033203125,-0.012008887033406745
741,2019-09-11,302,0.33525669436749767,4.4943480168878525,IT,134.05999755859375,136.80999755859375,132.91000366210938,136.77000427246094,136.77000427246094,299300,84,90.0,,0.9,75.60000000000001,0.239990234375,0.0017572689573432942
742,2019-09-12,1,0.05732502308402586,-0.8290115483236615,IT,137.97000122070312,139.24000549316406,137.32000732421875,137.3300018310547,137.3300018310547,438600,82,90.0,,0.9,73.8,2.4300079345703125,0.01776191782716441
743,2019-09-13,20,0.07486888273314866,0.30604191163442485,IT,137.49000549316406,138.44000244140625,136.69000244140625,137.10000610351562,137.10000610351562,404300,79,90.0,,0.9,71.10000000000001,-0.8000030517578125,-0.005745497128676003
744,2019-09-16,2,0.058248384118190215,-0.07343977204294738,IT,136.41000366210938,139.38999938964844,136.0399932861328,138.6699981689453,138.6699981689453,649000,79,90.0,,0.9,71.10000000000001,0.9499969482421875,0.006862156396192365
745,2019-09-17,1,0.05732502308402586,-0.01585213131905583,IT,138.92999267578125,139.4199981689453,137.35000610351562,139.3300018310547,139.3300018310547,412600,79,90.0,,0.9,71.10000000000001,0.029998779296875,0.00021521471718366492
746,2019-09-18,1,0.05732502308402586,0.0,IT,139.9600067138672,139.9600067138672,137.9600067138672,139.1699981689453,139.1699981689453,521700,79,90.0,,0.9,71.10000000000001,0.540008544921875,0.0038732502654856837
747,2019-09-19,7,0.062865189289012,0.09664481420034443,IT,139.07000732421875,140.22999572753906,138.6699981689453,140.1300048828125,140.1300048828125,386200,79,90.0,,0.9,71.10000000000001,0.269989013671875,0.0019290440177230916
748,2019-09-20,66,0.11734349030470914,0.8665893101067816,IT,141.00999450683594,143.75999450683594,140.41000366210938,143.63999938964844,143.63999938964844,1419100,77,90.0,,0.9,69.3,3.529998779296875,0.02517292224807255
749,2019-09-23,16,0.07117543859649123,-0.753793722431432,IT,142.8300018310547,143.4600067138672,142.07000732421875,142.63999938964844,142.63999938964844,1110400,76,90.0,,0.9,68.4,-0.29998779296875,-0.0020867265194176587
750,2019-09-24,39,0.09241274238227147,0.2983796686688376,IT,143.42999267578125,143.49000549316406,141.8800048828125,143.27999877929688,143.27999877929688,854000,79,90.0,,0.9,71.10000000000001,0.029998779296875,0.00020910900524850895
751,2019-09-25,11,0.06655863342566944,-0.27976779273203245,IT,143.0,143.8800048828125,141.4199981689453,143.49000549316406,143.49000549316406,734800,79,90.0,,0.9,71.10000000000001,0.3899993896484375,0.002717955082014445
752,2019-09-26,15,0.07025207756232688,0.05549158608825944,IT,143.92999267578125,144.5,141.8000030517578,143.88999938964844,143.88999938964844,578900,78,90.0,,0.9,70.2,0.6199951171875,0.00430911242804366
753,2019-09-27,39,0.09241274238227147,0.31544497456724896,IT,144.4600067138672,144.4600067138672,140.57000732421875,142.10000610351562,142.10000610351562,819300,76,90.0,,0.9,68.4,-0.0399932861328125,-0.0002767701462478289
754,2019-09-30,12,0.0674819944598338,0.013872896522064915,IT,142.72000122070312,143.3000030517578,141.6300048828125,142.99000549316406,142.99000549316406,800800,80,90.0,,0.9,72.0,-1.160003662109375,-0.008029929448965079
755,2019-10-01,1,0.05732502308402586,-0.1505137993787885,IT,143.22000122070312,144.44000244140625,140.7100067138672,140.86000061035156,140.86000061035156,600000,95,84.0,False,0.84,79.8,1.1399993896484375,0.007955334022126115
756,2019-10-02,1,0.05732502308402586,0.0,IT,139.75,139.97000122070312,137.97000122070312,138.77000427246094,138.77000427246094,610900,95,84.0,,0.84,79.8,-4.470001220703125,-0.0309471139929981
757,2019-10-03,39,0.09241274238227147,0.6120838232688497,IT,138.83999633789062,140.74000549316406,136.6999969482422,140.6300048828125,140.6300048828125,471700,94,84.0,,0.84,78.96,0.7700042724609375,0.0055012093001756135
758,2019-10-04,69,0.12011357340720222,0.2997512064986061,IT,141.16000366210938,143.52999877929688,141.16000366210938,143.25,143.25,253600,95,84.0,,0.84,79.8,2.7899932861328125,0.01982374006847909
759,2019-10-07,44,0.09702954755309326,0.5664624420494015,IT,142.3300018310547,143.74000549316406,141.8000030517578,142.57000732421875,142.57000732421875,378800,97,84.0,,0.84,81.48,0.2100067138671875,0.0014631555469466484
760,2019-10-08,14,0.06932871652816251,-0.2854886137624544,IT,141.5399932861328,142.57000732421875,140.35000610351562,140.58999633789062,140.58999633789062,408700,99,84.0,,0.84,83.16,-1.1699981689453125,-0.00813968362482742
761,2019-10-09,49,0.10164635272391505,0.4661507931222779,IT,141.67999267578125,142.38999938964844,141.19000244140625,141.8300018310547,141.8300018310547,215600,100,84.0,,0.84,84.0,-0.1800079345703125,-0.0012625932897720737
762,2019-10-10,64,0.11549676823638043,0.13626082138023143,IT,141.97000122070312,143.5800018310547,141.97000122070312,143.11000061035156,143.11000061035156,248600,100,84.0,,0.84,84.0,1.19000244140625,0.00835734564581192
763,2019-10-11,1,0.05732502308402586,-0.5036655660641334,IT,144.99000549316406,146.32000732421875,144.4600067138672,145.14999389648438,145.14999389648438,272800,94,84.0,,0.84,78.96,2.7400054931640625,0.019083475819899443
764,2019-10-14,61,0.11272668513388735,0.4519343981542048,IT,144.7100067138672,145.00999450683594,143.47999572753906,143.97000122070312,143.97000122070312,454000,94,84.0,,0.84,78.96,-1.3100128173828125,-0.008953066920507013
765,2019-10-15,8,0.06378855032317636,-0.4341308781730462,IT,143.97000122070312,145.88999938964844,143.82000732421875,145.75,145.75,317800,96,84.0,,0.84,80.64,0.8800048828125,0.006068580898891174
766,2019-10-16,1,0.05732502308402586,-0.1013273887931907,IT,145.88999938964844,146.1199951171875,144.58999633789062,145.67999267578125,145.67999267578125,456300,98,84.0,,0.84,82.32,0.2299957275390625,0.0015765009836266053
767,2019-10-17,62,0.11365004616805172,0.9825556110368379,IT,146.0,146.0,143.77999877929688,144.77000427246094,144.77000427246094,383100,99,84.0,,0.84,83.16,-0.1199951171875,-0.0008212094251116575
768,2019-10-18,12,0.0674819944598338,-0.40622994239659416,IT,144.6999969482422,145.0500030517578,143.1300048828125,144.50999450683594,144.50999450683594,394300,95,84.0,,0.84,79.8,-0.9499969482421875,-0.006506828412617738
769,2019-10-21,25,0.07948568790397045,0.21102091920712418,IT,145.42999267578125,145.67999267578125,144.5399932861328,145.07000732421875,145.07000732421875,805600,99,84.0,,0.84,83.16,0.6299896240234375,0.004343258261074512
770,2019-10-22,84,0.1339639889196676,0.6853850353728379,IT,145.14999389648438,146.7100067138672,142.9499969482422,142.97999572753906,142.97999572753906,496500,97,84.0,,0.84,81.48,1.0300140380859375,0.00707038776682456
771,2019-10-23,70,0.12103693444136658,-0.09649648821708956,IT,142.8000030517578,143.72000122070312,141.97999572753906,142.83999633789062,142.83999633789062,524600,95,84.0,,0.84,79.8,-2.9900054931640625,-0.02038037868129583
772,2019-10-24,1,0.05732502308402586,-0.5263840467490064,IT,143.47000122070312,144.67999267578125,143.0,144.42999267578125,144.42999267578125,1302600,96,84.0,,0.84,80.64,0.959991455078125,0.006679595372420799
773,2019-10-25,58,0.10995660203139428,0.9181257349032745,IT,144.2100067138672,146.75,144.0800018310547,146.0399932861328,146.0399932861328,744600,94,84.0,,0.84,78.96,2.07000732421875,0.01430748845044194
774,2019-10-28,91,0.1404275161588181,1.1395129637184702,IT,146.9499969482422,148.0,145.3800048828125,146.10000610351562,146.10000610351562,260000,98,84.0,,0.84,82.32,1.25,0.008517887563884052
775,2019-10-29,10,0.06563527239150507,-0.5326039070770566,IT,145.85000610351562,146.77000427246094,144.66000366210938,145.11000061035156,145.11000061035156,465900,98,84.0,,0.84,82.32,-1.2299957275390625,-0.008310781942831524
776,2019-10-30,15,0.07025207756232688,0.07034030640237487,IT,145.86000061035156,146.77000427246094,145.00999450683594,146.6699981689453,146.6699981689453,470600,97,84.0,,0.84,81.48,0.0,0.0
777,2019-10-31,1,0.05732502308402586,-0.1840095684975619,IT,149.0800018310547,154.52000427246094,146.6699981689453,154.0800018310547,154.0800018310547,632800,97,84.0,,0.84,81.48,7.75,0.05280370494241482
778,2019-11-01,1,0.05732502308402586,0.0,IT,153.75,156.3300018310547,153.52000427246094,156.08999633789062,156.08999633789062,609300,88,85.0,False,0.85,74.8,1.80999755859375,0.011713677896372676
779,2019-11-04,25,0.07948568790397045,0.3865792568013786,IT,156.92999267578125,158.3000030517578,156.24000549316406,157.9199981689453,157.9199981689453,581100,94,85.0,,0.85,79.89999999999999,1.970001220703125,0.012601555668323439
780,2019-11-05,4,0.06009510618651893,-0.24395060581067107,IT,157.67999267578125,158.27000427246094,156.69000244140625,157.72999572753906,157.72999572753906,470600,92,85.0,,0.85,78.2,-0.029998779296875,-0.00018950586682597859
781,2019-11-06,1,0.05732502308402586,-0.046094986401978955,IT,157.3300018310547,159.3699951171875,156.07000732421875,158.4199981689453,158.4199981689453,534200,92,85.0,,0.85,78.2,1.0999908447265625,0.0069500904469108615
782,2019-11-07,1,0.05732502308402586,0.0,IT,158.82000732421875,160.4600067138672,158.82000732421875,160.0,160.0,392700,92,85.0,,0.85,78.2,1.0900115966796875,0.006839503231948818
783,2019-11-08,17,0.07209879963065559,0.2577195045342524,IT,159.69000244140625,160.7899932861328,159.5500030517578,160.36000061035156,160.36000061035156,340100,90,85.0,,0.85,76.5,0.329986572265625,0.002056503542680721
784,2019-11-11,1,0.05732502308402586,-0.1505137993787885,IT,159.08999633789062,160.60000610351562,158.92999267578125,160.52999877929688,160.52999877929688,682400,90,85.0,,0.85,76.5,-0.1899871826171875,-0.001181585860751233
785,2019-11-12,33,0.08687257617728532,0.515439009068505,IT,160.55999755859375,161.6199951171875,160.1300048828125,160.6199951171875,160.6199951171875,555500,97,85.0,,0.85,82.45,1.019989013671875,0.006351114414120396
786,2019-11-13,18,0.07302216066481995,-0.1594336915276936,IT,160.0500030517578,161.02000427246094,159.72999572753906,160.52000427246094,160.52000427246094,318400,95,85.0,,0.85,80.75,-0.5999908447265625,-0.0037123552954665406
787,2019-11-14,1,0.05732502308402586,-0.21496402513814605,IT,160.05999755859375,160.05999755859375,156.47000122070312,158.55999755859375,158.55999755859375,495900,96,85.0,,0.85,81.6,-0.9600067138671875,-0.005962033836757086
788,2019-11-15,33,0.08687257617728532,0.515439009068505,IT,159.30999755859375,160.1999969482422,158.0,159.94000244140625,159.94000244140625,250800,88,85.0,,0.85,74.8,0.1399993896484375,0.0008746681980749127
789,2019-11-18,10,0.06563527239150507,-0.0778381744353489,IT,159.60000610351562,160.72000122070312,159.27000427246094,159.9499969482422,159.9499969482422,314500,93,85.0,,0.85,79.05,0.5200042724609375,0.003245969303163898
