,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BK_unscaled,BK_monthly,isPartial,scale,BK,Stock_Price_Change,Stock_Price_Change_Percent
66,2017-05-17,40,0.07874390243902439,2.782659636789689,BK,47.18000030517578,47.18000030517578,46.060001373291016,46.290000915527344,41.12739944458008,8637600,75,77.0,,0.77,57.75,0.020000457763671875,0.00042409791832875854
67,2017-05-22,4,0.023865853658536586,0.14645577035735213,BK,46.7599983215332,46.869998931884766,46.4900016784668,46.79999923706055,41.58052062988281,3791600,96,77.0,,0.77,73.92,-0.3100013732910156,-0.006570609819538498
68,2017-05-26,7,0.028439024390243903,0.19161982626469087,BK,47.15999984741211,47.59000015258789,47.09999847412109,47.40999984741211,42.12248229980469,3552500,85,77.0,,0.77,65.45,0.720001220703125,0.015361664969301358
69,2017-06-01,1,0.019292682926829268,-0.6348107109879964,BK,47.209999084472656,47.459999084472656,46.90999984741211,47.41999816894531,42.1313705444336,5793900,82,81.0,False,0.81,66.42,-0.13000106811523438,-0.0027316887518052946
70,2017-06-12,7,0.028439024390243903,0.3661394258933801,BK,49.2599983215332,49.65999984741211,49.09999847412109,49.09999847412109,43.62400817871094,3779400,75,81.0,,0.81,60.75000000000001,2.200000762939453,0.04635484208551577
71,2017-06-20,1,0.019292682926829268,-0.3216123499142367,BK,50.13999938964844,50.31999969482422,49.86000061035156,49.86000061035156,44.29924392700195,3855400,100,81.0,,0.81,81.0,0.6599998474121094,0.013290371515103816
72,2017-06-21,2,0.02081707317073171,0.07901390644753481,BK,50.0,50.0,49.540000915527344,49.59000015258789,44.05935287475586,3285700,84,81.0,,0.81,68.04,-0.31999969482421875,-0.00635929445081318
73,2017-06-27,2,0.02081707317073171,-0.46772684752104765,BK,49.83000183105469,50.0099983215332,49.630001068115234,49.68000030517578,44.13932037353516,3654000,94,81.0,,0.81,76.14,0.009998321533203125,0.00019996643066400033
74,2017-07-03,14,0.039109756097560976,0.8787346221441124,BK,51.310001373291016,52.06999969482422,51.2599983215332,51.83000183105469,46.04953002929688,2584000,81,78.0,,0.78,63.18,2.0600013732910156,0.041191790490503255
75,2017-07-10,48,0.0909390243902439,1.3252260679763017,BK,51.66999816894531,52.08000183105469,51.61000061035156,51.880001068115234,46.09395599365234,2310500,88,78.0,,0.78,68.64,0.01000213623046875,0.0001920901918397444
76,2017-07-18,5,0.025390243902439026,-0.720799249027759,BK,52.90999984741211,53.540000915527344,52.81999969482422,53.52999877929688,47.55994415283203,6323000,77,78.0,,0.78,60.06,1.4599990844726562,0.02803377559795095
77,2017-07-21,8,0.029963414634146344,0.18011527377521608,BK,53.75,54.02999877929688,53.220001220703125,53.36000061035156,47.40889739990234,5666000,88,78.0,,0.78,68.64,0.48999786376953836,0.009151995804830726
78,2017-07-25,3,0.02234146341463415,-0.2543752543752543,BK,54.18999862670898,54.40999984741211,53.66999816894531,53.72999954223633,47.73762512207031,3639100,74,78.0,,0.78,57.72,0.38000106811522727,0.007033149670564676
79,2017-07-26,1,0.019292682926829268,-0.13646288209606994,BK,53.72999954223633,54.06999969482422,53.2400016784668,53.38999938964844,47.43555450439453,3498300,89,78.0,,0.78,69.42,-0.3400001525878906,-0.0062488541360299354
80,2017-08-01,1,0.019292682926829268,0.0,BK,53.34999847412109,53.83000183105469,53.15999984741211,53.709999084472656,47.93751525878906,5325200,88,75.0,False,0.75,66.0,-0.23999786376953125,-0.00443865110272057
81,2017-08-03,4,0.023865853658536586,0.23704171934260443,BK,53.81999969482422,53.95000076293945,53.66999816894531,53.81999969482422,48.03569030761719,2849100,100,75.0,,0.75,75.0,0.11999893188476562,0.002229220282425004
82,2017-08-09,6,0.026914634146341463,0.12774655084312725,BK,53.58000183105469,54.09999847412109,53.47999954223633,54.040000915527344,48.232051849365234,4394200,86,75.0,,0.75,64.5,0.14999771118163352,0.002780309713817042
83,2017-08-17,2,0.02081707317073171,-0.22655188038060714,BK,52.68999862670898,52.790000915527344,51.77000045776367,51.79999923706055,46.23279571533203,5241600,94,75.0,,0.75,70.5,-1.309997558593743,-0.024214373300220804
84,2017-08-23,18,0.04520731707317073,1.1716461628588166,BK,52.2599983215332,53.09999847412109,52.25,52.77000045776367,47.098541259765625,3625000,81,75.0,,0.75,60.75,0.3099975585937429,0.005872277954489746
85,2017-08-25,22,0.05130487804878049,0.13487995683841403,BK,52.88999938964844,53.22999954223633,52.59999847412109,52.650001525878906,46.9914436340332,2731300,88,75.0,,0.75,66.0,0.13000106811524148,0.0024482311083040553
86,2017-09-13,1,0.019292682926829268,-0.6239600665557405,BK,51.790000915527344,51.9900016784668,50.95000076293945,51.59000015258789,46.04536437988281,4385600,80,69.0,,0.69,55.2,-1.2399978637695312,-0.023295094391004634
87,2017-10-02,1,0.019292682926829268,-0.24015369836695488,BK,52.90999984741211,53.66999816894531,52.86000061035156,53.650001525878906,47.88396072387695,2280900,78,75.0,,0.75,58.5,1.6799964904785156,0.03231383797347198
88,2017-10-06,6,0.026914634146341463,0.3950695322376738,BK,54.619998931884766,54.810001373291016,54.040000915527344,54.470001220703125,48.61583709716797,2412400,95,75.0,,0.75,71.25,1.1400032043457031,0.021240977142520823
89,2017-10-13,4,0.023865853658536586,-0.11327594019030351,BK,54.56999969482422,55.09000015258789,54.33000183105469,54.66999816894531,48.79433822631836,3156300,82,75.0,,0.75,61.5,0.279998779296875,0.005108534433157619
90,2017-10-27,6,0.026914634146341463,0.12774655084312725,BK,52.06999969482422,52.29999923706055,51.650001525878906,52.13999938964844,46.536251068115234,5090800,87,75.0,,0.75,65.25,-2.7900009155273438,-0.05064441655109131
91,2017-10-30,1,0.019292682926829268,-0.28318985047575895,BK,51.75,52.060001373291016,51.59999847412109,51.650001525878906,46.31209182739258,3760000,92,75.0,,0.75,69.0,-0.23999786376953125,-0.004588869355077629
92,2017-11-08,1,0.019292682926829268,0.0,BK,51.06999969482422,51.41999816894531,50.88999938964844,51.220001220703125,45.9265251159668,3267700,88,69.0,,0.69,60.72,-0.6400032043457031,-0.012293568718076409
93,2017-12-05,2,0.02081707317073171,-0.1801152737752162,BK,55.20000076293945,55.20000076293945,54.34000015258789,54.43000030517578,48.80478286743164,4161900,100,66.0,,0.66,66.0,3.7800025939941406,0.07351230510694662
94,2017-12-06,21,0.04978048780487805,1.3913298183948446,BK,54.34000015258789,54.380001068115234,53.81999969482422,54.02000045776367,48.43715286254883,3815000,84,66.0,,0.66,55.440000000000005,-0.8199996948242188,-0.014855066729903998
95,2018-01-11,3,0.02234146341463415,-0.5512003919647231,BK,57.58000183105469,57.86000061035156,57.2400016784668,57.83000183105469,51.85340118408203,3476200,89,74.0,,0.74,65.86,3.479999542236328,0.06399410580881293
96,2018-01-31,1,0.019292682926829268,-0.13646288209606994,BK,56.68999862670898,57.15999984741211,56.380001068115234,56.70000076293945,51.05223846435547,3484800,82,74.0,,0.74,60.68,-0.7000007629394531,-0.012098181050039902
97,2018-02-02,3,0.02234146341463415,0.15802781289506962,BK,57.119998931884766,57.77999877929688,56.220001220703125,56.33000183105469,50.71910095214844,4359900,87,71.0,,0.71,61.77,0.6199989318847727,0.010846727318751803
98,2018-02-26,1,0.019292682926829268,-0.9556949617722015,BK,57.220001220703125,58.220001220703125,56.880001068115234,58.18000030517578,52.38481903076172,3922200,95,71.0,,0.71,67.45,0.4400024414062429,0.007615134141607083
99,2018-02-27,3,0.02234146341463415,0.15802781289506962,BK,58.20000076293945,58.66999816894531,57.970001220703125,57.9900016784668,52.21373748779297,4572600,88,71.0,,0.71,62.48,0.4499969482421875,0.007729250065391158
100,2018-02-28,1,0.019292682926829268,-0.13646288209606994,BK,58.060001373291016,58.29999923706055,56.9900016784668,57.02999877929688,51.34936141967773,5078500,91,71.0,,0.71,64.61,-0.3699989318847656,-0.006306441851580136
101,2018-03-16,57,0.10465853658536585,4.424778761061947,BK,55.0099983215332,55.5,54.869998931884766,55.0,49.52156829833984,10585000,94,77.0,,0.77,72.38,-2.799999237060547,-0.04802743179592739
102,2018-04-05,27,0.05892682926829269,-0.4369610813330226,BK,51.7599983215332,52.13999938964844,51.4900016784668,51.72999954223633,46.57728958129883,2851500,91,80.0,,0.8,72.8,-3.3600006103515625,-0.06054055153786597
103,2018-04-06,69,0.12295121951219512,1.086506622516556,BK,51.18999862670898,51.540000915527344,49.81999969482422,50.34999847412109,45.33475112915039,5118100,82,80.0,,0.8,65.60000000000001,-0.5999984741210938,-0.011507450731581992
104,2018-04-09,16,0.042158536585365856,-0.6571116841896449,BK,50.75,51.7599983215332,50.459999084472656,50.52000045776367,45.4878158569336,4567000,79,80.0,,0.8,63.2,0.21999740600585938,0.0042684788920828165
105,2018-04-18,1,0.019292682926829268,0.0,BK,52.43999862670898,53.0099983215332,52.06999969482422,52.2599983215332,47.05449295043945,4211100,75,80.0,,0.8,60.0,1.25,0.024149923503377968
106,2018-04-27,125,0.2083170731707317,9.79772439949431,BK,55.41999816894531,55.650001525878906,54.95000076293945,55.31999969482422,49.80970001220703,3040800,74,80.0,,0.8,59.2,2.640003204345703,0.04980198619009024
107,2018-04-30,1,0.019292682926829268,-0.9073878936892635,BK,55.20000076293945,55.540000915527344,54.5,54.5099983215332,49.29423522949219,3629800,73,80.0,,0.8,58.400000000000006,-0.1100006103515625,-0.0019766506259736305
108,2018-05-15,2,0.02081707317073171,-0.2680102915951973,BK,57.04999923706055,57.34999847412109,56.540000915527344,56.88999938964844,51.446510314941406,4292700,100,78.0,,0.78,78.0,1.809997558593743,0.03258908046016473
109,2018-05-17,3,0.02234146341463415,0.07322788517867607,BK,57.0099983215332,57.7400016784668,56.66999816894531,57.27999877929688,51.79918670654297,3547200,84,78.0,,0.78,65.52,0.39000320434571023,0.00680040479027566
110,2018-05-31,2,0.02081707317073171,-0.06823144104803502,BK,55.18000030517578,55.27000045776367,54.380001068115234,54.75,49.51127624511719,7143700,96,78.0,,0.78,74.88,-2.470001220703125,-0.042777990109139075
111,2018-06-04,4,0.023865853658536586,0.14645577035735213,BK,55.58000183105469,55.880001068115234,55.22999954223633,55.77000045776367,50.433685302734375,4676400,77,82.0,,0.82,63.13999999999999,0.6100006103515625,0.011036739737639634
112,2018-06-18,3,0.02234146341463415,-0.16991391028545522,BK,56.59999847412109,57.2599983215332,56.290000915527344,57.2400016784668,51.76301574707031,4203300,77,82.0,,0.82,63.13999999999999,1.3799972534179688,0.02469572704080325
113,2018-06-22,348,0.5482560975609756,23.539847161572048,BK,57.560001373291016,57.720001220703125,56.68999862670898,56.75,51.31989288330078,5072600,82,82.0,,0.82,67.24,0.4600028991699219,0.008033582128082806
114,2018-06-27,94,0.1610609756097561,1.26457475994513,BK,55.18999862670898,55.56999969482422,54.13999938964844,54.20000076293945,49.01390075683594,4321000,81,82.0,,0.82,66.42,-2.1500015258789062,-0.03724881289690163
115,2018-07-12,2,0.02081707317073171,0.07901390644753481,BK,53.5,53.68000030517578,52.970001220703125,53.5,48.3808822631836,3347900,82,79.0,,0.79,64.78,-1.8899993896484375,-0.03401114630246205
116,2018-07-13,47,0.08941463414634146,3.2952548330404214,BK,53.34000015258789,53.63999938964844,52.7400016784668,53.02999877929688,47.955848693847656,4102100,90,79.0,,0.79,71.10000000000001,-0.04000091552734375,-0.0007451735339033538
117,2018-07-23,1,0.019292682926829268,0.08579272477693878,BK,52.459999084472656,53.36000061035156,52.31999969482422,53.25,48.15478897094727,8353500,70,79.0,,0.79,55.3,-0.279998779296875,-0.005219962387824184
118,2018-07-24,2,0.02081707317073171,0.07901390644753481,BK,53.5099983215332,54.470001220703125,53.43000030517578,54.18999862670898,49.00485229492188,5026100,86,79.0,,0.79,67.94,1.1100006103515625,0.02080211015095501
119,2018-07-25,4,0.023865853658536586,0.14645577035735213,BK,54.25,54.25,53.27999877929688,53.29999923706055,48.20000457763672,10071800,86,79.0,,0.79,67.94,-0.220001220703125,-0.0040389428267445515
120,2018-07-26,-3,0.013195121951219514,-0.44711292795094526,BK,53.29999923706055,53.79999923706055,53.2599983215332,53.400001525878906,48.29044342041016,6657900,84,79.0,,0.79,66.36,-0.4500007629394531,-0.00829494493897609
121,2018-07-27,6,0.026914634146341463,1.0397412199630311,BK,53.459999084472656,53.810001373291016,53.310001373291016,53.40999984741211,48.29948806762695,3651300,77,79.0,,0.79,60.830000000000005,0.01000213623046875,0.00018591331547046508
122,2018-07-30,0,0.01776829268292683,0.09384384384384403,BK,53.209999084472656,53.77999877929688,53.18000030517578,53.459999084472656,48.59948348999024,4271600,81,79.0,,0.79,63.99,-0.03000259399413352,-0.0005575653824276827
123,2018-08-02,1,0.019292682926829268,0.08579272477693878,BK,52.93999862670898,53.0099983215332,52.31999969482422,52.630001068115234,47.844947814941406,5394400,90,77.0,,0.77,69.3,-0.770000457763679,-0.01431759901898877
124,2018-08-03,31,0.06502439024390244,2.370417193426043,BK,52.650001525878906,52.90999984741211,52.470001220703125,52.77000045776367,47.97222518920898,4734400,99,77.0,,0.77,76.23,-0.09999847412109375,-0.0018864077964038106
125,2018-08-14,0,0.01776829268292683,-0.435708752904725,BK,50.310001373291016,51.13999938964844,50.310001373291016,50.970001220703125,46.33587265014648,5081700,81,77.0,,0.77,62.370000000000005,-1.7700004577636719,-0.033453042201251226
