,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AL_unscaled,AL_monthly,isPartial,scale,AL,Stock_Price_Change,Stock_Price_Change_Percent
126,2019-02-20,3,0.143433234421365,-0.03973220493871299,AL,38.68000030517578,38.91999816894531,38.2599983215332,38.31999969482422,36.25100326538086,1423300,92,87.0,,0.87,80.04,0.21999740600585938,0.005684687381622311
127,2019-02-22,1,0.13749851632047477,-0.04137617146285466,AL,38.06999969482422,38.93999862670898,37.63999938964844,38.22999954223633,36.16585922241211,1049900,99,87.0,,0.87,86.13,0.02000045776366477,0.0005138864004270438
128,2019-03-01,15,0.17904154302670625,0.27462661343135397,AL,37.7599983215332,38.18000030517578,37.40999984741211,38.060001373291016,36.005035400390625,756400,81,90.0,False,0.9,72.9,-0.759998321533196,-0.019517163542268623
129,2019-03-08,2,0.1404658753709199,0.02158102596197442,AL,34.150001525878906,35.47999954223633,34.029998779296875,35.380001068115234,33.46974182128906,752000,81,90.0,,0.9,72.9,-2.700000762939453,-0.07071767263902917
130,2019-03-18,-1,0.13156379821958458,-0.06337537233031243,AL,33.970001220703125,34.279998779296875,33.81999969482422,34.099998474121094,32.25885009765625,1082800,78,90.0,,0.9,70.2,-1.2000007629394531,-0.03382189341662589
131,2019-03-20,7,0.1553026706231454,0.18043620452443765,AL,33.5099983215332,33.720001220703125,32.79999923706055,33.11000061035156,31.442169189453125,1293500,78,90.0,,0.9,70.2,-0.55999755859375,-0.016335985371503492
132,2019-03-21,26,0.21168249258160238,0.36303188948545007,AL,33.0,34.15999984741211,32.849998474121094,34.0,32.28733444213867,1187600,74,90.0,,0.9,66.60000000000001,0.4399986267089844,0.013048594625757026
133,2019-03-22,27,0.21464985163204747,0.014017971038871702,AL,33.66999816894531,33.66999816894531,31.979999542236328,32.68000030517578,31.033830642700195,2428000,77,90.0,,0.9,69.3,-0.4900016784667969,-0.014344311494600803
134,2019-03-25,8,0.1582700296735905,0.08107505523238134,AL,32.66999816894531,33.310001373291016,32.40999984741211,33.09000015258789,31.423179626464844,1250300,77,90.0,,0.9,69.3,-0.3599967956542969,-0.010691916104299981
135,2019-03-26,2,0.1404658753709199,-0.1124922661567016,AL,33.5,33.970001220703125,33.150001525878906,33.45000076293945,31.765043258666992,1032600,82,90.0,,0.9,73.8,0.6599998474121094,0.019813864311075013
136,2019-03-29,2,0.1404658753709199,0.0,AL,34.33000183105469,34.66999816894531,34.130001068115234,34.349998474121094,32.61970520019531,574700,79,90.0,,0.9,71.10000000000001,0.6999969482421875,0.02060632684980801
137,2019-04-02,3,0.143433234421365,0.04316205192394862,AL,35.439998626708984,35.599998474121094,35.119998931884766,35.540000915527344,33.749759674072266,692200,90,87.0,,0.87,78.3,0.9300003051757812,0.026824354032092268
138,2019-04-04,3,0.143433234421365,0.0,AL,35.72999954223633,36.81999969482422,35.72999954223633,36.59999847412109,34.756370544433594,1313500,94,87.0,,0.87,81.78,1.220001220703125,0.03426969867962182
139,2019-04-08,17,0.18497626112759644,0.28963320023998174,AL,36.84000015258789,36.970001220703125,36.36000061035156,36.59999847412109,34.756370544433594,840300,99,87.0,,0.87,86.13,0.15000152587890625,0.004073914370509746
140,2019-04-11,6,0.1523353115727003,-0.17646020822304564,AL,36.33000183105469,37.02999877929688,36.33000183105469,37.0,35.1362190246582,638800,93,87.0,,0.87,80.91,0.059997558593757105,0.0016228714258239574
141,2019-04-15,0,0.13453115727002968,-0.11687476868535362,AL,37.79999923706055,37.95000076293945,37.34999847412109,37.470001220703125,35.58254623413086,524900,91,87.0,,0.87,79.17,0.920001983642571,0.02484477488443604
142,2019-04-16,2,0.1404658753709199,0.044114079008315654,AL,37.4900016784668,37.91999816894531,37.31999969482422,37.630001068115234,35.7344856262207,732700,95,87.0,,0.87,82.65,-0.030002593994140625,-0.0007905821710401106
143,2019-04-24,2,0.1404658753709199,0.0,AL,37.93000030517578,38.5,37.93000030517578,38.290000915527344,36.36124801635742,735900,94,87.0,,0.87,81.78,0.5800018310546875,0.01529540767567017
144,2019-04-25,4,0.1464005934718101,0.042250248220208064,AL,38.290000915527344,38.310001373291016,37.66999816894531,37.93999862670898,36.02886962890625,885300,96,87.0,,0.87,83.52,-0.18999862670898438,-0.0049350292651684224
145,2019-04-26,5,0.14936795252225518,0.02026876380809539,AL,37.79999923706055,38.2599983215332,37.7400016784668,38.22999954223633,36.30425643920898,885500,90,87.0,,0.87,78.3,-0.0500030517578125,-0.0013052218732801935
146,2019-05-01,3,0.143433234421365,-0.03973220493871299,AL,38.630001068115234,39.84000015258789,38.630001068115234,38.900001525878906,36.94051361083984,1122300,93,85.0,False,0.85,79.05,1.5800018310546875,0.041296442769717556
147,2019-05-02,1,0.13749851632047477,-0.04137617146285466,AL,38.95000076293945,39.560001373291016,38.54999923706055,38.86000061035156,36.90253448486328,1163500,89,85.0,,0.85,75.64999999999999,-0.279998779296875,-0.007028081782742834
148,2019-05-13,4,0.1464005934718101,0.042250248220208064,AL,37.7599983215332,37.9900016784668,37.310001373291016,37.7599983215332,35.85793685913086,1039000,90,85.0,,0.85,76.5,-1.5699996948242188,-0.03968654298086571
149,2019-05-16,1,0.13749851632047477,-0.06080629142428606,AL,38.470001220703125,38.959999084472656,38.02000045776367,38.15999984741211,36.23778533935547,1259500,91,85.0,,0.85,77.35,0.9699974060058594,0.02553296560014795
150,2019-05-20,10,0.1642047477744807,-0.08286789200656319,AL,37.09000015258789,37.68999862670898,37.06999969482422,37.220001220703125,35.34513854980469,686200,94,85.0,,0.85,79.89999999999999,-1.270000457763679,-0.032597548449887714
151,2019-05-21,3,0.143433234421365,-0.1264976417225364,AL,37.380001068115234,38.08000183105469,37.29999923706055,37.869998931884766,35.9623908996582,713500,94,85.0,,0.85,79.89999999999999,0.39000320434571023,0.010347657695835899
152,2019-05-24,2,0.1404658753709199,-0.02068808573142722,AL,36.790000915527344,37.0099983215332,36.709999084472656,36.7599983215332,34.908302307128906,771300,94,85.0,,0.85,79.89999999999999,-1.0700035095214844,-0.028098830306486078
153,2019-05-28,6,0.1523353115727003,-0.03749742205223383,AL,36.90999984741211,37.02000045776367,36.52000045776367,36.72999954223633,34.87982177734375,760100,98,85.0,,0.85,83.3,0.01000213623046875,0.000270254976603157
154,2019-05-31,13,0.17310682492581603,0.1363538967995792,AL,36.15999984741211,36.380001068115234,35.709999084472656,36.0,34.18659591674805,2795800,100,85.0,,0.85,85.0,-0.6399993896484375,-0.017287935757283823
155,2019-06-06,2,0.1404658753709199,0.044114079008315654,AL,38.4900016784668,38.59999847412109,37.790000915527344,38.56999969482422,36.75838088989258,544800,85,90.0,,0.9,76.5,2.2199974060058523,0.061022466762694405
156,2019-06-07,21,0.19684569732937685,0.4013773580919786,AL,38.63999938964844,38.970001220703125,38.43000030517578,38.54999923706055,36.73931503295898,846500,90,90.0,,0.9,81.0,0.37000274658203836,0.009585563761876914
157,2019-06-11,2,0.1404658753709199,-0.28641632874564715,AL,39.90999984741211,40.40999984741211,39.38999938964844,39.58000183105469,37.720951080322266,714000,82,90.0,,0.9,73.8,1.4399986267089844,0.03695146475756261
158,2019-06-19,6,0.1523353115727003,0.08450049644041657,AL,39.88999938964844,40.58000183105469,39.81999969482422,40.119998931884766,38.23556900024414,600700,91,90.0,,0.9,81.9,0.17000198364257812,0.004206928589074677
159,2019-06-24,4,0.1464005934718101,-0.03895825622845128,AL,40.33000183105469,40.4900016784668,39.619998931884766,39.70000076293945,37.83530807495117,840000,89,90.0,,0.9,80.10000000000001,-0.09000015258789062,-0.0022178449612344497
160,2019-06-26,3,0.143433234421365,-0.02026876380809528,AL,39.7599983215332,40.47999954223633,39.63999938964844,40.290000915527344,38.39759063720703,474100,85,90.0,,0.9,76.5,-0.01000213623046875,-0.0002470273108382548
161,2019-07-05,6,0.1523353115727003,0.06206425719428177,AL,40.900001525878906,41.45000076293945,40.79999923706055,41.45000076293945,39.50310516357422,270600,88,94.0,,0.94,82.72,0.970001220703125,0.02396248101957199
162,2019-07-09,3,0.143433234421365,-0.05843738434267687,AL,40.540000915527344,41.150001525878906,40.36000061035156,41.08000183105469,39.15048599243164,782500,81,94.0,,0.94,76.14,-0.2999992370605469,-0.007237617166192645
163,2019-07-10,9,0.16123738872403562,0.12412851438856376,AL,41.11000061035156,41.45000076293945,40.47999954223633,40.54999923706055,38.64538192749024,518100,88,94.0,,0.94,82.72,0.2999992370605469,0.007290382161271092
164,2019-07-11,1,0.13749851632047477,-0.14722932808215405,AL,40.95000076293945,41.54999923706055,40.77000045776367,41.52999877929688,39.57935333251953,762200,86,94.0,,0.94,80.83999999999999,0.09999847412109375,0.002412508378299094
165,2019-07-12,8,0.1582700296735905,0.1510671817338196,AL,41.560001373291016,41.90999984741211,41.08000183105469,41.68999862670898,39.73183822631836,1148900,86,94.0,,0.94,80.83999999999999,0.3600006103515625,0.008664274776459147
166,2019-07-19,1,0.13749851632047477,-0.35942878471598216,AL,41.06999969482422,41.540000915527344,40.88999938964844,40.91999816894531,38.99799728393555,901500,84,94.0,,0.94,78.96,-0.3699989318847656,-0.008828416445523124
167,2019-07-22,1,0.13749851632047477,0.0,AL,40.880001068115234,41.06999969482422,40.68999862670898,40.959999084472656,39.0361213684082,723700,88,94.0,,0.94,82.72,-0.470001220703125,-0.011314424899962927
168,2019-07-30,3,0.143433234421365,0.04316205192394862,AL,40.70000076293945,42.83000183105469,40.45000076293945,42.7400016784668,40.73251724243164,999100,85,94.0,,0.94,79.89999999999999,1.7600021362304688,0.042853716808093134
169,2019-07-31,7,0.1553026706231454,0.0827523429257091,AL,42.7400016784668,43.040000915527344,41.790000915527344,41.790000915527344,39.82714080810547,866300,88,94.0,,0.94,82.72,0.20999908447265625,0.004903083714565604
170,2019-08-02,-11,0.10189020771513353,-0.3439249479335843,AL,40.22999954223633,40.34000015258789,38.91999816894531,39.5,37.64469909667969,920600,95,86.0,,0.86,81.7,-2.700000762939453,-0.06273235839930913
171,2019-08-08,1,0.13749851632047477,-0.14722932808215405,AL,38.95000076293945,40.25,38.91999816894531,40.16999816894531,38.28322219848633,809000,94,86.0,,0.86,80.84,-0.09000015258789062,-0.0022310399664715597
172,2019-08-09,1,0.13749851632047477,0.0,AL,39.93999862670898,40.54999923706055,38.209999084472656,40.11000061035156,38.226051330566406,1117400,91,86.0,,0.86,78.26,0.2999992370605469,0.007453397194050915
173,2019-08-13,9,0.16123738872403562,0.10134381904047673,AL,39.41999816894531,40.150001525878906,38.75,38.97999954223633,37.14912033081055,898200,95,86.0,,0.86,81.7,-0.3999977111816406,-0.009864308722750015
174,2019-08-23,8,0.1582700296735905,-0.018403666010269326,AL,39.33000183105469,39.75,38.68999862670898,39.0,37.16818618774414,938600,88,86.0,,0.86,75.67999999999999,-0.40000152587890625,-0.009962677725456226
175,2019-08-29,2,0.1404658753709199,0.044114079008315654,AL,40.43000030517578,41.54999923706055,40.43000030517578,41.130001068115234,39.19813537597656,592900,84,86.0,,0.86,72.24,1.7999992370605469,0.04528299967447924
176,2019-09-04,0,0.13453115727002968,-0.08107505523238134,AL,41.22999954223633,41.47999954223633,40.900001525878906,41.459999084472656,39.512638092041016,774200,89,82.0,,0.82,72.97999999999999,-0.06999969482421875,-0.001684709894333336
177,2019-09-05,1,0.13749851632047477,0.022057039504157716,AL,41.9900016784668,42.630001068115234,41.68000030517578,42.36000061035156,40.370365142822266,1204100,90,82.0,,0.82,73.8,1.1500015258789062,0.02772424152772568
178,2019-09-10,6,0.1523353115727003,0.10790512980987121,AL,42.9900016784668,43.86000061035156,42.560001373291016,43.369998931884766,41.33292007446289,1225700,97,82.0,,0.82,79.53999999999999,1.2299995422363281,0.028852909017548667
179,2019-09-17,4,0.1464005934718101,0.0,AL,43.54999923706055,43.790000915527344,42.91999816894531,43.650001525878906,41.72087097167969,425500,96,82.0,,0.82,78.72,-0.06999969482421875,-0.0015959802519405208
180,2019-09-18,2,0.1404658753709199,-0.04053752761619056,AL,43.2400016784668,43.56999969482422,42.93000030517578,43.459999084472656,41.53926467895508,387500,94,82.0,,0.82,77.08,-0.220001220703125,-0.0050240058484474215
181,2019-09-20,1,0.13749851632047477,-0.021125124110104254,AL,43.380001068115234,43.619998931884766,42.400001525878906,42.68000030517578,40.793731689453125,539300,97,82.0,,0.82,79.53999999999999,0.049999237060546875,0.0011475611065125957
182,2019-09-23,1,0.13749851632047477,0.0,AL,42.4900016784668,42.790000915527344,41.900001525878906,42.5,40.62168884277344,500700,96,82.0,,0.82,78.72,-0.8299980163574219,-0.019027923812045766
183,2019-09-24,5,0.14936795252225518,0.0863241038478968,AL,42.36000061035156,42.72999954223633,41.869998931884766,41.95000076293945,40.09600067138672,360300,95,82.0,,0.82,77.89999999999999,-0.060001373291015625,-0.0014022288386827952
184,2019-09-25,5,0.14936795252225518,0.0,AL,42.02000045776367,42.68999862670898,41.84000015258789,42.45000076293945,40.57389450073242,376000,98,82.0,,0.82,80.36,-0.040000915527350855,-0.0009361318969314247
185,2019-09-26,1,0.13749851632047477,-0.07946440987742609,AL,42.41999816894531,42.5,41.959999084472656,42.400001525878906,40.52610778808594,453400,95,82.0,,0.82,77.89999999999999,-0.18999862670897727,-0.004450659002600776
186,2019-09-30,2,0.1404658753709199,0.02158102596197442,AL,42.02000045776367,42.36000061035156,41.560001373291016,41.81999969482422,39.97174072265625,433300,100,82.0,,0.82,82.0,-0.1399993896484375,-0.003294103285845562
187,2019-10-01,1,0.13749851632047477,-0.021125124110104254,AL,42.130001068115234,42.209999084472656,40.5099983215332,40.56999969482422,38.7769889831543,528000,89,81.0,False,0.81,72.09,-0.15000152587890625,-0.003541112457922213
188,2019-10-02,3,0.143433234421365,0.04316205192394862,AL,40.02000045776367,40.2400016784668,38.59000015258789,39.34999847412109,37.61091232299805,674300,91,81.0,,0.81,73.71000000000001,-1.9699974060058594,-0.046671344438160456
189,2019-10-03,3,0.143433234421365,0.0,AL,39.06999969482422,39.63999938964844,38.560001373291016,39.560001373291016,37.81162643432617,608700,90,81.0,,0.81,72.9,-0.6000022888183594,-0.014910593036566167
190,2019-10-04,2,0.1404658753709199,-0.02068808573142722,AL,39.650001525878906,40.02999877929688,39.34000015258789,40.02999877929688,38.26085662841797,305700,87,81.0,,0.81,70.47,0.3899993896484446,0.009838531676422901
191,2019-10-09,4,0.1464005934718101,0.042250248220208064,AL,39.47999954223633,39.790000915527344,39.22999954223633,39.560001373291016,37.81162643432617,368900,87,81.0,,0.81,70.47,-0.23999786376953836,-0.005995450189562934
192,2019-10-15,2,0.1404658753709199,0.02158102596197442,AL,41.16999816894531,42.09000015258789,40.95000076293945,41.91999816894531,40.06732177734375,437800,84,81.0,,0.81,68.04,2.299999237060547,0.05780344770394352
193,2019-10-17,1,0.13749851632047477,-0.021125124110104254,AL,42.68999862670898,43.130001068115234,42.40999984741211,43.0,41.09959411621094,365200,86,81.0,,0.81,69.66000000000001,1.0400009155273438,0.024708978658993797
194,2019-10-22,4,0.1464005934718101,0.06474307788592282,AL,43.40999984741211,43.77999877929688,42.72999954223633,43.560001373291016,41.63484573364258,275600,87,81.0,,0.81,70.47,0.6499977111816477,0.015070662997552553
195,2019-10-24,3,0.143433234421365,-0.02026876380809528,AL,44.61000061035156,44.63999938964844,43.77000045776367,44.25,42.29434967041016,381600,86,81.0,,0.81,69.66000000000001,0.8600006103515554,0.019643687399055976
196,2019-10-25,23,0.20278041543026706,0.4137617146285453,AL,44.220001220703125,44.88999938964844,44.150001525878906,44.68999862670898,42.71490478515625,327800,87,81.0,,0.81,70.47,0.25,0.00560035849951146
197,2019-11-01,1,0.13749851632047477,-0.3219339450078289,AL,44.27999877929688,45.02000045776367,44.09999847412109,44.90999984741211,42.92517852783203,448700,98,78.0,False,0.78,76.44,0.13000106811523438,0.0028959917550190895
198,2019-11-05,2,0.1404658753709199,0.02158102596197442,AL,46.09000015258789,46.9900016784668,45.81999969482422,46.310001373291016,44.2633056640625,722300,99,78.0,,0.78,77.22,1.970001220703125,0.04375835630102487
199,2019-11-07,2,0.1404658753709199,0.0,AL,46.7400016784668,47.34999847412109,46.06999969482422,46.59999847412109,44.54048538208008,674400,100,78.0,,0.78,78.0,0.35999679565428977,0.007661136045867822
200,2019-11-12,1,0.13749851632047477,-0.07946440987742609,AL,45.81999969482422,46.04999923706055,45.41999816894531,45.4900016784668,43.47954177856445,679100,94,78.0,,0.78,73.32000000000001,-1.2999992370605398,-0.027455106208103652
201,2019-11-14,17,0.18497626112759644,0.34529641539158784,AL,44.93000030517578,45.34999847412109,44.5,45.18000030517578,43.18324661254883,464700,92,78.0,,0.78,71.76,-0.7000007629394602,-0.01520088544053888
202,2019-11-18,5,0.14936795252225518,-0.19250204533423176,AL,45.18000030517578,45.18000030517578,44.59000015258789,44.7599983215332,42.78181076049805,658500,95,78.0,,0.78,74.10000000000001,-0.1699981689453054,-0.003748581580268695
203,2019-11-19,1,0.13749851632047477,-0.07946440987742609,AL,44.900001525878906,45.560001373291016,44.68000030517578,45.11000061035156,43.11634826660156,481200,93,78.0,,0.78,72.54,0.3800010681152344,0.008410824824002905
204,2019-12-03,1,0.13749851632047477,0.0,AL,45.63999938964844,45.97999954223633,44.56999969482422,45.209999084472656,43.21192169189453,457500,82,79.0,,0.79,64.78,0.4199981689453125,0.009218572350428555
205,2019-12-05,-1,0.13156379821958458,-0.0431620519239484,AL,45.369998931884766,45.720001220703125,45.18999862670898,45.58000183105469,43.56557083129883,608300,84,79.0,,0.79,66.36,-0.2599983215332031,-0.005654596000906342
206,2019-12-06,14,0.17607418397626112,0.3383178834833207,AL,46.18000030517578,47.08000183105469,46.08000183105469,46.84000015258789,44.76988220214844,770500,88,79.0,,0.79,69.52000000000001,1.3600006103515625,0.02974629427034481
207,2019-12-10,2,0.1404658753709199,0.06766357669666423,AL,46.70000076293945,46.91999816894531,46.459999084472656,46.56999969482422,44.511817932128906,338800,83,79.0,,0.79,65.57000000000001,-0.160003662109375,-0.0033985483408336403
208,2019-12-12,3,0.143433234421365,0.021125124110104032,AL,46.619998931884766,47.59999847412109,46.59000015258789,47.45000076293945,45.35292434692383,389100,82,79.0,,0.79,64.78,0.6800003051757741,0.014492760692941475
209,2019-12-16,4,0.1464005934718101,0.0,AL,47.459999084472656,47.86000061035156,47.34999847412109,47.470001220703125,45.37203979492188,543900,87,79.0,,0.79,68.73,0.26000213623047586,0.005462229927839957
210,2019-12-17,5,0.14936795252225518,0.02026876380809539,AL,47.459999084472656,47.72999954223633,47.31999969482422,47.52000045776367,45.41983413696289,479500,93,79.0,,0.79,73.47,-0.13000106811523438,-0.002716278028778718
211,2020-01-03,-1,0.13156379821958458,-0.11919661481613908,AL,46.61000061035156,47.720001220703125,46.560001373291016,47.619998931884766,45.65904998779297,560300,93,85.0,,0.85,79.05,-0.009998321533203125,-0.0002094766735615261
212,2020-01-06,8,0.1582700296735905,0.08107505523238134,AL,47.20000076293945,47.7400016784668,47.0,47.18999862670898,45.24675369262695,488700,88,85.0,,0.85,74.8,0.020000457763671875,0.0004191210656339095
213,2020-01-07,14,0.17607418397626112,0.11249226615670183,AL,47.130001068115234,47.52000045776367,46.43999862670898,46.540000915527344,44.623531341552734,839500,89,85.0,,0.85,75.64999999999999,-0.220001220703125,-0.0046083203386722005
214,2020-01-08,0,0.13453115727002968,-0.23594047558858722,AL,46.650001525878906,46.9900016784668,46.16999816894531,46.720001220703125,44.79611587524414,420200,100,85.0,,0.85,85.0,-0.529998779296875,-0.011153172857562232
215,2020-01-10,3,0.143433234421365,0.06617111851247337,AL,47.47999954223633,47.90999984741211,47.290000915527344,47.619998931884766,45.65904998779297,619200,85,85.0,,0.85,72.25,0.9199981689453125,0.019578594085620127
216,2020-01-14,3,0.143433234421365,0.021125124110104032,AL,48.400001525878906,48.9900016784668,48.400001525878906,48.52999877929688,46.53157806396485,646000,82,85.0,,0.85,69.7,1.0800018310546875,0.022542305040583743
217,2020-01-16,0,0.13453115727002968,-0.06206425719428188,AL,49.27000045776367,49.84999847412109,49.27000045776367,49.630001068115234,47.58628463745117,744700,85,85.0,,0.85,72.25,0.8599967956542898,0.017554536970597612
218,2020-01-17,0,0.13453115727002968,0.0,AL,49.81999969482422,49.959999084472656,49.209999084472656,49.41999816894531,47.38493347167969,853900,86,85.0,,0.85,73.1,0.1100006103515696,0.0022066321708851255
219,2020-01-27,1,0.13749851632047477,0.022057039504157716,AL,45.02999877929688,45.34000015258789,44.310001373291016,44.34999847412109,42.52370834350586,732500,80,85.0,,0.85,68.0,-4.619998931884766,-0.09247395949854287
220,2020-01-28,11,0.1671721068249258,0.2158102596197422,AL,44.540000915527344,44.91999816894531,44.25,44.61000061035156,42.77300262451172,347500,83,85.0,,0.85,70.55,-0.4200019836425781,-0.009263387345149865
221,2020-01-29,17,0.18497626112759644,0.10650194366047194,AL,44.79999923706055,44.93999862670898,44.25,44.5099983215332,42.67711639404297,356300,79,85.0,,0.85,67.14999999999999,0.02000045776366477,0.00044524618385866077
222,2020-01-30,3,0.143433234421365,-0.22458571955660356,AL,43.84999847412109,44.33000183105469,43.36000061035156,44.08000183105469,42.26483154296875,530400,78,85.0,,0.85,66.3,-0.6099967956542898,-0.013573582872602796
223,2020-02-03,41,0.2561928783382789,0.7861472577942361,AL,43.130001068115234,43.380001068115234,42.75,43.02999877929688,41.258060455322266,524600,90,85.0,,0.85,76.5,-0.9500007629394531,-0.021430199045783582
224,2020-02-05,12,0.17013946587537093,-0.3358930701784866,AL,45.0099983215332,45.459999084472656,44.900001525878906,45.29999923706055,43.43458938598633,513700,98,85.0,,0.85,83.3,2.079998016357422,0.047948316393340074
225,2020-02-07,2,0.1404658753709199,-0.17440745068629326,AL,44.0,44.09999847412109,43.09999847412109,43.130001068115234,41.353946685791016,524200,94,85.0,,0.85,79.89999999999999,-1.3600006103515696,-0.029916424059412083
226,2020-02-11,1,0.13749851632047477,-0.06080629142428606,AL,43.810001373291016,44.650001525878906,43.810001373291016,44.20000076293945,42.3798828125,1228800,94,85.0,,0.85,79.89999999999999,0.5500030517578196,0.012471724961182762
227,2020-02-12,8,0.1582700296735905,0.1510671817338196,AL,44.59000015258789,44.95000076293945,44.45000076293945,44.47999954223633,42.64835357666016,847400,92,85.0,,0.85,78.2,0.2999992370605469,0.006718907655281159
228,2020-02-13,3,0.143433234421365,-0.09374355513058463,AL,44.43999862670898,45.869998931884766,44.400001525878906,45.29999923706055,43.43458938598633,749300,93,85.0,,0.85,79.05,0.9199981689453125,0.020467144679201743
229,2020-02-14,1,0.13749851632047477,-0.04137617146285466,AL,46.04999923706055,46.20000076293945,45.02000045776367,45.290000915527344,43.42500305175781,752900,96,85.0,,0.85,81.6,0.3300018310546875,0.0071942846901900115
230,2020-02-18,45,0.26806231454005935,0.9495651423268663,AL,45.18000030517578,45.36000061035156,42.95000076293945,43.5,41.70871353149414,1319600,93,85.0,,0.85,79.05,-0.8400001525878906,-0.018181821184334646
231,2020-02-19,1,0.13749851632047477,-0.48706510067857023,AL,43.75,43.97999954223633,43.52000045776367,43.75,41.94841384887695,889300,95,85.0,,0.85,80.75,-1.3800010681152344,-0.030423303561426862
232,2020-02-20,1,0.13749851632047477,0.0,AL,43.59000015258789,44.83000183105469,43.59000015258789,44.65999984741211,42.820945739746094,746800,94,85.0,,0.85,79.89999999999999,0.8500022888183594,0.01932701904651135
233,2020-02-21,6,0.1523353115727003,0.10790512980987121,AL,44.380001068115234,44.560001373291016,42.959999084472656,43.33000183105469,41.545711517333984,576800,95,85.0,,0.85,80.75,-0.2700004577636719,-0.006022762586117891
234,2020-02-24,1,0.13749851632047477,-0.6050947271534128,AL,41.18000030517578,41.79999923706055,39.9900016784668,41.540000915527344,39.82942199707031,1286000,95,85.0,,0.85,80.75,-2.7600021362304688,-0.06193900473900782
235,2020-02-25,5,0.14936795252225518,0.0863241038478968,AL,41.72999954223633,41.75,38.34999847412109,38.52999877929688,36.9433708190918,1113200,94,85.0,,0.85,79.89999999999999,-0.049999237060546875,-0.0011961540184961539
236,2020-02-27,25,0.20871513353115728,0.397322049387131,AL,36.97999954223633,38.900001525878906,35.7400016784668,37.7400016784668,36.18590545654297,3000000,91,85.0,,0.85,77.35,-2.8499984741210938,-0.0682634365058945
237,2020-02-28,2,0.1404658753709199,-0.32699717076360946,AL,36.20000076293945,38.59999847412109,36.13999938964844,38.36000061035156,36.78037643432617,3398400,95,85.0,,0.85,80.75,-0.3000030517578196,-0.007712160411053937
238,2020-03-02,24,0.20574777448071216,0.49636359712540723,AL,38.63999938964844,39.380001068115234,37.869998931884766,39.20000076293945,37.58577728271485,1651800,99,77.0,,0.77,76.23,0.7800025939941477,0.020207321886737573
239,2020-03-03,2,0.1404658753709199,-0.31729091249981967,AL,39.2400016784668,39.7599983215332,37.810001373291016,38.220001220703125,36.64613723754883,1725400,100,77.0,,0.77,77.0,0.37999725341796875,0.009649498301452342
240,2020-03-04,11,0.1671721068249258,0.19012611699093718,AL,38.90999984741211,38.95000076293945,36.90999984741211,38.09000015258789,36.521484375,940000,95,77.0,,0.77,73.15,-0.80999755859375,-0.020372172856835125
241,2020-03-05,5,0.14936795252225518,-0.10650194366047183,AL,36.81999969482422,36.880001068115234,34.2400016784668,35.0,33.55873107910156,2345400,99,77.0,,0.77,76.23,-2.0699996948242188,-0.053145048890314905
242,2020-03-06,13,0.17310682492581603,0.1589288197548524,AL,33.599998474121094,35.47999954223633,33.470001220703125,35.06999969482422,33.6258544921875,3558100,98,77.0,,0.77,75.46000000000001,-1.4000015258789062,-0.03796099472158865
243,2020-03-09,19,0.19091097922848665,-0.24608317611352637,AL,31.6299991607666,33.439998626708984,31.46999931335449,31.940000534057617,30.62474250793457,1573400,96,77.0,,0.77,73.92,-2.0400009155273438,-0.05749720805658054
244,2020-03-10,4,0.1464005934718101,-0.23314733357166173,AL,33.40999984741211,33.970001220703125,31.15999984741211,33.93000030517578,32.53279113769531,1920200,93,77.0,,0.77,71.61,0.5300025939941406,0.015849360519136546
245,2020-03-12,9,0.16123738872403562,0.10134381904047673,AL,28.149999618530277,28.670000076293945,22.11000061035156,22.420000076293945,21.496768951416016,3977400,84,77.0,,0.77,64.68,-5.30000114440918,-0.15602004574492268
246,2020-03-13,5,0.14936795252225518,-0.07361466404107708,AL,24.049999237060547,24.059999465942383,20.56999969482422,23.76000022888184,22.78158569335937,3699200,89,77.0,,0.77,68.53,-4.6100006103515625,-0.16079527722650355
247,2020-03-16,14,0.17607418397626112,0.22756894304569997,AL,20.8799991607666,21.649999618530277,19.059999465942383,20.059999465942383,19.23394775390625,2629500,87,77.0,,0.77,66.99,-2.409999847412106,-0.10016624692047604
248,2020-03-17,115,0.47577744807121664,1.7021420024605223,AL,20.350000381469727,20.440000534057617,15.619999885559082,15.670000076293944,15.024724006652832,3453600,83,77.0,,0.77,63.91,-1.2099990844726598,-0.05588910419365645
249,2020-03-18,16,0.18200890207715134,-0.6174494969969502,AL,14.100000381469728,14.649999618530272,8.40999984741211,10.8100004196167,10.364853858947754,6849700,82,77.0,,0.77,63.14,-5.7900009155273455,-0.2832681391509706
250,2020-03-19,3,0.143433234421365,-0.21194385118280967,AL,10.59000015258789,16.200000762939453,9.5,14.770000457763672,14.36106014251709,6704100,82,77.0,,0.77,63.14,1.5500011444091815,0.1058021286532076
251,2020-03-20,11,0.1671721068249258,0.16550468585141798,AL,15.3100004196167,19.399999618530277,15.3100004196167,16.549999237060547,16.091773986816406,4743100,84,77.0,,0.77,64.68,3.199998855590824,0.19753078425227133
252,2020-03-23,39,0.2502581602373887,0.6114221296597053,AL,16.290000915527344,17.739999771118164,14.600000381469728,15.40999984741211,14.983339309692385,3171800,83,77.0,,0.77,63.91,-1.659999847412113,-0.08556700412646057
