,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BABA_unscaled,BABA_monthly,isPartial,scale,BABA,Stock_Price_Change,Stock_Price_Change_Percent
299,2018-03-13,1,0.0059382716049382715,-0.3221260318099457,BABA,193.8800048828125,194.25,187.38999938964844,188.41000366210935,188.41000366210935,14826700,75,75.0,,0.75,56.25,-0.14999389648440342,-0.0007715735658112566
300,2018-03-14,1,0.0059382716049382715,0.0,BABA,190.2899932861328,193.6300048828125,190.22000122070312,192.55999755859372,192.55999755859372,20032300,80,75.0,,0.75,60.0,-0.6199951171875,-0.0031917380550192664
301,2018-03-15,2,0.006291005291005291,0.059400059400059435,BABA,198.44000244140625,201.5,196.5200042724609,199.05999755859372,199.05999755859372,33504600,96,75.0,,0.75,72.0,7.8699951171875,0.040644501981759174
302,2018-03-16,7,0.008054673721340389,0.2803476310625177,BABA,198.3999938964844,200.3800048828125,197.25999450683597,200.27999877929688,200.27999877929688,26948700,83,75.0,,0.75,62.25,-1.1199951171875,-0.005558288422766733
303,2018-03-19,1,0.0059382716049382715,-0.5550416281221091,BABA,198.0,198.42999267578125,192.80099487304688,194.52999877929688,194.52999877929688,19681400,81,75.0,,0.75,60.75,-1.95001220703125,-0.009731570813024337
304,2018-03-20,2,0.006291005291005291,0.059400059400059435,BABA,194.9499969482422,199.2100067138672,194.5399932861328,198.9499969482422,198.9499969482422,11952000,74,75.0,,0.75,55.5,0.7800140380859375,0.00393092812012763
305,2018-03-21,4,0.00699647266313933,0.11213905242500699,BABA,198.8000030517578,198.8800048828125,194.57000732421875,195.3000030517578,195.3000030517578,12047300,77,75.0,,0.75,57.75,-0.3300018310546875,-0.0016565524819678323
306,2018-03-22,3,0.006643738977072311,-0.050415931434333205,BABA,190.75,192.38999938964844,184.6000061035156,184.6499938964844,184.6499938964844,25355700,85,75.0,,0.75,63.75,-6.4900054931640625,-0.032632770182141835
307,2018-03-23,4,0.00699647266313933,0.053092646668436494,BABA,186.8500061035156,187.13999938964844,180.4010009765625,181.1999969482422,181.1999969482422,18714400,89,75.0,,0.75,66.75,-5.25,-0.02728832068535514
308,2018-03-26,3,0.006643738977072311,0.05606952621250372,BABA,187.88999938964844,190.6199951171875,184.32000732421875,190.5,190.5,16758700,81,75.0,,0.75,60.75,3.4799957275390625,0.01859568098155906
309,2018-03-28,1,0.0059382716049382715,-0.10618529333687288,BABA,180.72999572753903,183.44000244140625,177.57000732421875,178.91000366210938,178.91000366210938,20081100,78,75.0,,0.75,58.5,-7.17999267578125,-0.03766652428758699
310,2018-04-02,52,0.02392768959435626,2.803476310625175,BABA,182.80999755859372,183.50999450683597,175.75,177.61000061035156,177.61000061035156,16028700,91,74.0,,0.74,67.34,0.06999206542971592,0.0003815529028465825
311,2018-04-03,1,0.0059382716049382715,-0.7518242795017321,BABA,179.25999450683594,179.5800018310547,173.0,174.6699981689453,174.6699981689453,19975100,81,74.0,,0.74,59.94,-3.9299926757812784,-0.021415687392628002
312,2018-04-04,2,0.006291005291005291,0.059400059400059435,BABA,166.8800048828125,172.41000366210938,166.1300048828125,172.07000732421875,172.07000732421875,24573600,92,74.0,,0.74,68.08,-7.1699981689453125,-0.03992648455194192
313,2018-04-05,1,0.0059382716049382715,-0.056069526212503495,BABA,175.47999572753906,176.55999755859375,171.1699981689453,172.57000732421875,172.57000732421875,18250900,100,74.0,,0.74,74.0,4.149993896484375,0.024070493639206436
314,2018-04-06,1,0.0059382716049382715,0.0,BABA,169.83999633789062,172.27000427246094,166.39999389648438,167.52000427246094,167.52000427246094,18210000,90,74.0,,0.74,66.6,-4.2899932861328125,-0.024297651480818194
315,2018-04-10,2,0.006291005291005291,-0.3353828954723309,BABA,175.10000610351562,177.8800048828125,173.85000610351562,177.10000610351562,177.10000610351562,20436200,89,74.0,,0.74,65.86,5.6100006103515625,0.032565162078238785
316,2018-04-11,13,0.010171075837742505,0.6167647883375389,BABA,176.47999572753906,178.16000366210938,174.74000549316406,175.36000061035156,175.36000061035156,10170500,84,74.0,,0.74,62.16,0.279998779296875,0.0015740879897172544
317,2018-04-12,15,0.010876543209876542,0.06936015259233552,BABA,175.92999267578125,177.89999389648438,174.55999755859375,175.9199981689453,175.9199981689453,11133900,91,74.0,,0.74,67.34,-0.260009765625,-0.0014594171546949974
318,2018-04-13,1,0.0059382716049382715,-0.4540295119182747,BABA,176.72000122070312,176.8000030517578,171.07000732421875,172.0399932861328,172.0399932861328,13526200,82,74.0,,0.74,60.68,-1.0999908447265625,-0.006183197765406434
319,2018-04-16,67,0.02921869488536155,3.9204039204039205,BABA,172.00999450683594,174.7899932861328,171.00999450683594,174.6999969482422,174.6999969482422,9876200,80,74.0,,0.74,59.2,-2.010009765625,-0.011368833319740257
320,2018-04-17,2,0.006291005291005291,-0.7846924609162793,BABA,174.8300018310547,179.33999633789062,174.8300018310547,178.6999969482422,178.6999969482422,16285800,84,74.0,,0.74,62.16,4.5500030517578125,0.026031255944437337
321,2018-04-18,2,0.006291005291005291,0.0,BABA,178.89999389648438,182.8800048828125,177.63999938964844,182.67999267578125,182.67999267578125,16972700,84,74.0,,0.74,62.16,3.540008544921875,0.0197390912078097
322,2018-04-19,17,0.011582010582010582,0.8410428931875527,BABA,183.25999450683597,183.6300048828125,179.52000427246094,181.38999938964844,181.38999938964844,11989000,86,74.0,,0.74,63.64,0.75,0.00410104975927017
323,2018-04-20,60,0.026749559082892418,1.3095781940003048,BABA,179.36000061035156,181.38999938964844,177.52999877929688,179.11000061035156,179.11000061035156,14473100,75,74.0,,0.74,55.5,-2.2400054931640625,-0.012198472110228287
324,2018-04-23,1,0.0059382716049382715,-0.056069526212503495,BABA,178.6300048828125,179.32000732421875,174.7100067138672,175.57000732421875,175.57000732421875,12033900,72,74.0,,0.74,53.28,-2.0699920654296875,-0.01141183126079115
325,2018-04-24,38,0.01898941798941799,2.197802197802198,BABA,177.6300048828125,178.0,170.67999267578125,173.08999633789062,173.08999633789062,14567500,81,74.0,,0.74,59.94,-1.32000732421875,-0.007361182636090979
326,2018-04-25,2,0.006291005291005291,-0.6687099470604625,BABA,170.52000427246094,171.3000030517578,166.63999938964844,170.22000122070312,170.22000122070312,17132900,79,74.0,,0.74,58.46,-6.6999969482421875,-0.03764043229349545
327,2018-04-26,31,0.016520282186948853,1.6260162601626016,BABA,173.25,174.36000061035156,172.0500030517578,173.89999389648438,173.89999389648438,13398000,94,74.0,,0.74,69.56,3.05999755859375,0.017863382977694187
328,2018-04-27,3,0.006643738977072311,-0.597843493114124,BABA,177.11000061035156,178.1999969482422,174.00999450683594,177.16000366210938,177.16000366210938,15062500,92,74.0,,0.74,68.08,3.839996337890625,0.02202337878210958
329,2018-04-30,2,0.006291005291005291,-0.1831921227387222,BABA,178.08999633789062,180.0399932861328,177.0500030517578,178.5399932861328,178.5399932861328,14654000,78,74.0,,0.74,57.72,1.839996337890625,0.01032545661841433
330,2018-05-01,4,0.00699647266313933,0.11213905242500699,BABA,177.5800018310547,180.32000732421875,177.44000244140625,179.5,179.5,10787700,54,75.0,False,0.75,40.5,0.2800140380859375,0.001555287983381115
331,2018-05-02,9,0.008760141093474427,0.25207965717166614,BABA,180.8000030517578,184.26400756835935,180.11000061035156,181.4499969482422,181.4499969482422,20681800,58,75.0,,0.75,43.5,3.9440002441405966,0.021872227617256046
332,2018-05-03,19,0.012287477954144622,0.4026575397624321,BABA,183.5,183.58999633789065,175.77000427246094,182.4499969482422,182.4499969482422,26257600,80,75.0,,0.75,60.0,-0.6740112304686932,-0.0036578561345934624
333,2018-05-04,22,0.01334567901234568,0.08612028132625227,BABA,180.3999938964844,190.6000061035156,178.6199951171875,188.88999938964844,188.88999938964844,57788300,100,75.0,,0.75,75.0,7.010009765624943,0.0381829615199909
334,2018-05-07,4,0.00699647266313933,0.1782001782001783,BABA,190.41000366210935,196.6000061035156,190.3000030517578,195.3500061035156,195.3500061035156,29862200,71,75.0,,0.75,53.25,6.0,0.03147953729204689
335,2018-05-08,4,0.00699647266313933,0.0,BABA,194.1999969482422,197.33999633789065,193.00999450683597,196.30999755859372,196.30999755859372,21856300,68,75.0,,0.75,51.0,0.7399902343750568,0.0037639380030609626
336,2018-05-09,65,0.028513227513227515,3.075371817494328,BABA,195.83999633789065,197.3800048828125,194.5,195.42999267578125,195.42999267578125,13780600,67,75.0,,0.75,50.25,0.04000854492184658,0.0002027391591379324
337,2018-05-10,13,0.010171075837742505,-0.6432857054493721,BABA,196.3000030517578,199.7700042724609,195.16000366210935,195.9600067138672,195.9600067138672,21295000,76,75.0,,0.75,57.0,2.389999389648409,0.012108619568975021
338,2018-05-11,1,0.0059382716049382715,-0.41616091555401424,BABA,196.3999938964844,196.4600067138672,193.3800048828125,194.3600006103516,194.3600006103516,12741100,60,75.0,,0.75,45.0,-3.3099975585937216,-0.016569041837128373
339,2018-05-14,4,0.00699647266313933,0.1782001782001783,BABA,195.8999938964844,200.0,195.8699951171875,198.63999938964844,198.63999938964844,17627100,68,75.0,,0.75,51.0,3.5399932861328125,0.018018900362192447
340,2018-05-15,2,0.006291005291005291,-0.10083186286866652,BABA,195.22999572753903,196.77999877929688,193.8600006103516,196.6100006103516,196.6100006103516,12694900,55,75.0,,0.75,41.25,-3.220001220703125,-0.016100006103515585
341,2018-05-16,2,0.006291005291005291,0.0,BABA,196.75,199.75,196.3000030517578,198.1100006103516,198.1100006103516,12887500,65,75.0,,0.75,48.75,2.970001220703125,0.015093003552836715
342,2018-05-17,9,0.008760141093474427,0.3924866834875247,BABA,196.0,198.42999267578125,195.57000732421875,196.0200042724609,196.0200042724609,13470500,61,75.0,,0.75,45.75,-1.32000732421875,-0.006608296992334117
343,2018-05-18,3,0.006643738977072311,-0.24159452385745916,BABA,196.42999267578125,197.77999877929688,194.72000122070312,195.0,195.0,14242300,63,75.0,,0.75,47.25,-0.649993896484375,-0.0032756837195796473
344,2018-05-21,2,0.006291005291005291,0.059400059400059435,BABA,197.8000030517578,199.7899932861328,196.3999938964844,197.63999938964844,197.63999938964844,13830500,61,75.0,,0.75,45.75,2.0099945068359375,0.010162779448082082
345,2018-05-22,5,0.007349206349206349,0.1682085786375105,BABA,198.3000030517578,198.6269989013672,195.6999969482422,195.8699951171875,195.8699951171875,9700100,49,75.0,,0.75,36.75,-1.162994384765625,-0.005821084257708664
346,2018-05-23,2,0.006291005291005291,-0.14398848092152627,BABA,193.8800048828125,196.8999938964844,192.80099487304688,196.8000030517578,196.8000030517578,12807400,55,75.0,,0.75,41.25,-1.727005004882784,-0.008694714285747085
347,2018-05-24,1,0.0059382716049382715,-0.056069526212503495,BABA,198.1199951171875,199.72000122070312,195.69700622558597,197.3699951171875,197.3699951171875,18527700,62,75.0,,0.75,46.5,2.8200073242187216,0.014322028499915929
348,2018-05-25,3,0.006643738977072311,0.11880011880011887,BABA,197.57000732421875,201.5,197.2100067138672,199.1999969482422,199.1999969482422,21270000,65,75.0,,0.75,48.75,1.779998779296875,0.00891247130190953
349,2018-05-29,7,0.008054673721340389,-0.23462376403552887,BABA,197.94000244140625,202.27999877929688,197.0,198.0,198.0,18768700,64,75.0,,0.75,48.0,0.779998779296875,0.0038709616838554783
350,2018-05-30,1,0.0059382716049382715,-0.26275454346398075,BABA,199.6999969482422,200.5399932861328,197.5,197.97999572753903,197.97999572753903,13930600,58,75.0,,0.75,43.5,-1.7400054931640625,-0.008601965116000088
351,2018-05-31,1,0.0059382716049382715,0.0,BABA,198.0,199.47999572753903,196.8500061035156,198.00999450683597,198.00999450683597,17982500,58,75.0,,0.75,43.5,-1.0599975585937784,-0.005285716535760376
352,2018-06-01,4,0.00699647266313933,0.1782001782001783,BABA,199.5,204.9900054931641,199.4499969482422,204.33999633789065,204.33999633789065,23131900,92,75.0,False,0.75,69.0,5.510009765625057,0.027621866270495232
353,2018-06-04,2,0.006291005291005291,0.059400059400059435,BABA,205.1199951171875,209.75,204.72999572753903,208.9499969482422,208.9499969482422,19357000,83,75.0,,0.75,62.25,4.759994506835909,0.023220617490030016
354,2018-06-05,2,0.006291005291005291,0.0,BABA,209.9499969482422,211.6999969482422,207.1300048828125,208.3699951171875,208.3699951171875,17787700,85,75.0,,0.75,63.75,1.9499969482421875,0.009296767333693445
355,2018-06-06,1,0.0059382716049382715,-0.056069526212503495,BABA,209.8600006103516,210.4600067138672,207.28900146484372,208.3000030517578,208.3000030517578,13800500,85,75.0,,0.75,63.75,-1.239990234375,-0.005857299254842019
356,2018-06-07,4,0.00699647266313933,0.1782001782001783,BABA,207.4600067138672,209.0,200.8800048828125,203.6199951171875,203.6199951171875,26747800,100,75.0,,0.75,75.0,-1.4600067138671875,-0.006937216892956566
357,2018-06-08,3,0.006643738977072311,-0.050415931434333205,BABA,201.1100006103516,206.22999572753903,200.42999267578125,205.07000732421875,205.07000732421875,17525200,84,75.0,,0.75,63.0,-2.770004272460966,-0.013253608959143404
358,2018-06-11,15,0.010876543209876542,-0.22593196937366655,BABA,206.5,207.6000061035156,205.00999450683597,205.6999969482422,205.6999969482422,12061400,88,75.0,,0.75,66.0,1.3700103759765625,0.006643118869025022
359,2018-06-12,2,0.006291005291005291,-0.42159883249554075,BABA,206.9499969482422,209.8000030517578,206.8999938964844,209.0800018310547,209.0800018310547,15910900,86,75.0,,0.75,64.5,2.199996948242216,0.010597287493070873
360,2018-06-13,4,0.00699647266313933,0.11213905242500699,BABA,209.44000244140625,209.6499938964844,206.6000061035156,206.6199951171875,206.6199951171875,13844200,88,75.0,,0.75,66.0,-0.15000915527340908,-0.0007150102625899102
361,2018-06-14,95,0.0390952380952381,4.5878497605243265,BABA,207.72000122070312,211.1199951171875,207.50999450683597,210.8600006103516,210.8600006103516,18838300,94,75.0,,0.75,70.5,1.4700012207030966,0.0070116921702794155
362,2018-06-15,27,0.015109347442680776,-0.6135246086525015,BABA,207.4900054931641,210.0800018310547,206.00999450683597,208.0,208.0,28665600,84,75.0,,0.75,63.0,-1.0399932861328125,-0.004926076687125414
363,2018-06-18,66,0.028865961199294535,0.4923862496580651,BABA,205.16000366210935,208.6000061035156,203.8800048828125,208.57000732421875,208.57000732421875,14645200,85,75.0,,0.75,63.75,-1.479995727539091,-0.007044914864049234
364,2018-06-19,1,0.0059382716049382715,-0.7942811755361399,BABA,203.52999877929688,204.50999450683597,199.5,204.42999267578125,204.42999267578125,24484200,76,75.0,,0.75,57.0,-4.090011596679631,-0.019606958183165157
365,2018-06-20,30,0.016167548500881833,1.7226017226017225,BABA,205.0500030517578,207.22999572753903,205.0200042724609,206.22999572753903,206.22999572753903,15559600,78,75.0,,0.75,58.5,2.720001220703068,0.013300089451677932
366,2018-06-21,2,0.006291005291005291,-0.6108868768408422,BABA,205.83999633789065,206.0,201.0399932861328,202.2100067138672,202.2100067138672,13963800,80,75.0,,0.75,60.0,-1.229995727539034,-0.0059354135641453976
367,2018-06-22,2,0.006291005291005291,0.0,BABA,203.3800048828125,203.8000030517578,200.25,202.00999450683597,202.00999450683597,9585000,73,75.0,,0.75,54.75,-2.1999969482421875,-0.01067959683612707
368,2018-06-25,1,0.0059382716049382715,-0.26275454346398075,BABA,197.8500061035156,198.1000061035156,187.8600006103516,191.25,191.25,32750900,87,75.0,,0.75,65.25,-5.699996948242216,-0.027968581270308546
369,2018-06-26,74,0.03168783068783069,4.336204336204337,BABA,193.33999633789065,193.66000366210935,188.4199981689453,191.4199981689453,191.4199981689453,20740400,80,75.0,,0.75,60.0,-4.44000244140625,-0.022412934399841267
370,2018-06-27,25,0.014403880070546736,-0.545444425891913,BABA,193.4600067138672,193.6000061035156,184.88999938964844,185.0200042724609,185.0200042724609,23887000,86,75.0,,0.75,64.5,-0.05999755859375,-0.0003098087238417868
371,2018-06-28,1,0.0059382716049382715,-0.5877311130157952,BABA,183.1999969482422,188.9600067138672,182.0399932861328,188.3800048828125,188.3800048828125,19553800,91,75.0,,0.75,68.25,-4.639999389648409,-0.02396693824052598
372,2018-06-29,1,0.0059382716049382715,0.0,BABA,185.3600006103516,188.97000122070312,184.25999450683597,185.52999877929688,185.52999877929688,26023400,83,75.0,,0.75,62.25,0.0099945068359375,5.2892180783414844e-05
373,2018-07-02,2,0.006291005291005291,-0.7793653739098163,BABA,181.66000366210935,186.3600006103516,181.05999755859372,186.3600006103516,186.3600006103516,17325900,71,74.0,,0.74,52.54,-2.610000610351534,-0.013811719286085267
374,2018-07-03,1,0.0059382716049382715,-0.056069526212503495,BABA,187.8800048828125,188.5,184.3600006103516,184.75,184.75,11673700,67,74.0,,0.74,49.58,2.139999389648409,0.01148314757801927
375,2018-07-05,5,0.007349206349206349,-0.3455316475577195,BABA,187.1699981689453,187.44000244140625,182.8999938964844,186.8800048828125,186.8800048828125,18412100,83,74.0,,0.74,61.42,-1.05999755859375,-0.005623329223308993
376,2018-07-06,4,0.00699647266313933,-0.04799616030717535,BABA,186.00999450683597,192.4900054931641,185.5399932861328,192.2700042724609,192.2700042724609,17035600,83,74.0,,0.74,61.42,5.050003051757841,0.026941970689188688
377,2018-07-09,21,0.01299294532627866,-0.44886661180519194,BABA,194.4499969482422,194.69000244140625,190.8699951171875,192.75,192.75,15466400,75,74.0,,0.74,55.5,2.199996948242159,0.011429148971167091
378,2018-07-10,155,0.06025925925925926,3.6378444414279905,BABA,192.88999938964844,195.1300048828125,191.47999572753903,192.5500030517578,192.5500030517578,12611400,79,74.0,,0.74,58.46,0.44000244140625,0.0022600155934493493
379,2018-07-11,48,0.022516754850088184,-0.6263353528258261,BABA,188.6000061035156,190.0500030517578,187.4199981689453,187.4199981689453,187.4199981689453,15947000,78,74.0,,0.74,57.72,-5.0800018310546875,-0.02603393483285943
380,2018-07-12,18,0.011934744268077602,-0.46996161980104956,BABA,190.7700042724609,192.5800018310547,189.7899932861328,190.1699981689453,190.1699981689453,17440400,78,74.0,,0.74,57.72,2.529998779296875,0.013312279603636012
381,2018-07-16,1,0.0059382716049382715,-0.15124779430299984,BABA,189.57000732421875,191.3699951171875,189.1499938964844,190.3500061035156,190.3500061035156,12205600,71,74.0,,0.74,52.54,-1.2100067138671875,-0.006283137928977167
382,2018-07-17,30,0.016167548500881833,1.7226017226017225,BABA,188.6499938964844,192.9499969482422,187.8999938964844,192.66000366210935,192.66000366210935,13270700,69,74.0,,0.74,51.06,1.5800018310546875,0.00825626729042428
383,2018-07-18,1,0.0059382716049382715,-0.6327042652994437,BABA,192.4499969482422,193.22999572753903,189.91000366210935,190.7899932861328,190.7899932861328,10796600,70,74.0,,0.74,51.8,0.2799987792968466,0.0014511468449101006
384,2018-07-19,3,0.006643738977072311,0.11880011880011887,BABA,188.67999267578125,189.67999267578125,186.8699951171875,187.33999633789065,187.33999633789065,13373100,76,74.0,,0.74,56.24,-3.550003051757784,-0.018371904622734747
385,2018-07-20,18,0.011934744268077602,0.7963897000265463,BABA,189.4900054931641,189.5,186.6100006103516,187.25,187.25,12807500,75,74.0,,0.74,55.5,-0.17999267578125,-0.0009489281038138619
386,2018-07-23,11,0.009465608465608465,0.1751696956426536,BABA,187.17999267578125,187.80999755859372,184.8000030517578,187.0399932861328,187.0399932861328,10996200,68,74.0,,0.74,50.32,-1.6900024414062784,-0.008918218688159785
387,2018-07-24,6,0.007701940035273368,-0.18632383081796167,BABA,190.19000244140625,193.07000732421875,188.3500061035156,189.0,189.0,18414800,71,74.0,,0.74,52.54,5.260009765625028,0.028007080741183632
388,2018-07-25,2,0.006291005291005291,-0.1831921227387222,BABA,190.6100006103516,198.3500061035156,190.13999938964844,197.97999572753903,197.97999572753903,20735400,96,74.0,,0.74,71.03999999999999,5.279998779296847,0.027347586776801824
389,2018-07-26,13,0.010171075837742505,0.6167647883375389,BABA,193.2100067138672,196.1199951171875,192.6199951171875,194.17999267578125,194.17999267578125,13885500,96,74.0,,0.74,71.03999999999999,-2.2300109863280966,-0.01124280775249531
390,2018-07-27,11,0.009465608465608465,-0.06936015259233586,BABA,196.1000061035156,196.2700042724609,186.92999267578125,189.4199981689453,189.4199981689453,19907100,100,74.0,,0.74,74.0,0.15000915527340908,0.0007648845554160122
391,2018-07-30,15,0.010876543209876542,0.14905906465436924,BABA,190.22000122070312,190.58999633789065,182.05999755859372,184.82000732421875,184.82000732421875,19906300,89,74.0,,0.74,65.86,-5.680007934570256,-0.028939765684649954
392,2018-07-31,1,0.0059382716049382715,-0.4540295119182747,BABA,186.3999938964844,188.947998046875,183.9900054931641,187.22999572753903,187.22999572753903,17016600,79,74.0,,0.74,58.46,-1.6419982910156534,-0.008615343525714803
393,2018-08-01,22,0.01334567901234568,1.2474012474012475,BABA,186.0,189.05999755859372,183.9600067138672,185.2700042724609,185.2700042724609,14370700,38,88.0,False,0.88,33.44,0.11199951171872158,0.0005927531007283715
394,2018-08-02,3,0.006643738977072311,-0.5021805206819083,BABA,181.5399932861328,182.8999938964844,179.77999877929688,182.6000061035156,182.6000061035156,20976500,41,88.0,,0.88,36.08,-6.160003662109318,-0.03258226881231285
395,2018-08-03,4,0.00699647266313933,0.053092646668436494,BABA,184.1499938964844,184.5,180.0800018310547,180.83999633789065,180.83999633789065,18185100,41,88.0,,0.88,36.08,1.6000061035155966,0.008747983361995892
396,2018-08-06,2,0.006291005291005291,0.0,BABA,180.6999969482422,180.8600006103516,177.49000549316406,178.6199951171875,178.6199951171875,35419000,43,88.0,,0.88,37.84,-3.639999389648409,-0.019728993981834142
397,2018-08-07,3,0.006643738977072311,0.05606952621250372,BABA,180.2899932861328,183.0,179.74000549316406,179.9199981689453,179.9199981689453,20620300,41,88.0,,0.88,36.08,2.139999389648409,0.011832353104205051
398,2018-08-08,1,0.0059382716049382715,-0.10618529333687288,BABA,180.0,180.17999267578125,176.5500030517578,177.52000427246094,177.52000427246094,21152400,42,88.0,,0.88,36.96,-2.82000732421875,-0.015409876088627095
399,2018-08-09,1,0.0059382716049382715,0.0,BABA,179.30999755859375,180.6300048828125,176.75999450683594,177.19000244140625,177.19000244140625,35220900,41,88.0,,0.88,36.08,0.45001220703125,0.002497570348118483
400,2018-08-10,3,0.006643738977072311,0.11880011880011887,BABA,175.57000732421875,180.4499969482422,174.75,180.00999450683594,180.00999450683594,22049200,41,88.0,,0.88,36.08,-0.1800079345703125,-0.0009965561075364615
401,2018-08-13,2,0.006291005291005291,0.0,BABA,179.64999389648438,180.6499938964844,177.0,177.67999267578125,177.67999267578125,14674000,37,88.0,,0.88,32.56,0.19999694824221592,0.0011083233672737336
402,2018-08-14,13,0.010171075837742505,0.6167647883375389,BABA,175.13999938964844,176.1999969482422,170.77000427246094,172.52999877929688,172.52999877929688,38508600,44,88.0,,0.88,38.72,-4.449996948242216,-0.024633252690792418
403,2018-08-15,9,0.008760141093474427,-0.1387203051846715,BABA,167.11000061035156,169.85000610351562,165.38999938964844,169.8300018310547,169.8300018310547,41278600,48,88.0,,0.88,42.24,-6.3499908447265625,-0.03603854117314109
404,2018-08-16,6,0.007701940035273368,-0.12079726192872964,BABA,172.3300018310547,175.6999969482422,171.57000732421875,171.99000549316406,171.99000549316406,34263300,54,88.0,,0.88,47.52,5.8499908447265625,0.034442099702729934
405,2018-08-17,6,0.007701940035273368,0.0,BABA,172.52000427246094,174.1999969482422,168.3800048828125,172.77999877929688,172.77999877929688,24695400,46,88.0,,0.88,40.48,-1.5,-0.008537279601899317
406,2018-08-20,2,0.006291005291005291,-0.8361280837965728,BABA,175.22000122070312,178.86000061035156,174.36000061035156,176.2899932861328,176.2899932861328,25900700,44,88.0,,0.88,38.72,4.660003662109375,0.026750882570302004
407,2018-08-21,10,0.009112874779541445,0.44855620970002796,BABA,177.6300048828125,179.6699981689453,176.97000122070312,177.9199981689453,177.9199981689453,20337400,50,88.0,,0.88,44.0,0.80999755859375,0.004528667985182144
408,2018-08-22,36,0.01828395061728395,1.0063866847300176,BABA,178.14999389648438,179.74000549316406,175.5,177.85000610351562,177.85000610351562,27138500,55,88.0,,0.88,48.4,0.07000732421875,0.00038964393016205356
409,2018-08-23,35,0.017931216931216933,-0.019291984180572874,BABA,184.97000122070312,186.5,171.91000366210938,172.22999572753906,172.22999572753906,78843400,100,88.0,,0.88,88.0,6.7599945068359375,0.03760984922798971
410,2018-08-24,6,0.007701940035273368,-0.5704730992426479,BABA,175.0,176.3699951171875,172.4499969482422,174.22999572753906,174.22999572753906,30442800,59,88.0,,0.88,51.92,-10.1300048828125,-0.054316380068699766
411,2018-08-27,5,0.007349206349206349,0.1682085786375105,BABA,177.10000610351562,180.8800048828125,176.22000122070312,180.6499938964844,180.6499938964844,23533800,43,88.0,,0.88,37.84,4.510009765625,0.02557129835280869
412,2018-08-28,1,0.0059382716049382715,-0.19198464122870174,BABA,182.1499938964844,182.3800048828125,177.5,178.19000244140625,178.19000244140625,15319000,47,88.0,,0.88,41.36,1.5,0.008292790576668763
413,2018-08-29,10,0.009112874779541445,0.5346005346005345,BABA,179.35000610351562,179.66000366210938,176.8300018310547,178.5,178.5,11892600,43,88.0,,0.88,37.84,-2.720001220703125,-0.014913922293460002
414,2018-08-30,2,0.006291005291005291,-0.30965744145539,BABA,177.3300018310547,178.10000610351562,174.1219940185547,174.60000610351562,174.60000610351562,17086200,42,88.0,,0.88,36.96,-1.55999755859375,-0.008683054251338418
415,2018-08-31,4,0.00699647266313933,0.11213905242500699,BABA,173.11000061035156,176.68099975585938,172.75999450683594,175.00999450683594,175.00999450683594,13730800,35,88.0,,0.88,30.8,-1.41900634765625,-0.007967469393748927
416,2018-09-04,19,0.012287477954144622,-0.1673240109955777,BABA,173.5,173.9499969482422,169.0,170.44000244140625,170.44000244140625,23450500,80,77.0,,0.77,61.6,-2.7310028076171875,-0.015457252400602917
417,2018-09-05,11,0.009465608465608465,-0.22965408353667305,BABA,167.47999572753906,168.27999877929688,162.02999877929688,164.22999572753906,164.22999572753906,35694700,91,77.0,,0.77,70.07000000000001,-5.6699981689453125,-0.03259556348616888
418,2018-09-06,10,0.009112874779541445,-0.03726476616359242,BABA,164.16000366210938,166.47999572753906,158.6699981689453,159.8699951171875,159.8699951171875,33052000,100,77.0,,0.77,77.0,-1.8000030517578125,-0.010696476496405039
419,2018-09-07,6,0.007701940035273368,-0.15482872072769494,BABA,159.9499969482422,164.61000061035156,159.50999450683594,162.3699951171875,162.3699951171875,19452400,85,77.0,,0.77,65.45,-1.8699951171875,-0.011232551448691397
420,2018-09-10,5,0.007349206349206349,0.050415931434333316,BABA,158.58999633789062,160.72000122070312,155.0,156.36000061035156,156.36000061035156,39092700,98,77.0,,0.77,75.46000000000001,-3.8899993896484375,-0.023631610322731644
421,2018-09-11,5,0.007349206349206349,0.0,BABA,153.17999267578125,158.4499969482422,152.85000610351562,157.4600067138672,157.4600067138672,25884100,93,77.0,,0.77,71.61,-2.2700042724609375,-0.014123968735812342
422,2018-09-12,3,0.006643738977072311,-0.09599232061435081,BABA,158.1999969482422,162.82000732421875,156.18099975585938,161.4600067138672,161.4600067138672,32490500,76,77.0,,0.77,58.52,4.3700103759765625,0.02757974414732267
423,2018-09-13,96,0.039447971781305116,4.937616140164587,BABA,165.41000366210938,167.22000122070312,164.00999450683594,165.52999877929688,165.52999877929688,25696500,91,77.0,,0.77,70.07000000000001,4.399993896484375,0.027023668459385197
424,2018-09-14,1,0.0059382716049382715,-0.8494657307640721,BABA,167.8800048828125,168.0,163.38099670410156,164.74000549316406,164.74000549316406,23417700,84,77.0,,0.77,64.68,0.779998779296875,0.004664506480103414
425,2018-09-17,1,0.0059382716049382715,-0.10618529333687288,BABA,161.5,161.64999389648438,158.28900146484375,158.88999938964844,158.88999938964844,20423200,87,77.0,,0.77,66.99,-6.350006103515625,-0.03779765537806923
