,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ARE_unscaled,ARE_monthly,isPartial,scale,ARE,Stock_Price_Change,Stock_Price_Change_Percent
240,2018-08-01,104,0.27954454203262236,0.8597878077080394,ARE,126.1999969482422,128.35000610351562,125.4499969482422,128.1699981689453,116.75695037841795,679000,82,58.0,False,0.58,47.56,0.0,0.0
241,2018-08-02,206,0.4075244667503137,0.45781585927997215,ARE,127.41999816894533,128.2100067138672,125.95999908447266,126.0500030517578,114.8257293701172,662700,83,58.0,,0.58,48.13999999999999,-0.1399993896484375,-0.0010907626255625136
242,2018-08-06,2,0.15156461731493098,-0.6280846190081806,ARE,127.48999786376952,128.33999633789062,126.97000122070312,128.2100067138672,116.79340362548828,567400,81,58.0,,0.58,46.98,0.1299896240234375,0.001013880486829155
243,2018-08-07,456,0.7212007528230866,3.758371482735499,ARE,127.83999633789062,127.83999633789062,126.91000366210938,127.4800033569336,116.12838745117188,398200,82,58.0,,0.58,47.56,-0.5,-0.003895901622777087
244,2018-08-08,89,0.26072396486825594,-0.6384862829833837,ARE,127.68000030517578,127.9499969482422,126.73999786376952,126.83999633789062,115.5453643798828,261800,84,58.0,,0.58,48.72,0.11000061035157671,0.0008604553621922584
245,2018-08-09,14,0.1666210790464241,-0.3609291760708768,ARE,126.61000061035156,126.95999908447266,126.20999908447266,126.47000122070312,115.20832061767578,328000,81,58.0,,0.58,46.98,-0.9899978637695455,-0.007737380909590863
246,2018-08-15,37,0.1954792973651192,0.1731966836600225,ARE,124.58000183105467,126.9000015258789,124.5199966430664,126.73999786376952,115.45427703857422,464000,83,58.0,,0.58,48.13999999999999,-0.05999755859375,-0.00047257056574034895
247,2018-08-16,11,0.16285696361355081,-0.1668838295987728,ARE,126.5199966430664,129.02999877929688,126.5199966430664,128.6199951171875,117.16687774658205,587400,89,58.0,,0.58,51.62,2.1299972534179688,0.01678484813086145
248,2018-08-20,2,0.15156461731493098,-0.06933904481613606,ARE,130.4199981689453,130.4199981689453,128.24000549316406,128.41000366210938,116.9755630493164,441400,85,58.0,,0.58,49.3,1.3899993896484375,0.01077268389365793
249,2018-08-21,182,0.37741154328732746,1.4901032310405058,ARE,127.86000061035156,128.89999389648438,127.11000061035156,127.29000091552734,115.95530700683594,516900,88,58.0,,0.58,51.04,-1.5200042724609375,-0.01165468711701656
250,2018-08-22,6,0.15658343789209536,-0.5851122185394135,ARE,127.19000244140624,127.58999633789062,125.6500015258789,126.5199966430664,115.25386810302734,523100,86,58.0,,0.58,49.88,-1.30999755859375,-0.010162898530823639
251,2018-08-23,72,0.2393939774153074,0.5288588667996827,ARE,126.7300033569336,127.66999816894533,126.3499984741211,126.5199966430664,115.25386810302734,347700,92,58.0,,0.58,53.36,0.08000183105470171,0.0006270227553173413
252,2018-08-28,20,0.17414930991217065,-0.5713456270441047,ARE,126.27999877929688,128.4499969482422,125.93000030517578,128.35000610351562,116.92091369628906,420900,93,58.0,,0.58,53.94,0.7799987792968608,0.006109491583642823
253,2018-08-29,3,0.15281932245922208,-0.12248103345173167,ARE,128.64999389648438,128.82000732421875,127.58999633789062,128.0800018310547,116.67497253417967,459500,97,58.0,,0.58,56.26,0.3700103759765625,0.0028805790951140775
254,2018-09-04,1,0.1503099121706399,-0.11782292686878204,ARE,128.07000732421875,128.27999877929688,125.7699966430664,125.9800033569336,114.76195526123048,455700,85,68.0,,0.68,57.8,-0.540008544921875,-0.0041919617622964145
255,2018-09-06,3,0.15281932245922208,0.016694908887534776,ARE,127.79000091552734,129.00999450683594,127.5,128.61000061035156,117.15776824951172,1152800,90,68.0,,0.68,61.2,0.7299957275390625,0.005690643393246431
256,2018-09-10,7,0.15783814303638646,0.02443056426459922,ARE,127.54000091552734,128.50999450683594,127.2300033569336,127.38999938964844,116.04639434814452,365700,90,68.0,,0.68,61.2,-0.5,-0.0038756687178488347
257,2018-09-12,28,0.18418695106649938,0.16693561849646654,ARE,128.02000427246094,128.1199951171875,127.52999877929688,127.63999938964844,116.27413940429688,303700,95,68.0,,0.68,64.60000000000001,-0.3899993896484375,-0.003034778665621185
258,2018-09-17,33,0.19046047678795483,0.22617672479947015,ARE,127.0500030517578,127.75,126.0999984741211,127.58000183105467,116.219482421875,704500,95,68.0,,0.68,64.60000000000001,-0.3699951171875,-0.0028878795760886034
259,2018-09-19,1,0.1503099121706399,-0.2108078552277054,ARE,126.8000030517578,127.16000366210938,125.02999877929688,125.44000244140624,114.27002716064452,451000,98,68.0,,0.68,66.64,-0.589996337890625,-0.004618366637108573
260,2018-09-20,28,0.18418695106649938,0.22538126998171903,ARE,125.47000122070312,126.51000213623048,124.81999969482422,126.23999786376952,114.99880981445312,464800,97,68.0,,0.68,65.96000000000001,-0.650001525878892,-0.005111682189048117
261,2018-09-21,6,0.15658343789209536,-0.14986682289147601,ARE,126.02999877929688,128.1699981689453,125.83000183105467,126.8000030517578,115.5089340209961,1484500,89,68.0,,0.68,60.52,1.6599960327148295,0.013121460791118311
262,2018-09-26,4,0.1540740276035132,0.025042363331302164,ARE,123.29000091552734,123.83000183105467,122.2699966430664,122.43000030517578,111.52806854248048,711900,97,68.0,,0.68,65.96000000000001,-4.339996337890639,-0.03386124990163408
263,2018-09-27,1,0.1503099121706399,-0.02443056426459933,ARE,122.12000274658205,123.87999725341795,121.7699966430664,122.7300033569336,112.65711975097656,599900,95,68.0,,0.68,64.60000000000001,0.04999542236328125,0.0004037424018736857
264,2018-09-28,2,0.15156461731493098,0.008347454443767166,ARE,122.8499984741211,125.88999938964844,122.8499984741211,125.79000091552734,115.46598052978516,792800,93,68.0,,0.68,63.24,2.010002136230483,0.016225397003510444
265,2018-10-01,2,0.15156461731493098,-0.3533247321959132,ARE,125.37999725341795,126.02999877929688,123.1500015258789,123.36000061035156,113.23542022705078,675100,94,72.0,False,0.72,67.67999999999999,0.1399993896484375,0.001112077133427647
266,2018-10-02,2,0.15156461731493098,0.0,ARE,123.4800033569336,123.87000274658205,122.66999816894533,123.4000015258789,113.27214813232422,359900,100,72.0,,0.72,72.0,-2.1599960327148295,-0.017138745168897462
267,2018-10-04,14,0.1666210790464241,0.09934021540270055,ARE,122.45999908447266,122.97000122070312,121.06999969482422,122.66000366210938,112.59288024902344,403900,96,72.0,,0.72,69.12,-0.9000015258789205,-0.00726569392042542
268,2018-10-05,1,0.1503099121706399,-0.09789377772088226,ARE,122.81999969482422,123.81999969482422,122.6500015258789,122.87999725341795,112.7947998046875,502800,86,72.0,,0.72,61.92,0.8499984741210938,0.00691224254438727
269,2018-10-08,45,0.20551693851944794,0.3672879955257644,ARE,123.0500030517578,126.12000274658205,122.97000122070312,125.3499984741211,115.06206512451172,852700,99,72.0,,0.72,71.28,2.3000030517578267,0.018575376008937106
270,2018-10-09,9,0.16034755332496864,-0.2197842451326948,ARE,125.16000366210938,126.0,123.9000015258789,125.95999908447266,115.62201690673828,811500,94,72.0,,0.72,67.67999999999999,-0.12000274658204546,-0.0009514965427266375
271,2018-10-10,29,0.18544165621079048,0.156498196358287,ARE,125.38999938964844,126.88999938964844,124.6999969482422,124.70999908447266,114.4745864868164,724700,96,72.0,,0.72,69.12,0.8899993896484375,0.007063487219431952
272,2018-10-11,7,0.15783814303638646,-0.14885281839279552,ARE,125.0,125.01000213623048,119.55999755859376,119.79000091552734,109.95842742919922,1062900,99,72.0,,0.72,71.28,-1.8799972534179545,-0.01481596077280245
273,2018-10-15,2,0.15156461731493098,-0.21964249953164472,ARE,119.5,123.0199966430664,119.5,121.05999755859376,111.12417602539062,642900,93,72.0,,0.72,66.96,-1.9900054931640767,-0.015918770171649554
274,2018-10-16,1,0.1503099121706399,-0.00827835128355825,ARE,121.54000091552734,123.83999633789062,120.9800033569336,123.4499969482422,113.31802368164062,586300,98,72.0,,0.72,70.56,0.8199996948242188,0.006665580533247617
275,2018-10-17,-7,0.14027227101631118,-0.066779635550139,ARE,123.33999633789062,123.73999786376952,121.61000061035156,122.56999969482422,112.51023864746094,625600,97,72.0,,0.72,69.84,-0.09999847412110796,-0.0008074812425564737
276,2018-10-18,1,0.1503099121706399,0.07155827079438626,ARE,122.51000213623048,123.87999725341795,121.44000244140624,121.79000091552734,111.79428100585938,436500,98,72.0,,0.72,70.56,0.1399993896484375,0.00113139964494402
277,2018-10-19,5,0.15532873274780426,0.03338981777506933,ARE,121.9499969482422,122.88999938964844,121.68000030517578,122.41999816894533,112.37255859375,644400,90,72.0,,0.72,64.8,-0.989997863769517,-0.007991587711648873
278,2018-10-22,67,0.23312045169385195,0.5008198906273982,ARE,122.66000366210938,123.08999633789062,120.5,120.55999755859376,110.66522216796876,580900,95,72.0,,0.72,68.39999999999999,0.1999969482421875,0.001627446897514151
279,2018-10-23,65,0.23061104140526975,-0.010764436454840598,ARE,119.94000244140624,123.05999755859376,119.56999969482422,122.5,112.44598388671876,603800,100,72.0,,0.72,72.0,-0.02999877929686079,-0.00024371419440549769
280,2018-10-24,8,0.15909284818067754,-0.3101247572049598,ARE,122.27999877929688,124.47000122070312,121.98999786376952,123.23999786376952,113.12525939941406,463300,99,72.0,,0.72,71.28,1.4100036621093608,0.01145785543704414
281,2018-10-25,10,0.1616022584692597,0.01577324384646328,ARE,123.33000183105467,125.23999786376952,122.66999816894533,124.66000366210938,114.4287338256836,406000,99,72.0,,0.72,71.28,0.769996643066392,0.006186202583071232
282,2018-10-26,3,0.15281932245922208,-0.05434909198195603,ARE,123.97000122070312,124.33000183105467,120.51000213623048,121.08999633789062,111.15171813964844,447800,91,72.0,,0.72,65.52,-0.9099960327148438,-0.007266017632040378
283,2018-10-29,1,0.1503099121706399,0.0,ARE,122.0,123.43000030517578,121.80999755859376,123.19000244140624,113.0793685913086,443400,97,72.0,,0.72,69.84,-0.900001525878892,-0.007238812134032213
284,2018-10-30,1,0.1503099121706399,0.0,ARE,124.22000122070312,128.35000610351562,121.58000183105467,123.9499969482422,113.77698516845705,864500,99,72.0,,0.72,71.28,4.920005798339844,0.039860696639190785
285,2018-10-31,3,0.15281932245922208,0.016694908887534776,ARE,124.25,124.37999725341795,121.54000091552734,122.2300033569336,112.19816589355467,922500,96,72.0,,0.72,69.12,-3.9700088500976705,-0.03093111539781168
286,2018-11-01,9,0.16034755332496864,0.04926229710091379,ARE,122.6500015258789,123.7300033569336,121.88999938964844,122.29000091552734,112.25323486328124,754800,90,69.0,False,0.69,62.1,-0.6499938964843608,-0.00522587160988619
287,2018-11-02,1,0.1503099121706399,-0.06259927854331482,ARE,122.29000091552734,122.58000183105467,118.9000015258789,120.12000274658205,110.2613296508789,656700,85,69.0,,0.69,58.65,-1.1500015258789205,-0.009294443503419458
288,2018-11-05,1,0.1503099121706399,-0.07704338312903991,ARE,120.55999755859376,123.0500030517578,120.55999755859376,122.58999633789062,112.52860260009766,756200,95,69.0,,0.69,65.55,0.470001220703125,0.0038342406076230517
289,2018-11-06,5,0.15532873274780426,0.03338981777506933,ARE,122.75,124.1999969482422,122.30999755859376,123.23999786376952,113.12525939941406,468500,100,69.0,,0.69,69.0,1.1499938964844034,0.00934574455882542
290,2018-11-07,1,0.1503099121706399,-0.032310960685638435,ARE,123.58999633789062,125.43000030517578,122.9000015258789,125.30999755859376,115.02536010742188,432600,89,69.0,,0.69,61.41,1.2300033569335795,0.009903408914302636
291,2018-11-08,1,0.1503099121706399,0.0,ARE,124.87000274658205,125.8499984741211,123.95999908447266,125.11000061035156,114.84178161621094,290500,89,69.0,,0.69,61.41,0.4199981689453125,0.0033484666182208578
292,2018-11-09,1,0.1503099121706399,0.0,ARE,125.0500030517578,125.61000061035156,123.98999786376952,124.45999908447266,114.2451400756836,574000,83,69.0,,0.69,57.27,-0.23999786376953125,-0.0019070152298721332
293,2018-11-12,2,0.15156461731493098,-0.01628704284306637,ARE,124.47000122070312,126.02999877929688,123.72000122070312,123.93000030517578,113.75863647460938,375100,88,69.0,,0.69,60.72,0.4199981689453125,0.0033436682342529167
294,2018-11-13,1,0.1503099121706399,-0.00827835128355825,ARE,124.19000244140624,124.44000244140624,122.4000015258789,123.31999969482422,113.1986846923828,583700,88,69.0,,0.69,60.72,-1.5899963378906392,-0.012616014863850222
295,2018-11-14,2,0.15156461731493098,0.008347454443767166,ARE,123.97000122070312,124.31999969482422,123.12000274658205,123.83999633789062,113.67601776123048,503800,91,69.0,,0.69,62.78999999999999,-0.12000274658201704,-0.0009643422069083307
296,2018-11-15,1,0.1503099121706399,-0.00827835128355825,ARE,123.08000183105467,123.08000183105467,120.83999633789062,121.83000183105467,111.83097839355467,425700,88,69.0,,0.69,60.72,-1.2399978637695455,-0.009974242815423473
297,2018-11-16,3,0.15281932245922208,0.016694908887534776,ARE,121.38999938964844,122.8499984741211,121.2300033569336,122.83000183105467,112.74891662597656,685100,83,69.0,,0.69,57.27,-0.23000335693357954,-0.0018687305290203682
298,2018-11-20,2,0.15156461731493098,-0.09716211873210923,ARE,121.97000122070312,122.58999633789062,120.33999633789062,120.76000213623048,110.84881591796876,795100,79,69.0,,0.69,54.51,-0.26000213623046875,-0.002116419531622893
299,2018-11-21,6,0.15658343789209536,0.03311340513423344,ARE,120.69000244140624,123.05999755859376,120.4499969482422,121.9499969482422,111.94113159179688,514500,71,69.0,,0.69,48.99,0.4700012207031392,0.0038339280099797257
300,2018-11-23,1,0.1503099121706399,-0.11782292686878204,ARE,121.81999969482422,122.2699966430664,120.76000213623048,121.58999633789062,111.61068725585938,125600,61,69.0,,0.69,42.09,-0.790000915527358,-0.006419640266539184
301,2018-11-27,2,0.15156461731493098,0.008347454443767166,ARE,122.66999816894533,122.77999877929688,121.18000030517578,122.5,112.44598388671876,517600,90,69.0,,0.69,62.1,0.5100021362304688,0.004171114339025284
302,2018-11-28,7,0.15783814303638646,0.041391756417791914,ARE,122.52999877929688,124.22000122070312,122.48999786376952,124.22000122070312,114.02481842041016,513100,90,69.0,,0.69,62.1,1.44000244140625,0.011728314511508797
303,2018-11-30,1,0.1503099121706399,-0.04769589099899052,ARE,123.06999969482422,125.26000213623048,122.6500015258789,124.5,114.28184509277344,1376900,83,69.0,,0.69,57.27,1.040000915527358,0.008372250082976374
304,2018-12-03,1,0.1503099121706399,0.0,ARE,125.97000122070312,126.0199966430664,124.47000122070312,125.9000015258789,115.56695556640624,816400,98,65.0,,0.65,63.7,0.7599945068359233,0.006067335892341541
305,2018-12-04,15,0.1678757841907152,0.11686436221274321,ARE,125.98999786376952,126.37999725341795,123.33999633789062,123.54000091552734,113.40062713623048,765800,95,65.0,,0.65,61.75,0.3600006103515483,0.002856694333766674
306,2018-12-06,6,0.15658343789209536,0.024631148550456894,ARE,123.47000122070312,127.13999938964844,121.5,127.08000183105467,116.6501007080078,1264800,94,65.0,,0.65,61.1,0.760002136230483,0.00601362678230255
307,2018-12-07,1,0.1503099121706399,-0.040065065666642585,ARE,126.80999755859376,127.41999816894533,125.19000244140624,126.16999816894533,115.81478881835938,816800,89,65.0,,0.65,57.85,0.2799987792968892,0.0022022870901452496
308,2018-12-10,99,0.2732710163111669,0.0900914428144568,ARE,126.20999908447266,126.76000213623048,124.0,125.76000213623048,115.4384307861328,798400,93,65.0,,0.65,60.45,-0.6599960327148438,-0.005179689547944899
309,2018-12-11,48,0.20928105395232122,-0.23416300500006892,ARE,126.2699966430664,127.6999969482422,124.51000213623048,124.62999725341795,114.4011688232422,938800,97,65.0,,0.65,63.05,0.9399948120117188,0.0074155474611108385
310,2018-12-12,17,0.17038519447929737,-0.1858546616545862,ARE,125.5999984741211,126.16999816894533,121.11000061035156,121.29000091552734,111.33529663085938,784800,94,65.0,,0.65,61.1,-1.529998779296875,-0.011981196678626405
311,2018-12-13,5,0.15532873274780426,-0.08836719515158664,ARE,121.66999816894533,124.44000244140624,121.66999816894533,123.0,112.90496063232422,735600,95,65.0,,0.65,61.75,-1.729995727539091,-0.013711625209208433
312,2018-12-14,4,0.1540740276035132,-0.008077740171409498,ARE,123.02999877929688,123.27999877929688,121.02999877929688,122.5,112.44598388671876,792700,86,65.0,,0.65,55.9,-1.1600036621093608,-0.009321790737311764
313,2018-12-17,50,0.2117904642409034,0.352572577866455,ARE,122.94000244140624,123.91999816894533,118.12999725341795,118.75,109.0037841796875,1210200,87,65.0,,0.65,56.55,0.6399993896484517,0.00519142923414706
314,2018-12-18,14,0.1666210790464241,-0.21327393259358873,ARE,119.31999969482422,121.0500030517578,119.0500030517578,120.23999786376952,110.37147521972656,773300,86,65.0,,0.65,55.9,-2.8699951171875284,-0.02316006423172101
315,2018-12-19,27,0.18293224592220828,0.09789377772088215,ARE,120.4800033569336,121.4800033569336,119.13999938964844,119.94000244140624,110.09610748291016,1082100,84,65.0,,0.65,54.6,0.43000030517579546,0.003552253567411734
316,2018-12-20,1,0.1503099121706399,-0.17833014396729696,ARE,119.93000030517578,120.2300033569336,116.91999816894533,117.41999816894533,107.78292846679688,914200,82,65.0,,0.65,53.3,-1.25,-0.010289759346871596
317,2018-12-21,6,0.15658343789209536,0.04173727221883694,ARE,117.62999725341795,118.8499984741211,115.20999908447266,115.33999633789062,105.8736343383789,1795700,71,65.0,,0.65,46.15,-1.3800048828125,-0.011478040790829924
318,2018-12-24,1,0.1503099121706399,0.0,ARE,115.38999938964844,115.4800033569336,110.12999725341795,110.27999877929688,101.22892761230467,449300,70,65.0,,0.65,45.5,-3.3699951171875,-0.028355028695446705
319,2018-12-27,5,0.15532873274780426,0.03338981777506933,ARE,113.12000274658205,114.56999969482422,110.88999938964844,114.48999786376952,105.0934066772461,657700,70,65.0,,0.65,45.5,-0.910003662109375,-0.007880183890337067
320,2018-12-28,1,0.1503099121706399,-0.032310960685638435,ARE,114.62999725341795,114.95999908447266,112.01000213623048,113.94000244140624,105.48223114013672,932100,71,65.0,,0.65,46.15,0.3899993896484375,0.0034040271509754305
321,2019-01-02,19,0.17289460476787955,0.15025417998781254,ARE,114.27999877929688,114.27999877929688,110.66000366210938,111.37000274658205,103.10299682617188,544700,77,73.0,,0.73,56.21,-0.6800003051757812,-0.0059151036063954665
322,2019-01-03,19,0.17289460476787955,0.0,ARE,111.3499984741211,114.08999633789062,111.11000061035156,112.29000091552734,103.95472717285156,809700,84,73.0,,0.73,61.32,-0.19000244140625,-0.0016626045102887677
323,2019-01-04,261,0.4765332496863237,1.7562065937574838,ARE,113.08999633789062,114.83999633789062,112.8499984741211,113.44000244140624,105.01934814453124,685900,80,73.0,,0.73,58.4,0.75,0.00657375777082847
324,2019-01-07,47,0.20802634880803011,0.2773561792645438,ARE,113.48999786376952,115.36000061035156,113.48999786376952,114.13999938964844,105.6673812866211,636700,85,73.0,,0.73,62.05,0.5200042724609375,0.004528076358788269
325,2019-01-08,1,0.1503099121706399,-0.2774477222145153,ARE,114.66999816894533,117.16999816894533,114.66999816894533,116.79000091552734,108.12067413330078,974000,88,73.0,,0.73,64.24,1.8099975585937642,0.015689992623243443
326,2019-01-09,6,0.15658343789209536,0.04173727221883694,ARE,117.0999984741211,117.56999969482422,115.8000030517578,117.3000030517578,108.59282684326172,788400,95,73.0,,0.73,69.35,0.40000152587889204,0.0034138562100354264
327,2019-01-10,3,0.15281932245922208,-0.02403903939998564,ARE,117.1999969482422,119.73999786376952,116.54000091552734,119.56999969482422,110.6943130493164,620700,95,73.0,,0.73,69.35,2.1699981689452983,0.01845707386729556
328,2019-01-14,8,0.15909284818067754,0.04105191425076149,ARE,119.9499969482422,120.19000244140624,118.9000015258789,119.19000244140624,110.342529296875,685100,94,73.0,,0.73,68.62,0.45000457763671875,0.0037581809392439602
329,2019-01-16,32,0.18920577164366373,0.18927892615755892,ARE,120.56999969482422,122.25,120.36000061035156,121.9000015258789,112.8513641357422,726900,100,73.0,,0.73,73.0,2.059997558593764,0.01713950841791556
330,2019-01-17,8,0.15909284818067754,-0.15915435983474469,ARE,121.54000091552734,122.81999969482422,121.4800033569336,122.75,113.63825988769533,1019800,98,73.0,,0.73,71.53999999999999,0.5699996948242188,0.00466257419079108
331,2019-01-18,2,0.15156461731493098,-0.04731973153938973,ARE,123.3499984741211,124.5500030517578,123.19000244140624,124.26000213623048,115.0361785888672,772400,91,73.0,,0.73,66.42999999999999,1.7300033569335795,0.014085681169452746
332,2019-01-22,55,0.21806398996235885,0.41531959249818806,ARE,123.9499969482422,124.48999786376952,123.26000213623048,124.37999725341795,115.14727020263672,764600,93,73.0,,0.73,67.89,-0.06000518798828125,-0.0004817758853313814
333,2019-01-23,9,0.16034755332496864,-0.2646766054649965,ARE,124.31999969482422,124.75,123.25,123.8000030517578,114.61032104492188,737700,94,73.0,,0.73,68.62,0.26000213623048296,0.0020885383620539155
334,2019-01-24,12,0.16411166875784192,0.02347472945374296,ARE,123.66999816894533,123.91000366210938,122.77999877929688,123.25,114.10115814208984,429000,98,73.0,,0.73,71.53999999999999,-0.839996337890625,-0.006733437578281598
335,2019-01-25,6,0.15658343789209536,-0.045872611757150406,ARE,123.79000091552734,125.47000122070312,123.38999938964844,125.41000366210938,116.10081481933594,508900,94,73.0,,0.73,68.62,1.55999755859375,0.012589762831802576
336,2019-01-28,3,0.15281932245922208,-0.016155480342819217,ARE,124.8499984741211,126.3000030517578,124.8499984741211,126.2699966430664,116.89697265625,653700,100,73.0,,0.73,73.0,0.8300018310546733,0.006615141651227674
337,2019-01-29,2,0.15156461731493098,-0.008210382850152409,ARE,126.20999908447266,128.14999389648438,125.87999725341795,128.0800018310547,118.57261657714844,693800,96,73.0,,0.73,70.08,1.8499908447265767,0.014647591449134412
338,2019-01-30,10,0.1616022584692597,0.06622681026846688,ARE,128.30999755859375,129.58999633789062,127.9499969482422,129.36000061035156,119.75762939453124,697700,98,73.0,,0.73,71.53999999999999,1.44000244140625,0.01123685142403863
339,2019-01-31,2,0.15156461731493098,-0.06211324797937834,ARE,129.0800018310547,131.8800048828125,127.94000244140624,131.7100067138672,121.93318176269533,869700,97,73.0,,0.73,70.81,2.290008544921875,0.017671183036003457
340,2019-02-05,0,0.1490552070263488,-0.01655670256711672,ARE,131.74000549316406,131.8000030517578,129.0,129.75,120.11865234375,885300,95,71.0,,0.71,67.45,-0.0800018310546875,-0.0006066259333685764
341,2019-02-07,112,0.28958218318695106,0.9427847504566613,ARE,128.89999389648438,132.99000549316406,128.7100067138672,132.72000122070312,122.8682098388672,974300,94,71.0,,0.71,66.74,1.19000244140625,0.00902884987748398
342,2019-02-12,64,0.22935633626097868,0.40832993058391187,ARE,133.7100067138672,134.08999633789062,132.27000427246094,132.55999755859375,122.72006225585938,785200,91,71.0,,0.71,64.61,1.0999908447265625,0.008271229410416803
343,2019-02-13,13,0.165366373902133,-0.278998014190605,ARE,131.9499969482422,134.6999969482422,131.6999969482422,134.50999450683594,124.52528381347656,573900,93,71.0,,0.71,66.03,0.6100006103515625,0.004549188060341436
344,2019-02-14,17,0.17038519447929737,0.030349704469752714,ARE,134.4199981689453,134.88999938964844,132.9199981689453,133.88999938964844,123.95136260986328,527100,90,71.0,,0.71,63.9,0.19000244140625,0.0014105601017886382
345,2019-02-15,3,0.15281932245922208,-0.10309506101018429,ARE,134.49000549316406,135.0,133.97000122070312,134.86000061035156,124.84933471679688,628700,86,71.0,,0.71,61.06,0.1100006103515625,0.0008154838079124094
346,2019-02-19,3,0.15281932245922208,-0.3187972952566318,ARE,135.14999389648438,136.19000244140625,134.24000549316406,135.69000244140625,125.61775207519533,486400,93,71.0,,0.71,66.03,1.19000244140625,0.008814832899305625
347,2019-02-21,2,0.15156461731493098,-0.008210382850152409,ARE,134.39999389648438,135.64999389648438,133.3800048828125,135.49000549316406,125.4325714111328,561900,92,71.0,,0.71,65.32,-0.540008544921875,-0.003965111500414342
348,2019-02-22,24,0.179168130489335,0.18212372823828415,ARE,135.8000030517578,137.41000366210938,135.27999877929688,136.72000122070312,126.57125854492188,583200,86,71.0,,0.71,61.06,1.760009765625,0.012974639475237026
349,2019-02-25,13,0.165366373902133,-0.077032430653305,ARE,136.97000122070312,137.02999877929688,135.89999389648438,136.02000427246094,125.92323303222656,458600,95,71.0,,0.71,67.45,-0.3800048828125,-0.002765481934975611
350,2019-02-27,1,0.1503099121706399,-0.09104911340925803,ARE,135.1999969482422,136.16000366210938,133.8699951171875,134.9499969482422,124.93267822265624,659700,93,71.0,,0.71,66.03,-0.8699951171875,-0.006348939100471962
351,2019-02-28,8,0.15909284818067754,0.058432181106371495,ARE,135.0800018310547,137.77999877929688,134.1699981689453,135.88999938964844,125.80289459228516,1150300,91,71.0,,0.71,64.61,1.6199951171875,0.011897731151709001
352,2019-03-01,160,0.34980803011292344,1.1987665323312067,ARE,136.10000610351562,136.55999755859375,134.25999450683594,135.91000366210938,125.82140350341795,742400,90,70.0,False,0.7,62.99999999999999,-1.220001220703125,-0.008854704830251747
353,2019-03-04,15,0.1678757841907152,-0.007418562727657063,ARE,136.33999633789062,137.07000732421875,135.24000549316406,136.9600067138672,126.7934341430664,670900,96,70.0,,0.7,67.19999999999999,0.510009765625,0.003734693722487581
354,2019-03-05,51,0.2130451693851945,0.2690643287966097,ARE,136.9499969482422,138.1999969482422,136.6300048828125,137.39999389648438,127.20079803466795,697700,99,70.0,,0.7,69.3,1.1299896240234375,0.00824388679976229
355,2019-03-06,-1,0.1478005018820577,-0.3062480491410332,ARE,137.55999755859375,138.24000549316406,137.02000427246094,137.5500030517578,127.33966827392578,671500,98,70.0,,0.7,68.6,0.040008544921875,0.0002894974370863945
356,2019-03-07,7,0.15783814303638646,0.0679134443152205,ARE,137.7100067138672,138.3000030517578,136.32000732421875,136.6999969482422,126.55276489257812,705400,100,70.0,,0.7,70.0,0.05999755859375,0.00043401009989629813
357,2019-03-12,1,0.1503099121706399,-0.06259927854331482,ARE,139.66000366210938,141.02999877929688,139.30999755859375,140.14999389648438,129.74667358398438,832500,94,70.0,,0.7,65.8,2.7299957275390625,0.019739664984080862
358,2019-03-15,11,0.16285696361355081,0.08347454443767366,ARE,141.86000061035156,142.13999938964844,140.1300048828125,140.52000427246094,130.0891876220703,2373900,88,70.0,,0.7,61.6,1.1100006103515625,0.007870670211723052
359,2019-03-19,24,0.179168130489335,0.2020253036692845,ARE,140.25999450683594,140.5500030517578,139.1300048828125,139.69000244140625,129.32081604003906,627900,95,70.0,,0.7,66.5,-1.589996337890625,-0.01118612877949976
360,2019-03-20,15,0.1678757841907152,-0.06302653417088588,ARE,139.6999969482422,141.02000427246094,138.52000427246094,140.2899932861328,129.8762664794922,748800,100,70.0,,0.7,70.0,0.470001220703125,0.0033440143045038173
361,2019-03-21,16,0.16913048933500627,0.007474009133239035,ARE,139.86000061035156,143.00999450683594,139.6300048828125,142.4499969482422,131.8759307861328,594600,96,70.0,,0.7,67.19999999999999,1.989990234375,0.01411140387239107
362,2019-03-22,11,0.16285696361355081,-0.03709281363828565,ARE,142.16000366210938,143.5500030517578,141.66000366210938,141.72000122070312,131.20010375976562,436400,89,70.0,,0.7,62.3,0.540008544921875,0.003776019618657145
363,2019-03-25,5,0.15532873274780426,-0.05351804705000884,ARE,141.75999450683594,142.36000061035156,140.47000122070312,141.6699981689453,131.15382385253906,363000,96,70.0,,0.7,67.19999999999999,-1.19000244140625,-0.008289811327814367
364,2019-03-26,14,0.1666210790464241,0.07269966154268692,ARE,141.86000061035156,143.8800048828125,141.86000061035156,143.8300018310547,133.15350341796875,416800,98,70.0,,0.7,68.6,1.5200042724609375,0.010677186470526179
365,2019-03-27,6,0.15658343789209536,-0.06024232475131219,ARE,143.80999755859375,144.10000610351562,142.1300048828125,142.91000366210938,132.30177307128906,412100,96,70.0,,0.7,67.19999999999999,0.220001220703125,0.00152906042005152
