,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MC_unscaled,MC_monthly,isPartial,scale,MC,Stock_Price_Change,Stock_Price_Change_Percent
138,2018-10-29,1,0.001,-0.9062075215224286,MC,40.84999847412109,41.209999084472656,39.22999954223633,39.650001525878906,29.64345359802246,580700,58,82.0,,0.82,47.56,-11.59000015258789,-0.21950758181929708
139,2018-11-09,4,0.015492753623188405,14.492753623188404,MC,43.18999862670898,43.18999862670898,41.59999847412109,42.400001525878906,32.074893951416016,351300,97,73.0,,0.73,70.81,1.979999542236321,0.04804658059267841
140,2018-11-12,1,0.001,0.0,MC,42.38999938964844,42.619998931884766,40.869998931884766,40.970001220703125,30.993127822875977,365400,78,73.0,,0.73,56.94,-0.5699996948242116,-0.01319749277490645
141,2018-11-13,1,0.001,0.0,MC,41.02999877929688,41.52000045776367,40.04999923706055,40.43999862670898,30.592187881469727,502800,89,73.0,,0.73,64.97,-1.0999984741210938,-0.025809443962659606
142,2018-11-21,1,0.001,0.0,MC,39.56999969482422,40.875,39.1619987487793,40.04999923706055,30.297164916992188,353200,80,73.0,,0.73,58.4,-0.6450004577636719,-0.015534692934789374
143,2018-11-23,1,0.001,0.0,MC,39.84000015258789,40.27000045776367,39.59999847412109,39.810001373291016,30.1156063079834,156700,67,73.0,,0.73,48.91,-0.6049995422363281,-0.014801212042478973
144,2018-11-27,2,0.005830917874396135,0.0,MC,40.09999847412109,40.22499847412109,39.20000076293945,39.29999923706055,29.729799270629883,303500,74,73.0,,0.73,54.02,-0.04500198364258523,-0.0011175064100081844
145,2018-11-30,1,0.001,-0.8285004142502072,MC,39.900001525878906,40.54999923706055,39.70500183105469,40.41999816894531,30.57706069946289,324000,75,73.0,,0.73,54.75,0.32500076293946023,0.008079571790376772
146,2018-12-03,1,0.001,0.0,MC,41.31999969482422,42.13999938964844,41.0,41.75,31.583179473876957,387100,85,65.0,,0.65,55.25,1.5900001525878906,0.03921085530217994
147,2018-12-04,1,0.001,0.0,MC,41.66999816894531,41.70500183105469,38.43000030517578,38.72999954223633,29.29860496520996,527700,83,65.0,,0.65,53.95,-0.43499755859375,-0.010322675958571725
148,2018-12-10,1,0.001,0.0,MC,38.68000030517578,39.13999938964844,37.7400016784668,38.38999938964844,29.041399002075195,396300,85,65.0,,0.65,55.25,-2.56500244140625,-0.06150347269608025
149,2018-12-13,1,0.001,0.0,MC,38.09999847412109,38.25899887084961,36.59999847412109,36.84000015258789,27.86885070800781,457900,85,65.0,,0.65,55.25,-0.8810005187988281,-0.022508955864517288
150,2018-12-20,1,0.001,0.0,MC,34.18000030517578,34.64500045776367,33.380001068115234,33.79999923706055,25.569137573242188,522400,80,65.0,,0.65,52.0,-3.6139984130859375,-0.09446139522065555
151,2019-01-02,1,0.001,0.0,MC,33.88999938964844,35.5,33.86000061035156,35.459999084472656,26.82489776611328,374000,88,69.0,,0.69,60.72,0.8549995422363281,0.02467887230305199
152,2019-01-07,1,0.001,0.0,MC,35.709999084472656,36.43000030517578,34.86000061035156,35.869998931884766,27.13506317138672,498900,84,69.0,,0.69,57.96,0.9300003051757812,0.026197191695092492
153,2019-01-18,1,0.001,0.0,MC,42.2400016784668,43.5,41.810001373291016,43.09000015258789,32.59687423706055,824500,87,69.0,,0.69,60.03,7.069999694824219,0.1940708107493414
154,2019-01-23,1,0.001,0.0,MC,42.16999816894531,42.33000183105469,41.40999984741211,42.150001525878906,31.88578414916992,325000,86,69.0,,0.69,59.34,-1.1699981689453125,-0.026896509630926713
155,2019-01-30,2,0.005830917874396135,4.8309178743961345,MC,43.0,44.14099884033203,42.875,43.97999954223633,33.270145416259766,392900,87,69.0,,0.69,60.03,1.8109970092773438,0.042782823787849145
156,2019-02-04,5,0.02032367149758454,2.4855012427506216,MC,44.400001525878906,44.72999954223633,43.75,44.709999084472656,33.82238006591797,458100,86,66.0,,0.66,56.760000000000005,0.5890007019042969,0.013343619704548226
157,2019-02-05,1,0.001,-0.9507962918944616,MC,44.7400016784668,44.91999816894531,43.66999816894531,44.400001525878906,33.58786392211914,557500,87,66.0,,0.66,57.42,0.18999862670898438,0.004247677814742223
158,2019-02-08,1,0.001,0.0,MC,47.2400016784668,47.2599983215332,45.43999862670898,46.22999954223633,34.97223281860352,541500,85,66.0,,0.66,56.1,2.3400001525878906,0.052092614603123755
159,2019-02-12,1,0.001,0.0,MC,46.459999084472656,47.33000183105469,46.459999084472656,47.09999847412109,35.630367279052734,347300,87,66.0,,0.66,57.42,0.07000350952148438,0.0014812423192489543
160,2019-02-13,1,0.001,0.0,MC,47.709999084472656,47.709999084472656,46.630001068115234,47.0,35.55471420288086,362700,84,66.0,,0.66,55.440000000000005,0.37999725341796875,0.008028676076843988
161,2019-02-19,1,0.001,0.0,MC,45.380001068115234,45.5099983215332,44.92499923706055,45.22999954223633,35.167869567871094,477600,89,66.0,,0.66,58.74,-2.200000762939453,-0.04611194309696498
162,2019-02-22,1,0.001,0.0,MC,41.52000045776367,44.95000076293945,40.84000015258789,44.790000915527344,34.82575607299805,1538100,87,66.0,,0.66,57.42,-0.55999755859375,-0.0123049347230757
163,2019-02-25,123,0.5903719806763285,589.3719806763285,MC,44.95000076293945,45.70000076293945,44.68000030517578,44.83000183105469,34.85686492919922,851000,91,66.0,,0.66,60.06,0.75,0.016685205501005607
164,2019-03-04,1,0.001,0.0,MC,45.65999984741211,45.880001068115234,44.900001525878906,45.130001068115234,35.09012222290039,464000,80,68.0,,0.68,54.400000000000006,0.18000030517578125,0.003938737465443376
165,2019-03-05,1,0.001,0.0,MC,45.060001373291016,45.060001373291016,44.560001373291016,44.77999877929688,34.817989349365234,339300,85,68.0,,0.68,57.8,-0.8199996948242188,-0.017872704353402602
166,2019-03-06,1,0.001,0.0,MC,44.709999084472656,45.0099983215332,43.88999938964844,43.95000076293945,34.17262649536133,265100,87,68.0,,0.68,59.16,-0.0500030517578125,-0.0011096992950260232
167,2019-03-13,1,0.001,0.0,MC,44.0099983215332,44.369998931884766,43.7599983215332,43.86000061035156,34.102657318115234,295000,87,68.0,,0.68,59.16,-0.6399993896484375,-0.014219049400458594
168,2019-03-14,1,0.001,0.0,MC,43.54999923706055,43.88999938964844,42.709999084472656,42.880001068115234,33.34067153930664,589700,83,68.0,,0.68,56.440000000000005,-0.4799995422363281,-0.010818110295048866
169,2019-03-20,1,0.001,0.0,MC,42.72999954223633,42.97999954223633,41.84999847412109,41.900001525878906,32.57869338989258,255100,88,68.0,,0.68,59.84,-0.9099998474121094,-0.020733649124331843
170,2019-03-21,1,0.001,0.0,MC,41.56999969482422,42.56999969482422,41.41299819946289,42.150001525878906,32.7730712890625,314600,93,68.0,,0.68,63.24,-0.4099998474121094,-0.009539317165631944
171,2019-03-25,3,0.01066183574879227,9.661835748792269,MC,40.34999847412109,40.79999923706055,39.970001220703125,40.459999084472656,31.459033966064453,585200,91,68.0,,0.68,61.88,-1.7700004577636719,-0.04157858751356469
172,2019-03-26,2,0.005830917874396135,-0.4531037607612143,MC,40.86000061035156,42.52000045776367,40.63999938964844,42.43000030517578,32.99077606201172,779500,87,68.0,,0.68,59.16,1.720001220703125,0.04215689345260487
173,2019-03-27,1,0.001,-0.8285004142502072,MC,42.369998931884766,43.27000045776367,42.060001373291016,42.77999877929688,33.26292037963867,590500,82,68.0,,0.68,55.760000000000005,0.75,0.017638758041524483
174,2019-03-29,1,0.001,0.0,MC,42.43999862670898,42.70000076293945,41.22999954223633,41.61000061035156,32.35320281982422,659200,88,68.0,,0.68,59.84,-0.5699996948242188,-0.013173091952716764
175,2019-04-01,3,0.01066183574879227,9.661835748792269,MC,42.119998931884766,43.470001220703125,42.06700134277344,43.18999862670898,33.58171081542969,293800,90,68.0,False,0.68,61.2,0.7700004577636719,0.01803279728350682
176,2019-04-04,2,0.005830917874396135,-0.4531037607612143,MC,42.0,42.2599983215332,41.77999877929688,41.93999862670898,32.60979080200195,606000,78,68.0,,0.68,53.040000000000006,-1.2100028991699219,-0.02783535461677522
177,2019-04-12,1,0.001,-0.8285004142502072,MC,37.95000076293945,38.400001525878906,37.4630012512207,38.380001068115234,29.84176445007324,764400,86,68.0,,0.68,58.48,-3.859996795654297,-0.09133925577293434
178,2019-04-15,1,0.001,0.0,MC,38.5,38.720001220703125,37.95000076293945,38.31999969482422,29.795108795166016,467500,80,68.0,,0.68,54.400000000000006,0.31999969482421875,0.00833332505491069
179,2019-04-16,3,0.01066183574879227,9.661835748792269,MC,38.38999938964844,39.2400016784668,38.380001068115234,39.209999084472656,30.48712730407715,424000,84,68.0,,0.68,57.120000000000005,0.5200004577636719,0.013429763465132138
180,2019-04-17,2,0.005830917874396135,-0.4531037607612143,MC,39.40999984741211,39.65999984741211,39.02999877929688,39.52999877929688,30.73593139648437,447000,87,68.0,,0.68,59.16,0.4199981689453125,0.010703316793581719
181,2019-04-18,3,0.01066183574879227,0.828500414250207,MC,39.54999923706055,39.93000030517578,39.40999984741211,39.90999984741211,31.031394958496094,410600,87,68.0,,0.68,59.16,0.2700004577636719,0.006807878436774439
182,2019-04-24,2,0.005830917874396135,-0.4531037607612143,MC,40.52999877929688,41.209999084472656,40.02000045776367,40.2400016784668,31.287981033325195,402700,91,68.0,,0.68,61.88,1.279998779296875,0.03205606735572597
183,2019-04-25,2,0.005830917874396135,0.0,MC,40.33000183105469,41.0,39.63999938964844,41.0,31.878904342651367,829200,83,68.0,,0.68,56.440000000000005,-0.20999908447265625,-0.005095828418782533
184,2019-04-26,2,0.005830917874396135,0.0,MC,41.13999938964844,41.31999969482422,40.56999969482422,41.310001373291016,32.11994171142578,511700,82,68.0,,0.68,55.760000000000005,0.31999969482421875,0.00780487060546875
185,2019-04-30,4,0.015492753623188405,14.492753623188404,MC,42.13999938964844,42.38999938964844,39.900001525878906,40.95000076293945,31.84003257751465,1062700,86,68.0,,0.68,58.48,1.0699996948242188,0.02589544295079582
186,2019-05-01,1,0.001,-0.9354536950420954,MC,41.0,41.47999954223633,37.58000183105469,38.290000915527344,29.77178955078125,1893300,86,69.0,False,0.69,59.34,-0.9099998474121094,-0.021467323909288183
187,2019-05-02,1,0.001,0.0,MC,38.09000015258789,38.45600128173828,37.5,37.63999938964844,29.26638984680176,807200,76,69.0,,0.69,52.44,-3.023998260498047,-0.07290256253303262
188,2019-05-10,1,0.001,0.0,MC,35.09000015258789,35.2400016784668,34.25,35.099998474121094,27.67768859863281,641100,81,69.0,,0.69,55.88999999999999,-3.2159996032714844,-0.08362802933436231
189,2019-05-14,1,0.001,0.0,MC,33.33000183105469,33.58000183105469,32.939998626708984,33.09000015258789,26.09272766113281,476300,85,69.0,,0.69,58.65,-1.6599998474121094,-0.047105555287939804
190,2019-05-15,1,0.001,0.0,MC,32.349998474121094,33.099998474121094,32.040000915527344,33.0,26.02176094055176,529800,83,69.0,,0.69,57.27,-0.48000335693359375,-0.014294321940438004
191,2019-05-23,2,0.005830917874396135,4.8309178743961345,MC,33.29999923706055,33.34000015258789,32.5,32.66999816894531,25.76153945922852,567200,81,69.0,,0.69,55.88999999999999,0.24000167846679688,0.007250806330231008
192,2019-05-30,2,0.005830917874396135,0.0,MC,32.900001525878906,33.13999938964844,32.47999954223633,32.52000045776367,25.64326286315918,264300,95,69.0,,0.69,65.55,-0.20000076293945312,-0.005998823096103889
193,2019-06-05,1,0.001,-0.8285004142502072,MC,32.939998626708984,33.27000045776367,32.53499984741211,32.650001525878906,25.74577140808105,374600,75,74.0,,0.74,55.5,0.13000106811523438,0.003922784264016599
194,2019-06-07,1,0.001,0.0,MC,32.650001525878906,33.400001525878906,32.650001525878906,33.119998931884766,26.116382598876957,422600,67,74.0,,0.74,49.58,0.13000106811523438,0.003907456156493572
195,2019-06-13,2,0.005830917874396135,4.8309178743961345,MC,33.7599983215332,34.06999969482422,33.470001220703125,33.560001373291016,26.463340759277344,350600,70,74.0,,0.74,51.8,0.6699981689453125,0.020059824501091228
196,2019-06-20,1,0.001,-0.8285004142502072,MC,34.650001525878906,35.060001373291016,34.29999923706055,34.97999954223633,27.583065032958984,578800,71,74.0,,0.74,52.54,0.9900016784667969,0.02905787165642959
197,2019-06-28,1,0.001,0.0,MC,34.70000076293945,35.36000061035156,34.380001068115234,34.95000076293945,27.559410095214844,1376300,70,74.0,,0.74,51.8,0.2999992370605469,0.008556737744143117
198,2019-07-05,1,0.001,0.0,MC,34.70000076293945,35.310001373291016,34.22999954223633,34.27000045776367,27.023197174072266,290300,82,77.0,,0.77,63.14,-0.049999237060546875,-0.0014140055485719616
199,2019-07-08,1,0.001,0.0,MC,33.81999969482422,33.95000076293945,33.39500045776367,33.75,26.61316299438477,670000,88,77.0,,0.77,67.76,-1.3600006103515625,-0.038516016920358664
200,2019-07-10,2,0.005830917874396135,4.8309178743961345,MC,33.86000061035156,34.31100082397461,33.34000015258789,33.40999984741211,26.345060348510746,607300,78,77.0,,0.77,60.06,0.36100006103515625,0.010633285800371262
201,2019-07-12,2,0.005830917874396135,0.0,MC,33.689998626708984,34.5,33.689998626708984,34.38999938964844,27.117826461791992,431500,85,77.0,,0.77,65.45,0.18899917602539062,0.0055084133801579505
202,2019-07-18,3,0.01066183574879227,0.828500414250207,MC,35.31999969482422,35.849998474121094,35.2400016784668,35.720001220703125,28.16658592224121,427100,81,77.0,,0.77,62.370000000000005,1.3499984741210938,0.03913039055423462
203,2019-07-19,2,0.005830917874396135,-0.4531037607612143,MC,35.720001220703125,36.11000061035156,35.720001220703125,35.959999084472656,28.355831146240234,557700,84,77.0,,0.77,64.68,0.26000213623046875,0.007252500621949931
204,2019-07-24,1,0.001,-0.8285004142502072,MC,35.099998474121094,35.9900016784668,35.099998474121094,35.93000030517578,28.332176208496094,410100,80,77.0,,0.77,61.6,-0.11999893188476562,-0.0033231495390881882
205,2019-07-25,1,0.001,0.0,MC,35.75,36.04999923706055,35.29999923706055,35.33000183105469,27.859050750732425,325700,85,77.0,,0.77,65.45,0.05999755859375,0.0016670618448357821
206,2019-07-30,1,0.001,-0.8285004142502072,MC,35.630001068115234,36.66999816894531,35.560001373291016,36.66999816894531,28.915691375732425,382900,90,77.0,,0.77,69.3,0.6199989318847656,0.01719830638019504
207,2019-08-01,2,0.005830917874396135,4.8309178743961345,MC,36.09000015258789,36.18999862670898,34.33000183105469,34.5,27.20456886291504,522600,68,81.0,False,0.81,55.080000000000005,-0.47999954223633523,-0.013089707286727759
208,2019-08-07,1,0.001,0.0,MC,33.099998474121094,33.650001525878906,32.68000030517578,33.40999984741211,26.345060348510746,569400,86,81.0,,0.81,69.66000000000001,-2.539997100830071,-0.07018505656851559
209,2019-08-08,1,0.001,0.0,MC,33.18000030517578,34.099998474121094,33.18000030517578,34.0,27.21762466430664,327000,87,81.0,,0.81,70.47,0.4499969482421875,0.013372865611792406
210,2019-08-13,1,0.001,-0.8285004142502072,MC,31.65999984741211,33.04999923706055,31.65999984741211,32.72999954223633,26.200965881347656,392900,84,81.0,,0.81,68.04,-1.0499992370605469,-0.030791767860558816
211,2019-08-14,2,0.005830917874396135,4.8309178743961345,MC,31.920000076293945,32.36000061035156,31.670000076293945,31.75,25.41645622253418,203700,80,81.0,,0.81,64.80000000000001,-0.6899986267089844,-0.020877417326390035
212,2019-08-20,1,0.001,0.0,MC,32.869998931884766,33.595001220703125,32.40999984741211,33.13999938964844,26.52917861938477,491200,80,81.0,,0.81,64.80000000000001,1.2350006103515625,0.03816441863590381
213,2019-08-21,5,0.02032367149758454,19.32367149758454,MC,33.59000015258789,33.77000045776367,33.130001068115234,33.5,26.817365646362305,238100,79,81.0,,0.81,63.99,0.17499923706054688,0.00520908559910116
214,2019-08-22,2,0.005830917874396135,-0.7130972189208462,MC,33.5,33.77000045776367,33.290000915527344,33.38999938964844,26.729310989379883,413700,81,81.0,,0.81,65.61,0.0,0.0
215,2019-08-23,2,0.005830917874396135,0.0,MC,33.31999969482422,33.400001525878906,32.83000183105469,33.029998779296875,26.44112205505371,1025400,83,81.0,,0.81,67.23,-0.3699989318847656,-0.01095643846222405
216,2019-08-28,1,0.001,0.0,MC,32.43000030517578,33.310001373291016,32.15999984741211,33.15999984741211,26.545190811157227,345800,82,81.0,,0.81,66.42,-0.09000015258789062,-0.0026946152238392918
217,2019-08-30,1,0.001,0.0,MC,33.959999084472656,34.03499984741211,33.4900016784668,33.529998779296875,26.841381072998047,293700,77,81.0,,0.81,62.370000000000005,0.7249984741210938,0.021765188959206094
218,2019-09-03,1,0.001,0.0,MC,33.15999984741211,33.16999816894531,32.34000015258789,32.900001525878906,26.337055206298828,490200,83,80.0,,0.8,66.4,-0.8650016784667969,-0.025415063386068137
219,2019-09-04,1,0.001,0.0,MC,33.33000183105469,33.79999923706055,33.20000076293945,33.599998474121094,26.897409439086918,316600,100,80.0,,0.8,80.0,0.6300010681152344,0.018993099273217906
220,2019-09-09,1,0.001,0.0,MC,33.459999084472656,34.15999984741211,33.34000015258789,33.90999984741211,27.14557647705078,547700,72,80.0,,0.8,57.6,0.3600006103515625,0.010650905872117145
221,2019-09-10,1,0.001,0.0,MC,34.08000183105469,34.59000015258789,33.86000061035156,34.380001068115234,27.521821975708008,530300,69,80.0,,0.8,55.2,0.43000030517578125,0.012587831003996852
222,2019-09-11,2,0.005830917874396135,4.8309178743961345,MC,34.58000183105469,34.880001068115234,34.119998931884766,34.849998474121094,27.8980655670166,430800,81,80.0,,0.8,64.8,0.29000091552734375,0.008383952421163743
223,2019-09-16,3,0.01066183574879227,0.828500414250207,MC,34.459999084472656,34.81999969482422,34.20000076293945,34.400001525878906,27.537830352783203,526000,70,80.0,,0.8,56.0,-0.060001373291015625,-0.0017202228054363777
224,2019-09-17,2,0.005830917874396135,-0.4531037607612143,MC,34.34000015258789,34.66999816894531,33.560001373291016,34.599998474121094,27.69793510437012,511400,67,80.0,,0.8,53.6,-0.15000152587890625,-0.004307912900447408
225,2019-09-20,3,0.01066183574879227,0.828500414250207,MC,34.2599983215332,34.7599983215332,34.09000015258789,34.22999954223633,27.401742935180664,577600,68,80.0,,0.8,54.400000000000006,0.09000015258789062,0.0025959087782272405
226,2019-09-23,2,0.005830917874396135,0.0,MC,34.0,34.150001525878906,32.4900016784668,33.150001525878906,26.537185668945312,601900,67,80.0,,0.8,53.6,-0.6099967956542969,-0.017548815451939093
227,2019-09-24,1,0.001,-0.8285004142502072,MC,33.15999984741211,33.375,31.96999931335449,32.06999969482422,25.672622680664062,593100,68,80.0,,0.8,54.400000000000006,-0.7750015258789062,-0.022694040739401067
228,2019-10-01,1,0.001,0.0,MC,32.9900016784668,32.9900016784668,31.88999938964844,32.06999969482422,25.672622680664062,288400,77,80.0,False,0.8,61.6,-0.3849983215332031,-0.011535530233204638
229,2019-10-08,1,0.001,0.0,MC,30.13999938964844,30.375,29.559999465942383,30.11000061035156,24.10360717773437,557500,74,80.0,,0.8,59.2,-2.615001678466797,-0.07926649122220741
230,2019-10-23,1,0.001,0.0,MC,32.11000061035156,32.11000061035156,30.93000030517578,31.790000915527344,25.44847869873047,567800,100,80.0,,0.8,80.0,1.7350006103515625,0.057119361657664625
231,2019-10-25,1,0.001,0.0,MC,31.290000915527344,31.64299964904785,31.1200008392334,31.520000457763672,25.23233985900879,297500,76,80.0,,0.8,60.8,-0.46700096130371094,-0.014543785500681694
232,2019-11-01,1,0.001,0.0,MC,34.689998626708984,35.439998626708984,32.970001220703125,35.18000030517578,28.16223907470703,1291200,66,69.0,False,0.69,45.54,3.796998977661133,0.1199949126117501
233,2019-11-04,1,0.001,0.0,MC,35.13999938964844,35.869998931884766,35.0,35.369998931884766,28.314332962036133,636600,73,69.0,,0.69,50.37,0.43000030517578125,0.012133191925456588
234,2019-11-07,3,0.01066183574879227,9.661835748792269,MC,34.970001220703125,35.22999954223633,34.72999954223633,35.15999984741211,28.554262161254883,360300,81,69.0,,0.69,55.88999999999999,-0.6399993896484375,-0.017842191488875225
235,2019-11-08,1,0.001,-0.9062075215224286,MC,34.939998626708984,35.38999938964844,34.939998626708984,35.15999984741211,28.554262161254883,332000,76,69.0,,0.69,52.44,0.15999984741210938,0.004541579605196633
236,2019-11-13,4,0.015492753623188405,14.492753623188404,MC,34.810001373291016,34.939998626708984,33.65999984741211,34.0099983215332,27.62031555175781,314700,76,69.0,,0.69,52.44,-0.4500007629394531,-0.01271547812094842
237,2019-11-14,2,0.005830917874396135,-0.6236357966947303,MC,33.75,34.0,33.40299987792969,33.52000045776367,27.22237777709961,285500,72,69.0,,0.69,49.67999999999999,-0.9399986267089844,-0.02690322448926563
238,2019-11-15,2,0.005830917874396135,0.0,MC,33.77000045776367,34.060001373291016,33.56999969482422,33.720001220703125,27.384803771972656,228400,62,69.0,,0.69,42.78,0.060001373291015625,0.001764746273265061
239,2019-11-18,1,0.001,0.0,MC,33.58000183105469,33.970001220703125,33.38999938964844,33.5,27.206134796142575,390700,63,69.0,,0.69,43.47,-0.09000015258789062,-0.002642400145599133
240,2019-11-19,1,0.001,0.0,MC,33.709999084472656,34.36000061035156,33.630001068115234,33.93000030517578,27.555347442626957,383500,64,69.0,,0.69,44.16,0.3899993896484375,0.011480699900910052
241,2019-11-20,3,0.01066183574879227,9.661835748792269,MC,33.560001373291016,33.85499954223633,32.80500030517578,33.27000045776367,27.019346237182617,328200,64,69.0,,0.69,44.16,-0.5050010681152344,-0.014697353292918547
242,2019-11-25,1,0.001,0.0,MC,33.31999969482422,33.720001220703125,32.939998626708984,33.439998626708984,27.157405853271484,295900,58,69.0,,0.69,40.02,-0.13499832153320312,-0.003987544627338857
243,2019-11-26,2,0.005830917874396135,4.8309178743961345,MC,33.36000061035156,33.66999816894531,33.11000061035156,33.22999954223633,26.98685836791992,245400,64,69.0,,0.69,44.16,-0.0500030517578125,-0.0014828899747225677
244,2019-12-02,1,0.001,-0.8285004142502072,MC,33.0099983215332,33.18000030517578,32.65999984741211,32.97999954223633,26.78383445739746,346300,80,66.0,,0.66,52.8,-0.48999786376953125,-0.01455295189833028
245,2019-12-04,1,0.001,0.0,MC,32.68000030517578,33.439998626708984,32.68000030517578,33.099998474121094,26.88128662109375,328800,82,66.0,,0.66,54.120000000000005,0.2599983215332031,0.007835995151954434
246,2019-12-11,2,0.005830917874396135,4.8309178743961345,MC,31.899999618530277,32.244998931884766,31.18000030517578,31.489999771118164,25.573768615722656,539600,90,66.0,,0.66,59.400000000000006,-1.1949996948242188,-0.035735638274511095
247,2019-12-16,1,0.001,-0.8285004142502072,MC,31.559999465942383,32.16999816894531,31.450000762939453,31.57999992370605,25.646860122680664,382500,82,66.0,,0.66,54.120000000000005,-0.07500076293945312,-0.002325965744265912
248,2019-12-19,2,0.005830917874396135,4.8309178743961345,MC,32.06999969482422,32.439998626708984,31.84000015258789,32.290000915527344,26.223468780517575,585000,75,66.0,,0.66,49.5,0.2700004577636719,0.008392927358768398
249,2019-12-26,1,0.001,-0.8285004142502072,MC,32.91999816894531,33.5099983215332,32.76499938964844,33.47999954223633,27.189889907836918,420500,94,66.0,,0.66,62.040000000000006,1.0699996948242188,0.032983962395832345
250,2019-12-30,2,0.005830917874396135,4.8309178743961345,MC,32.79999923706055,33.060001373291016,32.150001525878906,32.65999984741211,26.52395248413086,465600,86,66.0,,0.66,56.760000000000005,-0.4499969482421875,-0.013428736818319242
251,2020-01-03,2,0.005830917874396135,0.0,MC,32.029998779296875,32.22999954223633,31.18000030517578,31.59000015258789,25.654979705810547,506300,67,67.0,,0.67,44.89,-0.8300018310546875,-0.02510592246149268
252,2020-01-07,1,0.001,-0.8285004142502072,MC,31.26000022888184,32.2400016784668,31.209999084472656,31.959999084472656,25.955467224121094,664000,67,67.0,,0.67,44.89,0.01000213623046875,0.00031033622005982586
253,2020-01-09,4,0.015492753623188405,14.492753623188404,MC,32.400001525878906,32.65999984741211,31.915000915527344,31.989999771118164,25.979829788208008,544700,67,67.0,,0.67,44.89,0.4199981689453125,0.013027237812640369
254,2020-01-10,1,0.001,-0.9354536950420954,MC,32.0,32.20000076293945,31.5,31.59000015258789,25.654979705810547,483400,63,67.0,,0.67,42.21,-0.45999908447265625,-0.01408447907598831
255,2020-01-21,4,0.015492753623188405,1.657000828500414,MC,34.65999984741211,35.34000015258789,34.4900016784668,34.9900016784668,28.416200637817383,517000,71,67.0,,0.67,47.57,3.1399993896484375,0.09751550668478282
256,2020-01-23,3,0.01066183574879227,-0.3118178983473652,MC,34.93000030517578,35.310001373291016,34.650001525878906,35.2400016784668,28.61923217773437,357600,66,67.0,,0.67,44.220000000000006,-0.029998779296875,-0.0008488618892854571
257,2020-01-24,1,0.001,-0.9062075215224286,MC,35.25,35.31999969482422,34.86000061035156,35.29999923706055,28.66796112060547,605100,77,67.0,,0.67,51.59,0.009998321533203125,0.00028315834450132193
258,2020-01-27,1,0.001,0.0,MC,34.95000076293945,35.279998779296875,34.63999938964844,35.040000915527344,28.45680427551269,678800,70,67.0,,0.67,46.900000000000006,-0.04000091552734375,-0.0011325287619752267
259,2020-01-29,2,0.005830917874396135,4.8309178743961345,MC,35.7599983215332,36.38999938964844,35.7599983215332,36.11000061035156,29.325777053833008,723100,73,67.0,,0.67,48.91,1.1100006103515625,0.03146260342284757
260,2020-01-30,1,0.001,-0.8285004142502072,MC,35.77000045776367,36.59000015258789,35.595001220703125,36.470001220703125,29.618139266967773,650600,65,67.0,,0.67,43.55,0.20000076293945312,0.005496036446660302
261,2020-02-03,2,0.005830917874396135,4.8309178743961345,MC,36.119998931884766,36.59999847412109,36.0099983215332,36.310001373291016,29.48820686340332,544200,100,72.0,,0.72,72.0,0.00999832153319602,0.0002732528420743563
262,2020-02-04,3,0.01066183574879227,0.828500414250207,MC,36.900001525878906,37.459999084472656,36.77999877929688,36.84999847412109,29.92674827575684,428200,86,72.0,,0.72,61.92,0.8600006103515696,0.02349728541545315
263,2020-02-05,2,0.005830917874396135,-0.4531037607612143,MC,37.470001220703125,38.36000061035156,37.20000076293945,38.119998931884766,30.958152770996094,763600,83,72.0,,0.72,59.76,0.9000015258789062,0.024025668656568744
264,2020-02-06,1,0.001,-0.8285004142502072,MC,39.119998931884766,41.27000045776367,38.93999862670898,39.95000076293945,32.4443359375,1680100,80,72.0,,0.72,57.6,2.9099998474121094,0.07586026593093531
265,2020-02-07,2,0.005830917874396135,4.8309178743961345,MC,39.5,39.66999816894531,38.41999816894531,39.119998931884766,31.7702693939209,1001500,74,72.0,,0.72,53.28,-1.6000022888183594,-0.03876913668697013
266,2020-02-10,3,0.01066183574879227,0.0,MC,38.79999923706055,39.869998931884766,38.63999938964844,39.130001068115234,31.778396606445312,740500,78,72.0,,0.72,56.16,0.20000076293945312,0.005041612608291501
267,2020-02-11,3,0.01066183574879227,0.0,MC,39.130001068115234,39.709999084472656,38.88999938964844,39.119998931884766,31.7702693939209,628000,77,72.0,,0.72,55.44,-0.15999984741210938,-0.00401303866813385
268,2020-02-12,1,0.001,-0.9062075215224286,MC,39.09999847412109,39.40999984741211,38.435001373291016,38.560001373291016,31.315479278564453,444900,82,72.0,,0.72,59.04,-0.2999992370605469,-0.0075547530591068
269,2020-02-13,3,0.01066183574879227,9.661835748792269,MC,38.31999969482422,38.63999938964844,37.77000045776367,37.93999862670898,30.811962127685547,421700,78,72.0,,0.72,56.16,-0.7700004577636719,-0.019538199968154424
270,2020-02-18,2,0.005830917874396135,-0.4531037607612143,MC,36.47999954223633,37.01499938964844,36.34999847412109,36.88999938964844,30.98836898803711,513100,78,72.0,,0.72,56.16,-1.625,-0.042054866088722886
271,2020-02-19,1,0.001,-0.8285004142502072,MC,37.11000061035156,37.95199966430664,36.93000030517578,37.86000061035156,31.80319023132324,778800,86,72.0,,0.72,61.92,0.9370002746582031,0.025314069704408526
