,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ED_unscaled,ED_monthly,isPartial,scale,ED,Stock_Price_Change,Stock_Price_Change_Percent
126,2019-06-20,4,0.009922742110990208,-0.3153389894136195,ED,88.94999694824219,89.37999725341797,88.19999694824219,88.87999725341797,79.97203063964844,2382900,96,55.0,,0.55,52.8,0.07999420166015625,0.0008957917013037164
127,2019-06-24,9,0.011010881392818282,0.10966114705559815,ED,89.26000213623047,90.4499969482422,89.05000305175781,89.6500015258789,80.66485595703125,1409100,94,55.0,,0.55,51.7,1.069999694824233,0.01197135519920045
128,2019-06-26,4,0.009922742110990208,-0.09882399446585621,ED,88.68000030517578,88.7699966430664,87.2300033569336,87.30999755859375,78.55937957763672,1525200,90,55.0,,0.55,49.50000000000001,-1.6800003051757955,-0.01857380167892253
129,2019-07-01,4,0.009922742110990208,0.0,ED,87.58000183105469,87.6500015258789,86.52999877929688,87.36000061035156,78.6043701171875,1327800,70,64.0,False,0.64,44.8,-1.1199951171875,-0.012616820542315277
130,2019-07-05,2,0.009487486398258978,-0.04386445882223933,ED,88.4000015258789,88.86000061035156,87.3499984741211,88.80999755859375,79.90904998779297,1227300,61,64.0,,0.64,39.04,1.2099990844726562,0.013804895190052013
131,2019-07-09,1,0.009269858541893362,-0.022938410368161577,ED,88.81999969482422,89.0199966430664,88.08999633789062,88.72000122070312,79.82807159423828,1336900,69,64.0,,0.64,44.16,0.15999603271484375,0.001800540531351258
132,2019-07-16,5,0.01014036996735582,0.09390773564972399,ED,88.37999725341797,88.62999725341797,87.25,87.81999969482422,79.01827239990234,1335100,70,64.0,,0.64,44.8,-0.3899993896484375,-0.004381031277861935
133,2019-07-17,10,0.011228509249183897,0.10730765103551909,ED,88.12000274658203,88.4000015258789,87.55000305175781,87.58999633789062,78.81130981445312,1375200,71,64.0,,0.64,45.44,-0.2299957275390625,-0.0025950099815691408
134,2019-07-18,2,0.009487486398258978,-0.1550537842814227,ED,87.55999755859375,88.5199966430664,87.05000305175781,88.3499984741211,79.4951400756836,1331000,67,64.0,,0.64,42.88,0.1199951171875,0.001357410804482484
135,2019-07-19,1,0.009269858541893362,-0.022938410368161577,ED,88.2699966430664,88.52999877929688,87.0999984741211,87.23999786376953,78.49639129638672,1427800,68,64.0,,0.64,43.52,0.01000213623046875,0.00011299295763422812
136,2019-07-24,1,0.009269858541893362,0.0,ED,86.81999969482422,87.0999984741211,86.01000213623047,86.52999877929688,77.85755920410156,1828500,67,64.0,,0.64,42.88,-1.4300003051757812,-0.016152720263113762
137,2019-07-26,1,0.009269858541893362,0.0,ED,86.0199966430664,86.63999938964844,85.69000244140625,86.33999633789062,77.68660736083984,1098900,61,64.0,,0.64,39.04,-0.45999908447265625,-0.005281275459600998
138,2019-07-30,2,0.009487486398258978,-0.04386445882223933,ED,86.37999725341797,86.81999969482422,84.95999908447266,85.4000015258789,76.8408203125,1846100,66,64.0,,0.64,42.24,0.18000030517578125,0.0020775658638483296
139,2019-08-02,52,0.02036887921653972,1.1469205184080744,ED,87.06999969482422,87.38999938964844,85.95999908447266,86.12999725341797,77.49765014648438,2339400,84,64.0,,0.64,53.76,0.5699996948242188,0.006565304040863751
140,2019-08-05,6,0.010357997823721436,0.11738466956215499,ED,86.27999877929688,86.62000274658203,84.79000091552734,85.4800033569336,76.91279602050781,2530600,85,64.0,,0.64,54.4,-0.7699966430664062,-0.008811038430532547
141,2019-08-06,1,0.009269858541893362,-0.10505305179115443,ED,85.43000030517578,86.91000366210938,84.44999694824219,86.62999725341797,77.9475326538086,1709800,76,64.0,,0.64,48.64,0.29000091552734375,0.0033479670553206997
142,2019-08-13,328,0.0804341675734494,7.676957389364949,ED,86.73999786376953,87.01000213623047,85.98999786376953,86.75,78.72157287597656,1318300,80,64.0,,0.64,51.2,0.09999847412109375,0.0011505979738519745
143,2019-08-14,10,0.011228509249183897,-0.8604012500169104,ED,86.80000305175781,87.44000244140625,85.72000122070312,85.97000122070312,78.01375579833984,1598000,77,64.0,,0.64,49.28,0.43000030517578125,0.004941964080204642
144,2019-08-16,1,0.009269858541893362,-0.1744355073166005,ED,86.94999694824219,87.45999908447266,86.75,87.19999694824219,79.12992095947266,1213100,87,64.0,,0.64,55.68,0.01999664306640625,0.00022868987314828004
145,2019-08-19,1,0.009269858541893362,-0.044848077138692766,ED,87.20999908447266,88.48999786376953,86.93000030517578,88.13999938964844,79.9829330444336,1085900,92,64.0,,0.64,58.88,1.029998779296875,0.011776798423037471
146,2019-08-27,2,0.009487486398258978,0.023476933912430997,ED,88.23999786376953,88.80000305175781,87.9800033569336,88.04000091552734,79.89219665527344,1445300,86,64.0,,0.64,55.04,0.31000518798828125,0.003503279415437932
147,2019-09-05,8,0.010793253536452666,0.1376304622089688,ED,90.26000213623048,91.01000213623048,89.7300033569336,90.87999725341795,82.46935272216797,2572400,78,74.0,,0.74,57.72,2.2099990844726705,0.024887376222099356
148,2019-09-13,2,0.009487486398258978,-0.12097993749369895,ED,89.36000061035156,90.22000122070312,89.1500015258789,89.80999755859375,81.49837493896484,1801400,80,74.0,,0.74,59.2,-0.790000915527358,-0.008680374650962275
149,2019-09-16,7,0.01057562568008705,0.11469205184080744,ED,89.88999938964844,90.20999908447266,89.4800033569336,89.93000030517578,81.60726928710938,1248800,80,74.0,,0.74,59.2,-0.01000213623046875,-0.0001108638449915933
150,2019-09-18,10,0.011228509249183897,0.06173474637308374,ED,91.2699966430664,91.63999938964844,90.69000244140624,91.4800033569336,83.01383209228516,1133000,100,74.0,,0.74,74.0,1.4300003051757812,0.01585190466343689
151,2019-09-20,2,0.009487486398258978,-0.1550537842814227,ED,92.18000030517578,92.52999877929688,91.4000015258789,92.4000015258789,83.84869384765625,3570900,82,74.0,,0.74,60.68,0.8899993896484375,0.009711909598167923
152,2019-09-30,5,0.01014036996735582,0.12020675561966576,ED,94.70999908447266,94.97000122070312,94.01000213623048,94.47000122070312,85.72711944580078,1396000,75,74.0,,0.74,55.5,2.44000244140625,0.026369852735286026
153,2019-10-03,1,0.009269858541893362,-0.08584612082841492,ED,92.79000091552734,93.0999984741211,92.41000366210938,93.0199966430664,84.41130828857422,1439800,95,63.0,,0.63,59.85,-1.8700027465820312,-0.019690457223816238
154,2019-10-08,5,0.01014036996735582,0.06881523110448429,ED,93.83999633789062,93.91000366210938,92.86000061035156,93.0,84.3931655883789,1445700,98,63.0,,0.63,61.74,0.8100051879882812,0.008700378101654138
155,2019-10-09,3,0.009705114254624593,-0.04292306041420735,ED,93.13999938964844,93.73999786376952,92.97000122070312,93.36000061035156,84.71985626220703,847500,100,63.0,,0.63,63.0,-0.17000579833985796,-0.0018103055234833798
156,2019-10-14,8,0.010793253536452666,0.0,ED,92.33999633789062,92.33999633789062,91.22000122070312,91.25,82.80511474609375,1017500,93,63.0,,0.63,58.59,-1.400001525878892,-0.01493494301027709
157,2019-10-18,3,0.009705114254624593,-0.10081661457808244,ED,91.16999816894533,91.62999725341795,90.7300033569336,91.48999786376952,83.02290344238281,1135200,90,63.0,,0.63,56.7,-0.7099990844726705,-0.007688965915426782
158,2019-10-22,3,0.009705114254624593,0.0,ED,92.68000030517578,93.33999633789062,92.4000015258789,93.27999877929688,84.64723205566406,1183200,99,63.0,,0.63,62.37,1.7099990844726705,0.018662000826469294
159,2019-10-23,6,0.010357997823721436,0.0672721157080387,ED,93.36000061035156,94.06999969482422,93.0500030517578,93.6999969482422,85.02838134765625,1465000,97,63.0,,0.63,61.11,0.7300033569335938,0.00782090620928444
160,2019-10-24,4,0.009922742110990208,-0.04202122071646164,ED,93.88999938964844,94.41999816894533,93.51000213623048,94.29000091552734,85.56376647949219,1028900,97,63.0,,0.63,61.11,0.34999847412110796,0.003720617362140466
161,2019-10-25,2,0.009487486398258978,-0.04386445882223933,ED,94.86000061035156,94.93000030517578,92.9000015258789,93.31999969482422,84.68353271484375,1299500,89,63.0,,0.63,56.07,0.5100021362304545,0.005401420738410767
162,2019-10-28,1,0.009269858541893362,-0.044848077138692766,ED,92.91999816894533,93.22000122070312,91.08000183105467,91.08999633789062,82.65991973876953,1778700,96,63.0,,0.63,60.48,-1.7099990844726562,-0.018013263235809984
163,2019-10-29,1,0.009269858541893362,0.0,ED,90.93000030517578,91.52999877929688,90.66000366210938,91.41999816894533,82.9593734741211,1307400,98,63.0,,0.63,61.74,-1.69000244140625,-0.018129182785624365
164,2019-11-04,4,0.009922742110990208,0.022424038569346383,ED,90.81999969482422,91.05999755859376,89.56999969482422,89.91999816894531,81.59820556640625,2359800,97,60.0,,0.6,58.2,-0.4700012207031108,-0.005134941843891072
165,2019-11-05,3,0.009705114254624593,-0.02193222941111972,ED,89.0999984741211,89.29000091552734,87.5199966430664,88.31999969482422,80.14627838134766,2829800,91,60.0,,0.6,54.6,-1.7699966430664205,-0.019437697018688027
166,2019-11-07,2,0.009487486398258978,-0.022424038569346383,ED,87.91999816894531,88.1500015258789,86.58999633789062,87.22000122070312,79.14806365966797,2322500,86,60.0,,0.6,51.6,-1.1399993896484375,-0.012767380198897449
167,2019-11-08,2,0.009487486398258978,0.0,ED,87.19999694824219,87.91999816894531,86.93000030517578,87.91999816894531,79.78329467773438,1400200,85,60.0,,0.6,51.0,-0.23000335693359375,-0.002609226919480734
168,2019-11-15,1,0.009269858541893362,-0.38795890509375675,ED,87.30000305175781,87.73999786376953,87.16000366210938,87.7300033569336,80.28990936279297,1127100,83,60.0,,0.6,49.8,-0.18000030517578125,-0.002047319255283564
169,2019-11-20,4,0.009922742110990208,0.07043080173729321,ED,87.19000244140625,87.5,86.55000305175781,87.30999755859375,79.905517578125,1377800,86,60.0,,0.6,51.6,-0.23999786376953125,-0.002735330175664741
170,2019-11-22,5,0.01014036996735582,0.021932229411119275,ED,86.66999816894531,86.94999694824219,85.69000244140625,86.19000244140625,78.88050079345703,1874700,86,60.0,,0.6,51.6,-0.5500030517578125,-0.006285749162946441
171,2019-11-25,1,0.009269858541893362,-0.08584612082841492,ED,86.0999984741211,86.4000015258789,85.66999816894531,86.04000091552734,78.74323272705078,1110700,78,60.0,,0.6,46.8,-0.5499954223632812,-0.006325421985818758
172,2019-11-26,1,0.009269858541893362,0.0,ED,86.08999633789062,86.5,85.86000061035156,86.44000244140625,79.10930633544922,2063300,74,60.0,,0.6,44.4,0.09999847412109375,0.0011573897263317257
173,2019-11-27,0,0.009052230685527747,-0.02347693391243111,ED,86.45999908447266,86.87999725341797,86.30000305175781,86.7300033569336,79.37471008300781,1007700,69,60.0,,0.6,41.4,0.37999725341796875,0.00439303183142159
174,2019-12-09,28,0.015145810663764962,0.46223342788108,ED,86.80000305175781,86.81999969482422,86.31999969482422,86.55999755859375,79.2191162109375,1458600,79,58.0,,0.58,45.82,-0.05999755859375,-0.0006905796557375998
175,2019-12-10,1,0.009269858541893362,-0.38795890509375675,ED,86.6500015258789,87.19000244140625,86.43000030517578,86.80000305175781,79.43877410888672,1517500,81,58.0,,0.58,46.98,0.37000274658203125,0.004261722504982801
176,2019-12-11,2,0.009487486398258978,0.023476933912430997,ED,87.0,87.6500015258789,86.81999969482422,87.58999633789062,80.1617660522461,1817600,87,58.0,,0.58,50.46,0.45999908447265625,0.005275823736577978
177,2019-12-12,2,0.009487486398258978,0.0,ED,87.41999816894531,87.86000061035156,87.0199966430664,87.5199966430664,80.09769439697266,1838100,87,58.0,,0.58,50.46,0.20999908447265625,0.002395882268303895
178,2019-12-16,1,0.009269858541893362,-0.022938410368161577,ED,88.05000305175781,88.36000061035156,87.48999786376953,88.2300033569336,80.74749755859375,2829900,77,58.0,,0.58,44.66,0.5,0.005690871802032316
179,2019-12-31,9,0.011010881392818282,0.02016332291561662,ED,90.19000244140624,90.48999786376952,89.81999969482422,90.47000122070312,82.79752349853516,1153600,67,58.0,,0.58,38.86,2.1299972534179545,0.024105899034686296
180,2020-01-03,6,0.010357997823721436,-0.05929439667951397,ED,88.55999755859375,89.2300033569336,88.45999908447266,88.62999725341797,81.11357116699219,1379600,56,64.0,,0.64,35.84,-1.2599945068359233,-0.013924130142348057
181,2020-01-06,2,0.009487486398258978,-0.022424038569346383,ED,88.66999816894531,89.05999755859375,88.0999984741211,88.33999633789062,80.8481674194336,1395300,58,64.0,,0.64,37.12,-0.17000579833984375,-0.0019052537481120124
182,2020-01-07,2,0.009487486398258978,0.0,ED,88.0,88.58000183105469,87.18000030517578,87.66999816894531,80.23500061035156,1897700,59,64.0,,0.64,37.76,-0.4799957275390625,-0.0053895771468359666
183,2020-01-09,3,0.009705114254624593,0.022938410368161577,ED,86.81999969482422,87.25,86.70999908447266,86.87999725341797,79.51197814941406,1523200,67,64.0,,0.64,42.88,-1.3300018310546875,-0.015014696359922697
184,2020-01-14,5,0.01014036996735582,0.09390773564972399,ED,87.83000183105469,88.05999755859375,87.12999725341797,87.77999877929688,80.33566284179688,2134500,100,64.0,,0.64,64.0,0.80999755859375,0.009283639640043084
185,2020-01-17,6,0.010357997823721436,0.02146153020710373,ED,89.16999816894531,90.41999816894533,88.93000030517578,90.23999786376952,82.58702850341797,2538400,63,64.0,,0.64,40.32,2.3600006103515767,0.026799916826948156
186,2020-01-22,8,0.010793253536452666,0.04202122071646186,ED,91.1999969482422,91.5999984741211,91.01000213623048,91.16000366210938,83.42902374267578,1581700,64,64.0,,0.64,40.96,1.180000305175767,0.013050213769867591
187,2020-01-24,2,0.009487486398258978,-0.12097993749369895,ED,92.55999755859376,93.72000122070312,92.5199966430664,93.61000061035156,85.67122650146484,1455900,61,64.0,,0.64,39.04,2.1200027465820312,0.023144135173549962
188,2020-01-28,7,0.01057562568008705,0.08969615427738531,ED,93.47000122070312,94.68000030517578,93.47000122070312,94.18000030517578,86.19288635253906,1496500,65,64.0,,0.64,41.6,0.9599990844726562,0.01024326794674213
189,2020-01-29,1,0.009269858541893362,-0.12346949274616725,ED,94.06999969482422,94.62000274658205,93.5500030517578,94.44000244140624,86.43084716796875,1640800,66,64.0,,0.64,42.24,-0.05999755859373579,-0.0006336877735567681
190,2020-01-30,7,0.01057562568008705,0.1408616034745862,ED,94.5,94.93000030517578,93.91000366210938,94.73999786376952,86.70540618896484,1429700,62,64.0,,0.64,39.68,0.3099975585937358,0.0032762370491996595
191,2020-02-03,563,0.1315767138193689,11.702909969534616,ED,94.16000366210938,94.31999969482422,93.33999633789062,93.8499984741211,85.89088439941406,1434400,93,59.0,,0.59,54.87,-0.6100006103515625,-0.006425793831144722
192,2020-02-04,1,0.009269858541893362,-0.9295478791587757,ED,93.7300033569336,94.05999755859376,92.5,92.54000091552734,84.69197845458984,1631900,99,59.0,,0.59,58.41,-0.26000213623045454,-0.0027565960249331667
193,2020-02-05,3,0.009705114254624593,0.04695386782486222,ED,92.4000015258789,93.48999786376952,92.18000030517578,93.4000015258789,85.47904205322266,1270800,97,59.0,,0.59,57.23,-0.5699996948242472,-0.006059958639369256
194,2020-02-06,0,0.009052230685527747,-0.06727211570803915,ED,93.56999969482422,93.95999908447266,93.2300033569336,93.47000122070312,85.5431137084961,1212700,99,59.0,,0.59,58.41,0.4700012207031392,0.0050272888163716
195,2020-02-07,3,0.009705114254624593,0.07212405337179972,ED,93.77999877929688,93.95999908447266,92.77999877929688,92.77999877929688,84.91162109375,1098300,100,59.0,,0.59,59.0,0.0,0.0
196,2020-02-10,4,0.009922742110990208,0.022424038569346383,ED,92.80999755859376,93.08999633789062,92.29000091552734,93.08000183105467,85.18619537353516,1029900,99,59.0,,0.59,58.41,-0.8700027465820312,-0.009259288580876546
197,2020-02-11,-1,0.008834602829162132,-0.10966114705559848,ED,93.29000091552734,93.62000274658205,93.01000213623048,93.18000030517578,85.27770233154297,1141700,99,59.0,,0.59,58.41,0.5300064086914205,0.0056934840427713684
198,2020-02-12,2,0.009487486398258978,0.0739007266904792,ED,92.79000091552734,93.1500015258789,92.4499969482422,92.87000274658205,84.9939956665039,1552200,99,59.0,,0.59,58.41,-0.4700012207031392,-0.005020307700432047
199,2020-02-13,3,0.009705114254624593,0.022938410368161577,ED,92.8000030517578,93.73999786376952,92.2300033569336,93.63999938964844,85.69869232177734,1244300,94,59.0,,0.59,55.46,0.5899963378906108,0.006333830684121855
200,2020-02-14,12,0.011663764961915124,0.20181634712411678,ED,93.91999816894533,94.4800033569336,93.75,94.3000030517578,86.30271911621094,1249200,97,59.0,,0.59,57.23,0.7400054931640767,0.007894234158608793
201,2020-02-19,23,0.014057671381936889,0.44848077138692677,ED,94.2699966430664,94.58000183105467,93.73999786376952,93.87999725341795,86.62104034423828,1029900,97,59.0,,0.59,57.23,0.09999847412107954,0.0010584088756147025
202,2020-02-20,2,0.009487486398258978,-0.32510256211781097,ED,93.87000274658205,94.6500015258789,93.62999725341795,94.58000183105467,87.26692199707031,1319000,95,59.0,,0.59,56.05,0.06999969482423296,0.0007401109480762447
203,2020-02-21,3,0.009705114254624593,0.022938410368161577,ED,91.20999908447266,91.68000030517578,89.2699966430664,90.18000030517578,83.20713806152344,3976900,91,59.0,,0.59,53.69,-2.970001220703125,-0.03137877625803398
204,2020-02-24,4,0.009922742110990208,-0.41239770603776016,ED,89.45999908447266,90.12999725341795,88.5999984741211,88.88999938964844,82.01688385009766,2393400,98,59.0,,0.59,57.82,-1.5500030517578267,-0.01690666499343718
205,2020-02-25,2,0.009487486398258978,-0.04386445882223933,ED,89.19999694824219,89.4000015258789,88.0199966430664,88.25,81.42635345458984,2328700,97,59.0,,0.59,57.23,-0.7299957275390483,-0.008099364804001086
206,2020-02-26,5,0.01014036996735582,0.06881523110448429,ED,88.43000030517578,89.1500015258789,87.66999816894531,87.69000244140625,80.90966796875,2455200,98,59.0,,0.59,57.82,-0.25,-0.002796420533926147
207,2020-02-27,1,0.009269858541893362,-0.08584612082841492,ED,87.3499984741211,87.88999938964844,83.16999816894531,83.19000244140625,76.75761413574219,2752600,100,59.0,,0.59,59.0,-1.2600021362304688,-0.014133506614295577
208,2020-02-28,1,0.009269858541893362,0.0,ED,81.26000213623047,81.27999877929688,77.80000305175781,78.81999969482422,72.72550964355469,5357400,96,59.0,,0.59,56.64,-6.6100006103515625,-0.07520765338781055
209,2020-03-02,37,0.017104461371055497,0.6173474637308367,ED,79.58999633789062,84.81999969482422,79.27999877929688,84.52999877929688,77.99401092529297,3615400,91,55.0,,0.55,50.05,3.5400009155273438,0.04355316152427191
210,2020-03-03,5,0.01014036996735582,-0.40715058209809796,ED,84.38999938964844,86.43000030517578,83.56999969482422,83.83999633789062,77.35735321044922,3129700,86,55.0,,0.55,47.3,1.6100006103515625,0.018981379581987978
211,2020-03-04,6,0.010357997823721436,0.02146153020710373,ED,84.80999755859375,88.33999633789062,84.80999755859375,88.01000213623047,81.20492553710938,2415100,86,55.0,,0.55,47.3,1.9099960327148438,0.022098762304417763
212,2020-03-05,12,0.011663764961915124,0.12606366214938536,ED,86.6500015258789,88.08000183105469,86.06999969482422,87.58000183105469,80.80817413330078,2282900,91,55.0,,0.55,50.05,-0.2599945068359375,-0.002943112040003748
213,2020-03-06,5,0.01014036996735582,-0.13060919861927422,ED,85.29000091552734,88.5,85.16000366210938,87.9000015258789,81.10343933105469,4705400,82,55.0,,0.55,45.1,0.4199981689453125,0.004768371482903655
214,2020-03-09,19,0.013187159956474428,-0.10355795547007918,ED,85.55000305175781,89.93000030517578,83.5199966430664,88.66000366210938,81.8046646118164,5398100,100,55.0,,0.55,55.00000000000001,1.4300003051757812,0.01615819553870934
215,2020-03-10,162,0.044307943416757346,2.3599306873504418,ED,89.41000366210938,91.52999877929688,87.4000015258789,89.4000015258789,82.48744201660156,4040400,92,55.0,,0.55,50.6,1.5999984741210938,0.017791598673318365
216,2020-03-11,82,0.026897714907508162,-0.39293695817677254,ED,87.56999969482422,88.0,84.69000244140625,86.5,79.81168365478516,4162800,84,55.0,,0.55,46.2,-3.529998779296875,-0.03856657736671276
217,2020-03-12,1,0.009269858541893362,-0.6553663174076622,ED,80.62999725341797,86.01000213623047,78.43000030517578,83.79000091552734,77.31122589111328,6073000,79,55.0,,0.55,43.45,-1.9899978637695312,-0.022613612088290158
218,2020-03-13,1,0.009269858541893362,0.0,ED,86.33999633789062,89.16000366210938,84.0199966430664,88.06999969482422,81.26029968261719,5699300,81,55.0,,0.55,44.55,3.1500015258789062,0.03662366524406835
219,2020-03-16,2,0.009487486398258978,-0.5948231795157768,ED,82.6500015258789,86.63999938964844,78.81999969482422,79.55000305175781,73.3990707397461,5037300,77,55.0,,0.55,42.35,-2.5200042724609375,-0.028263842182095766
220,2020-03-17,55,0.021021762785636562,1.2157357495125587,ED,81.41999816894531,94.62999725341795,81.41999816894531,93.87999725341795,86.62104034423828,5432000,76,55.0,,0.55,41.8,7.989997863769517,0.09222065928043088
221,2020-03-18,1,0.009269858541893362,-0.559035146746726,ED,88.91000366210938,93.87999725341795,86.43000030517578,92.1999969482422,85.0709457397461,4117600,79,55.0,,0.55,43.45,-0.75,-0.007925605217883547
222,2020-03-19,11,0.011446137105549509,0.2347693391243102,ED,92.55999755859376,92.55999755859376,79.55999755859375,80.08999633789062,73.89730072021484,5082100,76,55.0,,0.55,41.8,-1.3199996948241903,-0.014060499930150239
223,2020-03-20,67,0.02363329706202394,1.064739994296036,ED,81.23999786376953,81.5,71.06999969482422,72.58999633789062,66.97721862792969,4902400,77,55.0,,0.55,42.35,-11.059997558593764,-0.11949003727655017
224,2020-03-23,4,0.009922742110990208,-0.6021205113661154,ED,72.5,72.69000244140625,62.02999877929688,65.3499984741211,60.29702377319336,5017900,81,55.0,,0.55,44.55,-8.80999755859375,-0.10809812955329756
225,2020-03-24,8,0.010793253536452666,0.08772891764447843,ED,67.5,71.20999908447266,64.58000183105469,70.51000213623047,65.05805206298828,3372200,84,55.0,,0.55,46.2,-1.4800033569335938,-0.020360480220462107
226,2020-03-25,2,0.009487486398258978,-0.12097993749369895,ED,69.3499984741211,74.45999908447266,67.80000305175781,70.93000030517578,65.4455795288086,3122100,83,55.0,,0.55,45.650000000000006,3.25,0.04563965793827207
227,2020-03-26,195,0.05148966267682263,4.427113201055167,ED,70.62000274658203,76.7300033569336,70.19999694824219,75.91999816894531,70.04974365234375,2771000,82,55.0,,0.55,45.1,2.2700042724609375,0.030486224823689456
228,2020-03-27,72,0.024721436343852012,-0.5198757370189564,ED,74.26000213623047,79.72000122070312,74.01000213623047,77.9000015258789,71.87664031982422,2291500,81,55.0,,0.55,44.55,2.9899978637695312,0.038967779655379786
229,2020-03-30,12,0.011663764961915124,0.20181634712411678,ED,79.72000122070312,81.08999633789062,78.04000091552734,80.7300033569336,74.48782348632812,2557200,88,55.0,,0.55,48.400000000000006,1.3699951171875,0.01718508650538908
230,2020-03-31,6,0.010357997823721436,-0.11195074167366359,ED,79.75,80.0,77.33999633789062,78.0,71.96892547607422,3389300,83,55.0,,0.55,45.650000000000006,-1.089996337890625,-0.01344181017531143
231,2020-04-01,22,0.013840043525571274,0.33616976573169466,ED,75.70999908447266,78.44000244140625,75.25,77.61000061035156,71.60906982421875,6352500,72,70.0,False,0.7,50.4,-1.55999755859375,-0.01949996948242183
232,2020-04-02,11,0.011446137105549509,-0.17296957307964478,ED,76.0,79.62999725341797,76.0,78.93000030517578,72.82701110839844,3021800,89,70.0,,0.7,62.3,1.1899948120117188,0.015170764596809327
233,2020-04-03,24,0.014275299238302504,0.24717178439015153,ED,78.22000122070312,78.93000030517578,76.98999786376953,77.9000015258789,71.87664031982422,3904500,77,70.0,,0.7,53.9,-0.6999969482421875,-0.008790618766624902
234,2020-04-06,92,0.02907399347116431,1.3605442176870746,ED,80.70999908447266,83.0,79.56999969482422,81.05000305175781,74.78308868408203,2608100,80,70.0,,0.7,56.0,4.069999694824219,0.05156467349661642
235,2020-04-07,37,0.017104461371055497,-0.4116920543433511,ED,82.94000244140625,83.22000122070312,79.6500015258789,79.91999816894531,73.7404556274414,2173300,75,70.0,,0.7,52.5,0.220001220703125,0.002650617116905174
236,2020-04-09,35,0.016669205658324266,-0.0254469113811312,ED,83.88999938964844,89.37000274658203,83.86000061035156,87.94000244140625,81.14033508300781,2111900,87,70.0,,0.7,60.9,6.150001525878906,0.07390052193785523
237,2020-04-13,22,0.013840043525571274,-0.13587879611386633,ED,86.18000030517578,87.1500015258789,84.06999969482422,84.83999633789062,78.28002166748047,1095900,90,70.0,,0.7,62.99999999999999,-2.220001220703125,-0.02484056341587204
238,2020-04-14,21,0.013622415669205658,-0.01572450664360414,ED,87.01000213623047,89.48999786376953,86.08000183105469,89.30000305175781,82.39517974853516,1814000,87,70.0,,0.7,60.9,2.339996337890625,0.026850215684686818
239,2020-04-15,23,0.014057671381936889,0.031951433820592845,ED,87.98999786376953,88.08000183105469,86.0999984741211,86.97000122070312,80.24533081054688,1425700,88,70.0,,0.7,61.6,-1.4099960327148438,-0.015755906429468003
240,2020-04-16,42,0.01819260065288357,0.2941404133446861,ED,87.68000030517578,89.30999755859375,87.36000061035156,88.41000366210938,81.57400512695312,1594500,88,70.0,,0.7,61.6,1.2299957275390625,0.013964528859778058
241,2020-04-17,2,0.009487486398258978,-0.4784975177941264,ED,89.52999877929688,90.0,87.6500015258789,89.55999755859375,82.63507080078125,1211900,86,70.0,,0.7,60.2,0.69000244140625,0.00772592610310574
242,2020-04-20,27,0.014928182807399347,0.30421142694172465,ED,88.95999908447266,89.43000030517578,85.33000183105469,85.47000122070312,78.861328125,1551000,89,70.0,,0.7,62.3,-0.5699996948242188,-0.006333329942491361
243,2020-04-21,39,0.017539717083786724,0.17493986442160514,ED,84.47000122070312,85.0,82.70999908447266,83.48999786376953,77.0344009399414,2118100,88,70.0,,0.7,61.6,-4.430000305175781,-0.04953595314836867
244,2020-04-22,6,0.010357997823721436,-0.40945468081146474,ED,84.7300033569336,85.05000305175781,83.54000091552734,84.12000274658203,77.6156997680664,1497200,90,70.0,,0.7,62.99999999999999,0.0500030517578125,0.0005882711971507693
245,2020-04-23,2,0.009487486398258978,-0.0840424414329235,ED,84.12000274658203,84.79000091552734,81.55999755859375,81.77999877929688,75.45662689208984,1868100,91,70.0,,0.7,63.7,-0.26000213623046875,-0.0030570502869029514
246,2020-04-24,9,0.011010881392818282,0.16056887257713037,ED,82.19000244140625,82.8499984741211,80.91000366210938,82.63999938964844,76.25012969970703,1748600,87,70.0,,0.7,60.9,-1.94000244140625,-0.02288008515696316
247,2020-04-27,33,0.016233949945593035,0.41829071204487134,ED,82.86000061035156,83.44999694824219,82.5199966430664,82.66999816894531,76.27781677246094,1518300,100,70.0,,0.7,70.0,0.5999984741210938,0.00724198533701248
248,2020-04-28,8,0.010793253536452666,-0.3351431061063074,ED,83.87999725341797,85.02999877929688,82.70999908447266,83.0999984741211,76.67456817626953,1687100,92,70.0,,0.7,64.39999999999999,1.5800018310546875,0.018933515743980722
249,2020-04-29,7,0.01057562568008705,-0.02016332291561651,ED,85.94999694824219,85.94999694824219,81.0999984741211,81.27999877929688,74.99530029296875,2020400,84,70.0,,0.7,58.8,0.9199981689453125,0.01081968931145405
250,2020-04-30,1,0.009269858541893362,-0.12346949274616725,ED,80.69000244140625,80.81999969482422,78.22000122070312,78.80000305175781,72.7070541381836,3129500,93,70.0,,0.7,65.1,-5.129997253417969,-0.05968583403798344
251,2020-05-01,10,0.011228509249183897,0.21129240521187942,ED,78.3499984741211,78.44000244140625,76.63999938964844,77.25,71.27690124511719,1786000,91,67.0,False,0.67,60.970000000000006,-2.3799972534179688,-0.02944812252418738
252,2020-05-04,1,0.009269858541893362,0.0,ED,76.81999969482422,77.37000274658203,75.7699966430664,77.05999755859375,71.10159301757812,1756000,100,67.0,,0.67,67.0,-1.0699996948242188,-0.013640995174923565
