,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,RS_unscaled,RS_monthly,isPartial,scale,RS,Stock_Price_Change,Stock_Price_Change_Percent
127,2018-11-20,13,0.06516464891041163,0.28690288337397796,RS,78.9800033569336,79.61000061035156,77.7699966430664,78.9000015258789,73.96844482421875,549400,91,85.0,,0.85,77.35,-2.2099990844726562,-0.02701049978875103
128,2018-11-21,3,0.05305811138014528,-0.18578382194478504,RS,79.55999755859375,80.87999725341797,79.1500015258789,79.8499984741211,74.85905456542969,348100,82,85.0,,0.85,69.7,1.2699966430664062,0.01595272746300247
129,2018-11-26,5,0.05547941888619855,-0.4722087853868657,RS,79.5199966430664,80.81999969482422,79.05999755859375,79.4800033569336,74.5121841430664,387600,68,85.0,,0.85,57.8,-0.05999755859375,-0.0007418096022649978
130,2018-12-20,8,0.059111380145278454,0.14010180731331423,RS,72.18000030517578,73.2300033569336,70.9000015258789,71.37000274658203,66.90908813476562,655300,84,85.0,,0.85,71.39999999999999,-7.589996337890625,-0.09391235296399902
131,2019-01-07,5,0.05547941888619855,-0.6626124600591934,RS,73.2300033569336,73.77999877929688,71.80999755859375,72.4000015258789,67.87471771240234,584500,84,88.0,,0.88,73.92,0.5499954223632812,0.007510520239669027
132,2019-01-14,15,0.06758595641646489,0.2182167328590756,RS,75.73999786376953,76.30999755859375,74.8499984741211,75.80999755859375,71.07156372070312,316000,81,88.0,,0.88,71.28,2.529998779296875,0.03429111983133848
133,2019-01-30,7,0.057900726392251814,0.0,RS,80.87999725341797,81.9800033569336,79.86000061035156,81.12999725341797,76.05903625488281,354800,95,88.0,,0.88,83.6,5.670005798339844,0.07430226680306462
134,2019-01-31,2,0.05184745762711865,-0.10454564462844462,RS,80.43000030517578,82.7699966430664,79.4000015258789,81.87999725341797,76.7621841430664,596500,89,88.0,,0.88,78.32000000000001,0.7899932861328125,0.009636414415516104
135,2019-02-01,2,0.05184745762711865,0.0,RS,82.37999725341797,83.08000183105469,82.01000213623047,82.5,77.34341430664062,550200,80,89.0,False,0.89,71.2,0.31000518798828125,0.0037453811835359563
136,2019-02-11,3,0.05305811138014528,0.047817147228996326,RS,82.0999984741211,82.41000366210938,81.5199966430664,82.19000244140625,77.05280303955078,272100,84,89.0,,0.89,74.76,-0.6699981689453125,-0.008064493911636772
137,2019-02-20,-1,0.04821549636803874,-0.02449419487581439,RS,85.0,86.70999908447266,84.93000030517578,86.51000213623047,81.10279083251953,553200,83,89.0,,0.89,73.87,4.299995422363281,0.05217807585586054
138,2019-02-26,2,0.05184745762711865,0.0753276753879375,RS,90.5500030517578,91.37000274658205,89.94999694824219,90.11000061035156,84.47774505615234,542800,91,89.0,,0.89,80.99,4.660003662109389,0.05374240239086636
139,2019-02-27,14,0.06637530266343826,0.2802036146266287,RS,90.1500015258789,90.5,89.62000274658203,90.23999786376952,84.5996322631836,470200,83,89.0,,0.89,73.87,-0.8700027465820455,-0.009521754628759593
140,2019-03-08,2,0.05184745762711865,-0.21887425673950311,RS,86.70999908447266,86.70999908447266,85.73999786376953,86.25,80.85902404785156,476800,88,90.0,,0.9,79.2,-3.7900009155273438,-0.041878463154998324
141,2019-03-13,3,0.05305811138014528,0.023350301218885594,RS,88.91000366210938,88.98999786376953,88.3499984741211,88.58999633789062,83.0527572631836,451300,89,90.0,,0.9,80.10000000000001,2.279998779296875,0.026294531234808405
142,2019-03-14,1,0.05063680387409201,-0.04563501118057778,RS,87.69999694824219,87.9000015258789,86.93000030517578,87.16000366210938,82.22261810302734,396900,85,90.0,,0.9,76.5,-1.089996337890625,-0.012248526396856918
143,2019-03-15,2,0.05184745762711865,0.023908573614498163,RS,87.16000366210938,88.41999816894531,86.80999755859375,87.5,82.54335021972656,1136400,83,90.0,,0.9,74.7,0.5199966430664062,0.005915775131281498
144,2019-03-18,4,0.054268765133171915,0.04670060243777141,RS,87.9800033569336,89.20999908447266,87.81999969482422,88.4800033569336,83.46784973144531,452000,84,90.0,,0.9,75.60000000000001,0.7900009155273438,0.008934640713494257
145,2019-03-20,1,0.05063680387409201,-0.06692544505420972,RS,88.93000030517578,89.41999816894531,87.4000015258789,88.69000244140625,83.66593933105469,368900,100,90.0,,0.9,90.0,0.20999908447265625,0.0023539859503172167
146,2019-03-25,13,0.06516464891041163,0.28690288337397796,RS,87.37000274658203,88.33999633789062,86.93000030517578,88.05000305175781,83.06220245361328,425800,97,90.0,,0.9,87.3,-1.0800018310546875,-0.012077855660589387
147,2019-04-03,1,0.05063680387409201,-0.22294058633374214,RS,93.02999877929688,93.6999969482422,92.62999725341795,93.08000183105467,87.8072738647461,455900,82,87.0,,0.87,71.34,5.360000610351577,0.06067467548730887
148,2019-04-10,1,0.05063680387409201,0.0,RS,91.6999969482422,91.73999786376952,90.76000213623048,91.36000061035156,86.18470001220703,595200,82,87.0,,0.87,71.34,-1.9599990844726847,-0.020917813749293357
149,2019-04-16,2,0.05184745762711865,0.023908573614498163,RS,91.77999877929688,91.9800033569336,91.4000015258789,91.69000244140624,86.49600219726562,314200,87,87.0,,0.87,75.69,0.2400054931640767,0.00261614888546724
150,2019-04-22,1,0.05063680387409201,0.0,RS,89.63999938964844,89.69999694824219,88.19000244140625,88.9800033569336,83.93950653076172,339000,82,87.0,,0.87,71.34,-2.2800064086914062,-0.024788066160899236
151,2019-04-23,1,0.05063680387409201,0.0,RS,88.87000274658203,90.1500015258789,88.58000183105469,89.33999633789062,84.27912902832031,441300,74,87.0,,0.87,64.38,0.45000457763671875,0.005016773611445924
152,2019-04-25,3,0.05305811138014528,0.047817147228996326,RS,91.91999816894533,92.87999725341795,89.3499984741211,91.33999633789062,86.16581726074219,664000,84,87.0,,0.87,73.08,2.7299957275390483,0.030282813991471258
153,2019-04-26,1,0.05063680387409201,-0.04563501118057778,RS,91.0,92.72000122070312,90.9000015258789,91.76000213623048,86.56201934814453,558600,85,87.0,,0.87,73.95,-0.15999603271482954,-0.0017226102222881456
154,2019-04-30,9,0.06032203389830509,0.1912685889159853,RS,91.68000030517578,92.3000030517578,91.1999969482422,91.95999908447266,86.7507095336914,387500,91,87.0,,0.87,79.17,-0.4199981689453267,-0.004529747232698944
155,2019-05-06,1,0.05063680387409201,-0.06692544505420972,RS,90.2300033569336,92.43000030517578,90.13999938964844,91.66000366210938,86.46772003173828,491200,93,90.0,,0.9,83.7,0.12999725341798296,0.0014084209005398307
156,2019-05-08,3,0.05305811138014528,0.047817147228996326,RS,88.79000091552734,90.52999877929688,88.62000274658203,89.91999816894531,84.82626342773438,378300,82,90.0,,0.9,73.8,-1.9000015258789062,-0.020556112946074623
157,2019-05-09,7,0.057900726392251814,0.09127002236115533,RS,89.0,90.66000366210938,88.58999633789062,90.2699966430664,85.15644073486328,379000,82,90.0,,0.9,73.8,0.1300048828125,0.001436042025466433
158,2019-05-15,-2,0.04700484261501211,-0.20480891328390616,RS,87.94999694824219,89.43000030517578,87.20999908447266,89.33999633789062,84.27912902832031,319000,72,90.0,,0.9,64.8,-1.2300033569335938,-0.013567210536609142
159,2019-05-22,1,0.05063680387409201,0.07726781023025797,RS,88.69000244140625,88.69999694824219,86.86000061035156,87.0,82.0716781616211,357600,76,90.0,,0.9,68.4,-0.7300033569335938,-0.008162846409957458
160,2019-05-30,3,0.05305811138014528,0.047817147228996326,RS,85.44999694824219,85.91000366210938,84.63999938964844,84.94999694824219,80.64764404296875,444700,73,90.0,,0.9,65.7,-2.7899932861328125,-0.03145426586385136
161,2019-06-04,6,0.05669007263922518,0.0684525167708665,RS,85.63999938964844,86.7300033569336,85.33000183105469,86.44000244140625,82.06217956542969,334500,83,90.0,,0.9,74.7,0.8199996948242188,0.009544868581886412
162,2019-06-10,2,0.05184745762711865,-0.0854226284542775,RS,87.01000213623047,87.86000061035156,86.62999725341797,86.87000274658203,82.47042083740234,210600,94,90.0,,0.9,84.60000000000001,1.1299972534179688,0.013028908217235013
163,2019-06-13,8,0.059111380145278454,0.14010180731331423,RS,89.51000213623047,89.94000244140625,88.69999694824219,89.55000305175781,85.01469421386719,300400,85,90.0,,0.9,76.5,2.0800018310546875,0.023674047537049825
164,2019-06-26,6,0.05669007263922518,-0.0409617826567813,RS,90.43000030517578,92.29000091552734,89.91999816894531,92.0500030517578,87.3880615234375,280200,91,90.0,,0.9,81.9,2.3499984741210938,0.026128512456424113
165,2019-06-28,2,0.05184745762711865,-0.0854226284542775,RS,93.1999969482422,94.6500015258789,92.66999816894533,94.62000274658205,89.82791900634766,824700,87,90.0,,0.9,78.3,2.3600006103515625,0.02557157424358092
166,2019-07-01,2,0.05184745762711865,-0.06546501985772257,RS,95.0,95.66000366210938,94.83999633789062,95.5199966430664,90.68231964111328,403900,85,88.0,False,0.88,74.8,1.0100021362304688,0.01067091516056995
167,2019-07-10,1,0.05063680387409201,-0.023350301218885816,RS,93.06999969482422,93.36000061035156,91.36000061035156,91.4800033569336,86.84693908691406,274400,87,88.0,,0.88,76.56,-2.3000030517578125,-0.024043518332718117
168,2019-07-12,2,0.05184745762711865,0.023908573614498163,RS,91.22000122070312,91.97000122070312,90.91999816894533,91.83999633789062,87.18869018554688,1193500,93,88.0,,0.88,81.84,-1.3899993896484375,-0.014888596621263517
169,2019-07-16,2,0.05184745762711865,0.0,RS,92.37000274658205,94.2699966430664,92.20999908447266,93.2699966430664,88.54627227783203,434100,81,88.0,,0.88,71.28,2.2999954223632812,0.025008104728017955
170,2019-07-22,4,0.054268765133171915,0.04670060243777141,RS,93.44000244140624,94.05999755859376,92.58000183105467,93.31999969482422,88.59375,327600,79,88.0,,0.88,69.52,-0.20999908447264204,-0.0022276343688412137
171,2019-07-26,7,0.057900726392251814,0.06692544505420961,RS,101.30999755859376,105.25,100.66999816894533,103.0,97.78350830078124,802400,86,88.0,,0.88,75.68,11.190002441406236,0.11896664609666319
172,2019-08-06,1,0.05063680387409201,-0.023350301218885816,RS,96.76000213623048,98.0999984741211,95.75,98.08000183105467,93.1126708984375,496700,90,88.0,,0.88,79.2,-7.150001525878906,-0.06793350618412264
173,2019-08-07,3,0.05305811138014528,0.047817147228996326,RS,96.62999725341795,98.05999755859376,95.6999969482422,97.93000030517578,92.97027587890624,447200,94,88.0,,0.88,82.72,-0.04000091552732954,-0.0004077565356729318
174,2019-08-08,2,0.05184745762711865,-0.022817505590288834,RS,98.95999908447266,100.54000091552734,98.68000030517578,100.1999969482422,95.12529754638672,625700,82,88.0,,0.88,72.16,2.4800033569335795,0.025290673247791107
175,2019-08-12,20,0.07363922518159806,0.4203054219399429,RS,98.45999908447266,98.5199966430664,96.91000366210938,97.5,92.5620574951172,516300,96,88.0,,0.88,84.48,-2.0200042724609375,-0.02009154818049108
176,2019-08-13,4,0.054268765133171915,-0.2630454082135928,RS,97.5500030517578,100.63999938964844,97.05999755859376,99.26000213623048,94.23291015625,481100,100,88.0,,0.88,88.0,2.1200027465820312,0.02151850201804928
177,2019-08-14,9,0.06032203389830509,0.11154240842368268,RS,96.81999969482422,97.54000091552734,95.83999633789062,96.2300033569336,91.35636901855467,591800,89,88.0,,0.88,78.32000000000001,-3.0999984741210938,-0.030802846710270892
178,2019-08-15,21,0.07484987893462469,0.2408381166459277,RS,96.18000030517578,96.5,95.04000091552734,95.80999755859376,91.4804916381836,441900,75,88.0,,0.88,66.0,-1.0400009155273438,-0.01066230167895954
179,2019-08-20,8,0.059111380145278454,0.06546501985772268,RS,98.33000183105467,99.29000091552734,97.80999755859376,98.19000244140624,93.75294494628906,547800,85,88.0,,0.88,74.8,2.7900009155273438,0.02891192658577557
180,2019-08-21,1,0.05063680387409201,-0.14336623929873438,RS,99.13999938964844,99.13999938964844,97.63999938964844,98.1500015258789,93.71475219726562,529300,91,88.0,,0.88,80.08,-0.15000152587890625,-0.0015107415096765608
181,2019-08-22,10,0.06153268765133172,0.21517716253048347,RS,98.68000030517578,98.87999725341795,97.48999786376952,97.76000213623048,93.34237670898438,430200,82,88.0,,0.88,72.16,-0.26000213623048296,-0.0026225755278512786
182,2019-08-27,3,0.05305811138014528,0.023350301218885594,RS,96.0999984741211,96.0999984741211,94.4800033569336,94.51000213623048,90.2392349243164,777100,88,88.0,,0.88,77.44,-2.779998779296861,-0.02811487516703759
183,2019-08-28,2,0.05184745762711865,-0.022817505590288834,RS,94.18000030517578,95.83000183105467,93.43000030517578,95.43000030517578,91.11766815185548,278600,80,88.0,,0.88,70.4,-0.26999664306642046,-0.0028095384740212115
184,2019-08-29,7,0.057900726392251814,0.11675150609442841,RS,96.5,98.13999938964844,96.5,97.58999633789062,93.18006134033205,533500,84,88.0,,0.88,73.92,2.309997558593764,0.02410516033033394
185,2019-09-27,1,0.05063680387409201,-0.1254547735541337,RS,99.3000030517578,99.81999969482422,98.47000122070312,98.88999938964844,94.42130279541016,478800,82,83.0,,0.83,68.06,1.6800003051757812,0.017118405498512512
186,2019-10-15,2,0.05184745762711865,0.023908573614498163,RS,99.62999725341795,101.97000122070312,98.8000030517578,100.81999969482422,96.26409912109376,374800,91,80.0,,0.8,72.8,2.1500015258789062,0.02153878513776819
187,2019-10-22,5,0.05547941888619855,0.09563429445799265,RS,99.27999877929688,100.19000244140624,98.73999786376952,99.6500015258789,95.14696502685548,416600,100,80.0,,0.8,80.0,-1.7799987792968892,-0.017456102363324177
188,2019-11-04,69,0.13296125907990314,1.2493343710318272,RS,118.5,119.0500030517578,117.73999786376952,118.5999984741211,113.24065399169922,380700,85,82.0,,0.82,69.7,18.860000610351562,0.1882423410597418
189,2019-11-06,1,0.05063680387409201,-0.6191612186549633,RS,117.94000244140624,118.54000091552734,116.9800033569336,117.1999969482422,111.9039077758789,702600,93,82.0,,0.82,76.25999999999999,-0.5100021362304545,-0.004283932155875081
190,2019-11-08,2,0.05184745762711865,0.023908573614498163,RS,117.02999877929688,118.58000183105467,116.94000244140624,117.33999633789062,112.0375747680664,373200,85,82.0,,0.82,69.7,0.04000091552732954,0.00033744655996614803
191,2019-11-11,2,0.05184745762711865,0.0,RS,116.80999755859376,116.87999725341795,116.08000183105467,116.5199966430664,111.25463104248048,304200,79,82.0,,0.82,64.78,-1.7000045776367188,-0.014336351420020876
192,2019-11-13,4,0.054268765133171915,0.04670060243777141,RS,115.38999938964844,116.30999755859376,114.58999633789062,114.80999755859376,109.62190246582033,471800,85,82.0,,0.82,69.7,-0.5699996948241903,-0.004876794218161451
193,2019-11-22,3,0.05305811138014528,-0.022308481684736536,RS,117.16000366210938,117.2300033569336,116.2300033569336,116.38999938964844,111.66545104980467,402000,89,82.0,,0.82,72.97999999999999,0.9200057983398295,0.007909945986168232
194,2019-11-27,5,0.05547941888619855,0.04563501118057767,RS,119.3000030517578,119.3499984741211,117.9000015258789,118.97000122070312,114.14071655273438,441000,95,82.0,,0.82,77.89999999999999,2.1199951171875,0.018084065994033116
195,2019-12-05,3,0.05305811138014528,0.047817147228996326,RS,116.94000244140624,118.66999816894533,116.6999969482422,118.6500015258789,113.83370971679688,671300,83,83.0,,0.83,68.89,-0.680000305175767,-0.005697530907997517
196,2019-12-19,1,0.05063680387409201,-0.023350301218885816,RS,120.62000274658205,121.04000091552734,120.0999984741211,120.16000366210938,115.28241729736328,376900,85,83.0,,0.83,70.55,2.370002746582017,0.019971372572265
197,2019-12-20,2,0.05184745762711865,0.023908573614498163,RS,120.5500030517578,122.16999816894533,119.97000122070312,121.33000183105467,116.40492248535156,1640600,84,83.0,,0.83,69.72,1.129997253417983,0.009335734012482444
198,2019-12-23,14,0.06637530266343826,0.2802036146266287,RS,121.25,121.26000213623048,120.41000366210938,120.83000183105467,115.92522430419922,355200,91,83.0,,0.83,75.53,-0.9099960327148438,-0.007448604783119039
199,2019-12-30,7,0.057900726392251814,0.14345144168698898,RS,120.58999633789062,120.83000183105467,119.73999786376952,120.08999633789062,115.21525573730467,315500,87,83.0,,0.83,72.21,-0.43000030517580967,-0.003546101745015018
200,2020-01-03,2,0.05184745762711865,-0.10454564462844462,RS,117.56999969482422,119.47000122070312,117.56999969482422,118.80999755859376,113.98721313476562,292300,94,85.0,,0.85,79.89999999999999,-1.3600006103515483,-0.011255487790632568
201,2020-01-06,3,0.05305811138014528,0.023350301218885594,RS,118.41999816894533,119.04000091552734,117.81999969482422,118.5199966430664,113.708984375,399100,80,85.0,,0.85,68.0,-0.43000030517578125,-0.0035992324498383965
202,2020-01-07,3,0.05305811138014528,0.0,RS,117.7300033569336,119.8499984741211,117.7300033569336,118.8499984741211,114.02559661865234,412200,91,85.0,,0.85,77.35,0.80999755859375,0.006804414922413571
203,2020-01-08,1,0.05063680387409201,-0.04563501118057778,RS,118.37999725341795,120.13999938964844,118.27999877929688,118.7300033569336,113.91046905517578,279200,95,85.0,,0.85,80.75,0.29000091552734375,0.0024196989505174127
204,2020-01-10,13,0.06516464891041163,0.28690288337397796,RS,119.62000274658205,119.70999908447266,117.88999938964844,118.0199966430664,113.22927856445312,327000,93,85.0,,0.85,79.05,-0.43000030517578125,-0.00357916020776039
205,2020-01-17,1,0.05063680387409201,-0.22294058633374214,RS,121.56999969482422,122.05999755859376,120.91999816894533,121.5,116.56802368164062,382400,90,85.0,,0.85,76.5,2.349998474121108,0.019630761775069727
206,2020-01-27,1,0.05063680387409201,0.0,RS,114.72000122070312,116.19000244140624,114.31999969482422,114.9800033569336,110.31270599365234,334300,80,85.0,,0.85,68.0,-5.869995117187528,-0.048091063694882474
207,2020-01-28,2,0.05184745762711865,0.023908573614498163,RS,115.93000030517578,116.80999755859376,114.76000213623048,115.7300033569336,111.03224182128906,283200,87,85.0,,0.85,73.95,0.6199951171875284,0.005336045306481463
208,2020-01-30,-5,0.0433728813559322,-0.16345210853220016,RS,114.16000366210938,117.68000030517578,113.95999908447266,117.6500015258789,112.8743133544922,292700,84,85.0,,0.85,71.39999999999999,0.870002746582017,0.007448016135310764
209,2020-02-03,1,0.05063680387409201,0.16747613465081224,RS,115.33000183105467,116.79000091552734,114.83999633789062,116.13999938964844,111.42559814453124,325900,87,86.0,,0.86,74.82,-0.8899993896484375,-0.0075628771867813915
210,2020-02-04,3,0.05305811138014528,0.047817147228996326,RS,118.12999725341795,118.12999725341795,116.4499969482422,116.70999908447266,111.97246551513672,280900,78,86.0,,0.86,67.08,1.3399963378906108,0.011473553620911625
211,2020-02-06,2,0.05184745762711865,-0.022817505590288834,RS,119.8499984741211,120.02999877929688,118.08999633789062,118.58999633789062,113.77613830566406,534100,79,86.0,,0.86,67.94,1.9000015258789205,0.01608398857237714
212,2020-02-07,3,0.05305811138014528,0.023350301218885594,RS,117.8499984741211,118.1999969482422,115.73999786376952,116.05999755859376,111.34883880615234,330100,85,86.0,,0.86,73.1,-1.8300018310546733,-0.015246203862915642
213,2020-02-11,9,0.06032203389830509,0.1912685889159853,RS,117.19000244140624,119.08999633789062,117.19000244140624,117.81999969482422,113.03741455078124,452700,95,86.0,,0.86,81.7,0.8899993896484233,0.007529605859788235
214,2020-02-12,5,0.05547941888619855,-0.08027937221530934,RS,118.91000366210938,118.98999786376952,116.69000244140624,116.97000122070312,112.22191619873048,278000,85,86.0,,0.86,73.1,-0.09999847412110796,-0.0008396882794200478
215,2020-02-13,1,0.05063680387409201,-0.08728669314363025,RS,116.38999938964844,117.2300033569336,116.13999938964844,116.37999725341795,111.65585327148438,195300,97,86.0,,0.86,83.42,-1.7599945068359233,-0.014791113021540903
216,2020-02-18,9,0.06032203389830509,0.16345210853220005,RS,115.7699966430664,116.91000366210938,115.2699966430664,116.0199966430664,111.31046295166016,365500,90,86.0,,0.86,77.4,-0.31999969482421875,-0.0027296740225273286
217,2020-02-19,14,0.06637530266343826,0.10034921526913654,RS,116.51000213623048,117.77999877929688,116.31999969482422,117.1999969482422,112.44256591796876,681700,88,86.0,,0.86,75.67999999999999,0.8699951171875,0.0074415797616596
218,2020-02-25,14,0.06637530266343826,0.19639505957316805,RS,109.05999755859376,110.30999755859376,106.69000244140624,107.45999908447266,103.09793853759766,574400,95,86.0,,0.86,81.7,-7.470001220703111,-0.06342334265685334
219,2020-02-26,3,0.05305811138014528,-0.20063473534454457,RS,108.2300033569336,109.8499984741211,107.83999633789062,108.62000274658205,104.21085357666016,763500,86,86.0,,0.86,73.96,-0.45999908447267046,-0.004170057969843821
220,2020-02-27,54,0.11480145278450363,1.163692785104732,RS,106.26000213623048,107.97000122070312,104.27999877929688,104.48999786376952,100.24849700927734,653600,92,86.0,,0.86,79.12,-1.8799972534179688,-0.017114221934749207
221,2020-02-28,1,0.05063680387409201,-0.5589184400902706,RS,100.8000030517578,103.20999908447266,99.38999938964844,102.29000091552734,98.13780212402344,940500,90,86.0,,0.86,77.4,-4.760002136230469,-0.04408633956112007
222,2020-03-03,3,0.05305811138014528,0.047817147228996326,RS,105.7699966430664,109.44000244140624,104.7699966430664,105.37999725341795,101.10237121582033,618200,99,80.0,,0.8,79.2,6.2300033569335795,0.060362401048319025
223,2020-03-06,5,0.05547941888619855,0.04563501118057767,RS,102.12999725341795,104.30999755859376,101.33000183105467,102.6999969482422,98.53114318847656,700700,85,80.0,,0.8,68.0,-5.130004882812472,-0.046875043570645536
224,2020-03-09,15,0.06758595641646489,0.2182167328590756,RS,99.1999969482422,99.1999969482422,94.0999984741211,94.25,90.42416381835938,664000,87,80.0,,0.8,69.60000000000001,-5.1100006103515625,-0.048988598695739904
225,2020-03-10,2,0.05184745762711865,-0.23286640633396616,RS,97.0199966430664,99.30999755859376,94.73999786376952,98.98999786376952,94.97176361083984,761900,87,80.0,,0.8,69.60000000000001,0.1100006103515625,0.0011088771545926246
226,2020-03-11,24,0.0784818401937046,0.513706626815486,RS,96.26000213623048,98.0999984741211,94.12000274658205,95.4800033569336,91.60423278808594,607800,82,80.0,,0.8,65.60000000000001,-1.2099990844726705,-0.012184061164222215
227,2020-03-12,1,0.05063680387409201,-0.3547959152192022,RS,88.79000091552734,92.33000183105467,80.0999984741211,86.05000305175781,83.10099029541016,774600,73,80.0,,0.8,58.400000000000006,-5.7699966430664205,-0.05881749982481965
228,2020-03-13,4,0.054268765133171915,0.07172572084349449,RS,91.36000061035156,91.45999908447266,85.0999984741211,89.91999816894531,86.83836364746094,1031400,79,80.0,,0.8,63.2,-0.870002746582017,-0.009422752402560852
229,2020-03-17,8,0.059111380145278454,0.06546501985772268,RS,82.18000030517578,85.3499984741211,78.72000122070312,83.44999694824219,80.59010314941406,1023500,71,80.0,,0.8,56.8,-6.1100006103515625,-0.06680516806815573
230,2020-03-18,10,0.06153268765133172,0.04096178265678119,RS,78.26000213623047,80.26000213623047,75.0199966430664,75.9800033569336,73.37610626220703,961100,72,80.0,,0.8,57.6,-5.089996337890625,-0.05963674784872974
231,2020-03-19,34,0.09058837772397095,0.47219926809113444,RS,75.13999938964844,82.4000015258789,73.01000213623047,78.31999969482422,75.63591003417969,884600,83,80.0,,0.8,66.4,2.1399993896484375,0.026663335817211697
232,2020-03-20,5,0.05547941888619855,-0.3875658193675995,RS,78.47000122070312,80.56999969482422,73.58999633789062,74.41000366210938,71.85990905761719,1030300,72,80.0,,0.8,57.6,-1.8300018310546875,-0.02220875967435454
233,2020-03-23,61,0.12327602905569007,1.2220137040108234,RS,73.97000122070312,75.23999786376953,70.56999969482422,71.41999816894531,68.97237396240234,875700,77,80.0,,0.8,61.6,-5.3300018310546875,-0.0661536781834825
234,2020-03-24,13,0.06516464891041163,-0.47139237522833066,RS,74.25,83.3499984741211,73.86000061035156,82.80999755859375,79.9720230102539,867700,81,80.0,,0.8,64.8,8.110000610351562,0.10778842159240387
235,2020-03-25,21,0.07484987893462469,0.14862705755582795,RS,82.91000366210938,89.55000305175781,80.4000015258789,83.37000274658203,80.51285552978516,1027700,81,80.0,,0.8,64.8,6.200004577636719,0.07438517925782229
236,2020-03-26,16,0.06879661016949153,-0.08087212499595631,RS,84.30000305175781,92.08999633789062,83.73999786376953,91.55999755859376,88.42214965820312,960600,78,80.0,,0.8,62.400000000000006,2.5399932861328125,0.028363966494392656
237,2020-03-27,221,0.3169806295399516,3.6075036075036078,RS,88.26000213623047,89.05999755859375,83.04000091552734,83.41999816894531,80.56111907958984,717200,86,80.0,,0.8,68.8,-3.029998779296875,-0.03290258334009921
238,2020-03-30,10,0.06153268765133172,0.18680240975108564,RS,83.88999938964844,89.26000213623047,81.76000213623047,88.66999816894531,85.6312026977539,581400,81,80.0,,0.8,64.8,0.20000457763671875,0.0022457285326684673
239,2020-04-02,39,0.09664164648910412,0.5705741156101207,RS,83.52999877929688,85.33000183105469,80.01000213623047,83.52999877929688,80.6673583984375,512100,79,85.0,,0.85,67.14999999999999,-3.9300003051757812,-0.044028682625144144
240,2020-04-07,9,0.06032203389830509,-0.37581740285120135,RS,87.2300033569336,88.91999816894531,85.1500015258789,85.18000030517578,82.26081848144531,383700,84,85.0,,0.85,71.39999999999999,3.589996337890625,0.0420719121159574
241,2020-04-08,1,0.05063680387409201,-0.16055874443061857,RS,86.29000091552734,89.69000244140625,84.30000305175781,87.70999908447266,84.70410919189453,347100,88,85.0,,0.85,74.8,0.7700042724609375,0.008659517412471729
242,2020-04-09,2,0.05184745762711865,0.023908573614498163,RS,90.0,92.5999984741211,89.0,89.83999633789062,86.76110076904297,407400,90,85.0,,0.85,76.5,2.9099960327148438,0.032445043522168815
243,2020-04-13,16,0.06879661016949153,0.21355657113569393,RS,89.27999877929688,90.0,86.81999969482422,87.19999694824219,84.2115707397461,343300,95,85.0,,0.85,80.75,-2.5999984741210938,-0.028077737764193533
244,2020-04-14,15,0.06758595641646489,-0.017597578573188333,RS,89.43000030517578,90.91000366210938,87.36000061035156,88.72000122070312,85.67948913574219,303700,91,85.0,,0.85,77.35,0.910003662109375,0.010111151801215357
245,2020-04-15,24,0.0784818401937046,0.16121520438505366,RS,85.08000183105469,85.80000305175781,82.11000061035156,82.91999816894531,80.07825469970703,581900,96,85.0,,0.85,81.6,-5.1100006103515625,-0.05620944235514724
246,2020-04-16,1,0.05063680387409201,-0.3547959152192022,RS,83.16999816894531,83.66000366210938,80.05999755859375,82.69999694824219,79.86579895019531,1004100,89,85.0,,0.85,75.64999999999999,-2.1399993896484375,-0.02494171694093661
247,2020-04-17,2,0.05184745762711865,0.023908573614498163,RS,85.30999755859375,88.47000122070312,85.30999755859375,88.06999969482422,85.05176544189453,451000,88,85.0,,0.85,74.8,4.80999755859375,0.057494589386113626
248,2020-04-20,21,0.07484987893462469,0.47817147228996304,RS,85.45999908447266,87.80999755859375,84.68000030517578,85.04000091552734,82.12560272216797,395900,95,85.0,,0.85,80.75,-0.660003662109375,-0.007460197275943159
249,2020-04-21,8,0.059111380145278454,-0.21026752498948653,RS,82.6500015258789,84.70999908447266,81.86000061035156,83.48999786376953,80.62872314453125,367800,90,85.0,,0.85,76.5,-3.0999984741210938,-0.0353034797894457
250,2020-04-22,14,0.06637530266343826,0.12288534797034356,RS,85.27999877929688,86.0,82.6500015258789,83.83000183105469,80.95707702636719,523700,86,85.0,,0.85,73.1,1.2900009155273438,0.015228437368308256
251,2020-04-23,37,0.09422033898305085,0.41950899208404757,RS,85.12999725341797,90.47000122070312,85.01000213623047,85.91000366210938,82.9657974243164,535500,84,85.0,,0.85,71.39999999999999,4.470001220703125,0.05197675838026883
252,2020-04-24,36,0.09300968523002422,-0.012849176367794812,RS,88.9800033569336,88.9800033569336,85.69999694824219,87.12000274658203,84.13432312011719,522600,86,85.0,,0.85,73.1,-1.4899978637695312,-0.016469524081630715
253,2020-04-27,2,0.05184745762711865,-0.20436220413926354,RS,87.73999786376953,91.16000366210938,86.4000015258789,90.22000122070312,87.12808990478516,369200,88,85.0,,0.85,74.8,2.1800003051757812,0.024499890120603274
