,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,KR_unscaled,KR_monthly,isPartial,scale,KR,Stock_Price_Change,Stock_Price_Change_Percent
253,2019-10-16,9,0.04032584269662921,0.3862495171881035,KR,24.299999237060547,24.71999931335449,24.280000686645508,24.51000022888184,23.273025512695312,5978000,85,84.0,,0.84,71.39999999999999,0.4899997711181605,0.02022285515375355
254,2019-10-17,1,0.025344569288389514,-0.37150552614470134,KR,24.51000022888184,24.6299991607666,24.32999992370605,24.43000030517578,23.197059631347656,4016000,81,84.0,,0.84,68.03999999999999,-0.09000015258788707,-0.00364078297280801
255,2019-10-29,3,0.02908988764044944,0.14777597162701328,KR,24.86000061035156,24.90999984741211,24.09000015258789,24.6299991607666,23.386964797973636,11876200,82,84.0,,0.84,68.88,0.2800006866455078,0.011368278367281714
256,2019-11-01,7,0.036580524344569286,0.2574996781254022,KR,24.68000030517578,25.13999938964844,24.63999938964844,24.989999771118164,23.728797912597656,6107600,86,84.0,False,0.84,72.24,0.22999954223633168,0.009233221342641817
257,2019-11-25,2,0.027217228464419478,-0.2559639602743933,KR,27.21999931335449,27.21999931335449,26.850000381469727,27.0,25.78984642028809,4978500,87,84.0,,0.84,73.08,2.0799999237060476,0.08273667359604242
258,2019-12-02,1,0.025344569288389514,-0.06880418329434435,KR,27.420000076293945,27.739999771118164,27.299999237060547,27.739999771118164,26.49667739868164,9022200,71,78.0,,0.78,55.38,0.5200004577636754,0.0191036175929864
259,2019-12-03,4,0.030962546816479402,0.22166395744052014,KR,27.549999237060547,27.649999618530277,27.040000915527344,27.38999938964844,26.16236686706543,8380100,73,78.0,,0.78,56.940000000000005,-0.09000015258788707,-0.0032444179282795638
260,2019-12-04,7,0.036580524344569286,0.1814442966009433,KR,27.34000015258789,27.75,27.34000015258789,27.63999938964844,26.401161193847656,10504200,66,78.0,,0.78,51.48,0.10000038146972301,0.0036166503742989242
261,2019-12-05,6,0.034707865168539326,-0.05119279205487859,KR,27.5,27.809999465942383,26.25,26.799999237060547,25.59880828857422,14335700,100,78.0,,0.78,78.0,0.05999946594238281,0.00216214291684258
262,2019-12-10,1,0.025344569288389514,-0.2697744685442969,KR,27.59000015258789,28.0,27.549999237060547,27.8700008392334,26.620853424072266,7430500,59,78.0,,0.78,46.02,0.1900005340576172,0.006832094128239818
263,2019-12-30,2,0.027217228464419478,0.07388798581350686,KR,28.770000457763672,29.15999984741211,28.75,29.059999465942383,27.75751495361328,4602700,58,78.0,,0.78,45.24,1.1599998474121094,0.041428565979003906
264,2020-01-08,1,0.025344569288389514,-0.06880418329434435,KR,28.709999084472656,28.729999542236328,28.420000076293945,28.420000076293945,27.14619827270508,7341600,78,79.0,,0.79,61.620000000000005,-0.43000030517578125,-0.014746238251916233
265,2020-01-13,1,0.025344569288389514,0.0,KR,28.34000015258789,28.709999084472656,28.25,28.420000076293945,27.14619827270508,3796000,88,79.0,,0.79,69.52000000000001,-0.020000457763671875,-0.0006961523871334974
266,2020-01-14,13,0.04781647940074907,0.8866558297620808,KR,28.32999992370605,28.90999984741211,28.32999992370605,28.84000015258789,27.54737663269043,6134700,71,79.0,,0.79,56.09,0.20000076293945312,0.0069662406589074966
267,2020-01-15,0,0.02347191011235955,-0.5091250881178038,KR,28.76000022888184,28.86000061035156,28.21999931335449,28.290000915527344,27.02202796936035,5676400,95,79.0,,0.79,75.05,-0.04999923706055043,-0.0017294789804375155
268,2020-01-17,1,0.025344569288389514,0.07978299026647528,KR,28.040000915527344,28.350000381469727,28.020000457763672,28.149999618530277,26.888303756713867,5614300,100,79.0,,0.79,79.0,-0.5100002288818324,-0.01767152522855131
269,2020-01-23,2,0.027217228464419478,0.07388798581350686,KR,28.3700008392334,28.6200008392334,28.21999931335449,28.440000534057617,27.165307998657227,3959600,95,79.0,,0.79,75.05,0.2700004577636719,0.009523825542526287
270,2020-01-27,4,0.030962546816479402,0.13760836658868847,KR,27.950000762939453,28.51000022888184,27.76000022888184,28.32999992370605,27.06023597717285,4241700,66,79.0,,0.79,52.14,-0.11000061035155895,-0.0038434873209635123
271,2020-01-28,2,0.027217228464419478,-0.12096286440062898,KR,28.350000381469727,28.46999931335449,28.170000076293945,28.32999992370605,27.06023597717285,3323300,67,79.0,,0.79,52.93,-0.040000915527350855,-0.0014030485866790565
272,2020-01-29,55,0.1264681647940075,3.646621714600247,KR,28.38999938964844,28.399999618530277,27.40999984741211,27.450000762939453,26.21967887878418,4454300,79,79.0,,0.79,62.41,-0.06999969482421164,-0.0024587178262198695
273,2020-02-06,4,0.030962546816479402,-0.7551751710249652,KR,28.229999542236328,28.309999465942383,27.899999618530277,28.049999237060547,26.792783737182617,5524100,89,87.0,,0.87,77.42999999999999,-0.09000015258789418,-0.0031690194998865717
274,2020-02-10,8,0.03845318352059925,0.24192572880125796,KR,28.0,28.34000015258789,27.950000762939453,28.13999938964844,26.87874984741211,4511200,63,87.0,,0.87,54.81,0.030000686645507812,0.001059720494929639
275,2020-02-11,7,0.036580524344569286,-0.048699717541638377,KR,28.200000762939453,28.46999931335449,28.1299991607666,28.440000534057617,27.165307998657227,4096200,76,87.0,,0.87,66.12,0.129999160766598,0.004587126325570123
276,2020-02-12,3,0.02908988764044944,-0.2047711682195147,KR,28.5,28.84000015258789,28.43000030517578,28.690000534057617,27.40410041809082,4375600,75,87.0,,0.87,65.25,0.370000839233402,0.01299616607506704
277,2020-02-14,6,0.034707865168539326,0.19312475859405165,KR,28.5,28.709999084472656,28.07999992370605,28.229999542236328,27.115938186645508,4807900,71,87.0,,0.87,61.77,-0.13000106811523438,-0.004507665306082487
278,2020-02-18,18,0.057179775280898876,0.4179437169127891,KR,29.799999237060547,30.729999542236328,29.350000381469727,29.709999084472656,28.53753089904785,15999100,100,87.0,,0.87,87.0,2.020000457763672,0.07035877820198744
279,2020-02-19,2,0.027217228464419478,-0.5240060260692998,KR,29.96999931335449,30.200000762939453,29.3799991607666,29.540000915527344,28.374242782592773,7528100,92,87.0,,0.87,80.04,-0.529998779296875,-0.01724695044555491
280,2020-02-20,2,0.027217228464419478,0.0,KR,29.36000061035156,29.799999237060547,29.13999938964844,29.780000686645508,28.60477066040039,6187500,86,87.0,,0.87,74.82,-0.40000152587890625,-0.01324508330376517
281,2020-02-21,4,0.030962546816479402,0.13760836658868847,KR,29.799999237060547,30.520000457763672,29.780000686645508,30.309999465942383,29.11385154724121,9065300,79,87.0,,0.87,68.73,0.720001220703125,0.024161115407268285
282,2020-02-24,2,0.027217228464419478,-0.579139398853304,KR,29.920000076293945,30.63999938964844,29.8799991607666,30.270000457763672,29.07543563842773,7668600,82,87.0,,0.87,71.34,0.11999893188476918,0.00393181291235023
283,2020-02-25,9,0.04032584269662921,0.48162928306040986,KR,30.3700008392334,30.420000076293945,29.59000015258789,29.670000076293945,28.499113082885746,7335200,77,87.0,,0.87,66.99,-0.21999931335449574,-0.0071801343908910464
284,2020-02-26,9,0.04032584269662921,0.0,KR,29.8799991607666,29.8799991607666,28.6200008392334,28.75,27.61541748046875,7565800,72,87.0,,0.87,62.64,-0.5400009155273438,-0.017751509341650595
285,2020-02-27,2,0.027217228464419478,-0.3250673353766137,KR,28.549999237060547,29.299999237060547,28.32999992370605,28.36000061035156,27.24080848693848,8376600,78,87.0,,0.87,67.86,-0.5799999237060547,-0.019410975234149697
286,2020-02-28,16,0.053434456928838955,0.9632585661208202,KR,28.0,28.18000030517578,27.059999465942383,28.1299991607666,27.019880294799805,13513900,80,87.0,,0.87,69.6,-1.1199989318847656,-0.03822522051359367
287,2020-03-02,25,0.07028838951310862,1.5824962157699187,KR,28.440000534057617,29.690000534057617,28.280000686645508,29.68000030517578,28.508716583251957,11950800,73,89.0,,0.89,64.97,1.510000228881836,0.05358410974198957
288,2020-03-03,11,0.04407116104868914,-0.37299515106303616,KR,29.520000457763672,30.420000076293945,28.96999931335449,29.34000015258789,28.1821346282959,10566900,77,89.0,,0.89,68.53,0.7299995422363281,0.024587387305666786
289,2020-03-04,69,0.15268539325842698,2.464519418713351,KR,29.68000030517578,30.96999931335449,29.649999618530277,30.959999084472656,29.738201141357425,9597800,85,89.0,,0.89,75.65,0.5499992370605433,0.018080185262364656
290,2020-03-05,2,0.027217228464419478,-0.8217430765079599,KR,30.649999618530277,33.70000076293945,30.43000030517578,33.470001220703125,32.14915084838867,25208100,97,89.0,,0.89,86.33,2.7300014495849645,0.08814987116928252
291,2020-03-06,35,0.08901498127340825,2.270538048713362,KR,32.720001220703125,32.9900016784668,31.51000022888184,32.040000915527344,30.775583267211918,14613600,79,89.0,,0.89,70.31,-0.7099990844726562,-0.02106822161421007
292,2020-03-09,1,0.025344569288389514,-0.22812820805292577,KR,30.68000030517578,31.700000762939453,30.0,31.25,30.016759872436523,13149900,79,89.0,,0.89,70.31,-1.2900009155273438,-0.03910278417382895
293,2020-03-10,2,0.027217228464419478,0.07388798581350686,KR,31.299999237060547,32.75,31.18000030517578,32.599998474121094,31.3134822845459,16506300,68,89.0,,0.89,60.52,1.0499992370605469,0.03312300352648889
294,2020-03-11,3,0.02908988764044944,0.06880418329434423,KR,31.809999465942383,32.2599983215332,30.06999969482422,30.59000015258789,29.38280487060547,12935100,76,89.0,,0.89,67.64,-0.4900016784667969,-0.014961883311963242
295,2020-03-12,8,0.03845318352059925,0.32187459765675297,KR,28.600000381469727,30.3799991607666,28.3700008392334,29.1200008392334,27.97081756591797,15294000,61,89.0,,0.89,54.29,-1.8799991607666016,-0.05827648042720823
296,2020-03-13,11,0.04407116104868914,0.14609915262491469,KR,30.540000915527344,30.979999542236328,28.25,30.709999084472656,29.49806785583496,16518300,79,89.0,,0.89,70.31,0.6000003814697266,0.019749848520225877
297,2020-03-16,1,0.025344569288389514,-0.307156752329272,KR,29.32999992370605,33.209999084472656,29.0,31.100000381469727,29.872678756713867,24770300,68,89.0,,0.89,60.52,2.229999542236328,0.07198191010932953
298,2020-03-17,1,0.025344569288389514,0.0,KR,31.809999465942383,34.939998626708984,30.90999984741211,33.0,31.697696685791016,25167900,70,89.0,,0.89,62.3,1.7299995422363281,0.05209273080182619
299,2020-03-18,40,0.09837827715355806,2.8816314467267623,KR,33.650001525878906,36.84000015258789,32.5099983215332,33.90999984741211,32.57178497314453,25779400,100,89.0,,0.89,89.0,1.9000015258789062,0.05437898112641881
300,2020-03-19,1,0.025344569288389514,-0.74237636578216,KR,35.75,36.5,33.40999984741211,34.18000030517578,32.83112716674805,16699300,92,89.0,,0.89,81.88,-0.3400001525878906,-0.00922910290932799
301,2020-03-20,9,0.04032584269662921,0.5911038865080538,KR,34.25,34.25,31.030000686645508,31.770000457763672,30.5162353515625,21979200,72,89.0,,0.89,64.08,-2.25,-0.06164383561643838
302,2020-03-23,1,0.025344569288389514,-0.6576617594981535,KR,31.780000686645508,32.720001220703125,30.770000457763672,31.07999992370605,29.853466033935547,13199900,68,89.0,,0.89,60.52,-1.529998779296875,-0.044671497205748145
303,2020-03-24,17,0.055307116104868916,1.1822077730161076,KR,31.5,31.68000030517578,29.420000076293945,30.149999618530277,28.960168838500977,13695000,71,89.0,,0.89,63.19,-1.0400009155273438,-0.031784867870643496
304,2020-03-25,1,0.025344569288389514,-0.5417484932620031,KR,29.989999771118164,30.190000534057617,27.81999969482422,27.940000534057617,26.837383270263672,20521000,93,89.0,,0.89,82.77,-1.489999771118164,-0.047032820604952175
305,2020-03-26,5,0.032835205992509366,0.295551943254027,KR,28.0,29.18000030517578,27.32999992370605,29.0,27.855552673339844,18238900,92,89.0,,0.89,81.88,-1.010000228881836,-0.03345479334266477
306,2020-03-27,9,0.04032584269662921,0.22812820805292566,KR,29.290000915527344,29.899999618530277,28.549999237060547,29.1299991607666,27.980419158935547,14993000,88,89.0,,0.89,78.32000000000001,0.7199993133544957,0.024674410754779386
307,2020-04-01,0,0.02347191011235955,-0.07388798581350675,KR,30.299999237060547,31.780000686645508,29.82999992370605,30.5,29.29635429382324,17162600,78,92.0,False,0.92,71.76,1.8800010681152308,0.06287629070570677
308,2020-04-02,8,0.03845318352059925,0.6382639221318016,KR,30.229999542236328,31.989999771118164,29.850000381469727,31.600000381469727,30.35294342041016,18951500,73,92.0,,0.92,67.16,0.20999908447265625,0.006607900564360225
309,2020-04-03,6,0.034707865168539326,-0.09739943508327653,KR,31.61000061035156,32.84000015258789,31.600000381469727,32.290000915527344,31.015714645385746,14538900,74,92.0,,0.92,68.08,0.8500003814697266,0.026570815490819077
310,2020-04-07,11,0.04407116104868914,0.2697744685442971,KR,31.459999084472656,32.5,30.56999969482422,31.86000061035156,30.602685928344727,16983100,86,92.0,,0.92,79.12,-0.3400001525878906,-0.010353232369309184
311,2020-04-08,6,0.034707865168539326,-0.21245857057873718,KR,31.709999084472656,31.950000762939453,30.71999931335449,31.020000457763672,29.79583549499512,18720700,77,92.0,,0.92,70.84,-0.5499992370605469,-0.01692305344801681
312,2020-04-09,15,0.05156179775280899,0.48559404337973455,KR,30.32999992370605,31.299999237060547,30.01000022888184,31.059999465942383,29.83425521850586,17327700,100,92.0,,0.92,92.0,-0.6500015258789062,-0.020344335222454157
313,2020-04-13,2,0.027217228464419478,-0.06437491953135055,KR,31.200000762939453,32.22999954223633,31.049999237060547,31.32999992370605,30.09360122680664,13509400,72,92.0,,0.92,66.24000000000001,0.9300003051757812,0.029712470538165947
314,2020-04-14,1,0.025344569288389514,-0.06880418329434435,KR,32.04999923706055,32.369998931884766,31.56999969482422,32.09000015258789,30.823606491088867,13328100,74,92.0,,0.92,68.08,0.1399993896484375,0.0043437602121270125
315,2020-04-16,26,0.07216104868913857,1.8471996453376676,KR,32.04999923706055,32.63999938964844,31.84000015258789,31.950000762939453,30.68913459777832,14498700,74,92.0,,0.92,68.08,0.2700004577636719,0.008341070950661056
316,2020-04-17,3,0.02908988764044944,-0.596875486583277,KR,31.850000381469727,32.130001068115234,30.88999938964844,31.93000030517578,30.669925689697266,15774600,78,92.0,,0.92,71.76,-0.5099983215332031,-0.015624948868563582
317,2020-04-22,1,0.025344569288389514,-0.18144429660094352,KR,32.33000183105469,32.61000061035156,32.08000183105469,32.310001373291016,31.03492927551269,9431900,78,92.0,,0.92,71.76,0.4799995422363281,0.014939294313085494
318,2020-04-23,19,0.05905243445692884,1.3299837446431209,KR,32.04999923706055,33.099998474121094,31.959999084472656,32.880001068115234,31.58243179321289,11731700,74,92.0,,0.92,68.08,0.48999786376953125,0.015025999834357151
319,2020-04-24,17,0.055307116104868916,-0.06342360626625232,KR,33.02000045776367,33.11000061035156,32.470001220703125,32.959999084472656,31.65927505493164,9341400,84,92.0,,0.92,77.28,0.01000213623046875,0.00030217935624032854
320,2020-04-27,6,0.034707865168539326,-0.7409064221209495,KR,32.97999954223633,33.529998779296875,32.97999954223633,33.279998779296875,31.96664428710937,10093800,76,92.0,,0.92,69.92,0.4199981689453125,0.012684933893175598
321,2020-04-28,12,0.0459438202247191,0.3237293622531563,KR,33.06999969482422,33.41999816894531,32.25,32.36000061035156,31.082956314086918,13705600,69,92.0,,0.92,63.48,-0.1100006103515625,-0.0032806625218096963
322,2020-04-29,1,0.025344569288389514,-0.4483573815928915,KR,31.88999938964844,32.189998626708984,31.100000381469727,31.520000457763672,30.276103973388672,14016500,76,92.0,,0.92,69.92,-1.2299995422363281,-0.03680429711630784
323,2020-04-30,2,0.027217228464419478,0.07388798581350686,KR,31.700000762939453,32.04999923706055,31.270000457763672,31.61000061035156,30.3625545501709,12290200,85,92.0,,0.92,78.2,-0.1399993896484375,-0.004349157987607821
324,2020-05-01,3,0.02908988764044944,0.06880418329434423,KR,31.440000534057617,32.130001068115234,31.229999542236328,31.959999084472656,30.69873809814453,7737000,77,89.0,False,0.89,68.53,0.0800018310546875,0.002496157034605373
325,2020-05-04,7,0.036580524344569286,0.44332791488104006,KR,32.58000183105469,32.75,31.82999992370605,32.529998779296875,31.24624252319336,9609800,82,89.0,,0.89,72.98,0.6199989318847656,0.01929657364686599
326,2020-05-05,1,0.025344569288389514,-0.307156752329272,KR,32.56999969482422,32.970001220703125,32.209999084472656,32.810001373291016,31.515195846557617,7269600,78,89.0,,0.89,69.42,0.220001220703125,0.006717594525286197
327,2020-05-06,2,0.027217228464419478,0.07388798581350686,KR,32.9900016784668,33.279998779296875,32.720001220703125,32.779998779296875,31.48637580871582,7380100,69,89.0,,0.89,61.41,0.30999755859375,0.009402412712047115
328,2020-05-11,1,0.025344569288389514,-0.06880418329434435,KR,33.45000076293945,34.029998779296875,33.36000061035156,33.72999954223633,32.398887634277344,8767100,81,89.0,,0.89,72.09,0.75,0.022536058518925373
329,2020-05-13,11,0.04407116104868914,0.7388798581350673,KR,33.61000061035156,34.5,33.61000061035156,34.099998474121094,32.75428771972656,8875900,93,89.0,,0.89,82.77,0.470001220703125,0.013811379299521587
330,2020-05-14,8,0.03845318352059925,-0.12747514234724233,KR,33.880001068115234,34.22999954223633,32.369998931884766,32.779998779296875,31.63481330871582,11098400,99,89.0,,0.89,88.11,-0.2700004577636719,-0.007826100225033938
331,2020-05-19,4,0.030962546816479402,0.22166395744052014,KR,32.400001525878906,32.5,31.739999771118164,31.76000022888184,30.65044593811035,7409600,91,89.0,,0.89,80.99,-1.7299995422363281,-0.05054044888612064
332,2020-05-20,6,0.034707865168539326,0.12096286440062887,KR,32.02000045776367,32.380001068115234,31.61000061035156,32.29999923706055,31.171581268310547,7838100,84,89.0,,0.89,74.76,-0.11999893188476562,-0.003692274827223563
333,2020-05-21,5,0.032835205992509366,-0.05395489370885931,KR,32.29999923706055,32.5,31.850000381469727,32.119998931884766,30.99786949157715,7097000,84,89.0,,0.89,74.76,0.11999893188476562,0.003705958243557017
334,2020-05-22,32,0.08339700374531835,1.5398654043572484,KR,32.22999954223633,32.58000183105469,32.06999969482422,32.369998931884766,31.239131927490234,6134500,76,89.0,,0.89,67.64,0.0800018310546875,0.0024615948016826206
335,2020-05-26,8,0.03845318352059925,0.32187459765675297,KR,32.06999969482422,32.380001068115234,31.299999237060547,31.3700008392334,30.274070739746094,9838000,81,89.0,,0.89,72.09,-0.20000076293945312,-0.006138758492911345
336,2020-05-27,2,0.027217228464419478,-0.2921983052498295,KR,31.46999931335449,33.290000915527344,31.290000915527344,33.279998779296875,32.11734390258789,14999700,88,89.0,,0.89,78.32000000000001,0.9099998474121094,0.02810376211840815
337,2020-05-28,85,0.18264794007490637,5.710747213430576,KR,33.33000183105469,33.79999923706055,32.0099983215332,32.060001373291016,30.939966201782227,13326500,73,89.0,,0.89,64.97,0.5099983215332031,0.015319865049788106
338,2020-05-29,91,0.19388389513108614,0.06151700945311389,KR,32.16999816894531,32.709999084472656,31.6200008392334,32.619998931884766,31.480403900146484,16545000,85,89.0,,0.89,75.65,-1.0900001525878906,-0.03224852595241312
339,2020-06-01,130,0.26691760299625467,2.1302762770676855,KR,32.709999084472656,33.220001220703125,32.43000030517578,32.4900016784668,31.354944229125977,6933400,35,98.0,False,0.98,34.3,0.5100021362304688,0.015591627957964871
340,2020-06-02,21,0.06279775280898876,-0.7647298188502392,KR,32.38999938964844,33.0,32.310001373291016,33.0,31.847129821777344,6764100,44,98.0,,0.98,43.12,-0.220001220703125,-0.006622553058969083
341,2020-06-03,77,0.16766666666666666,1.6699469195443428,KR,33.0099983215332,33.34000015258789,32.45000076293945,32.68000030517578,31.538307189941406,6579500,46,98.0,,0.98,45.08,0.3400001525878906,0.010303034926905763
342,2020-06-04,32,0.08339700374531835,-0.5026023633480019,KR,32.58000183105469,33.130001068115234,32.56999969482422,33.11000061035156,31.953279495239254,8774800,38,98.0,,0.98,37.24,-0.20999908447265625,-0.006298712762793923
343,2020-06-05,61,0.13770411985018727,0.6511878564692146,KR,33.04999923706055,33.189998626708984,32.400001525878906,32.47999954223633,31.345293045043945,11374100,44,98.0,,0.98,43.12,0.05999755859375,0.0018109736389804176
344,2020-06-08,3,0.02908988764044944,0.14777597162701328,KR,32.16999816894531,33.0099983215332,32.08000183105469,33.0099983215332,31.85677146911621,9460400,43,98.0,,0.98,42.14,-0.18000030517578125,-0.005423329696402246
345,2020-06-09,236,0.46541947565543074,14.999356250804688,KR,33.2599983215332,33.349998474121094,32.41999816894531,32.91999816894531,31.769916534423828,7507500,54,98.0,,0.98,52.92,0.3400001525878906,0.010299914264645604
346,2020-06-10,119,0.24631835205992508,-0.470760539805419,KR,33.09000015258789,33.349998474121094,32.380001068115234,32.56999969482422,31.43214607238769,7871600,42,98.0,,0.98,41.16,0.0,0.0
347,2020-06-11,5,0.032835205992509366,-0.866696063375249,KR,32.61000061035156,33.7599983215332,32.5,32.70000076293945,31.55760765075684,12449200,49,98.0,,0.98,48.02,0.4099998474121094,0.012293849060600825
348,2020-06-12,2,0.027217228464419478,-0.1710961560396943,KR,32.88999938964844,33.11000061035156,31.82999992370605,32.2599983215332,31.13297462463379,9668800,51,98.0,,0.98,49.98,-0.6499977111816406,-0.01925348766285484
349,2020-06-15,522,1.001,27.840725153771444,KR,32.38999938964844,32.65999984741211,31.520000457763672,32.08000183105469,30.959266662597656,11006800,56,98.0,,0.98,54.88,-0.4500007629394531,-0.013591082894717998
350,2020-06-16,1,0.025344569288389514,-0.9746807499616489,KR,32.310001373291016,32.66999816894531,32.119998931884766,32.529998779296875,31.39354705810547,9299200,58,98.0,,0.98,56.84,0.009998321533203125,0.0003061335450065261
351,2020-06-17,6,0.034707865168539326,0.36943992906753365,KR,33.0099983215332,33.189998626708984,32.18000030517578,32.810001373291016,31.66376304626465,16036600,73,98.0,,0.98,71.53999999999999,0.5200004577636719,0.015916758093300398
352,2020-06-18,13,0.04781647940074907,0.37768425596201594,KR,32.34000015258789,32.5,30.649999618530277,31.809999465942383,30.698699951171875,45334700,100,98.0,,0.98,98.0,-0.6899986267089844,-0.020789353879446137
353,2020-06-19,1,0.025344569288389514,-0.46996161980104956,KR,31.989999771118164,32.29999923706055,31.229999542236328,32.2400016784668,31.113677978515625,28994600,74,98.0,,0.98,72.52,-0.20000076293945312,-0.006153869628906294
354,2020-06-22,221,0.4373295880149813,2.4580211449047886,KR,31.950000762939453,32.65999984741211,31.899999618530277,32.06999969482422,30.949617385864254,14389700,54,98.0,,0.98,52.92,0.3600006103515625,0.011145529995508552
355,2020-06-23,138,0.2818988764044944,-0.3554086342887973,KR,32.25,32.349998474121094,31.770000457763672,32.099998474121094,30.97856712341309,12699900,57,98.0,,0.98,55.86,-0.3100013732910156,-0.009491775099183863
356,2020-06-24,1,0.025344569288389514,-0.9100934008263913,KR,32.11000061035156,33.029998779296875,31.780000686645508,32.81999969482422,31.673412322998047,15060000,45,98.0,,0.98,44.1,0.6800003051757812,0.0210201031607391
357,2020-06-25,119,0.24631835205992508,8.718782325993793,KR,32.75,33.43000030517578,32.63999938964844,32.779998779296875,31.63481330871582,14754300,49,98.0,,0.98,48.02,0.40000152587890625,0.012110249490218772
358,2020-06-26,63,0.1414494382022472,-0.4257454346404731,KR,32.90999984741211,33.220001220703125,32.54999923706055,32.68000030517578,31.538307189941406,14473300,53,98.0,,0.98,51.94,-0.20999908447265625,-0.006281755386048915
359,2020-06-29,2,0.027217228464419478,-0.6021787923578037,KR,32.869998931884766,34.220001220703125,32.86000061035156,34.130001068115234,32.937644958496094,12207700,43,98.0,,0.98,42.14,1.0,0.030102346877000974
360,2020-06-30,27,0.07403370786516854,1.7201045823586072,KR,34.36000061035156,34.43000030517578,33.810001373291016,33.849998474121094,32.66743087768555,14651000,44,98.0,,0.98,43.12,0.20999908447265625,0.0061367351543402116
361,2020-07-01,17,0.055307116104868916,-0.2529468305762128,KR,33.86000061035156,34.13999938964844,33.279998779296875,33.56999969482422,32.39720916748047,9122100,94,84.0,False,0.84,78.96,-0.29000091552734375,-0.00842291353345559
362,2020-07-02,41,0.10025093632958802,0.8126227398930048,KR,33.56999969482422,33.97999954223633,33.38999938964844,33.5,32.32965850830078,8613000,71,84.0,,0.84,59.64,-0.15999984741210938,-0.0046865802657460875
363,2020-07-06,25,0.07028838951310862,1.416248229689713,KR,33.619998931884766,33.81999969482422,33.5099983215332,33.72999954223633,32.5516242980957,7075400,95,84.0,,0.84,79.8,-0.15999984741210938,-0.004708647721234804
364,2020-07-07,26,0.07216104868913857,0.026642510790216845,KR,33.650001525878906,34.11000061035156,33.459999084472656,33.68000030517578,32.50337219238281,11560600,68,84.0,,0.84,57.12,0.29000091552734375,0.008574834953996913
365,2020-07-08,8,0.03845318352059925,-0.46711994602169504,KR,33.630001068115234,33.75,32.31999969482422,32.41999816894531,31.28738784790039,9703300,80,84.0,,0.84,67.2,-0.3600006103515625,-0.010554107414536662
366,2020-07-09,27,0.07403370786516854,0.9252946332911267,KR,32.380001068115234,33.08000183105469,32.36000061035156,32.7599983215332,31.615509033203125,7193800,80,84.0,,0.84,67.2,-0.6699981689453125,-0.019851797598379628
367,2020-07-10,5,0.032835205992509366,-0.5564830272676683,KR,32.7599983215332,33.83000183105469,32.7400016784668,33.439998626708984,32.271751403808594,10514100,73,84.0,,0.84,61.32,0.75,0.022672308297635002
368,2020-07-13,22,0.06467041198501873,0.6036964799851399,KR,33.439998626708984,33.599998474121094,32.959999084472656,33.279998779296875,32.11734390258789,8143600,94,84.0,,0.84,78.96,-0.23000335693359375,-0.006798798240751469
369,2020-07-14,1,0.025344569288389514,-0.6080963687959692,KR,33.33000183105469,34.25,33.310001373291016,34.2400016784668,33.04380798339844,9866600,78,84.0,,0.84,65.52,0.6500015258789062,0.019345284386829364
370,2020-07-15,1,0.025344569288389514,0.0,KR,33.689998626708984,34.0099983215332,33.31999969482422,33.77000045776367,32.5902214050293,8596900,71,84.0,,0.84,59.64,-0.24000167846679688,-0.007007348276402814
371,2020-07-16,26,0.07216104868913857,1.8471996453376676,KR,33.900001525878906,34.310001373291016,33.63999938964844,33.72999954223633,32.5516242980957,7005400,73,84.0,,0.84,61.32,0.3000030517578125,0.008821025185639764
372,2020-07-17,9,0.04032584269662921,-0.44116883790937866,KR,33.849998474121094,34.18000030517578,33.779998779296875,33.849998474121094,32.66743087768555,6167900,77,84.0,,0.84,64.67999999999999,-0.13000106811523438,-0.003789013783497941
373,2020-07-20,7,0.036580524344569286,0.34402091647172117,KR,33.79999923706055,34.15999984741211,33.619998931884766,34.150001525878906,32.95695495605469,8063200,78,84.0,,0.84,65.52,-0.020000457763671875,-0.00058515089482436
374,2020-07-21,15,0.05156179775280899,0.4095423364390294,KR,34.36000061035156,35.58000183105469,34.34000015258789,34.790000915527344,33.574588775634766,11880200,83,84.0,,0.84,69.72,1.4200019836425781,0.04156914490589947
375,2020-07-22,17,0.055307116104868916,0.07263746640517188,KR,34.900001525878906,35.15999984741211,34.58000183105469,35.15999984741211,33.931663513183594,6465200,100,84.0,,0.84,84.0,-0.4200019836425781,-0.011804439629792163
376,2020-07-23,17,0.055307116104868916,0.0,KR,35.2400016784668,35.38999938964844,34.970001220703125,35.130001068115234,33.90271759033203,5534600,92,84.0,,0.84,77.28,0.22999954223632812,0.006541511468557637
377,2020-07-24,32,0.08339700374531835,0.5078892124331278,KR,35.0,35.369998931884766,34.560001373291016,34.709999084472656,33.49738311767578,5034400,79,84.0,,0.84,66.36,-0.020000457763671875,-0.0005651443376266663
378,2020-07-27,25,0.07028838951310862,0.46996161980104945,KR,34.70000076293945,34.939998626708984,34.29999923706055,34.7599983215332,33.54563522338867,5249500,97,84.0,,0.84,81.48,-0.43000030517578125,-0.012157204358526297
379,2020-07-28,9,0.04032584269662921,-0.42628017264346996,KR,34.880001068115234,35.41999816894531,34.81999969482422,35.22999954223633,33.99922180175781,5719100,79,84.0,,0.84,66.36,0.4799995422363281,0.013737823729317533
