,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,LIFE_unscaled,LIFE_monthly,isPartial,scale,LIFE,Stock_Price_Change,Stock_Price_Change_Percent
250,2020-04-16,7,0.08545040214477212,0.032390762154633546,LIFE,2.990000009536743,2.990000009536743,2.8499999046325684,2.880000114440918,2.880000114440918,20900,90,89.0,,0.89,80.1,0.03500008583068848,0.011844360993009007
251,2020-04-17,2,0.07874798927613941,-0.07843629404197916,LIFE,2.907999992370605,2.970000028610229,2.869999885559082,2.970000028610229,2.970000028610229,29800,89,89.0,,0.89,79.21000000000001,-0.019999980926514116,-0.0066889568102753705
252,2020-04-20,27,0.11226005361930295,0.6502975603988492,LIFE,2.9600000381469727,3.243000030517578,2.9600000381469727,3.0899999141693115,3.0899999141693115,150100,91,89.0,,0.89,80.99,0.2730000019073491,0.09191919167593254
253,2020-04-21,3,0.08008847184986595,-0.28658085162276414,LIFE,3.4800000190734863,3.7799999713897705,3.0799999237060547,3.25,3.25,2622700,94,89.0,,0.89,83.66,0.5369999408721924,0.16558739926576194
254,2020-04-22,4,0.08142895442359249,0.0167375221772168,LIFE,3.380000114440918,3.75,3.0,3.680000066757202,3.680000066757202,519500,97,89.0,,0.89,86.33,-0.029999971389770508,-0.007936500427734305
255,2020-04-23,2,0.07874798927613941,-0.03292397853356599,LIFE,3.75,3.910000085830689,3.450000047683716,3.839999914169312,3.839999914169312,390600,94,89.0,,0.89,83.66,0.16000008583068892,0.04266668955485042
256,2020-04-24,2,0.07874798927613941,0.0,LIFE,3.839999914169312,3.880000114440918,3.3299999237060547,3.619999885559082,3.619999885559082,215100,91,89.0,,0.89,80.99,-0.029999971389770952,-0.007672626785479308
257,2020-04-27,8,0.08679088471849866,0.10213461342048835,LIFE,3.700000047683716,3.83899998664856,3.619999885559082,3.759999990463257,3.759999990463257,91300,96,89.0,,0.89,85.44,-0.041000127792357954,-0.010567042933777304
258,2020-04-28,35,0.12298391420911528,0.41701417848206823,LIFE,3.799999952316284,3.799999952316284,3.450000047683716,3.75,3.75,116300,94,89.0,,0.89,83.66,-0.039000034332275835,-0.010158904524071866
259,2020-04-29,1,0.07740750670241286,-0.3705883635253854,LIFE,3.7699999809265137,3.848000049591065,3.559999942779541,3.690000057220459,3.690000057220459,101700,98,89.0,,0.89,87.22,0.04800009727478072,0.012631604704500754
260,2020-05-01,32,0.11896246648793565,0.5368337200845081,LIFE,3.5899999141693115,3.5899999141693115,3.299999952316284,3.440000057220459,3.440000057220459,102900,95,86.0,False,0.86,81.7,-0.2580001354217534,-0.06704785137650182
261,2020-05-05,5,0.08276943699731903,-0.7070122327351409,LIFE,3.630000114440918,3.650000095367432,3.5299999713897705,3.5999999046325684,3.5999999046325684,43100,97,86.0,,0.86,83.42,0.06000018119812056,0.0167131427946019
262,2020-05-06,1,0.07740750670241286,-0.06478152430926709,LIFE,3.5999999046325684,3.799999952316284,3.430000066757202,3.650000095367432,3.650000095367432,74900,99,86.0,,0.86,85.14,0.1499998569488521,0.04109585014510864
263,2020-05-07,9,0.0881313672922252,0.1385377342153571,LIFE,3.640000104904175,3.799999952316284,3.571000099182129,3.7799999713897705,3.7799999713897705,57100,96,86.0,,0.86,82.56,0.0,0.0
264,2020-05-08,7,0.08545040214477212,-0.03042010160313935,LIFE,3.8350000381469727,3.900000095367432,3.7100000381469727,3.900000095367432,3.900000095367432,58300,90,86.0,,0.86,77.4,0.1000001430511479,0.02631582744894323
265,2020-05-11,1,0.07740750670241286,-0.09412355285037499,LIFE,3.900000095367432,4.199999809265137,3.829999923706055,4.090000152587891,4.090000152587891,215500,95,86.0,,0.86,81.7,0.29999971389770463,0.07692300168250132
266,2020-05-13,4,0.08142895442359249,0.05195165033075888,LIFE,4.190000057220459,4.190000057220459,3.372999906539917,3.7100000381469727,3.7100000381469727,199100,100,86.0,,0.86,86.0,-0.009999752044677734,-0.002380893452094579
267,2020-05-14,18,0.10019571045576407,0.23046784973496193,LIFE,3.7200000286102295,3.7200000286102295,3.4600000381469727,3.5999999046325684,3.5999999046325684,137600,96,86.0,,0.86,82.56,-0.4700000286102295,-0.11217184300518024
268,2020-05-18,-6,0.06802412868632708,-0.13617948456065088,LIFE,3.9600000381469727,3.9700000286102295,3.700000047683716,3.740000009536743,3.740000009536743,83600,96,86.0,,0.86,82.56,0.25,0.06720430055840576
269,2020-05-19,7,0.08545040214477212,0.2561778268237891,LIFE,3.759999990463257,3.849999904632568,3.5999999046325684,3.5999999046325684,3.5999999046325684,37300,94,86.0,,0.86,80.84,-0.12000012397766158,-0.030226731262687156
270,2020-05-20,1,0.07740750670241286,-0.09412355285037499,LIFE,3.619999885559082,3.799999952316284,3.619999885559082,3.670000076293945,3.670000076293945,125300,93,86.0,,0.86,79.98,-0.049999952316283736,-0.01298700092333005
271,2020-05-21,1,0.07740750670241286,0.0,LIFE,3.650000095367432,3.75,3.6050000190734863,3.700000047683716,3.700000047683716,58400,94,86.0,,0.86,80.84,-0.04999995231628418,-0.013157882353605488
272,2020-05-22,2,0.07874798927613941,0.017317216776919553,LIFE,3.6659998893737793,4.199999809265137,3.6540000438690186,4.119999885559082,4.119999885559082,204300,90,86.0,,0.86,77.4,0.4499998092651367,0.11999994913736978
273,2020-05-26,11,0.09081233243967829,0.04633490872022983,LIFE,4.25,4.5,3.829999923706055,4.059999942779541,4.059999942779541,165400,93,86.0,,0.86,79.98,0.3000001907348633,0.07142862008542661
274,2020-05-27,5,0.08276943699731903,-0.08856611460455233,LIFE,4.199999809265137,4.199999809265137,3.869999885559082,3.920000076293945,3.920000076293945,72900,92,86.0,,0.86,79.12,-0.3000001907348633,-0.06666670905219185
275,2020-05-28,4,0.08142895442359249,-0.016195381077316773,LIFE,3.920000076293945,4.0,3.7100000381469727,3.7100000381469727,3.7100000381469727,66100,90,86.0,,0.86,77.4,-0.19999980926513672,-0.04761900436850974
276,2020-05-29,7,0.08545040214477212,0.049385967800348984,LIFE,3.7100000381469727,3.930000066757202,3.7090001106262207,3.740000009536743,3.740000009536743,46300,87,86.0,,0.86,74.82,-0.06999993324279785,-0.017499983310699463
277,2020-06-01,3,0.08008847184986595,-0.06274903523358333,LIFE,3.75,4.03000020980835,3.75,3.880000114440918,3.880000114440918,75700,91,80.0,False,0.8,72.8,0.10000014305114746,0.025445328588419525
278,2020-06-02,12,0.09215281501340483,0.1506376995949521,LIFE,3.880000114440918,3.950999975204468,3.759999990463257,3.890000104904175,3.890000104904175,49500,93,80.0,,0.8,74.4,-0.07900023460388139,-0.019603034861290558
279,2020-06-03,21,0.1042171581769437,0.1309167078811857,LIFE,3.849999904632568,3.9159998893737793,3.700000047683716,3.740000009536743,3.740000009536743,72000,94,80.0,,0.8,75.2,-0.03500008583068892,-0.008858538610564737
280,2020-06-04,5,0.08276943699731903,-0.20579836904792526,LIFE,3.7799999713897705,3.880000114440918,3.670000076293945,3.829999923706055,3.829999923706055,75300,93,80.0,,0.8,74.4,-0.03599977493286133,-0.00919299692284159
281,2020-06-05,3,0.08008847184986595,-0.032390762154633546,LIFE,3.890000104904175,4.03000020980835,3.819999933242798,3.900000095367432,3.900000095367432,49000,96,80.0,,0.8,76.80000000000001,0.15000009536743164,0.0386598172533934
282,2020-06-08,0,0.07606702412868632,-0.03404487114016275,LIFE,3.900000095367432,4.0,3.880000114440918,3.9600000381469727,3.9600000381469727,75100,91,80.0,,0.8,72.8,-0.03000020980834961,-0.0074442204085583
283,2020-06-09,1,0.07740750670241286,0.017622387481055934,LIFE,3.9600000381469727,4.03000020980835,3.849999904632568,4.019999980926514,4.019999980926514,78700,96,80.0,,0.8,76.80000000000001,0.03000020980834961,0.007500052452087402
284,2020-06-10,15,0.09617426273458445,0.24244103487687463,LIFE,4.0,4.025000095367432,3.849999904632568,3.920000076293945,3.920000076293945,48700,96,80.0,,0.8,76.80000000000001,-0.005000114440917969,-0.0012407231217379522
285,2020-06-11,1,0.07740750670241286,-0.19513282970479195,LIFE,3.75,3.859999895095825,3.4200000762939453,3.440000057220459,3.440000057220459,138300,94,80.0,,0.8,75.2,-0.16500020027160645,-0.04099383760549802
286,2020-06-12,15,0.09617426273458445,0.24244103487687463,LIFE,3.5999999046325684,3.615000009536743,3.430000066757202,3.450000047683716,3.450000047683716,58400,92,80.0,,0.8,73.60000000000001,-0.24499988555908203,-0.06347147466774739
287,2020-06-15,14,0.0948337801608579,0.22512381809995485,LIFE,3.5999999046325684,3.759999990463257,3.5,3.740000009536743,3.740000009536743,131300,93,80.0,,0.8,74.4,0.14499998092651367,0.04011064468713377
288,2020-06-16,1,0.07740750670241286,-0.18375597206909222,LIFE,3.900000095367432,3.900000095367432,3.660000085830689,3.825000047683716,3.825000047683716,114500,93,80.0,,0.8,74.4,0.14000010490417525,0.03723407054767747
289,2020-06-17,12,0.09215281501340483,0.19048938454611597,LIFE,3.829999923706055,3.9700000286102295,3.670000076293945,3.869999885559082,3.869999885559082,188400,95,80.0,,0.8,76.0,0.06999993324279741,0.01794870039258356
290,2020-06-18,3,0.08008847184986595,-0.13091670788118592,LIFE,3.900000095367432,3.9700000286102295,3.700000047683716,3.920000076293945,3.920000076293945,108300,95,80.0,,0.8,76.0,0.0,0.0
291,2020-06-19,1,0.07740750670241286,-0.033475044354433825,LIFE,3.9800000190734863,4.320000171661377,3.930000066757202,4.230000019073486,4.230000019073486,210800,89,80.0,,0.8,71.2,0.35000014305114746,0.08816124446570117
292,2020-06-23,17,0.09885522788203753,0.3981344556933226,LIFE,3.940000057220459,4.159999847412109,3.809999942779541,3.940000057220459,3.940000057220459,155600,94,80.0,,0.8,75.2,-0.16000032424926758,-0.03703711062301529
293,2020-06-24,27,0.11226005361930295,0.13560057494643796,LIFE,4.119999885559082,4.179999828338623,3.859999895095825,4.110000133514404,4.110000133514404,136500,93,80.0,,0.8,74.4,0.019999980926513672,0.0048076878990646055
294,2020-06-25,3,0.08008847184986595,-0.28658085162276414,LIFE,4.159999847412109,4.650000095367432,4.099999904632568,4.489999771118164,4.489999771118164,374400,92,80.0,,0.8,73.60000000000001,0.4700002670288086,0.11244025988766948
295,2020-06-26,17,0.09885522788203753,0.23432531048103633,LIFE,4.679999828338623,4.75,4.190000057220459,4.440000057220459,4.440000057220459,125400,93,80.0,,0.8,74.4,0.09999990463256836,0.021505355393904857
296,2020-06-29,0,0.07606702412868632,-0.32240345807560966,LIFE,4.400000095367432,4.699999809265137,4.309999942779541,4.579999923706055,4.579999923706055,106200,93,80.0,,0.8,74.4,-0.05000019073486328,-0.01052635594418172
297,2020-06-30,138,0.26105361930294907,2.431889472385719,LIFE,4.539999961853027,4.599999904632568,4.429999828338623,4.440000057220459,4.440000057220459,68400,95,80.0,,0.8,76.0,-0.09999990463256836,-0.021276576317181495
298,2020-07-01,5,0.08276943699731903,-0.6829408562948661,LIFE,4.440000057220459,4.458000183105469,4.230000019073486,4.300000190734863,4.300000190734863,47500,92,78.0,False,0.78,71.76,-0.1419997215270996,-0.03086950531979238
299,2020-07-02,49,0.14175067024128687,0.7125967674019371,LIFE,4.130000114440918,4.489999771118164,4.099999904632568,4.260000228881836,4.260000228881836,41900,88,78.0,,0.78,68.64,0.03199958801269531,0.007178014064235461
300,2020-07-06,3,0.08008847184986595,-0.06274903523358333,LIFE,4.269999980926514,4.34499979019165,4.159999847412109,4.25,4.25,37900,91,78.0,,0.78,70.98,-0.14499998092651367,-0.03229398403519379
301,2020-07-07,13,0.09349329758713137,0.1673752217721689,LIFE,4.25,4.380000114440918,4.21999979019165,4.28000020980835,4.28000020980835,55700,94,78.0,,0.78,73.32000000000001,0.03500032424926758,0.008055310918144709
302,2020-07-08,-8,0.065343163538874,-0.3010925357726608,LIFE,4.309999942779541,4.419000148773193,4.195000171661377,4.329999923706055,4.329999923706055,65200,97,78.0,,0.78,75.66,0.03900003433227539,0.008904117194812766
303,2020-07-09,4,0.08142895442359249,0.2461740450498502,LIFE,4.320000171661377,4.429999828338623,4.199999809265137,4.255000114440918,4.255000114440918,46900,91,78.0,,0.78,70.98,0.010999679565429688,0.0024891783650389243
304,2020-07-10,5,0.08276943699731903,0.016461989266782995,LIFE,4.300000190734863,4.389999866485596,4.159999847412109,4.25,4.25,34900,92,78.0,,0.78,71.76,-0.039999961853027344,-0.009029337111290281
305,2020-07-13,7,0.08545040214477212,0.08511217785040692,LIFE,4.210000038146973,4.380000114440918,3.880000114440918,3.880000114440918,3.880000114440918,62400,93,78.0,,0.78,72.54,-0.009999752044677734,-0.0022778479154449416
306,2020-07-14,28,0.1136005361930295,0.32943243497631225,LIFE,3.950000047683716,4.210000038146973,3.720999956130981,4.159999847412109,4.159999847412109,80800,92,78.0,,0.78,71.76,-0.1700000762939453,-0.0388128017927335
307,2020-07-15,6,0.08410991957104558,-0.25959927312203535,LIFE,4.170000076293945,4.550000190734863,4.052999973297119,4.5,4.5,212500,94,78.0,,0.78,73.32000000000001,0.3400001525878906,0.08076013052426045
308,2020-07-16,2,0.07874798927613941,-0.06374908360692322,LIFE,4.400000095367432,4.550000190734863,4.349999904632568,4.510000228881836,4.510000228881836,44600,91,78.0,,0.78,70.98,0.0,0.0
309,2020-07-17,2,0.07874798927613941,0.0,LIFE,4.539999961853027,5.170000076293945,4.409999847412109,5.090000152587891,5.090000152587891,257700,94,78.0,,0.78,73.32000000000001,0.619999885559082,0.13626370539974575
310,2020-07-20,5,0.08276943699731903,0.3208830702092158,LIFE,5.25,5.480000019073486,5.104000091552734,5.389999866485596,5.389999866485596,185700,96,78.0,,0.78,74.88,0.309999942779541,0.05996130332782523
311,2020-07-21,10,0.08947184986595175,0.08097690538658386,LIFE,5.309999942779541,5.388000011444092,4.909999847412109,5.150000095367432,5.150000095367432,151700,92,78.0,,0.78,71.76,-0.09200000762939453,-0.016788322501675723
312,2020-07-22,0,0.07606702412868632,-0.1498217121625267,LIFE,5.28000020980835,5.28000020980835,4.360000133514404,4.46999979019165,4.46999979019165,209300,94,78.0,,0.78,73.32000000000001,-0.10799980163574219,-0.020044506571334608
313,2020-07-23,9,0.0881313672922252,0.1586014873295034,LIFE,4.46999979019165,4.730000019073486,4.369999885559082,4.519999980926514,4.519999980926514,105600,90,78.0,,0.78,70.2,-0.5500001907348633,-0.1041666986514811
314,2020-07-24,1,0.07740750670241286,-0.1216804064125575,LIFE,4.5,4.53000020980835,4.349999904632568,4.400000095367432,4.400000095367432,29200,93,78.0,,0.78,72.54,-0.19999980926513672,-0.042283257602251045
315,2020-07-28,1,0.07740750670241286,-0.5514734438351483,LIFE,4.586999893188477,4.586999893188477,3.990000009536743,4.139999866485596,4.139999866485596,58900,98,78.0,,0.78,76.44,0.05699968338012695,0.01258271098016972
316,2020-07-29,9,0.0881313672922252,0.1385377342153571,LIFE,4.139999866485596,4.190000057220459,4.0,4.070000171661377,4.070000171661377,46000,97,78.0,,0.78,75.66,-0.3969998359680176,-0.08654890891921485
317,2020-07-30,1,0.07740750670241286,-0.1216804064125575,LIFE,4.090000152587891,4.130000114440918,3.950000047683716,4.059999942779541,4.059999942779541,62900,92,78.0,,0.78,71.76,-0.059999942779541016,-0.014319795217220932
318,2020-07-31,1,0.07740750670241286,0.0,LIFE,4.099999904632568,4.170000076293945,3.890000104904175,3.950000047683716,3.950000047683716,61500,94,78.0,,0.78,73.32000000000001,0.039999961853027344,0.009685220519283666
319,2020-08-04,23,0.10689812332439678,0.3574711469717089,LIFE,3.910000085830689,4.050000190734863,3.849999904632568,3.9700000286102295,3.9700000286102295,59000,90,77.0,,0.77,69.3,-0.11999988555908203,-0.02877695044690043
320,2020-08-05,42,0.13236729222520108,0.2382564642740701,LIFE,3.9800000190734863,4.099999904632568,3.900000095367432,4.03000020980835,4.03000020980835,71900,89,77.0,,0.77,68.53,0.04999971389770508,0.012345607788387003
321,2020-08-06,8,0.08679088471849866,-0.34431774451623354,LIFE,4.079999923706055,4.079999923706055,3.920000076293945,3.990000009536743,3.990000009536743,47700,93,77.0,,0.77,71.61,-0.019999980926513672,-0.004878044241882984
322,2020-08-07,6,0.08410991957104558,-0.030889939146819922,LIFE,4.0,4.059999942779541,3.910000085830689,4.0,4.0,60800,91,77.0,,0.77,70.07000000000001,-0.019999980926513672,-0.004901956201103785
323,2020-08-10,11,0.09081233243967829,0.07968635450865391,LIFE,4.070000171661377,4.099999904632568,3.950000047683716,4.0,4.0,79000,93,77.0,,0.77,71.61,0.039999961853027344,0.00985220749181659
324,2020-08-11,2,0.07874798927613941,-0.13284917190682854,LIFE,4.199999809265137,4.210000038146973,3.799999952316284,3.819999933242798,3.819999933242798,111200,95,77.0,,0.77,73.15,0.1100001335144043,0.02682930148123064
325,2020-08-12,1,0.07740750670241286,-0.01702243557008143,LIFE,3.819999933242798,3.8410000801086426,3.5899999141693115,3.640000104904175,3.640000104904175,78400,93,77.0,,0.77,71.61,-0.3689999580383301,-0.08764844529567872
326,2020-08-13,1,0.07740750670241286,0.0,LIFE,3.650000095367432,3.990000009536743,3.5,3.910000085830689,3.910000085830689,157800,93,77.0,,0.77,71.61,0.14899992942810059,0.038791962072514785
327,2020-08-14,1,0.07740750670241286,0.0,LIFE,3.910000085830689,3.947999954223633,3.690000057220459,3.809999942779541,3.809999942779541,77800,91,77.0,,0.77,70.07000000000001,-0.04200005531311035,-0.010526329627248976
328,2020-08-20,6,0.08410991957104558,-0.030889939146819922,LIFE,4.65500020980835,4.65500020980835,4.480000019073486,4.630000114440918,4.630000114440918,46200,100,77.0,,0.77,77.0,0.7070002555847168,0.17907808099854639
329,2020-08-21,7,0.08545040214477212,0.015937270901730693,LIFE,4.510000228881836,4.599999904632568,4.309999942779541,4.429999828338623,4.429999828338623,46000,94,77.0,,0.77,72.38,-0.05500030517578125,-0.011815317442927853
330,2020-08-25,30,0.11628150134048257,0.20907088896941994,LIFE,3.9700000286102295,4.400000095367432,3.9700000286102295,4.309999942779541,4.309999942779541,139100,97,77.0,,0.77,74.69,-0.19999980926513672,-0.04347822030685711
331,2020-08-26,16,0.09751474530831099,-0.16139072694994583,LIFE,4.300000190734863,4.389999866485596,4.235000133514404,4.380000114440918,4.380000114440918,31400,96,77.0,,0.77,73.92,-0.010000228881835938,-0.0022727792420651483
332,2020-08-27,1,0.07740750670241286,-0.20619690429714344,LIFE,4.329999923706055,4.340000152587891,3.819999933242798,3.910000085830689,3.910000085830689,161700,95,77.0,,0.77,73.15,-0.04999971389770508,-0.011389456815116494
333,2020-08-28,2,0.07874798927613941,0.017317216776919553,LIFE,3.910000085830689,4.019999980926514,3.809999942779541,3.940000057220459,3.940000057220459,29500,100,77.0,,0.77,77.0,-0.32000017166137695,-0.07373275585498873
334,2020-08-31,13,0.09349329758713137,0.18724679127089527,LIFE,3.900000095367432,3.900000095367432,3.7100000381469727,3.759999990463257,3.759999990463257,81200,98,77.0,,0.77,75.46000000000001,-0.11999988555908159,-0.029850717942397686
335,2020-09-02,6,0.08410991957104558,-0.10036417859088698,LIFE,4.03000020980835,4.090000152587891,3.819999933242798,4.0,4.0,561600,94,87.0,,0.87,81.78,0.19000005722045854,0.04871796219855162
336,2020-09-03,18,0.10019571045576407,0.19124725082076943,LIFE,4.059999942779541,4.070000171661377,3.7699999809265137,3.920000076293945,3.920000076293945,162600,92,87.0,,0.87,80.04,-0.019999980926513672,-0.00488997070424535
337,2020-09-04,26,0.11091957104557641,0.10702913868300645,LIFE,3.940000057220459,3.940000057220459,3.619999885559082,3.7200000286102295,3.7200000286102295,110100,93,87.0,,0.87,80.91,-0.13000011444091797,-0.03194105871200781
338,2020-09-08,2,0.07874798927613941,-0.15771513778567958,LIFE,3.700000047683716,3.9800000190734863,3.700000047683716,3.75,3.75,91400,95,87.0,,0.87,82.65,0.039999961853027344,0.010152274434545472
339,2020-09-09,2,0.07874798927613941,0.0,LIFE,3.7300000190734863,3.950000047683716,3.7290000915527344,3.849999904632568,3.849999904632568,44400,96,87.0,,0.87,83.52,-0.029999971389770508,-0.0075376812175881325
340,2020-09-10,11,0.09081233243967829,0.15320192013073242,LIFE,3.859999895095825,4.050000190734863,3.812000036239624,3.910000085830689,3.910000085830689,97900,96,87.0,,0.87,83.52,0.10000014305114746,0.025316491606066638
341,2020-09-16,2,0.07874798927613941,0.017317216776919553,LIFE,4.230000019073486,4.400000095367432,4.051000118255615,4.199999809265137,4.199999809265137,175600,98,87.0,,0.87,85.26,0.34999990463256836,0.08641972546896648
342,2020-09-17,9,0.0881313672922252,0.11915704899056956,LIFE,4.199999809265137,4.340000152587891,4.15500020980835,4.21999979019165,4.21999979019165,88400,96,87.0,,0.87,83.52,-0.059999942779541016,-0.013636350336153957
343,2020-09-18,30,0.11628150134048257,0.31941106683296305,LIFE,4.269999980926514,4.349999904632568,4.199999809265137,4.309999942779541,4.309999942779541,74200,95,87.0,,0.87,82.65,0.009999752044677734,0.0023040902518667306
344,2020-09-21,1,0.07740750670241286,-0.09412355285037499,LIFE,4.320000171661377,4.320000171661377,3.930000066757202,4.03000020980835,4.03000020980835,88000,93,87.0,,0.87,80.91,-0.029999732971191406,-0.006896490489400442
345,2020-09-23,45,0.1363887399463807,0.7619575381844632,LIFE,3.9700000286102295,3.993000030517578,3.819999933242798,3.8559999465942383,3.8559999465942383,54000,97,87.0,,0.87,84.39,-0.32700014114379883,-0.07569447410879193
346,2020-09-29,3,0.08008847184986595,-0.41279264049692377,LIFE,3.670000076293945,3.694000005722046,3.25,3.2699999809265137,3.2699999809265137,274600,95,87.0,,0.87,82.65,-0.2990000247955322,-0.07488104746064217
347,2020-09-30,26,0.11091957104557641,0.38496301007598843,LIFE,3.309999942779541,3.4100000858306885,3.2300000190734863,3.2300000190734863,3.2300000190734863,109900,92,87.0,,0.87,80.04,-0.2839999198913574,-0.07688140753964223
348,2020-10-02,12,0.09215281501340483,-0.16919246851811565,LIFE,3.150000095367432,3.25,3.0799999237060547,3.0999999046325684,3.0999999046325684,82500,92,83.0,,0.83,76.36,-0.16000008583068848,-0.046920845103648134
349,2020-10-07,3,0.08008847184986595,0.03463443355383933,LIFE,3.2699999809265137,3.476999998092652,3.2149999141693115,3.299999952316284,3.299999952316284,65700,100,83.0,,0.83,83.0,0.2269999980926518,0.06984615325927757
350,2020-10-08,1,0.07740750670241286,-0.033475044354433825,LIFE,3.369999885559082,3.549999952316284,3.367000102996826,3.490000009536743,3.490000009536743,120500,98,83.0,,0.83,81.33999999999999,0.07299995422363237,0.02099509757367768
351,2020-10-09,-4,0.07070509383378017,-0.08658608388459799,LIFE,3.549999952316284,3.660000085830689,3.369999885559082,3.4600000381469727,3.4600000381469727,110700,92,83.0,,0.83,76.36,0.11000013351440474,0.03098595351885347
352,2020-10-12,26,0.11091957104557641,0.4329304194229904,LIFE,3.4800000190734863,3.5899999141693115,3.431999921798706,3.5199999809265137,3.5199999809265137,46600,87,83.0,,0.83,72.21,-0.0700001716613774,-0.01912572951360736
353,2020-10-13,6,0.08410991957104558,-0.24170352645445103,LIFE,3.549999952316284,3.670000076293945,3.450000047683716,3.670000076293945,3.670000076293945,34400,95,83.0,,0.83,78.85,0.08000016212463334,0.022284168255515047
354,2020-10-14,5,0.08276943699731903,-0.015937270901730805,LIFE,3.690000057220459,3.690000057220459,3.4800000190734863,3.5,3.5,93700,92,83.0,,0.83,76.36,0.019999980926514116,0.005449585970229931
355,2020-10-15,21,0.1042171581769437,0.2591260972370679,LIFE,3.490000009536743,3.490000009536743,3.359999895095825,3.4200000762939453,3.4200000762939453,33200,91,83.0,,0.83,75.53,-0.20000004768371582,-0.05420055408735369
356,2020-10-16,1,0.07740750670241286,-0.2572479613099067,LIFE,3.4100000858306885,3.5299999713897705,3.359999895095825,3.430000066757202,3.430000066757202,23800,93,83.0,,0.83,77.19,0.039999961853027344,0.011461307089892125
357,2020-10-19,4,0.08142895442359249,0.03404487114016286,LIFE,3.490000009536743,3.490000009536743,3.38700008392334,3.4600000381469727,3.4600000381469727,27200,95,83.0,,0.83,78.85,-0.039999961853027344,-0.011331434044538846
358,2020-10-20,1,0.07740750670241286,-0.049385967800348984,LIFE,3.4600000381469727,3.5299999713897705,3.3570001125335693,3.390000104904175,3.390000104904175,29100,95,83.0,,0.83,78.85,0.039999961853027344,0.011461307089892125
359,2020-10-21,1,0.07740750670241286,0.0,LIFE,3.4200000762939453,3.490000009536743,3.2100000381469727,3.259999990463257,3.259999990463257,46400,98,83.0,,0.83,81.33999999999999,-0.039999961853027344,-0.011331434044538846
360,2020-10-22,-2,0.07338605898123325,-0.05195165033075866,LIFE,3.2699999809265137,3.450000047683716,3.2699999809265137,3.299999952316284,3.299999952316284,38000,94,83.0,,0.83,78.02,-0.039999961853027344,-0.011461307089892236
361,2020-10-23,3,0.08008847184986595,0.09133087348847391,LIFE,3.3350000381469727,3.380000114440918,3.2300000190734863,3.309999942779541,3.309999942779541,30100,90,83.0,,0.83,74.7,-0.06999993324279785,-0.02028983544211682
362,2020-10-27,2,0.07874798927613941,0.0,LIFE,3.289999961853028,3.289999961853028,3.1600000858306885,3.220000028610229,3.220000028610229,26100,97,83.0,,0.83,80.50999999999999,-0.09000015258789018,-0.026627263177704696
363,2020-10-28,-2,0.07338605898123325,-0.06808974228032538,LIFE,3.1600000858306885,3.1600000858306885,2.930000066757202,3.0899999141693115,3.0899999141693115,54700,91,83.0,,0.83,75.53,-0.1299998760223393,-0.03951364058652429
364,2020-10-29,1,0.07740750670241286,0.05479852409308417,LIFE,3.059999942779541,3.2699999809265137,3.049999952316284,3.2699999809265137,3.2699999809265137,61600,88,83.0,,0.83,73.03999999999999,0.1099998950958252,0.0348100924392567
365,2020-11-03,2,0.07874798927613941,0.017317216776919553,LIFE,3.069999933242798,3.2100000381469727,3.049999952316284,3.2100000381469727,3.2100000381469727,32700,93,76.0,,0.76,70.68,-0.059999942779541016,-0.018348606461624728
366,2020-11-05,-4,0.07070509383378017,-0.10213461342048813,LIFE,3.259999990463257,3.299999952316284,3.174999952316284,3.289999961853028,3.289999961853028,49200,69,76.0,,0.76,52.44,0.08999991416931152,0.028037356105847788
367,2020-11-06,2,0.07874798927613941,0.11375270162666351,LIFE,3.25,3.25,3.0999999046325684,3.1700000762939453,3.1700000762939453,23900,73,76.0,,0.76,55.48,-0.04999995231628418,-0.015151500920837613
368,2020-11-09,55,0.1497935656836461,0.9351297059536592,LIFE,3.25,3.299999952316284,3.0899999141693115,3.109999895095825,3.109999895095825,38600,95,76.0,,0.76,72.2,0.04999995231628418,0.015384600712702756
369,2020-11-10,11,0.09081233243967829,-0.3937501118608272,LIFE,3.130000114440918,3.240000009536743,3.0799999237060547,3.0899999141693115,3.0899999141693115,47000,97,76.0,,0.76,73.72,-0.059999942779541016,-0.018181801105005113
370,2020-11-11,2,0.07874798927613941,-0.13284917190682854,LIFE,3.119999885559082,3.3399999141693115,3.119999885559082,3.299999952316284,3.299999952316284,66100,93,76.0,,0.76,70.68,0.09999990463256836,0.03086416800562497
371,2020-11-12,1,0.07740750670241286,-0.01702243557008143,LIFE,3.299999952316284,3.470000028610229,3.2799999713897705,3.359999895095825,3.359999895095825,187900,97,76.0,,0.76,73.72,0.13000011444091752,0.038922190952585645
372,2020-11-13,1,0.07740750670241286,0.0,LIFE,3.400000095367432,3.5,3.322000026702881,3.380000114440918,3.380000114440918,116900,94,76.0,,0.76,71.44,0.029999971389770952,0.008645524824905104
373,2020-11-17,1,0.07740750670241286,-0.7323426622046296,LIFE,3.259999990463257,3.440000057220459,3.25,3.2699999809265137,3.2699999809265137,86300,100,76.0,,0.76,76.0,-0.059999942779541016,-0.017142840794154623
374,2020-11-19,13,0.09349329758713137,0.20780660132303552,LIFE,3.309999942779541,3.369999885559082,3.2799999713897705,3.319999933242798,3.319999933242798,27500,98,76.0,,0.76,74.48,-0.07000017166137695,-0.020348886772385
