,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TTD_unscaled,TTD_monthly,isPartial,scale,TTD,Stock_Price_Change,Stock_Price_Change_Percent
249,2019-10-23,32,0.04447826086956522,1.2095032397408207,TTD,18.950000762939453,19.6200008392334,18.90399932861328,19.211000442504883,19.211000442504883,10535000,52,50.0,,0.5,26.0,-0.6239986419677699,-0.03082388154313198
250,2019-10-25,2,0.018391304347826088,-0.5865102639296187,TTD,19.53899955749512,20.3799991607666,19.167999267578125,20.261999130249023,20.261999130249023,15090000,57,50.0,,0.5,28.5,0.7599983215332031,0.038735896484441534
251,2019-10-28,10,0.025347826086956522,0.37825059101654834,TTD,20.527000427246094,21.665000915527344,20.052000045776367,20.996999740600582,20.996999740600582,30062000,72,50.0,,0.5,36.0,1.2850017547607422,0.06305210047478749
252,2019-10-29,12,0.02708695652173913,0.06861063464837036,TTD,20.96999931335449,21.17200088500977,20.35300064086914,20.731000900268555,20.731000900268555,9148000,42,50.0,,0.5,21.0,-0.4930000305175746,-0.022755597031350216
253,2019-11-05,1,0.017521739130434782,-0.3531300160513644,TTD,20.358999252319336,20.45599937438965,19.86000061035156,19.952999114990234,19.952999114990234,10132000,57,60.0,,0.6,34.2,-0.7160015106201207,-0.033818320455817896
254,2019-11-06,5,0.021,0.19851116625310183,TTD,20.125999450683597,20.14800071716309,19.17799949645996,19.441999435424805,19.441999435424805,13927000,37,60.0,,0.6,22.2,-0.30799865722655895,-0.01505664189705469
255,2019-11-07,2,0.018391304347826088,-0.12422360248447206,TTD,19.319000244140625,19.5,18.7189998626709,19.274999618530277,19.274999618530277,33248000,86,60.0,,0.6,51.6,-0.6480007171630895,-0.03216203564113884
256,2019-11-08,19,0.03317391304347826,0.8037825059101655,TTD,18.86400032043457,20.43000030517578,18.59000015258789,19.55299949645996,19.55299949645996,37055000,100,60.0,,0.6,60.0,0.9300003051757812,0.04769232334234785
257,2019-11-11,10,0.025347826086956522,0.37825059101654834,TTD,19.21199989318848,21.777999877929688,19.100000381469727,21.701000213623047,21.701000213623047,34273000,62,60.0,,0.6,37.2,1.3479995727539062,0.0659813780038172
258,2019-11-12,1,0.017521739130434782,-0.3087478559176673,TTD,21.799999237060547,22.83699989318848,21.518999099731445,22.38500022888184,22.38500022888184,31951000,68,60.0,,0.6,40.8,1.0590000152587926,0.04862705579918791
259,2019-11-13,26,0.03926086956521739,1.240694789081886,TTD,22.257999420166016,22.93600082397461,22.1200008392334,22.88500022888184,22.88500022888184,14007000,66,60.0,,0.6,39.6,0.09900093078612926,0.004335111058771712
260,2019-11-14,1,0.017521739130434782,-0.5537098560354374,TTD,22.799999237060547,23.124000549316406,22.43000030517578,22.808000564575195,22.808000564575195,12164000,47,60.0,,0.6,28.2,0.18799972534179688,0.008196709042026296
261,2019-11-15,1,0.017521739130434782,0.0,TTD,22.902999877929688,23.33799934387207,22.7189998626709,22.915000915527344,22.915000915527344,10436000,39,60.0,,0.6,23.4,0.21399879455566406,0.009254401897252684
262,2019-11-18,1,0.017521739130434782,-0.12958963282937364,TTD,22.812000274658203,23.49799919128418,22.75149917602539,23.174999237060547,23.174999237060547,9770000,32,60.0,,0.6,19.2,0.15999984741210938,0.006855765357372867
263,2019-11-19,1,0.017521739130434782,0.0,TTD,23.267000198364254,23.70800018310547,22.899999618530277,23.64699935913086,23.64699935913086,11873000,45,60.0,,0.6,27.0,0.21000099182128906,0.008936973318953045
264,2019-11-20,8,0.023608695652173915,0.3473945409429282,TTD,23.600000381469727,24.31100082397461,23.506999969482425,24.04700088500977,24.04700088500977,13423000,50,60.0,,0.6,30.0,0.6030006408691406,0.025434479340811
265,2019-11-25,2,0.018391304347826088,-0.04514672686230259,TTD,24.600000381469727,25.73900032043457,24.50200080871582,25.68899917602539,25.68899917602539,16755000,46,60.0,,0.6,27.6,1.427999496459961,0.05873881979600437
266,2019-11-27,6,0.021869565217391307,0.18912529550827428,TTD,26.350000381469727,26.709999084472656,26.04199981689453,26.517000198364254,26.517000198364254,9540000,57,60.0,,0.6,34.2,0.9709987640380859,0.03772480484672114
267,2019-11-29,4,0.020130434782608696,-0.5289928789420143,TTD,26.363000869750977,26.763999938964844,26.24399948120117,26.333999633789062,26.333999633789062,4836000,36,60.0,,0.6,21.6,0.0540008544921875,0.002021746774359956
268,2019-12-02,9,0.024478260869565217,0.21598272138228936,TTD,26.11199951171875,26.25,22.7189998626709,22.73900032043457,22.73900032043457,37869000,100,51.0,,0.51,51.0,-0.5139999389648438,-0.01920489987061047
269,2019-12-03,1,0.017521739130434782,-0.2841918294849023,TTD,22.104999542236328,23.868000030517575,22.051000595092773,23.750999450683597,23.750999450683597,20391000,84,51.0,,0.51,42.84,-2.3819999694824254,-0.09074285598028287
270,2019-12-04,4,0.020130434782608696,0.14888337468982638,TTD,24.01000022888184,24.67650032043457,23.61199951171875,24.41399955749512,24.41399955749512,15977000,81,51.0,,0.51,41.31,0.8085002899169957,0.03387381803600009
271,2019-12-06,14,0.02882608695652174,0.43196544276457893,TTD,25.55699920654297,25.739999771118164,24.57200050354004,24.73500061035156,24.73500061035156,19711000,75,51.0,,0.51,38.25,1.0634994506835938,0.04309766121101499
272,2019-12-09,4,0.020130434782608696,-0.301659125188537,TTD,24.73500061035156,25.394800186157227,24.63599967956543,24.948999404907227,24.948999404907227,10104000,64,51.0,,0.51,32.64,-0.3451995849609375,-0.013411017406001369
273,2019-12-11,2,0.018391304347826088,-0.08639308855291572,TTD,25.17300033569336,25.25,24.424999237060547,25.04800033569336,25.04800033569336,14038000,69,51.0,,0.51,35.19,-0.14480018615722656,-0.005701962019616813
274,2019-12-13,2,0.018391304347826088,0.0,TTD,24.597999572753903,25.600000381469727,24.52079963684082,25.2450008392334,25.2450008392334,15525000,47,51.0,,0.51,23.97,0.35000038146972656,0.013861401246325844
275,2019-12-18,3,0.019260869565217394,0.047281323877068626,TTD,24.924999237060547,25.98290061950684,24.90999984741211,25.312000274658203,25.312000274658203,13727000,70,51.0,,0.51,35.7,0.3829002380371129,0.014957040325447535
276,2019-12-19,6,0.021869565217391307,0.13544018058690743,TTD,25.55299949645996,26.451000213623047,25.480600357055664,26.270999908447266,26.270999908447266,15611000,90,51.0,,0.51,45.9,0.4680995941162074,0.018015678887089992
277,2019-12-26,3,0.019260869565217394,-0.11928429423459241,TTD,26.899999618530277,27.88599967956543,26.899999618530277,27.35099983215332,27.35099983215332,20552000,74,51.0,,0.51,37.74,1.4349994659423828,0.05425123641272811
278,2019-12-27,51,0.061,2.167042889390519,TTD,27.586000442504883,27.780000686645508,27.052000045776367,27.23500061035156,27.23500061035156,11142000,86,51.0,,0.51,43.86,-0.10599899291992188,-0.00380115449106877
279,2019-12-30,12,0.02708695652173913,-0.555951532430506,TTD,27.207000732421875,27.224000930786133,25.1299991607666,25.27199935913086,25.27199935913086,28854000,80,51.0,,0.51,40.8,-0.555999755859375,-0.020014389565031876
280,2019-12-31,6,0.021869565217391307,-0.1926163723916532,TTD,24.910999298095703,26.061899185180664,24.6200008392334,25.97800064086914,25.97800064086914,19646000,68,51.0,,0.51,34.68,-1.1621017456054688,-0.04268666271941357
281,2020-01-02,9,0.024478260869565217,0.46997389033942527,TTD,26.351999282836918,27.212799072265625,26.105499267578125,27.145000457763672,27.145000457763672,22197000,71,50.0,,0.5,35.5,1.150899887084961,0.044160246300829264
282,2020-01-03,5,0.021,-0.1420959147424511,TTD,26.475000381469727,27.339000701904297,26.224000930786133,27.19099998474121,27.19099998474121,13736000,73,50.0,,0.5,36.5,0.12620162963867188,0.0046375835614533845
283,2020-01-06,12,0.02708695652173913,0.4063205417607221,TTD,26.701000213623047,28.006999969482425,26.60099983215332,27.791000366210938,27.791000366210938,18238000,46,50.0,,0.5,23.0,0.6679992675781286,0.024433931395729358
284,2020-01-07,9,0.024478260869565217,-0.0963081861958267,TTD,27.90399932861328,28.559999465942383,27.429000854492188,28.027999877929688,28.027999877929688,21999000,66,50.0,,0.5,33.0,0.5529994964599574,0.019745045776503378
285,2020-01-08,4,0.020130434782608696,-0.17761989342806395,TTD,28.027999877929688,28.929000854492188,27.91399955749512,28.520000457763672,28.520000457763672,20523000,86,50.0,,0.5,43.0,0.3690013885498047,0.012920216927519101
286,2020-01-14,13,0.027956521739130435,0.388768898488121,TTD,28.97900009155273,29.3700008392334,27.97900009155273,28.416000366210938,28.416000366210938,18658000,72,50.0,,0.5,36.0,0.44099998474121094,0.015244217626435352
287,2020-01-15,2,0.018391304347826088,-0.3421461897356143,TTD,28.26000022888184,29.073999404907227,28.25,28.479999542236328,28.479999542236328,14693000,56,50.0,,0.5,28.0,-0.2960014343261719,-0.010078359750360089
288,2020-01-16,1,0.017521739130434782,-0.047281323877068626,TTD,28.632999420166016,28.84499931335449,27.902999877929688,28.100000381469727,28.100000381469727,15080000,58,50.0,,0.5,29.0,-0.22900009155273793,-0.00787645649858848
289,2020-01-21,5,0.021,-0.2247191011235954,TTD,28.09499931335449,28.881999969482425,27.66399955749512,28.00200080871582,28.00200080871582,15690000,60,50.0,,0.5,30.0,0.03700065612793679,0.0012827407525992651
290,2020-01-22,4,0.020130434782608696,-0.04140786749482406,TTD,28.388999938964844,28.815000534057617,28.11199951171875,28.22249984741211,28.22249984741211,12679000,60,50.0,,0.5,30.0,-0.06699943542480824,-0.0023197644032824094
291,2020-01-24,2,0.018391304347826088,-0.08639308855291572,TTD,28.32999992370605,28.65999984741211,27.69099998474121,28.017000198364254,28.017000198364254,13925000,41,50.0,,0.5,20.5,-0.1550006866455078,-0.005379166537314739
292,2020-01-27,1,0.017521739130434782,-0.16563146997929612,TTD,26.94099998474121,27.70859909057617,26.48900032043457,27.322999954223636,27.322999954223636,23745000,32,50.0,,0.5,16.0,-0.951400756835941,-0.03319611869857875
293,2020-01-28,4,0.020130434782608696,0.14888337468982638,TTD,27.500999450683597,28.41399955749512,27.38759994506836,28.179000854492188,28.179000854492188,21851000,50,50.0,,0.5,25.0,0.7054004669189524,0.02545781779198153
294,2020-01-30,8,0.023608695652173915,0.17278617710583166,TTD,27.74099922180176,28.10300064086914,27.225000381469727,27.763999938964844,27.763999938964844,14851000,36,50.0,,0.5,18.0,-0.3109989166259801,-0.010945270692944153
295,2020-02-04,4,0.020130434782608696,-0.1473296500920811,TTD,27.95599937438965,30.608999252319336,27.950000762939453,30.3129997253418,30.3129997253418,25938000,53,65.0,,0.65,34.45,2.5059986114501953,0.08917192307948119
296,2020-02-05,10,0.025347826086956522,0.25917926565874727,TTD,30.958999633789062,31.39929962158203,28.268999099731445,28.75200080871582,28.75200080871582,28377000,50,65.0,,0.65,32.5,0.7903003692626953,0.025819216196779404
297,2020-02-06,3,0.019260869565217394,-0.2401372212692967,TTD,28.893999099731445,29.54599952697754,28.375999450683597,28.871000289916992,28.871000289916992,14216000,44,65.0,,0.65,28.6,-1.8533000946044922,-0.05902361253085542
298,2020-02-07,2,0.018391304347826088,-0.04514672686230259,TTD,28.82200050354004,29.825000762939453,28.621000289916992,29.132999420166016,29.132999420166016,15811000,43,65.0,,0.65,27.95,0.27900123596191406,0.009442944575531076
299,2020-02-10,8,0.023608695652173915,0.3473945409429282,TTD,29.152999877929688,29.974000930786133,29.10300064086914,29.81100082397461,29.81100082397461,9970000,43,65.0,,0.65,27.95,0.1490001678466797,0.004995814385085451
300,2020-02-12,12,0.02708695652173913,0.14732965009208088,TTD,30.049999237060547,30.767000198364254,29.47920036315918,30.47900009155273,30.47900009155273,19197000,43,65.0,,0.65,27.95,0.7929992675781214,0.026456236837026248
301,2020-02-13,13,0.027956521739130435,0.0321027287319422,TTD,30.052000045776367,30.777000427246094,29.90900039672852,30.65699958801269,30.65699958801269,7956000,49,65.0,,0.65,31.85,0.01000022888183949,0.0003250310013118707
302,2020-02-14,5,0.021,-0.24883359253499215,TTD,30.96299934387207,31.368000030517575,30.299999237060547,30.530000686645508,30.530000686645508,12044000,49,65.0,,0.65,31.85,0.5909996032714808,0.01920263817354617
303,2020-02-18,2,0.018391304347826088,-0.12422360248447206,TTD,30.600000381469727,31.14900016784668,30.41580009460449,30.8439998626709,30.8439998626709,11614000,45,65.0,,0.65,29.25,-0.21899986267089488,-0.006981632952621553
304,2020-02-19,2,0.018391304347826088,0.0,TTD,31.209999084472656,31.825000762939453,30.850000381469727,31.542999267578125,31.542999267578125,19120000,43,65.0,,0.65,27.95,0.6760005950927734,0.021702160308521456
305,2020-02-20,11,0.026217391304347828,0.42553191489361697,TTD,31.48600006103516,32.37799835205078,30.26499938964844,31.145000457763672,31.145000457763672,21514000,41,65.0,,0.65,26.65,0.5529975891113281,0.017376200341063353
306,2020-02-21,2,0.018391304347826088,-0.29850746268656714,TTD,30.899999618530277,31.200000762939453,29.700000762939453,30.190000534057617,30.190000534057617,13401000,44,65.0,,0.65,28.6,-1.1779975891113281,-0.0363826564045987
307,2020-02-24,5,0.021,-0.4131227217496962,TTD,27.799999237060547,28.89800071716309,26.910999298095703,28.32099914550781,28.32099914550781,20997000,41,65.0,,0.65,26.65,-2.3020000457763636,-0.07378205094503609
308,2020-02-25,5,0.021,0.0,TTD,29.04599952697754,29.165700912475582,27.052000045776367,27.35099983215332,27.35099983215332,18786000,55,65.0,,0.65,35.75,0.2677001953124929,0.009263623388087838
309,2020-02-26,5,0.021,0.0,TTD,27.350000381469727,28.288000106811523,26.301000595092773,26.690000534057617,26.690000534057617,18754000,58,65.0,,0.65,37.7,-0.877700805664059,-0.030093595497601267
310,2020-02-27,1,0.017521739130434782,-0.16563146997929612,TTD,25.315000534057617,26.179000854492188,24.145999908447266,25.000999450683597,25.000999450683597,33457000,100,65.0,,0.65,65.0,-2.108999252319336,-0.07455455473543726
311,2020-02-28,14,0.02882608695652174,0.6451612903225807,TTD,26.46999931335449,28.76300048828125,25.75,28.725000381469727,28.725000381469727,52216000,99,65.0,,0.65,64.35000000000001,2.5839996337890625,0.09870505173789557
312,2020-03-09,2,0.018391304347826088,0.0,TTD,22.576000213623047,23.79700088500977,21.599000930786133,21.65399932861328,21.65399932861328,29419000,54,71.0,,0.71,38.34,-4.965999603271481,-0.17265234916276384
313,2020-03-12,11,0.026217391304347828,0.42553191489361697,TTD,20.049999237060547,20.996999740600582,19.100000381469727,19.26499938964844,19.26499938964844,30180000,63,71.0,,0.71,44.73,-2.800001144409187,-0.11766193386885848
314,2020-03-16,1,0.017521739130434782,-0.3316749585406302,TTD,17.599000930786133,18.229999542236328,16.048999786376953,16.048999786376953,16.048999786376953,27825000,64,71.0,,0.71,45.44,-2.7670001983642543,-0.1317807416558604
315,2020-03-17,16,0.03056521739130435,0.7444168734491317,TTD,16.5,18.34499931335449,15.30500030517578,17.0,17.0,26163000,67,71.0,,0.71,47.57,0.11499977111816051,0.0063082706530914745
316,2020-03-19,1,0.017521739130434782,-0.4267425320056899,TTD,14.619999885559082,17.0,13.600000381469728,16.743999481201172,16.743999481201172,31830000,77,71.0,,0.71,54.67,-1.3449993133544886,-0.07331694541821965
317,2020-03-20,2,0.018391304347826088,0.04962779156327546,TTD,17.320999145507812,18.94300079345703,16.875999450683594,17.0,17.0,31360000,67,71.0,,0.71,47.57,1.9430007934570312,0.11429416432100181
318,2020-03-23,3,0.019260869565217394,0.09925558312655092,TTD,17.069000244140625,17.969999313354492,16.0,17.66699981689453,17.66699981689453,20168000,60,71.0,,0.71,42.6,-0.9730014801025391,-0.05136469615936545
319,2020-03-24,5,0.021,0.09029345372460496,TTD,19.21699905395508,20.197999954223636,18.799999237060547,19.399999618530277,19.399999618530277,23940000,61,71.0,,0.71,43.31,2.228000640869144,0.12398445887604437
320,2020-03-26,4,0.020130434782608696,-0.04140786749482406,TTD,19.822999954223636,21.49519920349121,19.822999954223636,20.905000686645508,20.905000686645508,17430000,58,71.0,,0.71,41.18,1.2971992492675746,0.06422414358884643
321,2020-03-27,4,0.020130434782608696,0.0,TTD,19.950000762939453,20.65800094604492,19.049999237060547,19.9689998626709,19.9689998626709,15251000,50,71.0,,0.71,35.5,-0.8371982574462926,-0.038948150678702054
322,2020-04-02,1,0.017521739130434782,-0.12958963282937364,TTD,17.0,17.43899917602539,16.027000427246094,16.47800064086914,16.47800064086914,21000000,63,72.0,,0.72,45.36,-3.2190017700195277,-0.15582348836303173
323,2020-04-06,1,0.017521739130434782,0.0,TTD,16.950000762939453,19.048999786376957,16.628999710083008,19.0049991607666,19.0049991607666,31106000,76,72.0,,0.72,54.72,1.610000610351566,0.09232184680442823
324,2020-04-08,1,0.017521739130434782,0.0,TTD,19.70400047302246,20.89900016784668,19.56089973449707,20.73500061035156,20.73500061035156,18004000,56,72.0,,0.72,40.32,1.850000381469723,0.09711798006280437
325,2020-04-13,6,0.021869565217391307,0.18912529550827428,TTD,21.53499984741211,21.99399948120117,20.655000686645508,21.86199951171875,21.86199951171875,17023000,76,72.0,,0.72,54.72,1.0949993133544886,0.05239481815207392
326,2020-04-14,1,0.017521739130434782,-0.19880715705765417,TTD,23.187000274658203,24.0,22.61440086364746,23.340999603271484,23.340999603271484,20471000,85,72.0,,0.72,61.2,2.0060005187988317,0.09120671847398243
327,2020-04-17,2,0.018391304347826088,0.04962779156327546,TTD,23.121999740600582,23.174999237060547,22.123699188232425,22.851999282836918,22.851999282836918,16451000,61,72.0,,0.72,43.92,-0.8250007629394531,-0.03437503178914392
328,2020-04-21,3,0.019260869565217394,0.047281323877068626,TTD,22.959999084472656,23.38500022888184,21.25,21.614999771118164,21.614999771118164,19549000,68,72.0,,0.72,48.96,0.21000099182129262,0.00906153176848723
329,2020-04-22,5,0.021,0.09029345372460496,TTD,22.690000534057617,24.48900032043457,22.600000381469727,24.41900062561035,24.41900062561035,22085000,71,72.0,,0.72,51.12,1.1040000915527308,0.04720975329259258
330,2020-04-23,5,0.021,0.0,TTD,25.00200080871582,26.631999969482425,24.80459976196289,25.39699935913086,25.39699935913086,33668000,69,72.0,,0.72,49.68,2.142999649047855,0.08750866188929951
331,2020-04-24,23,0.03665217391304348,0.7453416149068322,TTD,25.5,25.924400329589844,24.84199905395508,25.663000106811523,25.663000106811523,16929000,67,72.0,,0.72,48.24,-0.7075996398925817,-0.02656952691136294
332,2020-04-27,1,0.017521739130434782,0.0,TTD,26.32999992370605,26.87800025939941,26.05500030517578,26.316999435424805,26.316999435424805,16954000,52,72.0,,0.72,37.44,0.9535999298095668,0.03678387610459555
333,2020-04-28,3,0.019260869565217394,0.09925558312655092,TTD,26.95400047302246,27.069000244140625,25.207399368286133,25.79400062561035,25.79400062561035,16849000,66,72.0,,0.72,47.52,0.1909999847412145,0.007106182859508703
334,2020-04-29,6,0.021869565217391307,0.13544018058690743,TTD,26.82900047302246,29.5,26.73310089111328,29.41900062561035,29.41900062561035,31871000,100,72.0,,0.72,72.0,2.430999755859375,0.08980751907841844
335,2020-04-30,4,0.020130434782608696,-0.07952286282306176,TTD,29.572999954223636,30.60400009155273,28.847000122070312,29.257999420166016,29.257999420166016,27146000,92,72.0,,0.72,66.24,1.1040000915527308,0.037423731917041625
336,2020-05-01,36,0.04795652173913043,1.382289416846652,TTD,28.209999084472656,28.788000106811523,27.208999633789062,27.88999938964844,27.88999938964844,23631000,46,77.0,False,0.77,35.42,-1.8159999847412074,-0.059338647866572725
337,2020-05-04,11,0.026217391304347828,0.15296367112810705,TTD,27.42200088500977,29.17300033569336,27.214000701904297,29.052000045776367,29.052000045776367,18056000,44,77.0,,0.77,33.88,0.38500022888183594,0.013373635801492867
338,2020-05-05,0,0.01665217391304348,-0.3648424543946932,TTD,30.0,31.18000030517578,29.663000106811523,30.36400032043457,30.36400032043457,25623000,48,77.0,,0.77,36.96,2.006999969482422,0.06879648806731908
339,2020-05-06,13,0.027956521739130435,0.6788511749347257,TTD,30.43400001525879,31.724000930786133,30.35300064086914,31.224000930786133,31.224000930786133,33083000,51,77.0,,0.77,39.27,0.5440006256103516,0.01744710135618721
340,2020-05-07,3,0.019260869565217394,-0.31104199066874016,TTD,32.150001525878906,32.734798431396484,31.301000595092773,32.25,32.25,30686000,98,77.0,,0.77,75.46000000000001,1.0107975006103516,0.03186223272454369
341,2020-05-08,17,0.03143478260869565,0.6320541760722345,TTD,29.93000030517578,31.749000549316406,29.027999877929688,31.549999237060547,31.549999237060547,52253000,100,77.0,,0.77,77.0,-0.9857978820800781,-0.030114677020115166
342,2020-05-11,1,0.017521739130434782,-0.09029345372460507,TTD,30.69499969482422,31.215999603271484,30.069000244140625,30.53300094604492,30.53300094604492,29489000,47,77.0,,0.77,36.19,-0.5330009460449219,-0.016787959835680488
343,2020-05-12,2,0.018391304347826088,0.04962779156327546,TTD,30.7549991607666,32.0,30.32929992675781,31.06399917602539,31.06399917602539,26907000,45,77.0,,0.77,34.65,0.7840003967285156,0.02511533850245029
344,2020-05-13,2,0.018391304347826088,0.0,TTD,31.25200080871582,31.597999572753903,28.53400039672852,29.23600006103516,29.23600006103516,35310000,39,77.0,,0.77,30.03,-0.4020004272460973,-0.01256251335144054
345,2020-05-15,1,0.017521739130434782,-0.047281323877068626,TTD,29.149999618530277,30.44300079345703,29.049999237060547,30.000999450683597,30.000999450683597,13036000,38,77.0,,0.77,29.26,-1.1549987792968714,-0.03655290825096391
346,2020-05-18,8,0.023608695652173915,-0.15552099533437014,TTD,31.04800033569336,31.097000122070312,29.53499984741211,29.67300033569336,29.67300033569336,18929000,40,77.0,,0.77,30.8,0.6539993286132812,0.02148274846656517
347,2020-05-19,1,0.017521739130434782,-0.2578268876611418,TTD,29.902000427246094,30.170000076293945,29.35149955749512,29.40999984741211,29.40999984741211,13978000,34,77.0,,0.77,26.18,-0.9270000457763672,-0.029809950867847657
348,2020-05-22,10,0.025347826086956522,0.4466501240694789,TTD,30.72599983215332,31.49760055541992,30.24799919128418,30.76000022888184,30.76000022888184,15648000,31,77.0,,0.77,23.87,1.327600479125973,0.04400399323065085
349,2020-05-26,3,0.019260869565217394,0.047281323877068626,TTD,31.475000381469727,31.475000381469727,29.822900772094727,29.929000854492188,29.929000854492188,15175000,47,77.0,,0.77,36.19,-0.02260017395019176,-0.0007175204952653003
350,2020-05-27,5,0.021,0.09029345372460496,TTD,29.850000381469727,29.850000381469727,26.899999618530277,29.42300033569336,29.42300033569336,27629000,49,77.0,,0.77,37.73,-1.625,-0.05162827578412632
351,2020-05-28,3,0.019260869565217394,-0.082815734989648,TTD,29.143999099731445,30.43099975585937,29.062000274658203,29.816999435424805,29.816999435424805,14051000,37,77.0,,0.77,28.49,0.5809993743896449,0.01946396539245332
352,2020-05-29,2,0.018391304347826088,-0.04514672686230259,TTD,30.059999465942383,31.16399955749512,29.910999298095703,31.1560001373291,31.1560001373291,33064000,29,77.0,,0.77,22.33,0.7329998016357493,0.024087273093767347
353,2020-06-01,1,0.017521739130434782,-0.047281323877068626,TTD,31.016000747680664,31.416000366210938,30.51300048828125,31.0310001373291,31.0310001373291,10902000,61,69.0,False,0.69,42.09,0.25200080871581676,0.008086279434412535
354,2020-06-02,2,0.018391304347826088,0.04962779156327546,TTD,31.000999450683597,32.21699905395508,30.524999618530277,31.826000213623047,31.826000213623047,23015000,57,69.0,,0.69,39.33,0.8009986877441406,0.02549652019375581
355,2020-06-03,13,0.027956521739130435,0.520094562647754,TTD,32.0,35.62360000610352,31.7450008392334,35.49800109863281,35.49800109863281,38466000,91,69.0,,0.69,62.78999999999999,3.4066009521484446,0.105739238668483
356,2020-06-04,3,0.019260869565217394,-0.31104199066874016,TTD,35.10100173950195,35.54399871826172,33.34299850463867,33.7239990234375,33.7239990234375,22372000,76,69.0,,0.69,52.44,-0.07960128784180398,-0.0022345099267947477
357,2020-06-05,1,0.017521739130434782,-0.09029345372460507,TTD,33.70000076293945,36.04199981689453,33.29999923706055,35.42900085449219,35.42900085449219,22818000,84,69.0,,0.69,57.96,0.4980010986328125,0.014010834925473725
358,2020-06-08,1,0.017521739130434782,0.0,TTD,35.630001068115234,36.0,34.83599853515625,35.83100128173828,35.83100128173828,14452000,71,69.0,,0.69,48.99,-0.04199981689453125,-0.001165302067252183
359,2020-06-11,4,0.020130434782608696,0.14888337468982638,TTD,35.22999954223633,36.4370002746582,34.5010986328125,34.75400161743164,34.75400161743164,18679000,71,69.0,,0.69,48.99,0.4370002746582031,0.01213889651828337
360,2020-06-12,1,0.017521739130434782,-0.12958963282937364,TTD,36.09999847412109,36.34999847412109,34.30400085449219,35.45100021362305,35.45100021362305,13015000,89,69.0,,0.69,61.41,-0.08700180053711648,-0.0023877322469277873
361,2020-06-15,3,0.019260869565217394,0.0,TTD,34.55500030517578,37.33100128173828,34.5,37.060001373291016,37.060001373291016,21650000,70,69.0,,0.69,48.3,0.9810028076171946,0.02698769872894502
362,2020-06-16,19,0.03317391304347826,0.7223476297968396,TTD,37.73500061035156,37.95199966430664,36.74800109863281,37.20299911499024,37.20299911499024,17620000,54,69.0,,0.69,37.26,0.6209983825683594,0.016634924359024472
363,2020-06-17,2,0.018391304347826088,-0.4456094364351245,TTD,37.66600036621094,39.50419998168945,37.31399917602539,38.24399948120117,38.24399948120117,18035000,92,69.0,,0.69,63.48,1.5522003173828125,0.04089903907863479
364,2020-06-18,8,0.023608695652173915,0.2836879432624113,TTD,38.255001068115234,39.64899826049805,38.10300064086914,39.43899917602539,39.43899917602539,17922000,68,69.0,,0.69,46.92,0.14479827880859375,0.0036653894744282933
365,2020-06-19,12,0.02708695652173913,0.14732965009208088,TTD,40.0,40.65499877929688,39.09999847412109,39.47800064086914,39.47800064086914,16435000,78,69.0,,0.69,53.81999999999999,1.0060005187988352,0.025372659157472555
366,2020-06-22,7,0.02273913043478261,-0.1605136436597111,TTD,40.39899826049805,40.74800109863281,39.869998931884766,40.27999877929688,40.27999877929688,14669000,78,69.0,,0.69,53.81999999999999,0.0930023193359304,0.00228759862571426
367,2020-06-23,4,0.020130434782608696,-0.11472275334608029,TTD,40.900001525878906,42.10599899291992,40.36199951171875,41.00299835205078,41.00299835205078,15571000,79,69.0,,0.69,54.51,1.3579978942871094,0.03332673646984552
368,2020-06-24,1,0.017521739130434782,-0.12958963282937364,TTD,40.900001525878906,41.14500045776367,38.80400085449219,39.637001037597656,39.637001037597656,18340000,83,69.0,,0.69,57.27,-0.96099853515625,-0.022823316347816425
369,2020-06-25,1,0.017521739130434782,0.0,TTD,39.21599960327149,41.0099983215332,38.84700012207031,40.97100067138672,40.97100067138672,14859000,62,69.0,,0.69,42.78,-0.13500213623046875,-0.003281130993522563
370,2020-06-26,2,0.018391304347826088,0.04962779156327546,TTD,41.02899932861328,41.89699935913086,39.37730026245117,40.70299911499024,40.70299911499024,28566000,88,69.0,,0.69,60.72,0.8870010375976562,0.021628897193392893
371,2020-06-29,8,0.023608695652173915,0.2257336343115124,TTD,40.5890007019043,40.77170181274414,39.130001068115234,40.6150016784668,40.6150016784668,17207000,100,69.0,,0.69,69.0,-1.1252975463867188,-0.026858666816230503
372,2020-07-01,3,0.019260869565217394,-0.18416206261510126,TTD,40.70800018310547,43.32400131225586,40.69459915161133,42.91400146484375,42.91400146484375,22305000,91,60.0,False,0.6,54.6,2.5522994995117188,0.06259977842558295
373,2020-07-02,7,0.02273913043478261,0.1805869074492099,TTD,43.67499923706055,45.58100128173828,43.52949905395508,44.292999267578125,44.292999267578125,22737000,86,60.0,,0.6,51.6,2.256999969482422,0.05209583374386839
374,2020-07-06,2,0.018391304347826088,0.04962779156327546,TTD,46.1510009765625,46.5994987487793,44.11000061035156,44.70800018310547,44.70800018310547,28491000,88,60.0,,0.6,52.8,1.0184974670410156,0.02234478046556365
375,2020-07-07,1,0.017521739130434782,-0.047281323877068626,TTD,44.5,46.53200149536133,44.400299072265625,45.07099914550781,45.07099914550781,12714000,84,60.0,,0.6,50.4,-0.06749725341796875,-0.0014484544947972466
