,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,OIL_unscaled,OIL_monthly,isPartial,scale,OIL,Stock_Price_Change,Stock_Price_Change_Percent
254,2020-07-15,3,0.08273076923076923,-0.12685203978079962,OIL,12.40999984741211,12.619999885559082,12.40999984741211,12.600000381469728,12.600000381469728,3100,87,81.0,,0.81,70.47,0.28999996185302557,0.0235198672868977
255,2020-07-16,1,0.07792307692307693,-0.05811250581125049,OIL,12.520000457763672,12.56999969482422,12.4399995803833,12.4399995803833,12.4399995803833,2400,88,81.0,,0.81,71.28,-0.050000190734861505,-0.003961980284332367
256,2020-07-17,1,0.07792307692307693,0.0,OIL,12.420000076293944,12.470000267028809,12.420000076293944,12.460000038146973,12.460000038146973,500,89,81.0,,0.81,72.09,-0.09999942779541193,-0.00795540415459095
257,2020-07-20,2,0.08032692307692307,0.03084896347482724,OIL,12.359999656677246,12.479999542236328,12.359999656677246,12.460000038146973,12.460000038146973,2900,90,81.0,,0.81,72.9,0.009999275207519531,0.0008018664790214736
258,2020-07-22,15,0.11157692307692307,0.38903519272204923,OIL,12.789999961853027,12.789999961853027,12.789999961853027,12.789999961853027,12.789999961853027,200,88,81.0,,0.81,71.28,0.3100004196166992,0.024839778123994183
259,2020-07-23,1,0.07792307692307693,-0.30162013098931395,OIL,12.760000228881836,12.779999732971191,12.529999732971191,12.619999885559082,12.619999885559082,5600,85,81.0,,0.81,68.85000000000001,-0.010000228881835938,-0.0007818787264787241
260,2020-07-27,13,0.10676923076923077,0.3701875616979269,OIL,12.449999809265137,12.770000457763672,12.449999809265137,12.770000457763672,12.770000457763672,900,87,81.0,,0.81,70.47,-0.009999275207519531,-0.000782415916779855
261,2020-07-28,4,0.08513461538461539,-0.20262968299711803,OIL,12.5600004196167,12.579999923706056,12.5600004196167,12.579999923706056,12.579999923706056,300,84,81.0,,0.81,68.04,-0.1900005340576154,-0.014878663057690256
262,2020-07-29,25,0.1356153846153846,0.5929523379263608,OIL,12.649999618530272,12.75,12.630000114440918,12.6899995803833,12.6899995803833,7300,88,81.0,,0.81,71.28,0.17000007629394354,0.013513519660170337
263,2020-07-30,1,0.07792307692307693,-0.42541123085649457,OIL,12.510000228881836,12.510000228881836,12.239999771118164,12.40999984741211,12.40999984741211,6800,86,81.0,,0.81,69.66000000000001,-0.23999977111816406,-0.018823511460248188
264,2020-07-31,13,0.10676923076923077,0.3701875616979269,OIL,12.550000190734863,12.550000190734863,12.31999969482422,12.520000457763672,12.520000457763672,3200,86,81.0,,0.81,69.66000000000001,0.039999961853027344,0.0031974389385445168
265,2020-08-04,3,0.08273076923076923,-0.08017960230917254,OIL,12.619999885559082,12.90999984741211,12.550000190734863,12.829999923706056,12.829999923706056,15500,83,79.0,,0.79,65.57000000000001,0.3599996566772461,0.02868523117179067
266,2020-08-05,1,0.07792307692307693,-0.05811250581125049,OIL,13.170000076293944,13.350000381469728,12.970000267028809,13.029999732971191,13.029999732971191,5000,87,79.0,,0.79,68.73,0.44000053405761896,0.034082148664457135
267,2020-08-07,12,0.10436538461538461,0.33933859822309964,OIL,12.850000381469728,12.850000381469728,12.729999542236328,12.75,12.75,2100,88,79.0,,0.79,69.52000000000001,-0.5,-0.03745318245039286
268,2020-08-10,12,0.10436538461538461,0.33933859822309964,OIL,13.029999732971191,13.0600004196167,12.90999984741211,12.9399995803833,12.9399995803833,8700,88,79.0,,0.79,69.52000000000001,0.21000003814697088,0.016342414934851
269,2020-08-11,1,0.07792307692307693,-0.25336281555187024,OIL,13.210000038146973,13.210000038146973,12.739999771118164,12.84000015258789,12.84000015258789,8200,84,79.0,,0.79,66.36,0.14999961853027344,0.011485422183062699
270,2020-08-12,1,0.07792307692307693,0.0,OIL,12.979999542236328,13.130000114440918,12.93000030517578,13.109999656677246,13.109999656677246,15100,86,79.0,,0.79,67.94,-0.07999992370605469,-0.006056012375097342
271,2020-08-13,5,0.08753846153846154,0.12339585389930896,OIL,13.140000343322754,13.149999618530272,13.020000457763672,13.09000015258789,13.09000015258789,5600,85,79.0,,0.79,67.15,0.019999504089353692,0.0015231914634454835
272,2020-08-14,3,0.08273076923076923,-0.054920913884006994,OIL,13.010000228881836,13.029999732971191,12.90999984741211,12.9399995803833,12.9399995803833,2200,88,79.0,,0.79,69.52000000000001,-0.11999988555908025,-0.009125466847161201
273,2020-08-17,1,0.07792307692307693,0.0,OIL,13.050000190734863,13.34000015258789,13.050000190734863,13.25,13.25,13600,84,79.0,,0.79,66.36,0.3100004196166992,0.023791283650779427
274,2020-08-18,6,0.0899423076923077,0.1542448173741362,OIL,13.130000114440918,13.220000267028809,13.0600004196167,13.18000030517578,13.18000030517578,15000,81,79.0,,0.79,63.99,-0.11999988555908203,-0.008995493567202306
275,2020-08-19,-3,0.0683076923076923,-0.24053880692751772,OIL,13.210000038146973,13.210000038146973,13.050000190734863,13.210000038146973,13.210000038146973,3200,81,79.0,,0.79,63.99,-0.010000228881835938,-0.0007564469500637161
276,2020-08-20,24,0.13321153846153846,0.9501689189189191,OIL,12.890000343322754,13.09000015258789,12.770000457763672,13.09000015258789,13.09000015258789,3100,84,79.0,,0.79,66.36,-0.11999988555908203,-0.009084018562646068
277,2020-08-21,4,0.08513461538461539,-0.3609065973725999,OIL,12.729999542236328,12.9399995803833,12.729999542236328,12.90999984741211,12.90999984741211,700,85,79.0,,0.79,67.15,-0.15000057220458984,-0.011459172685718833
278,2020-08-24,10,0.0995576923076923,0.27764067127344516,OIL,12.970000267028809,13.109999656677246,12.970000267028809,13.050000190734863,13.050000190734863,8000,80,79.0,,0.79,63.2,0.1700000762939453,0.013137564281815006
279,2020-08-25,21,0.126,0.2655978365848948,OIL,13.300000190734863,13.329999923706056,13.130000114440918,13.31999969482422,13.31999969482422,3400,79,79.0,,0.79,62.41,0.22000026702881037,0.016781103950430643
280,2020-08-26,1,0.07792307692307693,-0.38156288156288154,OIL,13.399999618530272,13.399999618530272,13.270000457763672,13.270000457763672,13.270000457763672,14000,79,79.0,,0.79,62.41,0.0699996948242152,0.00525128996435531
281,2020-08-27,2,0.08032692307692307,0.03084896347482724,OIL,13.34000015258789,13.34000015258789,12.949999809265137,13.109999656677246,13.109999656677246,5700,78,79.0,,0.79,61.620000000000005,-0.059999465942381036,-0.004477572212719383
282,2020-09-01,1,0.07792307692307693,-0.029925784055542137,OIL,13.109999656677246,13.199999809265137,13.039999961853027,13.149999618530272,13.149999618530272,4200,82,75.0,False,0.75,61.5,-0.1400003433227539,-0.010494778239983349
283,2020-09-02,1,0.07792307692307693,0.0,OIL,13.1899995803833,13.1899995803833,12.630000114440918,12.760000228881836,12.760000228881836,6600,84,75.0,,0.75,63.0,-0.010000228881835938,-0.0007575931080556764
284,2020-09-03,1,0.07792307692307693,0.0,OIL,12.600000381469728,12.800000190734863,12.479999542236328,12.710000038146973,12.710000038146973,11600,85,75.0,,0.75,63.75,-0.3899993896484375,-0.029567809102015508
285,2020-09-04,4,0.08513461538461539,0.09254689042448172,OIL,12.710000038146973,12.710000038146973,12.210000038146973,12.210000038146973,12.210000038146973,6700,86,75.0,,0.75,64.5,-0.09000015258789062,-0.007031261816154988
286,2020-09-08,43,0.1788846153846154,1.2269571462772326,OIL,11.4399995803833,11.539999961853027,11.350000381469728,11.43000030517578,11.43000030517578,15000,82,75.0,,0.75,61.5,-1.1700000762939453,-0.09205350690656044
287,2020-09-09,3,0.08273076923076923,-0.5375188131584605,OIL,11.43000030517578,11.899999618530272,11.43000030517578,11.75,11.75,14900,82,75.0,,0.75,61.5,0.3599996566772443,0.031195810907042487
288,2020-09-10,1,0.07792307692307693,-0.05811250581125049,OIL,11.59000015258789,11.710000038146973,11.5,11.5,11.5,5000,82,75.0,,0.75,61.5,-0.189999580383299,-0.015966351804536094
289,2020-09-11,1,0.07792307692307693,0.0,OIL,11.529999732971191,11.619999885559082,11.5,11.600000381469728,11.600000381469728,3700,82,75.0,,0.75,61.5,-0.09000015258789062,-0.007685751690410081
290,2020-09-14,12,0.10436538461538461,0.33933859822309964,OIL,11.5,11.5600004196167,11.43000030517578,11.539999961853027,11.539999961853027,13900,85,75.0,,0.75,63.75,-0.05999946594238281,-0.00516346527825251
291,2020-09-15,9,0.09715384615384616,-0.06909894969596453,OIL,11.520000457763672,11.8100004196167,11.520000457763672,11.75,11.75,2500,83,75.0,,0.75,62.25,0.25,0.021626296792841337
292,2020-09-16,1,0.07792307692307693,-0.19794140934283455,OIL,12.149999618530272,12.25,11.989999771118164,12.229999542236328,12.229999542236328,6900,81,75.0,,0.75,60.75,0.4399995803833008,0.037256525381019534
293,2020-09-17,1,0.07792307692307693,0.0,OIL,12.109999656677246,12.520000457763672,12.109999656677246,12.460000038146973,12.460000038146973,22100,83,75.0,,0.75,62.25,0.2700004577636719,0.022040853694993645
294,2020-09-18,9,0.09715384615384616,0.24679170779861792,OIL,12.43000030517578,12.529999732971191,12.390000343322754,12.399999618530272,12.399999618530272,13200,84,75.0,,0.75,63.0,0.009999275207519531,0.0007986641247539339
295,2020-09-21,7,0.09234615384615384,-0.04948535233570872,OIL,12.1899995803833,12.25,11.829999923706056,12.050000190734863,12.050000190734863,14800,84,75.0,,0.75,63.0,-0.2799997329711914,-0.02234634788015244
296,2020-09-23,2,0.08032692307692307,-0.1301541024573094,OIL,12.06999969482422,12.260000228881836,11.949999809265137,11.949999809265137,11.949999809265137,3400,84,75.0,,0.75,63.0,0.010000228881835938,0.00081634521484375
297,2020-09-24,1,0.07792307692307693,-0.029925784055542137,OIL,11.989999771118164,12.149999618530272,11.989999771118164,12.130000114440918,12.130000114440918,13900,80,75.0,,0.75,60.0,-0.11000061035156428,-0.008972317153178144
298,2020-09-25,7,0.09234615384615384,0.18509378084896344,OIL,12.130000114440918,12.130000114440918,12.050000190734863,12.050000190734863,12.050000190734863,2000,85,75.0,,0.75,63.75,-0.019999504089353692,-0.001646049770968827
299,2020-09-28,35,0.15965384615384615,-0.39299553995759307,OIL,12.170000076293944,12.239999771118164,12.130000114440918,12.15999984741211,12.15999984741211,5500,82,75.0,,0.75,61.5,0.1099996566772461,0.009068397002427897
300,2020-09-29,21,0.126,-0.2107925801011804,OIL,11.899999618530272,11.899999618530272,11.609999656677246,11.779999732971191,11.779999732971191,2800,84,75.0,,0.75,63.0,-0.3400001525878924,-0.02777779076353959
301,2020-09-30,3,0.08273076923076923,-0.3434065934065934,OIL,11.979999542236328,12.079999923706056,11.960000038146973,12.050000190734863,12.050000190734863,2600,80,75.0,,0.75,60.0,0.1800003051757848,0.015126076550077805
302,2020-10-01,24,0.13321153846153846,0.6101813110181311,OIL,11.789999961853027,11.800000190734863,11.43000030517578,11.699999809265137,11.699999809265137,8300,78,77.0,False,0.77,60.06,-0.2799997329711932,-0.02317878598837697
303,2020-10-02,14,0.10917307692307693,-0.1804532986863,OIL,11.220000267028809,11.420000076293944,11.18000030517578,11.289999961853027,11.289999961853027,15600,76,77.0,,0.77,58.52,-0.38000011444091975,-0.03220339900835667
304,2020-10-06,2,0.08032692307692307,-0.26422406200457993,OIL,12.3100004196167,12.34000015258789,12.130000114440918,12.130000114440918,12.130000114440918,19600,78,77.0,,0.77,60.06,0.9200000762939471,0.08056042645776484
305,2020-10-07,1,0.07792307692307693,-0.029925784055542137,OIL,12.029999732971191,12.09000015258789,11.890000343322754,12.09000015258789,12.09000015258789,6900,79,77.0,,0.77,60.83,-0.25,-0.020259319036359247
306,2020-10-08,-10,0.05148076923076923,-0.33933859822309975,OIL,12.329999923706056,12.470000267028809,12.329999923706056,12.470000267028809,12.470000267028809,4000,78,77.0,,0.77,60.06,0.38000011444091797,0.03143094372580113
307,2020-10-09,2,0.08032692307692307,0.560328726186029,OIL,12.350000381469728,12.359999656677246,12.1899995803833,12.229999542236328,12.229999542236328,2100,84,77.0,,0.77,64.68,-0.1100006103515625,-0.00882121956664339
308,2020-10-12,3,0.08273076923076923,0.06169792694965448,OIL,12.149999618530272,12.149999618530272,11.8100004196167,11.960000038146973,11.960000038146973,5100,83,77.0,,0.77,63.91,-0.21000003814697443,-0.01699029482039882
309,2020-10-13,19,0.1211923076923077,0.4649000464900046,OIL,12.149999618530272,12.149999618530272,12.149999618530272,12.149999618530272,12.149999618530272,400,82,77.0,,0.77,63.14,0.0,0.0
310,2020-10-15,8,0.09475,-0.21818470326880357,OIL,11.90999984741211,12.3100004196167,11.90999984741211,12.3100004196167,12.3100004196167,2400,81,77.0,,0.77,62.370000000000005,0.16000080108642756,0.01316879062633114
311,2020-10-16,1,0.07792307692307693,-0.17759285569311944,OIL,12.260000228881836,12.279999732971191,12.220000267028809,12.229999542236328,12.229999542236328,1200,81,77.0,,0.77,62.370000000000005,-0.030000686645507812,-0.0024370987508416375
312,2020-10-20,1,0.07792307692307693,-0.2862427338382949,OIL,12.15999984741211,12.380000114440918,12.15999984741211,12.380000114440918,12.380000114440918,1300,80,77.0,,0.77,61.6,0.10000038146972656,0.008143353716957291
313,2020-10-21,2,0.08032692307692307,0.03084896347482724,OIL,12.220000267028809,12.220000267028809,11.960000038146973,11.979999542236328,11.979999542236328,9600,85,77.0,,0.77,65.45,-0.15999984741210938,-0.012924058637566072
314,2020-10-23,3,0.08273076923076923,0.02992578405554225,OIL,11.920000076293944,11.920000076293944,11.859999656677246,11.869999885559082,11.869999885559082,2100,100,77.0,,0.77,77.0,-0.30000019073486506,-0.024549933238897315
315,2020-10-26,1,0.07792307692307693,-0.10984182776801399,OIL,11.68000030517578,11.68000030517578,11.529999732971191,11.5600004196167,11.5600004196167,4400,83,77.0,,0.77,63.91,-0.23999977111816406,-0.020134208857554237
316,2020-10-27,1,0.07792307692307693,0.0,OIL,11.75,11.81999969482422,11.75,11.779999732971191,11.779999732971191,1800,82,77.0,,0.77,63.14,0.13999938964844105,0.011986248800558874
317,2020-10-28,3,0.08273076923076923,0.06169792694965448,OIL,11.300000190734863,11.300000190734863,11.15999984741211,11.220000267028809,11.220000267028809,8800,81,77.0,,0.77,62.370000000000005,-0.5199995040893572,-0.04399319099111787
318,2020-10-29,1,0.07792307692307693,-0.05811250581125049,OIL,10.6899995803833,10.970000267028809,10.579999923706056,10.9399995803833,10.9399995803833,5900,81,77.0,,0.77,62.370000000000005,-0.3299999237060547,-0.02920353257840025
319,2020-10-30,5,0.08753846153846154,0.12339585389930896,OIL,10.800000190734863,10.81999969482422,10.68000030517578,10.770000457763672,10.770000457763672,11800,82,77.0,,0.77,63.14,-0.15000057220458807,-0.013673707251897427
320,2020-11-02,7,0.09234615384615384,0.026726534103057364,OIL,10.760000228881836,11.210000038146973,10.760000228881836,11.210000038146973,11.210000038146973,700,94,73.0,,0.73,68.62,0.39000034332275213,0.03604439503905987
321,2020-11-03,7,0.09234615384615384,0.0,OIL,11.479999542236328,11.5,11.350000381469728,11.399999618530272,11.399999618530272,14900,87,73.0,,0.73,63.51,0.28999996185302734,0.025869755652647042
322,2020-11-04,6,0.0899423076923077,-0.02603082049146177,OIL,11.529999732971191,11.779999732971191,11.489999771118164,11.6899995803833,11.6899995803833,10100,54,73.0,,0.73,39.42,0.2799997329711914,0.024347802867060064
323,2020-11-05,2,0.08032692307692307,-0.10690613641223012,OIL,11.739999771118164,11.739999771118164,11.579999923706056,11.579999923706056,11.579999923706056,1200,66,73.0,,0.73,48.18,-0.039999961853027344,-0.00339558257722794
324,2020-11-11,3,0.08273076923076923,0.02992578405554225,OIL,12.699999809265137,12.699999809265137,12.369999885559082,12.420000076293944,12.420000076293944,15800,88,73.0,,0.73,64.24,0.9600000381469727,0.08177172545681732
325,2020-11-12,1,0.07792307692307693,-0.05811250581125049,OIL,12.5,12.550000190734863,12.260000228881836,12.260000228881836,12.260000228881836,4900,87,73.0,,0.73,63.51,-0.14999961853027344,-0.01181099376244421
326,2020-11-13,2,0.08032692307692307,0.03084896347482724,OIL,12.119999885559082,12.119999885559082,11.970000267028809,12.0,12.0,4600,88,73.0,,0.73,64.24,-0.43000030517578125,-0.034262972003238135
327,2020-11-18,1,0.07792307692307693,-0.029925784055542137,OIL,12.449999809265137,12.529999732971191,12.380000114440918,12.380000114440918,12.380000114440918,6400,91,73.0,,0.73,66.42999999999999,0.4099998474121094,0.03382837056794208
328,2020-11-24,2,0.08032692307692307,0.03084896347482724,OIL,12.989999771118164,13.279999732971191,12.949999809265137,13.229999542236328,13.229999542236328,16000,93,73.0,,0.73,67.89,0.75,0.05985634604815404
329,2020-11-25,3,0.08273076923076923,0.02992578405554225,OIL,13.4399995803833,13.59000015258789,13.350000381469728,13.470000267028809,13.470000267028809,18800,98,73.0,,0.73,71.53999999999999,0.3100004196166992,0.023343405560998676
330,2020-12-01,3,0.08273076923076923,-0.12685203978079962,OIL,13.130000114440918,13.18000030517578,13.09000015258789,13.130000114440918,13.130000114440918,13200,87,76.0,False,0.76,66.12,-0.40999984741211115,-0.030169230523079626
331,2020-12-03,8,0.09475,0.1452812645281265,OIL,13.300000190734863,13.460000038146973,13.300000190734863,13.43000030517578,13.43000030517578,5900,88,76.0,,0.76,66.88,0.2799997329711932,0.02124428880788698
332,2020-12-04,20,0.12359615384615384,0.3044448954739192,OIL,13.449999809265137,13.579999923706056,13.449999809265137,13.529999732971191,13.529999732971191,27300,91,76.0,,0.76,69.16,0.11999988555908381,0.008915296078676915
333,2020-12-07,6,0.0899423076923077,0.11970313622216922,OIL,13.5,13.609999656677246,13.4399995803833,13.479999542236328,13.479999542236328,9500,89,76.0,,0.76,67.64,0.02999973297118963,0.002209111424133381
334,2020-12-09,5,0.08753846153846154,-0.026726534103057586,OIL,13.5600004196167,13.5600004196167,13.34000015258789,13.449999809265137,13.449999809265137,3400,89,76.0,,0.76,67.64,-0.049999237060546875,-0.0036737133226903973
335,2020-12-10,9,0.09715384615384616,0.10984182776801421,OIL,13.600000381469728,14.0,13.600000381469728,13.760000228881836,13.760000228881836,17000,93,76.0,,0.76,70.68,0.4399995803833008,0.03244834563181653
336,2020-12-11,1,0.07792307692307693,-0.19794140934283455,OIL,13.760000228881836,13.760000228881836,13.649999618530272,13.6899995803833,13.6899995803833,9900,91,76.0,,0.76,69.16,-0.23999977111816406,-0.017142840794154623
337,2020-12-14,13,0.10676923076923077,-0.15262515262515264,OIL,13.65999984741211,13.800000190734863,13.470000267028809,13.779999732971191,13.779999732971191,2300,88,76.0,,0.76,66.88,0.039999961853027344,0.002906973923522793
338,2020-12-17,0,0.07551923076923077,-0.2926873198847262,OIL,14.130000114440918,14.220000267028809,14.130000114440918,14.220000267028809,14.220000267028809,7700,89,76.0,,0.76,67.64,0.4200000762939453,0.030434787716592027
339,2020-12-21,6,0.0899423076923077,0.0871687587168759,OIL,13.890000343322754,14.039999961853027,13.65999984741211,13.989999771118164,13.989999771118164,31000,89,76.0,,0.76,67.64,-0.18000030517578125,-0.012658249071424987
340,2020-12-22,3,0.08273076923076923,-0.08017960230917254,OIL,13.760000228881836,13.869999885559082,13.710000038146973,13.75,13.75,3200,87,76.0,,0.76,66.12,-0.1700000762939453,-0.012108267575202225
341,2020-12-23,1,0.07792307692307693,-0.05811250581125049,OIL,13.899999618530272,14.119999885559082,13.899999618530272,14.050000190734863,14.050000190734863,3800,88,76.0,,0.76,66.88,0.25,0.018024513486859517
342,2020-12-24,6,0.0899423076923077,0.1542448173741362,OIL,13.960000038146973,14.079999923706056,13.960000038146973,14.079999923706056,14.079999923706056,3200,85,76.0,,0.76,64.6,-0.03999996185302557,-0.0028328585111345728
343,2020-12-28,6,0.0899423076923077,0.0,OIL,14.220000267028809,14.220000267028809,13.93000030517578,13.979999542236328,13.979999542236328,8400,98,76.0,,0.76,74.48,0.14000034332275213,0.00994320625577827
344,2021-01-04,12,0.10436538461538461,0.1922231985940246,OIL,14.100000381469728,14.25,13.84000015258789,13.869999885559082,13.869999885559082,10500,83,78.0,,0.78,64.74000000000001,0.029999732971191406,0.0021096858233364824
345,2021-01-05,1,0.07792307692307693,-0.25336281555187024,OIL,14.34000015258789,14.59000015258789,14.34000015258789,14.520000457763672,14.520000457763672,22000,86,78.0,,0.78,67.08,0.3400001525878906,0.02385965983072924
346,2021-01-06,8,0.09475,0.21594274432379068,OIL,14.550000190734863,14.720000267028809,14.5,14.600000381469728,14.600000381469728,10700,79,78.0,,0.78,61.620000000000005,0.13000011444091797,0.00891022022490251
347,2021-01-08,1,0.07792307692307693,-0.17759285569311944,OIL,14.890000343322754,15.140000343322754,14.890000343322754,15.130000114440918,15.130000114440918,7900,85,78.0,,0.78,66.3,0.4200000762939453,0.028532613361067716
348,2021-01-11,-7,0.058692307692307696,-0.26933205649988023,OIL,14.949999809265137,15.130000114440918,14.869999885559082,15.050000190734863,15.050000190734863,15000,82,78.0,,0.78,63.96,-0.010000228881835938,-0.0006605170842183261
349,2021-01-12,3,0.08273076923076923,0.40956749672345993,OIL,15.1899995803833,15.34000015258789,15.18000030517578,15.329999923706056,15.329999923706056,21400,83,78.0,,0.78,64.74000000000001,0.21000003814697266,0.013879711603342004
350,2021-01-13,2,0.08032692307692307,-0.0290562529056253,OIL,15.31999969482422,15.380000114440918,15.1899995803833,15.3100004196167,15.3100004196167,12400,85,78.0,,0.78,66.3,0.039999961853027344,0.0026075594168935012
351,2021-01-14,3,0.08273076923076923,0.02992578405554225,OIL,15.289999961853027,15.5,15.239999771118164,15.489999771118164,15.489999771118164,7400,86,78.0,,0.78,67.08,0.11999988555908203,0.0078023332032624015
352,2021-01-15,7,0.09234615384615384,0.11622501162250098,OIL,15.25,15.300000190734863,15.0,15.079999923706056,15.079999923706056,11500,85,78.0,,0.78,66.3,-0.19999980926513672,-0.012903213500976562
353,2021-01-19,2,0.08032692307692307,-0.0823813708260106,OIL,15.3100004196167,15.31999969482422,15.1899995803833,15.289999961853027,15.289999961853027,28500,88,78.0,,0.78,68.64,0.019999504089357245,0.0013071571137279747
354,2021-01-20,1,0.07792307692307693,-0.029925784055542137,OIL,15.489999771118164,15.489999771118164,15.289999961853027,15.3100004196167,15.3100004196167,13300,82,78.0,,0.78,63.96,0.17000007629394354,0.01109661094519332
355,2021-01-22,19,0.1211923076923077,0.5552813425468903,OIL,14.979999542236328,15.1899995803833,14.869999885559082,15.06999969482422,15.06999969482422,21300,95,78.0,,0.78,74.10000000000001,-0.3000001907348633,-0.01936734636331161
356,2021-01-25,2,0.08032692307692307,0.0,OIL,15.039999961853027,15.229999542236328,14.960000038146973,15.229999542236328,15.229999542236328,14900,89,78.0,,0.78,69.42,0.039999961853027344,0.0026333089504941842
357,2021-01-26,-6,0.06109615384615385,-0.239406272444338,OIL,15.300000190734863,15.300000190734863,15.130000114440918,15.15999984741211,15.15999984741211,9500,87,78.0,,0.78,67.86,0.07000064849853516,0.004596234445339853
358,2021-01-27,2,0.08032692307692307,0.31476235442241096,OIL,15.149999618530272,15.31999969482422,15.0,15.149999618530272,15.149999618530272,15200,90,78.0,,0.78,70.2,0.019999504089357245,0.0013071571137279747
359,2021-01-28,1,0.07792307692307693,-0.029925784055542137,OIL,15.390000343322754,15.399999618530272,15.039999961853027,15.06999969482422,15.06999969482422,11900,87,78.0,,0.78,67.86,0.07999992370605113,0.00522192723888093
360,2021-01-29,1,0.07792307692307693,0.0,OIL,15.260000228881836,15.270000457763672,15.029999732971191,15.039999961853027,15.039999961853027,18200,90,78.0,,0.78,70.2,-0.1299991607665998,-0.008441504154985568
361,2021-02-01,1,0.07792307692307693,-0.08470747684662305,OIL,15.300000190734863,15.4399995803833,15.100000381469728,15.4399995803833,15.4399995803833,17900,84,81.0,False,0.81,68.04,0.1699991226196289,0.011132882614498962
362,2021-02-02,-31,0.001,-0.9871668311944719,OIL,15.760000228881836,15.829999923706056,15.710000038146973,15.739999771118164,15.739999771118164,19100,82,81.0,,0.81,66.42,0.3900003433227557,0.02525909027991524
363,2021-02-03,2,0.08032692307692307,79.32692307692307,OIL,15.90999984741211,16.1200008392334,15.90999984741211,16.020000457763672,16.020000457763672,23600,86,81.0,,0.81,69.66000000000001,0.290000915527342,0.01831970416456241
364,2021-02-04,3,0.08273076923076923,0.02992578405554225,OIL,16.1200008392334,16.209999084472656,15.920000076293944,16.15999984741211,16.15999984741211,22400,87,81.0,,0.81,70.47,0.08999824523925781,0.005583017404082069
365,2021-02-05,1,0.07792307692307693,-0.05811250581125049,OIL,16.420000076293945,16.420000076293945,16.270000457763672,16.329999923706055,16.329999923706055,19700,86,81.0,,0.81,69.66000000000001,0.21000099182128906,0.012955027987783474
366,2021-02-08,1,0.07792307692307693,0.0,OIL,16.489999771118164,16.670000076293945,16.489999771118164,16.65999984741211,16.65999984741211,35100,80,81.0,,0.81,64.80000000000001,0.25,0.01522533488662603
367,2021-02-09,1,0.07792307692307693,0.0,OIL,16.579999923706055,16.770000457763672,16.520000457763672,16.760000228881836,16.760000228881836,132400,87,81.0,,0.81,70.47,0.10000038146972656,0.005998823096103889
368,2021-02-11,2,0.08032692307692307,0.03084896347482724,OIL,16.850000381469727,16.860000610351562,16.610000610351562,16.670000076293945,16.670000076293945,29200,82,81.0,,0.81,66.42,0.09000015258789062,0.005366735249325849
369,2021-02-12,2,0.08032692307692307,0.0,OIL,16.6200008392334,17.149999618530273,16.6200008392334,17.079999923706055,17.079999923706055,40200,83,81.0,,0.81,67.23,0.28999900817871094,0.017200415046287665
370,2021-02-16,19,0.1211923076923077,0.34744494333974774,OIL,17.239999771118164,17.350000381469727,17.110000610351562,17.350000381469727,17.350000381469727,73900,83,81.0,,0.81,67.23,0.20000076293945312,0.011661852325836497
371,2021-02-17,20,0.12359615384615384,0.01983497302443671,OIL,17.270000457763672,17.530000686645508,17.18000030517578,17.530000686645508,17.530000686645508,24000,84,81.0,,0.81,68.04,0.18000030517578125,0.010374657130729936
372,2021-02-18,2,0.08032692307692307,-0.3500855764742493,OIL,17.600000381469727,17.600000381469727,17.170000076293945,17.229999542236328,17.229999542236328,44500,80,81.0,,0.81,64.80000000000001,0.06999969482421875,0.003993137026945259
373,2021-02-19,3,0.08273076923076923,0.02992578405554225,OIL,17.270000457763672,17.299999237060547,16.940000534057617,16.989999771118164,16.989999771118164,27200,84,81.0,,0.81,68.04,-0.3000011444091797,-0.01704551919925168
374,2021-02-22,2,0.08032692307692307,-0.10690613641223012,OIL,17.309999465942383,17.709999084472656,17.309999465942383,17.6299991607666,17.6299991607666,84200,89,81.0,,0.81,72.09,0.4099998474121094,0.023699414190365697
375,2021-02-23,2,0.08032692307692307,0.0,OIL,17.6299991607666,17.8700008392334,17.420000076293945,17.81999969482422,17.81999969482422,57600,87,81.0,,0.81,70.47,0.1600017547607422,0.00903454336714371
376,2021-02-24,6,0.0899423076923077,0.11970313622216922,OIL,18.0,18.280000686645508,17.8799991607666,18.200000762939453,18.200000762939453,47700,89,81.0,,0.81,72.09,0.4099998474121094,0.0229434710776264
377,2021-02-25,25,0.1356153846153846,0.5078041479580926,OIL,18.100000381469727,18.25,18.049999237060547,18.18000030517578,18.18000030517578,37900,86,81.0,,0.81,69.66000000000001,-0.030000686645507812,-0.0016411753565974685
378,2021-02-26,29,0.14523076923076922,0.07090187180941565,OIL,18.059999465942383,18.059999465942383,17.649999618530273,17.670000076293945,17.670000076293945,26900,87,81.0,,0.81,70.47,-0.1900005340576172,-0.010410988167540713
379,2021-03-01,1,0.07792307692307693,-0.08470747684662305,OIL,17.809999465942383,17.809999465942383,17.270000457763672,17.360000610351562,17.360000610351562,59500,85,82.0,False,0.82,69.7,-0.25,-0.013842746810233897
380,2021-03-02,1,0.07792307692307693,0.0,OIL,17.579999923706055,17.579999923706055,17.15999984741211,17.15999984741211,17.15999984741211,21100,86,82.0,,0.82,70.52,-0.22999954223632812,-0.012914067890689718
