,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,AAL_unscaled,AAL_monthly,isPartial,scale,AAL,Stock_Price_Change,Stock_Price_Change_Percent
125,2019-06-10,1,0.011998307952622675,-0.06586747464102205,AAL,31.149999618530277,31.71999931335449,30.71999931335449,30.76000022888184,30.44065284729004,5449400,65,5.0,,0.05,3.25,1.2099990844726491,0.03965909784973465
126,2019-06-11,2,0.012844331641285955,0.07051191651389077,AAL,31.100000381469727,31.290000915527344,30.51000022888184,30.57999992370605,30.26251983642578,3461800,100,5.0,,0.05,5.0,-0.4299983978271449,-0.013556065798718708
127,2019-06-13,3,0.01369035532994924,0.06586747464102238,AAL,31.690000534057617,33.31999969482422,31.40999984741211,33.09000015258789,32.746463775634766,10856500,62,5.0,,0.05,3.1,2.029998779296875,0.06487691658358208
128,2019-06-14,2,0.012844331641285955,-0.06179705846001737,AAL,32.970001220703125,33.20000076293945,32.220001220703125,32.68000030517578,32.340721130371094,6128000,47,5.0,,0.05,2.35,-0.11999893188476562,-0.003601408552936003
129,2019-07-08,5,0.015382402707275804,0.2820476660555633,AAL,31.989999771118164,32.91999816894531,31.979999542236328,32.790000915527344,32.4495735168457,5328800,59,5.0,,0.05,2.95,-0.2800025939941406,-0.008433812878302804
130,2019-07-09,2,0.012844331641285955,-0.16499835001649987,AAL,32.400001525878906,32.75,31.93000030517578,32.36000061035156,32.024044036865234,5450600,100,5.0,,0.05,5.0,-0.1699981689453125,-0.005163978687753312
131,2019-07-11,1,0.011998307952622675,-0.06586747464102205,AAL,33.060001373291016,33.29999923706055,32.81999969482422,33.029998779296875,32.68708419799805,6842900,74,5.0,,0.05,3.7,0.5499992370605469,0.016793869833909847
132,2019-07-15,1,0.011998307952622675,-0.8893604406234885,AAL,33.66999816894531,33.95000076293945,33.41999816894531,33.61000061035156,33.26106262207031,3483600,63,5.0,,0.05,3.1500000000000004,0.6500015258789062,0.019519565788923554
133,2019-07-18,2,0.012844331641285955,0.07051191651389077,AAL,33.40999984741211,33.81999969482422,33.11000061035156,33.7400016784668,33.38971710205078,3049300,64,5.0,,0.05,3.2,-0.13000106811523438,-0.003829191905560858
134,2019-07-22,1,0.011998307952622675,-0.06586747464102205,AAL,33.220001220703125,33.41999816894531,32.849998474121094,32.900001525878906,32.55843734741211,4005600,55,5.0,,0.05,2.75,-0.40000152587890625,-0.011827366336142231
135,2019-07-25,1,0.011998307952622675,0.0,AAL,34.54999923706055,34.81999969482422,31.57999992370605,31.670000076293945,31.341203689575195,13152300,84,5.0,,0.05,4.2,1.4000015258789062,0.04189113113656062
136,2019-07-26,3,0.01369035532994924,0.14102383302778154,AAL,32.0,32.25,31.15999984741211,31.239999771118164,30.915668487548828,7875200,58,5.0,,0.05,2.9000000000000004,-2.5699996948242188,-0.07380814811455139
137,2019-07-29,2,0.012844331641285955,-0.06179705846001737,AAL,30.96999931335449,31.190000534057617,30.540000915527344,30.739999771118164,30.42085838317871,6963900,89,5.0,,0.05,4.45,-1.0599994659423828,-0.032868200494337474
138,2019-08-01,1,0.011998307952622675,-0.06586747464102205,AAL,30.43000030517578,30.56999969482422,29.43000030517578,29.84000015258789,29.53020477294922,8013000,44,6.0,False,0.06,2.64,-0.6200008392333984,-0.019878192645633175
139,2019-08-05,3,0.01369035532994924,0.14102383302778154,AAL,28.96999931335449,28.96999931335449,28.0,28.530000686645508,28.23380470275879,8948900,43,6.0,,0.06,2.58,-1.6000003814697301,-0.0523389073419136
140,2019-08-06,3,0.01369035532994924,0.0,AAL,28.850000381469727,29.059999465942383,28.020000457763672,28.36000061035156,28.164287567138672,6010100,60,6.0,,0.06,3.6,0.09000015258789418,0.003106667404938701
141,2019-08-12,2,0.012844331641285955,-0.06179705846001737,AAL,28.5,28.51000022888184,27.520000457763672,27.63999938964844,27.449256896972656,8015000,54,6.0,,0.06,3.24,-0.5499992370605433,-0.018926333350595126
142,2019-08-14,3,0.01369035532994924,0.06586747464102238,AAL,27.049999237060547,27.06999969482422,26.09000015258789,26.100000381469727,25.919883728027344,10104400,88,6.0,,0.06,5.279999999999999,-1.4400005340576207,-0.050508611802775105
143,2019-08-15,2,0.012844331641285955,-0.06179705846001737,AAL,26.200000762939453,26.309999465942383,25.13999938964844,25.40999984741211,25.23464584350586,10057900,75,6.0,,0.06,4.5,-0.7600002288818359,-0.02807536894901219
144,2019-08-16,2,0.012844331641285955,0.0,AAL,25.6200008392334,26.049999237060547,25.38999938964844,25.790000915527344,25.612024307250977,8826800,100,6.0,,0.06,6.0,-0.26000022888183594,-0.00988218297831589
145,2019-08-23,1,0.011998307952622675,-0.06586747464102205,AAL,26.270000457763672,26.51000022888184,25.350000381469727,25.420000076293945,25.24457550048828,8900100,77,6.0,,0.06,4.62,0.4600009918212926,0.017658387919138985
146,2019-08-28,2,0.012844331641285955,0.07051191651389077,AAL,24.40999984741211,25.51000022888184,24.229999542236328,25.32999992370605,25.15519905090332,9079100,59,6.0,,0.06,3.54,-1.0,-0.037721614159419325
147,2019-08-29,3,0.01369035532994924,0.06586747464102238,AAL,25.790000915527344,26.61000061035156,25.700000762939453,26.31999969482422,26.13836669921875,7205600,89,6.0,,0.06,5.34,1.1000003814697195,0.043120359529606134
148,2019-08-30,1,0.011998307952622675,-0.12359411692003452,AAL,26.399999618530277,26.82999992370605,26.15999984741211,26.309999465942383,26.12843513488769,5076200,73,6.0,,0.06,4.38,0.2199993133544922,0.0082675425895673
149,2019-09-04,4,0.01453637901861252,0.0,AAL,26.65999984741211,27.21999931335449,26.520000457763672,27.0,26.81367301940918,5653300,88,6.0,,0.06,5.279999999999999,0.3899993896484375,0.014535944493382136
150,2019-09-05,2,0.012844331641285955,-0.11640088464672327,AAL,27.450000762939453,28.11000061035156,27.440000534057617,27.690000534057617,27.498912811279297,6254600,88,6.0,,0.06,5.279999999999999,0.8900012969970703,0.03269659513034684
151,2019-09-09,3,0.01369035532994924,0.06586747464102238,AAL,27.790000915527344,28.75,27.709999084472656,28.440000534057617,28.24373817443848,8561600,90,6.0,,0.06,5.4,0.639999389648441,0.02276767612067432
152,2019-09-11,5,0.015382402707275804,0.12359411692003452,AAL,29.15999984741211,29.93000030517578,28.729999542236328,29.76000022888184,29.55462646484375,10842600,93,6.0,,0.06,5.58,1.1800003051757812,0.041043488875679435
153,2019-09-12,1,0.011998307952622675,-0.21999780002199965,AAL,29.670000076293945,30.21999931335449,29.63999938964844,29.940000534057617,29.73338508605957,5808800,100,6.0,,0.06,6.0,0.2899990081787074,0.00968924173811514
154,2019-09-16,1,0.011998307952622675,0.0,AAL,28.559999465942383,28.790000915527344,27.700000762939453,27.770000457763672,27.57835960388184,15507800,88,6.0,,0.06,5.279999999999999,-1.4299983978271449,-0.047319603915252806
155,2019-09-17,1,0.011998307952622675,0.0,AAL,28.020000457763672,29.25,27.920000076293945,28.63999938964844,28.44235610961914,12683400,84,6.0,,0.06,5.04,0.45999908447265625,0.015977737750767718
156,2019-09-18,1,0.011998307952622675,0.0,AAL,28.549999237060547,28.65999984741211,28.06999969482422,28.600000381469727,28.402631759643555,6129400,67,6.0,,0.06,4.02,-0.5900001525878906,-0.02017094538762021
157,2019-09-20,1,0.011998307952622675,0.0,AAL,28.200000762939453,28.440000534057617,27.959999084472656,27.989999771118164,27.79684066772461,6885400,62,6.0,,0.06,3.72,-0.2199993133544922,-0.007676179850864773
158,2019-09-30,2,0.012844331641285955,0.07051191651389077,AAL,27.350000381469727,27.40999984741211,26.81999969482422,26.96999931335449,26.78388023376465,5109800,59,6.0,,0.06,3.54,-1.0300006866455078,-0.03621661980674218
159,2019-10-02,1,0.011998307952622675,-0.06586747464102205,AAL,26.5,26.51000022888184,25.020000457763672,25.3700008392334,25.194923400878903,14178200,46,6.0,,0.06,2.76,-0.8999996185302699,-0.03283471811530281
160,2019-10-03,7,0.017074450084602368,0.42307149908334485,AAL,25.46999931335449,25.51000022888184,24.51000022888184,25.270000457763672,25.095611572265625,8586400,78,6.0,,0.06,4.68,-1.0,-0.037721614159419325
161,2019-10-10,6,0.016228426395939088,-0.04954910316123262,AAL,26.68000030517578,27.25,26.5,27.18000030517578,26.992431640625,7057600,88,6.0,,0.06,5.279999999999999,1.7399997711181605,0.06820853608414201
162,2019-10-11,7,0.017074450084602368,0.052132207277655995,AAL,27.6299991607666,28.020000457763672,27.34000015258789,27.36000061035156,27.17119026184082,7492400,79,6.0,,0.06,4.74,0.7700004577636719,0.028256897532611847
163,2019-10-14,8,0.017920473773265652,0.23280176929344676,AAL,27.3700008392334,27.65999984741211,27.13999938964844,27.6200008392334,27.42939567565918,3167100,59,6.0,,0.06,3.54,-0.3600006103515625,-0.012847987311570996
164,2019-10-15,10,0.019612521150592217,0.09441979038806525,AAL,27.6299991607666,28.3700008392334,27.280000686645508,28.270000457763672,28.07491111755371,7019200,60,6.0,,0.06,3.6,0.7100009918212891,0.02566887186327005
165,2019-10-16,-1,0.010306260575296107,-0.47450608230523694,AAL,28.32999992370605,28.809999465942383,28.030000686645508,28.049999237060547,27.856426239013672,6353300,85,6.0,,0.06,5.1,0.4399986267089844,0.01550929198777129
166,2019-10-17,3,0.01369035532994924,0.32835330815957997,AAL,28.309999465942383,28.440000534057617,27.850000381469727,27.93000030517578,27.737255096435547,6709600,70,6.0,,0.06,4.2,-0.3699989318847656,-0.012842726093145518
167,2019-10-18,6,0.016228426395939088,0.1853911753800519,AAL,27.799999237060547,28.31999969482422,27.709999084472656,28.21999931335449,28.02525329589844,5689100,72,6.0,,0.06,4.32,-0.12000083923339844,-0.004219438712376067
168,2019-10-21,14,0.02299661590524535,0.03819417920708901,AAL,28.51000022888184,28.90999984741211,28.43000030517578,28.6200008392334,28.422494888305664,6746400,70,6.0,,0.06,4.2,0.5900001525878906,0.02083333894582351
169,2019-10-22,9,0.018766497461928936,-0.1839452578912515,AAL,28.5,28.690000534057617,27.81999969482422,28.26000022888184,28.064977645874023,8022000,84,6.0,,0.06,5.04,-0.2199993133544922,-0.007609799879476187
170,2019-10-23,14,0.02299661590524535,0.22540798845911092,AAL,28.25,28.399999618530277,27.8799991607666,28.290000915527344,28.094772338867188,8396900,71,6.0,,0.06,4.26,-0.2900009155273402,-0.010108083308784988
171,2019-10-24,12,0.02130456852791878,-0.07357810315650071,AAL,29.270000457763672,29.850000381469727,28.489999771118164,29.40999984741211,29.207040786743164,17890900,94,6.0,,0.06,5.64,1.4500007629394496,0.051056365578024954
172,2019-10-25,5,0.015382402707275804,-0.27797633230084984,AAL,29.399999618530277,30.88999938964844,29.299999237060547,30.86000061035156,30.647035598754883,13835700,73,6.0,,0.06,4.38,1.0399990081787145,0.03484083734968135
173,2019-10-28,1,0.011998307952622675,0.0,AAL,31.0,31.670000076293945,31.0,31.36000061035156,31.143585205078125,10298500,49,6.0,,0.06,2.94,0.7800006866455043,0.02525091298340687
174,2019-11-01,2,0.012844331641285955,0.07051191651389077,AAL,30.299999237060547,30.61000061035156,30.020000457763672,30.559999465942383,30.349103927612305,8270900,45,5.0,False,0.05,2.25,-1.0599994659423864,-0.033470144091847676
175,2019-11-05,4,0.01453637901861252,0.06179705846001715,AAL,31.0,31.57999992370605,30.90999984741211,31.18000030517578,31.06519889831543,5500200,98,5.0,,0.05,4.9,0.9699993133544922,0.031688967462041306
176,2019-11-07,8,0.017920473773265652,0.23280176929344676,AAL,31.209999084472656,31.440000534057617,30.75,30.88999938964844,30.77626609802246,6342400,70,5.0,,0.05,3.5,-0.13999938964843395,-0.004433166244036002
177,2019-11-19,2,0.012844331641285955,0.07051191651389077,AAL,28.93000030517578,29.3799991607666,28.729999542236328,29.290000915527344,29.18215751647949,5965500,51,5.0,,0.05,2.5500000000000003,-2.0600013732910156,-0.06552167106547924
178,2019-11-27,6,0.016228426395939088,0.2634698985640893,AAL,29.06999969482422,29.32999992370605,28.739999771118164,28.950000762939453,28.84341049194336,3381800,62,5.0,,0.05,3.1,-0.04999923706055043,-0.001701812065649011
179,2019-12-05,1,0.011998307952622675,-0.26066103638828064,AAL,27.459999084472656,27.56999969482422,27.049999237060547,27.239999771118164,27.139705657958984,4994500,100,4.0,,0.04,4.0,-1.7600002288818324,-0.060006826916467415
180,2019-12-06,1,0.011998307952622675,0.0,AAL,27.5,27.959999084472656,27.46999931335449,27.729999542236328,27.627901077270508,6093100,60,4.0,,0.04,2.4,0.3899993896484375,0.01414578868209615
181,2019-12-09,1,0.011998307952622675,0.0,AAL,27.6200008392334,27.82999992370605,27.459999084472656,27.489999771118164,27.388784408569336,4474400,57,4.0,,0.04,2.28,-0.12999916076660512,-0.00464946942143496
182,2019-12-10,7,0.017074450084602368,0.42307149908334485,AAL,27.549999237060547,27.6299991607666,26.899999618530277,27.0,26.90058898925781,7538700,81,4.0,,0.04,3.24,-0.20000076293944957,-0.007186516833910805
183,2019-12-12,7,0.017074450084602368,0.0,AAL,27.09000015258789,28.020000457763672,26.950000762939453,27.71999931335449,27.61793708801269,9645300,63,4.0,,0.04,2.52,0.3900012969970703,0.014115139661345255
184,2019-12-16,0,0.011152284263959391,-0.34684372212862946,AAL,27.6200008392334,28.350000381469727,27.600000381469727,27.920000076293945,27.817201614379883,6997300,51,4.0,,0.04,2.04,0.3299999237060547,0.011777299011949793
185,2019-12-18,2,0.012844331641285955,0.15172204521316934,AAL,28.350000381469727,28.56999969482422,27.93000030517578,28.0,27.896907806396484,4633800,89,4.0,,0.04,3.56,0.2199993133544922,0.007760116768756431
186,2019-12-26,4,0.01453637901861252,0.13173494928204454,AAL,29.31999969482422,29.709999084472656,29.26000022888184,29.670000076293945,29.56075859069824,4746500,60,4.0,,0.04,2.4,1.1399993896484375,0.03990197416260255
187,2019-12-27,3,0.01369035532994924,-0.05820044232336152,AAL,29.76000022888184,29.809999465942383,28.36000061035156,28.440000534057617,28.33528709411621,8416500,69,4.0,,0.04,2.76,0.10000038146972656,0.003365883020911564
188,2019-12-30,3,0.01369035532994924,0.06586747464102238,AAL,28.5,28.530000686645508,28.06999969482422,28.299999237060547,28.19580078125,4940300,43,4.0,,0.04,1.72,-1.279998779296875,-0.042938571024104144
189,2020-01-03,10,0.019612521150592217,0.43257940922012095,AAL,28.270000457763672,28.290000915527344,27.34000015258789,27.649999618530277,27.548194885253903,14008900,73,6.0,,0.06,4.38,-0.23999977111816406,-0.008412189461688424
190,2020-01-07,2,0.012844331641285955,-0.11640088464672327,AAL,27.559999465942383,27.68000030517578,27.059999465942383,27.21999931335449,27.11977767944336,6105900,64,6.0,,0.06,3.84,-0.6100006103515625,-0.021562410413947908
191,2020-01-08,6,0.016228426395939088,0.2634698985640893,AAL,27.100000381469727,28.09000015258789,27.06999969482422,27.84000015258789,27.73749542236328,10496800,59,6.0,,0.06,3.54,0.4099998474121094,0.01481213305244955
192,2020-01-09,4,0.01453637901861252,-0.10426441455531243,AAL,28.09000015258789,28.229999542236328,27.709999084472656,27.950000762939453,27.847091674804688,6898900,44,6.0,,0.06,2.64,0.1399993896484375,0.004983958308577563
193,2020-01-10,3,0.01369035532994924,-0.05820044232336152,AAL,27.959999084472656,27.989999771118164,27.25,27.31999969482422,27.219409942626957,8106800,47,6.0,,0.06,2.82,-0.23999977111816406,-0.008501586078989765
194,2020-01-14,1,0.011998307952622675,-0.12359411692003452,AAL,27.90999984741211,28.399999618530277,27.350000381469727,27.530000686645508,27.428638458251957,8888900,46,6.0,,0.06,2.76,0.4099998474121129,0.014648083271339596
195,2020-01-15,6,0.016228426395939088,0.3525595825694543,AAL,27.450000762939453,28.059999465942383,27.31999969482422,27.57999992370605,27.47845268249512,5689900,35,6.0,,0.06,2.1,-0.3400001525878942,-0.011971836519534818
196,2020-01-17,6,0.016228426395939088,0.0,AAL,28.299999237060547,28.71999931335449,28.059999465942383,28.399999618530277,28.295433044433597,7379400,61,6.0,,0.06,3.66,0.6599998474121058,0.023521021381813556
197,2020-01-21,12,0.02130456852791878,0.08627383314640658,AAL,27.96999931335449,27.989999771118164,27.049999237060547,27.200000762939453,27.099853515625,16409400,39,6.0,,0.06,2.34,-0.7299995422363246,-0.025417811966899406
198,2020-01-22,2,0.012844331641285955,-0.39710904614407116,AAL,27.51000022888184,27.90999984741211,27.299999237060547,27.31999969482422,27.219409942626957,9852600,74,6.0,,0.06,4.44,-0.07999992370605469,-0.002858160927482478
199,2020-01-23,33,0.03907106598984772,2.0418917138716908,AAL,27.38999938964844,28.989999771118164,26.040000915527344,28.799999237060547,28.693960189819336,25611100,100,6.0,,0.06,6.0,1.0799999237060547,0.038695805432123365
200,2020-01-24,18,0.026380710659898478,-0.3248018708587762,AAL,28.850000381469727,28.86000061035156,27.01000022888184,27.63999938964844,27.538230895996094,18067800,62,6.0,,0.06,3.72,-0.12999916076660512,-0.00448427601907464
201,2020-01-27,36,0.04160913705583756,1.5639662183296839,AAL,26.56999969482422,26.600000381469727,25.3700008392334,26.11000061035156,26.013866424560547,21573800,66,6.0,,0.06,3.96,-2.2600002288818324,-0.07830908458370622
202,2020-01-28,18,0.026380710659898478,-0.36598755642308156,AAL,26.36000061035156,27.1200008392334,26.26000022888184,26.899999618530277,26.80095672607422,11939200,58,6.0,,0.06,3.48,0.5200004577636719,0.01954888910926167
203,2020-01-29,13,0.022150592216582065,-0.16034891924828432,AAL,26.8799991607666,27.489999771118164,26.739999771118164,26.799999237060547,26.701324462890625,9088700,78,6.0,,0.06,4.68,0.3699989318847656,0.01364302803964157
204,2020-01-30,5,0.015382402707275804,-0.3055534336567107,AAL,26.299999237060547,27.790000915527344,26.26000022888184,27.71999931335449,27.61793708801269,10685500,53,6.0,,0.06,3.18,0.3000011444091797,0.010913101015168847
205,2020-01-31,11,0.0204585448392555,0.32999670003299975,AAL,27.5,27.520000457763672,26.59000015258789,26.84000015258789,26.74117851257324,11027900,50,6.0,,0.06,3.0,-0.2700004577636719,-0.009715741233128683
206,2020-02-03,11,0.0204585448392555,0.26066103638828064,AAL,26.93000030517578,27.670000076293945,26.739999771118164,27.15999984741211,27.059999465942383,7630400,29,8.0,,0.08,2.32,0.14999961853027344,0.005450567443139542
207,2020-02-04,2,0.012844331641285955,-0.37217765279960313,AAL,27.68000030517578,28.61000061035156,27.549999237060547,28.43000030517578,28.43000030517578,10832900,22,8.0,,0.08,1.76,0.9400005340576136,0.033971829832517786
208,2020-02-05,8,0.017920473773265652,0.39520484784613363,AAL,28.959999084472656,29.239999771118164,28.549999237060547,29.100000381469727,29.100000381469727,8959700,27,8.0,,0.08,2.16,0.6299991607666051,0.02202024282860937
209,2020-02-06,2,0.012844331641285955,-0.2832593711641961,AAL,29.26000022888184,29.450000762939453,28.13999938964844,28.299999237060547,28.299999237060547,8335800,20,8.0,,0.08,1.6,0.21000099182128906,0.007181976520694633
210,2020-02-07,5,0.015382402707275804,0.19760242392306693,AAL,28.059999465942383,28.549999237060547,27.780000686645508,28.3799991607666,28.3799991607666,6231800,26,8.0,,0.08,2.08,-0.9000015258789062,-0.030560322667681827
211,2020-02-10,2,0.012844331641285955,-0.2832593711641961,AAL,28.190000534057617,28.809999465942383,27.979999542236328,28.790000915527344,28.790000915527344,15134300,23,8.0,,0.08,1.84,0.26000022888183594,0.009106838382830107
212,2020-02-11,17,0.025534686971235194,0.988012119615334,AAL,29.059999465942383,29.940000534057617,28.96999931335449,29.84000015258789,29.84000015258789,8977700,20,8.0,,0.08,1.6,1.1300010681152344,0.039222529991750354
213,2020-02-12,11,0.0204585448392555,-0.19879398316877606,AAL,30.0,30.780000686645508,29.989999771118164,30.46999931335449,30.46999931335449,9315400,25,8.0,,0.08,2.0,0.8400001525878906,0.02805611682045117
214,2020-02-13,5,0.015382402707275804,-0.24811843519973542,AAL,30.030000686645508,30.399999618530277,29.729999542236328,30.09000015258789,30.09000015258789,9119400,24,8.0,,0.08,1.92,-0.3800010681152308,-0.012345713438534855
215,2020-02-14,6,0.016228426395939088,0.054999450005499995,AAL,30.01000022888184,30.270000457763672,29.13999938964844,29.200000762939453,29.200000762939453,5524800,25,8.0,,0.08,2.0,-0.12999916076660512,-0.0042762882367723964
216,2020-02-18,15,0.02384263959390863,0.9871668311944717,AAL,29.040000915527344,29.350000381469727,28.489999771118164,28.6299991607666,28.6299991607666,10485100,21,8.0,,0.08,1.68,-0.9200000762939453,-0.030393130570897764
217,2020-02-19,3,0.01369035532994924,-0.42580370449222904,AAL,28.84000015258789,28.8799991607666,28.309999465942383,28.32999992370605,28.32999992370605,8400700,21,8.0,,0.08,1.68,-0.470001220703125,-0.016013670003216185
218,2020-02-20,8,0.017920473773265652,0.3089852923000864,AAL,28.239999771118164,28.899999618530277,28.200000762939453,28.51000022888184,28.51000022888184,10093400,22,8.0,,0.08,1.76,0.020000457763675428,0.0006925366462906535
219,2020-02-21,3,0.01369035532994924,-0.23604947597016335,AAL,28.1200008392334,28.299999237060547,27.170000076293945,27.81999969482422,27.81999969482422,11253600,20,8.0,,0.08,1.6,-0.6000003814697301,-0.020761259148426414
220,2020-02-24,2,0.012844331641285955,-0.34509533258562686,AAL,25.979999542236328,26.11000061035156,25.0,25.450000762939453,25.450000762939453,21713200,46,8.0,,0.08,3.68,-2.189998626708988,-0.07738511257064107
221,2020-02-25,126,0.117751269035533,8.167566855486761,AAL,25.6200008392334,25.75,23.049999237060547,23.1200008392334,23.1200008392334,22296900,55,8.0,,0.08,4.4,-0.36000061035155895,-0.01378784381218412
222,2020-02-26,5,0.015382402707275804,-0.8693652914888419,AAL,23.56999969482422,23.75,22.11000061035156,22.309999465942383,22.309999465942383,19610300,58,8.0,,0.08,4.64,-2.0,-0.07766990291262132
223,2020-02-27,22,0.029764805414551607,0.934990650093499,AAL,20.850000381469727,22.479999542236328,19.770000457763672,20.600000381469727,20.600000381469727,31897300,72,8.0,,0.08,5.76,-1.2700004577636719,-0.053473703484786195
224,2020-02-28,4,0.01453637901861252,-0.5116252629185379,AAL,19.799999237060547,20.350000381469727,18.770000457763672,19.049999237060547,19.049999237060547,37093200,100,8.0,,0.08,8.0,-2.1299991607666016,-0.09475085427669483
225,2020-03-02,2,0.012844331641285955,0.0,AAL,19.049999237060547,19.059999465942383,17.510000228881836,18.86000061035156,18.86000061035156,38738000,32,58.0,,0.58,18.56,-1.2900009155273438,-0.06339070719143525
226,2020-03-03,447,0.3893248730964467,29.31102621525491,AAL,19.65999984741211,19.790000915527344,17.799999237060547,17.850000381469727,17.850000381469727,35402500,24,58.0,,0.58,13.919999999999998,0.7300014495849609,0.038300182058733645
227,2020-03-04,3,0.01369035532994924,-0.9648356519811727,AAL,18.36000061035156,18.549999237060547,17.299999237060547,18.530000686645508,18.530000686645508,44362100,26,58.0,,0.58,15.079999999999998,-1.2400016784667969,-0.06265798994955507
228,2020-03-05,6,0.016228426395939088,0.1853911753800519,AAL,17.540000915527344,17.649999618530273,15.979999542236328,16.040000915527344,16.040000915527344,44656800,40,58.0,,0.58,23.2,-0.8999996185302734,-0.04851750164669488
229,2020-03-06,17,0.025534686971235194,0.5734542800542173,AAL,15.020000457763672,17.1200008392334,14.800000190734863,15.970000267028809,15.970000267028809,54505000,54,58.0,,0.58,31.32,-0.529998779296875,-0.030028260099249082
230,2020-03-09,3,0.01369035532994924,0.14102383302778154,AAL,14.869999885559082,15.789999961853027,14.460000038146973,14.75,14.75,42558000,51,58.0,,0.58,29.58,-1.330000877380371,-0.07768696332843905
231,2020-03-10,3,0.01369035532994924,0.0,AAL,15.81999969482422,17.670000076293945,14.609999656677246,17.0,17.0,56972700,59,58.0,,0.58,34.22,1.880000114440918,0.11906270544539588
232,2020-03-11,1,0.011998307952622675,-0.12359411692003452,AAL,16.309999465942383,16.489999771118164,15.520000457763672,16.260000228881836,16.260000228881836,43705800,53,58.0,,0.58,30.74,-1.1800003051757812,-0.06677986984045736
233,2020-03-12,5,0.015382402707275804,0.2820476660555633,AAL,14.050000190734863,15.75,13.329999923706056,13.449999809265137,13.449999809265137,53968500,76,58.0,,0.58,44.08,-0.7399997711181641,-0.04487566897449302
234,2020-03-13,8,0.017920473773265652,0.16499835001649998,AAL,15.300000190734863,15.600000381469728,13.119999885559082,14.3100004196167,14.3100004196167,58376100,73,58.0,,0.58,42.34,-0.14999961853027166,-0.00952378530350928
235,2020-03-16,32,0.03822504230118443,1.7921146953405014,AAL,12.40999984741211,16.200000762939453,12.0,15.920000076293944,15.920000076293944,84916800,92,58.0,,0.58,53.36,0.6000003814697248,0.03846156197421813
236,2020-03-17,12,0.02130456852791878,-0.44265415430923816,AAL,15.789999961853027,18.489999771118164,14.789999961853027,15.579999923706056,15.579999923706056,58055800,77,58.0,,0.58,44.66,2.289999008178711,0.14135795681056473
237,2020-03-18,16,0.024688663282571913,0.1588436184576285,AAL,14.239999771118164,14.279999732971191,10.170000076293944,11.649999618530272,11.649999618530272,78458800,78,58.0,,0.58,45.24,-4.210000038146973,-0.22769064847275422
238,2020-03-19,4,0.01453637901861252,-0.4112123912000549,AAL,11.600000381469728,12.15999984741211,10.010000228881836,10.289999961853027,10.289999961853027,71584500,78,58.0,,0.58,45.24,-2.119999885559082,-0.14845937851554714
239,2020-03-20,2,0.012844331641285955,-0.11640088464672327,AAL,10.649999618530272,12.0,10.300000190734863,10.380000114440918,10.380000114440918,62681800,71,58.0,,0.58,41.18,-0.15999984741210938,-0.013157882353605488
240,2020-03-23,307,0.27088155668358715,2.0154075078638565,AAL,10.899999618530272,11.359999656677246,10.010000228881836,10.25,10.25,56427300,52,58.0,,0.58,30.16,-0.6400003433227539,-0.05333336194356286
241,2020-03-24,3,0.01369035532994924,-0.9494599946280553,AAL,11.960000038146973,14.8100004196167,11.539999961853027,13.920000076293944,13.920000076293944,101553100,76,58.0,,0.58,44.08,3.450000762939453,0.30369725943711545
242,2020-03-25,9,0.018766497461928936,0.3707823507601038,AAL,16.690000534057617,16.989999771118164,14.3100004196167,15.390000343322754,15.390000343322754,93795100,100,58.0,,0.58,57.99999999999999,2.179999351501465,0.14719779133928523
243,2020-03-26,185,0.16766666666666666,7.934361193760706,AAL,16.059999465942383,17.239999771118164,15.15999984741211,15.65999984741211,15.65999984741211,77530600,86,58.0,,0.58,49.88,0.25,0.014714538161735735
244,2020-03-27,3,0.01369035532994924,-0.9183477813323107,AAL,14.979999542236328,15.220000267028809,13.90999984741211,14.039999961853027,14.039999961853027,50783500,69,58.0,,0.58,40.02,-2.0199995040893555,-0.11716934634033005
245,2020-03-30,1,0.011998307952622675,-0.6861139391793192,AAL,13.199999809265137,13.220000267028809,11.8100004196167,12.25,12.25,50516800,65,58.0,,0.58,37.7,-2.0,-0.1314060423725888
246,2020-03-31,24,0.031456852791878175,1.6217740798194895,AAL,12.899999618530272,12.960000038146973,12.100000381469728,12.1899995803833,12.1899995803833,44851400,61,58.0,,0.58,35.379999999999995,-0.26000022888183594,-0.019667187869147562
247,2020-04-01,1,0.011998307952622675,-0.6185788822548545,AAL,11.449999809265137,11.479999542236328,10.5,10.6899995803833,10.6899995803833,56854400,70,72.0,False,0.72,50.4,-1.4800004959106445,-0.1141975687927741
248,2020-04-02,1,0.011998307952622675,0.0,AAL,10.609999656677246,11.029999732971191,10.0,10.0600004196167,10.0600004196167,65534600,74,72.0,,0.72,53.28,-0.4499998092651367,-0.03919859122028113
249,2020-04-03,138,0.12790355329949238,9.660132562403044,AAL,10.34000015258789,10.489999771118164,9.09000015258789,9.390000343322754,9.390000343322754,87018900,88,72.0,,0.72,63.36,-0.5399999618530273,-0.04895738666600724
250,2020-04-06,2,0.012844331641285955,-0.06179705846001737,AAL,9.720000267028809,9.9399995803833,9.109999656677246,9.5,9.5,94272300,86,72.0,,0.72,61.92,-0.5500001907348633,-0.05243090588516164
