,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,UP_unscaled,UP_monthly,isPartial,scale,UP,Stock_Price_Change,Stock_Price_Change_Percent
128,2021-05-25,10,0.025261138067931187,0.09566265521265804,UP,9.960000038146973,10.0,9.960000038146973,9.989999771118164,9.989999771118164,170700,96,88.0,,0.88,84.48,0.0,0.0
129,2021-05-26,1,0.021291133656815175,-0.15715857300015712,UP,10.0,10.008999824523926,9.979999542236328,10.0,10.0,214200,93,88.0,,0.88,81.84,0.008999824523925781,0.0008999824523925337
130,2021-05-27,5,0.023055580061755624,0.08287235585389596,UP,10.0,10.0,9.984999656677246,9.989999771118164,9.989999771118164,353200,93,88.0,,0.88,81.84,-0.008999824523925781,-0.0008991732122798357
131,2021-05-28,4,0.022614468460520513,-0.019132531042531542,UP,10.0,10.0,9.9399995803833,9.989999771118164,9.989999771118164,225300,93,88.0,,0.88,81.84,0.0,0.0
132,2021-06-01,5,0.023055580061755624,0.06089268678831661,UP,9.989999771118164,10.0,9.970000267028809,10.0,10.0,264800,98,85.0,False,0.85,83.3,0.0,0.0
133,2021-06-02,17,0.028348919276576973,0.2295903725103794,UP,10.0,10.0,9.970000267028809,10.0,10.0,179000,98,85.0,,0.85,83.3,0.0,0.0
134,2021-06-03,29,0.033642258491398326,0.18672102323120732,UP,9.970000267028809,10.020000457763672,9.949999809265137,9.970000267028809,9.970000267028809,216600,98,85.0,,0.85,83.3,0.020000457763671875,0.002000045776367143
135,2021-06-04,10,0.025261138067931187,-0.24912478529377058,UP,9.970000267028809,9.979999542236328,9.9399995803833,9.949999809265137,9.949999809265137,149100,96,85.0,,0.85,81.6,-0.04000091552734375,-0.003992107155678881
136,2021-06-07,11,0.0257022496691663,0.20718088963474002,UP,9.979999542236328,9.989999771118164,9.960000038146973,9.989999771118164,9.989999771118164,65200,95,85.0,,0.85,80.75,0.010000228881835938,0.0010020269880288701
137,2021-06-08,23,0.03099558888398765,0.2059484785556147,UP,9.979999542236328,10.0600004196167,9.970000267028809,10.0600004196167,10.0600004196167,515300,100,85.0,,0.85,85.0,0.07000064849853516,0.007007072082314991
138,2021-06-09,37,0.03717115130127922,0.19924004155578,UP,10.050000190734863,10.050000190734863,10.0,10.010000228881836,10.010000228881836,202800,96,85.0,,0.85,81.6,-0.010000228881835938,-0.0009940584954982734
139,2021-06-10,19,0.0292311424790472,-0.2136067499732991,UP,10.0,10.100000381469728,9.989999771118164,10.06999969482422,10.06999969482422,237900,97,85.0,,0.85,82.45,0.05000019073486506,0.004975143262281767
140,2021-06-11,12,0.026143361270401413,-0.10563327146241719,UP,10.170000076293944,10.170000076293944,10.050000190734863,10.06999969482422,10.06999969482422,150200,98,85.0,,0.85,83.3,0.0699996948242152,0.00693066259211661
141,2021-06-14,10,0.025261138067931187,0.036187960265619656,UP,10.100000381469728,10.100000381469728,9.920000076293944,9.949999809265137,9.949999809265137,789600,96,85.0,,0.85,81.6,-0.0699996948242152,-0.006882959124787313
142,2021-06-15,17,0.028348919276576973,0.12223444566678876,UP,9.949999809265137,9.970000267028809,9.9399995803833,9.960000038146973,9.960000038146973,254700,96,85.0,,0.85,81.6,-0.13000011444091975,-0.012871297973357398
143,2021-06-16,5,0.023055580061755624,-0.18672102323120732,UP,9.960000038146973,9.960000038146973,9.949999809265137,9.960000038146973,9.960000038146973,73200,98,85.0,,0.85,83.3,-0.010000228881835938,-0.001003031957271583
144,2021-06-17,9,0.024820026466696076,0.07653012417012661,UP,10.0,10.020000457763672,9.949999809265137,9.984999656677246,9.984999656677246,169200,95,85.0,,0.85,80.75,0.06000041961669922,0.006024138492660258
145,2021-06-18,12,0.026143361270401413,0.05331721968471759,UP,10.0,10.010000228881836,9.970000267028809,10.0,10.0,360300,96,85.0,,0.85,81.6,-0.010000228881835938,-0.0009980267889196925
146,2021-06-21,3,0.0221733568592854,0.0,UP,9.989999771118164,10.050000190734863,9.970000267028809,10.010000228881836,10.010000228881836,280900,95,85.0,,0.85,80.75,0.039999961853027344,0.003996000093747787
147,2021-06-22,8,0.02437891486546096,0.09946883641355142,UP,10.010000228881836,10.010000228881836,9.970000267028809,10.010000228881836,10.010000228881836,369600,98,85.0,,0.85,83.3,-0.039999961853027344,-0.00398009563123225
148,2021-06-23,10,0.025261138067931187,0.036187960265619656,UP,10.010000228881836,10.036999702453612,9.970000267028809,9.979999542236328,9.979999542236328,82400,92,85.0,,0.85,78.2,0.026999473571775567,0.002697250045397004
149,2021-06-24,6,0.02349669166299074,-0.0698482546667365,UP,10.050000190734863,10.050000190734863,9.979999542236328,10.0,10.0,243100,96,85.0,,0.85,81.6,0.013000488281251776,0.001295256417918722
150,2021-06-25,23,0.03099558888398765,0.31914693900538804,UP,10.020000457763672,10.020000457763672,9.970000267028809,9.970000267028809,9.970000267028809,384600,93,85.0,,0.85,79.05,-0.029999732971191406,-0.002985048000182955
151,2021-06-28,5,0.023055580061755624,0.03978753456542061,UP,10.0,10.005000114440918,9.970000267028809,9.979999542236328,9.979999542236328,124600,96,85.0,,0.85,81.6,-0.015000343322753906,-0.0014970401833795943
152,2021-06-29,5,0.023055580061755624,0.0,UP,10.0,10.010000228881836,9.979999542236328,9.979999542236328,9.979999542236328,176700,99,85.0,,0.85,84.14999999999999,0.005000114440917969,0.0004997615575936809
153,2021-06-30,10,0.025261138067931187,0.09566265521265804,UP,9.979999542236328,10.010000228881836,9.970000267028809,9.979999542236328,9.979999542236328,578800,95,85.0,,0.85,80.75,0.0,0.0
154,2021-07-01,6,0.02349669166299074,-0.0698482546667365,UP,10.010000228881836,10.029999732971191,9.970000267028809,9.979999542236328,9.979999542236328,699300,94,85.0,False,0.85,79.89999999999999,0.01999950408935547,0.001997952410795145
155,2021-07-02,4,0.022614468460520513,-0.03754669870651628,UP,10.010000228881836,10.010000228881836,9.970000267028809,9.989999771118164,9.989999771118164,196100,93,85.0,,0.85,79.05,-0.01999950408935547,-0.0019939685565106835
156,2021-07-06,2,0.021732245258050287,0.020718088963473935,UP,10.0,10.0,9.970000267028809,9.989999771118164,9.989999771118164,1414000,95,85.0,,0.85,80.75,-0.010000228881835938,-0.0009990238414763208
157,2021-07-07,6,0.02349669166299074,0.08119024905108896,UP,9.949999809265137,9.949999809265137,9.630000114440918,9.84000015258789,9.84000015258789,355200,96,85.0,,0.85,81.6,-0.05000019073486328,-0.00500001907348635
158,2021-07-08,5,0.023055580061755624,-0.01877334935325825,UP,9.81999969482422,9.989999771118164,9.779999732971191,9.899999618530272,9.899999618530272,227500,98,85.0,,0.85,83.3,0.039999961853027344,0.004020096745708468
159,2021-07-09,6,0.02349669166299074,0.019132531042531653,UP,9.949999809265137,10.050000190734863,9.800000190734863,9.850000381469728,9.850000381469728,422500,97,85.0,,0.85,82.45,0.06000041961669922,0.0060060481472847815
160,2021-07-12,4,0.022614468460520513,-0.03754669870651628,UP,10.0,10.0,9.800000190734863,9.899999618530272,9.899999618530272,401500,97,85.0,,0.85,82.45,-0.05000019073486328,-0.004975143262281545
161,2021-07-13,3,0.0221733568592854,-0.019505724930267032,UP,9.949999809265137,9.949999809265137,9.76200008392334,9.93000030517578,9.93000030517578,286600,99,85.0,,0.85,84.14999999999999,-0.05000019073486328,-0.00500001907348635
162,2021-07-14,10,0.025261138067931187,0.13925637097897225,UP,11.079999923706056,15.0,9.31999969482422,11.550000190734863,11.550000190734863,6955900,99,85.0,,0.85,84.14999999999999,5.050000190734863,0.5075377173407036
163,2021-07-15,11,0.0257022496691663,0.017462063666684013,UP,11.949999809265137,12.0,10.220000267028809,10.43000030517578,10.43000030517578,2162500,96,85.0,,0.85,81.6,-3.0,-0.19999999999999996
164,2021-07-16,1,0.021291133656815175,-0.17162373212967885,UP,10.81999969482422,11.109999656677246,10.0,10.25,10.25,1863000,95,85.0,,0.85,80.75,-0.8900003433227539,-0.07416669527689612
165,2021-07-19,2,0.021732245258050287,0.020718088963473935,UP,9.970000267028809,10.84000015258789,9.920000076293944,10.479999542236328,10.479999542236328,1685100,94,85.0,,0.85,79.89999999999999,-0.26999950408935547,-0.024302386357598404
166,2021-07-20,57,0.04599338332598148,1.1163659244524733,UP,10.779999732971191,11.140000343322754,10.5,10.619999885559082,10.619999885559082,2647300,94,85.0,,0.85,79.89999999999999,0.3000001907348633,0.027675293958666858
167,2021-07-21,2,0.021732245258050287,-0.5274919197828651,UP,10.520000457763672,10.569000244140623,10.010000228881836,10.220000267028809,10.220000267028809,1745900,94,85.0,,0.85,79.89999999999999,-0.5710000991821307,-0.051256739819077746
168,2021-07-22,8,0.02437891486546096,0.12178537357663344,UP,10.210000038146973,10.279999732971191,9.270000457763672,9.5,9.5,3097600,95,85.0,,0.85,80.75,-0.2890005111694318,-0.027344167328376412
169,2021-07-23,6,0.02349669166299074,-0.036187960265619545,UP,9.6899995803833,9.6899995803833,8.210000038146973,8.279999732971191,8.279999732971191,4056700,94,85.0,,0.85,79.89999999999999,-0.5900001525878906,-0.05739301244294537
170,2021-07-26,5,0.023055580061755624,0.03978753456542061,UP,8.579999923706055,8.739999771118164,7.776000022888184,8.050000190734863,8.050000190734863,2870100,93,85.0,,0.85,79.05,-0.9499998092651367,-0.0980392002480931
171,2021-07-27,3,0.0221733568592854,-0.038265062085063084,UP,8.359999656677246,8.359999656677246,7.389999866485596,7.409999847412109,7.409999847412109,2987800,95,85.0,,0.85,80.75,-0.38000011444091797,-0.043478275102094455
172,2021-07-28,6,0.02349669166299074,0.05968130184813103,UP,7.650000095367432,7.801000118255615,7.099999904632568,7.510000228881836,7.510000228881836,2873200,96,85.0,,0.85,81.6,-0.5589995384216309,-0.06686597624141655
173,2021-07-29,3,0.0221733568592854,-0.05632004805977431,UP,7.610000133514404,8.569999694824219,7.510000228881836,7.730000019073486,7.730000019073486,2284300,94,85.0,,0.85,79.89999999999999,0.7689995765686035,0.09857704972584469
174,2021-07-30,3,0.0221733568592854,0.0,UP,7.800000190734863,8.0,7.329999923706055,8.0,8.0,1421800,93,85.0,,0.85,79.05,-0.5699996948242188,-0.066511051939531
175,2021-08-02,2,0.021732245258050287,0.020718088963473935,UP,7.960000038146973,8.1899995803833,7.570000171661377,7.889999866485596,7.889999866485596,1414300,94,86.0,,0.86,80.84,0.18999958038330078,0.023749947547912598
176,2021-08-03,47,0.04158226731363035,0.9133903018247509,UP,8.039999961853027,8.039999961853027,7.53000020980835,7.789999961853027,7.789999961853027,903900,92,86.0,,0.86,79.12,-0.14999961853027344,-0.01831497267589033
177,2021-08-04,7,0.02393780326422585,-0.4243266466525931,UP,7.610000133514404,7.900000095367432,7.570000171661377,7.590000152587891,7.590000152587891,1021800,94,86.0,,0.86,80.84,-0.1399998664855957,-0.017412918799732058
178,2021-08-05,5,0.023055580061755624,-0.03685481047413719,UP,7.75,7.760000228881836,7.394999980926514,7.599999904632568,7.599999904632568,1208800,96,86.0,,0.86,82.56,-0.1399998664855957,-0.017721501872853374
179,2021-08-06,2,0.021732245258050287,-0.05739759312759485,UP,7.699999809265137,7.710000038146973,7.289999961853027,7.480000019073486,7.480000019073486,1637600,96,86.0,,0.86,82.56,-0.05000019073486328,-0.006443323358260811
180,2021-08-09,1,0.021291133656815175,0.0,UP,7.409999847412109,7.800000190734863,7.28000020980835,7.800000190734863,7.800000190734863,1426000,91,86.0,,0.86,78.26,0.09000015258789062,0.011673171484123834
181,2021-08-10,1,0.021291133656815175,0.0,UP,7.800000190734863,8.75,7.63700008392334,8.430000305175781,8.430000305175781,3591400,94,86.0,,0.86,80.84,0.9499998092651367,0.12179484436341204
182,2021-08-11,18,0.028790030877812088,0.35220751237905823,UP,8.539999961853027,9.050000190734863,8.399999618530273,8.720000267028809,8.720000267028809,2063400,95,86.0,,0.86,81.7,0.3000001907348633,0.03428573608398433
183,2021-08-12,4,0.022614468460520513,-0.21450350100356996,UP,8.789999961853027,8.989999771118164,8.300000190734863,8.779999732971191,8.779999732971191,2247500,95,86.0,,0.86,81.7,-0.06000041961669922,-0.0066298804809005185
184,2021-08-13,64,0.04908116453462726,1.170343495816022,UP,8.779999732971191,8.890000343322754,8.319999694824219,8.4399995803833,8.4399995803833,1401400,94,86.0,,0.86,80.84,-0.09999942779541016,-0.011123407156991783
185,2021-08-16,25,0.031877812086457874,0.3826506208506324,UP,8.390000343322754,8.619999885559082,8.140000343322754,8.140000343322754,8.140000343322754,1249100,96,86.0,,0.86,82.56,-0.2700004577636719,-0.030371253918619723
186,2021-08-17,53,0.044228936921041025,0.38745208739812087,UP,8.09000015258789,8.140000343322754,7.409999847412109,7.829999923706055,7.829999923706055,1665900,95,86.0,,0.86,81.7,-0.4799995422363281,-0.05568440239082395
187,2021-08-18,74,0.05349228054697839,0.20944079308246977,UP,7.960000038146973,8.199999809265137,7.860000133514404,8.15999984741211,8.15999984741211,632000,95,86.0,,0.86,81.7,0.05999946594238281,0.007370941451077417
188,2021-08-19,9,0.024820026466696076,-0.5360073226846545,UP,7.96999979019165,8.140000343322754,7.440000057220459,7.440000057220459,7.440000057220459,1303100,92,86.0,,0.86,79.12,-0.05999946594238281,-0.007317008211950138
189,2021-08-20,63,0.04864005293339215,0.959709954324915,UP,7.53000020980835,7.929999828338623,7.5,7.809999942779541,7.809999942779541,561000,94,86.0,,0.86,80.84,-0.21000051498413086,-0.02579858797627621
190,2021-08-23,85,0.05834450816056462,1.7403194729318163,UP,7.949999809265137,8.01099967956543,7.820000171661377,7.889999866485596,7.889999866485596,696400,94,86.0,,0.86,80.84,0.08099985122680664,0.010214357248451211
191,2021-08-24,1,0.021291133656815175,-0.6350790446596657,UP,7.949999809265137,8.029999732971191,7.735000133514404,7.920000076293945,7.920000076293945,879800,94,86.0,,0.86,80.84,0.01900005340576172,0.002371745620490806
192,2021-08-25,25,0.031877812086457874,0.4972341351233762,UP,7.550000190734863,7.690000057220459,6.75,6.96999979019165,6.96999979019165,12234500,95,86.0,,0.86,81.7,-0.3399996757507324,-0.04234118145168708
193,2021-08-26,1,0.021291133656815175,-0.3321017891983893,UP,6.96999979019165,7.519999980926514,6.860000133514404,6.949999809265137,6.949999809265137,5217900,97,86.0,,0.86,83.42,-0.1700000762939453,-0.022106641746292954
194,2021-08-27,1,0.021291133656815175,0.0,UP,7.0,7.190000057220459,6.929999828338623,7.090000152587891,7.090000152587891,2166900,93,86.0,,0.86,79.98,-0.3299999237060547,-0.043882968689236135
195,2021-08-30,38,0.037612262902514335,0.6313735244035432,UP,7.230000019073486,7.25,6.650000095367432,6.800000190734863,6.800000190734863,2968900,94,86.0,,0.86,80.84,0.059999942779541016,0.008344915480116954
196,2021-08-31,84,0.05790339655932951,0.5394818628543283,UP,6.659999847412109,6.960000038146973,6.429999828338623,6.590000152587891,6.590000152587891,4110700,96,86.0,,0.86,82.56,-0.28999996185302734,-0.03999999473834859
197,2021-09-01,66,0.049963387737097485,-0.13712509617801882,UP,6.650000095367432,7.730000019073486,6.550000190734863,7.619999885559082,7.619999885559082,3850700,92,85.0,False,0.85,78.2,0.7699999809265137,0.11063218056124002
198,2021-09-02,55,0.04511116012351125,-0.09711566475672528,UP,7.639999866485596,7.869999885559082,7.360000133514404,7.739999771118164,7.739999771118164,1961500,95,85.0,,0.85,80.75,0.1399998664855957,0.01811123753430155
199,2021-09-03,2,0.021732245258050287,-0.5182512442919025,UP,8.0,8.449999809265137,7.860000133514404,8.229999542236328,8.229999542236328,4295900,90,85.0,,0.85,76.5,0.5799999237060547,0.0736975771461339
200,2021-09-07,1,0.021291133656815175,-0.058517174790801096,UP,8.329999923706055,8.350000381469727,7.269999980926514,7.380000114440918,7.380000114440918,4252000,97,85.0,,0.85,82.45,-0.09999942779541016,-0.011834252077232543
201,2021-09-08,1,0.021291133656815175,0.0,UP,7.380000114440918,7.820000171661377,7.21999979019165,7.730000019073486,7.730000019073486,2031700,96,85.0,,0.85,81.6,-0.5300002098083496,-0.06347307611919673
202,2021-09-09,54,0.044670048522276136,1.0980587150641226,UP,7.619999885559082,7.989999771118164,7.53000020980835,7.639999866485596,7.639999866485596,1541600,97,85.0,,0.85,82.45,0.1699995994567871,0.02173907873721581
203,2021-09-10,3,0.0221733568592854,-0.5036191454274344,UP,7.690000057220459,7.776000022888184,7.510000228881836,7.730000019073486,7.730000019073486,1255500,97,85.0,,0.85,82.45,-0.21399974822998047,-0.02678344860578541
204,2021-09-13,74,0.05349228054697839,1.0812295124169773,UP,7.650000095367432,7.869999885559082,7.409999847412109,7.480000019073486,7.480000019073486,1334900,96,85.0,,0.85,81.6,0.09399986267089844,0.01208845967003791
205,2021-09-14,39,0.03805337450374945,-0.2886193275994293,UP,7.860000133514404,7.880000114440918,7.460000038146973,7.619999885559082,7.619999885559082,2590600,93,85.0,,0.85,79.05,0.010000228881835938,0.0012706771317982923
206,2021-09-15,102,0.06584340538156154,0.7302908412254976,UP,7.699999809265137,8.100000381469727,7.570000171661377,7.570000171661377,7.570000171661377,3982000,99,85.0,,0.85,84.14999999999999,0.2200002670288086,0.027918815207329084
207,2021-09-16,1,0.021291133656815175,-0.6766398467176269,UP,7.570000171661377,8.050000190734863,7.559999942779541,7.809999942779541,7.809999942779541,3631700,96,85.0,,0.85,81.6,-0.05000019073486328,-0.006172862762975684
208,2021-09-17,198,0.10819011910013233,4.08146352580438,UP,7.75,7.960000038146973,7.429999828338623,7.480000019073486,7.480000019073486,13269000,96,85.0,,0.85,81.6,-0.09000015258789062,-0.011180142913720159
209,2021-09-20,67,0.050404499338332596,0.13962719538831303,UP,7.28000020980835,7.730000019073486,7.25,7.489999771118164,7.489999771118164,2011500,94,85.0,,0.85,79.89999999999999,-0.23000001907348633,-0.028894474619503674
210,2021-09-21,1,0.021291133656815175,-0.5775945811126572,UP,7.599999904632568,7.650000095367432,7.210000038146973,7.309999942779541,7.309999942779541,967500,99,85.0,,0.85,84.14999999999999,-0.07999992370605469,-0.01034927859102952
211,2021-09-22,2,0.021732245258050287,0.020718088963473935,UP,7.349999904632568,7.489999771118164,7.255000114440918,7.320000171661377,7.320000171661377,944700,94,85.0,,0.85,79.89999999999999,-0.16000032424926758,-0.020915074804529477
212,2021-09-23,142,0.08348786943096603,2.8416587167881135,UP,7.349999904632568,7.443999767303467,7.150000095367432,7.170000076293945,7.170000076293945,936200,94,85.0,,0.85,79.89999999999999,-0.046000003814697266,-0.0061415227263524885
213,2021-09-24,1,0.021291133656815175,-0.7449793149360426,UP,7.099999904632568,7.222000122070312,7.010000228881836,7.090000152587891,7.090000152587891,868600,93,85.0,,0.85,79.05,-0.22199964523315519,-0.029822629254806277
214,2021-09-27,2,0.021732245258050287,-0.019893767282710417,UP,7.099999904632568,7.190000057220459,6.940000057220459,7.03000020980835,7.03000020980835,1117900,95,85.0,,0.85,80.75,-0.03200006484985263,-0.004430914470917924
215,2021-09-28,2,0.021732245258050287,0.0,UP,6.960000038146973,7.039999961853027,6.695000171661377,6.880000114440918,6.880000114440918,1662100,98,85.0,,0.85,83.3,-0.15000009536743164,-0.02086232186003889
216,2021-09-29,100,0.06496118217909132,1.9891611017516801,UP,6.900000095367432,6.947000026702881,6.610000133514404,6.699999809265137,6.699999809265137,1451400,94,85.0,,0.85,79.89999999999999,-0.09299993515014648,-0.013210218132681306
217,2021-09-30,2,0.021732245258050287,-0.6654579776867866,UP,6.699999809265137,6.78000020980835,6.559999942779541,6.590000152587891,6.590000152587891,860300,97,85.0,,0.85,82.45,-0.16699981689453125,-0.024039127141588734
218,2021-10-01,43,0.0398178209086899,0.8322000527736619,UP,6.989999771118164,7.605000019073486,6.900000095367432,7.510000228881836,7.510000228881836,3049100,94,87.0,False,0.87,81.78,0.8249998092651367,0.12168138403176498
219,2021-10-04,40,0.038494486104984564,0.7022060974896132,UP,7.420000076293945,7.5,7.139999866485596,7.179999828338623,7.179999828338623,1577500,96,87.0,,0.87,83.52,-0.10500001907348633,-0.013806708587790206
220,2021-10-05,2,0.021732245258050287,-0.43544524276072283,UP,7.179999828338623,7.521999835968018,7.099999904632568,7.210000038146973,7.210000038146973,1793700,94,87.0,,0.87,81.78,0.021999835968017578,0.002933311462402388
221,2021-10-06,1,0.021291133656815175,-0.02029756226277224,UP,7.099999904632568,7.599999904632568,7.051000118255615,7.590000152587891,7.590000152587891,1248900,90,87.0,,0.87,78.3,0.07800006866455078,0.010369591912456233
222,2021-10-07,1,0.021291133656815175,0.0,UP,7.590000152587891,7.78000020980835,7.485000133514404,7.489999771118164,7.489999771118164,1248000,96,87.0,,0.87,83.52,0.18000030517578125,0.02368425097822202
223,2021-10-08,3,0.0221733568592854,0.04143617792694809,UP,7.510000228881836,7.695000171661377,7.309999942779541,7.429999828338623,7.429999828338623,673200,90,87.0,,0.87,78.3,-0.08500003814697266,-0.01092545448004123
224,2021-10-11,66,0.049963387737097485,1.3963230160577145,UP,7.409999847412109,7.570000171661377,7.309999942779541,7.329999923706055,7.329999923706055,761800,92,87.0,,0.87,80.04,-0.125,-0.016244314127547566
225,2021-10-12,52,0.04378782531980591,-0.123601755144923,UP,7.389999866485596,7.590000152587891,7.289999961853027,7.559999942779541,7.559999942779541,765600,91,87.0,,0.87,79.17,0.019999980926513672,0.002642005346497056
226,2021-10-13,1,0.021291133656815175,-0.5137659040768836,UP,7.5,7.650000095367432,7.429999828338623,7.510000228881836,7.510000228881836,605500,93,87.0,,0.87,80.91,0.059999942779541016,0.007905130642070324
227,2021-10-14,2,0.021732245258050287,0.020718088963473935,UP,7.53000020980835,7.599999904632568,7.150000095367432,7.289999961853027,7.289999961853027,1146000,94,87.0,,0.87,81.78,-0.05000019073486328,-0.006535972563600612
228,2021-10-15,219,0.1174534627260697,4.404571011021576,UP,7.289999961853027,7.335999965667725,7.010000228881836,7.019999980926514,7.019999980926514,1592800,90,87.0,,0.87,78.3,-0.26399993896484375,-0.03473683451021137
229,2021-10-18,1,0.021291133656815175,-0.18560075590126046,UP,7.019999980926514,7.190000057220459,6.949999809265137,7.019999980926514,7.019999980926514,1028400,91,87.0,,0.87,79.17,-0.14599990844726562,-0.019901841484534
230,2021-10-19,52,0.04378782531980591,1.0566225371371742,UP,6.840000152587891,7.050000190734863,6.809999942779541,6.849999904632568,6.849999904632568,1791800,93,87.0,,0.87,80.91,-0.1399998664855957,-0.019471469453606338
231,2021-10-20,72,0.05261005734450816,0.20147682512818954,UP,6.909999847412109,7.099999904632568,6.800000190734863,7.0,7.0,1062500,90,87.0,,0.87,78.3,0.04999971389770508,0.007092157807799149
232,2021-10-21,1,0.021291133656815175,-0.5953029756764234,UP,6.96999979019165,7.139999866485596,6.96999979019165,7.099999904632568,7.099999904632568,611200,91,87.0,,0.87,79.17,0.039999961853027344,0.005633797519761785
233,2021-10-22,65,0.049522276135862374,1.3259576936623363,UP,7.059999942779541,7.127999782562256,6.940000057220459,7.070000171661377,7.070000171661377,679200,93,87.0,,0.87,80.91,-0.012000083923339844,-0.0016806840543046597
234,2021-10-25,96,0.06319673577415086,1.9079708527005907,UP,7.070000171661377,7.190000057220459,6.96999979019165,7.179999828338623,7.179999828338623,542900,92,87.0,,0.87,80.04,0.062000274658203125,0.00869813082905524
235,2021-10-26,130,0.07819453021614468,0.23731913141197913,UP,7.199999809265137,7.230000019073486,6.920000076293945,6.989999771118164,6.989999771118164,1224400,92,87.0,,0.87,80.04,0.039999961853027344,0.005563276986744636
236,2021-10-27,23,0.03099558888398765,-0.603609244811499,UP,6.96999979019165,7.039999961853027,6.820000171661377,6.849999904632568,6.849999904632568,508100,92,87.0,,0.87,80.04,-0.19000005722045898,-0.026279399269601544
237,2021-10-28,1,0.021291133656815175,-0.31309149387336876,UP,6.829999923706055,7.039999961853027,6.78000020980835,6.909999847412109,6.909999847412109,1323400,93,87.0,,0.87,80.91,0.0,0.0
238,2021-10-29,1,0.021291133656815175,0.0,UP,6.869999885559082,7.110000133514404,6.869999885559082,7.010000228881836,7.010000228881836,611900,94,87.0,,0.87,81.78,0.07000017166137695,0.009943206255778492
239,2021-11-01,91,0.0609911777679753,0.32608591404758935,UP,7.039999961853027,7.550000190734863,7.019999980926514,7.360000133514404,7.360000133514404,1376700,97,91.0,False,0.91,88.27,0.440000057220459,0.06188467636539574
240,2021-11-02,3,0.0221733568592854,-0.6364497674788634,UP,7.349999904632568,7.809999942779541,7.28000020980835,7.630000114440918,7.630000114440918,2098100,97,91.0,,0.91,88.27,0.25999975204467773,0.034437052380970945
241,2021-11-03,130,0.07819453021614468,2.526508444904211,UP,7.550000190734863,7.96999979019165,7.550000190734863,7.900000095367432,7.900000095367432,1063400,95,91.0,,0.91,86.45,0.15999984741210938,0.02048653631041719
242,2021-11-04,23,0.03099558888398765,-0.603609244811499,UP,7.840000152587891,7.949999809265137,7.590000152587891,7.599999904632568,7.599999904632568,1507800,99,91.0,,0.91,90.09,-0.019999980926513672,-0.00250940796148158
243,2021-11-05,1,0.021291133656815175,-0.31309149387336876,UP,7.75,7.889999866485596,7.599999904632568,7.800000190734863,7.800000190734863,1381500,94,91.0,,0.91,85.54,-0.059999942779541016,-0.007547162794848794
244,2021-11-08,50,0.042905602117335684,0.5875920152773924,UP,7.889999866485596,8.100000381469727,7.849999904632568,8.100000381469727,8.100000381469727,2087900,99,91.0,,0.91,90.09,0.21000051498413086,0.02661603530263057
245,2021-11-09,107,0.0680489633877371,0.5860158121459489,UP,7.639999866485596,7.849999904632568,7.264999866485596,7.309999942779541,7.309999942779541,3338400,99,91.0,,0.91,90.09,-0.2500004768371582,-0.030864254946096237
246,2021-11-10,1,0.021291133656815175,-0.6871203821945069,UP,7.199999809265137,7.199999809265137,5.795000076293945,5.840000152587891,5.840000152587891,8440500,95,91.0,,0.91,86.45,-0.6500000953674316,-0.08280256092536298
247,2021-11-11,67,0.050404499338332596,1.3673938715892846,UP,5.96999979019165,6.010000228881836,5.579999923706055,5.78000020980835,5.78000020980835,6191600,94,91.0,,0.91,85.54,-1.1899995803833008,-0.1652777238760451
248,2021-11-12,1,0.021291133656815175,-0.5775945811126572,UP,5.730000019073486,6.019999980926514,5.730000019073486,5.880000114440918,5.880000114440918,2939300,94,91.0,,0.91,85.54,0.009999752044677734,0.0016638521903247216
249,2021-11-15,81,0.056580061755624175,1.0273918472505414,UP,5.989999771118164,6.03000020980835,5.730000019073486,5.78000020980835,5.78000020980835,2077000,98,91.0,,0.91,89.18,0.010000228881835938,0.001661167593608015
250,2021-11-16,79,0.055697838553153946,-0.01559247507153061,UP,5.809999942779541,5.889999866485596,5.440000057220459,5.5,5.5,3889200,99,91.0,,0.91,90.09,-0.1400003433227539,-0.02321730322579929
251,2021-11-17,1,0.021291133656815175,-0.6177386015348427,UP,5.480000019073486,5.619999885559082,5.190000057220459,5.389999866485596,5.389999866485596,4607000,96,91.0,,0.91,87.36,-0.26999998092651367,-0.0458404052711151
252,2021-11-18,94,0.062314512571680636,1.9267822736030826,UP,5.389999866485596,5.440000057220459,4.880000114440918,4.980000019073486,4.980000019073486,4478600,98,91.0,,0.91,89.18,-0.17999982833862305,-0.03202843985836068
253,2021-11-19,69,0.051286722540802826,-0.17696985141611277,UP,4.96999979019165,5.059999942779541,4.800000190734863,4.820000171661377,4.820000171661377,2570100,96,91.0,,0.91,87.36,-0.38000011444091797,-0.06985296147865794
254,2021-11-22,1,0.021291133656815175,-0.3910833007430582,UP,4.889999866485596,4.920000076293945,4.5,4.730000019073486,4.730000019073486,4268200,100,91.0,,0.91,91.0,-0.1399998664855957,-0.02766795811635747
255,2021-11-23,1,0.021291133656815175,0.0,UP,4.75,4.880000114440918,4.539999961853027,4.710000038146973,4.710000038146973,2485500,95,91.0,,0.91,86.45,-0.039999961853027344,-0.008130073421291018
