,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BBC_unscaled,BBC_monthly,isPartial,scale,BBC,Stock_Price_Change,Stock_Price_Change_Percent
129,2019-01-02,1,0.005201680672268907,0.0,BBC,23.038000106811523,24.0,23.0,24.0,24.0,5600,91,80.0,,0.8,72.8,2.559999465942383,0.1194029571909665
130,2019-01-07,1,0.005201680672268907,-0.4468275245755138,BBC,24.84000015258789,25.780000686645508,24.84000015258789,25.655000686645508,25.655000686645508,19200,86,80.0,,0.8,68.8,1.7800006866455078,0.07416669527689623
131,2019-01-11,1,0.005201680672268907,0.0,BBC,25.743000030517575,25.81999969482422,25.586000442504883,25.770999908447266,25.770999908447266,2800,84,80.0,,0.8,67.2,0.03999900817871094,0.0015515518663051786
132,2019-01-15,3,0.013605042016806724,1.6155088852988695,BBC,25.40999984741211,25.459999084472656,25.059999465942383,25.405000686645508,25.405000686645508,5200,100,80.0,,0.8,80.0,-0.3600006103515625,-0.013942703896457687
133,2019-01-22,1,0.005201680672268907,-0.6176652254478073,BBC,25.280000686645508,25.280000686645508,24.589000701904297,24.589000701904297,24.589000701904297,4700,86,80.0,,0.8,68.8,-0.17999839782714844,-0.0070698509151527755
134,2019-01-25,1,0.005201680672268907,0.0,BBC,24.239999771118164,24.77899932861328,24.239999771118164,24.77899932861328,24.77899932861328,2300,89,80.0,,0.8,71.2,-0.5010013580322266,-0.01981809115602151
135,2019-01-29,1,0.005201680672268907,0.0,BBC,23.920000076293945,23.989999771118164,23.76000022888184,23.839000701904297,23.839000701904297,4300,85,80.0,,0.8,68.0,-0.7889995574951172,-0.031841461676139104
136,2019-01-30,1,0.005201680672268907,0.0,BBC,24.0,24.6200008392334,23.780000686645508,24.61000061035156,24.61000061035156,28200,84,80.0,,0.8,67.2,0.6300010681152344,0.026260986833092748
137,2019-01-31,1,0.005201680672268907,0.0,BBC,24.690000534057617,25.09600067138672,24.690000534057617,25.05500030517578,25.05500030517578,5300,83,80.0,,0.8,66.4,0.4759998321533203,0.019333867421921003
138,2019-02-05,1,0.005201680672268907,0.0,BBC,25.530000686645508,26.01000022888184,25.36000061035156,25.4950008392334,25.4950008392334,3400,84,77.0,,0.77,64.68,0.9139995574951207,0.03642012803008976
139,2019-02-06,1,0.005201680672268907,0.0,BBC,25.850000381469727,25.8700008392334,25.56999969482422,25.81100082397461,25.81100082397461,2200,89,77.0,,0.77,68.53,-0.13999938964844105,-0.0053825216615331906
140,2019-02-13,1,0.005201680672268907,0.0,BBC,26.23900032043457,26.23900032043457,25.8799991607666,25.902000427246094,25.902000427246094,4600,91,77.0,,0.77,70.07000000000001,0.3689994812011719,0.014263605304626115
141,2019-02-21,1,0.005201680672268907,-0.6176652254478073,BBC,25.75,25.75,25.450000762939453,25.55299949645996,25.55299949645996,5400,79,77.0,,0.77,60.83,-0.4890003204345703,-0.0186363929441985
142,2019-03-11,2,0.009403361344537814,0.8077544426494343,BBC,26.63999938964844,27.13999938964844,26.5,27.13999938964844,27.13999938964844,13900,91,79.0,,0.79,71.89,1.389999389648441,0.05398055882129871
143,2019-03-12,3,0.013605042016806724,0.4468275245755142,BBC,27.381000518798828,27.826000213623047,27.381000518798828,27.62800025939941,27.62800025939941,2500,100,79.0,,0.79,79.0,0.6860008239746058,0.025276375807003815
144,2019-03-14,4,0.01780672268907563,0.3088326127239036,BBC,28.15999984741211,28.25,27.729999542236328,27.89299964904785,27.89299964904785,10900,91,79.0,,0.79,71.89,0.4239997863769531,0.01523753982325382
145,2019-03-20,4,0.01780672268907563,0.0,BBC,28.75,28.780000686645508,28.367000579833984,28.367000579833984,28.367000579833984,9000,92,79.0,,0.79,72.68,0.5300006866455078,0.018761086252938375
146,2019-03-22,1,0.005201680672268907,-0.7078810759792356,BBC,28.979999542236328,28.979999542236328,27.59000015258789,27.59000015258789,27.59000015258789,38700,83,79.0,,0.79,65.57000000000001,0.1999988555908203,0.0069492303967741975
147,2019-03-27,1,0.005201680672268907,0.0,BBC,27.61000061035156,27.700000762939453,27.160999298095703,27.597999572753903,27.597999572753903,5700,91,79.0,,0.79,71.89,-1.279998779296875,-0.04416835056989443
148,2019-04-02,1,0.005201680672268907,0.0,BBC,28.5,28.950000762939453,28.5,28.915000915527344,28.915000915527344,10400,69,80.0,,0.8,55.2,1.25,0.045126352547701254
149,2019-04-03,2,0.009403361344537814,0.8077544426494343,BBC,29.100000381469727,29.575000762939453,29.07999992370605,29.489999771118164,29.489999771118164,13300,69,80.0,,0.8,55.2,0.625,0.02158894589046434
150,2019-04-04,45,0.19007563025210084,19.213583556747096,BBC,29.600000381469727,29.61000061035156,29.170000076293945,29.420000076293945,29.420000076293945,7200,67,80.0,,0.8,53.6,0.03499984741210582,0.0011834267627801598
151,2019-04-12,1,0.005201680672268907,0.0,BBC,28.924999237060547,28.924999237060547,28.541000366210938,28.573999404907227,28.573999404907227,4500,66,80.0,,0.8,52.8,-0.6850013732910121,-0.023134122227999487
152,2019-04-16,1,0.005201680672268907,-0.4468275245755138,BBC,28.649999618530277,28.66399955749512,28.34000015258789,28.44599914550781,28.44599914550781,6600,80,80.0,,0.8,64.0,-0.26099967956542613,-0.00902332537423256
153,2019-04-17,2,0.009403361344537814,0.8077544426494343,BBC,28.43000030517578,28.43000030517578,27.200000762939453,27.316999435424805,27.316999435424805,7400,72,80.0,,0.8,57.6,-0.2339992523193395,-0.008163524139399247
154,2019-04-22,1,0.005201680672268907,-0.4468275245755138,BBC,27.309999465942383,27.799999237060547,27.18000030517578,27.496000289916992,27.496000289916992,13400,73,80.0,,0.8,58.400000000000006,-0.6300010681152344,-0.022159727799951567
155,2019-04-23,1,0.005201680672268907,0.0,BBC,27.399999618530277,28.459999084472656,27.399999618530277,28.350000381469727,28.350000381469727,3800,72,80.0,,0.8,57.6,0.6599998474121094,0.023741002357016372
156,2019-04-25,1,0.005201680672268907,0.0,BBC,27.9379997253418,28.15999984741211,27.739999771118164,28.10700035095215,28.10700035095215,3600,63,80.0,,0.8,50.400000000000006,-0.2999992370605469,-0.010541083861953515
157,2019-04-26,1,0.005201680672268907,0.0,BBC,28.11000061035156,28.40900039672852,27.96500015258789,28.3799991607666,28.3799991607666,7400,63,80.0,,0.8,50.400000000000006,0.2490005493164098,0.008842349100342428
158,2019-05-01,1,0.005201680672268907,0.0,BBC,27.65999984741211,27.700000762939453,27.30699920654297,27.30699920654297,27.30699920654297,4800,88,82.0,False,0.82,72.16,-0.708999633789066,-0.024956866622829588
159,2019-05-06,2,0.009403361344537814,0.8077544426494343,BBC,27.84000015258789,29.040000915527344,27.770000457763672,29.038000106811523,29.038000106811523,5500,97,82.0,,0.82,79.53999999999999,1.3400001525878906,0.04837545543972377
160,2019-05-07,1,0.005201680672268907,-0.4468275245755138,BBC,28.88999938964844,28.88999938964844,27.81599998474121,28.03700065612793,28.03700065612793,3000,87,82.0,,0.82,71.33999999999999,-0.1500015258789027,-0.005165341637392906
161,2019-05-13,2,0.009403361344537814,0.8077544426494343,BBC,27.270000457763672,27.29800033569336,27.018999099731445,27.018999099731445,27.018999099731445,5400,89,82.0,,0.82,72.97999999999999,-1.5919990539550817,-0.055105541280333514
162,2019-05-15,2,0.009403361344537814,0.0,BBC,27.40999984741211,27.76300048828125,27.40999984741211,27.76300048828125,27.76300048828125,1100,85,82.0,,0.82,69.7,0.4650001525878906,0.01703422034103652
163,2019-05-16,1,0.005201680672268907,-0.4468275245755138,BBC,28.43000030517578,28.43000030517578,28.18899917602539,28.18899917602539,28.18899917602539,1000,82,82.0,,0.82,67.24,0.6669998168945312,0.024024774165748886
164,2019-05-22,1,0.005201680672268907,0.0,BBC,27.81999969482422,27.82999992370605,27.69700050354004,27.69700050354004,27.69700050354004,1000,88,82.0,,0.82,72.16,-0.6000003814697301,-0.021104480303522855
165,2019-05-24,1,0.005201680672268907,0.0,BBC,27.82999992370605,27.82999992370605,27.64900016784668,27.73600006103516,27.73600006103516,3700,92,82.0,,0.82,75.44,0.0,0.0
166,2019-06-04,2,0.009403361344537814,0.8077544426494343,BBC,27.07900047302246,27.23600006103516,26.88999938964844,27.23600006103516,27.23600006103516,1600,89,79.0,,0.79,70.31,-0.5939998626708913,-0.021343868641728325
167,2019-06-05,1,0.005201680672268907,-0.4468275245755138,BBC,27.01000022888184,27.20199966430664,27.0,27.01499938964844,27.01499938964844,5600,94,79.0,,0.79,74.26,-0.03400039672851918,-0.0012483623385345366
168,2019-06-12,1,0.005201680672268907,0.0,BBC,26.44300079345703,26.649999618530277,26.280000686645508,26.631000518798828,26.631000518798828,1300,89,79.0,,0.79,70.31,-0.5520000457763636,-0.02029262747549676
169,2019-06-17,1,0.005201680672268907,0.0,BBC,26.920000076293945,28.0,26.920000076293945,27.93000030517578,27.93000030517578,5300,96,79.0,,0.79,75.84,1.350000381469723,0.05065667545192154
170,2019-06-20,1,0.005201680672268907,0.0,BBC,28.479999542236328,28.76000022888184,28.170000076293945,28.22800064086914,28.22800064086914,2700,91,79.0,,0.79,71.89,0.7600002288818395,0.027142865317208553
171,2019-06-24,2,0.009403361344537814,0.8077544426494343,BBC,28.479999542236328,28.479999542236328,27.64900016784668,27.64900016784668,27.64900016784668,3200,95,79.0,,0.79,75.05,-0.28000068664551137,-0.009735767886549729
172,2019-06-25,3,0.013605042016806724,0.4468275245755142,BBC,27.90999984741211,28.179000854492188,27.68199920654297,27.68199920654297,27.68199920654297,3000,95,79.0,,0.79,75.05,-0.3009986877441406,-0.010568774318193142
173,2019-06-26,1,0.005201680672268907,-0.6176652254478073,BBC,27.61000061035156,27.61000061035156,27.322999954223636,27.322999954223636,27.322999954223636,1500,88,79.0,,0.79,69.52000000000001,-0.5690002441406286,-0.020192349866440362
174,2019-06-27,2,0.009403361344537814,0.8077544426494343,BBC,27.5,28.222999572753903,27.5,28.222999572753903,28.222999572753903,2400,90,79.0,,0.79,71.10000000000001,0.6129989624023438,0.02220206261685198
175,2019-06-28,2,0.009403361344537814,0.0,BBC,28.3700008392334,28.80299949645996,28.290000915527344,28.80299949645996,28.80299949645996,6100,95,79.0,,0.79,75.05,0.5799999237060582,0.02055061235468325
176,2019-07-02,1,0.005201680672268907,-0.4468275245755138,BBC,28.8799991607666,28.8799991607666,28.600000381469727,28.82200050354004,28.82200050354004,2300,91,79.0,,0.79,71.89,0.07699966430664062,0.0026733210308913513
177,2019-07-05,1,0.005201680672268907,0.0,BBC,29.270000457763672,29.43000030517578,28.81999969482422,28.83699989318848,28.83699989318848,3900,88,79.0,,0.79,69.52000000000001,0.5500011444091797,0.01904436150941291
178,2019-07-08,1,0.005201680672268907,0.0,BBC,28.75,28.75,28.301000595092773,28.35099983215332,28.35099983215332,4200,80,79.0,,0.79,63.2,-0.6800003051757812,-0.023105684611773203
179,2019-07-10,1,0.005201680672268907,0.0,BBC,28.81999969482422,29.025999069213867,28.65999984741211,28.74799919128418,28.74799919128418,3200,81,79.0,,0.79,63.99,0.2759990692138672,0.009599967624830175
180,2019-07-11,1,0.005201680672268907,0.0,BBC,28.950000762939453,28.950000762939453,28.36000061035156,28.36000061035156,28.36000061035156,4400,87,79.0,,0.79,68.73,-0.07599830627441406,-0.0026182839079265108
181,2019-07-15,9,0.038815126050420166,6.462035541195476,BBC,28.440000534057617,28.59000015258789,28.43199920654297,28.5,28.5,3500,89,79.0,,0.79,70.31,-0.3600006103515625,-0.012435253915862421
182,2019-07-16,5,0.02200840336134454,-0.4329941545789131,BBC,28.420000076293945,28.479999542236328,28.31399917602539,28.31399917602539,28.31399917602539,1400,81,79.0,,0.79,63.99,-0.1100006103515625,-0.003847520453461928
183,2019-07-17,2,0.009403361344537814,-0.5727376861397482,BBC,28.13999938964844,28.32900047302246,28.13999938964844,28.17300033569336,28.17300033569336,3000,81,79.0,,0.79,63.99,-0.1509990692138672,-0.005301933695256333
184,2019-07-18,3,0.013605042016806724,0.4468275245755142,BBC,28.049999237060547,28.350000381469727,27.996000289916992,28.350000381469727,28.350000381469727,3300,76,79.0,,0.79,60.040000000000006,0.020999908447265625,0.0007412866001843543
185,2019-07-19,2,0.009403361344537814,-0.30883261272390383,BBC,28.32999992370605,28.351999282836918,27.95499992370605,27.95499992370605,27.95499992370605,1900,83,79.0,,0.79,65.57000000000001,0.0019989013671910527,7.050798378460676e-05
186,2019-07-23,1,0.005201680672268907,0.0,BBC,28.15999984741211,28.15999984741211,27.864999771118164,27.864999771118164,27.864999771118164,3600,91,79.0,,0.79,71.89,-0.19199943542480824,-0.006771989287578606
187,2019-07-24,3,0.013605042016806724,1.6155088852988695,BBC,27.6200008392334,28.1299991607666,27.6200008392334,28.1299991607666,28.1299991607666,900,87,79.0,,0.79,68.73,-0.030000686645507812,-0.0010653652985820328
188,2019-08-01,3,0.013605042016806724,0.0,BBC,27.72800064086914,28.100000381469727,27.496999740600582,27.496999740600582,27.496999740600582,5200,80,81.0,False,0.81,64.80000000000001,-0.029998779296875,-0.0010664337074959285
189,2019-08-05,1,0.005201680672268907,-0.6176652254478073,BBC,26.07999992370605,26.170000076293945,25.72599983215332,25.843000411987305,25.843000411987305,4900,92,81.0,,0.81,74.52000000000001,-1.9300003051757812,-0.0686832839492949
190,2019-08-07,1,0.005201680672268907,0.0,BBC,26.399999618530277,26.61000061035156,26.364999771118164,26.49399948120117,26.49399948120117,5200,93,81.0,,0.81,75.33,0.44000053405761363,0.01681316518054521
191,2019-08-09,1,0.005201680672268907,0.0,BBC,27.1299991607666,27.14900016784668,26.82999992370605,26.972000122070312,26.972000122070312,2900,89,81.0,,0.81,72.09,0.5389995574951207,0.020255525935066743
192,2019-08-12,2,0.009403361344537814,0.8077544426494343,BBC,26.61000061035156,26.799999237060547,26.61000061035156,26.638999938964844,26.638999938964844,900,93,81.0,,0.81,75.33,-0.3490009307861328,-0.012855019655547584
193,2019-08-13,1,0.005201680672268907,-0.4468275245755138,BBC,26.82999992370605,27.049999237060547,26.809999465942383,27.049999237060547,27.049999237060547,3000,93,81.0,,0.81,75.33,0.25,0.009328358474513854
194,2019-08-14,10,0.04301680672268908,7.2697899838449125,BBC,26.64900016784668,26.690000534057617,26.559999465942383,26.63800048828125,26.63800048828125,6800,94,81.0,,0.81,76.14,-0.3599987030029297,-0.013308640042758446
195,2019-08-16,1,0.005201680672268907,-0.8790779449111155,BBC,26.63999938964844,26.8799991607666,26.61000061035156,26.8799991607666,26.8799991607666,2200,90,81.0,,0.81,72.9,0.18999862670898438,0.007118719479474622
196,2019-08-20,1,0.005201680672268907,0.0,BBC,27.059999465942383,27.399999618530277,27.059999465942383,27.207000732421875,27.207000732421875,2300,85,81.0,,0.81,68.85000000000001,0.5200004577636754,0.019345255729124267
197,2019-08-21,1,0.005201680672268907,0.0,BBC,27.280000686645508,27.402000427246094,27.280000686645508,27.37299919128418,27.37299919128418,3700,92,81.0,,0.81,74.52000000000001,0.00200080871581676,7.30222169222916e-05
198,2019-08-23,1,0.005201680672268907,0.0,BBC,26.32999992370605,26.78400039672852,25.75200080871582,25.78199958801269,25.78199958801269,3000,90,81.0,,0.81,72.9,-0.6180000305175746,-0.02255309907604741
199,2019-08-29,1,0.005201680672268907,0.0,BBC,26.5,26.799999237060547,26.5,26.77300071716309,26.77300071716309,3200,90,81.0,,0.81,72.9,0.015998840332027697,0.0005973282592237616
200,2019-09-03,1,0.005201680672268907,0.0,BBC,26.420000076293945,26.420000076293945,25.888999938964844,25.888999938964844,25.888999938964844,800,96,80.0,,0.8,76.80000000000001,-0.37999916076660156,-0.014179073566581213
201,2019-09-04,11,0.047218487394957986,8.077544426494347,BBC,25.700000762939453,26.0310001373291,25.63800048828125,26.0310001373291,26.0310001373291,8800,96,80.0,,0.8,76.80000000000001,-0.38899993896484375,-0.01472369181837685
202,2019-09-06,3,0.013605042016806724,-0.7118704395799964,BBC,26.670000076293945,26.940000534057617,26.607999801635746,26.607999801635746,26.607999801635746,1100,88,80.0,,0.8,70.4,0.9090003967285156,0.03491991824874163
203,2019-09-16,3,0.013605042016806724,1.6155088852988695,BBC,27.559999465942383,27.756999969482425,27.559999465942383,27.756999969482425,27.756999969482425,1000,88,80.0,,0.8,70.4,0.8169994354248082,0.030326630260899767
204,2019-09-17,2,0.009403361344537814,-0.30883261272390383,BBC,27.3700008392334,27.57900047302246,27.3700008392334,27.57900047302246,27.57900047302246,400,88,80.0,,0.8,70.4,-0.1779994964599645,-0.006412778638025252
205,2019-09-27,1,0.005201680672268907,0.0,BBC,24.75,25.18600082397461,24.256999969482425,24.36000061035156,24.36000061035156,66500,90,80.0,,0.8,72.0,-2.3929996490478516,-0.08676890416636607
206,2019-09-30,1,0.005201680672268907,-0.9948035158119192,BBC,24.0,24.1200008392334,23.81999969482422,23.81999969482422,23.81999969482422,5500,87,80.0,,0.8,69.60000000000001,-1.065999984741211,-0.0423250992561901
207,2019-10-01,1,0.005201680672268907,0.0,BBC,24.290000915527344,24.290000915527344,23.084999084472656,23.15800094604492,23.15800094604492,2800,84,81.0,False,0.81,68.04,0.1700000762939453,0.00704809578685528
208,2019-10-08,1,0.005201680672268907,0.0,BBC,23.32999992370605,23.36000061035156,23.190000534057617,23.20800018310547,23.20800018310547,3000,87,81.0,,0.81,70.47,-0.9300003051757848,-0.03828737217466649
209,2019-10-09,1,0.005201680672268907,0.0,BBC,23.200000762939453,23.25,22.920000076293945,22.920000076293945,22.920000076293945,5800,90,81.0,,0.81,72.9,-0.11000061035155895,-0.004708930114617149
210,2019-10-15,1,0.005201680672268907,-0.4468275245755138,BBC,24.040000915527344,24.690000534057617,23.959999084472656,24.57999992370605,24.57999992370605,8600,85,81.0,,0.81,68.85000000000001,1.4400005340576172,0.06193550684118776
211,2019-10-22,1,0.005201680672268907,0.0,BBC,25.8700008392334,25.934999465942383,25.761999130249023,25.761999130249023,25.761999130249023,3800,86,81.0,,0.81,69.66000000000001,1.2449989318847656,0.05042522903826607
212,2019-10-25,1,0.005201680672268907,0.0,BBC,25.65999984741211,26.030000686645508,25.65999984741211,25.93899917602539,25.93899917602539,8700,81,81.0,,0.81,65.61,0.095001220703125,0.0036630508062234224
213,2019-10-28,2,0.009403361344537814,0.8077544426494343,BBC,26.2450008392334,26.290000915527344,26.209999084472656,26.21199989318848,26.21199989318848,1400,84,81.0,,0.81,68.04,0.26000022888183594,0.009988483366242473
214,2019-10-29,1,0.005201680672268907,-0.4468275245755138,BBC,26.25,26.25,26.11000061035156,26.246000289916992,26.246000289916992,800,86,81.0,,0.81,69.66000000000001,-0.04000091552734375,-0.0015215258324209335
215,2019-10-31,1,0.005201680672268907,0.0,BBC,26.084999084472656,26.375999450683597,26.084999084472656,26.375999450683597,26.375999450683597,600,82,81.0,,0.81,66.42,0.1259994506835973,0.0047999790736608094
216,2019-11-01,1,0.005201680672268907,0.0,BBC,26.51000022888184,27.461000442504883,26.51000022888184,27.461000442504883,27.461000442504883,7500,90,76.0,False,0.76,68.4,1.0850009918212855,0.04113591956391871
217,2019-11-04,2,0.009403361344537814,0.8077544426494343,BBC,27.5,27.895999908447266,27.38999938964844,27.47100067138672,27.47100067138672,3900,91,76.0,,0.76,69.16,0.4349994659423828,0.015840627032257748
218,2019-11-05,2,0.009403361344537814,0.0,BBC,27.3700008392334,27.989999771118164,27.3700008392334,27.8799991607666,27.8799991607666,2800,96,76.0,,0.76,72.96000000000001,0.09399986267089844,0.00336965382059784
219,2019-11-15,1,0.005201680672268907,-0.4468275245755138,BBC,27.559999465942383,27.58699989318848,27.559999465942383,27.58699989318848,27.58699989318848,600,89,76.0,,0.76,67.64,-0.40299987792968395,-0.014397995041983691
220,2019-11-18,2,0.009403361344537814,0.8077544426494343,BBC,27.520000457763672,27.729999542236328,27.51499938964844,27.729999542236328,27.729999542236328,1300,99,76.0,,0.76,75.24,0.142999649047848,0.00518358826989207
221,2019-11-19,2,0.009403361344537814,0.0,BBC,28.46999931335449,29.040000915527344,28.459999084472656,28.95499992370605,28.95499992370605,5600,95,76.0,,0.76,72.2,1.3100013732910156,0.047241305262039957
222,2019-11-22,1,0.005201680672268907,-0.4468275245755138,BBC,29.21999931335449,29.489999771118164,29.040000915527344,29.489999771118164,29.489999771118164,6800,94,76.0,,0.76,71.44,0.4499988555908203,0.015495827872037404
223,2019-11-26,1,0.005201680672268907,0.0,BBC,31.190000534057617,31.690000534057617,30.98500061035156,31.177000045776367,31.177000045776367,9900,90,76.0,,0.76,68.4,2.200000762939453,0.07460158630092906
224,2019-11-27,1,0.005201680672268907,0.0,BBC,31.170000076293945,31.961000442504883,31.170000076293945,31.785999298095703,31.785999298095703,10200,95,76.0,,0.76,72.2,0.2709999084472656,0.00855159052951171
225,2019-11-29,2,0.009403361344537814,0.8077544426494343,BBC,32.029998779296875,32.35900115966797,31.959999084472656,32.191001892089844,32.191001892089844,9800,95,76.0,,0.76,72.2,0.39800071716308594,0.012452698966011866
226,2019-12-02,2,0.009403361344537814,0.0,BBC,32.43000030517578,32.50600051879883,31.450000762939453,31.850000381469727,31.850000381469727,13600,76,81.0,,0.81,61.56,0.14699935913085938,0.004542765656007974
227,2019-12-04,3,0.013605042016806724,0.4468275245755142,BBC,32.7400016784668,33.25,32.422000885009766,33.25,33.25,20400,79,81.0,,0.81,63.99,0.7439994812011719,0.022888065874819175
228,2019-12-05,1,0.005201680672268907,-0.6176652254478073,BBC,33.41999816894531,33.45000076293945,32.68000030517578,32.742000579833984,32.742000579833984,62200,78,81.0,,0.81,63.18000000000001,0.20000076293945312,0.00601506053953238
229,2019-12-10,7,0.030411764705882353,4.846526655896608,BBC,35.400001525878906,36.08000183105469,35.16299819946289,36.0099983215332,36.0099983215332,41800,80,81.0,,0.81,64.80000000000001,2.6300010681152344,0.07862484329235397
230,2019-12-12,6,0.026210084033613447,-0.1381597126277977,BBC,35.869998931884766,36.5,35.82500076293945,36.41999816894531,36.41999816894531,48700,94,81.0,,0.81,76.14,0.4199981689453125,0.011640746885545061
231,2019-12-13,1,0.005201680672268907,-0.801538954793203,BBC,36.72999954223633,36.95299911499024,36.0,36.20000076293945,36.20000076293945,38800,100,81.0,,0.81,81.0,0.4529991149902415,0.012410934657266948
232,2019-12-16,1,0.005201680672268907,-0.4468275245755138,BBC,36.75,36.86000061035156,36.119998931884766,36.66600036621094,36.66600036621094,45900,74,81.0,,0.81,59.940000000000005,-0.09299850463867898,-0.0025166700096326267
233,2019-12-27,1,0.005201680672268907,0.0,BBC,39.61000061035156,39.69599914550781,38.22999954223633,38.540000915527344,38.540000915527344,108700,75,81.0,,0.81,60.75000000000001,2.83599853515625,0.07693973109592966
234,2020-01-02,2,0.009403361344537814,0.8077544426494343,BBC,38.470001220703125,38.470001220703125,37.0099983215332,37.41299819946289,37.41299819946289,65300,59,87.0,,0.87,51.33,-1.2259979248046875,-0.030884672289283488
235,2020-01-03,1,0.005201680672268907,-0.4468275245755138,BBC,36.900001525878906,37.2400016784668,34.599998474121094,36.84000015258789,36.84000015258789,107800,80,87.0,,0.87,69.6,-1.2299995422363281,-0.031972953033710505
236,2020-01-06,1,0.005201680672268907,-0.6176652254478073,BBC,36.56999969482422,36.810001373291016,35.720001220703125,36.77000045776367,36.77000045776367,35300,67,87.0,,0.87,58.29,-0.43000030517578125,-0.011546731627147588
237,2020-01-07,7,0.030411764705882353,4.846526655896608,BBC,36.84999847412109,37.290000915527344,36.43999862670898,37.06800079345703,37.06800079345703,27200,66,87.0,,0.87,57.42,0.4799995422363281,0.013039921877987526
238,2020-01-08,3,0.013605042016806724,-0.5526388505111909,BBC,36.84000015258789,37.430999755859375,36.68999862670898,37.43000030517578,37.43000030517578,87200,100,87.0,,0.87,87.0,0.14099884033203125,0.0037811433861703048
239,2020-01-09,1,0.005201680672268907,-0.6176652254478073,BBC,37.68999862670898,37.77299880981445,37.29999923706055,37.310001373291016,37.310001373291016,44400,67,87.0,,0.87,58.29,0.3419990539550781,0.009136786518814333
240,2020-01-10,2,0.009403361344537814,0.8077544426494343,BBC,37.47999954223633,37.858001708984375,37.15999984741211,37.18600082397461,37.18600082397461,10000,61,87.0,,0.87,53.07,0.08500289916992188,0.0022503614181630383
241,2020-01-13,1,0.005201680672268907,-0.4468275245755138,BBC,37.220001220703125,37.220001220703125,35.987998962402344,36.310001373291016,36.310001373291016,94400,61,87.0,,0.87,53.07,-0.63800048828125,-0.01685246076075486
242,2020-01-14,2,0.009403361344537814,0.8077544426494343,BBC,36.5,37.68600082397461,36.060001373291016,37.36000061035156,37.36000061035156,24300,54,87.0,,0.87,46.98,0.4659996032714844,0.01252013938710661
243,2020-01-21,2,0.009403361344537814,0.8077544426494343,BBC,38.20000076293945,38.5,38.13199996948242,38.13199996948242,38.13199996948242,13700,58,87.0,,0.87,50.46,0.8139991760253906,0.021599510646604703
244,2020-01-22,1,0.005201680672268907,-0.4468275245755138,BBC,38.27000045776367,38.42599868774414,38.03200149536133,38.047000885009766,38.047000885009766,8600,57,87.0,,0.87,49.59,-0.07400131225585938,-0.0019221120066457154
245,2020-01-23,2,0.009403361344537814,0.8077544426494343,BBC,37.900001525878906,38.0099983215332,37.05500030517578,37.70299911499024,37.70299911499024,20400,57,87.0,,0.87,49.59,-0.4160003662109375,-0.010826013126982725
246,2020-01-24,2,0.009403361344537814,0.0,BBC,38.15999984741211,38.15999984741211,36.09000015258789,36.36000061035156,36.36000061035156,35700,56,87.0,,0.87,48.72,0.15000152587890625,0.003946370231590501
247,2020-01-27,1,0.005201680672268907,0.0,BBC,35.79999923706055,36.56800079345703,35.220001220703125,36.34999847412109,36.34999847412109,38000,61,87.0,,0.87,53.07,-1.5919990539550781,-0.04171905294341982
248,2020-01-28,2,0.009403361344537814,0.8077544426494343,BBC,36.380001068115234,36.834999084472656,36.380001068115234,36.59400177001953,36.59400177001953,14800,59,87.0,,0.87,51.33,0.266998291015625,0.007301418869565257
249,2020-01-29,2,0.009403361344537814,0.0,BBC,36.81999969482422,37.01499938964844,36.41999816894531,36.41999816894531,36.41999816894531,11600,58,87.0,,0.87,50.46,0.18000030517578125,0.004886665118763567
250,2020-01-30,1,0.005201680672268907,-0.4468275245755138,BBC,36.380001068115234,36.59999847412109,35.57099914550781,35.92300033569336,35.92300033569336,12600,60,87.0,,0.87,52.2,-0.41500091552735086,-0.01121169586304005
251,2020-02-03,2,0.009403361344537814,0.0,BBC,35.41999816894531,36.4119987487793,35.41999816894531,36.4119987487793,36.4119987487793,18700,86,85.0,,0.85,73.1,-0.18799972534178977,-0.005136604731683758
252,2020-02-04,2,0.009403361344537814,0.0,BBC,36.9900016784668,37.45000076293945,36.959999084472656,37.15999984741211,37.15999984741211,27300,90,85.0,,0.85,76.5,1.0380020141601562,0.02850714187160497
253,2020-02-05,3,0.013605042016806724,0.4468275245755142,BBC,37.650001525878906,38.0,37.448001861572266,37.66899871826172,37.66899871826172,12500,94,85.0,,0.85,79.89999999999999,0.5499992370605469,0.014686227659702178
254,2020-02-06,3,0.013605042016806724,0.0,BBC,37.72999954223633,37.91999816894531,37.5099983215332,37.650001525878906,37.650001525878906,7800,89,85.0,,0.85,75.64999999999999,-0.0800018310546875,-0.0021053113435444137
255,2020-02-07,1,0.005201680672268907,-0.6176652254478073,BBC,37.61000061035156,37.61000061035156,37.124000549316406,37.33000183105469,37.33000183105469,5700,87,85.0,,0.85,73.95,-0.30999755859375,-0.008175041496906621
256,2020-02-10,3,0.013605042016806724,-0.3818251240931654,BBC,37.5,38.27999877929688,37.5,38.25,38.25,20300,90,85.0,,0.85,76.5,0.6699981689453196,0.017814362086474134
257,2020-02-12,2,0.009403361344537814,-0.30883261272390383,BBC,38.52999877929688,38.7130012512207,38.02999877929688,38.47499847412109,38.47499847412109,11900,84,85.0,,0.85,71.39999999999999,0.433002471923821,0.011311454695186685
