,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,DAL_unscaled,DAL_monthly,isPartial,scale,DAL,Stock_Price_Change,Stock_Price_Change_Percent
252,2020-02-14,1,0.04911715481171548,-0.3563791874554526,DAL,59.2400016784668,59.470001220703125,58.58000183105469,58.900001525878906,58.49576568603516,3810100,66,33.0,,0.33,21.78,0.26000213623046875,0.004391186290334748
253,2020-02-18,4,0.05539330543933055,0.12777919754663936,DAL,58.869998931884766,59.470001220703125,58.40999984741211,58.720001220703125,58.31700134277344,5690600,71,33.0,,0.33,23.43,0.0,0.0
254,2020-02-19,2,0.0512092050209205,-0.07553440592189753,DAL,58.4900016784668,58.58000183105469,58.02999877929688,58.5099983215332,58.5099983215332,4399900,80,33.0,,0.33,26.4,-0.8899993896484375,-0.014965518267697653
255,2020-02-21,2,0.0512092050209205,0.0,DAL,57.959999084472656,58.02000045776367,56.869998931884766,57.869998931884766,57.869998931884766,6295600,67,33.0,,0.33,22.11,-0.5600013732910156,-0.009559599791513551
256,2020-02-24,18,0.08468200836820083,0.6536481738704143,DAL,54.83000183105469,55.380001068115234,53.34000015258789,54.22999954223633,54.22999954223633,17983100,93,33.0,,0.33,30.69,-2.6399993896484375,-0.04550154031057374
257,2020-02-25,28,0.10560251046025104,0.24704777904046638,DAL,54.540000915527344,54.709999084472656,50.75,50.88999938964844,50.88999938964844,15836500,86,33.0,,0.33,28.380000000000003,-0.6700019836425781,-0.01209826599350372
258,2020-02-26,3,0.05330125523012552,-0.4952652640754388,DAL,51.43999862670898,51.77000045776367,49.0,49.59000015258789,49.59000015258789,15985900,98,33.0,,0.33,32.34,-2.9399986267089844,-0.05373786649437895
259,2020-02-27,20,0.08886610878661087,0.6672423267132428,DAL,46.720001220703125,50.97999954223633,45.02999877929688,48.18999862670898,48.18999862670898,21949100,85,33.0,,0.33,28.05,-0.7900009155273438,-0.015259820524279544
260,2020-02-28,6,0.05957740585774059,-0.32958237205141483,DAL,46.02000045776367,47.790000915527344,45.13999938964844,46.130001068115234,46.130001068115234,19851300,100,33.0,,0.33,33.0,-3.1899986267089844,-0.06257353188216697
261,2020-03-02,3,0.05330125523012552,0.04085301086690096,DAL,46.220001220703125,47.25,44.33000183105469,47.15999984741211,47.15999984741211,20098700,42,79.0,,0.79,33.18,-0.5400009155273438,-0.011299453969081052
262,2020-03-03,10,0.06794560669456066,0.2747468404113351,DAL,49.810001373291016,49.970001220703125,46.040000915527344,46.18000030517578,46.18000030517578,26344100,40,79.0,,0.79,31.6,2.720001220703125,0.057566163401124415
263,2020-03-04,4,0.05539330543933055,-0.1847404396822463,DAL,47.5,48.63999938964844,46.02000045776367,48.5,48.5,20381800,39,79.0,,0.79,30.81,-1.3300018310546875,-0.026616005574633728
264,2020-03-05,3,0.05330125523012552,-0.03776720296094882,DAL,46.5,46.56999969482422,44.41999816894531,45.0099983215332,45.0099983215332,22918800,51,79.0,,0.79,40.29,-2.0699996948242188,-0.042557560049327536
265,2020-03-06,4,0.05539330543933055,0.03924954863019092,DAL,43.470001220703125,46.93000030517578,42.869998931884766,45.88999938964844,45.88999938964844,25809300,53,79.0,,0.79,41.870000000000005,0.3600006103515625,0.007730311632180964
266,2020-03-09,1,0.04911715481171548,0.0,DAL,43.040000915527344,45.0099983215332,42.43000030517578,43.52000045776367,43.52000045776367,25784700,55,79.0,,0.79,43.45,-1.9200019836425781,-0.0409120385927384
267,2020-03-10,272,0.6160627615062761,11.542720845046427,DAL,45.56999969482422,45.880001068115234,41.459999084472656,45.470001220703125,45.470001220703125,28693300,56,79.0,,0.79,44.24,0.8700027465820312,0.019329099733954358
268,2020-03-11,76,0.20602092050209206,-0.6655845258389421,DAL,44.0,44.34000015258789,41.72999954223633,42.66999816894531,42.66999816894531,23542000,50,79.0,,0.79,39.5,-1.5400009155273438,-0.033565843061795
269,2020-03-12,3,0.05330125523012552,-0.7412823168626496,DAL,37.470001220703125,38.77999877929688,33.459999084472656,33.709999084472656,33.709999084472656,36331900,68,79.0,,0.79,53.72,-5.5600013732910085,-0.12539470803241526
270,2020-03-13,13,0.07422175732217573,0.39249548630190745,DAL,38.540000915527344,38.7400016784668,34.790000915527344,38.36000061035156,38.36000061035156,33052500,70,79.0,,0.79,55.3,-0.03999710083008523,-0.0010313847882696958
271,2020-03-16,6,0.05957740585774059,0.21296532924439893,DAL,32.79999923706055,38.08000183105469,31.229999542236328,35.810001373291016,35.810001373291016,35535400,67,79.0,,0.79,52.93,-0.6599998474121094,-0.01703664994364118
272,2020-03-17,306,0.6871924686192469,10.534447643795211,DAL,36.22999954223633,37.18999862670898,30.600000381469727,31.739999771118164,31.739999771118164,33097500,59,79.0,,0.79,46.61,-0.8900032043457102,-0.02337193176340402
273,2020-03-18,6,0.05957740585774059,-0.9133031740329641,DAL,29.790000915527344,29.790000915527344,19.100000381469727,23.489999771118164,23.489999771118164,64242500,83,79.0,,0.79,65.57000000000001,-7.3999977111816335,-0.1989781657552181
274,2020-03-19,383,0.8482803347280334,13.238289205702646,DAL,23.36000061035156,24.149999618530277,20.0,21.51000022888184,21.51000022888184,44623400,73,79.0,,0.79,57.67,-5.640001296997067,-0.1893253146580921
275,2020-03-20,3,0.05330125523012552,-0.9371655182278693,DAL,23.170000076293945,26.850000381469727,21.26000022888184,21.350000381469727,21.350000381469727,55062900,86,79.0,,0.79,67.94,2.7000007629394496,0.11180127559371633
276,2020-03-23,1,0.04911715481171548,-0.6301395759160655,DAL,22.170000076293945,22.82999992370605,20.600000381469727,22.21999931335449,22.21999931335449,44426400,73,79.0,,0.79,57.67,-4.020000457763675,-0.14972068531284044
277,2020-03-24,1,0.04911715481171548,0.0,DAL,26.26000022888184,28.979999542236328,24.520000457763672,26.88999938964844,26.88999938964844,65730300,89,79.0,,0.79,70.31,6.149999618530277,0.26938237578110047
278,2020-03-25,1,0.04911715481171548,0.0,DAL,31.489999771118164,33.279998779296875,27.399999618530277,31.100000381469727,31.100000381469727,70733900,100,79.0,,0.79,79.0,4.299999237060547,0.14837816787379854
279,2020-03-26,104,0.26459832635983266,4.38708578243462,DAL,32.61000061035156,35.88999938964844,30.420000076293945,31.700000762939453,31.700000762939453,57779500,89,79.0,,0.79,70.31,2.6100006103515625,0.07842550198575182
280,2020-03-27,1,0.04911715481171548,-0.8143708787298977,DAL,30.71999931335449,31.31999969482422,29.020000457763672,29.549999237060547,29.549999237060547,34960700,88,79.0,,0.79,69.52000000000001,-4.569999694824219,-0.1273335127484655
281,2020-03-30,42,0.13489121338912133,0.7204226479534661,DAL,28.489999771118164,29.290000915527344,26.0,28.670000076293945,28.670000076293945,29527500,70,79.0,,0.79,55.3,-2.029998779296875,-0.0648147764711614
282,2020-03-31,1,0.04911715481171548,-0.6358758025993362,DAL,29.350000381469727,30.530000686645508,28.420000076293945,28.530000686645508,28.530000686645508,25002300,69,79.0,,0.79,54.510000000000005,1.239999771118164,0.04233525887193834
283,2020-04-01,80,0.21438912133891214,3.3648522020615044,DAL,26.59000015258789,26.59000015258789,23.690000534057617,23.8700008392334,23.8700008392334,56133000,71,100.0,False,1.0,71.0,-3.940000534057617,-0.12905340469844995
284,2020-04-02,3,0.05330125523012552,-0.7513807841683093,DAL,23.920000076293945,24.649999618530277,22.51000022888184,22.68000030517578,22.68000030517578,39407400,83,100.0,,1.0,83.0,-1.9400005340576136,-0.07295977897423223
285,2020-04-03,3,0.05330125523012552,0.0,DAL,23.030000686645508,23.649999618530277,21.75,22.479999542236328,22.479999542236328,48967800,84,100.0,,1.0,84.0,-1.0,-0.0405679519462655
286,2020-04-06,1,0.04911715481171548,-0.8018366278971624,DAL,22.309999465942383,23.5,20.76000022888184,22.31999969482422,22.31999969482422,95093000,96,100.0,,1.0,96.0,-0.149999618530277,-0.00634247868709259
287,2020-04-07,94,0.24367782426778242,3.9611551239458214,DAL,25.209999084472656,25.850000381469727,21.899999618530277,22.25,22.25,98907200,90,100.0,,1.0,90.0,2.3500003814697266,0.10000001623275434
288,2020-04-08,3,0.05330125523012552,-0.7812634145503872,DAL,23.09000015258789,23.63999938964844,22.530000686645508,23.229999542236328,23.229999542236328,67565200,100,100.0,,1.0,100.0,-2.2100009918212855,-0.0854932672807811
289,2020-04-09,3,0.05330125523012552,0.0,DAL,25.399999618530277,25.530000686645508,23.350000381469727,24.38999938964844,24.38999938964844,91692900,92,100.0,,1.0,92.0,1.8900012969970668,0.07994929550737062
290,2020-04-13,211,0.4884476987447699,8.538279271182287,DAL,24.979999542236328,25.059999465942383,22.07999992370605,23.25,23.25,76173000,84,100.0,,1.0,84.0,-0.470001220703125,-0.018409761381204315
291,2020-04-14,3,0.05330125523012552,-0.8908762281671079,DAL,23.989999771118164,25.290000915527344,23.82999992370605,24.540000915527344,24.540000915527344,60843600,98,100.0,,1.0,98.0,0.23000144958496094,0.00917803090528957
292,2020-04-15,3,0.05330125523012552,0.0,DAL,24.90999984741211,25.5,23.309999465942383,24.350000381469727,24.350000381469727,88092500,94,100.0,,1.0,94.0,0.20999908447265625,0.0083036408410615
293,2020-04-16,152,0.36501673640167365,5.848182745898423,DAL,23.76000022888184,23.799999237060547,22.6299991607666,22.780000686645508,22.780000686645508,57610200,91,100.0,,1.0,91.0,-1.7000007629394531,-0.06666669658586089
294,2020-04-17,3,0.05330125523012552,-0.8539758594206719,DAL,24.149999618530277,24.61000061035156,23.59000015258789,24.270000457763672,24.270000457763672,52594500,83,100.0,,1.0,83.0,0.8100013732910121,0.03403367223767417
295,2020-04-20,7,0.061669456066945606,0.20426505433450437,DAL,23.440000534057617,24.1200008392334,22.90999984741211,23.63999938964844,23.63999938964844,42950800,78,100.0,,1.0,78.0,-0.4899997711181605,-0.019910595650780016
296,2020-04-21,7,0.061669456066945606,0.0,DAL,23.020000457763672,23.770000457763672,22.799999237060547,23.100000381469727,23.100000381469727,38616700,85,100.0,,1.0,85.0,-0.35000038146972656,-0.014510794746757205
297,2020-04-22,2,0.0512092050209205,-0.16961802021846806,DAL,23.8799991607666,23.940000534057617,21.6299991607666,22.46999931335449,22.46999931335449,70143800,96,100.0,,1.0,96.0,0.1700000762939453,0.007151875179641332
298,2020-04-23,2,0.0512092050209205,0.0,DAL,22.649999618530277,22.959999084472656,22.40999984741211,22.479999542236328,22.479999542236328,43581800,71,100.0,,1.0,71.0,-0.9800014495849609,-0.040935732152168836
299,2020-04-24,1,0.04911715481171548,-0.04085301086690085,DAL,22.530000686645508,22.68000030517578,21.75,22.40999984741211,22.40999984741211,43694600,72,100.0,,1.0,72.0,-0.279998779296875,-0.012195069270984127
300,2020-04-27,89,0.23321757322175732,3.748189794701422,DAL,22.82999992370605,23.440000534057617,22.0,22.15999984741211,22.15999984741211,50561700,67,100.0,,1.0,67.0,0.7600002288818359,0.0335097098172612
301,2020-04-28,98,0.2520460251046025,0.0807334182529289,DAL,23.0,24.899999618530277,22.649999618530277,24.34000015258789,24.34000015258789,83972100,69,100.0,,1.0,69.0,1.4599990844726598,0.06228664894232083
302,2020-04-29,1,0.04911715481171548,-0.805126247115656,DAL,25.690000534057617,27.600000381469727,25.5,27.31999969482422,27.31999969482422,81614900,88,100.0,,1.0,88.0,2.7000007629394496,0.10843376724111042
303,2020-04-30,3,0.05330125523012552,0.08518613169775957,DAL,26.700000762939453,27.229999542236328,25.5,25.90999984741211,25.90999984741211,63570700,91,100.0,,1.0,91.0,-0.37000083923339844,-0.013405827323169639
304,2020-05-01,2,0.0512092050209205,-0.0392495486301907,DAL,24.950000762939453,25.399999618530277,23.71999931335449,24.1200008392334,24.1200008392334,45146100,61,88.0,False,0.88,53.68,-1.8299999237060511,-0.0672052866129339
305,2020-05-04,3,0.05330125523012552,0.08518613169775957,DAL,21.190000534057617,22.790000915527344,20.5,22.56999969482422,22.56999969482422,91387100,100,88.0,,0.88,88.0,-2.6099987030029332,-0.10275585599217252
306,2020-05-05,2,0.0512092050209205,-0.0392495486301907,DAL,23.020000457763672,23.5,21.51000022888184,21.709999084472656,21.709999084472656,51178700,73,88.0,,0.88,64.24,0.7099990844726562,0.031153973494968845
307,2020-05-06,1,0.04911715481171548,-0.04085301086690085,DAL,21.76000022888184,22.100000381469727,20.75,21.0,21.0,52949200,78,88.0,,0.88,68.64,-1.3999996185302734,-0.059574451852352106
308,2020-05-07,64,0.1809163179916318,2.6833631484794274,DAL,21.06999969482422,22.5,21.020000457763672,21.68000030517578,21.68000030517578,48328200,69,88.0,,0.88,60.72,0.39999961853027344,0.018099529937821268
309,2020-05-08,46,0.14325941422594143,-0.20814542426975635,DAL,22.36000061035156,22.920000076293945,22.049999237060547,22.71999931335449,22.71999931335449,43175900,61,88.0,,0.88,53.68,0.4200000762939453,0.01866667005750866
310,2020-05-11,47,0.14535146443514643,1.8383854890105398,DAL,22.100000381469727,22.51000022888184,21.549999237060547,22.01000022888184,22.01000022888184,39151900,62,88.0,,0.88,54.56,-0.4099998474121058,-0.017888300438365534
311,2020-05-12,2,0.0512092050209205,-0.6476870376234203,DAL,22.100000381469727,22.399999618530277,21.030000686645508,21.030000686645508,21.030000686645508,37466300,64,88.0,,0.88,56.32,-0.1100006103515625,-0.004886744079656835
312,2020-05-13,128,0.3148075313807531,5.1474793692295115,DAL,20.96999931335449,20.96999931335449,19.09000015258789,19.40999984741211,19.40999984741211,72264900,76,88.0,,0.88,66.88,-1.4300003051757884,-0.06383930042538166
313,2020-05-14,204,0.47380334728033474,0.5050572176663699,DAL,18.799999237060547,19.540000915527344,17.510000228881836,19.3799991607666,19.3799991607666,88506300,78,88.0,,0.88,68.64,-1.4299983978271449,-0.06819258200530642
314,2020-05-15,1,0.04911715481171548,-0.896334301786487,DAL,18.96999931335449,19.649999618530277,18.6200008392334,19.190000534057617,19.190000534057617,46861800,69,88.0,,0.88,60.72,0.10999870300293324,0.005629411353585079
315,2020-05-18,86,0.22694142259414227,3.620410597154783,DAL,20.90999984741211,21.940000534057617,20.549999237060547,21.86000061035156,21.86000061035156,74367700,77,88.0,,0.88,67.76,2.29000091552734,0.11653948905769096
316,2020-05-19,1,0.04911715481171548,-0.7835690186028503,DAL,22.56999969482422,22.56999969482422,21.31999969482422,21.76000022888184,21.76000022888184,70906400,72,88.0,,0.88,63.36,0.6299991607666016,0.02871463743989655
317,2020-05-20,2,0.0512092050209205,0.042593065848879785,DAL,22.34000015258789,23.100000381469727,22.13999938964844,22.71999931335449,22.71999931335449,50857000,66,88.0,,0.88,58.08,0.5300006866455078,0.023482529632778304
318,2020-05-21,47,0.14535146443514643,1.8383854890105398,DAL,22.770000457763672,23.68000030517578,22.670000076293945,23.15999984741211,23.15999984741211,46567200,66,88.0,,0.88,58.08,0.5799999237060547,0.025108221390823804
319,2020-05-22,2,0.0512092050209205,-0.6476870376234203,DAL,23.239999771118164,23.399999618530277,22.229999542236328,22.690000534057617,22.690000534057617,37139300,60,88.0,,0.88,52.8,-0.28000068664550426,-0.011824353168792157
320,2020-05-26,1,0.04911715481171548,-0.7514977031689918,DAL,24.479999542236328,25.8700008392334,24.280000686645508,25.649999618530277,25.649999618530277,78557100,77,88.0,,0.88,67.76,2.4700012207031214,0.10555560944313624
321,2020-05-27,2,0.0512092050209205,0.042593065848879785,DAL,27.670000076293945,27.850000381469727,24.729999542236328,26.31999969482422,26.31999969482422,92712000,84,88.0,,0.88,73.92,1.9799995422363281,0.07653650862019079
322,2020-05-28,76,0.20602092050209206,3.023122804150666,DAL,26.25,26.36000061035156,24.950000762939453,25.65999984741211,25.65999984741211,53868100,78,88.0,,0.88,68.64,-1.4899997711181676,-0.05350088871487246
323,2020-05-29,25,0.09932635983263599,-0.5178821665752757,DAL,24.6200008392334,25.61000061035156,24.3700008392334,25.209999084472656,25.209999084472656,50424400,60,88.0,,0.88,52.8,-0.75,-0.02845219964469481
324,2020-06-01,35,0.1202468619246862,-0.2384800869127427,DAL,25.32999992370605,26.76000022888184,25.07999992370605,26.170000076293945,26.170000076293945,46510800,57,98.0,False,0.98,55.86,1.1499996185302805,0.04490431827890906
325,2020-06-02,14,0.07631380753138076,-0.3653571801384877,DAL,26.68000030517578,26.979999542236328,25.940000534057617,26.40999984741211,26.40999984741211,43200400,50,98.0,,0.98,49.0,0.21999931335448863,0.008221199980299243
326,2020-06-03,4,0.05539330543933055,-0.2741378365041943,DAL,27.01000022888184,28.600000381469727,26.700000762939453,28.46999931335449,28.46999931335449,65011100,62,98.0,,0.98,60.76,1.6200008392333984,0.060044509515181366
327,2020-06-04,2,0.0512092050209205,-0.07553440592189753,DAL,30.270000457763672,32.810001373291016,29.21999931335449,32.380001068115234,32.380001068115234,134626500,80,98.0,,0.98,78.4,4.210000991821289,0.1472028299184569
328,2020-06-05,6,0.05957740585774059,0.16341204346760363,DAL,37.20000076293945,37.2400016784668,33.45000076293945,34.15999984741211,34.15999984741211,130685400,100,98.0,,0.98,98.0,4.430000305175781,0.13501981468315405
329,2020-06-08,1,0.04911715481171548,-0.8706289467593868,DAL,36.630001068115234,37.08000183105469,35.380001068115234,36.970001220703125,36.970001220703125,82137300,84,98.0,,0.98,82.32,-0.15999984741210938,-0.004296451133207757
330,2020-06-09,5,0.05748535564853557,0.17037226339551914,DAL,34.5,34.72999954223633,32.650001525878906,34.16999816894531,34.16999816894531,60254500,88,98.0,,0.98,86.24,-2.3500022888183594,-0.0633765418762795
331,2020-06-10,286,0.6453514644351465,10.226362908508625,DAL,32.2400016784668,32.9900016784668,29.76000022888184,31.63999938964844,31.63999938964844,90379400,85,98.0,,0.98,83.3,-1.7399978637695312,-0.05010071657655679
332,2020-06-11,7,0.061669456066945606,-0.9044405111547663,DAL,26.649999618530277,29.56999969482422,26.600000381469727,27.200000762939453,27.200000762939453,88001500,93,98.0,,0.98,91.14,-3.420001983642578,-0.10366783296876514
333,2020-06-12,2,0.0512092050209205,-0.16961802021846806,DAL,29.88999938964844,30.739999771118164,28.75,30.43000030517578,30.43000030517578,68352400,83,98.0,,0.98,81.34,1.1700000762939453,0.039567131835267944
334,2020-06-15,1,0.04911715481171548,-0.04085301086690085,DAL,28.299999237060547,30.96999931335449,28.0,30.459999084472656,30.459999084472656,64288700,69,98.0,,0.98,67.62,0.22999954223632457,0.007482093166845782
335,2020-06-16,125,0.3085313807531381,5.281540165261095,DAL,32.630001068115234,33.02000045776367,30.61000061035156,31.299999237060547,31.299999237060547,63426700,72,98.0,,0.98,70.56,2.0500011444091832,0.06619312850695502
336,2020-06-17,89,0.23321757322175732,-0.2441042053730048,DAL,30.84000015258789,31.15999984741211,30.07999992370605,30.71999931335449,30.71999931335449,37722100,63,98.0,,0.98,61.74,-1.8600006103515625,-0.056329514977769723
337,2020-06-18,40,0.1307071129707113,-0.43954861048816807,DAL,29.8799991607666,31.149999618530277,29.600000381469727,30.790000915527344,30.790000915527344,40662600,59,98.0,,0.98,57.82,-0.010000228881832385,-0.000320931608819075
338,2020-06-19,1,0.04911715481171548,-0.6242197253433208,DAL,31.51000022888184,31.520000457763672,29.020000457763672,29.51000022888184,29.51000022888184,48103900,54,98.0,,0.98,52.92,0.3700008392333949,0.011878036717961615
339,2020-06-22,161,0.38384518828451886,3.895618763007632,DAL,29.030000686645508,29.84000015258789,28.559999465942383,29.309999465942383,29.309999465942383,42192700,57,98.0,,0.98,55.86,-1.6800003051757812,-0.0532995012936931
340,2020-06-23,278,0.6286150627615062,0.6376786317705663,DAL,29.530000686645508,29.649999618530277,28.729999542236328,29.63999938964844,29.63999938964844,33475000,65,98.0,,0.98,63.7,-0.19000053405761363,-0.006367310090014677
341,2020-06-24,1,0.04911715481171548,-0.9218644959031942,DAL,28.75,28.989999771118164,26.93000030517578,27.34000015258789,27.34000015258789,45272500,57,98.0,,0.98,55.86,-0.6599998474121129,-0.022259691598769393
342,2020-06-25,88,0.2311255230125523,3.7055967288525427,DAL,26.520000457763672,28.15999984741211,26.270000457763672,28.01000022888184,28.01000022888184,37309400,64,98.0,,0.98,62.72,-0.8299999237060547,-0.02863055985716001
343,2020-06-26,1,0.04911715481171548,-0.7874871015043718,DAL,28.020000457763672,28.100000381469727,26.239999771118164,26.90999984741211,26.90999984741211,45683400,59,98.0,,0.98,57.82,-0.05999946594238281,-0.002130662864612831
344,2020-06-29,37,0.12443096234309624,-0.2609408782524416,DAL,27.200000762939453,28.81999969482422,26.57999992370605,28.61000061035156,28.61000061035156,38727300,52,98.0,,0.98,50.96,0.7199993133544922,0.025622751017088552
345,2020-06-30,1,0.04911715481171548,-0.6052658125693533,DAL,28.350000381469727,28.65999984741211,27.600000381469727,28.049999237060547,28.049999237060547,27054800,55,98.0,,0.98,53.9,-0.15999984741210938,-0.005551694972461885
346,2020-07-01,74,0.201836820083682,3.1092938069682257,DAL,29.020000457763672,29.850000381469727,27.489999771118164,27.700000762939453,27.700000762939453,39305300,73,65.0,False,0.65,47.45,1.1900005340576172,0.04152130287485223
347,2020-07-02,1,0.04911715481171548,-0.756649184269989,DAL,28.540000915527344,28.729999542236328,27.600000381469727,27.71999931335449,27.71999931335449,29240100,88,65.0,,0.65,57.2,-1.1200008392333984,-0.037520965658971006
348,2020-07-06,1,0.04911715481171548,-0.5348864852014739,DAL,28.239999771118164,28.6299991607666,27.280000686645508,28.440000534057617,28.440000534057617,27345200,71,65.0,,0.65,46.15,-0.10000038146972656,-0.0034806955469217637
349,2020-07-07,38,0.12652301255230125,1.5759434364085525,DAL,27.86000061035156,27.950000762939453,26.86000061035156,27.01000022888184,27.01000022888184,24598100,73,65.0,,0.65,47.45,-0.6799983978271484,-0.023751254549772782
350,2020-07-08,1,0.04911715481171548,-0.6117927180131617,DAL,26.649999618530277,27.280000686645508,26.200000762939453,27.01000022888184,27.01000022888184,27214100,76,65.0,,0.65,49.4,-0.6700000762939453,-0.023971379535071002
351,2020-07-09,2,0.0512092050209205,0.042593065848879785,DAL,26.790000915527344,26.920000076293945,25.21999931335449,25.649999618530277,25.649999618530277,31219800,84,65.0,,0.65,54.6,-0.3600006103515625,-0.013196502979847646
352,2020-07-10,1,0.04911715481171548,-0.04085301086690085,DAL,25.299999237060547,27.26000022888184,25.149999618530277,27.09000015258789,27.09000015258789,31349400,78,65.0,,0.65,50.7,0.3400001525878942,0.012630020491244398
353,2020-07-13,1,0.04911715481171548,-0.44729036206977724,DAL,27.229999542236328,27.6200008392334,26.309999465942383,26.81999969482422,26.81999969482422,34133100,78,65.0,,0.65,50.7,0.36000061035155895,0.013206185155132166
354,2020-07-14,1,0.04911715481171548,0.0,DAL,25.63999938964844,26.75,25.459999084472656,26.11000061035156,26.11000061035156,42273300,100,65.0,,0.65,65.0,-0.8700008392333984,-0.031498943258451595
355,2020-07-15,302,0.6788242677824268,12.82051282051282,DAL,27.5,28.8799991607666,26.920000076293945,28.600000381469727,28.600000381469727,47726600,95,65.0,,0.65,61.75,2.1299991607666016,0.07962613685108799
356,2020-07-16,28,0.10560251046025104,-0.8444332127293684,DAL,27.559999465942383,27.950000762939453,27.040000915527344,27.26000022888184,27.26000022888184,25914200,76,65.0,,0.65,49.4,-0.9299983978271484,-0.03220216152535593
357,2020-07-17,2,0.0512092050209205,-0.5150758746384563,DAL,27.32999992370605,27.729999542236328,26.940000534057617,27.049999237060547,27.049999237060547,20920100,75,65.0,,0.65,48.75,-0.220001220703125,-0.007871242028545389
358,2020-07-20,30,0.1097866108786611,0.6158014656074884,DAL,27.0,27.420000076293945,26.030000686645508,26.21999931335449,26.21999931335449,21574500,74,65.0,,0.65,48.1,-0.3099994659423828,-0.011179209197973994
359,2020-07-21,37,0.12443096234309624,0.13338922977247614,DAL,26.5,26.950000762939453,26.350000381469727,26.43000030517578,26.43000030517578,20930300,77,65.0,,0.65,50.05,-0.4699993133544922,-0.017140748068809497
360,2020-07-22,20,0.08886610878661087,-0.28581996704663915,DAL,26.229999542236328,26.81999969482422,26.11000061035156,26.25,26.25,16710800,65,65.0,,0.65,42.25,-0.13000106811523438,-0.004823787177550165
361,2020-07-23,61,0.17464016736401675,0.9652055181505723,DAL,26.0,27.700000762939453,25.780000686645508,26.780000686645508,26.780000686645508,28110700,68,65.0,,0.65,44.2,0.8800010681152344,0.0328113750234329
362,2020-07-24,47,0.14535146443514643,-0.16770885742351294,DAL,26.479999542236328,26.63999938964844,25.8799991607666,25.959999084472656,25.959999084472656,16774900,61,65.0,,0.65,39.65,-1.060001373291012,-0.03826719653774213
363,2020-07-27,1,0.04911715481171548,0.0,DAL,25.950000762939453,26.15999984741211,25.3700008392334,25.5,25.5,18849800,74,65.0,,0.65,48.1,-0.4799995422363317,-0.018018001247509297
364,2020-07-28,2,0.0512092050209205,0.042593065848879785,DAL,25.350000381469727,26.299999237060547,25.34000015258789,25.940000534057617,25.940000534057617,18615600,65,65.0,,0.65,42.25,0.1399993896484375,0.005351658656920222
365,2020-07-29,2,0.0512092050209205,0.0,DAL,26.020000457763672,26.190000534057617,25.3799991607666,25.71999931335449,25.71999931335449,14459700,58,65.0,,0.65,37.7,-0.10999870300292969,-0.004182460311554892
366,2020-07-30,25,0.09932635983263599,0.9396192499387206,DAL,25.25,25.3799991607666,24.81999969482422,24.940000534057617,24.940000534057617,16844000,62,65.0,,0.65,40.3,-0.8100013732910156,-0.03092788685657666
367,2020-07-31,9,0.06585355648535565,-0.3369981886347361,DAL,24.799999237060547,25.01000022888184,24.43000030517578,24.96999931335449,24.96999931335449,17106500,65,65.0,,0.65,42.25,-0.3699989318847621,-0.014578366592569503
368,2020-08-03,36,0.12233891213389121,1.2952351047962947,DAL,24.850000381469727,25.479999542236328,24.3799991607666,25.200000762939453,25.200000762939453,16590400,87,58.0,,0.58,50.46,0.46999931335448863,0.018792455379977424
369,2020-08-04,29,0.10769456066945607,-0.119703136222169,DAL,25.450000762939453,26.21999931335449,25.309999465942383,25.670000076293945,25.670000076293945,17233600,84,58.0,,0.58,48.72,0.7399997711181605,0.029042377724203483
370,2020-08-05,108,0.2729665271966527,1.5346361552507868,DAL,26.21999931335449,27.040000915527344,25.75,26.46999931335449,26.46999931335449,27782100,85,58.0,,0.58,49.3,0.8200016021728551,0.03127389868981445
371,2020-08-06,85,0.22484937238493724,-0.1762749275739971,DAL,26.899999618530277,27.299999237060547,26.1299991607666,27.07999992370605,27.07999992370605,30682500,91,58.0,,0.58,52.78,0.2599983215332031,0.00961532221635042
372,2020-08-07,35,0.1202468619246862,-0.4652114851411452,DAL,26.700000762939453,27.200000762939453,26.46999931335449,27.18000030517578,27.18000030517578,15254500,84,58.0,,0.58,48.72,-0.09999847412109375,-0.0036629478723699815
373,2020-08-10,2,0.0512092050209205,-0.19686331124089507,DAL,27.459999084472656,29.40999984741211,27.3799991607666,29.34000015258789,29.34000015258789,34084900,99,58.0,,0.58,57.42,2.2099990844726562,0.08124996406190643
374,2020-08-11,110,0.27715062761506276,4.412125173625296,DAL,30.790000915527344,30.81999969482422,29.43000030517578,29.63999938964844,29.63999938964844,37293000,90,58.0,,0.58,52.2,1.4099998474121094,0.04794287163303679
375,2020-08-12,1,0.04911715481171548,-0.8227781216503872,DAL,30.040000915527344,30.280000686645508,28.36000061035156,29.09000015258789,29.09000015258789,26590000,92,58.0,,0.58,53.36,-0.5399990081787109,-0.017521058193566308
376,2020-08-13,13,0.07422175732217573,0.5111167901865574,DAL,28.600000381469727,29.57999992370605,28.489999771118164,28.700000762939453,28.700000762939453,15767700,85,58.0,,0.58,49.3,-0.7000007629394567,-0.023117594024632204
377,2020-08-14,1,0.04911715481171548,-0.33823778116015557,DAL,28.299999237060547,29.190000534057617,28.149999618530277,28.950000762939453,28.950000762939453,13107800,71,58.0,,0.58,41.18,-0.38999938964843395,-0.013184563578578001
