,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,TTWO_unscaled,TTWO_monthly,isPartial,scale,TTWO,Stock_Price_Change,Stock_Price_Change_Percent
125,2018-01-30,13,0.0956969696969697,0.7711721817162085,TTWO,117.5,120.58000183105467,116.66999816894533,118.30999755859376,118.30999755859376,1611800,31,39.0,,0.39,12.09,-1.629997253417983,-0.013337675031740326
126,2018-01-31,3,0.05781818181818182,-0.3958201393286891,TTWO,120.98999786376952,127.7699966430664,120.98999786376952,126.66999816894533,126.66999816894533,3753100,100,39.0,,0.39,39.0,7.189994812011733,0.05962841850081979
127,2018-02-01,5,0.0653939393939394,0.1310272536687631,TTWO,126.8499984741211,129.25,119.0500030517578,124.63999938964844,124.63999938964844,5069200,56,57.0,False,0.57,31.92,1.4800033569335938,0.011583340344510473
128,2018-02-02,36,0.18281818181818182,1.7956441149212234,TTWO,123.12999725341795,125.43000030517578,120.51000213623048,121.66999816894533,121.66999816894533,2256300,22,57.0,,0.57,12.54,-3.8199996948242188,-0.029555123364210623
129,2018-02-06,1,0.05024242424242424,-0.7251781866401459,TTWO,113.0,118.33000183105467,113.0,118.2699966430664,118.2699966430664,3545700,26,57.0,,0.57,14.82,-7.099998474121108,-0.05660526554131029
130,2018-02-07,3,0.05781818181818182,0.1507840772014475,TTWO,118.7699966430664,120.33999633789062,116.75,117.19000244140624,117.19000244140624,3554500,74,57.0,,0.57,42.18,2.0099945068359517,0.01698634729766768
131,2018-02-08,3,0.05781818181818182,0.0,TTWO,112.0,115.5999984741211,103.22000122070312,103.51000213623048,103.51000213623048,7893500,100,57.0,,0.57,56.99999999999999,-4.739997863769531,-0.03938838298166947
132,2018-02-09,6,0.06918181818181818,0.19654088050314455,TTWO,105.5,109.08999633789062,102.16000366210938,108.4499969482422,108.4499969482422,5299800,33,57.0,,0.57,18.81,-6.510002136230469,-0.056314898115572554
133,2018-02-13,17,0.11084848484848485,0.314408911246856,TTWO,108.52999877929688,109.30999755859376,106.7300033569336,107.77999877929688,107.77999877929688,2090600,19,57.0,,0.57,10.829999999999998,0.2200012207031392,0.002016694729934043
134,2018-02-14,1,0.05024242424242424,-0.5467468562055768,TTWO,106.9800033569336,108.8499984741211,106.29000091552734,106.55999755859376,106.55999755859376,2541900,17,57.0,,0.57,9.69,-0.45999908447267046,-0.0042082068863471545
135,2018-02-20,3,0.05781818181818182,0.07010656197420073,TTWO,106.44000244140624,108.31999969482422,106.44000244140624,107.4800033569336,107.4800033569336,1230500,13,57.0,,0.57,7.409999999999999,-0.529998779296875,-0.004869074751736258
136,2018-03-08,14,0.09948484848484848,0.36337209302325557,TTWO,111.61000061035156,113.7300033569336,110.20999908447266,113.58000183105467,113.58000183105467,3161500,39,36.0,,0.36,14.04,5.410003662109375,0.04994464251616759
137,2018-03-09,3,0.05781818181818182,-0.41882424611635694,TTWO,114.4800033569336,116.83000183105467,113.58999633789062,116.61000061035156,116.61000061035156,2377100,26,36.0,,0.36,9.36,3.0999984741210795,0.027257525565984153
138,2018-03-12,8,0.07675757575757576,0.3275681341719079,TTWO,115.8499984741211,117.3499984741211,113.88999938964844,115.73999786376952,115.73999786376952,3860000,44,36.0,,0.36,15.84,0.5199966430664205,0.00445088277768213
139,2018-03-14,4,0.06160606060606061,-0.19739439399921044,TTWO,111.58000183105467,111.62999725341795,106.0999984741211,109.2300033569336,109.2300033569336,5457400,100,36.0,,0.36,36.0,-5.720001220703139,-0.04874308730361476
140,2018-03-15,11,0.08812121212121213,0.4303984259714708,TTWO,109.3499984741211,110.4000015258789,107.83999633789062,108.9000015258789,108.9000015258789,3535400,30,36.0,,0.36,10.8,-1.2299957275390483,-0.011018505400002487
141,2018-03-16,11,0.08812121212121213,0.0,TTWO,108.94000244140624,109.72000122070312,106.25,107.29000091552734,107.29000091552734,25385700,46,36.0,,0.36,16.56,-0.6800003051757812,-0.006159422968996853
142,2018-03-19,15,0.10327272727272728,0.5792400370713624,TTWO,106.27999877929688,107.01000213623048,102.54000091552734,104.5,104.5,5002200,59,36.0,,0.36,21.24,-2.709999084472642,-0.024699225795864144
143,2018-03-20,1,0.05024242424242424,-0.5134976525821597,TTWO,105.33999633789062,106.51000213623048,104.36000061035156,105.23999786376952,105.23999786376952,2894800,44,36.0,,0.36,15.84,-0.5,-0.004672460424432701
144,2018-03-22,1,0.05024242424242424,0.0,TTWO,103.4000015258789,104.75,102.26000213623048,102.38999938964844,102.38999938964844,2658100,36,36.0,,0.36,12.96,-1.760002136230483,-0.016524289746791765
145,2018-03-27,65,0.2926666666666667,1.7336541183130483,TTWO,103.62999725341795,104.1999969482422,97.70999908447266,98.04000091552734,98.04000091552734,3719500,51,36.0,,0.36,18.36,-0.5500030517577983,-0.00525062579243718
146,2018-04-02,2,0.05403030303030303,-0.8153862083247049,TTWO,96.31999969482422,96.98999786376952,93.91999816894533,95.91999816894533,95.91999816894533,4120300,57,29.0,,0.29,16.529999999999998,-7.209999084472685,-0.06919385120571553
147,2018-04-05,20,0.12221212121212122,1.261918115535614,TTWO,99.1999969482422,100.58999633789062,97.95999908447266,98.62999725341795,98.62999725341795,2864000,69,29.0,,0.29,20.01,3.599998474121108,0.03711721366545029
148,2018-04-06,10,0.08433333333333333,-0.3099429704934292,TTWO,97.87000274658205,98.41000366210938,93.9000015258789,94.62999725341795,94.62999725341795,2005800,68,29.0,,0.29,19.72,-2.17999267578125,-0.021672062383405022
149,2018-04-19,13,0.0956969696969697,0.13474667624865266,TTWO,101.61000061035156,102.16999816894533,99.95999908447266,100.7699966430664,100.7699966430664,1297900,78,29.0,,0.29,22.62,3.7599945068359517,0.03820744199691206
150,2018-04-20,37,0.1866060606060606,0.9499683343888536,TTWO,100.45999908447266,100.75,97.27999877929688,98.37999725341795,98.37999725341795,1753300,34,29.0,,0.29,9.86,-1.4199981689453267,-0.01389838694718637
151,2018-04-27,1,0.05024242424242424,-0.7307567392010392,TTWO,99.97000122070312,100.08000183105467,97.31999969482422,98.62999725341795,98.62999725341795,1064300,56,29.0,,0.29,16.24,-0.6699981689453267,-0.006650105895238956
152,2018-05-01,1,0.05024242424242424,0.0,TTWO,99.37000274658205,104.37000274658205,99.16999816894533,104.3000030517578,104.3000030517578,2736900,25,53.0,False,0.53,13.25,4.290000915527372,0.04286571579774079
153,2018-05-03,5,0.0653939393939394,0.301568154402895,TTWO,104.25,110.81999969482422,98.87000274658205,105.0999984741211,105.0999984741211,9052300,34,53.0,,0.53,18.02,6.449996948242173,0.061799336768278534
154,2018-05-04,4,0.06160606060606061,-0.05792400370713624,TTWO,104.04000091552734,110.0,104.04000091552734,108.76000213623048,108.76000213623048,2368700,27,53.0,,0.53,14.31,-0.8199996948242188,-0.007399383658927339
155,2018-05-07,7,0.07296969696969698,-0.31842626662892726,TTWO,110.27999877929688,110.83999633789062,107.79000091552734,110.1999969482422,110.1999969482422,2127600,17,53.0,,0.53,9.01,0.839996337890625,0.007636330344460207
156,2018-05-08,1,0.05024242424242424,-0.3114617940199337,TTWO,110.41999816894533,112.45999908447266,109.66999816894533,111.3000030517578,111.3000030517578,2659300,34,53.0,,0.53,18.02,1.6200027465820312,0.014615687478403805
157,2018-05-09,5,0.0653939393939394,0.301568154402895,TTWO,113.12999725341795,117.38999938964844,111.94000244140624,115.98999786376952,115.98999786376952,3122700,37,53.0,,0.53,19.61,4.930000305175781,0.04383781206927351
158,2018-05-10,22,0.12978787878787879,0.9847080630213161,TTWO,116.68000030517578,117.4000015258789,115.37000274658205,117.05999755859376,117.05999755859376,1971200,20,53.0,,0.53,10.6,0.01000213623046875,8.520432986180992e-05
159,2018-05-14,2,0.05403030303030303,-0.6367155664221679,TTWO,116.94000244140624,117.08999633789062,113.6500015258789,114.4000015258789,114.4000015258789,2438000,21,53.0,,0.53,11.13,-0.31000518798828125,-0.0026405893011844928
160,2018-05-15,20,0.12221212121212122,1.261918115535614,TTWO,113.22000122070312,113.81999969482422,111.94000244140624,113.47000122070312,113.47000122070312,2339700,34,53.0,,0.53,18.02,-3.2699966430664062,-0.027927207663668074
161,2018-05-16,5,0.0653939393939394,-0.4649144557401438,TTWO,113.51000213623048,114.9499969482422,112.43000030517578,113.06999969482422,113.06999969482422,4140600,100,53.0,,0.53,53.0,1.129997253417983,0.009927932318114063
162,2018-05-17,10,0.08433333333333333,0.2896200185356812,TTWO,113.33000183105467,118.91000366210938,112.51000213623048,113.87999725341795,113.87999725341795,6114400,78,53.0,,0.53,41.34,3.9600067138671733,0.0344498200869916
163,2018-05-18,1,0.05024242424242424,-0.40424002874595755,TTWO,113.0,116.0,112.70999908447266,115.80999755859376,115.80999755859376,2533000,33,53.0,,0.53,17.490000000000002,-2.910003662109375,-0.024472320010840654
164,2018-05-22,30,0.1600909090909091,2.186369119420989,TTWO,115.95999908447266,116.48999786376952,113.0,113.23999786376952,113.23999786376952,1274700,43,53.0,,0.53,22.790000000000003,0.48999786376951704,0.004224119515254365
165,2018-05-23,12,0.09190909090909091,-0.42589437819420783,TTWO,112.0999984741211,112.88999938964844,111.16000366210938,112.5999984741211,112.5999984741211,2144300,21,53.0,,0.53,11.13,-3.5999984741210795,-0.030903927720310698
166,2018-05-30,1,0.05024242424242424,-0.7509762691498949,TTWO,111.5199966430664,111.9499969482422,109.91999816894533,110.62999725341795,110.62999725341795,1207700,12,53.0,,0.53,6.36,-0.9400024414062358,-0.008326711369372464
167,2018-06-06,7,0.07296969696969698,0.4523522316043427,TTWO,113.91999816894533,114.31999969482422,112.11000061035156,112.58999633789062,112.58999633789062,1338600,53,31.0,,0.31,16.43,2.370002746582017,0.02117019036345069
168,2018-06-08,8,0.07675757575757576,0.051910299003322224,TTWO,113.06999969482422,114.7699966430664,112.01000213623048,113.41999816894533,113.41999816894533,1248800,46,31.0,,0.31,14.26,0.4499969482421875,0.00393629241990423
169,2018-06-13,2,0.05403030303030303,-0.29609159099881566,TTWO,115.0,119.37999725341795,115.0,118.45999908447266,118.45999908447266,3050700,100,31.0,,0.31,31.0,4.610000610351548,0.040167297596850116
170,2018-06-14,1,0.05024242424242424,-0.07010656197420084,TTWO,119.20999908447266,123.0999984741211,118.87999725341795,121.83999633789062,121.83999633789062,3060400,74,31.0,,0.31,22.94,3.720001220703139,0.03116100943448985
171,2018-07-02,1,0.05024242424242424,0.0,TTWO,117.87000274658205,120.20999908447266,117.0,119.87000274658205,119.87000274658205,1155300,20,30.0,,0.3,6.0,-2.8899993896484375,-0.023476843423811955
172,2018-07-11,4,0.06160606060606061,0.22617611580217134,TTWO,120.37999725341795,124.33999633789062,120.01000213623048,122.73999786376952,122.73999786376952,1671000,37,30.0,,0.3,11.1,4.129997253417969,0.03435652013037438
173,2018-07-24,6,0.06918181818181818,0.12297097884899144,TTWO,127.83999633789062,127.83999633789062,123.41000366210938,125.16000366210938,125.16000366210938,2068200,26,30.0,,0.3,7.8,3.5,0.028148625567663954
174,2018-07-25,15,0.10327272727272728,0.4927726675427071,TTWO,125.63999938964844,128.6999969482422,124.5500030517578,127.83999633789062,127.83999633789062,1682400,52,30.0,,0.3,15.6,0.8600006103515625,0.006727163915732026
175,2018-07-26,1,0.05024242424242424,-0.5134976525821597,TTWO,127.51000213623048,127.66999816894533,124.88999938964844,125.33000183105467,125.33000183105467,1167700,20,30.0,,0.3,6.0,-1.0299987792968608,-0.008003098708006084
176,2018-07-27,6,0.06918181818181818,0.3769601930036188,TTWO,124.01000213623048,125.47000122070312,120.98999786376952,122.58000183105467,122.58000183105467,2172800,62,30.0,,0.3,18.6,-2.1999969482422017,-0.017231902403029298
177,2018-07-30,12,0.09190909090909091,-0.07614986293024661,TTWO,122.2300033569336,122.43000030517578,112.5500030517578,113.11000061035156,113.11000061035156,3623200,100,30.0,,0.3,30.0,-3.0400009155273438,-0.024228906399546002
178,2018-07-31,2,0.05403030303030303,-0.41213320145070886,TTWO,113.75,115.70999908447266,112.43000030517578,113.0199966430664,113.0199966430664,2563800,84,30.0,,0.3,25.2,-6.720001220703125,-0.05488851755249924
179,2018-08-01,3,0.05781818181818182,0.07010656197420073,TTWO,112.33999633789062,115.95999908447266,111.91999816894533,112.23999786376952,112.23999786376952,2236700,26,62.0,False,0.62,16.12,0.25,0.0021605738655090523
180,2018-08-02,4,0.06160606060606061,0.06551362683438167,TTWO,111.79000091552734,113.79000091552734,111.06999969482422,113.23999786376952,113.23999786376952,3536000,94,62.0,,0.62,58.28,-2.1699981689453125,-0.018713333788184516
181,2018-08-03,1,0.05024242424242424,-0.1844564682734875,TTWO,129.47000122070312,130.42999267578125,122.08999633789062,123.41000366210938,123.41000366210938,7965600,100,62.0,,0.62,62.0,16.639991760253906,0.14623421764981526
182,2018-08-06,15,0.10327272727272728,1.055488540410133,TTWO,122.8000030517578,123.87999725341795,120.0,121.31999969482422,121.31999969482422,2998000,26,62.0,,0.62,16.12,-6.5499954223632955,-0.050218475735447354
183,2018-08-07,1,0.05024242424242424,-0.5134976525821597,TTWO,121.30999755859376,122.91000366210938,119.86000061035156,122.20999908447266,122.20999908447266,1753100,21,62.0,,0.62,13.02,-0.9699935913085795,-0.007830106658174074
184,2018-08-08,1,0.05024242424242424,0.0,TTWO,122.06999969482422,125.62000274658205,121.16000366210938,124.9499969482422,124.9499969482422,2162900,17,62.0,,0.62,10.54,2.7099990844726705,0.022048645380588372
185,2018-08-09,1,0.05024242424242424,0.0,TTWO,125.38999938964844,125.8499984741211,123.86000061035156,125.1999969482422,125.1999969482422,1558400,24,62.0,,0.62,14.88,0.2299957275390483,0.001830884592504134
186,2018-08-10,1,0.05024242424242424,0.0,TTWO,124.4000015258789,130.0,124.4000015258789,128.8000030517578,128.8000030517578,2666900,31,62.0,,0.62,19.22,4.150001525878906,0.032975777323766
187,2018-08-13,26,0.14493939393939395,1.8848009650180946,TTWO,129.07000732421875,131.77000427246094,127.91000366210938,128.10000610351562,128.10000610351562,1869700,24,62.0,,0.62,14.88,1.7700042724609375,0.013615417480468794
188,2018-08-14,12,0.09190909090909091,-0.3658791553418357,TTWO,128.92999267578125,130.1999969482422,127.12999725341795,129.08999633789062,129.08999633789062,1041500,22,62.0,,0.62,13.64,-1.57000732421875,-0.011914755052845338
189,2018-08-15,4,0.06160606060606061,-0.32970656116056707,TTWO,127.88999938964844,128.61000061035156,124.4499969482422,125.9499969482422,125.9499969482422,2267400,13,62.0,,0.62,8.06,-1.589996337890625,-0.012211953726256164
190,2018-08-16,3,0.05781818181818182,-0.06148548942449583,TTWO,127.33000183105467,127.33000183105467,124.88999938964844,125.94000244140624,125.94000244140624,1173700,22,62.0,,0.62,13.64,-1.2799987792968892,-0.00995256024587765
191,2018-08-20,22,0.12978787878787879,1.2447589098532497,TTWO,124.6500015258789,125.5999984741211,122.29000091552734,124.87999725341795,124.87999725341795,1829100,13,62.0,,0.62,8.06,-1.7300033569335795,-0.013586769277118216
192,2018-08-21,4,0.06160606060606061,-0.5253327107167873,TTWO,125.33000183105467,126.9000015258789,124.37000274658205,126.41999816894533,126.41999816894533,1315900,26,62.0,,0.62,16.12,1.3000030517578125,0.010350342894515752
193,2018-08-22,64,0.2888787878787879,3.689129365469749,TTWO,126.04000091552734,130.42999267578125,125.9000015258789,129.22999572753906,129.22999572753906,1770800,13,62.0,,0.62,8.06,3.5299911499023438,0.027817108805806123
194,2018-08-23,8,0.07675757575757576,-0.7342914087905172,TTWO,129.39999389648438,131.52000427246094,128.13999938964844,130.67999267578125,130.67999267578125,2036300,18,62.0,,0.62,11.16,1.0900115966796875,0.008357062469436904
195,2018-08-24,2,0.05403030303030303,-0.29609159099881566,TTWO,131.66000366210938,134.6300048828125,131.27000427246094,134.00999450683594,134.00999450683594,1928400,9,62.0,,0.62,5.58,3.1100006103515625,0.023646597546551185
196,2018-08-27,1,0.05024242424242424,0.0,TTWO,135.25999450683594,135.89999389648438,132.74000549316406,133.3699951171875,133.3699951171875,1200000,21,62.0,,0.62,13.02,1.269989013671875,0.009433179585615514
197,2018-08-28,16,0.10706060606060606,1.1308805790108565,TTWO,133.85000610351562,134.33999633789062,132.1199951171875,133.66000366210938,133.66000366210938,988400,23,62.0,,0.62,14.26,-1.55999755859375,-0.011479011248389015
198,2018-08-29,14,0.09948484848484848,-0.0707613925842061,TTWO,135.22000122070312,138.6300048828125,134.77000427246094,136.08999633789062,136.08999633789062,2015600,6,62.0,,0.62,3.72,4.290008544921875,0.031933963539285015
199,2018-08-30,72,0.3191818181818182,2.208346024977155,TTWO,136.0,138.64999389648438,134.5399932861328,134.63999938964844,134.63999938964844,1853300,28,62.0,,0.62,17.36,0.019989013671875,0.00014418966289997392
200,2018-08-31,1,0.05024242424242424,-0.8425899553783347,TTWO,133.57000732421875,133.92999267578125,130.50999450683594,133.55999755859375,133.55999755859375,2403900,22,62.0,,0.62,13.64,-4.720001220703125,-0.034042563494283806
201,2018-09-04,7,0.07296969696969698,-0.5331523846452113,TTWO,133.17999267578125,135.47999572753906,131.52999877929688,134.52999877929688,134.52999877929688,1172900,34,40.0,,0.4,13.6,1.5500030517578125,0.011573233304881025
202,2018-09-05,78,0.3419090909090909,3.68563122923588,TTWO,134.3000030517578,134.4499969482422,127.56999969482422,128.89999389648438,128.89999389648438,1698700,88,40.0,,0.4,35.2,-1.029998779296875,-0.007602589399015702
203,2018-09-10,16,0.10706060606060606,-0.3312511830399394,TTWO,131.60000610351562,131.66000366210938,128.77000427246094,129.16000366210938,129.16000366210938,1340600,40,40.0,,0.4,16.0,-2.7899932861328125,-0.020751159162962662
204,2018-09-11,3,0.05781818181818182,-0.45994905179733936,TTWO,130.5,134.92999267578125,128.52000427246094,133.9199981689453,133.9199981689453,1654700,100,40.0,,0.4,40.0,3.269989013671875,0.024836616456915372
205,2018-09-12,10,0.08433333333333333,0.4585953878406708,TTWO,133.74000549316406,134.47000122070312,131.13999938964844,133.47999572753906,133.47999572753906,1079400,68,40.0,,0.4,27.200000000000003,-0.459991455078125,-0.003409111984341573
206,2018-09-13,15,0.10327272727272728,0.22457779374775444,TTWO,134.35000610351562,136.3699951171875,133.16000366210938,136.25999450683594,136.25999450683594,1101900,34,40.0,,0.4,13.6,1.899993896484375,0.014129500105870774
207,2018-09-17,8,0.07675757575757576,0.24594195769798333,TTWO,134.39999389648438,134.66000366210938,131.00999450683594,131.47999572753906,131.47999572753906,1236800,47,40.0,,0.4,18.8,-1.709991455078125,-0.012539352616451116
208,2018-09-18,2,0.05403030303030303,-0.29609159099881566,TTWO,131.0800018310547,134.5399932861328,130.69000244140625,132.72000122070312,132.72000122070312,1172900,27,40.0,,0.4,10.8,-0.1200103759765625,-0.0008912102533258359
209,2018-09-19,10,0.08433333333333333,0.5608524957936061,TTWO,132.5500030517578,132.60000610351562,128.92999267578125,130.57000732421875,130.57000732421875,1466300,41,40.0,,0.4,16.400000000000002,-1.9399871826171875,-0.014419408944753909
210,2018-09-20,2,0.05403030303030303,-0.35932446999640666,TTWO,131.1199951171875,132.5,129.6699981689453,130.9499969482422,130.9499969482422,1573800,82,40.0,,0.4,32.800000000000004,-0.100006103515625,-0.0007541938077857413
211,2018-09-21,6,0.06918181818181818,0.2804262478968029,TTWO,132.0800018310547,134.17999267578125,131.0399932861328,132.07000732421875,132.07000732421875,2887100,70,40.0,,0.4,28.0,1.67999267578125,0.012679190005896235
212,2018-09-24,2,0.05403030303030303,0.07539203860072385,TTWO,131.27999877929688,135.6699981689453,130.6300048828125,134.8800048828125,134.8800048828125,1421400,88,40.0,,0.4,35.2,1.4900054931640625,0.011104528055567497
213,2018-09-25,6,0.06918181818181818,0.2804262478968029,TTWO,135.3000030517578,136.33999633789062,134.52000427246094,135.5500030517578,135.5500030517578,1092400,68,40.0,,0.4,27.200000000000003,0.6699981689453125,0.004938440170913827
214,2018-09-26,4,0.06160606060606061,-0.10950503723171257,TTWO,136.22000122070312,137.22999572753906,134.33999633789062,134.52999877929688,134.52999877929688,1395900,46,40.0,,0.4,18.4,0.8899993896484375,0.006527793850329644
215,2018-09-27,5,0.0653939393939394,0.06148548942449583,TTWO,134.8699951171875,137.61000061035156,134.66000366210938,137.07000732421875,137.07000732421875,1293500,62,40.0,,0.4,24.8,0.3800048828125,0.002769109485122767
216,2018-09-28,6,0.06918181818181818,0.05792400370713624,TTWO,137.07000732421875,139.60000610351562,136.42999267578125,137.99000549316406,137.99000549316406,1770800,42,40.0,,0.4,16.8,1.9900054931640625,0.014461198200259151
217,2018-10-01,1,0.05024242424242424,-0.27376259307928164,TTWO,138.1199951171875,139.91000366210938,135.5500030517578,137.41000366210938,137.41000366210938,1790100,23,82.0,False,0.82,18.86,0.30999755859375,0.0022206127868209524
218,2018-10-02,21,0.126,1.5078407720144753,TTWO,138.0,138.0,133.75,134.3800048828125,134.3800048828125,1932300,26,82.0,,0.82,21.32,-1.910003662109375,-0.013651659010188721
219,2018-10-03,3,0.05781818181818182,-0.5411255411255411,TTWO,135.0,136.27000427246094,133.91000366210938,136.11000061035156,136.11000061035156,1623600,23,82.0,,0.82,18.86,-1.7299957275390625,-0.01253620092419605
220,2018-10-04,22,0.12978787878787879,1.2447589098532497,TTWO,135.17999267578125,135.75999450683594,129.47000122070312,131.8800048828125,131.8800048828125,1972600,36,82.0,,0.82,29.52,-0.510009765625,-0.0037426414444463596
221,2018-10-05,19,0.11842424242424243,-0.08755545178613111,TTWO,132.25999450683594,133.8000030517578,128.60000610351562,130.60000610351562,130.60000610351562,1370100,19,82.0,,0.82,15.579999999999998,-1.959991455078125,-0.014437179834884573
222,2018-10-08,13,0.0956969696969697,0.7711721817162085,TTWO,129.55999755859375,129.99000549316406,124.77999877929688,126.81999969482422,126.81999969482422,1755000,22,82.0,,0.82,18.04,-3.80999755859375,-0.02847531742671139
223,2018-10-10,19,0.11842424242424243,0.2374920835972134,TTWO,129.99000549316406,130.25,121.0999984741211,122.25,122.25,2616700,27,82.0,,0.82,22.14,0.2599945068359375,0.0020001115151089266
224,2018-10-11,7,0.07296969696969698,-0.3838280450358239,TTWO,122.33000183105467,124.91000366210938,120.8000030517578,122.26000213623048,122.26000213623048,2595100,29,82.0,,0.82,23.78,-5.339996337890625,-0.04099805249820054
225,2018-10-12,18,0.11463636363636363,0.5710132890365447,TTWO,126.7300033569336,130.89999389648438,125.86000061035156,129.0500030517578,129.0500030517578,2571800,30,82.0,,0.82,24.6,5.989990234375,0.04795444767240875
226,2018-10-15,28,0.15251515151515152,1.2045554095488393,TTWO,128.27000427246094,129.42999267578125,124.4800033569336,127.77999877929688,127.77999877929688,1375600,31,82.0,,0.82,25.42,-1.470001220703125,-0.011229956373150052
227,2018-10-16,33,0.17145454545454544,0.12418040929862895,TTWO,129.27999877929688,132.36000061035156,129.25,132.02000427246094,132.02000427246094,1792300,22,82.0,,0.82,18.04,2.9300079345703125,0.022637781815455282
228,2018-10-17,6,0.06918181818181818,-0.5965005302226936,TTWO,132.75,133.66000366210938,130.39999389648438,132.05999755859375,132.05999755859375,1225300,38,82.0,,0.82,31.16,1.3000030517578125,0.009821721409512874
229,2018-10-18,147,0.6032727272727273,7.720105124835744,TTWO,131.17999267578125,131.17999267578125,124.8499984741211,126.87000274658205,126.87000274658205,2414500,39,82.0,,0.82,31.98,-2.480010986328125,-0.0185546230613427
230,2018-10-19,31,0.16387878787878787,-0.7283504118947157,TTWO,127.81999969482422,128.89999389648438,122.02999877929688,122.4499969482422,122.4499969482422,2095200,33,82.0,,0.82,27.06,-2.279998779296875,-0.01738068994204034
231,2018-10-22,22,0.12978787878787879,0.6908803789972364,TTWO,122.69000244140624,123.05999755859376,120.0199966430664,120.51000213623048,120.51000213623048,2229800,26,82.0,,0.82,21.32,-5.839996337890611,-0.04530641283490311
232,2018-10-23,14,0.09948484848484848,-0.2334812047630166,TTWO,117.7699966430664,119.43000030517578,115.8000030517578,118.77999877929688,118.77999877929688,2289300,28,82.0,,0.82,22.96,-3.629997253417983,-0.029497784214481237
233,2018-10-24,2,0.05403030303030303,-0.45689917758148035,TTWO,118.75,119.62999725341795,110.81999969482422,110.97000122070312,110.97000122070312,2730000,40,82.0,,0.82,32.8,0.1999969482421733,0.0016745955600028228
234,2018-10-25,2,0.05403030303030303,0.0,TTWO,116.83000183105467,124.9800033569336,116.3000030517578,120.6999969482422,120.6999969482422,3890900,68,82.0,,0.82,55.76,5.350006103515639,0.04472127581999752
235,2018-10-26,2,0.05403030303030303,0.0,TTWO,116.18000030517578,123.45999908447266,116.18000030517578,120.05999755859376,120.05999755859376,2604300,100,82.0,,0.82,82.0,-1.5200042724609375,-0.012161979769835018
236,2018-10-29,38,0.1903939393939394,1.911492122335496,TTWO,122.3499984741211,122.83000183105467,109.33999633789062,111.72000122070312,111.72000122070312,4546200,73,82.0,,0.82,59.86,-0.629997253417983,-0.005102845116554122
237,2018-10-30,3,0.05781818181818182,-0.6963234123826197,TTWO,121.52999877929688,125.48999786376952,117.5199966430664,124.01000213623048,124.01000213623048,7151000,82,82.0,,0.82,67.24,2.6599960327148438,0.02165591462233718
238,2018-10-31,16,0.10706060606060606,0.8516771488469603,TTWO,125.5,130.00999450683594,124.13999938964844,128.8699951171875,128.8699951171875,3394500,81,82.0,,0.82,66.42,4.5199966430664205,0.03601878014193027
239,2018-11-01,4,0.06160606060606061,-0.4245683555052363,TTWO,129.66000366210938,129.9499969482422,125.93000030517578,128.91000366210938,128.91000366210938,1818000,61,89.0,False,0.89,54.29,-0.05999755859375,-0.0004614842022057086
240,2018-11-02,2,0.05403030303030303,-0.12297097884899166,TTWO,128.8000030517578,130.16000366210938,126.66000366210938,128.3699951171875,128.3699951171875,1565600,30,89.0,,0.89,26.7,0.2100067138671875,0.0016160578591688513
241,2018-11-05,1,0.05024242424242424,-0.4533465215957798,TTWO,128.61000061035156,128.99000549316406,124.5500030517578,126.6999969482422,126.6999969482422,1571300,20,89.0,,0.89,17.8,-1.1699981689453125,-0.008988922372671349
242,2018-11-06,13,0.0956969696969697,0.9047044632086851,TTWO,125.55999755859376,127.29000091552734,121.88999938964844,123.68000030517578,123.68000030517578,1774800,44,89.0,,0.89,39.16,-1.7000045776367188,-0.013179351153115637
243,2018-11-07,2,0.05403030303030303,-0.43540215326155796,TTWO,126.1500015258789,128.13999938964844,124.5500030517578,125.80999755859376,125.80999755859376,3921000,48,89.0,,0.89,42.72,0.8499984741210938,0.006677653138561723
244,2018-11-08,1,0.05024242424242424,-0.07010656197420084,TTWO,129.11000061035156,129.97999572753906,117.8000030517578,119.13999938964844,119.13999938964844,7484000,100,89.0,,0.89,89.0,1.839996337890625,0.014359266011041205
245,2018-11-09,135,0.5578181818181818,10.102533172496983,TTWO,115.63999938964844,116.38999938964844,109.33999633789062,113.0500030517578,113.0500030517578,6327800,89,89.0,,0.89,79.21000000000001,-13.589996337890625,-0.10455452211567728
246,2018-11-12,2,0.05403030303030303,0.0,TTWO,111.2699966430664,112.22000122070312,105.58999633789062,109.02999877929688,109.02999877929688,5024700,32,89.0,,0.89,28.48,-4.1699981689453125,-0.03582780471529223
247,2018-11-13,17,0.11084848484848485,1.0515984296130116,TTWO,109.0500030517578,110.9499969482422,106.48999786376952,107.0,107.0,3145900,38,89.0,,0.89,33.82,-1.2700042724609233,-0.011317093732366001
248,2018-11-14,7,0.07296969696969698,-0.34171678512848547,TTWO,107.66000366210938,109.75,104.66999816894533,106.56999969482422,106.56999969482422,2577400,32,89.0,,0.89,28.48,-1.1999969482422017,-0.01081565553176167
249,2018-11-15,2,0.05403030303030303,-0.25955149501661134,TTWO,105.9000015258789,114.41000366210938,105.7300033569336,113.05999755859376,113.05999755859376,5046900,53,89.0,,0.89,47.17,4.660003662109375,0.04246017004199887
