,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,RAD_unscaled,RAD_monthly,isPartial,scale,RAD,Stock_Price_Change,Stock_Price_Change_Percent
232,2018-01-19,4,0.03573945409429281,-0.6993298958311588,RAD,45.79999923706055,46.59999847412109,45.59999847412109,46.20000076293945,46.20000076293945,754195,83,83.0,,0.83,68.89,0.0,0.0
233,2018-01-22,15,0.04938709677419355,-0.6128047001147793,RAD,46.0,46.400001525878906,45.400001525878906,45.79999923706055,45.79999923706055,738835,78,83.0,,0.83,64.74,-0.1999969482421804,-0.0042917801457278415
234,2018-01-23,4,0.03573945409429281,-0.2763402502135356,RAD,46.400001525878906,46.79999923706055,46.0,46.400001525878906,46.400001525878906,679515,77,83.0,,0.83,63.91,0.3999977111816406,0.008620640043698113
235,2018-01-24,8,0.04070223325062035,0.13885995973061172,RAD,46.400001525878906,46.59999847412109,44.0,44.400001525878906,44.400001525878906,1077840,79,83.0,,0.83,65.57,-0.20000076293946023,-0.004273520645296958
236,2018-01-25,1,0.03201736972704715,-0.21337560202401995,RAD,45.0,45.20000076293945,43.79999923706055,44.59999847412109,44.59999847412109,665320,66,83.0,,0.83,54.78,-1.3999977111816335,-0.030042870322390947
237,2018-01-26,26,0.0630347394540943,0.968766953421685,RAD,44.59999847412109,44.79999923706055,43.59999847412109,44.59999847412109,44.59999847412109,712255,83,83.0,,0.83,68.89,-0.40000152587890625,-0.008849591131132817
238,2018-01-29,36,0.07544168734491315,1.2683727523688724,RAD,44.400001525878906,44.79999923706055,44.20000076293945,44.59999847412109,44.59999847412109,480920,66,83.0,,0.83,54.78,0.0,0.0
239,2018-01-30,3,0.034498759305210916,-0.5427096010262145,RAD,43.0,43.20000076293945,40.59999847412109,41.59999847412109,41.59999847412109,1506510,77,83.0,,0.83,63.91,-1.5999984741210938,-0.035714252262698754
240,2018-01-31,9,0.04194292803970223,0.21578076674099123,RAD,43.20000076293945,44.0,42.400001525878906,43.59999847412109,43.59999847412109,1146200,81,83.0,,0.83,67.22999999999999,0.7999992370605469,0.018518500530834592
241,2018-02-01,2,0.03325806451612903,-0.2070638348222209,RAD,43.20000076293945,43.400001525878906,42.0,42.59999847412109,42.59999847412109,748965,60,80.0,False,0.8,48.0,-0.5999984741210938,-0.013636328957297605
242,2018-02-02,3,0.034498759305210916,0.03730508095202567,RAD,42.400001525878906,42.400001525878906,40.20000076293945,41.20000076293945,41.20000076293945,829095,59,80.0,,0.8,47.2,-1.0,-0.02304147384427424
243,2018-02-05,6,0.038220843672456574,0.14922032380810268,RAD,40.400001525878906,42.20000076293945,39.79999923706055,40.0,40.0,1118370,54,80.0,,0.8,43.2,-0.20000076293945312,-0.004716998956176499
244,2018-02-06,16,0.05062779156327544,0.3246120885541779,RAD,39.79999923706055,41.59999847412109,39.0,41.400001525878906,41.400001525878906,1051475,61,80.0,,0.8,48.8,-0.6000022888183665,-0.014218063459024766
245,2018-02-07,38,0.07792307692307693,0.5391364015095819,RAD,41.400001525878906,43.0,41.0,41.59999847412109,41.59999847412109,749490,61,80.0,,0.8,48.8,1.4000015258789134,0.033653884068044926
246,2018-02-08,4,0.03573945409429281,-0.5413495525905168,RAD,41.59999847412109,42.20000076293945,40.0,40.0,40.0,713655,64,80.0,,0.8,51.2,-0.7999992370605469,-0.01860463342001273
247,2018-02-09,1,0.03201736972704715,-0.10414496979795873,RAD,40.79999923706055,41.0,37.79999923706055,40.20000076293945,40.20000076293945,1413210,60,80.0,,0.8,48.0,-1.2000007629394531,-0.028436036522381025
248,2018-02-12,1,0.03201736972704715,-0.5756010919975002,RAD,40.59999847412109,41.20000076293945,39.79999923706055,40.0,40.0,573095,57,80.0,,0.8,45.6,0.20000076293945312,0.004878067388767171
249,2018-02-13,11,0.044424317617866006,0.3875067813686739,RAD,40.0,41.400001525878906,40.0,40.79999923706055,40.79999923706055,482025,62,80.0,,0.8,49.6,0.20000076293945312,0.004854387360093471
250,2018-02-14,7,0.039461538461538465,-0.1117131207060269,RAD,40.400001525878906,42.0,40.400001525878906,41.0,41.0,851515,62,80.0,,0.8,49.6,0.5999984741210938,0.014492716232052283
251,2018-02-15,82,0.1325136476426799,2.3580456517638178,RAD,41.400001525878906,42.0,40.59999847412109,41.59999847412109,41.59999847412109,429770,67,80.0,,0.8,53.6,0.0,0.0
252,2018-02-16,4,0.03573945409429281,-0.7302960507836638,RAD,41.59999847412109,42.79999923706055,41.59999847412109,42.59999847412109,42.59999847412109,472035,64,80.0,,0.8,51.2,0.7999992370605469,0.019047600882393878
253,2018-02-20,14,0.048146401985111664,0.3471498993265292,RAD,45.79999923706055,46.0,42.400001525878906,44.0,44.0,7225290,100,80.0,,0.8,80.0,3.200000762939453,0.07476637429863708
254,2018-02-21,233,0.3198585607940447,5.643457197340617,RAD,43.79999923706055,43.79999923706055,40.20000076293945,40.400001525878906,40.400001525878906,3892855,90,80.0,,0.8,72.0,-2.200000762939453,-0.04782610354216199
255,2018-02-22,1,0.03201736972704715,-0.8999014763038874,RAD,40.400001525878906,43.0,40.0,42.59999847412109,42.59999847412109,2153685,78,80.0,,0.8,62.400000000000006,-0.7999992370605469,-0.0182648230820891
256,2018-02-23,2,0.03325806451612903,0.03875067813686739,RAD,42.400001525878906,42.59999847412109,41.59999847412109,41.79999923706055,41.79999923706055,980730,66,80.0,,0.8,52.8,-0.40000152587891336,-0.009302361066951481
257,2018-02-26,10,0.04318362282878412,0.29844064761620537,RAD,42.0,42.0,41.0,41.59999847412109,41.59999847412109,1699715,63,80.0,,0.8,50.400000000000006,-0.5999984741210866,-0.01408447172798788
258,2018-02-28,4,0.03573945409429281,-0.17238407171177383,RAD,40.59999847412109,41.0,39.0,39.400001525878906,39.400001525878906,1475730,64,80.0,,0.8,51.2,-1.0,-0.023809523809523836
259,2018-03-01,3,0.034498759305210916,-0.034714989932653095,RAD,39.400001525878906,40.0,37.20000076293945,37.59999847412109,37.59999847412109,2045755,97,79.0,False,0.79,76.63000000000001,-1.0,-0.024390243902439046
260,2018-03-02,1,0.03201736972704715,-0.07192692224699693,RAD,37.20000076293945,39.0,37.20000076293945,38.20000076293945,38.20000076293945,736455,90,79.0,,0.79,71.10000000000001,-1.0,-0.025000000000000022
261,2018-03-06,32,0.07047890818858561,1.201271022242889,RAD,39.0,39.400001525878906,38.0,38.0,38.0,725675,83,79.0,,0.79,65.57000000000001,0.40000152587890625,0.01025644938151049
262,2018-03-07,1,0.03201736972704715,-0.5457170017251698,RAD,38.0,38.20000076293945,36.0,36.0,36.0,1815885,81,79.0,,0.79,63.99,-1.2000007629394531,-0.03045687097629335
263,2018-03-09,55,0.09901488833746898,2.092536619390839,RAD,35.20000076293945,35.599998474121094,34.400001525878906,34.79999923706055,34.79999923706055,1336220,98,79.0,,0.79,77.42,-2.6000022888183594,-0.06806288578247377
264,2018-03-13,1,0.03201736972704715,-0.3675930010292604,RAD,34.20000076293945,34.79999923706055,33.79999923706055,34.20000076293945,34.20000076293945,837860,88,79.0,,0.79,69.52000000000001,-0.7999992370605469,-0.02247188964466096
265,2018-03-14,2,0.03325806451612903,0.03875067813686739,RAD,34.400001525878906,34.599998474121094,32.0,32.599998474121094,32.599998474121094,1387685,90,79.0,,0.79,71.10000000000001,-0.20000076293945312,-0.005747148486326958
266,2018-03-15,84,0.13499503722084366,3.0590166380661046,RAD,32.79999923706055,33.599998474121094,31.200000762939453,33.400001525878906,33.400001525878906,1373415,94,79.0,,0.79,74.26,-1.0,-0.028901735378628612
267,2018-03-16,9,0.04194292803970223,-0.6893002224142051,RAD,33.20000076293945,33.400001525878906,31.799999237060547,32.20000076293945,32.20000076293945,1273510,79,79.0,,0.79,62.41,-0.1999969482421875,-0.005952290396567306
268,2018-03-19,83,0.1337543424317618,3.177555607223126,RAD,32.0,32.20000076293945,31.399999618530277,31.600000381469727,31.600000381469727,948525,84,79.0,,0.79,66.36,-1.2000007629394531,-0.035928164913695326
269,2018-03-20,2,0.03325806451612903,-0.7513496465873885,RAD,31.600000381469727,32.0,30.0,30.399999618530277,30.399999618530277,1015345,89,79.0,,0.79,70.31,-0.20000076293945312,-0.006211203670828613
270,2018-03-21,4,0.03573945409429281,0.07461016190405134,RAD,30.200000762939453,31.600000381469727,30.200000762939453,30.799999237060547,30.799999237060547,758065,88,79.0,,0.79,69.52000000000001,-0.39999961853027344,-0.012499988079071045
271,2018-03-22,18,0.053109181141439206,0.48600985905714067,RAD,30.399999618530277,32.0,30.200000762939453,30.799999237060547,30.799999237060547,848180,95,79.0,,0.79,75.05,0.39999961853027344,0.012658215623466695
272,2018-03-27,1,0.03201736972704715,-0.3971405877680698,RAD,29.600000381469727,30.399999618530277,29.399999618530277,29.600000381469727,29.600000381469727,864665,82,79.0,,0.79,64.78,-1.600000381469723,-0.050000011920928844
273,2018-03-28,1,0.03201736972704715,0.0,RAD,30.0,33.79999923706055,29.600000381469727,33.400001525878906,33.400001525878906,2275015,90,79.0,,0.79,71.10000000000001,3.39999961853027,0.11184209411824475
274,2018-03-29,67,0.11390322580645161,2.5575447570332477,RAD,33.400001525878906,33.79999923706055,32.599998474121094,33.599998474121094,33.599998474121094,2121550,100,79.0,,0.79,79.0,0.0,0.0
275,2018-04-03,24,0.06055334987593052,1.3457656445256174,RAD,32.599998474121094,33.400001525878906,31.0,33.0,33.0,628600,82,74.0,,0.74,60.68,-0.3999977111816406,-0.011834252077232543
276,2018-04-05,24,0.06055334987593052,0.0,RAD,32.400001525878906,33.0,32.0,33.0,33.0,690525,100,74.0,,0.74,74.0,-0.40000152587890625,-0.011976093042061042
277,2018-04-06,22,0.05807196029776675,-0.04097856820882684,RAD,32.79999923706055,32.79999923706055,31.399999618530277,32.20000076293945,32.20000076293945,674240,92,74.0,,0.74,68.08,-0.20000076293945312,-0.006060629179983401
278,2018-04-09,2,0.03325806451612903,-0.41479282190106104,RAD,32.20000076293945,33.400001525878906,31.799999237060547,32.20000076293945,32.20000076293945,680650,97,74.0,,0.74,71.78,0.6000022888183594,0.01829275313337253
279,2018-04-10,1,0.03201736972704715,-0.03730508095202556,RAD,32.20000076293945,33.20000076293945,32.20000076293945,33.0,33.0,505190,86,74.0,,0.74,63.64,-0.20000076293945312,-0.005988046521030466
280,2018-04-11,2,0.03325806451612903,0.03875067813686739,RAD,32.400001525878906,33.400001525878906,32.20000076293945,32.79999923706055,32.79999923706055,721095,95,74.0,,0.74,70.3,0.20000076293945312,0.006024119227211244
281,2018-04-12,1,0.03201736972704715,-0.03730508095202556,RAD,33.599998474121094,34.79999923706055,32.400001525878906,32.599998474121094,32.599998474121094,1042395,90,74.0,,0.74,66.6,1.3999977111816406,0.0419160972222381
282,2018-04-13,17,0.05186848635235732,0.6200108501898782,RAD,33.400001525878906,33.599998474121094,32.599998474121094,33.599998474121094,33.599998474121094,528245,88,74.0,,0.74,65.12,-1.2000007629394531,-0.03448278130022209
283,2018-04-19,2,0.03325806451612903,0.03875067813686739,RAD,33.0,33.20000076293945,31.600000381469727,32.0,32.0,535385,86,74.0,,0.74,63.64,-0.3999977111816406,-0.01190469432579655
284,2018-04-20,3,0.034498759305210916,0.03730508095202567,RAD,32.20000076293945,32.599998474121094,31.399999618530277,31.600000381469727,31.600000381469727,370320,92,74.0,,0.74,68.08,-0.6000022888183594,-0.018072357681633844
285,2018-04-24,2,0.03325806451612903,-0.34308680096064315,RAD,31.0,32.79999923706055,30.799999237060547,32.400001525878906,32.400001525878906,504040,94,74.0,,0.74,69.56,0.20000076293945312,0.006134993015359136
286,2018-04-25,2,0.03325806451612903,0.0,RAD,32.400001525878906,32.599998474121094,31.200000762939453,31.799999237060547,31.799999237060547,315930,94,74.0,,0.74,69.56,-0.20000076293945312,-0.006097584377790843
287,2018-04-30,7,0.039461538461538465,0.18652540476012835,RAD,32.79999923706055,33.400001525878906,32.599998474121094,33.400001525878906,33.400001525878906,461970,86,74.0,,0.74,63.64,0.8000030517578125,0.024539972061436766
288,2018-05-02,47,0.0890893300248139,1.2576243476073694,RAD,32.79999923706055,33.79999923706055,32.599998474121094,33.0,33.0,270825,97,70.0,,0.7,67.89999999999999,0.3999977111816406,0.011975978829573242
289,2018-05-03,2,0.03325806451612903,-0.626688577556193,RAD,32.79999923706055,33.0,32.20000076293945,32.400001525878906,32.400001525878906,291120,93,70.0,,0.7,65.1,-0.7999992370605469,-0.023668617015333404
290,2018-05-04,3,0.034498759305210916,0.03730508095202567,RAD,32.599998474121094,33.0,32.0,32.599998474121094,32.599998474121094,249000,92,70.0,,0.7,64.39999999999999,0.0,0.0
291,2018-05-08,2,0.03325806451612903,-0.035963461123498464,RAD,32.599998474121094,33.599998474121094,32.599998474121094,32.599998474121094,32.599998474121094,482065,100,70.0,,0.7,70.0,0.5999984741210938,0.018181771943063474
292,2018-05-09,5,0.03698014888337469,0.11191524285607701,RAD,32.79999923706055,33.0,32.20000076293945,32.599998474121094,32.599998474121094,366540,95,70.0,,0.7,66.5,-0.5999984741210938,-0.017857098255025683
293,2018-05-11,12,0.04566501240694789,0.23485204321277586,RAD,32.400001525878906,32.400001525878906,31.799999237060547,32.20000076293945,32.20000076293945,251245,85,70.0,,0.7,59.49999999999999,-0.5999984741210938,-0.018181771943063474
294,2018-05-14,2,0.03325806451612903,-0.7580816923271303,RAD,32.0,32.79999923706055,32.0,32.79999923706055,32.79999923706055,340540,92,70.0,,0.7,64.39999999999999,0.3999977111816406,0.012345607788387003
295,2018-05-15,11,0.044424317617866006,0.33574572856823104,RAD,32.79999923706055,33.599998474121094,32.599998474121094,33.400001525878906,33.400001525878906,351080,86,70.0,,0.7,60.2,0.7999992370605469,0.02439022120941492
296,2018-05-16,3,0.034498759305210916,-0.22342624141205392,RAD,33.400001525878906,35.599998474121094,33.0,35.599998474121094,35.599998474121094,723670,90,70.0,,0.7,62.99999999999999,2.0,0.05952381222696812
297,2018-05-17,3,0.034498759305210916,0.0,RAD,35.599998474121094,35.599998474121094,33.0,33.79999923706055,33.79999923706055,697640,96,70.0,,0.7,67.19999999999999,0.0,0.0
298,2018-05-21,2,0.03325806451612903,-0.18289337316344578,RAD,34.0,34.599998474121094,33.599998474121094,34.0,34.0,760375,82,70.0,,0.7,57.4,-1.0,-0.028089888844431754
299,2018-05-22,18,0.053109181141439206,0.5968812952324107,RAD,34.0,34.599998474121094,33.0,33.20000076293945,33.20000076293945,454370,90,70.0,,0.7,62.99999999999999,0.0,0.0
300,2018-05-23,17,0.05186848635235732,-0.02336121104518052,RAD,33.400001525878906,34.0,33.20000076293945,33.599998474121094,33.599998474121094,218255,97,70.0,,0.7,67.89999999999999,-0.5999984741210938,-0.017340997126628732
301,2018-05-24,4,0.03573945409429281,-0.3109601492608717,RAD,33.599998474121094,34.20000076293945,33.20000076293945,33.20000076293945,33.20000076293945,317915,98,70.0,,0.7,68.6,0.20000076293945312,0.005882375380572125
302,2018-05-29,9,0.04194292803970223,0.3100054250949391,RAD,33.20000076293945,33.400001525878906,32.79999923706055,32.79999923706055,32.79999923706055,236030,93,70.0,,0.7,65.1,-0.7999992370605469,-0.02339179003549785
303,2018-05-31,1,0.03201736972704715,-0.2366443826539667,RAD,33.0,33.20000076293945,32.0,32.0,32.0,418840,87,70.0,,0.7,60.9,-0.20000076293945312,-0.005988046521030466
304,2018-06-01,1,0.03201736972704715,0.0,RAD,32.20000076293945,32.79999923706055,31.399999618530277,31.399999618530277,31.399999618530277,506700,68,77.0,False,0.77,52.36,-0.40000152587890625,-0.0120482384544226
305,2018-06-04,14,0.048146401985111664,0.5037588157792761,RAD,31.399999618530277,32.20000076293945,31.399999618530277,31.799999237060547,31.799999237060547,397385,75,77.0,,0.77,57.75,-0.5999984741210938,-0.018292636831624076
306,2018-06-05,2,0.03325806451612903,-0.30923053136112977,RAD,31.799999237060547,34.400001525878906,31.799999237060547,33.0,33.0,1273525,72,77.0,,0.77,55.44,2.200000762939453,0.06832300344140174
307,2018-06-06,1,0.03201736972704715,-0.03730508095202556,RAD,33.20000076293945,34.0,33.0,33.599998474121094,33.599998474121094,354200,81,77.0,,0.77,62.370000000000005,-0.40000152587890625,-0.011627950817908794
308,2018-06-07,1,0.03201736972704715,0.0,RAD,33.400001525878906,34.0,33.400001525878906,33.400001525878906,33.400001525878906,833915,70,77.0,,0.77,53.9,0.0,0.0
309,2018-06-08,44,0.08536724565756824,1.6662791598852982,RAD,33.400001525878906,34.20000076293945,33.400001525878906,34.0,34.0,570210,72,77.0,,0.77,55.44,0.20000076293945312,0.005882375380572125
310,2018-06-11,3,0.034498759305210916,-0.06710058377507888,RAD,33.79999923706055,35.0,33.79999923706055,34.79999923706055,34.79999923706055,518475,67,77.0,,0.77,51.59,0.7999992370605469,0.02339179003549785
311,2018-06-12,203,0.2826377171215881,7.192692224699705,RAD,34.79999923706055,35.0,34.20000076293945,34.400001525878906,34.400001525878906,359325,76,77.0,,0.77,58.52,0.0,0.0
312,2018-06-13,1,0.03201736972704715,-0.8867194015960949,RAD,34.400001525878906,34.79999923706055,33.400001525878906,34.0,34.0,443425,71,77.0,,0.77,54.67,-0.20000076293945312,-0.00571430751255575
313,2018-06-14,3,0.034498759305210916,0.07750135627373456,RAD,33.79999923706055,35.599998474121094,33.599998474121094,35.400001525878906,35.400001525878906,754585,76,77.0,,0.77,58.52,0.7999992370605469,0.02298848432756806
314,2018-06-15,1,0.03201736972704715,-0.07192692224699693,RAD,35.0,35.599998474121094,34.79999923706055,35.599998474121094,35.599998474121094,456715,82,77.0,,0.77,63.14,0.0,0.0
315,2018-06-18,7,0.039461538461538465,0.10414496979795884,RAD,35.400001525878906,38.0,35.0,38.0,38.0,743490,83,77.0,,0.77,63.91,2.4000015258789062,0.06741577608840488
316,2018-06-19,2,0.03325806451612903,-0.1572030434509213,RAD,37.20000076293945,38.59999847412109,36.79999923706055,38.400001525878906,38.400001525878906,641345,65,77.0,,0.77,50.05,0.5999984741210866,0.01578943352950235
317,2018-06-20,11,0.044424317617866006,0.33574572856823104,RAD,38.59999847412109,39.20000076293945,37.59999847412109,39.0,39.0,470200,84,77.0,,0.77,64.68,0.6000022888183665,0.015544101361056661
318,2018-06-21,2,0.03325806451612903,-0.25135452158856064,RAD,38.79999923706055,40.0,38.59999847412109,39.400001525878906,39.400001525878906,833380,68,77.0,,0.77,52.36,0.7999992370605469,0.020408143405366452
319,2018-06-22,1,0.03201736972704715,-0.03730508095202556,RAD,39.400001525878906,40.59999847412109,39.0,40.400001525878906,40.400001525878906,4004020,81,77.0,,0.77,62.370000000000005,0.5999984741210866,0.01499996185302721
320,2018-06-25,3,0.034498759305210916,-0.5774549433182385,RAD,40.400001525878906,42.400001525878906,40.20000076293945,42.20000076293945,42.20000076293945,1383700,97,77.0,,0.77,74.69,1.8000030517578196,0.04433505220216105
321,2018-06-26,4,0.03573945409429281,0.035963461123498686,RAD,42.20000076293945,42.400001525878906,37.59999847412109,39.20000076293945,39.20000076293945,1708325,85,77.0,,0.77,65.45,0.0,0.0
322,2018-06-27,5,0.03698014888337469,0.03471498993265287,RAD,39.400001525878906,40.79999923706055,39.0,39.59999847412109,39.59999847412109,644580,100,77.0,,0.77,77.0,-1.6000022888183594,-0.03773590168014018
323,2018-06-28,7,0.039461538461538465,0.06710058377507888,RAD,37.400001525878906,37.400001525878906,32.599998474121094,35.20000076293945,35.20000076293945,1572920,93,77.0,,0.77,71.61,-3.3999977111816406,-0.08333327879313446
324,2018-06-29,53,0.09653349875930521,1.4462679997484749,RAD,35.20000076293945,35.400001525878906,34.400001525878906,34.599998474121094,34.599998474121094,545250,73,77.0,,0.77,56.21,-2.0,-0.05347593364711767
325,2018-07-03,2,0.03325806451612903,0.0,RAD,34.0,34.599998474121094,33.79999923706055,34.0,34.0,271490,85,76.0,,0.76,64.6,-0.8000030517578125,-0.022598955290241363
326,2018-07-06,30,0.06799751861042183,1.0445422666567183,RAD,33.79999923706055,35.0,33.79999923706055,34.79999923706055,34.79999923706055,453860,92,76.0,,0.76,69.92,0.40000152587890625,0.01156073825199977
327,2018-07-09,2,0.03325806451612903,-0.51089296792322,RAD,35.0,35.0,33.599998474121094,33.79999923706055,33.79999923706055,606855,89,76.0,,0.76,67.64,0.0,0.0
328,2018-07-11,3,0.034498759305210916,0.03730508095202567,RAD,34.0,34.20000076293945,33.599998474121094,33.599998474121094,33.599998474121094,302095,84,76.0,,0.76,63.84,-0.7999992370605469,-0.02285712105887272
329,2018-07-12,11,0.044424317617866006,0.2877076889879884,RAD,34.0,34.0,32.79999923706055,33.0,33.0,625355,79,76.0,,0.76,60.04,-0.20000076293945312,-0.005847975394087768
330,2018-07-13,6,0.038220843672456574,-0.13964140088253374,RAD,33.20000076293945,33.400001525878906,32.599998474121094,33.0,33.0,386920,82,76.0,,0.76,62.32,-0.5999984741210938,-0.017647013944738
331,2018-07-17,4,0.03573945409429281,-0.03355029188753933,RAD,33.0,33.400001525878906,32.599998474121094,33.400001525878906,33.400001525878906,502490,86,76.0,,0.76,65.36,0.0,0.0
332,2018-07-19,58,0.10273697270471464,1.8746094563632574,RAD,35.400001525878906,36.79999923706055,35.0,36.20000076293945,36.20000076293945,519460,81,76.0,,0.76,61.56,3.3999977111816406,0.10179633400756782
333,2018-07-20,29,0.06675682382133995,-0.3502161679105379,RAD,36.20000076293945,37.0,36.0,36.400001525878906,36.400001525878906,383080,78,76.0,,0.76,59.28,0.20000076293945312,0.005434803453420622
334,2018-07-23,0,0.03077667493796526,-0.5389733486971713,RAD,36.400001525878906,37.79999923706055,36.400001525878906,36.59999847412109,36.59999847412109,453315,85,76.0,,0.76,64.6,0.7999992370605469,0.021621601001636348
335,2018-07-24,2,0.03325806451612903,0.08062565508344743,RAD,36.59999847412109,37.400001525878906,35.20000076293945,36.400001525878906,36.400001525878906,631975,91,76.0,,0.76,69.16,-0.3999977111816406,-0.010581950244841987
336,2018-07-26,4,0.03573945409429281,0.07461016190405134,RAD,37.400001525878906,38.400001525878906,37.20000076293945,38.0,38.0,400055,90,76.0,,0.76,68.4,1.0,0.02673796682355878
337,2018-07-30,2,0.03325806451612903,-0.06942997986530586,RAD,38.400001525878906,39.400001525878906,38.0,39.20000076293945,39.20000076293945,531975,99,76.0,,0.76,75.24,1.0,0.02604166563186383
338,2018-07-31,8,0.04070223325062035,0.22383048571215403,RAD,39.0,40.400001525878906,39.0,40.20000076293945,40.20000076293945,817000,100,76.0,,0.76,76.0,1.0,0.02538070967695716
339,2018-08-01,84,0.13499503722084366,2.316649393403645,RAD,39.79999923706055,40.400001525878906,37.59999847412109,37.79999923706055,37.79999923706055,594795,65,78.0,False,0.78,50.7,0.0,0.0
340,2018-08-02,2,0.03325806451612903,-0.7536349098395309,RAD,37.79999923706055,38.59999847412109,37.59999847412109,38.0,38.0,429000,69,78.0,,0.78,53.82,-1.8000030517578196,-0.044554529301311985
341,2018-08-03,5,0.03698014888337469,0.11191524285607701,RAD,38.0,38.400001525878906,36.59999847412109,36.79999923706055,36.79999923706055,438910,86,78.0,,0.78,67.08,-0.1999969482421804,-0.0051812682939940125
342,2018-08-06,2,0.03325806451612903,-0.4272956458573687,RAD,33.79999923706055,34.20000076293945,32.20000076293945,33.20000076293945,33.20000076293945,1301920,77,78.0,,0.78,60.06,-4.200000762939453,-0.10937501552204232
343,2018-08-07,1,0.03201736972704715,-0.03730508095202556,RAD,33.400001525878906,34.79999923706055,33.400001525878906,34.400001525878906,34.400001525878906,555225,69,78.0,,0.78,53.82,0.5999984741210938,0.017543814641410194
344,2018-08-08,5,0.03698014888337469,0.15500271254746956,RAD,34.400001525878906,35.400001525878906,33.20000076293945,34.79999923706055,34.79999923706055,635440,75,78.0,,0.78,58.5,0.6000022888183594,0.017241445458981097
345,2018-08-09,5,0.03698014888337469,0.0,RAD,30.399999618530277,31.799999237060547,30.200000762939453,30.799999237060547,30.799999237060547,5144400,100,78.0,,0.78,78.0,-3.6000022888183594,-0.10169497552667062
346,2018-08-10,2,0.03325806451612903,-0.10065087566261832,RAD,30.600000381469727,30.600000381469727,29.399999618530277,29.600000381469727,29.600000381469727,1156745,73,78.0,,0.78,56.940000000000005,-1.1999988555908203,-0.03773581397424408
347,2018-08-13,106,0.16229032258064516,3.879728419010669,RAD,29.200000762939453,29.600000381469727,26.600000381469727,28.0,28.0,2166065,65,78.0,,0.78,50.7,-1.0,-0.03267973815469505
348,2018-08-14,1,0.03201736972704715,-0.8027154717673501,RAD,27.799999237060547,28.399999618530277,26.799999237060547,26.799999237060547,26.799999237060547,1180090,88,78.0,,0.78,68.64,-1.2000007629394496,-0.04054056579305576
349,2018-08-15,41,0.08164516129032258,1.5500271254746956,RAD,26.600000381469727,27.799999237060547,25.399999618530277,27.0,27.0,1124800,78,78.0,,0.78,60.84,-0.6000003814697301,-0.02112677427918852
350,2018-08-16,2,0.03325806451612903,-0.5926511260371394,RAD,27.200000762939453,28.200000762939453,27.0,28.200000762939453,28.200000762939453,704605,73,78.0,,0.78,56.940000000000005,0.40000152587890625,0.014388544491240829
351,2018-08-17,45,0.08660794044665013,1.6041184809371036,RAD,28.0,29.399999618530277,27.0,29.200000762939453,29.200000762939453,1083955,72,78.0,,0.78,56.16,1.1999988555908239,0.042553149756217934
352,2018-08-20,4,0.03573945409429281,0.07461016190405134,RAD,29.0,29.200000762939453,28.399999618530277,29.0,29.0,446340,75,78.0,,0.78,58.5,-0.19999885559082387,-0.00680268225121905
353,2018-08-22,6,0.038220843672456574,0.06942997986530575,RAD,28.600000381469727,29.799999237060547,28.399999618530277,29.799999237060547,29.799999237060547,463970,70,78.0,,0.78,54.6,0.5999984741210938,0.020547892412475788
354,2018-08-23,2,0.03325806451612903,-0.12984483542167102,RAD,29.600000381469727,29.799999237060547,29.0,29.399999618530277,29.399999618530277,349305,78,78.0,,0.78,60.84,0.0,0.0
355,2018-08-24,7,0.039461538461538465,0.18652540476012835,RAD,29.200000762939453,29.600000381469727,29.0,29.399999618530277,29.399999618530277,421650,72,78.0,,0.78,56.16,-0.1999988555908203,-0.0067113711648050245
356,2018-08-27,4,0.03573945409429281,-0.5622587605993374,RAD,29.399999618530277,29.600000381469727,28.600000381469727,28.799999237060547,28.799999237060547,432065,61,78.0,,0.78,47.58,0.0,0.0
357,2018-08-28,25,0.061794044665012406,0.7290147885857112,RAD,28.600000381469727,29.200000762939453,28.200000762939453,28.799999237060547,28.799999237060547,440425,68,78.0,,0.78,53.04,-0.39999961853027344,-0.01351350045186761
358,2018-08-29,3,0.034498759305210916,-0.44171384973697947,RAD,28.799999237060547,28.799999237060547,28.0,28.200000762939453,28.200000762939453,636350,70,78.0,,0.78,54.6,-0.40000152587890625,-0.0136986820351932
359,2018-08-30,9,0.04194292803970223,0.21578076674099123,RAD,28.0,28.399999618530277,27.600000381469727,28.0,28.0,374565,76,78.0,,0.78,59.28,-0.3999996185302699,-0.0138888760113417
360,2018-09-05,4,0.03573945409429281,-0.0649224177108354,RAD,27.399999618530277,27.399999618530277,26.799999237060547,27.0,27.0,266575,89,75.0,,0.75,66.75,-1.0,-0.03521126807859265
361,2018-09-06,2,0.03325806451612903,-0.06942997986530586,RAD,26.600000381469727,26.600000381469727,24.799999237060547,24.799999237060547,24.799999237060547,2002680,100,75.0,,0.75,75.0,-0.7999992370605504,-0.02919705285395413
362,2018-09-07,1,0.03201736972704715,-0.03730508095202556,RAD,25.0,25.799999237060547,24.600000381469727,25.799999237060547,25.799999237060547,419190,84,75.0,,0.75,63.0,-0.8000011444091797,-0.030075230561518396
363,2018-09-10,2,0.03325806451612903,0.03875067813686739,RAD,25.600000381469727,25.799999237060547,25.0,25.0,25.0,514695,69,75.0,,0.75,51.75,0.0,0.0
