,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,VC_unscaled,VC_monthly,isPartial,scale,VC,Stock_Price_Change,Stock_Price_Change_Percent
127,2018-06-05,28,0.023315202231520223,0.5243001732470138,VC,127.9499969482422,128.3699951171875,126.4000015258789,127.58000183105467,127.58000183105467,395100,100,47.0,,0.47,47.0,0.1199951171875,0.0009356344420077267
128,2018-06-11,28,0.023315202231520223,0.0,VC,129.9199981689453,131.82000732421875,128.9600067138672,131.5,131.5,375800,74,47.0,,0.47,34.78,3.45001220703125,0.026875534301312287
129,2018-06-28,2,0.014249651324965133,0.025082773151399618,VC,131.42999267578125,132.99000549316406,126.01000213623048,128.55999755859375,128.55999755859375,264100,80,47.0,,0.47,37.6,1.1699981689453125,0.008875725261246803
130,2018-07-02,10,0.01703905160390516,0.19575217774297737,VC,126.80999755859376,128.4499969482422,125.02999877929688,126.95999908447266,126.95999908447266,696000,87,47.0,,0.47,40.89,-4.540008544921875,-0.03413796794793911
131,2018-07-05,1,0.013900976290097629,-0.18416959973807,VC,127.08000183105467,128.91000366210938,126.6999969482422,128.67999267578125,128.67999267578125,335200,83,47.0,,0.47,39.01,0.4600067138671875,0.003581212337844919
132,2018-07-13,7,0.01599302649930265,0.1504966389083977,VC,127.95999908447266,132.52000427246094,125.8000030517578,131.02999877929688,131.02999877929688,1180000,82,47.0,,0.47,38.54,3.6100006103515625,0.028004037761210965
133,2018-07-16,49,0.030637377963737798,0.492627573554393,VC,130.85000610351562,130.86000061035156,127.9800033569336,128.25,128.25,626800,72,47.0,,0.47,33.84,-1.660003662109375,-0.012526438338293477
134,2018-07-25,4,0.014947001394700139,-0.5121318341148087,VC,124.5,126.30999755859376,120.08000183105467,124.52999877929688,124.52999877929688,1006000,94,47.0,,0.47,44.18,-4.550003051757798,-0.034770006346751314
135,2018-07-31,16,0.01913110181311018,0.27992908463189337,VC,115.41000366210938,117.66000366210938,114.4800033569336,117.08000183105467,117.08000183105467,569700,81,47.0,,0.47,38.07,-8.64999389648439,-0.06848225844095801
136,2018-08-03,24,0.02192050209205021,0.14580447619741932,VC,117.0999984741211,117.70999908447266,114.6500015258789,117.41999816894533,117.41999816894533,559900,70,46.0,,0.46,32.2,0.04999542236328125,0.00042491433628422115
137,2018-08-13,1,0.013900976290097629,-0.3658458993446586,VC,116.44000244140624,119.12999725341795,113.7300033569336,114.45999908447266,114.45999908447266,583000,75,46.0,,0.46,34.5,1.4199981689452983,0.012063530541073675
138,2018-08-14,6,0.015644351464435147,0.1254138657569981,VC,115.52999877929688,117.3000030517578,114.30999755859376,116.2300033569336,116.2300033569336,363100,80,46.0,,0.46,36.8,-1.8299942016601562,-0.01536132161379411
139,2018-08-15,12,0.017736401673640167,0.13372559507889803,VC,115.5500030517578,116.51000213623048,112.7699966430664,114.72000122070312,114.72000122070312,575500,64,46.0,,0.46,29.44,-0.7900009155273153,-0.006734875489975312
140,2018-08-20,50,0.0309860529986053,1.2290558844185813,VC,117.66000366210938,119.91999816894533,117.66000366210938,118.3000030517578,118.3000030517578,382400,71,46.0,,0.46,32.660000000000004,3.4099960327148438,0.029267839414573782
141,2018-08-21,11,0.017387726638772666,-0.4388531304856641,VC,119.23999786376952,120.5199966430664,118.83999633789062,119.4000015258789,119.4000015258789,387200,83,46.0,,0.46,38.18,0.5999984741210795,0.005003322909293173
142,2018-08-23,60,0.03447280334728033,0.9825940482874786,VC,114.9000015258789,115.44000244140624,114.0,115.26000213623048,115.26000213623048,344900,70,46.0,,0.46,32.2,-5.0799942016601705,-0.042150633448033936
143,2018-08-24,1,0.013900976290097629,-0.5967552696524658,VC,115.3000030517578,116.11000061035156,112.37999725341795,112.62000274658205,112.62000274658205,580000,79,46.0,,0.46,36.34,0.6699981689453267,0.005803864819609705
144,2018-08-29,1,0.013900976290097629,0.0,VC,117.98999786376952,117.98999786376952,114.56999969482422,114.83999633789062,114.83999633789062,378500,71,46.0,,0.46,32.660000000000004,1.8799972534179545,0.016191518762685764
145,2018-09-05,15,0.01878242677824268,0.31809728883233834,VC,108.5199966430664,108.9000015258789,105.95999908447266,106.19000244140624,106.19000244140624,563700,35,87.0,,0.87,30.45,-9.08999633789061,-0.07704039751221847
146,2018-09-06,1,0.013900976290097629,-0.2598945570654193,VC,105.76000213623048,106.9800033569336,104.68000030517578,105.77999877929688,105.77999877929688,498000,45,87.0,,0.87,39.15,-1.9199981689453125,-0.017630836933358984
147,2018-09-07,1,0.013900976290097629,0.0,VC,105.55999755859376,105.9000015258789,102.56999969482422,103.3000030517578,103.3000030517578,803600,100,87.0,,0.87,87.0,-1.0800018310546875,-0.010095361723361673
148,2018-09-11,5,0.015295676429567643,0.10033109260559847,VC,105.76000213623048,105.79000091552734,102.08000183105467,105.0500030517578,105.0500030517578,373800,66,87.0,,0.87,57.42,-0.1100006103515625,-0.0010387215180982512
149,2018-09-14,85,0.04318967921896792,1.8236527765113522,VC,101.36000061035156,104.0500030517578,101.01000213623048,103.77999877929688,103.77999877929688,661000,69,87.0,,0.87,60.03,-1.7399978637695455,-0.01644765902931533
150,2018-09-19,5,0.015295676429567643,0.10033109260559847,VC,101.9800033569336,105.43000030517578,101.9800033569336,103.41999816894533,103.41999816894533,607800,46,87.0,,0.87,40.02,1.379997253417983,0.013262827611177697
151,2018-09-20,2,0.014249651324965133,-0.06838697911917568,VC,104.13999938964844,108.22000122070312,103.9800033569336,107.18000030517578,107.18000030517578,788600,54,87.0,,0.87,46.98,2.7900009155273438,0.02646306466329751
152,2018-09-26,25,0.022269177126917714,0.6019865556335908,VC,94.93000030517578,96.48999786376952,94.4499969482422,94.5500030517578,94.5500030517578,632700,43,87.0,,0.87,37.41,-11.730003356933608,-0.10839034581982232
153,2018-09-27,1,0.013900976290097629,-0.3757750360117743,VC,94.8499984741211,94.8499984741211,93.12999725341795,93.45999908447266,93.45999908447266,836500,39,87.0,,0.87,33.93,-1.6399993896484233,-0.016996574007223764
154,2018-10-01,4,0.014947001394700139,0.07524831945419885,VC,93.6999969482422,95.75,92.77999877929688,93.16999816894533,93.16999816894533,437600,81,53.0,False,0.53,42.93,0.9000015258789062,0.009488682555165884
155,2018-10-02,8,0.016341701534170153,0.09330969487729779,VC,92.16000366210938,94.04000091552734,91.48999786376952,93.5199966430664,93.5199966430664,410900,100,53.0,,0.53,53.0,-1.7099990844726562,-0.017858998271254922
156,2018-10-04,2,0.014249651324965133,-0.12801911752154982,VC,94.36000061035156,94.36000061035156,91.45999908447266,92.01000213623048,92.01000213623048,349100,93,53.0,,0.53,49.29,0.31999969482421875,0.00340280403773785
157,2018-10-08,17,0.019479776847977685,0.36703533326808246,VC,88.2699966430664,90.08000183105467,87.37999725341797,89.79000091552734,89.79000091552734,335500,81,53.0,,0.53,42.93,-4.279998779296889,-0.045358189398181925
158,2018-10-10,8,0.016341701534170153,-0.16109400730292844,VC,85.77999877929688,86.12999725341797,82.4800033569336,82.58999633789062,82.58999633789062,787600,82,53.0,,0.53,43.46,-3.9500045776367045,-0.043849961116174785
159,2018-10-11,1,0.013900976290097629,-0.14935563710847488,VC,82.04000091552734,84.05000305175781,81.62000274658203,82.62000274658203,82.62000274658203,847800,80,53.0,,0.53,42.400000000000006,-2.0799942016601562,-0.024149474840226004
160,2018-10-18,2,0.014249651324965133,0.025082773151399618,VC,77.0,77.5999984741211,74.66999816894531,74.88999938964844,74.88999938964844,795800,84,53.0,,0.53,44.52,-6.450004577636719,-0.07674008736995308
161,2018-10-19,8,0.016341701534170153,0.14681413330723303,VC,74.5199966430664,78.44000244140625,73.27999877929688,76.7300033569336,76.7300033569336,1070800,78,53.0,,0.53,41.34,0.8400039672851562,0.010824793605701988
162,2018-10-25,4,0.014947001394700139,-0.08534607834769992,VC,71.80000305175781,74.05999755859375,67.2699966430664,72.0199966430664,72.0199966430664,2022100,82,53.0,,0.53,43.46,-4.3800048828125,-0.055838918236703394
163,2018-10-26,6,0.015644351464435147,0.046654847438649005,VC,68.72000122070312,72.58000183105469,67.75,72.0,72.0,1204600,81,53.0,,0.53,42.93,-1.4799957275390625,-0.01998373989100044
164,2018-11-08,5,0.015295676429567643,0.04776917932549907,VC,81.08000183105469,84.41999816894531,80.13999938964844,82.58000183105469,82.58000183105469,605100,64,60.0,,0.6,38.4,11.839996337890625,0.16313028436470312
165,2018-11-09,9,0.016690376569037657,0.09118263882556765,VC,81.91000366210938,82.1500015258789,78.0999984741211,79.19999694824219,79.19999694824219,531500,100,60.0,,0.6,60.0,-2.2699966430664062,-0.026889323528811016
166,2018-11-14,4,0.014947001394700139,-0.2717945233403547,VC,79.41000366210938,81.5,79.41000366210938,80.44000244140625,80.44000244140625,651500,62,60.0,,0.6,37.2,-0.6500015258789062,-0.007912373874687573
167,2018-11-16,2,0.014249651324965133,-0.04665484743864878,VC,78.48999786376953,79.77999877929688,76.77999877929688,78.7699966430664,78.7699966430664,488000,54,60.0,,0.6,32.4,-1.720001220703125,-0.021104309456480008
168,2018-11-19,9,0.016690376569037657,0.0668627975394489,VC,78.66999816894531,79.4800033569336,76.26000213623047,76.94000244140625,76.94000244140625,612100,48,60.0,,0.6,28.8,-0.29999542236328125,-0.003760283616864757
169,2018-11-21,-1,0.013203626220362624,-0.2089078298654633,VC,77.55999755859375,80.98999786376953,76.79000091552734,79.76000213623047,79.76000213623047,337400,50,60.0,,0.6,30.0,1.5099945068359375,0.018998420269998872
170,2018-11-26,83,0.04249232914923291,2.2182317524030837,VC,80.31999969482422,81.80000305175781,78.83000183105469,80.48999786376953,80.48999786376953,398900,60,60.0,,0.6,36.0,0.8100051879882812,0.01000129904128122
171,2018-11-30,100,0.048419804741980474,0.13949519151869239,VC,73.76000213623047,74.45999908447266,73.11000061035156,73.81999969482422,73.81999969482422,490700,47,60.0,,0.6,28.2,-7.340003967285156,-0.08973109649691424
172,2018-12-04,4,0.014947001394700139,-0.6913039721174065,VC,76.95999908447266,77.94999694824219,73.01000213623047,73.69000244140625,73.69000244140625,504500,84,52.0,,0.52,43.68,3.4899978637695312,0.046870775002430864
173,2018-12-06,8,0.016341701534170153,-0.07863489816780689,VC,72.05000305175781,72.44000244140625,69.95999908447266,71.70999908447266,71.70999908447266,583400,82,52.0,,0.52,42.64,-5.5099945068359375,-0.07068626969279423
174,2018-12-07,8,0.016341701534170153,0.0,VC,71.63999938964844,73.0199966430664,67.51000213623047,67.58999633789062,67.58999633789062,731400,72,52.0,,0.52,37.44,0.5799942016601562,0.008006545860200553
175,2018-12-11,2832,1.001,22.176833403300286,VC,66.26000213623047,67.63999938964844,65.54000091552734,65.93000030517578,65.93000030517578,865100,70,52.0,,0.52,36.4,-5.379997253417969,-0.07367841003494247
176,2018-12-12,6,0.015644351464435147,-0.9843712772583065,VC,67.26000213623047,68.16000366210938,64.05000305175781,64.12999725341797,64.12999725341797,528500,76,52.0,,0.52,39.52,0.5200042724609375,0.007687821956730012
177,2018-12-13,2,0.014249651324965133,-0.08915039671926539,VC,64.69999694824219,64.81999969482422,61.68999862670898,62.27999877929688,62.27999877929688,779000,76,52.0,,0.52,39.52,-3.3400039672851562,-0.04900240299050762
178,2018-12-14,83,0.04249232914923291,1.9819907996476456,VC,60.72999954223633,63.0,59.900001525878906,60.09999847412109,60.09999847412109,888100,83,52.0,,0.52,43.16,-1.8199996948242188,-0.02807774920383932
179,2018-12-18,22,0.021223152022315204,0.45380720359224225,VC,60.54999923706055,62.02000045776367,59.36000061035156,60.52000045776367,60.52000045776367,911800,85,52.0,,0.52,44.2,-0.9799995422363281,-0.015555548289465482
180,2018-12-28,6,0.015644351464435147,-0.13495797023212763,VC,63.369998931884766,63.959999084472656,60.4900016784668,60.95000076293945,60.95000076293945,621500,100,52.0,,0.52,52.0,1.9399986267089844,0.03128020980957813
181,2019-01-04,92,0.045630404463040446,1.916733529464206,VC,57.43000030517578,60.90999984741211,56.81999969482422,60.900001525878906,60.900001525878906,845100,87,58.0,,0.58,50.46,-3.049999237060547,-0.0476860425378115
182,2019-01-07,2,0.014249651324965133,-0.04665484743864878,VC,62.34000015258789,63.2599983215332,59.54999923706055,62.619998931884766,62.619998931884766,733400,74,58.0,,0.58,42.92,2.3499984741210938,0.03858148875403322
183,2019-01-08,17,0.019479776847977685,0.36703533326808246,VC,64.0,66.98999786376953,63.970001220703125,65.80000305175781,65.80000305175781,759300,83,58.0,,0.58,48.13999999999999,3.729999542236328,0.0589630041290512
184,2019-01-09,1,0.013900976290097629,-0.2863893463163171,VC,66.5,69.77999877929688,66.5,69.01000213623047,69.01000213623047,630400,78,58.0,,0.58,45.24,2.7900009155273438,0.04164802215998087
185,2019-01-11,14,0.018433751743375176,0.32607605096819525,VC,65.75,66.68000030517578,63.650001525878906,65.72000122070312,65.72000122070312,701500,83,58.0,,0.58,48.13999999999999,-3.0999984741210938,-0.044425315682877886
186,2019-01-16,36,0.02610460251046025,0.8778970602989866,VC,69.87999725341797,72.91999816894531,67.7300033569336,71.29000091552734,71.29000091552734,1670500,83,58.0,,0.58,48.13999999999999,6.239997863769531,0.0935812512779064
187,2019-01-17,77,0.040400278940027894,0.5476304963402254,VC,71.13999938964844,72.43000030517578,70.69999694824219,71.55999755859375,71.55999755859375,912500,93,58.0,,0.58,53.94,-0.48999786376953125,-0.006719663687240862
188,2019-01-18,3,0.014598326359832638,-0.638657782994442,VC,71.80999755859375,77.37000274658203,71.5,76.33000183105469,76.33000183105469,1004400,91,58.0,,0.58,52.78,4.94000244140625,0.06820381638260531
189,2019-01-23,1,0.013900976290097629,-0.8850629057739543,VC,73.48999786376953,73.87999725341797,69.36000061035156,70.44000244140625,70.44000244140625,434800,96,58.0,,0.58,55.67999999999999,-3.4900054931640625,-0.045107992364886385
190,2019-01-24,565,0.2105536959553696,14.146684057389386,VC,70.83999633789062,74.08000183105469,70.83999633789062,73.88999938964844,73.88999938964844,398600,91,58.0,,0.58,52.78,0.20000457763671875,0.0027071546436401306
191,2019-01-29,2,0.014249651324965133,-0.08915039671926539,VC,75.18000030517578,75.81999969482422,73.77999877929688,75.2699966430664,75.2699966430664,295500,84,58.0,,0.58,48.72,1.7399978637695312,0.023488091532958277
192,2019-01-30,-2,0.01285495118549512,-0.09787608887148869,VC,75.36000061035156,76.9800033569336,73.75,76.83000183105469,76.83000183105469,269300,78,58.0,,0.58,45.24,1.160003662109375,0.015299441661545732
193,2019-01-31,1,0.013900976290097629,0.08137137897363567,VC,76.61000061035156,77.47000122070312,75.97000122070312,76.88999938964844,76.88999938964844,466000,92,58.0,,0.58,53.36,0.48999786376953125,0.006365261657596433
194,2019-02-01,1,0.013900976290097629,0.0,VC,76.69000244140625,78.18000030517578,75.94000244140625,77.94000244140625,77.94000244140625,418300,97,53.0,False,0.53,51.41,0.7099990844726562,0.009164826039565366
195,2019-02-04,1,0.013900976290097629,0.0,VC,77.80000305175781,77.83000183105469,75.66999816894531,77.16999816894531,77.16999816894531,338500,81,53.0,,0.53,42.93,-0.34999847412109375,-0.0044768287638126125
196,2019-02-05,2,0.014249651324965133,0.025082773151399618,VC,77.02999877929688,77.91999816894531,76.69999694824219,77.69000244140625,77.69000244140625,252700,91,53.0,,0.53,48.23,0.089996337890625,0.0011563193598014276
197,2019-02-06,1,0.013900976290097629,-0.024469022217872283,VC,78.08000183105469,80.48999786376953,76.66000366210938,80.16999816894531,80.16999816894531,460400,83,53.0,,0.53,43.99,2.5699996948242188,0.03298254305976722
198,2019-02-08,2,0.014249651324965133,0.025082773151399618,VC,75.11000061035156,75.43000030517578,71.86000061035156,73.4800033569336,73.4800033569336,709100,89,53.0,,0.53,47.17,-5.05999755859375,-0.06286492350463058
199,2019-02-11,27,0.02296652719665272,0.6521521019363901,VC,73.63999938964844,76.16999816894531,71.73999786376953,74.98999786376953,74.98999786376953,518500,82,53.0,,0.53,43.46,0.7399978637695312,0.009810391896800219
200,2019-02-14,4,0.014947001394700139,-0.34918321491467785,VC,78.05999755859375,80.72000122070312,77.27999877929688,80.69999694824219,80.69999694824219,467400,89,53.0,,0.53,47.17,4.5500030517578125,0.05973484522955985
201,2019-02-15,54,0.03238075313807531,1.1663711859662218,VC,81.55999755859375,82.91999816894531,80.97000122070312,81.37000274658203,81.37000274658203,426300,100,53.0,,0.53,53.0,2.1999969482421875,0.027254669412442034
202,2019-02-19,2,0.014249651324965133,-0.5599345307317913,VC,81.19000244140625,82.73999786376953,80.29000091552734,82.30999755859375,82.30999755859375,422600,86,53.0,,0.53,45.580000000000005,-0.18000030517578125,-0.0021707707326408254
203,2019-02-22,2,0.014249651324965133,0.0,VC,90.81999969482422,92.86000061035156,88.63999938964844,89.0999984741211,89.0999984741211,570200,92,53.0,,0.53,48.760000000000005,10.120002746582031,0.12231088962855075
204,2019-02-26,2,0.014249651324965133,0.0,VC,88.12999725341797,88.91000366210938,86.80000305175781,86.9000015258789,86.9000015258789,447600,86,53.0,,0.53,45.580000000000005,-3.9499969482421875,-0.04253711955933226
205,2019-03-01,14,0.018433751743375176,0.29362826661446606,VC,86.44999694824219,87.5,84.8499984741211,85.54000091552734,85.54000091552734,382000,88,50.0,False,0.5,44.0,-1.410003662109375,-0.015858774086523586
206,2019-03-05,15,0.01878242677824268,0.018915033668760017,VC,86.05000305175781,86.13999938964844,84.81999969482422,85.31999969482422,85.31999969482422,270500,81,50.0,,0.5,40.5,-1.3600006103515625,-0.015542864118303523
207,2019-03-06,300,0.11815481171548117,5.2907106259746035,VC,85.22000122070312,85.22000122070312,81.95999908447266,82.0,82.0,351400,84,50.0,,0.5,42.0,-0.9199981689453125,-0.010680266722359333
208,2019-03-07,2,0.014249651324965133,-0.8793984678399849,VC,81.62999725341797,83.23999786376953,78.69999694824219,79.44999694824219,79.44999694824219,523800,78,50.0,,0.5,39.0,-1.9800033569335938,-0.023234021691759588
209,2019-03-08,7,0.01599302649930265,0.12234511108936075,VC,78.7300033569336,79.6500015258789,78.04000091552734,78.2300033569336,78.2300033569336,717900,90,50.0,,0.5,45.0,-3.589996337890625,-0.04312826081238019
210,2019-03-12,10,0.01703905160390516,0.06540507543385377,VC,77.73999786376953,78.0,76.86000061035156,77.25,77.25,881300,83,50.0,,0.5,41.5,-1.6500015258789062,-0.020715649645566048
211,2019-03-13,7,0.01599302649930265,-0.061389866579356744,VC,77.8499984741211,80.18000030517578,76.12999725341797,76.23999786376953,76.23999786376953,446800,87,50.0,,0.5,43.5,2.1800003051757812,0.027948721861227988
212,2019-03-14,6,0.015644351464435147,-0.02180169181128444,VC,75.66000366210938,77.0199966430664,73.83000183105469,73.95999908447266,73.95999908447266,526200,88,50.0,,0.5,44.0,-3.160003662109375,-0.039411370043426985
213,2019-03-15,2,0.014249651324965133,-0.08915039671926539,VC,74.26000213623047,75.97000122070312,73.11000061035156,75.05000305175781,75.05000305175781,631700,79,50.0,,0.5,39.5,-1.0499954223632812,-0.013632763803266168
214,2019-03-18,1,0.013900976290097629,-0.39472885164267923,VC,75.08999633789062,76.41999816894531,74.0,74.88999938964844,74.88999938964844,686600,85,50.0,,0.5,42.5,0.4499969482421875,0.005923350546420014
215,2019-03-19,1,0.013900976290097629,0.0,VC,75.61000061035156,77.87000274658203,74.12999725341797,74.3499984741211,74.3499984741211,612800,81,50.0,,0.5,40.5,1.4500045776367188,0.018974150907870024
216,2019-03-20,6,0.015644351464435147,0.1254138657569981,VC,73.62000274658203,76.44000244140625,71.69000244140625,72.19999694824219,72.19999694824219,416100,92,50.0,,0.5,46.0,-1.4300003051757812,-0.018363943171153307
217,2019-03-21,15,0.01878242677824268,0.20058839261834716,VC,72.0199966430664,73.69000244140625,71.83999633789062,72.4000015258789,72.4000015258789,721400,90,50.0,,0.5,45.0,-2.75,-0.035975927684041675
218,2019-03-25,16,0.01913110181311018,0.018563896933244006,VC,68.43000030517578,69.7699966430664,67.72000122070312,69.02999877929688,69.02999877929688,424800,74,50.0,,0.5,37.0,-3.9200057983398438,-0.05319589725155449
219,2019-03-26,2,0.014249651324965133,-0.2551578333454837,VC,69.3499984741211,70.33999633789062,68.4800033569336,69.45999908447266,69.45999908447266,355400,88,50.0,,0.5,44.0,0.5699996948242188,0.008169696463370402
220,2019-03-27,7,0.01599302649930265,0.12234511108936075,VC,69.76000213623047,70.4800033569336,67.86000061035156,68.54000091552734,68.54000091552734,861100,100,50.0,,0.5,50.0,0.14000701904296875,0.0019904325608779416
221,2019-03-28,16,0.01913110181311018,0.19621522630156107,VC,68.54000091552734,70.02999877929688,67.5999984741211,68.1500015258789,68.1500015258789,497800,93,50.0,,0.5,46.5,-0.45000457763671875,-0.006384854656685368
222,2019-03-29,18,0.01982845188284519,0.03645111904935483,VC,68.29000091552734,73.02999877929688,67.2699966430664,67.3499984741211,67.3499984741211,1121300,81,50.0,,0.5,40.5,3.0,0.04283878412528108
223,2019-04-02,7,0.01599302649930265,0.12234511108936075,VC,71.55999755859375,72.02999877929688,70.22000122070312,71.73999786376953,71.73999786376953,418900,100,50.0,,0.5,50.0,-1.0,-0.01369300310441035
224,2019-04-03,12,0.017736401673640167,0.10900845905642287,VC,72.95999908447266,76.36000061035156,72.5,74.80000305175781,74.80000305175781,750100,100,50.0,,0.5,50.0,4.3300018310546875,0.06011386789443107
225,2019-04-05,24,0.02192050209205021,0.23590469450342066,VC,75.87000274658203,76.77999877929688,74.25,75.41999816894531,75.41999816894531,435100,84,50.0,,0.5,42.0,0.4199981689453125,0.005500237894031423
226,2019-04-08,4,0.014947001394700139,0.07524831945419885,VC,75.31999969482422,77.44999694824219,75.0999984741211,77.22000122070312,77.22000122070312,308300,93,50.0,,0.5,46.5,0.6699981689453125,0.008726207079935211
227,2019-04-09,21,0.0208744769874477,0.39656620322851555,VC,76.83999633789062,77.22000122070312,75.58000183105469,76.47000122070312,76.47000122070312,547400,88,50.0,,0.5,44.0,-0.2299957275390625,-0.002969602796663251
228,2019-04-10,17,0.019479776847977685,-0.0668136567114318,VC,76.6500015258789,80.41999816894531,76.6500015258789,80.30000305175781,80.30000305175781,609700,93,50.0,,0.5,46.5,3.1999969482421875,0.04144000126464964
229,2019-04-11,2,0.014249651324965133,-0.2684900121715472,VC,80.08000183105469,80.94000244140625,77.58999633789062,80.4000015258789,80.4000015258789,437500,83,50.0,,0.5,41.5,0.5200042724609375,0.006466106494662283
230,2019-04-12,6,0.015644351464435147,0.09787608887148869,VC,81.30000305175781,84.25,81.30000305175781,82.5999984741211,82.5999984741211,478900,92,50.0,,0.5,46.0,3.30999755859375,0.040894458348823326
231,2019-04-15,1,0.013900976290097629,-0.11143799589908177,VC,82.87999725341797,83.69999694824219,81.31999969482422,81.91000366210938,81.91000366210938,300200,86,50.0,,0.5,43.0,-0.5500030517578125,-0.006528226133623916
232,2019-04-16,6,0.015644351464435147,0.1254138657569981,VC,81.75,82.66999816894531,80.08000183105469,80.19000244140625,80.19000244140625,451500,78,50.0,,0.5,39.0,-1.029998779296875,-0.012305840105750532
233,2019-04-17,11,0.017387726638772666,0.11143799589908188,VC,80.9800033569336,83.01000213623047,80.9000015258789,82.30999755859375,82.30999755859375,442800,88,50.0,,0.5,44.0,0.34000396728515625,0.004112785470133051
234,2019-04-18,4,0.014947001394700139,-0.1403705783267829,VC,82.16999816894531,82.91999816894531,81.23999786376953,82.44000244140625,82.44000244140625,251600,91,50.0,,0.5,45.5,-0.09000396728515625,-0.001084254487036973
235,2019-04-22,14,0.018433751743375176,-0.9045476539536496,VC,82.16999816894531,82.66999816894531,80.37999725341797,80.75,80.75,244300,73,50.0,,0.5,36.5,-0.25,-0.0030149542392733375
236,2019-04-25,1,0.013900976290097629,-0.24589543769387912,VC,75.0,75.0,60.68999862670898,60.95000076293945,60.95000076293945,4087500,83,50.0,,0.5,41.5,-7.6699981689453125,-0.09277849690126783
237,2019-04-26,10,0.01703905160390516,0.22574495836259656,VC,61.0099983215332,66.30000305175781,59.7599983215332,63.79999923706055,63.79999923706055,2128300,75,50.0,,0.5,37.5,-8.699996948242188,-0.11599995930989582
238,2019-04-29,2,0.014249651324965133,-0.16370631087828436,VC,63.79999923706055,66.05000305175781,62.5099983215332,65.48999786376953,65.48999786376953,875200,75,50.0,,0.5,37.5,-0.25,-0.0037707388912914253
239,2019-04-30,12,0.017736401673640167,0.24469022217872172,VC,65.08000183105469,66.12000274658203,63.7599983215332,66.0199966430664,66.0199966430664,620400,74,50.0,,0.5,37.0,0.06999969482421875,0.0010597985100677665
240,2019-05-02,10,0.01703905160390516,-0.03931744908390333,VC,65.56999969482422,66.76000213623047,64.77999877929688,65.37999725341797,65.37999725341797,577500,77,48.0,,0.48,36.96,0.6399993896484375,0.00967936120785362
241,2019-05-03,9,0.016690376569037657,-0.020463288859785544,VC,65.30000305175781,66.0,63.7400016784668,64.7300033569336,64.7300033569336,422100,88,48.0,,0.48,42.24,-0.7600021362304688,-0.011384093947145346
242,2019-05-07,3,0.014598326359832638,-0.12534469791927794,VC,63.369998931884766,64.48999786376953,62.0099983215332,62.45000076293945,62.45000076293945,600000,86,48.0,,0.48,41.28,-1.5100021362304688,-0.022878820245916143
243,2019-05-08,8,0.016341701534170153,0.11942294831374789,VC,62.40999984741211,63.790000915527344,62.40999984741211,62.56999969482422,62.56999969482422,427700,88,48.0,,0.48,42.24,-0.6999969482421875,-0.010854349068531222
244,2019-05-10,39,0.02715062761506276,0.6614321071946745,VC,61.060001373291016,62.2400016784668,60.150001525878906,61.720001220703125,61.720001220703125,568900,80,48.0,,0.48,38.4,-1.5499992370605469,-0.024298467076573682
245,2019-05-14,-29,0.0034407252440725243,-0.7643068692079871,VC,57.79999923706055,57.83000183105469,55.22999954223633,56.27999877929688,56.27999877929688,698900,85,48.0,,0.48,40.8,-4.409999847412109,-0.0708547514216703
246,2019-05-16,16,0.01913110181311018,4.560194568301581,VC,55.150001525878906,55.29999923706055,51.709999084472656,52.34999847412109,52.34999847412109,1160500,75,48.0,,0.48,36.0,-2.5300025939941406,-0.04374896271636519
247,2019-05-17,1,0.013900976290097629,-0.2733833928701611,VC,51.81999969482422,53.150001525878906,51.36000061035156,51.380001068115234,51.380001068115234,498000,91,48.0,,0.48,43.68,-2.1499977111816406,-0.03887880182357706
248,2019-05-21,23,0.021571827057182708,0.37888918605687794,VC,49.75,49.86000061035156,48.25,48.869998931884766,48.869998931884766,686600,73,48.0,,0.48,35.04,-3.2900009155273438,-0.06190029766839111
249,2019-05-22,33,0.025058577405857742,0.16163444753345835,VC,48.52000045776367,49.47999954223633,46.20000076293945,46.540000915527344,46.540000915527344,776500,98,48.0,,0.48,47.04,-0.3800010681152344,-0.007621361080295319
250,2019-05-23,12,0.017736401673640167,-0.29220237101352486,VC,45.95000076293945,47.02999877929688,44.83000183105469,46.91999816894531,46.91999816894531,653600,94,48.0,,0.48,45.12,-2.450000762939446,-0.04951497141482619
251,2019-05-24,16,0.01913110181311018,0.07863489816780689,VC,47.58000183105469,48.5099983215332,46.650001525878906,46.84999847412109,46.84999847412109,366600,92,48.0,,0.48,44.16,1.479999542236321,0.03146926601426636
252,2019-05-28,32,0.024709902370990237,0.450192354915282,VC,47.310001373291016,49.560001373291016,46.34000015258789,48.880001068115234,48.880001068115234,715900,97,48.0,,0.48,46.56,1.0500030517578125,0.021645085303821254
253,2019-05-29,39,0.02715062761506276,0.09877518767285665,VC,48.2400016784668,49.02999877929688,46.90999984741211,48.54999923706055,48.54999923706055,517400,89,48.0,,0.48,42.72,-0.5300025939941335,-0.01069416019588254
254,2019-05-30,56,0.03307810320781032,0.21831817948322807,VC,48.470001220703125,49.790000915527344,47.61000061035156,48.04999923706055,48.04999923706055,446700,100,48.0,,0.48,48.0,0.7600021362304616,0.015500757804452148
