,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,IPO_unscaled,IPO_monthly,isPartial,scale,IPO,Stock_Price_Change,Stock_Price_Change_Percent
33,2016-07-07,2,0.00993682588597843,-0.19878245744813006,IPO,19.170000076293945,19.18000030517578,19.170000076293945,19.18000030517578,18.84458541870117,2100,32,18.0,,0.18,5.76,0.10000038146973012,0.005241110160880247
34,2016-07-08,4,0.010553158705701077,0.06202512017367012,IPO,19.32999992370605,19.549999237060547,19.32999992370605,19.5,19.15898323059082,9200,33,18.0,,0.18,5.94,0.3699989318847656,0.019290872054101182
35,2016-07-11,1,0.009628659476117102,0.0,IPO,19.530000686645508,19.86000061035156,19.530000686645508,19.84000015258789,19.493038177490234,2800,51,18.0,,0.18,9.18,0.3100013732910121,0.0158568483574848
36,2016-07-12,1,0.009628659476117102,0.0,IPO,19.950000762939453,19.959999084472656,19.950000762939453,19.959999084472656,19.61094284057617,800,42,18.0,,0.18,7.56,0.0999984741210973,0.005035169740577716
37,2016-07-13,1,0.009628659476117102,0.0,IPO,20.01000022888184,20.01000022888184,19.81999969482422,19.8700008392334,19.52251434326172,1800,49,18.0,,0.18,8.82,0.05000114440918324,0.0025050674700721753
38,2016-07-14,3,0.010244992295839753,0.06401024163866231,IPO,20.11000061035156,20.11000061035156,19.96999931335449,19.96999931335449,19.62076759338379,1000,100,18.0,,0.18,18.0,0.10000038146971946,0.004997520256165844
39,2016-07-15,4,0.010553158705701077,0.030079711234771933,IPO,20.1200008392334,20.1200008392334,19.90999984741211,19.920000076293945,19.57164001464844,2400,46,18.0,,0.18,8.28,0.01000022888183949,0.0004972764086685899
40,2016-07-18,24,0.016716486902927583,0.3822142948146261,IPO,20.030000686645508,20.07999992370605,20.030000686645508,20.059999465942383,19.709190368652344,800,36,18.0,,0.18,6.48,-0.0400009155273473,-0.001988116990996658
41,2016-07-19,1,0.009628659476117102,-0.424002212185455,IPO,19.96999931335449,19.989999771118164,19.959999084472656,19.989999771118164,19.64041519165039,800,37,18.0,,0.18,6.66,-0.09000015258788707,-0.004482079329175437
42,2016-07-20,2,0.00993682588597843,0.03200512081933127,IPO,20.09000015258789,20.229999542236328,20.09000015258789,20.200000762939453,19.84674453735352,4700,40,18.0,,0.18,7.199999999999999,0.23999977111816406,0.012005991689150397
43,2016-07-21,11,0.012710323574730356,0.27911304078151655,IPO,20.25,20.25,20.149999618530277,20.170000076293945,19.8172664642334,3700,40,18.0,,0.18,7.199999999999999,0.020000457763671875,0.0009886533967493616
44,2016-07-22,1,0.009628659476117102,-0.24245363074312054,IPO,20.25,20.26000022888184,20.25,20.26000022888184,19.90569496154785,400,33,18.0,,0.18,5.94,0.01000022888183949,0.0004938384633006443
45,2016-07-25,2,0.00993682588597843,-0.2367144040714877,IPO,20.200000762939453,20.200000762939453,20.13999938964844,20.18000030517578,19.827096939086918,800,28,18.0,,0.18,5.04,-0.059999465942386365,-0.0029614740999288625
46,2016-07-26,1,0.009628659476117102,-0.031012560086835395,IPO,20.13999938964844,20.209999084472656,20.13999938964844,20.200000762939453,19.84674453735352,800,29,18.0,,0.18,5.22,0.009998321533203125,0.0004949663938402793
47,2016-07-28,4,0.010553158705701077,0.09601536245799336,IPO,20.18000030517578,20.26000022888184,20.18000030517578,20.26000022888184,19.90569496154785,1100,40,18.0,,0.18,7.199999999999999,0.05000114440918324,0.0024740794989743797
48,2016-07-29,1,0.009628659476117102,-0.08760402978537019,IPO,20.15999984741211,20.26000022888184,20.15999984741211,20.25,19.8958683013916,4500,32,18.0,,0.18,5.76,0.0,0.0
49,2016-08-02,7,0.011477657935285053,-0.11835720203574396,IPO,20.100000381469727,20.100000381469727,19.959999084472656,19.959999084472656,19.61094284057617,2200,100,15.0,,0.15,15.0,-0.15999984741211293,-0.007897327028852819
50,2016-08-04,11,0.012710323574730356,0.1073969660357097,IPO,20.32999992370605,20.32999992370605,20.32999992370605,20.32999992370605,19.97446823120117,100,91,15.0,,0.15,13.65,0.22999954223632457,0.011442763078171936
51,2016-08-05,1,0.009628659476117102,-0.24245363074312054,IPO,20.350000381469727,20.459999084472656,20.350000381469727,20.459999084472656,20.10219955444336,2600,60,15.0,,0.15,9.0,0.12999916076660512,0.006394449643603695
52,2016-08-08,2,0.00993682588597843,0.06612663250123996,IPO,20.440000534057617,20.56999969482422,20.440000534057617,20.56999969482422,20.21027374267578,2600,71,15.0,,0.15,10.65,0.1100006103515625,0.005376374158053698
53,2016-08-09,1,0.009628659476117102,-0.031012560086835395,IPO,20.520000457763672,20.559999465942383,20.520000457763672,20.530000686645508,20.170976638793945,800,85,15.0,,0.15,12.75,-0.010000228881835938,-0.00048615600535728554
54,2016-08-10,1,0.009628659476117102,0.0,IPO,20.38999938964844,20.38999938964844,20.38999938964844,20.38999938964844,20.033422470092773,100,72,15.0,,0.15,10.8,-0.17000007629394176,-0.008268486415845766
55,2016-08-11,31,0.018873651771956858,0.9601536245799331,IPO,20.540000915527344,20.61000061035156,20.540000915527344,20.57999992370605,20.2200984954834,800,74,15.0,,0.15,11.1,0.2200012207031179,0.010789662937155775
56,2016-08-12,1,0.009628659476117102,-0.4898359049718345,IPO,20.600000381469727,20.75,20.600000381469727,20.75,20.38712501525879,5300,56,15.0,,0.15,8.4,0.13999938964844105,0.006792789204388638
57,2016-08-15,26,0.01733281972265023,0.3314001657000827,IPO,20.739999771118164,21.020000457763672,20.739999771118164,21.020000457763672,20.65240478515625,16900,65,15.0,,0.15,9.75,0.2700004577636719,0.013012070253670904
58,2016-08-16,6,0.011169491525423729,-0.3555871633034047,IPO,20.76000022888184,20.76000022888184,20.75,20.75,20.38712501525879,300,76,15.0,,0.15,11.4,-0.2600002288818324,-0.012369182836330594
59,2016-08-19,6,0.011169491525423729,0.0,IPO,20.700000762939453,20.75,20.700000762939453,20.75,20.38712501525879,800,64,15.0,,0.15,9.6,-0.01000022888183949,-0.00048170658822666024
60,2016-08-22,1,0.009628659476117102,-0.13795006207752802,IPO,20.6299991607666,20.75,20.6299991607666,20.739999771118164,20.377302169799805,1800,82,15.0,,0.15,12.3,0.0,0.0
61,2016-08-23,1,0.009628659476117102,0.0,IPO,20.76000022888184,21.040000915527344,20.76000022888184,20.96999931335449,20.603273391723636,5400,93,15.0,,0.15,13.95,0.29000091552734375,0.013975947736257543
62,2016-08-24,1,0.009628659476117102,0.0,IPO,20.989999771118164,21.0,20.799999237060547,20.799999237060547,20.436254501342773,4000,75,15.0,,0.15,11.25,-0.04000091552734375,-0.0019011841153402376
63,2016-08-25,4,0.010553158705701077,0.09601536245799336,IPO,20.649999618530277,20.71999931335449,20.649999618530277,20.700000762939453,20.33799934387207,2500,71,15.0,,0.15,10.65,-0.28000068664551137,-0.013333366030738647
64,2016-08-26,1,0.009628659476117102,-0.08760402978537019,IPO,20.809999465942383,20.81999969482422,20.63999938964844,20.729999542236328,20.367477416992188,1400,59,15.0,,0.15,8.85,0.10000038146973012,0.00482627339689512
65,2016-08-29,2,0.00993682588597843,0.03200512081933127,IPO,20.739999771118164,20.850000381469727,20.739999771118164,20.81999969482422,20.45590209960937,1200,83,15.0,,0.15,12.45,0.030000686645507812,0.0014409551914145169
66,2016-08-30,1,0.009628659476117102,-0.031012560086835395,IPO,20.81999969482422,20.8799991607666,20.81999969482422,20.8799991607666,20.51485252380371,3800,68,15.0,,0.15,10.2,0.029998779296875,0.0014387903476269503
67,2016-08-31,2,0.00993682588597843,0.03200512081933127,IPO,20.780000686645508,20.920000076293945,20.780000686645508,20.920000076293945,20.554149627685547,400,65,15.0,,0.15,9.75,0.04000091552734375,0.0019157527363558025
68,2016-09-01,7,0.011477657935285053,0.15506280043417564,IPO,20.920000076293945,20.920000076293945,20.84000015258789,20.84000015258789,20.47555351257324,400,45,19.0,False,0.19,8.55,0.0,0.0
69,2016-09-02,12,0.01301848998459168,0.13424620754463712,IPO,21.11000061035156,21.1299991607666,21.06999969482422,21.09000015258789,20.72117805480957,4400,36,19.0,,0.19,6.84,0.20999908447265625,0.010038197117915981
70,2016-09-06,2,0.00993682588597843,0.03200512081933127,IPO,21.1200008392334,21.13999938964844,21.11000061035156,21.1299991607666,20.760480880737305,1100,45,19.0,,0.19,8.55,0.01000022888183949,0.0004732716175590568
71,2016-09-07,1,0.009628659476117102,-0.031012560086835395,IPO,21.229999542236328,21.239999771118164,21.1299991607666,21.239999771118164,20.86855697631836,2100,50,19.0,,0.19,9.5,0.10000038146972301,0.00473038715028018
72,2016-09-08,1,0.009628659476117102,0.0,IPO,21.239999771118164,21.239999771118164,21.209999084472656,21.209999084472656,20.839080810546875,1400,40,19.0,,0.19,7.6,0.0,0.0
73,2016-09-09,52,0.025345146379044683,1.6322611617858862,IPO,21.209999084472656,21.209999084472656,21.209999084472656,21.209999084472656,20.839080810546875,0,46,19.0,,0.19,8.74,-0.030000686645507812,-0.0014124617216946245
74,2016-09-16,1,0.009628659476117102,-0.031012560086835395,IPO,20.770000457763672,20.770000457763672,20.71999931335449,20.71999931335449,20.385225296020508,2800,57,19.0,,0.19,10.83,-0.4399986267089844,-0.020744867784133758
75,2016-09-20,1,0.009628659476117102,0.0,IPO,20.780000686645508,20.780000686645508,20.68000030517578,20.68000030517578,20.34586906433105,500,49,19.0,,0.19,9.31,0.010000228881835938,0.0004814746587114005
76,2016-09-21,12,0.01301848998459168,0.3520563290126424,IPO,20.649999618530277,20.940000534057617,20.649999618530277,20.88999938964844,20.552474975585938,700,75,19.0,,0.19,14.25,0.15999984741210938,0.007699703663385016
77,2016-09-22,3,0.010244992295839753,-0.21304296366433906,IPO,21.280000686645508,21.290000915527344,21.21999931335449,21.270000457763672,20.92633819580078,4400,67,19.0,,0.19,12.73,0.35000038146972656,0.016714439949534476
78,2016-09-23,4,0.010553158705701077,0.030079711234771933,IPO,21.25,21.280000686645508,21.21999931335449,21.270000457763672,20.92633819580078,1600,74,19.0,,0.19,14.06,-0.010000228881835938,-0.00046971481689994654
79,2016-09-27,2,0.00993682588597843,0.329964941224995,IPO,21.13999938964844,21.26000022888184,21.13999938964844,21.239999771118164,20.896821975708008,1700,73,19.0,,0.19,13.87,-0.020000457763668322,-0.0009398711051837871
80,2016-09-28,1,0.009628659476117102,-0.031012560086835395,IPO,21.270000457763672,21.270000457763672,21.1299991607666,21.270000457763672,20.92633819580078,2900,66,19.0,,0.19,12.54,0.010000228881832385,0.0004703776469505705
81,2016-09-29,2,0.00993682588597843,0.03200512081933127,IPO,21.15999984741211,21.15999984741211,20.989999771118164,20.989999771118164,20.650859832763672,900,64,19.0,,0.19,12.16,-0.1100006103515625,-0.0051716317811084656
82,2016-09-30,1,0.009628659476117102,-0.031012560086835395,IPO,21.11000061035156,21.190000534057617,21.11000061035156,21.170000076293945,20.827957153320312,4500,100,19.0,,0.19,19.0,0.030000686645507812,0.001417801836571142
83,2016-10-03,1,0.009628659476117102,0.0,IPO,21.0,21.049999237060547,20.96999931335449,21.049999237060547,20.709890365600582,7900,58,21.0,,0.21,12.18,-0.1400012969970703,-0.00660695108393472
84,2016-10-04,13,0.013326656394453004,0.3840614498319732,IPO,21.1200008392334,21.1200008392334,21.01000022888184,21.01000022888184,20.670541763305664,2600,62,21.0,,0.21,13.02,0.07000160217285156,0.003325491910213696
85,2016-10-05,3,0.010244992295839753,-0.2312406058503873,IPO,21.170000076293945,21.200000762939453,21.13999938964844,21.15999984741211,20.818113327026367,2900,48,21.0,,0.21,10.08,0.07999992370605469,0.003787875024959364
86,2016-10-06,5,0.010861325115562405,0.06015942246954453,IPO,21.09000015258789,21.209999084472656,21.040000915527344,21.11000061035156,20.768922805786133,5400,95,21.0,,0.21,19.95,0.009998321533203125,0.00047161892327296506
87,2016-10-07,28,0.017949152542372882,0.6525748333096892,IPO,21.11000061035156,21.11000061035156,20.86000061035156,20.920000076293945,20.58199119567871,3600,100,21.0,,0.21,21.0,-0.0999984741210973,-0.004714685452028355
88,2016-10-10,1,0.009628659476117102,-0.46355910378573273,IPO,21.18000030517578,21.18000030517578,21.06999969482422,21.06999969482422,20.729568481445312,1600,43,21.0,,0.21,9.03,0.0699996948242223,0.0033159494457757344
89,2016-10-11,1,0.009628659476117102,0.0,IPO,20.75,20.75,20.65999984741211,20.65999984741211,20.32619285583496,1500,53,21.0,,0.21,11.13,-0.43000030517578125,-0.020302185976394993
90,2016-10-12,1,0.009628659476117102,0.0,IPO,20.729999542236328,20.790000915527344,20.61000061035156,20.61000061035156,20.277002334594727,900,55,21.0,,0.21,11.55,0.04000091552734375,0.0019277549651732784
91,2016-10-13,2,0.00993682588597843,0.03200512081933127,IPO,20.31999969482422,20.520000457763672,20.31999969482422,20.520000457763672,20.18845558166504,1300,63,21.0,,0.21,13.23,-0.2700004577636719,-0.012987034433558753
92,2016-10-17,1,0.009628659476117102,-0.11349127535820702,IPO,20.489999771118164,20.489999771118164,20.489999771118164,20.489999771118164,20.1589412689209,700,48,21.0,,0.21,10.08,-0.030000686645507812,-0.0014620217337352193
93,2016-10-18,1,0.009628659476117102,0.0,IPO,20.61000061035156,20.700000762939453,20.61000061035156,20.68000030517578,20.34586906433105,1600,52,21.0,,0.21,10.92,0.21000099182128906,0.01024895042299101
94,2016-10-19,2,0.00993682588597843,0.03200512081933127,IPO,20.700000762939453,20.770000457763672,20.700000762939453,20.770000457763672,20.434415817260746,1600,48,21.0,,0.21,10.08,0.06999969482421875,0.003381627644649443
95,2016-10-20,1,0.009628659476117102,-0.031012560086835395,IPO,20.81999969482422,20.81999969482422,20.81999969482422,20.81999969482422,20.48361015319824,200,48,21.0,,0.21,10.08,0.049999237060546875,0.002407281461655364
96,2016-10-21,73,0.03181664098613251,2.304368698991839,IPO,20.850000381469727,20.88999938964844,20.850000381469727,20.88999938964844,20.552474975585938,700,39,21.0,,0.21,8.19,0.0699996948242223,0.0033621371686005652
97,2016-10-25,3,0.010244992295839753,-0.6779989345731028,IPO,20.93000030517578,20.93000030517578,20.8700008392334,20.8700008392334,20.53280258178711,600,58,21.0,,0.21,12.18,0.0400009155273402,0.0019148356484472995
98,2016-10-26,7,0.011477657935285053,0.1203188449390884,IPO,20.71999931335449,20.71999931335449,20.6299991607666,20.6299991607666,20.296676635742188,3200,41,21.0,,0.21,8.61,-0.21000099182129262,-0.010033492057301197
99,2016-10-27,3,0.010244992295839753,-0.10739696603570947,IPO,20.489999771118164,20.489999771118164,20.489999771118164,20.489999771118164,20.1589412689209,300,69,21.0,,0.21,14.49,-0.22999954223632457,-0.011100364375402516
100,2016-10-28,2,0.00993682588597843,-0.030079711234772044,IPO,20.3700008392334,20.38999938964844,20.25,20.25,19.92281913757324,3700,64,21.0,,0.21,13.44,-0.10000038146972301,-0.004880448149671479
101,2016-10-31,1,0.009628659476117102,-0.031012560086835395,IPO,20.25,20.25,20.25,20.25,19.92281913757324,0,43,21.0,,0.21,9.03,-0.13999938964844105,-0.006866081110307176
102,2016-11-02,1,0.009628659476117102,0.0,IPO,20.21999931335449,20.21999931335449,19.899999618530277,20.01000022888184,19.686695098876957,6900,32,17.0,,0.17,5.44,-0.030000686645511365,-0.0014815153899018219
103,2016-11-03,1,0.009628659476117102,0.0,IPO,19.82999992370605,19.82999992370605,19.549999237060547,19.549999237060547,19.234128952026367,4200,34,17.0,,0.17,5.78,-0.3899993896484375,-0.019287804297345335
104,2016-11-04,10,0.012402157164869029,0.28804608737397985,IPO,19.71999931335449,19.76000022888184,19.71999931335449,19.71999931335449,19.4013786315918,1100,26,17.0,,0.17,4.42,-0.06999969482421164,-0.0035299896668445907
105,2016-11-07,1,0.009628659476117102,-0.16109544905356432,IPO,20.100000381469727,20.15999984741211,20.100000381469727,20.1200008392334,19.794923782348636,8800,30,17.0,,0.17,5.1000000000000005,0.3999996185302699,0.020242895440133468
106,2016-11-10,1,0.009628659476117102,0.0,IPO,20.530000686645508,20.57999992370605,20.43000030517578,20.43000030517578,20.099910736083984,1100,28,17.0,,0.17,4.760000000000001,0.42000007629394176,0.020833337275439234
107,2016-11-14,1,0.009628659476117102,0.0,IPO,20.489999771118164,20.520000457763672,20.479999542236328,20.5,20.168779373168945,900,30,17.0,,0.17,5.1000000000000005,-0.05999946594237926,-0.002915425955530071
108,2016-11-15,2,0.00993682588597843,0.03200512081933127,IPO,20.459999084472656,20.739999771118164,20.450000762939453,20.739999771118164,20.404903411865234,1300,52,17.0,,0.17,8.84,0.2199993133544922,0.010721213861925483
109,2016-11-16,4,0.010553158705701077,0.06202512017367012,IPO,20.700000762939453,20.71999931335449,20.700000762939453,20.71999931335449,20.385225296020508,2200,100,17.0,,0.17,17.0,-0.020000457763675428,-0.0009643422364703502
110,2016-11-17,3,0.010244992295839753,-0.029201343261789914,IPO,20.809999465942383,20.84000015258789,20.809999465942383,20.84000015258789,20.503286361694336,8800,52,17.0,,0.17,8.84,0.12000083923340199,0.005791546486975996
111,2016-11-18,1,0.009628659476117102,-0.06015942246954442,IPO,20.979999542236328,20.979999542236328,20.84000015258789,20.88999938964844,20.552474975585938,5800,42,17.0,,0.17,7.140000000000001,0.1399993896484375,0.006717820951217757
112,2016-11-21,2,0.00993682588597843,-0.2182082676688084,IPO,20.8799991607666,21.040000915527344,20.8799991607666,21.0,20.66069984436035,9900,34,17.0,,0.17,5.78,0.060001373291015625,0.0028599320591129462
113,2016-11-22,1,0.009628659476117102,-0.031012560086835395,IPO,21.0,21.0,21.0,21.0,20.66069984436035,0,41,17.0,,0.17,6.970000000000001,-0.04000091552734375,-0.0019011841153402376
114,2016-11-23,1,0.009628659476117102,0.0,IPO,20.81999969482422,20.950000762939453,20.81999969482422,20.940000534057617,20.60167121887207,2200,32,17.0,,0.17,5.44,-0.049999237060546875,-0.0023809160505022797
115,2016-11-28,3,0.010244992295839753,0.06401024163866231,IPO,20.90999984741211,20.920000076293945,20.850000381469727,20.850000381469727,20.513124465942383,1600,35,17.0,,0.17,5.95,-0.030000686645507812,-0.0014320136302132802
116,2016-11-30,4,0.010553158705701077,0.030079711234771933,IPO,21.0,21.0,20.799999237060547,20.809999465942383,20.47377014160156,1100,31,17.0,,0.17,5.2700000000000005,0.07999992370605469,0.0038240881173183805
117,2016-12-01,58,0.027194144838212635,1.5768725361366625,IPO,20.81999969482422,20.81999969482422,20.670000076293945,20.670000076293945,20.33603286743164,3000,97,15.0,False,0.15,14.55,-0.18000030517578125,-0.008571443103608578
118,2016-12-02,3,0.010244992295839753,-0.6232647742081705,IPO,20.440000534057617,20.479999542236328,20.440000534057617,20.479999542236328,20.14910125732422,700,85,15.0,,0.15,12.75,-0.3400001525878906,-0.016330459057231073
119,2016-12-05,13,0.013326656394453004,0.30079711234772133,IPO,20.559999465942383,20.6299991607666,20.559999465942383,20.56999969482422,20.237648010253903,2200,92,15.0,,0.15,13.8,0.14999961853027344,0.00732420028725711
120,2016-12-07,1,0.009628659476117102,-0.2774887270204649,IPO,20.75,20.899999618530277,20.739999771118164,20.899999618530277,20.56231689453125,3400,97,15.0,,0.15,14.55,0.2700004577636754,0.013087759027986534
121,2016-12-08,1,0.009628659476117102,0.0,IPO,21.059999465942383,21.15999984741211,20.950000762939453,21.15999984741211,20.818113327026367,4900,93,15.0,,0.15,13.95,0.2600002288818324,0.012440202565904057
122,2016-12-09,2,0.00993682588597843,0.03200512081933127,IPO,21.13999938964844,21.13999938964844,21.11000061035156,21.13999938964844,20.798439025878903,2500,100,15.0,,0.15,15.0,-0.020000457763668322,-0.0009452012243806873
123,2016-12-13,2,0.00993682588597843,0.03200512081933127,IPO,20.81999969482422,20.88999938964844,20.81999969482422,20.8799991607666,20.542638778686523,1900,83,15.0,,0.15,12.45,-0.25,-0.011825922763385566
124,2016-12-15,6,0.011169491525423729,0.12405024034734047,IPO,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,20.36554718017578,900,92,15.0,,0.15,13.8,-0.18999862670898793,-0.009095195416958135
125,2016-12-16,3,0.010244992295839753,-0.08277003724651677,IPO,20.6200008392334,20.81999969482422,20.6200008392334,20.76000022888184,20.424579620361328,2200,83,15.0,,0.15,12.45,0.11999893188476562,0.005797049635843932
126,2016-12-19,1,0.009628659476117102,-0.13795006207752802,IPO,20.649999618530277,20.81999969482422,20.649999618530277,20.81999969482422,20.48361015319824,2200,61,15.0,,0.15,9.15,0.0,0.0
