,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,UPS_unscaled,UPS_monthly,isPartial,scale,UPS,Stock_Price_Change,Stock_Price_Change_Percent
64,2017-12-08,1,0.0030202020202020202,0.0,UPS,120.05999755859376,120.12999725341795,117.88999938964844,119.55999755859376,105.2131805419922,3030400,75,88.0,,0.88,66.0,-3.8700027465820455,-0.031209699569210048
65,2017-12-11,2,0.00504040404040404,0.6688963210702341,UPS,118.08000183105467,119.41000366210938,117.55999755859376,118.0500030517578,103.88439178466795,2765500,67,88.0,,0.88,58.96,-0.7199935913085795,-0.005993453823109118
66,2017-12-19,2,0.00504040404040404,0.0,UPS,119.16000366210938,119.48999786376952,118.5500030517578,119.0,104.72040557861328,2111200,100,88.0,,0.88,88.0,0.07999420166014204,0.0006699120610238474
67,2017-12-20,3,0.007060606060606061,0.4008016032064128,UPS,120.68000030517578,120.7300033569336,118.22000122070312,118.33000183105467,104.13079071044922,3420000,98,88.0,,0.88,86.24,1.2400054931640767,0.01037748359973878
68,2017-12-21,2,0.00504040404040404,-0.28612303290414876,UPS,118.8499984741211,118.8499984741211,117.5,118.58000183105467,104.35076904296876,3377700,96,88.0,,0.88,84.48,-1.8800048828125,-0.015571977392018654
69,2017-12-27,1,0.0030202020202020202,-0.4008016032064128,UPS,118.1999969482422,119.12999725341795,118.0500030517578,119.08000183105467,104.79078674316406,1508000,60,88.0,,0.88,52.8,0.2799987792968608,0.0023559005712383563
70,2017-12-28,1,0.0030202020202020202,0.0,UPS,119.48999786376952,119.55999755859376,118.51000213623048,119.0500030517578,104.76438903808594,1367300,60,88.0,,0.88,52.8,0.43000030517580967,0.003609504869383162
71,2017-12-29,30,0.06160606060606061,19.39799331103679,UPS,119.0500030517578,120.31999969482422,119.0,119.1500015258789,104.85238647460938,2614400,59,88.0,,0.88,51.92,0.7600021362304545,0.006356659014299382
72,2018-01-02,2,0.00504040404040404,-0.9181833087391376,UPS,120.04000091552734,123.70999908447266,119.61000061035156,123.66999816894533,108.82998657226562,5413000,92,63.0,,0.63,57.96,3.3899993896484375,0.028174862020002633
73,2018-01-03,1,0.0030202020202020202,-0.4008016032064128,UPS,124.1500015258789,126.69000244140624,123.9000015258789,126.41000366210938,111.2412109375,5655600,100,63.0,,0.63,63.0,2.9800033569335795,0.024088621606882077
74,2018-01-11,4,0.009080808080808082,2.006688963210703,UPS,130.36000061035156,133.77000427246094,130.02000427246094,133.4600067138672,117.44524383544922,4252300,86,63.0,,0.63,54.18,7.080001831054702,0.05588445571566858
75,2018-01-18,1,0.0030202020202020202,-0.6674082313681868,UPS,134.64999389648438,135.52999877929688,133.52999877929688,133.58999633789062,117.55963897705078,3371100,88,63.0,,0.63,55.44,1.7599945068359375,0.013156869631634427
76,2018-01-25,2,0.00504040404040404,0.6688963210702341,UPS,131.9600067138672,131.97000122070312,129.7100067138672,131.2899932861328,115.5356216430664,3166800,73,63.0,,0.63,45.99,-3.55999755859375,-0.026267229326778163
77,2018-01-26,1,0.0030202020202020202,-0.4008016032064128,UPS,131.2100067138672,132.72000122070312,131.0399932861328,132.72000122070312,116.79402160644533,2044500,71,63.0,,0.63,44.73,0.75,0.005683109745113324
78,2018-02-01,28,0.05756565656565657,18.06020066889632,UPS,119.22000122070312,121.0,118.06999969482422,119.51000213623048,105.16917419433594,14405900,83,57.0,False,0.57,47.31,-11.720001220703125,-0.08830621694475171
79,2018-02-02,3,0.007060606060606061,-0.8773469029654325,UPS,118.98999786376952,119.13999938964844,115.5199966430664,116.47000122070312,102.49398040771484,9235600,80,57.0,,0.57,45.6,-1.8600006103515625,-0.015371905870674052
80,2018-02-09,16,0.033323232323232324,10.033444816053512,UPS,108.0999984741211,108.11000061035156,103.80999755859376,106.38999938964844,93.62353515625,11369600,84,57.0,,0.57,47.88,-11.029998779296875,-0.09258014802587977
81,2018-02-12,1,0.0030202020202020202,-0.9093664746892998,UPS,107.0,107.08000183105467,105.41000366210938,106.30999755859376,93.55314636230467,6677300,85,57.0,,0.57,48.45,-1.0299987792968892,-0.009527321926573573
82,2018-02-13,1,0.0030202020202020202,0.0,UPS,105.98999786376952,108.7699966430664,105.5,107.55999755859376,94.65313720703124,7557900,94,57.0,,0.57,53.58,1.689994812011733,0.015782543734712773
83,2018-02-14,4,0.009080808080808082,2.006688963210703,UPS,106.69000244140624,107.0999984741211,105.08999633789062,106.5999984741211,93.80835723876952,6504000,89,57.0,,0.57,50.73,-1.6699981689453125,-0.01535348184688734
84,2018-02-15,4,0.009080808080808082,0.0,UPS,107.1500015258789,108.33000183105467,105.5199966430664,108.30999755859376,95.31315612792967,5535100,82,57.0,,0.57,46.74,1.2300033569335795,0.011484625345076882
85,2018-02-16,1,0.0030202020202020202,-0.6674082313681868,UPS,107.11000061035156,107.66000366210938,105.9000015258789,106.4000015258789,94.42568969726562,6119600,75,57.0,,0.57,42.74999999999999,-0.6699981689452983,-0.0061847886792265605
86,2018-02-20,11,0.023222222222222224,2.2889842632331905,UPS,106.25,106.6500015258789,104.33000183105467,104.70999908447266,92.92587280273438,5228600,82,57.0,,0.57,46.74,-1.0100021362304688,-0.009381405367590023
87,2018-02-21,4,0.009080808080808082,-0.6089604175728578,UPS,104.73999786376952,107.0500030517578,104.51000213623048,104.6999969482422,92.91699981689452,5516000,86,57.0,,0.57,49.02,0.40000152587889204,0.003750600282756089
88,2018-02-22,3,0.007060606060606061,-0.2224694104560624,UPS,105.3499984741211,106.4800033569336,104.6500015258789,105.08000183105467,93.25423431396484,3357000,84,57.0,,0.57,47.88,-0.5699996948242045,-0.005324611663472978
89,2018-02-23,2,0.00504040404040404,-0.28612303290414876,UPS,104.4000015258789,105.62000274658205,104.33999633789062,105.61000061035156,93.72457885742188,4417000,78,57.0,,0.57,44.46,-0.8600006103515483,-0.008076639587141332
90,2018-02-26,6,0.01312121212121212,3.34448160535117,UPS,106.6999969482422,108.44000244140624,106.01000213623048,108.06999969482422,95.9077377319336,4092400,83,57.0,,0.57,47.31,2.8199996948241903,0.026699485149515922
91,2018-02-27,4,0.009080808080808082,-0.30792917628945327,UPS,108.23999786376952,108.55999755859376,105.68000030517578,105.69000244140624,93.79561614990234,3605100,97,57.0,,0.57,55.28999999999999,0.11999511718752842,0.0011065576769271335
92,2018-02-28,1,0.0030202020202020202,-0.6674082313681868,UPS,106.4000015258789,106.5999984741211,104.37999725341795,104.41000366210938,92.6596450805664,3729200,100,57.0,,0.57,56.99999999999999,-1.9599990844726705,-0.018054524028657815
93,2018-03-01,12,0.025242424242424243,7.357859531772576,UPS,104.95999908447266,109.29000091552734,103.9499969482422,106.43000030517578,94.45231628417967,8701900,84,60.0,False,0.6,50.4,2.69000244140625,0.025234544839691564
94,2018-03-02,13,0.027262626262626263,0.08003201280512195,UPS,105.76000213623048,106.3000030517578,104.37000274658205,105.37000274658205,93.51161193847656,4670600,80,60.0,,0.6,48.0,-2.9899978637695455,-0.027358384469962416
95,2018-03-05,1,0.0030202020202020202,0.0,UPS,105.33999633789062,106.16999816894533,104.62999725341795,105.80999755859376,93.90208435058594,4997400,84,60.0,,0.6,50.4,-0.13000488281247158,-0.0012229998032000644
96,2018-03-06,3,0.007060606060606061,1.3377926421404682,UPS,107.48999786376952,110.04000091552734,106.30999755859376,109.8000030517578,97.44304656982422,8590500,91,60.0,,0.6,54.6,3.870002746582017,0.03645100134996504
97,2018-03-07,3,0.007060606060606061,0.0,UPS,109.0199966430664,109.5500030517578,107.83000183105467,109.20999908447266,96.91946411132812,7097600,90,60.0,,0.6,54.0,-0.48999786376954546,-0.004452906758385944
98,2018-03-08,2,0.00504040404040404,-0.28612303290414876,UPS,109.41000366210938,110.54000091552734,106.97000122070312,108.8000030517578,96.55559539794922,6079000,85,60.0,,0.6,51.0,0.9899978637695455,0.009036949668562055
99,2018-03-09,1,0.0030202020202020202,-0.4008016032064128,UPS,109.52999877929688,110.41999816894533,108.91000366210938,110.37999725341795,97.9577865600586,3201900,83,60.0,,0.6,49.8,-0.12000274658201704,-0.0010856047185463513
100,2018-03-12,2,0.00504040404040404,0.6688963210702341,UPS,110.22000122070312,110.75,108.88999938964844,108.91000366210938,96.65321350097656,3124800,83,60.0,,0.6,49.8,0.3300018310546733,0.002988605655922516
101,2018-03-15,1,0.0030202020202020202,-0.4008016032064128,UPS,109.04000091552734,110.01000213623048,108.91000366210938,109.72000122070312,97.37205505371094,2718300,84,60.0,,0.6,50.4,-0.739997863769517,-0.0066816962868579965
102,2018-03-16,2,0.00504040404040404,0.6688963210702341,UPS,109.56999969482422,111.1999969482422,109.56999969482422,110.91000366210938,98.42813873291016,5679200,83,60.0,,0.6,49.8,1.1899948120117188,0.010817151067210151
103,2018-03-20,1,0.0030202020202020202,-0.4008016032064128,UPS,108.63999938964844,109.33000183105467,107.5199966430664,108.02999877929688,95.87226104736328,2513000,87,60.0,,0.6,52.2,-1.8699951171875284,-0.01681650331391571
104,2018-03-21,6,0.01312121212121212,3.34448160535117,UPS,108.19000244140624,109.58000183105467,107.63999938964844,107.6500015258789,95.5350112915039,2805100,89,60.0,,0.6,53.4,0.25,0.002286655042650798
105,2018-04-02,2,0.00504040404040404,-0.28612303290414876,UPS,104.33000183105467,105.43000030517578,102.4000015258789,103.83999633789062,92.15379333496094,4594400,84,55.0,,0.55,46.2,-4.150001525878892,-0.037871887721604214
106,2018-04-03,6,0.01312121212121212,1.6032064128256511,UPS,104.41000366210938,105.62000274658205,103.76000213623048,105.54000091552734,93.66248321533205,4453200,93,55.0,,0.55,51.150000000000006,0.1900024414062642,0.0018021667538299369
107,2018-04-05,1,0.0030202020202020202,-0.7698229407236336,UPS,106.61000061035156,107.37000274658205,105.3499984741211,107.18000030517578,95.11791229248048,3154700,89,55.0,,0.55,48.95,1.75,0.016568831229808234
108,2018-04-09,1,0.0030202020202020202,0.0,UPS,105.55999755859376,106.26000213623048,104.36000061035156,104.5999984741211,92.82826232910156,3938500,94,55.0,,0.55,51.7,-1.1100006103515625,-0.010338088683590874
109,2018-04-13,4,0.009080808080808082,2.006688963210703,UPS,107.4800033569336,108.33999633789062,106.5999984741211,107.25,95.1800308227539,3970800,79,55.0,,0.55,43.45,2.079994201660142,0.01957457330928225
110,2018-04-19,2,0.00504040404040404,-0.44493882091212467,UPS,110.6999969482422,110.6999969482422,108.98999786376952,109.68000030517578,97.33655548095705,2737200,88,55.0,,0.55,48.400000000000006,2.3600006103515767,0.02178328124537887
111,2018-04-26,52,0.10605050505050505,34.11371237458194,UPS,108.0500030517578,114.27999877929688,107.70999908447266,113.27999877929688,100.53140258789062,7309000,86,55.0,,0.55,47.3,3.5800018310546733,0.032339674162127574
112,2018-05-29,1,0.0030202020202020202,-0.4008016032064128,UPS,114.87000274658205,114.9499969482422,113.01000213623048,113.83000183105467,101.814208984375,2724100,94,60.0,,0.6,56.4,0.6699981689453267,0.005862777179751921
113,2018-05-30,2,0.00504040404040404,0.6688963210702341,UPS,114.12000274658205,116.75,113.91000366210938,116.69000244140624,104.37229919433594,2911700,100,60.0,,0.6,60.0,1.8000030517577983,0.015659009130450707
114,2018-06-01,1,0.0030202020202020202,-0.4008016032064128,UPS,116.69000244140624,117.29000091552734,116.31999969482422,117.25,104.8731689453125,2237800,95,60.0,False,0.6,57.0,0.5400009155273438,0.004625275507728954
115,2018-06-08,11,0.023222222222222224,6.688963210702342,UPS,116.1500015258789,116.6500015258789,115.73999786376952,116.5999984741211,104.29178619384766,2879800,89,60.0,,0.6,53.4,-0.6399993896484375,-0.0054565554152341544
116,2018-06-14,1,0.0030202020202020202,-0.6674082313681868,UPS,117.44000244140624,117.7300033569336,116.5500030517578,117.19000244140624,104.81951904296876,1869300,89,60.0,,0.6,53.4,1.0800018310546875,0.009258481070959057
117,2018-06-19,1,0.0030202020202020202,0.0,UPS,116.0,116.0,114.11000061035156,114.81999969482422,102.69967651367188,2739000,90,60.0,,0.6,54.0,-1.7300033569335938,-0.014694668373435582
118,2018-06-27,2,0.00504040404040404,0.6688963210702341,UPS,109.66999816894533,110.16000366210938,108.25,108.37999725341795,96.93948364257812,2940800,88,60.0,,0.6,52.8,-5.839996337890625,-0.05034479601629849
119,2018-07-02,1,0.0030202020202020202,0.0,UPS,105.87000274658205,106.47000122070312,105.41999816894533,105.87999725341795,94.70338439941406,2252300,84,59.0,,0.59,49.56,-3.69000244140625,-0.03349675307495892
120,2018-07-06,3,0.007060606060606061,1.3377926421404682,UPS,106.4800033569336,106.69000244140624,105.12000274658205,106.02999877929688,94.83753967285156,2022400,83,59.0,,0.59,48.97,0.2200012207031108,0.0020663212001572617
121,2018-07-11,1,0.0030202020202020202,-0.5722460658082975,UPS,107.6999969482422,108.16999816894533,107.04000091552734,107.33000183105467,96.00032043457033,1765000,93,59.0,,0.59,54.87,1.479995727539091,0.01387192514455049
122,2018-07-19,1,0.0030202020202020202,0.0,UPS,111.88999938964844,112.9000015258789,111.4499969482422,112.83999633789062,100.92869567871094,2457900,87,59.0,,0.59,51.33,4.7300033569335795,0.04372749779976903
123,2018-07-20,2,0.00504040404040404,0.6688963210702341,UPS,112.0199966430664,112.5500030517578,111.75,112.06999969482422,100.2399673461914,1776000,86,59.0,,0.59,50.74,-0.34999847412110796,-0.00310007501674725
124,2018-07-23,10,0.021202020202020205,3.206412825651303,UPS,112.47000122070312,113.0,112.1999969482422,112.70999908447266,100.8124008178711,1871000,89,59.0,,0.59,52.51,0.4499969482422017,0.0039981957888999275
125,2018-07-24,3,0.007060606060606061,-0.6669842782277275,UPS,113.33999633789062,113.66999816894533,111.9499969482422,112.44000244140624,100.57091522216795,2646000,95,59.0,,0.59,56.05,0.6699981689453267,0.005929187335799391
