,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,JNUG_unscaled,JNUG_monthly,isPartial,scale,JNUG,Stock_Price_Change,Stock_Price_Change_Percent
651,2019-05-28,1,0.02705570530098832,-0.4905858271446213,JNUG,319.5,327.0,315.5,323.5,320.6515808105469,192496,68,20.0,,0.2,13.6,-4.5,-0.013574660633484115
652,2019-05-29,13,0.03783737646001797,0.3984989871484075,JNUG,325.0,328.0,317.5,321.5,318.669189453125,142838,93,20.0,,0.2,18.6,1.0,0.003058103975535076
653,2019-05-30,40,0.062096136567834685,0.6411321919597277,JNUG,321.5,341.5,315.5,340.0,337.0062866210937,242002,72,20.0,,0.2,14.4,13.5,0.041158536585365946
654,2019-05-31,54,0.07467475292003593,0.20256681087494366,JNUG,352.0,381.5,352.0,377.5,374.1760864257813,501726,97,20.0,,0.2,19.4,40.0,0.1171303074670571
655,2019-06-03,1,0.02705570530098832,-0.4221595379271966,JNUG,397.5,436.5,393.5,433.0,429.1874084472656,550970,40,28.0,,0.28,11.2,55.0,0.1441677588466579
656,2019-06-04,2,0.027954177897574126,0.03320824892903396,JNUG,413.5,435.0,411.0,435.0,431.1697998046875,339214,37,28.0,,0.28,10.36,-1.5,-0.0034364261168384758
657,2019-06-05,77,0.09533962264150944,2.410567929804262,JNUG,450.5,461.5,413.5,423.0,419.27545166015625,331056,42,28.0,,0.28,11.760000000000002,26.5,0.060919540229884994
658,2019-06-06,2,0.027954177897574126,-0.7067937010545362,JNUG,431.0,437.0,420.5,431.5,427.70062255859375,231480,38,28.0,,0.28,10.64,-24.5,-0.05308775731310944
659,2019-06-07,18,0.04232973944294699,0.5142544916915757,JNUG,445.0,450.0,421.0,425.5,421.75341796875,304142,38,28.0,,0.28,10.64,13.0,0.029748283752860427
660,2019-06-10,72,0.09084725965858041,2.0535741249660253,JNUG,401.0,404.5,384.5,392.5,389.04400634765625,277558,31,28.0,,0.28,8.680000000000001,-45.5,-0.10111111111111115
661,2019-06-11,6,0.03154806828391734,-0.6527350587956049,JNUG,385.5,413.5,385.5,405.5,401.9295349121094,206592,19,28.0,,0.28,5.32,9.0,0.02224969097651419
662,2019-06-12,68,0.0872533692722372,1.7657277931250537,JNUG,418.0,436.5,416.0,428.5,424.7270202636719,200018,35,28.0,,0.28,9.8,23.0,0.055622732769044836
663,2019-06-13,55,0.07557322551662174,-0.13386467311276562,JNUG,432.0,450.5,427.5,447.5,443.5597229003906,234492,32,28.0,,0.28,8.96,14.0,0.032073310423825996
664,2019-06-14,2,0.027954177897574126,-0.6301047400520727,JNUG,466.5,480.0,434.0,449.0,445.0465393066406,467948,42,28.0,,0.28,11.760000000000002,29.5,0.06548279689234193
665,2019-06-17,22,0.045923629829290206,0.18555888015215838,JNUG,449.0,461.5,439.0,452.5,448.51568603515625,215438,38,28.0,,0.28,10.64,-18.5,-0.038541666666666696
666,2019-06-18,3,0.02885265049415993,-0.37172539275722416,JNUG,474.0,481.5,449.5,466.5,462.3924560546875,404228,23,28.0,,0.28,6.44,20.0,0.04333694474539551
667,2019-06-19,1,0.02705570530098832,-0.0622800734904867,JNUG,462.0,486.5,452.0,486.0,481.7207336425781,339566,42,28.0,,0.28,11.760000000000002,5.0,0.010384215991692702
668,2019-06-20,10,0.035141958670260556,0.2988742403613056,JNUG,549.5,571.0,539.0,568.0,562.9987182617188,532538,71,28.0,,0.28,19.880000000000003,84.5,0.1736896197327853
669,2019-06-21,2,0.027954177897574126,-0.20453557640682118,JNUG,572.5,576.5,534.5,576.5,571.4238891601562,375288,50,28.0,,0.28,14.000000000000002,5.5,0.009632224168126147
670,2019-06-24,1,0.02705570530098832,-0.5881307017903793,JNUG,594.0,637.5,582.0,635.0,629.4087524414062,394134,50,28.0,,0.28,14.000000000000002,61.0,0.10581092801387681
671,2019-06-25,5,0.030649595687331537,0.13283299571613583,JNUG,650.5,658.5,563.0,600.5,595.2125244140625,618930,53,28.0,,0.28,14.840000000000002,21.0,0.03294117647058825
672,2019-06-26,141,0.1528418688230009,3.9867499193855718,JNUG,568.0,620.5,556.5,597.5,592.2389526367188,317092,51,28.0,,0.28,14.28,-38.0,-0.0577069096431283
673,2019-06-27,1,0.02705570530098832,-0.8229823705419339,JNUG,591.5,595.0,575.5,588.5,583.3182373046875,218214,24,28.0,,0.28,6.720000000000001,-25.5,-0.04109589041095896
674,2019-06-28,21,0.0450251572327044,0.6641649785806794,JNUG,593.7999877929688,605.5,577.7999877929688,599.5,594.2213745117188,284510,100,28.0,,0.28,28.000000000000004,10.5,0.01764705882352935
675,2019-07-01,4,0.029751123090745735,-0.5967386406537333,JNUG,546.5999755859375,561.7999877929688,506.0,516.0,511.4566040039063,293380,78,20.0,False,0.2,15.6,-43.70001220703125,-0.07217177903721095
676,2019-07-02,1,0.02705570530098832,-0.09059885845438354,JNUG,538.0,598.5999755859375,537.0,590.7999877929688,585.597900390625,370050,86,20.0,,0.2,17.2,36.79998779296875,0.06550371767991225
677,2019-07-03,1,0.02705570530098832,0.0,JNUG,594.5999755859375,599.2000122070312,576.2000122070312,589.7999877929688,584.6068115234375,132850,62,20.0,,0.2,12.4,0.60003662109375,0.0010024000092989649
678,2019-07-05,2,0.027954177897574126,-0.03114003674524335,JNUG,540.0,578.4000244140625,524.5,574.0999755859375,569.0449829101562,211080,37,20.0,,0.2,7.4,-20.79998779296875,-0.03471292952140681
679,2019-07-08,14,0.03873584905660377,0.13118883320651742,JNUG,577.5,586.7000122070312,560.0999755859375,560.0999755859375,555.1682739257812,121670,63,20.0,,0.2,12.6,8.29998779296875,0.014349909133176242
680,2019-07-09,14,0.03873584905660377,0.0,JNUG,564.9000244140625,595.0,553.7000122070312,590.2000122070312,585.0032348632812,144780,65,20.0,,0.2,13.0,8.29998779296875,0.014146902369655878
681,2019-07-10,4,0.029751123090745735,-0.2319486001901978,JNUG,622.7999877929688,639.7000122070312,604.2000122070312,639.2000122070312,633.5718383789062,249520,83,20.0,,0.2,16.6,44.70001220703125,0.07512607093618695
682,2019-07-11,8,0.03334501347708895,0.12079847793917797,JNUG,632.5,647.2999877929688,593.0,607.7999877929688,602.4482421875,181670,77,20.0,,0.2,15.4,7.5999755859375,0.011880530625154817
683,2019-07-12,19,0.043228212039532796,0.2963920998033034,JNUG,609.7000122070312,635.7000122070312,602.5,631.0999755859375,625.5430908203125,149670,58,20.0,,0.2,11.6,-11.5999755859375,-0.017920555854618048
684,2019-07-15,16,0.040532794249775385,0.3623954338175339,JNUG,630.9000244140625,647.4000244140625,621.0,645.0,639.3207397460938,137570,59,20.0,,0.2,11.8,11.70001220703125,0.018404926824542533
685,2019-07-16,16,0.040532794249775385,0.0,JNUG,631.5999755859375,675.0,630.2999877929688,645.5,639.8163452148438,268410,59,20.0,,0.2,11.8,27.5999755859375,0.04263202740981864
686,2019-07-17,3,0.02885265049415993,-0.28816527386784296,JNUG,659.0999755859375,736.0,658.5,732.0999755859375,725.65380859375,310330,74,20.0,,0.2,14.8,61.0,0.09037037037037043
687,2019-07-18,100,0.11600449236298294,3.0205835642886063,JNUG,731.7000122070312,868.4000244140625,710.9000244140625,861.5,853.9144287109375,495780,100,20.0,,0.2,20.0,132.4000244140625,0.1798913375191067
688,2019-07-19,27,0.05041599281221923,-0.5653962033257689,JNUG,830.0,877.5,791.4000244140625,834.5999755859375,827.2512817382812,356730,89,20.0,,0.2,17.8,9.0999755859375,0.01047901350771796
689,2019-07-22,17,0.041431266846361184,-0.04156880676740182,JNUG,835.0,867.2999877929688,835.0,856.5999755859375,849.0576171875,246580,71,20.0,,0.2,14.2,-10.20001220703125,-0.011623945535078395
690,2019-07-23,48,0.06928391734052111,0.6722616181987726,JNUG,852.2999877929688,879.9000244140625,788.0999755859375,815.4000244140625,808.2203979492188,264470,56,20.0,,0.2,11.2,12.60003662109375,0.014527887465048073
691,2019-07-24,19,0.043228212039532796,-0.3760714795170723,JNUG,837.0999755859375,863.0,820.5,859.2000122070312,851.6347045898438,170940,56,20.0,,0.2,11.2,-16.9000244140625,-0.01920675525076443
692,2019-07-25,8,0.03334501347708895,-0.22862843722070958,JNUG,844.5,844.5,766.7000122070312,773.7999877929688,766.9866333007812,324480,78,20.0,,0.2,15.6,-18.5,-0.021436848203939762
693,2019-07-26,37,0.05940071877807727,0.7813973540268906,JNUG,795.5,801.5999755859375,760.9000244140625,771.5999755859375,764.8059692382812,143780,68,20.0,,0.2,13.6,-42.9000244140625,-0.05079931842991414
694,2019-07-29,8,0.03334501347708895,-0.5970927013559433,JNUG,783.9000244140625,818.0999755859375,758.7999877929688,815.4000244140625,808.2203979492188,162010,60,20.0,,0.2,12.0,16.5,0.02058383296224431
695,2019-07-30,5,0.030649595687331537,-0.08083420903726457,JNUG,822.5999755859375,854.2000122070312,813.9000244140625,841.2000122070312,833.7932739257812,190350,88,20.0,,0.2,17.6,36.10003662109375,0.04412668096614758
696,2019-07-31,2,0.027954177897574126,-0.08794301292762285,JNUG,829.7999877929688,843.7999877929688,695.7999877929688,703.4000244140625,697.20654296875,469080,64,20.0,,0.2,12.8,-10.4000244140625,-0.012175163036103887
697,2019-08-01,67,0.0863548966756514,2.089158872497027,JNUG,665.0999755859375,825.5999755859375,660.0,810.5,803.363525390625,450180,57,23.0,False,0.23,13.11,-18.20001220703125,-0.02156910698071346
698,2019-08-02,11,0.03604043126684636,-0.5826475086616795,JNUG,800.0,837.0,785.0,803.7999877929688,796.7224731445312,228610,56,23.0,,0.23,12.88,11.4000244140625,0.013808169514505808
699,2019-08-05,1,0.02705570530098832,-0.0622800734904867,JNUG,880.7999877929688,944.9000244140624,865.9000244140625,905.9000244140624,897.9235229492188,479610,95,23.0,,0.23,21.85,107.90002441406239,0.12891281292002676
700,2019-08-06,51,0.07197933513027853,1.6604124464516987,JNUG,902.0,917.4000244140624,863.2999877929688,898.2000122070312,890.291259765625,243230,94,23.0,,0.23,21.62,-27.5,-0.029103608095526146
701,2019-08-07,1,0.02705570530098832,-0.6241184327137919,JNUG,993.5999755859376,1040.0,952.7999877929688,955.0,946.5911865234376,428560,100,23.0,,0.23,23.0,122.59997558593761,0.1336385135418341
702,2019-08-08,1,0.02705570530098832,0.0,JNUG,930.0,1018.7999877929688,907.0999755859376,1005.5999755859376,996.74560546875,242120,86,23.0,,0.23,19.78,-21.20001220703125,-0.020384627122145393
703,2019-08-09,24,0.04772057502246182,0.7637897253677814,JNUG,981.2999877929688,1008.5999755859376,947.4000244140624,954.2000122070312,945.7982177734376,197800,76,23.0,,0.23,17.48,-10.200012207031136,-0.01001179066474811
704,2019-08-12,85,0.10252740341419586,1.7096858452259398,JNUG,961.0,996.7000122070312,894.7999877929688,897.0999755859375,889.200927734375,272170,82,23.0,,0.23,18.86,-11.899963378906364,-0.011798496596228003
705,2019-08-13,2,0.027954177897574126,-0.7273492064883054,JNUG,940.0999755859376,945.0,780.0,837.4000244140625,830.0266723632812,418080,63,23.0,,0.23,14.49,-51.70001220703125,-0.051871186489252596
706,2019-08-14,62,0.08186253369272237,1.9284543438434092,JNUG,882.0999755859375,898.4000244140625,812.5,817.5,810.3018798828125,250830,79,23.0,,0.23,18.17,-46.5999755859375,-0.04931214347718249
707,2019-08-15,-2,0.02436028751123091,-0.7024244619318867,JNUG,813.5999755859375,868.0,798.5999755859375,856.2000122070312,848.6610717773438,185790,76,23.0,,0.23,17.48,-30.4000244140625,-0.03383796036057485
708,2019-08-16,36,0.05850224618149147,1.4015416958654519,JNUG,820.7000122070312,836.4000244140625,777.7999877929688,780.9000244140625,774.024169921875,221220,44,23.0,,0.23,10.12,-31.5999755859375,-0.03640550182711688
709,2019-08-19,29,0.052212938005390834,0.8096409553763273,JNUG,731.5,792.4000244140625,713.2999877929688,744.2999877929688,737.746337890625,220740,32,23.0,,0.23,7.36,-44.0,-0.05260640688147289
710,2019-08-20,30,0.05311141060197664,0.017207853664412465,JNUG,760.5,846.0999755859375,757.4000244140625,824.0,816.74462890625,278980,69,23.0,,0.23,15.87,53.699951171875,0.06776873992600296
711,2019-08-21,10,0.035141958670260556,-0.33833505320318713,JNUG,801.2999877929688,823.7000122070312,790.0,804.4000244140625,797.3171997070312,207570,43,23.0,,0.23,9.89,-22.39996337890625,-0.02647436948972126
712,2019-08-22,2,0.027954177897574126,-0.20453557640682118,JNUG,786.0999755859375,807.4000244140625,768.0999755859375,770.5999755859375,763.8148193359375,162290,31,23.0,,0.23,7.13,-16.29998779296875,-0.01978874292995869
713,2019-08-23,1,0.02705570530098832,-0.03214090573072359,JNUG,792.0,900.0,785.5,890.4000244140625,882.5599975585938,400680,70,23.0,,0.23,16.1,92.5999755859375,0.11468909188247567
714,2019-08-26,21,0.0450251572327044,-0.1376628293152995,JNUG,909.2999877929688,932.9000244140624,860.2000122070312,891.4000244140625,883.5511474609375,259720,58,23.0,,0.23,13.34,32.900024414062386,0.03655558268229164
715,2019-08-27,10,0.035141958670260556,-0.2195039211382276,JNUG,888.0,983.5,880.4000244140625,965.5999755859376,957.0977783203124,316510,65,23.0,,0.23,14.95,50.599975585937614,0.0542394407350546
716,2019-08-28,1,0.02705570530098832,-0.2301025234576739,JNUG,968.7000122070312,994.9000244140624,919.5,950.0,941.6351318359376,232270,34,23.0,,0.23,7.82,11.400024414062386,0.011591280543022275
717,2019-08-29,23,0.04682210242587601,0.7305814764387475,JNUG,953.5,955.2999877929688,840.5999755859375,871.0,863.330810546875,346150,64,23.0,,0.23,14.72,-39.600036621093636,-0.03980303110799066
718,2019-08-30,9,0.03424348607367475,-0.26864697868094345,JNUG,863.4000244140625,919.5,852.5999755859375,876.0,868.2867431640625,229470,51,23.0,,0.23,11.73,-35.79998779296875,-0.03747512640053263
719,2019-09-03,42,0.06389308176100629,1.2856362292289396,JNUG,913.7999877929688,969.2999877929688,913.2999877929688,933.5999755859376,925.3795776367188,275100,86,20.0,,0.2,17.2,49.79998779296875,0.05415985621856301
720,2019-09-04,35,0.05760377358490566,-0.09843488532335853,JNUG,927.2999877929688,984.0,925.0,981.9000244140624,973.2543334960938,224870,71,20.0,,0.2,14.2,14.70001220703125,0.015165596195355624
721,2019-09-05,25,0.04861904761904762,-0.1559746073339261,JNUG,915.0,916.0,805.0999755859375,817.5999755859375,810.4010009765625,394240,68,20.0,,0.2,13.6,-68.0,-0.06910569105691056
722,2019-09-06,1,0.02705570530098832,-0.4435163454253137,JNUG,836.0,867.4000244140625,750.0,750.2000122070312,743.5944213867188,368750,79,20.0,,0.2,15.8,-48.5999755859375,-0.05305674190604526
723,2019-09-09,84,0.10162893081761007,2.6355542699193264,JNUG,758.4000244140625,759.9000244140625,666.4000244140625,688.0,681.942138671875,404360,87,20.0,,0.2,17.400000000000002,-107.5,-0.12393359116241365
724,2019-09-10,44,0.0656900269541779,-0.35362867221274297,JNUG,681.0999755859375,710.9000244140625,666.0,670.7000122070312,664.79443359375,371400,87,20.0,,0.2,17.400000000000002,-49.0,-0.06448216663472606
725,2019-09-11,45,0.06658849955076371,0.013677458181171609,JNUG,673.7000122070312,713.7999877929688,671.4000244140625,678.0,672.0301513671875,297780,89,20.0,,0.2,17.8,2.89996337890625,0.004079284399091776
726,2019-09-12,29,0.052212938005390834,-0.21588655161712533,JNUG,731.0999755859375,751.2999877929688,635.7000122070312,641.5,635.8515625,522080,100,20.0,,0.2,20.0,37.5,0.05253572519095728
727,2019-09-13,1,0.02705570530098832,-0.48181990260354823,JNUG,651.4000244140625,668.7999877929688,586.7999877929688,587.0999755859375,581.9305419921875,442830,58,20.0,,0.2,11.6,-82.5,-0.10980966503454015
728,2019-09-16,14,0.03873584905660377,0.38569086876868175,JNUG,638.9000244140625,656.7999877929688,605.7000122070312,640.5,634.8604125976562,394840,98,20.0,,0.2,19.6,-12.0,-0.01794258405954796
729,2019-09-17,201,0.20675022461814915,4.3374388235567,JNUG,651.4000244140625,700.5,638.7000122070312,689.0,682.933349609375,342010,75,20.0,,0.2,15.0,43.70001220703125,0.06653473358590567
730,2019-09-18,19,0.043228212039532796,-0.7909157674707643,JNUG,690.0,696.4000244140625,605.0999755859375,625.7999877929688,620.2897338867188,547310,94,20.0,,0.2,18.8,-4.0999755859375,-0.005852927317541057
731,2019-09-19,15,0.03963432165318958,-0.08313761353480353,JNUG,649.2999877929688,689.0,646.2000122070312,677.2000122070312,671.2371826171875,315880,79,20.0,,0.2,15.8,-7.4000244140625,-0.010626111652263015
732,2019-09-23,1,0.02705570530098832,-0.31736676263233066,JNUG,745.0,789.5,743.7999877929688,787.4000244140625,780.4669189453125,357410,77,20.0,,0.2,15.4,100.5,0.14586357039187225
733,2019-09-24,26,0.04951752021563342,0.8302062232258494,JNUG,757.5,823.0,737.2999877929688,817.7999877929688,812.28076171875,390110,90,20.0,,0.2,18.0,33.5,0.04243191893603537
734,2019-09-25,24,0.04772057502246182,-0.0362890788017346,JNUG,796.7999877929688,808.5999755859375,696.5999755859375,708.5999755859375,703.8176879882812,370680,67,20.0,,0.2,13.4,-14.4000244140625,-0.01749699199764576
735,2019-09-26,8,0.03334501347708895,-0.3012445164084122,JNUG,720.7000122070312,739.7999877929688,671.5999755859375,674.7000122070312,670.1465454101562,252830,70,20.0,,0.2,14.0,-68.79998779296875,-0.08508532014623682
736,2019-09-27,8,0.03334501347708895,0.0,JNUG,637.5,679.0999755859375,622.2000122070312,640.0999755859375,635.7799682617188,357250,49,20.0,,0.2,9.8,-60.70001220703125,-0.08204922034145534
737,2019-09-30,60,0.08006558849955077,1.7749820944788715,JNUG,603.0,628.4000244140625,557.0,571.4000244140625,567.543701171875,545680,70,20.0,,0.2,14.0,-50.699951171875,-0.07465756588804218
738,2019-10-01,5,0.030649595687331537,-0.6171938998799278,JNUG,565.7000122070312,641.0,563.2999877929688,600.7000122070312,596.6459350585938,476820,100,14.0,False,0.14,14.000000000000002,12.5999755859375,0.02005088334884464
739,2019-10-02,15,0.03963432165318958,0.29314337642540966,JNUG,634.0999755859375,643.5999755859375,607.4000244140625,631.0999755859375,626.8407592773438,354190,89,14.0,,0.14,12.46,2.5999755859375,0.0040561241590288954
740,2019-10-03,5,0.030649595687331537,-0.22669054473737904,JNUG,625.0,674.4000244140625,616.5999755859375,623.0,618.7954711914062,304020,90,14.0,,0.14,12.6,30.800048828125,0.047855888745310216
741,2019-10-04,5,0.030649595687331537,0.0,JNUG,613.7000122070312,665.5999755859375,611.0,664.2000122070312,659.7174072265625,312750,74,14.0,,0.14,10.36,-8.800048828125,-0.013048707754378719
742,2019-10-08,18,0.04232973944294699,0.5645402317935775,JNUG,668.0,690.4000244140625,648.9000244140625,688.0,683.3567504882812,358970,60,14.0,,0.14,8.4,24.800048828125,0.0372596901108555
743,2019-10-09,11,0.03604043126684636,-0.14857894848555597,JNUG,689.0,692.9000244140625,646.0,653.5,649.0895385742188,249920,64,14.0,,0.14,8.96,2.5,0.003621089095588781
744,2019-10-10,1,0.02705570530098832,-0.2492957395358113,JNUG,658.2000122070312,670.0,620.7000122070312,665.0,660.5120239257812,300520,64,14.0,,0.14,8.96,-22.9000244140625,-0.03304953616277828
745,2019-10-14,9,0.03424348607367475,-0.49925768265605086,JNUG,594.0999755859375,614.9000244140625,587.5999755859375,598.4000244140625,594.3615112304688,153740,80,14.0,,0.14,11.2,-55.0999755859375,-0.08223876953124998
746,2019-10-15,32,0.05490835579514825,0.6034686327499805,JNUG,580.7999877929688,584.0,535.0999755859375,537.5999755859375,533.9718017578125,387580,59,14.0,,0.14,8.260000000000002,-30.9000244140625,-0.050252111216790185
747,2019-10-16,1,0.02705570530098832,-0.5072570484185035,JNUG,556.2999877929688,576.9000244140625,542.5999755859375,575.5,571.6160278320312,276650,72,14.0,,0.14,10.080000000000002,-7.0999755859375,-0.012157492441673856
748,2019-10-17,6,0.03154806828391734,0.16604124464516978,JNUG,564.5,618.2999877929688,564.0,606.7999877929688,602.7047729492188,302600,64,14.0,,0.14,8.96,41.39996337890625,0.07176280399876012
749,2019-10-21,1,0.02705570530098832,-0.43303899233709264,JNUG,612.0999755859375,614.4000244140625,550.7999877929688,556.5999755859375,552.843505859375,253640,37,14.0,,0.14,5.180000000000001,-3.89996337890625,-0.006307558557177462
750,2019-10-23,1,0.02705570530098832,0.0,JNUG,567.7999877929688,587.5,566.2999877929688,576.9000244140625,573.006591796875,237060,40,14.0,,0.14,5.6000000000000005,-26.9000244140625,-0.043782590079999406
751,2019-10-25,3,0.02885265049415993,0.06641649785806791,JNUG,663.7000122070312,672.7999877929688,612.7000122070312,643.9000244140625,639.5543823242188,428430,48,14.0,,0.14,6.720000000000001,85.29998779296875,0.14519146858377652
752,2019-10-28,1,0.02705570530098832,-0.0622800734904867,JNUG,617.7999877929688,625.0999755859375,593.0999755859375,602.0999755859375,598.0364379882812,300890,46,14.0,,0.14,6.44,-47.70001220703125,-0.07089776021474792
753,2019-10-29,10,0.035141958670260556,0.2988742403613056,JNUG,585.7999877929688,636.9000244140625,582.5,620.5999755859375,616.4115600585938,276130,43,14.0,,0.14,6.0200000000000005,11.800048828125,0.018877058533019797
754,2019-10-30,3,0.02885265049415993,-0.17896862935596858,JNUG,630.5999755859375,645.0999755859375,591.5999755859375,645.0999755859375,640.7462158203125,395720,87,14.0,,0.14,12.18,8.199951171875,0.012874785456977733
755,2019-10-31,12,0.03693890386343217,0.28026033070719025,JNUG,667.5,697.2000122070312,655.7000122070312,694.4000244140625,689.7135620117188,324320,54,14.0,,0.14,7.56,52.10003662109375,0.08076273227846875
756,2019-11-01,17,0.041431266846361184,0.12161603385790376,JNUG,680.0999755859375,704.0999755859375,667.5,702.9000244140625,698.1561889648438,259780,90,13.0,False,0.13,11.7,6.89996337890625,0.009896677077018357
757,2019-11-04,3,0.02885265049415993,-0.15742659984782092,JNUG,696.9000244140625,706.9000244140625,667.7000122070312,673.5,668.9546508789062,193260,23,13.0,,0.13,2.99,2.800048828125,0.003976777340170878
758,2019-11-05,4,0.029751123090745735,0.03114003674524346,JNUG,627.5,643.0,607.4000244140625,620.0,615.815673828125,360480,70,13.0,,0.13,9.1,-63.9000244140625,-0.09039471241641017
759,2019-11-06,18,0.04232973944294699,0.4227946727871228,JNUG,626.9000244140625,657.5,616.0,644.7000122070312,640.3489990234375,218610,88,13.0,,0.13,11.44,14.5,0.02255054432348369
760,2019-11-07,14,0.03873584905660377,-0.08490225627746062,JNUG,624.4000244140625,625.9000244140625,560.0999755859375,571.0,567.1463623046875,559830,85,13.0,,0.13,11.05,-31.5999755859375,-0.0480607993702471
761,2019-11-08,10,0.035141958670260556,-0.09277944007607919,JNUG,544.9000244140625,573.9000244140625,542.0999755859375,549.9000244140625,546.1888427734375,321650,82,13.0,,0.13,10.66,-52.0,-0.08308036103478333
762,2019-11-11,5,0.030649595687331537,-0.4129884879458985,JNUG,545.0,559.4000244140625,534.4000244140625,548.0999755859375,544.40087890625,255540,100,13.0,,0.13,13.0,-14.5,-0.025265724661371336
763,2019-11-12,17,0.041431266846361184,0.3517720517104914,JNUG,548.4000244140625,578.5999755859375,523.7999877929688,575.7000122070312,571.814697265625,335400,97,13.0,,0.13,12.61,19.199951171875,0.03432239959586303
764,2019-11-13,40,0.062096136567834685,0.49877474898618623,JNUG,587.7999877929688,596.4000244140625,575.4000244140625,581.5,577.5755004882812,336750,94,13.0,,0.13,12.22,17.800048828125,0.030763998581401886
765,2019-11-14,3,0.02885265049415993,-0.5353551430266376,JNUG,587.7999877929688,605.0,576.0,604.7000122070312,600.6189575195312,312620,90,13.0,,0.13,11.7,8.5999755859375,0.014419810922017717
766,2019-11-15,18,0.04232973944294699,0.46710055117865035,JNUG,588.2999877929688,610.2999877929688,581.2999877929688,583.2999877929688,579.3633422851562,205140,64,13.0,,0.13,8.32,5.29998779296875,0.00876031040160119
767,2019-11-18,17,0.041431266846361184,0.4359605144334069,JNUG,584.5999755859375,608.5,579.0,606.4000244140625,602.3074951171875,223890,75,13.0,,0.13,9.75,-1.79998779296875,-0.002949349220009112
768,2019-11-19,2,0.027954177897574126,-0.3252878797735995,JNUG,596.4000244140625,628.9000244140625,591.7999877929688,598.0999755859375,594.0634765625,310910,80,13.0,,0.13,10.4,20.4000244140625,0.033525101748664854
769,2019-11-21,3,0.02885265049415993,0.03214090573072337,JNUG,607.0999755859375,613.5,560.0999755859375,563.7000122070312,559.8956298828125,349390,54,13.0,,0.13,7.0200000000000005,-15.4000244140625,-0.024487237742454315
770,2019-11-25,8,0.03334501347708895,0.0,JNUG,550.0,567.4000244140625,539.2999877929688,541.7999877929688,538.1434326171875,200190,85,13.0,,0.13,11.05,-46.0999755859375,-0.07514258449215572
771,2019-11-26,2,0.027954177897574126,-0.16166841807452914,JNUG,545.2000122070312,592.7999877929688,538.0,588.2999877929688,584.32958984375,302310,76,13.0,,0.13,9.88,25.39996337890625,0.04476553099400382
772,2019-11-27,17,0.041431266846361184,0.4821135859608521,JNUG,573.7999877929688,584.0,557.2999877929688,578.5999755859375,574.695068359375,238170,74,13.0,,0.13,9.62,-8.79998779296875,-0.014844784032016722
773,2019-11-29,11,0.03604043126684636,0.05247553328260701,JNUG,580.7999877929688,623.2000122070312,579.0999755859375,622.0,617.8021850585938,249830,55,13.0,,0.13,7.15,39.20001220703125,0.06712330857368354
774,2019-12-02,9,0.03424348607367475,0.0854384416028251,JNUG,609.7999877929688,629.9000244140625,601.0,627.7999877929688,623.56298828125,266900,33,13.0,,0.13,4.29,6.70001220703125,0.010750982149861477
775,2019-12-03,173,0.18159299191374664,4.302993729173774,JNUG,665.7999877929688,691.2999877929688,665.0,689.0999755859375,684.4493408203125,350420,40,13.0,,0.13,5.2,61.39996337890625,0.0974757278919316
776,2019-12-04,33,0.05580682839173405,-0.6926818166075414,JNUG,676.0999755859375,681.9000244140625,647.9000244140625,673.7999877929688,669.2525634765625,196940,39,13.0,,0.13,5.07,-9.39996337890625,-0.013597517061900155
777,2019-12-05,11,0.03604043126684636,-0.35419316407193335,JNUG,661.2999877929688,706.5999755859375,660.5999755859375,680.7999877929688,676.205322265625,213640,35,13.0,,0.13,4.55,24.699951171875,0.03622224708541255
778,2019-12-06,12,0.03693890386343217,0.024929573953581086,JNUG,635.0,654.7999877929688,610.7999877929688,613.5,609.3595581054688,301710,42,13.0,,0.13,5.46,-51.79998779296875,-0.07330878797443263
779,2019-12-09,3,0.02885265049415993,0.0,JNUG,623.0999755859375,627.9000244140625,608.2000122070312,617.5,613.33251953125,152250,25,13.0,,0.13,3.25,-26.89996337890625,-0.04108119102074781
780,2019-12-10,2,0.027954177897574126,-0.03114003674524335,JNUG,626.5,633.4000244140625,613.0,622.7999877929688,618.5968017578125,163350,35,13.0,,0.13,4.55,5.5,0.008759356244861571
781,2019-12-11,10,0.035141958670260556,0.25712724584578783,JNUG,630.0,684.0999755859375,627.7999877929688,677.7999877929688,673.2255859375,330250,45,13.0,,0.13,5.8500000000000005,50.699951171875,0.0800441256988833
782,2019-12-12,7,0.032446540880503145,-0.07670084115255793,JNUG,702.2999877929688,711.0,652.5,672.2000122070312,667.6634521484375,331400,28,13.0,,0.13,3.64,26.9000244140625,0.039321773679384275
783,2019-12-13,7,0.032446540880503145,0.0,JNUG,657.2999877929688,683.9000244140625,641.7000122070312,674.2000122070312,669.64990234375,232780,39,13.0,,0.13,5.07,-27.0999755859375,-0.03811529618275311
784,2019-12-16,5,0.030649595687331537,0.0,JNUG,679.7000122070312,682.0,646.0,648.2999877929688,643.9246826171875,194530,41,13.0,,0.13,5.33,-1.9000244140625,-0.0027782195441363733
785,2019-12-17,2,0.027954177897574126,-0.08794301292762285,JNUG,650.0,657.0,633.5,636.9000244140625,632.6016235351562,139750,40,13.0,,0.13,5.2,-25.0,-0.03665689149560114
