,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,ULTA_unscaled,ULTA_monthly,isPartial,scale,ULTA,Stock_Price_Change,Stock_Price_Change_Percent
127,2018-08-01,1,0.00452112676056338,-0.6090133982947625,ULTA,243.9199981689453,245.66000366210935,237.7100067138672,238.0,238.0,717600,76,53.0,False,0.53,40.28,-9.869995117187528,-0.038625582766555366
128,2018-08-02,3,0.011563380281690142,1.5576323987538943,ULTA,233.6499938964844,236.3000030517578,229.6199951171875,234.80999755859372,234.80999755859372,1102100,74,53.0,,0.53,39.22,-9.360000610351534,-0.038101442932589324
129,2018-08-06,1,0.00452112676056338,-0.6090133982947625,ULTA,234.83999633789065,236.27999877929688,232.6300048828125,236.1000061035156,236.1000061035156,621700,73,53.0,,0.53,38.690000000000005,-0.0200042724609375,-8.465625138631694e-05
130,2018-08-15,1,0.00452112676056338,0.0,ULTA,234.5,235.97999572753903,231.80999755859372,231.97999572753903,231.97999572753903,1053200,73,53.0,,0.53,38.690000000000005,-0.3000030517578409,-0.001269692963042801
131,2018-08-21,2,0.00804225352112676,0.7788161993769471,ULTA,239.8500061035156,243.82000732421875,239.32000732421875,242.17999267578125,242.17999267578125,748100,65,53.0,,0.53,34.45,7.840011596679716,0.033223204248769234
132,2018-08-22,1,0.00452112676056338,-0.43782837127845886,ULTA,240.05999755859372,241.7100067138672,233.1699981689453,234.6999969482422,234.6999969482422,938600,66,53.0,,0.53,34.980000000000004,-2.1100006103515625,-0.00865392726998726
133,2018-08-23,3,0.011563380281690142,1.5576323987538943,ULTA,236.1100006103516,240.52999877929688,234.6199951171875,239.3999938964844,239.3999938964844,813300,71,53.0,,0.53,37.63,-1.1800079345703125,-0.004881915939736747
134,2018-08-24,2,0.00804225352112676,-0.30450669914738127,ULTA,240.1000061035156,242.07000732421875,237.6499938964844,241.6699981689453,241.6699981689453,719900,77,53.0,,0.53,40.81,1.540008544921875,0.006402563309098719
135,2018-08-27,2,0.00804225352112676,0.0,ULTA,242.0,245.1699981689453,239.63999938964844,240.83999633789065,240.83999633789065,789000,66,53.0,,0.53,34.980000000000004,3.0999908447265625,0.012806174870621412
136,2018-08-28,1,0.00452112676056338,-0.43782837127845886,ULTA,241.6699981689453,245.3699951171875,239.44000244140625,242.47000122070312,242.47000122070312,784700,64,53.0,,0.53,33.92,0.1999969482421875,0.0008157480512944737
137,2018-08-29,2,0.00804225352112676,0.7788161993769471,ULTA,241.7700042724609,242.9199981689453,240.16000366210935,241.72999572753903,241.72999572753903,986900,64,53.0,,0.53,33.92,-2.4499969482421875,-0.009984908493282041
138,2018-08-30,5,0.018605633802816903,1.3134851138353767,ULTA,240.72999572753903,246.2100067138672,240.57000732421875,244.41000366210935,244.41000366210935,1863900,80,53.0,,0.53,42.400000000000006,3.290008544921875,0.013543588711184551
139,2018-08-31,6,0.022126760563380282,0.18925056775170312,ULTA,247.2100067138672,268.8800048828125,247.2100067138672,260.0,260.0,5311500,85,53.0,,0.53,45.05,22.669998168945312,0.09207586024434522
140,2018-09-04,1,0.00452112676056338,-0.7956715467854869,ULTA,260.0,274.9800109863281,258.2699890136719,274.3699951171875,274.3699951171875,2295300,71,59.0,,0.59,41.89,6.100006103515625,0.022686722674578386
141,2018-09-10,2,0.00804225352112676,0.7788161993769471,ULTA,287.0599975585937,287.44000244140625,284.2699890136719,285.9599914550781,285.9599914550781,985400,64,59.0,,0.59,37.76,12.459991455078125,0.04531235347029505
142,2018-09-11,1,0.00452112676056338,-0.43782837127845886,ULTA,285.44000244140625,290.29998779296875,283.1600036621094,286.7300109863281,286.7300109863281,1041500,59,59.0,,0.59,34.809999999999995,2.8599853515625,0.009949851542133459
143,2018-09-21,2,0.00804225352112676,0.7788161993769471,ULTA,285.8299865722656,286.5299987792969,280.7300109863281,280.7699890136719,280.7699890136719,1144600,77,59.0,,0.59,45.43,-3.769989013671875,-0.01298652832310998
144,2018-09-26,1,0.00452112676056338,-0.43782837127845886,ULTA,278.3900146484375,282.9200134277344,277.2200012207031,278.3299865722656,278.3299865722656,869100,56,59.0,,0.59,33.04,-3.6099853515625,-0.01259897870010862
145,2018-09-27,1,0.00452112676056338,0.0,ULTA,279.2099914550781,281.0599975585937,276.69000244140625,279.2799987792969,279.2799987792969,685800,60,59.0,,0.59,35.4,-1.8600158691406818,-0.006574352399484007
146,2018-09-28,3,0.011563380281690142,1.5576323987538943,ULTA,278.9700012207031,285.510009765625,278.95001220703125,282.1199951171875,282.1199951171875,763900,67,59.0,,0.59,39.53,4.450012207031307,0.01583296180774929
147,2018-10-01,1,0.00452112676056338,-0.6090133982947625,ULTA,284.1199951171875,285.239990234375,281.7699890136719,282.9599914550781,282.9599914550781,692600,65,51.0,False,0.51,33.15,-0.27001953125,-0.0009457445343918902
148,2018-10-02,1,0.00452112676056338,0.0,ULTA,283.5799865722656,283.5799865722656,279.69000244140625,279.9700012207031,279.9700012207031,614500,59,51.0,,0.51,30.09,-1.660003662109375,-0.005819673674597237
149,2018-10-04,1,0.00452112676056338,0.0,ULTA,277.7200012207031,281.9800109863281,272.6000061035156,275.0,275.0,650800,70,51.0,,0.51,35.7,-1.5999755859375,-0.005642061011698951
150,2018-10-10,1,0.00452112676056338,0.0,ULTA,275.2699890136719,275.7099914550781,267.8099975585937,268.1300048828125,268.1300048828125,774000,63,51.0,,0.51,32.13,-6.27001953125,-0.022235687945816873
151,2018-10-15,1,0.00452112676056338,0.0,ULTA,276.1499938964844,285.010009765625,275.0799865722656,281.7300109863281,281.7300109863281,883000,62,51.0,,0.51,31.62,9.300018310546875,0.033731161723466796
152,2018-11-07,1,0.00452112676056338,-0.43782837127845886,ULTA,295.010009765625,297.760009765625,287.0,290.510009765625,290.510009765625,1622000,13,86.0,,0.86,11.18,12.75,0.044735270913764946
153,2018-11-08,3,0.011563380281690142,1.5576323987538943,ULTA,281.760009765625,308.8800048828125,275.1099853515625,304.489990234375,304.489990234375,1955800,14,86.0,,0.86,12.04,11.1199951171875,0.03734549554166233
154,2018-11-09,6,0.022126760563380282,0.9135200974421436,ULTA,303.70001220703125,312.20001220703125,302.1499938964844,308.1199951171875,308.1199951171875,1552000,16,86.0,,0.86,13.76,3.32000732421875,0.010748534290778489
155,2018-11-14,2,0.00804225352112676,-0.6365372374283895,ULTA,315.1499938964844,321.7300109863281,309.0,313.1300048828125,313.1300048828125,1182300,17,86.0,,0.86,14.62,9.529998779296875,0.030525299188576493
156,2018-11-15,2,0.00804225352112676,0.0,ULTA,312.1300048828125,312.5199890136719,306.2300109863281,311.8099975585937,311.8099975585937,845800,17,86.0,,0.86,14.62,-9.21002197265625,-0.028626555366784268
157,2018-11-28,3,0.011563380281690142,0.43782837127845897,ULTA,299.19000244140625,302.2900085449219,292.57000732421875,295.1400146484375,295.1400146484375,1563700,18,86.0,,0.86,15.48,-10.22998046875,-0.032733843684803365
158,2018-11-29,4,0.01508450704225352,0.30450669914738104,ULTA,298.0,302.7099914550781,297.0199890136719,300.3699951171875,300.3699951171875,1097200,18,86.0,,0.86,15.48,0.41998291015625,0.0013893377163798348
159,2018-11-30,1,0.00452112676056338,-0.7002801120448179,ULTA,300.04998779296875,301.95001220703125,296.4200134277344,297.7900085449219,297.7900085449219,971100,21,86.0,,0.86,18.06,-0.759979248046875,-0.0025105852779876425
160,2018-12-03,2,0.00804225352112676,-0.30450669914738127,ULTA,303.8800048828125,311.29998779296875,302.4700012207031,306.489990234375,306.489990234375,1384300,54,100.0,,1.0,54.0,9.3499755859375,0.03096530951463161
161,2018-12-04,9,0.03269014084507042,3.0647985989492117,ULTA,304.7799987792969,308.3999938964844,289.2099914550781,291.1300048828125,291.1300048828125,1653500,53,100.0,,1.0,53.0,-2.899993896484375,-0.009315753325416232
162,2018-12-06,8,0.029169014084507044,5.45171339563863,ULTA,285.0,293.54998779296875,281.7799987792969,292.9200134277344,292.9200134277344,1745200,53,100.0,,1.0,53.0,-14.850006103515625,-0.04815177171663654
163,2018-12-07,3,0.011563380281690142,-0.6035731530661517,ULTA,271.45001220703125,276.1099853515625,252.0,254.47000122070312,254.47000122070312,4231000,58,100.0,,1.0,58.0,-17.44000244140625,-0.05941067336615291
164,2018-12-10,1,0.00452112676056338,-0.43782837127845886,ULTA,251.92999267578125,254.1000061035156,242.7400054931641,251.1000061035156,251.1000061035156,2690400,54,100.0,,1.0,54.0,-22.009979248046903,-0.07971453556821662
165,2018-12-11,3,0.011563380281690142,1.5576323987538943,ULTA,255.0,256.92999267578125,246.55999755859372,247.8600006103516,247.8600006103516,1158800,53,100.0,,1.0,53.0,2.8299865722656534,0.011137294389173658
166,2018-12-12,3,0.011563380281690142,0.0,ULTA,251.4600067138672,257.489990234375,248.5399932861328,255.1499938964844,255.1499938964844,1135100,56,100.0,,1.0,56.0,0.55999755859375,0.002179572547220676
167,2018-12-14,2,0.00804225352112676,-0.30450669914738127,ULTA,249.1999969482422,251.67999267578125,246.0399932861328,246.8500061035156,246.8500061035156,910300,63,100.0,,1.0,63.0,-5.80999755859375,-0.02256397444151259
168,2018-12-21,2,0.00804225352112676,0.7788161993769471,ULTA,235.19000244140625,238.1499938964844,229.25999450683597,230.4900054931641,230.4900054931641,1695500,81,100.0,,1.0,81.0,-13.529998779296847,-0.05375873797297204
169,2019-01-02,1,0.00452112676056338,-0.43782837127845886,ULTA,239.9600067138672,249.3999938964844,239.30999755859372,247.97000122070312,247.97000122070312,1055000,75,58.0,,0.58,43.5,11.25,0.047239136209636046
170,2019-01-14,1,0.00452112676056338,0.0,ULTA,282.0599975585937,282.92999267578125,274.8900146484375,274.8999938964844,274.8999938964844,928100,55,58.0,,0.58,31.9,33.52999877929685,0.1344426607853637
171,2019-01-15,1,0.00452112676056338,0.0,ULTA,274.9700012207031,280.5199890136719,273.3099975585937,278.489990234375,278.489990234375,570900,56,58.0,,0.58,32.48,-2.410003662109375,-0.008518021151865174
172,2019-01-16,5,0.018605633802816903,3.1152647975077885,ULTA,277.760009765625,282.17999267578125,277.510009765625,282.010009765625,282.010009765625,473000,53,58.0,,0.58,30.74,1.660003662109375,0.005917594920583191
173,2019-02-19,2,0.00804225352112676,0.7788161993769471,ULTA,304.1000061035156,305.82000732421875,299.760009765625,304.6499938964844,304.6499938964844,1038300,62,54.0,,0.54,33.480000000000004,23.6400146484375,0.08377636707787217
174,2019-02-20,2,0.00804225352112676,0.0,ULTA,304.6300048828125,307.5,303.010009765625,306.3099975585937,306.3099975585937,527000,71,54.0,,0.54,38.34,1.67999267578125,0.005493403425369081
175,2019-02-22,2,0.00804225352112676,0.0,ULTA,309.6300048828125,310.92999267578125,308.0,310.7200012207031,310.7200012207031,580700,77,54.0,,0.54,41.580000000000005,3.42999267578125,0.011154447726117844
176,2019-02-25,1,0.00452112676056338,-0.43782837127845886,ULTA,311.5400085449219,313.6300048828125,308.0299987792969,309.04998779296875,309.04998779296875,546300,61,54.0,,0.54,32.940000000000005,2.70001220703125,0.008683666004027701
177,2019-02-26,4,0.01508450704225352,2.336448598130841,ULTA,308.6499938964844,311.0199890136719,308.17999267578125,310.0,310.0,508100,63,54.0,,0.54,34.02,-2.610015869140625,-0.00832195844946615
178,2019-02-27,1,0.00452112676056338,-0.7002801120448179,ULTA,307.4800109863281,309.4700012207031,305.1199951171875,307.1099853515625,307.1099853515625,642900,67,54.0,,0.54,36.18,-1.54998779296875,-0.0049835632683422615
179,2019-02-28,1,0.00452112676056338,0.0,ULTA,306.0199890136719,315.1600036621094,304.29998779296875,312.489990234375,312.489990234375,756400,71,54.0,,0.54,38.34,5.69000244140625,0.018386281122441783
180,2019-03-01,1,0.00452112676056338,0.0,ULTA,315.6099853515625,318.7799987792969,313.82000732421875,315.29998779296875,315.29998779296875,554000,56,68.0,False,0.68,38.080000000000005,3.6199951171875,0.011486213590315097
181,2019-03-06,153,0.5397323943661971,118.38006230529595,ULTA,312.1099853515625,313.2099914550781,308.9800109863281,312.510009765625,312.510009765625,711400,49,68.0,,0.68,33.32,-5.57000732421875,-0.017472888341639847
182,2019-03-07,5,0.018605633802816903,-0.9655280394561728,ULTA,312.010009765625,312.20001220703125,304.4800109863281,305.45001220703125,305.45001220703125,877900,51,68.0,,0.68,34.68,-1.009979248046875,-0.003224607373969235
183,2019-03-08,3,0.011563380281690142,-0.3785011355034066,ULTA,302.8699951171875,306.989990234375,294.0,306.3900146484375,306.3900146484375,863800,58,68.0,,0.68,39.440000000000005,-5.21002197265625,-0.016688090227239605
184,2019-03-11,4,0.01508450704225352,-0.18925056775170335,ULTA,308.0,310.3399963378906,306.57000732421875,309.75,309.75,905900,56,68.0,,0.68,38.080000000000005,3.350006103515625,0.010912427799219193
185,2019-03-12,4,0.01508450704225352,0.0,ULTA,310.69000244140625,312.0,304.32000732421875,311.4100036621094,311.4100036621094,779100,49,68.0,,0.68,33.32,1.660003662109375,0.005348983958554987
186,2019-03-13,4,0.01508450704225352,0.0,ULTA,312.04998779296875,316.9800109863281,311.0599975585937,315.44000244140625,315.44000244140625,796800,55,68.0,,0.68,37.400000000000006,4.980010986328125,0.015961573674128537
187,2019-03-14,35,0.12423943661971831,7.2362278244631195,ULTA,315.7300109863281,315.7300109863281,311.6099853515625,312.510009765625,312.510009765625,1271200,57,68.0,,0.68,38.760000000000005,-1.25,-0.003943466328083067
188,2019-03-15,18,0.06438028169014084,-0.4818047840380909,ULTA,327.9700012207031,345.239990234375,327.0,338.4100036621094,338.4100036621094,3882900,61,68.0,,0.68,41.48,29.509979248046875,0.0934658671054387
189,2019-03-18,2,0.00804225352112676,-0.8750820389411508,ULTA,338.6000061035156,344.5299987792969,336.8699951171875,342.2200012207031,342.2200012207031,949600,67,68.0,,0.68,45.56,-0.709991455078125,-0.00205651568520826
190,2019-03-19,2,0.00804225352112676,0.0,ULTA,342.9700012207031,343.9200134277344,331.32000732421875,334.45001220703125,334.45001220703125,1461900,62,68.0,,0.68,42.16,-0.6099853515625,-0.001770485454746229
191,2019-03-20,2,0.00804225352112676,0.0,ULTA,335.0,337.5,330.510009765625,330.7900085449219,330.7900085449219,933900,65,68.0,,0.68,44.2,-6.420013427734375,-0.018667170205502903
192,2019-03-21,5,0.018605633802816903,1.3134851138353767,ULTA,329.2200012207031,336.54998779296875,328.8299865722656,335.1300048828125,335.1300048828125,759100,67,68.0,,0.68,45.56,-0.95001220703125,-0.002814850983796302
193,2019-03-22,3,0.011563380281690142,-0.3785011355034066,ULTA,334.17999267578125,336.07000732421875,328.6300048828125,330.5199890136719,330.5199890136719,695000,72,68.0,,0.68,48.96,-0.47998046875,-0.0014261788327423197
194,2019-03-25,5,0.018605633802816903,1.3134851138353767,ULTA,330.8800048828125,338.25,330.8800048828125,336.6700134277344,336.6700134277344,811900,60,68.0,,0.68,40.8,2.17999267578125,0.006486721898030456
195,2019-03-26,2,0.00804225352112676,-0.5677517032551098,ULTA,339.6199951171875,345.6300048828125,337.45001220703125,342.8999938964844,342.8999938964844,847900,55,68.0,,0.68,37.400000000000006,7.3800048828125,0.02181819625369541
196,2019-03-27,2,0.00804225352112676,0.0,ULTA,343.70001220703125,348.3999938964844,343.3399963378906,346.04998779296875,346.04998779296875,724600,56,68.0,,0.68,38.080000000000005,2.769989013671875,0.00801431870653424
197,2019-03-29,1,0.00452112676056338,-0.43782837127845886,ULTA,347.6000061035156,350.0,344.95001220703125,348.7300109863281,348.7300109863281,526500,64,68.0,,0.68,43.52,1.600006103515625,0.004592440102025419
198,2019-04-01,3,0.011563380281690142,1.5576323987538943,ULTA,351.5,353.7799987792969,350.739990234375,352.54998779296875,352.54998779296875,582300,66,56.0,False,0.56,36.96,3.779998779296875,0.0107999965122767
199,2019-04-03,2,0.00804225352112676,-0.30450669914738127,ULTA,349.4700012207031,354.44000244140625,347.6300048828125,350.5299987792969,350.5299987792969,507700,66,56.0,,0.56,36.96,0.660003662109375,0.001865576528878643
200,2019-04-04,1,0.00452112676056338,-0.43782837127845886,ULTA,350.5299987792969,352.5,347.75,350.1400146484375,350.1400146484375,397200,69,56.0,,0.56,38.64,-1.94000244140625,-0.00547342971460163
201,2019-04-08,1,0.00452112676056338,0.0,ULTA,353.5599975585937,355.7300109863281,351.2900085449219,354.4700012207031,354.4700012207031,439700,53,56.0,,0.56,29.680000000000003,3.230010986328125,0.009163151734264074
202,2019-04-09,4,0.01508450704225352,2.336448598130841,ULTA,352.3599853515625,355.2799987792969,347.29998779296875,348.20001220703125,348.20001220703125,551700,54,56.0,,0.56,30.24,-0.45001220703125,-0.0012650386336072739
203,2019-04-15,4,0.01508450704225352,0.0,ULTA,346.760009765625,354.6700134277344,345.989990234375,353.94000244140625,353.94000244140625,678800,52,56.0,,0.56,29.120000000000005,-0.6099853515625,-0.0017169144158363236
204,2019-04-16,5,0.018605633802816903,0.23342670401493937,ULTA,354.7799987792969,356.79998779296875,349.45001220703125,355.0799865722656,355.0799865722656,682200,60,56.0,,0.56,33.6,2.129974365234375,0.006005510149135862
205,2019-04-22,1,0.00452112676056338,-0.757002271006813,ULTA,350.3299865722656,351.4700012207031,344.260009765625,347.4100036621094,347.4100036621094,525800,61,56.0,,0.56,34.160000000000004,-5.329986572265625,-0.014938303684467358
206,2019-04-23,3,0.011563380281690142,1.5576323987538943,ULTA,347.7200012207031,355.8599853515625,347.489990234375,351.6300048828125,351.6300048828125,556500,56,56.0,,0.56,31.360000000000003,4.389984130859375,0.012490352279319383
207,2019-04-24,1,0.00452112676056338,-0.6090133982947625,ULTA,351.3299865722656,357.9100036621094,351.3299865722656,355.8399963378906,355.8399963378906,444300,55,56.0,,0.56,30.800000000000004,2.050018310546875,0.005760744098614046
208,2019-04-25,3,0.011563380281690142,1.5576323987538943,ULTA,355.32000732421875,355.3399963378906,348.5400085449219,353.70001220703125,353.70001220703125,397600,55,56.0,,0.56,30.800000000000004,-2.57000732421875,-0.007180596512873727
209,2019-04-29,5,0.018605633802816903,0.6090133982947625,ULTA,356.9700012207031,357.8999938964844,350.6499938964844,350.8999938964844,350.8999938964844,578700,55,56.0,,0.56,30.800000000000004,2.55999755859375,0.007204360851513769
210,2019-04-30,1,0.00452112676056338,-0.757002271006813,ULTA,351.1199951171875,352.1600036621094,346.989990234375,348.9800109863281,348.9800109863281,736600,57,56.0,,0.56,31.92,-5.739990234375,-0.01603797242878746
211,2019-05-01,7,0.02564788732394366,4.672897196261682,ULTA,347.8099975585937,348.3299865722656,334.6499938964844,334.94000244140625,334.94000244140625,1151300,60,56.0,False,0.56,33.6,-3.83001708984375,-0.010875786716309177
212,2019-05-02,8,0.029169014084507044,0.13728720483250978,ULTA,335.010009765625,344.1099853515625,335.010009765625,343.67999267578125,343.67999267578125,875400,60,56.0,,0.56,33.6,-4.220001220703125,-0.01211495243986882
213,2019-05-03,8,0.029169014084507044,0.0,ULTA,344.2699890136719,346.1199951171875,339.9800109863281,341.9599914550781,341.9599914550781,728400,70,56.0,,0.56,39.2,2.010009765625,0.005841184072503669
214,2019-05-06,2,0.00804225352112676,-0.724287783679382,ULTA,336.5299987792969,347.6099853515625,335.7799987792969,346.67999267578125,346.67999267578125,712100,56,56.0,,0.56,31.360000000000003,1.489990234375,0.004304837210778567
215,2019-05-10,1,0.00452112676056338,-0.43782837127845886,ULTA,347.010009765625,347.010009765625,337.010009765625,343.239990234375,343.239990234375,685600,72,56.0,,0.56,40.32000000000001,-0.5999755859375,-0.0017260021611021914
216,2019-05-16,1,0.00452112676056338,0.0,ULTA,341.3099975585937,348.4599914550781,341.3099975585937,343.239990234375,343.239990234375,512100,62,56.0,,0.56,34.720000000000006,1.449981689453125,0.004178501047945149
217,2019-05-17,1,0.00452112676056338,0.0,ULTA,342.5899963378906,349.5599975585937,342.1000061035156,342.45001220703125,342.45001220703125,573400,66,56.0,,0.56,36.96,1.1000061035155682,0.003156764421999192
218,2019-05-20,1,0.00452112676056338,0.0,ULTA,340.5,348.3099975585937,339.0299987792969,347.8900146484375,347.8900146484375,829200,58,56.0,,0.56,32.480000000000004,-1.25,-0.0035759240437415185
219,2019-05-21,1,0.00452112676056338,0.0,ULTA,348.6099853515625,354.5400085449219,347.8999938964844,353.1600036621094,353.1600036621094,545400,60,56.0,,0.56,33.6,6.230010986328182,0.017886397261049458
220,2019-05-23,1,0.00452112676056338,0.0,ULTA,347.0299987792969,347.1400146484375,336.07000732421875,337.8299865722656,337.8299865722656,1026800,58,56.0,,0.56,32.480000000000004,-7.399993896484375,-0.02087209826291514
221,2019-05-24,1,0.00452112676056338,0.0,ULTA,338.8099975585937,340.8399963378906,330.42999267578125,335.0899963378906,335.0899963378906,615100,72,56.0,,0.56,40.32000000000001,-6.300018310546875,-0.01814834949790256
222,2019-05-28,13,0.046774647887323946,9.345794392523366,ULTA,336.2200012207031,338.5,333.010009765625,334.8500061035156,334.8500061035156,1026300,60,56.0,,0.56,33.6,-2.339996337890625,-0.006865380715386671
223,2019-05-29,6,0.022126760563380282,-0.5269497139415839,ULTA,332.3699951171875,334.5899963378906,321.82000732421875,322.07000732421875,322.07000732421875,1033400,58,56.0,,0.56,32.480000000000004,-3.910003662109375,-0.01155097093680757
224,2019-05-30,27,0.09607042253521127,3.341820496499045,ULTA,327.6400146484375,334.0299987792969,321.17999267578125,328.4599914550781,328.4599914550781,1318000,70,56.0,,0.56,39.2,-0.55999755859375,-0.001673682909599683
225,2019-05-31,16,0.05733802816901409,-0.40316669110101155,ULTA,315.3299865722656,335.1300048828125,304.0400085449219,333.3800048828125,333.3800048828125,3197800,73,56.0,,0.56,40.88,1.100006103515625,0.0032931356690584224
226,2019-06-03,1,0.00452112676056338,-0.7002801120448179,ULTA,333.8900146484375,337.3599853515625,327.8500061035156,330.6000061035156,330.6000061035156,1023700,73,58.0,,0.58,42.34,2.22998046875,0.006654075840000662
227,2019-06-07,1,0.00452112676056338,0.0,ULTA,340.69000244140625,343.9599914550781,337.67999267578125,338.1600036621094,338.1600036621094,567300,73,58.0,,0.58,42.34,6.600006103515625,0.01956368979752532
228,2019-06-12,1,0.00452112676056338,0.0,ULTA,341.8800048828125,343.8800048828125,339.1400146484375,342.82000732421875,342.82000732421875,480800,65,58.0,,0.58,37.7,-0.079986572265625,-0.00023254615144996382
229,2019-06-19,3,0.011563380281690142,1.5576323987538943,ULTA,346.7699890136719,358.42999267578125,343.6300048828125,357.8399963378906,357.8399963378906,564900,68,58.0,,0.58,39.44,14.54998779296875,0.04231123527501146
230,2019-06-20,4,0.01508450704225352,0.30450669914738104,ULTA,360.4200134277344,365.5400085449219,355.1700134277344,358.3399963378906,358.3399963378906,743500,70,58.0,,0.58,40.6,7.110015869140625,0.01983655390014194
231,2019-06-24,3,0.011563380281690142,-0.23342670401493926,ULTA,357.7300109863281,358.69000244140625,340.260009765625,346.5400085449219,346.5400085449219,1684700,62,58.0,,0.58,35.96,-6.850006103515625,-0.01873941550415492
232,2019-06-25,1,0.00452112676056338,-0.6090133982947625,ULTA,345.0,348.9200134277344,340.8699951171875,348.69000244140625,348.69000244140625,640700,68,58.0,,0.58,39.44,-9.769989013671875,-0.027237974148074717
233,2019-06-26,1,0.00452112676056338,0.0,ULTA,350.5799865722656,352.6499938964844,344.2699890136719,344.82000732421875,344.82000732421875,561800,65,58.0,,0.58,37.7,3.72998046875,0.010690073154896673
234,2019-06-27,28,0.09959154929577464,21.02803738317757,ULTA,346.5,347.42999267578125,339.5299987792969,344.2200012207031,344.2200012207031,619500,71,58.0,,0.58,41.18,-5.220001220703125,-0.014802215542460417
235,2019-07-01,1,0.00452112676056338,-0.9546033092914722,ULTA,350.54998779296875,353.760009765625,339.8800048828125,340.3800048828125,340.3800048828125,793700,80,55.0,False,0.55,44.0,6.33001708984375,0.018219547026128158
236,2019-07-09,2,0.00804225352112676,0.7788161993769471,ULTA,351.20001220703125,353.19000244140625,347.0,348.4800109863281,348.4800109863281,729100,71,55.0,,0.55,39.05,-0.57000732421875,-0.00161128253189613
237,2019-07-16,2,0.00804225352112676,0.0,ULTA,356.57000732421875,361.8500061035156,355.6099853515625,360.5400085449219,360.5400085449219,1409500,73,55.0,,0.55,40.150000000000006,8.660003662109375,0.024519390702589572
238,2019-07-18,2,0.00804225352112676,0.0,ULTA,363.5499877929688,368.7200012207031,363.5499877929688,366.2099914550781,366.2099914550781,504800,76,55.0,,0.55,41.8,6.8699951171875,0.018985753768986147
239,2019-07-19,3,0.011563380281690142,0.43782837127845897,ULTA,365.1900024414063,367.010009765625,356.45001220703125,357.0,357.0,574600,84,55.0,,0.55,46.2,-1.709991455078125,-0.004637642247279583
240,2019-07-25,1,0.00452112676056338,0.0,ULTA,353.7300109863281,359.739990234375,352.0,354.6199951171875,354.6199951171875,486900,78,55.0,,0.55,42.900000000000006,-7.27001953125,-0.01980877724804475
241,2019-07-26,2,0.00804225352112676,0.7788161993769471,ULTA,355.7200012207031,356.04998779296875,349.5599975585937,353.8800048828125,353.8800048828125,497600,87,55.0,,0.55,47.85,-3.69000244140625,-0.010257415193129282
242,2019-07-29,1,0.00452112676056338,0.0,ULTA,352.6700134277344,353.20001220703125,341.3999938964844,346.1300048828125,346.1300048828125,815700,79,55.0,,0.55,43.45,-2.8499755859375,-0.008004425456109465
243,2019-07-30,1,0.00452112676056338,0.0,ULTA,345.0299987792969,350.45001220703125,342.1499938964844,348.6300048828125,348.6300048828125,577500,76,55.0,,0.55,41.8,-2.75,-0.007785956695800067
244,2019-07-31,2,0.00804225352112676,0.7788161993769471,ULTA,347.6199951171875,354.0,344.3699951171875,349.25,349.25,521300,77,55.0,,0.55,42.35,3.54998779296875,0.010129797886471614
245,2019-08-07,1,0.00452112676056338,-0.43782837127845886,ULTA,337.2200012207031,344.3599853515625,336.70001220703125,343.67999267578125,343.67999267578125,756100,72,55.0,,0.55,39.6,-9.6400146484375,-0.02723167979784602
246,2019-08-08,1,0.00452112676056338,0.0,ULTA,345.17999267578125,355.3599853515625,344.760009765625,353.0400085449219,353.0400085449219,588200,74,55.0,,0.55,40.7,11.0,0.03194331649413318
247,2019-08-13,3,0.011563380281690142,1.5576323987538943,ULTA,334.3099975585937,348.32000732421875,333.3299865722656,341.20001220703125,341.20001220703125,571800,71,55.0,,0.55,39.05,-7.03997802734375,-0.019810834977323055
248,2019-08-14,1,0.00452112676056338,-0.6090133982947625,ULTA,330.0599975585937,332.20001220703125,320.1700134277344,321.0,321.0,1249300,71,55.0,,0.55,39.05,-16.1199951171875,-0.046279268426240305
249,2019-08-16,3,0.011563380281690142,1.5576323987538943,ULTA,323.5199890136719,327.8900146484375,319.260009765625,322.0299987792969,322.0299987792969,564200,75,55.0,,0.55,41.25,-4.30999755859375,-0.012974104154781618
250,2019-08-21,4,0.01508450704225352,0.0,ULTA,327.239990234375,331.489990234375,326.8099975585937,328.1199951171875,328.1199951171875,521100,66,55.0,,0.55,36.3,3.5999755859375,0.01097921688709369
251,2019-08-22,5,0.018605633802816903,0.23342670401493937,ULTA,328.5400085449219,338.5,328.5400085449219,334.8599853515625,334.8599853515625,753000,66,55.0,,0.55,36.3,7.010009765625,0.02114697267530974
252,2019-08-23,21,0.07494366197183099,3.0280090840272518,ULTA,330.6400146484375,332.3699951171875,321.239990234375,322.1000061035156,322.1000061035156,1098500,70,55.0,,0.55,38.5,-6.1300048828125,-0.01810932018556133
253,2019-08-26,19,0.06790140845070422,0.4516711833785003,ULTA,327.0,331.989990234375,324.5400085449219,330.2200012207031,330.2200012207031,1008600,63,55.0,,0.55,34.650000000000006,-0.3800048828125,-0.0011433188566811747
254,2019-08-27,21,0.07494366197183099,0.10371292263015985,ULTA,333.1600036621094,334.79998779296875,323.6000061035156,323.7699890136719,323.7699890136719,1000700,66,55.0,,0.55,36.3,2.80999755859375,0.008464103259890443
