,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,LULU_unscaled,LULU_monthly,isPartial,scale,LULU,Stock_Price_Change,Stock_Price_Change_Percent
211,2019-01-08,3,0.009902077151335311,1.495886312640239,LULU,135.52000427246094,137.17999267578125,133.6699981689453,135.86000061035156,135.86000061035156,2322600,61,65.0,,0.65,39.65,2.079986572265625,0.015395902874141276
212,2019-01-09,1,0.003967359050445104,-0.5993407252022774,LULU,137.5,137.50999450683594,134.63999938964844,136.0,136.0,3339000,72,65.0,,0.65,46.8,0.3300018310546875,0.0024056119600082138
213,2019-01-10,11,0.033640949554896146,7.479431563201198,LULU,131.02999877929688,132.41000366210938,129.5,131.61000061035156,131.61000061035156,3402100,68,65.0,,0.65,44.2,-5.0999908447265625,-0.03708814666902649
214,2019-01-14,20,0.06034718100890208,7.702182284980745,LULU,136.63999938964844,145.0,135.3800048828125,139.72999572753906,139.72999572753906,7152000,87,65.0,,0.65,56.55,12.589996337890625,0.09508342262430891
215,2019-01-15,5,0.01583679525222552,-0.737571913261543,LULU,139.36000061035156,141.64999389648438,138.50999450683594,141.1300048828125,141.1300048828125,2619600,65,65.0,,0.65,42.25,-3.350006103515625,-0.02310349036907322
216,2019-01-16,5,0.01583679525222552,0.0,LULU,142.36000061035156,143.25,141.3699951171875,142.24000549316406,142.24000549316406,1783500,62,65.0,,0.65,40.3,1.600006103515625,0.011295490098537364
217,2019-01-17,3,0.009902077151335311,-0.37474236462432076,LULU,141.72999572753906,146.0399932861328,141.72999572753906,145.13999938964844,145.13999938964844,3012100,62,65.0,,0.65,40.3,2.7899932861328125,0.019476392922393115
218,2019-01-18,8,0.024738872403560833,1.4983518130056939,LULU,147.52000427246094,152.17999267578125,147.07000732421875,152.07000732421875,152.07000732421875,3277100,75,65.0,,0.65,48.75,6.1399993896484375,0.04204327356834692
219,2019-01-22,1,0.003967359050445104,-0.42789901583226364,LULU,150.52000427246094,151.66000366210938,148.32000732421875,149.47000122070312,149.47000122070312,1828200,100,65.0,,0.65,65.0,-0.519989013671875,-0.0034169341483654136
220,2019-01-23,1,0.003967359050445104,0.0,LULU,151.42999267578125,151.72999572753906,147.75,149.85000610351562,149.85000610351562,1602100,76,65.0,,0.65,49.4,0.0699920654296875,0.0004615064205433228
221,2019-01-24,3,0.009902077151335311,1.495886312640239,LULU,150.0,150.25999450683594,147.22999572753906,148.42999267578125,148.42999267578125,2033600,66,65.0,,0.65,42.9,-1.470001220703125,-0.009688270362458895
222,2019-01-25,3,0.009902077151335311,0.0,LULU,150.0,152.80999755859375,148.42999267578125,151.88999938964844,151.88999938964844,1731700,74,65.0,,0.65,48.1,2.5500030517578125,0.016970605250766324
223,2019-01-28,1,0.003967359050445104,-0.7890168849613381,LULU,150.33999633789062,150.77000427246094,148.6199951171875,149.6999969482422,149.6999969482422,1417000,66,65.0,,0.65,42.9,-2.0399932861328125,-0.013349867932237802
224,2019-01-29,9,0.027706231454005935,5.983545250560957,LULU,149.8300018310547,149.92999267578125,147.80999755859375,148.9499969482422,148.9499969482422,1297400,62,65.0,,0.65,40.3,-0.8400115966796875,-0.005571476904395856
225,2019-01-31,5,0.01583679525222552,-0.4284031273428296,LULU,148.30999755859375,148.92999267578125,146.30999755859375,147.80999755859375,147.80999755859375,2517100,59,65.0,,0.65,38.35,-1.0,-0.006669779556132349
226,2019-02-01,6,0.018804154302670625,0.18737118231216043,LULU,147.4499969482422,147.85000610351562,144.36000061035156,146.1199951171875,146.1199951171875,1749900,73,52.0,False,0.52,37.96,-1.079986572265625,-0.007251639195449022
227,2019-02-04,2,0.006934718100890208,-0.46114825916532165,LULU,145.33999633789062,147.4499969482422,144.67999267578125,146.63999938964844,146.63999938964844,1689800,65,52.0,,0.52,33.800000000000004,-0.4000091552734375,-0.0027055065185007665
228,2019-02-05,8,0.024738872403560833,2.5673940949935816,LULU,147.5500030517578,151.57000732421875,146.67999267578125,146.88999938964844,146.88999938964844,2138500,75,52.0,,0.52,39.0,4.1200103759765625,0.027941746091882047
229,2019-02-06,3,0.009902077151335311,-0.5997361161089121,LULU,146.9600067138672,147.27000427246094,143.47000122070312,145.75999450683594,145.75999450683594,1452900,78,52.0,,0.52,40.56,-4.3000030517578125,-0.02836974892110289
230,2019-02-07,4,0.012869436201780417,0.299670362601139,LULU,144.3300018310547,147.6699981689453,143.05999755859375,147.6300048828125,147.6300048828125,1803200,73,52.0,,0.52,37.96,0.399993896484375,0.002716058157670398
231,2019-02-08,2,0.006934718100890208,-0.46114825916532165,LULU,147.1300048828125,150.0,147.0,148.6199951171875,148.6199951171875,1450400,77,52.0,,0.52,40.04,2.3300018310546875,0.015778437461541728
232,2019-02-11,1,0.003967359050445104,-0.42789901583226364,LULU,149.6999969482422,151.92999267578125,149.27999877929688,149.7899932861328,149.7899932861328,1509200,82,52.0,,0.52,42.64,1.92999267578125,0.012866617838541705
233,2019-02-12,5,0.01583679525222552,2.9917726252804786,LULU,150.86000061035156,157.5500030517578,150.57000732421875,157.32000732421875,157.32000732421875,4021900,69,52.0,,0.52,35.88,5.6200103759765625,0.0369907894879562
234,2019-02-13,3,0.009902077151335311,-0.37474236462432076,LULU,157.94000244140625,158.6699981689453,154.11000061035156,155.27000427246094,155.27000427246094,2090600,79,52.0,,0.52,41.08,1.1199951171875,0.007108823202114145
235,2019-02-14,3,0.009902077151335311,0.0,LULU,153.50999450683594,156.4199981689453,152.35000610351562,154.85000610351562,154.85000610351562,1121000,66,52.0,,0.52,34.32,-2.25,-0.014180374525524897
236,2019-02-15,2,0.006934718100890208,-0.29967036260113866,LULU,155.60000610351562,156.22999572753906,150.5399932861328,151.08999633789062,151.08999633789062,1925900,77,52.0,,0.52,40.04,-0.19000244140625,-0.0012146940521060579
237,2019-02-19,6,0.018804154302670625,3.739715781600599,LULU,149.17999267578125,149.8000030517578,145.52999877929688,147.57000732421875,147.57000732421875,2451500,73,52.0,,0.52,37.96,-6.42999267578125,-0.04115722237485675
238,2019-02-20,3,0.009902077151335311,-0.47341013097680296,LULU,147.4499969482422,149.50999450683594,147.02999877929688,148.1199951171875,148.1199951171875,1396900,78,52.0,,0.52,40.56,-0.290008544921875,-0.001935971555499072
239,2019-02-21,2,0.006934718100890208,-0.29967036260113866,LULU,147.47000122070312,149.11000061035156,147.0500030517578,148.11000061035156,148.11000061035156,977300,69,52.0,,0.52,35.88,-0.399993896484375,-0.002675365602171076
240,2019-02-22,3,0.009902077151335311,0.42789901583226353,LULU,148.6999969482422,149.36000061035156,147.5,149.25999450683594,149.25999450683594,966400,74,52.0,,0.52,38.48,0.25,0.0016766145729774085
241,2019-02-25,5,0.01583679525222552,-0.15780337699226776,LULU,150.1199951171875,151.50999450683594,148.0500030517578,148.5399932861328,148.5399932861328,1216900,70,52.0,,0.52,36.4,2.149993896484375,0.014394710014050238
242,2019-02-26,15,0.04551038575667656,1.8737118231216043,LULU,148.1999969482422,151.39999389648438,148.19000244140625,150.97999572753906,150.97999572753906,1469000,73,52.0,,0.52,37.96,-0.1100006103515625,-0.0007260287396195775
243,2019-02-27,3,0.009902077151335311,-0.7824215948360175,LULU,150.0,152.14999389648438,149.0500030517578,150.55999755859375,150.55999755859375,1146300,67,52.0,,0.52,34.84,0.75,0.004953765060999871
244,2019-02-28,1,0.003967359050445104,-0.5993407252022774,LULU,150.17999267578125,151.22999572753906,148.52999877929688,150.4199981689453,150.4199981689453,1234600,69,52.0,,0.52,35.88,-0.9199981689453125,-0.006046652683872167
245,2019-03-01,2,0.006934718100890208,0.7479431563201198,LULU,152.55999755859375,153.9499969482422,150.19000244140625,151.3800048828125,151.3800048828125,1671900,57,57.0,False,0.57,32.489999999999995,2.720001220703125,0.017985857948469297
246,2019-03-04,2,0.006934718100890208,0.7479431563201198,LULU,152.10000610351562,152.88999938964844,146.4600067138672,147.77999877929688,147.77999877929688,1450000,58,57.0,,0.57,33.059999999999995,-1.05999755859375,-0.0068853366651908665
247,2019-03-06,3,0.009902077151335311,0.42789901583226353,LULU,149.60000610351562,150.22999572753906,147.66000366210938,149.08999633789062,149.08999633789062,805300,63,57.0,,0.57,35.91,-2.660003662109375,-0.017398153396091076
248,2019-03-07,1,0.003967359050445104,-0.5993407252022774,LULU,148.3699951171875,148.9199981689453,146.4199981689453,147.6999969482422,147.6999969482422,1465100,57,57.0,,0.57,32.489999999999995,-1.30999755859375,-0.008719946720690874
249,2019-03-08,6,0.018804154302670625,3.739715781600599,LULU,146.00999450683594,146.6199951171875,141.77999877929688,142.50999450683594,142.50999450683594,2785400,65,57.0,,0.57,37.05,-2.3000030517578125,-0.015444554660473009
250,2019-03-11,5,0.01583679525222552,-0.15780337699226776,LULU,143.0,145.5399932861328,142.35000610351562,145.2899932861328,145.2899932861328,2086500,63,57.0,,0.57,35.91,-1.0800018310546875,-0.007365992818315736
251,2019-03-12,5,0.01583679525222552,0.0,LULU,145.27999877929688,146.05999755859375,142.6699981689453,145.7899932861328,145.7899932861328,2090100,58,57.0,,0.57,33.059999999999995,0.5200042724609375,0.003572930441453348
252,2019-03-13,1,0.003967359050445104,-0.7494847292486415,LULU,146.14999389648438,147.7100067138672,145.25,145.41000366210938,145.41000366210938,1309800,56,57.0,,0.57,31.92,1.6500091552734375,0.011296790242732335
253,2019-03-15,9,0.027706231454005935,5.983545250560957,LULU,145.22999572753906,145.47999572753906,141.5500030517578,141.7899932861328,141.7899932861328,2251100,63,57.0,,0.57,35.91,-2.230010986328125,-0.01509722351206666
254,2019-03-18,4,0.012869436201780417,-0.535503909178537,LULU,141.64999389648438,144.49000549316406,141.50999450683594,144.3300018310547,144.3300018310547,1587700,61,57.0,,0.57,34.77,-0.989990234375,-0.006804992187579462
255,2019-03-19,4,0.012869436201780417,0.0,LULU,144.66000366210938,146.3000030517578,143.77000427246094,144.99000549316406,144.99000549316406,1176500,67,57.0,,0.57,38.19,1.80999755859375,0.012526801091992334
256,2019-03-20,11,0.033640949554896146,1.6140189070786257,LULU,145.4199981689453,145.5,142.1300048828125,144.35000610351562,144.35000610351562,1267900,63,57.0,,0.57,35.91,-0.8000030517578125,-0.0054682367400552545
257,2019-03-21,22,0.06628189910979229,0.9702743230131428,LULU,144.63999938964844,149.5500030517578,144.5399932861328,148.91000366210938,148.91000366210938,1672900,60,57.0,,0.57,34.2,4.0500030517578125,0.02783507252067219
258,2019-03-22,24,0.0722166172106825,0.08953753861306346,LULU,145.72999572753906,147.6300048828125,142.24000549316406,143.2100067138672,143.2100067138672,2644600,63,57.0,,0.57,35.91,-1.9199981689453125,-0.012838503040891402
259,2019-03-25,17,0.05144510385756677,4.195385076415943,LULU,142.91000366210938,147.3699951171875,141.33999633789062,146.5800018310547,146.5800018310547,2539900,67,57.0,,0.57,38.19,-0.260009765625,-0.0017612257469705739
260,2019-03-26,31,0.09298813056379822,0.8075214858395339,LULU,148.00999450683594,148.42999267578125,142.8000030517578,143.55999755859375,143.55999755859375,3010800,70,57.0,,0.57,39.9,1.05999755859375,0.007192763749166442
261,2019-03-27,113,0.3363115727002967,2.6167150652583206,LULU,144.32000732421875,146.86000061035156,143.8800048828125,146.8000030517578,146.8000030517578,5524400,84,57.0,,0.57,47.88,-1.5699920654296875,-0.010577323606415945
262,2019-03-28,176,0.5232551928783383,0.5558643690939413,LULU,169.14999389648438,171.4499969482422,166.10000610351562,167.5399932861328,167.5399932861328,14698300,100,57.0,,0.57,56.99999999999999,24.589996337890625,0.1674383510533457
263,2019-03-29,77,0.229486646884273,-0.5614249987240341,LULU,165.91000366210938,168.3000030517578,162.9499969482422,163.8699951171875,163.8699951171875,7223700,83,57.0,,0.57,47.31,-3.149993896484375,-0.01837266813971017
264,2019-04-01,8,0.024738872403560833,0.5621135469364813,LULU,164.75999450683594,167.1999969482422,163.22000122070312,165.52000427246094,165.52000427246094,3958200,83,58.0,False,0.58,48.13999999999999,-1.100006103515625,-0.006535983859592309
265,2019-04-02,4,0.012869436201780417,-0.47978889288712967,LULU,165.61000061035156,166.6999969482422,164.00999450683594,165.47000122070312,165.47000122070312,2207600,71,58.0,,0.58,41.18,-0.5,-0.002990430676591327
266,2019-04-03,7,0.021771513353115727,0.6917223887479822,LULU,165.60000610351562,167.5,163.9499969482422,166.2100067138672,166.2100067138672,1827900,74,58.0,,0.58,42.92,0.8000030517578125,0.00479905858670282
267,2019-04-04,7,0.021771513353115727,0.0,LULU,166.27000427246094,171.69000244140625,166.14999389648438,171.3699951171875,171.3699951171875,2790400,79,58.0,,0.58,45.82,4.19000244140625,0.02501493994869408
268,2019-04-05,5,0.01583679525222552,-0.27259097723865344,LULU,172.0399932861328,172.89999389648438,168.83999633789062,169.3699951171875,169.3699951171875,1951900,100,58.0,,0.58,57.99999999999999,1.209991455078125,0.0070475358953476785
269,2019-04-08,4,0.012869436201780417,0.8557980316645273,LULU,168.77999877929688,170.39999389648438,168.36000061035156,169.77000427246094,169.77000427246094,2135300,97,58.0,,0.58,56.26,-2.5,-0.014459225495963568
270,2019-04-09,4,0.012869436201780417,0.0,LULU,169.41000366210938,169.8000030517578,165.52999877929688,167.52000427246094,167.52000427246094,2475600,91,58.0,,0.58,52.78,-0.5999908447265625,-0.003521073158553323
271,2019-04-10,1,0.003967359050445104,-0.6917223887479824,LULU,168.3000030517578,169.82000732421875,166.67999267578125,167.4600067138672,167.4600067138672,1573800,84,58.0,,0.58,48.72,0.0200042724609375,0.00011781078976103032
272,2019-04-11,3,0.009902077151335311,1.495886312640239,LULU,167.69000244140625,168.66000366210938,166.92999267578125,168.0,168.0,1409400,79,58.0,,0.58,45.82,-1.160003662109375,-0.0068307832533225366
273,2019-04-12,10,0.03067359050445104,2.0976925382079714,LULU,168.5,170.67999267578125,167.5,169.8800048828125,169.8800048828125,1523400,79,58.0,,0.58,45.82,2.019989013671875,0.011976692575666581
274,2019-04-15,13,0.03957566765578635,4.7068891741549,LULU,170.02000427246094,173.07000732421875,170.02000427246094,172.00999450683594,172.00999450683594,2475600,75,58.0,,0.58,43.5,2.3900146484375,0.014002898705166356
275,2019-04-16,3,0.009902077151335311,-0.7497938067031567,LULU,173.0,173.32000732421875,168.72999572753906,169.3300018310547,169.3300018310547,1759700,83,58.0,,0.58,48.13999999999999,0.25,0.001444502163402861
276,2019-04-18,2,0.006934718100890208,-0.29967036260113866,LULU,171.74000549316406,174.63999938964844,169.72000122070312,173.30999755859375,173.30999755859375,2293200,75,58.0,,0.58,43.5,1.3199920654296875,0.007615924357540882
277,2019-04-22,1,0.003967359050445104,-0.5993407252022774,LULU,173.1999969482422,173.66000366210938,172.0399932861328,173.02000427246094,173.02000427246094,1260900,76,58.0,,0.58,44.08,-0.9799957275390625,-0.00561151930235948
278,2019-04-23,1,0.003967359050445104,0.0,LULU,174.50999450683594,177.16000366210938,173.02999877929688,176.77999877929688,176.77999877929688,2411900,80,58.0,,0.58,46.4,3.5,0.02015432411719842
279,2019-04-24,16,0.048477744807121664,11.219147344801796,LULU,177.7899932861328,179.5,174.41000366210938,178.27000427246094,178.27000427246094,2474900,87,58.0,,0.58,50.46,2.339996337890625,0.013208378242944852
280,2019-04-25,18,0.05441246290801187,0.12242149721491091,LULU,178.33999633789062,179.22000122070312,176.61000061035156,177.2899932861328,177.2899932861328,1713300,87,58.0,,0.58,50.46,-0.279998779296875,-0.0015598817788127217
281,2019-04-26,5,0.01583679525222552,-0.7089491192670556,LULU,177.75,178.0399932861328,175.41000366210938,177.08999633789062,177.08999633789062,1585600,77,58.0,,0.58,44.66,-1.1800079345703125,-0.006584130825427081
282,2019-04-29,3,0.009902077151335311,0.0,LULU,176.61000061035156,178.85000610351562,176.5,177.5,177.5,1798700,78,58.0,,0.58,45.24,0.8100128173828125,0.004549611592497671
283,2019-04-30,3,0.009902077151335311,0.0,LULU,177.25999450683594,177.75,175.6300048828125,176.35000610351562,176.35000610351562,1268800,75,58.0,,0.58,43.5,-1.100006103515625,-0.006150439284184128
284,2019-05-01,4,0.012869436201780417,0.299670362601139,LULU,176.22999572753906,178.27000427246094,175.5800018310547,175.6699981689453,175.6699981689453,1306800,76,58.0,False,0.58,44.08,0.5200042724609375,0.0029254811390206914
285,2019-05-03,3,0.009902077151335311,-0.230574129582661,LULU,176.83999633789062,178.97999572753906,176.00999450683594,178.63999938964844,178.63999938964844,1036600,83,58.0,,0.58,48.13999999999999,0.709991455078125,0.003982674808225228
286,2019-05-06,4,0.012869436201780417,2.2438294689603593,LULU,175.1999969482422,178.22000122070312,174.58999633789062,177.69000244140625,177.69000244140625,919900,86,58.0,,0.58,49.88,-0.7599945068359375,-0.004246253910928033
287,2019-05-07,1,0.003967359050445104,-0.6917223887479824,LULU,177.0,177.5,172.10000610351562,173.97999572753906,173.97999572753906,1818600,87,58.0,,0.58,50.46,-0.720001220703125,-0.004039957444571529
288,2019-05-08,1,0.003967359050445104,0.0,LULU,173.86000061035156,177.0,172.7899932861328,175.1699981689453,175.1699981689453,1008300,90,58.0,,0.58,52.2,-0.5,-0.0028169014084507005
289,2019-05-10,1,0.003967359050445104,0.0,LULU,173.50999450683594,175.11000061035156,170.00999450683594,173.67999267578125,173.67999267578125,1120500,85,58.0,,0.58,49.3,-1.8899993896484375,-0.010677962653381057
290,2019-05-13,1,0.003967359050445104,0.0,LULU,170.0,171.1300048828125,166.22000122070312,167.57000732421875,167.57000732421875,2019700,75,58.0,,0.58,43.5,-3.9799957275390625,-0.022728546134810457
291,2019-05-14,1,0.003967359050445104,0.0,LULU,168.5399932861328,171.50999450683594,167.32000732421875,170.67999267578125,170.67999267578125,1684300,81,58.0,,0.58,46.98,0.3799896240234375,0.002220473401398193
292,2019-05-20,3,0.009902077151335311,1.495886312640239,LULU,171.0500030517578,174.86000061035156,170.27999877929688,174.14999389648438,174.14999389648438,1077000,79,58.0,,0.58,45.82,3.350006103515625,0.019532424994521902
293,2019-05-21,10,0.03067359050445104,2.0976925382079714,LULU,174.8800048828125,177.27000427246094,174.60000610351562,176.52999877929688,176.52999877929688,1444800,79,58.0,,0.58,45.82,2.410003662109375,0.013782475430042407
294,2019-05-22,2,0.006934718100890208,-0.7739189319918739,LULU,176.0,176.2100067138672,174.52999877929688,175.72000122070312,175.72000122070312,877500,77,58.0,,0.58,44.66,-1.05999755859375,-0.005979565256649666
295,2019-05-23,7,0.021771513353115727,2.1394950791613176,LULU,173.55999755859375,174.92999267578125,169.99000549316406,170.1999969482422,170.1999969482422,1654100,78,58.0,,0.58,45.24,-1.2800140380859375,-0.007264139318514662
296,2019-05-24,3,0.009902077151335311,-0.5451819544773069,LULU,171.1699981689453,173.24000549316406,170.5500030517578,172.72000122070312,172.72000122070312,1509600,84,58.0,,0.58,48.72,-1.6899871826171875,-0.009660934393048604
297,2019-05-28,2,0.006934718100890208,0.7479431563201198,LULU,173.11000061035156,176.0399932861328,173.02000427246094,173.5500030517578,173.5500030517578,2222300,83,58.0,,0.58,48.13999999999999,2.79998779296875,0.016162478089272625
298,2019-05-29,19,0.05737982195845697,7.27428326914848,LULU,172.44000244140625,172.8000030517578,160.8800048828125,161.58999633789062,161.58999633789062,4857100,85,58.0,,0.58,49.3,-3.239990234375,-0.018404853203492055
299,2019-05-30,7,0.021771513353115727,-0.6205719604902518,LULU,161.57000732421875,165.2899932861328,161.57000732421875,163.85000610351562,163.85000610351562,1915300,74,58.0,,0.58,42.92,-7.510009765625,-0.043460703894638075
300,2019-05-31,5,0.01583679525222552,-0.27259097723865344,LULU,161.0500030517578,165.6300048828125,160.8800048828125,165.58999633789062,165.58999633789062,1663700,77,58.0,,0.58,44.66,0.3400115966796875,0.0020570609866932266
301,2019-06-03,1,0.003967359050445104,0.0,LULU,165.8300018310547,167.5,162.2899932861328,163.8699951171875,163.8699951171875,1634900,76,58.0,,0.58,44.08,1.8699951171875,0.011290195387668955
302,2019-06-04,2,0.006934718100890208,0.7479431563201198,LULU,165.39999389648438,169.36000061035156,165.02000427246094,169.0,169.0,1273600,72,58.0,,0.58,41.76,1.8600006103515625,0.0111044812558303
303,2019-06-05,2,0.006934718100890208,0.0,LULU,170.13999938964844,173.82000732421875,169.3800048828125,173.52000427246094,173.52000427246094,1814500,76,58.0,,0.58,44.08,4.4600067138671875,0.026334475069638152
304,2019-06-06,2,0.006934718100890208,0.0,LULU,173.50999450683594,173.5399932861328,169.7100067138672,170.3800048828125,170.3800048828125,1685700,67,58.0,,0.58,38.86,-0.2800140380859375,-0.0016109425053908444
305,2019-06-07,12,0.03660830860534125,4.278990158322636,LULU,171.66000366210938,172.8000030517578,169.58999633789062,172.49000549316406,172.49000549316406,1846600,82,58.0,,0.58,47.56,-0.739990234375,-0.004264090486363559
306,2019-06-10,21,0.06331454005934718,14.958863126402393,LULU,174.33999633789062,176.3800048828125,170.97999572753906,171.35000610351562,171.35000610351562,1930900,72,58.0,,0.58,41.76,3.5800018310546875,0.020717602823087766
307,2019-06-11,24,0.0722166172106825,0.1406008342316165,LULU,172.30999755859375,173.94000244140625,170.30999755859375,171.6300048828125,171.6300048828125,2016200,87,58.0,,0.58,50.46,-2.44000244140625,-0.013833781459680727
308,2019-06-12,103,0.3066379821958457,3.2460862061881084,LULU,171.92999267578125,173.4499969482422,169.2899932861328,170.88999938964844,170.88999938964844,5417600,100,58.0,,0.58,57.99999999999999,-0.4900054931640625,-0.0028170948964377773
309,2019-06-13,68,0.20278041543026706,-0.3386976591153217,LULU,181.9900054931641,182.88999938964844,172.5,174.52000427246094,174.52000427246094,11076700,100,58.0,,0.58,57.99999999999999,9.44000244140625,0.054424921346197364
310,2019-06-14,5,0.01583679525222552,-0.9219017516133281,LULU,173.0399932861328,177.72000122070312,171.60000610351562,176.7100067138672,176.7100067138672,3635700,85,58.0,,0.58,49.3,-5.1699981689453125,-0.028268348111974095
311,2019-06-17,16,0.048477744807121664,2.0610830054337645,LULU,177.74000549316406,184.67999267578125,177.08999633789062,183.33999633789065,183.33999633789065,3987500,80,58.0,,0.58,46.4,6.959991455078125,0.03916267953675523
312,2019-06-18,6,0.018804154302670625,-0.6121074860745547,LULU,185.57000732421875,188.8000030517578,184.4499969482422,188.02999877929688,188.02999877929688,3034100,80,58.0,,0.58,46.4,4.1200103759765625,0.02230891563445936
313,2019-06-19,5,0.01583679525222552,-0.15780337699226776,LULU,188.1000061035156,189.0,186.08999633789065,187.1000061035156,187.1000061035156,1827600,75,58.0,,0.58,43.5,0.1999969482421875,0.0010593058528043375
314,2019-06-20,1,0.003967359050445104,-0.7494847292486415,LULU,189.1999969482422,190.5200042724609,185.3699951171875,186.5,186.5,2366000,79,58.0,,0.58,45.82,1.520004272460909,0.008042350647941232
315,2019-06-21,8,0.024738872403560833,5.235602094240838,LULU,184.6000061035156,184.8000030517578,180.8500061035156,181.8699951171875,181.8699951171875,4115900,74,58.0,,0.58,42.92,-5.720001220703097,-0.030023100422163385
316,2019-06-24,4,0.012869436201780417,-0.47978889288712967,LULU,182.16000366210935,184.30999755859372,181.5500030517578,182.63999938964844,182.63999938964844,2053200,70,58.0,,0.58,40.6,-0.4900054931640909,-0.00265154483264185
317,2019-06-25,2,0.006934718100890208,-0.46114825916532165,LULU,182.63999938964844,182.88999938964844,175.1699981689453,177.25999450683594,177.25999450683594,2708600,70,58.0,,0.58,40.6,-1.419998168945284,-0.007704401214013612
318,2019-06-26,1,0.003967359050445104,-0.42789901583226364,LULU,178.0800018310547,180.7400054931641,177.02999877929688,177.30999755859375,177.30999755859375,1944500,71,58.0,,0.58,41.18,-2.1499938964843466,-0.011755666814256882
319,2019-06-27,3,0.009902077151335311,1.495886312640239,LULU,177.72000122070312,180.69000244140625,177.08999633789062,180.11000061035156,180.11000061035156,1410700,70,58.0,,0.58,40.6,-0.05000305175784092,-0.0002766573544213946
320,2019-06-28,2,0.006934718100890208,-0.29967036260113866,LULU,181.0,181.1100006103516,178.64999389648438,180.2100067138672,180.2100067138672,3067000,73,58.0,,0.58,42.34,0.4199981689453409,0.002324412879907589
321,2019-07-01,2,0.006934718100890208,0.7479431563201198,LULU,182.3300018310547,183.8300018310547,179.30999755859375,179.9499969482422,179.9499969482422,1813300,81,61.0,False,0.61,49.41,2.7200012207030966,0.015018503735500621
322,2019-07-02,3,0.009902077151335311,0.42789901583226353,LULU,179.9499969482422,182.6999969482422,179.58999633789062,180.8600006103516,180.8600006103516,1859500,76,61.0,,0.61,46.36,-1.1300048828125,-0.00614701012651353
323,2019-07-03,2,0.006934718100890208,-0.29967036260113866,LULU,181.50999450683597,184.47000122070312,180.8000030517578,183.9900054931641,183.9900054931641,1178800,67,61.0,,0.61,40.87,1.7700042724609375,0.009688036683231926
324,2019-07-05,1,0.003967359050445104,-0.42789901583226364,LULU,183.1999969482422,183.4600067138672,180.6999969482422,183.2100067138672,183.2100067138672,1511700,81,61.0,,0.61,49.41,-1.0099945068359375,-0.0054751151957090904
325,2019-07-09,8,0.024738872403560833,5.235602094240838,LULU,184.92999267578125,186.5,183.8999938964844,186.0500030517578,186.0500030517578,2323100,76,61.0,,0.61,46.36,3.0399932861328125,0.016570332360633433
326,2019-07-10,6,0.018804154302670625,-0.23989444644356483,LULU,187.0,187.32000732421875,183.16000366210935,183.8699951171875,183.8699951171875,1467000,87,61.0,,0.61,53.07,0.82000732421875,0.004396822113773569
327,2019-07-11,5,0.01583679525222552,-0.15780337699226776,LULU,183.7100067138672,184.41000366210935,181.6000061035156,183.07000732421875,183.07000732421875,1244600,78,61.0,,0.61,47.58,-2.9100036621094034,-0.015534932459578044
328,2019-07-12,4,0.012869436201780417,-0.18737118231216032,LULU,185.0,190.5200042724609,184.6100006103516,189.5200042724609,189.5200042724609,3094500,75,61.0,,0.61,45.75,6.1100006103515625,0.03313269610658853
329,2019-07-16,2,0.006934718100890208,0.7479431563201198,LULU,189.32000732421875,191.13999938964844,187.6699981689453,190.17999267578125,190.17999267578125,1430100,84,61.0,,0.61,51.24,0.6199951171875284,0.0032542258203021035
330,2019-07-17,1,0.003967359050445104,-0.42789901583226364,LULU,190.3300018310547,190.9600067138672,188.9900054931641,190.3800048828125,190.3800048828125,959700,86,61.0,,0.61,52.46,-0.17999267578125,-0.0009416797967772839
331,2019-07-18,4,0.012869436201780417,2.2438294689603593,LULU,189.55999755859372,190.5,187.1000061035156,189.38999938964844,189.38999938964844,1114900,80,61.0,,0.61,48.8,-0.4600067138671875,-0.0024089165149457914
332,2019-07-19,2,0.006934718100890208,-0.46114825916532165,LULU,190.1000061035156,190.5500030517578,187.8800048828125,187.94000244140625,187.94000244140625,952800,75,61.0,,0.61,45.75,0.0500030517578125,0.000262483211327158
333,2019-07-22,2,0.006934718100890208,-0.29967036260113866,LULU,189.4600067138672,189.66000366210935,186.0800018310547,187.75,187.75,970100,86,61.0,,0.61,52.46,-0.8899993896484659,-0.004670686829675419
334,2019-07-24,7,0.021771513353115727,2.1394950791613176,LULU,189.07000732421875,192.4199981689453,189.07000732421875,192.2100067138672,192.2100067138672,1067800,90,61.0,,0.61,54.9,2.759994506835966,0.014552327604891557
335,2019-07-25,5,0.01583679525222552,-0.27259097723865344,LULU,192.9499969482422,193.7100067138672,190.6999969482422,191.2100067138672,191.2100067138672,1017100,84,61.0,,0.61,51.24,1.290008544921875,0.00670412928592401
336,2019-07-26,1,0.003967359050445104,-0.7494847292486415,LULU,192.25,192.7400054931641,189.80999755859372,190.6100006103516,190.6100006103516,899000,81,61.0,,0.61,49.41,-0.9700012207030966,-0.005007491544491538
337,2019-07-29,2,0.006934718100890208,0.7479431563201198,LULU,190.6699981689453,192.33999633789065,188.67999267578125,192.08999633789065,192.08999633789065,841800,77,61.0,,0.61,46.97,-0.4000091552734375,-0.002075382089203215
