,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,BE_unscaled,BE_monthly,isPartial,scale,BE,Stock_Price_Change,Stock_Price_Change_Percent
254,2019-11-18,28,0.040923954372623576,0.6739592513868007,BE,6.769999980926514,7.061999797821045,6.380000114440918,6.630000114440918,6.630000114440918,3952900,98,73.0,,0.73,71.53999999999999,0.43199968338012695,0.06515832216038442
255,2019-11-19,1,0.02381368821292776,-0.4180990430177459,BE,6.590000152587891,6.659999847412109,6.210000038146973,6.380000114440918,6.380000114440918,3158500,100,73.0,,0.73,73.0,-0.40199995040893555,-0.056924378634642725
256,2019-11-20,5,0.02634854245880862,0.10644526052477499,BE,6.239999771118164,6.639999866485596,6.099999904632568,6.480000019073486,6.480000019073486,2853700,98,73.0,,0.73,71.53999999999999,-0.019999980926513672,-0.003003000207918216
257,2019-11-22,2,0.024447401774397973,-0.07215354273894847,BE,6.190000057220459,6.389999866485596,6.159999847412109,6.25,6.25,1502500,93,73.0,,0.73,67.89,-0.25,-0.037650603166701435
258,2019-11-25,1,0.02381368821292776,-0.025921509668723086,BE,6.254000186920166,6.309999942779541,6.03000020980835,6.269999980926514,6.269999980926514,2157300,90,73.0,,0.73,65.7,-0.07999992370605469,-0.012519550137338853
259,2019-11-26,10,0.029517110266159698,0.23950183618074394,BE,6.28000020980835,6.801000118255615,6.099999904632568,6.300000190734863,6.300000190734863,2393700,92,73.0,,0.73,67.16,0.4910001754760742,0.07781302376047083
260,2019-12-02,77,0.07197591888466413,1.5478487146125892,BE,6.579999923706055,6.78000020980835,6.269999980926514,6.269999980926514,6.269999980926514,2028700,80,71.0,,0.71,56.8,-0.020999908447265625,-0.0030877676932979936
261,2019-12-03,4,0.025714828897338404,-0.6427301061825353,BE,6.059999942779541,6.150000095367432,5.820000171661377,5.980000019073486,5.980000019073486,1953300,83,71.0,,0.71,58.93,-0.630000114440918,-0.09292036798605441
262,2019-12-04,8,0.028249683143219267,0.09857558282813361,BE,5.980000019073486,6.010000228881836,5.400000095367432,5.550000190734863,5.550000190734863,3364500,89,71.0,,0.71,63.19,-0.1399998664855957,-0.022764205579614893
263,2019-12-05,27,0.04029024081115336,0.42621921127013307,BE,5.510000228881836,5.619999885559082,5.230000019073486,5.46999979019165,5.46999979019165,2094300,90,71.0,,0.71,63.9,-0.3900003433227539,-0.06489190157573654
264,2019-12-06,1,0.02381368821292776,-0.4089464909245336,BE,5.449999809265137,5.610000133514404,5.199999809265137,5.28000020980835,5.28000020980835,2335800,83,71.0,,0.71,58.93,-0.009999752044677734,-0.0017793153466733047
265,2019-12-09,2,0.024447401774397973,0.0,BE,5.28000020980835,5.420000076293945,5.210000038146973,5.329999923706055,5.329999923706055,1608400,86,71.0,,0.71,61.06,-0.19000005722045898,-0.03386810208530833
266,2019-12-10,11,0.030150823827629913,0.233293587018508,BE,5.300000190734863,5.329999923706055,5.125,5.190000057220459,5.190000057220459,1655400,90,71.0,,0.71,63.9,-0.09000015258789062,-0.016605193970666954
267,2019-12-11,10,0.029517110266159698,-0.021018117617386145,BE,5.190000057220459,5.644999980926514,5.144999980926514,5.639999866485596,5.639999866485596,1534300,88,71.0,,0.71,62.48,0.315000057220459,0.05909944872971651
268,2019-12-12,5,0.02634854245880862,-0.10734681609343477,BE,5.610000133514404,6.360000133514404,5.570000171661377,6.210000038146973,6.210000038146973,3110300,84,71.0,,0.71,59.64,0.7150001525878906,0.12666078919464185
269,2019-12-13,6,0.026982256020278834,0.02405118091298286,BE,6.170000076293945,6.831999778747559,6.110000133514404,6.78000020980835,6.78000020980835,2807400,83,71.0,,0.71,58.93,0.4719996452331543,0.07421377913907956
270,2019-12-16,51,0.055499366286438534,1.270153973767432,BE,6.849999904632568,6.96999979019165,6.420000076293945,6.679999828338623,6.679999828338623,3449800,81,71.0,,0.71,57.51,0.1380000114440918,0.020199065561063323
271,2019-12-17,4,0.025714828897338404,-0.5366644591107357,BE,6.619999885559082,6.880000114440918,6.510000228881836,6.619999885559082,6.619999885559082,1991900,84,71.0,,0.71,59.64,-0.08999967575073242,-0.012912435933984168
272,2019-12-18,4,0.025714828897338404,0.0,BE,6.599999904632568,7.25,6.590000152587891,7.230000019073486,7.230000019073486,4977100,88,71.0,,0.71,62.48,0.36999988555908203,0.053779052239034675
273,2019-12-19,7,0.02761596958174905,0.07393168712109999,BE,7.150000095367432,7.190000057220459,6.150000095367432,6.309999942779541,6.309999942779541,5512600,100,71.0,,0.71,71.0,-0.059999942779541016,-0.008275854176488462
274,2019-12-23,1,0.02381368821292776,-0.2264399522417555,BE,6.440000057220459,6.639999866485596,6.309999942779541,6.53000020980835,6.53000020980835,4074100,68,71.0,,0.71,48.28,-0.5500001907348633,-0.07649515804697848
275,2019-12-27,9,0.028883396704689483,0.1232194785351668,BE,6.599999904632568,6.599999904632568,6.239999771118164,6.369999885559082,6.369999885559082,2781500,69,71.0,,0.71,48.99,-0.039999961853027344,-0.006024090761646117
276,2019-12-30,21,0.03648795944233207,0.18526905183416353,BE,6.320000171661377,7.230000019073486,6.269999980926514,7.190000057220459,7.190000057220459,5713200,74,71.0,,0.71,52.54,0.630000114440918,0.09545456417335973
277,2020-01-02,3,0.02508111533586819,-0.3126194032442947,BE,7.619999885559082,7.900000095367432,7.21999979019165,7.880000114440918,7.880000114440918,2728100,80,77.0,,0.77,61.6,0.6700000762939453,0.09266944322633686
278,2020-01-03,-21,0.009871989860583016,-0.6063974935570267,BE,7.670000076293945,8.354999542236328,7.510000228881836,8.029999732971191,8.029999732971191,3065900,87,77.0,,0.77,66.99,0.4549994468688965,0.05759486599699004
279,2020-01-06,4,0.025714828897338404,0.07983394539358124,BE,7.880000114440918,8.149999618530273,7.670000076293945,8.069999694824219,8.069999694824219,2020900,86,77.0,,0.77,66.22,-0.2049999237060547,-0.024536198077538596
280,2020-01-07,5,0.02634854245880862,0.024643895707033403,BE,8.069999694824219,8.34000015258789,7.909999847412109,8.180000305175781,8.180000305175781,2052700,90,77.0,,0.77,69.3,0.1900005340576172,0.023312950055313086
281,2020-01-08,2,0.024447401774397973,-0.07215354273894847,BE,8.1899995803833,8.699999809265137,8.039999961853027,8.470000267028809,8.470000267028809,2525800,91,77.0,,0.77,70.07000000000001,0.3599996566772461,0.04316542567035064
282,2020-01-09,8,0.028249683143219267,0.15552905801233874,BE,8.5,8.869999885559082,8.350000381469727,8.65999984741211,8.65999984741211,2506300,91,77.0,,0.77,70.07000000000001,0.1700000762939453,0.01954023908286784
283,2020-01-10,1,0.02381368821292776,-0.15702813046794384,BE,8.779999732971191,9.18000030517578,8.550000190734863,9.130000114440918,9.130000114440918,2469600,88,77.0,,0.77,67.76,0.31000041961669744,0.0349493149511082
284,2020-01-13,17,0.03395310519645121,0.3537318712415989,BE,9.350000381469728,9.399999618530272,8.640000343322754,9.0600004196167,9.0600004196167,2973000,89,77.0,,0.77,68.53,0.2199993133544922,0.02396506601753101
285,2020-01-14,3,0.02508111533586819,-0.26130128037627387,BE,9.100000381469728,9.9399995803833,9.100000381469728,9.470000267028809,9.470000267028809,3812900,90,77.0,,0.77,69.3,0.5399999618530291,0.05744680678374969
286,2020-01-15,2,0.024447401774397973,-0.025266562231542777,BE,9.489999771118164,10.0,9.3100004196167,9.75,9.75,2867200,95,77.0,,0.77,73.15,0.06000041961669922,0.006036259773603003
287,2020-01-16,2,0.024447401774397973,0.0,BE,9.829999923706056,10.020000457763672,8.5,9.279999732971191,9.279999732971191,4533700,95,77.0,,0.77,73.15,0.020000457763671875,0.002000045776367143
288,2020-01-17,8,0.028249683143219267,0.15552905801233874,BE,9.649999618530272,10.050000190734863,9.550000190734863,9.710000038146973,9.710000038146973,3916300,96,77.0,,0.77,73.92,0.029999732971191406,0.002993985189686077
289,2020-01-21,9,0.028883396704689483,0.022432590066849167,BE,9.8100004196167,9.890000343322754,9.09000015258789,9.140000343322754,9.140000343322754,4113200,95,77.0,,0.77,73.15,-0.15999984741210938,-0.01592038252492911
290,2020-01-22,1,0.02381368821292776,-0.17552327877484752,BE,9.0,9.550000190734863,8.800000190734863,9.279999732971191,9.279999732971191,2676800,97,77.0,,0.77,74.69,-0.3400001525878906,-0.03437817399242482
291,2020-01-23,56,0.058667934093789606,1.463622332215658,BE,9.109999656677246,9.739999771118164,8.899999618530273,9.15999984741211,9.15999984741211,1993000,98,77.0,,0.77,75.46000000000001,0.18999958038330078,0.019895243621841363
292,2020-01-24,1,0.02381368821292776,-0.5940936291559549,BE,9.3100004196167,9.699999809265137,8.949999809265137,9.06999969482422,9.06999969482422,2166700,93,77.0,,0.77,71.61,-0.039999961853027344,-0.0041067723606769135
293,2020-01-27,20,0.03585424588086185,0.4295315579362271,BE,8.710000038146973,8.770000457763672,8.079999923706055,8.279999732971191,8.279999732971191,3203500,96,77.0,,0.77,73.92,-0.9299993515014648,-0.09587622368952609
294,2020-01-29,35,0.045359949302915085,0.2651207183003996,BE,8.649999618530273,8.729999542236328,8.114999771118164,8.40999984741211,8.40999984741211,2794300,100,77.0,,0.77,77.0,-0.04000091552734375,-0.004561107575762224
295,2020-01-30,32,0.04345880861850444,-0.041912319427757194,BE,8.229999542236328,8.550000190734863,8.0600004196167,8.210000038146973,8.210000038146973,1668700,100,77.0,,0.77,77.0,-0.17999935150146484,-0.02061848349826545
296,2020-01-31,6,0.026982256020278834,-0.3791303333430547,BE,8.199999809265137,8.270000457763672,7.570000171661377,7.880000114440918,7.880000114440918,3116900,98,77.0,,0.77,75.46000000000001,-0.2799997329711914,-0.032748506049697035
297,2020-02-03,3,0.02508111533586819,-0.1681449409390895,BE,7.869999885559082,8.899999618530273,7.860000133514404,8.640000343322754,8.640000343322754,2904700,89,81.0,,0.81,72.09,0.6299991607666016,0.07617885440080885
298,2020-02-04,1,0.02381368821292776,-0.050533124463085555,BE,8.979999542236328,9.720000267028809,8.930000305175781,9.350000381469728,9.350000381469728,5280400,98,81.0,,0.81,79.38000000000001,0.8200006484985352,0.09213490827474313
299,2020-02-05,3,0.02508111533586819,0.053222630262387494,BE,9.449999809265137,9.53499984741211,9.029999732971191,9.4399995803833,9.4399995803833,1951900,96,81.0,,0.81,77.76,-0.18500041961669922,-0.01903296445826641
300,2020-02-06,3,0.02508111533586819,0.0,BE,9.34000015258789,9.869999885559082,9.300000190734863,9.579999923706056,9.579999923706056,1929000,97,81.0,,0.81,78.57000000000001,0.33500003814697266,0.03513372244446278
301,2020-02-07,22,0.03712167300380228,0.48006468239931266,BE,9.5,9.899999618530272,9.210000038146973,9.850000381469728,9.850000381469728,1951700,90,81.0,,0.81,72.9,0.02999973297118963,0.0030394866584630975
302,2020-02-10,15,0.03268567807351078,0.0,BE,9.829999923706056,10.0600004196167,9.6899995803833,10.010000228881836,10.010000228881836,1742300,93,81.0,,0.81,75.33,0.16000080108642756,0.01616169770218434
303,2020-02-11,46,0.052330798479087455,0.6010314475163829,BE,10.100000381469728,10.399999618530272,9.800000190734863,10.09000015258789,10.09000015258789,2470500,100,81.0,,0.81,81.0,0.33999919891357244,0.033797135659217714
304,2020-02-12,1,0.02381368821292776,-0.5449393300879168,BE,10.149999618530272,10.619999885559082,10.0600004196167,10.460000038146973,10.460000038146973,2899500,98,81.0,,0.81,79.38000000000001,0.22000026702881037,0.021153872605612634
305,2020-02-13,2,0.024447401774397973,0.026611315131193747,BE,9.020000457763672,9.6899995803833,8.899999618530273,9.649999618530272,9.649999618530272,8642600,93,81.0,,0.81,75.33,-0.9300003051757812,-0.08757065114853546
306,2020-02-14,2,0.024447401774397973,0.0,BE,9.479999542236328,10.979999542236328,9.399999618530272,10.699999809265137,10.699999809265137,4525700,90,81.0,,0.81,72.9,1.2899999618530273,0.13312693681272592
307,2020-02-18,2,0.024447401774397973,-0.6927965089426491,BE,10.739999771118164,11.729999542236328,10.699999809265137,11.710000038146973,11.710000038146973,4326000,95,81.0,,0.81,76.95,0.75,0.06830601377668599
308,2020-02-19,101,0.08718504435994931,2.5662294572035877,BE,11.920000076293944,14.09000015258789,11.890000343322754,14.09000015258789,14.09000015258789,7852000,95,81.0,,0.81,76.95,2.3600006103515625,0.20119358077158345
309,2020-02-20,1,0.02381368821292776,-0.7268603991917313,BE,13.09000015258789,14.510000228881836,12.609999656677246,12.720000267028809,12.720000267028809,6654300,95,81.0,,0.81,76.95,0.4200000762939453,0.029808379825801756
310,2020-02-21,11,0.030150823827629913,0.2661131513119379,BE,12.779999732971191,13.25,11.600000381469728,11.779999732971191,11.779999732971191,3193400,89,81.0,,0.81,72.09,-1.260000228881836,-0.0868366787737076
311,2020-02-24,2,0.024447401774397973,0.0,BE,11.010000228881836,12.109999656677246,10.75,11.760000228881836,11.760000228881836,5892900,99,81.0,,0.81,80.19000000000001,-1.140000343322754,-0.08603776176020783
312,2020-02-25,2,0.024447401774397973,0.0,BE,11.65999984741211,11.739999771118164,10.484000205993652,10.75,10.75,3391200,99,81.0,,0.81,80.19000000000001,-0.36999988555908203,-0.030553253183213003
313,2020-02-26,1,0.02381368821292776,-0.025921509668723086,BE,10.56999969482422,11.520000457763672,10.350000381469728,10.739999771118164,10.739999771118164,2623200,96,81.0,,0.81,77.76,-0.2199993133544922,-0.01873929451819223
314,2020-02-27,82,0.0751444866920152,2.155516525626696,BE,10.31999969482422,10.335000038146973,9.0,9.170000076293944,9.170000076293944,5041800,93,81.0,,0.81,75.33,-1.1850004196166992,-0.10286461567092142
315,2020-02-28,1,0.02381368821292776,-0.6830946718615594,BE,8.279999732971191,9.604999542236328,8.260000228881836,9.06999969482422,9.06999969482422,3946800,94,81.0,,0.81,76.14,-0.7300004959106445,-0.07063381646987699
316,2020-03-02,3,0.02508111533586819,0.053222630262387494,BE,9.399999618530272,9.4399995803833,8.59000015258789,8.869999885559082,8.869999885559082,3866700,88,86.0,,0.86,75.67999999999999,-0.16499996185302734,-0.017178549684200295
317,2020-03-03,73,0.06944106463878327,1.7686593562079942,BE,9.199999809265137,10.039999961853027,9.175000190734863,9.289999961853027,9.289999961853027,3299000,84,86.0,,0.86,72.24,0.6000003814697266,0.06355936526909933
318,2020-03-04,26,0.039656527249683146,-0.42891821351001114,BE,9.539999961853027,10.1899995803833,9.25,10.09000015258789,10.09000015258789,2053600,84,86.0,,0.86,72.24,0.14999961853027344,0.01494020110559724
319,2020-03-05,2,0.024447401774397973,-0.3835213653360606,BE,9.6899995803833,10.779999732971191,9.46500015258789,10.199999809265137,10.199999809265137,3439300,87,86.0,,0.86,74.82,0.5900001525878906,0.05789991922312687
320,2020-03-06,26,0.039656527249683146,0.6221162320493545,BE,9.68000030517578,10.06999969482422,8.920000076293945,9.170000076293944,9.170000076293944,3769300,80,86.0,,0.86,68.8,-0.7100000381469709,-0.0658627138900012
321,2020-03-09,2,0.024447401774397973,-0.3058764259239267,BE,8.180000305175781,8.829999923706055,7.75,8.510000228881836,8.510000228881836,2840200,84,86.0,,0.86,72.24,-1.2399997711181658,-0.12313801476632624
322,2020-03-10,96,0.08401647655259822,2.436621908859972,BE,9.0,9.359999656677246,8.050000190734863,8.970000267028809,8.970000267028809,2718200,82,86.0,,0.86,70.52,0.5299997329711914,0.06002262033415118
323,2020-03-11,3,0.02508111533586819,-0.7014738493566052,BE,8.59000015258789,8.699999809265137,7.550000190734863,7.650000095367432,7.650000095367432,3663700,86,86.0,,0.86,73.96,-0.6599998474121094,-0.07051280679708982
324,2020-03-12,3,0.02508111533586819,0.0,BE,6.619999885559082,6.835999965667725,5.659999847412109,6.489999771118164,6.489999771118164,4774500,89,86.0,,0.86,76.53999999999999,-1.863999843597412,-0.2142528602830922
325,2020-03-13,1,0.02381368821292776,-0.050533124463085555,BE,7.0,7.0,5.599999904632568,6.119999885559082,6.119999885559082,3247400,83,86.0,,0.86,71.38,0.1640000343322754,0.02399064294264619
326,2020-03-16,2,0.024447401774397973,-0.1147367937950341,BE,5.099999904632568,5.909999847412109,5.019999980926514,5.309999942779541,5.309999942779541,3060400,90,86.0,,0.86,77.4,-1.0900001525878906,-0.15571430751255577
327,2020-03-17,5,0.02634854245880862,0.07776452900616926,BE,4.639999866485596,4.699999809265137,3.2100000381469727,4.079999923706055,4.079999923706055,9115900,90,86.0,,0.86,77.4,-1.2100000381469727,-0.2047377443972036
328,2020-03-18,1,0.02381368821292776,-0.09620472365193122,BE,3.910000085830689,4.0,3.0,3.069999933242798,3.069999933242798,3089800,98,86.0,,0.86,84.28,-0.6999998092651367,-0.14893613567498942
329,2020-03-19,1,0.02381368821292776,0.0,BE,3.190000057220459,4.590000152587891,3.0,4.369999885559082,4.369999885559082,5259100,91,86.0,,0.86,78.26,0.5900001525878906,0.14750003814697266
330,2020-03-20,143,0.11380101394169835,3.778806748629517,BE,4.909999847412109,5.0,3.900000095367432,4.079999923706055,4.079999923706055,5391600,93,86.0,,0.86,79.98,0.4099998474121094,0.08932458252336817
331,2020-03-23,3,0.02508111533586819,-0.4763290904760644,BE,4.099999904632568,4.190000057220459,3.5,3.890000104904175,3.890000104904175,2545400,95,86.0,,0.86,81.7,-0.809999942779541,-0.16199998855590825
332,2020-03-24,2,0.024447401774397973,-0.025266562231542777,BE,4.269999980926514,5.96999979019165,4.239999771118164,5.619999885559082,5.619999885559082,6189700,95,86.0,,0.86,81.7,1.7799997329711914,0.42482093285506983
333,2020-03-25,4,0.025714828897338404,0.05184301933744617,BE,6.0,6.5,5.119999885559082,5.329999923706055,5.329999923706055,5047900,97,86.0,,0.86,83.42,0.5300002098083496,0.08877725769423117
334,2020-03-26,1,0.02381368821292776,-0.0739316871211001,BE,5.539999961853027,5.820000171661377,5.309999942779541,5.579999923706055,5.579999923706055,2351600,96,86.0,,0.86,82.56,-0.679999828338623,-0.10461535820594203
335,2020-03-27,1,0.02381368821292776,0.0,BE,5.400000095367432,5.630000114440918,5.11899995803833,5.210000038146973,5.210000038146973,2303400,97,86.0,,0.86,83.42,-0.19000005722045898,-0.03264605697876144
336,2020-03-30,159,0.1239404309252218,1.658104324662263,BE,5.480000019073486,5.5,4.78000020980835,5.329999923706055,5.329999923706055,2827800,99,86.0,,0.86,85.14,-0.13000011444091797,-0.02309060600326962
337,2020-03-31,25,0.03902281368821293,-0.6851486363496917,BE,5.190000057220459,5.480000019073486,5.050000190734863,5.230000019073486,5.230000019073486,2155600,100,86.0,,0.86,86.0,-0.019999980926513672,-0.0036363601684570312
338,2020-04-01,10,0.029517110266159698,-0.24359349118191553,BE,4.849999904632568,5.300000190734863,4.429999828338623,4.460000038146973,4.460000038146973,3026800,91,100.0,False,1.0,91.0,-0.17999982833862305,-0.032846683889073414
339,2020-04-02,192,0.1448529784537389,3.907424105801021,BE,4.590000152587891,5.340000152587891,4.559999942779541,4.960000038146973,4.960000038146973,3524600,94,100.0,,1.0,94.0,0.039999961853027344,0.007547162342173674
340,2020-04-03,58,0.059935361216730036,-0.5862331457970583,BE,5.0,5.14300012588501,4.599999904632568,4.789999961853027,4.789999961853027,1764700,89,100.0,,1.0,89.0,-0.19700002670288086,-0.03689138971417627
341,2020-04-06,1,0.02381368821292776,0.0,BE,5.070000171661377,5.440000057220459,5.0,5.239999771118164,5.239999771118164,2196700,95,100.0,,1.0,95.0,0.2969999313354492,0.057748381113317926
342,2020-04-07,1,0.02381368821292776,0.0,BE,5.519999980926514,5.519999980926514,5.050000190734863,5.090000152587891,5.090000152587891,2476100,96,100.0,,1.0,96.0,0.07999992370605469,0.014705868173635617
343,2020-04-08,15,0.03268567807351078,0.3725584118367131,BE,5.340000152587891,5.909999847412109,5.150000095367432,5.860000133514404,5.860000133514404,3081200,96,100.0,,1.0,96.0,0.3899998664855957,0.07065214996977875
344,2020-04-09,3,0.02508111533586819,-0.23265733452247084,BE,5.989999771118164,6.389999866485596,5.710000038146973,6.139999866485596,6.139999866485596,3864200,96,100.0,,1.0,96.0,0.48000001907348633,0.08121827943594107
345,2020-04-13,2,0.024447401774397973,-0.4455431314495961,BE,6.159999847412109,6.260000228881836,5.809999942779541,5.940000057220459,5.940000057220459,2138100,91,100.0,,1.0,91.0,-0.12999963760375977,-0.020344231661973078
346,2020-04-14,28,0.040923954372623576,0.6739592513868007,BE,6.199999809265137,7.409999847412109,6.119999885559082,7.300000190734863,7.300000190734863,4164700,97,100.0,,1.0,97.0,1.1499996185302734,0.1837060026331161
347,2020-04-15,25,0.03902281368821293,-0.04645544922419409,BE,6.760000228881836,7.0,6.429999828338623,6.550000190734863,6.550000190734863,2263500,97,100.0,,1.0,97.0,-0.4099998474121094,-0.0553306148252215
348,2020-04-16,89,0.07958048162230671,1.0393322290428397,BE,6.809999942779541,6.889999866485596,6.410999774932861,6.480000019073486,6.480000019073486,1791500,95,100.0,,1.0,95.0,-0.1100001335144043,-0.015714304787772027
349,2020-04-17,2,0.024447401774397973,-0.6927965089426491,BE,6.849999904632568,6.920000076293945,6.53000020980835,6.829999923706055,6.829999923706055,2303700,89,100.0,,1.0,89.0,0.03000020980834961,0.0043541669651223636
350,2020-04-20,17,0.03395310519645121,0.22947358759006842,BE,6.53000020980835,7.0,6.53000020980835,6.800000190734863,6.800000190734863,1666500,92,100.0,,1.0,92.0,0.07999992370605469,0.011560682489023755
351,2020-04-21,2,0.024447401774397973,-0.27996565754600766,BE,6.550000190734863,7.070000171661377,6.53000020980835,6.769999980926514,6.769999980926514,2163400,95,100.0,,1.0,95.0,0.07000017166137695,0.010000024523053819
352,2020-04-22,49,0.0542319391634981,1.218310954429986,BE,7.0,8.09000015258789,6.953999996185303,7.949999809265137,7.949999809265137,3946300,96,100.0,,1.0,96.0,1.0199999809265137,0.14427156381338868
353,2020-04-23,75,0.0707084917617237,0.3038164014115776,BE,8.100000381469727,8.619999885559082,7.809999942779541,7.920000076293945,7.920000076293945,4187600,97,100.0,,1.0,97.0,0.5299997329711914,0.06551294474347458
354,2020-04-24,85,0.07704562737642585,0.08962340246285105,BE,8.079999923706055,8.369999885559082,7.900000095367432,8.279999732971191,8.279999732971191,1596500,92,100.0,,1.0,92.0,-0.25,-0.02900232057065566
355,2020-04-27,11,0.030150823827629913,0.20213249785234222,BE,8.4399995803833,8.899999618530273,8.25,8.470000267028809,8.470000267028809,2643500,95,100.0,,1.0,95.0,0.5299997329711914,0.06332135486472468
356,2020-04-28,195,0.14675411913814956,3.8673336415990587,BE,8.699999809265137,8.800000190734863,7.630000114440918,7.71999979019165,7.71999979019165,3356400,93,100.0,,1.0,93.0,-0.09999942779541016,-0.011235891245119367
357,2020-04-29,1,0.02381368821292776,-0.8377306998074083,BE,8.220000267028809,8.539999961853027,7.929999828338623,7.980000019073486,7.980000019073486,3146400,91,100.0,,1.0,91.0,-0.26000022888183594,-0.029545479914373063
358,2020-04-30,16,0.03331939163498099,0.39916972696790665,BE,7.900000095367432,8.260000228881836,7.510000228881836,7.670000076293945,7.670000076293945,2378600,100,100.0,,1.0,100.0,-0.2799997329711914,-0.032786854124345455
359,2020-05-01,1,0.02381368821292776,-0.28529042565331497,BE,7.5,7.570000171661377,7.0,7.349999904632568,7.349999904632568,2228100,89,90.0,False,0.9,80.10000000000001,-0.690000057220459,-0.0835351135715241
360,2020-05-04,1,0.02381368821292776,-0.3358195765138392,BE,7.099999904632568,7.591000080108643,6.929999828338623,7.210000038146973,7.210000038146973,1698400,100,90.0,,0.9,90.0,0.020999908447265625,0.0027740961652655827
361,2020-05-05,22,0.03712167300380228,0.5588376177550693,BE,7.579999923706055,7.630000114440918,7.269999980926514,7.340000152587891,7.340000152587891,1474000,89,90.0,,0.9,80.10000000000001,0.03900003433227539,0.005137667490541897
362,2020-05-06,2,0.024447401774397973,-0.34142510840247187,BE,7.400000095367432,7.949999809265137,7.289999961853027,7.880000114440918,7.880000114440918,1892200,86,90.0,,0.9,77.4,0.31999969482421875,0.04193967103861129
363,2020-05-07,18,0.03458681875792142,0.4147441546995696,BE,8.050000190734863,8.100000381469727,7.329999923706055,7.849999904632568,7.849999904632568,2898600,84,90.0,,0.9,75.60000000000001,0.15000057220458984,0.018867996956399402
364,2020-05-08,7,0.02761596958174905,-0.20154641064165046,BE,7.849999904632568,8.4399995803833,7.739999771118164,8.300000190734863,8.300000190734863,2457800,80,90.0,,0.9,72.0,0.3399991989135742,0.04197520776559305
365,2020-05-11,1,0.02381368821292776,-0.3114808164461871,BE,8.140000343322754,8.699999809265137,7.980000019073486,8.390000343322754,8.390000343322754,2355900,84,90.0,,0.9,75.60000000000001,0.26000022888183594,0.03080571585407932
366,2020-05-12,1,0.02381368821292776,0.0,BE,8.699999809265137,9.43000030517578,8.520000457763672,8.579999923706055,8.579999923706055,3539600,85,90.0,,0.9,76.5,0.7300004959106428,0.08390810481779809
367,2020-05-13,25,0.03902281368821293,0.6386715631486506,BE,8.789999961853027,8.789999961853027,7.590000152587891,7.849999904632568,7.849999904632568,2623300,85,90.0,,0.9,76.5,-0.6400003433227521,-0.06786853898313017
368,2020-05-14,39,0.047894803548795946,0.22735392510312136,BE,7.610000133514404,8.1899995803833,7.25,8.029999732971191,8.029999732971191,2368600,83,90.0,,0.9,74.7,-0.6000003814697266,-0.06825942935991092
369,2020-05-15,1,0.02381368821292776,-0.5027918177247347,BE,8.010000228881836,8.3100004196167,7.875,8.029999732971191,8.029999732971191,2091600,80,90.0,,0.9,72.0,0.12000083923339844,0.01465211787321996
370,2020-05-18,8,0.028249683143219267,0.18627920591835645,BE,8.489999771118164,8.649999618530273,7.920000076293945,8.34000015258789,8.34000015258789,2944300,82,90.0,,0.9,73.8,0.3399991989135742,0.040914462303872856
371,2020-05-19,23,0.0377553865652725,0.3364888510027366,BE,8.220000267028809,8.600000381469727,8.199999809265137,8.270000457763672,8.270000457763672,2037800,80,90.0,,0.9,72.0,-0.049999237060546875,-0.005780258874628963
372,2020-05-20,38,0.04726108998732573,0.25177078787471885,BE,8.289999961853027,8.539999961853027,7.96999979019165,8.0,8.0,1996900,81,90.0,,0.9,72.9,-0.06000041961669922,-0.0069767926692168025
373,2020-05-21,10,0.029517110266159698,-0.37544584193730046,BE,7.900000095367432,8.050000190734863,7.639999866485596,7.929999828338623,7.929999828338623,1187800,79,90.0,,0.9,71.10000000000001,-0.48999977111816406,-0.057377022635471175
374,2020-05-22,8,0.028249683143219267,-0.04293872643737384,BE,8.0,8.0,7.670000076293945,7.920000076293945,7.920000076293945,825800,75,90.0,,0.9,67.5,-0.05000019073486328,-0.006211203670828613
375,2020-05-26,1,0.02381368821292776,-0.3897495858910649,BE,8.229999542236328,8.380000114440918,8.010000228881836,8.149999618530273,8.149999618530273,1964300,74,90.0,,0.9,66.60000000000001,0.38000011444091797,0.047500014305114746
376,2020-05-27,1,0.02381368821292776,0.0,BE,8.300000190734863,8.350000381469727,7.760000228881836,8.34000015258789,8.34000015258789,1904200,78,90.0,,0.9,70.2,-0.029999732971191406,-0.003579920353401156
377,2020-05-28,2,0.024447401774397973,0.026611315131193747,BE,8.289999961853027,8.479999542236328,8.020000457763672,8.069999694824219,8.069999694824219,1806000,74,90.0,,0.9,66.60000000000001,0.12999916076660156,0.0155687610571964
378,2020-05-29,3,0.02508111533586819,0.025921509668723086,BE,8.020000457763672,8.279999732971191,7.820000171661377,8.029999732971191,8.029999732971191,2247500,74,90.0,,0.9,66.60000000000001,-0.19999980926513672,-0.023584884441207543
379,2020-06-01,121,0.09985931558935361,1.9410952256523197,BE,8.020000457763672,8.569999694824219,7.9629998207092285,8.399999618530273,8.399999618530273,2274200,92,83.0,False,0.83,76.36,0.28999996185302734,0.03502415111177348
380,2020-06-02,51,0.055499366286438534,-0.4442244475751691,BE,8.399999618530273,8.475000381469727,7.800000190734863,7.980000019073486,7.980000019073486,2428900,96,83.0,,0.83,79.67999999999999,-0.09499931335449219,-0.011085101136218967
