,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,UVXY_unscaled,UVXY_monthly,isPartial,scale,UVXY,Stock_Price_Change,Stock_Price_Change_Percent
422,2018-04-26,14,0.013052283143778647,-0.06105677058529002,UVXY,805.5,820.0,763.0,774.5,774.5,462644,59,38.0,,0.38,22.42,-54.5,-0.062321326472269845
423,2018-04-30,44,0.018144797148192157,0.39016269784500124,UVXY,740.0,760.0,720.0,754.0,754.0,428250,48,38.0,,0.38,18.24,-60.0,-0.07317073170731703
424,2018-05-01,3,0.011185028008827026,-0.38356830790244256,UVXY,765.0,777.5,734.0,737.5,737.5,435032,34,33.0,False,0.33,11.22,17.5,0.023026315789473673
425,2018-05-02,4,0.011354778475640807,0.015176579502511611,UVXY,734.0,735.0,697.5,728.5,728.5,410684,53,33.0,,0.33,17.490000000000002,-42.5,-0.054662379421221874
426,2018-05-03,9,0.012203530809709727,0.07474847139376006,UVXY,749.0,818.5,739.5,750.5,750.5,777912,61,33.0,,0.33,20.130000000000003,83.5,0.11360544217687085
427,2018-05-04,2,0.01101527754201324,-0.09736962902171342,UVXY,767.0,776.0,710.5,715.5,715.5,444864,54,33.0,,0.33,17.82,-42.5,-0.05192425167990222
428,2018-05-07,21,0.014240536411475133,0.273178431045211,UVXY,710.0,721.0,698.0,709.5,709.5,316630,43,33.0,,0.33,14.19,-55.0,-0.07087628865979378
429,2018-05-08,2,0.01101527754201324,-0.2264843666185885,UVXY,716.5,727.5,702.5,706.0,706.0,424142,47,33.0,,0.33,15.510000000000002,6.5,0.009015256588072118
430,2018-05-09,2,0.01101527754201324,0.0,UVXY,696.5,701.5,661.5,663.0,663.0,363918,60,33.0,,0.33,19.8,-26.0,-0.03573883161512026
431,2018-05-10,2,0.01101527754201324,0.0,UVXY,657.0,657.0,610.0,616.5,616.5,394818,70,33.0,,0.33,23.1,-44.5,-0.0634354953670706
432,2018-05-11,32,0.016107791546426754,0.46231372609452803,UVXY,618.0,627.5,601.5,601.5,601.5,322314,68,33.0,,0.33,22.44,-29.5,-0.044901065449010624
433,2018-05-14,1,0.010845527075199458,-0.19013575693044826,UVXY,591.5,593.0,568.5,572.0,572.0,371244,60,33.0,,0.33,19.8,-34.5,-0.05498007968127494
434,2018-05-16,25,0.014919538278730268,0.37563976146875144,UVXY,620.0,620.0,593.5,598.0,598.0,369152,69,33.0,,0.33,22.77,27.0,0.045531197301855064
435,2018-05-17,47,0.01865404854863351,0.25031004312159366,UVXY,595.5,607.0,573.0,577.0,577.0,365370,57,33.0,,0.33,18.81,-13.0,-0.020967741935483897
436,2018-05-21,1,0.010845527075199458,-0.418596609367464,UVXY,555.0,569.0,541.0,559.5,559.5,342778,66,33.0,,0.33,21.78,-38.0,-0.06260296540362442
437,2018-05-22,1,0.010845527075199458,0.0,UVXY,552.0,571.0,548.5,568.5,568.5,306250,55,33.0,,0.33,18.15,2.0,0.0035149384885764245
438,2018-05-23,5,0.011524528942454593,0.06260662691145846,UVXY,593.5,606.5,550.5,553.0,553.0,477114,43,33.0,,0.33,14.19,35.5,0.06217162872154125
439,2018-05-24,1,0.010845527075199458,-0.05891797145424271,UVXY,556.5,594.0,545.0,548.5,548.5,525238,51,33.0,,0.33,16.830000000000002,-12.5,-0.0206100577081616
440,2018-05-29,9,0.012203530809709727,0.05891797145424271,UVXY,597.0,689.0,579.0,660.5,660.5,998140,100,33.0,,0.33,33.0,95.0,0.15993265993266004
441,2018-05-30,46,0.018484298081819724,0.5146680391147709,UVXY,634.5,637.5,601.0,612.5,612.5,465272,72,33.0,,0.33,23.76,-51.5,-0.07474600870827286
442,2018-05-31,2,0.01101527754201324,-0.40407379856921144,UVXY,620.0,649.0,610.0,625.5,625.5,517396,65,33.0,,0.33,21.45,11.5,0.018039215686274535
443,2018-06-01,13,0.012882532676964861,0.16951503290132686,UVXY,587.5,589.5,570.5,585.5,585.5,365354,56,35.0,False,0.35,19.6,-59.5,-0.09167950693374427
444,2018-06-05,1,0.010845527075199458,0.0,UVXY,551.0,559.0,537.5,540.0,540.0,324748,40,35.0,,0.35,14.0,-30.5,-0.05173876166242575
445,2018-06-06,12,0.01271278221015108,0.172168224006511,UVXY,532.5,536.5,508.0,508.5,508.5,396940,54,35.0,,0.35,18.9,-22.5,-0.0402504472271914
446,2018-06-07,3,0.011185028008827026,-0.12017465383023329,UVXY,505.0,546.5,504.0,519.5,519.5,502288,81,35.0,,0.35,28.35,10.0,0.018639328984156656
447,2018-06-08,8,0.012033780342895942,0.07588289751255828,UVXY,536.5,538.5,511.0,514.5,514.5,381482,53,35.0,,0.35,18.55,-8.0,-0.014638609332113472
448,2018-06-11,2,0.01101527754201324,-0.0846369778956425,UVXY,516.5,519.5,499.0,502.5,502.5,368940,39,35.0,,0.35,13.65,-19.0,-0.0352831940575673
449,2018-06-12,8,0.012033780342895942,0.09246274521890552,UVXY,498.0,511.0,493.5,501.5,501.5,358872,66,35.0,,0.35,23.1,-8.5,-0.016361886429258954
450,2018-06-13,2,0.01101527754201324,-0.0846369778956425,UVXY,492.0,512.0,488.5,510.5,510.5,521374,70,35.0,,0.35,24.5,1.0,0.001956947162426559
451,2018-06-14,6,0.011694279409268375,0.06164183014593694,UVXY,490.0,497.0,476.0,487.5,487.5,468208,44,35.0,,0.35,15.4,-15.0,-0.029296875
452,2018-06-15,4,0.011354778475640807,-0.02903136839354925,UVXY,499.5,512.5,489.5,492.5,492.5,542066,65,35.0,,0.35,22.75,15.5,0.031187122736418438
453,2018-06-18,11,0.012543031743337294,0.15651656727864616,UVXY,514.5,524.0,481.5,483.0,483.0,462722,61,35.0,,0.35,21.35,11.5,0.022439024390243922
454,2018-06-19,16,0.013391784077406214,0.06766723958262855,UVXY,531.0,544.5,510.5,517.0,517.0,837264,66,35.0,,0.35,23.1,20.5,0.03912213740458026
455,2018-06-20,1,0.010845527075199458,-0.19013575693044826,UVXY,503.5,504.5,492.0,500.5,500.5,362334,48,35.0,,0.35,16.799999999999997,-40.0,-0.07346189164370986
456,2018-06-25,3,0.011185028008827026,0.03130331345572923,UVXY,552.5,682.5,551.5,642.0,642.0,1446298,100,35.0,,0.35,35.0,178.0,0.35282457879088214
457,2018-06-26,44,0.018144797148192157,0.6222397596029805,UVXY,604.0,639.5,585.0,605.0,605.0,713630,68,35.0,,0.35,23.8,-43.0,-0.063003663003663
458,2018-06-27,30,0.015768290612799184,-0.13097454416180976,UVXY,595.5,677.0,572.5,657.5,657.5,1051486,69,35.0,,0.35,24.15,37.5,0.058639562157935865
459,2018-06-28,14,0.013052283143778647,-0.17224488917117897,UVXY,664.0,705.0,627.5,642.0,642.0,903408,48,35.0,,0.35,16.799999999999997,28.0,0.041358936484490405
460,2018-06-29,2,0.01101527754201324,-0.1560650791380006,UVXY,609.0,617.5,585.0,617.0,617.0,687706,85,35.0,,0.35,29.75,-87.5,-0.12411347517730498
461,2018-07-02,8,0.012033780342895942,0.05979877711500792,UVXY,660.5,671.5,616.5,618.5,618.5,645486,50,33.0,,0.33,16.5,54.0,0.08744939271255059
462,2018-07-03,5,0.011524528942454593,-0.04231848894782109,UVXY,598.5,636.5,591.0,626.0,626.0,355910,76,33.0,,0.33,25.08,-35.0,-0.05212211466865224
463,2018-07-05,11,0.012543031743337294,0.15651656727864616,UVXY,602.5,627.5,592.0,593.0,593.0,509904,76,33.0,,0.33,25.08,-9.0,-0.014139827179890041
464,2018-07-06,3,0.011185028008827026,-0.10826758333220543,UVXY,593.0,594.5,545.0,549.5,549.5,607646,95,33.0,,0.33,31.35,-33.0,-0.052589641434262924
465,2018-07-09,6,0.011694279409268375,-0.11554608362968766,UVXY,525.0,526.0,499.0,503.5,503.5,507732,66,33.0,,0.33,21.78,-68.5,-0.1152228763666947
466,2018-07-10,1,0.010845527075199458,-0.0725784209838729,UVXY,499.0,512.0,488.0,491.0,491.0,556418,58,33.0,,0.33,19.14,-14.0,-0.026615969581749055
467,2018-07-11,1,0.010845527075199458,0.0,UVXY,525.0,527.5,503.5,514.5,514.5,723632,100,33.0,,0.33,33.0,15.5,0.0302734375
468,2018-07-12,7,0.01186402987608216,0.0939099403671877,UVXY,500.0,509.0,486.5,488.5,488.5,492940,49,33.0,,0.33,16.17,-18.5,-0.035071090047393394
469,2018-07-13,8,0.012033780342895942,0.014307993876178537,UVXY,494.5,501.5,478.0,480.5,480.5,514404,55,33.0,,0.33,18.15,-7.5,-0.014734774066797685
470,2018-07-16,2,0.01101527754201324,-0.1218010312487312,UVXY,475.5,487.5,470.0,475.5,475.5,547276,60,33.0,,0.33,19.8,-14.0,-0.02791625124626118
471,2018-07-18,5,0.011524528942454593,0.04623137260945298,UVXY,460.5,476.5,452.5,459.5,459.5,405212,76,33.0,,0.33,25.08,-11.0,-0.022564102564102573
472,2018-07-19,12,0.01271278221015108,0.10310645004492502,UVXY,473.5,482.0,462.5,473.5,473.5,440608,49,33.0,,0.33,16.17,5.5,0.011542497376705096
473,2018-07-20,2,0.01101527754201324,-0.13352739314470374,UVXY,482.5,485.5,468.0,476.5,476.5,437582,65,33.0,,0.33,21.45,3.5,0.007261410788381717
474,2018-07-23,1,0.010845527075199458,-0.21015935023673826,UVXY,477.0,488.0,467.5,472.5,472.5,362902,60,33.0,,0.33,19.8,2.5,0.005149330587023604
475,2018-07-24,9,0.012203530809709727,0.12521325382291693,UVXY,453.0,486.5,451.5,461.0,461.0,588650,52,33.0,,0.33,17.16,-1.5,-0.0030737704918032405
476,2018-07-25,1,0.010845527075199458,-0.1112795760248152,UVXY,469.5,471.5,450.5,457.0,457.0,424650,61,33.0,,0.33,20.130000000000003,-15.0,-0.03083247687564239
477,2018-07-26,2,0.01101527754201324,0.015651656727864394,UVXY,458.5,468.0,451.5,459.5,459.5,367406,71,33.0,,0.33,23.43,-3.5,-0.007423117709437932
478,2018-07-27,7,0.01186402987608216,0.07705228768242134,UVXY,454.0,498.5,453.0,478.5,478.5,784046,75,33.0,,0.33,24.75,30.5,0.06517094017094016
479,2018-07-30,2,0.01101527754201324,-0.07153996938089313,UVXY,472.5,507.5,471.0,499.0,499.0,662274,73,33.0,,0.33,24.09,9.0,0.01805416248746239
480,2018-07-31,2,0.01101527754201324,0.0,UVXY,478.5,488.0,472.5,478.5,478.5,510836,61,33.0,,0.33,20.130000000000003,-19.5,-0.03842364532019704
481,2018-08-02,10,0.012373281276523509,0.12328366029187388,UVXY,496.0,502.0,459.0,464.0,464.0,566850,54,38.0,,0.38,20.52,14.0,0.028688524590164022
482,2018-08-03,2,0.01101527754201324,-0.10975291874168269,UVXY,459.5,463.5,445.5,453.0,453.0,481502,58,38.0,,0.38,22.04,-38.5,-0.07669322709163351
483,2018-08-06,1,0.010845527075199458,0.0,UVXY,446.5,451.0,426.0,428.0,428.0,444064,57,38.0,,0.38,21.66,-12.5,-0.02696871628910469
484,2018-08-07,6,0.011694279409268375,0.07825828363932308,UVXY,418.5,421.5,411.0,414.5,414.5,320668,65,38.0,,0.38,24.7,-29.5,-0.06541019955654104
485,2018-08-08,1,0.010845527075199458,-0.0725784209838729,UVXY,413.5,417.0,400.0,404.5,404.5,376128,85,38.0,,0.38,32.3,-4.5,-0.010676156583629859
486,2018-08-09,2,0.01101527754201324,0.015651656727864394,UVXY,404.0,414.0,397.5,413.0,413.0,316522,63,38.0,,0.38,23.94,-3.0,-0.007194244604316502
487,2018-08-10,6,0.011694279409268375,0.06164183014593694,UVXY,439.5,457.5,431.0,443.0,443.0,965420,82,38.0,,0.38,31.16,43.5,0.10507246376811596
488,2018-08-13,1,0.010845527075199458,-0.015410457536484068,UVXY,450.0,484.0,428.0,482.5,482.5,893196,71,38.0,,0.38,26.98,26.5,0.05792349726775958
489,2018-08-14,5,0.011524528942454593,0.06260662691145846,UVXY,467.0,479.0,445.0,446.0,446.0,526218,94,38.0,,0.38,35.72,-5.0,-0.010330578512396715
490,2018-08-15,48,0.018823799015447295,0.6333681931331105,UVXY,480.0,534.0,477.5,488.0,488.0,1491824,100,38.0,,0.38,38.0,55.0,0.1148225469728601
491,2018-08-16,9,0.012203530809709727,-0.35169671118485724,UVXY,462.0,462.0,438.0,449.0,449.0,583558,65,38.0,,0.38,24.7,-72.0,-0.1348314606741573
492,2018-08-17,2,0.01101527754201324,-0.09736962902171342,UVXY,458.0,464.0,428.5,431.0,431.0,555606,48,38.0,,0.38,18.24,2.0,0.0043290043290042934
493,2018-08-20,3,0.011185028008827026,-0.3403710043947904,UVXY,417.5,424.0,413.5,418.5,418.5,384588,50,38.0,,0.38,19.0,-40.0,-0.08620689655172409
494,2018-08-21,9,0.012203530809709727,0.09105947701507033,UVXY,415.0,432.5,410.5,432.5,432.5,518534,70,38.0,,0.38,26.6,8.5,0.02004716981132071
495,2018-08-22,1,0.010845527075199458,-0.1112795760248152,UVXY,431.0,432.0,418.0,424.5,424.5,550618,87,38.0,,0.38,33.06,-0.5,-0.0011560693641619046
496,2018-08-23,5,0.011524528942454593,0.06260662691145846,UVXY,417.5,430.5,410.5,420.0,420.0,679326,91,38.0,,0.38,34.58,-1.5,-0.00347222222222221
497,2018-08-24,10,0.012373281276523509,0.07364746431780334,UVXY,411.5,418.0,406.5,416.0,416.0,448224,67,38.0,,0.38,25.46,-12.5,-0.029036004645760727
498,2018-08-27,10,0.012373281276523509,0.14086491055078154,UVXY,407.5,418.5,405.5,418.0,418.0,347868,63,38.0,,0.38,23.94,0.5,0.0011961722488038617
499,2018-08-29,3,0.011185028008827026,-0.0960338038989722,UVXY,416.5,423.5,410.0,417.5,417.5,402866,54,38.0,,0.38,20.52,5.0,0.01194743130227005
500,2018-08-30,2,0.01101527754201324,-0.015176579502511833,UVXY,418.5,440.5,411.5,431.0,431.0,770334,58,38.0,,0.38,22.04,17.0,0.04014167650531286
501,2018-08-31,1,0.010845527075199458,-0.015410457536484068,UVXY,436.5,439.0,416.5,420.5,420.5,702618,64,38.0,,0.38,24.32,-1.5,-0.0034052213393870323
502,2018-09-05,2,0.01101527754201324,-0.2699935876522932,UVXY,429.5,447.0,425.0,429.0,429.0,671268,46,29.0,,0.29,13.34,8.0,0.018223234624145768
503,2018-09-06,2,0.01101527754201324,0.0,UVXY,430.0,462.0,427.0,448.5,448.5,867588,45,29.0,,0.29,13.05,15.0,0.033557046979865834
504,2018-09-07,2,0.01101527754201324,0.0,UVXY,462.5,471.0,447.0,460.5,460.5,783582,45,29.0,,0.29,13.05,9.0,0.01948051948051943
505,2018-09-11,4,0.011354778475640807,0.03082091507296858,UVXY,448.5,453.0,420.0,420.5,420.5,595984,37,29.0,,0.29,10.73,-18.0,-0.03821656050955413
506,2018-09-12,7,0.01186402987608216,0.044849082836256216,UVXY,419.0,423.0,409.0,413.0,413.0,599354,43,29.0,,0.29,12.47,-30.0,-0.06622516556291391
507,2018-09-13,2,0.01101527754201324,-0.07153996938089313,UVXY,400.0,401.0,394.0,394.5,394.5,592678,33,29.0,,0.29,9.57,-22.0,-0.05200945626477538
508,2018-09-14,1,0.010845527075199458,-0.015410457536484068,UVXY,393.0,398.0,382.0,383.0,383.0,562714,31,29.0,,0.29,8.99,-3.0,-0.007481296758104716
509,2018-09-17,2,0.01101527754201324,-0.015176579502511833,UVXY,382.5,401.5,380.0,399.5,399.5,547608,38,29.0,,0.29,11.02,3.5,0.008793969849246297
510,2018-09-18,2,0.01101527754201324,0.0,UVXY,395.3999938964844,398.6000061035156,385.1000061035156,398.0,398.0,1338200,100,29.0,,0.29,29.0,-2.899993896484375,-0.007222898870446803
511,2018-09-19,3,0.011185028008827026,0.015410457536484401,UVXY,380.2000122070313,380.6000061035156,371.5,376.2999877929688,376.2999877929688,1340490,27,29.0,,0.29,7.829999999999999,-18.0,-0.045158052494674195
512,2018-09-20,6,0.011694279409268375,0.045529738507535056,UVXY,368.2000122070313,370.7999877929688,362.7000122070313,367.6000061035156,367.6000061035156,1351970,32,29.0,,0.29,9.28,-9.800018310546818,-0.02574886535309573
513,2018-09-21,-9,0.00914802240706162,-0.21773526295161916,UVXY,367.0,370.1000061035156,359.79998779296875,368.3999938964844,368.3999938964844,1066260,27,29.0,,0.29,7.829999999999999,-0.6999816894531818,-0.001887760821189688
514,2018-09-24,17,0.013561534544219996,0.2504265076458341,UVXY,371.2000122070313,382.3999938964844,366.6000061035156,368.2000122070313,368.2000122070313,1303480,23,29.0,,0.29,6.67,12.29998779296875,0.03323422747939242
515,2018-09-25,1,0.010845527075199458,-0.20027287178781072,UVXY,360.5,375.2999877929688,358.8999938964844,372.8999938964844,372.8999938964844,941890,31,29.0,,0.29,8.99,-7.100006103515568,-0.018566961864119547
516,2018-09-26,3,0.011185028008827026,0.03130331345572923,UVXY,366.3999938964844,383.5,360.6000061035156,379.0,379.0,1272580,30,29.0,,0.29,8.7,8.200012207031193,0.021849220553544768
517,2018-09-28,4,0.011354778475640807,0.015176579502511611,UVXY,375.0,377.5,367.3999938964844,368.0,368.0,1151980,16,29.0,,0.29,4.64,-6.0,-0.01564537157757495
518,2018-10-01,2,0.01101527754201324,-0.02989938855750396,UVXY,353.20001220703125,368.7000122070313,350.3999938964844,361.2000122070313,361.2000122070313,1079720,23,38.0,False,0.38,8.74,-8.799987792968693,-0.023311225941638924
519,2018-10-02,2,0.01101527754201324,0.0,UVXY,362.6000061035156,367.5,355.79998779296875,362.2999877929688,362.2999877929688,1058700,23,38.0,,0.38,8.74,-1.2000122070313068,-0.003254711601033189
520,2018-10-03,5,0.011524528942454593,0.04623137260945298,UVXY,355.3999938964844,364.8999938964844,353.8999938964844,357.20001220703125,357.20001220703125,1011380,25,38.0,,0.38,9.5,-2.600006103515625,-0.0070748465401785365
521,2018-10-04,6,0.011694279409268375,0.014729492863560623,UVXY,367.2999877929688,412.0,366.7999877929688,390.3999938964844,390.3999938964844,2609400,41,38.0,,0.38,15.58,47.100006103515625,0.12907647818946533
522,2018-10-05,9,0.012203530809709727,0.043547052590323876,UVXY,383.0,435.8999938964844,373.8999938964844,402.8999938964844,402.8999938964844,3648710,69,38.0,,0.38,26.22,23.899993896484375,0.058009693923505745
523,2018-10-08,1,0.010845527075199458,-0.21015935023673826,UVXY,418.7999877929688,448.7999877929688,405.0,408.5,408.5,1832350,39,38.0,,0.38,14.82,12.899993896484432,0.029593929977314692
524,2018-10-09,17,0.013561534544219996,0.2504265076458341,UVXY,424.0,433.7999877929688,402.2999877929688,419.5,419.5,1560100,41,38.0,,0.38,15.58,-15.0,-0.03342246080211453
525,2018-10-10,61,0.021030555084026483,0.5507503974164802,UVXY,430.5,525.5999755859375,430.2000122070313,523.0999755859375,523.0999755859375,2800150,84,38.0,,0.38,31.92,91.7999877929687,0.21161823507653077
526,2018-10-11,1,0.010845527075199458,-0.4842966801462576,UVXY,512.2000122070312,628.7999877929688,491.6000061035156,591.0,591.0,3430890,100,38.0,,0.38,38.0,103.20001220703125,0.1963470643087153
527,2018-10-12,17,0.013561534544219996,0.2504265076458341,UVXY,509.7000122070313,601.9000244140625,507.5,522.2000122070312,522.2000122070312,2017800,82,38.0,,0.38,31.16,-26.89996337890625,-0.04277984080967101
528,2018-10-15,33,0.016277542013240536,0.31553964138233814,UVXY,543.0,561.5,514.7000122070312,534.4000244140625,534.4000244140625,1069810,28,38.0,,0.38,10.64,-40.4000244140625,-0.06712082202254621
529,2018-10-16,2,0.01101527754201324,-0.3232837283999541,UVXY,508.0,517.9000244140625,475.0,478.7000122070313,478.7000122070313,1175800,52,38.0,,0.38,19.76,-43.5999755859375,-0.07764911057157164
530,2018-10-17,1,0.010845527075199458,-0.015410457536484068,UVXY,476.3999938964844,527.5999755859375,476.3999938964844,487.2999877929688,487.2999877929688,1135040,32,38.0,,0.38,12.16,9.699951171875,0.01872938929255552
531,2018-10-18,1,0.010845527075199458,0.0,UVXY,495.7999877929688,561.0,494.7999877929688,534.9000244140625,534.9000244140625,1770340,28,38.0,,0.38,10.64,33.4000244140625,0.0633055836990315
532,2018-10-19,1,0.010845527075199458,0.0,UVXY,526.5,555.0,507.5,527.5999755859375,527.5999755859375,1475810,44,38.0,,0.38,16.72,-6.0,-0.010695187165775444
533,2018-10-22,-11,0.008808521473434052,-0.18781988073437583,UVXY,521.2999877929688,567.2999877929688,519.7000122070312,533.7999877929688,533.7999877929688,1143060,32,38.0,,0.38,12.16,12.29998779296875,0.02216214016751117
534,2018-10-23,14,0.013052283143778647,0.4817791139118539,UVXY,600.7999877929688,626.7999877929688,548.7999877929688,563.2000122070312,563.2000122070312,1533700,68,38.0,,0.38,25.84,59.5,0.1048827803284107
535,2018-10-24,18,0.01373128501103378,0.05202169304600002,UVXY,558.4000244140625,647.7999877929688,553.7999877929688,639.7999877929688,639.7999877929688,1822660,46,38.0,,0.38,17.48,21.0,0.033503510543998694
536,2018-10-25,22,0.014410286878288915,0.04944925887923257,UVXY,620.7999877929688,649.2000122070312,591.0999755859375,609.2999877929688,609.2999877929688,1220220,45,38.0,,0.38,17.1,1.4000244140625,0.002161198580494572
537,2018-10-26,7,0.01186402987608216,-0.1766971763791214,UVXY,671.0,702.7000122070312,630.0,665.5,665.5,1723760,52,38.0,,0.38,19.76,53.5,0.08240911736603418
538,2018-10-29,1,0.010845527075199458,-0.0725784209838729,UVXY,629.0,715.9000244140625,612.2999877929688,668.0,668.0,1344130,39,38.0,,0.38,14.82,13.20001220703125,0.018784704678704633
539,2018-10-30,4,0.011354778475640807,0.046954970183593625,UVXY,675.7999877929688,685.5,629.0,633.2000122070312,633.2000122070312,998450,45,38.0,,0.38,17.1,-30.4000244140625,-0.04246406394376612
540,2018-10-31,7,0.01186402987608216,0.044849082836256216,UVXY,612.0999755859375,627.5,586.5999755859375,602.2999877929688,602.2999877929688,793840,37,38.0,,0.38,14.06,-58.0,-0.08460977388767321
541,2018-11-01,6,0.011694279409268375,-0.01430799387617876,UVXY,604.2999877929688,619.7000122070312,571.7000122070312,574.7000122070312,574.7000122070312,705320,69,22.0,False,0.22,15.18,-7.79998779296875,-0.012430259431025936
542,2018-11-02,2,0.01101527754201324,-0.05806273678709839,UVXY,560.0999755859375,612.7000122070312,546.0999755859375,577.0999755859375,577.0999755859375,1021610,95,22.0,,0.22,20.9,-7.0,-0.01129578806214615
543,2018-11-05,4,0.011354778475640807,-0.10682191451576306,UVXY,581.7000122070312,587.9000244140625,561.5999755859375,571.5,571.5,423470,63,22.0,,0.22,13.86,-24.79998779296875,-0.040476558346450364
544,2018-11-06,2,0.01101527754201324,-0.02989938855750396,UVXY,571.5,573.5,542.5999755859375,543.0,543.0,414170,81,22.0,,0.22,17.82,-14.4000244140625,-0.024494002068488507
545,2018-11-07,1,0.010845527075199458,-0.015410457536484068,UVXY,512.5999755859375,513.9000244140625,483.5,484.7000122070313,484.7000122070313,564160,69,22.0,,0.22,15.18,-59.5999755859375,-0.10392323554653449
546,2018-11-08,1,0.010845527075199458,0.0,UVXY,484.2000122070313,490.5,462.0,479.0,479.0,511310,49,22.0,,0.22,10.78,-23.4000244140625,-0.045534195957166346
547,2018-11-09,6,0.011694279409268375,0.07825828363932308,UVXY,491.7999877929688,520.9000244140625,486.5,499.8999938964844,499.8999938964844,877380,73,22.0,,0.22,16.06,30.4000244140625,0.06197762367800719
548,2018-11-12,5,0.011524528942454593,-0.014515684196774403,UVXY,501.7999877929688,567.4000244140625,499.0,561.0,561.0,1102040,57,22.0,,0.22,12.54,46.5,0.0892685694386477
549,2018-11-13,8,0.012033780342895942,0.04418847859068187,UVXY,562.0,591.9000244140625,545.4000244140625,568.9000244140625,568.9000244140625,1265630,70,22.0,,0.22,15.4,24.5,0.04317941301694583
550,2018-11-14,1,0.010845527075199458,-0.09874314087824942,UVXY,550.7000122070312,615.0,549.4000244140625,590.0999755859375,590.0999755859375,1030330,100,22.0,,0.22,22.0,23.0999755859375,0.039026819789042655
551,2018-11-15,1,0.010845527075199458,0.0,UVXY,607.0,629.0,575.2999877929688,581.4000244140625,581.4000244140625,903190,68,22.0,,0.22,14.96,14.0,0.02276422764227637
552,2018-11-19,2,0.01101527754201324,0.0,UVXY,541.4000244140625,593.7999877929688,534.5999755859375,589.2999877929688,589.2999877929688,753210,56,22.0,,0.22,12.32,-35.20001220703125,-0.055961863604183204
553,2018-11-20,5,0.011524528942454593,0.04623137260945298,UVXY,642.7000122070312,661.5,623.5999755859375,638.4000244140625,638.4000244140625,973260,85,22.0,,0.22,18.7,67.70001220703125,0.11401147456849592
554,2018-11-26,1,0.010845527075199458,-0.2646994510363557,UVXY,601.9000244140625,602.7999877929688,569.2999877929688,570.2000122070312,570.2000122070312,445290,43,22.0,,0.22,9.46,-58.70001220703125,-0.08873773576270783
555,2018-11-27,3,0.011185028008827026,0.03130331345572923,UVXY,579.4000244140625,587.5999755859375,550.5,553.7999877929688,553.7999877929688,457670,41,22.0,,0.22,9.02,-15.20001220703125,-0.025215681013337488
556,2018-11-29,3,0.011185028008827026,0.0,UVXY,542.7999877929688,573.7999877929688,532.5,545.5,545.5,492280,57,22.0,,0.22,12.54,-13.79998779296875,-0.023485344394726715
557,2018-11-30,4,0.011354778475640807,0.015176579502511611,UVXY,550.4000244140625,554.0,516.5,522.2999877929688,522.2999877929688,370760,28,22.0,,0.22,6.16,-19.79998779296875,-0.03450677625338805
558,2018-12-03,14,0.013052283143778647,0.14949694278752013,UVXY,465.1000061035156,488.2000122070313,461.7000122070313,478.0,478.0,608170,38,29.0,,0.29,11.02,-65.7999877929687,-0.11877254114254276
559,2018-12-04,11,0.012543031743337294,-0.039016269784500235,UVXY,485.0,585.0999755859375,470.7999877929688,569.7999877929688,569.7999877929688,1206270,70,29.0,,0.29,20.3,96.8999633789062,0.19848414780009005
560,2018-12-06,11,0.012543031743337294,-0.013352739314470452,UVXY,639.0999755859375,685.0,586.2000122070312,588.7000122070312,588.7000122070312,1279150,70,29.0,,0.29,20.3,99.9000244140625,0.1707400932875096
561,2018-12-07,8,0.012033780342895942,-0.04060034374957722,UVXY,593.9000244140625,670.0,573.7000122070312,653.5999755859375,653.5999755859375,1166470,46,29.0,,0.29,13.34,-15.0,-0.021897810218978075
562,2018-12-10,13,0.012882532676964861,0.041157344528131246,UVXY,656.4000244140625,705.0,637.5999755859375,651.5999755859375,651.5999755859375,911690,40,29.0,,0.29,11.6,35.0,0.052238805970149294
563,2018-12-11,-57,0.001,-0.9223755122478291,UVXY,616.2999877929688,678.0,612.7000122070312,644.9000244140625,644.9000244140625,825770,62,29.0,,0.29,17.98,-27.0,-0.03829787234042559
564,2018-12-12,2,0.01101527754201324,10.01527754201324,UVXY,617.2000122070312,638.7000122070312,606.0999755859375,637.0999755859375,637.0999755859375,634350,39,29.0,,0.29,11.31,-39.29998779296875,-0.05796458376544067
565,2018-12-13,23,0.0145800373451027,0.32361960826616953,UVXY,622.5,644.5999755859375,611.7000122070312,622.4000244140625,622.4000244140625,597420,24,29.0,,0.29,6.959999999999999,5.89996337890625,0.009237456186228732
566,2018-12-14,9,0.012203530809709727,-0.16299728725943352,UVXY,643.7999877929688,666.9000244140625,632.2000122070312,658.7000122070312,658.7000122070312,664730,49,29.0,,0.29,14.21,22.300048828125,0.03459517479480878
567,2018-12-17,1,0.010845527075199458,-0.015410457536484068,UVXY,668.5,729.4000244140625,654.2000122070312,710.7000122070312,710.7000122070312,902520,44,29.0,,0.29,12.76,62.5,0.0937171955495315
568,2018-12-18,24,0.014749787811916482,0.3599881047408866,UVXY,688.5,743.7999877929688,687.4000244140625,717.0999755859375,717.0999755859375,692830,58,29.0,,0.29,16.82,14.39996337890625,0.01974220303937324
569,2018-12-19,30,0.015768290612799184,0.06905203070513632,UVXY,713.2000122070312,742.9000244140625,660.0,708.0999755859375,708.0999755859375,1048100,51,29.0,,0.29,14.79,-0.89996337890625,-0.0012099534736168538
