,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,MCD_unscaled,MCD_monthly,isPartial,scale,MCD,Stock_Price_Change,Stock_Price_Change_Percent
255,2018-07-02,8,0.04515954415954416,-0.015526985901496815,MCD,155.99000549316406,156.8699951171875,155.4499969482422,156.8699951171875,143.50506591796875,3024000,51,68.0,,0.68,34.68,-1.0800018310546875,-0.0068376185623389985
256,2018-07-03,1,0.04017378917378917,-0.1104031291401174,MCD,157.36000061035156,157.82000732421875,156.30999755859375,156.47999572753906,143.1483154296875,1437700,65,68.0,,0.68,44.2,0.95001220703125,0.006056047916120244
257,2018-07-09,5,0.04302279202279202,0.05226116646923562,MCD,160.47000122070312,160.8000030517578,159.3699951171875,159.94000244140625,146.31353759765625,2477300,70,68.0,,0.68,47.6,2.9799957275390625,0.018882242993545795
258,2018-07-10,2,0.040886039886039886,-0.049665585060592043,MCD,159.8300018310547,160.97999572753906,159.4600067138672,160.6199951171875,146.9356231689453,2187500,77,68.0,,0.68,52.36000000000001,0.17999267578125,0.0011193574152066343
259,2018-07-11,2,0.040886039886039886,0.0,MCD,158.88999938964844,159.7100067138672,157.6999969482422,158.6199951171875,145.1060028076172,3203800,57,68.0,,0.68,38.760000000000005,-1.269989013671875,-0.007889110742811511
260,2018-07-12,22,0.05513105413105413,0.34840777646157073,MCD,159.14999389648438,159.77999877929688,158.82000732421875,159.1199951171875,145.56336975097656,2360800,75,68.0,,0.68,51.00000000000001,0.0699920654296875,0.00043824470908138125
261,2018-07-13,2,0.040886039886039886,-0.258384579608289,MCD,157.39999389648438,158.75999450683594,155.27999877929688,158.50999450683594,145.00535583496094,5186500,78,68.0,,0.68,53.040000000000006,-1.0200042724609375,-0.006383804482749222
262,2018-07-16,30,0.06082905982905983,0.036405999708752024,MCD,158.6199951171875,159.27999877929688,157.9600067138672,158.77999877929688,145.25234985351562,2818200,69,68.0,,0.68,46.92,0.5200042724609375,0.0032754112525403833
263,2018-07-17,18,0.05228205128205128,-0.14050864128143892,MCD,158.55999755859375,160.0,158.55999755859375,159.75,146.13973999023438,1877500,67,68.0,,0.68,45.56,0.720001220703125,0.004520349235441534
264,2018-07-18,60,0.0821965811965812,0.5721759032205331,MCD,159.85000610351562,159.8699951171875,157.80999755859375,157.92999267578125,144.4747772216797,3824000,68,68.0,,0.68,46.24,-0.1300048828125,-0.000812530517578125
265,2018-07-19,17,0.051569800569800574,-0.3726040691830439,MCD,157.58999633789062,158.63999938964844,157.11000061035156,157.41000366210938,143.9990692138672,4869700,61,68.0,,0.68,41.48,-1.2299957275390625,-0.007693724683218051
266,2018-07-20,5,0.04302279202279202,-0.16573669962985482,MCD,157.1999969482422,158.35000610351562,156.27999877929688,157.97000122070312,144.51136779785156,2695500,59,68.0,,0.68,40.120000000000005,-0.2899932861328125,-0.001827996011400268
267,2018-07-23,1,0.04017378917378917,0.0,MCD,157.8000030517578,158.8300018310547,157.0399932861328,158.75,145.22491455078125,2754300,56,68.0,,0.68,38.080000000000005,0.4799957275390625,0.0030312327694215213
268,2018-07-24,6,0.04373504273504274,0.08864619530529749,MCD,159.24000549316406,159.5800018310547,157.52000427246094,157.94000244140625,144.48391723632812,3388400,54,68.0,,0.68,36.720000000000006,0.75,0.0047220297887911045
269,2018-07-25,1,0.04017378917378917,-0.08142792000521148,MCD,157.69000244140625,158.99000549316406,157.41000366210938,158.88999938964844,145.3529815673828,4193400,62,68.0,,0.68,42.16,-0.589996337890625,-0.0036971821727088683
270,2018-07-26,4,0.04231054131054131,0.053187717183178496,MCD,158.22999572753906,158.88999938964844,154.7100067138672,156.13999938964844,142.8372802734375,7409800,100,68.0,,0.68,68.0,-0.100006103515625,-0.000629008743067927
271,2018-07-27,1,0.04017378917378917,-0.050501649720557484,MCD,156.5800018310547,158.00999450683594,156.39999389648438,157.47999572753906,144.0631103515625,4234100,84,68.0,,0.68,57.120000000000005,-0.8800048828125,-0.005538453560280043
272,2018-07-30,27,0.058692307692307696,0.43550972057696336,MCD,157.38999938964844,160.02000427246094,157.08999633789062,158.63999938964844,145.12432861328125,3274800,64,68.0,,0.68,43.52,2.010009765625,0.01272077612494349
273,2018-08-02,1,0.04017378917378917,-0.3155186641425174,MCD,156.64999389648438,156.92999267578125,153.1300048828125,155.41000366210938,142.1694793701172,6245900,78,67.0,,0.67,52.260000000000005,-3.0900115966796875,-0.019310158193836968
274,2018-08-03,7,0.04444729344729345,0.10637543436635721,MCD,155.6999969482422,156.97000122070312,154.2899932861328,156.2100067138672,142.90135192871094,3673100,100,67.0,,0.67,67.0,0.040008544921875,0.00025494517803581473
275,2018-08-06,1,0.04017378917378917,-0.017420388823078614,MCD,156.02999877929688,157.41000366210938,155.4600067138672,156.72000122070312,143.3678741455078,2375200,59,67.0,,0.67,39.53,0.44000244140625,0.0028030989232623593
276,2018-08-15,3,0.0415982905982906,0.017420388823078614,MCD,159.80999755859375,160.4600067138672,158.3699951171875,159.8800048828125,146.2586212158203,3355500,64,67.0,,0.67,42.88,3.0500030517578125,0.01937617038815942
277,2018-08-21,2,0.040886039886039886,-0.23871412657153468,MCD,161.4600067138672,161.9499969482422,161.02000427246094,161.0399932861328,147.31979370117188,1920900,74,67.0,,0.67,49.580000000000005,1.489990234375,0.009285742066756475
278,2018-08-22,65,0.08575783475783476,1.0974844958539474,MCD,161.41000366210938,161.50999450683594,160.0800018310547,160.5500030517578,146.87155151367188,2361500,83,67.0,,0.67,55.61000000000001,-0.44000244140625,-0.0027169030546315698
279,2018-08-24,1,0.04017378917378917,-0.5315438025314774,MCD,158.74000549316406,159.86000061035156,158.3000030517578,159.3800048828125,145.80123901367188,2199400,67,67.0,,0.67,44.89,-1.649993896484375,-0.010216048248423037
280,2018-08-29,4,0.04231054131054131,0.053187717183178496,MCD,161.9199981689453,163.33999633789062,161.69000244140625,163.11000061035156,149.2134552001953,3168200,60,67.0,,0.67,40.2,3.4799957275390625,0.021769021107546083
281,2018-08-30,2,0.040886039886039886,-0.03366776648037162,MCD,163.02999877929688,163.2899932861328,162.3699951171875,162.8000030517578,148.9298858642578,3038400,75,67.0,,0.67,50.25,-0.0500030517578125,-0.0003061286450281031
282,2018-08-31,5,0.04302279202279202,0.05226116646923562,MCD,161.52999877929688,162.91000366210938,161.52999877929688,162.22999572753906,149.3348846435547,3649700,78,67.0,,0.67,52.260000000000005,-0.3799896240234375,-0.0023270845712974886
283,2018-09-05,2,0.040886039886039886,0.0,MCD,161.60000610351562,163.39999389648438,161.19000244140625,163.24000549316406,150.2646484375,2749200,59,56.0,,0.56,33.040000000000006,0.489990234375,0.0030077357029054674
284,2018-09-06,1,0.04017378917378917,-0.017420388823078614,MCD,163.0399932861328,164.3000030517578,162.6999969482422,163.74000549316406,150.724853515625,3133800,47,56.0,,0.56,26.320000000000004,0.9000091552734375,0.005508012171919763
285,2018-09-10,2,0.040886039886039886,-0.18464859951139134,MCD,164.47999572753906,166.02000427246094,164.24000549316406,165.07000732421875,151.9491424560547,3080100,57,56.0,,0.56,31.92,1.720001220703125,0.010468662134846651
286,2018-09-11,2,0.040886039886039886,0.0,MCD,164.8800048828125,165.92999267578125,164.1999969482422,164.6199951171875,151.534912109375,2946400,86,56.0,,0.56,48.16,-0.0900115966796875,-0.0005421731981886113
287,2018-09-13,7,0.04444729344729345,0.08710194411539285,MCD,165.4499969482422,165.4600067138672,161.6999969482422,162.39999389648438,149.4913787841797,3663600,78,56.0,,0.56,43.68000000000001,-0.4699859619140625,-0.002832435259804922
288,2018-09-17,17,0.051569800569800574,-0.4843166861342981,MCD,159.5500030517578,159.82000732421875,156.55999755859375,158.13999938964844,145.5699920654297,5360000,85,56.0,,0.56,47.6,-5.6399993896484375,-0.03408678327568171
289,2018-09-18,18,0.05228205128205128,0.013811391635821124,MCD,158.1699981689453,159.0800018310547,157.5800018310547,157.77000427246094,145.22943115234375,3722800,64,56.0,,0.56,35.84,-0.7400054931640625,-0.004630243143856516
290,2018-09-19,8,0.04515954415954416,-0.13623235790965071,MCD,158.7100067138672,159.49000549316406,157.72000122070312,159.17999267578125,146.52731323242188,2822000,68,56.0,,0.56,38.080000000000005,0.410003662109375,0.0025773425785147186
291,2018-09-20,2,0.040886039886039886,-0.09463125354867197,MCD,160.2100067138672,161.0500030517578,159.3699951171875,160.7899932861328,148.00933837890625,3218700,77,56.0,,0.56,43.120000000000005,1.55999755859375,0.009781161858826382
292,2018-09-21,169,0.15983190883190884,2.909204933454115,MCD,162.7100067138672,165.3000030517578,162.50999450683594,165.3000030517578,152.16085815429688,8805500,91,56.0,,0.56,50.96000000000001,4.25,0.026389319586874738
293,2018-09-25,8,0.04515954415954416,0.10452233293847124,MCD,164.58999633789062,167.17999267578125,164.07000732421875,166.41000366210938,153.18263244628906,5282900,88,56.0,,0.56,49.28,1.8799896240234375,0.011373197757502673
294,2018-09-26,1,0.04017378917378917,-0.1104031291401174,MCD,166.39999389648438,167.50999450683594,165.5500030517578,165.75999450683594,152.58432006835938,3092600,100,56.0,,0.56,56.00000000000001,0.3300018310546875,0.00197393136447066
295,2018-09-27,8,0.04515954415954416,0.12410467342741649,MCD,165.6199951171875,167.27000427246094,165.3000030517578,166.52999877929688,153.29310607910156,2390700,77,56.0,,0.56,43.120000000000005,-0.239990234375,-0.0014326920317891956
296,2018-10-02,68,0.0878945868945869,1.1497456623231832,MCD,166.35000610351562,167.0399932861328,165.17999267578125,165.17999267578125,152.0504150390625,3071200,39,79.0,,0.79,30.81,-0.230010986328125,-0.0013750880639272767
297,2018-10-04,4,0.04231054131054131,-0.5186217626657159,MCD,164.88999938964844,166.07000732421875,164.5,165.8000030517578,152.62115478515625,3230400,34,79.0,,0.79,26.86,-0.9699859619140625,-0.005806908530297417
298,2018-10-05,4,0.04231054131054131,0.0,MCD,166.24000549316406,167.49000549316406,165.7899932861328,166.57000732421875,153.3299102783203,2822500,35,79.0,,0.79,27.65,1.4199981689453125,0.008550599785143831
299,2018-10-08,83,0.09857834757834757,1.411051494669361,MCD,166.25,168.1699981689453,166.1199951171875,167.77000427246094,154.43455505371094,2560500,46,79.0,,0.79,36.34,0.67999267578125,0.004059900014804274
300,2018-10-09,11,0.047296296296296295,-0.5202161787231583,MCD,168.16000366210938,170.55999755859375,167.80999755859375,169.8300018310547,156.33079528808594,4157900,54,79.0,,0.79,42.66,2.3899993896484375,0.014211806003871175
301,2018-10-10,1,0.04017378917378917,-0.1505933377507379,MCD,171.99000549316406,172.0,168.22000122070312,168.3699951171875,154.98681640625,4190500,72,79.0,,0.79,56.88,1.44000244140625,0.008442791170371278
302,2018-10-11,1,0.04017378917378917,0.0,MCD,166.41000366210938,167.6699981689453,161.82000732421875,162.97000122070312,150.0160675048828,5430700,57,79.0,,0.79,45.03,-4.3300018310546875,-0.025174429250317987
303,2018-10-12,2,0.040886039886039886,0.0177292390610595,MCD,163.92999267578125,164.9600067138672,161.86000061035156,163.82000732421875,150.7985076904297,3446100,59,79.0,,0.79,46.61,-2.709991455078125,-0.016162649756502723
304,2018-10-15,24,0.05655555555555555,0.3832485541077275,MCD,164.69000244140625,165.47000122070312,163.63999938964844,163.6699981689453,150.66041564941406,4265900,56,79.0,,0.79,44.24,0.5099945068359375,0.0030916251580939136
305,2018-10-17,12,0.04800854700854701,-0.15112588786459114,MCD,164.47000122070312,167.72999572753906,164.11000061035156,166.77000427246094,153.51402282714844,3608400,49,79.0,,0.79,38.71,2.2599945068359375,0.013658031607926224
306,2018-10-18,2,0.040886039886039886,-0.14835914782505488,MCD,166.63999938964844,167.99000549316406,165.77000427246094,166.80999755859375,153.5508575439453,3378600,52,79.0,,0.79,41.08,0.260009765625,0.00155016855808765
307,2018-10-19,8,0.04515954415954416,0.10452233293847124,MCD,166.38999938964844,168.14999389648438,166.3000030517578,167.49000549316406,154.17678833007812,3510000,60,79.0,,0.79,47.400000000000006,0.1599884033203125,0.0009523685819916583
308,2018-10-22,2,0.040886039886039886,-0.03366776648037162,MCD,167.97999572753906,169.80999755859375,166.19000244140625,166.6300048828125,153.3851776123047,5703500,58,79.0,,0.79,45.82,1.660003662109375,0.009872160109213546
309,2018-10-23,3,0.0415982905982906,0.017420388823078614,MCD,171.1999969482422,177.8699951171875,170.5,177.14999389648438,163.06895446777344,12918300,100,79.0,,0.79,79.0,8.05999755859375,0.04746479992034991
310,2018-10-24,1,0.04017378917378917,-0.034244229847270824,MCD,176.1300048828125,178.0,174.42999267578125,177.35000610351562,163.2530517578125,7866400,65,79.0,,0.79,51.35,0.1300048828125,0.0007308983323850438
311,2018-10-25,2,0.040886039886039886,0.0177292390610595,MCD,177.55999755859375,178.27000427246094,174.60000610351562,175.30999755859375,161.3751983642578,4646400,49,79.0,,0.79,38.71,0.2700042724609375,0.0015168779351737438
312,2018-10-26,1,0.04017378917378917,-0.017420388823078614,MCD,174.60000610351562,174.92999267578125,172.60000610351562,173.33999633789062,159.5618133544922,4741600,58,79.0,,0.79,45.82,-3.3400115966796875,-0.018735690338431477
313,2018-10-31,4,0.04231054131054131,-0.032571168002084594,MCD,178.80999755859375,178.9600067138672,176.3699951171875,176.89999389648438,162.8388214111328,5424700,65,79.0,,0.79,51.35,4.0300140380859375,0.023037867757504937
314,2018-11-01,12,0.04800854700854701,0.13467106592148692,MCD,176.6699981689453,177.35000610351562,174.6999969482422,174.8800048828125,160.9793701171875,3701200,82,66.0,False,0.66,54.120000000000005,-1.6100006103515625,-0.008996426854887996
315,2018-11-02,6,0.04373504273504274,-0.08901548869503295,MCD,176.4499969482422,176.99000549316406,174.0,176.75,162.7007293701172,4190900,76,66.0,,0.66,50.16,-0.3600006103515625,-0.002029887781009876
316,2018-11-05,13,0.04872079772079772,0.2127508687327142,MCD,177.41000366210938,181.1000061035156,177.0,180.38999938964844,166.0513916015625,4747300,63,66.0,,0.66,41.580000000000005,4.110000610351534,0.023221653668519027
317,2018-11-06,1,0.04017378917378917,-0.17542833752412146,MCD,180.02999877929688,182.8600006103516,179.49000549316406,182.7100067138672,168.18699645996094,4864700,67,66.0,,0.66,44.22,1.7599945068359943,0.009718356971396114
318,2018-11-07,23,0.055843304843304846,0.3900432593433092,MCD,183.0,184.47999572753903,181.8800048828125,184.25,169.6046142578125,4363900,69,66.0,,0.66,45.54,1.6199951171874432,0.0088592098423943
319,2018-11-08,2,0.040886039886039886,-0.26784347737360337,MCD,184.2899932861328,186.0399932861328,184.0800018310547,185.47999572753903,170.73683166503906,3318600,62,66.0,,0.66,40.92,1.5599975585937784,0.008456188176076074
320,2018-11-09,1,0.04017378917378917,-0.017420388823078614,MCD,186.0,186.5800018310547,185.07000732421875,185.94000244140625,171.1602783203125,3237000,76,66.0,,0.66,50.16,0.540008544921875,0.0029026476263700474
321,2018-11-12,1,0.04017378917378917,-0.050501649720557484,MCD,185.9499969482422,187.4199981689453,183.77999877929688,184.3699951171875,169.715087890625,3080800,66,66.0,,0.66,43.56,0.839996337890625,0.004502070584452289
322,2018-11-13,16,0.05085754985754986,0.2659385859158927,MCD,183.94000244140625,184.9199981689453,183.32000732421875,184.00999450683597,169.3836669921875,2358100,76,66.0,,0.66,50.16,-2.5,-0.013339024780837039
323,2018-11-14,2,0.040886039886039886,-0.19606744720183744,MCD,184.22000122070312,185.08999633789065,183.3600006103516,183.8500061035156,169.23638916015625,3407500,84,66.0,,0.66,55.440000000000005,0.16999816894534092,0.0009193065684005575
324,2018-11-15,7,0.04444729344729345,0.08710194411539285,MCD,182.97000122070312,183.97999572753903,181.5200042724609,183.55999755859372,168.96945190429688,3351100,66,66.0,,0.66,43.56,-1.1100006103516193,-0.005997085916654599
325,2018-11-16,2,0.040886039886039886,-0.08012306903403632,MCD,183.5,187.7700042724609,183.4199981689453,187.58999633789065,172.6791229248047,3759500,94,66.0,,0.66,62.040000000000006,3.790008544921875,0.02060011214770663
326,2018-11-19,5,0.04302279202279202,-0.3391536475427771,MCD,187.7400054931641,188.8999938964844,185.7899932861328,186.72000122070312,171.87828063964844,3745900,66,66.0,,0.66,43.56,1.1299896240234943,0.0060179453496940205
327,2018-11-20,12,0.04800854700854701,0.11588636514138129,MCD,185.6699981689453,186.6300048828125,183.02999877929688,183.7100067138672,169.1075439453125,3708300,64,66.0,,0.66,42.24,-2.2699890136719034,-0.012016882408772522
328,2018-11-21,15,0.050145299145299145,0.044507744347516365,MCD,183.2100067138672,185.57000732421875,182.6999969482422,182.72000122070312,168.19618225097656,3410600,59,66.0,,0.66,38.940000000000005,-1.05999755859375,-0.0056796738512616685
329,2018-11-23,2,0.040886039886039886,-0.18464859951139134,MCD,182.5200042724609,183.0,181.07000732421875,181.92999267578125,167.468994140625,1747700,62,66.0,,0.66,40.92,-2.57000732421875,-0.013849260240252903
330,2018-11-26,2,0.040886039886039886,0.0177292390610595,MCD,182.3999938964844,184.08999633789065,182.07000732421875,183.88999938964844,169.273193359375,3843300,59,66.0,,0.66,38.940000000000005,1.0899963378906534,0.005956264141478984
331,2018-11-27,12,0.04800854700854701,0.17420388823078525,MCD,183.3300018310547,184.63999938964844,183.19000244140625,184.6300048828125,169.95440673828125,2194200,64,66.0,,0.66,42.24,0.5500030517577841,0.002987685711874688
332,2018-11-28,7,0.04444729344729345,-0.07417957391252739,MCD,185.97000122070312,188.0500030517578,184.72000122070312,187.8500061035156,172.91847229003906,3279500,84,66.0,,0.66,55.440000000000005,3.410003662109375,0.018468390778713095
333,2018-11-29,2,0.040886039886039886,-0.08012306903403632,MCD,190.72000122070312,190.8800048828125,188.6100006103516,189.25999450683597,174.2163543701172,4617100,100,66.0,,0.66,66.0,2.8300018310546875,0.015049198538304553
334,2018-11-30,2,0.040886039886039886,0.0,MCD,188.33999633789065,189.22999572753903,186.75999450683597,188.50999450683597,174.59609985351562,6635700,57,66.0,,0.66,37.620000000000005,-1.650009155273466,-0.008644222092756393
335,2018-12-03,16,0.05085754985754986,0.20200659888223016,MCD,188.1000061035156,188.4199981689453,184.6699981689453,185.3699951171875,171.68788146972656,4401700,65,61.0,,0.61,39.65,-0.8099975585937216,-0.0042804924001582645
336,2018-12-04,6,0.04373504273504274,-0.14004817657274105,MCD,185.7899932861328,188.0800018310547,184.8999938964844,185.0399932861328,171.38223266601562,4436200,88,61.0,,0.61,53.68,-0.339996337890625,-0.0018044599362843083
337,2018-12-06,6,0.04373504273504274,-0.0752966688753689,MCD,182.7400054931641,185.75,182.1000061035156,185.4499969482422,171.76194763183594,4878000,100,61.0,,0.61,61.0,-2.3300018310546875,-0.012388354999845475
338,2018-12-10,124,0.1277806267806268,1.9216989121229888,MCD,182.9600067138672,185.08999633789065,180.5500030517578,184.6499938964844,171.0210418701172,3084900,80,61.0,,0.61,48.8,-0.6600036621093466,-0.0035531825685564122
339,2018-12-11,4,0.04231054131054131,-0.668881407326481,MCD,186.57000732421875,186.8300018310547,182.8699951171875,183.58999633789065,170.0392608642578,2889100,79,61.0,,0.61,48.19,1.740005493164034,0.009400861892004064
340,2018-12-12,1,0.04017378917378917,-0.050501649720557484,MCD,183.92999267578125,184.83999633789065,182.3500061035156,183.47999572753903,169.93740844726562,3024600,80,61.0,,0.61,48.8,-1.990005493164034,-0.010651423613235012
341,2018-12-13,2,0.040886039886039886,0.0177292390610595,MCD,184.0,186.75999450683597,183.80999755859372,186.42999267578125,172.6696319580078,2737500,53,61.0,,0.61,32.33,1.9199981689453125,0.010387352342485112
342,2018-12-14,1,0.04017378917378917,-0.017420388823078614,MCD,185.25999450683597,185.25999450683597,182.1999969482422,183.2899932861328,169.76141357421875,4450000,65,61.0,,0.61,39.65,-1.5,-0.008031698672732013
343,2018-12-17,17,0.051569800569800574,0.2397096089308952,MCD,182.8000030517578,183.6199951171875,180.1999969482422,180.7899932861328,167.4459228515625,4566700,72,61.0,,0.61,43.92,-1.639999389648466,-0.008852420588774002
344,2018-12-18,46,0.07222507122507123,0.4005303574388155,MCD,182.2400054931641,182.6100006103516,179.05999755859375,179.7100067138672,166.44566345214844,4269000,77,61.0,,0.61,46.97,-1.009994506835909,-0.005500460373018323
345,2018-12-19,2,0.040886039886039886,-0.43390793262593197,MCD,180.9499969482422,182.97999572753903,178.5800018310547,179.16000366210938,165.9362335205078,3883800,74,61.0,,0.61,45.14,0.36999511718744316,0.002026149257712051
346,2018-12-20,3,0.0415982905982906,0.017420388823078614,MCD,178.2100067138672,178.80999755859375,172.5399932861328,173.67999267578125,160.8607177734375,5775300,77,61.0,,0.61,46.97,-4.169998168945284,-0.022789366413334622
347,2018-12-21,4,0.04231054131054131,0.017122114923635356,MCD,173.52999877929688,177.64999389648438,173.52999877929688,174.14999389648438,161.29598999023438,8536900,88,61.0,,0.61,53.68,-1.160003662109375,-0.006487353492241166
348,2018-12-24,17,0.051569800569800574,0.21884048212241614,MCD,174.24000549316406,175.27000427246094,170.1699981689453,170.27999877929688,157.711669921875,2400900,70,61.0,,0.61,42.7,-2.3799896240234375,-0.013397071240037528
349,2018-12-26,44,0.0708005698005698,0.7316563305692982,MCD,170.08999633789062,174.0399932861328,169.0399932861328,174.02999877929688,161.18490600585938,4065500,78,61.0,,0.61,47.58,-1.230010986328125,-0.007017806563272777
350,2019-01-02,15,0.050145299145299145,0.16555195020197333,MCD,175.41000366210938,176.3000030517578,174.1699981689453,176.05999755859375,163.06504821777344,2571500,62,65.0,,0.65,40.3,2.260009765625,0.01298557718230553
351,2019-01-03,1,0.04017378917378917,-0.19885233793534463,MCD,175.4499969482422,176.4499969482422,174.41000366210938,174.89999389648438,161.9906768798828,3728200,61,65.0,,0.65,39.65,0.149993896484375,0.0008507878269312652
352,2019-01-08,10,0.04658404558404559,0.1595631515495357,MCD,181.9600067138672,182.2899932861328,179.91000366210938,180.6000061035156,167.26995849609375,2941400,67,65.0,,0.65,43.55,5.839996337890625,0.033097174490763326
353,2019-01-09,1,0.04017378917378917,-0.13760626261390752,MCD,180.55999755859372,180.8999938964844,179.19000244140625,180.2899932861328,166.9828338623047,2680700,52,65.0,,0.65,33.800000000000004,-1.389999389648409,-0.0076252095059687885
354,2019-01-14,21,0.05441880341880342,0.3081980686254364,MCD,181.4199981689453,181.75,180.69000244140625,181.22000122070312,167.8441925048828,1886200,46,65.0,,0.65,29.9,0.8500061035155966,0.00469876247758183
355,2019-01-15,11,0.047296296296296295,-0.13088319983246954,MCD,181.47000122070312,183.2100067138672,180.7400054931641,181.0200042724609,167.65895080566406,3860200,83,65.0,,0.65,53.95,1.4600067138671875,0.008033049319764451
356,2019-01-16,5,0.04302279202279202,-0.09035600265044275,MCD,180.94000244140625,181.52999877929688,179.13999938964844,179.35000610351562,166.1122283935547,3375600,58,65.0,,0.65,37.7,-1.6800079345703125,-0.009169848114214174
357,2019-01-18,4,0.04231054131054131,-0.016555195020197422,MCD,183.0399932861328,183.25999450683597,180.94000244140625,182.57000732421875,169.0945587158203,3498000,57,65.0,,0.65,37.05,1.729995727539091,0.009530081745014574
358,2019-01-22,8,0.04515954415954416,-0.13623235790965071,MCD,182.25,185.47999572753903,182.25,184.57000732421875,170.94691467285156,3190300,51,65.0,,0.65,33.15,2.220001220703068,0.012113943507841007
359,2019-01-23,13,0.04872079772079772,0.07885937795722686,MCD,184.77999877929688,186.1699981689453,184.1100006103516,186.08999633789065,172.3546905517578,2530700,54,65.0,,0.65,35.1,0.6900024414062784,0.0037200908847327963
360,2019-01-24,1,0.04017378917378917,-0.17542833752412146,MCD,186.8600006103516,187.8800048828125,185.94000244140625,187.3699951171875,173.5402374267578,3214200,61,65.0,,0.65,39.65,1.7100067138671875,0.00918518950790026
361,2019-01-25,4,0.04231054131054131,0.053187717183178496,MCD,188.7700042724609,189.4199981689453,183.92999267578125,184.0,170.4189910888672,4405600,52,65.0,,0.65,33.800000000000004,1.5399932861328125,0.008196685363582867
362,2019-01-28,9,0.04587179487179487,-0.015289584734878625,MCD,183.05999755859372,183.72000122070312,181.8300018310547,183.6000061035156,170.04852294921875,4138700,62,65.0,,0.65,40.3,-5.6999969482421875,-0.030091843539974628
363,2019-01-29,61,0.08290883190883191,0.8074032668778337,MCD,183.27999877929688,183.72000122070312,180.97000122070312,182.1699981689453,168.72406005859375,3666700,63,65.0,,0.65,40.95,0.0,0.0
364,2019-01-30,74,0.09216809116809117,0.11168001099618574,MCD,182.9199981689453,187.7899932861328,178.6699981689453,181.7700042724609,168.35362243652344,9489900,100,65.0,,0.65,65.0,4.0699920654296875,0.022153233389871296
365,2019-01-31,24,0.05655555555555555,-0.38638681957281085,MCD,180.25,181.8500061035156,176.8699951171875,178.77999877929688,165.5842742919922,10440100,81,65.0,,0.65,52.65,-5.939987182617216,-0.03163101014422287
366,2019-02-01,2,0.040886039886039886,-0.2770641277517505,MCD,179.5500030517578,180.4900054931641,176.47999572753906,176.72000122070312,163.6763153076172,6529200,100,68.0,False,0.68,68.0,-1.3600006103515057,-0.007478694334369984
367,2019-02-05,5,0.04302279202279202,0.070916956244238,MCD,177.7100067138672,179.4199981689453,177.22000122070312,177.57000732421875,164.4635772705078,4495900,54,68.0,,0.68,36.720000000000006,-1.0700073242187784,-0.005928346676566054
368,2019-02-06,3,0.0415982905982906,-0.03311039004039462,MCD,177.5500030517578,177.5500030517578,175.99000549316406,176.17999267578125,163.17617797851562,3965200,68,68.0,,0.68,46.24,-1.8699951171875,-0.010422445303040706
369,2019-02-07,9,0.04587179487179487,0.10273268954181214,MCD,176.0,176.25999450683594,174.30999755859375,175.27999877929688,162.34262084960938,4176300,91,68.0,,0.68,61.88,-1.290008544921875,-0.007265606999431129
370,2019-02-08,2,0.040886039886039886,-0.10868890131047759,MCD,174.77000427246094,175.47000122070312,174.39999389648438,174.75,161.85171508789062,4051600,84,68.0,,0.68,57.120000000000005,-0.7899932861328125,-0.004481977253790181
371,2019-02-12,8,0.04515954415954416,-0.09942616896767231,MCD,174.7899932861328,175.27999877929688,173.8000030517578,173.97000122070312,161.1292724609375,4692800,80,68.0,,0.68,54.400000000000006,-0.19000244140625,-0.00108282008368632
372,2019-02-13,16,0.05085754985754986,0.12617500473156285,MCD,174.0,174.66000366210938,173.75,174.14999389648438,161.29598999023438,5283000,77,68.0,,0.68,52.36000000000001,-0.6199951171875,-0.0035371697940742575
373,2019-02-14,22,0.05513105413105413,0.08402890594364454,MCD,173.92999267578125,176.44000244140625,173.41000366210938,175.8699951171875,162.8890380859375,4428800,90,68.0,,0.68,61.2,1.779998779296875,0.010191221470144951
374,2019-02-15,42,0.06937606837606838,0.2583845796082891,MCD,177.27999877929688,179.97999572753906,177.00999450683594,179.97000122070312,166.6864471435547,4648600,85,68.0,,0.68,57.8,3.5399932861328125,0.02006343934000121
375,2019-02-19,2,0.040886039886039886,-0.2284823396591581,MCD,181.1100006103516,181.8999938964844,179.16000366210938,179.25,166.01959228515625,4765400,92,68.0,,0.68,62.56,1.919998168945341,0.010667842063136312
376,2019-02-20,12,0.04800854700854701,0.17420388823078525,MCD,179.47000122070312,180.9199981689453,179.33999633789062,180.4900054931641,167.16806030273438,3707400,94,68.0,,0.68,63.92,-0.9799957275390909,-0.0053875522837938394
377,2019-02-21,12,0.04800854700854701,0.0,MCD,180.4499969482422,183.33999633789065,180.3999938964844,182.80999755859372,169.3168182373047,4391000,88,68.0,,0.68,59.84,2.419998168945341,0.013376067839032002
378,2019-02-22,30,0.06082905982905983,0.26704646608509885,MCD,182.97999572753903,183.41000366210935,182.0,183.1699981689453,169.65025329589844,3073500,73,68.0,,0.68,49.64,0.07000732421869316,0.00038184425448384296
379,2019-02-25,2,0.040886039886039886,-0.32785349632335725,MCD,183.92999267578125,184.7100067138672,182.41000366210935,182.6100006103516,169.13156127929688,3090800,71,68.0,,0.68,48.28,1.300003051757841,0.007087961538634557
