,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,GE_unscaled,GE_monthly,isPartial,scale,GE,Stock_Price_Change,Stock_Price_Change_Percent
221,2018-03-01,234,0.1391932021466905,2.978168618027506,GE,108.92308044433594,109.69230651855467,107.30769348144533,107.84615325927734,107.26258850097656,11943841,81,84.0,False,0.84,68.03999999999999,-2.7692337036132812,-0.024623828716400786
222,2018-03-02,3,0.03588372093023256,-0.7422020588877893,GE,107.61538696289062,109.53845977783205,107.46154022216795,108.61538696289062,108.02767181396484,9701848,79,84.0,,0.84,66.36,-0.15384674072262783,-0.0014025299093934906
223,2018-03-05,2,0.03543649373881932,-0.11206239634228343,GE,109.07691955566406,112.69230651855467,108.61538696289062,110.92308044433594,110.32286834716795,11368435,81,84.0,,0.84,68.03999999999999,3.153846740722628,0.028792140651962006
224,2018-03-06,6,0.037225402504472274,0.05048210409409881,GE,112.30769348144533,112.84615325927734,111.61538696289062,112.61538696289062,112.00604248046876,7553897,84,84.0,,0.84,70.56,0.15384674072267046,0.0013651929353077907
225,2018-03-07,1,0.034989266547406084,-0.0600701619491566,GE,111.38461303710938,112.23076629638672,109.07691955566406,111.61538696289062,111.01143646240234,10789896,79,84.0,,0.84,66.36,-0.615386962890625,-0.005453326897875699
226,2018-03-08,1,0.034989266547406084,0.0,GE,111.53845977783205,112.61538696289062,110.84615325927734,111.69230651855467,111.08794403076172,6447376,78,84.0,,0.84,65.52,0.38462066650390625,0.0034270519501593544
227,2018-03-09,2,0.03543649373881932,0.012781839562349795,GE,112.46154022216795,115.0,111.61538696289062,114.92308044433594,114.30123901367188,8340306,80,84.0,,0.84,67.2,2.384613037109375,0.02117484210124121
228,2018-03-12,399,0.21298568872987478,1.8140348389231602,GE,115.53845977783205,117.92308044433594,115.07691955566406,116.15384674072266,115.52536010742188,9129458,77,84.0,,0.84,64.67999999999999,2.9230804443359375,0.025418090820312544
229,2018-03-13,3,0.03588372093023256,-0.8315205066395652,GE,113.0,113.38461303710938,110.30769348144533,111.0,110.3993911743164,15433392,88,84.0,,0.84,73.92,-4.5384674072265625,-0.03848667614622636
230,2018-03-14,1,0.034989266547406084,-0.024926466922578383,GE,111.23076629638672,112.23076629638672,109.53845977783205,109.76923370361328,109.17525482177734,7418697,78,84.0,,0.84,65.52,-1.1538467407226562,-0.01017639616007704
231,2018-03-15,2,0.03543649373881932,0.012781839562349795,GE,110.07691955566406,111.92308044433594,109.69230651855467,110.46154022216795,109.86383819580078,6165237,77,84.0,,0.84,64.67999999999999,-0.30768585205078125,-0.0027415463887880964
232,2018-03-16,2,0.03543649373881932,0.0,GE,110.30769348144533,110.92308044433594,109.07691955566406,110.07691955566406,109.48129272460938,14883570,68,84.0,,0.84,57.12,-1.0,-0.008934707622681448
233,2018-03-19,210,0.1284597495527728,2.671404468531111,GE,109.69230651855467,109.84615325927734,107.69230651855467,108.23076629638672,107.64512634277344,8603946,74,84.0,,0.84,62.16,-1.0769271850585938,-0.009708774591767888
234,2018-03-20,1,0.034989266547406084,-0.727624671002242,GE,108.46154022216795,108.53845977783205,104.76923370361328,104.92308044433594,104.35533142089844,11559795,80,84.0,,0.84,67.2,-1.3076934814452983,-0.011904772653792084
235,2018-03-21,5,0.03677817531305903,0.05112735824939918,GE,105.07691955566406,107.38461303710938,104.38461303710938,106.76923370361328,106.1915054321289,8468538,81,84.0,,0.84,68.03999999999999,-1.1538467407226705,-0.010630763906955054
236,2018-03-22,4,0.0363309481216458,-0.012160124519674964,GE,105.76923370361328,106.07691955566406,102.46154022216795,102.69230651855467,102.13664245605467,9259588,82,84.0,,0.84,68.88,-1.3076934814453125,-0.012177661626376679
237,2018-03-23,34,0.049747763864042935,0.3692944014968733,GE,103.07691955566406,103.46154022216795,100.15384674072266,100.53845977783205,99.99445343017578,10925499,83,84.0,,0.84,69.72,-2.615379333496108,-0.024655498523632025
238,2018-03-26,1,0.034989266547406084,-0.024926466922578383,GE,101.76923370361328,101.84615325927734,97.92308044433594,99.15384674072266,98.6173095703125,13706641,94,84.0,,0.84,78.96,-1.6153869628906108,-0.015613405323580243
239,2018-03-27,8,0.03811985688729875,0.08947287693644879,GE,99.38461303710938,105.53845977783205,98.61538696289062,103.38461303710938,102.82518768310548,20145918,100,84.0,,0.84,84.0,3.6923065185547017,0.03625376511918832
240,2018-03-28,4,0.0363309481216458,-0.04692852785208124,GE,104.0,107.30769348144533,100.69230651855467,105.23076629638672,104.66136932373048,18083611,92,84.0,,0.84,77.28,1.7692337036132812,0.016763876480078155
241,2018-03-29,2,0.03543649373881932,-0.024619626766458347,GE,104.46154022216795,105.07691955566406,102.69230651855467,103.69230651855467,103.13123321533205,9686859,87,84.0,,0.84,73.08,-2.230773925781264,-0.02078857399136058
242,2018-04-02,2,0.03543649373881932,0.012781839562349795,GE,103.46154022216795,104.15384674072266,99.69230651855467,100.92308044433594,100.3769760131836,9371310,83,86.0,,0.86,71.38,-0.9230728149414062,-0.00878473425795867
243,2018-04-03,3,0.03588372093023256,0.012620526023524814,GE,100.92308044433594,101.07691955566406,98.46154022216795,101.0,100.4534912109375,7772063,80,86.0,,0.86,68.8,-3.0769271850585938,-0.02954213676541584
244,2018-04-04,4,0.0363309481216458,0.012463233461289303,GE,98.61538696289062,102.30769348144533,98.38461303710938,102.15384674072266,101.6010971069336,7432412,74,86.0,,0.86,63.64,1.2307739257812642,0.012176606995857986
245,2018-04-05,1,0.034989266547406084,-0.036929440149687354,GE,102.23076629638672,104.30769348144533,101.30769348144533,103.30769348144533,102.74869537353516,6958406,76,86.0,,0.86,65.36,2.0,0.019548871956171388
246,2018-04-06,31,0.04840608228980322,0.3834551868704943,GE,102.46154022216795,103.61538696289062,99.46154022216795,100.46154022216795,99.91795349121094,8250567,69,86.0,,0.86,59.34,-0.6923065185547017,-0.006637156814112255
247,2018-04-09,1,0.034989266547406084,-0.10316841670869825,GE,100.76923370361328,101.23076629638672,98.61538696289062,98.69230651855467,98.1583023071289,8883238,68,86.0,,0.86,58.48,-2.3846206665039062,-0.023014155873952835
248,2018-04-10,39,0.051983899821109125,0.4857099033692929,GE,100.07691955566406,101.07691955566406,99.61538696289062,100.38461303710938,99.8414306640625,7465601,79,86.0,,0.86,67.94,-0.15384674072265625,-0.0015197626803714614
249,2018-04-11,1,0.034989266547406084,-0.3269210915723184,GE,99.30769348144533,100.61538696289062,98.84615325927734,99.76923370361328,99.22937774658205,6528600,71,86.0,,0.86,61.06,-0.4615325927734375,-0.004566152142371771
250,2018-04-12,24,0.045275491949910554,0.2939823099340457,GE,100.23076629638672,101.92308044433594,99.76923370361328,101.38461303710938,100.83601379394533,8272056,66,86.0,,0.86,56.76,1.3076934814453125,0.012996953258527233
251,2018-04-13,3,0.03588372093023256,-0.20743608992848395,GE,103.15384674072266,105.23076629638672,102.76923370361328,103.76923370361328,103.20772552490234,9251905,71,86.0,,0.86,61.06,3.3076858520507812,0.03245276572912492
252,2018-04-16,52,0.057797853309481215,0.6310263011762332,GE,103.84615325927734,104.46154022216795,101.76923370361328,102.53845977783205,101.98363494873048,7576270,74,86.0,,0.86,63.64,-0.7692260742187642,-0.007309897107963703
253,2018-04-17,4,0.0363309481216458,-0.3714135380234609,GE,102.92308044433594,106.69230651855467,102.76923370361328,106.07691955566406,105.50294494628906,9376783,77,86.0,,0.86,66.22,2.2307662963867188,0.021354905275590808
254,2018-04-18,135,0.09491771019677997,1.6125855532030133,GE,106.76923370361328,107.07691955566406,104.76923370361328,105.07691955566406,104.5083465576172,5587855,79,86.0,,0.86,67.94,0.3846130371093892,0.003604880704706659
255,2018-04-19,7,0.03767262969588551,-0.6031022069771387,GE,105.15384674072266,108.15384674072266,104.84615325927734,107.61538696289062,107.03309631347656,11411699,79,86.0,,0.86,67.94,1.0769271850585938,0.010057509961320488
256,2018-04-20,9,0.03856708407871199,0.023742817797616445,GE,114.92308044433594,115.76923370361328,110.30769348144533,111.84615325927734,111.24095916748048,24529180,100,86.0,,0.86,86.0,7.615386962890625,0.07041253910410594
257,2018-04-23,1,0.034989266547406084,-0.012620526023524592,GE,113.46154022216795,113.69230651855467,110.69230651855467,111.69230651855467,111.08794403076172,9531184,77,86.0,,0.86,66.22,-2.076927185058608,-0.017940234366376262
258,2018-04-24,2,0.03543649373881932,0.012781839562349795,GE,112.76923370361328,113.61538696289062,111.84615325927734,112.92308044433594,112.3120574951172,9654021,77,86.0,,0.86,66.22,-0.07691955566404829,-0.0006765590216212258
259,2018-04-25,3,0.03588372093023256,0.012620526023524814,GE,113.23076629638672,113.30769348144533,107.0,108.07691955566406,107.49211120605467,14464034,76,86.0,,0.86,65.36,-0.3076934814452983,-0.002708202556629069
260,2018-04-26,1,0.034989266547406084,-0.024926466922578383,GE,108.53845977783205,111.53845977783205,108.15384674072266,110.61538696289062,110.0168685913086,8431566,72,86.0,,0.86,61.92,-1.7692337036132812,-0.015614418132189778
261,2018-04-27,1,0.034989266547406084,0.0,GE,109.38461303710938,111.38461303710938,109.15384674072266,110.61538696289062,110.0168685913086,6347588,62,86.0,,0.86,53.32,-0.15384674072267046,-0.001379315628251554
262,2018-04-30,1,0.034989266547406084,-0.0600701619491566,GE,110.53845977783205,110.69230651855467,108.23076629638672,108.23076629638672,107.64512634277344,6309524,73,86.0,,0.86,62.78,-0.6923065185547017,-0.006215459206417084
263,2018-05-01,45,0.05466726296958855,0.5624009407433916,GE,108.30769348144533,108.38461303710938,106.38461303710938,108.07691955566406,107.49211120605467,6678425,71,83.0,False,0.83,58.93,-2.3076934814452983,-0.02084782180465694
264,2018-05-02,3,0.03588372093023256,-0.3435976308125266,GE,108.46154022216795,110.61538696289062,108.30769348144533,109.07691955566406,108.48670959472656,6718140,76,83.0,,0.83,63.08,2.23077392578125,0.02058201679437155
265,2018-05-03,10,0.039014311270125224,0.08724263422902445,GE,109.15384674072266,109.15384674072266,106.53845977783205,107.15384674072266,106.57404327392578,7890610,80,83.0,,0.83,66.39999999999999,-1.4615402221679688,-0.0132128111856471
266,2018-05-04,2,0.03543649373881932,-0.09170525929662077,GE,106.69230651855467,108.69230651855467,105.92308044433594,108.46154022216795,107.87466430664062,5448170,72,83.0,,0.83,59.76,-0.46154022216798296,-0.004228345916789333
267,2018-05-07,44,0.054220035778175316,0.5109925719128572,GE,108.38461303710938,109.07691955566406,107.69230651855467,108.23076629638672,107.64512634277344,4272905,69,83.0,,0.83,57.27,0.3846130371093892,0.003538548858043944
268,2018-05-08,68,0.06495348837209303,0.1979610016826685,GE,109.07691955566406,111.46154022216795,108.38461303710938,109.76923370361328,109.17525482177734,7713693,73,83.0,,0.83,60.59,2.384620666503892,0.02186182628018729
269,2018-05-09,2,0.03543649373881932,-0.454432785259853,GE,110.38461303710938,112.92308044433594,110.0,112.46154022216795,111.85302734375,6612827,76,83.0,,0.83,63.08,1.461540222167983,0.01311250696208588
270,2018-05-10,5,0.03677817531305903,0.037861578070574,GE,113.53845977783205,113.53845977783205,111.53845977783205,113.0,112.38858032226562,4872517,72,83.0,,0.83,59.76,0.615379333496108,0.005449544336504797
271,2018-05-11,8,0.03811985688729875,0.036480373559025336,GE,113.38461303710938,113.61538696289062,111.69230651855467,112.30769348144533,111.70000457763672,3719443,77,83.0,,0.83,63.91,0.07692718505857954,0.0006775429683396617
272,2018-05-14,2,0.03543649373881932,-0.13152702880441935,GE,113.07691955566406,113.84615325927734,112.61538696289062,113.15384674072266,112.54158020019533,5334290,69,83.0,,0.83,57.27,0.23076629638671875,0.002031118341938143
273,2018-05-15,3,0.03588372093023256,0.012620526023524814,GE,113.07691955566406,113.23076629638672,112.07691955566406,113.15384674072266,112.54158020019533,4583631,70,83.0,,0.83,58.1,-0.615386962890625,-0.005405426053255558
274,2018-05-16,34,0.049747763864042935,0.38636023729996505,GE,113.15384674072266,116.15384674072266,113.0,115.61538696289062,114.98980712890624,7101042,77,83.0,,0.83,63.91,2.9230804443359375,0.025815249158383624
275,2018-05-17,5,0.03677817531305903,-0.2607069653709231,GE,116.30769348144533,117.23076629638672,114.76923370361328,115.61538696289062,114.98980712890624,6594718,69,83.0,,0.83,57.27,1.0769195556640625,0.009271492816488092
276,2018-05-18,7,0.03767262969588551,0.02432024903935015,GE,116.0,116.15384674072266,114.76923370361328,115.15384674072266,114.53076171875,4467294,68,83.0,,0.83,56.44,-1.0769195556640625,-0.0091863218989916
277,2018-05-21,17,0.04214490161001789,-0.09593614490195324,GE,118.15384674072266,119.61538696289062,116.92308044433594,117.38461303710938,116.74945831298828,10129184,100,83.0,,0.83,83.0,3.4615402221679688,0.029801339510475033
278,2018-05-22,40,0.05243112701252236,0.24406808438388716,GE,118.38461303710938,119.92308044433594,117.61538696289062,117.61538696289062,116.9789581298828,8546083,79,83.0,,0.83,65.57,0.3076934814453125,0.0025723570291233955
279,2018-05-23,6,0.037225402504472274,-0.29001330649288604,GE,116.92308044433594,117.0,108.53845977783205,109.07691955566406,108.48670959472656,19154018,89,83.0,,0.83,73.86999999999999,-2.9230804443359375,-0.024374627748932176
280,2018-05-24,6,0.037225402504472274,0.0,GE,110.30769348144533,113.23076629638672,109.53845977783205,112.30769348144533,111.70000457763672,13703820,93,83.0,,0.83,77.19,-3.7692337036132812,-0.03221567268045544
281,2018-05-25,70,0.0658479427549195,0.7688980729492045,GE,112.38461303710938,112.84615325927734,110.84615325927734,112.53845977783205,111.92953491210938,6460831,76,83.0,,0.83,63.08,-0.384613037109375,-0.0033967184864106548
282,2018-05-29,1,0.034989266547406084,0.0,GE,111.38461303710938,111.69230651855467,107.84615325927734,109.07691955566406,108.48670959472656,9885772,86,83.0,,0.83,71.38,-1.1538467407226705,-0.010224954129110397
283,2018-05-30,2,0.03543649373881932,0.012781839562349795,GE,108.76923370361328,109.53845977783205,107.84615325927734,109.0,108.4102020263672,6787092,81,83.0,,0.83,67.22999999999999,-2.153846740722628,-0.019283752013526723
284,2018-05-31,5,0.03677817531305903,0.037861578070574,GE,108.46154022216795,108.69230651855467,107.30769348144533,108.30769348144533,107.72164154052734,7209332,75,83.0,,0.83,62.25,-0.8461532592773722,-0.007724713867563571
285,2018-06-01,993,0.4786386404293381,12.01420302543898,GE,108.46154022216795,108.84615325927734,107.30769348144533,108.46154022216795,107.87466430664062,7395544,47,92.0,False,0.92,43.24,0.15384674072267046,0.0014154335817357921
286,2018-06-04,66,0.06405903398926655,0.22177488143573654,GE,108.69230651855467,109.30769348144533,105.23076629638672,105.46154022216795,104.8908920288086,10714119,55,92.0,,0.92,50.6,0.46154022216798296,0.004240298883770199
287,2018-06-05,2,0.03543649373881932,-0.4468150464966908,GE,105.46154022216795,107.15384674072266,104.0,106.15384674072266,105.57945251464844,9158292,53,92.0,,0.92,48.760000000000005,-2.1538467407226705,-0.019704438654981615
288,2018-06-06,34,0.049747763864042935,0.40385683275278916,GE,106.30769348144533,106.84615325927734,104.84615325927734,104.92308044433594,104.35533142089844,8078889,53,92.0,,0.92,48.760000000000005,-0.3076934814453125,-0.002871511297114937
289,2018-06-07,2,0.03543649373881932,-0.2876766514437773,GE,104.84615325927734,106.15384674072266,104.69230651855467,106.0,105.42643737792967,9227712,55,92.0,,0.92,50.6,-0.6923065185546875,-0.006479470691609368
290,2018-06-08,40,0.05243112701252236,0.47957998889393716,GE,106.0,108.23076629638672,105.46154022216795,107.15384674072266,106.57404327392578,6531837,49,92.0,,0.92,45.080000000000005,2.0769195556640625,0.019565184111856704
291,2018-06-11,65,0.0636118067978533,0.11789116287843049,GE,107.61538696289062,107.92308044433594,106.53845977783205,107.53845977783205,106.95657348632812,5668221,51,92.0,,0.92,46.92,-0.30768585205078125,-0.00284286864613148
292,2018-06-12,2,0.03543649373881932,-0.442925841559099,GE,107.92308044433594,108.76923370361328,107.0,107.53845977783205,106.95657348632812,5397483,53,92.0,,0.92,48.760000000000005,0.8461532592773438,0.007840336430294581
293,2018-06-13,2,0.03543649373881932,0.0,GE,107.84615325927734,108.15384674072266,106.38461303710938,106.84615325927734,106.26801300048828,4614974,49,92.0,,0.92,45.080000000000005,-0.615386962890625,-0.005657730057816779
294,2018-06-14,3,0.03588372093023256,0.012620526023524814,GE,106.69230651855467,107.0,104.30769348144533,104.92308044433594,104.35533142089844,7887243,51,92.0,,0.92,46.92,-1.1538467407226562,-0.010668568668563139
295,2018-06-15,2,0.03543649373881932,-0.012463233461289303,GE,103.92308044433594,104.0,102.30769348144533,102.30769348144533,101.86612701416016,12503413,47,92.0,,0.92,43.24,-3.0,-0.028037383177570097
296,2018-06-18,1,0.034989266547406084,-0.32108021798743447,GE,101.61538696289062,101.76923370361328,100.76923370361328,101.53845977783205,101.10021209716795,8884226,53,92.0,,0.92,48.760000000000005,-2.2307662963867188,-0.021449675926795364
297,2018-06-19,14,0.04080322003577817,0.16616391431054756,GE,100.46154022216795,100.53845977783205,99.23076629638672,99.61538696289062,99.1854476928711,10123685,68,92.0,,0.92,62.56,-1.2307739257812358,-0.012093772164637362
298,2018-06-20,7,0.03767262969588551,-0.07672410013591124,GE,98.15384674072266,100.84615325927734,98.07691955566406,99.07691955566406,98.64929962158205,12535328,100,92.0,,0.92,92.0,0.3076934814452983,0.003060455492606806
299,2018-06-21,1,0.034989266547406084,-0.07122845339284856,GE,98.53845977783205,98.61538696289062,97.0,98.15384674072266,97.73020935058594,9189986,64,92.0,,0.92,58.88,-2.2307662963867188,-0.0221204897191406
300,2018-06-22,4,0.0363309481216458,0.038345518687049385,GE,98.15384674072266,100.61538696289062,98.15384674072266,100.38461303710938,99.95135498046876,8833149,58,92.0,,0.92,53.36,2.0,0.020280810749671474
301,2018-06-25,1,0.034989266547406084,-0.012620526023524592,GE,100.23076629638672,100.38461303710938,98.0,98.07691955566406,97.6536102294922,9986574,64,92.0,,0.92,58.88,-0.23077392578125,-0.002293624591101162
302,2018-06-26,13,0.04035599284436494,0.15338207474819776,GE,103.53845977783205,107.23076629638672,103.0,105.69230651855467,105.2361297607422,27798316,93,92.0,,0.92,85.56,6.846153259277344,0.06819922946504264
303,2018-06-27,5,0.03677817531305903,-0.08865641207500341,GE,106.61538696289062,111.07691955566406,106.15384674072266,107.38461303710938,106.921142578125,17602078,75,92.0,,0.92,69.0,3.8461532592773438,0.035868001247389536
304,2018-06-28,1,0.034989266547406084,-0.0486404980787003,GE,107.23076629638672,107.69230651855467,105.23076629638672,106.38461303710938,105.92545318603516,8376030,65,92.0,,0.92,59.8,-3.384613037109389,-0.03047089395932745
305,2018-06-29,1,0.034989266547406084,0.0,GE,106.38461303710938,106.92308044433594,104.38461303710938,104.69230651855467,104.2404556274414,9354709,62,92.0,,0.92,57.04,-0.7692260742187358,-0.0071428136241673545
306,2018-07-02,2,0.03543649373881932,-0.024619626766458347,GE,103.69230651855467,104.23076629638672,101.46154022216795,102.84615325927734,102.40227508544922,8160607,95,90.0,,0.9,85.5,-2.6923141479492188,-0.025179915662370322
307,2018-07-03,259,0.15037388193202147,3.2434751880458386,GE,102.69230651855467,103.76923370361328,102.30769348144533,102.84615325927734,102.40227508544922,4187612,93,90.0,,0.9,83.7,-0.4615325927734375,-0.004427988099608093
308,2018-07-05,1,0.034989266547406084,-0.09276868129319549,GE,102.92308044433594,103.38461303710938,100.30769348144533,103.30769348144533,102.86181640625,6960486,90,90.0,,0.9,81.0,-0.38462066650390625,-0.0037065000171675466
309,2018-07-06,277,0.15842397137745975,3.5277877192085487,GE,102.84615325927734,106.92308044433594,102.46154022216795,106.53845977783205,106.07862854003906,7802912,82,90.0,,0.9,73.8,3.5384674072265625,0.03422624801967822
310,2018-07-09,696,0.34581216457960645,7.763271227163516,GE,107.23076629638672,108.76923370361328,107.0,107.30769348144533,106.84455871582033,8717943,91,90.0,,0.9,81.9,1.8461532592773438,0.01726618099296573
311,2018-07-10,88,0.07389803220035779,-0.786305862634435,GE,107.69230651855467,109.07691955566406,107.53845977783205,109.0,108.529541015625,7840963,91,90.0,,0.9,81.9,0.30768585205078125,0.002828794885961994
312,2018-07-11,2,0.03543649373881932,-0.5204676946912297,GE,108.15384674072266,109.92308044433594,107.61538696289062,107.61538696289062,107.1509246826172,6144593,88,90.0,,0.9,79.2,0.846160888671875,0.007757469610608636
313,2018-07-12,2,0.03543649373881932,0.0,GE,108.07691955566406,108.76923370361328,107.15384674072266,107.61538696289062,107.1509246826172,5177185,84,90.0,,0.9,75.60000000000001,-1.1538467407226562,-0.010496855947436434
314,2018-07-13,1,0.034989266547406084,-0.012620526023524592,GE,107.46154022216795,108.23076629638672,106.76923370361328,106.84615325927734,106.3849868774414,6305715,77,90.0,,0.9,69.3,-0.5384674072265625,-0.00495054887206281
315,2018-07-16,1,0.034989266547406084,-0.14248761453812087,GE,106.84615325927734,107.30769348144533,106.15384674072266,106.92308044433594,106.46159362792967,5571826,84,90.0,,0.9,75.60000000000001,-0.923072814941392,-0.008528746922234487
316,2018-07-17,1,0.034989266547406084,0.0,GE,106.53845977783205,106.84615325927734,105.0,105.30769348144533,104.85318756103516,7684508,83,90.0,,0.9,74.7,-0.46154022216798296,-0.004301091629071219
317,2018-07-18,2,0.03543649373881932,0.012781839562349795,GE,105.69230651855467,106.23076629638672,105.38461303710938,105.76923370361328,105.31272888183594,5334550,84,90.0,,0.9,75.60000000000001,-0.615386962890625,-0.005759561239395361
318,2018-07-19,3,0.03588372093023256,0.012620526023524814,GE,105.53845977783205,106.76923370361328,104.76923370361328,105.61538696289062,105.15955352783205,9745164,85,90.0,,0.9,76.5,0.5384674072265625,0.005068846116804027
319,2018-07-20,7,0.03767262969588551,0.049852933845156766,GE,105.53845977783205,106.0,99.84615325927734,100.92308044433594,100.48748779296876,22261902,100,90.0,,0.9,90.0,-0.7692337036132812,-0.007204638236410266
320,2018-07-23,1,0.034989266547406084,-0.012620526023524592,GE,100.15384674072266,100.92308044433594,99.23076629638672,99.92308044433594,99.49181365966795,11743264,86,90.0,,0.9,77.4,-5.0769195556640625,-0.04789546750626472
321,2018-07-24,64,0.06316457960644006,0.805255892428038,GE,99.38461303710938,101.0,98.84615325927734,100.92308044433594,100.48748779296876,7366658,90,90.0,,0.9,81.0,0.0769195556640625,0.0007621602048353271
322,2018-07-25,7,0.03767262969588551,-0.40357982384094704,GE,101.0,101.15384674072266,99.69230651855467,100.84615325927734,100.41090393066406,6935929,78,90.0,,0.9,70.2,0.15384674072265625,0.0015232350566598551
323,2018-07-26,1,0.034989266547406084,-0.07122845339284856,GE,100.76923370361328,102.07691955566406,100.46154022216795,101.15384674072266,100.71726989746094,7086560,83,90.0,,0.9,74.7,0.9230728149414062,0.009125434619480455
324,2018-07-27,38,0.051536672629695884,0.4729280638069431,GE,100.92308044433594,101.38461303710938,99.84615325927734,100.46154022216795,100.02793884277344,5112978,81,90.0,,0.9,72.9,-0.6923065185546875,-0.006782204258986901
325,2018-07-30,11,0.039461538461538465,0.14242063286550333,GE,100.30769348144533,101.61538696289062,100.07691955566406,101.23076629638672,100.7938461303711,5143450,85,90.0,,0.9,76.5,0.23077392578125,0.002276222385903637
326,2018-07-31,1,0.034989266547406084,-0.11333242667391996,GE,101.46154022216795,105.0,101.23076629638672,104.84615325927734,104.39364624023438,9320207,89,90.0,,0.9,80.10000000000001,3.384613037109375,0.033308076052944724
327,2018-08-01,72,0.06674239713774598,0.9075106089268368,GE,104.23076629638672,104.23076629638672,101.84615325927734,101.84615325927734,101.40658569335938,5788679,98,82.0,False,0.82,80.36,-0.7692337036132812,-0.007326035272507414
328,2018-08-02,21,0.04393381037567084,-0.34174059878313545,GE,101.30769348144533,101.61538696289062,100.46154022216795,101.30769348144533,100.87044525146484,4754789,96,82.0,,0.82,78.72,-2.6153793334960938,-0.02509220095397835
329,2018-08-03,24,0.045275491949910554,0.03053870271590875,GE,101.15384674072266,101.92308044433594,100.76923370361328,101.07691955566406,100.6406707763672,4581863,87,82.0,,0.82,71.33999999999999,0.3076934814453125,0.0030280205650121683
330,2018-08-06,4,0.0363309481216458,-0.5199839277695053,GE,100.92308044433594,101.38461303710938,100.46154022216795,100.76923370361328,100.33432006835938,4223609,93,82.0,,0.82,76.25999999999999,-0.5384674072265625,-0.005283076265739872
331,2018-08-07,17,0.04214490161001789,0.1600275739819783,GE,100.92308044433594,101.92308044433594,100.15384674072266,101.23076629638672,100.7938461303711,7358507,99,82.0,,0.82,81.17999999999999,0.5384674072265625,0.0053111353991111
332,2018-08-08,6,0.037225402504472274,-0.11672821427055469,GE,101.46154022216795,101.46154022216795,99.76923370361328,100.38461303710938,99.95135498046876,5251922,98,82.0,,0.82,80.36,-0.46154022216798296,-0.004528319004448167
333,2018-08-09,20,0.043486583184257604,0.16819645345763856,GE,100.07691955566406,100.23076629638672,99.30769348144533,99.53845977783205,99.10885620117188,4223336,90,82.0,,0.82,73.8,-1.2307739257812358,-0.012130447882874984
334,2018-08-10,19,0.043039355992844364,-0.010284256859599439,GE,99.30769348144533,99.30769348144533,97.76923370361328,98.23076629638672,97.80679321289062,6298799,85,82.0,,0.82,69.7,-0.923072814941392,-0.00920947578323228
335,2018-08-13,23,0.04482826475849732,-0.20596343356887103,GE,97.84615325927734,97.92308044433594,95.30769348144533,95.76923370361328,95.35588836669922,8722922,94,82.0,,0.82,77.08,-1.3846130371093892,-0.013942656289445354
336,2018-08-14,65,0.0636118067978533,0.41901113372441023,GE,96.0,96.92308044433594,94.76923370361328,95.0,94.5899658203125,6448208,99,82.0,,0.82,81.17999999999999,-1.0,-0.010212097040477097
337,2018-08-15,1,0.034989266547406084,-0.4499564104727354,GE,94.38461303710938,95.07691955566406,91.84615325927734,94.0,93.5942840576172,8411923,100,82.0,,0.82,82.0,-1.846160888671875,-0.01904769101650816
338,2018-08-16,1,0.034989266547406084,0.0,GE,94.30769348144533,95.07691955566406,93.92308044433594,94.61538696289062,94.20701599121094,6757959,92,82.0,,0.82,75.44,0.0,0.0
339,2018-08-17,-75,0.001,-0.9714198067385859,GE,94.30769348144533,94.92308044433594,93.92308044433594,94.61538696289062,94.20701599121094,6102915,83,82.0,,0.82,68.06,-0.153839111328125,-0.0016180489654805674
340,2018-08-21,33,0.049300536672629694,0.32437887452544567,GE,94.92308044433594,97.61538696289062,94.84615325927734,97.15384674072266,96.7345199584961,7533188,91,82.0,,0.82,74.61999999999999,2.6923065185546875,0.028363033584160702
341,2018-08-22,1,0.034989266547406084,-0.29028629485830393,GE,97.0,97.07691955566406,95.53845977783205,95.92308044433594,95.50908660888672,5648006,89,82.0,,0.82,72.97999999999999,-0.5384674072265625,-0.0055162144409801606
342,2018-08-23,-4,0.03275313059033989,-0.06390919781174909,GE,95.46154022216795,96.61538696289062,95.30769348144533,96.46154022216795,96.04521942138672,4947098,90,82.0,,0.82,73.8,-0.4615325927734375,-0.004754297879309921
343,2018-08-24,195,0.12175134168157424,2.7172428860123437,GE,96.30769348144533,96.61538696289062,95.92308044433594,96.15384674072266,95.73883056640624,5027100,86,82.0,,0.82,70.52,0.0,0.0
344,2018-08-27,25,0.045722719141323795,0.27419113614836244,GE,96.0,98.30769348144533,95.76923370361328,98.23076629638672,97.80679321289062,5809141,95,82.0,,0.82,77.89999999999999,1.6923065185547017,0.017515910992569994
345,2018-08-28,65,0.0636118067978533,0.3912516139129072,GE,98.23076629638672,99.15384674072266,97.84615325927734,98.15384674072266,97.73020935058594,7679009,92,82.0,,0.82,75.44,0.8461532592773295,0.008607192675485154
346,2018-08-29,10,0.039014311270125224,-0.38668129025000697,GE,98.23076629638672,99.84615325927734,97.46154022216795,99.76923370361328,99.338623046875,6212505,92,82.0,,0.82,75.44,0.6923065185546875,0.006982144831606973
