,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,PFE_unscaled,PFE_monthly,isPartial,scale,PFE,Stock_Price_Change,Stock_Price_Change_Percent
123,2018-10-23,1,0.07478335949764521,-0.5880470783572731,PFE,41.64136505126953,42.04933547973633,41.45161437988281,41.840606689453125,36.695255279541016,23073114,48,10.0,,0.1,4.800000000000001,-0.4554100036621094,-0.01071433315228254
124,2018-10-24,2,0.07635321821036106,0.020992085983584152,PFE,41.56546401977539,42.0208740234375,40.189754486083984,40.30360412597656,35.347259521484375,36927206,61,10.0,,0.1,6.1000000000000005,-0.028461456298828125,-0.0006768586464950266
125,2018-10-25,2,0.07635321821036106,0.0,PFE,40.21821594238281,41.68880462646485,39.52561569213867,41.18595886230469,36.12110137939453,38600642,63,10.0,,0.1,6.300000000000001,-0.33206939697264914,-0.00790248667334803
126,2018-10-29,14,0.09519152276295134,0.2467257437753152,PFE,40.74952697753906,41.44212341308594,40.3795051574707,41.01517868041992,35.97133255004883,31847559,66,10.0,,0.1,6.6000000000000005,-0.24668121337891336,-0.0059172052446501144
127,2018-10-30,4,0.07949293563579278,-0.1649158104787506,PFE,39.800758361816406,40.882354736328125,39.63946914672852,40.69260025024414,35.68842315673828,35424202,73,10.0,,0.1,7.300000000000001,-0.5597686767578125,-0.013507239269044291
128,2018-10-31,9,0.08734222919937205,0.09874202658135345,PFE,40.806453704833984,41.42314910888672,40.52182388305664,40.85388946533203,35.82987594604492,28193235,39,10.0,,0.1,3.9,0.5407943725585938,0.013228063208356344
129,2018-11-05,2,0.07635321821036106,-0.12581555439725367,PFE,40.63567352294922,41.38520050048828,40.63567352294922,41.290321350097656,36.21263885498047,21628396,47,8.0,,0.08,3.76,-0.0379486083984375,-0.0009161207975444396
130,2018-11-08,1,0.07478335949764521,-0.02056047864794286,PFE,41.6129035949707,41.93548583984375,41.24288558959961,41.60341644287109,36.76879119873047,25696520,94,8.0,,0.08,7.52,0.5502853393554688,0.013296669647618886
131,2018-11-09,5,0.08106279434850863,0.08396834393433683,PFE,41.48007583618164,42.32447814941406,41.48007583618164,42.01138687133789,37.12935256958008,26042654,96,8.0,,0.08,7.68,0.3889923095703125,0.009275970023476576
132,2018-11-12,2,0.07635321821036106,0.0,PFE,42.01138687133789,42.26755142211914,41.65085220336914,41.850093841552734,36.98680114746094,21853847,73,8.0,,0.08,5.84,-0.056926727294921875,-0.001345007186951186
133,2018-11-19,1,0.07478335949764521,-0.02056047864794286,PFE,41.38520050048828,42.00189971923828,41.28083419799805,41.91650772094727,37.045501708984375,23671575,63,8.0,,0.08,5.04,-0.2656517028808594,-0.006285003364113528
134,2018-11-20,4,0.07949293563579278,0.06297625795075268,PFE,41.755218505859375,42.11574935913086,41.17647171020508,41.29980850219727,36.50046157836914,22968557,87,8.0,,0.08,6.96,0.11384963989257812,0.002710583108231024
135,2018-11-23,16,0.09833124018838305,0.2369808637952484,PFE,40.74952697753906,41.31878662109375,40.60721206665039,40.92979049682617,36.1734504699707,8844009,68,8.0,,0.08,5.44,-0.7969627380371094,-0.018923152268791932
136,2018-11-28,1,0.07478335949764521,-0.23947507064514584,PFE,42.0208740234375,42.618595123291016,41.840606689453125,42.5996208190918,37.64923095703125,19892669,87,8.0,,0.08,6.96,1.2998085021972656,0.03145805113100053
137,2018-12-04,0,0.07321350078492936,-0.020992085983584152,PFE,43.86148071289063,44.08918380737305,42.79886245727539,42.82732391357422,37.850467681884766,28703898,59,7.0,,0.07,4.130000000000001,1.4705886840820312,0.03450579916648544
138,2018-12-12,1,0.07478335949764521,0.021442202543045186,PFE,42.07780075073242,42.55218124389648,41.88804626464844,41.89753341674805,37.02873229980469,20180938,62,7.0,,0.07,4.340000000000001,-1.5370025634765696,-0.03486121607947612
139,2018-12-24,32,0.12344897959183673,0.6507546654911098,PFE,39.667930603027344,39.810245513916016,38.44402313232422,38.47248458862305,34.00170135498047,19778205,76,7.0,,0.07,5.32,-2.7419357299804616,-0.06443701943889779
140,2019-01-10,9,0.08734222919937205,-0.681413446176927,PFE,41.00569152832031,41.01517868041992,39.87665939331055,40.14231491088867,35.47747802734375,39731162,52,8.0,,0.08,4.16,1.2049331665039062,0.030266911217181836
141,2019-01-11,3,0.07792307692307693,-0.10784190376907443,PFE,40.16128921508789,40.68311309814453,39.99051284790039,40.68311309814453,35.95543670654297,21064506,53,8.0,,0.08,4.24,-0.3320655822753906,-0.008096163248800248
142,2019-01-23,18,0.10147095761381476,0.302193927916675,PFE,39.83871078491211,40.0379524230957,39.4212532043457,40.0,35.35170364379883,24462813,25,8.0,,0.08,2.0,-0.6451606750488281,-0.01585819338585115
143,2019-01-28,38,0.13286813186813187,0.7767071813926152,PFE,38.425048828125,38.45351028442383,37.457305908203125,37.50474548339844,33.146419525146484,39329694,57,8.0,,0.08,4.5600000000000005,-1.584442138671875,-0.03957350570599849
144,2019-01-29,24,0.11089010989010989,-0.16541229013315695,PFE,37.47628021240234,38.75711441040039,37.44781875610352,38.68121337890625,34.1861686706543,51376808,100,8.0,,0.08,8.0,0.3036041259765625,0.007895355293468187
145,2019-01-30,4,0.07949293563579278,-0.2831377323499016,PFE,38.68121337890625,39.61100769042969,38.64326477050781,39.44971466064453,34.86537551879883,36067880,59,8.0,,0.08,4.72,0.8538932800292969,0.02203191060581533
146,2019-01-31,8,0.0857723704866562,0.0789936212650828,PFE,39.25996017456055,40.436431884765625,39.23149871826172,40.27514266967773,35.9057502746582,40927452,49,8.0,,0.08,3.92,0.8254241943359375,0.02083825286109464
147,2019-02-01,3,0.07792307692307693,-0.09151307721873447,PFE,40.673622131347656,40.91081619262695,40.37001800537109,40.68311309814453,36.26945877075195,27239681,93,8.0,False,0.08,7.44,0.4743843078613281,0.011731606517934479
148,2019-02-06,3,0.07792307692307693,0.0,PFE,39.77229690551758,40.1992416381836,39.648956298828125,40.16128921508789,35.80424499511719,16450410,87,8.0,,0.08,6.96,-0.7115745544433523,-0.017393311125667443
149,2019-02-13,2,0.07635321821036106,-0.02014626186111179,PFE,39.77229690551758,39.90512466430664,39.26945114135742,39.563568115234375,35.27137756347656,24757195,92,8.0,,0.08,7.36,-0.29411697387696023,-0.007316480657127422
150,2019-02-15,4,0.07949293563579278,0.04112095729588594,PFE,40.2087287902832,40.332069396972656,39.92409896850586,40.22770309448242,35.86344909667969,19168993,86,8.0,,0.08,6.88,0.4269447326660156,0.01069899508540817
151,2019-02-20,1,0.07478335949764521,-0.05924521594881216,PFE,40.35104370117188,40.3795051574707,39.78178405761719,40.0379524230957,35.69429397583008,27354884,100,8.0,,0.08,8.0,0.047435760498046875,0.0011761300921893092
152,2019-02-27,9,0.08734222919937205,-0.03469993233513202,PFE,40.77798843383789,41.00569152832031,40.61669921875,40.73054885864258,36.31174850463867,16475074,87,8.0,,0.08,6.96,0.6261863708496094,0.015507529584813495
153,2019-02-28,2,0.07635321821036106,-0.12581555439725367,PFE,40.74952697753906,41.53700256347656,40.673622131347656,41.129032135009766,36.6670036315918,39002427,90,8.0,,0.08,7.2,0.53131103515625,0.012957007072769589
154,2019-03-01,5,0.08106279434850863,0.06168143594382891,PFE,41.37571334838867,41.54648971557617,41.07210540771485,41.138519287109375,36.67546463012695,26667781,98,7.0,False,0.07,6.86,0.009487152099609375,0.00022840242468413763
155,2019-03-07,1,0.07478335949764521,-0.09499021600775115,PFE,39.715370178222656,39.74383163452149,39.13662338256836,39.26945114135742,35.0091667175293,29046132,78,7.0,,0.07,5.460000000000001,-1.8026580810546804,-0.04338893835304802
156,2019-03-14,3,0.07792307692307693,0.041984171967168527,PFE,39.84819793701172,39.92409896850586,39.02276992797852,39.07969665527344,34.839996337890625,32119596,100,7.0,,0.07,7.000000000000001,0.1802673339843679,0.0045357311202924855
157,2019-03-15,4,0.07949293563579278,0.02014626186111168,PFE,39.11764526367188,39.73434448242188,38.7666015625,39.63946914672852,35.33904266357422,74768652,77,7.0,,0.07,5.390000000000001,-0.18975448608397727,-0.004752880866107034
158,2019-03-19,3,0.07792307692307693,-0.019748405316270645,PFE,39.819732666015625,40.25616836547852,39.61100769042969,40.13282775878906,35.77888107299805,26403227,93,7.0,,0.07,6.510000000000001,0.5218238830566406,0.013132817210247172
159,2019-03-21,1,0.07478335949764521,-0.04029252372222347,PFE,39.78178405761719,40.45540618896485,39.724857330322266,40.180267333984375,35.821163177490234,24262553,63,7.0,,0.07,4.41,0.19923782348632812,0.0049492495579182005
160,2019-03-29,3,0.07792307692307693,0.041984171967168527,PFE,40.22770309448242,40.39848327636719,40.02846145629883,40.29411697387695,35.922664642333984,21681834,91,7.0,,0.07,6.370000000000001,-0.056922912597663355,-0.0014070532954676418
161,2019-04-09,2,0.07635321821036106,-0.02014626186111179,PFE,40.77798843383789,40.79696273803711,40.39848327636719,40.64516067504883,36.235626220703125,18825072,31,8.0,,0.08,2.48,0.3984794616699219,0.009863723322083962
162,2019-04-16,1,0.07478335949764521,-0.02056047864794286,PFE,40.05692672729492,40.13282775878906,38.73814010620117,38.82352828979492,34.61161804199219,27506976,52,8.0,,0.08,4.16,-0.6641349792480469,-0.016279029973690684
163,2019-04-17,1,0.07478335949764521,0.0,PFE,38.8045539855957,38.89942932128906,37.371917724609375,37.83681106567383,33.73194885253906,42412117,77,8.0,,0.08,6.16,-1.2333984375,-0.030732906360675938
164,2019-04-18,0,0.07321350078492936,-0.020992085983584152,PFE,37.88425064086914,37.88425064086914,36.45161437988281,37.362430572509766,33.30903244018555,50579774,86,8.0,,0.08,6.88,-1.0151786804199219,-0.02609752117531272
165,2019-04-23,0,0.07321350078492936,-0.020992085983584152,PFE,37.08728790283203,37.609107971191406,36.88804626464844,37.4003791809082,33.342864990234375,26672102,58,8.0,,0.08,4.64,-0.2751426696777344,-0.007262719072524404
166,2019-04-25,2,0.07635321821036106,0.04288440508609037,PFE,37.23908996582031,37.78937530517578,37.16318893432617,37.58064651489258,33.503570556640625,18130065,57,8.0,,0.08,4.5600000000000005,0.180267333984375,0.004793182920542982
167,2019-04-26,4,0.07949293563579278,0.04112095729588594,PFE,37.63756942749024,37.94117736816406,37.4288444519043,37.92219924926758,33.808074951171875,20053193,54,8.0,,0.08,4.32,0.15180206298828125,0.0040170566928501295
168,2019-04-29,2,0.07635321821036106,-0.09321923299215107,PFE,37.92219924926758,37.96963882446289,37.561668395996094,37.561668395996094,33.48666000366211,23229001,71,8.0,,0.08,5.68,0.028461456298828125,0.0007501468924553389
169,2019-04-30,6,0.08263265306122448,0.08224191459177166,PFE,38.330169677734375,39.07020950317383,37.76091003417969,38.52941131591797,34.34941482543945,34360400,100,8.0,,0.08,8.0,1.1005706787109375,0.028985545103522803
170,2019-05-02,58,0.16426530612244897,0.9878982464806125,PFE,38.71916580200195,38.91840744018555,38.50094985961914,38.90891647338867,34.687747955322266,20471210,77,7.0,,0.07,5.390000000000001,-0.15180206298828125,-0.00388536598392053
171,2019-05-03,1,0.07478335949764521,-0.544740388199203,PFE,39.108158111572266,39.37381362915039,38.92789459228516,39.26945114135742,35.0091667175293,18664759,95,7.0,,0.07,6.65,0.45540618896484375,0.01170156280584611
172,2019-05-06,1,0.07478335949764521,0.0,PFE,38.81404113769531,39.629981994628906,38.74762725830078,39.51612854003906,35.22908020019531,25973406,90,7.0,,0.07,6.300000000000001,0.2561683654785156,0.006506059278160947
173,2019-05-08,4,0.07949293563579278,0.06297625795075268,PFE,38.70967864990234,38.92789459228516,38.36812210083008,38.851993560791016,34.636993408203125,23811968,96,7.0,,0.07,6.720000000000001,-0.7020874023437429,-0.01771606664971226
174,2019-05-09,6,0.08263265306122448,0.03949681063254129,PFE,38.235294342041016,38.74762725830078,38.16888046264648,38.55787658691406,34.67966842651367,19732461,74,7.0,,0.07,5.180000000000001,-0.1802673339843821,-0.004630801019999353
175,2019-05-10,8,0.0857723704866562,0.03799608640310059,PFE,38.54838562011719,38.72865295410156,37.82732391357422,38.6337776184082,34.7479362487793,17391527,76,7.0,,0.07,5.32,-0.01897430419921875,-0.000489689447891406
176,2019-05-16,3,0.07792307692307693,-0.09151307721873447,PFE,39.04174423217773,39.8292236328125,39.04174423217773,39.50664138793945,35.53300476074219,25508486,80,7.0,,0.07,5.6000000000000005,1.1005706787109375,0.028417478914519734
177,2019-05-23,4,0.07949293563579278,0.02014626186111168,PFE,39.69639587402344,39.8292236328125,39.51612854003906,39.77229690551758,35.77193832397461,25495944,44,7.0,,0.07,3.08,0.0,0.0
178,2019-05-24,4,0.07949293563579278,0.0,PFE,39.90512466430664,40.14231491088867,39.724857330322266,39.800758361816406,35.79754638671875,15383341,64,7.0,,0.07,4.48,0.3130912780761719,0.007860843107628135
179,2019-05-29,1,0.07478335949764521,-0.40182327310169885,PFE,39.563568115234375,39.69639587402344,39.16508483886719,39.5825424194336,35.60126876831055,26895761,82,7.0,,0.07,5.74,-0.4459190368652344,-0.011108453457532863
180,2019-06-03,4,0.07949293563579278,-0.10593781450288686,PFE,39.49715423583984,40.02846145629883,39.44022750854492,39.77229690551758,35.77193832397461,22643082,64,8.0,,0.08,5.12,0.3320655822753906,0.008365131769876522
181,2019-06-04,2,0.07635321821036106,-0.03949681063254151,PFE,40.30360412597656,40.55977249145508,39.88614654541016,40.06641387939453,36.03647232055664,18453537,67,8.0,,0.08,5.36,0.53131103515625,0.013273331420352141
182,2019-06-06,2,0.07635321821036106,0.0,PFE,40.60721206665039,40.882354736328125,40.30360412597656,40.52182388305664,36.446083068847656,24494222,69,8.0,,0.08,5.5200000000000005,0.3225822448730469,0.00795325577679229
183,2019-06-07,1,0.07478335949764521,-0.02056047864794286,PFE,40.77798843383789,41.034156799316406,40.66413879394531,40.72106170654297,36.62527847290039,20023470,78,8.0,,0.08,6.24,0.15180206298828125,0.0037131438237187897
184,2019-06-11,2,0.07635321821036106,0.020992085983584152,PFE,40.98671722412109,41.08159255981445,40.37001800537109,40.48387145996094,36.41194534301758,18813162,56,8.0,,0.08,4.48,0.047435760498046875,0.0011560067075349068
185,2019-06-12,1,0.07478335949764521,-0.02056047864794286,PFE,40.29411697387695,40.958255767822266,40.284629821777344,40.87286376953125,36.76181411743164,16296843,57,8.0,,0.08,4.5600000000000005,-0.1233367919921875,-0.003002239794200001
186,2019-06-14,2,0.07635321821036106,0.020992085983584152,PFE,40.341556549072266,40.673622131347656,40.30360412597656,40.56925964355469,36.48874282836914,13197872,48,8.0,,0.08,3.84,-0.2846336364746094,-0.006949359320574944
187,2019-06-17,1,0.07478335949764521,-0.02056047864794286,PFE,40.512332916259766,40.70208740234375,40.180267333984375,40.68311309814453,36.59115219116211,14094931,91,8.0,,0.08,7.28,0.02846527099609375,0.0006998459813627456
188,2019-06-20,2,0.07635321821036106,0.020992085983584152,PFE,41.58443832397461,41.850093841552734,41.28083419799805,41.3662223815918,37.20555114746094,23500300,100,8.0,,0.08,8.0,1.1480064392089844,0.028205099848094717
189,2019-06-24,1,0.07478335949764521,-0.02056047864794286,PFE,41.45161437988281,41.65085220336914,41.24288558959961,41.518028259277344,37.342079162597656,24624075,42,8.0,,0.08,3.36,-0.19924163818359375,-0.0047608408941193225
190,2019-06-26,6,0.08263265306122448,0.10496042991792098,PFE,41.44212341308594,41.55597686767578,40.32258224487305,40.7874755859375,36.68500900268555,41009348,56,8.0,,0.08,4.48,-0.09487533569335938,-0.002277872616630039
191,2019-06-27,2,0.07635321821036106,-0.07599217280620096,PFE,40.8159408569336,41.32827377319336,40.806453704833984,41.20493316650391,37.06047821044922,21994977,69,8.0,,0.08,5.5200000000000005,-0.22770309448242188,-0.005479430677504782
192,2019-06-28,3,0.07792307692307693,0.02056047864794297,PFE,41.223907470703125,41.48007583618164,40.77798843383789,41.10057067871094,36.966609954833984,39726209,100,8.0,,0.08,8.0,0.15180206298828125,0.003673080173185017
193,2019-07-01,2,0.07635321821036106,-0.12581555439725367,PFE,41.28083419799805,41.63187789916992,41.11954498291016,41.52751541137695,37.35062026977539,21341392,50,9.0,False,0.09,4.5,0.15180206298828125,0.003659638029298584
194,2019-07-02,1,0.07478335949764521,-0.02056047864794286,PFE,41.44212341308594,41.95446014404297,41.42314910888672,41.95446014404297,37.734622955322266,16541898,34,9.0,,0.09,3.06,0.3225822448730469,0.007748443287961315
195,2019-07-05,1,0.07478335949764521,0.09166532988060583,PFE,42.03984832763672,42.07780075073242,41.53700256347656,41.669830322265625,37.478614807128906,18295227,30,9.0,,0.09,2.7,0.12334060668945312,0.002939868759268549
196,2019-07-11,4,0.07949293563579278,0.34540478784175144,PFE,41.10057067871094,41.32827377319336,40.2087287902832,40.77798843383789,36.67647171020508,38383518,52,9.0,,0.09,4.68,-0.7495269775390625,-0.017812883852443617
197,2019-07-12,17,0.0999010989010989,0.2567292691115193,PFE,40.71157455444336,40.7874755859375,39.85768508911133,40.22770309448242,36.18153762817383,33580967,52,9.0,,0.09,4.68,-0.5407981872558594,-0.013085428881538186
198,2019-07-15,1,0.07478335949764521,0.3753211883246239,PFE,40.10436248779297,40.5787467956543,40.07590103149414,40.55977249145508,36.4802131652832,20363912,38,9.0,,0.09,3.42,-0.20872879028320312,-0.005117472637977349
199,2019-07-17,1,0.07478335949764521,0.0,PFE,40.882354736328125,40.97723007202149,40.54079818725586,40.55028533935547,36.4716796875,16341532,38,9.0,,0.09,3.42,0.3984832763671946,0.009819999576967442
200,2019-07-22,3,0.07792307692307693,0.041984171967168527,PFE,40.63567352294922,40.8159408569336,40.37001800537109,40.62618637084961,36.53994369506836,12552086,29,9.0,,0.09,2.61,-0.16128921508789062,-0.003936069246369467
201,2019-07-23,1,0.07478335949764521,-0.04029252372222347,PFE,40.65464782714844,41.01517868041992,40.55977249145508,40.882354736328125,36.77034759521485,19586904,33,9.0,,0.09,2.97,0.19923782348632102,0.0048813727995313805
202,2019-07-29,16,0.09833124018838305,0.31488128975376295,PFE,40.00948715209961,40.79696273803711,39.22201156616211,39.32637786865234,35.370872497558594,64559186,93,9.0,,0.09,8.37,-0.2182159423828125,-0.005320370394655494
203,2019-07-30,12,0.09205180533751962,-0.06386001883870551,PFE,37.78937530517578,38.178367614746094,36.62239074707031,36.80265808105469,33.10099411010742,95739668,100,9.0,,0.09,9.0,-2.6185951232910156,-0.0641860312029936
204,2019-07-31,4,0.07949293563579278,-0.1364326278629534,PFE,36.62239074707031,37.63756942749024,36.53700256347656,36.850093841552734,33.14365768432617,56309423,68,9.0,,0.09,6.12,-0.5407981872558523,-0.014165042170293685
205,2019-08-01,2,0.07635321821036106,-0.03949681063254151,PFE,36.34724807739258,36.64136505126953,35.74952697753906,36.290321350097656,32.945552825927734,51624920,100,11.0,False,0.11,11.0,-0.9962043762207102,-0.026468350410882024
206,2019-08-02,2,0.07635321821036106,0.0,PFE,36.290321350097656,36.56546401977539,35.815940856933594,36.053131103515625,32.730228424072266,29153640,65,11.0,,0.11,7.15,-0.07590103149414062,-0.002071457528613818
207,2019-08-05,40,0.13600784929356358,0.7812981886218311,PFE,35.8254280090332,35.891841888427734,34.54459381103516,35.06641387939453,31.83445167541504,46030183,88,11.0,,0.11,9.68,-0.6736221313476562,-0.018422359715805747
208,2019-08-07,3,0.07792307692307693,-0.427069266017983,PFE,34.77229690551758,34.89563751220703,34.02276992797852,34.70588302612305,31.50715065002441,32017253,52,11.0,,0.11,5.72,-0.9962043762207031,-0.027755732885413664
209,2019-08-12,16,0.09833124018838305,0.2369808637952484,PFE,34.44971466064453,34.45920181274414,32.99810028076172,33.57685089111328,30.482177734375,44212665,82,11.0,,0.11,9.02,-0.4364356994628906,-0.012506884257673101
210,2019-08-13,4,0.07949293563579278,-0.19158005651611665,PFE,33.61479949951172,33.9753303527832,33.34914779663086,33.396583557128906,30.31852912902832,45549453,98,11.0,,0.11,10.78,-0.4838714599609375,-0.014041865002862197
211,2019-08-14,1,0.07478335949764521,-0.05924521594881216,PFE,33.14041519165039,33.1878547668457,32.44781875610352,32.48576736450195,29.49165916442871,38633421,61,11.0,,0.11,6.71,-0.7874755859375,-0.023177863990158087
212,2019-08-15,4,0.07949293563579278,0.06297625795075268,PFE,32.542694091796875,32.808349609375,32.2296028137207,32.713470458984375,29.698373794555664,30713665,74,11.0,,0.11,8.14,-0.3795051574707031,-0.011435061414388992
213,2019-08-16,1,0.07478335949764521,-0.05924521594881216,PFE,32.94117736816406,33.2163200378418,32.72296142578125,32.87476348876953,29.84479713439941,30012334,61,11.0,,0.11,6.71,0.4079704284667969,0.012434957360678123
214,2019-08-20,5,0.08106279434850863,0.08396834393433683,PFE,33.30170822143555,33.35863494873047,32.79886245727539,32.83681106567383,29.810340881347656,19932510,49,11.0,,0.11,5.39,0.14231491088867188,0.0042844875870216015
215,2019-08-22,5,0.08106279434850863,0.0,PFE,33.168880462646484,33.425048828125,33.0170783996582,33.28273010253906,30.215166091918945,16933142,57,11.0,,0.11,6.2700000000000005,0.06641387939453125,0.0019909051883149065
216,2019-08-23,1,0.07478335949764521,-0.07746383407246737,PFE,33.40607070922852,33.53889846801758,32.41935348510742,32.58064651489258,29.577789306640625,27765311,65,11.0,,0.11,7.15,0.11384963989257812,0.0034061173845401083
217,2019-08-28,13,0.09362166405023548,0.22616526512737223,PFE,32.5996208190918,33.34914779663086,32.523719787597656,33.28273010253906,30.215166091918945,26047924,64,11.0,,0.11,7.04,-0.18975067138671875,-0.005657629798654917
218,2019-08-29,3,0.07792307692307693,-0.16768113754883707,PFE,33.956356048583984,33.956356048583984,33.425048828125,33.51992416381836,30.430492401123047,19610302,42,11.0,,0.11,4.62,0.607208251953125,0.01820760925154641
219,2019-08-30,4,0.07949293563579278,0.02014626186111168,PFE,33.795066833496094,33.88994216918945,33.47248458862305,33.72865295410156,30.6199893951416,18873346,44,11.0,,0.11,4.84,-0.06641387939453125,-0.0019558600251307068
220,2019-09-03,3,0.07792307692307693,-0.019748405316270645,PFE,33.785579681396484,34.4212532043457,33.69070053100586,34.26945114135742,31.11094284057617,26624989,52,7.0,,0.07,3.640000000000001,0.53131103515625,0.015677543281241713
221,2019-09-04,2,0.07635321821036106,-0.02014626186111179,PFE,34.44022750854492,34.53510284423828,33.870967864990234,33.99430847167969,30.86115837097168,20649441,79,7.0,,0.07,5.53,0.11384963989257812,0.0033075390723487086
222,2019-09-05,4,0.07949293563579278,0.04112095729588594,PFE,34.25996017456055,34.61100769042969,34.051231384277344,34.47817611694336,31.300426483154297,22096794,73,7.0,,0.07,5.11,0.07590484619140625,0.002197904159537467
223,2019-09-06,1,0.07478335949764521,-0.05924521594881216,PFE,34.497154235839844,34.69639587402344,34.25996017456055,34.629981994628906,31.4382438659668,20873416,83,7.0,,0.07,5.8100000000000005,0.08538818359375,0.0024670816971723575
224,2019-09-10,1,0.07478335949764521,-0.02056047864794286,PFE,34.715370178222656,35.46489715576172,34.1745719909668,35.46489715576172,32.19620895385742,32250397,60,7.0,,0.07,4.2,0.7685012817382812,0.022149311546034278
225,2019-09-11,-4,0.06693406593406594,-0.10496042991792087,PFE,35.806453704833984,35.8254280090332,35.00948715209961,35.49335861206055,32.2220458984375,16963181,87,7.0,,0.07,6.090000000000001,0.3605308532714844,0.010165850804191967
226,2019-09-13,2,0.07635321821036106,0.14072284635410548,PFE,35.47438430786133,35.673622131347656,34.734344482421875,35.01897430419922,31.7913875579834,24099605,100,7.0,,0.07,7.000000000000001,-0.15180587768554688,-0.004237377921828878
227,2019-09-16,33,0.12501883830455257,0.6373748380862305,PFE,34.5920295715332,35.12334060668945,34.487667083740234,34.94307327270508,31.72248077392578,19877070,63,7.0,,0.07,4.41,-0.5502815246582031,-0.015425445799479132
228,2019-09-17,2,0.07635321821036106,-0.3892662958172708,PFE,34.90512466430664,34.91461181640625,34.487667083740234,34.629981994628906,31.4382438659668,22091945,78,7.0,,0.07,5.460000000000001,-0.20872879028320312,-0.005942737412723442
229,2019-09-18,4,0.07949293563579278,0.04112095729588594,PFE,34.69639587402344,34.83871078491211,34.402278900146484,34.51612854003906,31.33488273620605,19679550,70,7.0,,0.07,4.9,-0.07590103149414062,-0.002173904492859813
230,2019-09-19,2,0.07635321821036106,-0.03949681063254151,PFE,34.554080963134766,34.88614654541016,34.47817611694336,34.63946914672852,31.446857452392575,17746409,56,7.0,,0.07,3.92,0.04743576049805398,0.0013615819710124377
231,2019-09-20,1,0.07478335949764521,-0.02056047864794286,PFE,35.0,35.341556549072266,34.61100769042969,34.810245513916016,31.601890563964844,45990658,63,7.0,,0.07,4.41,0.45541000366210227,0.0130541790584211
232,2019-10-09,1,0.07478335949764521,0.0,PFE,33.82352828979492,34.051231384277344,33.709678649902344,33.861480712890625,30.74057388305664,13634333,49,9.0,,0.09,4.41,-1.2903251647949219,-0.03651013964264105
233,2019-10-22,-3,0.06850392464678179,-0.08396834393433672,PFE,34.54459381103516,34.819732666015625,34.39278793334961,34.563568115234375,31.377952575683597,14549416,45,9.0,,0.09,4.05,0.7685012817382812,0.02256897182558637
234,2019-10-28,1,0.07478335949764521,0.09166532988060583,PFE,34.97153854370117,35.55977249145508,34.93358612060547,35.370018005371094,32.110069274902344,25800339,60,9.0,,0.09,5.4,0.7400398254394531,0.021253460861913487
235,2019-10-29,17,0.0999010989010989,0.3358733757373471,PFE,36.053131103515625,36.774192810058594,35.977230072021484,36.25237274169922,32.91109848022461,32212032,100,9.0,,0.09,9.0,1.2144203186035156,0.034151521045173716
236,2019-10-30,12,0.09205180533751962,-0.07857064286499993,PFE,36.44212341308594,36.83111953735352,36.33776092529297,36.50853729248047,33.14366149902344,22019430,63,9.0,,0.09,5.67,0.05692672729492898,0.001548007527696349
237,2019-10-31,4,0.07949293563579278,-0.1364326278629534,PFE,36.42314910888672,36.60341644287109,36.223907470703125,36.4041748046875,33.04891586303711,24539860,51,9.0,,0.09,4.59,-0.22770309448243609,-0.006182356044092119
238,2019-11-01,6,0.08263265306122448,0.03949681063254129,PFE,36.70777893066406,36.94497299194336,36.42314910888672,36.42314910888672,33.06614303588867,19263220,77,8.0,False,0.08,6.16,0.34155654907227273,0.009331275117593352
239,2019-11-04,2,0.07635321821036106,0.020992085983584152,PFE,36.72675323486328,36.755218505859375,36.08159255981445,36.08159255981445,32.75606155395508,17709730,72,8.0,,0.08,5.76,-0.18975448608398438,-0.005136138172989413
240,2019-11-05,7,0.08420251177394035,0.10280239323971485,PFE,36.08159255981445,36.14800643920898,35.55028533935547,35.55977249145508,32.2823371887207,21688474,84,8.0,,0.08,6.72,-0.6072120666503977,-0.016520431419924764
241,2019-11-06,1,0.07478335949764521,-0.11186307959058117,PFE,35.68311309814453,35.79696273803711,35.436431884765625,35.68311309814453,32.39431381225586,18757722,100,8.0,,0.08,8.0,-0.3510437011718679,-0.00971128800041099
242,2019-11-07,2,0.07635321821036106,0.020992085983584152,PFE,35.48387145996094,35.65464782714844,34.99051284790039,35.01897430419922,32.0986328125,22727297,97,8.0,,0.08,7.76,-0.14231491088867188,-0.003975614130453886
243,2019-11-11,2,0.07635321821036106,-0.03949681063254151,PFE,35.01897430419922,35.113853454589844,34.86717224121094,35.0379524230957,32.11603164672852,12542916,63,8.0,,0.08,5.04,-0.5407943725585938,-0.01516757016309156
244,2019-11-12,2,0.07635321821036106,0.0,PFE,34.94307327270508,35.189754486083984,34.819732666015625,35.07590103149414,32.15081787109375,13338370,82,8.0,,0.08,6.5600000000000005,0.07590103149414062,0.0021615694099850202
245,2019-11-15,2,0.07635321821036106,0.0,PFE,34.75332260131836,35.55028533935547,34.648956298828125,35.370018005371094,32.4203987121582,36378810,60,8.0,,0.08,4.8,0.3605308532714844,0.010245335852344661
246,2019-11-18,3,0.07792307692307693,0.02056047864794297,PFE,35.47438430786133,35.52182388305664,35.06641387939453,35.31309127807617,32.368221282958984,18084532,58,8.0,,0.08,4.64,-0.028461456298828125,-0.0008005971267780465
