,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,INTC_unscaled,INTC_monthly,isPartial,scale,INTC,Stock_Price_Change,Stock_Price_Change_Percent
290,2018-06-29,2,0.024255813953488373,0.0,INTC,49.52999877929688,50.11000061035156,49.5,49.709999084472656,46.17667770385742,28906500,41,61.0,,0.61,25.01,0.6199989318847656,0.012527761383255953
291,2018-07-02,1,0.023425249169435218,0.0,INTC,49.040000915527344,50.27000045776367,48.83000183105469,50.20000076293945,46.63185119628906,23755500,28,63.0,,0.63,17.64,0.15999984741210938,0.00319297237005145
292,2018-07-03,12,0.03256146179401993,0.39001560062402474,INTC,50.58000183105469,50.86000061035156,49.43000030517578,49.470001220703125,45.953731536865234,16327900,21,63.0,,0.63,13.23,0.5900001525878906,0.011736625168396353
293,2018-07-06,15,0.035053156146179404,0.44514450075332146,INTC,50.77000045776367,51.5,50.400001525878906,51.369998931884766,47.71868515014648,19968000,24,63.0,,0.63,15.12,0.6399993896484375,0.012583550569564395
294,2018-07-09,9,0.030069767441860466,-0.14216661927779362,INTC,51.63999938964844,51.88999938964844,51.0,51.86000061035156,48.173858642578125,21361600,23,63.0,,0.63,14.49,0.3899993896484375,0.007572803682494023
295,2018-07-10,4,0.025916943521594685,-0.13810628659816593,INTC,52.09999847412109,52.2599983215332,51.84000015258789,52.15999984741211,48.45252990722656,17362900,24,63.0,,0.63,15.12,0.3699989318847656,0.007130447797973449
296,2018-07-11,21,0.04003654485049834,0.544801948468145,INTC,51.68999862670898,51.869998931884766,51.18999862670898,51.20000076293945,47.560768127441406,18665600,30,63.0,,0.63,18.9,-0.3899993896484375,-0.0074626751277131476
297,2018-07-13,8,0.02923920265780731,-0.26968716289104633,INTC,52.400001525878906,52.41999816894531,51.7599983215332,52.220001220703125,48.50827026367188,13749300,22,63.0,,0.63,13.86,0.5499992370605469,0.010603417165726103
298,2018-07-16,4,0.025916943521594685,0.033108197589723165,INTC,52.150001525878906,52.31999969482422,51.869998931884766,52.0099983215332,48.31319427490234,15951500,21,63.0,,0.63,13.23,-0.09999847412109375,-0.0019076397866097938
299,2018-07-17,1,0.023425249169435218,-0.0961415203179079,INTC,51.04999923706055,51.880001068115234,51.0099983215332,51.75,48.07167816162109,15754500,21,63.0,,0.63,13.23,-0.4399986267089844,-0.008409759733857824
300,2018-07-18,3,0.02508637873754153,0.07091192738618646,INTC,51.869998931884766,51.970001220703125,51.470001220703125,51.720001220703125,48.04380798339844,14649000,22,63.0,,0.63,13.86,0.09000015258789062,0.0017347754574972285
301,2018-07-19,1,0.023425249169435218,-0.06621639517944644,INTC,51.59999847412109,52.0099983215332,51.04999923706055,51.97999954223633,48.28532409667969,15954600,20,63.0,,0.63,12.6,0.039997100830078125,0.0007696190088628541
302,2018-07-23,38,0.054156146179401995,1.3118706566444476,INTC,51.77000045776367,52.5,51.33000183105469,52.310001373291016,48.59186553955078,15945500,18,63.0,,0.63,11.34,0.4900016784667969,0.009421297717364663
303,2018-07-25,37,0.05332558139534884,-0.015336482424391118,INTC,52.209999084472656,52.45000076293945,51.09000015258789,52.43000030517578,48.703346252441406,19854800,27,63.0,,0.63,17.01,-0.049999237060546875,-0.0009523664202009119
304,2018-07-26,6,0.027578073089700998,-0.4828359603763005,INTC,52.45000076293945,53.18000030517578,51.869998931884766,52.15999984741211,48.45252990722656,28282500,92,63.0,,0.63,57.96,0.7299995422363281,0.013918008229127476
305,2018-07-27,5,0.02674750830564784,-0.030116853391157772,INTC,48.7599983215332,49.20000076293945,47.47999954223633,47.68000030517578,44.29096984863281,67816700,100,63.0,,0.63,63.0,-3.979999542236328,-0.07484015643845288
306,2018-07-30,55,0.06827574750830565,0.7053356567919675,INTC,47.630001068115234,47.9900016784668,46.43000030517578,47.68999862670898,44.300254821777344,35696600,41,63.0,,0.63,25.83,-1.2099990844726562,-0.024593476945311443
307,2018-07-31,3,0.02508637873754153,-0.6325726242032017,INTC,48.2400016784668,48.68000030517578,47.68999862670898,48.09999847412109,44.68110656738281,36581200,34,63.0,,0.63,21.42,0.6899986267089844,0.014377966296646116
308,2018-08-01,1,0.023425249169435218,-0.06621639517944644,INTC,48.060001373291016,48.90999984741211,48.0,48.810001373291016,45.34065246582031,28060700,96,61.0,False,0.61,58.56,0.22999954223632812,0.004724723516730922
309,2018-08-02,1,0.023425249169435218,0.0,INTC,48.5,49.52000045776367,48.20000076293945,49.47999954223633,45.96302795410156,26452500,87,61.0,,0.61,53.07,0.6100006103515625,0.012471899657628738
310,2018-08-06,100,0.10565116279069768,2.830984218768823,INTC,48.77000045776367,49.310001373291016,48.31999969482422,49.29999923706055,46.074317932128906,26669000,71,61.0,,0.61,43.31,-0.20999908447265625,-0.0042406922966765626
311,2018-08-07,6,0.027578073089700998,-0.738970472626647,INTC,49.43000030517578,49.83000183105469,49.40999984741211,49.70000076293945,46.44815444946289,28322700,99,61.0,,0.61,60.39,0.5200004577636719,0.010545537280096884
312,2018-08-08,1,0.023425249169435218,-0.15058426695578842,INTC,49.59999847412109,50.130001068115234,49.43999862670898,49.959999084472656,46.69114303588867,21990600,91,61.0,,0.61,55.51,0.2999992370605469,0.006020454064554759
313,2018-08-09,4,0.025916943521594685,0.10636789107927958,INTC,49.86000061035156,50.59999847412109,49.720001220703125,50.13999938964844,46.859371185302734,23795600,71,61.0,,0.61,43.31,0.46999740600585227,0.009375571434104613
314,2018-08-10,3,0.02508637873754153,-0.032047173439302634,INTC,48.5099983215332,49.16999816894531,48.29999923706055,48.84999847412109,45.65376281738281,28712400,83,61.0,,0.61,50.63,-1.4300003051757741,-0.028260876448585992
315,2018-08-13,1,0.023425249169435218,0.0,INTC,48.91999816894531,49.2400016784668,48.380001068115234,48.45000076293945,45.27994155883789,17070600,84,61.0,,0.61,51.24,0.07000350952148438,0.0014237037243922668
316,2018-08-14,2,0.024255813953488373,0.03545596369309312,INTC,48.66999816894531,48.7599983215332,47.650001525878906,48.119998931884766,44.97153472900391,23061600,81,61.0,,0.61,49.41,-0.48000335693359375,-0.009748240060347246
317,2018-08-15,3,0.02508637873754153,0.03424188467333256,INTC,47.77999877929688,48.0,46.900001525878906,47.459999084472656,44.354713439941406,26739900,88,61.0,,0.61,53.68,-0.7599983215332031,-0.015586512462974711
318,2018-08-16,4,0.025916943521594685,0.033108197589723165,INTC,47.75,47.95000076293945,47.04999923706055,47.16999816894531,44.083683013916016,24358000,91,61.0,,0.61,55.51,-0.049999237060546875,-0.0010416507720947266
319,2018-08-17,3,0.02508637873754153,-0.032047173439302634,INTC,47.0,47.38999938964844,46.33000183105469,47.09999847412109,44.01827239990234,26382000,73,61.0,,0.61,44.53,-0.5600013732910156,-0.011678860571027183
320,2018-08-20,4,0.025916943521594685,0.033108197589723165,INTC,47.04999923706055,47.119998931884766,46.18999862670898,46.5,43.4575309753418,24334000,65,61.0,,0.61,39.65,-0.2700004577636719,-0.00569741424859882
321,2018-08-21,2,0.024255813953488373,-0.06409434687860527,INTC,46.65999984741211,47.84999847412109,46.63999938964844,47.619998931884766,44.50424957275391,19254300,100,61.0,,0.61,61.0,0.729999542236321,0.015492350568419688
322,2018-08-22,4,0.025916943521594685,0.06848376934666489,INTC,47.25,47.34999847412109,46.91999816894531,47.04999923706055,43.97153472900391,23182500,78,61.0,,0.61,47.58,-0.5,-0.01044932112736463
323,2018-08-23,3,0.02508637873754153,-0.032047173439302634,INTC,46.86000061035156,47.16999816894531,46.709999084472656,46.97999954223633,43.90612030029297,31343200,95,61.0,,0.61,57.95,-0.18000030517577414,-0.0038014849203037437
324,2018-08-24,1,0.023425249169435218,-0.06621639517944644,INTC,47.290000915527344,47.88999938964844,47.08000183105469,47.65999984741211,44.541629791259766,18214700,73,61.0,,0.61,44.53,0.720001220703125,0.015263965415566627
325,2018-08-27,45,0.059970099667774085,3.19693094629156,INTC,48.0,48.38999938964844,47.630001068115234,48.34999847412109,45.186485290527344,17170300,88,61.0,,0.61,53.68,0.5,0.010440593158747902
326,2018-08-28,7,0.028408637873754153,-0.5262866323195391,INTC,48.54999923706055,48.790000915527344,48.310001373291016,48.56999969482422,45.39208984375,13472400,88,61.0,,0.61,53.68,0.40000152587890625,0.008266202333626627
327,2018-08-29,59,0.07159800664451828,1.5202900245585313,INTC,48.70000076293945,48.86000061035156,48.400001525878906,48.75,45.56031036376953,13479100,73,61.0,,0.61,44.53,0.06999969482421875,0.0014347139477495219
328,2018-08-30,4,0.025916943521594685,-0.6380214375203007,INTC,48.52000045776367,48.83000183105469,48.09000015258789,48.2400016784668,45.083683013916016,16418800,55,61.0,,0.61,33.55,-0.029998779296875,-0.0006139741899741091
329,2018-08-31,3,0.02508637873754153,-0.032047173439302634,INTC,47.959999084472656,48.560001373291016,47.91999816894531,48.43000030517578,45.26124954223633,16484000,59,61.0,,0.61,35.99,-0.2700004577636719,-0.005529396838809042
330,2018-09-05,190,0.18040199335548174,6.191232949278241,INTC,47.75,48.119998931884766,47.470001220703125,47.720001220703125,44.59769821166992,20857200,68,45.0,,0.45,30.6,-0.44000244140625,-0.009061005538773759
331,2018-09-06,6,0.027578073089700998,-0.8471298871107347,INTC,47.7599983215332,47.959999084472656,47.209999084472656,47.2599983215332,44.16780471801758,19318100,68,45.0,,0.45,30.6,-0.15999984741210938,-0.0033250176841981283
332,2018-09-07,1,0.023425249169435218,-0.15058426695578842,INTC,46.90999984741211,47.47999954223633,46.36000061035156,46.45000076293945,43.41080093383789,25958300,58,45.0,,0.45,26.1,-0.4799995422363281,-0.01000833092992559
333,2018-09-11,20,0.039205980066445184,0.6736633101687703,INTC,46.0,46.02999877929688,44.88999938964844,44.93000030517578,41.9902572631836,32455300,79,45.0,,0.45,35.550000000000004,-1.450000762939446,-0.030539190752299494
334,2018-09-12,17,0.03671428571428571,-0.06355393610710958,INTC,44.560001373291016,44.97999954223633,44.060001373291016,44.93000030517578,41.9902572631836,29778700,95,45.0,,0.45,42.75,-1.049999237060554,-0.02281119411049859
335,2018-09-13,109,0.11312624584717608,2.0812596145145235,INTC,45.68000030517578,45.84999847412109,45.11000061035156,45.56999969482422,42.58837890625,18657100,77,45.0,,0.45,34.65,0.8699989318847585,0.01934190619694931
336,2018-09-14,9,0.030069767441860466,-0.7341928284044521,INTC,45.77999877929688,45.970001220703125,45.34999847412109,45.540000915527344,42.56034469604492,22998700,81,45.0,,0.45,36.45,0.12000274658203836,0.0026172900888921102
337,2018-09-17,66,0.07741196013289037,2.1914806190932747,INTC,45.290000915527344,45.900001525878906,45.18999862670898,45.41999816894531,42.44819641113281,17603200,66,45.0,,0.45,29.7,-0.06999969482421875,-0.0015227255376424331
338,2018-09-18,30,0.047511627906976744,-0.3862495171881035,INTC,45.58000183105469,46.52999877929688,45.40999984741211,46.09999847412109,43.08370590209961,20528100,76,45.0,,0.45,34.2,0.6299972534179759,0.013725429901408015
339,2018-09-19,6,0.027578073089700998,-0.4195510803440319,INTC,46.09000015258789,46.43999862670898,45.88999938964844,46.150001525878906,43.13043212890625,15918900,66,45.0,,0.45,29.7,-0.09000015258790484,-0.0019342393068780828
340,2018-09-20,12,0.03256146179401993,0.18070112034694596,INTC,46.77999877929688,47.36000061035156,46.52000045776367,47.20000076293945,44.11172866821289,21999300,100,45.0,,0.45,45.0,0.9200019836425852,0.0198105514825202
341,2018-09-21,11,0.03173089700996678,-0.025507601265176927,INTC,47.119998931884766,47.41999816894531,46.369998931884766,46.65999984741211,43.60706329345703,52650600,84,45.0,,0.45,37.8,0.05999755859375,0.0012668403256024252
342,2018-09-24,-2,0.020933554817275747,-0.38831181438695284,INTC,46.310001373291016,47.0,46.150001525878906,46.90999984741211,43.84070587158203,17847000,66,45.0,,0.45,29.7,-0.4199981689453125,-0.008856984081883956
343,2018-09-25,2,0.024255813953488373,0.15870496746548168,INTC,46.220001220703125,46.38999938964844,45.79999923706055,45.90999984741211,42.9061279296875,23389900,80,45.0,,0.45,36.0,-0.6100006103515625,-0.012978736390458767
344,2018-09-26,1,0.023425249169435218,-0.034241884673332335,INTC,46.040000915527344,46.29999923706055,45.58000183105469,45.70000076293945,42.709869384765625,23957700,69,45.0,,0.45,31.05,-0.09000015258789062,-0.001940076606424257
345,2018-09-27,2,0.024255813953488373,0.03545596369309312,INTC,45.90999984741211,46.16999816894531,45.72999954223633,45.880001068115234,42.87809753417969,15415500,70,45.0,,0.45,31.5,-0.13000106811523438,-0.0028077984936806244
346,2018-09-28,2,0.024255813953488373,0.0,INTC,45.619998931884766,47.75,45.459999084472656,47.290000915527344,44.19584274291992,46223500,98,45.0,,0.45,44.1,1.5800018310546875,0.03422139687493897
347,2018-10-01,27,0.045019933554817274,0.38261401897765523,INTC,46.790000915527344,47.220001220703125,46.20000076293945,46.45000076293945,43.41080093383789,23796200,31,69.0,False,0.69,21.39,-0.529998779296875,-0.011099450875327266
348,2018-10-02,1,0.023425249169435218,-0.4796693970924655,INTC,47.5099983215332,48.880001068115234,47.31999969482422,48.09999847412109,44.95283508300781,42121100,47,69.0,,0.69,32.43,1.6599998474121094,0.03515459137015653
349,2018-10-03,1,0.023425249169435218,0.0,INTC,48.619998931884766,49.720001220703125,48.560001373291016,48.7599983215332,45.56965255737305,39211900,40,69.0,,0.69,27.6,0.8400001525878906,0.017184945463019297
350,2018-10-04,11,0.03173089700996678,0.3545596369309316,INTC,48.84000015258789,48.86000061035156,47.619998931884766,48.130001068115234,44.98087692260742,30108300,39,69.0,,0.69,26.91,-0.8600006103515625,-0.017296874280716246
351,2018-10-05,8,0.02923920265780731,-0.07852580881583082,INTC,48.22999954223633,48.34000015258789,46.65999984741211,47.02999877929688,43.95285034179688,28901400,26,69.0,,0.69,17.939999999999998,-0.5200004577636719,-0.010642661712400914
352,2018-10-09,4,0.025916943521594685,-0.6976473780086043,INTC,47.18000030517578,47.619998931884766,46.540000915527344,46.54999923706055,43.50425720214844,23285700,33,69.0,,0.69,22.77,-0.720001220703125,-0.014894522516143982
353,2018-10-10,1,0.023425249169435218,-0.0961415203179079,INTC,46.060001373291016,46.119998931884766,44.79999923706055,44.79999923706055,41.868751525878906,43109500,28,69.0,,0.69,19.32,-1.5,-0.03149937071912978
354,2018-10-11,277,0.2526611295681063,9.785845979293716,INTC,45.150001525878906,45.61000061035156,43.72999954223633,44.22999954223633,41.33605194091797,43648800,35,69.0,,0.69,24.15,-0.5099983215332031,-0.011058073142768854
355,2018-10-16,1,0.023425249169435218,0.0763242253091132,INTC,44.900001525878906,46.0099983215332,44.83000183105469,45.93999862670898,42.93416595458984,21472000,25,69.0,,0.69,17.25,0.3999977111816406,0.008769956277765445
356,2018-10-18,1,0.023425249169435218,0.0,INTC,45.650001525878906,45.75,44.83000183105469,44.970001220703125,42.02763366699219,26638800,21,69.0,,0.69,14.489999999999998,-0.2599983215332031,-0.005650909172311813
357,2018-10-19,7,0.028408637873754153,0.21273578215855893,INTC,45.02000045776367,45.18000030517578,43.86000061035156,44.0,41.1211051940918,28368500,29,69.0,,0.69,20.01,-0.5699996948242188,-0.01245900972293379
358,2018-10-22,3,0.02508637873754153,-0.5065028429514411,INTC,44.5,45.34000015258789,44.09999847412109,45.0099983215332,42.06501770019531,34508800,35,69.0,,0.69,24.15,0.15999984741210938,0.0035413865943196843
359,2018-10-23,155,0.15133222591362128,5.032446033637929,INTC,44.18000030517578,45.09000015258789,43.90999984741211,44.5,41.58838272094727,38590300,28,69.0,,0.69,19.32,-0.25,-0.005513894996882374
360,2018-10-24,1,0.023425249169435218,-0.8452064718666988,INTC,44.15999984741211,44.36000061035156,42.36000061035156,42.41999816894531,39.64447784423828,33631800,37,69.0,,0.69,25.53,-0.7299995422363281,-0.01618983233013871
361,2018-10-25,3,0.02508637873754153,0.07091192738618646,INTC,43.540000915527344,44.93999862670898,43.27999877929688,44.310001373291016,41.41082382202149,48255300,100,69.0,,0.69,69.0,0.5799980163574148,0.01307479730336314
362,2018-10-26,1,0.023425249169435218,-0.06621639517944644,INTC,45.59000015258789,46.43999862670898,44.70000076293945,45.68999862670898,42.70052337646485,67280400,71,69.0,,0.69,48.99,1.5,0.033377838136125604
363,2018-10-29,70,0.08073421926910299,2.4464614948234287,INTC,46.5,46.75,44.43999862670898,45.400001525878906,42.42950439453125,35732200,32,69.0,,0.69,22.08,0.31000137329102273,0.0066753096997882455
364,2018-10-30,15,0.035053156146179404,-0.5658203366116621,INTC,45.52999877929688,47.880001068115234,45.459999084472656,47.7599983215332,44.63508987426758,43975200,35,69.0,,0.69,24.15,1.1300010681152344,0.024171145842037056
365,2018-10-31,11,0.03173089700996678,-0.09477774618519574,INTC,48.290000915527344,48.560001373291016,46.83000183105469,46.880001068115234,43.81266403198242,33369100,47,69.0,,0.69,32.43,0.6800003051757812,0.0142021781538475
366,2018-11-01,1,0.023425249169435218,-0.2617526960527693,INTC,46.95000076293945,48.470001220703125,46.86000061035156,48.220001220703125,45.06498718261719,28335300,96,46.0,False,0.46,44.16,-0.09000015258789062,-0.001853380355079537
367,2018-11-02,10,0.030900332225913624,0.3191036732378385,INTC,48.130001068115234,48.25,46.75,47.11000061035156,44.027618408203125,30759800,100,46.0,,0.46,46.0,-0.220001220703125,-0.004538915105476771
368,2018-11-05,17,0.03671428571428571,0.18815181163315753,INTC,47.34000015258789,48.25,46.91999816894531,47.970001220703125,44.83134841918945,23751200,76,46.0,,0.46,34.96,0.0,0.0
369,2018-11-06,8,0.02923920265780731,-0.20360148402859457,INTC,47.79999923706055,47.91999816894531,47.02999877929688,47.25,44.43635940551758,23839600,80,46.0,,0.46,36.8,-0.3300018310546875,-0.006839416187661929
370,2018-11-07,2,0.024255813953488373,-0.17043517782070228,INTC,47.630001068115234,48.75,47.59000015258789,48.720001220703125,45.81882858276367,29913200,73,46.0,,0.46,33.58,0.8300018310546875,0.017320573096193836
371,2018-11-08,1,0.023425249169435218,-0.034241884673332335,INTC,48.4900016784668,49.290000915527344,48.459999084472656,48.9900016784668,46.0727424621582,26581700,99,46.0,,0.46,45.54,0.5400009155273438,0.011076941856971168
372,2018-11-09,4,0.025916943521594685,0.10636789107927958,INTC,48.790000915527344,49.02999877929688,47.869998931884766,48.11000061035156,45.245147705078125,21761400,60,46.0,,0.46,27.6,-0.26000213623046164,-0.005274946873627617
373,2018-11-13,0,0.02259468438538206,-0.12818869375721065,INTC,46.9900016784668,48.25,46.9900016784668,47.38999938964844,44.568016052246094,29315900,60,46.0,,0.46,27.6,-0.7799987792968821,-0.015908602870009503
374,2018-11-15,3,0.02508637873754153,0.11027790030877815,INTC,47.0099983215332,48.2400016784668,46.720001220703125,48.11000061035156,45.245147705078125,29581000,77,46.0,,0.46,35.42,-0.009998321533203125,-0.000207219099133793
375,2018-11-16,2,0.024255813953488373,-0.033108197589723276,INTC,47.77000045776367,49.04999923706055,47.68999862670898,48.83000183105469,45.92227554321289,31670600,88,46.0,,0.46,40.48,0.80999755859375,0.016790993582309843
376,2018-11-19,6,0.027578073089700998,-0.1308763480263847,INTC,48.61000061035156,49.150001525878906,47.77999877929688,48.0,45.141693115234375,26859000,73,46.0,,0.46,33.58,0.10000228881835938,0.002038782678365436
377,2018-11-20,11,0.03173089700996678,0.15058426695578842,INTC,47.400001525878906,48.119998931884766,47.09000015258789,47.38999938964844,44.568016052246094,29200800,96,46.0,,0.46,44.16,-1.0300025939941406,-0.020956308484584962
378,2018-11-23,16,0.03588372093023256,0.1308763480263846,INTC,46.68999862670898,47.06999969482422,46.52000045776367,46.540000915527344,43.76863479614258,8906900,24,46.0,,0.46,11.04,-1.0499992370605469,-0.021820433507217074
379,2018-11-27,11,0.03173089700996678,0.15058426695578842,INTC,46.93999862670898,48.220001220703125,46.59000015258789,48.06999969482422,45.2075309753418,27621000,59,46.0,,0.46,27.14,1.1500015258789062,0.024431730047479894
380,2018-11-28,1,0.023425249169435218,-0.2617526960527693,INTC,47.93999862670898,48.880001068115234,47.650001525878906,48.86000061035156,45.95048522949219,28003200,79,46.0,,0.46,36.34,0.6599998474121094,0.013687263183409959
381,2018-11-29,3,0.02508637873754153,0.07091192738618646,INTC,48.4900016784668,48.560001373291016,47.630001068115234,47.70000076293945,44.85956573486328,23592500,71,46.0,,0.46,32.660000000000004,-0.31999969482421875,-0.006546638458094445
382,2018-11-30,8,0.02923920265780731,0.16554098794861605,INTC,47.95000076293945,49.31999969482422,47.560001373291016,49.310001373291016,46.37369155883789,43313700,71,46.0,,0.46,32.660000000000004,0.7599983215332031,0.01565070634349719
383,2018-12-03,2,0.024255813953488373,-0.146181733130628,INTC,50.0,50.5,49.52999877929688,50.130001068115234,47.14485549926758,30870400,82,42.0,,0.42,34.44,1.1800003051757812,0.023925391574964205
384,2018-12-04,32,0.04917275747508306,1.0272565401999727,INTC,49.52000045776367,49.59999847412109,47.68000030517578,47.75,44.90657806396485,35397700,100,42.0,,0.42,42.0,-0.9000015258789134,-0.01782181239364189
385,2018-12-06,2,0.024255813953488373,-0.5067225187487332,INTC,46.79999923706055,48.38999938964844,46.52000045776367,48.369998931884766,45.48966598510742,31661700,96,42.0,,0.42,40.32,-1.2099990844726491,-0.024395143582594425
386,2018-12-07,1,0.023425249169435218,-0.034241884673332335,INTC,47.93999862670898,48.060001373291016,46.22999954223633,46.2400016784668,43.48650360107422,34016400,67,42.0,,0.42,28.14,-0.3299980163574219,-0.006819549917746359
387,2018-12-11,4,0.025916943521594685,0.10636789107927958,INTC,47.900001525878906,48.59000015258789,47.130001068115234,47.380001068115234,44.5586166381836,23851000,72,42.0,,0.42,30.24,0.529998779296875,0.011027856099717459
388,2018-12-12,1,0.023425249169435218,-0.0961415203179079,INTC,48.58000183105469,48.63999938964844,47.40999984741211,47.83000183105469,44.98181915283203,31305000,82,42.0,,0.42,34.44,0.049999237060546875,0.0010290026117212303
389,2018-12-14,1,0.023425249169435218,0.0,INTC,47.88999938964844,48.7599983215332,47.84999847412109,47.86000061035156,45.01003646850586,26372100,42,42.0,,0.42,17.64,0.11999893188476562,0.0024670833345097343
390,2018-12-18,4,0.025916943521594685,0.06848376934666489,INTC,47.470001220703125,48.45000076293945,47.36000061035156,47.7400016784668,44.89718246459961,29014300,59,42.0,,0.42,24.78,-0.30999755859375,-0.006357620370484152
391,2018-12-21,4,0.025916943521594685,0.0,INTC,45.75,46.650001525878906,44.79999923706055,44.84000015258789,42.16986846923828,52768300,71,42.0,,0.42,29.82,-1.7999992370605469,-0.037151686454407806
392,2018-12-27,247,0.22774418604651162,7.787463145750545,INTC,45.619998931884766,46.380001068115234,44.66999816894531,46.36000061035156,43.5993537902832,29970700,72,42.0,,0.42,30.24,-0.2700004577636719,-0.005787790973895035
393,2018-12-28,4,0.025916943521594685,-0.8862015142011057,INTC,46.5099983215332,47.7400016784668,46.29999923706055,46.75,43.96613311767578,24758700,65,42.0,,0.42,27.3,1.3600006103515625,0.029322996529349332
394,2019-01-03,3,0.02508637873754153,0.03424188467333256,INTC,46.150001525878906,46.27999877929688,44.38999938964844,44.4900016784668,41.84071350097656,32267300,25,61.0,,0.61,15.25,-1.4600028991699148,-0.03058238055798923
395,2019-01-04,19,0.03837541528239203,0.5297311614355713,INTC,45.84000015258789,47.56999969482422,45.540000915527344,47.220001220703125,44.40814208984375,35447300,26,61.0,,0.61,15.86,1.2900009155273366,0.02787383209924399
396,2019-01-07,13,0.03339202657807309,-0.12985888667647838,INTC,47.09999847412109,48.0,46.75,47.43999862670898,44.61503982543945,22736800,21,61.0,,0.61,12.81,0.43000030517578125,0.009039316963093569
397,2019-01-08,1,0.023425249169435218,-0.29847776340662613,INTC,47.79999923706055,48.02999877929688,46.77999877929688,47.7400016784668,44.89718246459961,22749200,22,61.0,,0.61,13.42,0.029998779296882105,0.0006249745686850439
398,2019-01-09,7,0.028408637873754153,0.21273578215855893,INTC,47.959999084472656,48.56999969482422,47.77999877929688,48.0099983215332,45.15110397338867,22554500,24,61.0,,0.61,14.64,0.5400009155273366,0.011242992489104653
399,2019-01-10,4,0.025916943521594685,-0.08770903987837675,INTC,47.75,48.650001525878906,47.40999984741211,48.560001373291016,45.66835021972656,27202600,26,61.0,,0.61,15.86,0.0800018310546875,0.001647144977503734
400,2019-01-14,3,0.02508637873754153,-0.032047173439302634,INTC,48.459999084472656,48.83000183105469,48.29999923706055,48.34999847412109,45.47085571289063,19193900,18,61.0,,0.61,10.98,0.18000030517578125,0.0036999033819151705
401,2019-01-15,10,0.030900332225913624,0.23175738312806238,INTC,48.709999084472656,49.130001068115234,48.43999862670898,48.59999847412109,45.705963134765625,22480800,22,61.0,,0.61,13.42,0.2999992370605469,0.006143748224677559
402,2019-01-16,1,0.023425249169435218,-0.2419094720997742,INTC,48.59999847412109,48.88999938964844,48.08000183105469,48.130001068115234,45.263954162597656,19057700,23,61.0,,0.61,14.03,-0.24000167846679688,-0.004885033039874198
403,2019-01-18,6,0.027578073089700998,0.1772798184654658,INTC,49.11000061035156,49.380001068115234,48.68999862670898,49.18999862670898,46.26082992553711,29874600,27,61.0,,0.61,16.47,0.4900016784667969,0.010022533945266199
404,2019-01-22,6,0.027578073089700998,0.0,INTC,48.959999084472656,48.97999954223633,47.869998931884766,48.27000045776367,45.39562225341797,25940700,20,61.0,,0.61,12.2,-0.40000152587890625,-0.008100476250033739
405,2019-01-23,115,0.11810963455149502,3.2827370196361887,INTC,48.40999984741211,48.79999923706055,47.52000045776367,47.93999862670898,45.08526611328125,18960700,36,61.0,,0.61,21.96,-0.18000030517578125,-0.003674975640221567
406,2019-01-24,6,0.027578073089700998,-0.7665044583837304,INTC,48.70000076293945,50.040000915527344,48.59999847412109,49.7599983215332,46.79688262939453,50578300,89,61.0,,0.61,54.29,1.2400016784667969,0.025409870857643124
407,2019-01-25,2,0.024255813953488373,-0.12046741356463075,INTC,46.84999847412109,47.43000030517578,45.75,47.040000915527344,44.23886489868164,86455700,100,61.0,,0.61,61.0,-2.6100006103515625,-0.05215828462428507
408,2019-01-28,14,0.03422259136212625,0.024873146950552316,INTC,46.130001068115234,46.72999954223633,46.04999923706055,46.709999084472656,43.92850875854492,35928700,29,61.0,,0.61,17.69,-0.7000007629394531,-0.014758607599314466
409,2019-01-29,2,0.024255813953488373,-0.2912338607902146,INTC,46.77999877929688,46.970001220703125,46.33000183105469,46.540000915527344,43.76863479614258,20988300,20,61.0,,0.61,12.2,0.24000167846679688,0.0051359229791960725
410,2019-01-30,26,0.04418936877076412,0.821805232159978,INTC,46.68000030517578,47.68000030517578,46.45000076293945,47.540000915527344,44.70908737182617,26931700,32,61.0,,0.61,19.52,0.7099990844726562,0.015116011624877412
411,2019-01-31,36,0.05249501661129568,0.18795579279753394,INTC,46.70000076293945,47.18000030517578,46.09999847412109,47.119998931884766,44.31410217285156,43051300,43,61.0,,0.61,26.23,-0.5,-0.010486577114088735
412,2019-02-01,70,0.08073421926910299,0.5379406366685653,INTC,47.060001373291016,49.04999923706055,47.0099983215332,48.72999954223633,45.828224182128906,37442900,100,53.0,False,0.53,53.0,1.8699989318847656,0.039635415849703204
413,2019-02-04,11,0.03173089700996678,0.11694538650450248,INTC,48.619998931884766,49.2400016784668,48.2400016784668,49.220001220703125,46.289058685302734,20905000,60,53.0,,0.53,31.8,0.19000244140625,0.0038736482030909958
414,2019-02-05,7,0.028408637873754153,-0.10470107842110776,INTC,49.18000030517578,50.720001220703125,49.18000030517578,50.0099983215332,47.03200149536133,31641600,80,53.0,,0.53,42.400000000000006,1.4799995422363281,0.030056854016793144
415,2019-02-06,6,0.027578073089700998,-0.02923634662612551,INTC,49.95000076293945,50.63999938964844,49.81999969482422,49.900001525878906,47.226016998291016,21647800,81,53.0,,0.53,42.93,-0.0800018310546875,-0.0015773231295197476
