,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,WANT_unscaled,WANT_monthly,isPartial,scale,WANT,Stock_Price_Change,Stock_Price_Change_Percent
251,2020-07-21,3,0.028348394768133174,0.09157089876837143,WANT,32.68000030517578,32.900001525878906,31.96999931335449,31.96999931335449,31.96999931335449,30600,89,72.0,,0.72,64.08,0.6300010681152344,0.019522809395054352
252,2020-07-22,6,0.03191557669441141,0.1258336479174531,WANT,31.850000381469727,33.130001068115234,31.850000381469727,33.130001068115234,33.130001068115234,17600,93,72.0,,0.72,66.96,0.22999954223632812,0.006990867220945551
253,2020-07-23,18,0.046184304399524374,0.44707723259193033,WANT,33.02000045776367,33.10900115966797,30.920000076293945,31.56999969482422,31.56999969482422,31500,88,72.0,,0.72,63.36,-0.020999908447265625,-0.0006338638023007936
254,2020-07-24,4,0.029537455410225923,-0.36044386086866964,WANT,31.170000076293945,31.96999931335449,30.690000534057617,31.770000457763672,31.770000457763672,7100,90,72.0,,0.72,64.8,-1.1390018463134801,-0.034401576804466205
255,2020-07-27,8,0.03429369797859691,0.0,WANT,32.310001373291016,32.487998962402344,31.81999969482422,32.34000015258789,32.34000015258789,19300,92,72.0,,0.72,66.24,0.5179996490478551,0.01620267939234754
256,2020-07-28,1,0.025970273483947683,-0.2427100308588468,WANT,32.380001068115234,32.40999984741211,31.31399917602539,31.31399917602539,31.31399917602539,11000,92,72.0,,0.72,66.24,-0.07799911499023438,-0.0024008593167126335
257,2020-07-29,9,0.035482758620689656,0.3662835950734855,WANT,32.02000045776367,32.439998626708984,31.850000381469727,32.34000015258789,32.34000015258789,10200,91,72.0,,0.72,65.52,0.029998779296875,0.0009256025744557306
258,2020-07-30,18,0.046184304399524374,0.3015984719010756,WANT,31.5,32.599998474121094,31.138999938964844,32.20000076293945,32.20000076293945,14000,89,72.0,,0.72,64.08,0.15999984741210938,0.00493217799585155
259,2020-07-31,30,0.06045303210463734,0.30895188074457414,WANT,33.54999923706055,33.54999923706055,31.75,32.65999984741211,32.65999984741211,21300,88,72.0,,0.72,63.36,0.9500007629394531,0.029141129061511784
260,2020-08-03,9,0.035482758620689656,-0.09134922809902246,WANT,33.16999816894531,33.16999816894531,32.290000915527344,32.290000915527344,32.290000915527344,36300,86,69.0,,0.69,59.34,-0.3800010681152344,-0.011326410633579753
261,2020-08-04,9,0.035482758620689656,0.0,WANT,32.599998474121094,33.20199966430664,32.599998474121094,33.20199966430664,33.20199966430664,34600,90,69.0,,0.69,62.1,0.032001495361328125,0.0009647722980969942
262,2020-08-05,1,0.025970273483947683,-0.2680875305787339,WANT,33.720001220703125,34.54999923706055,33.702999114990234,34.547000885009766,34.547000885009766,23700,89,69.0,,0.69,61.41,1.3479995727539062,0.04059995140000727
263,2020-08-06,9,0.035482758620689656,0.3662835950734855,WANT,34.150001525878906,35.20000076293945,34.150001525878906,35.060001373291016,35.060001373291016,17900,88,69.0,,0.69,60.72,0.6500015258789062,0.018813358617434384
264,2020-08-07,1,0.025970273483947683,-0.2680875305787339,WANT,35.02000045776367,35.43000030517578,34.513999938964844,35.13999938964844,35.13999938964844,53300,92,69.0,,0.69,63.48,0.22999954223632812,0.006534077762818891
265,2020-08-10,5,0.03072651605231867,0.23991171248980359,WANT,35.619998931884766,36.48500061035156,35.52000045776367,36.43199920654297,36.43199920654297,52400,89,69.0,,0.69,61.41,1.0550003051757812,0.02977703347695604
266,2020-08-11,34,0.06520927467300833,1.1222475910374987,WANT,37.220001220703125,37.66999816894531,36.150001525878906,36.22999954223633,36.22999954223633,67100,92,69.0,,0.69,63.48,1.18499755859375,0.03247903354173287
267,2020-08-12,19,0.04737336504161712,-0.2735179883663683,WANT,37.459999084472656,37.88999938964844,36.96500015258789,37.720001220703125,37.720001220703125,37600,90,69.0,,0.69,62.1,0.220001220703125,0.0058402238225880865
268,2020-08-13,1,0.025970273483947683,-0.45179588865741316,WANT,37.40999984741211,38.23500061035156,37.40999984741211,37.65999984741211,37.65999984741211,32100,90,69.0,,0.69,62.1,0.345001220703125,0.009105337193470175
269,2020-08-14,20,0.04856242568370987,0.8699235382995285,WANT,37.65999984741211,37.84000015258789,37.20000076293945,37.59999847412109,37.59999847412109,25100,90,69.0,,0.69,62.1,-0.3950004577636719,-0.010330860506295725
270,2020-08-18,1,0.025970273483947683,0.0,WANT,39.810001373291016,40.0,38.744998931884766,39.75,39.75,48500,94,69.0,,0.69,64.86,2.1599998474121094,0.05708244816865804
271,2020-08-19,7,0.033104637336504164,0.2747126963051143,WANT,40.41999816894531,40.41999816894531,39.18000030517578,39.22600173950195,39.22600173950195,42200,90,69.0,,0.69,62.1,0.4199981689453125,0.010499954223632812
272,2020-08-20,16,0.04380618311533888,0.3232642505657124,WANT,38.290000915527344,39.244998931884766,38.27000045776367,39.07500076293945,39.07500076293945,36900,93,69.0,,0.69,64.17,-1.1749992370605469,-0.029069749883445017
273,2020-08-21,4,0.029537455410225923,-0.32572405743600874,WANT,38.959999084472656,39.68299865722656,38.959999084472656,39.680999755859375,39.680999755859375,25200,94,69.0,,0.69,64.86,0.4379997253417969,0.011160650713789133
274,2020-08-24,6,0.03191557669441141,0.22892724692092825,WANT,40.63999938964844,41.43000030517578,40.5,41.29999923706055,41.29999923706055,47000,90,69.0,,0.69,62.1,1.7470016479492188,0.044023932340382155
275,2020-08-26,6,0.03191557669441141,0.0,WANT,42.040000915527344,43.25,41.775001525878906,43.04999923706055,43.04999923706055,31100,95,69.0,,0.69,65.55,1.8199996948242188,0.043929511982090164
276,2020-08-28,12,0.03904994054696789,0.22353861629596516,WANT,43.22999954223633,43.5,42.57600021362305,43.23199844360352,43.23199844360352,54300,100,69.0,,0.69,69.0,0.25,0.005780346820809301
277,2020-08-31,9,0.035482758620689656,0.30646644192460926,WANT,43.369998931884766,43.55500030517578,42.72700119018555,42.9900016784668,42.9900016784668,21300,96,69.0,,0.69,66.24,0.05500030517578125,0.001264374831627224
278,2020-09-01,23,0.05212960760998811,0.4691531785127845,WANT,43.04999923706055,44.20899963378906,42.78499984741211,44.16299819946289,44.16299819946289,32000,84,79.0,False,0.79,66.36,0.6539993286132812,0.015015482126757407
279,2020-09-02,1,0.025970273483947683,-0.5018133710453685,WANT,45.09999847412109,46.29999923706055,44.459999084472656,46.220001220703125,46.220001220703125,29500,88,79.0,,0.79,69.52000000000001,2.0909996032714844,0.04729805289856248
280,2020-09-03,2,0.02715933412604043,0.045785449384185606,WANT,45.93000030517578,45.93000030517578,40.5,41.630001068115234,41.630001068115234,97200,82,79.0,,0.79,64.78,-0.3699989318847656,-0.007991337753383898
281,2020-09-04,33,0.06402021403091558,1.3572085285232696,WANT,42.02999877929688,42.5009994506836,37.08000183105469,40.27000045776367,40.27000045776367,80000,84,79.0,,0.79,66.36,-3.4290008544921804,-0.07465710497950451
282,2020-09-08,44,0.07709988109393578,2.268030845219495,WANT,37.97999954223633,40.23099899291992,37.7599983215332,38.55699920654297,38.55699920654297,28100,84,79.0,,0.79,66.36,-2.270000457763679,-0.05341051944902364
283,2020-09-09,1,0.025970273483947683,-0.6631606545241436,WANT,39.84999847412109,41.61000061035156,39.20800018310547,40.87200164794922,40.87200164794922,34400,93,79.0,,0.79,73.47,1.3790016174316406,0.034277091097696166
284,2020-09-10,1,0.025970273483947683,0.0,WANT,41.58000183105469,42.459999084472656,38.680999755859375,39.32899856567383,39.32899856567383,66300,88,79.0,,0.79,69.52000000000001,0.8499984741210938,0.020427744812616888
285,2020-09-11,1,0.025970273483947683,0.0,WANT,39.95000076293945,40.150001525878906,38.06999969482422,39.27000045776367,39.27000045776367,17400,87,79.0,,0.79,68.73,-2.30999755859375,-0.05440408875181768
286,2020-09-14,16,0.04380618311533888,0.6867817407627854,WANT,40.58000183105469,41.23899841308594,40.07899856567383,40.48899841308594,40.48899841308594,19200,91,79.0,,0.79,71.89,1.0889968872070312,0.02712320911134003
287,2020-09-15,9,0.035482758620689656,-0.19000570017100515,WANT,41.34999847412109,41.762001037597656,40.89500045776367,41.334999084472656,41.334999084472656,28400,92,79.0,,0.79,72.68,0.5230026245117188,0.012682233920253472
288,2020-09-16,8,0.03429369797859691,-0.03351094132234167,WANT,41.5,42.29899978637695,40.76599884033203,40.790000915527344,40.790000915527344,14100,92,79.0,,0.79,72.68,0.5369987487792969,0.01285854928972019
289,2020-09-17,1,0.025970273483947683,-0.2427100308588468,WANT,38.75,39.64099884033203,38.25,39.06999969482422,39.06999969482422,37600,99,79.0,,0.79,78.21000000000001,-2.658000946044922,-0.06283838765617744
290,2020-09-18,1,0.025970273483947683,0.0,WANT,39.459999084472656,39.459999084472656,36.75199890136719,37.470001220703125,37.470001220703125,39300,100,79.0,,0.79,79.0,-0.180999755859375,-0.004565973642299381
291,2020-09-21,33,0.06402021403091558,1.4651343802939425,WANT,35.540000915527344,35.71500015258789,33.38999938964844,35.54800033569336,35.54800033569336,49900,93,79.0,,0.79,73.47,-3.7449989318847656,-0.09490620929483007
292,2020-09-22,54,0.08899048751486326,0.390037332144648,WANT,36.22999954223633,38.06600189208984,36.08000183105469,38.00899887084961,38.00899887084961,31900,98,79.0,,0.79,77.42,2.351001739501946,0.06582673189017463
293,2020-09-23,2,0.02715933412604043,-0.694806322737537,WANT,39.0,39.34999847412109,35.90999984741211,36.108001708984375,36.108001708984375,33600,97,79.0,,0.79,76.63000000000001,1.28399658203125,0.03373079698969028
294,2020-09-24,2,0.02715933412604043,0.0,WANT,35.369998931884766,37.54600143432617,35.369998931884766,36.13399887084961,36.13399887084961,16900,96,79.0,,0.79,75.84,-1.8039970397949148,-0.045844907490436904
295,2020-09-25,1,0.025970273483947683,-0.04378092027494418,WANT,35.93000030517578,37.70000076293945,35.630001068115234,37.55799865722656,37.55799865722656,6500,88,79.0,,0.79,69.52000000000001,0.15399932861328125,0.004101617288931658
296,2020-09-28,2,0.02715933412604043,0.045785449384185606,WANT,38.875,40.09600067138672,38.560001373291016,39.81999969482422,39.81999969482422,26700,87,79.0,,0.79,68.73,2.3959999084472656,0.06355437294321287
297,2020-09-29,7,0.033104637336504164,0.2189046013747209,WANT,39.810001373291016,40.09000015258789,38.84000015258789,38.98600006103516,38.98600006103516,23400,89,79.0,,0.79,70.31,-0.006000518798828125,-0.0001496537983427526
298,2020-09-30,13,0.040239001189060646,0.21550950037714167,WANT,39.290000915527344,41.209999084472656,39.13999938964844,39.900001525878906,39.900001525878906,40100,90,79.0,,0.79,71.10000000000001,1.1199989318847656,0.02793711468251181
299,2020-10-01,7,0.033104637336504164,-0.17729972518542603,WANT,40.880001068115234,41.56999969482422,40.494998931884766,41.23600006103516,41.23600006103516,27100,100,81.0,False,0.81,81.0,0.3600006103515625,0.008735758756355017
300,2020-10-02,12,0.03904994054696789,0.17959125031428447,WANT,39.47999954223633,41.25,39.0,40.91999816894531,40.91999816894531,46400,92,81.0,,0.81,74.52000000000001,-0.31999969482421875,-0.00769785174821791
301,2020-10-05,9,0.035482758620689656,0.1117693081479827,WANT,41.77000045776367,42.57500076293945,41.63999938964844,42.494998931884766,42.494998931884766,18100,100,81.0,,0.81,81.0,1.3250007629394531,0.032121230616714014
302,2020-10-06,4,0.029537455410225923,-0.16755470661170868,WANT,42.880001068115234,43.125,39.95000076293945,40.290000915527344,40.290000915527344,52500,99,81.0,,0.81,80.19000000000001,0.5499992370605469,0.012918361179204307
303,2020-10-07,10,0.0366718192627824,0.24153617004146355,WANT,41.65999984741211,43.15999984741211,41.65999984741211,42.98500061035156,42.98500061035156,18100,100,81.0,,0.81,81.0,0.034999847412109375,0.0008115906646286586
304,2020-10-08,3,0.028348394768133174,-0.22697059109626794,WANT,43.83000183105469,43.83000183105469,42.709999084472656,43.72700119018555,43.72700119018555,26500,99,81.0,,0.81,80.19000000000001,0.6700019836425781,0.015523679008602853
305,2020-10-09,1,0.025970273483947683,-0.0838890986116354,WANT,44.29999923706055,45.34999847412109,44.20000076293945,45.09000015258789,45.09000015258789,47200,94,81.0,,0.81,76.14,1.5199966430663991,0.03467936526503723
306,2020-10-12,2,0.02715933412604043,0.0,WANT,46.27999877929688,47.47999954223633,45.96500015258789,46.77000045776367,46.77000045776367,45400,90,81.0,,0.81,72.9,2.1300010681152415,0.046968051593887505
307,2020-10-13,1,0.025970273483947683,-0.04378092027494418,WANT,46.54999923706055,47.5099983215332,46.16999816894531,47.025001525878906,47.025001525878906,25800,92,81.0,,0.81,74.52000000000001,0.029998779296875,0.0006318192836163306
308,2020-10-15,10,0.0366718192627824,0.41206904445767134,WANT,43.02999877929688,45.9900016784668,42.970001220703125,45.7239990234375,45.7239990234375,18900,90,81.0,,0.81,72.9,-1.5199966430664062,-0.03199319504874598
309,2020-10-16,-8,0.01526872770511296,-0.5836386628189747,WANT,46.78499984741211,46.880001068115234,44.810001373291016,44.810001373291016,44.810001373291016,17200,91,81.0,,0.81,73.71000000000001,0.8899993896484375,0.01935201907298789
310,2020-10-19,0,0.024781212841854937,-0.04578544938418572,WANT,45.632999420166016,45.93999862670898,42.70100021362305,42.89799880981445,42.89799880981445,23800,94,81.0,,0.81,76.14,-0.9400024414062571,-0.020051246160179503
311,2020-10-20,1,0.025970273483947683,0.04798234249796063,WANT,43.560001373291016,45.5,43.560001373291016,44.0,44.0,26700,93,81.0,,0.81,75.33,-0.43999862670897727,-0.009577680449758819
312,2020-10-21,67,0.10444827586206896,3.0218396593562566,WANT,43.86000061035156,44.52799987792969,42.94300079345703,43.2400016784668,43.2400016784668,13900,98,81.0,,0.81,79.38000000000001,-0.9720001220703125,-0.02136264004550137
313,2020-10-22,9,0.035482758620689656,-0.6602839220864971,WANT,43.38999938964844,43.52000045776367,41.880001068115234,43.470001220703125,43.470001220703125,23600,96,81.0,,0.81,77.76,-1.0079994201660156,-0.022637428650048808
314,2020-10-23,19,0.04737336504161712,0.33510941322341736,WANT,43.27000045776367,44.57500076293945,43.27000045776367,44.540000915527344,44.540000915527344,11600,96,81.0,,0.81,77.76,1.0550003051757812,0.02424173469850177
315,2020-10-26,1,0.025970273483947683,-0.21550950037714167,WANT,43.2400016784668,43.70800018310547,40.391998291015625,41.83700180053711,41.83700180053711,30700,90,81.0,,0.81,72.9,-0.8670005798339844,-0.01945037722926579
316,2020-10-27,5,0.03072651605231867,0.18314179753674287,WANT,42.18999862670898,42.70500183105469,41.72999954223633,41.93999862670898,41.93999862670898,6700,96,81.0,,0.81,77.76,-1.0029983520507812,-0.02294770632032883
317,2020-10-28,1,0.025970273483947683,-0.15479277117758594,WANT,39.869998931884766,40.09999847412109,38.02999877929688,38.02999877929688,38.02999877929688,33500,96,81.0,,0.81,77.76,-2.605003356933601,-0.0609999589097141
318,2020-10-29,-16,0.0057562425683709865,-0.7783526395311571,WANT,38.43000030517578,39.709999084472656,37.5099983215332,38.720001220703125,38.720001220703125,22400,92,81.0,,0.81,74.52000000000001,-0.3899993896484304,-0.009725670934878416
319,2020-10-30,8,0.03429369797859691,4.957653377401364,WANT,37.79999923706055,38.13100051879883,35.380001068115234,36.040000915527344,36.040000915527344,51000,92,81.0,,0.81,74.52000000000001,-1.5789985656738281,-0.039763248604335666
320,2020-11-02,7,0.033104637336504164,-0.06702188264468345,WANT,37.27999877929688,37.65599822998047,35.66999816894531,36.869998931884766,36.869998931884766,19200,96,76.0,,0.76,72.96000000000001,-0.4750022888183594,-0.012457115794383133
321,2020-11-03,5,0.03072651605231867,-0.07183650012571396,WANT,38.625,39.97999954223633,38.6150016784668,39.43000030517578,39.43000030517578,27200,93,76.0,,0.76,70.68,2.3240013122558594,0.06171663005883521
322,2020-11-04,14,0.04142806183115339,0.34828373514956845,WANT,40.52999877929688,43.220001220703125,40.52999877929688,41.95000076293945,41.95000076293945,33200,72,76.0,,0.76,54.72,3.240001678466797,0.08104056317069097
323,2020-11-05,5,0.03072651605231867,-0.2583163514250453,WANT,44.150001525878906,44.87699890136719,43.66600036621094,44.290000915527344,44.290000915527344,28300,83,76.0,,0.76,63.08,1.6569976806640625,0.038338677322163894
324,2020-11-06,4,0.029537455410225923,-0.03869819279439646,WANT,44.150001525878906,44.150001525878906,42.792999267578125,43.880001068115234,43.880001068115234,28900,85,76.0,,0.76,64.6,-0.7269973754882812,-0.01619977701909414
325,2020-11-09,2,0.02715933412604043,-0.6682064467395883,WANT,47.33000183105469,48.0,43.67699813842773,43.67699813842773,43.67699813842773,36400,96,76.0,,0.76,72.96000000000001,3.8499984741210938,0.0872026804317183
326,2020-11-10,21,0.04975148632580262,0.8318374852239394,WANT,43.310001373291016,43.630001068115234,41.77099990844727,42.77000045776367,42.77000045776367,26100,98,76.0,,0.76,74.48,-4.369998931884766,-0.09104164441426599
327,2020-11-11,2,0.02715933412604043,-0.4541000454100046,WANT,43.52999877929688,44.619998931884766,43.5,44.09000015258789,44.09000015258789,21300,95,76.0,,0.76,72.2,0.9899978637695312,0.022690759558404494
328,2020-11-12,3,0.028348394768133174,0.04378092027494418,WANT,43.68999862670898,44.130001068115234,41.59000015258789,42.310001373291016,42.310001373291016,24200,98,76.0,,0.76,74.48,-0.48999786376953125,-0.010981574977568798
329,2020-11-13,1,0.025970273483947683,-0.0838890986116354,WANT,42.9900016784668,44.540000915527344,42.9900016784668,44.40999984741211,44.40999984741211,15100,94,76.0,,0.76,71.44,0.4099998474121094,0.009290728245831437
330,2020-11-16,3,0.028348394768133174,0.09157089876837143,WANT,46.0,46.02999877929688,44.970001220703125,46.02999877929688,46.02999877929688,30000,96,76.0,,0.76,72.96000000000001,1.4899978637695384,0.03345302723714361
331,2020-11-17,5,0.03072651605231867,0.0838890986116354,WANT,45.66999816894531,46.06999969482422,44.59000015258789,45.60200119018555,45.60200119018555,20200,95,76.0,,0.76,72.2,0.040000915527336645,0.0008690183920954109
332,2020-11-18,1,0.025970273483947683,-0.15479277117758594,WANT,45.5,46.43000030517578,44.77000045776367,44.777000427246094,44.777000427246094,11900,100,76.0,,0.76,76.0,0.3600006103515625,0.007814209089131108
333,2020-11-19,3,0.028348394768133174,0.09157089876837143,WANT,44.54999923706055,45.27999877929688,44.367000579833984,45.14500045776367,45.14500045776367,10800,97,76.0,,0.76,73.72,-1.1500015258788991,-0.02476850136377673
334,2020-11-20,16,0.04380618311533888,0.5452791409756303,WANT,45.20000076293945,45.41299819946289,44.698001861572266,44.698001861572266,44.698001861572266,9700,92,76.0,,0.76,69.92,0.13299942016600852,0.0029372664256082093
335,2020-11-23,1,0.025970273483947683,-0.04378092027494418,WANT,45.27000045776367,46.31999969482422,45.0,46.040000915527344,46.040000915527344,17800,91,76.0,,0.76,69.16,0.9070014953613281,0.01997228836064946
336,2020-11-24,1,0.025970273483947683,0.0,WANT,47.130001068115234,48.42900085449219,46.93000030517578,48.150001525878906,48.150001525878906,42200,92,76.0,,0.76,69.92,2.1090011596679688,0.0455311134188896
337,2020-11-25,2,0.02715933412604043,0.045785449384185606,WANT,47.83000183105469,48.47999954223633,47.68000030517578,48.20000076293945,48.20000076293945,17400,86,76.0,,0.76,65.36,0.050998687744140625,0.001053060910700454
338,2020-11-27,2,0.02715933412604043,-0.6118182899678795,WANT,48.970001220703125,49.0,48.13999938964844,48.58000183105469,48.58000183105469,14200,81,76.0,,0.76,61.56,0.5200004577636719,0.010726082150859684
339,2020-11-30,14,0.04142806183115339,0.0,WANT,48.45000076293945,48.45000076293945,45.83000183105469,47.44300079345703,47.44300079345703,30000,91,76.0,,0.76,69.16,-0.5499992370605469,-0.011224474225725478
340,2020-12-01,12,0.03904994054696789,-0.05740363365001011,WANT,49.0099983215332,49.36000061035156,48.0,48.88999938964844,48.88999938964844,38800,91,81.0,False,0.81,73.71000000000001,0.9099998474121094,0.018782246296850102
341,2020-12-02,13,0.040239001189060646,0.030449742699674376,WANT,48.5,48.5,47.43999862670898,47.678001403808594,47.678001403808594,32800,91,81.0,,0.81,73.71000000000001,-0.8600006103515625,-0.01742302673657603
342,2020-12-03,11,0.03786087990487515,-0.05909990839514212,WANT,47.7599983215332,48.869998931884766,47.7599983215332,48.27999877929688,48.27999877929688,18400,98,81.0,,0.81,79.38000000000001,0.3699989318847656,0.007628843956386966
343,2020-12-04,1,0.025970273483947683,-0.3140604880499984,WANT,48.45000076293945,48.652000427246094,48.0009994506836,48.24399948120117,48.24399948120117,12400,97,81.0,,0.81,78.57000000000001,-0.21799850463867188,-0.004460783904303267
344,2020-12-07,16,0.04380618311533888,0.6867817407627854,WANT,47.97999954223633,47.9900016784668,47.34000015258789,47.9900016784668,47.9900016784668,19700,91,81.0,,0.81,73.71000000000001,-0.6619987487792969,-0.01360681458040447
345,2020-12-08,9,0.035482758620689656,-0.19000570017100515,WANT,47.220001220703125,47.71699905395508,46.65399932861328,47.68999862670898,47.68999862670898,21900,94,81.0,,0.81,76.14,-0.27300262451171875,-0.005688739632493389
346,2020-12-09,1,0.025970273483947683,-0.2680875305787339,WANT,48.459999084472656,48.54499816894531,46.97100067138672,47.65999984741211,47.65999984741211,25300,100,81.0,,0.81,81.0,0.8279991149902344,0.017352288102904234
347,2020-12-10,8,0.03429369797859691,0.3204981456892999,WANT,47.16999816894531,47.77999877929688,46.78900146484375,47.470001220703125,47.470001220703125,14700,95,81.0,,0.81,76.95,-0.7649993896484304,-0.01575856253997776
348,2020-12-11,23,0.05212960760998811,0.5200929232689573,WANT,46.68000030517578,47.15999984741211,45.83000183105469,46.68999862670898,46.68999862670898,16400,95,81.0,,0.81,76.95,-0.6199989318847727,-0.012976118621280008
349,2020-12-14,23,0.05212960760998811,0.0,WANT,48.02000045776367,48.83000183105469,47.05500030517578,47.27999877929688,47.27999877929688,21000,91,81.0,,0.81,73.71000000000001,1.6700019836425781,0.03541140774058382
350,2020-12-15,1,0.025970273483947683,-0.5018133710453685,WANT,47.900001525878906,48.83000183105469,47.70000076293945,48.83000183105469,48.83000183105469,10600,94,81.0,,0.81,76.14,0.0,0.0
351,2020-12-16,4,0.029537455410225923,0.13735634815255704,WANT,49.0,50.119998931884766,48.90999984741211,49.84000015258789,49.84000015258789,19500,94,81.0,,0.81,76.14,1.2899971008300781,0.026418125178313545
352,2020-12-17,9,0.035482758620689656,0.20128014170121977,WANT,50.38999938964844,50.84000015258789,50.2599983215332,50.810001373291016,50.810001373291016,26000,100,81.0,,0.81,81.0,0.720001220703125,0.014365547407166446
353,2020-12-18,9,0.035482758620689656,0.0,WANT,50.9900016784668,50.9900016784668,49.44499969482422,49.7599983215332,49.7599983215332,19200,91,81.0,,0.81,73.71000000000001,0.15000152587890625,0.0029504627346321755
354,2020-12-21,79,0.11871700356718193,-0.18723390398971018,WANT,47.63999938964844,49.095001220703125,47.05099868774414,48.2400016784668,48.2400016784668,35600,83,81.0,,0.81,67.23,-1.8950004577636719,-0.037164157587465496
355,2020-12-22,105,0.14963258026159335,0.260414058352781,WANT,48.13999938964844,48.2400016784668,46.5,47.68899917602539,47.68899917602539,37800,88,81.0,,0.81,71.28,-0.8549995422363281,-0.017415205641664766
356,2020-12-23,43,0.07591082045184304,-0.4926852138810086,WANT,47.459999084472656,48.48500061035156,47.459999084472656,48.0,48.0,11400,87,81.0,,0.81,70.47,0.24499893188476562,0.00507875048425066
357,2020-12-24,-1,0.023592152199762188,-0.6892122617126925,WANT,48.0,48.38999938964844,47.85499954223633,48.38100051879883,48.38100051879883,3100,87,81.0,,0.81,70.47,-0.095001220703125,-0.001959394029229733
358,2020-12-28,38,0.06996551724137931,1.9656267325235626,WANT,49.540000915527344,50.540000915527344,49.084999084472656,49.99800109863281,49.99800109863281,26400,77,81.0,,0.81,62.370000000000005,2.1500015258789062,0.04443069958663459
359,2020-12-29,16,0.04380618311533888,-0.3738889549803708,WANT,50.70000076293945,50.70000076293945,49.5,50.03499984741211,50.03499984741211,25100,77,81.0,,0.81,62.370000000000005,0.15999984741210938,0.0031658061834927143
360,2020-12-30,29,0.05926397146254459,0.35286772888900964,WANT,50.34999847412109,51.09999847412109,50.34999847412109,50.880001068115234,50.880001068115234,31100,80,81.0,,0.81,64.80000000000001,0.3999977111816335,0.007889501088016226
361,2020-12-31,26,0.05569678953626635,-0.060191408679601155,WANT,50.72999954223633,51.09999847412109,50.31999969482422,51.09999847412109,51.09999847412109,11500,78,81.0,,0.81,63.18000000000001,0.0,0.0
362,2021-01-04,18,0.046184304399524374,0.5030765063271545,WANT,51.84999847412109,52.130001068115234,48.0,49.560001373291016,49.560001373291016,35000,89,74.0,,0.74,65.86,1.0300025939941477,0.020156607137978177
363,2021-01-05,50,0.08423424494649227,0.823871681985531,WANT,48.83000183105469,51.14500045776367,48.83000183105469,50.720001220703125,50.720001220703125,29100,90,74.0,,0.74,66.6,-0.9850006103515625,-0.01889508133837403
364,2021-01-06,3,0.028348394768133174,-0.6634576022359933,WANT,51.02999877929688,53.98500061035156,51.02999877929688,52.380001068115234,52.380001068115234,37200,90,74.0,,0.74,66.6,2.8400001525878906,0.055528402134500165
365,2021-01-07,4,0.029537455410225923,0.0419445493058177,WANT,53.5099983215332,55.810001373291016,53.4900016784668,55.40999984741211,55.40999984741211,61600,94,74.0,,0.74,69.56,1.8250007629394531,0.0338057005150707
366,2021-01-08,1,0.025970273483947683,-0.12076808502073189,WANT,57.130001068115234,58.84000015258789,56.77999877929688,58.75,58.75,62700,96,74.0,,0.74,71.03999999999999,3.029998779296875,0.05429132242858081
367,2021-01-11,10,0.0366718192627824,0.06934572310252762,WANT,57.0,57.34000015258789,55.150001525878906,55.52999877929688,55.52999877929688,46000,92,74.0,,0.74,68.08,-1.5,-0.02549286193253053
368,2021-01-12,16,0.04380618311533888,0.19454622093965823,WANT,56.27000045776367,58.68000030517578,56.198001861572266,58.0,58.0,44700,96,74.0,,0.74,71.03999999999999,1.3400001525878906,0.02336937825291252
369,2021-01-13,1,0.025970273483947683,-0.407155071795011,WANT,58.56999969482422,58.70000076293945,57.40999984741211,58.119998931884766,58.119998931884766,21200,97,74.0,,0.74,71.78,0.020000457763671875,0.00034083942841944825
370,2021-01-14,71,0.10920451843043995,3.204981456892999,WANT,58.33000183105469,59.09999847412109,56.77999877929688,56.880001068115234,56.880001068115234,46300,100,74.0,,0.74,74.0,0.3999977111816335,0.006814270970745495
371,2021-01-15,1,0.025970273483947683,-0.7621868228786708,WANT,56.88999938964844,57.095001220703125,54.88999938964844,55.68000030517578,55.68000030517578,25500,95,74.0,,0.74,70.3,-2.0049972534179616,-0.03392550431783714
372,2021-01-19,83,0.12347324613555291,3.180226238879272,WANT,57.22999954223633,57.23799896240234,56.0,56.63999938964844,56.63999938964844,22500,97,74.0,,0.74,71.78,0.14299774169921164,0.0025045579935527584
373,2021-01-20,42,0.0747217598097503,-0.39483441030036304,WANT,58.18999862670898,60.10499954223633,57.63999938964844,59.83000183105469,59.83000183105469,49700,95,74.0,,0.74,70.3,2.8670005798339915,0.050089112683991965
374,2021-01-21,204,0.2673495838287753,2.5779347877977754,WANT,60.22999954223633,61.55500030517578,60.22999954223633,60.58000183105469,60.58000183105469,27100,97,74.0,,0.74,71.78,1.4500007629394531,0.024124461758302296
375,2021-01-22,3,0.028348394768133174,-0.8939650686485117,WANT,59.58000183105469,60.22999954223633,58.97999954223633,60.04999923706055,60.04999923706055,35000,96,74.0,,0.74,71.03999999999999,-1.3250007629394531,-0.02152547731898946
376,2021-01-25,7,0.033104637336504164,0.2747126963051143,WANT,60.540000915527344,61.9900016784668,57.36299896240234,60.66999816894531,60.66999816894531,44300,96,74.0,,0.74,71.03999999999999,1.7600021362304688,0.02922135396989778
377,2021-01-26,20,0.04856242568370987,0.4669372508171401,WANT,61.15999984741211,61.16999816894531,60.130001068115234,60.40999984741211,60.40999984741211,14900,96,74.0,,0.74,71.03999999999999,-0.8200035095214844,-0.013227996246470863
