,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,CMG_unscaled,CMG_monthly,isPartial,scale,CMG,Stock_Price_Change,Stock_Price_Change_Percent
130,2017-08-02,2,0.02140816326530612,0.0,CMG,348.0,352.4200134277344,346.1300048828125,351.0599975585937,351.0599975585937,995900,77,72.0,,0.72,55.44,-5.569976806640625,-0.015559029466142293
131,2017-08-03,1,0.01120408163265306,-0.4766444232602479,CMG,351.8399963378906,355.4800109863281,345.1499938964844,345.3599853515625,345.3599853515625,922600,65,72.0,,0.72,46.8,3.05999755859375,0.008682814374902703
132,2017-08-04,1,0.01120408163265306,0.0,CMG,344.42999267578125,345.3800048828125,339.2099914550781,344.5599975585937,344.5599975585937,829800,71,72.0,,0.72,51.12,-10.100006103515625,-0.028412303902803915
133,2017-08-14,2,0.02140816326530612,0.9107468123861568,CMG,329.2099914550781,329.45001220703125,322.3800048828125,322.3999938964844,322.3999938964844,817500,78,72.0,,0.72,56.16,-15.92999267578125,-0.04612308891820849
134,2017-08-15,1,0.01120408163265306,-0.4766444232602479,CMG,322.3900146484375,334.9100036621094,317.4100036621094,322.7799987792969,322.7799987792969,2235000,74,72.0,,0.72,53.28,5.459991455078125,0.016573049788345395
135,2017-08-16,1,0.01120408163265306,0.0,CMG,322.8999938964844,327.2699890136719,319.010009765625,320.1300048828125,320.1300048828125,1020200,39,72.0,,0.72,28.08,-7.6400146484375,-0.022812142261792512
136,2017-08-23,1,0.01120408163265306,0.0,CMG,303.1600036621094,305.5,296.0,297.0899963378906,297.0899963378906,1758900,78,72.0,,0.72,56.16,-21.769989013671875,-0.0665199674412017
137,2017-08-25,0,0.001,-0.9107468123861566,CMG,301.9700012207031,312.9200134277344,300.8500061035156,308.7900085449219,308.7900085449219,1654100,58,72.0,,0.72,41.76,7.420013427734375,0.02428809632646267
138,2017-08-28,1,0.01120408163265306,-0.4766444232602479,CMG,309.3800048828125,314.2699890136719,305.3299865722656,312.0199890136719,312.0199890136719,1760300,81,72.0,,0.72,58.32,1.3499755859375,0.004314123507633161
139,2017-08-29,1,0.01120408163265306,0.0,CMG,310.0599975585937,315.69000244140625,309.0,310.3699951171875,310.3699951171875,1202100,74,72.0,,0.72,53.28,1.420013427734375,0.004518450623271608
140,2017-09-01,2,0.02140816326530612,0.9107468123861568,CMG,316.94000244140625,321.5799865722656,315.6199951171875,319.95001220703125,319.95001220703125,1006100,78,56.0,False,0.56,43.68000000000001,5.889984130859375,0.018657493380559664
141,2017-09-05,5,0.05202040816326531,1.4299332697807436,CMG,319.29998779296875,319.8900146484375,305.54998779296875,308.32000732421875,308.32000732421875,2069200,74,56.0,,0.56,41.440000000000005,-1.689971923828125,-0.005255214859113622
142,2017-09-06,4,0.04181632653061224,-0.19615535504119275,CMG,309.989990234375,318.25,309.3299865722656,317.8800048828125,317.8800048828125,1250600,55,56.0,,0.56,30.800000000000004,-1.6400146484375,-0.0051268078818899054
143,2017-09-11,2,0.02140816326530612,-0.32278889606197547,CMG,302.0,308.20001220703125,301.75,305.1400146484375,305.1400146484375,1339100,72,56.0,,0.56,40.32000000000001,-10.04998779296875,-0.03157890901168503
144,2017-09-13,6,0.06222448979591837,1.9065776930409917,CMG,309.0,317.4700012207031,306.2099914550781,311.6000061035156,311.6000061035156,1286100,88,56.0,,0.56,49.28,9.269989013671875,0.03007783467394809
145,2017-09-19,4,0.04181632653061224,-0.3279763857002296,CMG,302.6600036621094,304.7699890136719,295.1099853515625,303.4100036621094,303.4100036621094,1733500,100,56.0,,0.56,56.00000000000001,-12.70001220703125,-0.0400038181818706
146,2017-09-20,2,0.02140816326530612,-0.4880429477794046,CMG,303.1600036621094,312.6600036621094,302.2300109863281,312.3900146484375,312.3900146484375,1680700,84,56.0,,0.56,47.040000000000006,7.8900146484375,0.025888423837176378
147,2017-09-25,4,0.04181632653061224,0.9532888465204956,CMG,313.1000061035156,323.8800048828125,313.1000061035156,320.8299865722656,320.8299865722656,1239600,63,56.0,,0.56,35.28,11.220001220703125,0.035885630043133165
148,2017-10-02,1,0.01120408163265306,-0.7320644216691069,CMG,307.9100036621094,307.9100036621094,298.20001220703125,301.8099975585937,301.8099975585937,1691400,24,86.0,,0.86,20.64,-15.970001220703125,-0.049308388847534634
149,2017-10-06,3,0.031612244897959184,1.8214936247723137,CMG,308.8599853515625,309.739990234375,303.20001220703125,307.6400146484375,307.6400146484375,1051500,22,86.0,,0.86,18.92,1.829986572265625,0.0059432514387347535
150,2017-10-09,1,0.01120408163265306,-0.8453085376162299,CMG,308.2699890136719,309.260009765625,303.7099914550781,303.9200134277344,303.9200134277344,681500,18,86.0,,0.86,15.48,-0.47998046875,-0.0015496238260575002
151,2017-10-10,1,0.01120408163265306,0.0,CMG,304.2099914550781,314.5,304.010009765625,310.8800048828125,310.8800048828125,1152400,16,86.0,,0.86,13.76,5.239990234375,0.01694363987877434
152,2017-10-13,1,0.01120408163265306,0.0,CMG,311.82000732421875,328.6199951171875,311.75,326.45001220703125,326.45001220703125,2119000,21,86.0,,0.86,18.06,14.1199951171875,0.04489664584161357
153,2017-10-16,1,0.01120408163265306,-0.7320644216691069,CMG,327.6199951171875,331.989990234375,319.5,320.3900146484375,320.3900146484375,1758300,26,86.0,,0.86,22.36,3.3699951171875,0.010254991075590913
154,2017-10-17,1,0.01120408163265306,0.0,CMG,320.57000732421875,329.7099914550781,320.4700012207031,329.29998779296875,329.29998779296875,1055700,22,86.0,,0.86,18.92,-2.279998779296875,-0.006867673262339169
155,2017-10-24,12,0.12344897959183673,1.9521717911176184,CMG,322.3399963378906,326.5299987792969,318.25,324.29998779296875,324.29998779296875,2978600,69,86.0,,0.86,59.34,-3.17999267578125,-0.00964481744016088
156,2017-10-25,26,0.2663061224489796,1.1572160687716981,CMG,283.0400085449219,283.989990234375,273.7799987792969,277.010009765625,277.010009765625,9991100,100,86.0,,0.86,86.0,-42.540008544921875,-0.130279020929023
157,2017-10-26,3,0.031612244897959184,-0.8812935857153805,CMG,275.3500061035156,282.6600036621094,270.0,281.5199890136719,281.5199890136719,3333700,45,86.0,,0.86,38.7,-1.329986572265625,-0.004683216373816523
158,2017-10-27,1,0.01120408163265306,-0.6455777921239509,CMG,280.6600036621094,282.3999938964844,275.3099975585937,276.1199951171875,276.1199951171875,1637400,27,86.0,,0.86,23.22,-0.260009765625,-0.0009198675520284416
159,2017-10-30,1,0.01120408163265306,0.0,CMG,275.0,275.1300048828125,268.17999267578125,268.70001220703125,268.70001220703125,1769000,27,86.0,,0.86,23.22,-7.269989013671875,-0.025743587715291283
160,2017-10-31,2,0.02140816326530612,0.9107468123861568,CMG,268.1400146484375,272.7799987792969,264.8999938964844,271.8999938964844,271.8999938964844,1310500,30,86.0,,0.86,25.8,-2.350006103515625,-0.008541438817320501
161,2017-11-02,3,0.031612244897959184,0.4766444232602478,CMG,270.010009765625,280.8299865722656,268.5799865722656,279.4599914550781,279.4599914550781,1952500,65,65.0,,0.65,42.25,8.04998779296875,0.029510916595765213
162,2017-11-06,1,0.01120408163265306,-0.6455777921239509,CMG,273.3699951171875,276.4100036621094,270.5899963378906,275.7699890136719,275.7699890136719,835400,61,65.0,,0.65,39.65,-4.41998291015625,-0.015738999115106456
163,2017-11-08,0,0.001,-0.9107468123861566,CMG,274.45001220703125,275.9200134277344,272.5299987792969,273.8999938964844,273.8999938964844,598900,89,65.0,,0.65,57.85,-0.489990234375,-0.001772693563486083
164,2017-11-15,3,0.031612244897959184,30.612244897959183,CMG,279.6000061035156,287.25,277.82000732421875,285.45001220703125,285.45001220703125,1059900,56,65.0,,0.65,36.4,11.329986572265625,0.0410625761847212
165,2017-11-16,1,0.01120408163265306,-0.6455777921239509,CMG,285.8900146484375,289.25,283.1600036621094,283.70001220703125,283.70001220703125,796700,61,65.0,,0.65,39.65,2.0,0.006962576153176636
166,2017-12-08,1,0.01120408163265306,-0.4766444232602479,CMG,313.42999267578125,319.6000061035156,311.5,315.8999938964844,315.8999938964844,1870300,59,57.0,,0.57,33.629999999999995,30.350006103515625,0.10492655524119487
167,2017-12-14,1,0.01120408163265306,0.0,CMG,320.0299987792969,321.6400146484375,313.5400085449219,314.0199890136719,314.0199890136719,713000,65,57.0,,0.57,37.05,2.040008544921875,0.006383005337806891
168,2017-12-21,5,0.05202040816326531,3.6429872495446274,CMG,299.0599975585937,299.7699890136719,291.54998779296875,292.3999938964844,292.3999938964844,1527200,76,57.0,,0.57,43.31999999999999,-21.870025634765625,-0.06799535082309405
169,2017-12-22,1,0.01120408163265306,-0.7846214201647705,CMG,292.0,296.04998779296875,290.3299865722656,295.2300109863281,295.2300109863281,1197600,56,57.0,,0.57,31.92,-3.720001220703125,-0.012409518487634386
170,2017-12-27,1,0.01120408163265306,-0.7320644216691069,CMG,296.0,298.69000244140625,294.3900146484375,295.4200134277344,295.4200134277344,864000,67,57.0,,0.57,38.19,2.6400146484375,0.008917462446523361
171,2017-12-29,18,0.1846734693877551,15.482695810564667,CMG,294.25,296.1700134277344,286.3999938964844,289.0299987792969,289.0299987792969,1111400,55,57.0,,0.57,31.35,-2.519989013671875,-0.008436804021139666
172,2018-01-03,3,0.031612244897959184,1.8214936247723137,CMG,294.0,313.20001220703125,293.260009765625,309.0,309.0,1957400,92,56.0,,0.56,51.52,17.029998779296875,0.05750075297022672
173,2018-01-04,2,0.02140816326530612,-0.32278889606197547,CMG,309.0299987792969,310.3800048828125,304.3900146484375,307.1099853515625,307.1099853515625,703300,81,56.0,,0.56,45.36000000000001,-2.82000732421875,-0.009003854451814841
174,2018-01-08,6,0.06222448979591837,4.5537340619307844,CMG,314.1000061035156,320.1000061035156,312.3299865722656,318.4700012207031,318.4700012207031,1087700,68,56.0,,0.56,38.080000000000005,9.720001220703125,0.031316454242511504
175,2018-01-09,7,0.07242857142857143,0.1639881928501148,CMG,319.6700134277344,322.17999267578125,318.1400146484375,319.3699951171875,319.3699951171875,681900,88,56.0,,0.56,49.28,2.079986572265625,0.006497927312106855
176,2018-01-10,1,0.01120408163265306,-0.8453085376162299,CMG,318.94000244140625,328.25,318.0,321.79998779296875,321.79998779296875,1154600,86,56.0,,0.56,48.16,6.07000732421875,0.018840422938140478
177,2018-01-11,2,0.02140816326530612,0.9107468123861568,CMG,322.6099853515625,328.19000244140625,320.5,325.5,325.5,812900,75,56.0,,0.56,42.00000000000001,-0.05999755859375,-0.00018278007187733092
178,2018-01-12,1,0.01120408163265306,-0.4766444232602479,CMG,326.8399963378906,328.6199951171875,323.07000732421875,327.3399963378906,327.3399963378906,675900,80,56.0,,0.56,44.8,0.42999267578125,0.0013101943160440666
179,2018-01-16,1,0.01120408163265306,0.0,CMG,329.3299865722656,330.94000244140625,324.8999938964844,327.3699951171875,327.3699951171875,706200,82,56.0,,0.56,45.92,2.32000732421875,0.007059848331479213
180,2018-01-17,2,0.02140816326530612,0.9107468123861568,CMG,328.0,339.6000061035156,325.0,334.6300048828125,334.6300048828125,979100,93,56.0,,0.56,52.080000000000005,8.660003662109375,0.026167896290031134
181,2018-01-18,1,0.01120408163265306,-0.4766444232602479,CMG,334.510009765625,341.5,332.6199951171875,337.5299987792969,337.5299987792969,889000,83,56.0,,0.56,46.48,1.899993896484375,0.005594799359059044
182,2018-01-22,4,0.04181632653061224,2.7322404371584703,CMG,340.0,340.260009765625,329.3099975585937,330.0,330.0,1438700,79,56.0,,0.56,44.24,-1.239990234375,-0.003631010935212342
183,2018-01-23,1,0.01120408163265306,-0.7320644216691069,CMG,330.0,334.3900146484375,327.989990234375,328.7099914550781,328.7099914550781,1225200,83,56.0,,0.56,46.48,-5.8699951171875,-0.017251498703097168
184,2018-01-24,2,0.02140816326530612,0.9107468123861568,CMG,329.9200134277344,331.94000244140625,324.2699890136719,329.5299987792969,329.5299987792969,786800,88,56.0,,0.56,49.28,-2.45001220703125,-0.007326810310430698
185,2018-01-25,1,0.01120408163265306,-0.4766444232602479,CMG,330.3399963378906,335.17999267578125,329.6000061035156,333.9700012207031,333.9700012207031,573900,72,56.0,,0.56,40.32000000000001,3.239990234375,0.009760770652964323
186,2018-01-26,1,0.01120408163265306,0.0,CMG,332.5599975585937,332.5599975585937,326.7699890136719,330.2300109863281,330.2300109863281,665600,86,56.0,,0.56,48.16,-2.619995117187557,-0.007816681109966694
187,2018-01-29,1,0.01120408163265306,0.0,CMG,327.0,336.239990234375,325.0,332.3299865722656,332.3299865722656,764800,84,56.0,,0.56,47.040000000000006,3.679992675781307,0.011065650417359407
188,2018-01-30,3,0.031612244897959184,1.8214936247723137,CMG,329.69000244140625,331.19000244140625,313.010009765625,322.0799865722656,322.0799865722656,1929300,73,56.0,,0.56,40.88,-5.04998779296875,-0.015018998155004293
189,2018-02-01,1,0.01120408163265306,-0.6455777921239509,CMG,314.0599975585937,315.20001220703125,306.20001220703125,314.7200012207031,314.7200012207031,1646300,46,90.0,False,0.9,41.4,-15.989990234375,-0.04828041340772038
190,2018-02-06,24,0.24589795918367346,20.947176684881605,CMG,296.79998779296875,305.4599914550781,293.54998779296875,304.3299865722656,304.3299865722656,2092200,65,90.0,,0.9,58.5,-9.740020751953125,-0.030901079869107506
191,2018-02-07,1,0.01120408163265306,-0.9544360527844634,CMG,273.6400146484375,279.70001220703125,268.0400085449219,272.2099914550781,272.2099914550781,4780600,93,90.0,,0.9,83.7,-25.759979248046875,-0.08433176183020752
192,2018-02-12,4,0.04181632653061224,0.9532888465204956,CMG,257.0,259.1600036621094,249.30999755859372,254.4499969482422,254.4499969482422,1953500,48,90.0,,0.9,43.2,-20.540008544921875,-0.0734358514425747
193,2018-02-13,4,0.04181632653061224,0.0,CMG,254.1300048828125,257.9599914550781,250.6300048828125,251.3300018310547,251.3300018310547,1520300,70,90.0,,0.9,63.0,-1.20001220703125,-0.004630391225784236
194,2018-02-14,11,0.11324489795918367,1.7081503172279162,CMG,281.5,292.0599975585937,281.0,289.9100036621094,289.9100036621094,5384600,100,90.0,,0.9,90.0,34.10000610351557,0.13219106540966785
195,2018-02-15,2,0.02140816326530612,-0.8109569291764283,CMG,291.989990234375,292.6000061035156,286.1600036621094,286.6499938964844,286.6499938964844,1209000,59,90.0,,0.9,53.1,0.5400085449219318,0.0018489644231869384
196,2018-02-16,2,0.02140816326530612,0.0,CMG,287.0,306.0,286.760009765625,305.6300048828125,305.6300048828125,2742400,55,90.0,,0.9,49.5,13.399993896484375,0.04579628713932338
197,2018-02-21,8,0.08263265306122448,2.859866539561487,CMG,318.0,324.44000244140625,316.010009765625,320.9599914550781,320.9599914550781,1902900,39,90.0,,0.9,35.1,18.44000244140625,0.060261445886948595
198,2018-03-14,5,0.05202040816326531,3.6429872495446274,CMG,327.3900146484375,327.510009765625,318.0,319.6600036621094,319.6600036621094,764500,64,61.0,,0.61,39.04,3.07000732421875,0.009462480893591918
199,2018-03-16,1,0.01120408163265306,-0.7846214201647705,CMG,319.1000061035156,325.1199951171875,318.95001220703125,320.20001220703125,320.20001220703125,726800,68,61.0,,0.61,41.48,-2.3900146484375,-0.007297531608722041
200,2018-03-19,1,0.01120408163265306,0.0,CMG,319.7799987792969,321.8800048828125,314.04998779296875,316.79998779296875,316.79998779296875,551200,63,61.0,,0.61,38.43,-3.239990234375,-0.009965521293783142
201,2018-03-21,1,0.01120408163265306,0.0,CMG,320.94000244140625,339.20001220703125,320.32000732421875,334.5199890136719,334.5199890136719,1378500,100,61.0,,0.61,61.0,17.32000732421875,0.05380889481011564
202,2018-03-22,1,0.01120408163265306,0.0,CMG,330.2799987792969,344.3399963378906,329.0,336.7099914550781,336.7099914550781,1541300,71,61.0,,0.61,43.31,5.139984130859375,0.015153254557438434
203,2018-03-23,13,0.1336530612244898,10.928961748633883,CMG,337.2300109863281,339.3999938964844,321.260009765625,322.29998779296875,322.29998779296875,1050600,64,61.0,,0.61,39.04,-4.94000244140625,-0.014346292890584755
204,2018-03-26,2,0.02140816326530612,-0.8398228737211788,CMG,327.3900146484375,329.0,321.0599975585937,327.8599853515625,327.8599853515625,690400,67,61.0,,0.61,40.87,-10.399993896484375,-0.030642292526547155
205,2018-03-28,2,0.02140816326530612,0.0,CMG,322.0,323.9200134277344,316.2200012207031,319.510009765625,319.510009765625,516000,53,61.0,,0.61,32.33,-5.079986572265625,-0.015440688669500435
206,2018-04-02,2,0.02140816326530612,0.0,CMG,322.239990234375,323.54998779296875,307.70001220703125,311.1600036621094,311.1600036621094,819400,25,69.0,,0.69,17.25,-0.370025634765625,-0.0011423364393264857
207,2018-04-03,3,0.031612244897959184,0.4766444232602478,CMG,311.54998779296875,317.8099975585937,311.0,316.6600036621094,316.6600036621094,598600,20,69.0,,0.69,13.8,-5.739990234375057,-0.01774065971545613
208,2018-04-04,1,0.01120408163265306,-0.6455777921239509,CMG,313.95001220703125,328.0299987792969,312.510009765625,325.8399963378906,325.8399963378906,690300,26,69.0,,0.69,17.939999999999998,10.220001220703182,0.03215758251537992
209,2018-04-05,1,0.01120408163265306,0.0,CMG,326.1000061035156,334.0599975585937,325.19000244140625,327.7099914550781,327.7099914550781,599800,19,69.0,,0.69,13.11,6.029998779296818,0.018382461365534786
210,2018-04-18,2,0.02140816326530612,0.9107468123861568,CMG,336.0,351.1700134277344,335.7200012207031,339.3599853515625,339.3599853515625,1597100,29,69.0,,0.69,20.01,17.110015869140682,0.05121839188824029
211,2018-04-23,7,0.07242857142857143,2.3832221163012393,CMG,333.6499938964844,336.29998779296875,326.0,330.7099914550781,330.7099914550781,981400,19,69.0,,0.69,13.11,-14.870025634765625,-0.042344235174355704
212,2018-04-24,2,0.02140816326530612,-0.7044237813468583,CMG,332.95001220703125,339.0400085449219,329.6600036621094,333.1000061035156,333.1000061035156,849800,20,69.0,,0.69,13.8,2.740020751953125,0.008147549364884155
213,2018-04-25,4,0.04181632653061224,0.9532888465204956,CMG,333.2200012207031,342.010009765625,330.3699951171875,339.5199890136719,339.5199890136719,1360200,48,69.0,,0.69,33.12,2.970001220703125,0.008760031694930781
214,2018-04-26,15,0.15406122448979592,2.6842362127867254,CMG,388.3299865722656,425.6499938964844,386.1099853515625,422.5,422.5,7034600,100,69.0,,0.69,69.0,83.63998413085938,0.24455419941707768
215,2018-04-27,12,0.12344897959183673,-0.19870181480990867,CMG,420.2799987792969,433.0,416.80999755859375,427.3500061035156,427.3500061035156,3145900,49,69.0,,0.69,33.809999999999995,7.350006103515625,0.01726772279786082
216,2018-04-30,14,0.14385714285714285,5.719733079122975,CMG,427.6000061035156,432.5,419.80999755859375,423.3299865722656,423.3299865722656,1681600,36,69.0,,0.69,24.84,-0.5,-0.0011547344110854896
217,2018-05-01,2,0.02140816326530612,-0.8511845651865513,CMG,423.2900085449219,431.0,420.010009765625,426.010009765625,426.010009765625,969900,100,63.0,False,0.63,63.0,-1.5,-0.003468208092485603
218,2018-05-02,2,0.02140816326530612,0.0,CMG,424.7300109863281,425.1000061035156,417.5799865722656,421.2200012207031,421.2200012207031,1048300,80,63.0,,0.63,50.4,-5.899993896484375,-0.013689080966321043
219,2018-05-03,4,0.04181632653061224,0.9532888465204956,CMG,420.8900146484375,423.010009765625,416.6600036621094,419.4200134277344,419.4200134277344,801100,76,63.0,,0.63,47.88,-2.089996337890625,-0.004916481552300178
220,2018-05-04,7,0.07242857142857143,0.732064421669107,CMG,418.8999938964844,424.1000061035156,417.5400085449219,420.4100036621094,420.4100036621094,704100,69,63.0,,0.63,43.47,1.089996337890625,0.0025767625179711207
221,2018-05-07,1,0.01120408163265306,-0.4766444232602479,CMG,421.6099853515625,421.6900024414063,415.239990234375,419.6199951171875,419.6199951171875,581100,72,63.0,,0.63,45.36,-2.410003662109318,-0.005682630576338776
222,2018-05-08,2,0.02140816326530612,0.9107468123861568,CMG,418.6799926757813,428.2799987792969,418.010009765625,424.4200134277344,424.4200134277344,674500,73,63.0,,0.63,45.99,6.589996337890568,0.015627584955150153
223,2018-05-09,2,0.02140816326530612,0.0,CMG,428.9200134277344,429.9299926757813,422.6600036621094,424.6900024414063,424.6900024414063,571600,78,63.0,,0.63,49.14,1.6499938964844318,0.003852605541205145
224,2018-05-10,1,0.01120408163265306,-0.4766444232602479,CMG,423.8200073242188,426.5,420.5199890136719,422.6700134277344,422.6700134277344,465200,88,63.0,,0.63,55.44,-3.429992675781307,-0.007978026037294694
225,2018-05-11,2,0.02140816326530612,0.9107468123861568,CMG,422.1499938964844,428.3399963378906,421.7200012207031,424.8999938964844,424.8999938964844,546000,54,63.0,,0.63,34.02,1.839996337890625,0.004314176642181922
226,2018-05-14,7,0.07242857142857143,5.464480874316941,CMG,427.2999877929688,432.8299865722656,423.5199890136719,425.05999755859375,425.05999755859375,824000,76,63.0,,0.63,47.88,4.489990234375,0.010482304414162424
227,2018-05-15,1,0.01120408163265306,-0.8453085376162299,CMG,424.739990234375,431.2300109863281,422.6700134277344,426.55999755859375,426.55999755859375,730900,55,63.0,,0.63,34.65,-1.5999755859375,-0.00369654514607054
228,2018-05-16,6,0.06222448979591837,4.5537340619307844,CMG,429.3200073242188,447.7099914550781,429.3200073242188,444.6700134277344,444.6700134277344,1860700,89,63.0,,0.63,56.07,16.47998046875,0.038216218836570004
229,2018-05-18,1,0.01120408163265306,-0.819940964250574,CMG,438.2699890136719,439.6900024414063,431.0499877929688,431.9500122070313,431.9500122070313,710000,94,63.0,,0.63,59.22,-8.019989013671818,-0.017913357232896443
230,2018-05-21,1,0.01120408163265306,0.0,CMG,433.2699890136719,435.75,430.2000122070313,433.8599853515625,433.8599853515625,412500,68,63.0,,0.63,42.84,-3.940002441406307,-0.008960864289679571
231,2018-05-22,2,0.02140816326530612,0.9107468123861568,CMG,435.7699890136719,435.7699890136719,430.6000061035156,433.4400024414063,433.4400024414063,410700,85,63.0,,0.63,53.55,0.019989013671875,4.587266476629992e-05
232,2018-05-31,2,0.02140816326530612,0.0,CMG,437.0799865722656,441.5,429.1499938964844,430.1799926757813,430.1799926757813,665900,99,63.0,,0.63,62.37,5.730010986328125,0.01314916384971232
233,2018-06-04,2,0.02140816326530612,0.0,CMG,441.6600036621094,444.5,438.0799865722656,443.8299865722656,443.8299865722656,570800,71,73.0,,0.73,51.83,3.0,0.006795016987542368
234,2018-06-06,1,0.01120408163265306,-0.4766444232602479,CMG,453.9599914550781,458.6900024414063,452.1300048828125,453.8200073242188,453.8200073242188,724600,79,73.0,,0.73,57.67,14.190002441406307,0.031923515053782436
235,2018-06-07,1,0.01120408163265306,0.0,CMG,454.9100036621094,457.75,446.5799865722656,448.2799987792969,448.2799987792969,509600,53,73.0,,0.73,38.69,-0.9400024414063068,-0.002049319663395943
236,2018-06-11,1,0.01120408163265306,0.0,CMG,452.8200073242188,470.0,452.8200073242188,466.6400146484375,466.6400146484375,1128500,68,73.0,,0.73,49.64,12.25,0.026761332605133914
237,2018-06-12,5,0.05202040816326531,3.6429872495446274,CMG,466.4400024414063,469.4200134277344,462.4400024414063,466.2999877929688,466.2999877929688,715200,66,73.0,,0.73,48.18,-0.579986572265625,-0.0012340139835438357
238,2018-06-13,2,0.02140816326530612,-0.5884660651235779,CMG,466.9100036621094,469.4200134277344,456.9500122070313,457.2999877929688,457.2999877929688,549600,51,73.0,,0.73,37.23,0.0,0.0
239,2018-06-14,2,0.02140816326530612,0.0,CMG,459.3200073242188,461.3999938964844,454.3999938964844,460.4400024414063,460.4400024414063,493800,62,73.0,,0.73,45.26,-8.02001953125,-0.017084954415742315
240,2018-06-21,1,0.01120408163265306,-0.4766444232602479,CMG,468.6000061035156,473.9599914550781,462.739990234375,463.1600036621094,463.1600036621094,507100,72,73.0,,0.73,52.56,12.55999755859375,0.027221494852060157
241,2018-06-22,2,0.02140816326530612,0.9107468123861568,CMG,469.1900024414063,474.4599914550781,464.0799865722656,469.9400024414063,469.9400024414063,662000,49,73.0,,0.73,35.77,0.5,0.001054941364280415
242,2018-06-27,4,0.04181632653061224,2.7322404371584703,CMG,460.0,467.510009765625,455.2000122070313,457.239990234375,457.239990234375,628600,61,73.0,,0.73,44.53,-6.949981689453125,-0.014648193345320526
243,2018-06-28,3,0.031612244897959184,-0.2440214738897023,CMG,434.5499877929688,440.4400024414063,415.05999755859375,428.3599853515625,428.3599853515625,2254100,100,73.0,,0.73,73.0,-27.070007324218693,-0.05790251921619727
244,2018-07-02,1,0.01120408163265306,-0.6455777921239509,CMG,427.9800109863281,442.989990234375,424.3599853515625,442.8200073242188,442.8200073242188,701300,49,85.0,,0.85,41.65,2.549987792968693,0.005789637132944003
245,2018-07-10,5,0.05202040816326531,3.6429872495446274,CMG,455.7200012207031,461.1400146484375,452.55999755859375,454.2099914550781,454.2099914550781,671300,44,85.0,,0.85,37.4,18.1500244140625,0.04097163550909988
246,2018-07-19,2,0.02140816326530612,0.9107468123861568,CMG,453.0,458.30999755859375,452.0,454.8299865722656,454.8299865722656,291500,50,85.0,,0.85,42.5,-2.83001708984375,-0.006137001778085294
247,2018-07-20,2,0.02140816326530612,0.0,CMG,453.2799987792969,454.5700073242188,449.010009765625,451.1900024414063,451.1900024414063,429500,32,85.0,,0.85,27.2,-3.739990234374943,-0.008160394174898555
248,2018-07-23,1,0.01120408163265306,-0.7320644216691069,CMG,451.1300048828125,457.05999755859375,448.7900085449219,456.5899963378906,456.5899963378906,443900,41,85.0,,0.85,34.85,2.489990234374943,0.00547768263249937
249,2018-07-24,6,0.06222448979591837,4.5537340619307844,CMG,456.9500122070313,456.9500122070313,447.2099914550781,449.4800109863281,449.4800109863281,577500,42,85.0,,0.85,35.7,-0.10998535156244316,-0.00024063657320683163
250,2018-07-25,1,0.01120408163265306,-0.819940964250574,CMG,446.010009765625,457.2000122070313,446.010009765625,451.6300048828125,451.6300048828125,440800,50,85.0,,0.85,42.5,0.25,0.0005471057956483172
251,2018-07-26,16,0.16426530612244897,13.661202185792352,CMG,449.260009765625,451.5400085449219,446.0,446.760009765625,446.760009765625,875400,100,85.0,,0.85,85.0,-5.660003662109432,-0.012379710216513407
252,2018-07-31,5,0.05202040816326531,1.4299332697807436,CMG,448.0,452.75,425.8800048828125,433.6600036621094,433.6600036621094,4542100,86,85.0,,0.85,73.1,1.209991455078125,0.0026796993227184984
253,2018-08-01,2,0.02140816326530612,-0.5884660651235779,CMG,435.0,444.989990234375,429.010009765625,442.6300048828125,442.6300048828125,1131400,96,90.0,False,0.9,86.4,-7.760009765625,-0.0171397233917725
254,2018-08-06,1,0.01120408163265306,0.0,CMG,464.7799987792969,480.2300109863281,461.80999755859375,475.25,475.25,1130000,66,90.0,,0.9,59.4,35.240020751953125,0.07919283922182685
255,2018-08-07,1,0.01120408163265306,0.0,CMG,476.5,482.0,471.0199890136719,478.0199890136719,478.0199890136719,548500,67,90.0,,0.9,60.3,1.769989013671875,0.003685710957623378
256,2018-08-08,1,0.01120408163265306,0.0,CMG,478.7799987792969,488.239990234375,477.9400024414063,487.5700073242188,487.5700073242188,804200,70,90.0,,0.9,63.0,6.239990234375,0.012946037830653623
257,2018-08-09,4,0.04181632653061224,2.7322404371584703,CMG,488.4299926757813,493.0,486.7200012207031,487.6799926757813,487.6799926757813,592300,61,90.0,,0.9,54.9,4.760009765625,0.009749323817862532
258,2018-08-10,1,0.01120408163265306,-0.7320644216691069,CMG,484.9400024414063,490.8500061035156,482.4400024414063,485.4700012207031,485.4700012207031,597400,64,90.0,,0.9,57.6,-2.149993896484375,-0.004361042386378022
259,2018-08-15,6,0.06222448979591837,4.5537340619307844,CMG,504.7900085449219,526.4099731445312,504.739990234375,525.8900146484375,525.8900146484375,1918600,74,90.0,,0.9,66.60000000000001,35.559967041015625,0.07244568931209572
