,Date,Sentiment,Normalized_Sentiment,Sentiment_Change_Percentual,Ticker,Open,High,Low,Close,Adj Close,Volume,LINK_unscaled,LINK_monthly,isPartial,scale,LINK,Stock_Price_Change,Stock_Price_Change_Percent
137,2016-12-14,4,0.012560693641618496,0.0,LINK,8.399999618530273,8.399999618530273,8.350000381469727,8.350000381469727,8.350000381469727,1600,89,71.0,,0.71,63.19,-0.011000633239746094,-0.0013078864475638552
138,2016-12-15,1,0.003890173410404624,-0.6902899217671421,LINK,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,0,89,71.0,,0.71,63.19,-0.049999237060546875,-0.005952290396567306
139,2016-12-16,4,0.012560693641618496,2.228826151560178,LINK,8.350000381469727,8.387999534606934,8.350000381469727,8.350000381469727,8.350000381469727,700,83,71.0,,0.71,58.93,0.03799915313720703,0.004550796574996019
140,2016-12-19,2,0.006780346820809248,-0.46019328117809477,LINK,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,8.350000381469727,0,84,71.0,,0.71,59.64,-0.03799915313720703,-0.004530180644435111
141,2016-12-20,1,0.003890173410404624,-0.4262574595055414,LINK,8.34000015258789,8.34000015258789,8.298999786376953,8.298999786376953,8.298999786376953,1300,88,71.0,,0.71,62.48,-0.010000228881835938,-0.0011976321467036533
142,2016-12-21,4,0.012560693641618496,2.228826151560178,LINK,8.291999816894531,8.291999816894531,8.10099983215332,8.10099983215332,8.10099983215332,1100,87,71.0,,0.71,61.77,-0.048000335693359375,-0.005755435829154609
143,2016-12-22,4,0.012560693641618496,0.0,LINK,8.029999732971191,8.029999732971191,7.599999904632568,7.607999801635742,7.607999801635742,4600,87,71.0,,0.71,61.77,-0.26200008392333984,-0.031596730548585916
144,2016-12-23,2,0.006780346820809248,-0.46019328117809477,LINK,7.607999801635742,7.607999801635742,7.607999801635742,7.607999801635742,7.607999801635742,0,77,71.0,,0.71,54.67,-0.4219999313354492,-0.052552919722116176
145,2016-12-27,4,0.012560693641618496,0.8525149190110826,LINK,7.639999866485596,8.175999641418457,6.75,7.010000228881836,7.010000228881836,4700,85,71.0,,0.71,60.35,0.5679998397827148,0.0746582353564984
146,2016-12-28,4,0.012560693641618496,0.0,LINK,7.130000114440918,7.139999866485596,7.130000114440918,7.139999866485596,7.139999866485596,1100,88,71.0,,0.71,62.48,-1.0359997749328613,-0.12671230679666778
147,2016-12-30,3,0.009670520231213873,-0.23009664058904733,LINK,7.017000198364258,7.017000198364258,7.017000198364258,7.017000198364258,7.017000198364258,300,85,71.0,,0.71,60.35,-0.12299966812133789,-0.01722684459683055
148,2017-01-04,2,0.006780346820809248,0.0,LINK,7.110000133514404,7.418000221252441,7.059999942779541,7.065000057220459,7.065000057220459,3400,92,74.0,,0.74,68.08,0.4010000228881836,0.05714693053331543
149,2017-01-24,1,0.003890173410404624,-0.4262574595055414,LINK,7.5,7.5,7.369999885559082,7.369999885559082,7.369999885559082,400,95,74.0,,0.74,70.3,0.0819997787475586,0.011054162348584251
150,2017-01-31,2,0.006780346820809248,0.7429420505200595,LINK,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,94,74.0,,0.74,69.56,-0.40000009536743164,-0.05333334604899087
151,2017-02-10,1,0.003890173410404624,-0.4262574595055414,LINK,8.75,8.75,7.730000019073486,8.199999809265137,8.199999809265137,11100,95,74.0,,0.74,70.3,1.6500000953674316,0.23239438275074464
152,2017-02-13,346,1.001,256.31500742942046,LINK,8.130000114440918,9.409000396728516,8.130000114440918,9.409000396728516,9.409000396728516,500,90,74.0,,0.74,66.6,0.6590003967285156,0.07531433105468754
153,2017-02-16,15,0.044352601156069364,-0.9556917071367939,LINK,9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,9.59000015258789,300,98,74.0,,0.74,72.52,0.180999755859375,0.019236874080939437
154,2017-02-23,1,0.003890173410404624,-0.9122898475172684,LINK,9.0,9.253999710083008,9.0,9.253999710083008,9.253999710083008,400,94,74.0,,0.74,69.56,-0.3360004425048828,-0.03503654193521699
155,2017-03-08,2,0.006780346820809248,0.7429420505200595,LINK,9.25,9.25,8.430000305175781,8.710000038146973,8.710000038146973,2000,99,81.0,,0.81,80.19000000000001,-0.0039997100830078125,-0.00043221420016359424
156,2017-03-10,1,0.003890173410404624,-0.4262574595055414,LINK,8.710000038146973,8.710000038146973,8.710000038146973,8.710000038146973,8.710000038146973,0,92,81.0,,0.81,74.52000000000001,-0.5399999618530273,-0.058378374254381304
157,2017-03-14,1,0.003890173410404624,0.0,LINK,8.710000038146973,8.710000038146973,8.710000038146973,8.710000038146973,8.710000038146973,0,94,81.0,,0.81,76.14,0.0,0.0
158,2017-06-06,1,0.003890173410404624,0.0,LINK,9.0,9.0,9.0,9.0,9.0,0,94,75.0,,0.75,70.5,0.28999996185302734,0.03329505862031246
159,2017-06-26,2,0.006780346820809248,0.7429420505200595,LINK,9.359999656677246,9.359999656677246,9.359999656677246,9.359999656677246,9.359999656677246,0,96,75.0,,0.75,72.0,0.3599996566772461,0.039999961853027344
160,2017-07-03,1,0.003890173410404624,-0.4262574595055414,LINK,8.75,8.75,8.0,8.649999618530273,8.649999618530273,2300,82,79.0,,0.79,64.78,-0.6099996566772461,-0.06517090588161334
161,2017-07-25,2,0.006780346820809248,0.7429420505200595,LINK,9.0,9.5,9.0,9.5,9.5,1800,97,79.0,,0.79,76.63000000000001,0.75,0.08571428571428563
162,2017-07-26,2,0.006780346820809248,0.0,LINK,9.25,9.25,8.699999809265137,8.699999809265137,8.699999809265137,1200,95,79.0,,0.79,75.05,-0.25,-0.02631578947368418
163,2017-07-27,2,0.006780346820809248,0.0,LINK,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,0,96,79.0,,0.79,75.84,-0.5500001907348633,-0.05945948007944468
164,2017-07-28,2,0.006780346820809248,0.0,LINK,8.706999778747559,8.706999778747559,8.706999778747559,8.706999778747559,8.706999778747559,100,89,79.0,,0.79,70.31,0.006999969482421875,0.0008045942110213034
165,2017-08-10,1,0.003890173410404624,0.0,LINK,8.350000381469727,8.350000381469727,8.300000190734863,8.300000190734863,8.300000190734863,700,96,79.0,,0.79,75.84,-0.35699939727783203,-0.04100142487073588
166,2017-08-18,16,0.04724277456647399,11.144130757800891,LINK,7.849999904632568,7.849999904632568,7.849999904632568,7.849999904632568,7.849999904632568,0,88,79.0,,0.79,69.52000000000001,-0.5000004768371582,-0.059880293891573566
167,2018-01-04,2,0.006780346820809248,0.0,LINK,6.389999866485596,6.389999866485596,6.0,6.0,6.0,2000,98,81.0,,0.81,79.38000000000001,-1.4600000381469727,-0.1859872682654905
168,2018-02-20,1,0.003890173410404624,0.0,LINK,5.25,5.78000020980835,5.150000095367432,5.25,5.25,7200,98,78.0,,0.78,76.44,-0.6099996566772461,-0.0954616071084109
169,2018-03-09,3,0.009670520231213873,1.485884101040119,LINK,5.579999923706055,6.0,5.480000019073486,6.0,6.0,4800,90,78.0,,0.78,70.2,0.2199997901916504,0.038062246056379534
170,2018-04-26,1,0.003890173410404624,-0.5977286312014345,LINK,5.199999809265137,5.400000095367432,5.185999870300293,5.400000095367432,5.400000095367432,4000,92,78.0,,0.78,71.76,-0.5999999046325684,-0.0999999841054281
171,2018-05-03,2,0.006780346820809248,0.7429420505200595,LINK,5.348999977111816,6.199999809265137,5.228000164031982,5.380000114440918,5.380000114440918,140900,94,76.0,,0.76,71.44,0.7999997138977051,0.14814809254985217
172,2018-05-07,2,0.006780346820809248,0.0,LINK,4.78000020980835,5.080999851226807,4.099999904632568,4.650000095367432,4.650000095367432,7700,96,76.0,,0.76,72.96000000000001,-1.11899995803833,-0.18048386975208008
173,2018-05-11,1,0.003890173410404624,-0.4262574595055414,LINK,4.670000076293945,4.670000076293945,4.579999923706055,4.650000095367432,4.650000095367432,1900,94,76.0,,0.76,71.44,-0.41099977493286133,-0.08088954673628368
174,2018-06-13,2,0.006780346820809248,0.7429420505200595,LINK,4.050000190734863,4.050000190734863,3.700000047683716,3.700000047683716,3.700000047683716,9400,100,77.0,,0.77,77.0,-0.619999885559082,-0.13276228595934125
175,2018-09-17,1,0.003890173410404624,0.0,LINK,4.699999809265137,5.144999980926514,3.812000036239624,4.150000095367432,4.150000095367432,29900,91,76.0,,0.76,69.16,1.0949997901916504,0.27037030583274246
176,2018-09-19,1,0.003890173410404624,0.0,LINK,4.010000228881836,4.380000114440918,4.010000228881836,4.380000114440918,4.380000114440918,400,93,76.0,,0.76,70.68,-0.7649998664855957,-0.1486880212481233
177,2018-09-28,3,0.009670520231213873,1.485884101040119,LINK,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,4.019999980926514,0,87,76.0,,0.76,66.12,-0.3600001335144043,-0.08219180915714575
178,2018-10-02,1,0.003890173410404624,-0.5977286312014345,LINK,4.059999942779541,4.269999980926514,4.059999942779541,4.120999813079834,4.120999813079834,1400,99,75.0,,0.75,74.25,0.25,0.06218905502143346
179,2018-10-17,1,0.003890173410404624,-0.4262574595055414,LINK,3.900000095367432,3.900000095367432,3.900000095367432,3.900000095367432,3.900000095367432,0,90,75.0,,0.75,67.5,-0.3699998855590816,-0.08665102745007469
180,2018-10-24,1,0.003890173410404624,0.0,LINK,3.859999895095825,3.859999895095825,3.450000047683716,3.5,3.5,3800,86,75.0,,0.75,64.5,-0.04000020027160689,-0.010256461357301183
181,2018-10-30,2,0.006780346820809248,0.7429420505200595,LINK,3.5999999046325684,3.7699999809265137,3.5999999046325684,3.619999885559082,3.619999885559082,2600,93,75.0,,0.75,69.75,-0.08999991416931152,-0.02331604057390191
182,2018-12-10,1,0.003890173410404624,0.0,LINK,3.1600000858306885,3.200000047683716,3.1600000858306885,3.200000047683716,3.200000047683716,700,81,79.0,,0.79,63.99,-0.5699999332427979,-0.1511936170097048
183,2019-01-30,12,0.03568208092485549,8.172362555720653,LINK,2.046999931335449,2.049999952316284,1.9800000190734863,1.9800000190734863,1.9800000190734863,7000,84,80.0,,0.8,67.2,-1.1500000953674316,-0.35937502444721725
184,2019-01-31,10,0.029901734104046243,-0.1619957881095091,LINK,1.9800000190734863,2.0,1.9600000381469729,1.9739999771118164,1.9739999771118164,4900,87,80.0,,0.8,69.60000000000001,-0.04999995231628418,-0.02439022120941492
185,2019-02-01,10,0.029901734104046243,0.0,LINK,2.0,3.470000028610229,1.98199999332428,2.369999885559082,2.369999885559082,279500,88,76.0,False,0.76,66.88,1.470000028610229,0.7350000143051145
186,2019-02-04,5,0.015450867052023122,1.2787723785166243,LINK,2.440000057220459,2.619999885559082,2.1519999504089355,2.289999961853028,2.289999961853028,32700,85,76.0,,0.76,64.6,-0.850000143051147,-0.24495681153973392
187,2019-02-05,10,0.029901734104046243,0.9352787130564908,LINK,2.1700000762939453,2.289999961853028,2.1700000762939453,2.190000057220459,2.190000057220459,3800,94,76.0,,0.76,71.44,-0.32999992370605424,-0.1259541748551014
188,2019-02-06,8,0.024121387283236994,-0.19331142470520013,LINK,2.190000057220459,2.2049999237060547,2.140000104904175,2.1700000762939453,2.1700000762939453,12100,93,76.0,,0.76,70.68,-0.0850000381469731,-0.037117921206510696
189,2019-02-07,4,0.012560693641618496,-0.47927150730889057,LINK,2.3299999237060547,2.3299999237060547,2.200000047683716,2.200000047683716,2.200000047683716,10400,86,76.0,,0.76,65.36,0.125,0.056689344365103755
190,2019-02-08,4,0.012560693641618496,0.0,LINK,2.150000095367432,2.1600000858306885,2.109999895095825,2.109999895095825,2.109999895095825,6000,87,76.0,,0.76,66.12,-0.1699998378753662,-0.07296130619822838
191,2019-02-11,8,0.024121387283236994,0.0,LINK,2.009999990463257,2.109999895095825,1.899999976158142,1.899999976158142,1.899999976158142,18300,87,76.0,,0.76,66.12,-0.05000019073486328,-0.023148235531497363
192,2019-02-12,4,0.012560693641618496,-0.47927150730889057,LINK,1.899999976158142,2.009999990463257,1.8200000524520876,1.8200000524520876,1.8200000524520876,7900,89,76.0,,0.76,67.64,-0.09999990463256836,-0.047393322087358136
193,2019-02-13,18,0.05302312138728324,3.2213529682466646,LINK,1.870000004768372,2.319999933242798,1.830000042915344,1.950000047683716,1.950000047683716,13900,87,76.0,,0.76,66.12,0.309999942779541,0.1542288279852646
194,2019-02-14,4,0.012560693641618496,-0.7631091246048185,LINK,1.9299999475479128,1.9700000286102293,1.850000023841858,1.850000023841858,1.850000023841858,11200,95,76.0,,0.76,72.2,-0.3499999046325686,-0.15086203219986882
195,2019-02-15,8,0.024121387283236994,0.9203865623561898,LINK,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,0,92,76.0,,0.76,69.92,-0.12000000476837136,-0.0609137071196022
196,2019-02-19,8,0.024121387283236994,0.9203865623561898,LINK,2.4800000190734863,2.970000028610229,1.7599999904632568,2.009999990463257,2.009999990463257,16600,94,76.0,,0.76,71.44,1.1200000047683711,0.6054054001807467
197,2019-02-20,6,0.018341040462427745,-0.23963575365444523,LINK,2.2100000381469727,2.2100000381469727,2.0,2.0,2.0,3400,100,76.0,,0.76,76.0,-0.7599999904632564,-0.2558922502162022
198,2019-02-21,4,0.012560693641618496,-0.3151591553734636,LINK,2.0,2.049999952316284,1.9700000286102293,1.9900000095367432,1.9900000095367432,1600,90,76.0,,0.76,68.4,-0.16000008583068848,-0.0723982276329933
199,2019-02-22,10,0.029901734104046243,1.3805798435342846,LINK,2.0,2.0999999046325684,1.9600000381469729,2.0999999046325684,2.0999999046325684,9600,92,76.0,,0.76,69.92,0.04999995231628418,0.02439022120941492
200,2019-02-25,10,0.029901734104046243,3.410059676044331,LINK,2.0,2.049999952316284,1.9600000381469729,2.049999952316284,2.049999952316284,3000,85,76.0,,0.76,64.6,-0.04999995231628418,-0.023809502184254927
201,2019-02-26,2,0.006780346820809248,-0.7732456988208003,LINK,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,200,92,76.0,,0.76,69.92,0.0,0.0
202,2019-02-27,2,0.006780346820809248,0.0,LINK,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,2.049999952316284,0,89,76.0,,0.76,67.64,0.0,0.0
203,2019-02-28,8,0.024121387283236994,2.557544757033248,LINK,2.049999952316284,2.0999999046325684,1.9800000190734863,2.0,2.0,7100,91,76.0,,0.76,69.16,0.04999995231628418,0.02439022120941492
204,2019-03-01,3,0.009670520231213873,-0.5990893841361131,LINK,2.0,2.0,2.0,2.0,2.0,0,94,77.0,False,0.77,72.38,-0.09999990463256836,-0.04761900436850974
205,2019-03-04,2,0.006780346820809248,-0.29886431560071736,LINK,1.9900000095367432,2.0,1.9900000095367432,2.0,2.0,1700,91,77.0,,0.77,70.07000000000001,0.0,0.0
206,2019-03-05,4,0.012560693641618496,0.8525149190110826,LINK,2.0,2.0,2.0,2.0,2.0,400,95,77.0,,0.77,73.15,0.0,0.0
207,2019-03-06,8,0.024121387283236994,0.9203865623561898,LINK,2.0,2.0,2.0,2.0,2.0,0,92,77.0,,0.77,70.84,0.0,0.0
208,2019-03-07,2,0.006780346820809248,-0.7189072609633358,LINK,2.109999895095825,2.109999895095825,2.109999895095825,2.109999895095825,2.109999895095825,500,92,77.0,,0.77,70.84,0.1099998950958252,0.0549999475479126
209,2019-03-08,4,0.012560693641618496,0.8525149190110826,LINK,1.9700000286102293,1.9700000286102293,1.899999976158142,1.899999976158142,1.899999976158142,900,85,77.0,,0.77,65.45,-0.13999986648559593,-0.06635065092230152
210,2019-03-11,8,0.024121387283236994,2.557544757033248,LINK,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,0,90,77.0,,0.77,69.3,-0.07000005245208718,-0.03553302103323819
211,2019-03-12,8,0.024121387283236994,0.0,LINK,1.950000047683716,2.0,1.950000047683716,2.0,2.0,1300,94,77.0,,0.77,72.38,0.10000002384185791,0.052631592156154205
212,2019-03-13,6,0.018341040462427745,-0.23963575365444523,LINK,2.0,2.0,2.0,2.0,2.0,0,93,77.0,,0.77,71.61,0.0,0.0
213,2019-03-14,4,0.012560693641618496,-0.3151591553734636,LINK,1.9600000381469729,1.9600000381469729,1.9600000381469729,1.9600000381469729,1.9600000381469729,200,90,77.0,,0.77,69.3,-0.03999996185302712,-0.01999998092651356
214,2019-03-15,6,0.018341040462427745,0.4601932811780949,LINK,2.0999999046325684,2.119999885559082,2.025000095367432,2.119999885559082,2.119999885559082,3100,93,77.0,,0.77,71.61,0.15999984741210915,0.08163257362146603
215,2019-03-18,8,0.024121387283236994,0.3151591553734636,LINK,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,400,94,77.0,,0.77,72.38,0.08000016212463379,0.03773592756753197
216,2019-03-19,8,0.024121387283236994,0.0,LINK,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,0,95,77.0,,0.77,73.15,0.0,0.0
217,2019-03-20,1,0.003890173410404624,-0.8387251377905584,LINK,2.150000095367432,2.150000095367432,2.150000095367432,2.150000095367432,2.150000095367432,2100,100,77.0,,0.77,77.0,-0.049999952316283736,-0.022727250560256373
218,2019-03-21,4,0.012560693641618496,2.228826151560178,LINK,2.150000095367432,2.150000095367432,2.150000095367432,2.150000095367432,2.150000095367432,0,95,77.0,,0.77,73.15,0.0,0.0
219,2019-03-22,5,0.015450867052023122,0.23009664058904766,LINK,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,100,89,77.0,,0.77,68.53,-0.28000009059906006,-0.1302325945019125
220,2019-03-25,10,0.029901734104046243,0.6303183107469272,LINK,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,0,94,77.0,,0.77,72.38,0.0,0.0
221,2019-03-26,2,0.006780346820809248,-0.7732456988208003,LINK,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,0,96,77.0,,0.77,73.92,0.0,0.0
222,2019-03-27,10,0.029901734104046243,3.410059676044331,LINK,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,0,95,77.0,,0.77,73.15,0.0,0.0
223,2019-03-28,8,0.024121387283236994,-0.19331142470520013,LINK,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,0,93,77.0,,0.77,71.61,0.0,0.0
224,2019-03-29,14,0.04146242774566474,0.7189072609633358,LINK,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,1.870000004768372,0,88,77.0,,0.77,67.76,0.0,0.0
225,2019-04-01,4,0.012560693641618496,0.0,LINK,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,500,64,95.0,False,0.95,60.8,0.04999995231628396,0.026737942346945154
226,2019-04-02,4,0.012560693641618496,0.0,LINK,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,0,64,95.0,,0.95,60.8,0.0,0.0
227,2019-04-03,6,0.018341040462427745,0.4601932811780949,LINK,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,0,66,95.0,,0.95,62.7,0.0,0.0
228,2019-04-04,18,0.05302312138728324,1.8909549322407817,LINK,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,0,62,95.0,,0.95,58.9,0.0,0.0
229,2019-04-05,6,0.018341040462427745,-0.6540935353755588,LINK,2.0,2.0,1.9299999475479128,1.9900000095367432,1.9900000095367432,3300,62,95.0,,0.95,58.9,0.08000004291534402,0.04166668994973133
230,2019-04-08,8,0.024121387283236994,0.9203865623561898,LINK,2.0199999809265137,2.0999999046325684,2.0199999809265137,2.0999999046325684,2.0999999046325684,2000,62,95.0,,0.95,58.9,0.09999990463256836,0.04999995231628418
231,2019-04-09,6,0.018341040462427745,-0.23963575365444523,LINK,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0,63,95.0,,0.95,59.85,0.0,0.0
232,2019-04-10,22,0.06458381502890173,2.521273242987709,LINK,2.119999885559082,2.174999952316284,1.649999976158142,1.649999976158142,1.649999976158142,1400,65,95.0,,0.95,61.75,0.07500004768371582,0.035714310042713304
233,2019-04-11,10,0.029901734104046243,-0.5370088606462007,LINK,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0,71,95.0,,0.95,67.45,-0.5249999761581421,-0.2413793046749445
234,2019-04-12,7,0.02123121387283237,-0.2899671370578001,LINK,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0,84,95.0,,0.95,79.8,0.0,0.0
235,2019-04-15,2,0.006780346820809248,-0.7189072609633358,LINK,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,0,73,95.0,,0.95,69.35,0.0,0.0
236,2019-04-16,18,0.05302312138728324,6.820119352088662,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,500,77,95.0,,0.95,73.14999999999999,0.25999999046325684,0.15757575407282154
237,2019-04-17,10,0.029901734104046243,-0.4360623569170392,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,73,95.0,,0.95,69.35,0.0,0.0
238,2019-04-18,10,0.029901734104046243,0.0,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,75,95.0,,0.95,71.25,0.0,0.0
239,2019-04-22,7,0.02123121387283237,0.6902899217671425,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,69,95.0,,0.95,65.55,0.0,0.0
240,2019-04-23,16,0.04724277456647399,1.225156547781105,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,600,69,95.0,,0.95,65.55,0.0,0.0
241,2019-04-24,8,0.024121387283236994,-0.48941637097760915,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,69,95.0,,0.95,65.55,0.0,0.0
242,2019-04-25,14,0.04146242774566474,0.7189072609633358,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,300,63,95.0,,0.95,59.85,0.0,0.0
243,2019-04-26,6,0.018341040462427745,-0.5576467307960408,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,63,95.0,,0.95,59.85,0.0,0.0
244,2019-04-29,10,0.029901734104046243,1.3805798435342846,LINK,2.009999990463257,2.009999990463257,2.0,2.0,2.0,12100,62,95.0,,0.95,58.9,0.10000002384185791,0.05235603434001512
245,2019-04-30,8,0.024121387283236994,-0.19331142470520013,LINK,2.0,2.0,2.0,2.0,2.0,0,63,95.0,,0.95,59.85,-0.009999990463256836,-0.004975119657066318
246,2019-05-02,8,0.024121387283236994,0.0,LINK,2.0,2.0,2.0,2.0,2.0,0,94,80.0,,0.8,75.2,0.0,0.0
247,2019-05-03,12,0.03568208092485549,0.47927150730889045,LINK,2.0,2.0,2.0,2.0,2.0,0,92,80.0,,0.8,73.60000000000001,0.0,0.0
248,2019-05-06,12,0.03568208092485549,1.8407731247123795,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,500,95,80.0,,0.8,76.0,-0.09000003337860107,-0.04500001668930054
249,2019-05-07,12,0.03568208092485549,0.0,LINK,1.909999966621399,1.909999966621399,1.899999976158142,1.899999976158142,1.899999976158142,300,97,80.0,,0.8,77.60000000000001,0.0,0.0
250,2019-05-08,14,0.04146242774566474,0.16199578810950932,LINK,1.8849999904632568,1.8849999904632568,1.850000023841858,1.8600000143051147,1.8600000143051147,4200,97,80.0,,0.8,77.60000000000001,-0.02499997615814209,-0.013088992981693415
251,2019-05-09,13,0.03857225433526012,-0.06970584134950508,LINK,2.0,2.0,2.0,2.0,2.0,300,94,80.0,,0.8,75.2,0.11500000953674316,0.06100796292761834
252,2019-05-10,8,0.024121387283236994,-0.3746440881162896,LINK,2.0,2.0,2.0,2.0,2.0,0,99,80.0,,0.8,79.2,0.0,0.0
253,2019-05-13,4,0.012560693641618496,0.8525149190110826,LINK,1.850000023841858,1.850000023841858,1.7999999523162842,1.7999999523162842,1.7999999523162842,1000,95,80.0,,0.8,76.0,-0.1499999761581421,-0.07499998807907104
254,2019-05-14,8,0.024121387283236994,0.9203865623561898,LINK,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,400,99,80.0,,0.8,79.2,-0.05000007152557373,-0.02702706534118826
255,2019-05-15,6,0.018341040462427745,-0.23963575365444523,LINK,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,0,93,80.0,,0.8,74.4,0.0,0.0
256,2019-05-16,2,0.006780346820809248,-0.6303183107469272,LINK,1.7999999523162842,1.809999942779541,1.7999999523162842,1.809999942779541,1.809999942779541,500,91,80.0,,0.8,72.8,0.009999990463256836,0.005555550404536813
257,2019-05-17,14,0.04146242774566474,5.115089514066496,LINK,1.899999976158142,2.049999952316284,1.899999976158142,1.909999966621399,1.909999966621399,11900,93,80.0,,0.8,74.4,0.24000000953674316,0.1325966945436392
258,2019-05-20,2,0.006780346820809248,-0.6303183107469272,LINK,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,1.909999966621399,0,92,80.0,,0.8,73.60000000000001,-0.13999998569488525,-0.068292677537236
259,2019-05-21,16,0.04724277456647399,5.967604433077579,LINK,1.8600000143051147,1.899999976158142,1.8600000143051147,1.899999976158142,1.899999976158142,600,96,80.0,,0.8,76.80000000000001,-0.009999990463256836,-0.005235597192677299
260,2019-05-22,6,0.018341040462427745,-0.6117704637220115,LINK,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,200,99,80.0,,0.8,79.2,-0.039999961853027344,-0.02105261176576878
261,2019-05-23,12,0.03568208092485549,0.9454774661203909,LINK,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,0,98,80.0,,0.8,78.4,0.0,0.0
262,2019-05-24,10,0.029901734104046243,-0.1619957881095091,LINK,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,0,93,80.0,,0.8,74.4,0.0,0.0
263,2019-05-28,4,0.012560693641618496,-0.47927150730889057,LINK,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,0,95,80.0,,0.8,76.0,0.0,0.0
264,2019-05-29,9,0.02701156069364162,1.1504832029452374,LINK,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,0,100,80.0,,0.8,80.0,0.0,0.0
265,2019-05-30,10,0.029901734104046243,0.10699764605178674,LINK,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,200,96,80.0,,0.8,76.80000000000001,0.0,0.0
266,2019-05-31,10,0.029901734104046243,0.0,LINK,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,100,93,80.0,,0.8,74.4,0.0,0.0
267,2019-06-03,6,0.018341040462427745,0.0,LINK,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,1.8600000143051147,0,90,77.0,,0.77,69.3,0.0,0.0
268,2019-06-04,22,0.06458381502890173,2.521273242987709,LINK,1.924999952316284,1.924999952316284,1.924999952316284,1.924999952316284,1.924999952316284,200,93,77.0,,0.77,71.61,0.06499993801116921,0.03494620296304296
269,2019-06-05,12,0.03568208092485549,-0.44750738387183386,LINK,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,800,96,77.0,,0.77,73.92,-0.024999976158141868,-0.01298700092333005
270,2019-06-06,6,0.018341040462427745,-0.4859873643285274,LINK,1.850000023841858,2.0,1.850000023841858,2.0,2.0,1400,94,77.0,,0.77,72.38,0.10000002384185791,0.052631592156154205
